
[00:00:00.000 --> 00:00:01.200]  頂至每平安
[00:02:23.000 --> 00:02:27.000]  去讚美這位創造我們生命那位的主
[00:02:27.000 --> 00:02:30.000]  所以我們每一天,為什麼我們要禱告呢?
[00:02:30.000 --> 00:02:32.000]  為什麼我們要讚美神呢?
[00:02:32.000 --> 00:02:34.000]  為什麼我們要敬拜祂呢?
[00:02:34.000 --> 00:02:36.000]  為什麼我們要感謝祂呢?
[00:02:36.000 --> 00:02:40.000]  是因為這個本位原本就是讓我們這位被造的人
[00:02:40.000 --> 00:02:44.000]  去讚美這位創造我們生命那位的主
[00:02:44.000 --> 00:02:45.000]  所以弟兄姊妹
[00:02:45.000 --> 00:02:47.000]  我們三百,當三百吧
[00:02:47.000 --> 00:02:49.000]  我們的弟兄姊妹
[00:02:49.000 --> 00:02:53.000]  其實我們就是在侍奉,在讚美我們這位神
[00:02:53.000 --> 00:02:55.000]  提穆斯他說第二種的侍奉
[00:02:55.000 --> 00:02:58.000]  是我們生活的侍奉
[00:02:58.000 --> 00:03:02.000]  他引用的是以色列書的第一章
[00:03:02.000 --> 00:03:05.000]  他也都引用使徒行傳的第一章
[00:03:05.000 --> 00:03:08.000]  讓我用使徒行傳第一章八節
[00:03:08.000 --> 00:03:10.000]  斯文他這樣說
[00:03:10.000 --> 00:03:12.000]  「聖靈降臨在你們身上
[00:03:12.000 --> 00:03:14.000]  你們就必得著能力
[00:03:14.000 --> 00:03:19.000]  並要做耶路撒冷、猶太傳遞和撒瑪利亞直到地極
[00:03:19.000 --> 00:03:21.000]  作我的見證」
[00:03:21.000 --> 00:03:25.000]  在原文其實這個作我的見證是我的見證
[00:03:25.000 --> 00:03:27.000]  所以提穆斯說我們整個人
[00:03:27.000 --> 00:03:31.000]  我們的生活、我們的品格和我們的表現
[00:03:31.000 --> 00:03:34.000]  都是去為神作一個美好的見證
[00:03:34.000 --> 00:03:38.000]  這個就是我們生活那種的侍奉
[00:03:38.000 --> 00:03:41.000]  不用說第三種就是我們工作的侍奉
[00:03:41.000 --> 00:03:43.000]  提穆斯說我們每一個人
[00:03:43.000 --> 00:03:45.000]  我們都有工作的崗位
[00:03:45.000 --> 00:03:47.000]  無論我們在教會的侍奉也好
[00:03:47.000 --> 00:03:51.000]  或者你在外面某個機構的侍奉也好
[00:03:51.000 --> 00:03:54.000]  我們在我們自己工作的崗位上面
[00:03:54.000 --> 00:03:58.000]  我們要盡力、盡心、竭力
[00:03:58.000 --> 00:04:02.000]  這個就是完成了神給我們的託付
[00:04:02.000 --> 00:04:06.000]  所以提穆斯說我們有三種的侍奉
[00:04:06.000 --> 00:04:09.000]  不過我們很多都不明白
[00:04:09.000 --> 00:04:11.000]  為什麼要侍奉呢?
[00:04:11.000 --> 00:04:14.000]  我們侍奉的目的是什麼呢?
[00:04:14.000 --> 00:04:17.000]  我們憑什麼去侍奉呢?
[00:04:17.000 --> 00:04:19.000]  今天就讓我們住在這個京民
[00:04:19.000 --> 00:04:21.000]  一頭很小的奴區
[00:04:21.000 --> 00:04:25.000]  去明白我們侍奉的基礎是什麼
[00:04:25.000 --> 00:04:27.000]  為什麼我們要侍奉
[00:04:27.000 --> 00:04:29.000]  還有我們的目的
[00:04:29.000 --> 00:04:31.000]  是因為我們教會在17、18年
[00:04:31.000 --> 00:04:35.000]  我們有不同的弟兄姊妹去承擔不同的職事
[00:04:35.000 --> 00:04:37.000]  不過仍然有些弟兄姊妹
[00:04:37.000 --> 00:04:40.000]  或者在這個命名單裡面是沒有名字
[00:04:40.000 --> 00:04:42.000]  不過你仍然在侍奉
[00:04:42.000 --> 00:04:46.000]  就讓我們今天用神的話語去幫助我們去明白
[00:04:46.000 --> 00:04:47.000]  這三種的
[00:04:47.000 --> 00:04:51.000]  讓我們真真正正去明白我們的侍奉
[00:04:51.000 --> 00:04:54.000]  無論你是在崇拜裡面的侍奉
[00:04:54.000 --> 00:04:56.000]  無論你在生活的侍奉
[00:04:56.000 --> 00:04:58.000]  或者你在工作裡面的侍奉
[00:04:58.000 --> 00:05:00.000]  都要明白那個基礎是什麼
[00:05:00.000 --> 00:05:02.000]  那個原因是什麼
[00:05:02.000 --> 00:05:06.000]  我們侍奉最終的目的是什麼
[00:05:06.000 --> 00:05:08.000]  耶穌祂要進耶路撒冷
[00:05:08.000 --> 00:05:10.000]  祂進城的時候
[00:05:10.000 --> 00:05:15.000]  祂經過橄欖山附近的巴伐奇和伯大利
[00:05:15.000 --> 00:05:18.000]  其實耶路撒冷只是一個小谷
[00:05:18.000 --> 00:05:20.000]  祂進城的時候
[00:05:20.000 --> 00:05:22.000]  我們經文就告訴祂
[00:05:22.000 --> 00:05:24.000]  祂就吩咐兩個門徒
[00:05:24.000 --> 00:05:26.000]  就說你出去
[00:05:26.000 --> 00:05:28.000]  牽一頭的奴區進來
[00:05:28.000 --> 00:05:30.000]  大家知不知道
[00:05:30.000 --> 00:05:32.000]  有一位新約學者
[00:05:32.000 --> 00:05:34.000]  他原來在這一卷書裡面
[00:05:34.000 --> 00:05:37.000]  原來耶穌有三次進入耶路撒冷
[00:05:37.000 --> 00:05:40.000]  不過聖經文是沒有這樣透露
[00:05:40.000 --> 00:05:42.000]  第一次耶穌進入耶路撒冷
[00:05:42.000 --> 00:05:44.000]  祂是以一個君王的身份
[00:05:44.000 --> 00:05:46.000]  去進入耶路撒冷
[00:05:46.000 --> 00:05:48.000]  第二次耶穌進入
[00:05:48.000 --> 00:05:50.000]  這個聖城第二天
[00:05:50.000 --> 00:05:52.000]  祂是以一個祭司進入
[00:05:52.000 --> 00:05:54.000]  所以祂見到人在聖殿買賣的時候
[00:05:54.000 --> 00:05:56.000]  祂很憤怒
[00:05:56.000 --> 00:05:58.000]  祂將人趕了出去聖殿
[00:05:58.000 --> 00:06:00.000]  第三祂以一個先知的身份
[00:06:00.000 --> 00:06:02.000]  進入耶路撒冷
[00:06:02.000 --> 00:06:04.000]  今天這個奴區就是耶穌基督
[00:06:04.000 --> 00:06:06.000]  以一個王的身份
[00:06:06.000 --> 00:06:08.000]  去進入耶路撒冷
[00:06:08.000 --> 00:06:10.000]  所以祂吩咐祂的門徒
[00:06:10.000 --> 00:06:12.000]  你去那裡
[00:06:12.000 --> 00:06:14.000]  牽一個奴區來
[00:06:14.000 --> 00:06:16.000]  當然這兩個門徒
[00:06:16.000 --> 00:06:18.000]  當然照著主的吩咐
[00:06:18.000 --> 00:06:20.000]  就去牽那個奴區
[00:06:20.000 --> 00:06:22.000]  事宜就是這樣
[00:06:22.000 --> 00:06:24.000]  我們在侍奉上
[00:06:24.000 --> 00:06:26.000]  我們都會知道
[00:06:26.000 --> 00:06:28.000]  主其實都為我們預備一切
[00:06:28.000 --> 00:06:30.000]  我們侍宮
[00:06:30.000 --> 00:06:32.000]  很可能都會順順利利
[00:06:32.000 --> 00:06:34.000]  平平安安、妥當當當
[00:06:34.000 --> 00:06:36.000]  不過經文的重點
[00:06:36.000 --> 00:06:38.000]  不是強調耶穌為他安排一切
[00:06:38.000 --> 00:06:40.000]  什麼都是事事順利
[00:06:40.000 --> 00:06:42.000]  什麼都是事事順利
[00:06:42.000 --> 00:06:44.000]  這個記載一頭的奴區
[00:06:44.000 --> 00:06:46.000]  這個記載一頭的奴區
[00:06:46.000 --> 00:06:48.000]  這個奴區祂要讓給祂的主人
[00:06:48.000 --> 00:06:50.000]  騎入耶路撒冷
[00:06:50.000 --> 00:06:52.000]  其實當時耶穌
[00:06:52.000 --> 00:06:54.000]  祂又要回應
[00:06:54.000 --> 00:06:56.000]  撒加利亞書九章九節
[00:06:56.000 --> 00:06:58.000]  撒加利亞書是怎麼說的呢
[00:06:58.000 --> 00:07:00.000]  祂說「誓安的文也應當大大喜樂」
[00:07:00.000 --> 00:07:02.000]  「誓安的文也應當大大喜樂」
[00:07:02.000 --> 00:07:04.000]  「耶路撒冷的文也應當大大喜樂」
[00:07:04.000 --> 00:07:06.000]  「耶路撒冷的文也應當大大喜樂」
[00:07:06.000 --> 00:07:08.000]  「你的王來到這裡,他是公義的」
[00:07:08.000 --> 00:07:10.000]  「你的王來到這裡,他是公義的」
[00:07:10.000 --> 00:07:12.000]  「並且施行拯救」
[00:07:12.000 --> 00:07:14.000]  「謙謙和和地騎著奴」
[00:07:14.000 --> 00:07:16.000]  「就是騎著奴的驅子」
[00:07:16.000 --> 00:07:18.000]  「就是騎著奴的驅子」
[00:07:18.000 --> 00:07:20.000]  「就是騎著奴的驅子」
[00:07:20.000 --> 00:07:22.000]  「就是騎著奴的驅子」
[00:07:22.000 --> 00:07:24.000]  「就是騎著奴的驅子」
[00:07:24.000 --> 00:07:26.000]  「就是騎著奴的驅子」
[00:07:26.000 --> 00:07:28.000]  「就是騎著奴的驅子」
[00:07:28.000 --> 00:07:30.000]  「就是騎著奴的驅子」
[00:07:30.000 --> 00:07:32.000]  「就是謙謙和和地騎著奴驅」
[00:07:32.000 --> 00:07:34.000]  「就是謙謙和和地騎著奴驅」
[00:07:34.000 --> 00:07:36.000]  「就是謙謙和和地騎著奴驅」
[00:07:36.000 --> 00:07:38.000]  「就是謙謙和和地騎著奴驅」
[00:07:38.000 --> 00:07:40.000]  「就是謙謙和和地騎著奴驅」
[00:07:40.000 --> 00:07:42.000]  「就是謙謙和和地騎著奴驅」
[00:07:42.000 --> 00:07:44.000]  「就是謙謙和和地騎著奴驅」
[00:07:44.000 --> 00:07:46.000]  「就是謙謙和和地騎著奴驅」
[00:07:46.000 --> 00:07:48.000]  「就是謙謙和和地騎著奴驅」
[00:07:48.000 --> 00:07:50.000]  「就是謙謙和和地騎著奴驅」
[00:07:50.000 --> 00:07:52.000]  「就是謙謙和和地騎著奴驅」
[00:07:52.000 --> 00:08:00.000]  「就是謙謙和和地騎著奴驅」
[00:08:22.000 --> 00:08:24.000]  「就是謙謙和和地騎著奴驅」
[00:08:24.000 --> 00:08:26.000]  「就是謙謙和和地騎著奴驅」
[00:08:26.000 --> 00:08:28.000]  「就是謙謙和和地騎著奴驅」
[00:08:28.000 --> 00:08:30.000]  「就是謙謙和和地騎著奴驅」
[00:08:30.000 --> 00:08:32.000]  「就是謙謙和和地騎著奴驅」
[00:08:32.000 --> 00:08:34.000]  「就是謙謙和和地騎著奴驅」
[00:08:34.000 --> 00:08:36.000]  「就是謙謙和和地騎著奴驅」
[00:08:36.000 --> 00:08:38.000]  「就是謙謙和和地騎著奴驅」
[00:08:38.000 --> 00:08:40.000]  「就是謙謙和和地騎著奴驅」
[00:08:40.000 --> 00:08:42.000]  「就是謙謙和和地騎著奴驅」
[00:08:42.000 --> 00:08:44.000]  「就是謙謙和和地騎著奴驅」
[00:08:44.000 --> 00:08:52.000]  「就是謙謙和和地騎著奴驅」
[00:08:52.000 --> 00:08:54.000]  「就是謙謙和和地騎著奴驅」
[00:08:54.000 --> 00:08:56.000]  「就是謙謙和和地騎著奴驅」
[00:08:56.000 --> 00:08:58.000]  「就是謙謙和和地騎著奴驅」
[00:08:58.000 --> 00:09:00.000]  「就是謙謙和和地騎著奴驅」
[00:09:00.000 --> 00:09:02.000]  「就是謙謙和和地騎著奴驅」
[00:09:02.000 --> 00:09:04.000]  「就是謙謙和和地騎著奴驅」
[00:09:04.000 --> 00:09:06.000]  「就是謙謙和和地騎著奴驅」
[00:09:06.000 --> 00:09:08.000]  「就是謙謙和和地騎著奴驅」
[00:09:08.000 --> 00:09:10.000]  「就是謙謙和和地騎著奴驅」
[00:09:10.000 --> 00:09:12.000]  「就是謙謙和和地騎著奴驅」
[00:09:12.000 --> 00:09:14.000]  「就是謙謙和和地騎著奴驅」
[00:09:14.000 --> 00:09:16.000]  「就是謙謙和和地騎著奴驅」
[00:09:16.000 --> 00:09:18.000]  「就是謙謙和和地騎著奴驅」
[00:09:18.000 --> 00:09:20.000]  「就是謙謙和和地騎著奴驅」
[00:09:20.000 --> 00:09:22.000]  「就是謙謙和和地騎著奴驅」
[00:09:22.000 --> 00:09:24.000]  「就是謙謙和和地騎著奴驅」
[00:09:24.000 --> 00:09:26.000]  「就是謙謙和和地騎著奴驅」
[00:09:26.000 --> 00:09:28.000]  「就是謙謙和和地騎著奴驅」
[00:09:28.000 --> 00:09:30.000]  「就是謙謙和和地騎著奴驅」
[00:09:30.000 --> 00:09:32.000]  「就是謙謙和和地騎著奴驅」
[00:09:32.000 --> 00:09:34.000]  「就是謙謙和和地騎著奴驅」
[00:09:34.000 --> 00:09:42.000]  「就是謙謙和和地騎著奴驅」
[00:10:04.000 --> 00:10:06.000]  「就是謙謙和和地騎著奴驅」
[00:10:06.000 --> 00:10:08.000]  「就是謙謙和和地騎著奴驅」
[00:10:08.000 --> 00:10:10.000]  「就是謙謙和和地騎著奴驅」
[00:10:10.000 --> 00:10:12.000]  「就是謙謙和和地騎著奴驅」
[00:10:12.000 --> 00:10:14.000]  「就是謙謙和和地騎著奴驅」
[00:10:14.000 --> 00:10:16.000]  「就是謙謙和和地騎著奴驅」
[00:10:16.000 --> 00:10:18.000]  「就是謙謙和和地騎著奴驅」
[00:10:18.000 --> 00:10:20.000]  「就是謙謙和和地騎著奴驅」
[00:10:20.000 --> 00:10:22.000]  「就是謙謙和和地騎著奴驅」
[00:10:22.000 --> 00:10:24.000]  「就是謙謙和和地騎著奴驅」
[00:10:24.000 --> 00:10:26.000]  「就是謙謙和和地騎著奴驅」
[00:10:26.000 --> 00:10:36.000]  「就是謙謙和和地騎著奴驅」
[00:10:56.000 --> 00:10:58.000]  為什麼不是騎著馬呢?
[00:10:58.000 --> 00:11:00.000]  我們很多時候看西片的時候
[00:11:00.000 --> 00:11:02.000]  那些人進入海船門的時候
[00:11:02.000 --> 00:11:04.000]  都是騎著一艘戰馬
[00:11:04.000 --> 00:11:06.000]  然後說士兵、民眾都歡呼
[00:11:06.000 --> 00:11:08.000]  然後說士兵、民眾都歡呼
[00:11:08.000 --> 00:11:10.000]  然後說士兵、民眾都歡呼
[00:11:10.000 --> 00:11:12.000]  但我們這位德性的王
[00:11:12.000 --> 00:11:14.000]  他為什麼騎著奴驅
[00:11:14.000 --> 00:11:16.000]  他不是騎著馬呢?
[00:11:16.000 --> 00:11:18.000]  他還是吩咐兩位門徒
[00:11:18.000 --> 00:11:20.000]  為他預備一艘奴驅
[00:11:20.000 --> 00:11:22.000]  其實我們這位德性的王
[00:11:22.000 --> 00:11:24.000]  他是戰勝什麼呢?
[00:11:24.000 --> 00:11:26.000]  他是戰勝了兩樣東西
[00:11:26.000 --> 00:11:28.000]  他戰勝了罪和死亡
[00:11:28.000 --> 00:11:30.000]  他戰勝了罪和死亡
[00:11:30.000 --> 00:11:32.000]  以至今日我們一班跟從他的信徒
[00:11:32.000 --> 00:11:34.000]  我們同樣是罪得赦免
[00:11:34.000 --> 00:11:36.000]  我們同樣是罪得赦免
[00:11:36.000 --> 00:11:38.000]  我們有復活的生命
[00:11:38.000 --> 00:11:40.000]  所以這位不是政治上的王
[00:11:40.000 --> 00:11:42.000]  他是我們一位拯救的王
[00:11:42.000 --> 00:11:44.000]  在我們宿靈上親自拯救我們
[00:11:44.000 --> 00:11:46.000]  在我們宿靈上親自拯救我們
[00:11:46.000 --> 00:11:48.000]  其實耶穌一定知道
[00:11:48.000 --> 00:11:50.000]  當他進入耶路撒冷的時候
[00:11:50.000 --> 00:11:52.000]  他一定要死
[00:11:52.000 --> 00:11:54.000]  在宿靈和宗教上
[00:11:54.000 --> 00:11:56.000]  他才真真正正成為一位德性的王
[00:11:56.000 --> 00:11:58.000]  才值得我們去擁戴
[00:11:58.000 --> 00:12:00.000]  去歡呼他
[00:12:00.000 --> 00:12:02.000]  所以當時的民眾
[00:12:02.000 --> 00:12:04.000]  看到這位德性的王
[00:12:04.000 --> 00:12:06.000]  進入耶路撒冷的時候
[00:12:06.000 --> 00:12:08.000]  他說「奉主的明來王
[00:12:08.000 --> 00:12:10.000]  是應當稱頌的
[00:12:10.000 --> 00:12:12.000]  高高在上和撒冷」
[00:12:12.000 --> 00:12:14.000]  弟兄姊妹
[00:12:14.000 --> 00:12:16.000]  當我們侍奉的時候
[00:12:16.000 --> 00:12:18.000]  我們的基礎就是我們德性的王
[00:12:18.000 --> 00:12:20.000]  不過我們在侍奉的時候
[00:12:20.000 --> 00:12:22.000]  我們都有些偏差
[00:12:22.000 --> 00:12:24.000]  我們太著重自己
[00:12:24.000 --> 00:12:26.000]  我們經常都問自己一局的問題
[00:12:26.000 --> 00:12:28.000]  「我可以嗎?莫生?」
[00:12:28.000 --> 00:12:30.000]  如果我邀請你侍奉的時候
[00:12:30.000 --> 00:12:32.000]  你都會問「我可以嗎?」
[00:12:32.000 --> 00:12:34.000]  「我真的可以?」
[00:12:34.000 --> 00:12:36.000]  「我真的做得好?」
[00:12:36.000 --> 00:12:38.000]  其實在侍奉裡
[00:12:38.000 --> 00:12:40.000]  我們只要盡了我們的能力
[00:12:40.000 --> 00:12:42.000]  我們只要盡了我們的能力
[00:12:42.000 --> 00:12:44.000]  就可以了
[00:12:44.000 --> 00:12:46.000]  那個效果是怎樣的時候
[00:12:46.000 --> 00:12:48.000]  我們就交給這位
[00:12:48.000 --> 00:12:50.000]  使用我們這位的主
[00:12:50.000 --> 00:12:52.000]  不過很可惜我們在侍奉裡
[00:12:52.000 --> 00:12:54.000]  或許我們都有時候
[00:12:54.000 --> 00:12:56.000]  會不會想一個問題
[00:12:56.000 --> 00:12:58.000]  「我在侍奉的時候
[00:12:58.000 --> 00:13:00.000]  撒旦會不會阻止我呢?」
[00:13:00.000 --> 00:13:02.000]  「魔鬼會不會破壞我呢?」
[00:13:02.000 --> 00:13:04.000]  其實我們從經文看
[00:13:04.000 --> 00:13:06.000]  耶穌基督
[00:13:06.000 --> 00:13:08.000]  已經為祂預備一切
[00:13:08.000 --> 00:13:10.000]  祂派兩個門徒去
[00:13:10.000 --> 00:13:12.000]  找這隻驢驅回來的時候
[00:13:12.000 --> 00:13:14.000]  其實你想清楚
[00:13:14.000 --> 00:13:16.000]  不是門徒為祂
[00:13:16.000 --> 00:13:18.000]  找兩隻驢驅
[00:13:18.000 --> 00:13:20.000]  而是主已經老早
[00:13:20.000 --> 00:13:22.000]  為門徒
[00:13:22.000 --> 00:13:24.000]  預備好這一頭的驢驅
[00:13:24.000 --> 00:13:26.000]  所以當我們侍奉
[00:13:26.000 --> 00:13:28.000]  這位德性的王的時候
[00:13:28.000 --> 00:13:30.000]  我們可以從另一個角度去看
[00:13:30.000 --> 00:13:32.000]  王已經為我
[00:13:32.000 --> 00:13:34.000]  預備一切
[00:13:34.000 --> 00:13:36.000]  我們只要好好地配合祂
[00:13:36.000 --> 00:13:38.000]  就可以了
[00:13:38.000 --> 00:13:40.000]  所以無論我們在敬拜的裡面
[00:13:40.000 --> 00:13:42.000]  我們在生活裡面
[00:13:42.000 --> 00:13:44.000]  甚至我們在工作的裡面
[00:13:44.000 --> 00:13:46.000]  其實主已經為我預備很好
[00:13:46.000 --> 00:13:48.000]  只要我配合祂
[00:13:48.000 --> 00:13:50.000]  就可以了
[00:13:50.000 --> 00:13:52.000]  很多時候我們忘記了
[00:13:52.000 --> 00:13:54.000]  我們侍奉的基礎
[00:13:54.000 --> 00:13:56.000]  就是這位德性的王
[00:13:56.000 --> 00:13:58.000]  所以弟兄姊妹
[00:13:58.000 --> 00:14:00.000]  有時候你侍奉了十年、二十年
[00:14:00.000 --> 00:14:02.000]  或者你已經筋疲力盡
[00:14:02.000 --> 00:14:04.000]  或者好像英文那樣
[00:14:04.000 --> 00:14:06.000]  你已經燃燒盡了
[00:14:06.000 --> 00:14:08.000]  那你又覺得
[00:14:08.000 --> 00:14:10.000]  侍奉其實都很慘的
[00:14:10.000 --> 00:14:12.000]  最好不要找我
[00:14:12.000 --> 00:14:14.000]  所以當我們侍奉的時候
[00:14:14.000 --> 00:14:16.000]  我們要記住我們的基礎
[00:14:16.000 --> 00:14:18.000]  是這位德性的王
[00:14:18.000 --> 00:14:20.000]  只要我們全力以赴
[00:14:20.000 --> 00:14:22.000]  我們都不需要顧慮多少
[00:14:22.000 --> 00:14:24.000]  因為主已經
[00:14:24.000 --> 00:14:26.000]  特性
[00:14:26.000 --> 00:14:28.000]  為什麼我們要侍奉呢?
[00:14:28.000 --> 00:14:30.000]  有弟兄姊妹就說
[00:14:30.000 --> 00:14:32.000]  我們侍奉因為我們要
[00:14:32.000 --> 00:14:34.000]  回應神給我們愛
[00:14:34.000 --> 00:14:36.000]  因為祂在十字架上面
[00:14:36.000 --> 00:14:38.000]  流的補血承受這個救恩
[00:14:38.000 --> 00:14:40.000]  所以我要侍奉
[00:14:40.000 --> 00:14:42.000]  不過
[00:14:42.000 --> 00:14:44.000]  如果你從今天這個廬區去看的時候
[00:14:44.000 --> 00:14:46.000]  或許我們有些新的角度
[00:14:46.000 --> 00:14:52.000]  如果從門徒的角度來看
[00:14:52.000 --> 00:14:54.000]  主已經為門徒
[00:14:54.000 --> 00:14:56.000]  預備了一頭廬區
[00:14:56.000 --> 00:14:58.000]  不過
[00:14:58.000 --> 00:15:00.000]  如果我們從這一頭廬區去看
[00:15:00.000 --> 00:15:02.000]  你猜這一頭廬區
[00:15:02.000 --> 00:15:04.000]  怎麼去想呢?
[00:15:04.000 --> 00:15:06.000]  如果你是這一頭廬區的話
[00:15:06.000 --> 00:15:08.000]  你有什麼感受呢?
[00:15:08.000 --> 00:15:10.000]  其實這一頭廬區
[00:15:10.000 --> 00:15:12.000]  大家知不知道什麼叫廬區呢?
[00:15:12.000 --> 00:15:16.000]  引用一個新的學者
[00:15:16.000 --> 00:15:18.000]  可能他很喜歡研究廬區
[00:15:18.000 --> 00:15:20.000]  其實廬區
[00:15:20.000 --> 00:15:22.000]  是一頭雄性
[00:15:22.000 --> 00:15:24.000]  很幼小的廬區
[00:15:24.000 --> 00:15:26.000]  聽著,是一頭雄性
[00:15:26.000 --> 00:15:28.000]  很幼小,所以叫廬區
[00:15:28.000 --> 00:15:30.000]  不是叫廬,是叫廬區
[00:15:30.000 --> 00:15:32.000]  其實這一頭廬區沒什麼特別
[00:15:32.000 --> 00:15:34.000]  因為你看一看
[00:15:34.000 --> 00:15:36.000]  如果我是這一頭廬區
[00:15:36.000 --> 00:15:38.000]  我呢
[00:15:38.000 --> 00:15:40.000]  剛出生沒多久
[00:15:40.000 --> 00:15:42.000]  我又不懂事
[00:15:42.000 --> 00:15:44.000]  我又沒受過訓練
[00:15:44.000 --> 00:15:46.000]  為什麼你選擇我呢?
[00:15:46.000 --> 00:15:48.000]  你應該選擇我爸爸
[00:15:48.000 --> 00:15:50.000]  我爸爸是一個很懂得廬區
[00:15:50.000 --> 00:15:52.000]  又有訓練
[00:15:52.000 --> 00:15:54.000]  為什麼你不選擇他
[00:15:54.000 --> 00:15:56.000]  而選擇我呢?
[00:15:56.000 --> 00:16:00.000]  弟兄姊妹,你有沒有想過這個問題?
[00:16:00.000 --> 00:16:02.000]  為什麼要選擇你呢?
[00:16:02.000 --> 00:16:04.000]  為什麼不選擇你旁邊的弟兄姊妹呢?
[00:16:04.000 --> 00:16:06.000]  他又有訓練
[00:16:06.000 --> 00:16:08.000]  其實我們這一頭廬區
[00:16:08.000 --> 00:16:10.000]  我們沒什麼強項
[00:16:10.000 --> 00:16:12.000]  我們沒什麼長處
[00:16:12.000 --> 00:16:14.000]  甚至可能一無是處
[00:16:14.000 --> 00:16:16.000]  自知不足
[00:16:16.000 --> 00:16:18.000]  不過這一頭廬區
[00:16:18.000 --> 00:16:20.000]  擺在那裡的時候,從來沒人騎過它
[00:16:20.000 --> 00:16:22.000]  這一頭廬區
[00:16:22.000 --> 00:16:24.000]  說明是廬區細小,沒受過訓練
[00:16:24.000 --> 00:16:26.000]  所以都很難控制
[00:16:26.000 --> 00:16:28.000]  它也沒被人騎過的經驗
[00:16:28.000 --> 00:16:30.000]  因為一頭廬
[00:16:30.000 --> 00:16:32.000]  大家不知道有沒有看過紀錄片
[00:16:32.000 --> 00:16:34.000]  在雲南有些廬區
[00:16:34.000 --> 00:16:36.000]  揹著貨物,從一個山到另一個山
[00:16:36.000 --> 00:16:38.000]  他們是悉途
[00:16:38.000 --> 00:16:40.000]  不是老馬,是悉途廬區
[00:16:40.000 --> 00:16:42.000]  他們怎樣走那條山路
[00:16:42.000 --> 00:16:44.000]  不過這一頭廬區
[00:16:44.000 --> 00:16:46.000]  剛出生沒多久,就在這裡的時候
[00:16:46.000 --> 00:16:48.000]  你看看
[00:16:48.000 --> 00:16:50.000]  這個廬區的主人
[00:16:50.000 --> 00:16:52.000]  又沒將他出售
[00:16:52.000 --> 00:16:54.000]  又沒將他訓練
[00:16:54.000 --> 00:16:56.000]  又沒被人騎過
[00:16:56.000 --> 00:16:58.000]  為什麼主會選擇他呢?
[00:17:00.000 --> 00:17:02.000]  所以當門徒要解開這個廬區的時候
[00:17:02.000 --> 00:17:04.000]  這個廬區就說
[00:17:04.000 --> 00:17:06.000]  你們解開這個廬區幹什麼?
