
[00:00:00.000 --> 00:00:02.320]  我們讀兩節的《聖經》
[00:06:17.680 --> 00:06:23.040]  這個能力更是能夠勝過一切罪惡黑暗詮釋的能力
[00:06:23.040 --> 00:06:26.920]  這個能力更是能夠勝過一切仇敵攻擊的能力
[00:06:26.920 --> 00:06:28.040]  你們
[00:06:28.040 --> 00:06:30.960]  換句話說今天無論你所面對的環境
[00:06:30.960 --> 00:06:33.760]  是充滿多少死亡的氣息
[00:06:33.760 --> 00:06:37.000]  你說是多麼不可能的環境
[00:06:37.000 --> 00:06:39.160]  那個在你裏面
[00:06:39.160 --> 00:06:42.120]  那個叫耶穌從死裏復活的大能
[00:06:42.120 --> 00:06:47.920]  仍然能夠在你生命當中帶來翻轉的能力
[00:06:47.920 --> 00:06:51.720]  你說是怎麼樣一種翻轉呢
[00:06:51.720 --> 00:06:57.360]  哥倫多後書第四章第八第九節講到四方面的翻轉
[00:06:57.360 --> 00:07:03.520]  首先能夠叫四面受敵的時候能夠不被困住
[00:07:03.520 --> 00:07:06.560]  什麼叫四面受敵
[00:07:06.560 --> 00:07:08.960]  就是沒有出路嘛
[00:07:08.960 --> 00:07:11.920]  你我在人生的道路當中多少時候
[00:07:11.920 --> 00:07:14.800]  我們就是感覺被困住嘛
[00:07:14.800 --> 00:07:16.880]  被環境所困
[00:07:16.880 --> 00:07:18.880]  被人情所困
[00:07:18.880 --> 00:07:21.480]  被疾病所困
[00:07:21.480 --> 00:07:25.120]  但這裏說我們祖宗從死裏復活的能力
[00:07:25.120 --> 00:07:29.200]  是能夠在人以爲沒有出路的光景當中
[00:07:29.200 --> 00:07:31.240]  親自爲我們開道路
[00:07:31.240 --> 00:07:33.480]  你們
[00:07:33.480 --> 00:07:38.840]  其次是在你心理作難的時候不自失望
[00:07:38.840 --> 00:07:41.280]  什麼叫心理作難
[00:07:41.280 --> 00:07:44.600]  那就是心靈裏面的困境嘛
[00:07:44.600 --> 00:07:50.360]  做到我們的時候人就是活在憂慮跟恐懼的捆綁當中
[00:07:50.360 --> 00:07:53.800]  我們失去平安跟喜樂
[00:07:53.800 --> 00:07:56.240]  可是這裏說祖宗死裏復活的大能
[00:07:56.240 --> 00:07:58.520]  能夠在我們心靈的困境當中
[00:07:58.520 --> 00:08:02.680]  重新帶給我們盼望
[00:08:02.680 --> 00:08:07.040]  第三個方面就是能夠在遭逼迫的時候
[00:08:07.040 --> 00:08:10.200]  能夠不被丟棄
[00:08:10.200 --> 00:08:12.280]  什麼是受逼迫
[00:08:12.280 --> 00:08:16.000]  那就是一種被仇敵任意的攻擊
[00:08:16.000 --> 00:08:21.240]  心靈孤極恐懼的光景
[00:08:21.240 --> 00:08:23.480]  多少時候是我們面對仇敵的攻擊
[00:08:23.480 --> 00:08:27.320]  好像我們覺得無處可躲藏
[00:08:27.320 --> 00:08:30.040]  感覺無所依靠
[00:08:30.040 --> 00:08:33.880]  心中感覺孤單無助
[00:08:33.880 --> 00:08:36.080]  可是這裏說祖宗死裏復活的大能
[00:08:36.080 --> 00:08:37.520]  能夠在我們生命當中
[00:08:37.520 --> 00:08:40.160]  顯明他同在的真實
[00:08:40.160 --> 00:08:43.720]  勝過一切的恐懼
[00:08:43.720 --> 00:08:47.040]  最後是能夠再打倒了
[00:08:47.040 --> 00:08:49.200]  也不致死亡
[00:08:49.200 --> 00:08:51.680]  什麼叫做打倒了
[00:08:51.680 --> 00:08:56.280]  就是徹底失敗的光景
[00:08:56.280 --> 00:09:00.360]  有時候我們真的在面對我們的前途
[00:09:00.360 --> 00:09:02.840]  我們的侍奉
[00:09:02.840 --> 00:09:05.600]  我們的婚姻家庭
[00:09:05.600 --> 00:09:10.200]  好像有一種到此爲止的感覺
[00:09:10.200 --> 00:09:13.720]  但事實上卻不是如此的
[00:09:13.720 --> 00:09:15.680]  祖宗死裏復活的大能
[00:09:15.680 --> 00:09:18.360]  能夠在這一切不可能的環境當中
[00:09:18.360 --> 00:09:21.400]  帶來翻轉的能力
[00:09:21.400 --> 00:09:25.040]  而今天祖復活的大能
[00:09:25.040 --> 00:09:28.960]  正在裏面 正在工作
[00:09:28.960 --> 00:09:32.480]  無論你多麼難以想象
[00:09:32.480 --> 00:09:34.320]  神所能夠成就的
[00:09:34.320 --> 00:09:39.320]  仍然遠超過你所能想象的
[00:09:39.320 --> 00:09:44.040]  我就常常想起在華人教會中一位傳奇人物
[00:09:44.040 --> 00:09:48.720]  那就是暗室之後蔡淑娟女士
[00:09:48.720 --> 00:09:52.160]  她年輕的時候得了一場病
[00:09:52.160 --> 00:09:55.040]  讓她眼睛不能夠見光
[00:09:55.040 --> 00:09:59.480]  而且她必須病臥在牀上
[00:09:59.480 --> 00:10:03.000]  一病臥牀上就是五十年
[00:10:03.000 --> 00:10:04.240]  想想看
[00:10:04.240 --> 00:10:08.840]  五十年病臥在暗室當中
[00:10:08.840 --> 00:10:12.080]  那是一個怎麼樣的光景
[00:10:12.080 --> 00:10:14.260]  你知道在她晚年的時候
[00:10:14.260 --> 00:10:16.280]  我有機會成爲她的鄰居
[00:10:16.280 --> 00:10:19.040]  住在Paradise Pennsylvania
[00:10:19.040 --> 00:10:22.440]  所以我常常有機會去看望她
[00:10:22.440 --> 00:10:25.040]  有時候服侍她的童工
[00:10:25.040 --> 00:10:27.600]  想要幫她換牀單
[00:10:27.600 --> 00:10:31.440]  就常常請我要把她抱起來
[00:10:31.440 --> 00:10:34.640]  我還記得我第一次抱她的時候
[00:10:34.640 --> 00:10:36.680]  嚇一跳
[00:10:36.680 --> 00:10:40.240]  因爲她長期不能夠起來行動
[00:10:40.240 --> 00:10:44.280]  她的肌肉完全是鬆散的
[00:10:44.280 --> 00:10:47.600]  我從來沒有摸過這樣的一種東西
[00:10:47.600 --> 00:10:50.640]  根本不像肉
[00:10:50.640 --> 00:10:52.720]  我才更深切地體會
[00:10:52.720 --> 00:10:55.880]  這五十年的暗室
[00:10:55.880 --> 00:11:00.160]  對她來講是多麼大的困境啊
[00:11:00.160 --> 00:11:04.080]  但她卻從來沒有爲此埋怨過
[00:11:04.080 --> 00:11:06.560]  她常常說一句話
[00:11:06.560 --> 00:11:11.200]  但我從來沒有問神說爲什麼
[00:11:11.200 --> 00:11:12.360]  我只是問神說
[00:11:12.360 --> 00:11:13.440]  神啊
[00:11:13.440 --> 00:11:18.040]  你今天要我爲你做什麼
[00:11:18.040 --> 00:11:20.120]  正是因爲如此
[00:11:20.120 --> 00:11:22.720]  神爲她打開侍奉的門
[00:11:22.720 --> 00:11:26.400]  是沒有人能夠想象的
[00:11:26.400 --> 00:11:29.440]  多少中國的船員
[00:11:29.440 --> 00:11:31.080]  聽過她的見證
[00:11:31.080 --> 00:11:34.400]  老遠從沸沉的港口
[00:11:34.400 --> 00:11:36.920]  直接到她的暗室
[00:11:36.920 --> 00:11:40.080]  來聽她傳講耶穌
[00:11:40.080 --> 00:11:44.040]  很多人因着她信了主耶穌
[00:11:44.040 --> 00:11:47.400]  多少信徒從世界各地啊
[00:11:47.400 --> 00:11:49.840]  來看望她
[00:11:49.840 --> 00:11:52.560]  陪着她在暗室裏
[00:11:52.560 --> 00:11:55.960]  聽她講耶穌在她生命當中
[00:11:55.960 --> 00:11:57.960]  一路的帶領
[00:11:57.960 --> 00:12:01.320]  我告訴你沒有一個人不流淚
[00:12:01.320 --> 00:12:03.640]  沒有一個人不承認
[00:12:03.640 --> 00:12:06.120]  那在她裏面復活的主
[00:12:06.120 --> 00:12:10.280]  的確是比那在世界上的更大
[00:12:10.280 --> 00:12:15.560]  在她裏面的確是一個不被困住的生命
[00:12:15.560 --> 00:12:20.240]  今天這位從死裏復活的主耶穌
[00:12:20.240 --> 00:12:23.840]  也是住在你我的裏面
[00:12:23.840 --> 00:12:29.240]  因着她我們也領受一個不被困住的生命
[00:12:29.240 --> 00:12:32.800]  所以今天無論我們所處的環境是如何
[00:12:32.800 --> 00:12:37.160]  就算現在delta疫情四面環繞
[00:12:37.160 --> 00:12:40.960]  我們同樣可以像保羅那樣說
[00:12:40.960 --> 00:12:45.160]  我們四面疫情也不被困住
[00:12:45.160 --> 00:12:51.520]  Hallelujah
[00:12:51.520 --> 00:12:52.720]  第二
[00:12:52.720 --> 00:12:54.520]  你有神得聖的應許
[00:12:54.520 --> 00:12:58.840]  給女朋友說你有神得聖的應許
[00:12:58.840 --> 00:13:01.120]  當神像以色列人
[00:13:01.120 --> 00:13:05.240]  啓示他的名字耶華尼西的時候
[00:13:05.240 --> 00:13:09.120]  其實當時以色列人正在跟亞馬利人征戰
[00:13:09.120 --> 00:13:14.200]  亞馬利人在聖經當中是以色列人的世仇
[00:13:14.200 --> 00:13:17.280]  所以以色列人跟亞馬利人的征戰
[00:13:17.280 --> 00:13:19.400]  在聖經當中常常預表到
[00:13:19.400 --> 00:13:23.280]  是神的百姓所面對的鼠鄰征戰
[00:13:23.280 --> 00:13:25.640]  當時約蘇雅在山下
[00:13:25.640 --> 00:13:28.280]  在山谷裏打仗
[00:13:28.280 --> 00:13:31.240]  彼此一來一往疏疏盈盈
[00:13:31.240 --> 00:13:33.360]  好像一場拉鋸戰一樣
[00:13:33.360 --> 00:13:35.240]  沒有什麼結果
[00:13:35.240 --> 00:13:37.520]  而就在這個時刻
[00:13:37.520 --> 00:13:41.840]  摩西在初埃及記第十七章第九節裏面
[00:13:41.840 --> 00:13:45.360]  他做出了一個信心的宣告
[00:13:45.360 --> 00:13:47.440]  他在這裏說明天
[00:13:47.440 --> 00:13:50.200]  我手裏要拿着神的杖
[00:13:50.200 --> 00:13:53.040]  站在山頂上
[00:13:53.040 --> 00:13:56.560]  他說明天我手裏要拿着神的杖
[00:13:56.560 --> 00:13:59.400]  站在山頂上
[00:13:59.400 --> 00:14:01.800]  我們看見在這裏他宣告裏面
[00:14:01.800 --> 00:14:04.880]  看見他宣告了兩件事情
[00:14:04.880 --> 00:14:06.520]  第一個
[00:14:06.520 --> 00:14:10.320]  你要確信你的明天在神的手中
[00:14:10.320 --> 00:14:15.200]  跟你們說要確信你明天在神的手中
[00:14:15.200 --> 00:14:18.160]  摩西說明天
[00:14:18.160 --> 00:14:20.920]  今天作爲一個神的兒女
[00:14:20.920 --> 00:14:25.440]  你要確信你是有明天的
[00:14:25.440 --> 00:14:28.680]  而且你的明天是在神的手中
[00:14:28.680 --> 00:14:31.440]  無論你的昨天是如何
[00:14:31.440 --> 00:14:34.040]  無論你的今天是如何
[00:14:34.040 --> 00:14:38.080]  你的明天仍然掌管在神的手中
[00:14:38.080 --> 00:14:41.840]  Hallelujah
[00:14:41.840 --> 00:14:46.760]  你要知道神在我們一生當中是有計劃的
[00:14:46.760 --> 00:14:49.160]  當神看我們一生的時候
[00:14:49.160 --> 00:14:51.920]  不像我們只是看過去跟現在
[00:14:51.920 --> 00:14:54.560]  神看我們一生的時候
[00:14:54.560 --> 00:14:57.240]  神是看我們的將來
[00:14:57.240 --> 00:15:00.160]  因爲他是有一個計劃的
[00:15:00.160 --> 00:15:05.360]  你要記得當主耶穌呼召西門彼得來跟隨他的時候
[00:15:05.360 --> 00:15:07.680]  主很清楚地對他說
[00:15:07.680 --> 00:15:10.160]  因爲他本來的名字叫西門
[00:15:10.160 --> 00:15:11.440]  神對他西門
[00:15:11.440 --> 00:15:16.040]  從今天開始名字要稱爲彼得
[00:15:16.040 --> 00:15:19.680]  彼得的意思就是磐石
[00:15:19.680 --> 00:15:22.360]  你要知道本來西門是一個
[00:15:22.360 --> 00:15:26.320]  個性很不穩定的一個漁夫
[00:15:26.320 --> 00:15:28.320]  但耶穌看見他的時候
[00:15:28.320 --> 00:15:30.200]  不是看見他的過去
[00:15:30.200 --> 00:15:32.400]  也不是看見他的現在
[00:15:32.400 --> 00:15:39.800]  主耶穌所看見的是將來要成爲教會注石的彼得
[00:15:39.800 --> 00:15:42.720]  就算後來彼得失敗了
[00:15:42.720 --> 00:15:45.560]  三次不認主
[00:15:45.560 --> 00:15:48.080]  但主復活之後仍然對他說
[00:15:48.080 --> 00:15:51.320]  彼得你要餵養我的羊
[00:15:51.320 --> 00:15:54.360]  在那個時候主耶穌所看見的
[00:15:54.360 --> 00:15:57.560]  也不是那個失敗的彼得
[00:15:57.560 --> 00:16:03.920]  他所看見的仍然是那個將來要牧養教會的彼得
[00:16:03.920 --> 00:16:09.360]  第二個你要知道神在你我身上是有計劃的
[00:16:09.360 --> 00:16:16.840]  神在你我身上是有個命定的第一屆神要帶領我們進入的
[00:16:16.840 --> 00:16:22.280]  所以無論你今天的光景很多時候我們想到過去一身嘆息
[00:16:22.280 --> 00:16:24.040]  看到現在無可奈何
[00:16:24.040 --> 00:16:27.120]  No 你不要看你現在的光景
[00:16:27.120 --> 00:16:31.720]  你也不要落入到回憶的陷阱裏面
[00:16:31.720 --> 00:16:37.240]  因爲再好的時光再糟糕的時刻都會過去
[00:16:37.240 --> 00:16:39.120]  你說沒有錯一咬牙就過去
[00:16:39.120 --> 00:16:44.320]  我告訴你不咬牙也要過去
[00:16:44.320 --> 00:16:48.560]  這爲什麼保羅在菲律賓第三章十三十四節這裏說
[00:16:48.560 --> 00:16:49.640]  我們一同來唸
[00:16:49.640 --> 00:16:52.400]  弟兄們我不是以爲自己已經得着了
[00:16:52.400 --> 00:16:57.080]  我只有一件事就是忘記背後努力面前
[00:16:57.080 --> 00:17:00.000]  十四節向着標杆直跑
[00:17:00.000 --> 00:17:06.440]  要得神在基督耶穌裏從上面召我來得的獎賞
[00:17:06.440 --> 00:17:11.720]  這裏講到說要忘記背後努力面前
[00:17:11.720 --> 00:17:16.720]  這裏所說的忘記背後努力面前不是隻是一次性的
[00:17:16.720 --> 00:17:19.200]  不是 是持續性的
[00:17:19.200 --> 00:17:22.360]  是不斷地要忘記背後
[00:17:22.360 --> 00:17:24.160]  不斷地要努力面前
[00:17:24.160 --> 00:17:27.800]  因爲知道有一個標杆擺在我們面前
[00:17:27.800 --> 00:17:31.040]  爲我們設立一個標杆擺在我們面前
[00:17:31.040 --> 00:17:33.080]  所以不是一次忘記
[00:17:33.080 --> 00:17:34.920]  是不斷地忘記
[00:17:34.920 --> 00:17:36.800]  不是一次地往前
[00:17:36.800 --> 00:17:39.840]  是持續地往前
[00:17:39.840 --> 00:17:44.960]  第二點你真的要知道神在你生命當中是個命定的地界
[00:17:44.960 --> 00:17:47.840]  若是我們想經歷到生命的得勝
[00:17:47.840 --> 00:17:49.400]  我們就要努力向前
[00:17:49.400 --> 00:17:52.680]  無論你的過去是成功跟失敗
[00:17:52.680 --> 00:17:57.200]  無論你的現在因爲疫情你覺得停滯不前
[00:17:57.200 --> 00:18:00.280]  但我告訴你我們都要重新抬起頭來
[00:18:00.280 --> 00:18:01.680]  繼續向前
[00:18:01.680 --> 00:18:03.600]  要憑信心來宣告
[00:18:03.600 --> 00:18:09.000]  我們的明天是在神的手中
[00:18:09.000 --> 00:18:10.800]  第二我們看見
[00:18:10.800 --> 00:18:15.040]  你要抓住神的應許走出生命的谷底
[00:18:15.040 --> 00:18:17.160]  跟你媽說抓住神的應許走出生命的谷底
[00:18:17.160 --> 00:18:18.400]  跟她說
[00:18:18.400 --> 00:18:21.080]  抓住神的應許走出生命的谷底
[00:18:21.080 --> 00:18:24.960]  摩西在這裏所有手裏拿着神的杖
[00:18:24.960 --> 00:18:26.400]  站在哪裏
[00:18:26.400 --> 00:18:28.640]  山頂上
[00:18:28.640 --> 00:18:30.880]  什麼是神的杖
[00:18:30.880 --> 00:18:33.160]  那就是神的應許
[00:18:33.160 --> 00:18:36.080]  所帶給我們的權柄
[00:18:36.080 --> 00:18:38.920]  當摩西帶領以色列人要出埃及的時候
[00:18:38.920 --> 00:18:41.360]  在曠野漂流
[00:18:41.360 --> 00:18:42.640]  在曠野漂流
[00:18:42.640 --> 00:18:46.840]  他怎麼知道神與他同在呢
[00:18:46.840 --> 00:18:50.240]  就是因爲他手裏所拿着神的杖
[00:18:50.240 --> 00:18:51.760]  因着神的應許
[00:18:51.760 --> 00:18:55.320]  他知道神與他同在
[00:18:55.320 --> 00:18:57.800]  所以無論遭遇多大的困境
[00:18:57.800 --> 00:19:00.560]  他能夠勇往直前
[00:19:00.560 --> 00:19:02.520]  當法老
[00:19:02.520 --> 00:19:04.080]  攔阻摩西
[00:19:04.080 --> 00:19:06.600]  當摩西站在他面前對法老王說
[00:19:06.600 --> 00:19:09.760]  神說容我的百姓去的時候
[00:19:09.760 --> 00:19:13.200]  他怎麼知道他有這種權柄呢
[00:19:13.200 --> 00:19:17.000]  來面對法老王的詮釋呢
[00:19:17.000 --> 00:19:19.640]  就在他手裏有神的杖嘛
[00:19:19.640 --> 00:19:21.440]  因着神的應許
[00:19:21.440 --> 00:19:25.280]  他知道他擁有得勝的權柄
[00:19:25.280 --> 00:19:26.680]  當時你會說
[00:19:26.680 --> 00:19:28.920]  那是因爲他是摩西嘛
[00:19:28.920 --> 00:19:30.480]  他當然有神的應許
[00:19:30.480 --> 00:19:32.560]  有神的權柄
[00:19:32.560 --> 00:19:39.240]  你千萬不要以爲你是沒有神應許的權柄的
[00:19:39.240 --> 00:19:42.200]  約翰福音第一章十二節怎麼說
[00:19:42.200 --> 00:19:45.280]  凡接待他的就是信他名的人
[00:19:45.280 --> 00:19:48.920]  他就賜他們權柄做神的兒女
[00:19:48.920 --> 00:19:54.160]  請問你誰是接待他信他名的人呢
[00:19:54.160 --> 00:19:55.520]  就是我們嗎
[00:19:55.520 --> 00:19:57.960]  我們就是接待他信他
[00:19:57.960 --> 00:20:00.240]  他就賜給我們什麼
[00:20:00.240 --> 00:20:04.080]  權柄做神的兒女
[00:20:04.080 --> 00:20:06.440]  今天只要你是神的兒女
[00:20:06.440 --> 00:20:08.440]  你是不是神的兒女
[00:20:08.440 --> 00:20:14.120]  那你就有神應許所給你的權柄
[00:20:14.120 --> 00:20:17.200]  約翰一書四章第四節
[00:20:17.200 --> 00:20:19.240]  這裏說小子們
[00:20:19.240 --> 00:20:22.960]  那請問誰是小子們
[00:20:22.960 --> 00:20:25.760]  就是你 就是我
[00:20:25.760 --> 00:20:27.360]  你不是父老
[00:20:27.360 --> 00:20:31.080]  OK 你不是少年 你起碼是個小子
[00:20:31.080 --> 00:20:32.600]  最minimum
[00:20:32.600 --> 00:20:33.480]  就是小子
[00:20:33.480 --> 00:20:35.200]  這裏說小子們
[00:20:35.200 --> 00:20:37.280]  就是你我
[00:20:37.280 --> 00:20:38.920]  你們是屬於神的
[00:20:38.920 --> 00:20:40.520]  而且勝了他們
[00:20:40.520 --> 00:20:42.480]  誰是他們呢
[00:20:42.480 --> 00:20:44.320]  這個世界嘛
[00:20:44.320 --> 00:20:46.360]  是仇敵嘛
[00:20:46.360 --> 00:20:47.400]  小子們
[00:20:47.400 --> 00:20:48.680]  你們是屬神的
[00:20:48.680 --> 00:20:50.120]  並且勝了他們
[00:20:50.120 --> 00:20:54.000]  因爲那在你們裏面的怎麼樣
[00:20:54.000 --> 00:20:57.800]  比那在世界上的更大
[00:20:57.800 --> 00:21:00.520]  就算你說你是小子
[00:21:00.520 --> 00:21:02.240]  那在你裏面的
[00:21:02.240 --> 00:21:06.400]  還是比那世界上的大
[00:21:06.400 --> 00:21:09.200]  羅馬書第八章三十一節
[00:21:09.200 --> 00:21:10.480]  既是這樣
[00:21:10.480 --> 00:21:12.080]  還有什麼說的呢
