
[00:00:00.000 --> 00:00:03.400]  關於這個月,是給我們通常的
[00:11:02.000 --> 00:11:04.000]  是一百次的選擇,
[00:11:04.000 --> 00:11:06.000]  是一千次的選擇,
[00:11:06.000 --> 00:11:09.000]  是一百次有意識的選擇,
[00:11:09.000 --> 00:11:13.000]  是十八次有意識的選擇。
[00:11:13.000 --> 00:11:17.000]  選擇的暗算在我們生命的裡面,
[00:11:17.000 --> 00:11:19.000]  是接著我們,
[00:11:19.000 --> 00:11:20.000]  跟著我們,
[00:11:20.000 --> 00:11:22.000]  寬恕我們,
[00:11:22.000 --> 00:11:23.000]  幫助我們,
[00:11:23.000 --> 00:11:26.000]  受受受教教教的我們的成熟,
[00:11:26.000 --> 00:11:28.000]  這是一生的累積,
[00:11:28.000 --> 00:11:33.000]  這是半途的辛苦,
[00:11:33.000 --> 00:11:36.000]  一般是關於母語,
[00:11:36.000 --> 00:11:38.000]  母語,
[00:11:38.000 --> 00:11:42.000]  如書居樂部的故事。
[00:11:42.000 --> 00:11:45.000]  一般如書就是聖華教居樂部,
[00:11:45.000 --> 00:11:46.000]  大家很開心,
[00:11:46.000 --> 00:11:47.000]  在聖誕節,
[00:11:47.000 --> 00:11:49.000]  釣魚的熱情,
[00:11:49.000 --> 00:11:52.000]  研究魚的特性,
[00:11:52.000 --> 00:11:56.000]  能夠講到母語的典學和技術,
[00:11:56.000 --> 00:11:58.000]  他們有組織一個委員會,
[00:11:58.000 --> 00:12:01.000]  舉辦一些釣魚聚會,
[00:12:01.000 --> 00:12:04.000]  實際上我都沒有目標,
[00:12:04.000 --> 00:12:07.000]  他們有邀請一些特別的嘉賓,
[00:12:07.000 --> 00:12:10.000]  來講釣魚的奧秘,
[00:12:10.000 --> 00:12:14.000]  他們有發展網站、臉書,
[00:12:14.000 --> 00:12:17.000]  是能夠普通傳遞,
[00:12:17.000 --> 00:12:19.000]  周圍的人去釣魚,
[00:12:19.000 --> 00:12:22.000]  有些人甚至學到釣魚學的,
[00:12:22.000 --> 00:12:24.000]  博士學位,
[00:12:24.000 --> 00:12:27.000]  很多朋友都很忙,
[00:12:27.000 --> 00:12:30.000]  沒有時間去釣魚,
[00:12:30.000 --> 00:12:33.000]  有一個朋友帶了他和我,
[00:12:33.000 --> 00:12:37.000]  去參加一個的例人生的聚會,
[00:12:37.000 --> 00:12:39.000]  聽到很興奮,
[00:12:39.000 --> 00:12:40.000]  於是就去釣魚,
[00:12:40.000 --> 00:12:42.000]  這條很大的魚,
[00:12:42.000 --> 00:12:44.000]  於是他回到聚會中心,
[00:12:44.000 --> 00:12:46.000]  講了一條大魚的故事,
[00:12:46.000 --> 00:12:48.000]  每個人都去致敬,
[00:12:48.000 --> 00:12:49.000]  他們真的很犀利,
[00:12:49.000 --> 00:12:51.000]  跟著我的朋友,
[00:12:51.000 --> 00:12:52.000]  去其他聚會,
[00:12:52.000 --> 00:12:54.000]  再講釣魚的故事,
[00:12:54.000 --> 00:12:57.000]  跟著他去世界各地講釣魚的故事,
[00:12:57.000 --> 00:12:59.000]  跟著他去國際釣魚的故事,
[00:12:59.000 --> 00:13:02.000]  都是其中一個故事,
[00:13:02.000 --> 00:13:04.000]  因為先生,
[00:13:04.000 --> 00:13:06.000]  當年,
[00:13:06.000 --> 00:13:08.000]  他在歐巴,
[00:13:08.000 --> 00:13:12.000]  他好像在釣魚,
[00:13:12.000 --> 00:13:15.000]  因為我是不是教了他一些東西,
[00:13:15.000 --> 00:13:17.000]  在那些時候,
[00:13:17.000 --> 00:13:21.000]  我們利用了其他世界上的東西,
[00:13:21.000 --> 00:13:25.000]  去看所有聖餐禮的果子,
[00:13:25.000 --> 00:13:27.000]  我們變成了一個,
[00:13:27.000 --> 00:13:29.000]  中外中國人很釣魚的,
[00:13:29.000 --> 00:13:31.000]  不是很喜歡釣魚的,
[00:13:31.000 --> 00:13:34.000]  的釣魚俱樂部,
[00:13:34.000 --> 00:13:36.000]  我們就去吧,
[00:13:36.000 --> 00:13:39.000]  我們去講全福音的重要性,
[00:13:39.000 --> 00:13:41.000]  全福音,
[00:13:41.000 --> 00:13:43.000]  我們很早就講全福音,
[00:13:43.000 --> 00:13:47.000]  但我們不會一天到晚去做的,
[00:13:47.000 --> 00:13:50.000]  這個情況關我們事,
[00:13:50.000 --> 00:13:52.000]  我們都不會全福音的,
[00:13:52.000 --> 00:13:55.000]  你要全福也不用全福音的,
[00:13:55.000 --> 00:13:58.000]  不知為何我們成為了一個,
[00:13:58.000 --> 00:14:02.000]  不釣魚的釣魚俱樂部,
[00:14:02.000 --> 00:14:04.000]  因為我們不是,
[00:14:04.000 --> 00:14:06.000]  因為我們出了廣東話,
[00:14:06.000 --> 00:14:08.000]  作為教會,
[00:14:08.000 --> 00:14:10.000]  我們有些果子,
[00:14:10.000 --> 00:14:12.000]  因為我們曾經,
[00:14:12.000 --> 00:14:14.000]  正如以前,
[00:14:14.000 --> 00:14:16.000]  我們的成果,
[00:14:16.000 --> 00:14:17.000]  我們的果子,
[00:14:17.000 --> 00:14:19.000]  我們看過以前的果子,
[00:14:19.000 --> 00:14:20.000]  我們曾經看過,
[00:14:20.000 --> 00:14:22.000]  我們曾經說過,
[00:14:22.000 --> 00:14:24.000]  以前的果子是怎樣的,
[00:14:24.000 --> 00:14:25.000]  土壤是怎樣的,
[00:14:25.000 --> 00:14:27.000]  甚至是技術是怎樣的,
[00:14:27.000 --> 00:14:28.000]  曾說過,
[00:14:28.000 --> 00:14:29.000]  我們曾經見過,
[00:14:29.000 --> 00:14:30.000]  我們的果物觀,
[00:14:30.000 --> 00:14:32.000]  我們真正的果子,
[00:14:32.000 --> 00:14:33.000]  我們的剪輯,
[00:14:33.000 --> 00:14:35.000]  我們要給我們的師傅,
[00:14:35.000 --> 00:14:38.000]  我們所謂的遺物,
[00:14:38.000 --> 00:14:42.000]  能夠擺在我們果物觀的當中,
[00:14:42.000 --> 00:14:45.000]  這是我們成果,
[00:14:45.000 --> 00:14:48.000]  是我們教會的成果,
[00:14:48.000 --> 00:14:52.000]  是我們教會的成果,
[00:14:52.000 --> 00:14:55.000]  教會需要聖靈的動作,
[00:14:55.000 --> 00:14:58.000]  教會需要聖靈的光照,
[00:14:58.000 --> 00:15:01.000]  教會需要聖靈的修剪,
[00:15:01.000 --> 00:15:04.000]  教會需要聖靈,
[00:15:04.000 --> 00:15:09.000]  除了成為不釣魚的釣魚俱樂部,
[00:15:09.000 --> 00:15:11.000]  我們也得到現在,
[00:15:11.000 --> 00:15:12.000]  我們所有的教會,
[00:15:12.000 --> 00:15:13.000]  從始到終,
[00:15:13.000 --> 00:15:20.000]  都會如業務,再也不是真正做訓練的工作,
[00:15:20.000 --> 00:15:23.000]  而是真正成長,
[00:15:23.000 --> 00:15:25.000]  但大家都在說規則,
[00:15:25.000 --> 00:15:31.000]  教會不會做聖靈所見的果子,
[00:15:31.000 --> 00:15:35.000]  我們教會有沒有聖靈所見的果子,
[00:15:35.000 --> 00:15:37.000]  都會問我們傳道人的律師,
[00:15:37.000 --> 00:15:41.000]  有沒有聖靈所見的果子,
[00:15:41.000 --> 00:15:44.000]  我們教會成為了慈善修正,
[00:15:44.000 --> 00:15:48.000]  我們教會成為了聖人會復活的作者,
[00:15:48.000 --> 00:15:50.000]  特別是我們教門徒成長,
[00:15:50.000 --> 00:15:52.000]  門徒更寧的意義,
[00:15:52.000 --> 00:15:55.000]  所以教會在孫悟空的想法中,
[00:15:55.000 --> 00:15:57.000]  把孫悟空遷回教會,
[00:15:57.000 --> 00:15:59.000]  聖靈代孫悟空,
[00:15:59.000 --> 00:16:01.000]  這些情況我們老實說,
[00:16:01.000 --> 00:16:04.000]  我們教美國的教會,
[00:16:04.000 --> 00:16:07.000]  給你介紹,
[00:16:07.000 --> 00:16:10.000]  所有的人就作聖不回教會了,
[00:16:10.000 --> 00:16:12.000]  那是壞日子,
[00:16:12.000 --> 00:16:14.000]  我休息,
[00:16:14.000 --> 00:16:16.000]  有些人說世外極化,
[00:16:16.000 --> 00:16:21.000]  我不同意正義靈人的教會,
[00:16:21.000 --> 00:16:24.000]  其實在廣東,
[00:16:24.000 --> 00:16:28.000]  一些年輕人來這個教會,
[00:16:28.000 --> 00:16:31.000]  Rachel Evans,
[00:16:31.000 --> 00:16:34.000]  這位是一位叫馬朗晨的人,
[00:16:34.000 --> 00:16:37.000]  年輕人,後知成年輕人,
[00:16:37.000 --> 00:16:40.000]  他當了一代的年輕人,
[00:16:40.000 --> 00:16:42.000]  為什麼我們可以教會,
[00:16:42.000 --> 00:16:44.000]  所以很多人,
[00:16:44.000 --> 00:16:46.000]  每個情況如是,
[00:16:46.000 --> 00:16:48.000]  就一次又一次,
[00:16:48.000 --> 00:16:50.000]  如果有二十歲的年輕人,
[00:16:50.000 --> 00:16:53.000]  就可以關鍵在封面上,
[00:16:53.000 --> 00:16:57.000]  所以教會的情況已經恰好,
[00:16:57.000 --> 00:16:59.000]  更隨意的復活,
[00:16:59.000 --> 00:17:01.000]  有大家可以聽,
[00:17:01.000 --> 00:17:03.000]  我做牧師的,
[00:17:03.000 --> 00:17:05.000]  穿牛仔褲,
[00:17:05.000 --> 00:17:07.000]  穿牛仔褲,
[00:17:07.000 --> 00:17:08.000]  穿牛仔褲,
[00:17:08.000 --> 00:17:09.000]  穿牛仔褲,
[00:17:09.000 --> 00:17:10.000]  穿牛仔褲,
[00:17:10.000 --> 00:17:11.000]  穿牛仔褲,
[00:17:11.000 --> 00:17:12.000]  穿牛仔褲,
[00:17:12.000 --> 00:17:13.000]  穿牛仔褲,
[00:17:13.000 --> 00:17:14.000]  穿牛仔褲,
[00:17:14.000 --> 00:17:15.000]  穿牛仔褲,
[00:17:15.000 --> 00:17:16.000]  穿牛仔褲,
[00:17:16.000 --> 00:17:17.000]  穿牛仔褲,
[00:17:17.000 --> 00:17:18.000]  穿牛仔褲,
[00:17:18.000 --> 00:17:19.000]  穿牛仔褲,
[00:17:19.000 --> 00:17:20.000]  穿牛仔褲,
[00:17:20.000 --> 00:17:21.000]  穿牛仔褲,
[00:17:21.000 --> 00:17:22.000]  穿牛仔褲,
[00:17:22.000 --> 00:17:23.000]  穿牛仔褲,
[00:17:23.000 --> 00:17:24.000]  穿牛仔褲,
[00:17:24.000 --> 00:17:25.000]  穿牛仔褲,
[00:17:25.000 --> 00:17:26.000]  穿牛仔褲,
[00:17:26.000 --> 00:17:27.000]  穿牛仔褲,
[00:17:27.000 --> 00:17:28.000]  穿牛仔褲,
[00:17:35.000 --> 00:17:36.000]  穿牛仔褲,
[00:17:36.000 --> 00:17:37.000]  穿牛仔褲,
[00:17:37.000 --> 00:17:38.000]  穿牛仔褲,
[00:17:38.000 --> 00:17:39.000]  穿牛仔褲,
[00:17:39.000 --> 00:17:40.000]  穿牛仔褲,
[00:17:40.000 --> 00:17:41.000]  穿牛仔褲,
[00:17:41.000 --> 00:17:42.000]  穿牛仔褲,
[00:17:42.000 --> 00:17:43.000]  穿牛仔褲,
[00:17:43.000 --> 00:17:44.000]  穿牛仔褲,
[00:17:44.000 --> 00:17:45.000]  穿牛仔褲,
[00:17:45.000 --> 00:17:46.000]  穿牛仔褲,
[00:17:46.000 --> 00:17:47.000]  穿牛仔褲,
[00:17:47.000 --> 00:17:48.000]  穿牛仔褲,
[00:17:48.000 --> 00:17:49.000]  穿牛仔褲,
[00:17:49.000 --> 00:17:50.000]  穿牛仔褲,
[00:17:50.000 --> 00:17:51.000]  穿牛仔褲,
[00:17:51.000 --> 00:17:52.000]  穿牛仔褲,
[00:17:52.000 --> 00:17:53.000]  穿牛仔褲,
[00:17:53.000 --> 00:17:54.000]  穿牛仔褲,
[00:17:54.000 --> 00:17:55.000]  穿牛仔褲,
[00:17:55.000 --> 00:17:56.000]  穿牛仔褲,
[00:17:56.000 --> 00:17:57.000]  穿牛仔褲,
[00:18:05.000 --> 00:18:06.000]  穿牛仔褲,
[00:18:06.000 --> 00:18:07.000]  穿牛仔褲,
[00:18:07.000 --> 00:18:08.000]  穿牛仔褲,
[00:18:08.000 --> 00:18:09.000]  穿牛仔褲,
[00:18:09.000 --> 00:18:10.000]  穿牛仔褲,
[00:18:10.000 --> 00:18:11.000]  穿牛仔褲,
[00:18:11.000 --> 00:18:12.000]  穿牛仔褲,
