
[00:00:00.000 --> 00:00:01.340]  各位聽眾姐妹晚安
[00:03:16.620 --> 00:03:19.220]  有時候放學就要趕著去那些地方
[00:03:19.220 --> 00:03:20.300]  有時候要去活動
[00:03:20.300 --> 00:03:22.500]  去參與不同的活動
[00:03:22.500 --> 00:03:23.580]  有時候要搭的士
[00:03:23.580 --> 00:03:24.860]  我記得有一次我搭的士
[00:03:24.860 --> 00:03:27.220]  就應該要經過洪磡一帶
[00:03:27.220 --> 00:03:28.620]  然後就兜去那一站
[00:03:28.620 --> 00:03:29.180]  不知道怎麼兜下去
[00:03:29.180 --> 00:03:30.380]  我都不記得那條路是怎麼走的了
[00:03:30.380 --> 00:03:31.700]  但是最奇怪的地方就是
[00:03:31.700 --> 00:03:32.420]  一上到車的時候
[00:03:32.420 --> 00:03:33.820]  我跟司機說這樣走
[00:03:33.820 --> 00:03:35.340]  司機又沒有理我
[00:03:35.340 --> 00:03:36.700]  接著去到洪磡之後
[00:03:36.700 --> 00:03:38.500]  明明那條街直走就是了
[00:03:38.500 --> 00:03:39.700]  他就要兜了一圈
[00:03:39.700 --> 00:03:41.140]  圍著那條街
[00:03:41.140 --> 00:03:44.860]  就是洪磡那些殯儀館附近的那條街
[00:03:44.860 --> 00:03:46.060]  他就圍著兜了一圈
[00:03:46.060 --> 00:03:47.220]  才去了我的目的地
[00:03:47.220 --> 00:03:48.300]  我就問司機
[00:03:48.300 --> 00:03:49.500]  餵司機為什麼兜那裡
[00:03:49.500 --> 00:03:50.620]  我趕時間啊
[00:03:50.620 --> 00:03:52.220]  你知道司機答什麼嗎?
[00:03:52.220 --> 00:03:54.820]  司機說那些地方不是人去的
[00:03:55.580 --> 00:03:56.460]  我記得很奇怪
[00:03:56.460 --> 00:03:57.980]  為什麼那些地方不是人去的呢?
[00:03:57.980 --> 00:03:59.140]  大一點的
[00:03:59.140 --> 00:04:00.820]  知道原來那裡有很多殯儀館
[00:04:00.820 --> 00:04:01.780]  很多人都很害怕
[00:04:01.780 --> 00:04:03.860]  不知道你經過那裡會不會兜路呢?
[00:04:03.860 --> 00:04:05.380]  有些人真的會經過去兜路
[00:04:05.380 --> 00:04:06.980]  以前我都怕多一點
[00:04:06.980 --> 00:04:07.540]  現在少一點
[00:04:07.540 --> 00:04:08.740]  因為教會服侍
[00:04:08.740 --> 00:04:09.620]  多一點去殯儀館
[00:04:09.620 --> 00:04:11.340]  看到其實很多東西都不太可怕
[00:04:11.340 --> 00:04:12.860]  不過不知道你有沒有覺得
[00:04:12.860 --> 00:04:15.060]  總是那些地方好像比較可怕
[00:04:15.060 --> 00:04:16.380]  好像很冷
[00:04:16.380 --> 00:04:18.380]  我們印象中殯儀館很冷
[00:04:18.380 --> 00:04:20.180]  很黑暗
[00:04:20.180 --> 00:04:21.580]  很陰森
[00:04:21.580 --> 00:04:23.300]  我們經常想起死後世界
[00:04:23.300 --> 00:04:25.420]  都是很陰森很恐怖
[00:04:25.420 --> 00:04:27.740]  我記得很小的時候
[00:04:27.740 --> 00:04:29.100]  小學的時候
[00:04:29.100 --> 00:04:30.980]  我外婆離開了這個世界
[00:04:30.980 --> 00:04:33.140]  我記得因為我外婆本身
[00:04:33.140 --> 00:04:34.460]  一段時間都是半生不遂
[00:04:34.460 --> 00:04:36.380]  本身在家裡不能動
[00:04:36.380 --> 00:04:38.220]  我印象就是她坐在家裡不動
[00:04:38.220 --> 00:04:39.740]  因為她一直都不能動
[00:04:39.740 --> 00:04:42.260]  我記得她去世之後
[00:04:42.260 --> 00:04:44.340]  家裡人就說她不知道什麼回魂
[00:04:44.340 --> 00:04:45.580]  又說不知道什麼藩類
[00:04:45.580 --> 00:04:46.740]  然後她就很害怕
[00:04:46.740 --> 00:04:48.740]  我記得我想了很久
[00:04:48.740 --> 00:04:50.140]  我是不是應該害怕呢?
[00:04:50.620 --> 00:04:53.380]  因為她在生的時候都不能動
[00:04:53.380 --> 00:04:54.780]  就算她罵我打我
[00:04:54.780 --> 00:04:55.700]  我都不理她
[00:04:55.700 --> 00:04:56.500]  雖然我很差
[00:04:56.500 --> 00:04:57.980]  她罵我打我我都不理
[00:04:57.980 --> 00:05:00.460]  難道她死了之後回來的時候
[00:05:00.460 --> 00:05:01.940]  就可以神通廣大
[00:05:01.940 --> 00:05:04.300]  所以她嚇到我或者令我害怕嗎?
[00:05:04.300 --> 00:05:06.580]  想一想也沒什麼好害怕
[00:05:06.580 --> 00:05:08.260]  但是不知道為什麼又會很害怕
[00:05:08.260 --> 00:05:09.380]  我記得不知道為什麼那天晚上
[00:05:09.380 --> 00:05:10.700]  或者那些日子
[00:05:10.700 --> 00:05:12.980]  我在我外婆家裡住了一兩天
[00:05:12.980 --> 00:05:14.220]  晚上很害怕
[00:05:14.220 --> 00:05:18.100]  人很怕想起死後的世界
[00:05:18.100 --> 00:05:20.100]  我們經常覺得死了之後很多人害怕
[00:05:21.460 --> 00:05:22.980]  不知道你想死了之後會怎樣
[00:05:22.980 --> 00:05:24.180]  同學很多時候問
[00:05:24.180 --> 00:05:26.420]  人死了是否就像燈滅一樣什麼都沒有
[00:05:26.420 --> 00:05:28.020]  還是人死了之後會輪回
[00:05:28.020 --> 00:05:30.020]  還是死了之後會變鬼魂翻迷
[00:05:30.020 --> 00:05:31.900]  兄弟姐妹你知不知道
[00:05:31.900 --> 00:05:33.620]  我們信仰講死了之後會怎樣呢?
[00:05:33.620 --> 00:05:35.620]  今天想和大家看一段聖經
[00:05:35.620 --> 00:05:39.540]  貼上奧尼加前書四章十三到十八節
[00:05:39.540 --> 00:05:41.180]  我們先讀一次
[00:05:41.180 --> 00:05:42.500]  我們一起看這段聖經一起讀
[00:05:42.500 --> 00:05:43.460]  十三節開始
[00:05:43.460 --> 00:05:44.300]  螢幕上有的了
[00:05:44.300 --> 00:05:45.060]  預備起
[00:05:45.060 --> 00:05:46.220]  弟兄們
[00:05:46.220 --> 00:05:48.260]  至於以誰了得人
[00:05:48.580 --> 00:05:50.940]  我們不願意你們不知道
[00:05:50.940 --> 00:05:53.100]  恐怕你們憂傷
[00:05:53.100 --> 00:05:55.820]  像那些沒有指望的人一樣
[00:05:55.820 --> 00:05:58.460]  既然我們信耶穌死了
[00:05:58.460 --> 00:05:59.340]  復活了
[00:05:59.340 --> 00:06:02.460]  那些已經在耶穌里睡了的人
[00:06:02.460 --> 00:06:06.060]  上帝也必將他們與耶穌一同帶來
[00:06:06.060 --> 00:06:09.500]  我們照主的話告訴你們一件事
[00:06:09.500 --> 00:06:13.420]  我們這活著還傳流到主來臨的人
[00:06:13.420 --> 00:06:16.780]  絕不會在那已經睡了的人之先
[00:06:17.780 --> 00:06:19.660]  因為召集令一法
[00:06:19.660 --> 00:06:21.820]  天使長的呼聲一叫
[00:06:21.820 --> 00:06:23.740]  上帝的號角一吹
[00:06:23.740 --> 00:06:26.180]  主必親自從天降臨
[00:06:26.180 --> 00:06:29.540]  那在基督里死了的人必先復活
[00:06:29.540 --> 00:06:33.100]  然而我們這些活著還傳流的人
[00:06:33.100 --> 00:06:35.820]  必和他們一同被提到雲里
[00:06:35.820 --> 00:06:38.140]  在空中與主相會
[00:06:38.140 --> 00:06:41.580]  這樣我們就要和主永遠同在
[00:06:41.580 --> 00:06:45.540]  所以你們當用這些話彼此勸勉
[00:06:46.380 --> 00:06:47.820]  大家知不知道這段聖經你們熟不熟
[00:06:47.820 --> 00:06:49.900]  不是很熟
[00:06:49.900 --> 00:06:51.020]  偶爾看過
[00:06:51.020 --> 00:06:51.780]  沒什麼印象
[00:06:51.780 --> 00:06:54.980]  這段聖經我相信我會比較熟
[00:06:54.980 --> 00:06:58.060]  因為教會主辦一些安息禮拜
[00:06:58.060 --> 00:07:00.020]  我們幫要做一些禮儀的時候
[00:07:00.020 --> 00:07:01.420]  我們通常都會讀這段聖經
[00:07:01.420 --> 00:07:02.940]  去安慰家人
[00:07:02.940 --> 00:07:04.300]  通常我都是負責讀這段聖經
[00:07:04.300 --> 00:07:05.660]  所以我讀過很多很多次
[00:07:05.660 --> 00:07:09.020]  這段聖經是教授我們說什麼呢
[00:07:09.020 --> 00:07:12.220]  要用這段話彼此勸勉彼此安慰
[00:07:12.220 --> 00:07:13.380]  為什麼這麼說
[00:07:13.380 --> 00:07:15.460]  其實說什麼我們仔細看看這段聖經說什麼
[00:07:15.700 --> 00:07:16.580]  聖經裡面這麼說
[00:07:16.580 --> 00:07:19.180]  一開始提醒華帝兄裡面
[00:07:19.180 --> 00:07:20.860]  至於那些睡著的人
[00:07:20.860 --> 00:07:22.420]  我們不如你們不知道
[00:07:22.420 --> 00:07:23.700]  恐怕他們會憂傷
[00:07:23.700 --> 00:07:25.780]  好像那些沒有子亡的人一樣
[00:07:25.780 --> 00:07:27.260]  首先講一個狀況
[00:07:27.260 --> 00:07:29.260]  就是當時很多人對生命
[00:07:29.260 --> 00:07:31.380]  好像完結就沒有子亡
[00:07:31.380 --> 00:07:33.700]  對生命完結就很憂傷
[00:07:33.700 --> 00:07:34.340]  那很正常
[00:07:34.340 --> 00:07:36.340]  如果我們看到我們身邊的生命完結
[00:07:36.340 --> 00:07:37.620]  你會很憂傷
[00:07:37.620 --> 00:07:39.660]  但是你不會沒有子亡
[00:07:39.660 --> 00:07:41.380]  當時很多人可能在想
[00:07:41.380 --> 00:07:42.740]  死了就完結
[00:07:42.740 --> 00:07:43.980]  死了
[00:07:43.980 --> 00:07:44.660]  完了
[00:07:44.860 --> 00:07:45.700]  完了
[00:07:45.700 --> 00:07:47.260]  這個世界就完結了
[00:07:47.260 --> 00:07:48.220]  就算這個世界不完結
[00:07:48.220 --> 00:07:49.980]  他的生命完結也沒有意義了
[00:07:49.980 --> 00:07:51.660]  可能就會有很多憂傷
[00:07:51.660 --> 00:07:52.620]  很多沒有子亡
[00:07:52.620 --> 00:07:55.740]  聖經裡面第一句提醒的話就是
[00:07:55.740 --> 00:07:57.380]  我們不要沒有子亡不要憂傷
[00:07:57.380 --> 00:08:00.260]  這是第一個對死亡面對的提醒
[00:08:00.260 --> 00:08:03.180]  同樣地聖經裡面不是講那些死了的人
[00:08:03.180 --> 00:08:05.500]  是講那些睡著的人
[00:08:05.500 --> 00:08:07.380]  在這段聖經裡面
[00:08:07.380 --> 00:08:09.140]  普羅羅用一個比喻
[00:08:09.140 --> 00:08:11.100]  去描述一些死了的人
[00:08:11.100 --> 00:08:12.700]  他說好像睡覺一樣
[00:08:13.660 --> 00:08:15.380]  弟兄姊妹你知不知道為什麼他這麼比喻呢
[00:08:15.380 --> 00:08:16.260]  我經常這麼說
[00:08:16.260 --> 00:08:17.620]  這個比喻很有趣
[00:08:17.620 --> 00:08:19.060]  我們當中相信
[00:08:19.060 --> 00:08:20.740]  弟兄姊妹沒有經歷過死亡
[00:08:20.740 --> 00:08:21.500]  應該沒有吧
[00:08:21.500 --> 00:08:22.460]  起碼不會坐在這裡
[00:08:22.460 --> 00:08:23.980]  但是大家都曾經睡覺
[00:08:23.980 --> 00:08:25.860]  有沒有人沒試過睡覺
[00:08:25.860 --> 00:08:26.620]  沒有吧
[00:08:26.620 --> 00:08:27.940]  可能睡少一點睡多一點而已
[00:08:27.940 --> 00:08:29.220]  你有沒有試過睡覺呢
[00:08:29.220 --> 00:08:30.140]  有時候明明
[00:08:30.140 --> 00:08:31.460]  比如崇拜
[00:08:31.460 --> 00:08:32.380]  一個可能很累
[00:08:32.380 --> 00:08:33.580]  坐著睡著了
[00:08:33.580 --> 00:08:34.460]  希望不要吧
[00:08:34.460 --> 00:08:35.500]  有時候也會睡著的
[00:08:35.500 --> 00:08:37.500]  睡著之後可能你發了很多夢
[00:08:37.500 --> 00:08:39.060]  夢到去哪裡吃東西
[00:08:39.060 --> 00:08:39.980]  夢到回家
[00:08:39.980 --> 00:08:41.180]  夢到去街上去旅行
[00:08:41.180 --> 00:08:42.660]  夢見很多東西突然間醒過來
[00:08:43.500 --> 00:08:44.380]  醒過來之後
[00:08:44.380 --> 00:08:46.020]  不幸地我還在說話
[00:08:46.020 --> 00:08:46.780]  還看著
[00:08:46.780 --> 00:08:48.220]  高少教主還在說話
[00:08:48.220 --> 00:08:49.780]  好像發了很久夢
[00:08:49.780 --> 00:08:51.060]  好像很長時間
[00:08:51.060 --> 00:08:52.660]  不過可能你只睡了三分鐘
[00:08:52.660 --> 00:08:54.260]  你就醒過來了
[00:08:54.260 --> 00:08:54.860]  是不是
[00:08:54.860 --> 00:08:56.340]  同樣的可能反過來
[00:08:56.340 --> 00:08:57.340]  你又可能試過
[00:08:57.340 --> 00:08:58.380]  睡覺
[00:08:58.380 --> 00:09:00.420]  睡覺睡到懵懵松松
[00:09:00.420 --> 00:09:02.380]  好像又睡著又沒睡過
[00:09:02.380 --> 00:09:04.300]  腰酸背痛睡到好像沒睡著
[00:09:04.300 --> 00:09:05.780]  然後起來看一看時鐘
[00:09:05.780 --> 00:09:07.140]  原來我睡了十個小時
[00:09:07.140 --> 00:09:08.500]  甚至睡了二十個小時
[00:09:08.500 --> 00:09:10.100]  我試過有一次病了在家裡
[00:09:10.100 --> 00:09:11.700]  晚上十點鐘睡著了
[00:09:12.020 --> 00:09:13.820]  然後好懵懵懵懵好像沒睡過
[00:09:13.820 --> 00:09:14.780]  經常聽到很多聲音
[00:09:14.780 --> 00:09:16.460]  好像睡了一會兒
[00:09:16.460 --> 00:09:17.980]  一醒來看一看時鐘十點半
[00:09:17.980 --> 00:09:20.380]  原來我已經睡了二十四小時
[00:09:20.380 --> 00:09:21.420]  零三十分鐘了
[00:09:21.420 --> 00:09:23.620]  睡了一天因為病得疲憊了
[00:09:23.620 --> 00:09:24.860]  睡了一天我都不知道
[00:09:24.860 --> 00:09:26.980]  然後還問太太睡了多久
[00:09:26.980 --> 00:09:28.100]  睡了一天
[00:09:28.100 --> 00:09:29.660]  睡覺很有趣
[00:09:29.660 --> 00:09:31.420]  睡覺是一個很特別的狀況
[00:09:31.420 --> 00:09:32.780]  大家經歷這麼多年都知道
[00:09:32.780 --> 00:09:34.340]  有時我們以為睡了很久
[00:09:34.340 --> 00:09:35.420]  其實睡了很短
[00:09:35.420 --> 00:09:37.580]  有時以為睡了很短其實睡了很久
[00:09:37.580 --> 00:09:40.060]  睡覺的特色就是當你睡覺的時候
[00:09:40.060 --> 00:09:41.620]  其實這個世界繼續在運作
[00:09:41.900 --> 00:09:43.860]  身邊的人繼續在活動
[00:09:43.860 --> 00:09:45.060]  以前可能沒那麼覺
[00:09:45.060 --> 00:09:45.780]  現在更加覺
[00:09:45.780 --> 00:09:46.900]  因為現在這個世界
[00:09:46.900 --> 00:09:49.300]  在香港在全球有很多的全球化
[00:09:49.300 --> 00:09:51.860]  特別當我們現代年輕人就知道
[00:09:51.860 --> 00:09:52.820]  上網你就知道
[00:09:52.820 --> 00:09:53.580]  睡一覺
[00:09:53.580 --> 00:09:54.980]  不要說多過十分鐘十五分鐘
[00:09:54.980 --> 00:09:57.420]  可能你網上的資料已經很多更新了
[00:09:57.420 --> 00:09:59.060]  因為這個世界還在運作
[00:09:59.060 --> 00:10:00.660]  無論你睡多長時間
[00:10:00.660 --> 00:10:01.660]  睡多短時間
[00:10:01.660 --> 00:10:02.540]  十五分鐘也好
[00:10:02.540 --> 00:10:03.380]  十五個小時也好
[00:10:03.380 --> 00:10:04.900]  這個世界繼續在運作
[00:10:04.900 --> 00:10:06.780]  只有一個人不知道這個世界在運作
[00:10:06.780 --> 00:10:07.460]  那個就是你
[00:10:07.460 --> 00:10:08.380]  是不是
[00:10:08.380 --> 00:10:09.620]  可能你懵懵懵懵
[00:10:09.620 --> 00:10:10.180]  可能你知道一點
[00:10:10.180 --> 00:10:11.020]  可能你不知道一點
[00:10:12.180 --> 00:10:14.780]  《聖經》裡面就是這樣比喻什麼叫做死了
[00:10:14.780 --> 00:10:16.740]  所以這段很清楚比喻
[00:10:16.740 --> 00:10:17.740]  一開始講就是
[00:10:17.740 --> 00:10:19.100]  死了第一樣你記住
[00:10:19.100 --> 00:10:20.180]  死了的人不會回來的
[00:10:20.180 --> 00:10:23.060]  如果有一天有人說死了什麼回魂回來那些
[00:10:23.060 --> 00:10:23.580]  不要相信
[00:10:23.580 --> 00:10:24.500]  那些全部是假的
[00:10:24.500 --> 00:10:26.060]  因為《聖經》裡面講得很清楚
[00:10:26.060 --> 00:10:27.540]  死了的人就睡著了一樣
[00:10:27.540 --> 00:10:29.660]  無論他是二千年前死了
[00:10:29.660 --> 00:10:31.500]  或者是現在離開這個世界也好
[00:10:31.500 --> 00:10:33.020]  他就好像睡著了一樣
[00:10:33.020 --> 00:10:34.300]  睡著了那怎麼辦呢
[00:10:34.300 --> 00:10:34.900]  會醒的
[00:10:34.900 --> 00:10:35.860]  什麼時候醒呢
[00:10:35.860 --> 00:10:36.820]  《聖經》裡面講得很好
[00:10:36.820 --> 00:10:37.180]  他說
[00:10:37.180 --> 00:10:38.460]  召集另一法
[00:10:38.460 --> 00:10:38.940]  十六節
[00:10:38.940 --> 00:10:40.460]  他說天使掌呼叫
[00:10:40.460 --> 00:10:41.460]  上帝的號虛場
[00:10:41.460 --> 00:10:43.380]  就是上帝的鬧鐘鬧醒你的
[00:10:43.380 --> 00:10:43.860]  放心
[00:10:43.860 --> 00:10:44.420]  一定會醒的
[00:10:44.420 --> 00:10:46.660]  有一天當耶穌基督再回來的時候
[00:10:46.660 --> 00:10:47.740]  世界末日的日子的時候
[00:10:47.740 --> 00:10:48.860]  上帝的鬧鐘就鬧醒
[00:10:48.860 --> 00:10:50.740]  那就全世界
[00:10:50.740 --> 00:10:53.500]  過去這麼多歷史歷代睡著了
[00:10:53.500 --> 00:10:55.060]  在主裡面睡著了的人
[00:10:55.060 --> 00:10:55.900]  就會醒了
[00:10:55.900 --> 00:10:57.900]  這段講得很清楚
[00:10:57.900 --> 00:11:00.620]  所以《聖經》裡面如果你很怕那些人
[00:11:00.620 --> 00:11:02.500]  死了的鬼魂會回來找你那些
[00:11:02.500 --> 00:11:03.420]  不要相信
[00:11:03.420 --> 00:11:05.140]  那些只是電影橋段
[00:11:05.140 --> 00:11:06.420]  我們看了太多恐怖片
[00:11:06.420 --> 00:11:06.900]  或者我們
[00:11:06.900 --> 00:11:08.580]  太多過去的傳說
[00:11:08.580 --> 00:11:10.220]  那些迷信的傳說
[00:11:10.700 --> 00:11:11.660]  《聖經》裡面講得很清楚
[00:11:11.660 --> 00:11:13.220]  人死了就死了
[00:11:13.220 --> 00:11:14.420]  在主裡面睡著
[00:11:14.420 --> 00:11:15.700]  他會醒的那一天
[00:11:15.700 --> 00:11:16.940]  就是世界終結的日子
[00:11:16.940 --> 00:11:17.980]  就是耶穌基督回來的日子
[00:11:17.980 --> 00:11:20.020]  《聖經》裡面更講得很清楚
[00:11:20.020 --> 00:11:21.780]  這個盼望不只是那些人
[00:11:21.780 --> 00:11:22.700]  有人可能就想
[00:11:22.700 --> 00:11:23.500]  咦餵
[00:11:23.500 --> 00:11:25.140]  如果我有一天沒死
[00:11:25.140 --> 00:11:26.460]  耶穌基督回來怎麼辦呢?
[00:11:26.460 --> 00:11:27.660]  本來也有講的
[00:11:27.660 --> 00:11:29.700]  他說到了四章四十七節
[00:11:29.700 --> 00:11:30.100]  他說
[00:11:30.100 --> 00:11:32.860]  然後我們這些活著的人
[00:11:32.860 --> 00:11:33.860]  就會升起了
[00:11:33.860 --> 00:11:35.460]  就是說很清楚的
[00:11:35.460 --> 00:11:35.980]  到有一天
[00:11:35.980 --> 00:11:36.660]  上帝回來
[00:11:36.660 --> 00:11:37.580]  就吹響
[00:11:37.580 --> 00:11:39.660]  叫醒了所有睡著
[00:11:39.980 --> 00:11:41.140]  過去死了的所有人
[00:11:41.140 --> 00:11:41.980]  就會復活
[00:11:41.980 --> 00:11:44.540]  接著那些當時還在生的人
[00:11:44.540 --> 00:11:44.940]  那怎麼辦呢?
[00:11:44.940 --> 00:11:46.300]  上帝會叫他們一起的
[00:11:46.300 --> 00:11:48.340]  就是下一步第二步就叫了
[00:11:48.340 --> 00:11:49.380]  很清楚的
[00:11:49.380 --> 00:11:51.460]  所以《聖經》裡面講的
[00:11:51.460 --> 00:11:51.820]  原來呢
[00:11:51.820 --> 00:11:52.980]  當我們在生命裡面
[00:11:52.980 --> 00:11:53.780]  就算我們活著
[00:11:53.780 --> 00:11:55.340]  或者睡著
[00:11:55.340 --> 00:11:56.540]  一樣可以有指望
[00:11:56.540 --> 00:11:57.820]  因為上帝會叫醒我們
[00:11:57.820 --> 00:12:00.420]  這句話講得很好
[00:12:00.420 --> 00:12:02.060]  這句話很清楚表達
[00:12:02.060 --> 00:12:03.100]  什麼叫死後的世界
[00:12:03.100 --> 00:12:04.420]  一個很好的比喻
