
[00:00:00.000 --> 00:00:03.760]  7月4号,4th of July,美国的独立纪念日
[00:01:21.680 --> 00:01:23.120]  在以前
[00:01:23.920 --> 00:01:28.120]  如果说你要申请美国的居留身份的话
[00:01:28.120 --> 00:01:30.920]  你只要说我要追求幸福
[00:01:30.920 --> 00:01:32.120]  他都会准你
[00:01:32.120 --> 00:01:33.680]  因为他宪法规定
[00:01:33.680 --> 00:01:36.520]  每一个人都有追求幸福的权利
[00:01:36.520 --> 00:01:38.480]  不过现在比较好像不行了
[00:01:38.480 --> 00:01:41.040]  现在你要说你生命受到危险
[00:01:41.040 --> 00:01:43.440]  或者自由没有的话
[00:01:43.440 --> 00:01:45.080]  他可能会准你
[00:01:45.080 --> 00:01:50.920]  这个宣言是说写在一张羊皮的纸头上面
[00:01:50.920 --> 00:01:52.840]  这些funding father
[00:01:52.880 --> 00:01:54.240]  他们就签了字
[00:01:54.240 --> 00:01:59.040]  目前是陈列在首都华盛顿国家档案的
[00:01:59.040 --> 00:02:01.040]  展览大厅里面
[00:02:01.040 --> 00:02:03.800]  上个礼拜我也在费城
[00:02:03.800 --> 00:02:08.320]  我也在那边为他们宣读结婚誓言
[00:02:08.320 --> 00:02:11.920]  费城实际上是美国一个
[00:02:11.920 --> 00:02:14.640]  算是属于头一头二个
[00:02:14.640 --> 00:02:16.880]  很早就有的一个都市
[00:02:16.880 --> 00:02:20.720]  美国的基本上它的崛起是在东岸
[00:02:20.720 --> 00:02:22.400]  为什么会在东岸呢
[00:02:22.920 --> 00:02:29.680]  因为当初他们是在大概1620年左右的时候
[00:02:29.680 --> 00:02:31.720]  他们有清教徒
[00:02:31.720 --> 00:02:35.320]  成了5月8号来到美国东岸
[00:02:35.320 --> 00:02:38.440]  在靠近一个Plymouth Rock
[00:02:38.440 --> 00:02:42.080]  Plymouth这个石头那边下着陆的
[00:02:42.080 --> 00:02:44.560]  所以他们是从东岸开始的
[00:02:44.560 --> 00:02:46.600]  约翰亚当斯
[00:02:46.600 --> 00:02:50.520]  他特别他是一个美国的开国元勋之一
[00:02:50.560 --> 00:02:55.120]  他说人们应该铭记获得解放的日子
[00:02:55.120 --> 00:02:56.280]  为什么呢
[00:02:56.280 --> 00:02:58.360]  我待会就会解释一下
[00:02:58.360 --> 00:03:00.240]  从东岸到西岸
[00:03:00.240 --> 00:03:02.240]  从现在直到永远
[00:03:02.240 --> 00:03:06.080]  都应该举行盛大庆典和游行
[00:03:06.080 --> 00:03:08.120]  都应该通过娱乐活动
[00:03:08.120 --> 00:03:09.960]  体育竞赛放米炮
[00:03:09.960 --> 00:03:12.440]  闽中燃放烟火
[00:03:12.440 --> 00:03:13.800]  张灯节彩
[00:03:13.800 --> 00:03:16.280]  隆重庆祝这个日子
[00:03:16.280 --> 00:03:20.440]  所以美国平常不准你放炮
[00:03:20.960 --> 00:03:22.520]  7月4号国庆日
[00:03:22.520 --> 00:03:24.880]  他到处都有在卖炮
[00:03:24.880 --> 00:03:26.720]  他有指定的地方
[00:03:26.720 --> 00:03:28.360]  准你放炮
[00:03:28.360 --> 00:03:31.480]  甚至于在市政厅
[00:03:31.480 --> 00:03:33.360]  在我相信在我们这里
[00:03:33.360 --> 00:03:35.320]  Space Needle
[00:03:35.320 --> 00:03:36.560]  太空针
[00:03:36.560 --> 00:03:38.640]  它会有放大烟火的
[00:03:38.640 --> 00:03:42.000]  有的时候还有Blue Angel的飞机
[00:03:42.000 --> 00:03:45.040]  来这里为我们演出等等
[00:03:45.040 --> 00:03:45.720]  当然了
[00:03:45.720 --> 00:03:47.960]  华盛顿DC在首都
[00:03:48.160 --> 00:03:51.120]  你纪念塔或者是林肯纪念碑
[00:03:51.120 --> 00:03:53.240]  或者是Jefferson Memorial
[00:03:53.240 --> 00:03:55.640]  都会有许多的庆祝活动
[00:03:55.640 --> 00:03:58.520]  大家欢喜快乐
[00:03:58.520 --> 00:04:00.480]  还有闽自由中
[00:04:00.480 --> 00:04:02.800]  甚至于在自由女神那边
[00:04:02.800 --> 00:04:04.920]  都会有许多的张灯节彩
[00:04:04.920 --> 00:04:07.760]  大家欢喜庆祝这个日子
[00:04:07.760 --> 00:04:09.920]  还有许多的音乐会等等
[00:04:09.920 --> 00:04:12.800]  美国人民在国庆
[00:04:12.800 --> 00:04:15.400]  还有许多重大庆典中
[00:04:15.640 --> 00:04:18.720]  他们常常喜欢播放的一首曲子
[00:04:18.720 --> 00:04:22.520]  欧林伯文在1918年写的
[00:04:22.520 --> 00:04:24.720]  God Bless America
[00:04:24.720 --> 00:04:26.240]  God Bless America
[00:04:26.240 --> 00:04:40.240]  God Bless America
[00:04:40.240 --> 00:05:00.240]  God Bless America
[00:05:00.240 --> 00:05:07.240]  God Bless America
[00:05:07.240 --> 00:05:13.240]  God Bless America
[00:05:13.240 --> 00:05:20.240]  God Bless America
[00:05:20.240 --> 00:05:27.240]  God Bless America
[00:05:27.240 --> 00:05:35.240]  God Bless America
[00:05:35.240 --> 00:05:59.240]  God Bless America
[00:06:00.240 --> 00:06:13.240]  God Bless America
[00:06:13.240 --> 00:06:19.240]  God Bless America
[00:06:19.240 --> 00:06:39.240]  God Bless America
[00:06:39.240 --> 00:07:03.240]  God Bless America
[00:07:03.240 --> 00:07:17.240]  My Home Sweet Home
[00:07:17.240 --> 00:07:26.240]  God Bless America
[00:07:26.240 --> 00:07:49.240]  Our Home Sweet Home
[00:07:49.240 --> 00:07:53.240]  刚才看了这一个片段
[00:07:53.240 --> 00:07:55.240]  其实我感触也很多
[00:07:55.240 --> 00:07:57.240]  因为我来美国
[00:07:57.240 --> 00:08:00.240]  正是超过我在台湾的时间
[00:08:00.240 --> 00:08:04.240]  所以我现在把美国看成是我的国家
[00:08:04.240 --> 00:08:07.240]  虽然说这个国家不尽完美
[00:08:07.240 --> 00:08:10.240]  但是我们各位弟兄姐妹
[00:08:10.240 --> 00:08:12.240]  你们都会感觉到
[00:08:12.240 --> 00:08:14.240]  这国家是不一样
[00:08:14.240 --> 00:08:17.240]  这国家有的时候我们讲说
[00:08:17.240 --> 00:08:18.240]  这政府好笨
[00:08:18.240 --> 00:08:20.240]  我什么都没有做
[00:08:20.240 --> 00:08:21.240]  他还给我钱
[00:08:21.240 --> 00:08:26.240]  他让我住公寓30块一个月
[00:08:26.240 --> 00:08:28.240]  这么便宜
[00:08:28.240 --> 00:08:31.240]  还发食物券给我
[00:08:31.240 --> 00:08:32.240]  这么好一个国家
[00:08:32.240 --> 00:08:34.240]  为什么
[00:08:34.240 --> 00:08:37.240]  因为美国是神利国的
[00:08:37.240 --> 00:08:40.240]  他们的基督精神
[00:08:40.240 --> 00:08:44.240]  发挥表现得淋漓尽致
[00:08:44.240 --> 00:08:47.240]  有的时候我们中国人比较
[00:08:47.240 --> 00:08:50.240]  因为这么多年来战乱
[00:08:50.240 --> 00:08:52.240]  中国一向是贫穷
[00:08:52.240 --> 00:08:54.240]  一向是非常的困苦
[00:08:54.240 --> 00:08:57.240]  受尽了欺负
[00:08:57.240 --> 00:09:00.240]  有的时候我们想说美国
[00:09:00.240 --> 00:09:03.240]  其实得天独厚
[00:09:03.240 --> 00:09:07.240]  他国家全世界独一独二
[00:09:07.240 --> 00:09:09.240]  那么大的一个国家
[00:09:09.240 --> 00:09:13.240]  美国几乎比整个欧洲加起来都要大
[00:09:13.240 --> 00:09:15.240]  全世界只有苏俄
[00:09:15.240 --> 00:09:16.240]  不是苏俄
[00:09:16.240 --> 00:09:19.240]  苏联
[00:09:19.240 --> 00:09:23.240]  那个以前苏维埃联盟共和国有这么大
[00:09:23.240 --> 00:09:25.240]  中国有这么大
[00:09:25.240 --> 00:09:28.240]  其他没有国家这么大
[00:09:28.240 --> 00:09:31.240]  但是美国得天独厚
[00:09:31.240 --> 00:09:34.240]  他几乎什么都有
[00:09:34.240 --> 00:09:38.240]  他可以完完全全的不靠世界
[00:09:38.240 --> 00:09:40.240]  真正是一个中国
[00:09:40.240 --> 00:09:43.240]  就好像我们讲中间这个国家
[00:09:43.240 --> 00:09:45.240]  他可以不要靠世界
[00:09:45.240 --> 00:09:48.240]  他能够完完全全的独立自主
[00:09:48.240 --> 00:09:51.240]  但是美国往往表现出
[00:09:51.240 --> 00:09:54.240]  好管闲事的样子
[00:09:54.240 --> 00:09:56.240]  经过了一次大战
[00:09:56.240 --> 00:09:58.240]  二次大战
[00:09:58.240 --> 00:10:00.240]  经过了韩战越战
[00:10:00.240 --> 00:10:03.240]  经过了许许多多的中东战争
[00:10:03.240 --> 00:10:06.240]  伊拉克等等
[00:10:06.240 --> 00:10:08.240]  耗尽了美国的财力
[00:10:08.240 --> 00:10:10.240]  耗尽了美国的国力
[00:10:10.240 --> 00:10:13.240]  到了今天好辛苦
[00:10:13.240 --> 00:10:18.240]  美国人有的时候跟他们聊天
[00:10:18.240 --> 00:10:21.240]  他们说我们真应该学中国
[00:10:21.240 --> 00:10:23.240]  向前看就好了
[00:10:23.240 --> 00:10:25.240]  不要管那么多了
[00:10:25.240 --> 00:10:26.240]  我们先吃饱肚子
[00:10:26.240 --> 00:10:29.240]  先把自己抓到再说
[00:10:29.240 --> 00:10:32.240]  不要去管人家饿死不饿死了
[00:10:32.240 --> 00:10:34.240]  但是美国不行
[00:10:34.240 --> 00:10:36.240]  因为在美国这个国家
[00:10:36.240 --> 00:10:41.240]  他本来就是立国在这个基础之上
[00:10:41.240 --> 00:10:43.240]  对于美国人来讲
[00:10:43.240 --> 00:10:47.240]  他能够帮助有需要帮助的人
[00:10:47.240 --> 00:10:50.240]  这是他的天职
[00:10:50.240 --> 00:10:52.240]  我不知道你们有没有碰到过
[00:10:52.240 --> 00:10:54.240]  我以前刚来美国的时候
[00:10:54.240 --> 00:10:59.240]  真的车在高速公路上坏了
[00:10:59.240 --> 00:11:02.240]  人家下来帮我修
[00:11:02.240 --> 00:11:04.240]  修完了还不要钱
[00:11:04.240 --> 00:11:06.240]  有的时候在外面找路
[00:11:06.240 --> 00:11:08.240]  找丢了
[00:11:08.240 --> 00:11:10.240]  人家还会问你
[00:11:10.240 --> 00:11:12.240]  我带你去那边
[00:11:12.240 --> 00:11:14.240]  真的有的时候我真的很感动
[00:11:14.240 --> 00:11:16.240]  美国啊美国啊
[00:11:16.240 --> 00:11:21.240]  想当初你今天怎么会落魄到这个样子呢
[00:11:21.240 --> 00:11:23.240]  今天美国看这个环境
[00:11:23.240 --> 00:11:25.240]  真的光景不好啊
[00:11:25.240 --> 00:11:28.240]  欧巴马为了骗选票
[00:11:28.240 --> 00:11:30.240]  他一下说要怎么开放
[00:11:30.240 --> 00:11:34.240]  南美洲这些移民能够合法化
[00:11:34.240 --> 00:11:35.240]  或者是放松边界
[00:11:35.240 --> 00:11:37.240]  让他们能够工作
[00:11:37.240 --> 00:11:41.240]  或者是说赞成同性恋合法婚姻
[00:11:41.240 --> 00:11:43.240]  就是为了要骗选票
[00:11:43.240 --> 00:11:45.240]  那么美国人自己有的时候讲说
[00:11:45.240 --> 00:11:47.240]  我真不知道要选哪一个
[00:11:47.240 --> 00:11:49.240]  因为另外一个候选人
[00:11:49.240 --> 00:11:52.240]  Romney他是摩门教
[00:11:52.240 --> 00:11:55.240]  我也都不知道要到底要怎么办
[00:11:55.240 --> 00:11:57.240]  到了这个光景
[00:11:57.240 --> 00:12:01.240]  想当初这些Founding Fathers
[00:12:01.240 --> 00:12:04.240]  这建国的父亲们啊
[00:12:04.240 --> 00:12:06.240]  他们费尽了心事
[00:12:06.240 --> 00:12:10.240]  1620年清教徒来到美国
[00:12:10.240 --> 00:12:12.240]  他们建立了美国
[00:12:12.240 --> 00:12:16.240]  他们想说从此我们可以得到解放
[00:12:16.240 --> 00:12:19.240]  我们可以自由的来敬拜神
[00:12:19.240 --> 00:12:21.240]  不是吗
[00:12:21.240 --> 00:12:26.240]  这一个地方虽然说也有许多的战乱
[00:12:26.240 --> 00:12:28.240]  也有许多的不公义
[00:12:28.240 --> 00:12:33.240]  但是如诗篇三十三篇所说的
[00:12:33.240 --> 00:12:38.240]  那以耶和华立国的那国是有福的
[00:12:38.240 --> 00:12:43.240]  美国就是以基督来立国的
[00:12:43.240 --> 00:12:45.240]  在1983年
[00:12:45.240 --> 00:12:48.240]  那一年是国际的圣经年
[00:12:48.240 --> 00:12:50.240]  新闻周刊Newsweek
[00:12:50.240 --> 00:12:53.240]  他做了一篇以美国建国
[00:12:53.240 --> 00:12:56.240]  美国独立宣言为主的一个报道
[00:12:56.240 --> 00:12:59.240]  他说美国建国的文献
[00:12:59.240 --> 00:13:03.240]  与其说是独立宣言或者是宪法
[00:13:03.240 --> 00:13:06.240]  倒不如说是圣经
[00:13:06.240 --> 00:13:11.240]  想当初美国任何人要宣誓就职
[00:13:11.240 --> 00:13:13.240]  包括法官包括上法庭
[00:13:13.240 --> 00:13:15.240]  包括总统
[00:13:15.240 --> 00:13:18.240]  他都要用手按着圣经
[00:13:18.240 --> 00:13:22.240]  然后说我宣誓说我愿意
[00:13:22.240 --> 00:13:24.240]  但是曾几何时
[00:13:24.240 --> 00:13:27.240]  美国学校不准有公道了
[00:13:27.240 --> 00:13:32.240]  曾几何时美国在他钞票上面写的
[00:13:32.240 --> 00:13:36.240]  我们信靠上帝In God We Trust
[00:13:36.240 --> 00:13:40.240]  所有政府建筑物都有这一行字
[00:13:40.240 --> 00:13:42.240]  都被拿掉了
[00:13:42.240 --> 00:13:47.240]  曾几何时美国人也不以上帝为荣了
[00:13:47.240 --> 00:13:50.240]  当然那是少部分的人
[00:13:50.240 --> 00:13:54.240]  但是神会这么样轻易放过美国吗
[00:13:54.240 --> 00:13:55.240]  不会的
[00:13:55.240 --> 00:13:58.240]  因为同样的诗篇第三诗篇
[00:13:58.240 --> 00:14:02.240]  他又说他所拣选为自己产业的
[00:14:02.240 --> 00:14:05.240]  那民是有福的
[00:14:05.240 --> 00:14:08.240]  我们都是美国人了
[00:14:08.240 --> 00:14:12.240]  早一天晚一天都会做美国人
[00:14:12.240 --> 00:14:15.240]  美国这个国家是神带出来的
[00:14:15.240 --> 00:14:16.240]  美国的老百姓
[00:14:16.240 --> 00:14:20.240]  美国的人民是神所拣选的子民
[00:14:20.240 --> 00:14:24.240]  所以我们都是有福的
[00:14:24.240 --> 00:14:27.240]  英文说Blessed is the nation
[00:14:27.240 --> 00:14:31.240]  who calls Lord the God
[00:14:31.240 --> 00:14:32.240]  他称神为主的
[00:14:32.240 --> 00:14:34.240]  以神立国的
[00:14:34.240 --> 00:14:35.240]  那国是有福的
[00:14:35.240 --> 00:14:37.240]  还有他的民是拣选的
[00:14:37.240 --> 00:14:39.240]  要继承的
[00:14:39.240 --> 00:14:41.240]  所以我们是神所拣选的
[00:14:41.240 --> 00:14:44.240]  我们是要继承的
[00:14:44.240 --> 00:14:47.240]  你去看美国各大学名校
[00:14:47.240 --> 00:14:50.240]  不管是哈佛耶鲁
[00:14:50.240 --> 00:14:51.240]  或者是西北大学
[00:14:51.240 --> 00:14:54.240]  或者是其他一些学校
[00:14:54.240 --> 00:14:55.240]  看他的校训
[00:14:55.240 --> 00:14:57.240]  你就看得出来了
[00:14:57.240 --> 00:15:00.240]  比如说耶鲁大学
[00:15:00.240 --> 00:15:02.240]  Lux Veritas
[00:15:02.240 --> 00:15:04.240]  这是拉丁文
[00:15:04.240 --> 00:15:07.240]  他说是真理和光明
[00:15:07.240 --> 00:15:09.240]  这是圣经里面的一句话
[00:15:09.240 --> 00:15:12.240]  约翰霍普金斯大学
[00:15:12.240 --> 00:15:16.240]  他说The truth shall make you free
[00:15:16.240 --> 00:15:18.240]  真理使你得以自由
[00:15:18.240 --> 00:15:21.240]  约翰福音八章三十二节
[00:15:21.240 --> 00:15:23.240]  华盛顿州立大学
[00:15:23.240 --> 00:15:24.240]  就是我们这里的
[00:15:24.240 --> 00:15:27.240]  Stream through truth
[00:15:27.240 --> 00:15:29.240]  真理教育有能力
[00:15:29.240 --> 00:15:31.240]  Connecticut大学
[00:15:31.240 --> 00:15:35.240]  他说He who transplants sustains
[00:15:35.240 --> 00:15:37.240]  这是一般北美殖民的观念
[00:15:37.240 --> 00:15:41.240]  他说那个转化的
[00:15:41.240 --> 00:15:42.240]  转向神的
[00:15:42.240 --> 00:15:44.240]  他能够存在
[00:15:44.240 --> 00:15:46.240]  美国的Emory大学
[00:15:46.240 --> 00:15:49.240]  他说The prudent heart
[00:15:49.240 --> 00:15:51.240]  will possess knowledge
[00:15:51.240 --> 00:15:54.240]  聪明人的心得知识
[00:15:54.240 --> 00:15:56.240]  这是真言里面说的
[00:15:56.240 --> 00:15:57.240]  西北大学
[00:15:57.240 --> 00:16:00.240]  Whosoever sins are true
[00:16:00.240 --> 00:16:01.240]  凡事求真
[00:16:01.240 --> 00:16:04.240]  这是菲利比书四章八节
[00:16:04.240 --> 00:16:06.240]  法尔波莱硕大学
[00:16:06.240 --> 00:16:10.240]  In thy light will shall see light
[00:16:10.240 --> 00:16:12.240]  在真理中我们得见光
[00:16:12.240 --> 00:16:13.240]  在光中
[00:16:13.240 --> 00:16:16.240]  这个是诗篇三十六章九节的
[00:16:16.240 --> 00:16:18.240]  美国天主教大学
[00:16:18.240 --> 00:16:20.240]  他说God is my light
[00:16:20.240 --> 00:16:21.240]  上帝是我的光明
[00:16:21.240 --> 00:16:24.240]  贴沙罗尼加全书五章五节
[00:16:24.240 --> 00:16:26.240]  牛津大学
[00:16:26.240 --> 00:16:29.240]  The Lord is my illumination
[00:16:29.240 --> 00:16:31.240]  上帝乃知识之神
[00:16:31.240 --> 00:16:35.240]  就如同真言一章七节所说的
[00:16:35.240 --> 00:16:37.240]  如果你到联合国大厦去
[00:16:37.240 --> 00:16:40.240]  他对面有一个建筑物
[00:16:40.240 --> 00:16:41.240]  他有一个短墙
[00:16:41.240 --> 00:16:43.240]  上面写了一句话说
[00:16:43.240 --> 00:16:47.240]  他们要将刀打成驴头
[00:16:47.240 --> 00:16:50.240]  把枪打成镰刀
[00:16:50.240 --> 00:16:52.240]  这国不举刀攻击那国
[00:16:52.240 --> 00:16:55.240]  他们也不再学习战事
[00:16:55.240 --> 00:16:58.240]  这是以赛尔书二章四节的
[00:16:58.240 --> 00:17:00.240]  美国钞票上面一行字
[00:17:00.240 --> 00:17:02.240]  我们信靠上帝
[00:17:02.240 --> 00:17:05.240]  In God we trust
[00:17:05.240 --> 00:17:07.240]  所以我们就知道
[00:17:07.240 --> 00:17:09.240]  美国绝绝对对
[00:17:09.240 --> 00:17:13.240]  是以神立国的
[00:17:13.240 --> 00:17:15.240]  时代杂志Times
[00:17:15.240 --> 00:17:18.240]  这个杂志一向是反基督教的
[00:17:18.240 --> 00:17:20.240]  但是有一次
[00:17:20.240 --> 00:17:22.240]  这个杂志也登了一篇
[00:17:22.240 --> 00:17:24.240]  饮水诗源的文章
[00:17:24.240 --> 00:17:26.240]  它里面说
[00:17:26.240 --> 00:17:29.240]  我们的国家美国是唯一
[00:17:29.240 --> 00:17:32.240]  以良善理念为基础
[00:17:32.240 --> 00:17:34.240]  而建立的国家
[00:17:34.240 --> 00:17:38.240]  这一个国家从十九世纪崛起
[00:17:38.240 --> 00:17:41.240]  现在正在衰败之中
[00:17:41.240 --> 00:17:45.240]  因为美国人也开始离开了神
[00:17:45.240 --> 00:17:46.240]  我有的时候想说
[00:17:46.240 --> 00:17:48.240]  我很老实很诚实的话
[00:17:48.240 --> 00:17:50.240]  可能要破财
[00:17:50.240 --> 00:17:52.240]  我很老实的话
[00:17:52.240 --> 00:17:54.240]  可能要耽搁久一点
[00:17:54.240 --> 00:17:56.240]  所以我就投机取巧
[00:17:56.240 --> 00:17:58.240]  我就抄绝境
[00:17:58.240 --> 00:18:00.240]  我就为非作歹
[00:18:00.240 --> 00:18:03.240]  或者是贪小便宜
[00:18:03.240 --> 00:18:05.240]  但是美国人
[00:18:05.240 --> 00:18:06.240]  For some reason
[00:18:06.240 --> 00:18:07.240]  不知道为什么
[00:18:07.240 --> 00:18:10.240]  他们不来这一套
[00:18:10.240 --> 00:18:11.240]  我现在想想看
[00:18:11.240 --> 00:18:13.240]  因为什么
[00:18:13.240 --> 00:18:15.240]  因为他们以神立国
[00:18:15.240 --> 00:18:18.240]  在他们从小读圣经都教他们
[00:18:18.240 --> 00:18:20.240]  你要真实
[00:18:20.240 --> 00:18:21.240]  你要爱人
[00:18:21.240 --> 00:18:25.240]  你要为神来做见证
[00:18:25.240 --> 00:18:28.240]  这是我们一直从来没有的观念
[00:18:28.240 --> 00:18:31.240]  我们认为人人为我
[00:18:31.240 --> 00:18:33.240]  那么我也为我
[00:18:33.240 --> 00:18:34.240]  但是美国人认为
[00:18:34.240 --> 00:18:36.240]  我为人人
[00:18:36.240 --> 00:18:39.240]  国家也为我人人
[00:18:39.240 --> 00:18:41.240]  所以在美国
[00:18:41.240 --> 00:18:43.240]  你几乎没有办法看见
[00:18:43.240 --> 00:18:45.240]  在有些国家
[00:18:45.240 --> 00:18:46.240]  比如像中国
[00:18:46.240 --> 00:18:48.240]  国家很富强
[00:18:48.240 --> 00:18:50.240]  老百姓缺贫
[00:18:50.240 --> 00:18:53.240]  在美国是国家苦得不得了
[00:18:53.240 --> 00:18:56.240]  老百姓很富裕
[00:18:56.240 --> 00:18:57.240]  美国人有些观念
[00:18:57.240 --> 00:18:59.240]  令我想不通
[00:18:59.240 --> 00:19:01.240]  在我们的心里面想
[00:19:01.240 --> 00:19:03.240]  只要国家强就好
[00:19:03.240 --> 00:19:05.240]  我牺牲小我
[00:19:05.240 --> 00:19:07.240]  完成大我
[00:19:07.240 --> 00:19:09.240]  我受一点委屈
[00:19:09.240 --> 00:19:12.240]  或者是受一些捆绑不自由
[00:19:12.240 --> 00:19:14.240]  但是国家能够强
[00:19:14.240 --> 00:19:15.240]  为国家就可以了
[00:19:15.240 --> 00:19:17.240]  为国家牺牲
[00:19:17.240 --> 00:19:18.240]  美国是NO
[00:19:18.240 --> 00:19:20.240]  国家要为我牺牲
[00:19:20.240 --> 00:19:22.240]  什么叫做政府好
[00:19:22.240 --> 00:19:24.240]  就是对我好的
[00:19:24.240 --> 00:19:26.240]  这个政府就是好
[00:19:26.240 --> 00:19:27.240]  对我不好的
[00:19:27.240 --> 00:19:28.240]  这个政府
[00:19:28.240 --> 00:19:30.240]  我就要投票把它推翻掉
[00:19:30.240 --> 00:19:31.240]  我就要叫它下台
[00:19:31.240 --> 00:19:33.240]  甚至于在刚开始
[00:19:33.240 --> 00:19:34.240]  美国立国的时候
[00:19:34.240 --> 00:19:35.240]  它法律规定
[00:19:35.240 --> 00:19:37.240]  人人要带枪
[00:19:37.240 --> 00:19:39.240]  你家里面要带枪
[00:19:39.240 --> 00:19:41.240]  现在美国有些州
[00:19:41.240 --> 00:19:42.240]  尤其东岸
[00:19:42.240 --> 00:19:45.240]  它规定你必须要有枪
[00:19:45.240 --> 00:19:46.240]  因为它说
[00:19:46.240 --> 00:19:49.240]  你老百姓如果你没有枪
[00:19:49.240 --> 00:19:51.240]  如果政府独裁
[00:19:51.240 --> 00:19:54.240]  或者是政府军队干政的话
[00:19:54.240 --> 00:19:55.240]  你怎么办
[00:19:55.240 --> 00:19:57.240]  所以你要有枪
[00:19:57.240 --> 00:19:58.240]  必要的时候
[00:19:58.240 --> 00:20:01.240]  我们要起来推翻这个政权
[00:20:01.240 --> 00:20:03.240]  这是美国人的看法
[00:20:03.240 --> 00:20:05.240]  美国人说的好的政府
[00:20:05.240 --> 00:20:07.240]  就是为我好的政府
[00:20:07.240 --> 00:20:08.240]  所以有的时候
[00:20:08.240 --> 00:20:10.240]  有一些法律定出来
[00:20:10.240 --> 00:20:13.240]  真的是叫人家想不通
[00:20:13.240 --> 00:20:16.240]  当初的设计是非常好
[00:20:16.240 --> 00:20:18.240]  因为是以基督立国的
[00:20:18.240 --> 00:20:21.240]  神是在这个世界上面
[00:20:21.240 --> 00:20:25.240]  设立政权来掌管他的子民
[00:20:25.240 --> 00:20:26.240]  所以这个政权
[00:20:26.240 --> 00:20:29.240]  这个政府是有这个使命
[00:20:29.240 --> 00:20:31.240]  要为老百姓来谋福利
[00:20:31.240 --> 00:20:35.240]  要让人人生而自由平等
[00:20:35.240 --> 00:20:36.240]  人人有幸福
[00:20:36.240 --> 00:20:39.240]  有权利追求幸福
[00:20:39.240 --> 00:20:41.240]  所以政府要为老百姓
[00:20:41.240 --> 00:20:43.240]  来做这些事情
[00:20:43.240 --> 00:20:46.240]  所以我们会看到
[00:20:46.240 --> 00:20:48.240]  有的时候政府的官员
[00:20:48.240 --> 00:20:51.240]  真的是做起来好辛苦
[00:20:51.240 --> 00:20:53.240]  有的时候叫人家想说
[00:20:53.240 --> 00:20:55.240]  民主国家真的好吗
[00:20:55.240 --> 00:20:57.240]  这个做官
[00:20:57.240 --> 00:21:00.240]  好像做仆人一样
[00:21:00.240 --> 00:21:02.240]  这是耶稣说的
[00:21:02.240 --> 00:21:05.240]  耶稣说我来不是要人服事
[00:21:05.240 --> 00:21:07.240]  我来是要服事人啊
[00:21:07.240 --> 00:21:09.240]  我不是来做官
[00:21:09.240 --> 00:21:11.240]  我不是来享福的
[00:21:11.240 --> 00:21:13.240]  我是来服事人的
[00:21:13.240 --> 00:21:16.240]  所以做官就必须要这样
[00:21:16.240 --> 00:21:19.240]  美国的官真的是难做啊
[00:21:19.240 --> 00:21:21.240]  做得不好人家要你下台
[00:21:21.240 --> 00:21:23.240]  人家票不投给你
[00:21:23.240 --> 00:21:26.240]  甚至于人家把你推翻掉等等
[00:21:26.240 --> 00:21:28.240]  所以我们来到这里
[00:21:28.240 --> 00:21:31.240]  我们再一次求神要保守美国
[00:21:31.240 --> 00:21:32.240]  这个国家
