
[00:00:00.000 --> 00:00:04.460]  我們會說失望,其實失望首先會有期望,對不對?
[00:03:33.160 --> 00:03:34.160]  會影響他們的關係
[00:03:34.160 --> 00:03:38.120]  大家可能在座會看過最近有一齣電影
[00:03:38.120 --> 00:03:40.360]  叫做《破地獄》
[00:03:40.360 --> 00:03:43.280]  當許冠文問他的子女
[00:03:43.280 --> 00:03:45.880]  他們有一個期望
[00:03:45.880 --> 00:03:49.040]  父親應該怎樣,子女應該怎樣
[00:03:49.040 --> 00:03:51.720]  他們其實都很關心對方
[00:03:51.720 --> 00:03:53.480]  但是他們做的行為
[00:03:53.480 --> 00:03:56.080]  因為符合不到對方的期望
[00:03:56.080 --> 00:03:58.400]  所以他們的關係可能很冷漠
[00:03:58.400 --> 00:04:01.040]  大家可能說的時候都很不客氣
[00:04:01.040 --> 00:04:03.600]  但是不代表他們不愛對方
[00:04:03.600 --> 00:04:07.000]  只不過是他們沒有達到對方的期望
[00:04:07.000 --> 00:04:10.440]  但是那個關係就不是很好
[00:04:10.440 --> 00:04:15.200]  這個關係的預設是令到人和對事情
[00:04:15.200 --> 00:04:17.720]  都有種冷漠,縱然
[00:04:17.720 --> 00:04:21.160]  那個關係在,但是你達不到期望的時候
[00:04:21.160 --> 00:04:26.640]  你令到那個關係會受到影響
[00:04:26.640 --> 00:04:31.960]  心理學上有教別人怎樣去管理這些期望
[00:04:31.960 --> 00:04:34.440]  剛才說沒有期望就沒有失望
[00:04:34.440 --> 00:04:37.240]  你對那個人沒有期望當然沒有失望
[00:04:37.240 --> 00:04:39.720]  你對自己沒有期望也沒有失望
[00:04:39.720 --> 00:04:43.400]  有多少人每年可能年初都會有立志
[00:04:43.400 --> 00:04:45.560]  今年要做些甚麼
[00:04:45.560 --> 00:04:47.400]  有多少會真的達到呢
[00:04:47.400 --> 00:04:49.160]  很多時候都達不到
[00:04:49.160 --> 00:04:50.520]  達不到你會怎樣呢
[00:04:50.520 --> 00:04:52.040]  不放棄了,以後都不做了
[00:04:52.040 --> 00:04:53.920]  不是明年又再來過
[00:04:53.920 --> 00:04:56.080]  又可能重新那個期望
[00:04:56.080 --> 00:04:57.880]  或者是一個新的
[00:04:57.880 --> 00:05:00.120]  你是再繼續有一個希望
[00:05:00.120 --> 00:05:02.120]  希望可以做到
[00:05:02.120 --> 00:05:03.960]  周星馳都會說
[00:05:03.960 --> 00:05:06.280]  人沒有夢想會怎樣
[00:05:06.280 --> 00:05:07.840]  跟鹹魚一樣
[00:05:07.840 --> 00:05:10.720]  同樣的,如果你對人沒有期望
[00:05:10.720 --> 00:05:13.600]  你即是說跟這個世界完全隔絕了
[00:05:13.600 --> 00:05:16.560]  好像跟人完全沒有關係
[00:05:16.560 --> 00:05:17.760]  是否最健康呢
[00:05:17.760 --> 00:05:19.600]  是否對自己最好呢
[00:05:19.600 --> 00:05:23.320]  不失望是否最好呢
[00:05:23.320 --> 00:05:24.560]  東方都有一個智慧
[00:05:24.560 --> 00:05:27.400]  論語會說「無欲則江」
[00:05:27.400 --> 00:05:28.560]  甚麼意思
[00:05:28.560 --> 00:05:31.160]  當我們沒有私心的時候
[00:05:31.160 --> 00:05:33.440]  我們做事就會正直
[00:05:33.440 --> 00:05:34.920]  所以你想做事正直
[00:05:34.920 --> 00:05:35.880]  你不要有私心
[00:05:35.880 --> 00:05:37.400]  每樣東西都很公正
[00:05:37.400 --> 00:05:39.360]  不要有自己有所求
[00:05:39.360 --> 00:05:41.640]  那你做事就會正直
[00:05:41.640 --> 00:05:42.960]  西方怎樣
[00:05:42.960 --> 00:05:44.440]  莎士比亞
[00:05:44.440 --> 00:05:48.200]  他說「期望是一切心痛的根源」
[00:05:48.200 --> 00:05:49.560]  即是說你沒有期望
[00:05:49.560 --> 00:05:50.960]  其實你不會傷心
[00:05:50.960 --> 00:05:52.440]  你不會心痛
[00:05:52.440 --> 00:05:53.560]  因為你沒有期望
[00:05:53.560 --> 00:05:54.880]  沒有失望
[00:05:54.880 --> 00:05:57.080]  這是所謂心理學裡面
[00:05:57.080 --> 00:05:58.520]  處理期望
[00:05:58.520 --> 00:06:00.720]  期望管理的方法
[00:06:00.720 --> 00:06:02.640]  就是說你沒有期望
[00:06:02.640 --> 00:06:04.240]  就沒有失望
[00:06:04.240 --> 00:06:08.480]  但對於我們是否最好呢
[00:06:08.480 --> 00:06:09.360]  我們今天說的經文
[00:06:09.360 --> 00:06:11.240]  撒姆爾基夏十三至十九章
[00:06:11.240 --> 00:06:12.880]  有七章聖經
[00:06:12.880 --> 00:06:13.800]  我不會讀的
[00:06:13.800 --> 00:06:14.920]  剛才那一課都不是因為讀
[00:06:14.920 --> 00:06:17.160]  所以過中是其他原因
[00:06:17.160 --> 00:06:19.240]  但如果讀就真的過中了
[00:06:19.240 --> 00:06:21.840]  當中講述兩父子
[00:06:21.840 --> 00:06:24.400]  大衛和亞撒隆的恩怨情仇
[00:06:24.400 --> 00:06:26.520]  撒姆爾基上下
[00:06:26.520 --> 00:06:30.080]  都是屬於聖經裡面歷史書的部分
[00:06:30.080 --> 00:06:31.640]  其實當中很好看的
[00:06:31.640 --> 00:06:34.960]  很多在講明爭暗鬥
[00:06:34.960 --> 00:06:36.800]  恩怨情仇
[00:06:36.800 --> 00:06:39.720]  又有些兄弟相殘
[00:06:39.720 --> 00:06:41.640]  又有些爭權奪利
[00:06:41.640 --> 00:06:44.040]  好像猶太版的《金枝玉葉》一樣
[00:06:44.040 --> 00:06:44.760]  很精彩的
[00:06:44.760 --> 00:06:47.280]  所以大家就算今天不到經文
[00:06:47.280 --> 00:06:48.920]  大家可以看看
[00:06:48.920 --> 00:06:51.720]  在當中不單止是人的故事
[00:06:51.720 --> 00:06:54.080]  我們看到神的手在當中
[00:06:54.080 --> 00:06:56.840]  怎樣去掌管以色列人的歷史
[00:06:56.840 --> 00:06:57.920]  怎樣帶領他們
[00:06:57.920 --> 00:06:59.720]  怎樣去提醒他們
[00:06:59.720 --> 00:07:04.920]  怎樣去做好一個很好的神的指紋
[00:07:04.920 --> 00:07:06.280]  我先講講人物
[00:07:06.280 --> 00:07:06.960]  有三父子
[00:07:06.960 --> 00:07:10.000]  大衛、暗戀和亞撒隆
[00:07:10.000 --> 00:07:11.320]  大衛是誰呢
[00:07:11.320 --> 00:07:13.240]  大衛是掃羅之後
[00:07:13.240 --> 00:07:14.440]  神廢了掃羅
[00:07:14.440 --> 00:07:17.960]  不讓他的王位繼續在他的家流傳
[00:07:17.960 --> 00:07:20.320]  就將他的王位交給大衛
[00:07:20.320 --> 00:07:21.720]  神是說
[00:07:21.720 --> 00:07:24.840]  他已經選擇了一個合他心意的人
[00:07:24.840 --> 00:07:26.160]  《仕途行傳》同樣的
[00:07:26.160 --> 00:07:27.600]  講回以前的事
[00:07:27.600 --> 00:07:30.800]  都是講神在耶穌的兒子大衛
[00:07:30.800 --> 00:07:33.400]  是他合他心意的人
[00:07:33.400 --> 00:07:36.400]  他凡事去遵行我的旨意
[00:07:36.400 --> 00:07:39.400]  好 大家看看什麼叫做合神心意
[00:07:39.400 --> 00:07:41.600]  合神心意是否合
[00:07:41.600 --> 00:07:42.440]  是否配合
[00:07:42.440 --> 00:07:45.240]  就是說去到神的標準的意思
[00:07:45.240 --> 00:07:48.440]  合神心意是否這個人很適合我的心意
[00:07:48.440 --> 00:07:50.040]  是否這個意思呢
[00:07:50.040 --> 00:07:52.320]  英文其實是解釋得好一點的
[00:07:52.320 --> 00:07:53.440]  叫做 After my heart
[00:07:53.440 --> 00:07:56.720]  就是大衛是跟隨神的心
[00:07:56.720 --> 00:07:59.000]  大衛是追隨神的心
[00:07:59.000 --> 00:08:02.480]  不是大衛去到神的標準的意思
[00:08:02.480 --> 00:08:05.640]  而是大衛有個心是追隨神
[00:08:05.640 --> 00:08:07.160]  我們很多時候說大衛
[00:08:07.160 --> 00:08:08.160]  為什麼神喜歡他呢
[00:08:08.160 --> 00:08:11.080]  因為他認罪是最快的
[00:08:11.080 --> 00:08:12.720]  大衛不是一個完美的人
[00:08:12.720 --> 00:08:13.680]  都會犯罪
[00:08:13.680 --> 00:08:17.040]  但我們說大衛認罪是最快的
[00:08:17.040 --> 00:08:19.920]  是否認罪最快就是合神心意呢
[00:08:19.920 --> 00:08:22.520]  是否認罪最快神就喜歡呢
[00:08:22.520 --> 00:08:24.800]  蘇羅就剛剛相反
[00:08:24.800 --> 00:08:28.640]  當薩姆爾先知提醒他的時候
[00:08:28.640 --> 00:08:30.600]  他會有很多藉口
[00:08:30.600 --> 00:08:32.680]  他說薩姆爾你遲到
[00:08:32.680 --> 00:08:33.960]  所以我自己獻祭
[00:08:33.960 --> 00:08:35.440]  又或者斯里蘭人走了
[00:08:35.440 --> 00:08:36.160]  我再不獻祭
[00:08:36.160 --> 00:08:37.400]  他們不打仗了
[00:08:37.400 --> 00:08:39.360]  我們要打仗
[00:08:39.360 --> 00:08:41.520]  他有很多種種的藉口
[00:08:41.520 --> 00:08:43.520]  去為自己辯護
[00:08:43.520 --> 00:08:45.440]  但是他沒有理會到
[00:08:45.440 --> 00:08:47.960]  神是藉著薩姆爾先知跟他說
[00:08:47.960 --> 00:08:49.800]  那是神的心意
[00:08:49.800 --> 00:08:51.000]  他沒有聽
[00:08:51.000 --> 00:08:54.520]  神是不想以色列國有一個王
[00:08:54.520 --> 00:08:58.040]  是會這樣隨他的心意去管治那個地方
[00:08:58.040 --> 00:08:59.840]  所以他廢掉了蘇羅
[00:08:59.840 --> 00:09:04.200]  讓大衛成為下一個王
[00:09:04.200 --> 00:09:07.040]  所以合神心意其實是說什麼呢
[00:09:07.040 --> 00:09:09.320]  我們願意打開我們的心
[00:09:09.320 --> 00:09:10.960]  聽神的聲音
[00:09:10.960 --> 00:09:12.520]  知道神的心意的時候
[00:09:12.520 --> 00:09:13.360]  去走出去
[00:09:13.360 --> 00:09:17.960]  這個就是大衛的心
[00:09:17.960 --> 00:09:20.240]  另外有兩個兒子
[00:09:20.240 --> 00:09:23.680]  一個是暗戀
[00:09:23.680 --> 00:09:25.440]  經文說大衛在希伯倫
[00:09:25.440 --> 00:09:28.760]  希伯倫是大衛未在耶路撒冷作王之前
[00:09:28.760 --> 00:09:30.320]  在希伯倫有七年
[00:09:30.320 --> 00:09:33.240]  他作王的時候生了幾個兒子
[00:09:33.240 --> 00:09:37.000]  其中一個長子就是暗戀
[00:09:37.000 --> 00:09:39.000]  接著有第二個兒子
[00:09:39.000 --> 00:09:40.680]  是叫做基利亞
[00:09:40.680 --> 00:09:43.680]  有經文也翻譯了叫做丹爾利
[00:09:43.680 --> 00:09:45.720]  但是聖經學者說
[00:09:45.720 --> 00:09:49.400]  由於沒有其他的經文提及過這個人
[00:09:49.400 --> 00:09:53.960]  可能他很年輕的時候已經去世了
[00:09:53.960 --> 00:09:56.280]  之後沒有再提及過這個人
[00:09:56.280 --> 00:09:58.600]  不知道他發生什麼事
[00:09:58.600 --> 00:10:00.640]  第三個兒子就是亞沙隆
[00:10:00.640 --> 00:10:04.040]  也是今次經文裡面的其中一個主角
[00:10:04.040 --> 00:10:06.600]  亞沙隆就是第三個兒子
[00:10:06.600 --> 00:10:08.080]  而這六個兒子
[00:10:08.080 --> 00:10:14.120]  都是在希伯倫的時候所生的
[00:10:14.120 --> 00:10:15.600]  首先說說發生什麼事
[00:10:15.600 --> 00:10:18.240]  暗戀神的長子
[00:10:18.240 --> 00:10:23.360]  他暗戀他的同父異母的妹妹
[00:10:23.360 --> 00:10:24.720]  所以改名字要小心一點
[00:10:24.720 --> 00:10:26.840]  暗戀就暗戀了他的妹妹
[00:10:26.840 --> 00:10:30.160]  令到他用了一些奸計
[00:10:30.160 --> 00:10:31.680]  又說病啊什麼的
[00:10:31.680 --> 00:10:32.720]  騙了他的妹妹
[00:10:32.720 --> 00:10:35.800]  然後就污辱了她
[00:10:35.800 --> 00:10:38.520]  污辱了她之後又拋棄她
[00:10:38.520 --> 00:10:40.120]  又趕她走
[00:10:40.120 --> 00:10:41.080]  聖經就說
[00:10:41.080 --> 00:10:43.320]  隨後暗戀極其恨她
[00:10:43.320 --> 00:10:46.560]  恨她的心比之前愛她更深
[00:10:46.560 --> 00:10:47.400]  都不知道為什麼
[00:10:47.400 --> 00:10:49.280]  沒有解釋到為什麼呢
[00:10:49.280 --> 00:10:52.480]  為什麼原本是很喜歡她的
[00:10:52.480 --> 00:10:54.240]  要想辦法
[00:10:54.240 --> 00:10:56.360]  想到腦子也爆了
[00:10:56.360 --> 00:10:57.760]  想了一個辦法出來
[00:10:57.760 --> 00:11:00.600]  去得手之後又恨她趕她走
[00:11:00.600 --> 00:11:02.000]  聖經沒有解釋
[00:11:02.000 --> 00:11:06.320]  會不會是當中的貪婪不尊重她呢
[00:11:06.320 --> 00:11:07.360]  怎麼樣呢
[00:11:07.360 --> 00:11:07.880]  沒有說
[00:11:07.880 --> 00:11:11.080]  但是總之事情就是這樣發生了
[00:11:11.080 --> 00:11:12.560]  其實這個罪呢
[00:11:12.560 --> 00:11:15.560]  又不是說不可饒恕的
[00:11:15.560 --> 00:11:18.280]  摩西的《律法生命記》說了
[00:11:18.280 --> 00:11:19.840]  如果一個男子
[00:11:19.840 --> 00:11:24.920]  就是對一個未許配人的處女
[00:11:24.920 --> 00:11:25.920]  跟她發生的關係
[00:11:25.920 --> 00:11:27.440]  那麼那個男子要怎樣呢
[00:11:27.440 --> 00:11:30.640]  賠錢給那個女孩子的父親
[00:11:30.640 --> 00:11:32.520]  然後娶她為妻
[00:11:32.520 --> 00:11:34.280]  那就可以了
[00:11:34.280 --> 00:11:35.560]  摩西的《律法生命記》
[00:11:35.560 --> 00:11:37.880]  是有方法去處理
[00:11:37.880 --> 00:11:39.160]  即是你犯的這個罪
[00:11:39.160 --> 00:11:41.640]  不是一個很嚴重
[00:11:41.640 --> 00:11:43.800]  即是說不是死罪來的
[00:11:43.800 --> 00:11:45.200]  是可以處理的
[00:11:45.200 --> 00:11:47.000]  但是她有沒有做到呢
[00:11:47.000 --> 00:11:47.720]  她沒有做
[00:11:47.720 --> 00:11:50.000]  暗戀沒有做到
[00:11:50.000 --> 00:11:51.240]  她馬也知道
[00:11:51.240 --> 00:11:52.800]  她跟暗戀說
[00:11:52.800 --> 00:11:53.680]  你不要這樣做
[00:11:53.680 --> 00:11:55.000]  你趕我走
[00:11:55.000 --> 00:11:58.520]  比你之前污辱我的罪更加嚴重
[00:11:58.520 --> 00:12:01.920]  但是暗戀不聽她說的話
[00:12:01.920 --> 00:12:03.160]  是這樣發生的
[00:12:03.160 --> 00:12:03.800]  為什麼這樣做
[00:12:03.800 --> 00:12:04.400]  不知道
[00:12:04.400 --> 00:12:08.440]  已經沒有說
[00:12:08.440 --> 00:12:10.040]  大衛知道了這件事
[00:12:10.040 --> 00:12:11.720]  知道暗戀做了這件事後
[00:12:11.720 --> 00:12:12.800]  很生氣
[00:12:12.800 --> 00:12:14.160]  生氣到爆
[00:12:14.160 --> 00:12:15.280]  但是他沒有做任何事
[00:12:15.280 --> 00:12:16.720]  沒有任何行動
[00:12:16.720 --> 00:12:19.000]  只有一個「生氣」字
[00:12:19.000 --> 00:12:20.920]  他馬的哥哥
[00:12:20.920 --> 00:12:22.080]  阿沙龍
[00:12:22.080 --> 00:12:23.440]  知道這件事
[00:12:23.440 --> 00:12:25.640]  為他妹妹不值
[00:12:25.640 --> 00:12:27.240]  為他妹妹報仇
[00:12:27.240 --> 00:12:29.480]  但是暗戀是長子
[00:12:29.480 --> 00:12:30.800]  不可以亂來
[00:12:30.800 --> 00:12:33.000]  於是他密謀等了兩年
[00:12:33.000 --> 00:12:34.840]  又是用了一個方法
[00:12:34.840 --> 00:12:37.600]  是一個慶祝的宴席
[00:12:37.600 --> 00:12:39.840]  請所有他的兄弟來
[00:12:39.840 --> 00:12:42.840]  就殺了他哥哥暗戀
[00:12:42.840 --> 00:12:45.360]  像不像什麼《玄武門之變》
[00:12:45.360 --> 00:12:49.760]  好像宮廷的劇一樣
[00:12:49.760 --> 00:12:51.840]  那麼
[00:12:51.840 --> 00:12:55.320]  阿沙龍殺了他的哥哥
[00:12:55.320 --> 00:12:58.200]  然後逃走了離開耶路撒冷
[00:12:58.200 --> 00:13:01.840]  躲在那裡躲了幾年
[00:13:01.840 --> 00:13:05.560]  首先我說期望
[00:13:05.560 --> 00:13:08.400]  大衛他知道暗戀犯罪
[00:13:08.400 --> 00:13:09.240]  他聽見什麼事
[00:13:09.240 --> 00:13:11.960]  甚為發怒
[00:13:11.960 --> 00:13:14.080]  但是
[00:13:14.080 --> 00:13:15.320]  《七十事役本》
[00:13:15.320 --> 00:13:18.080]  即是在舊約
[00:13:18.080 --> 00:13:20.440]  有一個希臘文的版本
[00:13:20.440 --> 00:13:21.240]  《七十事役本》
[00:13:21.240 --> 00:13:22.320]  又加了一句
[00:13:22.320 --> 00:13:25.480]  就是說大衛不願意懲罰他的兒子
[00:13:25.480 --> 00:13:28.000]  因為他愛的是他的長子
[00:13:28.000 --> 00:13:29.720]  因為長子原來他愛的時候
[00:13:29.720 --> 00:13:31.920]  所以其實他犯了罪
[00:13:31.920 --> 00:13:33.360]  都沒有處理他
[00:13:33.360 --> 00:13:34.440]  其實有時
[00:13:34.440 --> 00:13:35.760]  即是好像是
[00:13:35.760 --> 00:13:37.800]  暗中容許他做這件事
[00:13:37.800 --> 00:13:39.680]  大衛亦期望別人知道
[00:13:39.680 --> 00:13:41.160]  這個是我的長子
[00:13:41.160 --> 00:13:43.360]  甚至可能是王衛他交給他
[00:13:43.360 --> 00:13:45.880]  所以他期望其餘的人
[00:13:45.880 --> 00:13:47.840]  都是包容他的心
[00:13:47.840 --> 00:13:52.080]  不去處理任何事
[00:13:52.080 --> 00:13:53.520]  阿沙龍呢
[00:13:53.520 --> 00:13:56.320]  阿沙龍期望大衛作為一個王
[00:13:56.320 --> 00:13:57.840]  他是秉衡公義
[00:13:57.840 --> 00:13:58.720]  是不是
[00:13:58.720 --> 00:14:00.920]  那個都是你的女兒
[00:14:00.920 --> 00:14:01.560]  是不是
[00:14:01.560 --> 00:14:02.520]  雖然那個是長子
[00:14:02.520 --> 00:14:04.080]  那個都是你的女兒
[00:14:04.080 --> 00:14:05.320]  為什麼你不秉衡公義
[00:14:05.320 --> 00:14:09.560]  這個是阿沙龍的期望
[00:14:09.560 --> 00:14:11.640]  說說我自己
[00:14:11.640 --> 00:14:15.120]  我父親也是一個很傳統的中國人
[00:14:15.120 --> 00:14:16.240]  在家裡
[00:14:16.240 --> 00:14:18.080]  很有威嚴
[00:14:18.080 --> 00:14:20.040]  很少說話
[00:14:20.040 --> 00:14:21.560]  所以我和他的關係
[00:14:21.560 --> 00:14:22.760]  都很疏離
[00:14:22.760 --> 00:14:24.560]  不是很親密
[00:14:24.560 --> 00:14:26.680]  我記得我中學的時候
[00:14:26.680 --> 00:14:27.840]  我見到我的同學
[00:14:27.840 --> 00:14:29.400]  為什麼經常和家人
[00:14:29.400 --> 00:14:31.600]  去不同的地方玩
[00:14:31.600 --> 00:14:32.240]  為什麼我沒有
[00:14:32.240 --> 00:14:34.600]  在家裡好像
[00:14:34.600 --> 00:14:35.480]  我不說了
[00:14:35.480 --> 00:14:36.160]  好像在家裡
[00:14:36.160 --> 00:14:38.240]  總之是一個父親和兒子
[00:14:38.240 --> 00:14:39.760]  有一個好像特定的關係
[00:14:39.760 --> 00:14:41.400]  就是要這樣
[00:14:41.400 --> 00:14:42.880]  我第一次坐飛機
[00:14:42.880 --> 00:14:44.160]  已經是我十七歲
[00:14:44.160 --> 00:14:45.920]  去外國留學的時候
[00:14:45.920 --> 00:14:48.160]  那時候我一個人去到那個地方
[00:14:48.160 --> 00:14:49.800]  什麼人都不認識
[00:14:49.800 --> 00:14:51.000]  去到我才發覺
[00:14:51.000 --> 00:14:52.280]  原來我學了十幾年英文
[00:14:52.280 --> 00:14:54.280]  去到是不懂英文的
[00:14:54.280 --> 00:14:55.080]  去到
[00:14:55.080 --> 00:14:58.120]  就是好像和人溝通很有隔膜
[00:14:58.120 --> 00:15:00.480]  我連去電影院看那部戲都發覺
[00:15:00.480 --> 00:15:01.640]  原來沒有中文字幕
[00:15:01.640 --> 00:15:02.640]  很困難
[00:15:02.640 --> 00:15:05.960]  那些人的口音完全不知道在說什麼
[00:15:05.960 --> 00:15:07.280]  那就是如是者
[00:15:07.280 --> 00:15:09.000]  我隔了十個月之後
[00:15:09.000 --> 00:15:11.520]  才第二次坐飛機回到香港
[00:15:11.520 --> 00:15:13.000]  由那一刻開始
[00:15:13.000 --> 00:15:14.400]  我決定了
[00:15:14.400 --> 00:15:18.080]  我覺得我讀好我的書很重要
[00:15:18.080 --> 00:15:19.920]  可能我的父母去看我
[00:15:19.920 --> 00:15:22.560]  就是看這方面我的成就
[00:15:22.560 --> 00:15:26.400]  所以我很努力考進美國的好的大學
[00:15:26.400 --> 00:15:28.360]  讀了四年
[00:15:28.360 --> 00:15:29.680]  畢業的時候
[00:15:29.680 --> 00:15:33.040]  同學、家長全都來了看他們畢業
[00:15:33.040 --> 00:15:34.640]  很開心
[00:15:34.640 --> 00:15:37.440]  真的厲害了
[00:15:37.440 --> 00:15:38.800]  我的畢業禮
[00:15:38.800 --> 00:15:41.520]  原來沒有人來看我的畢業禮
[00:15:41.520 --> 00:15:43.360]  我自己一個
[00:15:43.360 --> 00:15:45.200]  我甚至找到
[00:15:45.200 --> 00:15:47.760]  我找不到我畢業有拍過照
[00:15:47.760 --> 00:15:48.320]  原來沒有
[00:15:48.320 --> 00:15:49.320]  完全沒有
[00:15:49.320 --> 00:15:51.920]  但是我仍然堅守我的價值
[00:15:51.920 --> 00:15:53.120]  我說我要讀好我的書
[00:15:53.120 --> 00:15:54.320]  我繼續讀下去
[00:15:54.320 --> 00:15:56.040]  我繼續讀我的博士學位
[00:15:56.040 --> 00:15:58.640]  我覺得那個學位是屬於我自己
[00:15:58.640 --> 00:16:01.920]  我不需要別人去應許
[00:16:01.920 --> 00:16:06.040]  或者別人去告訴我我是怎樣
[00:16:06.040 --> 00:16:08.440]  所以到了我的子女
[00:16:08.440 --> 00:16:10.560]  我當然對他們有期望
[00:16:10.560 --> 00:16:13.360]  我也會期望他們讀好書
[00:16:13.360 --> 00:16:16.960]  有哪個家長不想子女讀好書
[00:16:16.960 --> 00:16:20.600]  但是我兒子小時候
[00:16:20.600 --> 00:16:23.520]  學校的老師找我們
[00:16:23.520 --> 00:16:27.320]  你去驗一下你兒子可能有些事
[00:16:27.320 --> 00:16:31.200]  當然這個就是過度活躍
[00:16:31.200 --> 00:16:32.680]  專注力不足
[00:16:32.680 --> 00:16:35.280]  那些可能現在的小朋友都很多有這些事
