
[00:00:00.000 --> 00:00:05.000]  約翰福音是一本很特別的福音書
[00:09:48.000 --> 00:09:52.000]  耶路撒冷對這個北邊加利利的人是看不起的
[00:09:52.000 --> 00:09:57.000]  耶路撒冷對這個北邊加利利的人是看不起的
[00:09:57.000 --> 00:10:01.000]  那加利利湖邊那些人是有很多的這個魚
[00:10:01.000 --> 00:10:05.000]  農作物可以耕種可以捕魚
[00:10:05.000 --> 00:10:12.000]  加利利湖邊的人他們很多都是在湖邊捕魚
[00:10:12.000 --> 00:10:14.000]  那生活還可以
[00:10:14.000 --> 00:10:16.000]  生活還可以
[00:10:16.000 --> 00:10:17.000]  但是拿撒勒不一樣
[00:10:17.000 --> 00:10:19.000]  拿撒勒在山區裡頭
[00:10:19.000 --> 00:10:22.000]  但是拿撒勒不一樣拿撒勒在山區裡頭
[00:10:22.000 --> 00:10:24.000]  山區裡頭就更加沒有什麼東西了
[00:10:24.000 --> 00:10:26.000]  山區裡更加沒有什麼東西了
[00:10:26.000 --> 00:10:27.000]  那迦拿就更加不用說了
[00:10:27.000 --> 00:10:29.000]  是一個非常小的鄉村
[00:10:29.000 --> 00:10:31.000]  迦拿就更加不用說了
[00:10:31.000 --> 00:10:32.000]  是一個非常小的鄉村
[00:10:32.000 --> 00:10:33.000]  迦拿是什麼地方
[00:10:33.000 --> 00:10:35.000]  迦拿是什麼地方呢
[00:10:35.000 --> 00:10:37.000]  迦拿是Milton Keynes
[00:10:37.000 --> 00:10:40.000]  迦拿就好像Milton Keynes那樣
[00:10:40.000 --> 00:10:42.000]  你知道Milton Keynes在哪吧
[00:10:42.000 --> 00:10:44.000]  大家知道Milton Keynes在哪吧
[00:10:44.000 --> 00:10:48.000]  我記得我12年前搬到英國的時候
[00:10:48.000 --> 00:10:50.000]  12年前
[00:10:50.000 --> 00:10:55.000]  牧師記得他在12年前搬到英國的時候
[00:10:55.000 --> 00:10:58.000]  我跟我的朋友說我要去英國宣教了
[00:10:58.000 --> 00:11:01.000]  牧師跟他朋友說我要去英國宣教了
[00:11:01.000 --> 00:11:03.000]  他們說好啊好啊你去哪裡
[00:11:03.000 --> 00:11:05.000]  他們說好啊好啊你去哪裡
[00:11:05.000 --> 00:11:06.000]  我去Milton Keynes
[00:11:06.000 --> 00:11:08.000]  牧師就說我去Milton Keynes
[00:11:08.000 --> 00:11:10.000]  Milton Keynes是COCM在那裡
[00:11:10.000 --> 00:11:11.000]  那裡就是COCM那裡的
[00:11:11.000 --> 00:11:13.000]  他說Milton Keynes在哪裡啊
[00:11:13.000 --> 00:11:16.000]  那在哪裡呢究竟Milton Keynes
[00:11:16.000 --> 00:11:18.000]  Milton Keynes你們不知道啊
[00:11:18.000 --> 00:11:20.000]  這麼大的城市你們不知道嗎
[00:11:20.000 --> 00:11:22.000]  牧師就說Milton Keynes這麼大的城市
[00:11:22.000 --> 00:11:23.000]  你都不知道啊
[00:11:23.000 --> 00:11:25.000]  拿個地圖看看
[00:11:25.000 --> 00:11:26.000]  去看一下地圖
[00:11:26.000 --> 00:11:28.000]  整個歐洲地圖拿來了
[00:11:28.000 --> 00:11:30.000]  整個歐洲的地圖都拿來了
[00:11:30.000 --> 00:11:32.000]  找著英國沒有
[00:11:32.000 --> 00:11:34.000]  找著了英國找著了
[00:11:34.000 --> 00:11:36.000]  找著倫敦沒有
[00:11:36.000 --> 00:11:39.000]  找著了倫敦很大城市啊
[00:11:39.000 --> 00:11:41.000]  找到倫敦很大的城市
[00:11:41.000 --> 00:11:43.000]  倫敦往北看另外那個大城市是哪個
[00:11:43.000 --> 00:11:46.000]  倫敦向北看
[00:11:46.000 --> 00:11:47.000]  另一個大城市在哪裡呢
[00:11:47.000 --> 00:11:49.000]  看看看看
[00:11:49.000 --> 00:11:51.000]  找著了找著了
[00:11:51.000 --> 00:11:52.000]  找到了找到了
[00:11:52.000 --> 00:11:53.000]  伯明翰
[00:11:53.000 --> 00:11:54.000]  伯明翰
[00:11:54.000 --> 00:11:55.000]  伯明翰找著了
[00:11:55.000 --> 00:11:56.000]  伯明翰找到了
[00:11:56.000 --> 00:11:59.000]  伯明翰再往南看有沒有
[00:11:59.000 --> 00:12:03.000]  伯明翰向南看有沒有了
[00:12:03.000 --> 00:12:04.000]  沒有啊
[00:12:04.000 --> 00:12:05.000]  沒有啊
[00:12:05.000 --> 00:12:08.000]  伯明翰倫敦中間那塊白白的地方
[00:12:08.000 --> 00:12:09.000]  沒字的地方
[00:12:09.000 --> 00:12:11.000]  伯明翰和倫敦中間都是白色的
[00:12:11.000 --> 00:12:13.000]  沒什麼字的地方
[00:12:13.000 --> 00:12:14.000]  那個就是Milton Keynes了
[00:12:14.000 --> 00:12:16.000]  那個就是Milton Keynes了
[00:12:16.000 --> 00:12:22.000]  迦納是一個沒有人知道的地方
[00:12:22.000 --> 00:12:24.000]  迦納是一個沒有人知道的地方
[00:12:24.000 --> 00:12:26.000]  如果我是一個公共關係的
[00:12:26.000 --> 00:12:28.000]  我說耶穌你找錯地方了
[00:12:28.000 --> 00:12:30.000]  如果我們是一個公共關係科的人
[00:12:30.000 --> 00:12:31.000]  我們就會跟
[00:12:31.000 --> 00:12:33.000]  你要向世人宣告你是神
[00:12:33.000 --> 00:12:35.000]  怎麼找到這樣子的地方呢
[00:12:35.000 --> 00:12:36.000]  你向世人宣告你是神
[00:12:36.000 --> 00:12:37.000]  為什麼會找到這樣的地方呢
[00:12:37.000 --> 00:12:38.000]  迦納是什麼地方啊
[00:12:38.000 --> 00:12:39.000]  迦納是什麼地方呢
[00:12:39.000 --> 00:12:41.000]  迦納是李家村
[00:12:41.000 --> 00:12:43.000]  迦納就是一個李家村
[00:12:43.000 --> 00:12:45.000]  你不知道李家村在哪吧
[00:12:45.000 --> 00:12:47.000]  大家不知道李家村在哪裡吧
[00:12:47.000 --> 00:12:49.000]  李家村是我出生的地方
[00:12:49.000 --> 00:12:51.000]  李家村是牧師出生的地方
[00:12:51.000 --> 00:12:54.000]  我小時候在西安出生長大
[00:12:54.000 --> 00:12:57.000]  牧師小時候在西安出生長大
[00:12:57.000 --> 00:13:00.000]  西安的外圍有一個小村莊
[00:13:00.000 --> 00:13:02.000]  西安的外圍有一個小村莊
[00:13:02.000 --> 00:13:03.000]  叫做李家村
[00:13:03.000 --> 00:13:04.000]  叫做李家村
[00:13:04.000 --> 00:13:06.000]  那為什麼叫李家村呢
[00:13:06.000 --> 00:13:07.000]  為什麼叫李家村
[00:13:07.000 --> 00:13:08.000]  因為那些人都是姓李的
[00:13:08.000 --> 00:13:10.000]  因為那些人都是姓李的
[00:13:10.000 --> 00:13:11.000]  那李家村就是現在的和平門
[00:13:11.000 --> 00:13:14.000]  到大雁塔中間的一個村莊
[00:13:14.000 --> 00:13:17.000]  李家村是現在的
[00:13:17.000 --> 00:13:20.000]  和平門和大雁塔之間
[00:13:20.000 --> 00:13:22.000]  和平門和大雁塔之間的地方
[00:13:22.000 --> 00:13:25.000]  你們不知道大雁塔是知道吧
[00:13:25.000 --> 00:13:26.000]  大家不知道大雁塔
[00:13:26.000 --> 00:13:28.000]  更加不用說李家村了
[00:13:28.000 --> 00:13:30.000]  更加不用說李家村了
[00:13:30.000 --> 00:13:33.000]  迦納就是這麼樣的地方
[00:13:33.000 --> 00:13:35.000]  迦納就是一個這樣的地方
[00:13:35.000 --> 00:13:38.000]  牧師說耶穌你選錯地方了吧
[00:13:38.000 --> 00:13:41.000]  牧師就說耶穌你找錯地方了吧
[00:13:41.000 --> 00:13:42.000]  還有一個
[00:13:42.000 --> 00:13:43.000]  還有一個呢
[00:13:43.000 --> 00:13:46.000]  如果我是你的公共關係的總監
[00:13:46.000 --> 00:13:47.000]  牧師會跟耶穌說
[00:13:47.000 --> 00:13:50.000]  如果我是你的公共關係的總監的話
[00:13:50.000 --> 00:13:52.000]  我說你這個神蹟也做得不太對
[00:13:52.000 --> 00:13:55.000]  就會說你的神蹟也做得不太好
[00:13:55.000 --> 00:13:57.000]  好像不是很多人知道啊
[00:13:57.000 --> 00:13:58.000]  好像不是很多人知道
[00:13:58.000 --> 00:14:00.000]  你發現這個神蹟很特別啊
[00:14:00.000 --> 00:14:01.000]  你覺得這個
[00:14:01.000 --> 00:14:04.000]  好像你也不是想讓所有人知道
[00:14:04.000 --> 00:14:05.000]  好像你也不是想讓所有人知道
[00:14:05.000 --> 00:14:06.000]  有多少人知道這個神蹟啊
[00:14:06.000 --> 00:14:07.000]  你告訴我
[00:14:07.000 --> 00:14:08.000]  你告訴我
[00:14:08.000 --> 00:14:10.000]  有多少人會知道這個神蹟呢
[00:14:10.000 --> 00:14:11.000]  多少人
[00:14:11.000 --> 00:14:12.000]  多少人呢
[00:14:12.000 --> 00:14:14.000]  這個結婚的人知道嗎
[00:14:14.000 --> 00:14:16.000]  結婚的人知不知道呢
[00:14:16.000 --> 00:14:17.000]  知道不知道
[00:14:17.000 --> 00:14:18.000]  不知道啊
[00:14:18.000 --> 00:14:19.000]  不知道了
[00:14:19.000 --> 00:14:22.000]  去參加婚禮的絕大多數人知道不知道
[00:14:22.000 --> 00:14:24.000]  去參加婚禮的絕大多數人知不知道呢
[00:14:24.000 --> 00:14:25.000]  不知道
[00:14:25.000 --> 00:14:26.000]  不知道
[00:14:26.000 --> 00:14:27.000]  誰知道啊
[00:14:27.000 --> 00:14:28.000]  誰知道呢
[00:14:28.000 --> 00:14:29.000]  這個耶穌的門徒知道
[00:14:29.000 --> 00:14:30.000]  耶穌的門徒知道
[00:14:30.000 --> 00:14:31.000]  就幾個而已啊
[00:14:31.000 --> 00:14:32.000]  就幾個而已啊
[00:14:32.000 --> 00:14:33.000]  還有誰知道啊
[00:14:33.000 --> 00:14:34.000]  還有誰呢
[00:14:34.000 --> 00:14:35.000]  那個傭人知道
[00:14:35.000 --> 00:14:36.000]  對不對
[00:14:36.000 --> 00:14:37.000]  就是那些工人知道
