
[00:00:00.000 --> 00:00:02.220]  奉神之母讓我們先聽神的道義
[00:01:42.280 --> 00:01:44.000]  現在短短幾十年了
[00:01:44.000 --> 00:01:46.080]  但是其實都做過不少的事情
[00:01:46.080 --> 00:01:47.800]  使得自己覺得很後悔
[00:01:47.800 --> 00:01:50.480]  就是在我的人生當中
[00:01:50.480 --> 00:01:51.480]  這幾十年
[00:01:51.480 --> 00:01:54.080]  其實做過很多事情讓我感到後悔的
[00:01:54.080 --> 00:01:56.480]  我為了自己做完之後
[00:01:56.480 --> 00:01:58.880]  不會再持續地後悔的話
[00:01:58.880 --> 00:02:00.600]  我學會了一件事
[00:02:00.600 --> 00:02:04.480]  就是做完以後讓我自己不再持續地後悔
[00:02:04.480 --> 00:02:05.600]  讓我學會了一件事情
[00:02:05.600 --> 00:02:09.000]  就是忠言做了一些使自己會後悔的事情
[00:02:09.000 --> 00:02:11.880]  就正如做了一些讓自己後悔的事情
[00:02:11.880 --> 00:02:15.600]  我盡快希望去認罪悔改
[00:02:15.600 --> 00:02:18.000]  我盡量盡快地認罪悔改
[00:02:18.000 --> 00:02:22.080]  讓自己那種傷害不單止對人
[00:02:22.080 --> 00:02:24.480]  或者對自己不會繼續地延續
[00:02:24.480 --> 00:02:25.280]  就是對自己
[00:02:25.280 --> 00:02:27.880]  無論是對人還是對自己這種傷害
[00:02:27.880 --> 00:02:29.280]  不需要再延續
[00:02:29.280 --> 00:02:32.480]  而一件事也正正在聖經裏面我們看見
[00:02:32.480 --> 00:02:35.880]  為什麽聖經要強調認罪悔改這個題目
[00:02:35.880 --> 00:02:39.280]  是這麽不可或缺的一件事情
[00:02:39.280 --> 00:02:41.080]  就在聖經裏面就可以看出
[00:02:41.080 --> 00:02:44.280]  為什麽認罪悔改是不可缺少的事情
[00:02:44.280 --> 00:02:46.880]  給大家一個例子
[00:02:46.880 --> 00:02:48.080]  比如說
[00:02:48.080 --> 00:02:50.280]  我自己在中學的時候
[00:02:50.280 --> 00:02:55.280]  曾經都是學校的表表姐做領袖生
[00:02:55.280 --> 00:02:57.480]  就是如果我在中學的時候
[00:02:57.480 --> 00:02:59.080]  我也是一個教教者
[00:02:59.080 --> 00:03:00.480]  是做領袖的
[00:03:00.480 --> 00:03:02.080]  雖然成績不是叫最好
[00:03:02.080 --> 00:03:03.480]  但是在操行上面
[00:03:03.480 --> 00:03:05.080]  對於很多老師來講
[00:03:05.080 --> 00:03:07.280]  我都是屬於非常好的學生
[00:03:07.280 --> 00:03:09.080]  就是說雖然成績不是最好
[00:03:09.080 --> 00:03:10.880]  但在很多老師眼中
[00:03:10.880 --> 00:03:12.480]  我也是屬於比較好的學生
[00:03:12.480 --> 00:03:14.680]  於是乎在小學的領袖生裏面
[00:03:14.680 --> 00:03:16.080]  大家關係都很好
[00:03:16.080 --> 00:03:20.080]  在一些小群的領袖的學生當中
[00:03:20.080 --> 00:03:21.080]  關係都很好
[00:03:21.080 --> 00:03:23.480]  但是因為做過一件錯事
[00:03:23.480 --> 00:03:26.080]  傷害了其中一個領袖生
[00:03:26.080 --> 00:03:28.080]  就是因為做錯了一件事情
[00:03:28.080 --> 00:03:29.480]  傷害了另外一個學生
[00:03:29.480 --> 00:03:31.680]  大家都原本是很好朋友的
[00:03:31.680 --> 00:03:33.480]  原本是很好的朋友
[00:03:33.480 --> 00:03:35.280]  但是為了修復關係
[00:03:35.280 --> 00:03:37.080]  但是為了修這個關係
[00:03:37.080 --> 00:03:38.880]  硬著頭皮跟他講
[00:03:38.880 --> 00:03:40.880]  就是跟他求他的婚事
[00:03:40.880 --> 00:03:43.080]  我硬著頭皮求他的婚事
[00:03:43.080 --> 00:03:44.480]  在那次經驗之後
[00:03:44.480 --> 00:03:46.680]  我發現原來認罪悔改
[00:03:46.680 --> 00:03:48.680]  是使一個人能夠輕散的
[00:03:48.680 --> 00:03:49.880]  一件很重要的事情
[00:03:49.880 --> 00:03:50.680]  就是說
[00:03:50.680 --> 00:03:54.680]  我發現認罪悔改是能夠自己解決
[00:03:54.680 --> 00:03:56.280]  是一個非常重要的事情
[00:03:56.280 --> 00:03:59.280]  所以後來我當我自己開始認識主
[00:03:59.280 --> 00:04:00.480]  開始做傳道人的時候
[00:04:00.480 --> 00:04:03.080]  我也都以此為我自己的目標
[00:04:03.080 --> 00:04:06.480]  到後來這次主開始做傳道人的時候
[00:04:06.480 --> 00:04:08.480]  我就開始以此為目標
[00:04:08.480 --> 00:04:10.080]  我不可以改變別人怎麼想
[00:04:10.080 --> 00:04:11.680]  我不能改變別人怎麼想
[00:04:11.680 --> 00:04:14.080]  但我只可以去邀請別人
[00:04:14.080 --> 00:04:15.480]  如果當他在我同一個
[00:04:15.480 --> 00:04:17.280]  這樣的經歷裡面的時候
[00:04:17.280 --> 00:04:18.680]  但我就會邀請別人
[00:04:18.680 --> 00:04:20.680]  和我有同樣經歷的時候
[00:04:20.680 --> 00:04:22.280]  不要讓你自己後悔
[00:04:22.280 --> 00:04:23.680]  跟足你一生
[00:04:23.680 --> 00:04:25.680]  不要這個後悔跟足你一生
[00:04:25.680 --> 00:04:26.880]  而認罪悔改就是一個
[00:04:26.880 --> 00:04:29.880]  最重要的一個唯一方法
[00:04:29.880 --> 00:04:32.080]  能夠讓你從這些後悔
[00:04:32.080 --> 00:04:33.680]  懊悔的裡面走出來
[00:04:33.680 --> 00:04:35.280]  認罪悔改是唯一的方法
[00:04:35.280 --> 00:04:37.880]  讓你從懊悔中走出來
[00:04:37.880 --> 00:04:40.080]  我都講過沒有辦法去影響很多人
[00:04:40.080 --> 00:04:41.680]  我講過沒有辦法去影響很多人
[00:04:41.680 --> 00:04:44.280]  但是那些人會來影響我
[00:04:44.280 --> 00:04:46.480]  其實反而可能有很多人過來影響我
[00:04:46.480 --> 00:04:51.080]  將我拉進去一個他的罪惡裡面
[00:04:51.080 --> 00:04:53.280]  甚至將我拉入他們的罪當中
[00:04:53.280 --> 00:04:54.680]  而在這樣的情況之下
[00:04:54.680 --> 00:04:55.680]  在這樣的情況之下
[00:04:55.680 --> 00:04:56.880]  我又怎麼處理好呢
[00:04:56.880 --> 00:04:58.080]  我怎麼去處理呢
[00:04:58.080 --> 00:04:59.480]  今天我們會繼續講
[00:04:59.480 --> 00:05:00.880]  這個當信徒會在一個
[00:05:00.880 --> 00:05:04.480]  身不由己的時間的時候的第二部分
[00:05:04.480 --> 00:05:05.480]  今天我們講
[00:05:05.480 --> 00:05:09.680]  當信徒活在一個身不由己的世界時的第二講
[00:05:09.680 --> 00:05:11.280]  就是我們當作為信徒
[00:05:11.280 --> 00:05:13.880]  知道上帝要我們走的路應該是怎麼樣
[00:05:13.880 --> 00:05:16.880]  當我們作為信徒知道上帝要我們走的路是怎麼樣
[00:05:16.880 --> 00:05:18.280]  我們怎樣走下去呢
[00:05:18.280 --> 00:05:20.680]  因為身邊的人很多不想
[00:05:20.680 --> 00:05:22.480]  就算知道都不想這樣做的
[00:05:22.480 --> 00:05:25.080]  我們身邊有很多人不想做
[00:05:25.080 --> 00:05:26.880]  是知道都不想做的時候
[00:05:26.880 --> 00:05:28.080]  我們會被牽連
[00:05:28.080 --> 00:05:29.280]  我們會被牽連
[00:05:29.280 --> 00:05:30.480]  在這樣的情況之下
[00:05:30.480 --> 00:05:31.680]  在這樣的情況之下
[00:05:31.680 --> 00:05:33.480]  我們採取什麼樣的態度呢
[00:05:33.480 --> 00:05:34.880]  我們採取什麼樣的態度呢
[00:05:34.880 --> 00:05:37.080]  這個態度會直接影響到你的行動
[00:05:37.080 --> 00:05:39.080]  因為這個態度直接會影響你的行動
[00:05:39.080 --> 00:05:41.480]  所以今天我們要繼續看這位人物
[00:05:41.480 --> 00:05:43.480]  我直接看這位網絡
[00:05:43.480 --> 00:05:44.280]  我非常熟悉的
[00:05:44.280 --> 00:05:45.280]  叫做司徒保羅
[00:05:45.280 --> 00:05:47.680]  我們非常熟悉的稱他為史特保羅
[00:05:47.680 --> 00:05:49.680]  他的經歷是怎麼樣
[00:05:49.680 --> 00:05:51.880]  也可能成為我們今天很好的借鏈
[00:05:51.880 --> 00:05:53.480]  他的經歷是怎麼樣
[00:05:53.480 --> 00:05:55.080]  可能會成為我們今天的借鏈
[00:05:55.080 --> 00:05:57.280]  我估計司徒環犬是27章
[00:05:57.280 --> 00:05:59.080]  被告史特保羅是第17章
[00:05:59.080 --> 00:06:00.680]  我們已經講過頭一兩節
[00:06:00.680 --> 00:06:02.480]  我們只是講前一兩節
[00:06:02.480 --> 00:06:06.480]  我們講到保羅經過了一連串的審判之後
[00:06:06.480 --> 00:06:09.880]  現在連所有的巡撫都沒有辦法
[00:06:09.880 --> 00:06:12.280]  唯有快快遣送他走
[00:06:12.280 --> 00:06:15.680]  就是說保羅經過一連串的審判之後
[00:06:15.680 --> 00:06:17.480]  包括巡撫都沒有辦法
[00:06:17.480 --> 00:06:19.080]  只能快快的將他送走
[00:06:19.080 --> 00:06:23.080]  就交了他給一位白夫長叫做尤劉
[00:06:23.080 --> 00:06:25.280]  就將他交給了一個白夫長
[00:06:25.280 --> 00:06:27.080]  叫做尤牛Julius
[00:06:27.080 --> 00:06:28.280]  那Julius怎麼樣
[00:06:28.280 --> 00:06:29.280]  尤劉怎麼樣
[00:06:29.280 --> 00:06:33.480]  Julius原來對保羅都挺寬容的
[00:06:33.480 --> 00:06:38.680]  其實尤牛對保羅還是非常寬容的
[00:06:38.680 --> 00:06:41.280]  這個是在第三節裡面提到的
[00:06:41.280 --> 00:06:42.480]  第三節裡面提到
[00:06:42.480 --> 00:06:44.480]  也是我們今天所看的經文開始
[00:06:44.480 --> 00:06:46.080]  也是我們今天所看的經文開始
[00:06:46.080 --> 00:06:46.680]  不過我們看一下
[00:06:46.680 --> 00:06:50.280]  保羅原本在頭一兩節被遣送的過程當中
[00:06:50.280 --> 00:06:56.080]  完全是自己好像沒有了控制的方向
[00:06:56.080 --> 00:06:58.480]  在前兩節清風真相會看到
[00:06:58.480 --> 00:07:00.080]  當保羅被遣送的時候
[00:07:00.080 --> 00:07:02.480]  他完全沒有能力去控制自己
[00:07:02.480 --> 00:07:04.080]  好像沒有思覺方向
[00:07:04.080 --> 00:07:07.880]  保羅被遣送去羅馬
[00:07:07.880 --> 00:07:09.680]  保羅被遣送到羅馬
[00:07:09.680 --> 00:07:11.480]  雖然是他自己的要求
[00:07:11.480 --> 00:07:12.880]  雖然是他自己的要求
[00:07:12.880 --> 00:07:14.480]  但是整個過程當中
[00:07:14.480 --> 00:07:15.680]  但是整個過程當中
[00:07:15.680 --> 00:07:18.480]  似乎好像完全不在自己掌握裡面
[00:07:18.480 --> 00:07:20.880]  好像不在自己掌握當中
[00:07:20.880 --> 00:07:22.080]  甚至我們看到
[00:07:22.080 --> 00:07:24.080]  似乎連聖靈啊
[00:07:24.080 --> 00:07:27.280]  所有神的異象都好像不出現一樣
[00:07:27.280 --> 00:07:30.480]  好像聖靈和神的異象都沒有出現
[00:07:30.480 --> 00:07:34.080]  保羅的去向完全是被政治去誘導的
[00:07:34.080 --> 00:07:36.480]  他的去向反而是被政治所引導
[00:07:36.480 --> 00:07:38.680]  羅馬政府要他走他就要走的了
[00:07:38.680 --> 00:07:40.480]  羅馬政府要他走他就必須走
[00:07:40.480 --> 00:07:41.880]  希臘王搞不定
[00:07:41.880 --> 00:07:44.280]  拜託巡撫你搞定他了
[00:07:44.280 --> 00:07:45.680]  希臘王解決不了
[00:07:45.680 --> 00:07:47.280]  就說巡撫你來解決吧
[00:07:47.280 --> 00:07:49.280]  保羅好像一個球那樣被拋來拋去
[00:07:49.280 --> 00:07:51.480]  他好像被一個球被踢了出去
[00:07:51.480 --> 00:07:52.680]  夾他上船了
[00:07:52.680 --> 00:07:53.480]  他上船了
[00:07:53.480 --> 00:07:59.880]  這是一艘由阿大米田所登記的船
[00:07:59.880 --> 00:08:02.680]  是由一個阿大米田所登記的船
[00:08:02.680 --> 00:08:05.080]  坐這條船打算去羅馬
[00:08:05.080 --> 00:08:06.880]  坐這條船原本想去羅馬
[00:08:06.880 --> 00:08:09.880]  但是當時這條船根本就不是
[00:08:09.880 --> 00:08:14.680]  擅走這個南地中海的一條船來的
[00:08:14.680 --> 00:08:17.680]  因為這條船根本不擅於走地中海
[00:08:17.680 --> 00:08:19.680]  南地中海的地中海
[00:08:19.680 --> 00:08:21.880]  阿大米田本身是北地中海
[00:08:21.880 --> 00:08:24.880]  甚至是愛琴海的東岸地區
[00:08:24.880 --> 00:08:27.680]  那些滿佈小島的一個城市
[00:08:27.680 --> 00:08:31.480]  阿大米田是在地中海
[00:08:31.480 --> 00:08:36.280]  特別是在愛琴海北部的一個小城市
[00:08:36.280 --> 00:08:37.680]  簡單地來說
[00:08:37.680 --> 00:08:38.880]  簡單地講
[00:08:38.880 --> 00:08:42.680]  這條船最多只可以做天星小輪道
[00:08:42.680 --> 00:08:44.680]  走一下離島線
[00:08:44.680 --> 00:08:47.080]  就是它只是一個小船
[00:08:47.080 --> 00:08:50.080]  只能走一個簡單的離島線
[00:08:50.080 --> 00:08:54.280]  你現在要它走這個叫做Ocean Cool
[00:08:54.280 --> 00:08:58.280]  就是大郵輪的路線
[00:08:58.280 --> 00:08:59.280]  你試一下
[00:08:59.280 --> 00:09:02.680]  你找一隻天星小輪走下去太平洋
[00:09:02.680 --> 00:09:03.880]  走一走會怎麼樣
[00:09:03.880 --> 00:09:06.080]  就是說你想這麼一條小船
[00:09:06.080 --> 00:09:09.280]  你要它去走這個叫做大洋當中的
[00:09:09.280 --> 00:09:11.280]  一個就是大船的話
[00:09:11.280 --> 00:09:11.680]  你想一想
[00:09:11.680 --> 00:09:15.080]  如果你一個小船到太平洋中去走一走
[00:09:15.080 --> 00:09:16.080]  費時會怎麼樣
[00:09:16.080 --> 00:09:16.880]  是不是
[00:09:16.880 --> 00:09:19.280]  根本不同水路
[00:09:19.280 --> 00:09:21.680]  不同技能的一條航道
[00:09:21.680 --> 00:09:24.280]  有不同技能的不同的航道
[00:09:24.280 --> 00:09:26.680]  我強行被推上這條船
[00:09:26.680 --> 00:09:28.480]  保羅是被逼上這條船
[00:09:28.480 --> 00:09:34.080]  這條船也只能夠戰戰兢兢沿著海邊的路線這樣航行
[00:09:34.080 --> 00:09:37.680]  因為這條船它是戰戰兢兢沿著海邊航行
[00:09:37.680 --> 00:09:39.480]  走著走著
[00:09:39.480 --> 00:09:40.480]  行走
[00:09:40.480 --> 00:09:41.280]  行走
[00:09:41.280 --> 00:09:42.480]  去到哪裡呢
[00:09:42.480 --> 00:09:43.480]  去到什麼地方呢
[00:09:43.480 --> 00:09:45.080]  去到西頓
[00:09:45.080 --> 00:09:45.880]  去到西東
[00:09:45.880 --> 00:09:47.480]  那大家兄弟姐妹就會問了
[00:09:47.480 --> 00:09:49.880]  他開了一天船去到西頓
[00:09:49.880 --> 00:09:50.680]  那也不錯了
[00:09:50.680 --> 00:09:51.080]  是不是
[00:09:51.080 --> 00:09:53.480]  開了一天船到了西頓還不錯
[00:09:53.480 --> 00:09:56.880]  因為由他們出發這個凱撒尼亞
[00:09:56.880 --> 00:09:59.080]  由凱撒尼亞出發
[00:09:59.080 --> 00:10:00.680]  去到西頓
[00:10:00.680 --> 00:10:01.480]  去到西頓
[00:10:01.480 --> 00:10:03.080]  其實不是很遠的路程
[00:10:03.080 --> 00:10:04.280]  不是很遠的路程
[00:10:04.280 --> 00:10:07.680]  小過大約一百公里左右的路程
[00:10:07.680 --> 00:10:09.880]  大約少於一百公里的路程
[00:10:09.880 --> 00:10:12.080]  海路會更加會比較直接一點
[00:10:12.080 --> 00:10:13.480]  不用轉轉彎彎
[00:10:13.480 --> 00:10:15.480]  海路可能會更加直接
[00:10:15.480 --> 00:10:17.880]  保羅現在就轉轉轉轉去到西頓
[00:10:17.880 --> 00:10:20.480]  保羅被輾轉到了西頓
[00:10:20.480 --> 00:10:23.080]  一隊小輪
[00:10:23.080 --> 00:10:25.480]  很辛苦的去到西頓港
[00:10:25.480 --> 00:10:28.880]  就是說很辛苦到了西頓港
[00:10:28.880 --> 00:10:31.080]  就在這個時候我們看回第三節
[00:10:31.080 --> 00:10:33.480]  這個白虎掌就寬待保羅
[00:10:33.480 --> 00:10:35.880]  你看第三節我們就看到
[00:10:35.880 --> 00:10:38.680]  這個白虎掌寬待保羅
[00:10:38.680 --> 00:10:41.480]  准許他和當地的朋友來往
[00:10:41.480 --> 00:10:43.280]  受那些朋友照應
[00:10:43.280 --> 00:10:45.880]  他允許他和當地的朋友來往
[00:10:45.880 --> 00:10:46.880]  那你就會問
[00:10:46.880 --> 00:10:47.480]  接應
[00:10:47.480 --> 00:10:48.280]  那你就會問
[00:10:48.280 --> 00:10:50.680]  保羅在那裡有什麼人照應他
[00:10:50.680 --> 00:10:52.280]  那你就會問
[00:10:52.280 --> 00:10:54.680]  那裡還有什麼人會接應保羅
[00:10:54.680 --> 00:10:57.880]  士東其實是一個很重要的海港
[00:10:57.880 --> 00:11:00.280]  士東是一個很重要的海港
[00:11:00.280 --> 00:11:02.480]  如果當我們仔細看回的時候
[00:11:02.480 --> 00:11:06.080]  原來保羅在《仕途行傳》第21章
[00:11:06.080 --> 00:11:07.680]  第七至八節裡面
[00:11:07.680 --> 00:11:09.880]  說他第三次報道旅程
[00:11:09.880 --> 00:11:12.280]  趕著回去耶路撒冷的路程
[00:11:12.280 --> 00:11:14.680]  第一個停巴勒斯坦地的海港
[00:11:14.680 --> 00:11:16.080]  就是西頓港
[00:11:16.080 --> 00:11:19.880]  大家如果記得在《仕途行傳》21章的
[00:11:19.880 --> 00:11:23.280]  保羅第三次報道當中
[00:11:23.280 --> 00:11:25.080]  回耶路撒冷的路程
[00:11:25.080 --> 00:11:27.080]  第一站就是西頓
[00:11:27.080 --> 00:11:38.280]  (英文)
[00:11:38.280 --> 00:11:39.480]  我們可以看到
[00:11:39.480 --> 00:11:42.680]  保羅去到西頓港有一個特別的活動
[00:11:42.680 --> 00:11:46.280]  (英文)
[00:11:46.280 --> 00:11:49.480]  原來那裡有肥利加留在那裡
[00:11:49.480 --> 00:11:51.080]  (英文)
[00:11:51.080 --> 00:11:52.280]  肥利是哪位
[00:11:52.280 --> 00:11:53.280]  肥利是誰呢
[00:11:53.280 --> 00:11:54.080]  大家知不知道
[00:11:54.080 --> 00:11:55.280]  大家還記不記得
[00:11:55.280 --> 00:11:59.480]  肥利加是耶穌的門徒之一
[00:11:59.480 --> 00:12:01.480]  是耶穌的門徒之一
[00:12:01.480 --> 00:12:04.480]  原來他都在巴勒斯坦不同的地方傳道
[00:12:04.480 --> 00:12:07.680]  最後他流落到西頓港
[00:12:07.680 --> 00:12:10.080]  因為他是在不同的地方傳道
[00:12:10.080 --> 00:12:12.280]  最後流落到西頓港
[00:12:12.280 --> 00:12:13.680]  你就會再問多一點
[00:12:13.680 --> 00:12:15.280]  肥利有什麼特別
[00:12:15.280 --> 00:12:17.480]  你就會再問肥利有什麼特別
[00:12:17.480 --> 00:12:19.680]  大家記不記得肥利有什麼特別
[00:12:19.680 --> 00:12:22.280]  肥利有什麼特別呢
[00:12:22.280 --> 00:12:23.280]  大家記得嗎
[00:12:23.280 --> 00:12:26.080]  他是誰
[00:12:26.080 --> 00:12:28.480]  在《仕途行傳》有講過肥利
[00:12:28.480 --> 00:12:29.880]  《仕途行傳》也講過了
[00:12:29.880 --> 00:12:33.280]  肥利和哪一個人談過講過道
[00:12:33.280 --> 00:12:36.680]  他和誰講過道
[00:12:36.680 --> 00:12:39.680]  原來肥利曾經和一個
[00:12:39.680 --> 00:12:44.480]  由老遠非洲埃塞俄比亞
[00:12:44.480 --> 00:12:47.680]  而來的官傳過道
[00:12:47.680 --> 00:12:51.680]  他和一個從埃塞俄比亞來的官傳過道
[00:12:51.680 --> 00:12:53.680]  和他解釋以賽亞說
[00:12:53.680 --> 00:12:55.480]  和他解釋過以賽亞說
[00:12:55.480 --> 00:12:56.480]  大家好
[00:12:56.480 --> 00:13:00.080]  這件事對一般人來講
[00:13:00.080 --> 00:13:02.280]  看《仕途行傳》未必那麼留意
[00:13:02.280 --> 00:13:04.480]  一般人去讀《仕途行傳》的時候
[00:13:04.480 --> 00:13:05.480]  可能不大留意
[00:13:05.480 --> 00:13:06.680]  當肥利傳完道之後
[00:13:06.680 --> 00:13:08.680]  一下子就走了去這個地方
[00:13:08.680 --> 00:13:11.280]  就是說當他傳完道以後
[00:13:11.280 --> 00:13:12.680]  一下子就來到這個地方
[00:13:12.680 --> 00:13:14.480]  然後在這個地方停下來
[00:13:14.480 --> 00:13:16.080]  就在這個地方建立教會
[00:13:16.080 --> 00:13:17.480]  他就在那個地方停下來
[00:13:17.480 --> 00:13:19.680]  就在那個地方建立教會
[00:13:19.680 --> 00:13:23.280]  建立教會不要想著建一個什麼西頓堂
[00:13:23.280 --> 00:13:24.480]  不是這樣的
[00:13:24.480 --> 00:13:26.880]  不要以為可以有一個教堂
[00:13:26.880 --> 00:13:28.880]  今天很多教會
[00:13:28.880 --> 00:13:30.880]  經常信徒給一個錯誤的觀念
[00:13:30.880 --> 00:13:32.880]  我們建堂吧
[00:13:32.880 --> 00:13:35.280]  不如去歐羅瓦建一間堂
[00:13:35.280 --> 00:13:38.280]  不如去萬錦寺建一間堂
[00:13:38.280 --> 00:13:40.680]  不如去彬頓寺建一間堂
[00:13:40.680 --> 00:13:41.880]  不是這樣的
[00:13:41.880 --> 00:13:44.480]  他不是說你現在去哪一個城市
[00:13:44.480 --> 00:13:45.680]  直接建一個教堂
[00:13:45.680 --> 00:13:47.480]  他朝聚信徒聚在一起
[00:13:47.480 --> 00:13:49.480]  去學習認識上帝的道理
[00:13:49.480 --> 00:13:51.080]  和接受上帝的應許
[00:13:51.080 --> 00:13:53.880]  就是說把信徒集結在一起
[00:13:53.880 --> 00:13:55.480]  接受上帝的道理
[00:13:55.480 --> 00:14:00.080]  由留這位白副長容許保羅
[00:14:00.080 --> 00:14:02.280]  當他停頓在同一個港
[00:14:02.280 --> 00:14:03.280]  西頓港
[00:14:03.280 --> 00:14:05.680]  可以接受肥利的照應
[00:14:05.680 --> 00:14:09.480]  就是說白副長允許保羅
[00:14:09.480 --> 00:14:11.480]  在這裡接受肥利的接應
[00:14:11.480 --> 00:14:13.480]  這裏講了一個很重要的教訓給我們知道
[00:14:13.480 --> 00:14:14.880]  這裏有一個很重要的教訓
[00:14:14.880 --> 00:14:17.680]  當我們似乎已經完全不在
[00:14:17.680 --> 00:14:20.880]  你自己掌握當中的人生的過程當中
[00:14:20.880 --> 00:14:21.880]  就在你人生當中
[00:14:21.880 --> 00:14:24.480]  好像完全不在你掌控當中的時候
[00:14:24.480 --> 00:14:26.880]  你不要懷疑上帝離開了你
[00:14:26.880 --> 00:14:28.480]  你不要懷疑上帝已經離開了你
[00:14:28.480 --> 00:14:30.680]  上帝其實暗中在運作
[00:14:30.680 --> 00:14:32.080]  可能你不知道
[00:14:32.080 --> 00:14:33.680]  上帝可能在暗中運作
[00:14:33.680 --> 00:14:35.280]  你可能不知道
[00:14:35.280 --> 00:14:37.880]  問題就是這班群體的人
[00:14:37.880 --> 00:14:41.680]  他們全部都是一班認罪悔改的信徒
[00:14:41.680 --> 00:14:44.680]  就是這班人都是認罪悔改的信徒
[00:14:44.680 --> 00:14:47.280]  昔日保羅從老遠回來
[00:14:47.280 --> 00:14:50.480]  準備去耶路撒冷去作見證
[00:14:50.480 --> 00:14:54.280]  就是以前保羅準備從老遠的地方回來
[00:14:54.280 --> 00:14:55.680]  準備去耶路撒冷作見證
[00:14:55.680 --> 00:14:58.280]  現在保羅要離開巴勒斯坦帝
[00:14:58.280 --> 00:14:59.880]  往羅馬去作見證
[00:14:59.880 --> 00:15:02.080]  現在保羅要離開巴勒斯坦帝
[00:15:02.080 --> 00:15:03.480]  往羅馬去作見證
[00:15:03.480 --> 00:15:05.080]  先到的地點是西頓
[00:15:05.080 --> 00:15:06.680]  先到的地點是西頓
[00:15:06.680 --> 00:15:08.480]  現在最後一點也是西頓
[00:15:08.480 --> 00:15:10.080]  現在的地點是西頓
[00:15:10.080 --> 00:15:12.080]  上帝在這個過程當中
[00:15:12.080 --> 00:15:14.080]  設立了肥尼加
[00:15:14.080 --> 00:15:15.680]  讓他們可以得到
[00:15:15.680 --> 00:15:19.480]  保羅得到他們的照顧和照應
[00:15:19.480 --> 00:15:28.480]  從第一二節那種似乎完全失去了自己主導
[00:15:28.480 --> 00:15:32.080]  到現在原來上帝仍然在控制著
[00:15:32.080 --> 00:15:33.080]  帶領著
[00:15:33.080 --> 00:15:37.480]  在第一節和第二節感覺好像已經完全失去了控制
[00:15:37.480 --> 00:15:39.280]  在第三節會看到
[00:15:39.280 --> 00:15:42.680]  保羅仍然在受到上帝的照應
[00:15:42.680 --> 00:15:45.880]  上帝那種無形的手其實還在運作的
