
[00:00:00.000 --> 00:00:03.060]  好 弟兄姊妹平安 我們做一個低頭禱告
[00:06:14.880 --> 00:06:21.880]  整個世界其實就是活在一個死亡的狀況之下
[00:06:21.880 --> 00:06:25.380]  當亞當遲早犯罪的時候
[00:06:25.380 --> 00:06:28.380]  上一看羅馬書第五章那裡就講到
[00:06:28.380 --> 00:06:30.880]  亞當就是成為了人類的代表
[00:06:30.880 --> 00:06:32.880]  當人類犯罪的時候
[00:06:32.880 --> 00:06:34.880]  將罪帶入了世界
[00:06:34.880 --> 00:06:37.880]  而死亡也都引進了
[00:06:37.880 --> 00:06:42.880]  可以這麼說我們的生態系統之後
[00:06:42.880 --> 00:06:45.880]  死就不只是亞當死
[00:06:45.880 --> 00:06:49.380]  所有這個世界當中動物都會死的
[00:06:49.380 --> 00:06:51.380]  植物都會死的
[00:06:51.380 --> 00:06:55.380]  死亡就引入了我們的生態系統
[00:06:55.380 --> 00:06:59.380]  因為亞當選擇了叛逆神這個後果之後
[00:06:59.380 --> 00:07:03.380]  可以這麼說連累了整個宇宙萬物
[00:07:03.380 --> 00:07:06.380]  所有的受造之物都活在一個這樣的系統之下
[00:07:06.380 --> 00:07:12.380]  而引進了死亡進入了我們的生態系統之後
[00:07:12.380 --> 00:07:15.380]  每一樣東西其實都是
[00:07:15.380 --> 00:07:18.380]  越吹就會敗壞
[00:07:18.380 --> 00:07:22.380]  它不會越來越好它是會越來越敗壞
[00:07:22.380 --> 00:07:28.380]  有時候那些東西不變我們就已經覺得是很有價值的
[00:07:28.380 --> 00:07:29.380]  舉例來說
[00:07:29.380 --> 00:07:32.380]  金屬來說黃金是最不會變的
[00:07:32.380 --> 00:07:35.380]  最少會有化學作用會變的
[00:07:35.380 --> 00:07:37.380]  所以我們覺得黃金是很有價值的
[00:07:37.380 --> 00:07:42.380]  鑽石是很堅硬很難去弄壞弄變的
[00:07:42.380 --> 00:07:44.380]  所以鑽石是很有價值的
[00:07:44.380 --> 00:07:46.380]  但是其他很多的東西
[00:07:46.380 --> 00:07:50.380]  我們發覺其實真的總是會變的
[00:07:50.380 --> 00:07:52.380]  無論多好都會變的
[00:07:52.380 --> 00:07:57.380]  多帥的樣子可能過了不知道多少十年之後
[00:07:57.380 --> 00:07:59.380]  你都認不出那個人了
[00:07:59.380 --> 00:08:02.380]  最初新買回來的車
[00:08:02.380 --> 00:08:06.380]  最初多好用多好行多順多舒服
[00:08:06.380 --> 00:08:09.380]  後來都這裡出問題那裡出問題了
[00:08:09.380 --> 00:08:13.380]  新房子入伙的時候
[00:08:13.380 --> 00:08:16.380]  覺得樣樣東西新房子都是很好
[00:08:16.380 --> 00:08:19.380]  後來過了一段時間樣樣東西就開始要維修了
[00:08:19.380 --> 00:08:25.380]  水又要維修電又要維修草地各樣東西又要維修了
[00:08:25.380 --> 00:08:32.380]  因為所有的東西都是向著變化的結局
[00:08:32.380 --> 00:08:35.380]  而這個變化不是變好是變壞的
[00:08:35.380 --> 00:08:39.380]  沒有一樣東西是不會變的這個世界
[00:08:39.380 --> 00:08:45.380]  而每一樣東西會變的東西都是向著會敗壞的方向而變的
[00:08:45.380 --> 00:08:51.380]  這個就是我因為罪帶入了死死帶入了敗壞這個世界
[00:08:51.380 --> 00:08:55.380]  而這個敗壞的世界也引來了更多的犯罪
[00:08:55.380 --> 00:08:57.380]  就好像成為了一個循環
[00:08:57.380 --> 00:08:59.380]  這個活在敗壞世界的時候
[00:08:59.380 --> 00:09:03.380]  人想用自己的方法來脫離這種沒有了神
[00:09:03.380 --> 00:09:06.380]  但是也想去爭脫敗壞的時候
[00:09:06.380 --> 00:09:11.380]  就用很多的方法想去扭轉它
[00:09:11.380 --> 00:09:13.380]  也引來了更多的罪惡
[00:09:13.380 --> 00:09:16.380]  舉例來說有人在一個敗壞的世界的時候
[00:09:16.380 --> 00:09:19.380]  他想不勞而獲
[00:09:19.380 --> 00:09:27.380]  因為舉例來說他種的東西儲存吃完就沒有了
[00:09:27.380 --> 00:09:30.380]  那就要再種因為用完就沒有了
[00:09:30.380 --> 00:09:33.380]  但是他又不想自己種的時候
[00:09:33.380 --> 00:09:37.380]  他拿隔壁的房子那裡又種了一些東西
[00:09:37.380 --> 00:09:40.380]  那就可能去隔壁那裡摘別人的東西
[00:09:40.380 --> 00:09:45.380]  這個是因為這個世界的敗壞
[00:09:45.380 --> 00:09:49.380]  因為我也想用我自己僥倖之心
[00:09:49.380 --> 00:09:53.380]  不勞而獲地去脫離這種
[00:09:53.380 --> 00:09:58.380]  在敗壞之下要勞苦才能吃東西的循環
[00:09:58.380 --> 00:10:00.380]  我就去偷東西
[00:10:00.380 --> 00:10:02.380]  偷東西的時候就引來了更多的罪惡
[00:10:02.380 --> 00:10:03.380]  你明白嗎?
[00:10:03.380 --> 00:10:07.380]  其實這個循環很多是這樣發生的
[00:10:07.380 --> 00:10:16.380]  一切都是在這個敗壞、死亡、罪惡的循環當中
[00:10:16.380 --> 00:10:19.380]  來不斷的去運作
[00:10:19.380 --> 00:10:22.380]  所以我們就是活在虛空之下
[00:10:22.380 --> 00:10:24.380]  但是你說有什麼出路呢?
[00:10:24.380 --> 00:10:26.380]  原來受造之物
[00:10:26.380 --> 00:10:28.380]  服在虛空之下不是自己願意的
[00:10:28.380 --> 00:10:30.380]  乃是叫他如此的
[00:10:30.380 --> 00:10:33.380]  萬物都是一起來服在這樣之下
[00:10:33.380 --> 00:10:36.380]  但是他們都是好像萬物都是一樣
[00:10:36.380 --> 00:10:39.380]  和我們一樣是希望脫離解決的
[00:10:39.380 --> 00:10:45.380]  希望脫離這樣的狀況
[00:10:45.380 --> 00:10:50.380]  它說受造之物仍然指望脫離敗壞的合制
[00:10:50.380 --> 00:10:53.380]  得享神兒女自由的榮耀
[00:10:53.380 --> 00:10:55.380]  我們知道一切受造之物一同嘆息
[00:10:55.380 --> 00:10:57.380]  勞苦直到如今
[00:10:57.380 --> 00:11:00.380]  不但如此,就使我們者有聖靈初結果之的
[00:11:00.380 --> 00:11:02.380]  也使自己心裡嘆息
[00:11:02.380 --> 00:11:04.380]  等候得著兒子的名分
[00:11:04.380 --> 00:11:07.380]  乃是我們的身體得屬
[00:11:07.380 --> 00:11:13.380]  這裡就說到原來因為人犯罪的緣故
[00:11:13.380 --> 00:11:21.380]  將罪、將死亡、將敗壞帶入了整個的生態系統
[00:11:21.380 --> 00:11:24.380]  所以萬物都是一起嘆息
[00:11:24.380 --> 00:11:27.380]  勞苦直到如今他們都好像期望著
[00:11:27.380 --> 00:11:29.380]  有一天神的救贖來臨
[00:11:29.380 --> 00:11:32.380]  而這個得救贖的元素是什麼呢?
[00:11:32.380 --> 00:11:36.380]  原來僅限於一群人
[00:11:36.380 --> 00:11:38.380]  這群人是什麼人呢?
[00:11:38.380 --> 00:11:41.380]  就是稱為神的兒女
[00:11:41.380 --> 00:11:45.380]  它說他們都是一同指望脫離
[00:11:45.380 --> 00:11:48.380]  得享神兒女自由的榮耀
[00:11:48.380 --> 00:11:58.380]  好像一群被捆綁、被敗壞、被罪惡奴役的一群人
[00:11:58.380 --> 00:12:02.380]  希望著總會有一天回復自由
[00:12:02.380 --> 00:12:05.380]  總會有一天脫離敗壞的時候回復榮耀
[00:12:05.380 --> 00:12:07.380]  而這一天如何來臨呢?
[00:12:07.380 --> 00:12:10.380]  就是要等待著那個關鍵的因素
[00:12:10.380 --> 00:12:14.380]  就是一群夢救贖的人
[00:12:14.380 --> 00:12:24.380]  神的兒女他們就是這個世界得到救贖的關鍵所在
[00:12:24.380 --> 00:12:28.380]  簡單來說就是你和我
[00:12:28.380 --> 00:12:30.380]  弟兄姊妹就是你和我
[00:12:30.380 --> 00:12:34.380]  就是這個世界可以得到救贖
[00:12:34.380 --> 00:12:40.380]  得到盼望所仰望著的目標
[00:12:40.380 --> 00:12:45.380]  這個世界你想一想一開始的時候
[00:12:45.380 --> 00:12:51.380]  是怎樣來搞到現在這樣呢?
[00:12:51.380 --> 00:12:56.380]  是因為遲早亞當他成為人類的代表
[00:12:56.380 --> 00:12:59.380]  他選擇離開神的時候
[00:12:59.380 --> 00:13:01.380]  罪惡引入死亡
[00:13:01.380 --> 00:13:03.380]  死亡帶來敗壞
[00:13:03.380 --> 00:13:08.380]  就是因為人類犯罪
[00:13:08.380 --> 00:13:12.380]  帶來整個宇宙萬物的生態系統
[00:13:12.380 --> 00:13:14.380]  一個很急劇的變化
[00:13:14.380 --> 00:13:17.380]  但是這裡就說到將來
[00:13:17.380 --> 00:13:20.380]  有一天當神的兒女就說
[00:13:20.380 --> 00:13:26.380]  人類當被神救贖的時候
[00:13:26.380 --> 00:13:28.380]  那些稱為神的兒女
[00:13:28.380 --> 00:13:31.380]  完全的得到神的解脫的時候
[00:13:31.380 --> 00:13:37.380]  這個世界都好像藉著這群神的兒女而得到解脫
[00:13:37.380 --> 00:13:41.380]  這個世界也都是藉著這群神的兒女得到解脫
[00:13:41.380 --> 00:13:43.380]  所以換句話來說
[00:13:43.380 --> 00:13:46.380]  弟兄姊妹你和我再不是一群微不足道的人
[00:13:46.380 --> 00:13:49.380]  原來這個世界的得夢救贖
[00:13:49.380 --> 00:13:52.380]  大家一起在這個嘆息牢府之中
[00:13:52.380 --> 00:13:55.380]  他們都渴望著得到解脫
[00:13:55.380 --> 00:13:57.380]  而他們衷心仰望的
[00:13:57.380 --> 00:14:01.380]  就是看到基督徒先得解脫
[00:14:01.380 --> 00:14:04.380]  就是看到基督徒先得解脫
[00:14:04.380 --> 00:14:08.380]  中國有句成語就是說
[00:14:08.380 --> 00:14:13.380]  春乾水暖鴨先知
[00:14:13.380 --> 00:14:16.380]  春乾水暖鴨先知是什麼意思呢
[00:14:16.380 --> 00:14:18.380]  就是春天來臨的時候
[00:14:18.380 --> 00:14:21.380]  那些河水就會暖
[00:14:21.380 --> 00:14:24.380]  但是那些河水暖是誰先會知道呢
[00:14:24.380 --> 00:14:26.380]  就是那些鴨先知道
[00:14:26.380 --> 00:14:28.380]  原來在冬天的時候
[00:14:28.380 --> 00:14:33.380]  那些鴨有時候都會下水去吃東西
[00:14:33.380 --> 00:14:35.380]  但是他們就知道那些水很冷
[00:14:35.380 --> 00:14:37.380]  但是當春天來臨的時候
[00:14:37.380 --> 00:14:39.380]  那些鴨一下水就知道
[00:14:39.380 --> 00:14:41.380]  那些水現在開始暖了
[00:14:41.380 --> 00:14:43.380]  所以春天來臨
[00:14:43.380 --> 00:14:47.380]  第一個知道那些水暖的就是那些鴨子
[00:14:47.380 --> 00:14:49.380]  春乾水暖鴨先知
[00:14:49.380 --> 00:14:51.380]  其實今天都是一樣
[00:14:51.380 --> 00:14:56.380]  神對於這個整個世界的救贖
[00:14:56.380 --> 00:14:59.380]  哪一群人是先知道的呢
[00:14:59.380 --> 00:15:00.380]  原來就是我們
[00:15:00.380 --> 00:15:03.380]  就是一群信神的人稱為神兒女的人
[00:15:03.380 --> 00:15:06.380]  是先得蒙救贖的人
[00:15:06.380 --> 00:15:10.380]  而就是我們這群先嘗到救恩的滋味
[00:15:10.380 --> 00:15:15.380]  先好像在解救的第一科
[00:15:15.380 --> 00:15:18.380]  第一階段已經是蒙解救的人
[00:15:18.380 --> 00:15:20.380]  而後面那些萬物
[00:15:20.380 --> 00:15:21.380]  他們就仰望著
[00:15:21.380 --> 00:15:23.380]  他們自己都希望得到解脫的時候
[00:15:23.380 --> 00:15:24.380]  他們就看著
[00:15:24.380 --> 00:15:25.380]  好像看著我們頭
[00:15:25.380 --> 00:15:30.380]  好像看著我們的生命
[00:15:30.380 --> 00:15:32.380]  藉著神的拯救
[00:15:32.380 --> 00:15:33.380]  而得到解脫的時候
[00:15:33.380 --> 00:15:35.380]  他們也有著盼望
[00:15:35.380 --> 00:15:38.380]  將來這個世界一切都會被解救
[00:15:38.380 --> 00:15:39.380]  被解脫
[00:15:39.380 --> 00:15:41.380]  所以弟兄姊妹
[00:15:41.380 --> 00:15:43.380]  所以保羅在這裡就講到
[00:15:43.380 --> 00:15:46.380]  原來你和我
[00:15:46.380 --> 00:15:53.380]  現在雖然活在一個敗壞滅亡空虛的世界
[00:15:53.380 --> 00:15:57.380]  但是你和我就好像那個指標
[00:15:57.380 --> 00:15:59.380]  好像那隻先下水的鴨子
[00:15:59.380 --> 00:16:01.380]  知道水會亂的那隻鴨子
[00:16:01.380 --> 00:16:05.380]  我們就是那群先蒙救贖的人
[00:16:05.380 --> 00:16:11.380]  我們是首先嘗到神救恩的滋味
[00:16:11.380 --> 00:16:13.380]  而宇宙萬物也是
[00:16:13.380 --> 00:16:16.380]  好像等待著將來
[00:16:16.380 --> 00:16:18.380]  這個救贖完全的彰顯出來
[00:16:18.380 --> 00:16:19.380]  沒錯
[00:16:19.380 --> 00:16:21.380]  現在我們是嘆息怒呼的
[00:16:21.380 --> 00:16:25.380]  沒錯 因為我們現在仍然是活在虛空的一部分
[00:16:25.380 --> 00:16:26.380]  我們沒錯
[00:16:26.380 --> 00:16:28.380]  現在我們的身體還沒有得贖
[00:16:28.380 --> 00:16:31.380]  我們雖然現在得著兒子的名分
[00:16:31.380 --> 00:16:32.380]  兒女的名分
[00:16:32.380 --> 00:16:34.380]  但是我們的身體還沒有得贖
[00:16:34.380 --> 00:16:39.380]  我們神救贖的工程還沒有完全實現
[00:16:39.380 --> 00:16:41.380]  在這個肉體當中有很多軟弱
[00:16:41.380 --> 00:16:43.380]  但是將來有一天
[00:16:43.380 --> 00:16:46.380]  我們是先蒙解脫
[00:16:46.380 --> 00:16:48.380]  而當我們蒙解脫那一天
[00:16:48.380 --> 00:16:51.380]  萬物就知道他們有希望得蒙解救
[00:16:51.380 --> 00:16:55.380]  就好像亞當日的犯罪引入了罪惡
[00:16:55.380 --> 00:16:58.380]  基督就是做了人類的代表
[00:16:58.380 --> 00:16:59.380]  帶來了救贖
[00:16:59.380 --> 00:17:02.380]  而我們就是這群蒙救贖的人
[00:17:02.380 --> 00:17:06.380]  而接下來就是整個世界都是蒙救贖
[00:17:06.380 --> 00:17:08.380]  這樣的時候
[00:17:08.380 --> 00:17:11.380]  我們存在著什麼目標來生活呢
[00:17:11.380 --> 00:17:13.380]  或者存在著什麼態度來生活呢
[00:17:13.380 --> 00:17:19.380]  所以我們得救是在乎盼望 只是所見的盼望不是盼望
[00:17:19.380 --> 00:17:21.380]  誰還盼望他所見的呢
[00:17:21.380 --> 00:17:25.380]  但我們若盼望那所不見的 就必忍耐等候
[00:17:25.380 --> 00:17:28.380]  這裡保羅就說到
[00:17:28.380 --> 00:17:32.380]  既然我們是承受了救恩的一群人
[00:17:32.380 --> 00:17:34.380]  既然我們就像這個先祥救恩
[00:17:34.380 --> 00:17:38.380]  但現在雖然仍然活在一個空虛
[00:17:38.380 --> 00:17:41.380]  一個敗壞滅亡的世界當中的人
[00:17:41.380 --> 00:17:44.380]  我們就要存著盼望
[00:17:44.380 --> 00:17:46.380]  而且是存著忍耐的盼望
[00:17:46.380 --> 00:17:50.380]  來等候著這個救恩
[00:17:50.380 --> 00:17:52.380]  這個就是關鍵
[00:17:52.380 --> 00:17:56.380]  我們不是一群好像沒有出路
[00:17:56.380 --> 00:17:58.380]  等待著絕望的人
[00:17:58.380 --> 00:18:01.380]  我們知道這個世界無論有多少的敗壞
[00:18:01.380 --> 00:18:04.380]  今天可能你對於很多東西很失望
[00:18:04.380 --> 00:18:08.380]  你對於可能那個醫療系統很失望
[00:18:08.380 --> 00:18:13.380]  你對於那些防疫的為什麼會搞得一塌糊塗很失望
[00:18:13.380 --> 00:18:15.380]  你對於這個政府可能很失望
[00:18:15.380 --> 00:18:17.380]  你對於你的家人可能很失望
[00:18:17.380 --> 00:18:19.380]  你對於你的工作可能很失望
[00:18:19.380 --> 00:18:22.380]  你對於人際關係可能都很失望
[00:18:22.380 --> 00:18:24.380]  很多東西可能可以令你很失望
[00:18:24.380 --> 00:18:27.380]  但是你要明白
[00:18:27.380 --> 00:18:30.380]  這一切不是結局
[00:18:30.380 --> 00:18:33.380]  我們之所以有很多東西令我們失望
[00:18:33.380 --> 00:18:40.380]  有些是真的很值得令你失望
[00:18:40.380 --> 00:18:42.380]  但是你要明白一點
[00:18:42.380 --> 00:18:44.380]  這些東西令我們失望
[00:18:44.380 --> 00:18:49.380]  因為我們仍然活在一個犯罪墮落
[00:18:49.380 --> 00:18:51.380]  敗壞的世界
[00:18:51.380 --> 00:18:53.380]  我們仍然活在虛空之下
[00:18:53.380 --> 00:18:56.380]  相反來說
[00:18:56.380 --> 00:19:00.380]  其實我們如果對這個世界不失望
[00:19:00.380 --> 00:19:03.380]  其實是例外
[00:19:03.380 --> 00:19:05.380]  你想一下
[00:19:05.380 --> 00:19:07.380]  是例外
[00:19:07.380 --> 00:19:13.380]  就等於你如果要炒一碟的菜出來
[00:19:13.380 --> 00:19:18.380]  每一樣的材料都是發臭的
[00:19:18.380 --> 00:19:21.380]  都是不新鮮不僅還要發臭
[00:19:21.380 --> 00:19:23.380]  你將它炒在一碟
[00:19:23.380 --> 00:19:24.380]  那些蛋又是臭蛋
[00:19:24.380 --> 00:19:26.380]  那些肉又臭了
[00:19:26.380 --> 00:19:28.380]  那些菜又爛了
[00:19:28.380 --> 00:19:31.380]  每一樣都是壞的
[00:19:31.380 --> 00:19:33.380]  你將它炒在一碟
[00:19:33.380 --> 00:19:36.380]  你吃了不失望就奇怪了
[00:19:36.380 --> 00:19:38.380]  你明白嗎
[00:19:38.380 --> 00:19:42.380]  相反來說其實這個是正常的
[00:19:42.380 --> 00:19:44.380]  當我們要調整我們的心態
[00:19:44.380 --> 00:19:49.380]  有時候我們可能對這個世界有太多的期望
[00:19:49.380 --> 00:19:53.380]  以致這個世界也帶給你很多的失望
[00:19:53.380 --> 00:19:56.380]  因為我們的心好像是與這個世界太多
[00:19:56.380 --> 00:20:01.380]  以致這個世界有些東西給不到我們的時候
[00:20:01.380 --> 00:20:05.380]  我們就覺得好像整個天都會掉下來
[00:20:05.380 --> 00:20:08.380]  但是其實不一定是這樣
[00:20:08.380 --> 00:20:13.380]  我記得有一個清教徒
[00:20:13.380 --> 00:20:16.380]  一個很出名的清教徒
[00:20:16.380 --> 00:20:19.380]  當時他在坐牢
[00:20:19.380 --> 00:20:21.380]  寫了一些書信來勸勉人
[00:20:21.380 --> 00:20:23.380]  其中有一篇書信
[00:20:23.380 --> 00:20:26.380]  我當時看的時候都很感動
[00:20:26.380 --> 00:20:34.380]  他講到他勸勉一個牧羊的姊妹
[00:20:34.380 --> 00:20:37.380]  她家裏發生了一些不幸的事情
[00:20:37.380 --> 00:20:40.380]  那封信裏他這樣寫
[00:20:40.380 --> 00:20:47.380]  他說姊妹有時候這個世界是帶給我們失望的
[00:20:47.380 --> 00:20:51.380]  有時候這個世界是給了我們傷心
[00:20:51.380 --> 00:20:57.380]  但是我們的主其實容讓這些事情發生
[00:20:57.380 --> 00:21:04.380]  其實是教導我們向這個世界斷奶
[00:21:04.380 --> 00:21:08.380]  教導我們向這個世界斷奶是甚麼意思呢?
[00:21:08.380 --> 00:21:13.380]  就好像我們這些小孩子
[00:21:13.380 --> 00:21:18.380]  對於奶有一種渴求
[00:21:18.380 --> 00:21:22.380]  我們有時候抱著一個屬靈的嬰兒
[00:21:22.380 --> 00:21:25.380]  對於這個世界的東西
[00:21:25.380 --> 00:21:28.380]  對於這個世界的享樂、滿足
[00:21:28.380 --> 00:21:31.380]  我們有了那種渴求
[00:21:31.380 --> 00:21:34.380]  好像很想要得到它
[00:21:34.380 --> 00:21:38.380]  但是神有時候容讓一些苦難去發生
[00:21:38.380 --> 00:21:40.380]  容讓一些不如意的發生
[00:21:40.380 --> 00:21:44.380]  容讓一些挫折、失望給我們去經歷
[00:21:44.380 --> 00:21:48.380]  叫我們真的將我們的盼望放在這個世界裏
[00:21:48.380 --> 00:21:52.380]  叫我們不是好像那些嬰兒
[00:21:52.380 --> 00:21:55.380]  嚮往著的是世界的奶
[00:21:55.380 --> 00:21:58.380]  我們要斷奶
[00:21:58.380 --> 00:22:01.380]  而在這個過程當中
