
[00:00:00.000 --> 00:00:03.000]  我們有個禱告 先開始今天的分享
[00:02:35.000 --> 00:02:38.000]  被稱為屬尼亞巴拉罕的後裔
[00:02:38.000 --> 00:02:41.000]  我和你都肩負了一個很重要的責任
[00:02:41.000 --> 00:02:44.000]  身邊的人能不能夠透過藉著你
[00:02:44.000 --> 00:02:46.000]  藉著我們教會一群群體
[00:02:46.000 --> 00:02:48.000]  真的都能夠得福
[00:02:48.000 --> 00:02:52.000]  都能夠去認識耶穌基督這份口恩
[00:02:52.000 --> 00:02:54.000]  今天是我們要去思想的問題
[00:02:54.000 --> 00:02:57.000]  當然一說到教會
[00:02:57.000 --> 00:03:01.000]  保羅就很多書信都會提到這個概念
[00:03:01.000 --> 00:03:03.000]  就是經常都要力勸猶太人
[00:03:03.000 --> 00:03:07.000]  要和外邦人能夠同歸於一
[00:03:07.000 --> 00:03:09.000]  因為不知道為什麼
[00:03:09.000 --> 00:03:10.000]  什麼時候開始
[00:03:10.000 --> 00:03:13.000]  本來上帝揀選以色列的民族
[00:03:13.000 --> 00:03:14.000]  賜福給他們
[00:03:14.000 --> 00:03:18.000]  讓他們能夠去見證神的真實
[00:03:18.000 --> 00:03:20.000]  目的是要透過他們
[00:03:20.000 --> 00:03:23.000]  讓其他人都認識耶和華
[00:03:23.000 --> 00:03:24.000]  不知道為什麼
[00:03:24.000 --> 00:03:29.000]  變成了耶和華是他們獨一的神
[00:03:29.000 --> 00:03:30.000]  還是獨一給他們
[00:03:30.000 --> 00:03:32.000]  其他人沒有份
[00:03:32.000 --> 00:03:33.000]  在他們的觀念裡面
[00:03:33.000 --> 00:03:34.000]  他們是上帝的選民
[00:03:34.000 --> 00:03:36.000]  他們是被上帝揀選的
[00:03:36.000 --> 00:03:38.000]  其他人是沒有份的
[00:03:38.000 --> 00:03:39.000]  所以他們心目當中
[00:03:39.000 --> 00:03:41.000]  只有猶太人和非猶太人
[00:03:41.000 --> 00:03:43.000]  沒有其他的
[00:03:43.000 --> 00:03:45.000]  如果說得差一點
[00:03:45.000 --> 00:03:48.000]  外邦人某程度上都不算是人
[00:03:48.000 --> 00:03:51.000]  他和豬和狗是沒有分別的
[00:03:51.000 --> 00:03:52.000]  他們都是畢業的
[00:03:52.000 --> 00:03:54.000]  都是上帝不喜歡的
[00:03:54.000 --> 00:03:56.000]  我們知道這是大錯特錯
[00:03:56.000 --> 00:03:59.000]  保羅說其實十字架要出現的時候
[00:03:59.000 --> 00:04:00.000]  耶穌基督帶給我們的希望
[00:04:00.000 --> 00:04:02.000]  就是要化解一切的冤仇
[00:04:02.000 --> 00:04:03.000]  無論什麼人
[00:04:03.000 --> 00:04:05.000]  猶太人也好
[00:04:05.000 --> 00:04:06.000]  非猶太人也好
[00:04:06.000 --> 00:04:09.000]  他們都在主裡面能夠同歸於一
[00:04:09.000 --> 00:04:10.000]  所以今天我們說
[00:04:10.000 --> 00:04:11.000]  我們去認識耶穌
[00:04:11.000 --> 00:04:12.000]  我們被呼召
[00:04:12.000 --> 00:04:14.000]  我們成為門徒
[00:04:14.000 --> 00:04:15.000]  我們得到這份救恩
[00:04:15.000 --> 00:04:18.000]  原來我們要明白上帝最終的心意
[00:04:18.000 --> 00:04:19.000]  祂要我們在一起
[00:04:19.000 --> 00:04:20.000]  不是自己享樂
[00:04:20.000 --> 00:04:22.000]  不是覺得自以為是
[00:04:22.000 --> 00:04:23.000]  高高在上
[00:04:23.000 --> 00:04:25.000]  而是我們有一個很大的責任
[00:04:25.000 --> 00:04:28.000]  去彰顯上帝的愛和榮美
[00:04:28.000 --> 00:04:30.000]  但為什麼合一這麼困難呢
[00:04:30.000 --> 00:04:32.000]  活在教會這麼長一段日子
[00:04:32.000 --> 00:04:33.000]  大家都明白
[00:04:33.000 --> 00:04:34.000]  人真的很複雜
[00:04:34.000 --> 00:04:35.000]  所以耶穌就說
[00:04:35.000 --> 00:04:38.000]  如果我們要在一起成為靈宮
[00:04:38.000 --> 00:04:40.000]  就是上帝居住的地方的時候
[00:04:40.000 --> 00:04:43.000]  我們需要有一個防國石
[00:04:43.000 --> 00:04:46.000]  以前的人就沒有那些很仔細的
[00:04:46.000 --> 00:04:48.000]  直角的石
[00:04:48.000 --> 00:04:49.000]  諸如此類
[00:04:49.000 --> 00:04:50.000]  怎樣建屋呢
[00:04:50.000 --> 00:04:52.000]  最重要是選擇一塊
[00:04:52.000 --> 00:04:53.000]  恰恰正正
[00:04:53.000 --> 00:04:55.000]  方方正正的磚頭
[00:04:55.000 --> 00:04:56.000]  做防國石
[00:04:56.000 --> 00:04:57.000]  因為其他的石頭
[00:04:57.000 --> 00:04:59.000]  一路一路就砌上去了
[00:04:59.000 --> 00:05:00.000]  如果你選擇了一個
[00:05:00.000 --> 00:05:01.000]  岩岩殘殘
[00:05:01.000 --> 00:05:02.000]  歪歪斜斜的
[00:05:02.000 --> 00:05:04.000]  做著做著
[00:05:04.000 --> 00:05:06.000]  那層樓是建不成的
[00:05:06.000 --> 00:05:07.000]  一定會倒塌的
[00:05:07.000 --> 00:05:08.000]  意思是說
[00:05:08.000 --> 00:05:10.000]  原來今天你和我在一起
[00:05:10.000 --> 00:05:12.000]  怎樣才能將上帝的榮美
[00:05:12.000 --> 00:05:14.000]  成為活祭呢
[00:05:14.000 --> 00:05:15.000]  原來我們每一個人
[00:05:15.000 --> 00:05:16.000]  就算是教會的整體
[00:05:16.000 --> 00:05:18.000]  我們都需要學習耶穌基督
[00:05:18.000 --> 00:05:20.000]  成為我們的標準
[00:05:20.000 --> 00:05:23.000]  唯有跟著防國石去被建造
[00:05:23.000 --> 00:05:24.000]  才是可以的
[00:05:24.000 --> 00:05:26.000]  在教會修研了這麼多年
[00:05:26.000 --> 00:05:29.000]  參加過無數的教務活動
[00:05:29.000 --> 00:05:30.000]  Conference
[00:05:30.000 --> 00:05:32.000]  特別是跟著老公到處去的階段
[00:05:32.000 --> 00:05:34.000]  都看到不同教會
[00:05:34.000 --> 00:05:37.000]  不同地區的牧者的關係
[00:05:37.000 --> 00:05:39.000]  其實每一次說合一
[00:05:39.000 --> 00:05:41.000]  都是很
[00:05:41.000 --> 00:05:42.000]  怎樣說呢
[00:05:42.000 --> 00:05:43.000]  是很愧疚的
[00:05:43.000 --> 00:05:45.000]  香港是一個很驕傲的地方
[00:05:45.000 --> 00:05:46.000]  很坦白
[00:05:46.000 --> 00:05:47.000]  弟兄姊妹
[00:05:47.000 --> 00:05:50.000]  香港的教會是最難合一的
[00:05:50.000 --> 00:05:51.000]  你問教會
[00:05:51.000 --> 00:05:53.000]  教界有沒有多一些的精英
[00:05:53.000 --> 00:05:54.000]  很精英
[00:05:54.000 --> 00:05:56.000]  我們每一個人都做事很厲害
[00:05:56.000 --> 00:05:57.000]  開會走來講
[00:05:57.000 --> 00:05:59.000]  處理事情是很好的
[00:05:59.000 --> 00:06:01.000]  但是去到其他國家
[00:06:01.000 --> 00:06:03.000]  跟教務同工相處
[00:06:03.000 --> 00:06:05.000]  有時候教務最會忍受
[00:06:05.000 --> 00:06:07.000]  這件事我和我老公覺得
[00:06:07.000 --> 00:06:08.000]  我們香港沒有的
[00:06:08.000 --> 00:06:10.000]  就是那份友誼
[00:06:10.000 --> 00:06:12.000]  那份情義
[00:06:12.000 --> 00:06:14.000]  大家不一定要工作
[00:06:14.000 --> 00:06:16.000]  但是大家是好朋友的感覺
[00:06:16.000 --> 00:06:18.000]  是很困難的
[00:06:18.000 --> 00:06:19.000]  所以弟兄姊妹
[00:06:19.000 --> 00:06:20.000]  我們是小組教會
[00:06:20.000 --> 00:06:21.000]  互為之體
[00:06:21.000 --> 00:06:23.000]  其實小組不要想著
[00:06:23.000 --> 00:06:24.000]  你想做些什麼
[00:06:24.000 --> 00:06:26.000]  其實你們友不友善呢
[00:06:26.000 --> 00:06:30.000]  當我們很友善的時候
[00:06:30.000 --> 00:06:32.000]  其實很多事情不用說怎麼做
[00:06:32.000 --> 00:06:33.000]  也不會那麼計較
[00:06:33.000 --> 00:06:35.000]  當在說有什麼規矩
[00:06:35.000 --> 00:06:36.000]  有什麼行政的時候
[00:06:36.000 --> 00:06:38.000]  其實可能要考慮一下
[00:06:38.000 --> 00:06:39.000]  我們的關係
[00:06:39.000 --> 00:06:42.000]  是否真的有那份情義在當中
[00:06:42.000 --> 00:06:43.000]  所以我說
[00:06:43.000 --> 00:06:45.000]  如果我們不能跟從耶穌走的時候
[00:06:45.000 --> 00:06:47.000]  就會一盤散沙
[00:06:47.000 --> 00:06:50.000]  《革新意法》所說給我的最大體會就是
[00:06:50.000 --> 00:06:52.000]  原來我們由創世到現在
[00:06:52.000 --> 00:06:54.000]  不能避免的
[00:06:54.000 --> 00:06:55.000]  你和我都站在一個
[00:06:55.000 --> 00:06:57.000]  很大的熟練增進裡面
[00:06:57.000 --> 00:06:58.000]  我在說什麼呢
[00:06:58.000 --> 00:07:00.000]  看回歷史
[00:07:00.000 --> 00:07:04.000]  猶太人被揀選成為神的子民
[00:07:04.000 --> 00:07:07.000]  在地上本應叫萬國得福
[00:07:07.000 --> 00:07:10.000]  但是他卻將這個救恩私有化
[00:07:10.000 --> 00:07:13.000]  覺得自己高人一等
[00:07:13.000 --> 00:07:17.000]  所以不能夠去成就上帝的心意
[00:07:17.000 --> 00:07:18.000]  耶穌基督降世之後
[00:07:18.000 --> 00:07:20.000]  進入了教會的時代
[00:07:20.000 --> 00:07:21.000]  很慘
[00:07:21.000 --> 00:07:22.000]  受逼迫
[00:07:22.000 --> 00:07:23.000]  但是很快就我們見到
[00:07:23.000 --> 00:07:25.000]  羅馬天主教的出現
[00:07:25.000 --> 00:07:27.000]  羅馬帝國當時是一個很強大的國家
[00:07:27.000 --> 00:07:28.000]  版圖很大
[00:07:28.000 --> 00:07:31.000]  所以應該有望
[00:07:31.000 --> 00:07:34.000]  一個國家變成了基督教國家
[00:07:34.000 --> 00:07:37.000]  應該可以很祝福這個世界
[00:07:37.000 --> 00:07:39.000]  有一部分時間是這樣的
[00:07:39.000 --> 00:07:41.000]  但是很快又不知道為什麼
[00:07:41.000 --> 00:07:43.000]  當帝國來到滅亡的時候
[00:07:43.000 --> 00:07:46.000]  連教會都分裂了
[00:07:46.000 --> 00:07:49.000]  相信大家都聽過《十字軍東征》
[00:07:49.000 --> 00:07:50.000]  如果讀歷史的
[00:07:50.000 --> 00:07:52.000]  更加會讀這段歷史
[00:07:52.000 --> 00:07:54.000]  這段是黑暗史
[00:07:54.000 --> 00:07:55.000]  沒什麼人想說的
[00:07:55.000 --> 00:07:58.000]  因為這是一個什麼樣的戰爭時代
[00:07:58.000 --> 00:08:01.000]  是掛著基督徒的名字
[00:08:01.000 --> 00:08:03.000]  拿著十字架在手
[00:08:03.000 --> 00:08:06.000]  但是大肆進行殺戮的時代
[00:08:06.000 --> 00:08:08.000]  你們有沒有想過
[00:08:08.000 --> 00:08:10.000]  當政治分裂的時候
[00:08:10.000 --> 00:08:12.000]  帶來的竟然是教會的分裂
[00:08:12.000 --> 00:08:13.000]  到頭來
[00:08:13.000 --> 00:08:16.000]  拿著十字架的旗幟
[00:08:16.000 --> 00:08:20.000]  大聲說他們在做宣教的工作
[00:08:20.000 --> 00:08:22.000]  我們是要去光復那個地方
[00:08:22.000 --> 00:08:25.000]  從這個回教徒的國家
[00:08:25.000 --> 00:08:26.000]  變成基督教
[00:08:26.000 --> 00:08:27.000]  我們是宣教的
[00:08:27.000 --> 00:08:28.000]  我們一直要打下去
[00:08:28.000 --> 00:08:30.000]  打到它們全都熄滅
[00:08:30.000 --> 00:08:33.000]  很神聖很神聖的口號
[00:08:33.000 --> 00:08:38.000]  但是歷史是說不了大話的
[00:08:38.000 --> 00:08:40.000]  當大家再去看歷史的時候
[00:08:40.000 --> 00:08:42.000]  就知道那段只不過是一段
[00:08:42.000 --> 00:08:46.000]  不斷在政治上的爭鬥
[00:08:46.000 --> 00:08:49.000]  一直在經濟上剝奪的時代
[00:08:49.000 --> 00:08:53.000]  和上帝的心意完全背道而馳
[00:08:53.000 --> 00:08:56.000]  所以在歐洲很多的清教徒
[00:08:56.000 --> 00:08:57.000]  很多堅定的基督徒
[00:08:57.000 --> 00:09:00.000]  反而成為了政治犯和宗教犯
[00:09:00.000 --> 00:09:02.000]  他們就被扔到美洲
[00:09:02.000 --> 00:09:04.000]  就是我們浸禮班經常說的
[00:09:04.000 --> 00:09:06.000]  浸信會歷史
[00:09:06.000 --> 00:09:09.000]  這些清教徒被判充軍
[00:09:09.000 --> 00:09:11.000]  被扔到一個荒蕪之地
[00:09:11.000 --> 00:09:13.000]  但是上帝賜福給他們
[00:09:13.000 --> 00:09:14.000]  他們用聖經的原則
[00:09:14.000 --> 00:09:15.000]  聖經的標準
[00:09:15.000 --> 00:09:17.000]  來建立他們的國家
[00:09:17.000 --> 00:09:20.000]  成為今天我們看到的所謂的美國
[00:09:20.000 --> 00:09:21.000]  在這段時間
[00:09:21.000 --> 00:09:23.000]  我們看到這二百年的歷史
[00:09:23.000 --> 00:09:24.000]  上帝真的使用美國
[00:09:24.000 --> 00:09:26.000]  讓很多地方得福
[00:09:26.000 --> 00:09:28.000]  但是不知道是什麼時候
[00:09:28.000 --> 00:09:31.000]  這個群體也都變質
[00:09:31.000 --> 00:09:36.000]  當全球的價值觀被扭曲的時候
[00:09:36.000 --> 00:09:39.000]  帶動者是由美國而來
[00:09:39.000 --> 00:09:41.000]  同性戀運動不斷地
[00:09:41.000 --> 00:09:43.000]  向世界推展
[00:09:43.000 --> 00:09:44.000]  破壞婚姻
[00:09:44.000 --> 00:09:45.000]  破壞家庭
[00:09:45.000 --> 00:09:48.000]  將性的氾濫推到高潮的地方
[00:09:48.000 --> 00:09:51.000]  竟然都是由美國而來
[00:09:51.000 --> 00:09:53.000]  我們想體現的是什麼
[00:09:53.000 --> 00:09:56.000]  看到我們從創世到現在
[00:09:56.000 --> 00:09:57.000]  一直都是一個
[00:09:57.000 --> 00:09:59.000]  屬靈很大的爭戰在裡面
[00:09:59.000 --> 00:10:01.000]  無論變成什麼樣的方式
[00:10:01.000 --> 00:10:02.000]  上帝怎樣去揀選
[00:10:02.000 --> 00:10:04.000]  怎樣去呼召人
[00:10:04.000 --> 00:10:06.000]  進入他的口音當中
[00:10:06.000 --> 00:10:08.000]  結果都是帶來什麼
[00:10:08.000 --> 00:10:10.000]  忽烈
[00:10:10.000 --> 00:10:12.000]  魔鬼一直一直
[00:10:12.000 --> 00:10:14.000]  向著屬神的群體
[00:10:14.000 --> 00:10:16.000]  破壞我們的關係
[00:10:16.000 --> 00:10:19.000]  讓一個群體去分裂
[00:10:19.000 --> 00:10:20.000]  香港有很多教會
[00:10:20.000 --> 00:10:23.000]  千多間教會
[00:10:23.000 --> 00:10:25.000]  除了有部份
[00:10:25.000 --> 00:10:28.000]  正常人出去開分堂之外
[00:10:28.000 --> 00:10:31.000]  你拿個小寶出來
[00:10:31.000 --> 00:10:32.000]  看一下教會名單
[00:10:32.000 --> 00:10:34.000]  其實有不少
[00:10:34.000 --> 00:10:37.000]  是由教會分裂而造成的
[00:10:37.000 --> 00:10:39.000]  為什麼我們世教會為多
[00:10:39.000 --> 00:10:41.000]  50人以下的教會為主
[00:10:41.000 --> 00:10:45.000]  原因是人多又吵架又分裂
[00:10:45.000 --> 00:10:50.000]  今天世人怎樣去看我們
[00:10:50.000 --> 00:10:52.000]  你看看你旁邊那個
[00:10:52.000 --> 00:10:54.000]  你憑什麼覺得他是基督徒
[00:10:54.000 --> 00:10:56.000]  不是坐在這裡
[00:10:56.000 --> 00:10:58.000]  坐在附近
[00:10:58.000 --> 00:11:00.000]  你怎樣分他是基督徒
[00:11:00.000 --> 00:11:02.000]  分不分得到
[00:11:02.000 --> 00:11:04.000]  我們在服飾上
[00:11:04.000 --> 00:11:05.000]  完全分不到
[00:11:05.000 --> 00:11:07.000]  人家一穿衣服就知道
[00:11:07.000 --> 00:11:08.000]  我是基督徒
[00:11:08.000 --> 00:11:10.000]  很坦白
[00:11:10.000 --> 00:11:12.000]  如果我們不是有件背心
[00:11:12.000 --> 00:11:14.000]  知道我們是下帝的招待
[00:11:14.000 --> 00:11:16.000]  隔離整齊過我們
[00:11:16.000 --> 00:11:17.000]  樓上八樓
[00:11:17.000 --> 00:11:20.000]  人家穿著制服在招待
[00:11:20.000 --> 00:11:24.000]  再沒有衣著是代表我們身份的實印
[00:11:24.000 --> 00:11:26.000]  怎知道我們是基督徒
[00:11:26.000 --> 00:11:28.000]  我們又沒有標誌
[00:11:28.000 --> 00:11:29.000]  所以經常說怕是統戰
[00:11:29.000 --> 00:11:30.000]  怕什麼統戰
[00:11:30.000 --> 00:11:32.000]  最安全就是基督教
[00:11:32.000 --> 00:11:34.000]  統誰
[00:11:34.000 --> 00:11:35.000]  都不知道統誰
[00:11:35.000 --> 00:11:37.000]  誰可以代表基督教
[00:11:37.000 --> 00:11:39.000]  你有教皇就找個教皇
[00:11:39.000 --> 00:11:41.000]  你有主教就教主教
[00:11:41.000 --> 00:11:43.000]  真的完全搞不定
[00:11:43.000 --> 00:11:45.000]  我上網看了一幅很漂亮的圖畫
[00:11:45.000 --> 00:11:49.000]  你見到
[00:11:49.000 --> 00:11:51.000]  在尖閣寫的証信
[00:11:51.000 --> 00:11:52.000]  我一按上去
[00:11:52.000 --> 00:11:54.000]  就看到這群人
[00:11:54.000 --> 00:11:56.000]  你看著這群人
[00:11:56.000 --> 00:11:57.000]  你不認識他們
[00:11:57.000 --> 00:11:59.000]  你覺得他們像什麼
[00:11:59.000 --> 00:12:01.000]  寶翟天皇
[00:12:01.000 --> 00:12:03.000]  沒錯
[00:12:03.000 --> 00:12:05.000]  完全看不到我們是傳道人
[00:12:05.000 --> 00:12:08.000]  只是像寶翟寫的擺法
[00:12:08.000 --> 00:12:10.000]  丁子回
[00:12:10.000 --> 00:12:11.000]  是不是值得反省
[00:12:11.000 --> 00:12:13.000]  現在很難分辨
[00:12:13.000 --> 00:12:16.000]  以前說吃齋菜就知道你是信什麼教
[00:12:16.000 --> 00:12:17.000]  現在不是
[00:12:17.000 --> 00:12:18.000]  比較漂亮
[00:12:18.000 --> 00:12:19.000]  大家吃素
[00:12:19.000 --> 00:12:21.000]  大家都不知道誰是基督徒
[00:12:21.000 --> 00:12:22.000]  都可能是這樣
[00:12:22.000 --> 00:12:24.000]  所以你和我
[00:12:24.000 --> 00:12:26.000]  如果要在地上成為活祭
[00:12:26.000 --> 00:12:28.000]  我們要被人見到
[00:12:28.000 --> 00:12:30.000]  現在已經很難靠外表
[00:12:30.000 --> 00:12:31.000]  現在最慘是
[00:12:31.000 --> 00:12:33.000]  每一個人心裡的敬虔
[00:12:33.000 --> 00:12:35.000]  真的很不同
[00:12:35.000 --> 00:12:37.000]  很在乎你小時候怎樣去教導你
[00:12:37.000 --> 00:12:39.000]  和你的教會
[00:12:39.000 --> 00:12:40.000]  你的牧師
[00:12:40.000 --> 00:12:41.000]  你的傳道
[00:12:41.000 --> 00:12:42.000]  怎樣去教你
[00:12:42.000 --> 00:12:43.000]  甚至很多時候
[00:12:43.000 --> 00:12:44.000]  我們基督徒的變化
[00:12:44.000 --> 00:12:46.000]  都是因為社會人士怎樣看我們
[00:12:46.000 --> 00:12:48.000]  以前我們回教會
[00:12:48.000 --> 00:12:50.000]  星期日上午一見到就知道是基督徒
[00:12:50.000 --> 00:12:52.000]  都說黑白灰
[00:12:52.000 --> 00:12:53.000]  如果兩個款式
[00:12:53.000 --> 00:12:54.000]  頭髮是直的
[00:12:54.000 --> 00:12:56.000]  永遠不會化妝
[00:12:56.000 --> 00:12:58.000]  更加不會戴耳環
[00:12:58.000 --> 00:12:59.000]  拿著很厚的聖經
[00:12:59.000 --> 00:13:00.000]  走來走去
[00:13:00.000 --> 00:13:02.000]  人人都知道你是基督徒
[00:13:02.000 --> 00:13:03.000]  現在已經很難了
[00:13:03.000 --> 00:13:05.000]  我們小時候又要學習
[00:13:05.000 --> 00:13:07.000]  清貧 樸素
[00:13:07.000 --> 00:13:09.000]  因為基督徒是要這樣的
[00:13:09.000 --> 00:13:11.000]  一直演變到
[00:13:11.000 --> 00:13:13.000]  基督徒要和其他人一樣
[00:13:13.000 --> 00:13:15.000]  不要搞到自己那麼古怪
[00:13:15.000 --> 00:13:17.000]  於是我們服裝又開始和別人一樣
[00:13:17.000 --> 00:13:19.000]  髮型又一樣
[00:13:19.000 --> 00:13:21.000]  甚至我們說話的說話和語調
[00:13:21.000 --> 00:13:24.000]  我們都盡量平民化
[00:13:24.000 --> 00:13:26.000]  所以弟兄姊妹
[00:13:26.000 --> 00:13:28.000]  究竟怎樣可以讓人
[00:13:28.000 --> 00:13:30.000]  見到我們是一個活祭
[00:13:30.000 --> 00:13:33.000]  是有上帝的形象在我們當中呢
[00:13:33.000 --> 00:13:35.000]  我們今天不能再問別人了
[00:13:35.000 --> 00:13:37.000]  要回到聖經裏面
[00:13:37.000 --> 00:13:38.000]  最重要的是
[00:13:38.000 --> 00:13:40.000]  不如我們看看耶穌怎樣看
[00:13:40.000 --> 00:13:42.000]  耶穌是我們的救世主
[00:13:42.000 --> 00:13:45.000]  祂會重新帶領我們去思想
[00:13:45.000 --> 00:13:48.000]  過往很多宗教性教下來的東西
[00:13:48.000 --> 00:13:50.000]  究竟是否合祂的心意
[00:13:50.000 --> 00:13:53.000]  我們在《馬太福音》第六到第七章
[00:13:53.000 --> 00:13:55.000]  有很多很多的主線去說
[00:13:55.000 --> 00:13:56.000]  都很瑣碎的
[00:13:56.000 --> 00:13:58.000]  所以我就將它整理了
[00:13:58.000 --> 00:14:00.000]  希望這樣幫助我們去明白和容易記
[00:14:00.000 --> 00:14:04.000]  當時耶穌的對象是猶太人
[00:14:04.000 --> 00:14:06.000]  在山邊聽祂的講道
[00:14:06.000 --> 00:14:08.000]  但是實際上
[00:14:08.000 --> 00:14:10.000]  祂的目的是要教的
[00:14:10.000 --> 00:14:11.000]  是祂的門徒
[00:14:11.000 --> 00:14:13.000]  究竟他們是猶太人
[00:14:13.000 --> 00:14:17.000]  究竟他們跟從了耶穌這個偉大的老師
[00:14:17.000 --> 00:14:20.000]  他們怎樣重新去看他們的宗教信仰
[00:14:20.000 --> 00:14:22.000]  在他們的敬畏生活裏
[00:14:22.000 --> 00:14:25.000]  猶太人一定好說施捨
[00:14:25.000 --> 00:14:27.000]  一定好說祈禱和禁食
[00:14:27.000 --> 00:14:32.000]  原因就是這些是他們被認為敬虔的表現
[00:14:32.000 --> 00:14:35.000]  正如今天你覺得你是一個好的基督徒
[00:14:35.000 --> 00:14:37.000]  你一定會翻崇拜
[00:14:37.000 --> 00:14:39.000]  你一定希望能夠翻小祖
[00:14:39.000 --> 00:14:40.000]  有時候我們經常都問
[00:14:40.000 --> 00:14:43.000]  為什麼祖原死都要保持著
[00:14:43.000 --> 00:14:45.000]  那個所謂祖原的身份呢
[00:14:45.000 --> 00:14:46.000]  很多祖長都說
[00:14:46.000 --> 00:14:49.000]  其實他又不參加這個又不參加那個
[00:14:49.000 --> 00:14:50.000]  Zoom又不上
[00:14:50.000 --> 00:14:51.000]  上了之後黑了
[00:14:51.000 --> 00:14:52.000]  我又不知道他是不是在這裏
[00:14:52.000 --> 00:14:54.000]  很多祖長都是很煩的
[00:14:54.000 --> 00:14:55.000]  那個感覺都
[00:14:55.000 --> 00:14:57.000]  是否可以叫他不要翻呢
[00:14:57.000 --> 00:14:58.000]  我也是
[00:14:58.000 --> 00:14:59.000]  特別是我們現在
