
[00:00:00.000 --> 00:00:01.720]  早晨大英姐妹朋友
[00:02:49.980 --> 00:02:55.180]  在他回到中國大陸一些地方登台唱歌
[00:02:55.180 --> 00:02:58.300]  藝人的名字我不提了
[00:02:58.300 --> 00:03:01.500]  但他唱的那首歌叫《倒轉地球》
[00:03:01.500 --> 00:03:05.500]  這首歌被人上載了
[00:03:05.500 --> 00:03:09.980]  船跡很火紅
[00:03:09.980 --> 00:03:11.980]  成為了很多熱話
[00:03:11.980 --> 00:03:13.020]  為什麼呢?
[00:03:13.020 --> 00:03:15.020]  有一些報道
[00:03:15.020 --> 00:03:17.020]  有些人的說法是
[00:03:17.020 --> 00:03:20.220]  這位男藝人唱這首歌的時候
[00:03:20.220 --> 00:03:22.220]  一來他的五音不全
[00:03:22.220 --> 00:03:24.220]  唱到走音了
[00:03:24.220 --> 00:03:27.420]  另一方面他有一個颱風
[00:03:27.420 --> 00:03:29.420]  被稱為水潑式的颱風
[00:03:29.420 --> 00:03:30.940]  一直唱的時候
[00:03:30.940 --> 00:03:35.580]  一直揮動他的手
[00:03:35.580 --> 00:03:37.580]  於是有些人覺得
[00:03:37.580 --> 00:03:40.940]  他揮動這個手的時候
[00:03:40.940 --> 00:03:42.940]  就像水潑一樣
[00:03:42.940 --> 00:03:47.580]  於是也因為這個影片
[00:03:47.580 --> 00:03:49.580]  其實是不止一段的
[00:03:49.580 --> 00:03:51.580]  也有其他的歌
[00:03:51.580 --> 00:03:53.580]  連帶他去唱其他的歌
[00:03:53.580 --> 00:03:58.300]  也被人上載到網上
[00:03:58.300 --> 00:04:01.580]  無論在中國大陸的網絡
[00:04:01.580 --> 00:04:05.340]  以至廣東話的網絡
[00:04:05.340 --> 00:04:07.340]  都突然間變得很熱鬧
[00:04:07.340 --> 00:04:09.340]  在這段時間
[00:04:09.340 --> 00:04:11.340]  短短這兩三個星期
[00:04:11.340 --> 00:04:13.340]  也有很多人去模仿他
[00:04:13.340 --> 00:04:15.340]  去做
[00:04:15.340 --> 00:04:17.340]  當然不是因為他做得好
[00:04:17.340 --> 00:04:19.340]  還是怎麼樣
[00:04:19.340 --> 00:04:21.340]  而是所謂的戲弱他
[00:04:21.340 --> 00:04:23.340]  來取笑他
[00:04:23.340 --> 00:04:28.460]  這件可謂很惹笑的事
[00:04:28.460 --> 00:04:31.900]  很有趣的一個男藝人的表演
[00:04:31.900 --> 00:04:34.700]  除了一些惹笑的部分外
[00:04:34.700 --> 00:04:38.780]  有些人會用一個比較嚴肅
[00:04:38.780 --> 00:04:41.900]  或者正經一點的角度去看
[00:04:41.900 --> 00:04:43.900]  有些人就說
[00:04:43.900 --> 00:04:45.900]  上次所謂去分析
[00:04:45.900 --> 00:04:47.900]  這個男藝人
[00:04:47.900 --> 00:04:49.900]  究竟為什麼
[00:04:49.900 --> 00:04:56.540]  他這個表現是突然間在網上這麼紅
[00:04:56.540 --> 00:04:59.420]  因為要知道這個男藝人的背景
[00:04:59.420 --> 00:05:01.420]  其實他已經
[00:05:01.420 --> 00:05:03.420]  雖然在香港出名
[00:05:03.420 --> 00:05:05.420]  但其實他在過去
[00:05:05.420 --> 00:05:07.420]  有很多年的時間
[00:05:07.420 --> 00:05:09.420]  都已經沒有再在香港的
[00:05:09.420 --> 00:05:12.940]  電視 演藝那些去工作
[00:05:12.940 --> 00:05:14.940]  他已經搬了去
[00:05:14.940 --> 00:05:16.940]  一個說法是搬了去
[00:05:16.940 --> 00:05:18.940]  上海定居
[00:05:18.940 --> 00:05:20.940]  一帶那些的地區
[00:05:20.940 --> 00:05:22.940]  因為好像說他都是
[00:05:22.940 --> 00:05:24.940]  組織都是那邊
[00:05:24.940 --> 00:05:26.940]  江蘇或者上海
[00:05:26.940 --> 00:05:28.940]  華東一帶那邊的人
[00:05:28.940 --> 00:05:30.940]  在那裏
[00:05:30.940 --> 00:05:32.940]  那些人就是
[00:05:32.940 --> 00:05:36.940]  其實他已經在中國大陸裏面
[00:05:36.940 --> 00:05:38.940]  不客氣一點說一句
[00:05:38.940 --> 00:05:40.940]  賺了很多年
[00:05:40.940 --> 00:05:42.940]  突然
[00:05:42.940 --> 00:05:44.940]  他這些登台
[00:05:44.940 --> 00:05:46.940]  去一些商場
[00:05:46.940 --> 00:05:48.940]  一些小型的表演
[00:05:48.940 --> 00:05:50.940]  不是
[00:05:50.940 --> 00:05:52.940]  今時今日才做
[00:05:52.940 --> 00:05:54.940]  或者換一個說法
[00:05:54.940 --> 00:05:56.940]  他不是因為紅了
[00:05:56.940 --> 00:05:58.940]  帶著這種紅的
[00:05:58.940 --> 00:06:00.940]  走紅 當紅的
[00:06:00.940 --> 00:06:02.940]  那種氣場
[00:06:02.940 --> 00:06:04.940]  氣氛來到
[00:06:04.940 --> 00:06:06.940]  去中國大陸裏面
[00:06:06.940 --> 00:06:08.940]  繼續去表演
[00:06:08.940 --> 00:06:10.940]  而是說他根本已經是
[00:06:10.940 --> 00:06:12.940]  在香港不再做了
[00:06:12.940 --> 00:06:14.940]  就是
[00:06:14.940 --> 00:06:16.940]  沒有簽約電視台
[00:06:16.940 --> 00:06:18.940]  而是在大陸發展的
[00:06:18.940 --> 00:06:20.940]  其實都已經是好幾年了
[00:06:20.940 --> 00:06:22.940]  不是今時今日一時三刻才做的
[00:06:22.940 --> 00:06:24.940]  做了這麼多年
[00:06:24.940 --> 00:06:26.940]  一直都沒有什麼聲色
[00:06:26.940 --> 00:06:28.940]  但是突然間
[00:06:28.940 --> 00:06:30.940]  又會爆紅
[00:06:30.940 --> 00:06:32.940]  於是很多人就很想去
[00:06:32.940 --> 00:06:34.940]  很有系統地去
[00:06:34.940 --> 00:06:36.940]  正經地去了解
[00:06:36.940 --> 00:06:38.940]  究竟這一位男藝人
[00:06:38.940 --> 00:06:40.940]  是成功
[00:06:40.940 --> 00:06:42.940]  為什麼會成功呢
[00:06:42.940 --> 00:06:44.940]  或者同樣是香港
[00:06:44.940 --> 00:06:46.940]  藝人有男有女的
[00:06:46.940 --> 00:06:48.940]  在中國大陸發展的
[00:06:48.940 --> 00:06:50.940]  都去找生活的
[00:06:50.940 --> 00:06:52.940]  去表演的都有很多的
[00:06:52.940 --> 00:06:54.940]  但是為什麼
[00:06:54.940 --> 00:06:56.940]  去到他才會
[00:06:56.940 --> 00:06:58.940]  這樣去
[00:06:58.940 --> 00:07:00.940]  突然間爆紅呢
[00:07:00.940 --> 00:07:02.940]  有些什麼他的表演
[00:07:02.940 --> 00:07:04.940]  或者是他的唱功
[00:07:04.940 --> 00:07:06.940]  或者是什麼因素
[00:07:06.940 --> 00:07:08.940]  導致到他有這樣的
[00:07:08.940 --> 00:07:10.940]  情形出現呢
[00:07:10.940 --> 00:07:12.940]  大家可以在網上看
[00:07:12.940 --> 00:07:14.940]  去找到不同的影片
[00:07:14.940 --> 00:07:16.940]  有很多不同的文章
[00:07:16.940 --> 00:07:18.940]  去提及到這件事
[00:07:18.940 --> 00:07:20.940]  有長有短
[00:07:20.940 --> 00:07:22.940]  你可以看看
[00:07:22.940 --> 00:07:24.940]  當作是一個趣味
[00:07:24.940 --> 00:07:26.940]  不過
[00:07:26.940 --> 00:07:28.940]  說了這麼長
[00:07:28.940 --> 00:07:30.940]  幾分鐘想說些什麼呢
[00:07:30.940 --> 00:07:32.940]  我們看到
[00:07:32.940 --> 00:07:34.940]  人是需要
[00:07:34.940 --> 00:07:36.940]  我們人很多時候都
[00:07:36.940 --> 00:07:38.940]  需要去尋找一些
[00:07:38.940 --> 00:07:40.940]  成功之道
[00:07:40.940 --> 00:07:42.940]  我們看到有些人成功
[00:07:42.940 --> 00:07:44.940]  有些人爆紅
[00:07:44.940 --> 00:07:46.940]  或者人做生意做得好
[00:07:46.940 --> 00:07:48.940]  我們總是有些方法
[00:07:48.940 --> 00:07:50.940]  想去尋找這個方法
[00:07:50.940 --> 00:07:52.940]  方家有很多工具書
[00:07:52.940 --> 00:07:54.940]  工具網
[00:07:54.940 --> 00:07:56.940]  我們很想找一些門路
[00:07:56.940 --> 00:07:58.940]  去學習
[00:07:58.940 --> 00:08:00.940]  這個就回到我們今天
[00:08:00.940 --> 00:08:02.940]  這段經文
[00:08:02.940 --> 00:08:04.940]  我們一看這段經文的時候
[00:08:04.940 --> 00:08:06.940]  我不知道大家有沒有留意
[00:08:06.940 --> 00:08:08.940]  保羅一開始的時候
[00:08:08.940 --> 00:08:10.940]  對他們一開始第26節
[00:08:10.940 --> 00:08:12.940]  那個說話其實不是很客氣
[00:08:12.940 --> 00:08:14.940]  我們再看一看
[00:08:14.940 --> 00:08:16.940]  第一章第16節
[00:08:16.940 --> 00:08:18.940]  這樣說
[00:08:18.940 --> 00:08:20.940]  可見你們蒙召的
[00:08:20.940 --> 00:08:22.940]  安著欲體的有智慧不多
[00:08:22.940 --> 00:08:24.940]  有能力不多
[00:08:24.940 --> 00:08:26.940]  有尊貴的也不多
[00:08:26.940 --> 00:08:28.940]  我們看到保羅
[00:08:28.940 --> 00:08:30.940]  很不客氣地說
[00:08:30.940 --> 00:08:32.940]  這一班人
[00:08:32.940 --> 00:08:34.940]  不是很多是有智慧的
[00:08:34.940 --> 00:08:36.940]  不是有能力的
[00:08:36.940 --> 00:08:38.940]  工作能力
[00:08:38.940 --> 00:08:40.940]  辦事能力
[00:08:40.940 --> 00:08:42.940]  計劃能力
[00:08:42.940 --> 00:08:44.940]  執行能力
[00:08:44.940 --> 00:08:46.940]  尊貴的
[00:08:46.940 --> 00:08:48.940]  有地位身份的人也不多
[00:08:48.940 --> 00:08:50.940]  我們特別要留意
[00:08:50.940 --> 00:08:52.940]  這裡是說到欲體
[00:08:52.940 --> 00:08:54.940]  即是安欲體
[00:08:54.940 --> 00:08:56.940]  安著欲體
[00:08:56.940 --> 00:08:58.940]  他們智慧能力和尊貴都不多
[00:08:58.940 --> 00:09:00.940]  欲體是什麼意思呢
[00:09:00.940 --> 00:09:02.940]  我們其實
[00:09:02.940 --> 00:09:04.940]  我們看回那個情形
[00:09:04.940 --> 00:09:06.940]  如果我們看回前文後理
[00:09:06.940 --> 00:09:10.940]  特別看回他之前第18至第25章的時候
[00:09:10.940 --> 00:09:14.940]  當保羅談及到
[00:09:14.940 --> 00:09:16.940]  這個救恩是透過
[00:09:16.940 --> 00:09:18.940]  被釘的十字架
[00:09:18.940 --> 00:09:20.940]  耶穌來成就的時候
[00:09:20.940 --> 00:09:22.940]  這個被釘的十字架
[00:09:22.940 --> 00:09:24.940]  對於智慧人來說
[00:09:24.940 --> 00:09:26.940]  對於追求智慧的希臘人來說
[00:09:26.940 --> 00:09:28.940]  對於
[00:09:28.940 --> 00:09:30.940]  這個追求神蹟的
[00:09:30.940 --> 00:09:32.940]  追求神蹟的
[00:09:32.940 --> 00:09:34.940]  猶太人來說
[00:09:34.940 --> 00:09:36.940]  都是很不可思議的事
[00:09:36.940 --> 00:09:38.940]  因為明明這個基督釘在十字架
[00:09:38.940 --> 00:09:40.940]  是一個失敗者
[00:09:40.940 --> 00:09:42.940]  如果你明白那個
[00:09:42.940 --> 00:09:44.940]  背景的時候
[00:09:44.940 --> 00:09:46.940]  看回福音書裡面的記載
[00:09:46.940 --> 00:09:48.940]  這個耶穌
[00:09:48.940 --> 00:09:50.940]  是被釘的
[00:09:50.940 --> 00:09:52.940]  這個十字架
[00:09:52.940 --> 00:09:54.940]  其實是一個失敗者
[00:09:54.940 --> 00:09:56.940]  有些人形容他是一個失敗的
[00:09:56.940 --> 00:09:58.940]  猶太的復國者
[00:09:58.940 --> 00:10:02.940]  被羅馬的鐵蹄管治之下
[00:10:02.940 --> 00:10:04.940]  希望有一位
[00:10:04.940 --> 00:10:06.940]  彌賽亞
[00:10:06.940 --> 00:10:08.940]  來拯救他們
[00:10:08.940 --> 00:10:10.940]  釋放他們
[00:10:10.940 --> 00:10:12.940]  他們當耶穌
[00:10:12.940 --> 00:10:14.940]  進入耶路撒冷的時候
[00:10:14.940 --> 00:10:16.940]  他們存在很大的
[00:10:16.940 --> 00:10:18.940]  希望 唱著和珊娜
[00:10:18.940 --> 00:10:20.940]  來迎接他
[00:10:20.940 --> 00:10:22.940]  希望這一位救星
[00:10:22.940 --> 00:10:24.940]  這一位救主
[00:10:24.940 --> 00:10:26.940]  能夠在政治上 軍事上
[00:10:26.940 --> 00:10:28.940]  來拯救他們
[00:10:28.940 --> 00:10:30.940]  但最終這一位
[00:10:30.940 --> 00:10:32.940]  耶穌不是如他們
[00:10:32.940 --> 00:10:34.940]  所願去做
[00:10:34.940 --> 00:10:36.940]  這群人鄙棄他
[00:10:36.940 --> 00:10:38.940]  甚至很可能同一群人
[00:10:38.940 --> 00:10:40.940]  要求他
[00:10:40.940 --> 00:10:42.940]  被釘十字架
[00:10:42.940 --> 00:10:44.940]  是一個被離棄的主
[00:10:44.940 --> 00:10:46.940]  是一個
[00:10:46.940 --> 00:10:48.940]  沒有人要的主
[00:10:48.940 --> 00:10:50.940]  但是上帝
[00:10:50.940 --> 00:10:52.940]  卻是
[00:10:52.940 --> 00:10:54.940]  揀選或是透過
[00:10:54.940 --> 00:10:56.940]  這一位被釘十字架
[00:10:56.940 --> 00:10:58.940]  的耶穌
[00:10:58.940 --> 00:11:00.940]  來成就救恩
[00:11:00.940 --> 00:11:02.940]  人頭相信他
[00:11:02.940 --> 00:11:04.940]  能夠得著
[00:11:04.940 --> 00:11:06.940]  這個救恩
[00:11:06.940 --> 00:11:08.940]  這一點就是
[00:11:08.940 --> 00:11:10.940]  之前十八節至第二十五節
[00:11:10.940 --> 00:11:12.940]  所說的
[00:11:12.940 --> 00:11:14.940]  救恩不是按照人的
[00:11:14.940 --> 00:11:16.940]  預期
[00:11:16.940 --> 00:11:18.940]  我們的前設
[00:11:18.940 --> 00:11:20.940]  來給予我們
[00:11:20.940 --> 00:11:22.940]  來到第二十六節
[00:11:22.940 --> 00:11:24.940]  保羅嘗試用另一個角度
[00:11:24.940 --> 00:11:26.940]  來探討
[00:11:26.940 --> 00:11:28.940]  這件事
[00:11:28.940 --> 00:11:30.940]  十八節至第二十五節是說
[00:11:30.940 --> 00:11:32.940]  上帝如何從上而下
[00:11:32.940 --> 00:11:34.940]  來將救恩
[00:11:34.940 --> 00:11:36.940]  成就
[00:11:36.940 --> 00:11:38.940]  現在二十六節開始
[00:11:38.940 --> 00:11:40.940]  保羅可以說用一個角度
[00:11:40.940 --> 00:11:42.940]  用下而上來看
[00:11:42.940 --> 00:11:44.940]  如何由下而上
[00:11:44.940 --> 00:11:46.940]  這一群那麼多人
[00:11:46.940 --> 00:11:48.940]  究竟他們是如何
[00:11:48.940 --> 00:11:50.940]  去蒙召
[00:11:50.940 --> 00:11:52.940]  之前的經文
[00:11:52.940 --> 00:11:54.940]  十八至二十五節是說
[00:11:54.940 --> 00:11:56.940]  上帝如何去完成
[00:11:56.940 --> 00:11:58.940]  成就達成
[00:11:58.940 --> 00:12:00.940]  完成這個救恩的事
[00:12:00.940 --> 00:12:02.940]  這一群人
[00:12:02.940 --> 00:12:04.940]  是如何去
[00:12:04.940 --> 00:12:06.940]  相信這個救恩
[00:12:06.940 --> 00:12:08.940]  所以保羅
[00:12:08.940 --> 00:12:10.940]  在一開始是說
[00:12:10.940 --> 00:12:12.940]  按照肉體
[00:12:12.940 --> 00:12:14.940]  來算他們
[00:12:14.940 --> 00:12:16.940]  來計算他們
[00:12:16.940 --> 00:12:18.940]  按照肉體來說
[00:12:18.940 --> 00:12:20.940]  這一群不是甚麼
[00:12:20.940 --> 00:12:22.940]  出色的人
[00:12:22.940 --> 00:12:24.940]  不是一些有智慧的人
[00:12:24.940 --> 00:12:26.940]  不是多
[00:12:26.940 --> 00:12:28.940]  有能力的人不是多
[00:12:28.940 --> 00:12:30.940]  有社會地位的人
[00:12:30.940 --> 00:12:32.940]  不是多
[00:12:32.940 --> 00:12:34.940]  之前這些智慧
[00:12:34.940 --> 00:12:36.940]  我們看見
[00:12:36.940 --> 00:12:38.940]  說到一些
[00:12:38.940 --> 00:12:40.940]  當我們說
[00:12:40.940 --> 00:12:42.940]  十八至二十五節的時候
[00:12:42.940 --> 00:12:44.940]  說到那些智慧
[00:12:44.940 --> 00:12:46.940]  我們明白到那些智慧
[00:12:46.940 --> 00:12:48.940]  是在說頭腦上的一些知識
[00:12:48.940 --> 00:12:50.940]  亦都是說到
[00:12:50.940 --> 00:12:52.940]  一些生活上的一些
[00:12:52.940 --> 00:12:54.940]  技能
[00:12:54.940 --> 00:12:56.940]  一些可以透過學習
[00:12:56.940 --> 00:12:58.940]  來學習
[00:12:58.940 --> 00:13:00.940]  亦都是可能在手藝
[00:13:00.940 --> 00:13:02.940]  透過練習
[00:13:02.940 --> 00:13:04.940]  慢慢可以培養出來
[00:13:04.940 --> 00:13:06.940]  更加是智慧
[00:13:06.940 --> 00:13:08.940]  包括這些計劃
[00:13:08.940 --> 00:13:10.940]  和一些執行的能力
[00:13:10.940 --> 00:13:12.940]  這樣說
[00:13:12.940 --> 00:13:14.940]  而在這裡說到那些能力
[00:13:14.940 --> 00:13:16.940]  亦都不是單單說
[00:13:16.940 --> 00:13:18.940]  練到很健碩
[00:13:18.940 --> 00:13:20.940]  滿身肌肉的那種能力
[00:13:20.940 --> 00:13:22.940]  亦是說到
[00:13:22.940 --> 00:13:24.940]  關於那個人的財力
[00:13:24.940 --> 00:13:26.940]  很有錢的
[00:13:26.940 --> 00:13:28.940]  亦都是說到
[00:13:28.940 --> 00:13:30.940]  關乎到那些人的影響力
[00:13:30.940 --> 00:13:32.940]  那些人可能不是很有錢
[00:13:32.940 --> 00:13:34.940]  或者是
[00:13:34.940 --> 00:13:36.940]  很多肌肉
[00:13:36.940 --> 00:13:38.940]  但他有一種影響力
[00:13:38.940 --> 00:13:40.940]  有一種回力
[00:13:40.940 --> 00:13:42.940]  甚至是說到一些人
[00:13:42.940 --> 00:13:44.940]  在困難的時候
[00:13:44.940 --> 00:13:46.940]  所需要的那種勇氣和耐性
[00:13:46.940 --> 00:13:48.940]  要說到的能力
[00:13:48.940 --> 00:13:50.940]  亦都是
[00:13:50.940 --> 00:13:52.940]  牽涉到這裡
[00:13:52.940 --> 00:13:54.940]  但是根據保羅所說
[00:13:54.940 --> 00:13:56.940]  這些東西
[00:13:56.940 --> 00:13:58.940]  之前說了
[00:13:58.940 --> 00:14:00.940]  十八招,二十五招
[00:14:00.940 --> 00:14:02.940]  這些東西對救恩是沒有關係的
[00:14:02.940 --> 00:14:04.940]  對謀生可能是
[00:14:04.940 --> 00:14:06.940]  是很好
[00:14:06.940 --> 00:14:08.940]  是一個有回力的應酬
[00:14:08.940 --> 00:14:10.940]  是很好,有執行能力的
[00:14:10.940 --> 00:14:12.940]  是很好,有智慧
[00:14:12.940 --> 00:14:14.940]  有手藝,怎樣做好一件的工
[00:14:14.940 --> 00:14:16.940]  是很好
[00:14:16.940 --> 00:14:18.940]  但這些東西和救恩是沒有關係的
[00:14:18.940 --> 00:14:20.940]  即是說
[00:14:20.940 --> 00:14:22.940]  不說這個部分
[00:14:22.940 --> 00:14:24.940]  對救恩沒有關係
[00:14:24.940 --> 00:14:26.940]  就算真的用這個來
[00:14:26.940 --> 00:14:28.940]  用這些東西來做標準
[00:14:28.940 --> 00:14:30.940]  那麼多人在擁有
[00:14:30.940 --> 00:14:32.940]  這些智慧和能力的人
[00:14:32.940 --> 00:14:34.940]  亦都不是多,按照保羅在這裡
[00:14:34.940 --> 00:14:36.940]  第26節這樣說
[00:14:36.940 --> 00:14:38.940]  保羅希望就是從這個角度
[00:14:38.940 --> 00:14:40.940]  從另一個角度
[00:14:40.940 --> 00:14:42.940]  這個下而上的角度
[00:14:42.940 --> 00:14:44.940]  來提醒那麼多人
[00:14:44.940 --> 00:14:46.940]  他們今天能夠成為
[00:14:46.940 --> 00:14:48.940]  基督徒,能夠
[00:14:48.940 --> 00:14:50.940]  被救主
[00:14:50.940 --> 00:14:52.940]  被父神,藉著耶穌基督
[00:14:52.940 --> 00:14:54.940]  來拯救,不是因為他們
[00:14:54.940 --> 00:14:56.940]  有能力或智慧
[00:14:56.940 --> 00:14:58.940]  而是純粹是由
[00:14:58.940 --> 00:15:00.940]  上帝的揀選
[00:15:00.940 --> 00:15:02.940]  至於這裡第26節
[00:15:02.940 --> 00:15:04.940]  同樣提及到
[00:15:04.940 --> 00:15:06.940]  一個題目
[00:15:06.940 --> 00:15:08.940]  尊貴
[00:15:08.940 --> 00:15:10.940]  是甚麼呢?
[00:15:10.940 --> 00:15:12.940]  這裡說說
[00:15:12.940 --> 00:15:14.940]  哥倫多人裏面有
[00:15:14.940 --> 00:15:16.940]  尊貴的人亦都不是多
[00:15:16.940 --> 00:15:18.940]  那麼我們如果要了解
[00:15:18.940 --> 00:15:20.940]  這個尊貴的時候
[00:15:20.940 --> 00:15:22.940]  我們要看看哥倫多
[00:15:22.940 --> 00:15:24.940]  教會或是哥倫多城
[00:15:24.940 --> 00:15:26.940]  這個地方一些小小的
[00:15:26.940 --> 00:15:28.940]  背景,可能有一些
[00:15:28.940 --> 00:15:30.940]  線索
[00:15:30.940 --> 00:15:32.940]  話說
[00:15:32.940 --> 00:15:34.940]  哥倫多城
[00:15:34.940 --> 00:15:36.940]  這個地方在保羅寫
[00:15:36.940 --> 00:15:38.940]  哥倫多前書之前
[00:15:38.940 --> 00:15:40.940]  大概200年
[00:15:40.940 --> 00:15:42.940]  公元前的146年
[00:15:42.940 --> 00:15:44.940]  我們一般相信
[00:15:44.940 --> 00:15:46.940]  保羅應該是第一世紀
[00:15:46.940 --> 00:15:48.940]  40-50年代
[00:15:48.940 --> 00:15:50.940]  寫
[00:15:50.940 --> 00:15:52.940]  或者50年代
[00:15:52.940 --> 00:15:54.940]  寫這個哥倫多
[00:15:54.940 --> 00:15:56.940]  前書
[00:15:56.940 --> 00:15:58.940]  他之前200年
[00:15:58.940 --> 00:16:00.940]  即是公元前的40年
[00:16:00.940 --> 00:16:02.940]  這個146年
[00:16:02.940 --> 00:16:04.940]  這個哥倫多城
[00:16:04.940 --> 00:16:06.940]  就因著羅馬帝國
[00:16:06.940 --> 00:16:08.940]  和當時
[00:16:08.940 --> 00:16:10.940]  現今希臘這個地方
[00:16:10.940 --> 00:16:12.940]  當時已經不是希臘
[00:16:12.940 --> 00:16:14.940]  是另一個國家
[00:16:14.940 --> 00:16:16.940]  但都在這個地方的一個國家
[00:16:16.940 --> 00:16:18.940]  發生一個戰爭裏面
[00:16:18.940 --> 00:16:20.940]  哥倫多城是被
[00:16:20.940 --> 00:16:22.940]  毀滅了
[00:16:22.940 --> 00:16:24.940]  可以說是
[00:16:24.940 --> 00:16:26.940]  那個毀滅的情況
[00:16:26.940 --> 00:16:28.940]  是相當嚴重
[00:16:28.940 --> 00:16:30.940]  可以說是被
[00:16:30.940 --> 00:16:32.940]  和平的情況
[00:16:32.940 --> 00:16:34.940]  之後這個地方
[00:16:34.940 --> 00:16:36.940]  就被荒蕪了
[00:16:36.940 --> 00:16:38.940]  後來就要過了100年
[00:16:38.940 --> 00:16:40.940]  即是去到公元前
[00:16:40.940 --> 00:16:42.940]  的
[00:16:42.940 --> 00:16:44.940]  40多年
[00:16:44.940 --> 00:16:46.940]  當時羅馬的凱撒大帝就決定
[00:16:46.940 --> 00:16:48.940]  來重建這個哥倫多城
[00:16:48.940 --> 00:16:50.940]  為甚麼要重建它呢
[00:16:50.940 --> 00:16:52.940]  因為我們之前
[00:16:52.940 --> 00:16:54.940]  如果有了解過
[00:16:54.940 --> 00:16:56.940]  就會明白了
[00:16:56.940 --> 00:16:58.940]  哥倫多這個城市
[00:16:58.940 --> 00:17:00.940]  那個地理環境
[00:17:00.940 --> 00:17:02.940]  無論是在
[00:17:02.940 --> 00:17:04.940]  經濟上和軍事上
[00:17:04.940 --> 00:17:06.940]  政治上來說
[00:17:06.940 --> 00:17:08.940]  都是很重要的
