
[00:00:00.000 --> 00:00:02.000]  港福堂的弟兄姐妹主內平安
[00:10:26.000 --> 00:10:28.000]  因為真的要逐家掛在門口
[00:10:28.000 --> 00:10:30.000]  因為當時實在太嚴重
[00:10:30.000 --> 00:10:32.000]  街都不敢出
[00:10:32.000 --> 00:10:34.000]  我們就找敢死隊
[00:10:34.000 --> 00:10:36.000]  很感恩
[00:10:36.000 --> 00:10:38.000]  香港很多有心的基督徒
[00:10:38.000 --> 00:10:40.000]  成為敢死隊
[00:10:41.000 --> 00:10:42.000]  想都想不到
[00:10:42.000 --> 00:10:44.000]  三百個
[00:10:44.000 --> 00:10:46.000]  我都真是不知道怎麼做了
[00:10:46.000 --> 00:10:48.000]  我教會的藥物
[00:10:48.000 --> 00:10:50.000]  只可以捱一百人
[00:10:50.000 --> 00:10:52.000]  所有的東西都不夠
[00:10:52.000 --> 00:10:54.000]  但我們不理就照做
[00:10:54.000 --> 00:10:56.000]  怕不怕
[00:10:56.000 --> 00:10:58.000]  當你看著環境的時候
[00:10:58.000 --> 00:11:00.000]  是很恐懼的
[00:11:00.000 --> 00:11:02.000]  因為你不知道怎麼做
[00:11:02.000 --> 00:11:04.000]  但當時我跟我的同工祈禱
[00:11:04.000 --> 00:11:06.000]  不要緊我們就盡力去做
[00:11:06.000 --> 00:11:08.000]  做多少得多少
[00:11:08.000 --> 00:11:10.000]  結果很感恩
[00:11:11.000 --> 00:11:12.000]  藥廠打電話
[00:11:12.000 --> 00:11:14.000]  有個人打電話來說
[00:11:14.000 --> 00:11:16.000]  牧師你們是不是要藥物
[00:11:16.000 --> 00:11:17.000]  我說要啊
[00:11:17.000 --> 00:11:18.000]  你有多少
[00:11:18.000 --> 00:11:19.000]  我打算他給我三盒
[00:11:19.000 --> 00:11:21.000]  接著他說
[00:11:21.000 --> 00:11:23.000]  那你要多少
[00:11:23.000 --> 00:11:24.000]  我又跟他說
[00:11:24.000 --> 00:11:25.000]  那你有多少
[00:11:25.000 --> 00:11:27.000]  猜了兩次之後
[00:11:27.000 --> 00:11:29.000]  他說我是諾遜藥廠
[00:11:29.000 --> 00:11:31.000]  那你可以給多少
[00:11:31.000 --> 00:11:32.000]  他說多就沒有
[00:11:32.000 --> 00:11:34.000]  因為我們有一批藥快過期
[00:11:34.000 --> 00:11:35.000]  半年內過期
[00:11:35.000 --> 00:11:37.000]  希望半年Covid都走了
[00:11:37.000 --> 00:11:39.000]  我說好啊你有多少
[00:11:39.000 --> 00:11:40.000]  他說我們先給你一個貨櫃
[00:11:42.000 --> 00:11:43.000]  差點不知道
[00:11:43.000 --> 00:11:44.000]  去哪裡找地方放
[00:11:44.000 --> 00:11:46.000]  我想告訴你
[00:11:46.000 --> 00:11:47.000]  Covid完了
[00:11:47.000 --> 00:11:48.000]  我們的咳藥水
[00:11:48.000 --> 00:11:49.000]  都堆到上天花板
[00:11:49.000 --> 00:11:52.000]  都要派給街坊
[00:11:52.000 --> 00:11:54.000]  很有用的
[00:11:54.000 --> 00:11:55.000]  因為Covid完了
[00:11:55.000 --> 00:11:56.000]  很多人都中咳
[00:11:56.000 --> 00:11:57.000]  都是很感恩
[00:11:57.000 --> 00:11:58.000]  接著那些測試劑
[00:11:58.000 --> 00:11:59.000]  我又是記得
[00:11:59.000 --> 00:12:00.000]  完全是不夠
[00:12:00.000 --> 00:12:01.000]  隔了兩三天
[00:12:01.000 --> 00:12:03.000]  就有弟兄姊妹打電話來
[00:12:03.000 --> 00:12:05.000]  我認識一間上市公司
[00:12:05.000 --> 00:12:06.000]  他想找你的聯絡
[00:12:06.000 --> 00:12:08.000]  因為他在Facebook
[00:12:08.000 --> 00:12:09.000]  見到我們的呼籲
[00:12:10.000 --> 00:12:11.000]  又是打電話來說
[00:12:11.000 --> 00:12:13.000]  我們有二千多三千多個員工
[00:12:13.000 --> 00:12:15.000]  我們可以給一部分你
[00:12:15.000 --> 00:12:16.000]  結果我們的測試劑
[00:12:16.000 --> 00:12:18.000]  用完整個Covid都還有剩
[00:12:18.000 --> 00:12:20.000]  弟兄姊妹
[00:12:20.000 --> 00:12:21.000]  我想告訴你
[00:12:21.000 --> 00:12:22.000]  很多時我們常常都說
[00:12:22.000 --> 00:12:24.000]  想經歷上帝的五餅二魚
[00:12:24.000 --> 00:12:26.000]  在我們的生命裏面
[00:12:26.000 --> 00:12:28.000]  但是如果我們不放手
[00:12:28.000 --> 00:12:30.000]  我們不願意走前一步
[00:12:30.000 --> 00:12:32.000]  我們永遠靠著自己的能力
[00:12:32.000 --> 00:12:34.000]  你又怎麼經歷呢
[00:12:34.000 --> 00:12:35.000]  今天我們說
[00:12:35.000 --> 00:12:37.000]  我們想去服侍貧窮人
[00:12:37.000 --> 00:12:38.000]  我們想去服侍有需要的人
[00:12:38.000 --> 00:12:39.000]  但我不敢
[00:12:40.000 --> 00:12:41.000]  不用敢
[00:12:41.000 --> 00:12:42.000]  上帝敢就可以了
[00:12:42.000 --> 00:12:44.000]  你就是勇敢走出去
[00:12:44.000 --> 00:12:45.000]  上帝會陪著你
[00:12:45.000 --> 00:12:47.000]  這個是我們一直以來
[00:12:47.000 --> 00:12:48.000]  很深刻的經歷
[00:12:48.000 --> 00:12:49.000]  所以弟兄姊妹
[00:12:49.000 --> 00:12:51.000]  不要只專注我們的難處
[00:12:51.000 --> 00:12:53.000]  有時我去教會分享
[00:12:53.000 --> 00:12:55.000]  我試過幾次
[00:12:55.000 --> 00:12:56.000]  聽到傳道人這樣說
[00:12:56.000 --> 00:12:59.000]  他說我們教會很難找人去服侍
[00:12:59.000 --> 00:13:01.000]  不要說服侍教會裏面已經難
[00:13:01.000 --> 00:13:03.000]  還要服侍外面更加難
[00:13:03.000 --> 00:13:04.000]  我說為什麼
[00:13:04.000 --> 00:13:05.000]  他說當然
[00:13:05.000 --> 00:13:07.000]  我們去叫年輕人
[00:13:07.000 --> 00:13:08.000]  年輕人說
[00:13:08.000 --> 00:13:09.000]  不要找我
[00:13:09.000 --> 00:13:10.000]  甚麼都找我
[00:13:10.000 --> 00:13:12.000]  搬搬抬抬也是我
[00:13:12.000 --> 00:13:14.000]  你找一些成年人
[00:13:14.000 --> 00:13:16.000]  去找一些年輕人
[00:13:16.000 --> 00:13:17.000]  年輕人又告訴你
[00:13:17.000 --> 00:13:19.000]  我兒子一二三級
[00:13:19.000 --> 00:13:21.000]  我們要跟他讀書
[00:13:21.000 --> 00:13:22.000]  又要接送放學
[00:13:22.000 --> 00:13:23.000]  哪有空
[00:13:23.000 --> 00:13:25.000]  你找一些差不多退休的
[00:13:25.000 --> 00:13:27.000]  差不多退休的人說
[00:13:27.000 --> 00:13:28.000]  你不要騷擾我
[00:13:28.000 --> 00:13:29.000]  我差不多退休了
[00:13:29.000 --> 00:13:30.000]  你放過我吧
[00:13:30.000 --> 00:13:32.000]  你找一些退休的
[00:13:32.000 --> 00:13:34.000]  那些退休的人又說什麼
[00:13:34.000 --> 00:13:36.000]  我做了一輩子了
[00:13:36.000 --> 00:13:37.000]  又是我
[00:13:37.000 --> 00:13:40.000]  然後傳道人又去找一些年輕人
[00:13:40.000 --> 00:13:42.000]  弄來弄去都沒有人服侍
[00:13:42.000 --> 00:13:43.000]  弟兄姊妹
[00:13:43.000 --> 00:13:45.000]  我想問一下神話
[00:13:45.000 --> 00:13:47.000]  我可以差遣誰
[00:13:47.000 --> 00:13:48.000]  誰人餵我去的時候
[00:13:48.000 --> 00:13:50.000]  請問你怎樣回答
[00:13:50.000 --> 00:13:54.000]  哦 請差遣他
[00:13:54.000 --> 00:13:55.000]  我們是否這樣
[00:13:55.000 --> 00:13:56.000]  我們的生命
[00:13:56.000 --> 00:13:58.000]  我們是否應該想一想
[00:13:58.000 --> 00:14:01.000]  如果神話你看見就動了慈心
[00:14:01.000 --> 00:14:03.000]  他是對誰說
[00:14:03.000 --> 00:14:05.000]  他是對我和你說
[00:14:05.000 --> 00:14:07.000]  今天縱然我們有很多困難
[00:14:07.000 --> 00:14:09.000]  我們有很多難處
[00:14:09.000 --> 00:14:10.000]  剛才我說的教會
[00:14:10.000 --> 00:14:11.000]  我想告訴你
[00:14:11.000 --> 00:14:13.000]  那間快要倒閉的教會
[00:14:13.000 --> 00:14:15.000]  他們來上我的課
[00:14:15.000 --> 00:14:17.000]  是能走的都來
[00:14:17.000 --> 00:14:19.000]  六十五歲以上
[00:14:19.000 --> 00:14:21.000]  結果是不能走的都來
[00:14:21.000 --> 00:14:22.000]  八十幾歲
[00:14:22.000 --> 00:14:24.000]  坐著輪椅都來
[00:14:24.000 --> 00:14:26.000]  到他今天進入社區
[00:14:26.000 --> 00:14:27.000]  我再跟他們聊天
[00:14:27.000 --> 00:14:30.000]  那位八十幾歲的伯伯跟我說
[00:14:30.000 --> 00:14:31.000]  他的基督徒生命
[00:14:31.000 --> 00:14:34.000]  真正的復興是這一刻
[00:14:34.000 --> 00:14:36.000]  八十五歲的長者
[00:14:36.000 --> 00:14:37.000]  弟兄姊妹
[00:14:37.000 --> 00:14:39.000]  無論你什麼年紀
[00:14:39.000 --> 00:14:41.000]  你什麼限制都好
[00:14:41.000 --> 00:14:42.000]  只要你交給神
[00:14:42.000 --> 00:14:44.000]  你在不同的角度
[00:14:44.000 --> 00:14:46.000]  都是可以學習服侍
[00:14:46.000 --> 00:14:48.000]  馬其頓宗教會
[00:14:48.000 --> 00:14:51.000]  他們是甘心樂意的去服侍的
[00:14:51.000 --> 00:14:53.000]  在第三第四節
[00:14:53.000 --> 00:14:55.000]  講了一個愛心的原則
[00:14:55.000 --> 00:14:57.000]  就是甘心樂意
[00:14:57.000 --> 00:15:01.000]  為的不是為了有什麼好處在世界
[00:15:01.000 --> 00:15:04.000]  為的是在基督恩情上有份
[00:15:04.000 --> 00:15:05.000]  你看經文
[00:15:05.000 --> 00:15:07.000]  他們再三主動的求保羅
[00:15:07.000 --> 00:15:10.000]  在恩情上有份
[00:15:10.000 --> 00:15:11.000]  不知今日
[00:15:11.000 --> 00:15:14.000]  你們會再三求你的教牧同工
[00:15:14.000 --> 00:15:19.000]  求你讓我在服侍社會關懷裏面有份
[00:15:19.000 --> 00:15:21.000]  反過來多一點
[00:15:21.000 --> 00:15:22.000]  求你們
[00:15:22.000 --> 00:15:24.000]  不過講一個見證給你們聽
[00:15:24.000 --> 00:15:27.000]  這篇道我在年幾前講過一次
[00:15:27.000 --> 00:15:29.000]  在一間堂校裏面
