
[00:00:00.000 --> 00:00:02.760]  當我們要去認識一個新的領域
[00:02:11.400 --> 00:02:14.040]  你也預備了一個心去短孫
[00:02:14.040 --> 00:02:16.560]  你就去看看吧
[00:02:16.560 --> 00:02:17.840]  沒什麼損失的
[00:02:17.840 --> 00:02:21.200]  應該怎麼也會有些得着的
[00:02:21.200 --> 00:02:22.640]  就因爲這番話
[00:02:22.640 --> 00:02:23.600]  也對的
[00:02:23.600 --> 00:02:26.720]  我就去了我人生第一次短孫
[00:02:26.720 --> 00:02:28.680]  也因爲這一次的旅程
[00:02:28.680 --> 00:02:31.040]  就開動了我往後幾年
[00:02:31.040 --> 00:02:33.720]  第二三四五六七次的短孫
[00:02:33.720 --> 00:02:35.000]  直至到現在
[00:02:35.000 --> 00:02:39.240]  我仍然有機會參與猜全孫教的服侍
[00:02:39.240 --> 00:02:40.520]  神很奇妙的帶領
[00:02:40.520 --> 00:02:43.920]  本來我是想用一個去幫手的心態
[00:02:43.920 --> 00:02:45.560]  去參加臺灣短孫
[00:02:45.560 --> 00:02:47.560]  但結果我就是用了一個
[00:02:47.560 --> 00:02:49.400]  我也不知道有什麼可以幫到手
[00:02:49.400 --> 00:02:51.120]  只是去看看吧的心態
[00:02:51.120 --> 00:02:53.560]  就去了我第一次國內的短孫
[00:02:53.560 --> 00:02:56.120]  神爲我開拓了一個新的眼界
[00:02:56.120 --> 00:03:00.080]  一個更加寬闊的領域
[00:03:00.080 --> 00:03:01.800]  看是第一步
[00:03:01.800 --> 00:03:04.000]  看完之後如果有正確的回應
[00:03:04.000 --> 00:03:05.680]  就會有果效
[00:03:05.680 --> 00:03:07.520]  正如雅各書提醒我們
[00:03:07.520 --> 00:03:09.400]  他說如果有人照鏡
[00:03:09.400 --> 00:03:10.520]  看到自己的樣子
[00:03:10.520 --> 00:03:11.360]  可能你發現
[00:03:11.360 --> 00:03:13.040]  誒 原來我這裏污糟了
[00:03:13.040 --> 00:03:15.440]  或者 誒 啞啦 喫了菜
[00:03:15.440 --> 00:03:17.600]  不過如果你看完之後
[00:03:17.600 --> 00:03:18.640]  你轉過頭
[00:03:18.640 --> 00:03:19.480]  走了
[00:03:19.480 --> 00:03:20.240]  忘記了
[00:03:20.240 --> 00:03:21.120]  當沒有事發生
[00:03:21.120 --> 00:03:23.400]  那其實是沒有意思的
[00:03:23.400 --> 00:03:24.520]  所以
[00:03:24.520 --> 00:03:25.720]  看是第一步
[00:03:25.720 --> 00:03:27.880]  然後就按着你所看到的
[00:03:27.880 --> 00:03:30.560]  去回應 去行動
[00:03:30.560 --> 00:03:32.760]  可能有人就會說
[00:03:32.760 --> 00:03:34.520]  其實我什麼都不想做
[00:03:34.520 --> 00:03:36.840]  那不如不要去看了
[00:03:36.840 --> 00:03:39.440]  的確有些人的心態是這樣
[00:03:39.440 --> 00:03:45.560]  但是當我們這些心態到頭來可能是
[00:03:45.560 --> 00:03:47.080]  什麼都得不到
[00:03:47.080 --> 00:03:48.320]  什麼都不做
[00:03:48.320 --> 00:03:51.480]  或者比起做些事
[00:03:51.480 --> 00:03:54.360]  其實可能都不會舒服很多
[00:03:54.360 --> 00:03:55.720]  當我們真的看到之後
[00:03:55.720 --> 00:03:57.880]  如果我們真的有感動去回應的話
[00:03:57.880 --> 00:03:59.320]  其實不用怕
[00:03:59.320 --> 00:04:02.440]  只要一個甘心樂意的回應纔是長久
[00:04:02.440 --> 00:04:03.720]  當你看完之後
[00:04:03.720 --> 00:04:07.240]  然後你找到那個意義和價值的時候
[00:04:07.240 --> 00:04:08.280]  你就會很喜樂
[00:04:08.280 --> 00:04:12.960]  很有力 很甘心樂意地繼續走下去
[00:04:12.960 --> 00:04:13.840]  如果你有留意
[00:04:13.840 --> 00:04:15.520]  踏入2021年
[00:04:15.520 --> 00:04:17.920]  我們的女牧師
[00:04:17.920 --> 00:04:18.840]  嘉茵主席
[00:04:18.840 --> 00:04:19.640]  堂議會
[00:04:19.640 --> 00:04:22.960]  都在說一個新的架構
[00:04:22.960 --> 00:04:26.640]  希望整合教會發展的三大向度
[00:04:26.640 --> 00:04:28.760]  就是與神建立關係
[00:04:28.760 --> 00:04:30.400]  與弟兄姊妹建立關係
[00:04:30.400 --> 00:04:32.960]  和與社區建立關係
[00:04:32.960 --> 00:04:37.360]  今天的週刊封面都有很好的介紹
[00:04:37.360 --> 00:04:39.880]  其中第三個向度
[00:04:39.880 --> 00:04:41.720]  與社區的連結
[00:04:41.720 --> 00:04:44.520]  就是由宣教部和社關部
[00:04:44.520 --> 00:04:47.200]  我們組合成爲見證報道組
[00:04:47.200 --> 00:04:48.520]  一起去思考
[00:04:48.520 --> 00:04:49.320]  去實踐
[00:04:49.320 --> 00:04:51.280]  如何與社區去連結
[00:04:51.280 --> 00:04:52.280]  去服侍人
[00:04:52.280 --> 00:04:53.080]  傳福音
[00:04:53.080 --> 00:04:55.360]  見證主
[00:04:55.360 --> 00:04:58.640]  當我們一班見證報道組的組員
[00:04:58.640 --> 00:05:01.640]  正式開始聚集的時候
[00:05:01.640 --> 00:05:02.440]  我們就想
[00:05:02.440 --> 00:05:04.240]  不如我們一開始
[00:05:04.240 --> 00:05:06.360]  我們不要討論我們做些什麼
[00:05:06.360 --> 00:05:07.760]  不要討論事工
[00:05:07.760 --> 00:05:10.320]  不如我們一起安靜
[00:05:10.320 --> 00:05:11.400]  祈禱
[00:05:11.400 --> 00:05:12.720]  讀聖經
[00:05:12.720 --> 00:05:16.760]  一起去爲天國發下夢
[00:05:16.760 --> 00:05:19.880]  在那一次的退休分享裏
[00:05:19.880 --> 00:05:21.960]  我們一直討論着討論着的時候
[00:05:21.960 --> 00:05:24.840]  我們就出了一個詞語
[00:05:24.840 --> 00:05:26.960]  就是看見
[00:05:26.960 --> 00:05:29.240]  先去看一看
[00:05:29.240 --> 00:05:30.360]  在做事之前
[00:05:30.360 --> 00:05:32.000]  在決定做什麼之前
[00:05:32.000 --> 00:05:33.280]  先去看一看
[00:05:33.280 --> 00:05:35.400]  看一看神的心意
[00:05:35.400 --> 00:05:37.600]  主動去到弟兄姊妹當中
[00:05:37.600 --> 00:05:38.880]  去到社區裏面
[00:05:38.880 --> 00:05:40.720]  打開我們屬靈的眼睛
[00:05:40.720 --> 00:05:41.880]  打開我們的耳朵
[00:05:41.880 --> 00:05:43.920]  我們用心去感受
[00:05:43.920 --> 00:05:46.120]  用腦去思考一下
[00:05:46.120 --> 00:05:47.320]  我們先去看一看
[00:05:47.320 --> 00:05:49.680]  我們和弟兄姊妹一起去問一問
[00:05:49.680 --> 00:05:50.680]  神啊
[00:05:50.680 --> 00:05:52.680]  禰要做什麼呢
[00:05:52.680 --> 00:05:56.080]  我們在這裏
[00:05:56.080 --> 00:05:59.720]  當主耶穌走遍各城各鄉的時候
[00:05:59.720 --> 00:06:01.000]  祂看到
[00:06:01.000 --> 00:06:04.120]  祂看到很多人困苦流離
[00:06:04.120 --> 00:06:05.040]  祂的感受是
[00:06:05.040 --> 00:06:06.520]  祂覺得好像羊
[00:06:06.520 --> 00:06:08.320]  母牧羊人一樣
[00:06:08.320 --> 00:06:10.680]  於是主耶穌就憐憫他們
[00:06:10.680 --> 00:06:12.120]  祂去幫助他們
[00:06:12.120 --> 00:06:13.640]  也教導門徒
[00:06:13.640 --> 00:06:14.960]  爲他們去祈禱
[00:06:14.960 --> 00:06:17.280]  求主去打發更多的工人
[00:06:17.280 --> 00:06:20.360]  去服侍他們
[00:06:20.360 --> 00:06:21.560]  好啊
[00:06:21.560 --> 00:06:22.760]  去看一看
[00:06:22.760 --> 00:06:24.160]  先去看一看
[00:06:24.160 --> 00:06:25.680]  我們去哪裏看
[00:06:25.680 --> 00:06:27.680]  看什麼
[00:06:27.680 --> 00:06:29.680]  現在所有境外的地方
[00:06:29.680 --> 00:06:32.320]  都不可以去
[00:06:32.320 --> 00:06:33.760]  去年的今天
[00:06:33.760 --> 00:06:35.320]  我們去了德國
[00:06:35.320 --> 00:06:39.520]  和劉德華一起去過春節
[00:06:39.520 --> 00:06:42.240]  但是今年也去不了
[00:06:42.240 --> 00:06:44.960]  連森田要去的地方也去不了
[00:06:44.960 --> 00:06:48.200]  近近的深水埗也不方便去
[00:06:48.200 --> 00:06:50.320]  那我們還可以去哪裏
[00:06:50.320 --> 00:06:52.200]  看什麼呢
[00:06:52.200 --> 00:06:53.320]  啊
[00:06:53.320 --> 00:06:54.480]  想到了
[00:06:54.480 --> 00:06:57.360]  很想帶大家先去看一個地方
[00:06:57.360 --> 00:06:59.240]  這個地方不是因爲
[00:06:59.240 --> 00:07:01.520]  我們去不了其他地方纔去
[00:07:01.520 --> 00:07:03.560]  而是去哪裏之前
[00:07:03.560 --> 00:07:05.120]  不如我們先去一去
[00:07:05.120 --> 00:07:07.000]  看看這個地方
[00:07:07.000 --> 00:07:09.240]  這個地方不用出境
[00:07:09.240 --> 00:07:10.800]  不用坐飛機
[00:07:10.800 --> 00:07:12.240]  安坐家中
[00:07:12.240 --> 00:07:15.680]  我們現在就可以一起去看看
[00:07:15.680 --> 00:07:18.960]  就是在《啓示錄》21章裏面說的
[00:07:18.960 --> 00:07:22.600]  新天新地
[00:07:22.600 --> 00:07:24.560]  《啓示錄》21章1至8節
[00:07:24.560 --> 00:07:28.080]  這裏是整本聖經裏面
[00:07:28.080 --> 00:07:29.040]  最後一卷書
[00:07:29.040 --> 00:07:31.240]  《啓示錄》裏面的最後一部分
[00:07:31.240 --> 00:07:35.120]  21、22章的開頭
[00:07:35.120 --> 00:07:37.080]  在這裏約翰在描述
[00:07:37.080 --> 00:07:41.320]  他所看到的一個關於將來的景象
[00:07:41.320 --> 00:07:45.840]  我們先讀一次這八節的聖經
[00:07:45.840 --> 00:07:48.280]  《啓示錄》21章1至8節
[00:07:48.280 --> 00:07:49.880]  我們一起讀
[00:07:49.880 --> 00:07:52.440]  我又看見一個新天新地
[00:07:52.440 --> 00:07:56.840]  因爲先前的天和先前的地已經過去了
[00:07:56.840 --> 00:07:58.920]  海也不再有了
[00:07:58.920 --> 00:08:01.960]  我又看見聖神新耶路撒冷
[00:08:01.960 --> 00:08:04.680]  由神那裏從天而降
[00:08:04.680 --> 00:08:08.360]  預備好了就與新娘打扮整齊
[00:08:08.360 --> 00:08:10.680]  等候丈夫
[00:08:10.680 --> 00:08:13.800]  我聽見有大聲音從寶座出來
[00:08:13.800 --> 00:08:17.720]  說:看啊!神的像莫在人間
[00:08:17.720 --> 00:08:19.920]  祂要和他們同住
[00:08:19.920 --> 00:08:22.160]  他們要作祂的子民
[00:08:22.160 --> 00:08:25.040]  神要親自與他們同在
[00:08:25.040 --> 00:08:28.040]  神要擦去他們一切的眼淚
[00:08:28.040 --> 00:08:29.640]  不再有死亡
[00:08:29.640 --> 00:08:33.120]  也不再有悲哀、哭吼、痛苦
[00:08:33.120 --> 00:08:36.840]  因爲先前的事都過去了
[00:08:36.840 --> 00:08:39.640]  那位坐在寶座上的說:
[00:08:39.640 --> 00:08:42.760]  看啊!我把一切都更新了
[00:08:42.760 --> 00:08:45.320]  他又說:你要寫下來
[00:08:45.320 --> 00:08:48.280]  因爲這些話是可信靠的
[00:08:48.280 --> 00:08:49.720]  是真實的
[00:08:49.720 --> 00:08:51.320]  他又對我說:
[00:08:51.320 --> 00:08:52.160]  成了
[00:08:52.160 --> 00:08:53.400]  我是阿拉伐
[00:08:53.400 --> 00:08:55.120]  我是俄門格
[00:08:55.120 --> 00:08:56.560]  我是開始
[00:08:56.560 --> 00:08:57.920]  我是終結
[00:08:57.920 --> 00:09:00.040]  我要把生命的泉水
[00:09:00.040 --> 00:09:03.560]  白白賜給那口渴的人喝
[00:09:03.560 --> 00:09:06.640]  得勝的要承受這些遺孽
[00:09:06.640 --> 00:09:08.400]  我要作祂的神
[00:09:08.400 --> 00:09:10.760]  祂要作我的兒子
[00:09:10.760 --> 00:09:20.200]  至於膽怯的、不信的、可憎的、殺人的、淫亂的、行邪術的、拜偶像的和一切說謊話的人
[00:09:20.200 --> 00:09:24.280]  他們將在燒着流亡的火壺裏有份
[00:09:24.280 --> 00:09:30.360]  這是第二次的死
[00:09:30.360 --> 00:09:33.040]  在這裏約翰看到一個景象
[00:09:33.040 --> 00:09:35.960]  又聽到兩個聲音
[00:09:35.960 --> 00:09:39.920]  首先他看到的是一個新天新地
[00:09:39.920 --> 00:09:42.560]  舊的天地已經過去了
[00:09:42.560 --> 00:09:43.920]  這裏特別提到海
[00:09:43.920 --> 00:09:46.480]  他說海都不再有了
[00:09:46.480 --> 00:09:48.480]  可能有些朋友很喜歡海
[00:09:48.480 --> 00:09:51.400]  就說:爲什麼會沒有海?
[00:09:51.400 --> 00:09:55.000]  原來在猶太人的傳統觀念裏
[00:09:55.000 --> 00:09:57.600]  海是象徵着邪惡的力量
[00:09:57.600 --> 00:10:01.120]  是動盪、不安、衝擊、翻騰
[00:10:01.120 --> 00:10:03.080]  在這個新天新地裏
[00:10:03.080 --> 00:10:08.440]  再沒有這種穩藏邪惡勢力的海了
[00:10:08.440 --> 00:10:09.960]  不過喜歡海的朋友
[00:10:09.960 --> 00:10:11.520]  或者不用失望
[00:10:11.520 --> 00:10:14.120]  因爲在啓示錄的另外一個地方
[00:10:14.120 --> 00:10:16.520]  他提到在大寶座的前面
[00:10:16.520 --> 00:10:19.920]  有一個晶瑩平靜的玻璃海
[00:10:19.920 --> 00:10:23.440]  神的子民就在上面敬拜
[00:10:23.440 --> 00:10:25.560]  究竟是怎樣的呢?
[00:10:25.560 --> 00:10:30.400]  到時我們上去就會看得清清楚楚了
[00:10:30.400 --> 00:10:32.360]  在這個新天新地裏
[00:10:32.360 --> 00:10:34.800]  約翰又看到一個聖城
[00:10:34.800 --> 00:10:38.560]  一個新的耶路撒冷從天而降
[00:10:38.560 --> 00:10:42.280]  他用了新娘代駕的一刻
[00:10:42.280 --> 00:10:44.960]  去形容當時的狀態
[00:10:44.960 --> 00:10:47.080]  這座城已經預備好了
[00:10:47.080 --> 00:10:49.720]  這座城已經修飾整齊
[00:10:49.720 --> 00:10:56.320]  預備好成爲神和祂的子民永遠居住的地方
[00:10:56.320 --> 00:10:59.960]  然後約翰就聽到兩個聲音
[00:10:59.960 --> 00:11:02.400]  第一個聲音是第三、第四節
[00:11:02.400 --> 00:11:04.040]  在寶座那裏出來
[00:11:04.040 --> 00:11:06.280]  相信是天使的聲音
[00:11:06.280 --> 00:11:09.360]  祂說:看啊!神的罩膜在人間
[00:11:09.360 --> 00:11:11.000]  祂要與人同住
[00:11:11.000 --> 00:11:13.120]  他們要作祂的子民
[00:11:13.120 --> 00:11:15.280]  神要親自與他們同在
[00:11:15.280 --> 00:11:16.920]  作他們的神
[00:11:16.920 --> 00:11:19.400]  神要擦去他們一切的眼淚
[00:11:19.400 --> 00:11:20.680]  不再有死亡
[00:11:20.680 --> 00:11:23.280]  也不再有悲哀哭號疼痛
[00:11:23.280 --> 00:11:28.320]  因爲以前的事都過去了
[00:11:28.320 --> 00:11:29.920]  在歷史以來
[00:11:29.920 --> 00:11:34.000]  神透過不同的方法和人同住
[00:11:34.000 --> 00:11:35.440]  在摩西的時代
[00:11:35.440 --> 00:11:38.000]  神吩咐人做會幕
[00:11:38.000 --> 00:11:41.440]  在所羅門的時代建造了聖殿
[00:11:41.440 --> 00:11:43.040]  去到耶穌的時候
[00:11:43.040 --> 00:11:46.320]  祂度成肉身與人同住
[00:11:46.320 --> 00:11:47.400]  到今天
[00:11:47.400 --> 00:11:49.080]  是教會的時代
[00:11:49.080 --> 00:11:53.600]  聖靈是親自住在屬神的人裏面
[00:11:53.600 --> 00:11:56.600]  而將來新的聖城耶路撒冷
[00:11:56.600 --> 00:12:00.600]  就是神與人同住最圓滿的實現
[00:12:00.600 --> 00:12:02.720]  人要完全歸向神
[00:12:02.720 --> 00:12:06.960]  並且要聽祂的說話
[00:12:06.960 --> 00:12:08.240]  在舊的世界
[00:12:08.240 --> 00:12:10.800]  即是我們現在身處的這個世界
[00:12:10.800 --> 00:12:12.640]  第一個人亞當
[00:12:12.640 --> 00:12:14.560]  他自從犯罪之後
[00:12:14.560 --> 00:12:16.160]  他的反應就是很害怕
[00:12:16.160 --> 00:12:18.080]  當神說亞當你在哪裏的時候
[00:12:18.080 --> 00:12:19.880]  他躲起來了,因爲他很害怕
[00:12:19.880 --> 00:12:22.880]  因爲罪阻隔了人和神
[00:12:22.880 --> 00:12:23.920]  直到今天
[00:12:23.920 --> 00:12:26.960]  雖然我們和神已經重新連結
[00:12:26.960 --> 00:12:31.720]  但是我們似乎都不能夠完全聽得很清楚神的聲音
[00:12:31.720 --> 00:12:35.120]  我們不能夠完全看得很清楚
[00:12:35.120 --> 00:12:36.320]  面對着罪
[00:12:36.320 --> 00:12:37.800]  有時候我們會得勝
[00:12:37.800 --> 00:12:40.360]  有時候我們會失敗
[00:12:40.360 --> 00:12:41.920]  但是在新天新地裏面
[00:12:41.920 --> 00:12:44.440]  再沒有罪的阻隔
[00:12:44.440 --> 00:12:48.480]  到那時候人和神是直接見面溝通
[00:12:48.480 --> 00:12:51.280]  神要親自照顧屬於祂的人
[00:12:51.280 --> 00:12:54.880]  不再有眼淚、死亡、悲哀、哭吼、痛苦
[00:12:54.880 --> 00:12:56.800]  所有在舊的世界裏面
[00:12:56.800 --> 00:13:00.600]  因爲罪而帶來身體、心靈的痛苦
[00:13:00.600 --> 00:13:06.240]  眼淚甚至是死亡都要過去了
[00:13:06.240 --> 00:13:09.200]  第二個聲音在5到8節
[00:13:09.200 --> 00:13:11.000]  是從寶座而出
[00:13:11.000 --> 00:13:13.000]  是神親自去說的
[00:13:13.000 --> 00:13:16.720]  祂說:漢啊,我將一切都更新了
[00:13:16.720 --> 00:13:19.280]  又吩咐約翰將這番話寫下
[00:13:19.280 --> 00:13:20.640]  因爲是千真萬確的
[00:13:20.640 --> 00:13:22.920]  這些事必定會發生
[00:13:22.920 --> 00:13:26.160]  神就是阿拉伐和阿梅加
[00:13:26.160 --> 00:13:28.000]  阿拉伐和阿梅加
[00:13:28.000 --> 00:13:31.600]  就是希臘文裏頭尾兩個字母
[00:13:31.600 --> 00:13:34.320]  即是英文裏面的A和Z
[00:13:34.320 --> 00:13:36.520]  即是開始和終結
[00:13:36.520 --> 00:13:40.200]  也表示中間所有的字母都包括在內
[00:13:40.200 --> 00:13:42.800]  神創造了現在這個世界
[00:13:42.800 --> 00:13:45.480]  祂也會結束現在這個世界
[00:13:45.480 --> 00:13:49.600]  中間也充滿了神的作爲
[00:13:49.600 --> 00:13:51.240]  在新天新地裏面
[00:13:51.240 --> 00:13:53.680]  神要將生命的水
[00:13:53.680 --> 00:13:56.520]  百百次給口渴的人喝
[00:13:56.520 --> 00:13:59.680]  這個水是生命所需要的
[00:13:59.680 --> 00:14:00.760]  是百百次的
[00:14:00.760 --> 00:14:02.320]  不需要付代價
[00:14:02.320 --> 00:14:05.640]  也是源源不絕地供應給口渴的人喝
[00:14:05.640 --> 00:14:08.320]  要讓人得飽足
[00:14:08.320 --> 00:14:09.760]  到那時候
[00:14:09.760 --> 00:14:11.040]  所有得勝的信徒
[00:14:11.040 --> 00:14:14.520]  即是有份入城居住的信徒
[00:14:14.520 --> 00:14:18.280]  都可以承受產業
[00:14:18.280 --> 00:14:19.280]  聽清楚
[00:14:19.280 --> 00:14:21.840]  住在聖城耶路撒冷的人
[00:14:21.840 --> 00:14:24.240]  他們是得到產業
[00:14:24.240 --> 00:14:25.840]  不是暫時的租客
[00:14:25.840 --> 00:14:27.560]  他們有產業
[00:14:27.560 --> 00:14:29.480]  今時今日我們就很明白
[00:14:29.480 --> 00:14:32.960]  租客和業主是兩回事
[00:14:32.960 --> 00:14:37.880]  而且當你繼續看21章接下來的經文的時候
[00:14:37.880 --> 00:14:39.240]  你就會發現
[00:14:39.240 --> 00:14:43.280]  原來這個城是充滿了神的榮耀
[00:14:43.280 --> 00:14:46.400]  城的光輝就好像極貴的寶石
[00:14:46.400 --> 00:14:50.000]  寶石今日一粒都已經很貴很美
[00:14:50.000 --> 00:14:55.800]  到時整幅牆都是
[00:14:55.800 --> 00:15:02.640]  這個神要作這個城的居民的神
[00:15:02.640 --> 00:15:05.320]  居民要作祂的兒子
[00:15:05.320 --> 00:15:07.560]  不僅是居民
[00:15:07.560 --> 00:15:11.160]  而且是兒子是可以承受產業的
[00:15:11.160 --> 00:15:14.600]  這個新天新地將要比伊甸園更加好
[00:15:14.600 --> 00:15:16.560]  因爲在人未犯罪之前
[00:15:16.560 --> 00:15:18.400]  其實伊甸園都很好
[00:15:18.400 --> 00:15:21.200]  神和人是可以直接溝通的
[00:15:21.200 --> 00:15:24.360]  神也設立了生命樹和分辨善惡樹
[00:15:24.360 --> 00:15:26.360]  讓人可以選擇
[00:15:26.360 --> 00:15:29.120]  不過人最終選擇了離開神
[00:15:29.120 --> 00:15:30.400]  不聽神的話
[00:15:30.400 --> 00:15:33.560]  人通不過考驗而失落
[00:15:33.560 --> 00:15:36.160]  而去到新天新地
[00:15:36.160 --> 00:15:38.480]  所有可以進入這個城居住的人
[00:15:38.480 --> 00:15:42.960]  都已經是通過了考驗得勝的人
[00:15:42.960 --> 00:15:45.360]  是那些已經選擇離開罪
[00:15:45.360 --> 00:15:47.520]  選擇回到神身邊的人
[00:15:47.520 --> 00:15:48.960]  在新天新地裏面
[00:15:48.960 --> 00:15:52.400]  神要永遠與這羣人同住
[00:15:52.400 --> 00:15:54.720]  今日如果我們是真心悔改
[00:15:54.720 --> 00:15:55.880]  相信耶穌
[00:15:55.880 --> 00:15:58.280]  以耶穌爲救主和生命的主
[00:15:58.280 --> 00:16:00.240]  我們就選擇了神
[00:16:00.240 --> 00:16:02.040]  只要我們持守這個信心
[00:16:02.040 --> 00:16:04.880]  將來我們就一起去到新天新地裏面
[00:16:04.880 --> 00:16:09.200]  去永遠與神同住
[00:16:09.200 --> 00:16:11.760]  由第一節講到第七節
[00:16:11.760 --> 00:16:13.920]  仍然都是很美好
[00:16:13.920 --> 00:16:15.480]  不過去到第八節
[00:16:15.480 --> 00:16:17.280]  就很可怕
[00:16:17.280 --> 00:16:20.280]  對於那些仍然有機會看到這個信息的人
[00:16:20.280 --> 00:16:22.680]  這是一個警告
[00:16:22.680 --> 00:16:25.680]  因爲確實有些人是沒有通過這個考驗
[00:16:25.680 --> 00:16:28.160]  而進不了這座城的
[00:16:28.160 --> 00:16:29.360]  就是那些膽怯的
[00:16:29.360 --> 00:16:30.000]  不信的
[00:16:30.000 --> 00:16:30.720]  可憎的
[00:16:30.720 --> 00:16:31.480]  殺人的
[00:16:31.480 --> 00:16:32.080]  淫亂
[00:16:32.080 --> 00:16:32.920]  行邪術的
[00:16:32.920 --> 00:16:33.680]  拜偶像的
[00:16:33.680 --> 00:16:35.280]  和一切說方的
[00:16:35.280 --> 00:16:37.320]  他們當得的審判和報應
[00:16:37.320 --> 00:16:39.680]  就是在燒着流亡的火壺裏面
[00:16:39.680 --> 00:16:43.800]  這是第二次的死
[00:16:43.800 --> 00:16:46.520]  第一次的死就是我們每一個人都會經歷到的
[00:16:46.520 --> 00:16:48.200]  就是我們肉身的死亡
[00:16:48.200 --> 00:16:50.520]  在希伯來書九章二十七節說
[00:16:50.520 --> 00:16:51.320]  按着定命
[00:16:51.320 --> 00:16:52.280]  人人都有一死
[00:16:52.280 --> 00:16:54.800]  死後且有審判
[00:16:54.800 --> 00:16:57.120]  全道書十二章十四節說
[00:16:57.120 --> 00:16:58.680]  因爲人所做的事
[00:16:58.680 --> 00:17:00.280]  連一切隱藏的事
[00:17:00.280 --> 00:17:01.800]  無論是善善惡
[00:17:01.800 --> 00:17:05.240]  上帝都必審問
[00:17:05.240 --> 00:17:06.400]  到那時候
[00:17:06.400 --> 00:17:07.600]  第二次的死
[00:17:07.600 --> 00:17:10.480]  就是公義審判的上帝
[00:17:10.480 --> 00:17:14.360]  他必定會使惡人去面對應有的懲罰
[00:17:14.360 --> 00:17:16.880]  就是在燒着流亡的火壺裏面
