
[00:00:00.000 --> 00:00:03.000]  我們一起重讀七節聖經好嗎?
[00:03:15.000 --> 00:03:19.000]  我希望能夠和大家更加落實地去看
[00:03:19.000 --> 00:03:24.000]  為什麼我的信念一代比一代精彩是對的
[00:03:24.000 --> 00:03:27.000]  當然在今天所讀的提摩太后書
[00:03:27.000 --> 00:03:32.000]  提摩太前書和有一本書叫提多書
[00:03:32.000 --> 00:03:38.000]  在新約的學者將它組合成教目書信
[00:03:38.000 --> 00:03:41.000]  所謂教目書信就是保羅他的心
[00:03:41.000 --> 00:03:46.000]  他的心很想讓第二代提摩太和提多
[00:03:46.000 --> 00:03:48.000]  這兩個年輕的目者
[00:03:48.000 --> 00:03:52.000]  教導他們怎樣去運作一間教會
[00:03:52.000 --> 00:03:55.000]  一間教會其實在人的眼中
[00:03:55.000 --> 00:03:57.000]  都是一個機構
[00:03:57.000 --> 00:03:58.000]  都是一個組織
[00:03:58.000 --> 00:04:02.000]  以致我們怎樣在神的心意那邊
[00:04:02.000 --> 00:04:05.000]  去將這個教會的組織的運作
[00:04:05.000 --> 00:04:08.000]  能夠合乎神的心意
[00:04:08.000 --> 00:04:12.000]  所以保羅就很清楚地寫了這三封信
[00:04:12.000 --> 00:04:14.000]  給這兩個年輕的傳道人
[00:04:14.000 --> 00:04:17.000]  就說你們要看緊
[00:04:17.000 --> 00:04:19.000]  你們要看到神的心意
[00:04:19.000 --> 00:04:23.000]  以致到今天經過二千多年前之後
[00:04:23.000 --> 00:04:25.000]  我們的教會的運作
[00:04:25.000 --> 00:04:29.000]  我們仍然都回到這個教目書信那邊
[00:04:29.000 --> 00:04:33.000]  看一看究竟神的心意的教會的運作
[00:04:33.000 --> 00:04:36.000]  怎樣去處理每一件事
[00:04:36.000 --> 00:04:37.000]  如果我們仔細去看
[00:04:37.000 --> 00:04:42.000]  甚至是處理同工的薪水
[00:04:42.000 --> 00:04:44.000]  很實際的東西
[00:04:44.000 --> 00:04:47.000]  當我們仔細去看這三本書的時候
[00:04:47.000 --> 00:04:48.000]  有一個中心
[00:04:48.000 --> 00:04:53.000]  這個中心就在提摩太前書第三章十四、十五節
[00:04:53.000 --> 00:04:55.000]  我們讀一讀這十四、十五節
[00:04:55.000 --> 00:04:57.000]  準備一、二、三
[00:04:57.000 --> 00:05:00.000]  快到你哪會去
[00:05:00.000 --> 00:05:03.000]  所以先將這些事寫給你
[00:05:03.000 --> 00:05:05.000]  倘若我擔言日久
[00:05:05.000 --> 00:05:08.000]  你也可以知道在神的家中
[00:05:08.000 --> 00:05:10.000]  當怎樣行
[00:05:10.000 --> 00:05:13.000]  這家就是永生神的教會
[00:05:13.000 --> 00:05:16.000]  真理的儲石和根基
[00:05:16.000 --> 00:05:19.000]  即是說保羅當時他寫這封信的時候
[00:05:19.000 --> 00:05:21.000]  他正在坐牢
[00:05:21.000 --> 00:05:22.000]  他是第二次坐牢
[00:05:22.000 --> 00:05:24.000]  而當他寫這封信的時候
[00:05:24.000 --> 00:05:25.000]  他的心就說
[00:05:25.000 --> 00:05:27.000]  我很想去見他們兩位年輕的同工
[00:05:27.000 --> 00:05:30.000]  不過我現在沒有辦法
[00:05:30.000 --> 00:05:32.000]  我希望有一天我可以去
[00:05:32.000 --> 00:05:34.000]  但是若然我真的去不到的時候
[00:05:34.000 --> 00:05:36.000]  我就將這封信先給你
[00:05:36.000 --> 00:05:39.000]  你看一看神的心意的教會
[00:05:39.000 --> 00:05:41.000]  是一個怎樣運作的教會
[00:05:41.000 --> 00:05:44.000]  以致可以合乎神的心意
[00:05:44.000 --> 00:05:47.000]  來建立他自己的家
[00:05:47.000 --> 00:05:50.000]  當然保羅寫這封信的時候
[00:05:50.000 --> 00:05:51.000]  他自己正在坐牢
[00:05:51.000 --> 00:05:54.000]  而加上當時的羅馬政權
[00:05:54.000 --> 00:05:58.000]  皇帝就是一個叫尼祿王
[00:05:58.000 --> 00:06:00.000]  是一個非常殘暴的皇帝
[00:06:00.000 --> 00:06:03.000]  特別對基督徒那種逼迫是很嚴峻
[00:06:03.000 --> 00:06:07.000]  以致當時的確有些基督徒
[00:06:07.000 --> 00:06:11.000]  因為逼迫得那麼嚴重就離開信仰
[00:06:11.000 --> 00:06:13.000]  當中他提出了兩個名字
[00:06:13.000 --> 00:06:14.000]  一個叫做肥吉路
[00:06:14.000 --> 00:06:16.000]  一個叫做阿摩奇尼
[00:06:16.000 --> 00:06:19.000]  這兩個人因為受不住那種逼迫
[00:06:19.000 --> 00:06:22.000]  於是就離開了信仰
[00:06:22.000 --> 00:06:25.000]  但另一方面有一個叫做阿尼釋弗
[00:06:25.000 --> 00:06:26.000]  他就相反
[00:06:26.000 --> 00:06:29.000]  就算有多少的難處
[00:06:29.000 --> 00:06:30.000]  有多少的苦難
[00:06:30.000 --> 00:06:31.000]  有多少的逼迫
[00:06:31.000 --> 00:06:34.000]  他說我仍然要持守這個信仰
[00:06:34.000 --> 00:06:36.000]  我要在這個信仰當中
[00:06:36.000 --> 00:06:38.000]  繼續去關心保羅
[00:06:38.000 --> 00:06:39.000]  就算他正在坐牢
[00:06:39.000 --> 00:06:42.000]  我由以弗所去到羅馬
[00:06:42.000 --> 00:06:46.000]  我都要繼續去鼓勵祝福保羅
[00:06:46.000 --> 00:06:49.000]  所以在任何的環境當中
[00:06:49.000 --> 00:06:51.000]  很多時候我們都看到有兩批人
[00:06:51.000 --> 00:06:54.000]  一些可能真的會離開了真理
[00:06:54.000 --> 00:06:56.000]  一些仍然持守真理
[00:06:56.000 --> 00:06:57.000]  這是一個事實
[00:06:57.000 --> 00:06:59.000]  就在一個這樣的背景下
[00:06:59.000 --> 00:07:01.000]  保羅就寫了提摩提後書
[00:07:01.000 --> 00:07:03.000]  去到第二章
[00:07:03.000 --> 00:07:05.000]  而第二章頭那七節
[00:07:05.000 --> 00:07:07.000]  我自己心裏邊想
[00:07:07.000 --> 00:07:10.000]  是很適合我上星期三
[00:07:10.000 --> 00:07:13.000]  所講的那兩節聖經的配合
[00:07:13.000 --> 00:07:17.000]  以致到我就用那兩節聖經作為兩點
[00:07:17.000 --> 00:07:18.000]  第一點就是說
[00:07:18.000 --> 00:07:21.000]  我們要校正我們的焦點
[00:07:21.000 --> 00:07:23.000]  這個焦點就是耶穌基督
[00:07:23.000 --> 00:07:26.000]  我們一定要看著耶穌基督這個標竿
[00:07:26.000 --> 00:07:27.000]  這個目標
[00:07:27.000 --> 00:07:29.000]  我們向著它跑
[00:07:29.000 --> 00:07:30.000]  我們要忘記背後
[00:07:30.000 --> 00:07:32.000]  過去發生什麼事都好
[00:07:32.000 --> 00:07:33.000]  我們忘記它
[00:07:33.000 --> 00:07:34.000]  意思是忘記它
[00:07:34.000 --> 00:07:36.000]  不是說我們的記憶會忘記了
[00:07:36.000 --> 00:07:38.000]  而是我們不要受這些事情
[00:07:38.000 --> 00:07:41.000]  影響我們繼續向前走
[00:07:41.000 --> 00:07:44.000]  當然講得很容易
[00:07:44.000 --> 00:07:46.000]  看著耶穌的標竿很容易
[00:07:46.000 --> 00:07:48.000]  但怎樣實踐
[00:07:48.000 --> 00:07:50.000]  看著耶穌這個標竿來跑
[00:07:50.000 --> 00:07:52.000]  我覺得這段聖經
[00:07:52.000 --> 00:07:54.000]  給我們有四樣東西去反思
[00:07:54.000 --> 00:07:57.000]  怎樣可以跟著耶穌的標竿
[00:07:57.000 --> 00:07:58.000]  看著耶穌的標竿
[00:07:58.000 --> 00:08:01.000]  這個焦點來向前走
[00:08:01.000 --> 00:08:02.000]  第一
[00:08:02.000 --> 00:08:08.000]  我覺得我們一定要看重兩代的關係
[00:08:08.000 --> 00:08:10.000]  什麼叫做兩代的關係
[00:08:10.000 --> 00:08:12.000]  一代比一代精彩
[00:08:12.000 --> 00:08:14.000]  牽涉到有兩代
[00:08:14.000 --> 00:08:15.000]  大家明白我的意思嗎
[00:08:15.000 --> 00:08:16.000]  一定要有兩代
[00:08:16.000 --> 00:08:17.000]  而第一節
[00:08:17.000 --> 00:08:18.000]  保和講得很有趣
[00:08:18.000 --> 00:08:20.000]  保和第一節一開始講什麼
[00:08:20.000 --> 00:08:23.000]  他說「我而」
[00:08:23.000 --> 00:08:25.000]  即是我的兒子
[00:08:25.000 --> 00:08:27.000]  他跟提摩泰說
[00:08:27.000 --> 00:08:29.000]  你是我的兒子
[00:08:29.000 --> 00:08:31.000]  在原文來說
[00:08:31.000 --> 00:08:34.000]  希臘文在「我而」之前
[00:08:34.000 --> 00:08:35.000]  還有兩個希臘文
[00:08:35.000 --> 00:08:37.000]  一個是「你」
[00:08:37.000 --> 00:08:39.000]  一個是「所以」
[00:08:39.000 --> 00:08:40.000]  換言之
[00:08:40.000 --> 00:08:41.000]  如果直譯
[00:08:41.000 --> 00:08:45.000]  就是「所以你我而」
[00:08:45.000 --> 00:08:49.000]  即是保和看著提摩泰
[00:08:49.000 --> 00:08:52.000]  他說你是我的兒子
[00:08:52.000 --> 00:08:54.000]  我是很關心你的
[00:08:54.000 --> 00:08:56.000]  那種關係的密切
[00:08:56.000 --> 00:08:58.000]  是很特別的
[00:08:58.000 --> 00:08:59.000]  讓我們能夠看到
[00:08:59.000 --> 00:09:02.000]  原來今天我們要一代比一代精彩
[00:09:02.000 --> 00:09:04.000]  是要兩代之間的關係
[00:09:04.000 --> 00:09:07.000]  仍然堅守著
[00:09:07.000 --> 00:09:08.000]  換言之
[00:09:08.000 --> 00:09:10.000]  其實我們中國人很明白
[00:09:10.000 --> 00:09:12.000]  中國人常常說
[00:09:12.000 --> 00:09:14.000]  有關係就什麼都可以
[00:09:14.000 --> 00:09:17.000]  沒有關係就什麼都不可以
[00:09:17.000 --> 00:09:18.000]  很有趣
[00:09:18.000 --> 00:09:19.000]  中國人很喜歡這樣
[00:09:19.000 --> 00:09:22.000]  換言之在關係裡
[00:09:22.000 --> 00:09:24.000]  保和跟提摩泰
[00:09:24.000 --> 00:09:26.000]  他忽然跟提摩泰說
[00:09:26.000 --> 00:09:28.000]  你要剛強
[00:09:28.000 --> 00:09:31.000]  在一個很緊密的關係裡
[00:09:31.000 --> 00:09:33.000]  你要剛強
[00:09:33.000 --> 00:09:35.000]  如果沒有關係
[00:09:35.000 --> 00:09:37.000]  坐著也傻
[00:09:37.000 --> 00:09:39.000]  無端端跟我說我要剛強
[00:09:39.000 --> 00:09:41.000]  但保和說
[00:09:41.000 --> 00:09:42.000]  在關係裡
[00:09:42.000 --> 00:09:45.000]  他帶出了第二點
[00:09:45.000 --> 00:09:46.000]  第二點是
[00:09:46.000 --> 00:09:50.000]  一切都是神的恩典
[00:09:50.000 --> 00:09:52.000]  什麼意思呢
[00:09:52.000 --> 00:09:53.000]  很有趣
[00:09:53.000 --> 00:09:55.000]  他說你要剛強
[00:09:55.000 --> 00:09:59.000]  剛強這個字是一個動詞
[00:09:59.000 --> 00:10:01.000]  我們今天就嘗試聽到
[00:10:01.000 --> 00:10:03.000]  學英文的文法
[00:10:03.000 --> 00:10:05.000]  這個動詞
[00:10:05.000 --> 00:10:06.000]  如果看回原文
[00:10:06.000 --> 00:10:08.000]  它是第二身
[00:10:08.000 --> 00:10:09.000]  就是second person
[00:10:09.000 --> 00:10:11.000]  你是第二身
[00:10:11.000 --> 00:10:13.000]  就是單數
[00:10:13.000 --> 00:10:16.000]  也是一個被動的
[00:10:16.000 --> 00:10:18.000]  但也是一個imperative
[00:10:18.000 --> 00:10:20.000]  就是一個命令
[00:10:20.000 --> 00:10:21.000]  換言之
[00:10:21.000 --> 00:10:24.000]  保和說你要剛強
[00:10:24.000 --> 00:10:25.000]  這個是被動的
[00:10:25.000 --> 00:10:28.000]  不是說我要剛強就要剛強
[00:10:28.000 --> 00:10:31.000]  前天我跟一班中學同學
[00:10:31.000 --> 00:10:32.000]  在zoom
[00:10:32.000 --> 00:10:34.000]  為什麼我們要zoom呢
[00:10:34.000 --> 00:10:35.000]  跟一班中學同學
[00:10:35.000 --> 00:10:37.000]  就是因為我們明年
[00:10:37.000 --> 00:10:40.000]  就是我們畢業金禧
[00:10:40.000 --> 00:10:41.000]  大家明白我的意思嗎
[00:10:41.000 --> 00:10:42.000]  我們明年畢業金禧
[00:10:42.000 --> 00:10:44.000]  你們還沒有出生吧
[00:10:44.000 --> 00:10:46.000]  金禧
[00:10:46.000 --> 00:10:48.000]  我們明年有大事
[00:10:48.000 --> 00:10:49.000]  要回到母校
[00:10:49.000 --> 00:10:51.000]  慶祝我們金禧
[00:10:51.000 --> 00:10:52.000]  於是我們就這樣
[00:10:52.000 --> 00:10:55.000]  你知道每次回到母校
[00:10:55.000 --> 00:10:58.000]  當然要送些東西給母校
[00:10:58.000 --> 00:10:59.000]  我們就商量
[00:10:59.000 --> 00:11:01.000]  送些什麼給母校呢
[00:11:01.000 --> 00:11:02.000]  母校需要些什麼呢
[00:11:02.000 --> 00:11:03.000]  於是我們就說
[00:11:03.000 --> 00:11:05.000]  不如我們籌款
[00:11:05.000 --> 00:11:07.000]  一起捐款
[00:11:07.000 --> 00:11:09.000]  目標就是200萬
[00:11:09.000 --> 00:11:12.000]  200萬這麼厲害
[00:11:12.000 --> 00:11:14.000]  上一屆也是50多萬
[00:11:14.000 --> 00:11:15.000]  我們這屆200萬
[00:11:15.000 --> 00:11:19.000]  我們有200個人畢業了
[00:11:19.000 --> 00:11:20.000]  都還沒有死
[00:11:20.000 --> 00:11:21.000]  200萬人
[00:11:21.000 --> 00:11:23.000]  200萬人只是一個人一萬
[00:11:23.000 --> 00:11:25.000]  所以我們就決定200萬
[00:11:25.000 --> 00:11:26.000]  我說不要緊
[00:11:26.000 --> 00:11:27.000]  200萬
[00:11:27.000 --> 00:11:30.000]  我記得我們在培政的時候
[00:11:30.000 --> 00:11:31.000]  有一首歌
[00:11:31.000 --> 00:11:34.000]  其實我已經忘記了其他歌詞
[00:11:34.000 --> 00:11:36.000]  我只記得第一句
[00:11:36.000 --> 00:11:38.000]  第一句怎麼唱呢
[00:11:38.000 --> 00:11:41.000]  我要剛強
[00:11:41.000 --> 00:11:43.000]  我要剛強
[00:11:43.000 --> 00:11:44.000]  不是我唱我要剛強
[00:11:44.000 --> 00:11:45.000]  我就是剛強
[00:11:45.000 --> 00:11:47.000]  在這裡來說
[00:11:47.000 --> 00:11:49.000]  你要剛強是一個被動
[00:11:49.000 --> 00:11:50.000]  這個被動是什麼意思呢
[00:11:50.000 --> 00:11:52.000]  就是前面一句說話
[00:11:52.000 --> 00:11:55.000]  基督耶穌的恩典中的剛強
[00:11:55.000 --> 00:11:58.000]  就是說這個剛強是來自耶穌基督
[00:11:58.000 --> 00:12:00.000]  而且是恩典
[00:12:00.000 --> 00:12:02.000]  什麼叫恩典呢
[00:12:02.000 --> 00:12:03.000]  以前我也說過
[00:12:03.000 --> 00:12:05.000]  恩典就是如果你上班
[00:12:05.000 --> 00:12:08.000]  做足公司要他做的事情
[00:12:08.000 --> 00:12:10.000]  到月底出糧
[00:12:10.000 --> 00:12:12.000]  我們的老闆不會跟你說
[00:12:12.000 --> 00:12:13.000]  這是恩典
[00:12:13.000 --> 00:12:15.000]  你會說什麼是恩典
[00:12:15.000 --> 00:12:16.000]  我不用做嗎
[00:12:16.000 --> 00:12:19.000]  但如果你整個月都沒有工作
[00:12:19.000 --> 00:12:21.000]  而老闆仍然出糧給你
[00:12:21.000 --> 00:12:22.000]  那就是恩典
[00:12:22.000 --> 00:12:23.000]  你都沒有工作
[00:12:23.000 --> 00:12:25.000]  還有糧出還不是恩典
[00:12:25.000 --> 00:12:28.000]  就是說我們不賠
[00:12:28.000 --> 00:12:31.000]  但是神將這個剛強
[00:12:31.000 --> 00:12:33.000]  將這個能力
[00:12:33.000 --> 00:12:34.000]  加給我們
[00:12:34.000 --> 00:12:36.000]  加給我們有足夠的能力
[00:12:36.000 --> 00:12:39.000]  來面對前面的苦難
[00:12:39.000 --> 00:12:40.000]  而第三
[00:12:40.000 --> 00:12:43.000]  其實對我來說是最難說的
[00:12:43.000 --> 00:12:46.000]  我們要夠膽表達一些真的東西
[00:12:46.000 --> 00:12:51.000]  這段聖經出現了三個命令
[00:12:51.000 --> 00:12:53.000]  第一個命令就是你要剛強
[00:12:53.000 --> 00:12:55.000]  第二個命令你要受苦
[00:12:55.000 --> 00:12:57.000]  第三個命令你要思想
[00:12:57.000 --> 00:12:59.000]  三個命令
[00:12:59.000 --> 00:13:00.000]  對中國人來說
[00:13:00.000 --> 00:13:01.000]  特別是華人教會來說
[00:13:01.000 --> 00:13:03.000]  我們很多時候都不夠膽說真話
[00:13:03.000 --> 00:13:05.000]  我們很多時候見到有些人做錯事
[00:13:05.000 --> 00:13:07.000]  還是先不要說
[00:13:07.000 --> 00:13:08.000]  讓他自己反省
[00:13:08.000 --> 00:13:10.000]  甚至面對他就說
[00:13:10.000 --> 00:13:11.000]  你想一下
[00:13:11.000 --> 00:13:12.000]  你知道的
[00:13:12.000 --> 00:13:14.000]  其實他怎會知道
[00:13:14.000 --> 00:13:17.000]  但我覺得今天我們在上一代
[00:13:17.000 --> 00:13:20.000]  會不會夠膽去跟下一代說
[00:13:20.000 --> 00:13:22.000]  有些事你做錯了
[00:13:22.000 --> 00:13:24.000]  或是我做錯了
[00:13:24.000 --> 00:13:26.000]  我的前輩同樣會跟我說
[00:13:26.000 --> 00:13:27.000]  我做錯了
[00:13:27.000 --> 00:13:29.000]  我會不會接受呢
[00:13:29.000 --> 00:13:32.000]  因為我們仍然都是將他隱藏住
[00:13:32.000 --> 00:13:33.000]  不要說
[00:13:33.000 --> 00:13:34.000]  讓他自己明白
[00:13:34.000 --> 00:13:37.000]  其實如果我們說要一代比一代精彩
[00:13:37.000 --> 00:13:38.000]  保羅說
[00:13:38.000 --> 00:13:41.000]  我要夠膽將一些真的東西
[00:13:41.000 --> 00:13:42.000]  你們說出來
[00:13:42.000 --> 00:13:44.000]  哪怕說完之後被人罵
[00:13:44.000 --> 00:13:48.000]  哪怕被人不喜歡你
[00:13:48.000 --> 00:13:51.000]  哪怕你可能會被人說很多東西
[00:13:51.000 --> 00:13:53.000]  但如果是事實的時候
[00:13:53.000 --> 00:13:55.000]  我夠不夠膽說
[00:13:55.000 --> 00:13:57.000]  但保羅在這裡讓我看到
[00:13:57.000 --> 00:13:59.000]  如果我們要一代比一代精彩
[00:13:59.000 --> 00:14:03.000]  我們就要夠膽說一些真的東西
[00:14:03.000 --> 00:14:04.000]  而最後
[00:14:04.000 --> 00:14:11.000]  我們要將真理托付給一些可信賴的人
[00:14:11.000 --> 00:14:12.000]  這裡所說
[00:14:12.000 --> 00:14:15.000]  在這麼多的見證人當中
[00:14:15.000 --> 00:14:19.000]  將真理傳給一些忠心的人
[00:14:19.000 --> 00:14:22.000]  忠心這個字的原文意思就是
[00:14:22.000 --> 00:14:24.000]  可信賴的人
[00:14:24.000 --> 00:14:25.000]  就是說
[00:14:25.000 --> 00:14:28.000]  今天我們所得到的真理
[00:14:28.000 --> 00:14:31.000]  我們會不會找一些可信賴的人
[00:14:31.000 --> 00:14:33.000]  來交付給他
[00:14:33.000 --> 00:14:39.000]  讓他可以將這個真理繼續傳遞
[00:14:39.000 --> 00:14:41.000]  可能大家會問
[00:14:41.000 --> 00:14:44.000]  這四點跟耶穌基督有什麼關係?
[00:14:44.000 --> 00:14:46.000]  跟耶穌基督的焦點
[00:14:46.000 --> 00:14:48.000]  教政的焦點有什麼關係?
[00:14:48.000 --> 00:14:50.000]  我們想想耶穌
[00:14:50.000 --> 00:14:53.000]  耶穌出道的時候
[00:14:53.000 --> 00:14:57.000]  他有一天用了全晚祈禱
[00:14:57.000 --> 00:14:59.000]  通宵祈禱
[00:14:59.000 --> 00:15:02.000]  差不多起碼八小時祈禱
[00:15:02.000 --> 00:15:03.000]  當他祈禱之後
[00:15:03.000 --> 00:15:04.000]  他要下山
[00:15:04.000 --> 00:15:07.000]  下山就選擇了十二個門徒
[00:15:07.000 --> 00:15:08.000]  十二個門徒
[00:15:08.000 --> 00:15:11.000]  他說我要將
[00:15:11.000 --> 00:15:12.000]  接下來這三年
[00:15:12.000 --> 00:15:15.000]  我要將真理交付給他們
[00:15:15.000 --> 00:15:17.000]  這十二個門徒
[00:15:17.000 --> 00:15:18.000]  他覺得這十二個門徒
[00:15:18.000 --> 00:15:20.000]  是他可以信賴
[00:15:20.000 --> 00:15:22.000]  以至到這十二個門徒
[00:15:22.000 --> 00:15:25.000]  承接了耶穌給他們的權柄
[00:15:25.000 --> 00:15:26.000]  給他們的真理
[00:15:26.000 --> 00:15:30.000]  他要繼續按照大使命傳下去
[00:15:30.000 --> 00:15:31.000]  當然我們知道
[00:15:31.000 --> 00:15:33.000]  十二個門徒當中有一個出賣他
[00:15:33.000 --> 00:15:35.000]  我上星期已經說了
[00:15:35.000 --> 00:15:36.000]  換言之
[00:15:36.000 --> 00:15:38.000]  耶穌祈禱了一整晚
[00:15:38.000 --> 00:15:40.000]  他也選了十二個門徒
[00:15:40.000 --> 00:15:42.000]  也有一個出賣他
[00:15:42.000 --> 00:15:44.000]  我深信我們今天沒有祈禱去選人
[00:15:44.000 --> 00:15:46.000]  一定有很多人出賣我們
[00:15:46.000 --> 00:15:48.000]  但是還可以的
[00:15:48.000 --> 00:15:51.000]  耶穌還沒有任何的困難
[00:15:51.000 --> 00:15:52.000]  是這樣的
[00:15:52.000 --> 00:15:53.000]  沒有問題的
[00:15:53.000 --> 00:15:54.000]  但是有十一個
[00:15:54.000 --> 00:15:57.000]  他繼續將真理傳下去
[00:15:57.000 --> 00:15:59.000]  我們同福聖經學院
[00:15:59.000 --> 00:16:01.000]  一直的宗旨就是說
[00:16:01.000 --> 00:16:02.000]  我們是找一些人
[00:16:02.000 --> 00:16:04.000]  是值得信賴的人
[00:16:04.000 --> 00:16:07.000]  將真理教導他們
[00:16:07.000 --> 00:16:08.000]  以至到他們可以
[00:16:08.000 --> 00:16:10.000]  繼續將真理傳下去
[00:16:10.000 --> 00:16:13.000]  如果我們沒有一些前輩
[00:16:13.000 --> 00:16:15.000]  不斷將真理傳下去
[00:16:15.000 --> 00:16:17.000]  我們今天不可能有教會
[00:16:17.000 --> 00:16:20.000]  所以我們要為我們的前輩
[00:16:20.000 --> 00:16:21.000]  張榮耀歸給我們的天父
[00:16:21.000 --> 00:16:23.000]  將掌聲歸給我們的天父
[00:16:23.000 --> 00:16:25.000]  因為很多的前輩
[00:16:25.000 --> 00:16:27.000]  他給我們很多的真理
[00:16:27.000 --> 00:16:30.000]  讓我們今天仍然有教會的存在
[00:16:30.000 --> 00:16:32.000]  所以耶穌一樣
[00:16:32.000 --> 00:16:34.000]  他其實不需要門徒
