
[00:00:00.000 --> 00:00:08.480]  今天我們講到的經文會在羅馬書第二章28-29節
[00:01:35.280 --> 00:01:37.280]  跟阿伯蘭說
[00:01:37.280 --> 00:01:39.280]  你要成為多國的父
[00:01:39.280 --> 00:01:40.280]  跟阿伯蘭說
[00:01:40.280 --> 00:01:41.280]  你的名字不再叫阿伯蘭
[00:01:41.280 --> 00:01:43.280]  要叫阿伯拉罕
[00:01:43.280 --> 00:01:47.280]  再跟阿伯蘭說
[00:01:47.280 --> 00:01:50.280]  我必是你生養極其繁多
[00:01:50.280 --> 00:01:52.280]  國度要從你而立
[00:01:52.280 --> 00:01:55.280]  君王從你而出
[00:01:55.280 --> 00:01:57.280]  還要
[00:01:57.280 --> 00:02:01.280]  要作你和你後裔的神
[00:02:01.280 --> 00:02:03.280]  我要將現在你所寄居的地
[00:02:03.280 --> 00:02:04.280]  就是迦南全地
[00:02:04.280 --> 00:02:07.280]  賜給你和你的後裔永遠為業
[00:02:07.280 --> 00:02:10.280]  我也必作他們的神
[00:02:10.280 --> 00:02:13.280]  這是神與阿伯蘭所立的約
[00:02:13.280 --> 00:02:16.280]  然後人要做什麼呢
[00:02:16.280 --> 00:02:19.280]  神又對阿伯蘭說
[00:02:19.280 --> 00:02:21.280]  這就是我與你
[00:02:21.280 --> 00:02:23.280]  以及你的後裔所立的約
[00:02:23.280 --> 00:02:25.280]  是你們所當首的
[00:02:25.280 --> 00:02:29.280]  你們所有的男子都要受割禮
[00:02:29.280 --> 00:02:30.280]  第十一節
[00:02:30.280 --> 00:02:33.280]  你們要割去肉體的包皮
[00:02:33.280 --> 00:02:37.280]  這是我與你們納約的記號
[00:02:37.280 --> 00:02:38.280]  聽不聽得懂
[00:02:38.280 --> 00:02:44.280]  做一個簡單的說要
[00:02:44.280 --> 00:02:45.280]  阿伯拉罕
[00:02:45.280 --> 00:02:47.280]  神主動和阿伯拉罕納約
[00:02:47.280 --> 00:02:49.280]  神做了什麼呢
[00:02:49.280 --> 00:02:51.280]  讓阿伯拉罕成為多國的父
[00:02:51.280 --> 00:02:53.280]  有很多的後裔
[00:02:53.280 --> 00:02:56.280]  有迦南地成為後裔的產業
[00:02:56.280 --> 00:02:58.280]  中間有國家出來
[00:02:58.280 --> 00:03:00.280]  有君王出來
[00:03:00.280 --> 00:03:03.280]  神要成為阿伯拉罕後裔的神
[00:03:03.280 --> 00:03:06.280]  這些全部都是神主動去做的
[00:03:06.280 --> 00:03:07.280]  人要做什麼
[00:03:07.280 --> 00:03:10.280]  阿伯拉罕要做什麼
[00:03:10.280 --> 00:03:14.280]  什麼都不用
[00:03:14.280 --> 00:03:20.280]  這個約全都是因典
[00:03:20.280 --> 00:03:23.280]  但這個約的記號是什麼
[00:03:23.280 --> 00:03:24.280]  割禮
[00:03:24.280 --> 00:03:28.280]  用現代醫學的說法就是割包皮
[00:03:28.280 --> 00:03:29.280]  對猶太人來說
[00:03:29.280 --> 00:03:36.280]  割禮是神與祖先阿伯拉罕納約的記號
[00:03:36.280 --> 00:03:40.280]  全是因典的一個約
[00:03:40.280 --> 00:03:41.280]  對猶太人來說
[00:03:41.280 --> 00:03:42.280]  不只是一個割禮
[00:03:42.280 --> 00:03:43.280]  是一個記號
[00:03:43.280 --> 00:03:44.280]  還有另外一樣東西
[00:03:44.280 --> 00:03:46.280]  是他們的身份
[00:03:46.280 --> 00:03:49.280]  是他們得以傳承極之重要的
[00:03:49.280 --> 00:03:51.280]  就是西乃的約
[00:03:51.280 --> 00:03:55.280]  就是神帶領以色列人出埃及的時候
[00:03:55.280 --> 00:03:57.280]  去到沙漠
[00:03:57.280 --> 00:03:59.280]  去到西乃山下面
[00:03:59.280 --> 00:04:00.280]  摩西上西乃山
[00:04:00.280 --> 00:04:03.280]  神頒下十誡典章律法
[00:04:03.280 --> 00:04:05.280]  這個律法
[00:04:05.280 --> 00:04:08.280]  出埃及的十九章四到六節
[00:04:08.280 --> 00:04:10.280]  我向埃及人所行的事
[00:04:10.280 --> 00:04:12.280]  你們都看見了
[00:04:12.280 --> 00:04:14.280]  如應將你們背在翅膀上
[00:04:14.280 --> 00:04:16.280]  帶你們來歸我
[00:04:16.280 --> 00:04:19.280]  如今你們若真的聽從我的話
[00:04:19.280 --> 00:04:21.280]  遵守我的約
[00:04:21.280 --> 00:04:23.280]  就要在萬民中作屬我的子民
[00:04:23.280 --> 00:04:25.280]  因為全地都是我的
[00:04:25.280 --> 00:04:27.280]  你們要歸我
[00:04:27.280 --> 00:04:29.280]  作祭司的國度
[00:04:29.280 --> 00:04:31.280]  為神聖的子民
[00:04:31.280 --> 00:04:33.280]  這個西乃的約
[00:04:33.280 --> 00:04:36.280]  這個西乃的約不是神與阿伯拉罕所立
[00:04:36.280 --> 00:04:39.280]  是神與整個以色列群體所立的約
[00:04:39.280 --> 00:04:41.280]  一個民族的約
[00:04:41.280 --> 00:04:42.280]  神做甚麼呢
[00:04:42.280 --> 00:04:44.280]  神會將他們分別出來
[00:04:44.280 --> 00:04:46.280]  彈彈屬於神自己
[00:04:46.280 --> 00:04:49.280]  他們成為祭司的國度
[00:04:49.280 --> 00:04:51.280]  他們成為分別為聖
[00:04:51.280 --> 00:04:53.280]  神聖的子民
[00:04:53.280 --> 00:04:56.280]  但這個群體要做甚麼呢
[00:04:56.280 --> 00:04:57.280]  遵守神的約
[00:04:57.280 --> 00:04:59.280]  聽從神的話
[00:04:59.280 --> 00:05:01.280]  那佔甚麼呢
[00:05:01.280 --> 00:05:07.280]  十誡律法典章
[00:05:07.280 --> 00:05:10.280]  所以一個是國禮
[00:05:10.280 --> 00:05:12.280]  一個是記號
[00:05:12.280 --> 00:05:17.280]  律法是神與他們在一起
[00:05:17.280 --> 00:05:20.280]  讓他們知道自己是永遠屬於神
[00:05:20.280 --> 00:05:22.280]  這兩件事對以色列人來說
[00:05:22.280 --> 00:05:24.280]  是極之極之重要
[00:05:24.280 --> 00:05:26.280]  成為今天
[00:05:26.280 --> 00:05:27.280]  很久很久
[00:05:27.280 --> 00:05:30.280]  直至如今都成為他們的堅持
[00:05:30.280 --> 00:05:33.280]  特別是在舊約
[00:05:33.280 --> 00:05:34.280]  他們亡國之後
[00:05:34.280 --> 00:05:36.280]  因為他們不遵守律法
[00:05:36.280 --> 00:05:37.280]  亡國
[00:05:37.280 --> 00:05:40.280]  被擄到巴比倫
[00:05:40.280 --> 00:05:42.280]  被擄到不同的地方
[00:05:42.280 --> 00:05:43.280]  他們那時悔改
[00:05:43.280 --> 00:05:48.280]  他們知道原來不遵守律法這麼大件事
[00:05:48.280 --> 00:05:51.280]  所以由那個時候開始
[00:05:51.280 --> 00:05:53.280]  因為他們再不能夠
[00:05:53.280 --> 00:05:55.280]  每一年三個大的節日
[00:05:55.280 --> 00:05:57.280]  去到耶路撒冷去敬拜神
[00:05:57.280 --> 00:06:01.280]  因為他們已經被擄到不同的地方
[00:06:01.280 --> 00:06:03.280]  但他們要繼續堅守
[00:06:03.280 --> 00:06:04.280]  他們覺得最重要的
[00:06:04.280 --> 00:06:05.280]  就是國禮
[00:06:05.280 --> 00:06:06.280]  神納約的記號
[00:06:06.280 --> 00:06:07.280]  還有律法
[00:06:07.280 --> 00:06:10.280]  神給他們的
[00:06:10.280 --> 00:06:12.280]  所以在任何的地方
[00:06:12.280 --> 00:06:14.280]  只有十個猶太人
[00:06:14.280 --> 00:06:18.280]  就會設立回堂
[00:06:18.280 --> 00:06:20.280]  傳承律法
[00:06:20.280 --> 00:06:23.280]  堅持律法
[00:06:23.280 --> 00:06:25.280]  堅持他們的信仰
[00:06:25.280 --> 00:06:27.280]  也是他們的文化
[00:06:27.280 --> 00:06:29.280]  這樣
[00:06:29.280 --> 00:06:32.280]  他們就可以保持他們自己的民族
[00:06:32.280 --> 00:06:33.280]  這樣
[00:06:33.280 --> 00:06:37.280]  他們就可以繼續堅持他們自己的身份
[00:06:37.280 --> 00:06:41.280]  他們肯定自己是蒙簡選的
[00:06:41.280 --> 00:06:42.280]  但慢慢
[00:06:42.280 --> 00:06:45.280]  也都出了另外一樣東西出來
[00:06:45.280 --> 00:06:47.280]  開始有那份優越感
[00:06:47.280 --> 00:06:50.280]  唯有我們是屬於神的
[00:06:50.280 --> 00:06:53.280]  唯有我們有律法
[00:06:53.280 --> 00:06:55.280]  因為那個時候
[00:06:55.280 --> 00:07:00.280]  唯有猶太人的律法是最完備的
[00:07:00.280 --> 00:07:02.280]  在其他民族裏面
[00:07:02.280 --> 00:07:04.280]  每個國家都有自己的文化
[00:07:04.280 --> 00:07:06.280]  有自己的規條
[00:07:06.280 --> 00:07:08.280]  但猶太人的律法是最完備的
[00:07:08.280 --> 00:07:11.280]  第二個挑戰就是說
[00:07:11.280 --> 00:07:14.280]  所以當看到舊約的時候
[00:07:14.280 --> 00:07:15.280]  去到新約你會發覺
[00:07:15.280 --> 00:07:17.280]  猶太人不喜歡和外邦人在一起
[00:07:17.280 --> 00:07:20.280]  因為會被玷污
[00:07:20.280 --> 00:07:22.280]  我們是優秀的文化
[00:07:22.280 --> 00:07:25.280]  我們是蒙神簡選
[00:07:25.280 --> 00:07:29.280]  其他的他們會看輕
[00:07:29.280 --> 00:07:31.280]  在羅馬書第二章28-29
[00:07:31.280 --> 00:07:33.280]  我剛才所讀的那段經文
[00:07:33.280 --> 00:07:37.280]  保羅向羅馬的猶太的信徒
[00:07:37.280 --> 00:07:38.280]  講到國禮之前
[00:07:38.280 --> 00:07:41.280]  其實第二章一開始他們是講律法
[00:07:41.280 --> 00:07:43.280]  講審判
[00:07:43.280 --> 00:07:46.280]  他針對的第一件挑戰的
[00:07:46.280 --> 00:07:47.280]  猶太的信徒就是
[00:07:47.280 --> 00:07:51.280]  你們怎樣去看那些外邦人
[00:07:51.280 --> 00:07:54.280]  你們自以為有律法很聰明
[00:07:54.280 --> 00:08:00.280]  覺得會在律法之下是神最大的恩典
[00:08:00.280 --> 00:08:04.280]  在普羅話那些沒有律法的人
[00:08:04.280 --> 00:08:09.280]  神也將他們的心意放在他們的良知上
[00:08:09.280 --> 00:08:10.280]  當你們有律法的時候
[00:08:10.280 --> 00:08:11.280]  猶太人你們有律法
[00:08:11.280 --> 00:08:13.280]  會在律法之下
[00:08:13.280 --> 00:08:16.280]  神要按著律法去審判你們
[00:08:16.280 --> 00:08:19.280]  但沒有律法的外邦人
[00:08:19.280 --> 00:08:21.280]  只要他們按著心裡的良知
[00:08:21.280 --> 00:08:24.280]  神放在他們心裡的規條
[00:08:24.280 --> 00:08:25.280]  他們按著行的時候
[00:08:25.280 --> 00:08:28.280]  神也是這樣去審判他們
[00:08:28.280 --> 00:08:30.280]  並不是讓你們低等
[00:08:30.280 --> 00:08:34.280]  第一級
[00:08:34.280 --> 00:08:39.280]  這個是普羅第一個給他們的挑戰
[00:08:39.280 --> 00:08:43.280]  以至第二章的十七到二十四節
[00:08:43.280 --> 00:08:46.280]  普羅就再罵得實質一點
[00:08:46.280 --> 00:08:48.280]  你們自以為很聰明嗎
[00:08:48.280 --> 00:08:50.280]  當你們有律法的時候
[00:08:50.280 --> 00:08:53.280]  他們是知法犯法
[00:08:53.280 --> 00:08:54.280]  你們腦裡知道很多
[00:08:54.280 --> 00:08:55.280]  你們看輕別人
[00:08:55.280 --> 00:08:58.280]  但他們是你們自己做不到
[00:08:58.280 --> 00:09:01.280]  第二十五到第二十七節
[00:09:01.280 --> 00:09:02.280]  普羅說
[00:09:02.280 --> 00:09:06.280]  唯有恨律法的才是真正的國禮
[00:09:06.280 --> 00:09:08.280]  當你知道律法而不去恨的
[00:09:08.280 --> 00:09:11.280]  國禮與你無益
[00:09:11.280 --> 00:09:14.280]  但就算沒有國禮
[00:09:14.280 --> 00:09:16.280]  他是守神的律法的
[00:09:16.280 --> 00:09:19.280]  這個是真正的國禮
[00:09:19.280 --> 00:09:22.280]  普羅在說什麼
[00:09:22.280 --> 00:09:26.280]  不要看輕那些未信耶穌的人
[00:09:26.280 --> 00:09:29.280]  不要看輕其他的宗教
[00:09:29.280 --> 00:09:30.280]  不要想著我們基督徒
[00:09:30.280 --> 00:09:31.280]  我們是特別聖潔
[00:09:31.280 --> 00:09:32.280]  我們是特別好人
[00:09:32.280 --> 00:09:34.280]  特別有愛心
[00:09:34.280 --> 00:09:37.280]  不要覺得我們教會以外
[00:09:37.280 --> 00:09:39.280]  其他社會的人所做的事
[00:09:39.280 --> 00:09:41.280]  無論是對整個社會
[00:09:41.280 --> 00:09:43.280]  無論是對政治
[00:09:43.280 --> 00:09:44.280]  任何的事
[00:09:44.280 --> 00:09:46.280]  覺得他們是熟世
[00:09:46.280 --> 00:09:50.280]  覺得他們是低等
[00:09:50.280 --> 00:09:54.280]  我有一次跟家長聊天
[00:09:54.280 --> 00:09:55.280]  家長一直聊
[00:09:55.280 --> 00:09:56.280]  聊著聊著
[00:09:56.280 --> 00:09:58.280]  接著她說了一件事
[00:09:58.280 --> 00:09:59.280]  她說
[00:09:59.280 --> 00:10:01.280]  我的子女信了耶穌
[00:10:01.280 --> 00:10:02.280]  我的子女信了耶穌之後
[00:10:02.280 --> 00:10:05.280]  他們叫我信耶穌
[00:10:05.280 --> 00:10:09.280]  我跟他們說我不會信
[00:10:09.280 --> 00:10:12.280]  我的子女自從信了耶穌
[00:10:12.280 --> 00:10:14.280]  他們開始覺得我蠢
[00:10:14.280 --> 00:10:16.280]  他們開始看不起我
[00:10:16.280 --> 00:10:18.280]  他們不斷說我拜的是假神
[00:10:18.280 --> 00:10:20.280]  他們不斷說我這麼蠢
[00:10:20.280 --> 00:10:24.280]  拜那些偶像
[00:10:24.280 --> 00:10:28.280]  我是這樣養大他們的
[00:10:28.280 --> 00:10:30.280]  他們信了耶穌
[00:10:30.280 --> 00:10:36.280]  他們覺得我原來很差
[00:10:36.280 --> 00:10:38.280]  我們不是這樣看
[00:10:38.280 --> 00:10:39.280]  我們有沒有一些時候
[00:10:39.280 --> 00:10:45.280]  這樣看輕我們周圍的人
[00:10:45.280 --> 00:10:46.280]  我們有些時候
[00:10:46.280 --> 00:10:48.280]  我們會看輕一些人
[00:10:48.280 --> 00:10:49.280]  繼續拜祖先
[00:10:49.280 --> 00:10:51.280]  拜其他的偶像
[00:10:51.280 --> 00:10:54.280]  我們覺得很傻
[00:10:54.280 --> 00:10:56.280]  他們拜的不是真神
[00:10:56.280 --> 00:10:59.280]  事實真神只有一位
[00:10:59.280 --> 00:11:00.280]  但想清楚
[00:11:00.280 --> 00:11:03.280]  當他們很用心地去拜
[00:11:03.280 --> 00:11:05.280]  去神中追遠他們的祖先
[00:11:05.280 --> 00:11:08.280]  紀念他們的父母的時候
[00:11:08.280 --> 00:11:09.280]  回心一想
[00:11:09.280 --> 00:11:12.280]  我們可能連父母的恩情
[00:11:12.280 --> 00:11:18.280]  平時我們想都不想
[00:11:18.280 --> 00:11:20.280]  尊重每一個人的故事
[00:11:20.280 --> 00:11:25.280]  尊重每一個人背後的用心
[00:11:25.280 --> 00:11:27.280]  不要看輕
[00:11:27.280 --> 00:11:29.280]  我們可以痛心
[00:11:29.280 --> 00:11:31.280]  痛心
[00:11:31.280 --> 00:11:34.280]  他不知道他所拜的是什麼
[00:11:34.280 --> 00:11:36.280]  跟主耶穌的心貼近
[00:11:36.280 --> 00:11:37.280]  主耶穌愛他們
[00:11:37.280 --> 00:11:41.280]  為他們付上十字架的代價
[00:11:41.280 --> 00:11:42.280]  但他們不知道
[00:11:42.280 --> 00:11:44.280]  我們可以憤怒
[00:11:44.280 --> 00:11:48.280]  憤怒那個虛荒的靈
[00:11:48.280 --> 00:11:50.280]  瞞騙人的心靈
[00:11:50.280 --> 00:11:53.280]  用謊言欺控人的撒旦
[00:11:53.280 --> 00:11:56.280]  但請尊重
[00:11:56.280 --> 00:11:58.280]  請平等對待
[00:11:58.280 --> 00:12:01.280]  每一個未信耶穌的人
[00:12:01.280 --> 00:12:03.280]  不要覺得自己很聰明
[00:12:03.280 --> 00:12:06.280]  不要覺得自己屬於神
[00:12:06.280 --> 00:12:09.280]  就被別人欺負
[00:12:09.280 --> 00:12:11.280]  不僅如此
[00:12:11.280 --> 00:12:13.280]  當以色列人說他自己受了國禮
[00:12:13.280 --> 00:12:15.280]  表明自己就是屬神的人
[00:12:15.280 --> 00:12:17.280]  因為國禮的記號
[00:12:17.280 --> 00:12:21.280]  遵守律法對他們來說實在太重要的時候
[00:12:21.280 --> 00:12:26.280]  普羅就在剛才第28,29節說
[00:12:26.280 --> 00:12:28.280]  不是代表外表的國禮
[00:12:28.280 --> 00:12:30.280]  不是真的國禮
[00:12:30.280 --> 00:12:32.280]  唯有內心作猶太人的
[00:12:32.280 --> 00:12:34.280]  才是真猶太人
[00:12:34.280 --> 00:12:37.280]  真的國禮是在心裏面的
[00:12:37.280 --> 00:12:39.280]  這是第2個挑戰
[00:12:39.280 --> 00:12:41.280]  第2個挑戰是
[00:12:41.280 --> 00:12:44.280]  你知道多少是沒用的
[00:12:44.280 --> 00:12:50.280]  他知道律法是沒用的
[00:12:50.280 --> 00:12:53.280]  唯有你裏面的生命
[00:12:53.280 --> 00:12:56.280]  和你所知的相配
[00:12:56.280 --> 00:13:00.280]  神是看我們的生命
[00:13:00.280 --> 00:13:03.280]  不是看我們的外表
[00:13:03.280 --> 00:13:06.280]  即使這個記號是我們內在的生命
[00:13:06.280 --> 00:13:08.280]  才是真正的記號
[00:13:08.280 --> 00:13:10.280]  真正屬於神的記號
[00:13:10.280 --> 00:13:12.280]  即是甚麼?
[00:13:12.280 --> 00:13:14.280]  即是你屬於神的
[00:13:14.280 --> 00:13:17.280]  不在於你封聖生命堂
[00:13:17.280 --> 00:13:20.280]  會有名冊的其中一個名字
[00:13:20.280 --> 00:13:23.280]  真正屬於神的
[00:13:23.280 --> 00:13:25.280]  不是代表我們每一年
[00:13:25.280 --> 00:13:27.280]  侍奉者名單裏面
[00:13:27.280 --> 00:13:29.280]  我們非常高興
[00:13:29.280 --> 00:13:31.280]  有這麼多人願意
[00:13:31.280 --> 00:13:32.280]  存著感恩的心
[00:13:32.280 --> 00:13:35.280]  來侍奉主的名單裏面有你的名字
[00:13:35.280 --> 00:13:37.280]  你就是屬於神的
[00:13:37.280 --> 00:13:38.280]  並不是這樣
[00:13:38.280 --> 00:13:40.280]  不是說這些不重要
[00:13:40.280 --> 00:13:43.280]  而是這些不是最重要
[00:13:43.280 --> 00:13:46.280]  如果關乎你屬於神的記號
[00:13:46.280 --> 00:13:49.280]  是你內在的生命
[00:13:49.280 --> 00:13:51.280]  你所知的
[00:13:51.280 --> 00:13:53.280]  事實當大家在這裏
[00:13:53.280 --> 00:13:56.280]  上禮拜堂三年五年
[00:13:56.280 --> 00:13:58.280]  腦裏會知道
[00:13:58.280 --> 00:14:02.280]  上帝要你怎樣行事為人
[00:14:02.280 --> 00:14:04.280]  要你的生命如何
[00:14:05.280 --> 00:14:07.280]  誠實面對自己的生命
[00:14:07.280 --> 00:14:09.280]  按你所知的去行
[00:14:09.280 --> 00:14:12.280]  不是按你所知的單單說
[00:14:12.280 --> 00:14:16.280]  真正的記號是你的生命
[00:14:16.280 --> 00:14:19.280]  我們要思想的
[00:14:19.280 --> 00:14:22.280]  在自己屬靈的情況
[00:14:22.280 --> 00:14:25.280]  自己愛神有多少
[00:14:25.280 --> 00:14:27.280]  自己愛人有多少
[00:14:27.280 --> 00:14:29.280]  生命根深
[00:14:29.280 --> 00:14:31.280]  去到哪一個程度
[00:14:31.280 --> 00:14:33.280]  以致我們所知的
[00:14:33.280 --> 00:14:35.280]  和我們所行的是合一
[00:14:35.280 --> 00:14:40.280]  真正屬神子民的記號
[00:14:40.280 --> 00:14:43.280]  是知真理行真理
[00:14:43.280 --> 00:14:46.280]  說到這裏
[00:14:46.280 --> 00:14:50.280]  似乎保羅已經告訴猶太人信徒
[00:14:50.280 --> 00:14:52.280]  你只要很好的行律法
[00:14:52.280 --> 00:14:53.280]  你就可以
[00:14:53.280 --> 00:14:54.280]  但其實不是
[00:14:54.280 --> 00:14:56.280]  第三章你會發現
[00:14:56.280 --> 00:14:58.280]  保羅接著再說清楚一點
[00:14:58.280 --> 00:15:02.280]  沒有人可以因為行律法稱義
[00:15:03.280 --> 00:15:07.280]  記號永遠都只不過是一個記號
[00:15:07.280 --> 00:15:11.280]  如果我們因為
[00:15:11.280 --> 00:15:12.280]  可以因為行律法稱義
[00:15:12.280 --> 00:15:13.280]  我們不需要守聖餐
[00:15:13.280 --> 00:15:16.280]  主耶穌基督
[00:15:16.280 --> 00:15:18.280]  不需要幹曬道成肉身
[00:15:18.280 --> 00:15:20.280]  因為
[00:15:20.280 --> 00:15:23.280]  沒有人可以
[00:15:23.280 --> 00:15:25.280]  三章二十七二十八節
[00:15:25.280 --> 00:15:27.280]  既是這樣哪裏可跨後
[00:15:27.280 --> 00:15:28.280]  沒有可跨的
[00:15:28.280 --> 00:15:30.280]  是藉什麼法呢
[00:15:30.280 --> 00:15:31.280]  功德嗎不是
[00:15:31.280 --> 00:15:32.280]  是藉信主之法
[00:15:33.280 --> 00:15:34.280]  所以我們認定人
[00:15:34.280 --> 00:15:36.280]  稱義是因著信
[00:15:36.280 --> 00:15:37.280]  不在乎
[00:15:37.280 --> 00:15:39.280]  不在於律法的行為
[00:15:39.280 --> 00:15:41.280]  既然神是一位
[00:15:41.280 --> 00:15:42.280]  他要本於信
[00:15:42.280 --> 00:15:44.280]  稱那受國禮的為義
[00:15:44.280 --> 00:15:46.280]  也要藉著信
[00:15:46.280 --> 00:15:48.280]  稱那未受國禮的為義
[00:15:48.280 --> 00:15:51.280]  所以
[00:15:51.280 --> 00:15:53.280]  知行合一
[00:15:53.280 --> 00:15:57.280]  是屬於神的子民的記號
[00:15:57.280 --> 00:15:59.280]  我舉個例子
[00:15:59.280 --> 00:16:01.280]  這個記號不能成為根源
[00:16:02.280 --> 00:16:03.280]  我未結婚的時候
[00:16:03.280 --> 00:16:04.280]  我和我爸爸一起住
[00:16:04.280 --> 00:16:07.280]  我爸爸的單位裏面
[00:16:07.280 --> 00:16:09.280]  有張床屬於我的
[00:16:09.280 --> 00:16:11.280]  我有家裏的鎖匙
[00:16:11.280 --> 00:16:14.280]  這個是
[00:16:14.280 --> 00:16:16.280]  爸爸認可
[00:16:16.280 --> 00:16:18.280]  我能夠進入他的屋裏面
[00:16:18.280 --> 00:16:19.280]  去睡
[00:16:19.280 --> 00:16:20.280]  因為
[00:16:20.280 --> 00:16:21.280]  這是一個記號
[00:16:21.280 --> 00:16:23.280]  他認可我
[00:16:23.280 --> 00:16:24.280]  因為我是他的兒子
[00:16:24.280 --> 00:16:25.280]  是不是
[00:16:25.280 --> 00:16:27.280]  但是否可以
[00:16:27.280 --> 00:16:28.280]  但是否因為
[00:16:28.280 --> 00:16:29.280]  我能夠在我爸爸家裏睡
[00:16:29.280 --> 00:16:30.280]  我有鎖匙
[00:16:30.280 --> 00:16:32.280]  我就可以稱呼那個為爸爸
[00:16:32.280 --> 00:16:34.280]  即使我在其他地方睡
[00:16:34.280 --> 00:16:35.280]  我有鎖匙
[00:16:35.280 --> 00:16:36.280]  我做一間度假屋
[00:16:36.280 --> 00:16:37.280]  我就稱呼那個屋主為爸爸
[00:16:37.280 --> 00:16:39.280]  不會的
[00:16:39.280 --> 00:16:41.280]  根源是因為
[00:16:41.280 --> 00:16:43.280]  我爸爸和我父子的關係
[00:16:43.280 --> 00:16:46.280]  這個才是根源
[00:16:46.280 --> 00:16:48.280]  以致
[00:16:48.280 --> 00:16:49.280]  我有條鎖匙
[00:16:49.280 --> 00:16:50.280]  這個是記號
[00:16:50.280 --> 00:16:53.280]  我們不要將
[00:16:53.280 --> 00:16:54.280]  我們守律法
[00:16:54.280 --> 00:16:56.280]  我們按著神的心意
[00:16:56.280 --> 00:16:59.280]  這些行為成為我們得救的根源
[00:17:00.280 --> 00:17:01.280]  絕對不可能
[00:17:01.280 --> 00:17:04.280]  我們反倒要謙卑在神的面前
[00:17:04.280 --> 00:17:05.280]  跟祂說
[00:17:05.280 --> 00:17:06.280]  主啊
[00:17:06.280 --> 00:17:08.280]  我們需要祢
[00:17:08.280 --> 00:17:10.280]  我們需要祢
[00:17:10.280 --> 00:17:11.280]  因為我們知道
[00:17:11.280 --> 00:17:12.280]  我們不配
[00:17:12.280 --> 00:17:13.280]  我們也不能
[00:17:13.280 --> 00:17:16.280]  如果是這樣的時候
[00:17:16.280 --> 00:17:17.280]  即使我們要開始
[00:17:17.280 --> 00:17:18.280]  我們要開始
[00:17:18.280 --> 00:17:20.280]  不要跟神計那麼多
[00:17:20.280 --> 00:17:22.280]  當我們想著
[00:17:22.280 --> 00:17:23.280]  我們能夠在神面前
[00:17:23.280 --> 00:17:24.280]  可以做多些事
[00:17:24.280 --> 00:17:25.280]  做多些事
[00:17:25.280 --> 00:17:26.280]  以致我們配得有救恩的時候
[00:17:26.280 --> 00:17:27.280]  我們會跟神計
[00:17:27.280 --> 00:17:29.280]  神啊我為你做了多少事
[00:17:29.280 --> 00:17:30.280]  神啊愛人愛了多少
[00:17:30.280 --> 00:17:32.280]  神啊愛神愛了多少
[00:17:32.280 --> 00:17:34.280]  神啊我生命為你改變了多少
[00:17:34.280 --> 00:17:36.280]  神啊我跟旁邊的人比較
