
[00:00:00.000 --> 00:00:05.880]  任憑狂風吹 大海浪滔天
[00:13:27.080 --> 00:13:29.640]  阿伯拉罕做黃色的字嘴就告訴我
[00:13:29.640 --> 00:13:34.040]  他就馬上下了埃及
[00:13:34.040 --> 00:13:36.080]  不過你要知道
[00:13:36.080 --> 00:13:38.040]  研究原文希伯來文
[00:13:38.040 --> 00:13:40.640]  給我看到一個端倪
[00:13:40.640 --> 00:13:43.160]  希伯來文的「饑荒甚大」
[00:13:43.160 --> 00:13:45.080]  是值得學據的
[00:13:45.080 --> 00:13:46.960]  因為我曾經在聖經裡面
[00:13:46.960 --> 00:13:49.480]  翻查不同的譯本
[00:13:49.480 --> 00:13:51.040]  他就告訴我
[00:13:51.040 --> 00:13:57.680]  原來在創世紀四十三章第一節
[00:13:57.680 --> 00:14:01.680]  和創世紀四十七章第十三節
[00:14:01.680 --> 00:14:06.280]  都同樣有講「饑荒甚大」
[00:14:06.280 --> 00:14:08.760]  不過當我揭開新漢語
[00:14:08.760 --> 00:14:10.640]  就拿新漢語譯本
[00:14:10.640 --> 00:14:12.640]  他就四十三章
[00:14:12.640 --> 00:14:14.560]  十二章他先這樣譯
[00:14:14.560 --> 00:14:15.760]  即是阿伯拉罕這段他譯
[00:14:15.760 --> 00:14:18.240]  他說當時鬧饑荒
[00:14:18.240 --> 00:14:20.680]  因為那地的饑荒嚴重
[00:14:20.680 --> 00:14:22.680]  講了嚴重這個字
[00:14:22.680 --> 00:14:25.760]  然後去到第四十三章
[00:14:25.760 --> 00:14:28.960]  他就講到當時雅各
[00:14:28.960 --> 00:14:31.080]  見到自己的饑荒甚大
[00:14:31.080 --> 00:14:34.320]  就叫子女去扔糧落埃及
[00:14:34.320 --> 00:14:36.520]  他都沒有動,全家都不動
[00:14:36.520 --> 00:14:39.320]  只是叫子女去找糧食
[00:14:39.320 --> 00:14:41.480]  那裡就說饑荒甚大
[00:14:41.480 --> 00:14:42.800]  如果用新漢語譯本
[00:14:42.800 --> 00:14:46.120]  都譯作那地饑荒嚴重
[00:14:46.120 --> 00:14:49.080]  好了,去到第四十七章
[00:14:49.080 --> 00:14:52.400]  就講雅各和他的子女
[00:14:52.400 --> 00:14:55.920]  一起搬了下去埃及
[00:14:55.920 --> 00:14:58.640]  當時是因為饑荒甚大
[00:14:58.640 --> 00:15:01.960]  同樣三段經文都是講饑荒甚大
[00:15:01.960 --> 00:15:06.200]  不過新漢語譯本,貼近原文的分析
[00:15:06.200 --> 00:15:07.600]  他就譯作
[00:15:07.600 --> 00:15:09.600]  他說全地的糧食都沒有了
[00:15:09.600 --> 00:15:13.640]  因為饑荒太過嚴重
[00:15:13.640 --> 00:15:16.600]  全部三段經文其實都嚴重
[00:15:16.600 --> 00:15:18.320]  不過特別對第三段
[00:15:18.320 --> 00:15:20.440]  當雅各他要走下去埃及
[00:15:20.440 --> 00:15:22.440]  是走無可走
[00:15:22.440 --> 00:15:26.040]  無路可走,他才真正太過嚴重
[00:15:26.040 --> 00:15:27.560]  所以他一定要走
[00:15:27.560 --> 00:15:29.080]  你明不明白我的意思
[00:15:29.080 --> 00:15:30.520]  即是說相對之下
[00:15:30.520 --> 00:15:32.640]  今日我們研究聖經的時候
[00:15:32.640 --> 00:15:35.480]  三段經文其實最慘情
[00:15:35.480 --> 00:15:37.600]  最真正真的要走的
[00:15:37.600 --> 00:15:39.160]  就是雅各
[00:15:39.160 --> 00:15:40.760]  他說太過嚴重
[00:15:40.760 --> 00:15:42.160]  其他那兩段經文
[00:15:42.160 --> 00:15:45.160]  其實中文和學本譯得不是很正確
[00:15:45.160 --> 00:15:47.520]  全部都說甚大,甚大,甚大
[00:15:47.520 --> 00:15:52.360]  甚麼大?其實只是嚴重
[00:15:52.360 --> 00:15:54.480]  相比之下
[00:15:54.480 --> 00:15:57.080]  你就會明白阿巴拉罕所受的饑荒
[00:15:57.080 --> 00:15:59.760]  不是那麼嚴重
[00:15:59.760 --> 00:16:02.800]  不過驚弓之鳥也好
[00:16:02.800 --> 00:16:05.240]  或者不夠信心
[00:16:05.240 --> 00:16:08.800]  甚至他就落埃及
[00:16:08.800 --> 00:16:13.760]  反映了他未求告過神
[00:16:13.760 --> 00:16:15.560]  基督徒是甚麼?
[00:16:15.560 --> 00:16:19.040]  我們認為基督徒就是事事以耶穌結連
[00:16:19.040 --> 00:16:21.480]  所以朕禮我們通常都說
[00:16:21.480 --> 00:16:23.320]  朕禮有兩個意思
[00:16:23.320 --> 00:16:25.560]  我對著那班受朕的弟兄姊妹就說
[00:16:25.560 --> 00:16:28.760]  貼士來的,留意
[00:16:28.760 --> 00:16:30.320]  朕禮有兩個意思
[00:16:30.320 --> 00:16:34.400]  一個意思就是和耶穌聯合
[00:16:34.400 --> 00:16:38.560]  一個意思就是表證耶穌是我救主
[00:16:38.560 --> 00:16:41.520]  我之所以朕是表示我救不了自己
[00:16:41.520 --> 00:16:44.280]  唯有祂救我
[00:16:44.280 --> 00:16:45.840]  所以如果你說
[00:16:45.840 --> 00:16:49.120]  我們經常稱耶穌基督為主耶穌基督
[00:16:49.120 --> 00:16:50.920]  我又是這樣教導
[00:16:50.920 --> 00:16:53.360]  我說朕禮班的弟兄姊妹要留意
[00:16:53.360 --> 00:16:55.360]  有人會問你甚麼是主
[00:16:55.360 --> 00:16:57.760]  主就是主,主宰
[00:16:57.760 --> 00:16:59.760]  那麼耶穌呢?
[00:16:59.760 --> 00:17:01.600]  耶穌的意思
[00:17:01.600 --> 00:17:06.640]  就是舊約河西亞約書亞的名字的同字根
[00:17:06.640 --> 00:17:08.040]  祂拯救
[00:17:08.040 --> 00:17:10.400]  那就是救主
[00:17:10.400 --> 00:17:12.160]  那麼基督呢?
[00:17:12.160 --> 00:17:14.400]  基督的意思就是
[00:17:14.400 --> 00:17:18.360]  在舊約裡面有個名稱叫做Messiah
[00:17:18.360 --> 00:17:20.000]  彌賽亞
[00:17:20.000 --> 00:17:23.200]  彌賽亞即是甚麼?就是君王
[00:17:23.200 --> 00:17:27.320]  所以你知不知道你今天每逢稱主耶穌基督
[00:17:27.320 --> 00:17:29.480]  你的信念是在說甚麼?
[00:17:29.480 --> 00:17:32.000]  祂就是我的主
[00:17:32.000 --> 00:17:35.040]  祂就是我的救主
[00:17:35.040 --> 00:17:37.880]  祂就是我的君王
[00:17:37.880 --> 00:17:40.280]  如果你真的敢找祂
[00:17:40.280 --> 00:17:42.400]  你敢祈禱就對了
[00:17:42.400 --> 00:17:44.480]  不過阿伯拉罕
[00:17:44.480 --> 00:17:46.600]  他未必知道基督
[00:17:46.600 --> 00:17:48.400]  但他知道耶和華
[00:17:48.400 --> 00:17:51.360]  都是他萬軍的主宰
[00:17:51.360 --> 00:17:53.240]  但他沒有祈禱
[00:17:53.240 --> 00:17:55.720]  這裡沒有寫到祈禱
[00:17:55.720 --> 00:17:58.480]  所以你可能會說馬豪豹
[00:17:58.480 --> 00:18:01.400]  難怪了
[00:18:01.400 --> 00:18:03.400]  你下去就搞出這麼多事
[00:18:03.400 --> 00:18:05.680]  你真的見到很倫盡
[00:18:05.680 --> 00:18:07.360]  他去到埃及邊緣
[00:18:07.360 --> 00:18:08.960]  他就告訴太太
[00:18:08.960 --> 00:18:10.760]  哎呀!我想起了
[00:18:10.760 --> 00:18:12.280]  我想起了
[00:18:12.280 --> 00:18:14.840]  你這麼美女
[00:18:14.840 --> 00:18:19.640]  為甚麼人家會為了你殺我這個老公?
[00:18:19.640 --> 00:18:22.320]  那我要想點辦法了
[00:18:22.320 --> 00:18:23.320]  一切
[00:18:23.320 --> 00:18:25.320]  一切
[00:18:25.320 --> 00:18:27.280]  我大膽說是沒有祈禱
[00:18:27.280 --> 00:18:29.120]  沒有求告過神
[00:18:29.120 --> 00:18:30.520]  在基督徒的人生裡面
[00:18:30.520 --> 00:18:32.560]  我們經常說
[00:18:32.560 --> 00:18:33.960]  我們結婚不結婚
[00:18:33.960 --> 00:18:35.720]  我們和這個人結不結婚
[00:18:35.720 --> 00:18:37.240]  和這個人談不談戀愛
[00:18:37.240 --> 00:18:38.480]  我做不做這份工作
[00:18:38.480 --> 00:18:42.480]  我移不移民
[00:18:42.480 --> 00:18:45.040]  這些叫大是大非的事
[00:18:45.040 --> 00:18:48.600]  一定祈禱
[00:18:48.600 --> 00:18:50.680]  我相信一會兒
[00:18:50.680 --> 00:18:51.880]  你又不用去說
[00:18:51.880 --> 00:18:53.680]  我去迎輝好還是去彩福
[00:18:53.680 --> 00:18:55.680]  先祈禱祈禱
[00:18:55.680 --> 00:18:58.160]  人家都入了座
[00:18:58.160 --> 00:19:01.080]  但我只想說一件事
[00:19:01.080 --> 00:19:04.680]  基督徒有時是很走漏眼
[00:19:04.680 --> 00:19:06.880]  應該祈禱的他不祈禱
[00:19:06.880 --> 00:19:09.040]  因為他合理化了自己
[00:19:09.040 --> 00:19:10.360]  因為他想
[00:19:10.360 --> 00:19:13.880]  我極有可能為阿伯拉罕解脫
[00:19:13.880 --> 00:19:15.920]  我覺得神都沒有出聲
[00:19:15.920 --> 00:19:17.640]  我就覺得OK
[00:19:17.640 --> 00:19:19.920]  你明不明白我的意思?
[00:19:19.920 --> 00:19:24.400]  我們很多時候是這樣做基督徒的
[00:19:24.400 --> 00:19:27.520]  用自己的東西代替神
[00:19:27.520 --> 00:19:29.680]  然後合理化自己
[00:19:29.680 --> 00:19:32.200]  我覺得神是要我做的
[00:19:32.200 --> 00:19:34.560]  看到都看到應該要去
