
[00:00:00.000 --> 00:00:03.640]  上星期我們已經討論了這個系列
[00:01:56.740 --> 00:01:59.440]  神啊我們知道祢是會用我們每一個人
[00:01:59.440 --> 00:02:01.100]  有特別的目的
[00:02:01.100 --> 00:02:03.880]  神啊我們就求祢這樣聽我們禱告
[00:02:03.880 --> 00:02:06.220]  教堂奉耶穌基督得勝的名球
[00:02:06.220 --> 00:02:06.980]  阿們
[00:02:06.980 --> 00:02:09.700]  好 那麼拜個早年 是不是這樣叫的
[00:02:09.700 --> 00:02:11.340]  雖然都不像是拜年
[00:02:11.340 --> 00:02:14.380]  那麼這次就說這個
[00:02:14.380 --> 00:02:16.820]  上次就說了一個舊約的人
[00:02:16.820 --> 00:02:18.820]  那個很明顯是英雄
[00:02:18.820 --> 00:02:21.540]  如果你說數舊約的人裏面
[00:02:21.540 --> 00:02:22.900]  叫做英雄的
[00:02:22.900 --> 00:02:24.900]  即是士司是最像英雄的
[00:02:24.900 --> 00:02:28.340]  你選一個另外一些人都不太像的士司
[00:02:28.340 --> 00:02:31.180]  很明顯是完全是那些
[00:02:31.180 --> 00:02:32.740]  Aquaman
[00:02:32.740 --> 00:02:35.260]  出來拯救國家
[00:02:35.260 --> 00:02:36.340]  是那種感覺
[00:02:36.340 --> 00:02:38.340]  所以上次就找了他
[00:02:38.340 --> 00:02:41.140]  這次我們就找一個新約的
[00:02:41.140 --> 00:02:43.140]  不過我們先recap一下上一次
[00:02:43.140 --> 00:02:46.980]  上次就說了機電這個人
[00:02:46.980 --> 00:02:49.540]  其實就不是一個那麼特別的人
[00:02:49.540 --> 00:02:52.740]  如果細心去慢慢看他的生命
[00:02:52.740 --> 00:02:56.820]  其實你會看到他一樣在神裏面有很多掙扎
[00:02:56.820 --> 00:02:58.500]  他有很多的懷疑
[00:02:58.500 --> 00:03:00.500]  很多的不順
[00:03:00.500 --> 00:03:02.500]  很多的問題
[00:03:02.500 --> 00:03:04.500]  每一樣事情神要他做
[00:03:04.500 --> 00:03:08.340]  基本上他都差不多不是馬上去做的
[00:03:08.340 --> 00:03:09.860]  他都會這樣
[00:03:09.860 --> 00:03:11.860]  又找藉口 記不記得
[00:03:11.860 --> 00:03:15.140]  然後又要羊毛又濕又乾
[00:03:15.140 --> 00:03:17.140]  我們講到最後就說
[00:03:17.140 --> 00:03:18.580]  這個是一個英雄
[00:03:18.580 --> 00:03:20.580]  不過我們又發現
[00:03:20.580 --> 00:03:23.700]  在他身上看到神原來選英雄
[00:03:23.700 --> 00:03:28.260]  又不是一定是完全我們覺得很英雄人物那種感覺的人
[00:03:28.260 --> 00:03:31.700]  但是在他身上看到一樣很重要的東西
[00:03:31.700 --> 00:03:33.700]  就是神選人你會發覺機電
[00:03:33.700 --> 00:03:35.700]  是他對神的那一份
[00:03:35.700 --> 00:03:37.700]  就是那份微小的信心
[00:03:37.700 --> 00:03:40.820]  我們說最後機電最特別的一樣東西
[00:03:40.820 --> 00:03:42.820]  就是和神在這裏
[00:03:42.820 --> 00:03:44.820]  你說他搏鬥也好
[00:03:44.820 --> 00:03:46.820]  和神在這裏爭執也好 說那麼多東西也好
[00:03:46.820 --> 00:03:49.300]  你會發覺最特別的就是很簡單
[00:03:49.300 --> 00:03:51.300]  到最後他都沒有離開神
[00:03:51.300 --> 00:03:53.300]  他無論怎樣也好
[00:03:53.300 --> 00:03:55.300]  他都仍然肯去找神
[00:03:55.300 --> 00:03:57.300]  問神 求神
[00:03:57.300 --> 00:03:59.300]  將他那些不信的東西告訴神
[00:03:59.300 --> 00:04:01.300]  你幫我吧 我沒有信心
[00:04:01.300 --> 00:04:03.300]  所以神就選了他
[00:04:03.300 --> 00:04:06.100]  用他就拯救了以色列的人
[00:04:06.100 --> 00:04:08.100]  拯救了他們
[00:04:08.100 --> 00:04:10.980]  然後今天我們說新約的人
[00:04:10.980 --> 00:04:12.980]  今天說這個人 大家看看這段經文
[00:04:12.980 --> 00:04:14.980]  你覺得這個人是什麼人
[00:04:14.980 --> 00:04:16.980]  有沒有人馬上最快告訴我
[00:04:16.980 --> 00:04:18.980]  說的是誰
[00:04:18.980 --> 00:04:20.980]  保羅 沒錯
[00:04:20.980 --> 00:04:24.980]  我原是使徒中最少的不配稱為使徒
[00:04:24.980 --> 00:04:26.980]  這裏是說保羅
[00:04:26.980 --> 00:04:30.980]  這裏是說他曾迫害過神的教會
[00:04:30.980 --> 00:04:32.980]  我想最容易猜就是這句
[00:04:32.980 --> 00:04:34.980]  不是那麼多個你會看到聖經裏面
[00:04:34.980 --> 00:04:36.980]  新約裏面說那些很威風的人
[00:04:36.980 --> 00:04:38.980]  然後迫害神的教會
[00:04:38.980 --> 00:04:40.980]  保羅大家都知道
[00:04:40.980 --> 00:04:42.980]  所以不需要太詳細說他的背景
[00:04:42.980 --> 00:04:44.980]  基本上
[00:04:44.980 --> 00:04:46.980]  他說他迫害教會
[00:04:46.980 --> 00:04:48.980]  因為他真的在大馬士革路上
[00:04:48.980 --> 00:04:50.980]  遇見主之前
[00:04:50.980 --> 00:04:52.980]  他真的迫害教會
[00:04:52.980 --> 00:04:54.980]  他迫害基督徒
[00:04:54.980 --> 00:04:56.980]  然後在那裏遇見神之後
[00:04:56.980 --> 00:04:58.980]  他由蘇羅變成保羅
[00:04:58.980 --> 00:05:00.980]  然後成為一個
[00:05:00.980 --> 00:05:02.980]  我們很出名的
[00:05:02.980 --> 00:05:04.980]  一個屬靈的偉人
[00:05:04.980 --> 00:05:06.980]  我們在新約裏面當然看他的東西
[00:05:06.980 --> 00:05:08.980]  看得最多
[00:05:08.980 --> 00:05:10.980]  他寫的經文
[00:05:10.980 --> 00:05:12.980]  都是寫得最多
[00:05:12.980 --> 00:05:14.980]  今天就說保羅
[00:05:14.980 --> 00:05:16.980]  他很謙虛
[00:05:16.980 --> 00:05:18.980]  就這樣看這段經文
[00:05:18.980 --> 00:05:20.980]  其實我不太配
[00:05:20.980 --> 00:05:22.980]  其實像不像我們平時那些很客套的說話
[00:05:22.980 --> 00:05:24.980]  這些大木或什麼
[00:05:24.980 --> 00:05:26.980]  其實我都是小薯條
[00:05:26.980 --> 00:05:28.980]  有時候去那些大教會
[00:05:28.980 --> 00:05:30.980]  那些千千聲萬萬聲的
[00:05:30.980 --> 00:05:32.980]  都是這樣說
[00:05:32.980 --> 00:05:34.980]  有時候真的聽到他們這樣說
[00:05:34.980 --> 00:05:36.980]  這個感覺其實很像
[00:05:36.980 --> 00:05:38.980]  其實我以前都很差
[00:05:38.980 --> 00:05:40.980]  但其實是不是
[00:05:40.980 --> 00:05:42.980]  真的這樣呢
[00:05:42.980 --> 00:05:44.980]  保羅是其中一個我最喜歡的聖經人物
[00:05:44.980 --> 00:05:46.980]  當然其實
[00:05:46.980 --> 00:05:48.980]  我想大家都喜歡保羅
[00:05:48.980 --> 00:05:50.980]  很少人會不喜歡他
[00:05:50.980 --> 00:05:52.980]  但為什麼喜歡他可能原因不同
[00:05:52.980 --> 00:05:54.980]  我喜歡保羅的原因
[00:05:54.980 --> 00:05:56.980]  他寫的東西裏面
[00:05:56.980 --> 00:05:58.980]  很多是說他自己
[00:05:58.980 --> 00:06:00.980]  但他說的自己裏面
[00:06:00.980 --> 00:06:02.980]  不只是說自己很厲害
[00:06:02.980 --> 00:06:04.980]  很多東西
[00:06:04.980 --> 00:06:06.980]  而是他講了很多內心的
[00:06:06.980 --> 00:06:08.980]  我們平時都很少會說
[00:06:08.980 --> 00:06:10.980]  特別
[00:06:10.980 --> 00:06:12.980]  我自己作為一個童工
[00:06:12.980 --> 00:06:14.980]  一個牧者
[00:06:14.980 --> 00:06:16.980]  我發覺是很值得我去學習
[00:06:16.980 --> 00:06:18.980]  他講的那些東西
[00:06:18.980 --> 00:06:20.980]  你會發覺平時在台上
[00:06:20.980 --> 00:06:22.980]  不多聽到
[00:06:22.980 --> 00:06:24.980]  即是在區牧也好
[00:06:24.980 --> 00:06:26.980]  組長也好
[00:06:26.980 --> 00:06:28.980]  我自己的經歷裏面都不多聽到
[00:06:28.980 --> 00:06:30.980]  但保羅是整天
[00:06:30.980 --> 00:06:32.980]  挖開他的心
[00:06:32.980 --> 00:06:34.980]  來看的
[00:06:34.980 --> 00:06:36.980]  今天很想藉著在保羅的生命裏面
[00:06:36.980 --> 00:06:38.980]  我們一起看看
[00:06:38.980 --> 00:06:40.980]  這個當要回應神的呼召
[00:06:40.980 --> 00:06:42.980]  或者神呼召你
[00:06:42.980 --> 00:06:44.980]  在你的生命裏面
[00:06:44.980 --> 00:06:46.980]  你想為他做事的時候
[00:06:46.980 --> 00:06:48.980]  我們應該有什麼心態
[00:06:48.980 --> 00:06:50.980]  我覺得這個是很重要的
[00:06:50.980 --> 00:06:52.980]  是一個心態
[00:06:52.980 --> 00:06:54.980]  保羅是大家都知道
[00:06:54.980 --> 00:06:56.980]  是一個這樣的人
[00:06:56.980 --> 00:06:58.980]  他厲害不厲害
[00:06:58.980 --> 00:07:00.980]  聖經人物裏面除了保羅
[00:07:00.980 --> 00:07:02.980]  他很出名
[00:07:02.980 --> 00:07:04.980]  還有什麼人很出名
[00:07:04.980 --> 00:07:06.980]  阿伯拉罕
[00:07:06.980 --> 00:07:08.980]  阿伯拉罕出名什麼
[00:07:08.980 --> 00:07:10.980]  信心
[00:07:10.980 --> 00:07:12.980]  唱歌
[00:07:12.980 --> 00:07:14.980]  他是因為講信心
[00:07:14.980 --> 00:07:16.980]  所以就先講他
[00:07:16.980 --> 00:07:18.980]  羅亞
[00:07:18.980 --> 00:07:20.980]  羅亞你會覺得
[00:07:20.980 --> 00:07:22.980]  彩虹下的約定
[00:07:22.980 --> 00:07:24.980]  如果你不知道這首歌是什麼
[00:07:24.980 --> 00:07:26.980]  我的年代
[00:07:26.980 --> 00:07:28.980]  這首是
[00:07:28.980 --> 00:07:30.980]  revolutionize
[00:07:30.980 --> 00:07:32.980]  改革
[00:07:32.980 --> 00:07:34.980]  香港讚美之泉
[00:07:34.980 --> 00:07:36.980]  開頭很hit的詩歌
[00:07:36.980 --> 00:07:38.980]  講彩虹就想起羅亞
[00:07:38.980 --> 00:07:40.980]  其實羅亞也很厲害
[00:07:40.980 --> 00:07:42.980]  我們經常說面對這個世界
[00:07:42.980 --> 00:07:44.980]  不同的價值觀
[00:07:44.980 --> 00:07:46.980]  我知道因為我做少年
[00:07:46.980 --> 00:07:48.980]  他們特別是讀大學
[00:07:48.980 --> 00:07:50.980]  那個年紀的時候
[00:07:50.980 --> 00:07:52.980]  衝擊很大
[00:07:52.980 --> 00:07:54.980]  外面基本上你跟別人講
[00:07:54.980 --> 00:07:56.980]  任何東西的價值觀
[00:07:56.980 --> 00:07:58.980]  都跟你在教會教的東西
[00:07:58.980 --> 00:08:00.980]  是完全不同的
[00:08:00.980 --> 00:08:02.980]  所有東西都不同
[00:08:02.980 --> 00:08:04.980]  不講什麼因為所有東西都不同
[00:08:04.980 --> 00:08:06.980]  所以我在想
[00:08:06.980 --> 00:08:08.980]  羅亞當時他怎樣可以
[00:08:08.980 --> 00:08:10.980]  做出那隻木筏
[00:08:10.980 --> 00:08:12.980]  全世界的人
[00:08:12.980 --> 00:08:14.980]  個個都說你傻
[00:08:14.980 --> 00:08:16.980]  個個都說你笨
[00:08:16.980 --> 00:08:18.980]  他都肯做
[00:08:18.980 --> 00:08:20.980]  有他十分一
[00:08:20.980 --> 00:08:22.980]  這麼堅定
[00:08:22.980 --> 00:08:24.980]  我覺得我已經很厲害
[00:08:24.980 --> 00:08:26.980]  所以我覺得羅亞是一個很厲害的人
[00:08:26.980 --> 00:08:28.980]  還有什麼人很厲害
[00:08:28.980 --> 00:08:30.980]  舊了很多
[00:08:30.980 --> 00:08:32.980]  新約有彼得很厲害
[00:08:32.980 --> 00:08:34.980]  彼得怎樣厲害
[00:08:34.980 --> 00:08:36.980]  他叫盤石
[00:08:36.980 --> 00:08:38.980]  耶穌都說教會要建在他上面
[00:08:38.980 --> 00:08:40.980]  天國的約時都要給了他
[00:08:40.980 --> 00:08:42.980]  他在地上捆綁天上都要捆綁
[00:08:42.980 --> 00:08:44.980]  你說多厲害
[00:08:44.980 --> 00:08:46.980]  基本上好像耶穌
[00:08:46.980 --> 00:08:48.980]  他做過的事
[00:08:48.980 --> 00:08:50.980]  很厲害
[00:08:50.980 --> 00:08:52.980]  當然你想查這段經文
[00:08:52.980 --> 00:08:54.980]  就等Pastor Jim和大家再深入去講
[00:08:54.980 --> 00:08:56.980]  總之就是一個厲害的人
[00:08:56.980 --> 00:08:58.980]  沒有人會有異議
[00:08:58.980 --> 00:09:00.980]  當然其他的使徒門徒
[00:09:00.980 --> 00:09:02.980]  都很厲害
[00:09:02.980 --> 00:09:04.980]  約翰也有親近耶穌
[00:09:04.980 --> 00:09:06.980]  個個都很厲害
[00:09:06.980 --> 00:09:08.980]  其實保羅
[00:09:08.980 --> 00:09:10.980]  就是其中一個
[00:09:10.980 --> 00:09:12.980]  不過同時間
[00:09:12.980 --> 00:09:14.980]  保羅在他的書信裡
[00:09:14.980 --> 00:09:16.980]  他有提到其他東西
[00:09:16.980 --> 00:09:18.980]  這是一段大家都很熟悉的經文
[00:09:18.980 --> 00:09:20.980]  在羅馬書
[00:09:20.980 --> 00:09:22.980]  羅馬書裡有提到
[00:09:22.980 --> 00:09:24.980]  我所做的我自己不明白
[00:09:24.980 --> 00:09:26.980]  我所願意的我並不做
[00:09:26.980 --> 00:09:28.980]  我所恨惡的我反而去做
[00:09:28.980 --> 00:09:30.980]  其實這裡
[00:09:30.980 --> 00:09:32.980]  不是很熟悉
[00:09:32.980 --> 00:09:34.980]  聽起來
[00:09:34.980 --> 00:09:36.980]  你會覺得
[00:09:36.980 --> 00:09:38.980]  這個人
[00:09:38.980 --> 00:09:40.980]  當你剛剛初信
[00:09:40.980 --> 00:09:42.980]  你看到一段這樣的經文
[00:09:42.980 --> 00:09:44.980]  你不會覺得
[00:09:44.980 --> 00:09:46.980]  你不會覺得
[00:09:46.980 --> 00:09:48.980]  這是當時教會的領袖
[00:09:48.980 --> 00:09:50.980]  你不會覺得
[00:09:50.980 --> 00:09:52.980]  這個人是當時到處去
[00:09:52.980 --> 00:09:54.980]  吃很多糖
[00:09:54.980 --> 00:09:56.980]  去到很多地方
[00:09:56.980 --> 00:09:58.980]  幾次的旅程去做這麼多事情
[00:09:58.980 --> 00:10:00.980]  這個是
[00:10:00.980 --> 00:10:02.980]  他想做的又不做
[00:10:02.980 --> 00:10:04.980]  不想做的恨的又做了
[00:10:04.980 --> 00:10:06.980]  在裡面肉體無線
[00:10:06.980 --> 00:10:08.980]  我立志由善由得我
[00:10:08.980 --> 00:10:10.980]  可以繼續不用看我
[00:10:10.980 --> 00:10:12.980]  看回那段經文
[00:10:12.980 --> 00:10:14.980]  看回那段經文
[00:10:14.980 --> 00:10:16.980]  我剛剛說的那段不是經文
[00:10:16.980 --> 00:10:18.980]  我講太久了
[00:10:18.980 --> 00:10:20.980]  立志行善由得我
[00:10:20.980 --> 00:10:22.980]  行出來由不得我
[00:10:22.980 --> 00:10:24.980]  我所願意的善我不去做
[00:10:24.980 --> 00:10:26.980]  我不願意的惡我反而去做
[00:10:26.980 --> 00:10:28.980]  完全不像
[00:10:28.980 --> 00:10:32.980]  所以看聖經很好
[00:10:32.980 --> 00:10:34.980]  不要每次都等人
[00:10:34.980 --> 00:10:36.980]  我知道Pastor Jim很強調
[00:10:36.980 --> 00:10:38.980]  我們要看多些聖經
[00:10:38.980 --> 00:10:40.980]  是真的
[00:10:40.980 --> 00:10:42.980]  但是有些東西要自己去看
[00:10:42.980 --> 00:10:44.980]  譬如這段經文
[00:10:44.980 --> 00:10:46.980]  你等人解釋給你聽
[00:10:46.980 --> 00:10:48.980]  然後在講台或班裡面
[00:10:48.980 --> 00:10:50.980]  這樣講
[00:10:50.980 --> 00:10:52.980]  沒有那種味道
[00:10:52.980 --> 00:10:54.980]  好像已經消化了
[00:10:54.980 --> 00:10:56.980]  原來真理有很大的影響
[00:10:56.980 --> 00:10:58.980]  如果你是自己去看
[00:10:58.980 --> 00:11:00.980]  你會覺得這個人是誰
[00:11:00.980 --> 00:11:02.980]  是不是保羅結婚前結婚後
[00:11:02.980 --> 00:11:04.980]  是不是真的在說話
[00:11:04.980 --> 00:11:06.980]  都不像他
[00:11:06.980 --> 00:11:08.980]  我最初看聖經就是這樣
[00:11:08.980 --> 00:11:10.980]  其實這段經文是震撼的
[00:11:10.980 --> 00:11:12.980]  教會最高領袖
[00:11:12.980 --> 00:11:14.980]  卻是一個這樣的人
[00:11:14.980 --> 00:11:16.980]  上次講基顛不像一個
[00:11:16.980 --> 00:11:18.980]  大能的戰士
[00:11:18.980 --> 00:11:20.980]  今次講保羅人人都覺得他厲害
[00:11:20.980 --> 00:11:22.980]  其實一點都不像一個
[00:11:22.980 --> 00:11:24.980]  厲害的人
[00:11:24.980 --> 00:11:26.980]  其實這段經文很重要
[00:11:26.980 --> 00:11:28.980]  其實為什麼會有
[00:11:28.980 --> 00:11:30.980]  這些東西在裡面
[00:11:30.980 --> 00:11:32.980]  保羅經常都說自己的創霸
[00:11:32.980 --> 00:11:34.980]  反轉主導
[00:11:34.980 --> 00:11:36.980]  給你看
[00:11:36.980 --> 00:11:38.980]  其實不只是他
[00:11:38.980 --> 00:11:40.980]  你想一下聖經裡面
[00:11:40.980 --> 00:11:42.980]  剛才說的屬靈偉人
[00:11:42.980 --> 00:11:44.980]  其實聖經裡面記載的東西
[00:11:44.980 --> 00:11:46.980]  不只是他興香的事跡
[00:11:46.980 --> 00:11:48.980]  亞伯拉罕
[00:11:48.980 --> 00:11:50.980]  大家知道他怎樣
[00:11:50.980 --> 00:11:52.980]  怕死
[00:11:52.980 --> 00:11:54.980]  又說謊
[00:11:54.980 --> 00:11:56.980]  又是詳細的東西
[00:11:56.980 --> 00:11:58.980]  你不知道我在說什麼
[00:11:58.980 --> 00:12:00.980]  找PJ或Michelle
[00:12:00.980 --> 00:12:02.980]  或者找你的組長
[00:12:02.980 --> 00:12:04.980]  又說謊
[00:12:04.980 --> 00:12:06.980]  諾亞
[00:12:06.980 --> 00:12:08.980]  幾百歲的人喝醉酒
[00:12:08.980 --> 00:12:10.980]  沒有穿衣服
[00:12:10.980 --> 00:12:12.980]  讓自己的兒子看到
[00:12:12.980 --> 00:12:14.980]  總之是很丟人的事
[00:12:14.980 --> 00:12:16.980]  大家有沒有試過喝醉酒
[00:12:16.980 --> 00:12:18.980]  沒有穿衣服到處跳
[00:12:18.980 --> 00:12:20.980]  諾亞是一個這樣的人
[00:12:20.980 --> 00:12:22.980]  是不是很大落差
[00:12:22.980 --> 00:12:24.980]  如果PJ是一個這樣的人
[00:12:24.980 --> 00:12:26.980]  你會有什麼感覺
[00:12:26.980 --> 00:12:28.980]  嘩
[00:12:28.980 --> 00:12:30.980]  馬上加分
[00:12:30.980 --> 00:12:32.980]  雙眼雙看
[00:12:32.980 --> 00:12:34.980]  很厲害
[00:12:34.980 --> 00:12:36.980]  真的是這樣
[00:12:36.980 --> 00:12:38.980]  然後說一下
[00:12:38.980 --> 00:12:40.980]  阿彼得大家都知道
[00:12:40.980 --> 00:12:42.980]  三次不認主
[00:12:42.980 --> 00:12:44.980]  每年聽十篇到至少
[00:12:44.980 --> 00:12:46.980]  是說三次不認主
[00:12:46.980 --> 00:12:48.980]  大家都知道他是一個怎樣的人
[00:12:48.980 --> 00:12:50.980]  你說其他那些是不是很好
[00:12:50.980 --> 00:12:52.980]  雅各 約翰那些
[00:12:52.980 --> 00:12:54.980]  又爭著要坐耶穌的邊邊
[00:12:54.980 --> 00:12:56.980]  日後上去又要做皇帝
[00:12:56.980 --> 00:12:58.980]  或者坐旁邊
[00:12:58.980 --> 00:13:00.980]  你就知道全部人都離譜
[00:13:00.980 --> 00:13:02.980]  就算說一些不提名的
[00:13:02.980 --> 00:13:04.980]  說耶穌被捕的時候
[00:13:04.980 --> 00:13:06.980]  當中其中一個跟隨他的人
[00:13:06.980 --> 00:13:08.980]  拔劍斬了人家的耳朵
[00:13:08.980 --> 00:13:10.980]  肯定他平時沒有練劍
[00:13:10.980 --> 00:13:12.980]  我想他應該是斬了頸
[00:13:12.980 --> 00:13:14.980]  無端端你怎會斬耳朵
[00:13:14.980 --> 00:13:16.980]  他來捉耶穌就先斬耳朵
[00:13:16.980 --> 00:13:18.980]  不合理
[00:13:18.980 --> 00:13:20.980]  大家如果沒有這樣想過
[00:13:20.980 --> 00:13:22.980]  你看聖經沒有用心去看
[00:13:22.980 --> 00:13:24.980]  他根本就是斬歪了
[00:13:24.980 --> 00:13:26.980]  但你想想
[00:13:26.980 --> 00:13:28.980]  這些人聽什麼
[00:13:28.980 --> 00:13:30.980]  跟耶穌一樣大
[00:13:30.980 --> 00:13:32.980]  全部都忘記了
[00:13:32.980 --> 00:13:34.980]  聖經裡面
[00:13:34.980 --> 00:13:36.980]  那些很厲害的人
[00:13:36.980 --> 00:13:38.980]  其實個個
[00:13:38.980 --> 00:13:40.980]  都很差
[00:13:40.980 --> 00:13:42.980]  他壞過的東西
[00:13:42.980 --> 00:13:44.980]  壞過我們也不一定
[00:13:44.980 --> 00:13:46.980]  其中一個
[00:13:46.980 --> 00:13:48.980]  很出名我也很想像他
[00:13:48.980 --> 00:13:50.980]  最初的時候
[00:13:50.980 --> 00:13:52.980]  那時候叫大衛
[00:13:52.980 --> 00:13:54.980]  你想想他最合神心意
[00:13:54.980 --> 00:13:56.980]  那個私人大衛
[00:13:56.980 --> 00:13:58.980]  我又喜歡敬拜
[00:13:58.980 --> 00:14:00.980]  你問我最想像誰
[00:14:00.980 --> 00:14:02.980]  我想像大衛
[00:14:02.980 --> 00:14:04.980]  但當你真的看聖經的時候
[00:14:04.980 --> 00:14:06.980]  你慢慢就不想像他
[00:14:06.980 --> 00:14:08.980]  不可以選一些東西來像
[00:14:08.980 --> 00:14:10.980]  給你想不想像他
[00:14:10.980 --> 00:14:12.980]  一次要像全部東西
[00:14:12.980 --> 00:14:14.980]  又好色又謀殺
[00:14:14.980 --> 00:14:16.980]  家裡又搞到亂七八糟
[00:14:16.980 --> 00:14:18.980]  自己的子女
[00:14:18.980 --> 00:14:20.980]  打來打去
[00:14:20.980 --> 00:14:22.980]  被自己的兒子追殺
[00:14:22.980 --> 00:14:24.980]  真的不好像
[00:14:24.980 --> 00:14:26.980]  但說起大衛
[00:14:26.980 --> 00:14:28.980]  你會想起一些很少的
[00:14:28.980 --> 00:14:30.980]  通常想起什麼
[00:14:30.980 --> 00:14:32.980]  合神心意
[00:14:32.980 --> 00:14:34.980]  詩篇寫了很多
[00:14:34.980 --> 00:14:36.980]  但大家記住不是全部都是他寫的
[00:14:36.980 --> 00:14:38.980]  其實是一個這樣的人
[00:14:38.980 --> 00:14:40.980]  我就在想
[00:14:40.980 --> 00:14:42.980]  聖經其實
[00:14:42.980 --> 00:14:44.980]  是不是為了有娛樂性
[00:14:44.980 --> 00:14:46.980]  豐富一點所以寫這些東西
[00:14:46.980 --> 00:14:48.980]  為什麼要寫這些東西
[00:14:48.980 --> 00:14:50.980]  有什麼用
[00:14:50.980 --> 00:14:52.980]  講那麼噁心的東西
[00:14:52.980 --> 00:14:54.980]  揭他們的瘡疤
[00:14:54.980 --> 00:14:56.980]  又說不要這樣
[00:14:56.980 --> 00:14:58.980]  教會裡我們不這樣做
[00:14:58.980 --> 00:15:00.980]  我們不會互相揭
[00:15:00.980 --> 00:15:02.980]  不會講道案又講話
[00:15:02.980 --> 00:15:04.980]  你知不知道Jim上星期
[00:15:04.980 --> 00:15:06.980]  喝醉酒在街上跳
[00:15:06.980 --> 00:15:08.980]  你不會講這些
[00:15:08.980 --> 00:15:10.980]  為什麼聖經要講這些
[00:15:10.980 --> 00:15:12.980]  你明白嗎
[00:15:12.980 --> 00:15:14.980]  講道是神的話語
[00:15:14.980 --> 00:15:16.980]  神的話語就是聖經
[00:15:16.980 --> 00:15:18.980]  聖經講的時候
[00:15:18.980 --> 00:15:20.980]  他講這些東西給大家聽
[00:15:20.980 --> 00:15:22.980]  他剛才不講但其實他要講
[00:15:22.980 --> 00:15:24.980]  很多時候
[00:15:24.980 --> 00:15:26.980]  有些人說這是反面教材
[00:15:26.980 --> 00:15:28.980]  我們說反面教材
[00:15:28.980 --> 00:15:30.980]  不要學他小朋友
[00:15:30.980 --> 00:15:32.980]  雖然我都知道
[00:15:32.980 --> 00:15:34.980]  兒童主義學有幾可聽到羅亞
[00:15:34.980 --> 00:15:36.980]  喝醉酒不會講這些
[00:15:36.980 --> 00:15:38.980]  很多東西是跳的因為兒童不宜
[00:15:38.980 --> 00:15:40.980]  我們教就是教好那樣
[00:15:40.980 --> 00:15:42.980]  不過勉強你都會說
[00:15:42.980 --> 00:15:44.980]  這是反面教材
[00:15:44.980 --> 00:15:46.980]  總之你見到就不要學
[00:15:46.980 --> 00:15:48.980]  其實我再認真去想
[00:15:48.980 --> 00:15:50.980]  其實為什麼一定要反面教材
[00:15:50.980 --> 00:15:52.980]  例如彼得
[00:15:52.980 --> 00:15:54.980]  他不認主
[00:15:54.980 --> 00:15:56.980]  你可以教人要很堅定認主
