
[00:00:00.000 --> 00:00:13.000]  明年新年元旦及農曆大年初一都在星期日(1月1日及1月22日)
[00:02:52.000 --> 00:02:54.000]  張國鈞議員
[00:02:54.000 --> 00:02:56.000]  張國鈞議員
[00:02:56.000 --> 00:02:58.000]  張國鈞議員
[00:02:58.000 --> 00:03:00.000]  張國鈞議員
[00:03:00.000 --> 00:03:02.000]  張國鈞議員
[00:03:02.000 --> 00:03:04.000]  張國鈞議員
[00:03:04.000 --> 00:03:06.000]  張國鈞議員
[00:03:06.000 --> 00:03:08.000]  張國鈞議員
[00:03:08.000 --> 00:03:10.000]  張國鈞議員
[00:03:11.000 --> 00:03:12.000]  張國鈞議員
[00:03:12.000 --> 00:03:14.000]  張國鈞議員
[00:03:14.000 --> 00:03:16.000]  張國鈞議員
[00:03:16.000 --> 00:03:18.000]  張國鈞議員
[00:03:18.000 --> 00:03:20.000]  張國鈞議員
[00:03:20.000 --> 00:03:22.000]  張國鈞議員
[00:03:22.000 --> 00:03:24.000]  張國鈞議員
[00:03:24.000 --> 00:03:26.000]  張國鈞議員
[00:03:26.000 --> 00:03:28.000]  張國鈞議員
[00:03:28.000 --> 00:03:30.000]  張國鈞議員
[00:03:30.000 --> 00:03:32.000]  張國鈞議員
[00:03:32.000 --> 00:03:34.000]  張國鈞議員
[00:03:34.000 --> 00:03:36.000]  張國鈞議員
[00:03:36.000 --> 00:03:38.000]  張國鈞議員
[00:03:38.000 --> 00:03:40.000]  張國鈞議員
[00:03:41.000 --> 00:03:42.000]  張國鈞議員
[00:03:42.000 --> 00:03:44.000]  張國鈞議員
[00:03:44.000 --> 00:03:46.000]  張國鈞議員
[00:03:46.000 --> 00:03:48.000]  張國鈞議員
[00:03:48.000 --> 00:03:50.000]  張國鈞議員
[00:03:50.000 --> 00:03:52.000]  張國鈞議員
[00:03:52.000 --> 00:03:54.000]  張國鈞議員
[00:03:54.000 --> 00:03:56.000]  張國鈞議員
[00:03:56.000 --> 00:03:58.000]  張國鈞議員
[00:03:58.000 --> 00:04:00.000]  張國鈞議員
[00:04:00.000 --> 00:04:02.000]  張國鈞議員
[00:04:02.000 --> 00:04:04.000]  張國鈞議員
[00:04:04.000 --> 00:04:06.000]  張國鈞議員
[00:04:06.000 --> 00:04:08.000]  張國鈞議員
[00:04:09.000 --> 00:04:11.000]  張國鈞議員
[00:04:11.000 --> 00:04:13.000]  張國鈞議員
[00:04:13.000 --> 00:04:15.000]  張國鈞議員
[00:04:15.000 --> 00:04:17.000]  張國鈞議員
[00:04:17.000 --> 00:04:19.000]  張國鈞議員
[00:04:19.000 --> 00:04:21.000]  張國鈞議員
[00:04:21.000 --> 00:04:23.000]  張國鈞議員
[00:04:23.000 --> 00:04:25.000]  張國鈞議員
[00:04:25.000 --> 00:04:27.000]  張國鈞議員
[00:04:27.000 --> 00:04:29.000]  張國鈞議員
[00:04:29.000 --> 00:04:31.000]  張國鈞議員
[00:04:31.000 --> 00:04:33.000]  張國鈞議員
[00:04:33.000 --> 00:04:35.000]  張國鈞議員
[00:04:35.000 --> 00:04:37.000]  張國鈞議員
[00:04:38.000 --> 00:04:39.000]  張國鈞議員
[00:04:39.000 --> 00:04:41.000]  張國鈞議員
[00:04:41.000 --> 00:04:43.000]  張國鈞議員
[00:04:43.000 --> 00:04:45.000]  張國鈞議員
[00:04:45.000 --> 00:04:47.000]  張國鈞議員
[00:04:47.000 --> 00:04:49.000]  張國鈞議員
[00:04:49.000 --> 00:04:51.000]  張國鈞議員
[00:04:51.000 --> 00:04:53.000]  張國鈞議員
[00:04:53.000 --> 00:04:55.000]  張國鈞議員
[00:04:55.000 --> 00:04:57.000]  張國鈞議員
[00:04:57.000 --> 00:04:59.000]  張國鈞議員
[00:04:59.000 --> 00:05:01.000]  張國鈞議員
[00:05:01.000 --> 00:05:03.000]  張國鈞議員
[00:05:03.000 --> 00:05:05.000]  張國鈞議員
[00:05:05.000 --> 00:05:07.000]  張國鈞議員
[00:05:08.000 --> 00:05:09.000]  張國鈞議員
[00:05:09.000 --> 00:05:11.000]  張國鈞議員
[00:05:11.000 --> 00:05:13.000]  張國鈞議員
[00:05:13.000 --> 00:05:15.000]  張國鈞議員
[00:05:15.000 --> 00:05:17.000]  張國鈞議員
[00:05:17.000 --> 00:05:19.000]  張國鈞議員
[00:05:19.000 --> 00:05:21.000]  張國鈞議員
[00:05:21.000 --> 00:05:23.000]  張國鈞議員
[00:05:23.000 --> 00:05:25.000]  張國鈞議員
[00:05:25.000 --> 00:05:27.000]  張國鈞議員
[00:05:27.000 --> 00:05:29.000]  張國鈞議員
[00:05:29.000 --> 00:05:31.000]  張國鈞議員
[00:05:31.000 --> 00:05:33.000]  張國鈞議員
[00:05:33.000 --> 00:05:35.000]  張國鈞議員
[00:05:36.000 --> 00:05:38.000]  張國鈞議員
[00:05:38.000 --> 00:05:40.000]  張國鈞議員
[00:05:40.000 --> 00:05:42.000]  張國鈞議員
[00:05:42.000 --> 00:05:44.000]  張國鈞議員
[00:05:44.000 --> 00:05:46.000]  張國鈞議員
[00:05:46.000 --> 00:05:48.000]  張國鈞議員
[00:05:48.000 --> 00:05:50.000]  張國鈞議員
[00:05:50.000 --> 00:05:52.000]  張國鈞議員
[00:05:52.000 --> 00:05:54.000]  張國鈞議員
[00:05:54.000 --> 00:05:56.000]  張國鈞議員
[00:05:56.000 --> 00:05:58.000]  張國鈞議員
[00:05:58.000 --> 00:06:00.000]  張國鈞議員
[00:06:00.000 --> 00:06:02.000]  張國鈞議員
[00:06:02.000 --> 00:06:04.000]  張國鈞議員
[00:06:05.000 --> 00:06:06.000]  張國鈞議員
[00:06:06.000 --> 00:06:08.000]  張國鈞議員
[00:06:08.000 --> 00:06:10.000]  張國鈞議員
[00:06:10.000 --> 00:06:12.000]  張國鈞議員
[00:06:12.000 --> 00:06:14.000]  張國鈞議員
[00:06:14.000 --> 00:06:16.000]  張國鈞議員
[00:06:16.000 --> 00:06:18.000]  張國鈞議員
[00:06:18.000 --> 00:06:20.000]  張國鈞議員
[00:06:20.000 --> 00:06:22.000]  張國鈞議員
[00:06:22.000 --> 00:06:24.000]  張國鈞議員
[00:06:24.000 --> 00:06:26.000]  張國鈞議員
[00:06:26.000 --> 00:06:28.000]  張國鈞議員
[00:06:28.000 --> 00:06:30.000]  張國鈞議員
[00:06:30.000 --> 00:06:32.000]  張國鈞議員
[00:06:33.000 --> 00:06:35.000]  張國鈞議員
[00:06:35.000 --> 00:06:37.000]  張國鈞議員
[00:06:37.000 --> 00:06:39.000]  張國鈞議員
[00:06:39.000 --> 00:06:41.000]  張國鈞議員
[00:06:41.000 --> 00:06:43.000]  張國鈞議員
[00:06:43.000 --> 00:06:45.000]  張國鈞議員
[00:06:45.000 --> 00:06:47.000]  張國鈞議員
[00:06:47.000 --> 00:06:49.000]  張國鈞議員
[00:06:49.000 --> 00:06:51.000]  張國鈞議員
[00:06:51.000 --> 00:06:53.000]  張國鈞議員
[00:06:53.000 --> 00:06:55.000]  張國鈞議員
[00:06:55.000 --> 00:06:57.000]  張國鈞議員
[00:06:57.000 --> 00:06:59.000]  張國鈞議員
[00:06:59.000 --> 00:07:01.000]  張國鈞議員
[00:07:02.000 --> 00:07:03.000]  張國鈞議員
[00:07:03.000 --> 00:07:05.000]  張國鈞議員
[00:07:05.000 --> 00:07:07.000]  張國鈞議員
[00:07:07.000 --> 00:07:09.000]  張國鈞議員
[00:07:09.000 --> 00:07:11.000]  張國鈞議員
[00:07:11.000 --> 00:07:13.000]  張國鈞議員
[00:07:13.000 --> 00:07:15.000]  張國鈞議員
[00:07:15.000 --> 00:07:17.000]  張國鈞議員
[00:07:17.000 --> 00:07:19.000]  張國鈞議員
[00:07:19.000 --> 00:07:21.000]  張國鈞議員
[00:07:21.000 --> 00:07:23.000]  張國鈞議員
[00:07:23.000 --> 00:07:25.000]  張國鈞議員
[00:07:25.000 --> 00:07:27.000]  張國鈞議員
[00:07:27.000 --> 00:07:29.000]  張國鈞議員
[00:07:29.000 --> 00:07:31.000]  張國鈞議員
[00:07:32.000 --> 00:07:33.000]  張國鈞議員
[00:07:33.000 --> 00:07:35.000]  張國鈞議員
[00:07:35.000 --> 00:07:37.000]  張國鈞議員
[00:07:37.000 --> 00:07:39.000]  張國鈞議員
[00:07:39.000 --> 00:07:41.000]  張國鈞議員
[00:07:41.000 --> 00:07:43.000]  張國鈞議員
[00:07:43.000 --> 00:07:45.000]  張國鈞議員
[00:07:45.000 --> 00:07:47.000]  張國鈞議員
[00:07:47.000 --> 00:07:49.000]  張國鈞議員
[00:07:49.000 --> 00:07:51.000]  張國鈞議員
[00:07:51.000 --> 00:07:53.000]  張國鈞議員
[00:07:53.000 --> 00:07:55.000]  張國鈞議員
[00:07:55.000 --> 00:07:57.000]  張國鈞議員
[00:07:57.000 --> 00:07:59.000]  張國鈞議員
[00:08:00.000 --> 00:08:02.000]  張國鈞議員
[00:08:02.000 --> 00:08:04.000]  張國鈞議員
[00:08:04.000 --> 00:08:06.000]  張國鈞議員
[00:08:06.000 --> 00:08:08.000]  張國鈞議員
[00:08:08.000 --> 00:08:10.000]  張國鈞議員
[00:08:10.000 --> 00:08:12.000]  張國鈞議員
[00:08:12.000 --> 00:08:14.000]  張國鈞議員
[00:08:14.000 --> 00:08:16.000]  張國鈞議員
[00:08:16.000 --> 00:08:18.000]  張國鈞議員
[00:08:18.000 --> 00:08:20.000]  張國鈞議員
[00:08:20.000 --> 00:08:22.000]  張國鈞議員
[00:08:22.000 --> 00:08:24.000]  張國鈞議員
[00:08:24.000 --> 00:08:26.000]  張國鈞議員
[00:08:26.000 --> 00:08:28.000]  張國鈞議員
[00:08:29.000 --> 00:08:30.000]  張國鈞議員
[00:08:30.000 --> 00:08:32.000]  張國鈞議員
[00:08:32.000 --> 00:08:34.000]  張國鈞議員
[00:08:34.000 --> 00:08:36.000]  張國鈞議員
[00:08:36.000 --> 00:08:38.000]  張國鈞議員
[00:08:38.000 --> 00:08:40.000]  張國鈞議員
[00:08:40.000 --> 00:08:42.000]  張國鈞議員
[00:08:42.000 --> 00:08:44.000]  張國鈞議員
[00:08:44.000 --> 00:08:46.000]  張國鈞議員
[00:08:46.000 --> 00:08:48.000]  張國鈞議員
[00:08:48.000 --> 00:08:50.000]  張國鈞議員
[00:08:50.000 --> 00:08:52.000]  張國鈞議員
[00:08:52.000 --> 00:08:54.000]  張國鈞議員
[00:08:54.000 --> 00:08:56.000]  張國鈞議員
[00:08:56.000 --> 00:08:58.000]  張國鈞議員
[00:08:59.000 --> 00:09:00.000]  張國鈞議員
[00:09:00.000 --> 00:09:02.000]  張國鈞議員
[00:09:02.000 --> 00:09:04.000]  張國鈞議員
[00:09:04.000 --> 00:09:06.000]  張國鈞議員
[00:09:06.000 --> 00:09:08.000]  張國鈞議員
[00:09:08.000 --> 00:09:10.000]  張國鈞議員
[00:09:10.000 --> 00:09:12.000]  張國鈞議員
[00:09:12.000 --> 00:09:14.000]  張國鈞議員
[00:09:14.000 --> 00:09:16.000]  張國鈞議員
[00:09:16.000 --> 00:09:18.000]  張國鈞議員
[00:09:18.000 --> 00:09:20.000]  張國鈞議員
[00:09:20.000 --> 00:09:22.000]  張國鈞議員
[00:09:22.000 --> 00:09:24.000]  張國鈞議員
[00:09:24.000 --> 00:09:26.000]  張國鈞議員
[00:09:27.000 --> 00:09:29.000]  張國鈞議員
[00:09:29.000 --> 00:09:31.000]  張國鈞議員
[00:09:31.000 --> 00:09:33.000]  張國鈞議員
[00:09:33.000 --> 00:09:35.000]  張國鈞議員
[00:09:35.000 --> 00:09:37.000]  張國鈞議員
[00:09:37.000 --> 00:09:39.000]  張國鈞議員
[00:09:39.000 --> 00:09:41.000]  張國鈞議員
[00:09:41.000 --> 00:09:43.000]  張國鈞議員
[00:09:43.000 --> 00:09:45.000]  張國鈞議員
[00:09:45.000 --> 00:09:47.000]  張國鈞議員
[00:09:47.000 --> 00:09:49.000]  張國鈞議員
[00:09:49.000 --> 00:09:51.000]  張國鈞議員
[00:09:51.000 --> 00:09:53.000]  張國鈞議員
[00:09:53.000 --> 00:09:55.000]  張國鈞議員
[00:09:56.000 --> 00:09:57.000]  張國鈞議員
[00:09:57.000 --> 00:09:59.000]  張國鈞議員
[00:09:59.000 --> 00:10:01.000]  張國鈞議員
[00:10:01.000 --> 00:10:03.000]  張國鈞議員
[00:10:03.000 --> 00:10:05.000]  張國鈞議員
[00:10:05.000 --> 00:10:07.000]  張國鈞議員
[00:10:07.000 --> 00:10:09.000]  張國鈞議員
[00:10:09.000 --> 00:10:11.000]  張國鈞議員
[00:10:11.000 --> 00:10:13.000]  張國鈞議員
[00:10:13.000 --> 00:10:15.000]  張國鈞議員
[00:10:15.000 --> 00:10:17.000]  張國鈞議員
[00:10:17.000 --> 00:10:19.000]  張國鈞議員
[00:10:19.000 --> 00:10:21.000]  張國鈞議員
[00:10:21.000 --> 00:10:23.000]  張國鈞議員
[00:10:24.000 --> 00:10:26.000]  張國鈞議員
[00:10:26.000 --> 00:10:28.000]  張國鈞議員
[00:10:28.000 --> 00:10:30.000]  張國鈞議員
[00:10:30.000 --> 00:10:32.000]  張國鈞議員
[00:10:32.000 --> 00:10:34.000]  張國鈞議員
[00:10:34.000 --> 00:10:36.000]  張國鈞議員
[00:10:36.000 --> 00:10:38.000]  張國鈞議員
[00:10:38.000 --> 00:10:40.000]  張國鈞議員
[00:10:40.000 --> 00:10:42.000]  張國鈞議員
[00:10:42.000 --> 00:10:44.000]  張國鈞議員
[00:10:44.000 --> 00:10:46.000]  張國鈞議員
[00:10:46.000 --> 00:10:48.000]  張國鈞議員
[00:10:48.000 --> 00:10:50.000]  張國鈞議員
[00:10:50.000 --> 00:10:52.000]  張國鈞議員
[00:10:53.000 --> 00:10:54.000]  張國鈞議員
[00:10:54.000 --> 00:10:56.000]  張國鈞議員
[00:10:56.000 --> 00:10:58.000]  張國鈞議員
[00:10:58.000 --> 00:11:00.000]  張國鈞議員
[00:11:00.000 --> 00:11:02.000]  張國鈞議員
[00:11:02.000 --> 00:11:04.000]  張國鈞議員
[00:11:04.000 --> 00:11:06.000]  張國鈞議員
[00:11:06.000 --> 00:11:08.000]  張國鈞議員
[00:11:08.000 --> 00:11:10.000]  張國鈞議員
[00:11:10.000 --> 00:11:12.000]  張國鈞議員
[00:11:12.000 --> 00:11:14.000]  張國鈞議員
[00:11:14.000 --> 00:11:16.000]  張國鈞議員
[00:11:16.000 --> 00:11:18.000]  張國鈞議員
[00:11:18.000 --> 00:11:20.000]  張國鈞議員
[00:11:21.000 --> 00:11:23.000]  張國鈞議員
[00:11:23.000 --> 00:11:25.000]  張國鈞議員
[00:11:25.000 --> 00:11:27.000]  張國鈞議員
[00:11:27.000 --> 00:11:29.000]  張國鈞議員
[00:11:29.000 --> 00:11:31.000]  張國鈞議員
[00:11:31.000 --> 00:11:33.000]  張國鈞議員
[00:11:33.000 --> 00:11:35.000]  張國鈞議員
[00:11:35.000 --> 00:11:37.000]  張國鈞議員
[00:11:37.000 --> 00:11:39.000]  張國鈞議員
[00:11:39.000 --> 00:11:41.000]  張國鈞議員
[00:11:41.000 --> 00:11:43.000]  張國鈞議員
[00:11:43.000 --> 00:11:45.000]  張國鈞議員
[00:11:45.000 --> 00:11:47.000]  張國鈞議員
[00:11:48.000 --> 00:11:51.000]  張國鈞議員
[00:11:51.000 --> 00:11:53.000]  張國鈞議員
[00:11:53.000 --> 00:11:55.000]  張國鈞議員
[00:11:55.000 --> 00:11:57.000]  張國鈞議員
[00:11:57.000 --> 00:11:59.000]  張國鈞議員
[00:11:59.000 --> 00:12:01.000]  張國鈞議員
[00:12:01.000 --> 00:12:03.000]  張國鈞議員
[00:12:03.000 --> 00:12:05.000]  張國鈞議員
[00:12:05.000 --> 00:12:07.000]  張國鈞議員
[00:12:07.000 --> 00:12:09.000]  張國鈞議員
[00:12:09.000 --> 00:12:11.000]  張國鈞議員
[00:12:11.000 --> 00:12:13.000]  張國鈞議員
[00:12:13.000 --> 00:12:15.000]  張國鈞議員
[00:12:16.000 --> 00:12:18.000]  張國鈞議員
[00:12:18.000 --> 00:12:20.000]  張國鈞議員
[00:12:20.000 --> 00:12:22.000]  張國鈞議員
[00:12:22.000 --> 00:12:24.000]  張國鈞議員
[00:12:24.000 --> 00:12:26.000]  張國鈞議員
[00:12:26.000 --> 00:12:28.000]  張國鈞議員
[00:12:28.000 --> 00:12:30.000]  張國鈞議員
[00:12:30.000 --> 00:12:32.000]  張國鈞議員
[00:12:32.000 --> 00:12:34.000]  張國鈞議員
[00:12:34.000 --> 00:12:36.000]  張國鈞議員
[00:12:36.000 --> 00:12:38.000]  張國鈞議員
[00:12:38.000 --> 00:12:40.000]  張國鈞議員
[00:12:40.000 --> 00:12:42.000]  張國鈞議員
[00:12:42.000 --> 00:12:44.000]  張國鈞議員
[00:12:45.000 --> 00:12:46.000]  張國鈞議員
[00:12:46.000 --> 00:12:48.000]  張國鈞議員
[00:12:48.000 --> 00:12:50.000]  張國鈞議員
[00:12:50.000 --> 00:12:52.000]  張國鈞議員
[00:12:52.000 --> 00:12:54.000]  張國鈞議員
[00:12:54.000 --> 00:12:56.000]  張國鈞議員
[00:12:56.000 --> 00:12:58.000]  張國鈞議員
[00:12:58.000 --> 00:13:00.000]  張國鈞議員
[00:13:00.000 --> 00:13:02.000]  張國鈞議員
[00:13:02.000 --> 00:13:04.000]  張國鈞議員
[00:13:04.000 --> 00:13:06.000]  張國鈞議員
[00:13:06.000 --> 00:13:08.000]  張國鈞議員
[00:13:08.000 --> 00:13:10.000]  張國鈞議員
[00:13:10.000 --> 00:13:12.000]  張國鈞議員
[00:13:13.000 --> 00:13:15.000]  張國鈞議員
[00:13:15.000 --> 00:13:17.000]  張國鈞議員
[00:13:17.000 --> 00:13:19.000]  張國鈞議員
[00:13:19.000 --> 00:13:21.000]  張國鈞議員
[00:13:21.000 --> 00:13:23.000]  張國鈞議員
[00:13:23.000 --> 00:13:25.000]  張國鈞議員
[00:13:25.000 --> 00:13:27.000]  張國鈞議員
[00:13:27.000 --> 00:13:29.000]  張國鈞議員
[00:13:29.000 --> 00:13:31.000]  張國鈞議員
[00:13:31.000 --> 00:13:33.000]  張國鈞議員
[00:13:33.000 --> 00:13:35.000]  張國鈞議員
[00:13:35.000 --> 00:13:37.000]  張國鈞議員
[00:13:37.000 --> 00:13:39.000]  張國鈞議員
[00:13:40.000 --> 00:13:43.000]  張國鈞議員
[00:13:43.000 --> 00:13:45.000]  張國鈞議員
[00:13:45.000 --> 00:13:47.000]  張國鈞議員
[00:13:47.000 --> 00:13:49.000]  張國鈞議員
[00:13:49.000 --> 00:13:51.000]  張國鈞議員
[00:13:51.000 --> 00:13:53.000]  張國鈞議員
[00:13:53.000 --> 00:13:55.000]  張國鈞議員
[00:13:55.000 --> 00:13:57.000]  張國鈞議員
[00:13:57.000 --> 00:13:59.000]  張國鈞議員
[00:13:59.000 --> 00:14:01.000]  張國鈞議員
[00:14:01.000 --> 00:14:03.000]  張國鈞議員
[00:14:03.000 --> 00:14:05.000]  張國鈞議員
[00:14:05.000 --> 00:14:07.000]  張國鈞議員
[00:14:08.000 --> 00:14:10.000]  張國鈞議員
[00:14:10.000 --> 00:14:12.000]  張國鈞議員
[00:14:12.000 --> 00:14:14.000]  張國鈞議員
[00:14:14.000 --> 00:14:16.000]  張國鈞議員
[00:14:16.000 --> 00:14:18.000]  張國鈞議員
[00:14:18.000 --> 00:14:20.000]  張國鈞議員
[00:14:20.000 --> 00:14:22.000]  張國鈞議員
[00:14:22.000 --> 00:14:24.000]  張國鈞議員
[00:14:24.000 --> 00:14:26.000]  張國鈞議員
[00:14:26.000 --> 00:14:28.000]  張國鈞議員
[00:14:28.000 --> 00:14:30.000]  張國鈞議員
[00:14:30.000 --> 00:14:32.000]  張國鈞議員
[00:14:32.000 --> 00:14:34.000]  張國鈞議員
[00:14:34.000 --> 00:14:36.000]  張國鈞議員
[00:14:37.000 --> 00:14:38.000]  張國鈞議員
[00:14:38.000 --> 00:14:40.000]  張國鈞議員
[00:14:40.000 --> 00:14:42.000]  張國鈞議員
[00:14:42.000 --> 00:14:44.000]  張國鈞議員
[00:14:44.000 --> 00:14:46.000]  張國鈞議員
[00:14:46.000 --> 00:14:48.000]  張國鈞議員
[00:14:48.000 --> 00:14:50.000]  張國鈞議員
[00:14:50.000 --> 00:14:52.000]  張國鈞議員
[00:14:52.000 --> 00:14:54.000]  張國鈞議員
[00:14:54.000 --> 00:14:56.000]  張國鈞議員
[00:14:56.000 --> 00:14:58.000]  張國鈞議員
[00:14:58.000 --> 00:15:00.000]  張國鈞議員
[00:15:00.000 --> 00:15:02.000]  張國鈞議員
[00:15:02.000 --> 00:15:04.000]  張國鈞議員
[00:15:05.000 --> 00:15:07.000]  張國鈞議員
[00:15:07.000 --> 00:15:09.000]  張國鈞議員
[00:15:09.000 --> 00:15:11.000]  張國鈞議員
[00:15:11.000 --> 00:15:13.000]  張國鈞議員
[00:15:13.000 --> 00:15:15.000]  張國鈞議員
[00:15:15.000 --> 00:15:17.000]  張國鈞議員
[00:15:17.000 --> 00:15:19.000]  張國鈞議員
[00:15:19.000 --> 00:15:21.000]  張國鈞議員
[00:15:21.000 --> 00:15:23.000]  張國鈞議員
[00:15:23.000 --> 00:15:25.000]  張國鈞議員
[00:15:25.000 --> 00:15:27.000]  張國鈞議員
[00:15:27.000 --> 00:15:29.000]  張國鈞議員
[00:15:29.000 --> 00:15:31.000]  張國鈞議員
[00:15:31.000 --> 00:15:33.000]  張國鈞議員
[00:15:34.000 --> 00:15:35.000]  張國鈞議員
[00:15:35.000 --> 00:15:37.000]  張國鈞議員
[00:15:37.000 --> 00:15:39.000]  張國鈞議員
[00:15:39.000 --> 00:15:41.000]  張國鈞議員
[00:15:41.000 --> 00:15:43.000]  張國鈞議員
[00:15:43.000 --> 00:15:45.000]  張國鈞議員
[00:15:45.000 --> 00:15:47.000]  張國鈞議員
[00:15:47.000 --> 00:15:49.000]  張國鈞議員
[00:15:49.000 --> 00:15:51.000]  張國鈞議員
[00:15:51.000 --> 00:15:53.000]  張國鈞議員
[00:15:53.000 --> 00:15:55.000]  張國鈞議員
[00:15:55.000 --> 00:15:57.000]  張國鈞議員
[00:15:57.000 --> 00:15:59.000]  張國鈞議員
[00:15:59.000 --> 00:16:01.000]  張國鈞議員
[00:16:02.000 --> 00:16:04.000]  張國鈞議員
[00:16:04.000 --> 00:16:06.000]  張國鈞議員
[00:16:06.000 --> 00:16:08.000]  張國鈞議員
[00:16:08.000 --> 00:16:10.000]  張國鈞議員
[00:16:10.000 --> 00:16:12.000]  張國鈞議員
[00:16:12.000 --> 00:16:14.000]  張國鈞議員
[00:16:14.000 --> 00:16:16.000]  張國鈞議員
[00:16:16.000 --> 00:16:18.000]  張國鈞議員
[00:16:18.000 --> 00:16:20.000]  張國鈞議員
[00:16:20.000 --> 00:16:22.000]  張國鈞議員
[00:16:22.000 --> 00:16:24.000]  張國鈞議員
[00:16:24.000 --> 00:16:26.000]  張國鈞議員
[00:16:26.000 --> 00:16:28.000]  張國鈞議員
[00:16:28.000 --> 00:16:30.000]  張國鈞議員
[00:16:31.000 --> 00:16:32.000]  張國鈞議員
[00:16:32.000 --> 00:16:34.000]  張國鈞議員
[00:16:34.000 --> 00:16:36.000]  張國鈞議員
[00:16:36.000 --> 00:16:38.000]  張國鈞議員
[00:16:38.000 --> 00:16:40.000]  張國鈞議員
[00:16:40.000 --> 00:16:42.000]  張國鈞議員
[00:16:42.000 --> 00:16:44.000]  張國鈞議員
[00:16:44.000 --> 00:16:46.000]  張國鈞議員
[00:16:46.000 --> 00:16:48.000]  張國鈞議員
[00:16:48.000 --> 00:16:50.000]  張國鈞議員
[00:16:50.000 --> 00:16:52.000]  張國鈞議員
[00:16:52.000 --> 00:16:54.000]  張國鈞議員
[00:16:54.000 --> 00:16:56.000]  張國鈞議員
[00:16:56.000 --> 00:16:58.000]  張國鈞議員
[00:16:59.000 --> 00:17:01.000]  張國鈞議員
[00:17:01.000 --> 00:17:03.000]  張國鈞議員
[00:17:03.000 --> 00:17:05.000]  張國鈞議員
[00:17:05.000 --> 00:17:07.000]  張國鈞議員
[00:17:07.000 --> 00:17:09.000]  張國鈞議員
[00:17:09.000 --> 00:17:11.000]  張國鈞議員
[00:17:11.000 --> 00:17:13.000]  張國鈞議員
[00:17:13.000 --> 00:17:15.000]  張國鈞議員
[00:17:15.000 --> 00:17:17.000]  張國鈞議員
[00:17:17.000 --> 00:17:19.000]  張國鈞議員
[00:17:19.000 --> 00:17:21.000]  張國鈞議員
[00:17:21.000 --> 00:17:23.000]  張國鈞議員
[00:17:23.000 --> 00:17:25.000]  張國鈞議員
