
[00:00:00.000 --> 00:00:02.000]  請問大家有沒有手機
[00:04:16.000 --> 00:04:18.000]  這裡要看
[00:04:18.000 --> 00:04:20.000]  經文的背景
[00:04:20.000 --> 00:04:22.000]  當時
[00:04:22.000 --> 00:04:24.000]  施浸約翰的門徒
[00:04:24.000 --> 00:04:26.000]  和法利賽人
[00:04:26.000 --> 00:04:28.000]  質疑
[00:04:28.000 --> 00:04:30.000]  質疑耶穌
[00:04:30.000 --> 00:04:32.000]  為什麼你的門徒不禁食
[00:04:32.000 --> 00:04:34.000]  耶穌就
[00:04:34.000 --> 00:04:36.000]  回答
[00:04:36.000 --> 00:04:38.000]  第十九節
[00:04:38.000 --> 00:04:40.000]  新郎和賓客一齊的時候
[00:04:40.000 --> 00:04:42.000]  賓客怎會禁食
[00:04:42.000 --> 00:04:44.000]  只有新郎和賓客一齊的時候
[00:04:44.000 --> 00:04:46.000]  他們就不需要禁食
[00:04:46.000 --> 00:04:48.000]  賓宴大家都留肚子吃一頓
[00:04:48.000 --> 00:04:50.000]  還說不吃東西
[00:04:50.000 --> 00:04:52.000]  不會的
[00:04:52.000 --> 00:04:54.000]  當時的禁食是怎樣體會
[00:04:54.000 --> 00:04:56.000]  按摩西五經
[00:04:56.000 --> 00:04:58.000]  即是那個律法的教導
[00:04:58.000 --> 00:05:00.000]  全體意識人的禁食
[00:05:00.000 --> 00:05:02.000]  只有
[00:05:02.000 --> 00:05:04.000]  贖罪日
[00:05:04.000 --> 00:05:06.000]  禁食
[00:05:06.000 --> 00:05:08.000]  當然禁食就是
[00:05:08.000 --> 00:05:10.000]  希望能夠得到神的注意
[00:05:10.000 --> 00:05:12.000]  當時講
[00:05:12.000 --> 00:05:14.000]  他們的背後原因就是說
[00:05:14.000 --> 00:05:16.000]  禁食的態度
[00:05:16.000 --> 00:05:18.000]  是很謙卑或者是
[00:05:18.000 --> 00:05:20.000]  是一種好像很哀傷
[00:05:20.000 --> 00:05:22.000]  甚至是一種
[00:05:22.000 --> 00:05:24.000]  很慘情的樣子
[00:05:24.000 --> 00:05:26.000]  可以說
[00:05:26.000 --> 00:05:28.000]  好像有人絕食
[00:05:28.000 --> 00:05:30.000]  那個情況
[00:05:30.000 --> 00:05:32.000]  身體的虛弱
[00:05:32.000 --> 00:05:34.000]  面容的消瘦
[00:05:34.000 --> 00:05:36.000]  希望神看到我
[00:05:36.000 --> 00:05:38.000]  是這麼慘可憐
[00:05:38.000 --> 00:05:40.000]  希望神能夠
[00:05:40.000 --> 00:05:42.000]  賜下你的恩惠
[00:05:42.000 --> 00:05:44.000]  賜下你的恩典
[00:05:44.000 --> 00:05:46.000]  這個就是得到神的幫助
[00:05:46.000 --> 00:05:48.000]  在贖罪日裏面
[00:05:48.000 --> 00:05:50.000]  能夠看到你們的心腸
[00:05:50.000 --> 00:05:52.000]  是真的這麼願意
[00:05:52.000 --> 00:05:54.000]  有種悔改的心
[00:05:54.000 --> 00:05:56.000]  一直以來發展下來
[00:05:56.000 --> 00:05:58.000]  禁食
[00:05:58.000 --> 00:06:00.000]  我想講禁食基本上是怎樣
[00:06:00.000 --> 00:06:02.000]  在一個時間裏面
[00:06:02.000 --> 00:06:04.000]  你不吃不喝
[00:06:04.000 --> 00:06:06.000]  不喝水
[00:06:06.000 --> 00:06:08.000]  或者我們什麼時候他們會做
[00:06:08.000 --> 00:06:10.000]  他們那時候慢慢去到一個情況
[00:06:10.000 --> 00:06:12.000]  他們受到一些
[00:06:12.000 --> 00:06:14.000]  生活上的挫折
[00:06:14.000 --> 00:06:16.000]  或者受到一些折磨
[00:06:16.000 --> 00:06:18.000]  或者有些人離開
[00:06:18.000 --> 00:06:20.000]  就很哀痛
[00:06:20.000 --> 00:06:22.000]  的情況
[00:06:22.000 --> 00:06:24.000]  於是就不吃飯不睡覺
[00:06:24.000 --> 00:06:26.000]  不喝水不洗澡
[00:06:26.000 --> 00:06:28.000]  跟著就不理自己的外表
[00:06:28.000 --> 00:06:30.000]  衣服都是
[00:06:30.000 --> 00:06:32.000]  骯髒骯髒
[00:06:32.000 --> 00:06:34.000]  甚至是蒙上灰
[00:06:34.000 --> 00:06:36.000]  他們
[00:06:36.000 --> 00:06:38.000]  就會這樣的情況
[00:06:38.000 --> 00:06:40.000]  被人看到
[00:06:40.000 --> 00:06:42.000]  自己一看就知道
[00:06:42.000 --> 00:06:44.000]  這個人有事情發生
[00:06:44.000 --> 00:06:46.000]  這個人是很
[00:06:46.000 --> 00:06:48.000]  不開心
[00:06:48.000 --> 00:06:50.000]  這個人是需要人關心
[00:06:50.000 --> 00:06:52.000]  但是在一個這樣的社會裏面
[00:06:52.000 --> 00:06:54.000]  慢慢發展到
[00:06:54.000 --> 00:06:56.000]  好像儀式一樣
[00:06:56.000 --> 00:06:58.000]  很多的情況都會
[00:06:58.000 --> 00:07:00.000]  這樣做
[00:07:00.000 --> 00:07:02.000]  目的就是一種
[00:07:02.000 --> 00:07:04.000]  自我羞辱
[00:07:04.000 --> 00:07:06.000]  自我一種的
[00:07:06.000 --> 00:07:08.000]  令自己很
[00:07:08.000 --> 00:07:10.000]  很頹廢的樣子
[00:07:10.000 --> 00:07:12.000]  就能夠引起別人注意
[00:07:12.000 --> 00:07:14.000]  有些人禁食是為了贖罪
[00:07:14.000 --> 00:07:16.000]  但是如果禁食是為了
[00:07:16.000 --> 00:07:18.000]  渴求神的憐憫
[00:07:18.000 --> 00:07:20.000]  就是神已經是
[00:07:20.000 --> 00:07:22.000]  白白的給我們恩典
[00:07:22.000 --> 00:07:24.000]  其實是多此一舉的某個情況
[00:07:24.000 --> 00:07:26.000]  禁食是為了在神的面前
[00:07:26.000 --> 00:07:28.000]  降卑我很謙卑
[00:07:28.000 --> 00:07:30.000]  但是很多時候在眾人面前禁食
[00:07:30.000 --> 00:07:32.000]  是為了抬高自己
[00:07:32.000 --> 00:07:34.000]  已經是本末倒置
[00:07:34.000 --> 00:07:36.000]  所以在我們的信仰裏面講
[00:07:36.000 --> 00:07:38.000]  如果我們藉著
[00:07:38.000 --> 00:07:40.000]  博取別人的
[00:07:40.000 --> 00:07:42.000]  讚賞加許
[00:07:42.000 --> 00:07:44.000]  來讚取
[00:07:44.000 --> 00:07:46.000]  這種的欣賞
[00:07:46.000 --> 00:07:48.000]  或讚取這種的恩典
[00:07:48.000 --> 00:07:50.000]  耶穌基督不是這樣的
[00:07:50.000 --> 00:07:52.000]  處事方法
[00:07:52.000 --> 00:07:54.000]  不是這樣給我們恩典
[00:07:54.000 --> 00:07:56.000]  不需要這樣做
[00:07:56.000 --> 00:07:58.000]  有些人可能會覺得
[00:07:58.000 --> 00:08:00.000]  這是一種功德
[00:08:00.000 --> 00:08:02.000]  讓神覺得我很好
[00:08:02.000 --> 00:08:04.000]  土神喜悅
[00:08:04.000 --> 00:08:06.000]  希望讓神
[00:08:06.000 --> 00:08:08.000]  對我好一點
[00:08:08.000 --> 00:08:10.000]  但是在耶穌時代裏面
[00:08:10.000 --> 00:08:12.000]  一直發展到
[00:08:12.000 --> 00:08:14.000]  經文開始講
[00:08:14.000 --> 00:08:16.000]  法利菜人
[00:08:16.000 --> 00:08:18.000]  就說為什麼你不禁食呢
[00:08:18.000 --> 00:08:20.000]  原來他們發展到
[00:08:20.000 --> 00:08:22.000]  每個禮拜一
[00:08:22.000 --> 00:08:24.000]  禮拜四都禁食
[00:08:24.000 --> 00:08:26.000]  而當時
[00:08:26.000 --> 00:08:28.000]  約翰的門徒
[00:08:28.000 --> 00:08:30.000]  施浸約翰的門徒
[00:08:30.000 --> 00:08:32.000]  都一樣有禁食的習慣
[00:08:32.000 --> 00:08:34.000]  很難得這兩批人
[00:08:34.000 --> 00:08:36.000]  同時間質疑
[00:08:36.000 --> 00:08:38.000]  耶穌的門徒
[00:08:38.000 --> 00:08:40.000]  有些相近的
[00:08:40.000 --> 00:08:42.000]  因為施浸約翰的門徒
[00:08:42.000 --> 00:08:44.000]  在施浸約翰本身
[00:08:44.000 --> 00:08:46.000]  就好像一個
[00:08:46.000 --> 00:08:48.000]  現在講的
[00:08:48.000 --> 00:08:50.000]  苦行僧
[00:08:50.000 --> 00:08:52.000]  他就
[00:08:52.000 --> 00:08:54.000]  好像有些修煉
[00:08:54.000 --> 00:08:56.000]  那樣的感覺
[00:08:56.000 --> 00:08:58.000]  禁慾主義的情況
[00:08:58.000 --> 00:09:00.000]  而法利菜人就形式主義
[00:09:00.000 --> 00:09:02.000]  總之我做到
[00:09:02.000 --> 00:09:04.000]  一四我都有禁食
[00:09:04.000 --> 00:09:06.000]  讓你們知道
[00:09:06.000 --> 00:09:08.000]  讓你們看到我們禁錢
[00:09:08.000 --> 00:09:10.000]  但是耶穌的門徒
[00:09:10.000 --> 00:09:12.000]  竟然不禁食
[00:09:12.000 --> 00:09:14.000]  樣子都不做
[00:09:14.000 --> 00:09:16.000]  形式都沒有
[00:09:16.000 --> 00:09:18.000]  你覺得自己禁錢
[00:09:18.000 --> 00:09:20.000]  應該好像約翰的門徒
[00:09:20.000 --> 00:09:22.000]  苦修自己
[00:09:22.000 --> 00:09:24.000]  禁食
[00:09:24.000 --> 00:09:26.000]  又吃又喝
[00:09:26.000 --> 00:09:28.000]  又去不同的人的
[00:09:28.000 --> 00:09:30.000]  所謂的罪人宴會
[00:09:30.000 --> 00:09:32.000]  或者相處
[00:09:32.000 --> 00:09:34.000]  這麼奇怪
[00:09:34.000 --> 00:09:36.000]  怎麼行
[00:09:36.000 --> 00:09:38.000]  但是耶穌的回答是什麼呢
[00:09:38.000 --> 00:09:40.000]  剛才講的
[00:09:40.000 --> 00:09:42.000]  新郎和賓客一起的時候
[00:09:42.000 --> 00:09:44.000]  是什麼情景
[00:09:44.000 --> 00:09:46.000]  是婚宴
[00:09:46.000 --> 00:09:48.000]  婚宴是不是很開心
[00:09:48.000 --> 00:09:50.000]  是很開心的
[00:09:50.000 --> 00:09:52.000]  開心的時候
[00:09:52.000 --> 00:09:54.000]  最重要婚宴是什麼
[00:09:54.000 --> 00:09:56.000]  有一頓飯吃的
[00:09:56.000 --> 00:09:58.000]  剛才我都講了
[00:09:58.000 --> 00:10:00.000]  今晚又可以喝
[00:10:00.000 --> 00:10:02.000]  下午不要吃那麼多東西
[00:10:02.000 --> 00:10:04.000]  留肚子
[00:10:04.000 --> 00:10:06.000]  現在婚宴仍然是
[00:10:06.000 --> 00:10:08.000]  很多很多豐富的食物
[00:10:08.000 --> 00:10:10.000]  歡喜快樂
[00:10:10.000 --> 00:10:12.000]  有些人喝酒
[00:10:12.000 --> 00:10:14.000]  很開心
[00:10:14.000 --> 00:10:16.000]  為什麼要禁食呢
[00:10:16.000 --> 00:10:18.000]  耶穌就用這個比喻
[00:10:18.000 --> 00:10:20.000]  分析一個比喻
[00:10:20.000 --> 00:10:22.000]  祂在說
[00:10:22.000 --> 00:10:24.000]  這個時刻
[00:10:24.000 --> 00:10:26.000]  是不需要禁食
[00:10:26.000 --> 00:10:28.000]  但是其實
[00:10:28.000 --> 00:10:30.000]  耶穌和
[00:10:30.000 --> 00:10:32.000]  約翰門徒也好
[00:10:32.000 --> 00:10:34.000]  或者法理賽人也好
[00:10:34.000 --> 00:10:36.000]  根本他們的想法
[00:10:36.000 --> 00:10:38.000]  是兩回事
[00:10:38.000 --> 00:10:40.000]  兩個頻道
[00:10:40.000 --> 00:10:42.000]  為什麼呢
[00:10:42.000 --> 00:10:44.000]  耶穌
[00:10:44.000 --> 00:10:46.000]  祂自覺
[00:10:46.000 --> 00:10:48.000]  來到
[00:10:48.000 --> 00:10:50.000]  就是以色列人期待已久的尼塞亞
[00:10:50.000 --> 00:10:52.000]  來到的時候
[00:10:52.000 --> 00:10:54.000]  根據祂的想法
[00:10:54.000 --> 00:10:56.000]  尼塞亞來到
[00:10:56.000 --> 00:10:58.000]  是一件歡喜快樂的事情
[00:10:58.000 --> 00:11:00.000]  就好像婚宴一樣
[00:11:00.000 --> 00:11:02.000]  耶穌
[00:11:02.000 --> 00:11:04.000]  就是這個新郎
[00:11:04.000 --> 00:11:06.000]  這個以色列人
[00:11:06.000 --> 00:11:08.000]  或者這個信徒
[00:11:08.000 --> 00:11:10.000]  當然現在講新教會
[00:11:10.000 --> 00:11:12.000]  就是什麼 辛苦
[00:11:12.000 --> 00:11:14.000]  就是歡喜快樂的一個婚宴
[00:11:14.000 --> 00:11:16.000]  耶穌就說
[00:11:16.000 --> 00:11:18.000]  我在的時候
[00:11:18.000 --> 00:11:20.000]  根本那個場景是歡喜快樂的
[00:11:20.000 --> 00:11:22.000]  而相反
[00:11:22.000 --> 00:11:24.000]  剛剛這些法理賽人
[00:11:24.000 --> 00:11:26.000]  或者門徒
[00:11:26.000 --> 00:11:28.000]  特別是耶穌時代
[00:11:28.000 --> 00:11:30.000]  亦是亡國在羅馬帝國的統治底下
[00:11:30.000 --> 00:11:32.000]  他們就是尋求
[00:11:32.000 --> 00:11:34.000]  神是復興返以色列
[00:11:34.000 --> 00:11:36.000]  所以一直那個情景
[00:11:36.000 --> 00:11:38.000]  是愁眉苦臉
[00:11:38.000 --> 00:11:40.000]  那個情況
[00:11:40.000 --> 00:11:42.000]  所以見到這些所謂
[00:11:42.000 --> 00:11:44.000]  宗教人士你那麼開心
[00:11:44.000 --> 00:11:46.000]  又吃又喝
[00:11:46.000 --> 00:11:48.000]  你們是不是這樣
[00:11:48.000 --> 00:11:50.000]  所以
[00:11:50.000 --> 00:11:52.000]  根本是兩個的概念
[00:11:52.000 --> 00:11:54.000]  在兩邊
[00:11:54.000 --> 00:11:56.000]  所以完全不明白
[00:11:56.000 --> 00:11:58.000]  所以今天來說
[00:11:58.000 --> 00:12:00.000]  我們說奉耶穌的名
[00:12:00.000 --> 00:12:02.000]  有兩三個人在中間
[00:12:02.000 --> 00:12:04.000]  我們一起祈禱 一起聚集
[00:12:04.000 --> 00:12:06.000]  是歡喜快樂的事
[00:12:06.000 --> 00:12:08.000]  我們說今天我們一同去敬拜侍奉主
[00:12:08.000 --> 00:12:10.000]  是一個生命的禮讚
[00:12:10.000 --> 00:12:12.000]  是一個開心的事情
[00:12:12.000 --> 00:12:14.000]  我們應該是
[00:12:14.000 --> 00:12:16.000]  常常帶著歡喜快樂
[00:12:16.000 --> 00:12:18.000]  所以信徒什麼時候最重要呢
[00:12:18.000 --> 00:12:20.000]  就是有救恩之樂
[00:12:20.000 --> 00:12:22.000]  無論你活在什麼環境裏面
[00:12:22.000 --> 00:12:24.000]  好像過去香港那麼困難的時候
[00:12:24.000 --> 00:12:26.000]  或者疫情那麼困難的時候
[00:12:26.000 --> 00:12:28.000]  我們內心裏面的
[00:12:28.000 --> 00:12:30.000]  救恩之樂
[00:12:30.000 --> 00:12:32.000]  不能夠失去
[00:12:32.000 --> 00:12:34.000]  因為我們是天國的子民
[00:12:34.000 --> 00:12:36.000]  天國的子民就是有這種天國的賢直
[00:12:36.000 --> 00:12:38.000]  就是有天國的賢直
[00:12:38.000 --> 00:12:40.000]  我們是不會失去這種東西的
[00:12:40.000 --> 00:12:42.000]  所以呢
[00:12:42.000 --> 00:12:44.000]  這個是我們應該活出來的
[00:12:44.000 --> 00:12:46.000]  所以呢就
[00:12:46.000 --> 00:12:48.000]  如果我們仍然在一個
[00:12:48.000 --> 00:12:50.000]  舊的系統裏面
[00:12:50.000 --> 00:12:52.000]  或者好像這班的法利賽人
[00:12:52.000 --> 00:12:54.000]  或者約翰門徒
[00:12:54.000 --> 00:12:56.000]  他們所說
[00:12:56.000 --> 00:12:58.000]  這段時間是幽暗陰沉
[00:12:58.000 --> 00:13:00.000]  我不能夠歡樂起來
[00:13:00.000 --> 00:13:02.000]  但是你又要接受
[00:13:02.000 --> 00:13:04.000]  耶穌的新的生命
[00:13:04.000 --> 00:13:06.000]  又要接受耶穌的天國的教訓
[00:13:06.000 --> 00:13:08.000]  要接受耶穌的教導
[00:13:08.000 --> 00:13:10.000]  你不能夠去改換自己
[00:13:10.000 --> 00:13:12.000]  是很困難的事
[00:13:12.000 --> 00:13:14.000]  就好像耶穌說的
[00:13:14.000 --> 00:13:16.000]  這塊布會爛
[00:13:16.000 --> 00:13:18.000]  這個瓶會爆
[00:13:18.000 --> 00:13:20.000]  就是你沒有去改變自己
[00:13:20.000 --> 00:13:22.000]  沒有去
[00:13:22.000 --> 00:13:24.000]  將自己能夠去準備
[00:13:24.000 --> 00:13:26.000]  領受這個天國的道理
[00:13:26.000 --> 00:13:28.000]  所以
[00:13:28.000 --> 00:13:30.000]  第二方面我想說破裂的生活
[00:13:30.000 --> 00:13:32.000]  破裂的生活
[00:13:32.000 --> 00:13:34.000]  就是21、22節就說
[00:13:34.000 --> 00:13:36.000]  一個比喻
[00:13:36.000 --> 00:13:38.000]  一個比喻就是
[00:13:38.000 --> 00:13:40.000]  新布縫在舊的衣服裏面
[00:13:40.000 --> 00:13:42.000]  但是會帶壞
[00:13:42.000 --> 00:13:44.000]  衣服會爛
[00:13:44.000 --> 00:13:46.000]  新酒放在舊的皮袋
[00:13:46.000 --> 00:13:48.000]  皮袋是僵化了
[00:13:48.000 --> 00:13:50.000]  新酒仍然有很多膨脹
[00:13:50.000 --> 00:13:52.000]  發酵
[00:13:52.000 --> 00:13:54.000]  一蓋上蓋子
[00:13:54.000 --> 00:13:56.000]  它發酵就會
[00:13:56.000 --> 00:13:58.000]  令到皮袋很容易爆裂
[00:13:58.000 --> 00:14:00.000]  流走
[00:14:00.000 --> 00:14:02.000]  失去
[00:14:02.000 --> 00:14:04.000]  這個比喻就是因為
[00:14:04.000 --> 00:14:06.000]  大宴席
[00:14:06.000 --> 00:14:08.000]  即是婚宴
[00:14:08.000 --> 00:14:10.000]  繼續用這兩個比喻
[00:14:10.000 --> 00:14:12.000]  你想想
[00:14:12.000 --> 00:14:14.000]  參加婚宴
[00:14:14.000 --> 00:14:16.000]  大家是否穿得帥帥的
[00:14:16.000 --> 00:14:18.000]  穿上西裝
[00:14:18.000 --> 00:14:20.000]  戴上領帶
[00:14:20.000 --> 00:14:22.000]  女士可能化妝
[00:14:22.000 --> 00:14:24.000]  穿上很漂亮的衣服
[00:14:24.000 --> 00:14:26.000]  然後怎樣
[00:14:26.000 --> 00:14:28.000]  都是想著
[00:14:28.000 --> 00:14:30.000]  喝一頓飯
[00:14:30.000 --> 00:14:32.000]  所以耶穌說
[00:14:32.000 --> 00:14:34.000]  你不會穿舊的衣服
[00:14:34.000 --> 00:14:36.000]  不會穿爛的皮袋
[00:14:36.000 --> 00:14:38.000]  你是準備好
[00:14:38.000 --> 00:14:40.000]  享受婚宴
[00:14:40.000 --> 00:14:42.000]  所以耶穌繼續講
[00:14:42.000 --> 00:14:44.000]  這兩個比喻是連續下來的
[00:14:44.000 --> 00:14:46.000]  是帶著歡喜快樂裏面
[00:14:46.000 --> 00:14:48.000]  什麼是歡喜快樂
[00:14:48.000 --> 00:14:50.000]  就是你準備了自己的生命
[00:14:50.000 --> 00:14:52.000]  去迎接
[00:14:52.000 --> 00:14:54.000]  耶穌基督
[00:14:54.000 --> 00:14:56.000]  歡喜快樂的大宴席
[00:14:56.000 --> 00:14:58.000]  你不應該愁眉苦臉地
[00:14:58.000 --> 00:15:00.000]  去參園
[00:15:00.000 --> 00:15:02.000]  當然是歡喜快樂
[00:15:02.000 --> 00:15:04.000]  準備好自己
[00:15:04.000 --> 00:15:06.000]  穿好新衣服
[00:15:06.000 --> 00:15:08.000]  準備好新皮袋迎接耶穌
[00:15:08.000 --> 00:15:10.000]  這是很重要的事情
[00:15:10.000 --> 00:15:12.000]  如果我們用舊的系統
[00:15:12.000 --> 00:15:14.000]  舊的那一套去
[00:15:14.000 --> 00:15:16.000]  是很辛苦的
[00:15:16.000 --> 00:15:18.000]  就是真的會爆裂
[00:15:18.000 --> 00:15:20.000]  破裂的生活
[00:15:20.000 --> 00:15:22.000]  破裂的生活
[00:15:22.000 --> 00:15:24.000]  就是新舊難合的問題
[00:15:24.000 --> 00:15:26.000]  耶穌這個比喻
[00:15:26.000 --> 00:15:28.000]  提及的是
[00:15:28.000 --> 00:15:30.000]  新舊
[00:15:30.000 --> 00:15:32.000]  不能夠去混淆它裏面
[00:15:32.000 --> 00:15:34.000]  舊的
[00:15:34.000 --> 00:15:36.000]  舊約的律法的禮儀
[00:15:36.000 --> 00:15:38.000]  不要套進新約的時代裏面
[00:15:38.000 --> 00:15:40.000]  耶穌來了
[00:15:40.000 --> 00:15:42.000]  就是不能夠將恩典
[00:15:42.000 --> 00:15:44.000]  和律法混為一談
