
[00:00:00.000 --> 00:00:02.840]  我定了今個星期我們是侍奉主日
[00:02:45.520 --> 00:02:47.840]  不過他晚節不保
[00:02:47.840 --> 00:02:50.120]  因為強盛就心高氣傲
[00:02:50.120 --> 00:02:52.680]  他僭奪了祭司的職份
[00:02:52.680 --> 00:02:55.200]  自己進入耶和華的殿裡
[00:02:55.200 --> 00:02:57.880]  要在香壇燒香
[00:02:57.880 --> 00:02:59.640]  因為干犯了神
[00:02:59.640 --> 00:03:02.080]  他就患麻瘋直到他死那天
[00:03:02.080 --> 00:03:04.160]  一直住在隔壁的行宮
[00:03:04.160 --> 00:03:07.680]  不可以進入耶和華的殿
[00:03:07.680 --> 00:03:09.560]  烏西亞去世的那個年份
[00:03:09.560 --> 00:03:11.960]  是公元前的七四零年
[00:03:11.960 --> 00:03:13.720]  當時是亞述國
[00:03:13.720 --> 00:03:18.600]  強大的帝國主義正威脅著巴克斯坦的國家
[00:03:18.600 --> 00:03:20.400]  烏西亞王的死
[00:03:20.400 --> 00:03:23.880]  讓猶大國陷入一個危機
[00:03:23.880 --> 00:03:25.080]  在這個時候
[00:03:25.080 --> 00:03:29.680]  看見天上的異象有什麼意義?
[00:03:29.680 --> 00:03:31.680]  我們先看看這個異象
[00:03:31.680 --> 00:03:32.720]  第一節
[00:03:32.720 --> 00:03:33.840]  爾塞亞說
[00:03:33.840 --> 00:03:38.160]  我看見主坐在高高的寶座上
[00:03:38.160 --> 00:03:41.080]  爾漢福音也說了從來沒有人見過神
[00:03:41.080 --> 00:03:44.680]  在這裡我們見到神為著人的好處
[00:03:44.680 --> 00:03:47.480]  披上了一個可以見到的外形
[00:03:47.480 --> 00:03:51.040]  但爾塞亞描述的仍然只是寶座
[00:03:51.040 --> 00:03:52.720]  衣裳的下擺
[00:03:52.720 --> 00:03:55.320]  他沒有直接去描述主
[00:03:55.320 --> 00:03:57.600]  主坐在高高的寶座上
[00:03:57.600 --> 00:03:59.360]  謙明一個至高無上
[00:03:59.360 --> 00:04:03.040]  滿有權威很崇高的地位
[00:04:03.040 --> 00:04:06.240]  然後說他的衣裳下擺遮滿聖殿
[00:04:06.240 --> 00:04:07.880]  我第一次看的時候就想
[00:04:07.880 --> 00:04:09.680]  衣裳的下擺遮滿聖殿
[00:04:09.680 --> 00:04:11.920]  那寶座有多大呢?
[00:04:11.920 --> 00:04:13.440]  聖殿有多大?
[00:04:13.440 --> 00:04:14.920]  你會這樣想吧
[00:04:14.920 --> 00:04:16.800]  不過這些想都不重要
[00:04:16.800 --> 00:04:18.720]  這樣的描述是寓意
[00:04:18.720 --> 00:04:21.640]  上帝滿有威榮的臨在
[00:04:21.640 --> 00:04:24.000]  要跟祂的子民相會
[00:04:24.000 --> 00:04:29.080]  聖殿成為了天和地的一個交匯點
[00:04:29.080 --> 00:04:33.280]  上帝的臨在是敬拜權柄的中心
[00:04:33.280 --> 00:04:34.400]  第二節
[00:04:34.400 --> 00:04:36.280]  上有撒拉弗士納
[00:04:36.280 --> 00:04:37.800]  各有六個翅膀
[00:04:37.800 --> 00:04:39.360]  兩個翅膀遮臉
[00:04:39.360 --> 00:04:40.880]  兩個翅膀遮腳
[00:04:40.880 --> 00:04:43.400]  兩個翅膀飛翔
[00:04:43.400 --> 00:04:47.000]  撒拉弗士納是服侍神的捕翼天賜
[00:04:47.000 --> 00:04:50.400]  這種活物在全個聖蟻聖經這裡出現過
[00:04:50.400 --> 00:04:53.040]  而這個字有「燃燒」的意思
[00:04:53.040 --> 00:04:54.320]  他們有三對翅膀
[00:04:54.320 --> 00:04:56.520]  一對飛翔
[00:04:56.520 --> 00:04:57.920]  一對遮臉
[00:04:57.920 --> 00:05:02.000]  好像不敢去窺探神的樣子
[00:05:02.000 --> 00:05:03.840]  你只是聽好了
[00:05:03.840 --> 00:05:07.680]  為何有一對翅膀遮腳就不太明確了
[00:05:07.680 --> 00:05:10.000]  這群撒拉弗士納彼此呼喊
[00:05:10.000 --> 00:05:11.680]  第三節
[00:05:11.680 --> 00:05:14.120]  聖災聖災聖災
[00:05:14.120 --> 00:05:15.480]  萬軍之夜和華
[00:05:15.480 --> 00:05:18.360]  他的榮光遍滿全地
[00:05:18.360 --> 00:05:20.520]  天使彼此和應
[00:05:20.520 --> 00:05:22.600]  很歡樂地歌頌
[00:05:22.600 --> 00:05:26.040]  主題是神的聖潔榮耀
[00:05:26.040 --> 00:05:30.000]  希伯來文用重複的說話表達一個程度
[00:05:30.000 --> 00:05:33.680]  用三重的聖災聖災聖災
[00:05:33.680 --> 00:05:35.840]  表達一種至極的聖潔
[00:05:35.840 --> 00:05:38.480]  尚主至高無上的真理
[00:05:38.480 --> 00:05:39.960]  崇高的德性
[00:05:39.960 --> 00:05:42.080]  人無法完全去領會
[00:05:42.080 --> 00:05:45.320]  也不能接近
[00:05:45.320 --> 00:05:47.520]  當天使在唱頌時
[00:05:47.520 --> 00:05:48.880]  第四節
[00:05:48.880 --> 00:05:50.840]  門檻的根基震動
[00:05:50.840 --> 00:05:54.040]  殿裡充滿了煙雲
[00:05:54.040 --> 00:05:56.240]  地震、煙雲
[00:05:56.240 --> 00:05:59.720]  都是神臨在的記號
[00:05:59.720 --> 00:06:01.360]  在亂世時
[00:06:01.360 --> 00:06:03.200]  見到神臨在
[00:06:03.200 --> 00:06:08.400]  以塞亞是否立即求神出手救救猶大國
[00:06:08.400 --> 00:06:11.800]  我們看看以塞亞即時的反應是怎樣
[00:06:11.800 --> 00:06:13.720]  第五節
[00:06:13.720 --> 00:06:15.080]  那時我說
[00:06:15.080 --> 00:06:18.760]  禍災我滅亡了
[00:06:18.760 --> 00:06:21.840]  上帝也沒有發聲指控他
[00:06:21.840 --> 00:06:26.600]  但是以塞亞自覺大禍臨頭
[00:06:26.600 --> 00:06:28.640]  我們感受一下
[00:06:28.640 --> 00:06:31.400]  神很榮耀地臨在
[00:06:31.400 --> 00:06:33.440]  撒拉夫就像天上的獅斑
[00:06:33.440 --> 00:06:35.200]  彼此的唱頌
[00:06:35.200 --> 00:06:37.560]  一個很榮美的景象
[00:06:37.560 --> 00:06:39.880]  不過這時地震
[00:06:39.880 --> 00:06:42.840]  就攔住以塞亞進入聖殿裡
[00:06:42.840 --> 00:06:47.120]  煙雲就像禁止以塞亞你不可以親近神
[00:06:47.120 --> 00:06:52.800]  以塞亞好像被禁止你沒有份加入聖殿的敬拜
[00:06:52.800 --> 00:06:54.880]  榮美的景象在當前
[00:06:54.880 --> 00:06:57.640]  沒有份加入聖殿的敬拜
[00:06:57.640 --> 00:06:58.880]  好像意識到
[00:06:58.880 --> 00:07:04.000]  是否神的審判刑罰要來到以免臨滅亡
[00:07:04.000 --> 00:07:05.200]  他提出了原因
[00:07:05.200 --> 00:07:06.360]  第五節
[00:07:06.360 --> 00:07:08.840]  因為我是咀唇不潔的人
[00:07:08.840 --> 00:07:11.760]  住在咀唇不潔的民中
[00:07:11.760 --> 00:07:14.920]  有因我親眼看見大君王
[00:07:14.920 --> 00:07:18.280]  萬君之耶和華
[00:07:18.280 --> 00:07:22.040]  新聞提過烏西亞王晚年心高氣傲
[00:07:22.040 --> 00:07:24.040]  患麻風病到死那天
[00:07:24.040 --> 00:07:26.080]  他不可以進耶和華的殿
[00:07:26.080 --> 00:07:28.800]  被視為不潔
[00:07:28.800 --> 00:07:33.240]  君王會不會代表了當時全國的光景?
[00:07:33.240 --> 00:07:35.760]  以塞亞作為其中的指紋
[00:07:35.760 --> 00:07:37.720]  混雜在世俗裡
[00:07:37.720 --> 00:07:41.680]  難免會沾污了一些社會不潔的言行
[00:07:41.680 --> 00:07:44.640]  不能獨善其身
[00:07:44.640 --> 00:07:46.440]  以塞亞特別意識到
[00:07:46.440 --> 00:07:50.640]  咀唇不潔有什麼意思?
[00:07:50.640 --> 00:07:57.840]  一方面代表了言行是整個人整體的代表
[00:07:57.840 --> 00:07:58.720]  與此同時
[00:07:58.720 --> 00:08:01.920]  我們看看以塞亞書的內文
[00:08:01.920 --> 00:08:04.080]  是二十九章十三節
[00:08:04.080 --> 00:08:07.840]  主說:因者百姓以口親近我
[00:08:07.840 --> 00:08:09.840]  用咀唇尊敬我
[00:08:09.840 --> 00:08:11.960]  心卻遠離我
[00:08:11.960 --> 00:08:16.760]  他們敬畏我不過是領受前人的命令
[00:08:16.760 --> 00:08:19.360]  神去譴責當時的百姓
[00:08:19.360 --> 00:08:22.400]  在聖殿裡可能有很多的禮儀
[00:08:22.400 --> 00:08:23.760]  很多的憲制
[00:08:23.760 --> 00:08:26.840]  其實都是假以親近神
[00:08:26.840 --> 00:08:30.960]  只是虛有其表一些的做出來
[00:08:30.960 --> 00:08:36.280]  以塞亞刻意用大君王去形容萬鈞的耶和華
[00:08:36.280 --> 00:08:39.080]  人間的君王總會過去
[00:08:39.080 --> 00:08:44.320]  但天上的大君王永遠在掌權
[00:08:44.320 --> 00:08:49.080]  相對地上的政局處於亂世
[00:08:49.080 --> 00:08:55.000]  面對天上的大君王去看穿人心裡的真假虛偽
[00:08:55.000 --> 00:09:02.640]  屬靈上面的亂局才是真正的危機
[00:09:02.640 --> 00:09:06.200]  以塞亞長達四十年的先知侍奉生涯
[00:09:06.200 --> 00:09:10.520]  他不是看見自己多麼優越多麼有能力
[00:09:10.520 --> 00:09:16.840]  而是從自己知道有罪而懂得驚神那裡開始
[00:09:16.840 --> 00:09:18.360]  但上帝有恩典
[00:09:18.360 --> 00:09:20.280]  我們看六節七節
[00:09:20.280 --> 00:09:27.960]  有一個撒拉夫向我飛來,手裡拿著燒紅的炭,是用火鉗從炭上取下來的
[00:09:27.960 --> 00:09:38.800]  用炭尖我的口,說:「看啦,這炭尖了你的嘴唇,你的罪孽便除掉,你的罪惡就赦免了」
[00:09:38.800 --> 00:09:41.200]  我們看見神採取主動
[00:09:41.200 --> 00:09:48.560]  差見其中一位撒拉夫在祭壇那裡,拿著燒紅的炭去尖耳倡下的口
[00:09:48.560 --> 00:09:54.960]  祭壇是先知的神,透過獻祭得到滿足的地方
[00:09:54.960 --> 00:09:59.040]  就著贖罪,人被挽回,寬恕潔淨
[00:09:59.040 --> 00:10:06.240]  以塞亞沒有做過任何的事,是神主動送上一個代贖的恩典
[00:10:06.240 --> 00:10:09.280]  而那個果效呢?即時就發生了
[00:10:09.280 --> 00:10:15.200]  這裡說:以塞亞的罪孽,就是他裡面一些腐敗的本性被除掉
[00:10:15.200 --> 00:10:20.320]  他的罪惡,就是他犯錯的事得到赦免
[00:10:20.320 --> 00:10:24.560]  贖罪立即帶來跟神的和好
[00:10:24.560 --> 00:10:29.600]  而塞亞起初很怨怨地看見神,現在可以走近很多
[00:10:29.600 --> 00:10:33.120]  他第一次聽見上帝的聲音
[00:10:33.120 --> 00:10:41.440]  第八節:我聽見主的聲音說:「我可以差遣誰呢?誰肯為我去呢?」
[00:10:41.440 --> 00:10:49.120]  神發出呼召,但留意下這不是一個命令句,這是一個問句
[00:10:49.120 --> 00:10:55.520]  好像神期望人可以甘心情願地去回應這個差遣
[00:10:55.520 --> 00:11:01.920]  聖經就明確講明在場誰有資格可以成為被差遣的對象
[00:11:01.920 --> 00:11:09.600]  學者有不同的理解,有提出會不會是包括那些撒拉弗那些天君天使呢?
[00:11:09.600 --> 00:11:17.280]  無論如何,而塞亞一定在場,而且很明顯是上帝重點的對象
[00:11:17.280 --> 00:11:22.400]  而塞亞即時回應:「我在這裡,請差遣我」
[00:11:22.400 --> 00:11:27.520]  大家覺得,而塞亞帶著怎樣的心情去回應呢?
[00:11:27.520 --> 00:11:33.920]  是否很有信心,看看這不是撒拉弗是否非我莫屬呢?等我來吧!
[00:11:33.920 --> 00:11:41.600]  還是到處看看,沒有人,只有撒拉弗在場,勉為其難,等我來吧!
[00:11:41.600 --> 00:11:49.280]  大家有沒有試過帶著剛才這類的心情,等有牧者邀請你侍奉的時候就這樣回答呢?
[00:11:49.280 --> 00:11:59.520]  是以塞亞目睹神的榮耀,他看見自己身處的國民國土,他自己都是不潔
[00:11:59.520 --> 00:12:09.760]  他以為要受審判、刑罰,但因為神願意主動的赦罪,他才有資格被揀選
[00:12:09.760 --> 00:12:20.000]  我相信以塞亞的心情是帶著一種「我不匹配,但我感恩上帝你賜下赦罪的恩典,以致我有資格侍奉你」
[00:12:20.000 --> 00:12:27.680]  「上帝,你不嫌棄的,請你差遣我去吧!」
[00:12:27.680 --> 00:12:39.200]  我們重溫第一節、六節發生的順序的關係,君王的死為上帝的異象去鋪路
[00:12:39.200 --> 00:12:46.880]  人目睹神的榮耀的臨在,讓人自知不潔,而懂得敬畏神
[00:12:46.880 --> 00:12:55.840]  謙卑的心得到主的私恩赦罪,而蒙恩赦罪讓人有資格去服侍榮耀的神
[00:12:55.840 --> 00:13:00.960]  錦恩的心引發一個甘心樂意的奉獻
[00:13:00.960 --> 00:13:11.200]  從尋侍奉的初衷最基本,是意識到我們竟然有資格去服侍榮耀的神
[00:13:11.200 --> 00:13:20.160]  在舊約的時候祭司要先為自己獻了贖罪祭,然後才可以跟百姓獻祭
[00:13:20.160 --> 00:13:29.120]  同樣,丁智媚,誰先為我們獻贖罪祭?是主先服侍了我們
[00:13:29.120 --> 00:13:36.800]  是主先服侍了我們,我們領受了這個贖罪的恩情,我們才有資格去進入服侍
[00:13:36.800 --> 00:13:41.920]  我們為著回應神的愛,我們甘心樂意參與去侍奉
[00:13:41.920 --> 00:13:48.320]  有很多的社福機構,其他的宗教團體都會做很多義工去服侍社群
[00:13:48.320 --> 00:13:56.000]  而我們服侍是為了參與一個很榮耀的天國時光,我們分享神的愛
[00:13:56.000 --> 00:14:04.960]  來到第八節,以塞牙回應主的呼召,看來是一個很美好的結局,應該可以收筆了
[00:14:04.960 --> 00:14:08.800]  不過原來更加重要的在夏文
[00:14:08.800 --> 00:14:16.480]  以塞牙還不知道被呼召做什麼,每個人的蒙召的歷程一樣
[00:14:16.480 --> 00:14:22.880]  摩西就知道了什麼,不敢回應,以塞牙還不知道被呼召做什麼
[00:14:22.880 --> 00:14:25.440]  我們看九節十三節
[00:14:25.440 --> 00:14:29.280]  九節十節是神交托給以塞牙的任務
[00:14:29.280 --> 00:14:38.240]  第九節,你去告訴這群百姓說,你們聽了又聽,卻不明白,看了又看,卻不曉得
[00:14:38.240 --> 00:14:47.200]  要是這百姓心蒙猶知,耳朵發沉,眼睛昏花,恐怕可以理解為否則
[00:14:47.200 --> 00:14:53.600]  否則他們眼睛看見,耳朵聽見,心裡明白,回轉過來就得醫治
[00:14:53.600 --> 00:15:01.280]  神要他讓以塞牙知道,他要很忠實地去宣告,不過這群百姓是不會有悔改的心的了
[00:15:01.280 --> 00:15:03.840]  會繼續抗拒真理
[00:15:03.840 --> 00:15:06.400]  唯一的辦法是什麼呢?就是再跟他再說
[00:15:06.400 --> 00:15:11.520]  不過你這樣做的話,可能只會引來一次又一次的抗拒
[00:15:11.520 --> 00:15:16.640]  心變得更加剛硬,硬到可能無法挽回
[00:15:16.640 --> 00:15:23.280]  先知的侍奉,就好像兩人的劍,可以讓人認罪悔改,歸向神
[00:15:23.280 --> 00:15:30.720]  相反,當人定義選擇,拒絕的話,宣講的救恩成為了一個審判
[00:15:30.720 --> 00:15:34.560]  以塞牙被吩咐的是一個很沉重的任務
[00:15:34.560 --> 00:15:39.680]  上主一早預期,他的侍奉不會有證明的果效
[00:15:39.680 --> 00:15:44.800]  而塞牙就好像被差遣去白做一樣
[00:15:44.800 --> 00:15:49.920]  滿懷大志,回應上主的呼召,我在這裡請差遣我
[00:15:49.920 --> 00:15:55.040]  聽到這個吩咐,會有什麼感受?
[00:15:55.040 --> 00:15:58.880]  這幾年我們的會眾人數都下跌了
[00:15:58.880 --> 00:16:04.000]  我們可能都稍稍經歷過有一點點像白做的場景
[00:16:04.000 --> 00:16:09.120]  前陣子跟少年部的同工聽他們的分享
[00:16:09.120 --> 00:16:14.240]  他們很用心去預備少年團契的周會,不知道有沒有人來
[00:16:14.240 --> 00:16:19.360]  或者只有很少人來,來了又可能沒有心裝載
[00:16:19.360 --> 00:16:24.480]  記得以前我初來沃福的時候,開方式言經班,因為人太多
[00:16:24.480 --> 00:16:30.880]  結果怎樣呢?要分量做,我最新近的方式言經班有兩個人報名
[00:16:30.880 --> 00:16:34.720]  我們四人不團契的時候,突然之間一個報道會
[00:16:34.720 --> 00:16:38.560]  或者那些什麼聚會之後
[00:16:38.560 --> 00:16:43.680]  突然之間,今天為什麼洩漏了十幾個新人,立刻開一個新組
[00:16:43.680 --> 00:16:48.800]  現在,咦?怎麼只剩十幾人,裡面有很多的挑戰
[00:16:48.800 --> 00:16:53.920]  難怪以塞牙,他即時的回應是在第十一節
[00:16:53.920 --> 00:16:57.760]  主啊,寫到什麼時候為止呢?
[00:16:57.760 --> 00:17:02.880]  我試從兩種心態去詮釋以塞牙這個問句
[00:17:02.880 --> 00:17:05.440]  第一種是為自己去問的
[00:17:05.440 --> 00:17:11.840]  究竟我等到什麼時候,才見到侍奉的果效,證明我有些作為,我不是白做
[00:17:11.840 --> 00:17:15.680]  第二種是問侍奉的群體去問的
[00:17:15.680 --> 00:17:19.520]  究竟要等到什麼時候,才見到他們肯回轉
[00:17:19.520 --> 00:17:27.200]  又或者當時的政治處境,由大國的命運到什麼時候,才有轉機
[00:17:27.200 --> 00:17:32.560]  我相信以塞牙關心的,不是一個看來好像沒有果效的侍奉
[00:17:32.560 --> 00:17:38.720]  而是他很想跟同胞去認同,去關注的是同胞的命運
[00:17:38.720 --> 00:17:45.120]  以塞牙問要到什麼時候為止,上主就回答他了,十一節
[00:17:45.120 --> 00:17:50.880]  直到城鎮荒涼,無人居住,房屋空無一人,土地極其荒蕪
[00:17:50.880 --> 00:18:01.120]  而說把人遷到遠方,國內被撇的土地很多,國內剩下的人若還有十分之一,也必被吞滅
[00:18:01.120 --> 00:18:10.080]  主語言城鎮、房屋、土地會被摧毀,人被驅逐,將來要面臨一場悲劇
[00:18:10.080 --> 00:18:19.040]  亞述是當時國家即時的威脅,我們知道更可怕的是後續的巴比倫
[00:18:19.040 --> 00:18:26.720]  聽到這裡更沉重了,當下沒什麼果效,等到什麼呢?
[00:18:26.720 --> 00:18:33.760]  等到的是更大的悲劇,那怎麼等?
[00:18:33.760 --> 00:18:51.680]  不過,上主沒有停在這裡,十三節的下,然而如同大樹與橡樹,雖被砍伐,殘幹卻仍存留,聖潔的苗蕊是他的殘幹
[00:18:51.680 --> 00:19:04.480]  上主有恩典同事,讓以長雅預知,雖然那棵樹好像被砍了,只剩下樹頭,但仍有生命,一些苗蕊將會帶來新的開始
[00:19:04.480 --> 00:19:21.120]  雖然當時百姓餘患,到好像無可救藥,上帝仍然為他們泉流盼望,上帝的應許不會落空,會透過願意歸而華為聖的後代,一路一路地成就下去
[00:19:21.120 --> 00:19:30.080]  以長雅的侍奉並不完全絕望,不過在他有生之年,他不會看到侍奉的果效
[00:19:30.080 --> 00:19:36.480]  假如我們落在這個場景,我們還有心思繼續侍奉嗎?
[00:19:36.480 --> 00:19:54.400]  如果我對今日的場景,我可能會想,既然做都沒有果效,不如不要做,或者最有可能的是棄做就算了,或者可能會想,如果照直說,那些人聽不入耳的,有沒有其他取代的方法?
[00:19:54.400 --> 00:20:09.760]  不如改變一下宣講的內容,抽起那些人最不想聽的,那些什麼認罪悔改才會赦免這些,抽起它不說,是不是人可以更加容易受落呢?
[00:20:09.760 --> 00:20:28.960]  以長雅沒有這樣做,以長雅心知他自己不是特別的優秀,他只不過是混雜,是一幫有血有肉的罪人裡面,只是因為他自己願意承認他的不潔而被蒙恩赦免,他不敢自誇,而是要跟這幫百姓去認同
[00:20:28.960 --> 00:20:44.560]  如果他自己可以蒙恩,這幫子民只要有朝一日他們願意迴轉,一樣可以領受上帝的恩典,上帝的計劃可以跨世代,留待以後的門徒一直去傳承
[00:20:44.560 --> 00:21:00.960]  在以長雅書裡看到以長雅有很多門徒一直一直去傳承下去,我們都有很多年青的一代一代去傳承下去,但是除了神的恩典,除了神的真理,沒有其他替代的方案帶來真正的盼望
[00:21:00.960 --> 00:21:18.160]  以長雅知道他要做忠心的是神的代言人,上帝要求的是忠心不是成功,只要做上帝要我們做的事,就算現在看來可能沒什麼果效甚至倒退,從來都不是白做
[00:21:18.160 --> 00:21:27.760]  相反,如果不是做上帝要我們做的事,就算現在多麼興旺都好,結果就真的是白做了
[00:21:27.760 --> 00:21:46.560]  從岑子鳳的初衷,剛才提到唯有資格去服侍榮耀的神,我們感恩,理所當然不是為贏得人的稱讚,不是滿足自己的願望,而是忠心於上帝的託付,去著緊我們服侍的群體,愛上帝所愛
[00:21:46.560 --> 00:22:04.160]  今天經文給了我們很多的提醒,我在這裡不敢唱高調,我只是和大家一起去學習,一起去思想,我想用我自己走過的一些心路歷程,和大家一起去互勉
[00:22:04.160 --> 00:22:16.960]  我們帶著很多很美善的原因進入侍奉,就好像在訪問裡頂尖尖的回應,我們想回應主的愛,我們從神領受很多的恩典,很想和人分享
[00:22:16.960 --> 00:22:28.160]  我們自己經歷過在信仰群體被人服侍,我們很想回饋,作為神家的一份子,我們見到有需要,很想參與,很想有份在其中
[00:22:28.160 --> 00:22:49.760]  初初進入侍奉時沒什麼經驗,可能戰戰兢兢,但總是很雀躍,很有期盼,很有熱誠,慢慢侍奉日子多了,很自然少了一份激情,變得冷靜,也多了一些經驗
[00:22:49.760 --> 00:23:02.960]  我想在侍奉的歷程裡,因為聖靈的工作,自己經歷了生命的更生,成長,改變,也看見其他人一起成長,成為我們最大的鼓勵
[00:23:02.960 --> 00:23:19.760]  就像在訪問裡,弟兄姊妹的回應,與神同行,基督主的供應,恩典,和弟兄姊妹一同成長,看見生命的改變,有新人加入一起侍奉很喜樂
[00:23:19.760 --> 00:23:35.060]  在現實的侍奉場景裡,包括我自己,人有限制,難免有時會夾雜著很多的侍奉動機,總會有偏差
[00:23:35.060 --> 00:23:52.860]  因為各種原因,我看見自己有時只是停留在不停地做,未必常常與神和人結連,未必常常可以深化裡面的屬靈生命,有時侍奉就像是欣巡般交差
[00:23:52.860 --> 00:24:09.860]  看回外來因素,特別是近年人手不足,參與侍奉的自然要分擔多了,更加忙,更加疲累,要趕緊應付手頭的工作,可能有時根本沒有空間安靜
[00:24:09.860 --> 00:24:23.860]  一個月負責一次的本來,當然熱切期待,不如兩次吧,還可以的,每個星期都來,難免有點厭倦
[00:24:23.860 --> 00:24:41.860]  我們去聲嘶力竭呼籲侍奉,等侍女好好的回應,不過她只有一兩個侍奉崗位,她背多一個,又或者說我可以來侍奉,不過我要放下我之前的東西,我就可以來了
[00:24:41.860 --> 00:25:00.860]  我們確實要面對很多這些要處理的現象,有時我們太忙太累了,不過都有一些內在的因素,有時是否有果效,我們漸漸緊張去持續給人的稱讚,多過對上帝的忠心
[00:25:00.860 --> 00:25:14.860]  有時候事與願違,看不到果效,我們是否自己沒有能力,可能有時真的要檢討一下,或者很容易失去動力,如果侍奉的歷程,我們沒有經歷裏面生命的更新改變
[00:25:14.860 --> 00:25:34.860]  順境的時候,弟兄姊妹一同侍奉開心的,還可以一直堅持下去,但當面對各樣的挑戰,我們很喜樂的一些可能一起侍奉的人,又走了,沒人陪了,等等各樣挑戰的時候,我們容易失去起初的熱誠
