
[00:00:00.000 --> 00:00:04.720]  在聆聽主導以前,我們一起跟心梯頭、肚、腹、淫、亡、慾、主、愛、神
[00:02:13.800 --> 00:02:19.240]  或者存在這個世界的時候,我們可以離開這些東西
[00:02:19.240 --> 00:02:25.000]  於是有很多矛盾的信仰思維就產生了出來
[00:02:25.000 --> 00:02:32.440]  這種矛盾,甚至可以說是一種諷刺,其實造成了很多無奈
[00:02:32.440 --> 00:02:36.840]  不要說只是說罪、犯錯這件事
[00:02:36.840 --> 00:02:42.200]  不知道你有沒有聽過一些說話,例如能醫不治醫這類的說話
[00:02:42.200 --> 00:02:49.880]  其實我的身邊也有不少的同學朋友都是做醫生的
[00:02:49.880 --> 00:02:56.520]  有時候真的發覺,當他自己去行醫的時候,真的醫了很多的人
[00:02:56.520 --> 00:03:02.920]  但是當他發現自己有病的時候,就真的束手無策
[00:03:02.920 --> 00:03:10.840]  有時候我們會遇見一些情況,就是說做一個好人會不會有好報呢?
[00:03:10.840 --> 00:03:16.840]  事實上是不一定的,當你真的心裡一心一意,對人好的時候
[00:03:16.840 --> 00:03:22.680]  人家不領情不止,並且可能惡待於你
[00:03:22.680 --> 00:03:29.960]  其實這類型的矛盾有很多,為什麼這些矛盾存在在我們裡面呢?
[00:03:29.960 --> 00:03:35.080]  當然基督經常說是罪,但是如何處理這個罪惡的世界呢?
[00:03:35.080 --> 00:03:39.080]  反而是一個重要的題目,而不是說我在這個世界裡面
[00:03:39.080 --> 00:03:43.880]  我面對這個事情,於是我們也會隨著其他人的想法來處理
[00:03:43.880 --> 00:03:47.560]  一般人的想法是怎樣的?既然在這個世界,好人沒有好報
[00:03:47.560 --> 00:03:53.720]  那不如我也不要做好人了,有很多信徒是這樣的
[00:03:53.720 --> 00:04:01.080]  或者有一個自我保護的機制走出來,就說不如見到也當作見不到
[00:04:01.080 --> 00:04:11.640]  甚至今天的基督徒對於世界的不公義或者罪在這個世界捆綁人的時候
[00:04:11.640 --> 00:04:17.160]  我們也處於一種很冷漠的狀態
[00:04:17.160 --> 00:04:25.000]  而這種冷漠的狀態就造成了很多很扭曲的處世之道
[00:04:25.000 --> 00:04:31.000]  而處世之道我們稱之為一種假冒偽善
[00:04:31.000 --> 00:04:37.080]  例如我曾經遇過一個這樣的個案
[00:04:37.080 --> 00:04:43.480]  因為有一個弟兄有些事情需要別人幫忙
[00:04:43.480 --> 00:04:52.360]  我自己就沒有能力去幫他,因為我不懂某一個困難的處理方式
[00:04:52.360 --> 00:04:57.880]  於是我認識一個基督徒,他懂得怎樣處理
[00:04:57.880 --> 00:05:02.040]  於是我就跟這個弟兄一起去找這個基督徒
[00:05:02.040 --> 00:05:11.080]  這個基督徒說很久沒見了,王牧師,有些問題需要你幫忙
[00:05:11.080 --> 00:05:14.840]  我們主內弟兄姊妹一定幫忙
[00:05:14.840 --> 00:05:23.480]  我心想我還沒說是什麼,你先聽聽,你沒聽就說幫忙,可能幫不了忙
[00:05:23.480 --> 00:05:31.320]  但我說完之後,這個弟兄說一次給你聽他的問題是怎樣
[00:05:31.320 --> 00:05:36.280]  他說沒問題,一定幫忙,反正大家都是主內弟兄姊妹
[00:05:36.280 --> 00:05:42.040]  我就說這件事我就交給你們兩個溝通,看看怎樣去處理
[00:05:42.040 --> 00:05:48.680]  過了一段時間,我就回去問那個有困難的弟兄
[00:05:48.680 --> 00:05:56.200]  問他怎樣處理,王牧師說沒問題,沒有夏文,上次和你談完之後
[00:05:56.200 --> 00:06:00.680]  我說不是,那個弟兄說一定義不容辭幫你的
[00:06:00.680 --> 00:06:04.680]  他說是,那天他是這樣說的,但後來我找他,他又不回覆
[00:06:04.680 --> 00:06:10.760]  現在很流行那些以毒不回,就是那種狀態
[00:06:10.760 --> 00:06:19.000]  為什麼這樣呢?其實仍然是罪在人生命的影響
[00:06:19.000 --> 00:06:24.920]  每一個人在這個世界其實被罪捆綁
[00:06:24.920 --> 00:06:30.760]  不過也要在眾人面前包裝得很漂亮,不能夠認衰
[00:06:30.760 --> 00:06:35.960]  其實你想認證一個基督徒是真是假,其中一個方法就是
[00:06:35.960 --> 00:06:43.000]  你看看那個基督徒肯不肯認錯,錯了怎樣改進下一步
[00:06:43.000 --> 00:06:47.320]  但他肯不肯至少承認自己的錯誤
[00:06:47.320 --> 00:06:55.160]  如果他連承認錯誤都沒有,這個是不是基督徒呢?
[00:06:55.160 --> 00:07:02.200]  為什麼人會這樣想?因為人人都想在別人面前包裝得很漂亮
[00:07:02.200 --> 00:07:09.160]  我是一個大好人,但心底裏面可能根本不是一個好人
[00:07:09.160 --> 00:07:15.000]  正正可能他的心裏面的靈性卻是相反的
[00:07:15.000 --> 00:07:27.800]  在上一課我們講到的裏面,剛剛講完一班在教會當中的祭司和長老們
[00:07:27.800 --> 00:07:36.120]  他們走來問耶穌,你是憑什麼權柄來在聖殿教導聖經
[00:07:36.120 --> 00:07:44.520]  其實這種狀態也反映出他們覺得自己原本是擁有在聖殿裏面最光榮的教導者
[00:07:44.520 --> 00:07:48.680]  聖經的傳導者這個身份被挑戰
[00:07:48.680 --> 00:07:53.640]  他覺得受挑戰的時候,於是就用這個包裝得很漂亮的問題
[00:07:53.640 --> 00:07:59.720]  你是用什麼權柄來在聖殿裏面教導聖經?
[00:07:59.720 --> 00:08:10.360]  耶穌表面好像很漂亮,其實實質上他根本不喜歡耶穌的教導
[00:08:10.360 --> 00:08:12.920]  也不想看到耶穌在這裏教導
[00:08:12.920 --> 00:08:18.040]  同樣都是一種罪的心態,要將自己包裝得在眾人面前漂亮
[00:08:18.040 --> 00:08:26.120]  但是當受到威脅,他就要去反抗,去嘗試將那些對他有威脅的
[00:08:26.120 --> 00:08:32.280]  對他的包裝有威脅的,對權柄有威脅的,要將他清除
[00:08:32.280 --> 00:08:35.960]  這是我們上文所看見的情況
[00:08:35.960 --> 00:08:43.240]  而今天我們來到這段聖經,馬太福音第21章28至32節
[00:08:43.240 --> 00:08:51.160]  我們更加看見耶穌進一步去剖開給大家看到一個屬靈的盲點
[00:08:51.160 --> 00:09:00.120]  是當時這班所謂在會堂裏面,或者耶路撒冷的猶太教會堂裏面
[00:09:00.120 --> 00:09:06.360]  這班祭司長和民間長老,他們都看不到的地方
[00:09:06.360 --> 00:09:15.320]  藉這件事,耶穌嘗試去幫助他們去看到自己的問題,然後可以改進
[00:09:15.320 --> 00:09:21.480]  或者可能今天這段聖經,要同樣可以幫助到你和我去看到
[00:09:21.480 --> 00:09:29.640]  一路我們在教會太久的時間,而失去了所看到的一個屬靈的盲點
[00:09:29.640 --> 00:09:37.320]  今天這段經文,我相信是特別適合一些回到教會好一段時間的信徒
[00:09:37.320 --> 00:09:47.160]  因為他回到教會久了之後,往往會以為自己的靈性和自己的人格是比其他人都高一點的
[00:09:47.160 --> 00:09:55.240]  以為回到教會,我自己的靈性,我在這個美好的教會裏面,我們一定比眾人都優勝的
[00:09:55.240 --> 00:10:02.920]  但其實往往我們在靈性上面,仍然處於一種破落的狀態
[00:10:02.920 --> 00:10:08.040]  可能甚至比其他人的靈性更加差一點的情況
[00:10:08.040 --> 00:10:14.120]  基督徒不是比這個世界的人特別好,但基督徒和這個世界的人最大的分別
[00:10:14.120 --> 00:10:21.000]  就是基督徒肯承認自己的錯,肯繼續去掙扎,然後成長起來
[00:10:21.000 --> 00:10:32.200]  我希望這段聖經能夠幫助到你和我在我們靈性上面,能夠更準確看到有些什麼地方,其實我們仍然是看不到的
[00:10:32.200 --> 00:10:39.400]  然後我們可以重新走出來,繼續有一個成長的空間
[00:10:39.400 --> 00:10:45.960]  所以今天我用了一個題目叫做「父神,為何仍然有一些不明白你心意的人呢?」
[00:10:45.960 --> 00:10:56.200]  來成為今天我們反覆去理解聖經裏面怎樣栽培我們這位上主的那份慈心
[00:10:56.200 --> 00:11:01.080]  好了,我們不如回到這段聖經裏面,我們一起去看看好不好
[00:11:01.080 --> 00:11:08.680]  我們打開馬太福音第21章,我們從第28節到第32節再讀一次
[00:11:08.680 --> 00:11:13.080]  這段聖經其實是很熟悉的
[00:11:13.080 --> 00:11:22.040]  我想你在教會這麼久一定聽過,讀也讀過了,不過是否怎樣解釋,怎樣掌握呢?
[00:11:22.040 --> 00:11:31.080]  這件事我們就嘗試一齊揣摩,好,我們一齊打開馬太福音第21章,28節,32節,我們一起讀
[00:11:31.080 --> 00:11:48.920]  又說一個人有兩個兒子,他來對大兒子說:「我兒,你今天到葡萄園裏去做工。」他回答說:「我不去,以後自己懊悔就去了。」
[00:11:48.920 --> 00:12:03.000]  又來對小兒子也這樣說,他回答說:「父啊,我去,他卻不去。」你們想,這兩個兒子是哪一個遵行父命呢?
[00:12:03.000 --> 00:12:28.360]  他們說:「大兒子,耶穌說,我實在告訴你們,遂利和昌記倒給你們先進神的國,因為約翰遵著二路到你們這裏來,你們卻不信他,遂利和昌記倒信他,你們看見了,後來還是不懊悔去信他。」
[00:12:28.360 --> 00:12:58.280]  這段聖經我想分為兩個大部份和大家一起思想,第一個部份是從第28節至第31節的中,或者B,我給了一個副題,他叫做主,來邀請我們再一次體貼神祂的定斷,主是指主耶穌,首先在這段聖經裏面,馬太福音第21章,28節,和合本一開始就說
[00:12:58.280 --> 00:13:23.960]  「又說」,其實這個翻譯上是有一個缺陷的,我相信如果你有英文聖經的話,你應該馬上會留意得到,在New English Translation上面,他一開始有一句這樣的說話,他說
[00:13:23.960 --> 00:13:53.920]  「What do you think?」,中文翻譯就說「我想來邀請大家,你們怎麽看這件事,為什麽和合本沒有了這句說話呢?我不知道為什麽,但是很明顯的就是,一開始耶穌在連續上,在先前和這班祭司長和民間的領袖討論的事情,
[00:13:53.920 --> 00:14:18.920]  之後,耶穌發覺他們有些問題,他們真的需要徹底地去反省一下,其實耶穌這樣的技術,這個方式不是第一次的,如果大家看回第17章第25節裏面,我們揭一揭它,大家偷一偷看,不用的,聖經不用偷看,任你看,
[00:14:18.920 --> 00:14:45.920]  你們看回第17章第25節裏面,同樣在這個狀態之下,耶穌也邀請這班信徒去思索,不是信徒,邀請當時的人,他們究竟想一想,究竟這個情況是怎樣的現象,特別是當彼得被人挑戰到納不納粹的時候,
[00:14:45.920 --> 00:15:06.920]  其實彼得根本沒有想過自然地反射回應,但是當我們看看,去到第17章第25節裏面,當彼得答完,有人說,你和先生有沒有納粹?耶穌見到西門的時候就說,你的意思如何?
[00:15:06.920 --> 00:15:24.920]  同樣一句說話,以下如何呢?大家想一想,耶穌很多時候都邀請我們去思想,為什麼要思想?不是祂不知道,是你不知道,
[00:15:24.920 --> 00:15:44.920]  所以大兄姐妹,現在當我把這句話提出來的時候,告訴大家,那你就不會再有遺憾了,因為你知道原來耶穌是縱使面對著一班祭司長和民間的領袖長老,
[00:15:44.920 --> 00:16:04.920]  明知道這班人聽了都不會怎樣想的了,但是耶穌仍然盡最後的努力,希望能夠幫助他們去明白上帝的心思意念,你在這個地上活著的時候,你有什麼屬靈的問題?
[00:16:04.920 --> 00:16:26.920]  耶穌很想這班人去認識,所以在上一堂講道的裏面,我已經講過了,其實有時候跟一些人根本講道理,講了他都不會聽的,就是有一種浪費氣力的感覺,但是縱然浪費氣力也好,我們作為基督徒仍然留下一絲的希望給他,
[00:16:26.920 --> 00:16:46.920]  希望可以幫助他們靈性可以重新恢復起來,上次我已經講過了,在民事祭司法尼塞人這個猶太人的工會的團體裏面有一個人物叫做約瑟,從亞利馬泰來的,
[00:16:46.920 --> 00:17:14.920]  他是屬於猶太人工會的其中一份子,但是他卻是最後用他的墳墓來埋葬耶穌基督,可以有一個人仍然可以得救的,耶穌都竭力希望去提醒他們,所以耶穌在這個時候進一步去告訴他們,你來吧,一起去想想,想什麼?你直接告訴他,他未必會聽的,你知道嗎?
[00:17:14.920 --> 00:17:32.920]  有時候你見到一個,譬如我們自己做父母會明白,你的子女有時候做錯事,你直接告訴他有時候是需要的,不過你有時候直接告訴他他不聽的,特別他年紀大了之後,他有自己的主見,於是乎你怎樣?
[00:17:32.920 --> 00:18:00.920]  唯有說一些例子去誘發他去想,耶穌在這裏就用了一個例子來誘發這班人去思想,耶穌說什麼呢?我一陣子去看一下,從第28節至31節中部,耶穌說這裏有一個人,這個人有兩個兒子,這個人就有兩個兒子,
[00:18:00.920 --> 00:18:29.920]  這個人很特別,原來他有一個葡萄園的,於是乎就跟他的大兒子,在圓聞聖經裏面說跟他第一個兒子,不知道是第一個碰見的兒子在那天還是大兒子,不過我們儘管按照和合本的版本說大兒子說,他跟他說什麼?我們看一下,
[00:18:29.920 --> 00:18:58.920]  我兒啊,你今天到葡萄園裏去做工,對不起,因為我的眼睛看不清楚,我以為工字是一個括號,他說原來跟我大兒子說,你今天去我的葡萄園裏面做工,留意這個說話不是一件商議的問題,是一個指示,
[00:18:58.920 --> 00:19:18.920]  而這個指示又有一種叫邀請的意義,如果大家去看希臘文的版本裏面,希臘文有時用一個行術句,用一種叫subjunctive,subjunctive可以用作禱告,或者可以用作一種邀請,
[00:19:18.920 --> 00:19:43.920]  在這裏爸爸就邀請他的大兒子,或者指示他的兒子,你今天有時限,今天來我的葡萄園去做工,他不是叫你天天,他叫你今天,在這樣的情況之下,做大兒子怎樣回應?
[00:19:43.920 --> 00:20:11.920]  這個馬大福的作者記載,耶穌很清楚指出這個大兒子的回答,他說我不去,如果大英展會你有兩個兒子,其中一個兒子說你今天來幫我一手,來店裏做做事,如果你的兒子跟你說不來,用我做例子,不要用別人,
[00:20:11.920 --> 00:20:39.920]  我爸爸做海味店,擺街攤,其實不是請很多人,我記得小時候,真的,一放學,過年的時候很多生意,不是現在這樣,現在烏鷹都沒有了,因為街很乾淨,烏鷹都沒有了,以前很忙的,由人如織,
[00:20:39.920 --> 00:21:08.920]  即是魚,很多條魚湧著,一放學回家,爸爸就說阿權,下來幫忙了,其實下去做些甚麼呢?多數是做收拾貨,東西掉在地上,掃乾淨,一般人覺得好像很投閒置散不重要的工作,其實我覺得這些都很重要,
[00:21:08.920 --> 00:21:32.920]  因為每樣東西都是貨錢,掉了就掉了些錢,如果我跟我爸爸這樣說,我跟爸爸說我不來,你有甚麼感覺呢?你有甚麼評語呢?通常在這樣的情況下你都會認爲這個真是衰仔,你會不會覺得他是好仔?
[00:21:32.920 --> 00:21:52.920]  這個衰仔,但接下來我們發覺,聖經記載到耶穌說這個大兒子以後自己懊悔就去了,很漂亮,後來這個兒子後來懊悔,
[00:21:52.920 --> 00:22:15.920]  我們就要問一些問題,爲何這個大兒子一開始不想去呢?而後來又想去呢?懊悔些甚麼呢?我們再看下文好不好?
[00:22:15.920 --> 00:22:41.920]  然後他就去了做,然後這個父親又來對小兒子也說這樣的話,說回同一番說話,又說我的兒子今日到葡萄園裏去做工,同一番說話,不是我作的,聖經是這樣寫的,
[00:22:41.920 --> 00:23:05.920]  在這個時候第二個兒子怎樣回答呢?他回答說,父啊我去,一開始就說我當然去,我去,但結局是怎樣?他就變成了無尾飛驒,懂不懂?甚麼叫無尾飛驒?沒有了影,就不去,
[00:23:05.920 --> 00:23:31.920]  然後耶穌就在這裏說,你們想,耶穌再一次提醒,邀請這一班的祭司長和民間的領袖,就跟他們說,你們說了,你們給我一個意見,這兩個兒子是哪一個遵行父命呢?
[00:23:35.920 --> 00:23:53.920]  這段經文很有趣,誰知這班人好像很厲害,馬上就說大兒子,我們來做少許的思考,
[00:23:53.920 --> 00:24:16.920]  第一件事,是甚麼使得這個兒子最初大兒子是不想去的,但後來去,而後來到第二個兒子,他又說去,不過他又不去,是甚麼東西使得他改變呢?
[00:24:16.920 --> 00:24:38.920]  首先我們要看回一個同語詞,一個動詞就是奧悔,奧悔這個字眼在希臘文裏面就叫metanomia,很多信徒讀到這段聖經的時候就說他認罪悔改後來,
[00:24:38.920 --> 00:25:03.920]  但在希臘文裏面認罪悔改是用另一個字眼,叫metanomia,我讀也聽到有些不同,這段聖經裏面用的叫metanomia,認罪就是metanomia,分別在哪裏呢?這兩個字的字根是一樣的,
[00:25:03.920 --> 00:25:30.920]  但這兩個字的最大分別就是前者也是我們這段聖經裏面用的這個所謂奧悔正確準確的翻譯叫做轉回心意,而這個字眼不是說對一個人認罪不認罪的問題,而是他發現到一些東西之後使他有思想上的改變。
[00:25:30.920 --> 00:25:45.920]  在這個進程裏面,將他原本的行為完全改變過來,我們就問這個大兒子有什麼使他改變了呢?
[00:25:45.920 --> 00:26:04.920]  他沒有說聖經,不是啊,你仔細看一下就會知道,看回爸爸的問題你就會明白,爸爸的問題是什麼?我們讀多一次好不好?我怕你不知道我就知道,我們讀多一次,這個爸爸怎樣跟這個大兒子和小兒子說呢?
[00:26:04.920 --> 00:26:23.920]  我兒你今天到葡萄園裏去做工,我兒你今天到葡萄園做工。
[00:26:23.920 --> 00:26:45.920]  這個爸爸一開始和這兩個兒子都說了同一番說話,同一番說話都最重要的一樣東西是什麼?我兒,你是我的兒子來的。
[00:26:45.920 --> 00:27:03.920]  而這個也是大兒子後來改變心思的原因,他一開始說我不去,大兒子其實是一個沒有掩飾的一個人來的。
[00:27:03.920 --> 00:27:24.920]  他將心底裏面那種反射性回應答出來,將他的真心說出來,你知道嗎?很多時候我們都問一個人,跟人聊天,那個人說的真心話,他第一句反射答你那句就是真心話。
[00:27:24.920 --> 00:27:42.920]  如果他再想一想,那個叫做猜度的答案來的了,猜度的答案就不是他真心想的東西來的,可以是因為某些其他種種的因素而他這樣去做出來的。
[00:27:42.920 --> 00:28:08.920]  哪裏我們可以見到?有一個世兒子我們就見到,世兒子也反射那樣回應的,但是這個世兒子已經習慣了在眾人面前要顯露出很好的人,好像什麼?一個罪人,好像我們今天這個世界,我們做基督徒,你們基督徒是不是好人?是,我們是好人來的。
[00:28:08.920 --> 00:28:26.920]  因為很多朋友都說基督徒是好人,那我就要做好人,所以我在眾人面前要將自己包裝成為一個好人,好像剛才我的例子那樣,那個弟兄需要幫手,他去找另一個弟兄,那個弟兄因為他是基督徒,見到你是弟兄的時候,他第一句就答,好啊,我一定幫手。
[00:28:26.920 --> 00:28:55.920]  但是當之後怎麼樣?他是不是真的想幫你?不是的,他不是想幫你的,不過在眾人的時候要表現出他是好人,尤其是那些牧師來找你的那些,你特別不要推,牧師找到你當然有些東西,有些聖蹟給你搞,那我當然要包裝得好一點。
[00:28:55.920 --> 00:29:18.920]  兩個都很真心。但是有一個很懊悔,他改變過來,心意迴轉,他未必一定完全認罪,但是迴轉是什麼迴轉?因為他看見他自己和叫他那個人的關係,父子關係。
[00:29:18.920 --> 00:29:38.920]  他回來的重點,所以為什麼馬太福音的作者這麼強調,告訴我們知道,他一開始說我兒,就是這個緣故,就不是說小孩子過來幫忙。
[00:29:38.920 --> 00:30:00.920]  所以我小時候,我爸爸有時候,我不是怪他,他們傳統是這樣,我爸爸見到所有他的朋友,他們的朋友介紹我,都是叫做乞丐仔,我經常都這樣,你介紹我做乞丐仔,你不是乞丐公?你沒理由這樣說話的,對不對?
[00:30:00.920 --> 00:30:14.920]  但是他們叫做謙,他們都想過這些說話,度過,民情是這樣運用,他就這樣運用,我不怪他,因為他的環境是這樣。
[00:30:14.920 --> 00:30:43.920]  但是如果我爸爸說,小孩子,乖孩子,你過來幫幫忙,這樣又不同,立刻撲過來,爸爸又叫我了,我有機會和爸爸出去,我以前都分享過,我和我爸爸去收帳,星期日收帳,兒子和我一起去收帳,多光榮,爸爸叫你一起去收帳,你好像爸爸那樣的身份。
[00:30:43.920 --> 00:31:09.920]  他在客戶面前,我和你做了生意,謝謝,貨款請給我們,這樣,不是乞丐,所以這段聖經最精彩的地方,就是告訴我們知道,原來耶穌用這個例子,或者這個比喻,用這個比喻,
[00:31:09.920 --> 00:31:38.920]  要向這班祭司長和當時民眾的領袖,提供了一個思索的渠道,讓他們再想一下,他們和上帝的關係,因為你們說,你在耶路撒冷那裡建立的猶太人會堂,是要敬拜上帝這位天父的,你有沒有當他是天父,還是你當他是陽谷那樣按?
[00:31:38.920 --> 00:32:03.920]  陽谷可能有些人不太懂,騙子,任你按他的,騙的就騙的,這個兒子,他想清楚知道我自己的身份是什麽,
[00:32:03.920 --> 00:32:22.920]  我和爸爸是父子關係,這個葡萄園是我爸爸的,即是等同於我的,我爸爸今天叫我去,我就去,因為這個是信從父親的指示,這個也是我的一部分,
[00:32:22.920 --> 00:32:40.920]  人有機會對自己所擁有的東西不關懷,如果你連你自己所擁有的東西都不關懷的,那你就不用想了,但這個世兒子怎樣?索性就不去,
[00:32:40.920 --> 00:33:01.920]  不過最巧妙的東西就是當耶穌問回這班人的時候,這班人的回答,答案準不準確?對,如果考會考100分了,即是如果香港大學入學試考這條題目,那我入硬香港大學了,
[00:33:01.920 --> 00:33:20.920]  你不要吧,我畢業於多倫多大學,我很喜歡我這間大學,考這條,全中了,誰是真的聽父親的話,是大兒子,所以鄧堅姐妹,從這段聖經裏面,
[00:33:20.920 --> 00:33:44.920]  耶穌邀請這班人重新思想你們和上帝這份關係是如何,我們就能夠幫助到我們在屬靈的路程上面準確看到自己的問題,如果我們知道我是屬於上帝的兒女,
[00:33:44.920 --> 00:34:06.920]  任何不屬於上帝兒女應有的表現就很容易見到出來,如果你根本不知道自己是上帝的兒女,這個世界表現出的所有東西你都覺得是正常的,所以這個世界的人,我們要把自己包裝得很漂亮,在人的面前要表現得自己很好,
[00:34:06.920 --> 00:34:27.920]  有些很好的員工,如果你是這樣,你根本就看不到自己的盲點,如果是這樣你怎麽會成長起來,特別在教會裏面的人,回教會越久的人,
[00:34:27.920 --> 00:34:45.920]  侍奉越多的人,有時你真的要認真地坐下來想一想,我在做上帝給我在這個教會裏面的一些侍奉,我做這些侍奉其實我是在滿足自己,
[00:34:45.920 --> 00:35:11.920]  還是因為上主就是這間教會的主,我是屬於他的兒子,所以我會甘心樂意在裏面去衛生參與其中,是兩回事,教會不少的傳道人和信徒在教會當中參與侍奉其實是為了自己的喜好而去侍奉,
[00:35:11.920 --> 00:35:34.920]  最更可怕的是有些傳道人甚至說你們按照你們的喜好來選擇在教會有多少種侍奉你就去參與,對不起,如果你是這樣的心態是很不要得的,而且甚至你根本沒有覺得這是天父的家,你不是屬於神的家的一份子,
[00:35:34.920 --> 00:35:58.920]  曾經在以前我們教會有一段時間和一個西人教會一起共用他們的物業的時候,偶爾我們會有一些聯合崇拜,有一次聯合崇拜完之後,很多的弟兄姊妹就在教會禮堂門口一個很大的地方一起聊天,
[00:35:58.920 --> 00:36:27.920]  在那個時候我和其中一個負責管理教會,西人教會的物業的一個弟兄在聊天,在聊天的時候大家就聊到侍奉的問題,這個弟兄就在這個時候突然間和我這樣說,他說,黃牧師仁,你如果覺得這間教會是屬於你的,你一定會很仔細留心他的需要,
[00:36:27.920 --> 00:36:52.920]  不需要別人叫的,我說為什麼這樣說呢?他說你看不看到這裡很多人?我說是的,這裡很多人,現在差不多有百多個弟兄姊妹聚在一起在那個環境去聊天,他說你有沒有留意到整個地方的場所的地下前面有一張紙巾掉在地上?
[00:36:52.920 --> 00:37:20.920]  說是的,那裡有一張紙巾,你知不知道他接下來做什麼?他走上去撿了一張紙巾走回來,然後他這樣和我說,因為這個教會是我所愛的,是上帝的神的家,他給我在這裡我可以做到關顧這個物業各樣的需要,
[00:37:20.920 --> 00:37:42.920]  於是清潔是其中一件事,這麼多個弟兄姊妹在這裡,百多個人,沒有一個人看到這張紙巾,是我和你聊天的時候我看到的,我就去抓了他,這個見證他不需要再解釋給我聽,
[00:37:42.920 --> 00:37:53.920]  因為他屬於這個家,屬於神的家,所以他愛護他,不用邀請他都主動去,
[00:37:53.920 --> 00:38:13.920]  現在這段聖經說什麼?這段聖經說這個父親因為這是他的葡萄園,所以邀請他兩個兒子去葡萄園工作,做什麼我們不知道,但至少這份工作是以兒子的身份進入葡萄園工作,
[00:38:13.920 --> 00:38:34.920]  因為他愛這個家,愛這個葡萄園,所以他就投身在裡面,而不是在這裡包裝自己很漂亮,我是兒子,我會去的,實質心裡面完全不想關懷他,
[00:38:34.920 --> 00:38:52.920]  所以我作為牧者有時候看到教會有這樣的信徒,為了喜好而在教會裡面侍奉的時候,我也看到很多時候這些信徒也是因為自己的喜好不得到滿足而離開這個教會,
[00:38:52.920 --> 00:39:15.920]  老實說,我是很怕信徒轉教會,除非某些真的很不得已的原因,我自己也試過轉教會,沒辦法,我在那間教會別人要趕我走,趕我走不是因為我錯,是其他人錯,
[00:39:15.920 --> 00:39:39.920]  所以,領子們,如果你是屬神的子民,是屬這個家的一份子,你不會去論色去為這個家而關懷,相反你會主動去回應這些祭司長和民間的長老,
[00:39:39.920 --> 00:39:54.920]  所以你經常覺得這個是我的地方,這個只有我才擁有,其他人不屬於的時候,耶穌你就算來到教室,聖經都不准的時候,其實你就將這個神的家變成獨有,
[00:39:54.920 --> 00:40:21.920]  在這樣的情況的時候,你的心看不到這個是神的家,這個是你自己的家,問題不是他們不知道答案,問題不是他們不知道事實是怎樣,但問題就是當他們知道的時候,他們的表現卻是強差人,而在這樣的情況之下,其實更加糟糕,
[00:40:21.920 --> 00:40:39.920]  所以我在接下來第31節下半節至第32節裡面,我給了一個附題叫做知道而不體貼,猶如不知道,我們一起讀一下好不好,我們讀一下這段聖經,然後從耶穌說那裡開始讀好不好,第31節那裡,耶穌說,我們一起讀,
[00:40:39.920 --> 00:41:05.920]  耶穌說,我實在告訴你們,雖你和昌記都比你們先進神的國,因為約翰遵著二路到你們這裡來,你們就不信他,雖你和昌記都信他,你們看見了,後來還是不懊悔去信他。
[00:41:05.920 --> 00:41:25.920]  在這段聖經裡面,耶穌就向這幫猶太人工會當中已經可以說是掌握著大權的人,或者用得小一點的說法,這幫已經名成利就的大祭司和民間長老,來向他們這樣說,
