
[00:00:00.000 --> 00:00:02.360]  為什麼我知道那些人沒有姓姓呢?
[00:03:34.440 --> 00:03:37.880]  那你記得其他那四個字去了哪裡
[00:03:37.880 --> 00:03:40.400]  有沒有想過
[00:03:40.400 --> 00:03:45.680]  你這樣是不是short cut了約書亞記
[00:03:45.680 --> 00:03:51.160]  你忘記了過去奪取分給侍奉
[00:03:51.160 --> 00:03:53.040]  這樣說吧
[00:03:53.040 --> 00:03:55.760]  如果你記得這個故事
[00:03:55.760 --> 00:03:58.640]  是約書亞帶我們過河的
[00:03:58.640 --> 00:04:01.160]  在新約裡面是耶穌帶我們過河的
[00:04:01.160 --> 00:04:03.840]  河是代表了上帝的審判
[00:04:03.840 --> 00:04:06.400]  因為你記得羅亞洪水
[00:04:06.400 --> 00:04:08.320]  是耶穌帶我們過河
[00:04:08.320 --> 00:04:10.560]  以至我們回到兩地的面前
[00:04:10.560 --> 00:04:13.000]  是耶穌為我們奪取
[00:04:13.000 --> 00:04:13.480]  奪取什麼
[00:04:13.480 --> 00:04:14.880]  打贏那些君王
[00:04:14.880 --> 00:04:16.480]  上帝打贏了撒旦
[00:04:16.480 --> 00:04:18.880]  耶穌為我們得到那個D-Day
[00:04:18.880 --> 00:04:20.760]  忘記了D-Day還是D-Day
[00:04:20.760 --> 00:04:22.160]  你明白我的意思嗎
[00:04:22.160 --> 00:04:23.680]  耶穌打贏了
[00:04:23.680 --> 00:04:26.200]  是耶穌分了地給我們
[00:04:26.200 --> 00:04:27.360]  分完地之後
[00:04:27.360 --> 00:04:30.840]  耶穌就沒有老死
[00:04:30.840 --> 00:04:33.160]  但是耶穌說現在到我們
[00:04:33.160 --> 00:04:34.760]  我們要去做什麼
[00:04:34.760 --> 00:04:36.360]  你分到那塊地了
[00:04:36.360 --> 00:04:37.760]  然後你做什麼
[00:04:37.760 --> 00:04:39.720]  你去打仗
[00:04:39.720 --> 00:04:41.920]  我們穿上全部的軍裝
[00:04:41.920 --> 00:04:43.280]  打屬靈的戰爭
[00:04:43.280 --> 00:04:44.800]  邁向天國
[00:04:44.800 --> 00:04:46.760]  奔跑天路
[00:04:46.760 --> 00:04:47.520]  怎麼奔跑
[00:04:47.520 --> 00:04:48.480]  怎麼邁向
[00:04:48.480 --> 00:04:50.280]  侍奉
[00:04:50.280 --> 00:04:51.200]  我再說一次
[00:04:51.200 --> 00:04:51.720]  我不知道
[00:04:51.720 --> 00:04:53.040]  我有一天要將中文
[00:04:53.040 --> 00:04:54.080]  《真經》重新翻譯
[00:04:54.080 --> 00:04:55.280]  用這些新的字眼
[00:04:55.280 --> 00:04:56.960]  從來沒有人做過
[00:04:56.960 --> 00:04:58.000]  因為現在說侍奉
[00:04:58.000 --> 00:04:58.640]  那侍奉有沒有
[00:04:58.640 --> 00:05:00.040]  侍奉有
[00:05:00.040 --> 00:05:01.920]  就是很容易誤會的
[00:05:01.920 --> 00:05:03.080]  正如當時不斷問他
[00:05:03.080 --> 00:05:04.600]  你要不要Serve the Lord
[00:05:04.600 --> 00:05:05.720]  Serve啊
[00:05:05.720 --> 00:05:06.240]  怎麼Serve
[00:05:06.240 --> 00:05:09.200]  就好像其他神明那樣Serve
[00:05:09.200 --> 00:05:10.240]  拜得神多自由
[00:05:10.240 --> 00:05:11.400]  神庇佑
[00:05:11.400 --> 00:05:13.640]  十幾八個拜多了的話
[00:05:13.640 --> 00:05:14.920]  也沒有所謂
[00:05:14.920 --> 00:05:15.920]  你侍奉耶和華嗎
[00:05:15.920 --> 00:05:16.400]  侍奉
[00:05:16.400 --> 00:05:17.680]  為什麼不侍奉呢
[00:05:17.680 --> 00:05:19.400]  都已經拜了九個十個了
[00:05:19.400 --> 00:05:21.200]  不差再多一個
[00:05:21.200 --> 00:05:23.400]  我們侍奉的觀念是完全錯誤的
[00:05:23.400 --> 00:05:24.800]  今天你一讀聖經
[00:05:24.800 --> 00:05:25.560]  你說讀侍奉
[00:05:25.560 --> 00:05:26.440]  有沒有侍奉耶和華
[00:05:26.440 --> 00:05:27.720]  是哦
[00:05:27.720 --> 00:05:29.640]  就是安息連了一年
[00:05:29.640 --> 00:05:31.720]  不如現在快快出去侍奉
[00:05:31.720 --> 00:05:33.560]  就是不解決問題
[00:05:33.560 --> 00:05:34.920]  問題就是
[00:05:34.920 --> 00:05:36.480]  我們是不是忠誠專一
[00:05:36.480 --> 00:05:39.960]  去侍奉耶和華
[00:05:39.960 --> 00:05:42.800]  因為這個是整個
[00:05:42.800 --> 00:05:47.240]  我們得著永遠的安息的關鍵
[00:05:47.240 --> 00:05:51.640]  我想帶你去看
[00:05:51.640 --> 00:05:52.560]  這個打錯了
[00:05:52.560 --> 00:05:53.960]  這個應該是希伯來書
[00:05:53.960 --> 00:05:55.000]  不是約書亞記
[00:05:55.000 --> 00:05:56.840]  希伯來書第四章
[00:05:56.840 --> 00:05:58.680]  這個是我們最後
[00:05:58.680 --> 00:06:00.120]  一個很重要的一段聖經
[00:06:00.120 --> 00:06:01.000]  不過很困難
[00:06:01.000 --> 00:06:02.480]  我們有一天可能我們也要
[00:06:02.480 --> 00:06:03.880]  學習希伯來書
[00:06:03.880 --> 00:06:06.320]  我們可以說一點而已
[00:06:06.320 --> 00:06:07.920]  希伯來書第四章
[00:06:07.920 --> 00:06:10.880]  是特別說到約書亞記和耶穌的關係
[00:06:10.880 --> 00:06:12.120]  他這麼說
[00:06:12.120 --> 00:06:16.440]  「若是約書亞已使他們享了安息
[00:06:16.440 --> 00:06:19.880]  後來上帝就不會再提別的日子了」
[00:06:19.880 --> 00:06:24.280]  希伯來書是很難明白的一本書
[00:06:24.280 --> 00:06:24.840]  應該這麼說
[00:06:24.840 --> 00:06:27.320]  很容易明白錯了的意思
[00:06:27.320 --> 00:06:29.200]  這個意思不是說
[00:06:29.200 --> 00:06:29.680]  哦
[00:06:29.680 --> 00:06:33.560]  就是約書亞給你的安息是假的
[00:06:33.560 --> 00:06:34.960]  如果你看回前面
[00:06:34.960 --> 00:06:36.920]  就是第七節、第六節
[00:06:36.920 --> 00:06:38.120]  我們沒有時間去看
[00:06:38.120 --> 00:06:39.000]  他在說
[00:06:39.000 --> 00:06:42.680]  後來大衛在他的詩篇裏面
[00:06:42.680 --> 00:06:45.600]  是預言有另一個日子
[00:06:45.600 --> 00:06:46.280]  another day
[00:06:46.280 --> 00:06:48.080]  另一個安息日的日子
[00:06:48.080 --> 00:06:49.600]  上帝認許了
[00:06:49.600 --> 00:06:50.920]  因為
[00:06:50.920 --> 00:06:52.440]  如果你知道以色列歷史
[00:06:52.440 --> 00:06:57.520]  大衛是約書亞之後的人
[00:06:57.520 --> 00:06:59.800]  好幾百年之後才出來的人
[00:06:59.800 --> 00:07:00.960]  所以他說
[00:07:00.960 --> 00:07:05.840]  約書亞的安息不是最終極的安息
[00:07:05.840 --> 00:07:08.800]  約書亞的安息是一個影子
[00:07:08.800 --> 00:07:11.520]  這個影子是指向別的日子
[00:07:11.520 --> 00:07:14.880]  就是大衛所預言最終的安息
[00:07:14.880 --> 00:07:15.920]  就是耶穌
[00:07:15.920 --> 00:07:18.600]  但是你說約書亞的安息是不是真安息
[00:07:18.600 --> 00:07:19.320]  是真的
[00:07:19.320 --> 00:07:22.040]  不過是影子安息
[00:07:22.040 --> 00:07:22.800]  OK
[00:07:22.800 --> 00:07:24.320]  希望你明白
[00:07:24.320 --> 00:07:25.840]  不明白你再想想
[00:07:25.840 --> 00:07:26.800]  「這樣看來
[00:07:26.800 --> 00:07:29.800]  另有一個安息日的安息
[00:07:29.800 --> 00:07:31.520]  為上帝的子民保留著」
[00:07:31.520 --> 00:07:32.640]  這個安息日的安息
[00:07:32.640 --> 00:07:34.480]  就是說耶穌裏面的安息
[00:07:34.480 --> 00:07:36.040]  新約裏面
[00:07:36.040 --> 00:07:38.480]  「因為那些進入安息的人
[00:07:38.480 --> 00:07:40.600]  也是揭了自己的工作
[00:07:40.600 --> 00:07:43.680]  正如上帝揭了他工作一樣」
[00:07:43.680 --> 00:07:46.200]  所以我們進入耶穌的安息的時候是什麼
[00:07:46.200 --> 00:07:47.240]  揭了自己的工作
[00:07:47.240 --> 00:07:49.640]  你假設
[00:07:49.640 --> 00:07:53.880]  不是靠著我們自己的好行為
[00:07:53.880 --> 00:07:57.680]  是完全依賴耶穌為我們所成就的
[00:07:57.680 --> 00:07:58.880]  OK
[00:07:58.880 --> 00:08:01.560]  你不要讀到這一節就完了
[00:08:01.560 --> 00:08:03.640]  下面那一節好像有一點
[00:08:03.640 --> 00:08:06.080]  我們叫做contradiction
[00:08:06.080 --> 00:08:09.680]  好像衝突,其實不衝突的
[00:08:09.680 --> 00:08:11.120]  下面那一節說什麼
[00:08:11.120 --> 00:08:12.120]  我們現在安息了
[00:08:12.120 --> 00:08:13.160]  安息在耶穌裏面
[00:08:13.160 --> 00:08:14.000]  安息主懷
[00:08:14.000 --> 00:08:15.320]  我們現在得著天堂
[00:08:15.320 --> 00:08:15.800]  是不是?
[00:08:15.800 --> 00:08:16.320]  不是的
[00:08:16.320 --> 00:08:17.160]  所以
[00:08:17.160 --> 00:08:20.200]  你看到很有趣的連接詞都是「所以」
[00:08:20.200 --> 00:08:23.400]  「因為你現在在耶穌裏面得到最終的安息
[00:08:23.400 --> 00:08:28.440]  所以我們務必竭力進入那安息」
[00:08:28.440 --> 00:08:30.800]  究竟竭力不竭力呢?
[00:08:30.800 --> 00:08:33.040]  之前又說我們「揭了」
[00:08:33.040 --> 00:08:35.360]  究竟「揭了」還是「揭力」呢?
[00:08:35.360 --> 00:08:37.240]  你明白嗎?
[00:08:37.240 --> 00:08:39.400]  很多時候我們想要選擇
[00:08:39.400 --> 00:08:41.960]  揭了就不用揭力
[00:08:41.960 --> 00:08:44.480]  揭力就是靠行為
[00:08:44.480 --> 00:08:45.760]  就不是揭了
[00:08:45.760 --> 00:08:47.280]  聖經是both
[00:08:47.280 --> 00:08:48.560]  不是either or
[00:08:48.560 --> 00:08:50.360]  是both and
[00:08:50.360 --> 00:08:52.360]  因為你知道
[00:08:52.360 --> 00:08:55.520]  耶穌為我們成就了一個安息
[00:08:55.520 --> 00:08:57.320]  這個安息是你和我頂
[00:08:57.320 --> 00:08:58.760]  我們做不到的,你明白嗎?
[00:08:58.760 --> 00:09:04.160]  沒有人可以代替耶穌去成就那個安息
[00:09:04.160 --> 00:09:08.200]  沒有人可以代替耶穌去得著救恩
[00:09:08.200 --> 00:09:09.720]  耶穌幫我們成就了
[00:09:09.720 --> 00:09:11.760]  那現在到我們做什麼?
[00:09:11.760 --> 00:09:14.040]  大地分了給你,那你要做什麼?
[00:09:14.040 --> 00:09:15.600]  你要去進攻
[00:09:15.600 --> 00:09:18.040]  我們現在揭力進入那個安息
[00:09:18.040 --> 00:09:20.920]  因為這個世界再沒有其他安息的場所
[00:09:20.920 --> 00:09:22.760]  沒有其他安息的地方
[00:09:22.760 --> 00:09:24.760]  There's no other God
[00:09:24.760 --> 00:09:27.760]  沒有其他的神明
[00:09:27.760 --> 00:09:29.480]  靠著祂的名士
[00:09:29.480 --> 00:09:30.720]  可以使人得救
[00:09:30.720 --> 00:09:32.040]  於是我們怎樣?
[00:09:32.040 --> 00:09:37.040]  我們揭力進入那安息
[00:09:37.040 --> 00:09:38.320]  接著你看他講什麼?
[00:09:38.320 --> 00:09:41.640]  「免得有人學了不順從而得到」
[00:09:41.640 --> 00:09:42.440]  不順從
[00:09:42.440 --> 00:09:43.760]  你記得前面我們講
[00:09:43.760 --> 00:09:46.440]  你怎麼可以永遠在那個安息裡面順服
[00:09:46.440 --> 00:09:47.960]  喂,侍奉
[00:09:47.960 --> 00:09:49.120]  對不對?
[00:09:49.120 --> 00:09:53.080]  這個不順從就是侍奉的相反
[00:09:53.080 --> 00:09:54.760]  你揭不揭力進入?
[00:09:54.760 --> 00:09:55.160]  揭力
[00:09:55.160 --> 00:09:56.600]  耶穌自己也是這樣講的
[00:09:56.600 --> 00:09:58.640]  "Enter through the narrow gate"
[00:09:58.640 --> 00:10:01.640]  「你們要進鎖門」
[00:10:01.640 --> 00:10:05.080]  耶穌說你要努力進鎖門
[00:10:05.080 --> 00:10:06.200]  但是你認定
[00:10:06.200 --> 00:10:08.120]  唯有耶穌有那個安息
[00:10:08.120 --> 00:10:09.720]  沒有其他的宗教
[00:10:09.720 --> 00:10:13.560]  沒有其他的任何人得到這個安息
[00:10:13.560 --> 00:10:16.600]  這個最得赦免的安息
[00:10:16.600 --> 00:10:17.440]  唯有耶穌
[00:10:17.440 --> 00:10:19.840]  於是怎樣?
[00:10:19.840 --> 00:10:22.400]  我拋棄所有
[00:10:22.400 --> 00:10:25.520]  只是要進入這個安息
[00:10:25.520 --> 00:10:27.440]  我想帶你看看
[00:10:27.440 --> 00:10:28.920]  都是希伯牙書
[00:10:28.920 --> 00:10:31.160]  不是約書亞記
[00:10:31.160 --> 00:10:32.120]  第四章第一節
[00:10:32.120 --> 00:10:33.480]  都是上下文而已
[00:10:33.480 --> 00:10:34.320]  所以
[00:10:34.320 --> 00:10:39.640]  「既然進入他安息的認許仍舊存在」
[00:10:39.640 --> 00:10:43.200]  「我們就該存敬畏的心」
[00:10:43.200 --> 00:10:49.080]  「免得我們中間有人似乎沒有得到安息」
[00:10:49.080 --> 00:10:51.320]  我不知道你知不知道希伯牙書
[00:10:51.320 --> 00:10:51.920]  不好意思
[00:10:51.920 --> 00:10:54.080]  應該要炒毀了它
[00:10:54.080 --> 00:10:56.600]  希伯牙書是講什麼?
[00:10:56.600 --> 00:11:00.000]  希伯牙書是講一幫基督徒在羅馬
[00:11:00.000 --> 00:11:02.520]  一幫猶太人的基督徒
[00:11:02.520 --> 00:11:06.480]  然後有一個牧者從耶路撒冷寫了一封信給他們
[00:11:06.480 --> 00:11:08.760]  當時基督徒受了很大的逼迫
[00:11:08.760 --> 00:11:10.800]  甚至失去房產
[00:11:10.800 --> 00:11:12.680]  有些人坐牢了
[00:11:12.680 --> 00:11:14.480]  因為這樣的緣故
[00:11:14.480 --> 00:11:19.880]  在羅馬的這間小教會的基督徒開始停止聚會
[00:11:19.880 --> 00:11:22.160]  你記得《希伯牙書》第十章
[00:11:22.160 --> 00:11:23.480]  「你們不可以停止聚會」
[00:11:23.480 --> 00:11:25.120]  好像那些停止慣了的人
[00:11:25.120 --> 00:11:26.960]  什麼叫停止聚會?
[00:11:26.960 --> 00:11:28.520]  不再信了
[00:11:28.520 --> 00:11:30.040]  但他又不是不信
[00:11:30.040 --> 00:11:31.440]  因為當時
[00:11:31.440 --> 00:11:32.720]  如果你是一個猶太人
[00:11:32.720 --> 00:11:34.000]  你相信猶太教
[00:11:34.000 --> 00:11:36.600]  你是有法律保護的
[00:11:36.600 --> 00:11:38.440]  於是那個引誘是什麼呢?
[00:11:38.440 --> 00:11:42.120]  其實我回去做猶太人也挺好的
[00:11:42.120 --> 00:11:44.400]  我也是信耶和華的
[00:11:44.400 --> 00:11:49.800]  只不過是在口上說信耶穌而已
[00:11:49.800 --> 00:11:51.480]  我也是仍然是上帝的子民
[00:11:51.480 --> 00:11:53.560]  所以他們當時所謂不信
[00:11:53.560 --> 00:11:57.200]  就不是不信天上有上帝那些東西
[00:11:57.200 --> 00:12:00.440]  是不再信耶穌
[00:12:00.440 --> 00:12:03.280]  而這樣他們就已經不再受逼迫了
[00:12:03.280 --> 00:12:08.360]  於是這個在耶路撒冷的牧師寫信給他們
[00:12:08.360 --> 00:12:09.640]  那信息是什麼呢?
[00:12:09.640 --> 00:12:13.800]  No! No! Hell No!
[00:12:13.800 --> 00:12:14.800]  你不信耶穌
[00:12:14.800 --> 00:12:19.320]  You are going to hell!
[00:12:19.320 --> 00:12:24.480]  沒有其他安息的所在
[00:12:24.480 --> 00:12:26.280]  你放棄了耶穌
[00:12:26.280 --> 00:12:30.640]  你所信的猶太教其實是一件死物
[00:12:30.640 --> 00:12:31.960]  你明白嗎?
[00:12:31.960 --> 00:12:35.240]  猶太教之所以是真正的宗教
[00:12:35.240 --> 00:12:36.880]  是因為它連上耶穌
[00:12:36.880 --> 00:12:38.080]  因為它指向耶穌
[00:12:38.080 --> 00:12:41.200]  如果你所信的猶太教和耶穌是斷絕了關係
[00:12:41.200 --> 00:12:45.120]  那是一個異端邪說
[00:12:45.120 --> 00:12:47.000]  是世界上的神明
[00:12:47.000 --> 00:12:48.880]  於是他說 No! No! Hell No!
[00:12:48.880 --> 00:12:51.280]  所以他這裡所說的
[00:12:51.280 --> 00:12:56.040]  他說免得有人不順從而跌倒
[00:12:56.040 --> 00:12:57.200]  這些人呢
[00:12:57.200 --> 00:12:59.320]  他說你一定要竭力進入那安息
[00:12:59.320 --> 00:13:00.520]  No! No! Hell No!
[00:13:00.520 --> 00:13:03.120]  你付上多大的代價
[00:13:03.120 --> 00:13:07.160]  都不可以放下耶穌
[00:13:07.160 --> 00:13:08.560]  你要竭力進入這個安息
[00:13:08.560 --> 00:13:11.080]  以至免得有人不順從而跌倒
[00:13:11.080 --> 00:13:15.160]  所以既然進入他安息的認許仍舊存在
[00:13:15.160 --> 00:13:17.880]  我們就該畏懼的心
[00:13:17.880 --> 00:13:19.320]  免得我們中間有人
[00:13:19.320 --> 00:13:22.320]  似乎你不是很明白
[00:13:22.320 --> 00:13:23.960]  似乎可以過關了他
[00:13:23.960 --> 00:13:26.000]  沒有得到安息
[00:13:26.000 --> 00:13:28.720]  免得我們當中有人失去了他的安息
[00:13:28.720 --> 00:13:32.320]  因為的確有福音傳給我們
[00:13:32.320 --> 00:13:34.200]  像傳給他們一樣
[00:13:34.200 --> 00:13:35.720]  原來當時有沒有福音聽
[00:13:35.720 --> 00:13:36.840]  都有福音聽
[00:13:36.840 --> 00:13:39.080]  所以我不是跟你說
[00:13:39.080 --> 00:13:42.120]  我不是說約書亞沒有給他真正的安息
[00:13:42.120 --> 00:13:42.640]  其實是有的
[00:13:42.640 --> 00:13:43.760]  不過那個真正的安息
[00:13:43.760 --> 00:13:46.680]  是一個影子的安息指向
[00:13:46.680 --> 00:13:49.200]  當時的人都可以信主的
[00:13:49.200 --> 00:13:52.840]  只是所聽見的道對他們無益
[00:13:52.840 --> 00:13:54.400]  他說約書亞那幫人
[00:13:54.400 --> 00:13:56.520]  結果在《時事記》
[00:13:56.520 --> 00:13:57.840]  你們知道他們的真面目
[00:13:57.840 --> 00:13:58.960]  對他們無益
[00:13:58.960 --> 00:14:01.920]  因為他們沒有以信心
[00:14:01.920 --> 00:14:04.360]  與所聽見的道配合
[00:14:04.360 --> 00:14:05.120]  問題是什麼
[00:14:05.120 --> 00:14:06.800]  是沒有信心
[00:14:06.800 --> 00:14:08.560]  是沒有信心
[00:14:08.560 --> 00:14:09.000]  OK
[00:14:09.000 --> 00:14:10.520]  我想坦白說
[00:14:10.520 --> 00:14:11.440]  再加多一節
[00:14:11.440 --> 00:14:15.160]  但我們已經信的人進入了這個安息
[00:14:15.160 --> 00:14:16.200]  進入了這個安息
[00:14:16.200 --> 00:14:20.560]  但我想你用約書亞記的概念去想
[00:14:20.560 --> 00:14:23.360]  正如當時約書亞記的人已經進入了安息
[00:14:23.360 --> 00:14:25.280]  他已經進入了認去之地
[00:14:25.280 --> 00:14:27.840]  問題是他會不會留在這個安息裏面
[00:14:27.840 --> 00:14:30.400]  會不會留在這個認去之地裏面
[00:14:30.400 --> 00:14:31.160]  怎樣呢
[00:14:31.160 --> 00:14:32.240]  侍奉
[00:14:32.240 --> 00:14:34.760]  靠侍奉
[00:14:34.760 --> 00:14:36.240]  不是在教會侍奉
[00:14:36.240 --> 00:14:39.920]  是專心專意去侍奉上帝
[00:14:39.920 --> 00:14:42.480]  所以我們務必竭力進入那安息
[00:14:42.480 --> 00:14:45.480]  免得有人學了不信從
[00:14:45.480 --> 00:14:47.080]  而跌倒了
[00:14:47.080 --> 00:14:48.520]  OK
[00:14:48.520 --> 00:14:50.840]  關鍵是什麼
[00:14:50.840 --> 00:14:52.120]  有沒有信心
[00:14:52.120 --> 00:14:53.040]  有沒有信心
[00:14:53.040 --> 00:14:54.320]  有沒有真的信心
[00:14:54.320 --> 00:14:55.840]  真的信心
[00:14:55.840 --> 00:14:56.760]  OK
[00:14:56.760 --> 00:14:59.280]  我們基督教經常說
[00:14:59.280 --> 00:15:00.320]  我們因信稱義
[00:15:00.320 --> 00:15:01.200]  是不是因信稱義
[00:15:01.200 --> 00:15:02.720]  是
[00:15:02.720 --> 00:15:05.800]  但問題是你的信是真信還是假信
[00:15:05.800 --> 00:15:09.160]  真的信心是有行為去back up的
[00:15:09.160 --> 00:15:10.960]  什麼叫真信心
[00:15:10.960 --> 00:15:12.760]  最後帶你回去看
[00:15:12.760 --> 00:15:13.320]  沒時間
[00:15:13.320 --> 00:15:14.400]  你有空的話
[00:15:14.400 --> 00:15:19.280]  可以聽我的加油站
[00:15:19.280 --> 00:15:23.880]  我加油站其中一段是講拉合的信心
[00:15:23.880 --> 00:15:24.960]  請學者告訴你
[00:15:24.960 --> 00:15:29.040]  其實在最終約書亞記的最後
[00:15:29.040 --> 00:15:31.040]  講到約書亞挑戰意識的人
[00:15:31.040 --> 00:15:33.160]  其實是沒有真信心的
[00:15:33.160 --> 00:15:36.440]  因為他們的偶像畫不出來
[00:15:36.440 --> 00:15:37.640]  相反
[00:15:37.640 --> 00:15:38.880]  在約書亞記裏面
[00:15:38.880 --> 00:15:42.880]  他已經告訴你真信心是怎樣的
[00:15:42.880 --> 00:15:45.520]  真信心竟然在誰身上見到呢
[00:15:45.520 --> 00:15:46.800]  是拉合
[00:15:46.800 --> 00:15:48.200]  拉合的真信心
[00:15:48.200 --> 00:15:50.280]  拉合的真信心有三個特質
[00:15:50.280 --> 00:15:51.360]  我很快
[00:15:51.360 --> 00:15:52.840]  沒時間和你看聖經
