
[00:00:00.000 --> 00:00:01.700]  希伯來書的精彩的地方
[00:02:24.500 --> 00:02:25.500]  這個警告很多時候
[00:02:25.500 --> 00:02:27.800]  都帶來我們很多信徒的疑惑
[00:02:27.800 --> 00:02:29.100]  究竟一次得救
[00:02:29.100 --> 00:02:30.700]  是不是永遠得救
[00:02:30.700 --> 00:02:32.700]  這個亦都是2000年裏邊
[00:02:32.700 --> 00:02:34.100]  很多不同的學者
[00:02:34.100 --> 00:02:36.100]  不斷亦都有這些的爭拗
[00:02:36.100 --> 00:02:37.000]  但另一方面
[00:02:37.000 --> 00:02:39.300]  在我自己的認識當中
[00:02:39.300 --> 00:02:41.700]  在我自己對聖經的認知裏邊
[00:02:41.700 --> 00:02:43.200]  我不是說我一定是對的
[00:02:43.200 --> 00:02:44.700]  不過在我自己的認知當中
[00:02:44.700 --> 00:02:45.700]  我仍然深信
[00:02:45.700 --> 00:02:47.700]  我們的救恩是一次得救
[00:02:47.700 --> 00:02:48.500]  永遠得救
[00:02:48.500 --> 00:02:49.600]  原因就是
[00:02:49.600 --> 00:02:51.500]  上帝按照他的公義
[00:02:51.500 --> 00:02:54.400]  他一定要發出一些警告的聲音
[00:02:54.400 --> 00:02:55.900]  提醒我們
[00:02:55.900 --> 00:02:57.000]  我們不要
[00:02:57.000 --> 00:02:57.900]  我們一班信徒
[00:02:57.900 --> 00:02:59.000]  我們一班得救的人
[00:02:59.000 --> 00:03:00.100]  一班蒙恩的人
[00:03:00.100 --> 00:03:02.400]  聖靈都會為罪為義為審判
[00:03:02.400 --> 00:03:04.100]  來讓我們知罪的時候
[00:03:04.100 --> 00:03:05.600]  當我們真的知罪的時候
[00:03:05.600 --> 00:03:07.300]  我們可以認罪悔改的時候
[00:03:07.300 --> 00:03:08.100]  上帝
[00:03:08.100 --> 00:03:09.100]  他說我們的救恩
[00:03:09.100 --> 00:03:10.400]  一定是不會失落
[00:03:10.400 --> 00:03:11.200]  如果今天
[00:03:11.200 --> 00:03:13.900]  我們仍然活在一個罪裏邊
[00:03:13.900 --> 00:03:16.200]  而仍然覺得罪終知惡的時候
[00:03:16.200 --> 00:03:17.300]  反而我們會問
[00:03:17.300 --> 00:03:18.200]  究竟這個人
[00:03:18.200 --> 00:03:19.700]  究竟是不是一個得救的人
[00:03:19.700 --> 00:03:21.800]  我深信一個真正得救的人
[00:03:21.800 --> 00:03:23.300]  真正重新得救的人
[00:03:23.300 --> 00:03:24.900]  他的生命一定有改變
[00:03:24.900 --> 00:03:26.100]  以至到他的生命
[00:03:26.100 --> 00:03:27.700]  有聖靈的臨在
[00:03:27.700 --> 00:03:30.300]  聖靈也都會作他提醒的工作
[00:03:30.300 --> 00:03:34.400]  而人也都會回應聖靈的提醒
[00:03:34.400 --> 00:03:36.400]  就因為整個救恩
[00:03:36.400 --> 00:03:37.600]  之得以成就
[00:03:37.600 --> 00:03:39.600]  是因為耶穌基督的馴服
[00:03:39.600 --> 00:03:41.100]  這個就是作者
[00:03:41.100 --> 00:03:42.600]  去到第二章第五節
[00:03:42.600 --> 00:03:43.500]  去到第八節
[00:03:43.500 --> 00:03:44.700]  因為他的馴服
[00:03:44.700 --> 00:03:45.800]  他的降臂
[00:03:45.800 --> 00:03:46.900]  以至於死
[00:03:46.900 --> 00:03:48.200]  他的死就是
[00:03:48.200 --> 00:03:50.000]  消滅了魔鬼
[00:03:50.000 --> 00:03:51.700]  這個掌死權的魔鬼
[00:03:51.700 --> 00:03:54.400]  我強調掌死權的主權
[00:03:54.400 --> 00:03:55.900]  不是在魔鬼的手裏
[00:03:55.900 --> 00:03:57.200]  真正掌死權
[00:03:57.200 --> 00:03:58.300]  這個權柄
[00:03:58.300 --> 00:03:59.500]  是在神的手裏邊
[00:03:59.500 --> 00:04:03.200]  不過魔鬼是會用這個觀念
[00:04:03.200 --> 00:04:05.300]  用這個死作為一個工具
[00:04:05.300 --> 00:04:06.400]  來欺騙我們
[00:04:06.400 --> 00:04:07.500]  來控訴我們
[00:04:07.500 --> 00:04:09.100]  讓我們很害怕
[00:04:09.100 --> 00:04:11.300]  讓我們人生當中很恐懼
[00:04:11.300 --> 00:04:12.000]  常常都說
[00:04:12.000 --> 00:04:13.000]  死呀 死呀 死呀
[00:04:13.000 --> 00:04:14.100]  於是我上一次都講過
[00:04:14.100 --> 00:04:15.500]  我們以後不要講這個字
[00:04:15.500 --> 00:04:16.400]  反而要講什麼
[00:04:16.400 --> 00:04:17.700]  住呀 住呀 住呀
[00:04:17.700 --> 00:04:18.600]  將我們的眼睛
[00:04:18.600 --> 00:04:19.900]  定睛仰望耶穌
[00:04:19.900 --> 00:04:22.500]  我們不要將這個撒旦的工具
[00:04:22.500 --> 00:04:24.500]  放在我們的口裏邊
[00:04:24.500 --> 00:04:25.700]  過了第一章 第二章
[00:04:25.700 --> 00:04:26.900]  今天去到第三章
[00:04:26.900 --> 00:04:28.500]  第三章一開始的時候
[00:04:28.500 --> 00:04:30.300]  同樣在我們和合本的
[00:04:30.300 --> 00:04:31.300]  翻譯當中
[00:04:31.300 --> 00:04:33.200]  同樣是少了一個連接詞
[00:04:33.200 --> 00:04:34.300]  因此
[00:04:34.300 --> 00:04:36.000]  其實第三章第一節
[00:04:36.000 --> 00:04:38.000]  是有個因此開始
[00:04:38.000 --> 00:04:39.400]  所謂因此
[00:04:39.400 --> 00:04:40.500]  就是這個作者
[00:04:40.500 --> 00:04:42.400]  一定要讓我們知道
[00:04:42.400 --> 00:04:43.500]  因為第一章
[00:04:43.500 --> 00:04:44.600]  第二章之後
[00:04:44.600 --> 00:04:45.700]  這個作者就說
[00:04:45.700 --> 00:04:46.600]  因此
[00:04:46.600 --> 00:04:49.100]  第三章由第一節到第六節
[00:04:49.100 --> 00:04:50.000]  這個作者
[00:04:50.000 --> 00:04:52.100]  其實給我們提醒一個觀念
[00:04:52.100 --> 00:04:55.600]  就是耶穌基督是超越摩西
[00:04:55.600 --> 00:04:57.700]  耶穌基督是超越摩西
[00:04:57.700 --> 00:04:58.900]  和前面一樣
[00:04:58.900 --> 00:05:00.800]  摩西不是不重要
[00:05:00.800 --> 00:05:03.700]  這個作者從來沒有看低過摩西
[00:05:03.700 --> 00:05:04.900]  不過當摩西
[00:05:04.900 --> 00:05:07.300]  去比較耶穌基督的時候
[00:05:07.300 --> 00:05:11.400]  耶穌基督絕對是超越摩西
[00:05:11.400 --> 00:05:13.300]  但這個作者一開始的時候
[00:05:13.300 --> 00:05:14.600]  他在第一部分
[00:05:14.600 --> 00:05:16.000]  他先和我們講
[00:05:16.000 --> 00:05:17.700]  他說我們作為信徒
[00:05:17.700 --> 00:05:21.700]  我們一定要先開始思考
[00:05:21.700 --> 00:05:24.300]  我們所信的耶穌基督
[00:05:24.300 --> 00:05:26.700]  我們先讀一讀第一節和第二節
[00:05:26.700 --> 00:05:28.200]  準備讀兩節
[00:05:28.200 --> 00:05:29.500]  一二三
[00:05:29.500 --> 00:05:32.600]  同蒙天照聖潔的弟兄
[00:05:32.600 --> 00:05:34.400]  你們應當思想
[00:05:34.400 --> 00:05:39.000]  我們所認為使者為大祭司的耶穌
[00:05:39.000 --> 00:05:42.000]  他為那切合他的盡忠
[00:05:42.000 --> 00:05:46.300]  如同摩西在神的全家盡忠一樣
[00:05:46.300 --> 00:05:48.600]  所以這個作者和一群信徒講
[00:05:48.600 --> 00:05:51.100]  他說我們要開始思考耶穌
[00:05:51.100 --> 00:05:52.100]  有兩方面
[00:05:52.100 --> 00:05:53.100]  第一方面他說
[00:05:53.100 --> 00:05:56.500]  我們要先思考耶穌基督的身份
[00:05:56.500 --> 00:05:57.500]  思考祂的身份
[00:05:57.500 --> 00:05:58.600]  第一節他在講
[00:05:58.600 --> 00:06:02.100]  他說祂的身份是使者和大祭司
[00:06:02.100 --> 00:06:05.000]  但最精彩的是一開始的時候
[00:06:05.000 --> 00:06:09.600]  他說因此同蒙天照的聖潔的弟兄
[00:06:09.600 --> 00:06:11.800]  這個作者忽然之間
[00:06:11.800 --> 00:06:16.500]  稱呼這封書信寫給一群讀者
[00:06:16.500 --> 00:06:19.600]  他稱呼這群讀者為弟兄
[00:06:19.600 --> 00:06:21.100]  而在整個希伯來書裡
[00:06:21.100 --> 00:06:23.100]  這個作者曾經有四次
[00:06:23.100 --> 00:06:25.700]  稱呼這群讀者為弟兄
[00:06:25.700 --> 00:06:27.300]  今天我們在教會裡
[00:06:27.300 --> 00:06:30.500]  我們都稱呼大家為弟兄姊妹
[00:06:30.500 --> 00:06:32.600]  因為我們都是神的兒女
[00:06:32.600 --> 00:06:33.500]  換言之
[00:06:33.500 --> 00:06:35.500]  我們今天是弟兄姊妹
[00:06:35.500 --> 00:06:37.700]  我們在神裡是弟兄姊妹
[00:06:37.700 --> 00:06:42.200]  換言之這個作者寫這封信給一群受眾的時候
[00:06:42.200 --> 00:06:44.000]  他稱呼他們為弟兄
[00:06:44.000 --> 00:06:47.600]  都是證明他們在主那邊是一家人
[00:06:47.600 --> 00:06:50.200]  是有關係的一群信徒
[00:06:50.200 --> 00:06:53.400]  但這群信徒前面的描述很精彩
[00:06:53.400 --> 00:06:54.500]  這個描述就是說
[00:06:54.500 --> 00:06:56.800]  他們是同蒙天照
[00:06:56.800 --> 00:07:00.400]  同蒙在愚民那邊是一個名詞
[00:07:00.400 --> 00:07:01.800]  是一個複數的名詞
[00:07:01.800 --> 00:07:06.500]  直譯是可以翻譯成參加者或者分享者
[00:07:06.500 --> 00:07:07.800]  而在古時
[00:07:07.800 --> 00:07:10.500]  這個愚民通常用在什麼地方呢
[00:07:10.500 --> 00:07:14.000]  用在一個親密的同伴的關係
[00:07:14.000 --> 00:07:15.000]  換言之
[00:07:15.000 --> 00:07:16.200]  用今天的術語
[00:07:16.200 --> 00:07:20.700]  這個同蒙的意思就是一群親密的戰友
[00:07:20.700 --> 00:07:24.100]  這個作者看著這群信徒
[00:07:24.100 --> 00:07:28.200]  他說你們這群信徒應該是親密的戰友
[00:07:28.200 --> 00:07:29.000]  換言之
[00:07:29.000 --> 00:07:30.000]  你看看旁邊那個
[00:07:30.000 --> 00:07:31.800]  或者向左向右看旁邊
[00:07:31.800 --> 00:07:32.700]  你認不認識他
[00:07:32.700 --> 00:07:33.500]  如果不認識他
[00:07:33.500 --> 00:07:34.800]  你就問他叫他什麼名字
[00:07:34.800 --> 00:07:37.700]  因為原來我們是親密戰友
[00:07:37.700 --> 00:07:39.300]  我們是一群同蒙
[00:07:39.300 --> 00:07:40.500]  是一群神所
[00:07:40.500 --> 00:07:43.200]  同蒙是一群非常親密的戰友
[00:07:43.200 --> 00:07:44.700]  他這麼說是什麼原因呢
[00:07:44.700 --> 00:07:48.500]  因為他說我們這群人是天照
[00:07:48.500 --> 00:07:51.400]  當然天照最簡單就是說
[00:07:51.400 --> 00:07:57.100]  我們被天上的上帝呼召我們成為神的兒女
[00:07:57.100 --> 00:07:58.300]  所以賈敬佳就說
[00:07:58.300 --> 00:08:01.700]  我們是一群蒙神所呼召成為弟兄姊妹
[00:08:01.700 --> 00:08:04.200]  蒙神所呼召的一群信徒
[00:08:04.200 --> 00:08:05.200]  都是對的
[00:08:05.200 --> 00:08:08.800]  但我深信這個字背後的意思
[00:08:08.800 --> 00:08:10.800]  其實是更加深入
[00:08:10.800 --> 00:08:14.200]  不單止我們呼召成為弟兄姊妹
[00:08:14.200 --> 00:08:16.000]  呼召成為神的兒女
[00:08:16.000 --> 00:08:20.200]  這個天照不單止是從天
[00:08:20.200 --> 00:08:21.800]  發出一個呼召
[00:08:21.800 --> 00:08:27.200]  而這個呼召是帶我們回到天那條路上
[00:08:27.200 --> 00:08:28.500]  換言之
[00:08:28.500 --> 00:08:29.800]  今天我們做信徒
[00:08:29.800 --> 00:08:31.100]  我們不要滿足在
[00:08:31.100 --> 00:08:32.600]  哎呀我信主是蘇的感謝主
[00:08:32.600 --> 00:08:33.500]  我決志信主是蘇的
[00:08:33.500 --> 00:08:34.500]  我舉了手的
[00:08:34.500 --> 00:08:35.400]  跟牧師說我舉了手的
[00:08:35.400 --> 00:08:36.900]  我舉了志的
[00:08:36.900 --> 00:08:41.600]  我們不單止是停留在那個的情景底下
[00:08:41.600 --> 00:08:43.100]  這個天照意思就是說
[00:08:43.100 --> 00:08:45.700]  今天我們要蒙神所呼召
[00:08:45.700 --> 00:08:47.400]  除了成為弟兄姊妹之外
[00:08:47.400 --> 00:08:49.800]  我們要成為親密的戰友
[00:08:49.800 --> 00:08:51.000]  親密的同伴
[00:08:51.000 --> 00:08:51.800]  為什麼?
[00:08:51.800 --> 00:08:56.100]  因為我們是一同在走一條天路歷程
[00:08:56.100 --> 00:08:57.300]  但弟兄姊妹
[00:08:57.300 --> 00:09:00.000]  走一條天路歷程去哪裡並不簡單
[00:09:00.000 --> 00:09:01.100]  這是一條窄路
[00:09:01.100 --> 00:09:03.900]  耶穌說我們走一條路是一條窄路
[00:09:03.900 --> 00:09:06.000]  我們進入的門是一個窄門
[00:09:06.000 --> 00:09:06.500]  換言之
[00:09:06.500 --> 00:09:08.300]  今天我們在一條窄路那邊
[00:09:08.300 --> 00:09:10.500]  我們需要一班親密戰友
[00:09:10.500 --> 00:09:12.300]  我們可以彼此的扶持
[00:09:12.300 --> 00:09:13.600]  彼此的提醒
[00:09:13.600 --> 00:09:18.500]  因為我們是走一條其實是不容易走的路
[00:09:18.500 --> 00:09:19.600]  這個作者就說
[00:09:19.600 --> 00:09:21.300]  我們是一班親密戰友
[00:09:21.300 --> 00:09:23.600]  但我們一開始的時候
[00:09:23.600 --> 00:09:25.300]  我們這班親密的戰友
[00:09:25.300 --> 00:09:27.400]  我們要先去思想
[00:09:27.400 --> 00:09:30.400]  思想這個耶穌的身份
[00:09:30.400 --> 00:09:32.700]  他說這個耶穌的身份有兩方面
[00:09:32.700 --> 00:09:34.700]  第一方面就是大祭司
[00:09:34.700 --> 00:09:36.500]  第二方面就是使者
[00:09:36.500 --> 00:09:38.000]  而這個思想這個字
[00:09:38.000 --> 00:09:42.500]  在原文意思是一個很仔細的觀察
[00:09:42.500 --> 00:09:44.000]  耶穌基督曾經說過
[00:09:44.000 --> 00:09:46.300]  你見到別人弟兄眼中的刺
[00:09:46.300 --> 00:09:48.500]  他看不到自己眼中的良目
[00:09:48.500 --> 00:09:49.900]  看不到自己眼中的良目
[00:09:49.900 --> 00:09:51.800]  這個字就用這個字
[00:09:51.800 --> 00:09:52.800]  意思就是說
[00:09:52.800 --> 00:09:55.500]  當你看到別人眼中的刺的時候
[00:09:55.500 --> 00:09:59.000]  你要仔細觀察一下自己的情況
[00:09:59.000 --> 00:10:00.800]  自己的情況不好還是怎樣
[00:10:00.800 --> 00:10:02.000]  你要先看自己
[00:10:02.000 --> 00:10:03.600]  然後才去批評別人
[00:10:03.600 --> 00:10:05.200]  這個就用這個同一個字
[00:10:05.200 --> 00:10:07.900]  意思就是說要細微的去思想
[00:10:07.900 --> 00:10:11.100]  去觀察這個是大祭司的耶穌
[00:10:11.100 --> 00:10:13.100]  這個是使者的耶穌
[00:10:13.100 --> 00:10:15.100]  大祭司我在這裡不需要多說
[00:10:15.100 --> 00:10:16.400]  因為上一星期說了
[00:10:16.400 --> 00:10:17.900]  耶穌基督是大祭司
[00:10:17.900 --> 00:10:19.600]  在整個希伯來文書裡面
[00:10:19.600 --> 00:10:23.600]  有十次作者稱呼耶穌基督是大祭司
[00:10:23.600 --> 00:10:25.300]  換言之這個大祭司
[00:10:25.300 --> 00:10:26.400]  舊約的大祭司
[00:10:26.400 --> 00:10:29.300]  是一年一次進到至聖所為他的百姓
[00:10:29.300 --> 00:10:31.000]  獻上這個挽回祭
[00:10:31.000 --> 00:10:32.500]  獻上這個贖罪祭
[00:10:32.500 --> 00:10:33.500]  這個就是耶穌
[00:10:33.500 --> 00:10:35.000]  祂不單只是一個大祭司
[00:10:35.000 --> 00:10:37.200]  祂同樣是一個成為了自己
[00:10:37.200 --> 00:10:38.200]  成為祭物
[00:10:38.200 --> 00:10:39.500]  以至到救恩
[00:10:39.500 --> 00:10:41.800]  是因著耶穌基督去成就
[00:10:41.800 --> 00:10:44.900]  但是這裡的作者除了說祂是大祭司之外
[00:10:44.900 --> 00:10:47.500]  他說我們要思想這個耶穌是大祭司
[00:10:47.500 --> 00:10:49.300]  思想祂是為我們的罪
[00:10:49.300 --> 00:10:50.900]  去獻上這個挽回祭
[00:10:50.900 --> 00:10:52.500]  獻上這個贖罪祭
[00:10:52.500 --> 00:10:53.900]  祂同樣是一個使者
[00:10:53.900 --> 00:10:56.400]  這個使者如果看回原文直譯
[00:10:56.400 --> 00:10:57.800]  是一個使徒
[00:10:57.800 --> 00:11:00.500]  這個作者稱呼耶穌為使徒
[00:11:00.500 --> 00:11:01.900]  在《柬埔寨新約聖經》那邊
[00:11:01.900 --> 00:11:03.100]  只出現了一次
[00:11:03.100 --> 00:11:03.900]  就在這裡
[00:11:03.900 --> 00:11:05.200]  他說耶穌是使徒
[00:11:05.200 --> 00:11:07.000]  為什麼耶穌是使徒呢?
[00:11:07.000 --> 00:11:08.200]  很多解經家認為
[00:11:08.200 --> 00:11:09.800]  可能是耶穌基督
[00:11:09.800 --> 00:11:11.900]  祂也是夢神所差遣
[00:11:11.900 --> 00:11:13.100]  來到這個世界上
[00:11:13.100 --> 00:11:17.000]  曾經去傳講上帝的信息
[00:11:17.000 --> 00:11:18.200]  所以這個作者
[00:11:18.200 --> 00:11:20.200]  也都用了這個使徒這個字
[00:11:20.200 --> 00:11:23.200]  來去稱呼耶穌
[00:11:23.200 --> 00:11:25.500]  不過這個作者很強調
[00:11:25.500 --> 00:11:27.000]  一開始的時候
[00:11:27.000 --> 00:11:28.900]  因為第一章第二章
[00:11:28.900 --> 00:11:29.900]  接著第三章他說
[00:11:29.900 --> 00:11:33.300]  因此我們這班親密戰友
[00:11:33.300 --> 00:11:36.800]  我們這班過聖潔生活的一班信徒
[00:11:36.800 --> 00:11:40.600]  我們一班已經蒙了上帝的呼召
[00:11:40.600 --> 00:11:44.300]  我們正在走這條天奧逆程的一班信徒
[00:11:44.300 --> 00:11:45.500]  他說一開始的時候
[00:11:45.500 --> 00:11:47.700]  他說我們要思想耶穌
[00:11:47.700 --> 00:11:49.500]  思想這個大祭司的耶穌
[00:11:49.500 --> 00:11:53.000]  思想這個曾經被差派來到這個地上
[00:11:53.000 --> 00:11:55.000]  和我們說話的耶穌
[00:11:55.000 --> 00:11:55.800]  換言之
[00:11:55.800 --> 00:11:59.100]  今天你和我在這條天奧的劇上
[00:11:59.100 --> 00:12:01.300]  我們千萬不要忽略
[00:12:01.300 --> 00:12:03.500]  繼續去思考耶穌
[00:12:03.500 --> 00:12:04.300]  所以弟兄姊妹
[00:12:04.300 --> 00:12:06.200]  我們千萬不要拿著聖經
[00:12:06.200 --> 00:12:07.600]  看不起四福音
[00:12:07.600 --> 00:12:08.900]  我們覺得四福音
[00:12:08.900 --> 00:12:10.000]  很容易
[00:12:10.000 --> 00:12:11.700]  因為一信耶穌就讀四福音
[00:12:11.700 --> 00:12:13.500]  但是其實我們一生
[00:12:13.500 --> 00:12:16.400]  都要不斷的去思考耶穌
[00:12:16.400 --> 00:12:17.400]  而四福音那邊
[00:12:17.400 --> 00:12:18.100]  我們很深信
[00:12:18.100 --> 00:12:19.500]  整個耶穌生平那邊
[00:12:19.500 --> 00:12:20.500]  這四卷福音書
[00:12:20.500 --> 00:12:22.300]  的確有很多地方
[00:12:22.300 --> 00:12:25.600]  值得我們不斷不斷不斷去思考
[00:12:25.600 --> 00:12:27.200]  而我們千萬不要錯覺
[00:12:27.200 --> 00:12:29.800]  以為福音書一定是很淺
[00:12:29.800 --> 00:12:31.800]  其實福音書那邊有很多的比喻
[00:12:31.800 --> 00:12:32.600]  很多的地方
[00:12:32.600 --> 00:12:33.700]  很多的教訓
[00:12:33.700 --> 00:12:37.500]  的確是可以很深入的去思考
[00:12:37.500 --> 00:12:39.500]  上帝對我們的提醒
[00:12:39.500 --> 00:12:40.300]  所以第一
[00:12:40.300 --> 00:12:42.300]  他說我們要思考祂的身份
[00:12:42.300 --> 00:12:43.000]  第二
[00:12:43.000 --> 00:12:44.200]  他說我們要思考
[00:12:44.200 --> 00:12:46.400]  這個耶穌的生命的見證
[00:12:46.400 --> 00:12:47.500]  第二節他就說
[00:12:47.500 --> 00:12:56.200]  他為那切合他的盡忠 如同摩西在神的全家盡忠一樣
[00:12:56.200 --> 00:12:59.200]  他說我們要思考耶穌的忠心
[00:12:59.200 --> 00:13:01.600]  他說如果我們思考耶穌的忠心
[00:13:01.600 --> 00:13:04.300]  其實我們只要想到摩西的忠心
[00:13:04.300 --> 00:13:06.600]  摩西是他全家裡面的忠心
[00:13:06.600 --> 00:13:09.000]  你就會想到耶穌的忠心
[00:13:09.000 --> 00:13:10.800]  換言之
[00:13:10.800 --> 00:13:13.800]  這個作者很看得起這個摩西
[00:13:13.800 --> 00:13:17.800]  摩西的確在當時猶太人的心目中
[00:13:17.800 --> 00:13:21.000]  地位非常之崇高
[00:13:21.000 --> 00:13:24.200]  摩西曾經和神面對面的對話
[00:13:24.200 --> 00:13:27.000]  摩西曾經是被神所曉喻
[00:13:27.000 --> 00:13:28.800]  所有的說話和摩西說
[00:13:28.800 --> 00:13:31.600]  而摩西也會將上帝的說話
[00:13:31.600 --> 00:13:33.300]  全部說給百姓聽
[00:13:33.300 --> 00:13:37.600]  摩西可以說是神和人中間一個很重要的忠寶
[00:13:37.600 --> 00:13:38.500]  摩西很重要
[00:13:38.500 --> 00:13:41.100]  而摩西也很忠心
[00:13:41.100 --> 00:13:45.500]  曾經說如同摩西盡忠在神的家一樣
[00:13:45.500 --> 00:13:49.100]  甚至耶和華神在《文素記》第十二章第七節
[00:13:49.100 --> 00:13:54.900]  也很清楚地公開說了摩西是很忠心
[00:13:54.900 --> 00:13:58.100]  所以這裡可以說是引用《文素記》第十二章第七節
[00:13:58.100 --> 00:14:02.800]  耶和華親口說摩西在神的家裡面是忠心
[00:14:02.800 --> 00:14:04.200]  所以換言之
[00:14:04.200 --> 00:14:05.600]  摩西的忠心是什麼呢?
[00:14:05.600 --> 00:14:08.800]  摩西的忠心就是他看著這班以色列百姓
[00:14:08.800 --> 00:14:12.600]  他帶著這班以色列百姓離開埃及40年
[00:14:12.600 --> 00:14:14.400]  在這個曠野那邊
[00:14:14.400 --> 00:14:17.600]  縱然他當中只是一次做錯事
[00:14:17.600 --> 00:14:19.000]  一次不信服
[00:14:19.000 --> 00:14:20.200]  看回《聖經》的記載
[00:14:20.200 --> 00:14:21.600]  只是看一次不信服
[00:14:21.600 --> 00:14:24.100]  上帝就將他的懲罰
[00:14:24.100 --> 00:14:27.000]  就說他進不去應許之地
