
[00:00:00.000 --> 00:00:02.000]  大英師妹,我們一起祈禱
[00:03:49.000 --> 00:03:54.000]  但是這些情景就在大衛的一生當中
[00:03:54.000 --> 00:03:58.000]  其實發展過不止一次
[00:03:58.000 --> 00:04:01.000]  他講到他的生命離死
[00:04:01.000 --> 00:04:04.000]  就只差一步他自己去形容
[00:04:04.000 --> 00:04:07.000]  而就在一個這樣的背景之下
[00:04:07.000 --> 00:04:09.000]  寫這一篇詩篇
[00:04:09.000 --> 00:04:12.000]  所以這篇詩篇絕對是一個
[00:04:12.000 --> 00:04:14.000]  生死攸關
[00:04:14.000 --> 00:04:18.000]  感受到生命是受到威脅的情況之下
[00:04:18.000 --> 00:04:20.000]  而寫成
[00:04:20.000 --> 00:04:22.000]  而事實上
[00:04:22.000 --> 00:04:26.000]  當然很多東西我們在平時來說
[00:04:26.000 --> 00:04:28.000]  我們是非常之重視
[00:04:28.000 --> 00:04:30.000]  非常之珍貴
[00:04:30.000 --> 00:04:34.000]  可能是我們所擁有的東西
[00:04:34.000 --> 00:04:38.000]  物質、財富、健康
[00:04:38.000 --> 00:04:42.000]  朋友關係、家人諸如此類
[00:04:42.000 --> 00:04:44.000]  很多東西都很珍貴
[00:04:44.000 --> 00:04:46.000]  但是其中一樣東西
[00:04:46.000 --> 00:04:48.000]  我們都明白到生命
[00:04:48.000 --> 00:04:50.000]  如果沒有了生命
[00:04:50.000 --> 00:04:52.000]  一切都沒有的
[00:04:52.000 --> 00:04:54.000]  是不是
[00:04:54.000 --> 00:04:56.000]  所以生命是
[00:04:56.000 --> 00:04:58.000]  人對於生命的求存
[00:04:58.000 --> 00:05:02.000]  是有一個很強的慾望和意志的
[00:05:02.000 --> 00:05:05.000]  可能你和我都沒有經歷過
[00:05:05.000 --> 00:05:07.000]  但是可能看電影都有
[00:05:07.000 --> 00:05:10.000]  有些什麼撞飛機或者沉船
[00:05:10.000 --> 00:05:12.000]  去到荒島那裡
[00:05:12.000 --> 00:05:13.000]  怎樣那些故事
[00:05:13.000 --> 00:05:15.000]  有很多這些電影
[00:05:15.000 --> 00:05:17.000]  《真人真事》拍出來怎麼樣
[00:05:17.000 --> 00:05:19.000]  在荒島那裡
[00:05:19.000 --> 00:05:21.000]  或者行山那裡去爬山
[00:05:21.000 --> 00:05:25.000]  然後就不見了其他的人
[00:05:25.000 --> 00:05:29.000]  然後自己怎樣吃樹皮
[00:05:29.000 --> 00:05:30.000]  怎樣求生
[00:05:30.000 --> 00:05:32.000]  你想想這麼辛苦
[00:05:32.000 --> 00:05:33.000]  去到求生
[00:05:33.000 --> 00:05:35.000]  我記得有一個《真人真事》的
[00:05:35.000 --> 00:05:38.000]  有一個電影我看過
[00:05:38.000 --> 00:05:40.000]  就是講到有一個人
[00:05:40.000 --> 00:05:42.000]  他是爬山的
[00:05:42.000 --> 00:05:44.000]  他一個人去自己行山
[00:05:44.000 --> 00:05:47.000]  那次他爬到山上
[00:05:47.000 --> 00:05:49.000]  就有意外
[00:05:49.000 --> 00:05:55.000]  跌到一個客房那裡
[00:05:55.000 --> 00:05:57.000]  跌到客房那裡
[00:05:57.000 --> 00:05:59.000]  就夾了自己的手
[00:05:59.000 --> 00:06:01.000]  手夾在石頭那裡
[00:06:01.000 --> 00:06:02.000]  怎樣弄都弄不出來
[00:06:02.000 --> 00:06:04.000]  但是他一個人行山
[00:06:04.000 --> 00:06:05.000]  去到荒山野嶺
[00:06:05.000 --> 00:06:07.000]  電話又收不到
[00:06:07.000 --> 00:06:08.000]  他的家人也不知道
[00:06:08.000 --> 00:06:10.000]  他去了哪裡行山
[00:06:10.000 --> 00:06:13.000]  那就一定沒有人救他
[00:06:13.000 --> 00:06:15.000]  他的手夾在那裡
[00:06:15.000 --> 00:06:17.000]  又走不出來
[00:06:17.000 --> 00:06:20.000]  那怎樣呢? 《真人真事》
[00:06:20.000 --> 00:06:25.000]  他是自己用很小的刀
[00:06:25.000 --> 00:06:27.000]  即是手袋的刀
[00:06:27.000 --> 00:06:30.000]  慢慢逐一鋸了自己的手出來
[00:06:30.000 --> 00:06:32.000]  然後就走出來
[00:06:32.000 --> 00:06:33.000]  這是《真人真事》
[00:06:33.000 --> 00:06:35.000]  你想想很痛
[00:06:35.000 --> 00:06:37.000]  那些不是大刀
[00:06:37.000 --> 00:06:40.000]  慢慢逐一鋸很小的刀
[00:06:40.000 --> 00:06:42.000]  手袋的刀
[00:06:42.000 --> 00:06:43.000]  你想想
[00:06:43.000 --> 00:06:46.000]  給我未必做得到
[00:06:46.000 --> 00:06:48.000]  但是可能對比他來說
[00:06:48.000 --> 00:06:51.000]  他也未必想像到自己會做得到
[00:06:51.000 --> 00:06:54.000]  但是到了生死攸關的時候
[00:06:54.000 --> 00:06:56.000]  為了生存
[00:06:56.000 --> 00:06:57.000]  多痛苦
[00:06:57.000 --> 00:06:59.000]  都好像捱下去
[00:06:59.000 --> 00:07:05.000]  因為生命是最寶貴的
[00:07:05.000 --> 00:07:07.000]  這些故事我們聽很多
[00:07:07.000 --> 00:07:09.000]  我們都可以想像得到
[00:07:09.000 --> 00:07:12.000]  無論如何都要保住自己的性命
[00:07:12.000 --> 00:07:15.000]  但是今天這篇詩篇
[00:07:15.000 --> 00:07:17.000]  就講到一樣東西
[00:07:17.000 --> 00:07:21.000]  在詩人的心目之中
[00:07:21.000 --> 00:07:24.000]  在信主的人生命當中
[00:07:24.000 --> 00:07:27.000]  是比生命更加寶貴
[00:07:27.000 --> 00:07:29.000]  一開始的時候
[00:07:29.000 --> 00:07:30.000]  所以他就說
[00:07:30.000 --> 00:07:32.000]  「神啊,你是我的神」
[00:07:32.000 --> 00:07:34.000]  「我要徹徹地尋求你」
[00:07:34.000 --> 00:07:36.000]  「在江海疲乏無水之地」
[00:07:36.000 --> 00:07:39.000]  「我渴想你,我深切慕你」
[00:07:39.000 --> 00:07:43.000]  這裡一開始的時候
[00:07:43.000 --> 00:07:46.000]  講到一個處境
[00:07:46.000 --> 00:07:48.000]  大衛在被人追殺的時候
[00:07:48.000 --> 00:07:51.000]  在猶太的抗野
[00:07:51.000 --> 00:07:54.000]  講到是寸草不生的
[00:07:54.000 --> 00:07:56.000]  稱為抗野的地方
[00:07:56.000 --> 00:07:58.000]  你知道在中東
[00:07:58.000 --> 00:08:00.000]  如果你去過旅遊
[00:08:00.000 --> 00:08:01.000]  或者你看過那些旅遊片
[00:08:01.000 --> 00:08:03.000]  你都知道其實是
[00:08:03.000 --> 00:08:05.000]  很荒蕪的
[00:08:05.000 --> 00:08:07.000]  很多沙漠的
[00:08:07.000 --> 00:08:08.000]  沒有水的
[00:08:08.000 --> 00:08:11.000]  有綠洲是非常之寶貴的
[00:08:11.000 --> 00:08:13.000]  所以你看聖經的故事
[00:08:13.000 --> 00:08:16.000]  不止一次講到
[00:08:16.000 --> 00:08:19.000]  以撒也好,阿巴拉罕也好
[00:08:19.000 --> 00:08:20.000]  他們找到水井
[00:08:20.000 --> 00:08:22.000]  然後那些人就來搶
[00:08:22.000 --> 00:08:23.000]  是不是?
[00:08:23.000 --> 00:08:27.000]  因為水是非常之寶貴的
[00:08:27.000 --> 00:08:28.000]  在江海
[00:08:28.000 --> 00:08:31.000]  他形容他在大衛逃難的時候
[00:08:31.000 --> 00:08:37.000]  「在江海疲乏無水之地」
[00:08:37.000 --> 00:08:40.000]  你閉上眼睛想像一下
[00:08:40.000 --> 00:08:43.000]  那個就是黃沙萬里
[00:08:43.000 --> 00:08:45.000]  寸草不生
[00:08:45.000 --> 00:08:48.000]  可能有的植物都是一支支針
[00:08:48.000 --> 00:08:49.000]  那些都不是葉子
[00:08:49.000 --> 00:08:50.000]  那些是刺
[00:08:50.000 --> 00:08:53.000]  那些是很乾旱的地方
[00:08:53.000 --> 00:08:55.000]  在那時候你逃命
[00:08:55.000 --> 00:08:58.000]  當然也沒有很多的資源
[00:08:58.000 --> 00:09:00.000]  不會說帶很多
[00:09:00.000 --> 00:09:02.000]  帶夠水、帶夠食糧
[00:09:02.000 --> 00:09:04.000]  是不是?
[00:09:04.000 --> 00:09:06.000]  就在這樣的情況
[00:09:06.000 --> 00:09:09.000]  每個人最渴望的
[00:09:09.000 --> 00:09:11.000]  都是水源
[00:09:11.000 --> 00:09:13.000]  但是大衛他說
[00:09:13.000 --> 00:09:15.000]  在這樣的地方
[00:09:15.000 --> 00:09:22.000]  比水更加令他的心有所渴求
[00:09:22.000 --> 00:09:24.000]  就是他渴求神
[00:09:24.000 --> 00:09:26.000]  渴想神
[00:09:26.000 --> 00:09:30.000]  這種對神的渴求
[00:09:30.000 --> 00:09:33.000]  超越了他肉體的需要
[00:09:33.000 --> 00:09:38.000]  甚至乎超越了他生存的渴求
[00:09:38.000 --> 00:09:41.000]  這就是這首詩篇
[00:09:41.000 --> 00:09:43.000]  那個重要的主題
[00:09:43.000 --> 00:09:44.000]  大兄姐、朋友
[00:09:44.000 --> 00:09:47.000]  不知道你有沒有想過
[00:09:47.000 --> 00:09:48.000]  在你的生命當中
[00:09:48.000 --> 00:09:50.000]  你是渴求什麼呢?
[00:09:50.000 --> 00:09:53.000]  當然我們每個人都渴望生存
[00:09:53.000 --> 00:09:57.000]  這是大家毋庸置疑的
[00:09:57.000 --> 00:10:03.000]  但是這也是自然地有的
[00:10:03.000 --> 00:10:05.000]  但是除了生存之外
[00:10:05.000 --> 00:10:09.000]  你渴求什麼呢?
[00:10:09.000 --> 00:10:14.000]  你生命之中追求什麼呢?
[00:10:14.000 --> 00:10:15.000]  詩人他說
[00:10:15.000 --> 00:10:17.000]  他有一個更高的渴求
[00:10:17.000 --> 00:10:21.000]  比生存更高的渴求
[00:10:21.000 --> 00:10:23.000]  就是他渴想神
[00:10:23.000 --> 00:10:28.000]  他渴求可以更深地親近神
[00:10:28.000 --> 00:10:30.000]  去經歷神
[00:10:30.000 --> 00:10:32.000]  這就是他的渴求
[00:10:32.000 --> 00:10:33.000]  每個人的生命
[00:10:33.000 --> 00:10:36.000]  在這個世上都是短暫的
[00:10:36.000 --> 00:10:38.000]  但是這個短暫的人生當中
[00:10:38.000 --> 00:10:43.000]  大衛不是渴求可以更長命
[00:10:43.000 --> 00:10:45.000]  可以延長他的生命
[00:10:45.000 --> 00:10:47.000]  但是這個短暫的人生當中
[00:10:47.000 --> 00:10:49.000]  有一個更高尚的渴求
[00:10:49.000 --> 00:10:53.000]  就是渴求神自己
[00:10:53.000 --> 00:10:56.000]  渴求去經歷到神的同在
[00:10:56.000 --> 00:10:58.000]  接著他在第二節說
[00:10:58.000 --> 00:11:02.000]  我在聖所中曾如此瞻仰你
[00:11:02.000 --> 00:11:05.000]  為要見你的能力和榮耀
[00:11:05.000 --> 00:11:09.000]  因為大衛是有所經歷的人
[00:11:09.000 --> 00:11:11.000]  在他的生命當中
[00:11:11.000 --> 00:11:17.000]  雖然出生入死都不止一次
[00:11:17.000 --> 00:11:19.000]  大衛成名的故事
[00:11:19.000 --> 00:11:20.000]  大家都記得
[00:11:20.000 --> 00:11:23.000]  當然就是挑戰哥利亞
[00:11:23.000 --> 00:11:25.000]  一個黃毛小子
[00:11:25.000 --> 00:11:26.000]  單槍匹馬
[00:11:26.000 --> 00:11:28.000]  連武器都沒有
[00:11:28.000 --> 00:11:29.000]  拿著五粒石頭
[00:11:29.000 --> 00:11:31.000]  走去挑戰哥利亞
[00:11:31.000 --> 00:11:35.000]  這些故事真是繪著人口
[00:11:35.000 --> 00:11:39.000]  但是在這些繪著人口的故事的背後
[00:11:39.000 --> 00:11:44.000]  其實大衛是一個有所經歷的人
[00:11:44.000 --> 00:11:45.000]  當時來說
[00:11:45.000 --> 00:11:47.000]  如果你記得大衛單槍匹馬
[00:11:47.000 --> 00:11:50.000]  單人匹馬都沒有槍
[00:11:50.000 --> 00:11:52.000]  單人匹馬帶著五粒石頭
[00:11:52.000 --> 00:11:55.000]  為什麼這麼有膽量去挑戰哥利亞呢
[00:11:55.000 --> 00:11:57.000]  連盔甲都沒有穿
[00:11:57.000 --> 00:12:00.000]  可能素羅比的盔甲他穿一下
[00:12:00.000 --> 00:12:03.000]  可能身材矮小
[00:12:03.000 --> 00:12:05.000]  大衛穿起來不方便
[00:12:05.000 --> 00:12:07.000]  可能太長
[00:12:07.000 --> 00:12:09.000]  盔甲都沒有
[00:12:09.000 --> 00:12:12.000]  但是大衛就跟素羅說
[00:12:12.000 --> 00:12:13.000]  他說
[00:12:13.000 --> 00:12:17.000]  僕人去牧羊的時候
[00:12:17.000 --> 00:12:20.000]  曾經有獅子
[00:12:20.000 --> 00:12:22.000]  有熊人
[00:12:22.000 --> 00:12:24.000]  來搶那些羊
[00:12:24.000 --> 00:12:27.000]  他說他就追上去
[00:12:27.000 --> 00:12:30.000]  他在獅子和熊人那裡
[00:12:30.000 --> 00:12:33.000]  來搶那些羊
[00:12:33.000 --> 00:12:35.000]  如果那些動物
[00:12:35.000 --> 00:12:37.000]  那些野獸想傷害他
[00:12:37.000 --> 00:12:40.000]  他就起來打死他
[00:12:40.000 --> 00:12:42.000]  你說大衛這麼好打
[00:12:42.000 --> 00:12:43.000]  是不是這麼厲害
[00:12:43.000 --> 00:12:44.000]  我相信不是
[00:12:44.000 --> 00:12:47.000]  而是大衛說出這些經歷
[00:12:47.000 --> 00:12:49.000]  就是說他在牧羊的時候
[00:12:49.000 --> 00:12:53.000]  他已經經歷到神是與他同在
[00:12:53.000 --> 00:12:55.000]  神是他的保護
[00:12:55.000 --> 00:12:57.000]  以致他可以夠膽
[00:12:57.000 --> 00:13:00.000]  他說這個未受國禮的菲利士人
[00:13:00.000 --> 00:13:02.000]  為什麼可以辱罵永生神呢
[00:13:02.000 --> 00:13:07.000]  於是他就可以去挑戰哥利亞
[00:13:07.000 --> 00:13:13.000]  大衛是一個對神有所經歷的人
[00:13:13.000 --> 00:13:14.000]  在他逃難的時候
[00:13:14.000 --> 00:13:16.000]  每個人都當然是想水
[00:13:16.000 --> 00:13:18.000]  當然是想安全
[00:13:18.000 --> 00:13:19.000]  當然是想
[00:13:19.000 --> 00:13:23.000]  如果是有些有勢力的人
[00:13:23.000 --> 00:13:25.000]  去保護
[00:13:25.000 --> 00:13:28.000]  但是大衛他想的
[00:13:28.000 --> 00:13:30.000]  不是剛才說的那些
[00:13:30.000 --> 00:13:34.000]  他想是神自己
[00:13:34.000 --> 00:13:37.000]  因為他經歷過神
[00:13:37.000 --> 00:13:40.000]  他經歷過神的能力
[00:13:40.000 --> 00:13:42.000]  他經歷過神的榮耀
[00:13:42.000 --> 00:13:44.000]  他經歷過在聖所的時候
[00:13:44.000 --> 00:13:46.000]  在聖殿
[00:13:46.000 --> 00:13:47.000]  那時候還沒有聖殿
[00:13:47.000 --> 00:13:48.000]  在會幕的時候
[00:13:48.000 --> 00:13:53.000]  就是他去禱告親近神的時候
[00:13:53.000 --> 00:13:56.000]  那種的瞻仰神
[00:13:56.000 --> 00:13:57.000]  神的顯現
[00:13:57.000 --> 00:14:03.000]  好像在他的生命當中的寶貴
[00:14:03.000 --> 00:14:06.000]  大衛他明白一件事情
[00:14:06.000 --> 00:14:09.000]  人生在世
[00:14:09.000 --> 00:14:14.000]  其實是很多東西是會傷害他的
[00:14:14.000 --> 00:14:16.000]  在他牧羊的時候
[00:14:16.000 --> 00:14:18.000]  有獅子
[00:14:18.000 --> 00:14:20.000]  有豺狼
[00:14:20.000 --> 00:14:22.000]  有熊人會傷害他
[00:14:22.000 --> 00:14:24.000]  在他打仗的時候
[00:14:24.000 --> 00:14:27.000]  有很多菲利士人敵人的士兵
[00:14:27.000 --> 00:14:29.000]  甚至有些驍勇善戰
[00:14:29.000 --> 00:14:31.000]  好像哥利亞那麼厲害的人
[00:14:31.000 --> 00:14:33.000]  會傷害他
[00:14:33.000 --> 00:14:37.000]  甚至乎在他都做了大將軍的時候
[00:14:37.000 --> 00:14:42.000]  現在皇帝也都要追殺他
[00:14:42.000 --> 00:14:44.000]  大衛他明白
[00:14:44.000 --> 00:14:46.000]  人生在世
[00:14:46.000 --> 00:14:52.000]  是不是那麼多時有善意的
[00:14:52.000 --> 00:14:56.000]  有時候是有威脅的
[00:14:56.000 --> 00:14:58.000]  這些威脅
[00:14:58.000 --> 00:15:00.000]  每個人不同
[00:15:00.000 --> 00:15:02.000]  隨著人生的際遇
[00:15:02.000 --> 00:15:03.000]  有不同的威脅
[00:15:03.000 --> 00:15:04.000]  剛才講過
[00:15:04.000 --> 00:15:05.000]  在牧羊仔的時候
[00:15:05.000 --> 00:15:07.000]  那些威脅可能是野獸
[00:15:07.000 --> 00:15:08.000]  到他成為大將軍的時候
[00:15:08.000 --> 00:15:09.000]  威脅他的
[00:15:09.000 --> 00:15:12.000]  甚至乎是整個國家的皇帝
[00:15:12.000 --> 00:15:14.000]  但是你和我都可能有
[00:15:14.000 --> 00:15:16.000]  你所面對的威脅
[00:15:16.000 --> 00:15:18.000]  是嗎
[00:15:18.000 --> 00:15:21.000]  我不知道你現在所經歷到的威脅是甚麼
[00:15:21.000 --> 00:15:23.000]  可能你對於
[00:15:23.000 --> 00:15:24.000]  現在所擔心的
[00:15:24.000 --> 00:15:26.000]  可能是你健康的威脅
[00:15:26.000 --> 00:15:29.000]  可能是你覺得
[00:15:29.000 --> 00:15:31.000]  工作可能不穩定的威脅
[00:15:31.000 --> 00:15:36.000]  可能是你現在感覺到
[00:15:36.000 --> 00:15:39.000]  社會很多的動盪不安的威脅
[00:15:39.000 --> 00:15:44.000]  人生在世有很多的威脅
[00:15:44.000 --> 00:15:50.000]  但是他找到有一個安息的地方
[00:15:50.000 --> 00:15:52.000]  他找到有一個安息的地方
[00:15:52.000 --> 00:15:54.000]  這個安息的地方
[00:15:54.000 --> 00:15:58.000]  就是在神的聖所當中
[00:15:58.000 --> 00:16:01.000]  去親近神
[00:16:01.000 --> 00:16:03.000]  好像一艘船
[00:16:03.000 --> 00:16:05.000]  在一個茫茫的大海
[00:16:05.000 --> 00:16:07.000]  驚濤駭浪的時候
[00:16:07.000 --> 00:16:11.000]  他有個避風港
[00:16:11.000 --> 00:16:15.000]  在人生的驚濤駭浪的時候
[00:16:15.000 --> 00:16:17.000]  你面對的威脅
[00:16:17.000 --> 00:16:19.000]  可能就是不為外人道
[00:16:19.000 --> 00:16:21.000]  人家都不明白
[00:16:21.000 --> 00:16:24.000]  但是
[00:16:24.000 --> 00:16:26.000]  去到神的面前
[00:16:26.000 --> 00:16:29.000]  去瞻仰神
[00:16:29.000 --> 00:16:32.000]  經歷到神的能力和榮耀
[00:16:32.000 --> 00:16:36.000]  是他生命當中找到的安息
[00:16:36.000 --> 00:16:38.000]  好像希伯來書說
[00:16:38.000 --> 00:16:40.000]  我們有靈魂的牢
[00:16:40.000 --> 00:16:44.000]  已經拋入了萬內
[00:16:44.000 --> 00:16:47.000]  好像一艘船是需要有牢的
[00:16:47.000 --> 00:16:49.000]  特別在驚濤駭浪的時候
[00:16:49.000 --> 00:16:51.000]  我們的靈魂有沒有牢呢
[00:16:51.000 --> 00:16:54.000]  希伯來書說我們的靈魂是可以有牢
[00:16:54.000 --> 00:16:56.000]  我們的牢拋入至聖所
[00:16:56.000 --> 00:17:01.000]  在耶穌基督的萬內
[00:17:01.000 --> 00:17:04.000]  大衛他絕對明白
[00:17:04.000 --> 00:17:06.000]  現在他的威脅
[00:17:06.000 --> 00:17:08.000]  可以是生死攸關
[00:17:08.000 --> 00:17:12.000]  但是這些威脅本身
[00:17:12.000 --> 00:17:17.000]  都壓止不到他心裡的渴求
[00:17:17.000 --> 00:17:22.000]  因為就好像當船遇到
[00:17:22.000 --> 00:17:25.000]  外面的風浪越來越大的時候
[00:17:25.000 --> 00:17:28.000]  他更加渴求
[00:17:28.000 --> 00:17:32.000]  回去他的安息港口
[00:17:32.000 --> 00:17:36.000]  他更加渴求回去他的避難所
[00:17:36.000 --> 00:17:38.000]  而大衛知道
[00:17:38.000 --> 00:17:40.000]  我們人生的渴求
[00:17:40.000 --> 00:17:48.000]  就是在神那裡
[00:17:48.000 --> 00:17:51.000]  接著大衛說
[00:17:51.000 --> 00:17:54.000]  因你的慈愛比生命更好
[00:17:54.000 --> 00:17:56.000]  我的嘴唇要重贊你
[00:17:56.000 --> 00:17:59.000]  我還活的時候要稱讚你
[00:17:59.000 --> 00:18:02.000]  我要奉你的名舉手
[00:18:02.000 --> 00:18:05.000]  這裡所說的慈愛這個字
[00:18:05.000 --> 00:18:07.000]  在希伯來文這個字
[00:18:07.000 --> 00:18:09.000]  就不是普通的慈愛
[00:18:09.000 --> 00:18:11.000]  它是Hesed這個字
[00:18:11.000 --> 00:18:15.000]  是說一種是偉生的
[00:18:15.000 --> 00:18:18.000]  神對於祂的子民
[00:18:18.000 --> 00:18:22.000]  偉生忠誠的慈愛
[00:18:22.000 --> 00:18:23.000]  或者是關顧
[00:18:23.000 --> 00:18:26.000]  很多方面很難去形容
[00:18:26.000 --> 00:18:30.000]  但就說是很堅實可靠
[00:18:30.000 --> 00:18:34.000]  信得過的關係當中的保護
[00:18:34.000 --> 00:18:36.000]  這個Hesed這個字
[00:18:36.000 --> 00:18:38.000]  就是這裡所說的慈愛這個字
[00:18:38.000 --> 00:18:41.000]  神對於祂的子民
[00:18:41.000 --> 00:18:43.000]  對於屬於祂的人
[00:18:43.000 --> 00:18:46.000]  是有一種信實可靠
[00:18:46.000 --> 00:18:50.000]  穩陣堅固的那種關係
[00:18:50.000 --> 00:18:54.000]  而好像要用祂的慈愛包圍
[00:18:54.000 --> 00:18:56.000]  去保護
[00:18:56.000 --> 00:18:59.000]  這種慈愛不單止是一種
[00:18:59.000 --> 00:19:04.000]  感性上的一種 favor
[00:19:04.000 --> 00:19:06.000]  或者是一種愛顧
[00:19:06.000 --> 00:19:10.000]  更加是神整個的存在
[00:19:10.000 --> 00:19:14.000]  神自己的可靠實在的
[00:19:14.000 --> 00:19:18.000]  信實地去跟那些
[00:19:18.000 --> 00:19:20.000]  跟祂建立關係的人
[00:19:20.000 --> 00:19:24.000]  跟祂的子民的一種
[00:19:24.000 --> 00:19:26.000]  牢不可破的關係
[00:19:26.000 --> 00:19:28.000]  這裡就說這種關係
[00:19:28.000 --> 00:19:30.000]  就是這種慈愛
[00:19:30.000 --> 00:19:31.000]  詩人就說
[00:19:31.000 --> 00:19:35.000]  你的慈愛比生命更加好
[00:19:35.000 --> 00:19:37.000]  因為有你的慈愛
[00:19:37.000 --> 00:19:41.000]  就是比生命更加寶貴
[00:19:41.000 --> 00:19:43.000]  可能在當時來說
[00:19:43.000 --> 00:19:46.000]  大衛其實已經失去了很多東西
