
[00:00:00.000 --> 00:00:04.000]  造成了肉身 住在我們中間
[00:05:12.000 --> 00:05:16.000]  或者是一個更好的古卷的原文
[00:05:16.000 --> 00:05:19.000]  應該是使你們繼續相信
[00:05:19.000 --> 00:05:22.000]  原來約翰寫的不只是給一些未信主的人
[00:05:22.000 --> 00:05:24.000]  希望他們可以信耶穌
[00:05:24.000 --> 00:05:29.000]  他更是寫給當時已經信了主的基督徒
[00:05:29.000 --> 00:05:32.000]  要他們加力努力
[00:05:32.000 --> 00:05:37.000]  約翰福音是他給信徒加力的寶貝禮物
[00:05:37.000 --> 00:05:40.000]  要他們與基督同死同復活
[00:05:40.000 --> 00:05:42.000]  要他們捨棄世界
[00:05:42.000 --> 00:05:44.000]  為天國而活
[00:05:44.000 --> 00:05:49.000]  過一個真真正正的復活生命
[00:05:49.000 --> 00:05:50.000]  或者我們會問
[00:05:50.000 --> 00:05:54.000]  我們怎樣才可以進入這個復活的生命
[00:05:54.000 --> 00:05:58.000]  我想帶你回到約翰福音的序幕
[00:05:58.000 --> 00:06:02.000]  那個prologue 約翰福音第一章的prologue
[00:06:02.000 --> 00:06:06.000]  約翰給我們的恩典榮耀中
[00:06:06.000 --> 00:06:10.000]  上星期我們看了 part A 和 part B
[00:06:10.000 --> 00:06:14.000]  今天我們要看的是 part B 和 part C
[00:06:14.000 --> 00:06:17.000]  中間的 part B 和 part C 告訴我們
[00:06:17.000 --> 00:06:21.000]  我們怎樣可以進入這個復活的生命
[00:06:21.000 --> 00:06:26.000]  黑暗不能勝過光 part B part C
[00:06:26.000 --> 00:06:29.000]  接納真光作兒女
[00:06:29.000 --> 00:06:33.000]  我們先從約翰福音第一章第三節開始看
[00:06:33.000 --> 00:06:36.000]  約翰福音第一章第三節這麼說
[00:06:36.000 --> 00:06:39.000]  萬物都是藉著他造的
[00:06:39.000 --> 00:06:42.000]  沒有一樣不是藉著他造的
[00:06:42.000 --> 00:06:45.000]  凡被造的在他裏面有生命
[00:06:45.000 --> 00:06:48.000]  這生命就是人的光
[00:06:48.000 --> 00:06:49.000]  第五節
[00:06:49.000 --> 00:06:55.000]  光照在黑暗裏黑暗卻沒有勝過光
[00:06:55.000 --> 00:07:00.000]  凡被造的在他裏面有生命
[00:07:00.000 --> 00:07:04.000]  約翰又帶我們回到創世紀
[00:07:04.000 --> 00:07:07.000]  去到伊甸園的景況
[00:07:07.000 --> 00:07:12.000]  曾幾何時亞當夏娃在伊甸園裏面有生命
[00:07:12.000 --> 00:07:15.000]  在伊甸園的時候他們在上帝裏面
[00:07:15.000 --> 00:07:19.000]  在伊甸園的時候他們在原子裏面
[00:07:19.000 --> 00:07:24.000]  在伊甸園的時候他們在上帝的同在裏面
[00:07:24.000 --> 00:07:28.000]  現而他們沒有留在伊甸園裏面
[00:07:28.000 --> 00:07:30.000]  他們叛逆他們墮落
[00:07:30.000 --> 00:07:34.000]  於是上帝將他們驅逐出伊甸園
[00:07:34.000 --> 00:07:37.000]  因為他們再不在伊甸園裏面
[00:07:37.000 --> 00:07:39.000]  再不在上帝裏面
[00:07:39.000 --> 00:07:43.000]  於是他們失去了起初的生命
[00:07:43.000 --> 00:07:45.000]  在伊甸園的外面
[00:07:45.000 --> 00:07:49.000]  再不是上帝同在的地方
[00:07:49.000 --> 00:07:55.000]  他們開始走向死亡走向滅亡
[00:07:55.000 --> 00:07:58.000]  約翰說這生命
[00:07:58.000 --> 00:08:00.000]  在伊甸園裏面的生命
[00:08:00.000 --> 00:08:02.000]  在上帝面前的生命
[00:08:02.000 --> 00:08:04.000]  叛逆之前的生命
[00:08:04.000 --> 00:08:06.000]  是人的光
[00:08:06.000 --> 00:08:10.000]  當我們活在上帝的同在底下
[00:08:10.000 --> 00:08:13.000]  當我們還在伊甸園的時候
[00:08:13.000 --> 00:08:14.000]  我們就有生命
[00:08:14.000 --> 00:08:19.000]  而這個生命告訴我們是一個光明的生命
[00:08:19.000 --> 00:08:23.000]  當時的生命是活在光明之中
[00:08:23.000 --> 00:08:27.000]  但是當人犯罪被逐出伊甸園的時候
[00:08:27.000 --> 00:08:31.000]  他們再不在光明之中去生活
[00:08:31.000 --> 00:08:33.000]  他們進入了黑暗
[00:08:33.000 --> 00:08:35.000]  他們在黑暗裏面生活
[00:08:35.000 --> 00:08:40.000]  他成為黑暗之子黑暗之女
[00:08:40.000 --> 00:08:43.000]  不過就算是這樣
[00:08:43.000 --> 00:08:47.000]  光仍然要來尋找黑暗
[00:08:47.000 --> 00:08:50.000]  光照在黑暗裏面
[00:08:50.000 --> 00:08:53.000]  這裏所說的光照在黑暗裏面
[00:08:53.000 --> 00:08:57.000]  所說的不是好像警察去捉賊
[00:08:57.000 --> 00:09:03.000]  要帶這個賊回去受刑罰去處決
[00:09:03.000 --> 00:09:06.000]  這裏所說的光照在黑暗裏面
[00:09:06.000 --> 00:09:08.000]  光進入黑暗去尋找的時候
[00:09:08.000 --> 00:09:14.000]  是好像消防員去黑暗的地方救人
[00:09:14.000 --> 00:09:18.000]  消防員進入一個完全黑暗的地方
[00:09:18.000 --> 00:09:23.000]  要喚醒一個喪失理智的罪漢
[00:09:23.000 --> 00:09:27.000]  以至可以帶他逃出生天
[00:09:27.000 --> 00:09:29.000]  光進入了黑暗
[00:09:29.000 --> 00:09:32.000]  光沒有放棄黑暗
[00:09:32.000 --> 00:09:37.000]  他是進入黑暗尋找黑暗之子黑暗之女
[00:09:37.000 --> 00:09:42.000]  要喚醒他們帶他們逃出生天
[00:09:42.000 --> 00:09:46.000]  然而黑暗卻沒有勝過光
[00:09:46.000 --> 00:09:49.000]  一個更好的翻譯應該是這樣
[00:09:49.000 --> 00:09:51.000]  光照在黑暗
[00:09:51.000 --> 00:09:54.000]  光正在去找尋黑暗
[00:09:54.000 --> 00:09:59.000]  然而黑暗卻不能找住光
[00:09:59.000 --> 00:10:00.000]  請學者告訴我們
[00:10:00.000 --> 00:10:03.000]  那個希臘的原文很有意思
[00:10:03.000 --> 00:10:06.000]  他有兩個不同的意思
[00:10:06.000 --> 00:10:09.000]  他的意思是黑暗不能抓住
[00:10:09.000 --> 00:10:13.000]  不能用他的腦袋去抓住
[00:10:13.000 --> 00:10:14.000]  簡單來說
[00:10:14.000 --> 00:10:16.000]  當你cannot grab something
[00:10:16.000 --> 00:10:18.000]  將你的腦袋沒辦法去抓住一些東西
[00:10:18.000 --> 00:10:19.000]  代表什麼?
[00:10:19.000 --> 00:10:22.000]  讀書讀不進去
[00:10:22.000 --> 00:10:26.000]  意思是黑暗沒辦法領會光明
[00:10:26.000 --> 00:10:30.000]  黑暗沒辦法去理解光明
[00:10:30.000 --> 00:10:34.000]  以至黑暗不能接受光明
[00:10:34.000 --> 00:10:39.000]  一個是不能用你的腦袋去抓住光明
[00:10:39.000 --> 00:10:42.000]  另一個意思
[00:10:42.000 --> 00:10:44.000]  同一個希臘文的動詞
[00:10:44.000 --> 00:10:45.000]  另一個意思
[00:10:45.000 --> 00:10:48.000]  一個是不能用腦袋去抓住
[00:10:48.000 --> 00:10:52.000]  另一個是不能用手腳去抓住
[00:10:52.000 --> 00:10:55.000]  這個代表黑暗和光明的關係
[00:10:55.000 --> 00:10:59.000]  是一個不斷鬥爭的關係
[00:10:59.000 --> 00:11:02.000]  黑暗很想摧毀光明
[00:11:02.000 --> 00:11:04.000]  但是他行不行?
[00:11:04.000 --> 00:11:07.000]  他不能夠摧毀光明
[00:11:07.000 --> 00:11:10.000]  我想你想想這個想法
[00:11:10.000 --> 00:11:13.000]  當光明照入黑暗的時候
[00:11:13.000 --> 00:11:15.000]  當黑暗在光明之下
[00:11:15.000 --> 00:11:19.000]  黑暗沒辦法明白光明
[00:11:19.000 --> 00:11:21.000]  可能有些人會說
[00:11:21.000 --> 00:11:24.000]  林牧師其實你都很難怪
[00:11:24.000 --> 00:11:27.000]  微信主的人不明白你說的話
[00:11:27.000 --> 00:11:34.000]  你整天說原文、歷史、文學、神學
[00:11:34.000 --> 00:11:37.000]  他們當然不能抓住
[00:11:37.000 --> 00:11:39.000]  但我想你知道的
[00:11:39.000 --> 00:11:40.000]  其實聖經告訴我們
[00:11:40.000 --> 00:11:43.000]  我們不能抓住的東西
[00:11:43.000 --> 00:11:48.000]  不是那些很複雜的神學、文學的東西
[00:11:48.000 --> 00:11:50.000]  其實要抓住的只有一樣
[00:11:50.000 --> 00:11:52.000]  卻是抓不住
[00:11:52.000 --> 00:11:56.000]  如果他們可以抓住罪
[00:11:56.000 --> 00:11:58.000]  如果他們可以明白罪
[00:11:58.000 --> 00:12:03.000]  他們就可以出黑暗進光明
[00:12:03.000 --> 00:12:05.000]  我不知道你有沒有這樣的經驗
[00:12:05.000 --> 00:12:09.000]  我偶爾都會有一些不信主的非信徒
[00:12:09.000 --> 00:12:13.000]  來教會或者跟我們談福音
[00:12:13.000 --> 00:12:14.000]  談到某一個地步
[00:12:14.000 --> 00:12:16.000]  如果他跟我坦白的時候
[00:12:16.000 --> 00:12:18.000]  他會這樣跟我說
[00:12:18.000 --> 00:12:22.000]  其實我覺得你講的聖經道理
[00:12:22.000 --> 00:12:26.000]  教的信仰其實都很有道理
[00:12:26.000 --> 00:12:29.000]  不過唯一一樣我沒辦法明白的
[00:12:29.000 --> 00:12:31.000]  唯一一樣我沒辦法接受的
[00:12:31.000 --> 00:12:33.000]  就是罪
[00:12:33.000 --> 00:12:34.000]  除了罪以外
[00:12:34.000 --> 00:12:36.000]  我其他東西我都可以明白
[00:12:36.000 --> 00:12:38.000]  我都可以抓住
[00:12:38.000 --> 00:12:39.000]  我都同意
[00:12:39.000 --> 00:12:41.000]  我同意我們要去做好人
[00:12:41.000 --> 00:12:45.000]  我們同意我們要人是有價值
[00:12:45.000 --> 00:12:47.000]  我們同意我們要彼此相愛
[00:12:47.000 --> 00:12:49.000]  但是我沒辦法明白
[00:12:49.000 --> 00:12:51.000]  沒辦法抓住的東西
[00:12:51.000 --> 00:12:54.000]  是你整天跟我說我有罪
[00:12:54.000 --> 00:12:56.000]  我不能理解
[00:12:56.000 --> 00:12:57.000]  我沒有經驗
[00:12:57.000 --> 00:12:59.000]  你真的沒有經驗
[00:12:59.000 --> 00:13:00.000]  你絕對有經驗
[00:13:00.000 --> 00:13:02.000]  你每天都有經驗
[00:13:02.000 --> 00:13:03.000]  而一個不信主的人
[00:13:03.000 --> 00:13:05.000]  他說我沒有罪的經驗
[00:13:05.000 --> 00:13:07.000]  我不會接受
[00:13:07.000 --> 00:13:09.000]  我是一個罪人
[00:13:09.000 --> 00:13:14.000]  於是這個罪人要跟上帝述教
[00:13:14.000 --> 00:13:16.000]  他要跟上帝的道
[00:13:16.000 --> 00:13:20.000]  上帝的福音去爭鬥
[00:13:20.000 --> 00:13:24.000]  我跟上帝誓不兩立
[00:13:24.000 --> 00:13:27.000]  我曾經聽過一個很有趣的故事
[00:13:27.000 --> 00:13:28.000]  真人真事
[00:13:28.000 --> 00:13:32.000]  很多年前蘇聯有一個學者
[00:13:32.000 --> 00:13:34.000]  這個學者有一年
[00:13:34.000 --> 00:13:37.000]  終於有機會出國去了英國
[00:13:37.000 --> 00:13:40.000]  他當時對英國的理解
[00:13:40.000 --> 00:13:42.000]  其實是很錯誤的
[00:13:42.000 --> 00:13:44.000]  他以為在英國
[00:13:44.000 --> 00:13:46.000]  每一個人都是基督徒
[00:13:46.000 --> 00:13:50.000]  於是他去到英國學術交流
[00:13:50.000 --> 00:13:51.000]  在他交流的過程中
[00:13:51.000 --> 00:13:54.000]  他聽到在他同一個感覺中
[00:13:54.000 --> 00:13:55.000]  有一個學者
[00:13:55.000 --> 00:13:56.000]  有一個英國的學者
[00:13:56.000 --> 00:13:58.000]  但是他出了名
[00:13:58.000 --> 00:14:01.000]  是一個無神論主義者
[00:14:01.000 --> 00:14:03.000]  他覺得很奇怪
[00:14:03.000 --> 00:14:05.000]  英國會有無神論者嗎
[00:14:05.000 --> 00:14:08.000]  英國不是全部都是基督徒嗎
[00:14:08.000 --> 00:14:10.000]  其實他人去到英國
[00:14:10.000 --> 00:14:13.000]  就是很想認識多一點基督教的東西
[00:14:13.000 --> 00:14:16.000]  結果聽到有一個很出名的學者
[00:14:16.000 --> 00:14:17.000]  竟然是無神論者
[00:14:17.000 --> 00:14:21.000]  於是他在他的學術交流裏面
[00:14:21.000 --> 00:14:22.000]  他想找這個人
[00:14:22.000 --> 00:14:23.000]  想問問他
[00:14:23.000 --> 00:14:25.000]  有一次他終於在一個會議裏面
[00:14:25.000 --> 00:14:27.000]  見到這個人
[00:14:27.000 --> 00:14:28.000]  他走上去
[00:14:28.000 --> 00:14:29.000]  他說
[00:14:29.000 --> 00:14:32.000]  I heard you don't believe in God
[00:14:32.000 --> 00:14:35.000]  他說我聽聞你不相信
[00:14:35.000 --> 00:14:38.000]  上帝的存在
[00:14:38.000 --> 00:14:41.000]  這個所謂無神論者的學者
[00:14:41.000 --> 00:14:43.000]  怎樣回答他
[00:14:43.000 --> 00:14:46.000]  他轉眼望向他
[00:14:46.000 --> 00:14:47.000]  他說
[00:14:47.000 --> 00:14:48.000]  More than that
[00:14:48.000 --> 00:14:50.000]  I hate him
[00:14:50.000 --> 00:14:51.000]  他說
[00:14:51.000 --> 00:14:52.000]  不但如此
[00:14:52.000 --> 00:14:53.000]  何止我不相信他
[00:14:53.000 --> 00:14:55.000]  我簡直恨惡他
[00:14:55.000 --> 00:14:57.000]  你有沒有想過一個人
[00:14:57.000 --> 00:14:58.000]  如果他說
[00:14:58.000 --> 00:15:00.000]  我不相信上帝存在
[00:15:00.000 --> 00:15:03.000]  為甚麼我又會恨惡他呢
[00:15:03.000 --> 00:15:05.000]  如果上帝不存在的話
[00:15:05.000 --> 00:15:07.000]  有甚麼好恨呢
[00:15:07.000 --> 00:15:08.000]  無神論
[00:15:08.000 --> 00:15:11.000]  他是一個無神論者的人
[00:15:11.000 --> 00:15:14.000]  究竟他在跟甚麼掙扎
[00:15:14.000 --> 00:15:15.000]  他不是
[00:15:15.000 --> 00:15:17.000]  原來一個無神論者
[00:15:17.000 --> 00:15:19.000]  不是跟一個空氣在術交
[00:15:19.000 --> 00:15:21.000]  他是跟上帝術交
[00:15:21.000 --> 00:15:23.000]  曾經有一句說話
[00:15:23.000 --> 00:15:25.000]  有人講笑地說
[00:15:25.000 --> 00:15:26.000]  他說
[00:15:26.000 --> 00:15:28.000]  如果沒有上帝
[00:15:28.000 --> 00:15:31.000]  也就沒有無神論者了
[00:15:31.000 --> 00:15:33.000]  如果沒有上帝的話
[00:15:33.000 --> 00:15:34.000]  這個無神論者
[00:15:34.000 --> 00:15:36.000]  跟他術交的對象是誰
[00:15:36.000 --> 00:15:37.000]  是空氣
[00:15:37.000 --> 00:15:39.000]  即是不需要打
[00:15:39.000 --> 00:15:42.000]  但是每一個無神論者
[00:15:42.000 --> 00:15:44.000]  其實在術交的
[00:15:44.000 --> 00:15:47.000]  正正就是上帝的本身
[00:15:47.000 --> 00:15:50.000]  光照在黑暗裏面
[00:15:50.000 --> 00:15:54.000]  相濟來尋找黑暗裏面的人
[00:15:54.000 --> 00:15:57.000]  黑暗卻不能找住光
[00:15:57.000 --> 00:15:59.000]  他不能接受罪的存在
[00:15:59.000 --> 00:16:02.000]  他不能接受審判的存在
[00:16:02.000 --> 00:16:06.000]  他只可以跟上帝不斷的術交
[00:16:06.000 --> 00:16:10.000]  然而他沒有辦法勝過上帝
[00:16:10.000 --> 00:16:11.000]  我們繼續
[00:16:11.000 --> 00:16:14.000]  楊福音第一章第九節這樣說
[00:16:14.000 --> 00:16:16.000]  那光是真光
[00:16:16.000 --> 00:16:21.000]  來到世上照亮所有的人
[00:16:21.000 --> 00:16:23.000]  中文翻譯是真光
[00:16:23.000 --> 00:16:26.000]  如果你看原文更清晰的說
[00:16:26.000 --> 00:16:27.000]  應該是這樣
[00:16:27.000 --> 00:16:30.000]  那光是真理之光
[00:16:30.000 --> 00:16:34.000]  來到世上照亮了所有的人
[00:16:34.000 --> 00:16:38.000]  這個真理上帝的真道來到世上
[00:16:38.000 --> 00:16:40.000]  幫我們看清看錯
[00:16:40.000 --> 00:16:42.000]  這個世界究竟是怎樣的
[00:16:42.000 --> 00:16:45.000]  是屬於上帝的世界
[00:16:45.000 --> 00:16:47.000]  我不知道你有沒有聽過
[00:16:47.000 --> 00:16:49.000]  C.S. Lewis有一句名言
[00:16:49.000 --> 00:16:51.000]  我很喜歡的
[00:16:51.000 --> 00:16:53.000]  這句名言他這樣說
[00:16:53.000 --> 00:16:56.000]  I believe in Christianity
[00:16:56.000 --> 00:16:59.000]  as I believe that the sun has risen
[00:16:59.000 --> 00:17:02.000]  not only because I see it
[00:17:02.000 --> 00:17:06.000]  but because by it I see everything else
[00:17:06.000 --> 00:17:09.000]  我出來的時候可以是這樣
[00:17:09.000 --> 00:17:11.000]  我相信基督教
[00:17:11.000 --> 00:17:13.000]  我相信基督信仰
[00:17:13.000 --> 00:17:18.000]  就好像我相信太陽已經升起了
[00:17:18.000 --> 00:17:22.000]  不是因為我看見太陽
[00:17:22.000 --> 00:17:25.000]  而是因為太陽的緣故
[00:17:25.000 --> 00:17:28.000]  我看到其他的一切
[00:17:28.000 --> 00:17:32.000]  我們今天沒有一個人起床的時候
[00:17:32.000 --> 00:17:34.000]  去看看太陽有沒有升起
[00:17:34.000 --> 00:17:37.000]  當我們望向外面的時候
[00:17:37.000 --> 00:17:40.000]  看到街道裡面有光
[00:17:40.000 --> 00:17:44.000]  看到街上全部公園裡面
[00:17:44.000 --> 00:17:46.000]  看到樹木
[00:17:46.000 --> 00:17:49.000]  看到我們所望出去的地方
[00:17:49.000 --> 00:17:51.000]  全部都是光明的時候
[00:17:51.000 --> 00:17:53.000]  我們知道太陽已經升了
[00:17:53.000 --> 00:17:54.000]  升到天上
[00:17:54.000 --> 00:17:57.000]  我們不會去望天
[00:17:57.000 --> 00:17:59.000]  看太陽有沒有來上班
[00:17:59.000 --> 00:18:02.000]  我們知道太陽存在
[00:18:02.000 --> 00:18:05.000]  因為靠著太陽的存在
[00:18:05.000 --> 00:18:09.000]  我們完全看清看透這個世界
[00:18:09.000 --> 00:18:12.000]  我們的世界需要上帝的真光
[00:18:12.000 --> 00:18:14.000]  以致我們可以明白
[00:18:14.000 --> 00:18:16.000]  人生的方向
[00:18:16.000 --> 00:18:19.000]  人生的意義為何
[00:18:19.000 --> 00:18:23.000]  曾經有一個基督教的科學家
[00:18:23.000 --> 00:18:26.000]  他問了一個很有趣的問題
[00:18:26.000 --> 00:18:29.000]  有人問他為何你作為一個科學家
[00:18:29.000 --> 00:18:32.000]  你竟然去信上帝
[00:18:32.000 --> 00:18:33.000]  他這樣解釋
[00:18:33.000 --> 00:18:36.000]  他說如果你來我家探望我
[00:18:36.000 --> 00:18:39.000]  你看見我在煮沸水
[00:18:39.000 --> 00:18:43.000]  他說為什麼水壺在沸騰
[00:18:43.000 --> 00:18:45.000]  他說他朋友來到他家
[00:18:45.000 --> 00:18:46.000]  問他一句話
[00:18:46.000 --> 00:18:49.000]  他說為什麼水壺在沸騰
[00:18:49.000 --> 00:18:52.000]  為什麼你的水壺在沸騰
[00:18:52.000 --> 00:18:55.000]  為什麼你的水壺在沸騰
[00:18:55.000 --> 00:18:57.000]  你說我應該怎樣回答
[00:18:57.000 --> 00:18:59.000]  這個科學家這樣說
[00:18:59.000 --> 00:19:01.000]  我是否要和他解釋
[00:19:01.000 --> 00:19:04.000]  因為這個水壺的底下
[00:19:04.000 --> 00:19:08.000]  有一些爐
[00:19:08.000 --> 00:19:10.000]  這個爐的構造是這樣的
[00:19:10.000 --> 00:19:12.000]  這個爐是這樣發熱的
[00:19:12.000 --> 00:19:14.000]  而因為這個水壺
[00:19:14.000 --> 00:19:16.000]  又是金屬的
[00:19:16.000 --> 00:19:18.000]  它是導熱的
[00:19:18.000 --> 00:19:20.000]  而因為水本身
[00:19:20.000 --> 00:19:21.000]  當它們吸收熱量
[00:19:21.000 --> 00:19:23.000]  去到某一個程度的時候
[00:19:23.000 --> 00:19:25.000]  它就會變成蒸氣
[00:19:25.000 --> 00:19:28.000]  是否要我用科學這樣解釋
[00:19:28.000 --> 00:19:29.000]  解釋完之後
[00:19:29.000 --> 00:19:31.000]  其實我有沒有回答到那個問題
[00:19:31.000 --> 00:19:32.000]  那個問題是什麼
[00:19:32.000 --> 00:19:33.000]  我朋友問
[00:19:33.000 --> 00:19:36.000]  為什麼水壺在沸騰
[00:19:36.000 --> 00:19:39.000]  為什麼水壺在沸騰
[00:19:39.000 --> 00:19:40.000]  他問什麼
[00:19:40.000 --> 00:19:43.000]  他問你是不是想喝茶
[00:19:43.000 --> 00:19:46.000]  他問是不是有一個派對
[00:19:46.000 --> 00:19:50.000]  他想問你要拿水來沖什麼
[00:19:50.000 --> 00:19:54.000]  他想知道為什麼水壺在沸騰
[00:19:54.000 --> 00:19:58.000]  誰把水壺放上去沸騰
[00:19:58.000 --> 00:19:59.000]  誰在煲水
[00:19:59.000 --> 00:20:01.000]  煲完水拿來做什麼
[00:20:01.000 --> 00:20:02.000]  我們要問的是
[00:20:02.000 --> 00:20:06.000]  人生的意義和方向
[00:20:06.000 --> 00:20:08.000]  如果我們沒有上帝的真光
[00:20:08.000 --> 00:20:10.000]  我們只可以看到
[00:20:10.000 --> 00:20:11.000]  這個水壺在沸騰
[00:20:11.000 --> 00:20:15.000]  我們可以知道背後的化學理論
[00:20:15.000 --> 00:20:16.000]  但是我們不知道
[00:20:16.000 --> 00:20:17.000]  人生的真理
[00:20:17.000 --> 00:20:20.000]  人生的化學理論
[00:20:20.000 --> 00:20:21.000]  但是我們不知道
[00:20:21.000 --> 00:20:22.000]  人生的方向
