
[00:00:00.000 --> 00:00:04.600]  早上我是按以導自建的《釋經》靈修材料
[00:04:31.360 --> 00:04:34.940]  他集中是說是個人的哀歌
[00:04:34.940 --> 00:04:38.280]  他分了個人的哀歌和團體的哀歌
[00:04:38.280 --> 00:04:39.820]  這邊有分兩類
[00:04:39.820 --> 00:04:42.120]  一類是個人哀歌一類是團體哀歌
[00:04:42.120 --> 00:04:46.460]  個人的哀歌就是自己面對困難發出的呼求
[00:04:46.460 --> 00:04:49.800]  個人的哀歌是自己面對困難所發出的呼求
[00:04:49.800 --> 00:04:54.400]  團體哀歌就是整個群體面對的困難向神發出的禱告
[00:04:54.400 --> 00:04:59.280]  團體哀歌是整個團體面對困難而向神呼求
[00:04:59.280 --> 00:05:03.120]  一首哀歌通常有一些格式的
[00:05:03.120 --> 00:05:06.440]  一首哀歌是它有固定的格式
[00:05:06.440 --> 00:05:10.800]  有一些學者就列了一般的哀歌有以下這六個元素
[00:05:10.800 --> 00:05:14.120]  學者列出了一般哀歌有六個元素
[00:05:14.120 --> 00:05:16.680]  他包括向神發出的呼喊
[00:05:16.680 --> 00:05:18.220]  陳明他的苦況
[00:05:18.480 --> 00:05:20.780]  向神呼喊陳明他的苦況
[00:05:20.780 --> 00:05:22.320]  另外可能他會
[00:05:22.320 --> 00:05:26.420]  祈求神的幫助表明他對神的信靠
[00:05:26.420 --> 00:05:30.760]  另外一個是祈求對神的幫助表明他們的需求
[00:05:30.760 --> 00:05:33.320]  然後他有一些蒙英韻的確具
[00:05:33.320 --> 00:05:35.620]  最後就有一些感恩和許願
[00:05:35.620 --> 00:05:41.000]  再來是蒙英雲的確具然後神的感恩許願
[00:05:41.000 --> 00:05:43.820]  當然那些格式不一定是這樣順序次序
[00:05:44.340 --> 00:05:48.700]  但很多時候裡面都找到這種元素
[00:05:48.700 --> 00:05:51.000]  但在當中我們可以找到這些元素
[00:05:51.000 --> 00:05:55.100]  我不知道大家有沒有試過陷在一些困難一些痛苦
[00:05:55.100 --> 00:05:57.920]  我不知道大家有沒有陷在一些痛苦當中
[00:05:57.920 --> 00:06:01.740]  那種痛苦是一種很深
[00:06:01.740 --> 00:06:03.540]  在你自己心底裏面
[00:06:03.540 --> 00:06:05.840]  那些痛苦是在你心坎裏面
[00:06:05.840 --> 00:06:09.680]  好像有時候中國人說家窮兼逢屋漏雨
[00:06:09.680 --> 00:06:11.480]  就好像中國人一句話說
[00:06:11.740 --> 00:06:14.820]  窮兼逢屋逢偏逢連夜雨
[00:06:14.820 --> 00:06:18.140]  或者可能你面對家裏最愛的親人接二連三地患病
[00:06:18.140 --> 00:06:19.680]  或者你面臨自己
[00:06:19.680 --> 00:06:21.720]  最愛的親人接二連三地患病
[00:06:21.720 --> 00:06:23.520]  或者你根本從來都沒有
[00:06:23.520 --> 00:06:26.340]  心理準備突然間又發現自己患病
[00:06:26.340 --> 00:06:29.920]  或者你根本從來沒有預期自己患病但是發現自己患病
[00:06:29.920 --> 00:06:33.240]  那種好像一種壓迫感讓你透不過氣來
[00:06:33.240 --> 00:06:35.040]  這種像一種壓迫感讓你
[00:06:35.040 --> 00:06:36.820]  喘不過氣來
[00:06:36.820 --> 00:06:39.640]  陷在一種極度困惑的裏面
[00:06:40.160 --> 00:06:42.460]  讓你陷於一個極度的困惑當中
[00:06:42.460 --> 00:06:44.000]  甚至沒有人可以去傾訴
[00:06:44.000 --> 00:06:45.280]  但是找不到人去傾訴
[00:06:45.280 --> 00:06:48.100]  我想詩篇十三篇可以引起你那種的共鳴
[00:06:48.100 --> 00:06:50.920]  我想詩篇十三篇一定會引起你的共鳴
[00:06:50.920 --> 00:06:52.700]  詩人一連串向神
[00:06:52.700 --> 00:06:53.980]  問了很多個問題
[00:06:53.980 --> 00:06:55.260]  為什麼為什麼
[00:06:55.260 --> 00:06:58.600]  詩人一連串向神求問
[00:06:58.600 --> 00:06:59.880]  為什麼為什麼
[00:06:59.880 --> 00:07:02.680]  特別他有一個重複的語句
[00:07:02.680 --> 00:07:03.720]  要到幾時呢
[00:07:03.720 --> 00:07:07.040]  特別是有一句話是叫要到什麼時候呢
[00:07:07.040 --> 00:07:09.860]  他面對的困難到底要到幾時呢
[00:07:10.120 --> 00:07:13.700]  那個人面對的困難到底要等到什麼時候呢
[00:07:13.700 --> 00:07:16.520]  你發覺在一個言詞之間隱約去對神有一種埋怨
[00:07:16.520 --> 00:07:19.600]  你會發現在那個言詞當中可以隱約
[00:07:19.600 --> 00:07:24.200]  透露對神的埋怨
[00:07:24.200 --> 00:07:27.020]  有一個英文的譯本就譯作
[00:07:27.020 --> 00:07:27.780]  夠了
[00:07:27.780 --> 00:07:29.840]  即是說我要等到幾時呢
[00:07:29.840 --> 00:07:31.120]  夠了不要再等了
[00:07:31.120 --> 00:07:34.960]  即便是說我要等到什麼時候呢我受夠了
[00:07:34.960 --> 00:07:39.820]  仔細看其實詩人是流露那種的情感
[00:07:40.080 --> 00:07:43.400]  如果你仔細看的話詩人他對於上帝是流露那個
[00:07:43.400 --> 00:07:44.180]  失望
[00:07:44.180 --> 00:07:46.220]  他可能會失望
[00:07:46.220 --> 00:07:48.520]  他可能會失望但他不會失去盼望
[00:07:48.520 --> 00:07:51.600]  但他不會失去盼望 當他的感情抒發完之後呢
[00:07:51.600 --> 00:07:53.400]  當他感情宣洩之後呢
[00:07:53.400 --> 00:07:54.420]  他重新去仰望神
[00:07:54.420 --> 00:07:56.720]  他會再重新回歸神的仰望神
[00:07:56.720 --> 00:07:58.000]  我們基督徒都一樣
[00:07:58.000 --> 00:07:58.760]  我想
[00:07:58.760 --> 00:07:59.800]  我們基督徒都一樣
[00:07:59.800 --> 00:08:01.580]  我們都會遇到各樣的困難
[00:08:01.580 --> 00:08:04.140]  我們都會遇到各種各樣的困難 人生無常
[00:08:04.140 --> 00:08:06.700]  人生是無常的 有誰可以僥倖呢
[00:08:06.700 --> 00:08:10.040]  沒有人可以僥倖 面對困苦的時候
[00:08:10.280 --> 00:08:11.300]  面對困苦的時候
[00:08:11.300 --> 00:08:14.120]  詩人告訴我們我們是有出路有盼望的
[00:08:14.120 --> 00:08:15.920]  詩人告訴我們我們是有出路的
[00:08:15.920 --> 00:08:17.720]  所以詩人大膽的祈求
[00:08:17.720 --> 00:08:22.580]  其實他那個祈求是直根於他對神
[00:08:22.580 --> 00:08:24.120]  那份很深的信任
[00:08:24.120 --> 00:08:26.160]  他那份祈求是直根於
[00:08:26.160 --> 00:08:27.960]  對神的那種很深厚的信任
[00:08:27.960 --> 00:08:31.020]  他知道神會明白會聽會應允
[00:08:31.020 --> 00:08:35.880]  他知道神會明白會聽會應允 否則我們就不需要祈禱
[00:08:36.140 --> 00:08:41.000]  否則我們就會放棄 如果我對著空氣我明知道沒有結果的
[00:08:41.000 --> 00:08:42.800]  我自然注意有什麼意思呢
[00:08:42.800 --> 00:08:45.100]  如果明明知道對空氣是沒有結果的話
[00:08:45.100 --> 00:08:46.880]  我為什麼幹嘛要自言自語呢
[00:08:46.880 --> 00:08:50.720]  難怪有人說我們越在困難的時候我們越需要祈禱
[00:08:50.720 --> 00:08:53.800]  難怪有人說我們在困難當中我們更需要祈禱
[00:08:53.800 --> 00:08:57.380]  很多的我們說一些屬靈的偉人
[00:08:57.380 --> 00:08:59.440]  都會在一些困難的裏面
[00:08:59.440 --> 00:09:01.220]  去轉化他的生命
[00:09:01.220 --> 00:09:04.800]  很多屬靈的偉人他們是透過困難當中能夠仰望神來
[00:09:05.060 --> 00:09:07.360]  轉化他的心靈 有一句這樣的說話
[00:09:07.360 --> 00:09:08.900]  下面有一句話
[00:09:08.900 --> 00:09:13.500]  他說信仰不是給我們在苦難中途的出口
[00:09:13.500 --> 00:09:16.580]  信仰不是給我們在苦難中的出口
[00:09:16.580 --> 00:09:20.680]  信仰是給我們有能力去承載這些苦難
[00:09:20.680 --> 00:09:24.260]  信仰卻是給我們能力去承載苦難
[00:09:24.260 --> 00:09:25.800]  唱詩歌我們都唱過了
[00:09:25.800 --> 00:09:27.840]  我們大家都愛唱詩歌
[00:09:27.840 --> 00:09:29.900]  每花香長萬
[00:09:31.420 --> 00:09:35.780]  花香長萬
[00:09:35.780 --> 00:09:41.920]  都不會有陽光普照
[00:09:41.920 --> 00:09:45.500]  但是在困難當中我們卻是要經歷神
[00:09:45.500 --> 00:09:47.300]  我們卻是要經歷神
[00:09:47.300 --> 00:09:49.860]  《聖經十三篇》是一篇個人的哀歌
[00:09:49.860 --> 00:09:52.680]  《聖經十三篇》是一篇個人的哀歌
[00:09:52.680 --> 00:09:57.020]  它著名的小標題是大衛的師交與靈長
[00:09:57.020 --> 00:10:00.620]  其中有個小標題著名是大衛的師交給靈長
[00:10:00.860 --> 00:10:03.680]  換句話說這篇詩篇是收納在崇拜的禮儀中
[00:10:03.680 --> 00:10:08.020]  也就是說這篇詩篇是收納在崇拜禮儀當中使用的
[00:10:08.020 --> 00:10:09.820]  研究詩篇有一個秘訣
[00:10:09.820 --> 00:10:13.140]  你就要知道那篇詩的背景
[00:10:13.140 --> 00:10:16.740]  研究詩篇的一個秘訣就是你必須要知道詩歌的背後的背景
[00:10:16.740 --> 00:10:20.060]  因為你大概知道他在一種什麼樣的困境裏面
[00:10:20.060 --> 00:10:21.600]  以致他有這樣的心情
[00:10:21.600 --> 00:10:22.880]  講出這樣的圖文
[00:10:22.880 --> 00:10:26.720]  讓你知道他陷入在這樣的困境當中你就知道他使用什麼禱文
[00:10:26.720 --> 00:10:29.780]  但是這篇詩篇沒有任何具體的資料
[00:10:30.040 --> 00:10:31.580]  知道寫作的日期
[00:10:31.580 --> 00:10:34.900]  但是這篇詩篇沒有具體的寫作日期
[00:10:34.900 --> 00:10:37.200]  但是從內容你知道
[00:10:37.200 --> 00:10:40.280]  大衛當時是陷入在那個困境裏面
[00:10:40.280 --> 00:10:42.840]  他彷彿覺得上帝已經將他忘記了
[00:10:42.840 --> 00:10:46.680]  但是光從內容當中你可以推斷大衛當時是一定是現在
[00:10:46.680 --> 00:10:48.480]  困境審訪回家忘記
[00:10:48.480 --> 00:10:50.520]  甚至乎掩面不看他
[00:10:50.520 --> 00:10:51.800]  掩面不顧他
[00:10:51.800 --> 00:10:55.640]  所以這個困境又持續了一段很長的時間
[00:10:55.640 --> 00:10:57.940]  所以這個困境又持續了一段很長的時間
[00:10:58.200 --> 00:11:01.780]  以至大衛三番四次質問陳就說他面對這個困境
[00:11:01.780 --> 00:11:02.800]  要到幾時呢
[00:11:02.800 --> 00:11:05.360]  乃至大衛三番四次質問陳
[00:11:05.360 --> 00:11:06.900]  他面對的困境要到什麼時候呢
[00:11:06.900 --> 00:11:12.280]  如果你仔細去讀第二節和第四節都提到有仇敵和敵人
[00:11:12.280 --> 00:11:15.100]  如果大家仔細去讀
[00:11:15.100 --> 00:11:16.620]  第二和第四節
[00:11:16.620 --> 00:11:18.680]  第二和第四節裏面提到仇敵
[00:11:18.680 --> 00:11:24.300]  我們估計這個可能是大衛逃避當時數落王的追殺
[00:11:24.300 --> 00:11:28.140]  我們估計可能是這段經文裏面是提到大衛當時是逃避
[00:11:28.660 --> 00:11:30.200]  數落王的追殺
[00:11:30.200 --> 00:11:33.280]  當時大衛都好像喪家犬似的四處逃命
[00:11:33.280 --> 00:11:37.360]  當時大衛估計應該是像喪家犬一樣的四處躲避
[00:11:37.360 --> 00:11:39.920]  甚至要裝瘋扮傻
[00:11:39.920 --> 00:11:41.460]  甚至要裝瘋賣傻
[00:11:41.460 --> 00:11:45.560]  又或者我們估計可能大衛在某一場的戰役裏面
[00:11:45.560 --> 00:11:47.360]  去陷入那個下風
[00:11:47.360 --> 00:11:48.380]  或者我們在估計
[00:11:48.380 --> 00:11:51.440]  也許是大衛在當某場戰役中
[00:11:51.440 --> 00:11:52.720]  他處於下風
[00:11:52.720 --> 00:11:55.280]  而神的拯救好像遲遲都不能到
[00:11:56.320 --> 00:11:58.360]  而神的拯救遲遲沒有到他身上
[00:11:58.360 --> 00:11:59.900]  令到大衛非常之焦急
[00:11:59.900 --> 00:12:01.440]  使得大衛十分焦急
[00:12:01.440 --> 00:12:04.500]  他求神你回應我
[00:12:04.500 --> 00:12:06.040]  他沒有辦法再等候
[00:12:06.040 --> 00:12:08.340]  他呼求神去回應他他沒辦法再繼續等候
[00:12:08.340 --> 00:12:11.680]  他的內心好像在風浪裏面的船隻
[00:12:11.680 --> 00:12:12.700]  波濤洶湧
[00:12:12.700 --> 00:12:13.720]  他內心像
[00:12:13.720 --> 00:12:15.780]  處在風浪的船隻一樣
[00:12:15.780 --> 00:12:16.540]  波濤洶湧
[00:12:16.540 --> 00:12:19.860]  如果你讀整個詩篇13篇的話
[00:12:19.860 --> 00:12:22.420]  如果大家讀完整篇的詩篇第13篇
[00:12:22.420 --> 00:12:27.780]  最尾好像突然間去到一個心境的平靜
[00:12:27.780 --> 00:12:29.320]  到最後你會發現
[00:12:29.320 --> 00:12:31.120]  大衛的心情是逐漸平靜下來
[00:12:31.120 --> 00:12:35.220]  好像一片很清澈的一個
[00:12:35.220 --> 00:12:37.260]  明確如鏡的畫面
[00:12:37.260 --> 00:12:39.060]  好像一片明澈如鏡的畫面
[00:12:39.060 --> 00:12:41.860]  這篇詩篇大概可以分成三個段落
[00:12:41.860 --> 00:12:44.180]  這篇詩篇大概可以分成三個段落
[00:12:44.180 --> 00:12:48.020]  第一個段落是我們給了一個標題叫哀訴
[00:12:48.020 --> 00:12:51.080]  第一個段落是我們給一個標題叫哀訴
[00:12:51.340 --> 00:12:54.660]  在這段哀求裏面詩人連問了五個問題
[00:12:54.660 --> 00:12:56.980]  四個都問要到幾時
[00:12:56.980 --> 00:13:01.840]  在這個第一段哀訴當中詩人一連串的向神發問五個問題
[00:13:01.840 --> 00:13:03.120]  其中四個問題是問
[00:13:03.120 --> 00:13:03.880]  要到什麼時候
[00:13:03.880 --> 00:13:07.220]  第一個是他問神你要忘記我要到幾時呢
[00:13:07.220 --> 00:13:09.520]  第一個是他問神你要忘記到我到
[00:13:09.520 --> 00:13:11.320]  你要忘記我到什麼時候呢
[00:13:11.320 --> 00:13:12.840]  然後他補充要到永遠嗎
[00:13:12.840 --> 00:13:14.640]  難道要到永遠嗎
[00:13:14.640 --> 00:13:18.220]  然後他又問神你掩面不顧我要到幾時呢
[00:13:18.220 --> 00:13:19.500]  然後他又問神
[00:13:19.760 --> 00:13:21.820]  你掩面不顧我要到什麼時候呢
[00:13:21.820 --> 00:13:23.600]  然後他流露自己的心境
[00:13:23.600 --> 00:13:26.660]  我心裏愁善終日愁苦要到幾時呢
[00:13:26.660 --> 00:13:28.720]  然後他詩中他流露他的心情
[00:13:28.720 --> 00:13:31.020]  我心裏愁善終日愁苦
[00:13:31.020 --> 00:13:32.300]  要到什麼時候呢
[00:13:32.300 --> 00:13:33.840]  他又形容他的仇敵
[00:13:33.840 --> 00:13:35.880]  升高壓制他要到幾時呢
[00:13:35.880 --> 00:13:37.940]  他又同時形容他的仇敵
[00:13:37.940 --> 00:13:38.960]  升高壓制他
[00:13:38.960 --> 00:13:40.740]  他要到什麼時候呢
[00:13:40.740 --> 00:13:43.060]  我不知道大家有沒有試過類似一種這樣的光景
[00:13:43.060 --> 00:13:45.860]  不曉得大家有沒有落入這樣的光景當中
[00:13:45.860 --> 00:13:48.180]  上帝好像已經在我們生命引退
[00:13:48.420 --> 00:13:50.220]  上帝已經在我們生命中引退
[00:13:50.220 --> 00:13:52.260]  你禱告好像打空氣
[00:13:52.260 --> 00:13:54.820]  你禱告好像是跟空氣禱告一樣
[00:13:54.820 --> 00:13:56.100]  讀聖經讀不進去
[00:13:56.100 --> 00:13:57.880]  讀聖經沒有滋味
[00:13:57.880 --> 00:14:01.220]  回到教會好像再沒有人明白你
[00:14:01.220 --> 00:14:04.540]  回到教會沒有人會明白你
[00:14:04.540 --> 00:14:06.840]  上斗意完全在你生命引退
[00:14:06.840 --> 00:14:09.660]  上帝彷彿在你的生命中完全的引退
[00:14:09.660 --> 00:14:13.500]  有一位猶太的作者叫埃利維瑟
[00:14:13.500 --> 00:14:18.120]  有一位猶太裔的作者叫埃利維瑟
[00:14:18.120 --> 00:14:22.720]  他寫了一本很出名的書叫做《黑夜》
[00:14:22.720 --> 00:14:24.780]  他有一本名著中文譯作
[00:14:24.780 --> 00:14:28.100]  《夜納粹集中營回憶錄》
[00:14:28.100 --> 00:14:31.440]  他因為這本書得到諾貝爾文學獎
[00:14:31.440 --> 00:14:34.260]  他因為寫了這本著作拿到了諾貝爾文學獎
[00:14:34.260 --> 00:14:37.580]  這本書是一本寫實的文學記載
[00:14:37.580 --> 00:14:39.880]  這本書是一個寫實的文學記載
[00:14:39.880 --> 00:14:43.720]  他記載他自己在納粹集中營的那種經歷
[00:14:43.720 --> 00:14:47.820]  裡面內容是提到他在納粹集中營的經歷
[00:14:48.080 --> 00:14:52.940]  他回憶他因為自己是猶太人
[00:14:52.940 --> 00:14:57.800]  被德國納粹抓了去這個集中營
[00:14:57.800 --> 00:15:00.120]  他回憶自己因為自己是猶太人身份
[00:15:00.120 --> 00:15:02.920]  所以被納粹抓到集中營裡面
[00:15:02.920 --> 00:15:06.000]  他說那個苦難就是由坐上火車那裏開始
[00:15:06.000 --> 00:15:09.320]  他說苦難是從進入火車當中開始
[00:15:09.320 --> 00:15:10.860]  他說火車其實是不能坐的
[00:15:10.860 --> 00:15:13.680]  全部人和人之間迫著站在那裏
[00:15:13.680 --> 00:15:15.980]  他說因為人太多太擁擠
[00:15:15.980 --> 00:15:17.260]  所以沒辦法坐下來
[00:15:17.260 --> 00:15:23.660]  他說在車廂裡面所有人性的尊嚴文明完全喪失
[00:15:23.660 --> 00:15:28.260]  他提到在車廂裡面人性的文明尊嚴都沒有
[00:15:28.260 --> 00:15:31.340]  起碼因為你站在那裏
[00:15:31.340 --> 00:15:35.180]  你已經不顧人的尊嚴在那裏大小便
[00:15:35.180 --> 00:15:39.140]  因為你站著沒地方去方便
[00:15:39.140 --> 00:15:42.100]  所以你可能就在車廂裏面去排泄了
[00:15:42.100 --> 00:15:45.940]  很多人未到目的地已經奄奄一息
[00:15:45.940 --> 00:15:49.520]  很多人還從未抵達目的地就已經奄奄一息
[00:15:49.520 --> 00:15:52.720]  但他說回想原來這一段這樣的旅程
[00:15:52.720 --> 00:15:56.680]  已經比日後在集中營已經是一個非常愉快的旅程
[00:15:56.680 --> 00:15:59.240]  但比較他這段旅程跟他往後的經歷
[00:15:59.240 --> 00:16:02.580]  他覺得這一段旅程算是輕鬆的
[00:16:02.580 --> 00:16:04.620]  他說集中營好像人間地獄
[00:16:04.620 --> 00:16:07.200]  他說集中營是人間的煉獄
[00:16:07.200 --> 00:16:09.740]  慘絕人寰
[00:16:09.740 --> 00:16:11.800]  人好像蟲蟻都不如
[00:16:11.800 --> 00:16:14.100]  人比蟲蟻還不如
[00:16:14.100 --> 00:16:17.420]  每天這些德軍就是不斷用各種的方法
[00:16:17.420 --> 00:16:20.240]  去剝奪他們人性那種的尊嚴
[00:16:20.240 --> 00:16:25.100]  每天德軍用各種各樣的酷刑來去剝奪人的尊嚴
[00:16:25.100 --> 00:16:28.700]  每個人都要為生存要不斷的奮鬥
[00:16:28.700 --> 00:16:31.500]  每個人都要為自己生存來奮鬥
[00:16:31.500 --> 00:16:34.840]  死亡已經是一件麻木的事情
[00:16:34.840 --> 00:16:37.660]  死亡對人來說是一件麻木的事情
[00:16:37.660 --> 00:16:41.240]  甚至有時會慶幸如果我早走一步就好了
[00:16:41.240 --> 00:16:44.820]  甚至有時候慶幸自己比對方早一點
[00:16:44.820 --> 00:16:46.100]  就可以脫離苦海
[00:16:46.100 --> 00:16:47.380]  就可以脫離苦海
[00:16:47.380 --> 00:16:51.740]  有一天作者和其他猶太人又被召集到廣場裏面
[00:16:51.740 --> 00:16:55.060]  有一天作者和其他猶太人同樣的被召集到廣場
[00:16:55.060 --> 00:16:57.880]  他們被逼觀看這些納粹德軍
[00:16:57.880 --> 00:16:59.920]  去執行死刑
[00:16:59.920 --> 00:17:03.520]  他們被迫觀看納粹德軍在廣場上執行酷刑
[00:17:03.520 --> 00:17:08.880]  突然作者發現被執行死刑的行列裏面
[00:17:08.880 --> 00:17:14.260]  突然作者發現被執行酷刑的行列裏面
[00:17:14.260 --> 00:17:16.060]  包括有他的父母在裏面
[00:17:16.060 --> 00:17:17.580]  其中一個人是他的父母
[00:17:17.580 --> 00:17:19.900]  他們被帶到絞刑台
[00:17:19.900 --> 00:17:21.420]  他們被帶到絞刑台
