
[00:00:00.000 --> 00:00:02.600]  我哋一齊同心去祈禱
[00:02:15.600 --> 00:02:18.200]  唔受罪嘅捆綁嚟去侍奉神
[00:02:18.200 --> 00:02:19.600]  個重點係呢度
[00:02:19.600 --> 00:02:23.200]  第二部分就係成為自己
[00:02:23.200 --> 00:02:25.200]  成為將要成為嘅我
[00:02:25.200 --> 00:02:27.600]  呢個有少少心理學嘅嘢喺度
[00:02:27.600 --> 00:02:29.400]  To be, to become
[00:02:29.400 --> 00:02:31.200]  可能你哋當中有啲人做社工
[00:02:31.200 --> 00:02:32.600]  或者係呢方面
[00:02:32.600 --> 00:02:34.800]  你更加明白我想講乜
[00:02:34.800 --> 00:02:37.600]  第三部分就係被呼召成為自己
[00:02:37.600 --> 00:02:39.800]  被呼召去行動
[00:02:39.800 --> 00:02:42.200]  Called to be, called to do
[00:02:42.200 --> 00:02:44.200]  即係話being同doing嘅關係
[00:02:44.200 --> 00:02:45.800]  你要對靈修有興趣嗰啲
[00:02:45.800 --> 00:02:47.600]  你都應該知我講乜
[00:02:47.600 --> 00:02:51.400]  第一部分就係從罪裏面得到自由
[00:02:51.400 --> 00:02:53.400]  自由去服侍
[00:02:53.400 --> 00:02:57.000]  我就返番去哥羅西書一章21節裏面
[00:02:57.000 --> 00:02:58.400]  保羅佢話
[00:02:58.400 --> 00:03:01.000]  你哋從前係與神隔絕
[00:03:01.000 --> 00:03:02.200]  因著惡行
[00:03:02.200 --> 00:03:05.600]  心裏面同佢為敵
[00:03:05.600 --> 00:03:07.000]  我好想大家注意嘅就係
[00:03:07.000 --> 00:03:10.000]  呢節經文講緊人嘅
[00:03:10.000 --> 00:03:12.000]  嗰個惡行
[00:03:12.000 --> 00:03:15.800]  就係成為同神隔絕嘅嗰個原因
[00:03:15.800 --> 00:03:17.200]  大家再諗一諗
[00:03:17.200 --> 00:03:20.600]  惡行嘅來源喺邊處先
[00:03:20.600 --> 00:03:23.400]  惡行嘅來源一定係有惡念
[00:03:23.400 --> 00:03:25.800]  你冇惡念你就唔會有惡行
[00:03:25.800 --> 00:03:28.600]  原來喺保羅嘅描述之中
[00:03:28.600 --> 00:03:31.800]  人嘅內心係有惡
[00:03:31.800 --> 00:03:34.800]  並且呢種惡係會反叛神
[00:03:34.800 --> 00:03:36.200]  與神為敵
[00:03:36.200 --> 00:03:38.800]  呢樣嘢就要我哋細心去分析
[00:03:38.800 --> 00:03:40.800]  你同唔同意呢個描述呢
[00:03:40.800 --> 00:03:44.200]  我自己都反省
[00:03:44.200 --> 00:03:47.400]  我哋中國人有好深遠嘅文化
[00:03:47.400 --> 00:03:50.800]  我哋有儒釋道嘅文化等等
[00:03:50.800 --> 00:03:54.200]  對我哋嚟講我哋有非常多嘅選擇
[00:03:54.200 --> 00:03:57.200]  我哋可以尋求好多精神嘅慰藉
[00:03:57.200 --> 00:03:59.400]  我哋唔需要成為基督徒
[00:03:59.400 --> 00:04:02.000]  我哋可以好多嘅精神資源
[00:04:02.000 --> 00:04:05.000]  但係我決定成為基督徒嘅時候
[00:04:05.000 --> 00:04:07.000]  我就要面對一個問題
[00:04:07.000 --> 00:04:10.600]  福音嘅要求話我承認我係個罪人
[00:04:10.600 --> 00:04:14.200]  我基於乜嘢嘅理由承認我係罪人先
[00:04:14.200 --> 00:04:16.400]  好啦我就想先講保羅
[00:04:16.400 --> 00:04:18.600]  再講第二啲就慢慢嚟
[00:04:18.600 --> 00:04:20.200]  保羅係個咩人嚟
[00:04:20.200 --> 00:04:22.800]  保羅佢係一個好熟悉律法嘅人
[00:04:22.800 --> 00:04:24.800]  佢係加瑪列門下嘅
[00:04:24.800 --> 00:04:29.400]  呢個非常之傑出嘅律法師嘅學生
[00:04:29.400 --> 00:04:32.000]  但另一方面大家千祈唔好忽略
[00:04:32.000 --> 00:04:35.400]  保羅除咗有個羅馬公民身份
[00:04:35.400 --> 00:04:39.600]  當時嘅文化係希臘文化
[00:04:39.600 --> 00:04:44.000]  保羅佢嘅希臘哲學嘅底子係非常深厚
[00:04:44.000 --> 00:04:47.400]  我唔知你哋睇保羅書信有冇咁樣諗過
[00:04:47.400 --> 00:04:51.000]  但係我自己發覺佢個底子好犀利
[00:04:51.000 --> 00:04:52.400]  簡單講一句
[00:04:52.400 --> 00:04:55.000]  就係話身體係聖靈嘅電
[00:04:55.000 --> 00:04:57.600]  你應該聽過哥倫多前書講呢啲
[00:04:57.600 --> 00:05:00.400]  但係就咁你唔會覺得佢精彩
[00:05:00.400 --> 00:05:02.800]  我想講畀大家聽
[00:05:02.800 --> 00:05:04.400]  柏拉圖有冇聽過
[00:05:04.400 --> 00:05:06.000]  希臘嘅哲學家
[00:05:06.000 --> 00:05:07.800]  佢講咗句說話
[00:05:07.800 --> 00:05:11.800]  身體呢就係靈魂嘅監獄
[00:05:11.800 --> 00:05:13.200]  大家有冇聽過呢個嘢
[00:05:13.200 --> 00:05:15.000]  你有冇試過將呢兩
[00:05:15.000 --> 00:05:17.600]  柏拉圖嘅話同埋保羅嘅話
[00:05:17.600 --> 00:05:19.600]  擺埋一起嚟對比下
[00:05:19.600 --> 00:05:21.800]  柏拉圖話身體係靈魂嘅監獄
[00:05:21.800 --> 00:05:25.400]  保羅話身體係聖靈嘅電
[00:05:25.400 --> 00:05:28.600]  後來有個叫俄利根嘅教父
[00:05:28.600 --> 00:05:29.400]  佢話呢
[00:05:29.400 --> 00:05:31.000]  神做咗好多靈魂
[00:05:31.000 --> 00:05:32.600]  嗰啲靈魂係未墮落嘅
[00:05:32.600 --> 00:05:34.200]  不過最後個個靈魂都墮落
[00:05:34.200 --> 00:05:36.000]  淨返耶穌嘅靈魂冇墮落
[00:05:36.000 --> 00:05:38.000]  咁所以呢呢個神明
[00:05:38.000 --> 00:05:39.400]  即係佢咁樣講
[00:05:39.400 --> 00:05:41.600]  就要懲罰墮落嘅靈魂
[00:05:41.600 --> 00:05:44.600]  就為每一個靈魂做身體
[00:05:44.600 --> 00:05:47.000]  呢個就係希臘哲學底下嘅
[00:05:47.000 --> 00:05:49.400]  所以如果我哋講笑咁講
[00:05:49.400 --> 00:05:51.600]  即係嗰啲監犯
[00:05:51.600 --> 00:05:53.800]  咪又要手療腳療
[00:05:53.800 --> 00:05:57.000]  即係個手療腳療真係好笨重
[00:05:57.000 --> 00:05:59.200]  我哋可以如此類推
[00:05:59.200 --> 00:06:03.800]  如果一個人嘅身體比較巨型啲嘅時候
[00:06:03.800 --> 00:06:06.000]  理論上佢嘅罪孽係重啲
[00:06:06.000 --> 00:06:08.400]  即係根據柏拉圖嗰個推論
[00:06:08.400 --> 00:06:10.600]  身體就係靈魂嘅監獄
[00:06:10.600 --> 00:06:12.200]  即係咁樣講
[00:06:12.200 --> 00:06:13.800]  所以呢希臘人呢
[00:06:13.800 --> 00:06:17.400]  就有一種否定身體嘅趨向
[00:06:17.400 --> 00:06:18.600]  咁而保羅呢
[00:06:18.600 --> 00:06:20.000]  佢講嗰番說話呢
[00:06:20.000 --> 00:06:23.200]  正好係同嗰種嘅希臘嘅思維對比
[00:06:23.200 --> 00:06:25.400]  身體唔係冇價值嘅
[00:06:25.400 --> 00:06:26.800]  佢用個字係Soma
[00:06:26.800 --> 00:06:29.000]  即係咁肉體嘅邪情係咩
[00:06:29.000 --> 00:06:30.000]  叫Satz
[00:06:30.000 --> 00:06:31.200]  即係其實兩件事
[00:06:31.200 --> 00:06:33.000]  身體唔係我哋罪惡嘅源頭
[00:06:33.000 --> 00:06:36.400]  身體裏面嗰個肉體嘅邪情
[00:06:36.400 --> 00:06:37.600]  先係嗰個罪惡源頭
[00:06:37.600 --> 00:06:39.200]  呢個係保羅嘅體會
[00:06:39.200 --> 00:06:40.600]  但係保羅嘅體會裏面
[00:06:40.600 --> 00:06:41.800]  仲有精彩嘅地方
[00:06:41.800 --> 00:06:44.600]  佢本身係一個好虔誠嘅猶太人
[00:06:44.600 --> 00:06:46.400]  做足曬所有律法嘅要求
[00:06:46.400 --> 00:06:48.000]  所以大家記唔記得
[00:06:48.000 --> 00:06:50.600]  保羅未信主之前係點樣
[00:06:50.600 --> 00:06:52.200]  迫害基督徒
[00:06:52.200 --> 00:06:55.600]  攞大祭司嘅嗰個追捕令
[00:06:55.600 --> 00:06:57.000]  嚟去捉基督徒
[00:06:57.000 --> 00:07:00.400]  有人話佢好可能睇住屍體返殉道
[00:07:00.400 --> 00:07:04.000]  但係呢一個人點解改變呢
[00:07:04.000 --> 00:07:05.800]  就係大馬士革嘅路上面
[00:07:05.800 --> 00:07:06.800]  見到大光
[00:07:06.800 --> 00:07:08.000]  然後有聲音同佢講
[00:07:08.000 --> 00:07:10.600]  蘇羅蘇羅你點解迫害我
[00:07:10.600 --> 00:07:12.000]  佢話我做咩迫害你
[00:07:12.000 --> 00:07:12.800]  你係邊個
[00:07:12.800 --> 00:07:14.800]  原來呢把聲音係咩
[00:07:14.800 --> 00:07:16.400]  耶穌嘅聲音
[00:07:16.400 --> 00:07:19.400]  就係因為佢以前唔覺得自己做錯
[00:07:19.400 --> 00:07:21.600]  但係佢認識主之後
[00:07:21.600 --> 00:07:22.600]  佢發覺自己點呀
[00:07:22.600 --> 00:07:24.200]  做錯咗
[00:07:24.200 --> 00:07:25.800]  所以佢先識得講
[00:07:25.800 --> 00:07:26.800]  哥羅西書第一章
[00:07:26.800 --> 00:07:28.200]  有一節嗰句說話就係
[00:07:28.200 --> 00:07:29.800]  我與你為敵
[00:07:29.800 --> 00:07:31.600]  大家明唔明呢個背景
[00:07:31.600 --> 00:07:32.800]  喺佢未信主之前
[00:07:32.800 --> 00:07:34.200]  佢覺得我係為神工作
[00:07:34.200 --> 00:07:36.400]  我係捍衛真道
[00:07:36.400 --> 00:07:38.000]  但係當佢認識耶穌之後
[00:07:38.000 --> 00:07:41.200]  佢話原來我以前所做嘅
[00:07:41.200 --> 00:07:43.200]  竟然係與神為敵
[00:07:43.200 --> 00:07:46.000]  所以保羅佢話先前與我有益嘅
[00:07:46.000 --> 00:07:48.000]  而家我卻係睇成咩
[00:07:48.000 --> 00:07:49.400]  有損嘅
[00:07:49.400 --> 00:07:51.200]  我想萬事睇成係糞土
[00:07:51.200 --> 00:07:53.000]  你明佢講緊乜嘢
[00:07:53.000 --> 00:07:55.000]  就係佢回顧前半生
[00:07:55.000 --> 00:07:57.400]  佢執著嘅嗰套嘅宗教理解
[00:07:57.400 --> 00:08:00.400]  原來唔係對應個真神
[00:08:00.400 --> 00:08:03.000]  佢只係一個好表面嘅了解
[00:08:03.000 --> 00:08:05.200]  以至到佢喺寶羅書信裏面
[00:08:05.200 --> 00:08:06.600]  講咁多嘅道理
[00:08:06.600 --> 00:08:08.200]  我欣信而稱而
[00:08:08.200 --> 00:08:11.600]  對一個佢自己做咁高嘅道德要求嘅人
[00:08:11.600 --> 00:08:13.000]  佢講佢係個罪人
[00:08:13.000 --> 00:08:14.600]  你明唔明呀
[00:08:14.600 --> 00:08:17.800]  佢仲要同耶穌再生嘅時候
[00:08:17.800 --> 00:08:20.000]  呼召嗰啲使徒唔一樣
[00:08:20.000 --> 00:08:21.000]  保羅佢話
[00:08:21.000 --> 00:08:22.800]  我係十二使徒之中
[00:08:22.800 --> 00:08:24.600]  係最少嘅一個
[00:08:24.600 --> 00:08:26.800]  我比佢哋格外勞苦
[00:08:26.800 --> 00:08:28.600]  但係保羅所體會嘅
[00:08:28.600 --> 00:08:30.600]  係比其他使徒所講嘅嘢
[00:08:30.600 --> 00:08:32.000]  係有唔一樣
[00:08:32.000 --> 00:08:33.000]  唔係對立
[00:08:33.000 --> 00:08:34.600]  而係深度唔一樣
[00:08:34.600 --> 00:08:36.800]  譬如你睇馬可福音開頭嘅時候
[00:08:36.800 --> 00:08:38.600]  天國嘅福音
[00:08:38.600 --> 00:08:40.800]  即係馬可傳遞嘅
[00:08:40.800 --> 00:08:42.000]  福音嘅重點
[00:08:42.000 --> 00:08:44.000]  從天國而嚟嘅福音
[00:08:44.000 --> 00:08:45.600]  又或者福音書裏面話
[00:08:45.600 --> 00:08:47.000]  耶穌就係嗰位基督
[00:08:47.000 --> 00:08:49.000]  耶穌就係尼塞亞
[00:08:49.000 --> 00:08:50.600]  但係我哋一落去到
[00:08:50.600 --> 00:08:51.800]  保羅書信嘅時候
[00:08:51.800 --> 00:08:54.400]  你發覺個深度係唔同咗
[00:08:54.400 --> 00:08:56.800]  但係保羅冇再生根過基督
[00:08:56.800 --> 00:09:00.000]  但係佢見嘅係復活嘅基督
[00:09:00.000 --> 00:09:01.400]  佢從復活嘅基督
[00:09:01.400 --> 00:09:02.600]  就諗返轉頭
[00:09:02.600 --> 00:09:04.400]  十誡嘅基督係點
[00:09:04.400 --> 00:09:06.600]  然後再諗下點解佢有十字架呢
[00:09:06.600 --> 00:09:08.800]  原來佢為人嘅罪而死
[00:09:08.800 --> 00:09:10.200]  所以對罪呢個課題
[00:09:10.200 --> 00:09:11.400]  保羅係講得比
[00:09:11.400 --> 00:09:13.200]  福音書嘅嗰個記載
[00:09:13.200 --> 00:09:14.800]  係更加更加深刻
[00:09:14.800 --> 00:09:16.000]  大家明唔明我意思
[00:09:16.000 --> 00:09:17.600]  喺呢度對我哋嚟講
[00:09:17.600 --> 00:09:18.800]  特別中國人
[00:09:18.800 --> 00:09:20.600]  我哋就真係唔係好明
[00:09:20.600 --> 00:09:22.800]  唔係好明咩叫罪人
[00:09:22.800 --> 00:09:23.600]  點解呢
[00:09:23.600 --> 00:09:26.200]  因為我哋有悠久嘅文化
[00:09:26.200 --> 00:09:28.200]  我講一樣嘢就係
[00:09:28.200 --> 00:09:30.200]  原來世界上有兩個民族
[00:09:30.200 --> 00:09:32.400]  係好特別蒙福
[00:09:32.400 --> 00:09:36.000]  佢嘅語文同聖經係有非常密切嘅關係
[00:09:36.000 --> 00:09:38.000]  第一個民族就係德國人
[00:09:38.000 --> 00:09:41.200]  你哋知道而家嘅德文叫Hochdeutsch
[00:09:41.200 --> 00:09:43.200]  其實就係馬丁路德翻譯
[00:09:43.200 --> 00:09:45.400]  由拉丁文嘅聖經
[00:09:45.400 --> 00:09:48.000]  翻譯為德文聖經
[00:09:48.000 --> 00:09:51.200]  當然佢係用希伯來文希臘人譯
[00:09:51.200 --> 00:09:56.400]  咁呢個嘅德文就成為後來嘅標準嘅德語
[00:09:56.400 --> 00:09:58.000]  呢個好得意
[00:09:58.000 --> 00:09:58.800]  好啦
[00:09:58.800 --> 00:10:01.200]  咁呢啲你話同我冇乜關係
[00:10:01.200 --> 00:10:03.600]  呢本我就真係好感恩
[00:10:03.600 --> 00:10:06.800]  呢本叫做和合本嘅修訂版
[00:10:06.800 --> 00:10:08.200]  Union Version
[00:10:08.200 --> 00:10:10.000]  我唔係研究中國基督教歷史
[00:10:10.000 --> 00:10:12.000]  但係有啲嘢係擺我心靈裏面
[00:10:12.000 --> 00:10:13.400]  好好感謝神
[00:10:13.400 --> 00:10:15.600]  大家知唔知道呢本和合本聖經
[00:10:15.600 --> 00:10:17.200]  係邊一年出版
[00:10:17.200 --> 00:10:20.600]  牧師解釋啦
[00:10:20.600 --> 00:10:21.800]  1919年
[00:10:21.800 --> 00:10:24.800]  1919年係咩事情呢
[00:10:24.800 --> 00:10:26.200]  五四運動
[00:10:26.200 --> 00:10:28.200]  五四運動係好複雜嘅
[00:10:28.200 --> 00:10:29.000]  又係愛國運動
[00:10:29.000 --> 00:10:31.400]  但係仲有另一種嘅大向度就係咩
[00:10:31.400 --> 00:10:34.000]  新文化運動
[00:10:34.000 --> 00:10:35.600]  大家要知道呢
[00:10:35.600 --> 00:10:38.800]  當時翻譯聖經係西教士
[00:10:38.800 --> 00:10:42.200]  西教士係有人喺上海有人喺北京有人喺香港
[00:10:42.200 --> 00:10:44.000]  係分工合作
[00:10:44.000 --> 00:10:45.600]  即係你分咗八體福音
[00:10:45.600 --> 00:10:46.400]  佢咪譯咗佢
[00:10:46.400 --> 00:10:49.800]  譯咗出嚟呢幾個宣教士就要對教對啦
[00:10:49.800 --> 00:10:52.600]  即係要花好耐時間嚟決定
[00:10:52.600 --> 00:10:55.400]  但係你有冇諗過一個問題
[00:10:55.400 --> 00:10:58.200]  佢唔係19年出版就19年去做㗎嘛
[00:10:58.200 --> 00:11:00.400]  佢係早好多年去做
[00:11:00.400 --> 00:11:06.200]  當時嗰陣時嘅語文呢係有文言文㗎嘛
[00:11:06.200 --> 00:11:07.600]  佢哋要問個問題
[00:11:07.600 --> 00:11:09.400]  我去翻譯一本聖經
[00:11:09.400 --> 00:11:11.200]  我係用文言文啦
[00:11:11.200 --> 00:11:14.000]  定係還是另一種語文嘅問題
[00:11:14.000 --> 00:11:17.600]  佢哋呢就決定咗用百話文
[00:11:17.600 --> 00:11:20.000]  奇妙嗎奇妙呀
[00:11:20.000 --> 00:11:23.200]  大家有冇去過台灣嘅故宮博物館呀
[00:11:23.200 --> 00:11:26.400]  你有冇見過佢裏面有本聖經呀
[00:11:26.400 --> 00:11:30.200]  即係嗰本聖經呢係蔣介石隨身嘅
[00:11:30.200 --> 00:11:32.400]  我好震撼喎
[00:11:32.400 --> 00:11:35.600]  原來嗰本聖經係廣東話聖經嚟
[00:11:35.600 --> 00:11:37.800]  打開出嚟係詩篇第23篇
[00:11:37.800 --> 00:11:40.200]  我好留意
[00:11:40.200 --> 00:11:42.400]  點解佢讀廣東話聖經
[00:11:42.400 --> 00:11:47.800]  仲有趣喎你有冇見到你支棍你支杖好得意喎嗰啲翻譯
[00:11:47.800 --> 00:11:51.200]  你知道世界上有種叫廣東話譯本嘅聖經呀
[00:11:51.200 --> 00:11:52.400]  原來咁得意喎
[00:11:52.400 --> 00:11:57.600]  但你問點解當時嘅西教士決定用百話文去翻譯呢
[00:11:57.600 --> 00:11:58.600]  奇妙
[00:11:58.600 --> 00:12:01.600]  仲有1919年出嚟嘅時候
[00:12:01.600 --> 00:12:03.400]  就有百話文運動
[00:12:03.400 --> 00:12:07.000]  而當時嘅中學要搵教科書嘅時候
[00:12:07.000 --> 00:12:09.200]  你估搵乜嘢
[00:12:09.200 --> 00:12:10.400]  搵聖經
[00:12:10.400 --> 00:12:12.800]  有冇聽過一個叫周作人
[00:12:12.800 --> 00:12:15.800]  好多嗰啲唔一定基督徒嘅作者佢話
[00:12:15.800 --> 00:12:18.400]  馬太福音嘅百話文呢
[00:12:18.400 --> 00:12:21.800]  係當時嚟講最優美嘅百話文
[00:12:21.800 --> 00:12:24.600]  其實老實講叫我哋讀馬太福音讀經嘅時候我哋都幾頭痛
[00:12:24.600 --> 00:12:26.600]  有好多生字
[00:12:26.600 --> 00:12:29.400]  即係你會發覺原來神嘅恩典係咁大
[00:12:29.400 --> 00:12:31.600]  好啦我哋今日講序嘅時候呢
[00:12:31.600 --> 00:12:33.200]  我就會諗起呢
[00:12:33.200 --> 00:12:37.600]  我哋站喺一個信仰嘅傳承嘅過程裏面呢
[00:12:37.600 --> 00:12:40.000]  我哋其實要承先啟後
[00:12:40.000 --> 00:12:43.200]  你諗下當西教士嚟到香港中國傳福音嘅時候
[00:12:43.200 --> 00:12:46.000]  好多嘅嘢翻譯係好唔容易嘅
[00:12:46.000 --> 00:12:47.800]  我舉另外一個例子就係
[00:12:47.800 --> 00:12:51.200]  有個民族呢原來佢係冇羊
[00:12:51.200 --> 00:12:54.000]  原來豬係佢最珍貴嘅一個動物嚟
[00:12:54.000 --> 00:12:56.000]  佢獻祭係攞豬
[00:12:56.000 --> 00:12:58.400]  好啦你係聖經翻譯嘅人
[00:12:58.400 --> 00:12:59.800]  咁你點樣翻譯
[00:12:59.800 --> 00:13:02.800]  將個羊譯到乜嘢呢
[00:13:02.800 --> 00:13:04.400]  羊係最珍貴嘅獻祭
[00:13:04.400 --> 00:13:06.600]  咁你嗰個民族係用豬獻祭
[00:13:06.600 --> 00:13:07.800]  咁你點搞呢
[00:13:07.800 --> 00:13:10.400]  一陣又趕鬼入豬群你咁你點算呢
[00:13:10.400 --> 00:13:11.200]  你明唔明我意思
[00:13:11.200 --> 00:13:14.000]  即係原來翻譯聖經嘅時候就係咁㗎啦
[00:13:14.000 --> 00:13:16.400]  好啦呢個罪嘅觀念呢真係唔知點譯
[00:13:16.400 --> 00:13:17.800]  好難譯
[00:13:17.800 --> 00:13:19.600]  但係呢好感謝神呢
[00:13:19.600 --> 00:13:22.000]  我哋嘅前輩呢係做咗好多功夫
[00:13:22.000 --> 00:13:25.200]  當時二三十年代呢曾經有人提議
[00:13:25.200 --> 00:13:28.400]  不如用過失個過字去翻譯啦咁樣
[00:13:28.400 --> 00:13:31.600]  無論你點樣譯呢都係唔會完全一樣
[00:13:31.600 --> 00:13:32.400]  唔會完全一樣
[00:13:32.400 --> 00:13:34.800]  一定係有個觀念嘅譯差嘅
[00:13:34.800 --> 00:13:38.200]  我喺度講少少我驚我興奮得滯
[00:13:38.200 --> 00:13:40.000]  你知唔知點解天主教譯咗上帝
[00:13:40.000 --> 00:13:42.800]  用一個god做天主呀
[00:13:42.800 --> 00:13:44.000]  其中一個原因呢
[00:13:44.000 --> 00:13:46.400]  天喺中國文字裏面係有嘅
[00:13:46.400 --> 00:13:48.000]  主亦都有嘅
[00:13:48.000 --> 00:13:52.000]  佢就唔揀選上帝呀神呢啲嘅關於嗰個
[00:13:52.000 --> 00:13:53.800]  所謂嘅神嘅觀念啦
[00:13:53.800 --> 00:13:56.000]  佢就自己創咗新嘅字
[00:13:56.000 --> 00:13:59.400]  就認為呢因為中國文化冇創造主嘅觀念
[00:13:59.400 --> 00:14:01.200]  所以中國人會混淆
[00:14:01.200 --> 00:14:04.400]  咁呢佢哋就不如將天同埋主呢合併佢
[00:14:04.400 --> 00:14:05.600]  變成天主啦
[00:14:05.600 --> 00:14:08.000]  咁所以自此就譯咗天主教
[00:14:08.000 --> 00:14:12.200]  個原因係佢要創個新嘅字嚟去表達呢個信仰
[00:14:12.200 --> 00:14:14.000]  我哋中國人點樣譯個罪呢
[00:14:14.000 --> 00:14:15.200]  真係好頭痛
[00:14:15.200 --> 00:14:18.400]  罪呢個字呢其實希臘文呢
[00:14:18.400 --> 00:14:20.400]  如果你承繼舊約嗰個觀念呢
[00:14:20.400 --> 00:14:22.000]  就係話你射箭呢
[00:14:22.000 --> 00:14:23.800]  中國有個失諸正好
[00:14:23.800 --> 00:14:26.400]  即係我射箭射唔中雄心
[00:14:26.400 --> 00:14:28.800]  其實個意思好深㗎喎
[00:14:28.800 --> 00:14:31.000]  唔係我犯法叫做罪人喎
[00:14:31.000 --> 00:14:31.800]  你明唔明呀
[00:14:31.800 --> 00:14:33.800]  呢個係法律嘅層面
[00:14:33.800 --> 00:14:36.400]  好啦如果你話我冇我哋再提升下
[00:14:36.400 --> 00:14:38.400]  喂道德上做錯就罪人
[00:14:38.400 --> 00:14:39.400]  係咪淨係咁呢
[00:14:39.400 --> 00:14:40.400]  唔係
[00:14:40.400 --> 00:14:42.200]  法律上你犯錯
[00:14:42.200 --> 00:14:43.800]  道德上犯錯
[00:14:43.800 --> 00:14:47.800]  呢啲都唔係聖經嗰個罪嘅最深嘅觀念
[00:14:47.800 --> 00:14:52.000]  如果係咁就即係等保羅早期嘅宗教觀念
[00:14:52.000 --> 00:14:53.600]  聖經最深嘅觀念就係
[00:14:53.600 --> 00:14:56.000]  我喺信仰上犯錯
[00:14:56.000 --> 00:14:59.400]  我喺信仰上離開神先係罪人喎
[00:14:59.400 --> 00:15:01.000]  咁樣講呢就明啦
[00:15:01.000 --> 00:15:05.600]  即係各位你應該唔係打架喼射嗰啲因嚟悔改嗰啲㗎係咪呀
[00:15:05.600 --> 00:15:07.400]  你都係正人君子一個係咪呀
[00:15:07.400 --> 00:15:11.400]  最多係有時呢就即係過馬路唔睇燈咁咋係咪呀
[00:15:11.400 --> 00:15:13.400]  如果你你話承認自己嘅罪人
