
[00:00:00.000 --> 00:00:04.000]  今天也算是一個特別的日子
[00:12:14.000 --> 00:12:17.000]  回看這個富有的官
[00:12:17.000 --> 00:12:19.000]  他不肯聽耶穌的吩咐
[00:12:19.000 --> 00:12:22.000]  很可惜
[00:12:22.000 --> 00:12:29.000]  我們看路加福音十八章二十五節
[00:12:29.000 --> 00:12:30.000]  耶穌說
[00:12:30.000 --> 00:12:32.000]  駱駝穿過針的眼
[00:12:32.000 --> 00:12:36.000]  比財主進神的國還容易呢?
[00:12:36.000 --> 00:12:38.000]  即是說不可能
[00:12:38.000 --> 00:12:40.000]  駱駝怎可以穿過針的眼呢?
[00:12:40.000 --> 00:12:42.000]  即是說不可能
[00:12:42.000 --> 00:12:48.000]  即是說財主進神的國是不可能
[00:12:48.000 --> 00:12:49.000]  二十六節
[00:12:49.000 --> 00:12:53.000]  聽見的人當然有問題
[00:12:53.000 --> 00:12:55.000]  聽見的人就說
[00:12:55.000 --> 00:12:57.000]  這樣誰能得救呢?
[00:12:57.000 --> 00:13:02.000]  那天堂豈不是白開出來呢?
[00:13:02.000 --> 00:13:05.000]  我們也會有這個問題
[00:13:05.000 --> 00:13:08.000]  為何財主不能進天國呢?
[00:13:08.000 --> 00:13:12.000]  會引起大家的發問呢?
[00:13:12.000 --> 00:13:14.000]  我們需要知道
[00:13:14.000 --> 00:13:16.000]  當時一般百姓的心目中
[00:13:16.000 --> 00:13:20.000]  就是有錢人和神的國的關係
[00:13:20.000 --> 00:13:22.000]  他們的看法是有一套
[00:13:22.000 --> 00:13:24.000]  他們是這樣看的
[00:13:24.000 --> 00:13:26.000]  財主
[00:13:26.000 --> 00:13:29.000]  那些較為敬虔的人
[00:13:29.000 --> 00:13:32.000]  那些很邪惡的財主
[00:13:32.000 --> 00:13:33.000]  當然不是
[00:13:33.000 --> 00:13:38.000]  一般財主都是信敬拜神的財主
[00:13:38.000 --> 00:13:40.000]  他們心目中
[00:13:40.000 --> 00:13:43.000]  財主有錢奉獻
[00:13:43.000 --> 00:13:45.000]  神預立
[00:13:45.000 --> 00:13:49.000]  他們有錢為罪來獻贖罪際
[00:13:49.000 --> 00:13:51.000]  有甚麼罪都贖了
[00:13:51.000 --> 00:13:53.000]  得蒙赦免
[00:13:53.000 --> 00:13:57.000]  有錢人可以做慈善工作
[00:13:57.000 --> 00:13:59.000]  可以修橋補路
[00:13:59.000 --> 00:14:01.000]  可以積功德
[00:14:01.000 --> 00:14:05.000]  財主當然可以得神的喜悅
[00:14:05.000 --> 00:14:08.000]  財主當然可以進神的國
[00:14:08.000 --> 00:14:11.000]  這是很自然和合理的邏輯
[00:14:11.000 --> 00:14:14.000]  但是現在耶穌說
[00:14:14.000 --> 00:14:17.000]  財主都不能進神的國
[00:14:17.000 --> 00:14:19.000]  又是說相反的說話
[00:14:19.000 --> 00:14:21.000]  相反的標準
[00:14:21.000 --> 00:14:23.000]  為甚麼會這樣呢?
[00:14:23.000 --> 00:14:26.000]  百姓也很想知道
[00:14:26.000 --> 00:14:36.000]  誰才可以進神的國?
[00:14:36.000 --> 00:14:38.000]  我們看27節
[00:14:38.000 --> 00:14:39.000]  耶穌說
[00:14:39.000 --> 00:14:43.000]  在人所不能的是在神卻能
[00:14:43.000 --> 00:14:47.000]  這節聖經的意思是
[00:14:47.000 --> 00:14:50.000]  如果人只靠自己的能力
[00:14:50.000 --> 00:14:56.000]  是不能夠進神的國
[00:14:56.000 --> 00:15:00.000]  是必須要靠神的能力
[00:15:00.000 --> 00:15:01.000]  當神的能力
[00:15:01.000 --> 00:15:03.000]  當神的恩典憐憫
[00:15:03.000 --> 00:15:06.000]  當神的愛臨到一個人身上的時候
[00:15:06.000 --> 00:15:09.000]  人就會改變過來
[00:15:09.000 --> 00:15:16.000]  就會肯改變他已經有的價值觀或信念
[00:15:16.000 --> 00:15:22.000]  他就肯去跟從神
[00:15:22.000 --> 00:15:25.000]  再問那個問題
[00:15:25.000 --> 00:15:29.000]  誰能得救呢?
[00:15:29.000 --> 00:15:31.000]  聖經的編排就是
[00:15:31.000 --> 00:15:35.000]  接下來有兩段經文
[00:15:35.000 --> 00:15:38.000]  記述了兩個的故事
[00:15:38.000 --> 00:15:43.000]  也記述了兩個能夠得救的人
[00:15:43.000 --> 00:15:47.000]  一個是盲眼的乞丐
[00:15:47.000 --> 00:15:49.000]  很窮的人
[00:15:49.000 --> 00:15:52.000]  另外一個是做稅利長的財主
[00:15:52.000 --> 00:15:55.000]  是有錢的人
[00:15:55.000 --> 00:15:58.000]  神是很公平的
[00:15:58.000 --> 00:15:59.000]  窮的人
[00:15:59.000 --> 00:16:00.000]  有錢的人
[00:16:00.000 --> 00:16:02.000]  都可以得救的
[00:16:02.000 --> 00:16:08.000]  只是在乎他對耶穌的福音的反應
[00:16:08.000 --> 00:16:11.000]  這個很公平
[00:16:11.000 --> 00:16:16.000]  我們先看看乞丐的故事
[00:16:16.000 --> 00:16:20.000]  我讀給大家聽有關的經文
[00:16:20.000 --> 00:16:23.000]  讀完通常都很容易了解情況
[00:16:23.000 --> 00:16:27.000]  我們讀《路加福音》十八章
[00:16:27.000 --> 00:16:31.000]  三十五至四十三節
[00:16:31.000 --> 00:16:33.000]  耶穌將近耶利哥的時候
[00:16:33.000 --> 00:16:36.000]  有一個乞丐坐在路旁討飯
[00:16:36.000 --> 00:16:40.000]  聽見許多人經過就問是甚麼事
[00:16:40.000 --> 00:16:45.000]  他們告訴他是拿撒勒人耶穌經過
[00:16:45.000 --> 00:16:54.000]  他就呼叫說大衛的子孫耶穌可憐我吧
[00:16:54.000 --> 00:16:56.000]  在前頭走的人就責備他
[00:16:56.000 --> 00:16:58.000]  不許他作聖
[00:16:58.000 --> 00:17:00.000]  他卻越發喊叫說
[00:17:00.000 --> 00:17:03.000]  大衛的子孫可憐我吧
[00:17:03.000 --> 00:17:07.000]  耶穌站著吩咐把他領過來
[00:17:07.000 --> 00:17:10.000]  到了跟前就問他說
[00:17:10.000 --> 00:17:12.000]  你要我為你做甚麼
[00:17:12.000 --> 00:17:16.000]  他說主啊我要能看見
[00:17:16.000 --> 00:17:18.000]  耶穌說你可以看見
[00:17:18.000 --> 00:17:21.000]  你的信救了你了
[00:17:21.000 --> 00:17:23.000]  乞丐立刻看見了
[00:17:23.000 --> 00:17:27.000]  就跟隨耶穌一路歸榮耀於神
[00:17:27.000 --> 00:17:33.000]  眾人看見這事也讚美神
[00:17:33.000 --> 00:17:37.000]  大家想想
[00:17:37.000 --> 00:17:45.000]  這個乞丐得救的重點在哪裏呢
[00:17:45.000 --> 00:17:48.000]  是在第42節
[00:17:48.000 --> 00:17:53.000]  因為是耶穌親自指出
[00:17:53.000 --> 00:17:56.000]  是他的信心使得他得救
[00:17:56.000 --> 00:18:01.000]  重點在信心那裏
[00:18:01.000 --> 00:18:03.000]  這個信心很重要
[00:18:03.000 --> 00:18:07.000]  就是因為他對耶穌有信心
[00:18:07.000 --> 00:18:11.000]  所以當他初次去呼叫耶穌的時候
[00:18:11.000 --> 00:18:13.000]  失敗了
[00:18:13.000 --> 00:18:17.000]  被人制止
[00:18:17.000 --> 00:18:19.000]  被人責備
[00:18:19.000 --> 00:18:21.000]  失敗了
[00:18:21.000 --> 00:18:23.000]  但他沒有放棄
[00:18:23.000 --> 00:18:25.000]  就是因為這個信心
[00:18:25.000 --> 00:18:27.000]  令他繼續去呼求
[00:18:27.000 --> 00:18:34.000]  終於得償所願,得到耶穌的拯救
[00:18:34.000 --> 00:18:38.000]  我們看41節
[00:18:38.000 --> 00:18:42.000]  乞丐說主啊我要能看見
[00:18:42.000 --> 00:18:47.000]  這個是他最大的需要
[00:18:47.000 --> 00:18:51.000]  還沒有甚麼比這個需要大
[00:18:51.000 --> 00:18:53.000]  我們想想
[00:18:53.000 --> 00:18:55.000]  如果乞丐
[00:18:55.000 --> 00:18:56.000]  他是乞丐
[00:18:56.000 --> 00:18:59.000]  他只是向耶穌乞求
[00:18:59.000 --> 00:19:03.000]  叫耶穌施捨金錢或食物
[00:19:03.000 --> 00:19:05.000]  想想
[00:19:05.000 --> 00:19:08.000]  就算耶穌很大方
[00:19:08.000 --> 00:19:14.000]  給他救一年所用的錢或食物
[00:19:14.000 --> 00:19:16.000]  那又如何呢
[00:19:16.000 --> 00:19:19.000]  那他最多享一年福
[00:19:19.000 --> 00:19:21.000]  那些福都是有限的
[00:19:21.000 --> 00:19:23.000]  不用乞求又一年
[00:19:23.000 --> 00:19:25.000]  但用完之後又如何呢
[00:19:25.000 --> 00:19:30.000]  又要出來行乞
[00:19:30.000 --> 00:19:33.000]  但這個乞丐很聰明
[00:19:33.000 --> 00:19:36.000]  他知道只要能看見
[00:19:36.000 --> 00:19:41.000]  就能改變他的一生
[00:19:41.000 --> 00:19:46.000]  於是他求耶穌使他能看見
[00:19:46.000 --> 00:19:50.000]  耶穌使他能看見
[00:19:50.000 --> 00:19:54.000]  也改變了他一生的命運
[00:19:54.000 --> 00:20:02.000]  你可以說他的生命生活從此不再一樣
[00:20:02.000 --> 00:20:07.000]  這個乞丐他能夠看見之後
[00:20:07.000 --> 00:20:10.000]  他不是馬上回家和家人慶祝
[00:20:10.000 --> 00:20:11.000]  告訴親戚朋友
[00:20:11.000 --> 00:20:13.000]  我康復了
[00:20:13.000 --> 00:20:16.000]  很開心的慶祝
[00:20:16.000 --> 00:20:26.000]  他卻是跟從耶穌
[00:20:26.000 --> 00:20:29.000]  我相信這個乞丐
[00:20:29.000 --> 00:20:32.000]  是因為當他一睜開眼
[00:20:32.000 --> 00:20:34.000]  第一次或第一眼
[00:20:34.000 --> 00:20:41.000]  看見的可能就是耶穌的面容
[00:20:41.000 --> 00:20:48.000]  他看見耶穌的恩典、憐憫和慈愛
[00:20:48.000 --> 00:20:53.000]  這是他心裡最受感動的
[00:20:53.000 --> 00:20:58.000]  所以他願意跟從耶穌
[00:20:58.000 --> 00:21:03.000]  他的改變可能是突然的
[00:21:03.000 --> 00:21:13.000]  之前他可能會想康復後可以做什麼
[00:21:13.000 --> 00:21:14.000]  他去找耶穌
[00:21:14.000 --> 00:21:16.000]  他有一個目標
[00:21:16.000 --> 00:21:19.000]  他可能有很多其他的計劃
[00:21:19.000 --> 00:21:21.000]  如果康復之後
[00:21:21.000 --> 00:21:26.000]  但是當他看見耶穌基督的愛的時候
[00:21:26.000 --> 00:21:30.000]  他所有事情都可以改變
[00:21:30.000 --> 00:21:35.000]  去跟從耶穌
[00:21:35.000 --> 00:21:38.000]  乞丐的反應
[00:21:38.000 --> 00:21:41.000]  可以應用在我們的身上
[00:21:41.000 --> 00:21:45.000]  無論我們信了主多久
[00:21:45.000 --> 00:21:48.000]  或者仍然在尋求之中
[00:21:48.000 --> 00:21:53.000]  我們都要向主、向耶穌祈求
[00:21:53.000 --> 00:21:56.000]  使我們能夠看見
[00:21:56.000 --> 00:22:02.000]  使我們能夠看見耶穌的恩典、憐憫和祂的愛
[00:22:02.000 --> 00:22:08.000]  使我們好像詩篇119篇18節所說
[00:22:08.000 --> 00:22:10.000]  求祢開我的眼睛
[00:22:10.000 --> 00:22:16.000]  使我看出祢律法中的奇妙
[00:22:16.000 --> 00:22:19.000]  我們要去求神
[00:22:19.000 --> 00:22:29.000]  使我們看得出按神的話語來生活的好處
[00:22:29.000 --> 00:22:35.000]  這是我們需要一生不斷學習
[00:22:35.000 --> 00:22:44.000]  看見按神的話語來生活的好處
[00:22:44.000 --> 00:22:49.000]  這是乞丐的遭遇
[00:22:49.000 --> 00:22:55.000]  接著我們再看做稅吏長的故事
[00:22:55.000 --> 00:22:58.000]  我讀給大家聽
[00:22:58.000 --> 00:23:04.000]  故事是記載在路加福音19章1至9節
[00:23:04.000 --> 00:23:08.000]  耶穌進了耶利哥正經過的時候
[00:23:08.000 --> 00:23:10.000]  有一個人名叫撒該
[00:23:10.000 --> 00:23:13.000]  作稅吏長是個財主
[00:23:13.000 --> 00:23:16.000]  他要看看耶穌是怎樣的人
[00:23:16.000 --> 00:23:19.000]  只因人多他的身量又矮
[00:23:19.000 --> 00:23:21.000]  所以不得看見
[00:23:21.000 --> 00:23:25.000]  他就跑到前頭爬上桑樹要看耶穌
[00:23:25.000 --> 00:23:28.000]  因為耶穌必從那裡經過
[00:23:28.000 --> 00:23:32.000]  耶穌到了那裡抬頭一看對他說
[00:23:32.000 --> 00:23:34.000]  撒該快下來
[00:23:34.000 --> 00:23:37.000]  今天我必住在你家裡
[00:23:37.000 --> 00:23:39.000]  他就急昂下來
[00:23:39.000 --> 00:23:42.000]  歡歡喜喜地接待耶穌
[00:23:42.000 --> 00:23:46.000]  眾人看見都私下議論說
[00:23:46.000 --> 00:23:50.000]  他竟到罪人家裡去住宿
[00:23:50.000 --> 00:23:53.000]  撒該站著對主說
[00:23:53.000 --> 00:23:57.000]  主啊,我把所有的一半給窮人
[00:23:57.000 --> 00:23:59.000]  我約訛詐了誰
[00:23:59.000 --> 00:24:02.000]  就還他四倍
[00:24:02.000 --> 00:24:06.000]  耶穌說,今天就因到了這家
[00:24:06.000 --> 00:24:11.000]  因為他也是阿伯拉罕的子孫
[00:24:11.000 --> 00:24:16.000]  我們又去想想
[00:24:16.000 --> 00:24:21.000]  撒該能夠得救的重點在哪裡呢?
[00:24:21.000 --> 00:24:27.000]  是在第九節
[00:24:27.000 --> 00:24:30.000]  第九節那裡耶穌說
[00:24:30.000 --> 00:24:34.000]  救恩臨到撒該一家
[00:24:34.000 --> 00:24:40.000]  這樣也表示他的家人也會一起信主
[00:24:40.000 --> 00:24:44.000]  耶穌又說
[00:24:44.000 --> 00:24:48.000]  撒該也是阿伯拉罕的子孫
[00:24:48.000 --> 00:24:54.000]  這樣表示撒該是因信稱義而得救
[00:24:54.000 --> 00:24:57.000]  是他的信心使他得救
[00:24:57.000 --> 00:24:59.000]  雖然經文沒有直接這樣說
[00:24:59.000 --> 00:25:03.000]  但是這一節的經文可以這樣去演繹
[00:25:03.000 --> 00:25:10.000]  撒該是因對耶穌有信心而得救
[00:25:10.000 --> 00:25:17.000]  也是因為這個信心
[00:25:17.000 --> 00:25:24.000]  使撒該沒有因為初次去找耶穌
[00:25:24.000 --> 00:25:28.000]  因為很多人都遮住了,看不到
[00:25:28.000 --> 00:25:32.000]  但是他沒有因為這樣就放棄
[00:25:32.000 --> 00:25:36.000]  他繼續努力去找辦法
[00:25:36.000 --> 00:25:38.000]  想過想過之後
[00:25:38.000 --> 00:25:42.000]  他就爬上路邊的一棵桑樹
[00:25:42.000 --> 00:25:47.000]  因為他預計耶穌必定會從那棵桑樹底下經過
[00:25:47.000 --> 00:25:48.000]  經過的時候
[00:25:48.000 --> 00:25:54.000]  他就可以在樹上看到耶穌
[00:25:54.000 --> 00:25:59.000]  結果就是憑著這個信心
[00:25:59.000 --> 00:26:02.000]  不僅可以看到耶穌
[00:26:02.000 --> 00:26:08.000]  還可以一家人得救
[00:26:08.000 --> 00:26:10.000]  我們有沒有想過
[00:26:10.000 --> 00:26:18.000]  撒該為什麼要去見耶穌呢?
[00:26:18.000 --> 00:26:22.000]  是不是出於好奇心呢?
[00:26:22.000 --> 00:26:24.000]  耶穌是很出名的,是先知來的
[00:26:24.000 --> 00:26:26.000]  行神蹟的
[00:26:26.000 --> 00:26:31.000]  所以他也很想去見識見識這個人的樣子
[00:26:31.000 --> 00:26:33.000]  會不會是這樣呢?
[00:26:33.000 --> 00:26:37.000]  出於好奇心呢?
[00:26:37.000 --> 00:26:39.000]  我猜是不會的,為什麼呢?
[00:26:39.000 --> 00:26:42.000]  如果只是出於好奇心
[00:26:42.000 --> 00:26:47.000]  去到見到這麼多人圍住了,遮住了,看不到
[00:26:47.000 --> 00:26:48.000]  那又怎樣呢?
[00:26:48.000 --> 00:26:50.000]  如果只是出於好奇心
[00:26:50.000 --> 00:26:52.000]  OK,算了,走人了
[00:26:52.000 --> 00:26:54.000]  下次吧,還有機會的
[00:26:54.000 --> 00:27:02.000]  下次再見到,或者再經過,再去看看吧
[00:27:02.000 --> 00:27:06.000]  從聖經的用字
[00:27:06.000 --> 00:27:07.000]  我們可以知道
[00:27:07.000 --> 00:27:10.000]  撒該是刻意去找耶穌
[00:27:10.000 --> 00:27:12.000]  我們看第三節
[00:27:12.000 --> 00:27:14.000]  第三節那句說話
[00:27:14.000 --> 00:27:16.000]  「要看看」
