
[00:00:00.000 --> 00:00:02.480]  大英姊妹,祝你平安
[00:02:03.120 --> 00:02:04.320]  為什麼呢?
[00:02:04.320 --> 00:02:06.520]  如果你今年年頭都沒有打算立志
[00:02:06.520 --> 00:02:08.160]  沒有志願、沒有理想
[00:02:08.160 --> 00:02:12.080]  那你真的今年過了就沒有什麼意思了
[00:02:12.080 --> 00:02:13.680]  你有些事情想做
[00:02:13.680 --> 00:02:16.400]  例如上年的時候有一班弟兄
[00:02:16.400 --> 00:02:19.840]  我們一班弟兄跑完施亂水泳之後
[00:02:19.840 --> 00:02:21.200]  在這裡跑完而已
[00:02:21.200 --> 00:02:22.560]  我的腳也覺得很累
[00:02:22.560 --> 00:02:26.000]  他就說「五月報半碼」
[00:02:26.000 --> 00:02:27.920]  我心想二十多年沒有跑過半碼
[00:02:27.920 --> 00:02:29.200]  不要害我了
[00:02:29.200 --> 00:02:30.760]  但是一班人齋嘩嘩
[00:02:30.760 --> 00:02:32.200]  那我也要跑了
[00:02:32.200 --> 00:02:33.280]  所以我就報了名
[00:02:33.280 --> 00:02:34.360]  但我到現在沒有練過
[00:02:34.360 --> 00:02:35.400]  只練過一次
[00:02:35.400 --> 00:02:36.400]  死定了
[00:02:36.400 --> 00:02:37.440]  我現在很害怕
[00:02:37.440 --> 00:02:39.000]  地點是五月
[00:02:39.000 --> 00:02:40.680]  起碼是我的目標
[00:02:40.680 --> 00:02:41.480]  是不是?
[00:02:41.480 --> 00:02:44.080]  體能上我要練好一點
[00:02:44.080 --> 00:02:46.720]  但是在座的你
[00:02:46.720 --> 00:02:50.800]  接下來的一年有沒有哪方面想做好一點呢?
[00:02:50.800 --> 00:02:52.080]  或者你說不是
[00:02:52.080 --> 00:02:54.120]  最重要是身體健康
[00:02:54.120 --> 00:02:55.360]  事業有成
[00:02:55.360 --> 00:02:56.760]  子女學業有成
[00:02:56.760 --> 00:02:57.920]  聽聽話話
[00:02:57.920 --> 00:02:58.600]  健健康康的
[00:02:58.600 --> 00:02:59.880]  是不是那些呢?
[00:02:59.880 --> 00:03:01.480]  我覺得做些什麼呢?
[00:03:01.480 --> 00:03:03.640]  很多人心裡這樣想
[00:03:03.640 --> 00:03:05.120]  但我覺得更加重要的
[00:03:05.120 --> 00:03:07.720]  是做一個怎樣的人
[00:03:07.720 --> 00:03:09.880]  或者如果你是有不同的角色
[00:03:09.880 --> 00:03:11.720]  做一個怎樣的父親
[00:03:11.720 --> 00:03:13.080]  一個怎樣的丈夫
[00:03:13.080 --> 00:03:14.760]  給自己一個目標
[00:03:14.760 --> 00:03:16.640]  我去年做的丈夫做得不是很好
[00:03:16.640 --> 00:03:17.920]  今年做更加好的丈夫
[00:03:17.920 --> 00:03:20.960]  哪一方面做好一點點?
[00:03:20.960 --> 00:03:23.000]  我覺得如果你太太聽到這句話
[00:03:23.000 --> 00:03:24.200]  心裡已經有點甜了
[00:03:24.200 --> 00:03:25.760]  你未做到
[00:03:25.760 --> 00:03:28.160]  但是你這樣想已經很好
[00:03:28.160 --> 00:03:29.680]  我完全沒有想過
[00:03:29.680 --> 00:03:31.040]  這樣就真是慘了
[00:03:31.040 --> 00:03:33.840]  希望今天這堂可以讓大家想一想
[00:03:33.840 --> 00:03:35.520]  做過什麼樣的人
[00:03:35.520 --> 00:03:36.520]  什麼樣的父親
[00:03:36.520 --> 00:03:37.680]  什麼樣的丈夫
[00:03:37.680 --> 00:03:38.920]  什麼樣的太太
[00:03:38.920 --> 00:03:41.960]  什麼樣的祖父祖母
[00:03:41.960 --> 00:03:43.720]  但是如果作為記憶圖的話
[00:03:43.720 --> 00:03:45.520]  就不能不問這個問題了
[00:03:45.520 --> 00:03:47.480]  既然做一個什麼樣的人
[00:03:47.480 --> 00:03:48.960]  新年新目標
[00:03:48.960 --> 00:03:52.280]  作為記憶圖的要問什麼問題?
[00:03:52.280 --> 00:03:53.720]  要而已你未必問
[00:03:53.720 --> 00:03:55.360]  但是應該要問的是什麼?
[00:03:55.360 --> 00:03:59.320]  是做一個什麼樣的記憶圖?
[00:03:59.320 --> 00:04:01.400]  所以新年願望
[00:04:01.400 --> 00:04:02.760]  什麼樣的記憶圖呢?
[00:04:02.760 --> 00:04:04.680]  如果大家知道生存契
[00:04:04.680 --> 00:04:06.120]  5G
[00:04:06.120 --> 00:04:09.240]  我講說人們說5G
[00:04:09.240 --> 00:04:11.000]  人們有時問生存契叫什麼名字?
[00:04:11.000 --> 00:04:11.760]  5G
[00:04:11.760 --> 00:04:12.800]  人們聽不清楚
[00:04:12.800 --> 00:04:13.080]  什麼?
[00:04:13.080 --> 00:04:14.280]  5G?
[00:04:14.280 --> 00:04:15.280]  什麼生存契叫5G?
[00:04:15.280 --> 00:04:16.080]  不是 5G
[00:04:16.080 --> 00:04:17.200]  什麼什麼5G?
[00:04:17.200 --> 00:04:17.840]  5G
[00:04:17.840 --> 00:04:18.760]  所以現在要講5G
[00:04:18.760 --> 00:04:19.920]  新年的人名叫5G
[00:04:19.920 --> 00:04:21.440]  但是遲些講什麼叫5G
[00:04:21.440 --> 00:04:22.120]  其中一樣東西
[00:04:22.120 --> 00:04:24.040]  我會包括很重要是靈命的成長
[00:04:24.040 --> 00:04:25.600]  所以大家填表日的時候
[00:04:25.600 --> 00:04:26.720]  都會需要大家靈命成長
[00:04:26.720 --> 00:04:27.840]  才能進入這個前提
[00:04:27.840 --> 00:04:29.560]  你不想靈命成長的話
[00:04:29.560 --> 00:04:30.280]  你不要進來
[00:04:30.280 --> 00:04:32.520]  因為有些要求
[00:04:32.520 --> 00:04:34.640]  但是為什麼你為之靈命成長?
[00:04:34.640 --> 00:04:36.520]  我們經常都會講一樣東西
[00:04:36.520 --> 00:04:38.160]  靈命成長的意思可能就是
[00:04:38.160 --> 00:04:40.400]  大體就是更加像主耶穌基督
[00:04:40.400 --> 00:04:41.040]  是不是?
[00:04:41.040 --> 00:04:41.680]  這些
[00:04:41.680 --> 00:04:42.840]  沒有錯的一定
[00:04:42.840 --> 00:04:45.280]  Christ-like, more Christ-like
[00:04:45.280 --> 00:04:47.040]  那怎麼為之 more Christ-like?
[00:04:47.040 --> 00:04:48.240]  你可能說
[00:04:48.240 --> 00:04:49.680]  愛神愛人
[00:04:49.680 --> 00:04:51.320]  都是很籠統的
[00:04:51.320 --> 00:04:53.240]  但是希望大家今天聽完這堂課之後
[00:04:53.240 --> 00:04:54.960]  問自己一個問題
[00:04:54.960 --> 00:04:56.880]  究竟我應該怎麼做
[00:04:56.880 --> 00:04:59.320]  一個更加合主心意的基督徒
[00:04:59.320 --> 00:05:01.000]  在哪方面
[00:05:01.000 --> 00:05:03.480]  更加像一個合主心意的基督徒
[00:05:03.480 --> 00:05:04.920]  形象更加像
[00:05:04.920 --> 00:05:06.040]  找一方面
[00:05:06.040 --> 00:05:08.600]  找一點來講
[00:05:08.600 --> 00:05:09.640]  今天我要講
[00:05:09.640 --> 00:05:11.120]  形象這個問題
[00:05:11.120 --> 00:05:13.200]  就是為什麼像耶穌基督
[00:05:13.200 --> 00:05:15.440]  像耶穌基督的形象
[00:05:15.440 --> 00:05:16.680]  什麼是形象呢?
[00:05:16.680 --> 00:05:17.680]  所以今天想講
[00:05:17.680 --> 00:05:19.280]  什麼是人的形象
[00:05:19.280 --> 00:05:20.640]  但是從人的形象
[00:05:20.640 --> 00:05:22.480]  去追溯由舊約去到新約
[00:05:22.480 --> 00:05:23.440]  很快地講一講
[00:05:23.440 --> 00:05:25.560]  究竟是怎樣理解人的形象
[00:05:25.560 --> 00:05:26.400]  你說人的形象
[00:05:26.400 --> 00:05:28.760]  不是說人的形象
[00:05:28.760 --> 00:05:30.040]  神的形象
[00:05:30.040 --> 00:05:32.520]  神做人是依照神的形象
[00:05:32.520 --> 00:05:34.520]  所以今天想講的是神的形象
[00:05:34.520 --> 00:05:35.880]  大家很熟悉經文
[00:05:35.880 --> 00:05:37.480]  《創世紀》一章二十六至二十七節
[00:05:37.480 --> 00:05:38.480]  裡面有講到
[00:05:38.480 --> 00:05:41.120]  神說我不要照著我們的形象
[00:05:41.120 --> 00:05:43.480]  按照我們的樣式做人
[00:05:43.480 --> 00:05:46.080]  有兩個不同的希伯來文
[00:05:46.080 --> 00:05:48.480]  Selam和Demuth
[00:05:48.480 --> 00:05:50.000]  是他們管理海裡的魚
[00:05:50.000 --> 00:05:50.760]  空中的鳥
[00:05:50.760 --> 00:05:51.520]  地上的畜生
[00:05:51.520 --> 00:05:54.440]  以及全地和地上所有爬行的生物
[00:05:54.440 --> 00:05:57.040]  於是神就照著自己的形象
[00:05:57.040 --> 00:05:58.440]  Selam再重複
[00:05:58.440 --> 00:05:59.160]  創造人
[00:05:59.160 --> 00:06:00.760]  就是神照著自己的形象
[00:06:00.760 --> 00:06:02.280]  Selam創造了他
[00:06:02.280 --> 00:06:04.120]  他所創造的有男有女
[00:06:04.120 --> 00:06:06.880]  從經文當中很明顯看到
[00:06:06.880 --> 00:06:08.160]  有兩個字形容
[00:06:08.160 --> 00:06:10.560]  神怎樣創造我們呢
[00:06:10.560 --> 00:06:11.880]  是根據他的形象
[00:06:11.880 --> 00:06:13.320]  以及根據他的樣式
[00:06:13.320 --> 00:06:14.600]  第一個問題你要問
[00:06:14.600 --> 00:06:16.800]  形象樣式是否一樣
[00:06:16.800 --> 00:06:19.040]  形象樣式是說同一件事
[00:06:19.040 --> 00:06:21.120]  還是說兩件不同的事
[00:06:21.120 --> 00:06:23.120]  你們覺得呢
[00:06:23.120 --> 00:06:24.520]  形象樣式是同一件事
[00:06:24.520 --> 00:06:25.440]  還是不同的事
[00:06:25.440 --> 00:06:27.080]  我又怎麼知道
[00:06:27.080 --> 00:06:28.960]  很多解經家是這樣看的
[00:06:28.960 --> 00:06:29.440]  他說
[00:06:29.440 --> 00:06:31.000]  看看《上文夏理》
[00:06:31.000 --> 00:06:33.320]  再看看《創世紀》那裡
[00:06:33.320 --> 00:06:36.520]  看到《創世紀》一章二十七節
[00:06:36.520 --> 00:06:38.960]  他已經只是單用這個形象
[00:06:38.960 --> 00:06:40.920]  沒有說什麼樣式
[00:06:40.920 --> 00:06:42.680]  說形象的創造
[00:06:42.680 --> 00:06:44.200]  到了第五章
[00:06:44.200 --> 00:06:46.360]  他就用樣式去創造
[00:06:46.360 --> 00:06:47.080]  換句話說
[00:06:47.080 --> 00:06:48.520]  他有時說形象
[00:06:48.520 --> 00:06:50.160]  有時說樣式
[00:06:50.160 --> 00:06:51.920]  一開始就說形象加樣
[00:06:51.920 --> 00:06:52.880]  和樣式
[00:06:52.880 --> 00:06:54.240]  之後又只說形象
[00:06:54.240 --> 00:06:55.720]  又只說樣式
[00:06:55.720 --> 00:06:57.720]  所以很多解經家是說
[00:06:57.720 --> 00:06:59.160]  形象樣式
[00:06:59.160 --> 00:07:02.520]  樣式其實是同義詞
[00:07:02.520 --> 00:07:03.520]  同一個意思
[00:07:03.520 --> 00:07:04.840]  兩個都可以的
[00:07:07.520 --> 00:07:08.520]  不單止這樣
[00:07:08.520 --> 00:07:10.520]  形象樣式會不會是
[00:07:10.520 --> 00:07:13.520]  只是神犯罪之前才這樣形容的呢
[00:07:13.520 --> 00:07:14.520]  很明顯了
[00:07:14.520 --> 00:07:15.520]  在《創世紀》九章六節
[00:07:15.520 --> 00:07:17.520]  也說到犯罪之後
[00:07:17.520 --> 00:07:20.520]  流人血的人也必流他血
[00:07:20.520 --> 00:07:22.520]  那時已經犯罪了
[00:07:22.520 --> 00:07:26.520]  但為什麼流人血不可以殺人呢
[00:07:26.520 --> 00:07:27.520]  原因不可以殺人
[00:07:27.520 --> 00:07:30.520]  因為神造人是按照他自己的形象
[00:07:30.520 --> 00:07:31.520]  那時已經犯罪了
[00:07:31.520 --> 00:07:32.520]  墮落了一個人
[00:07:32.520 --> 00:07:34.520]  但仍然還是有形象的
[00:07:34.520 --> 00:07:36.520]  形象這個字
[00:07:36.520 --> 00:07:37.520]  樣式這個字
[00:07:37.520 --> 00:07:40.520]  不單止可以應用在犯罪前
[00:07:40.520 --> 00:07:41.520]  犯罪之後
[00:07:41.520 --> 00:07:43.520]  都可以用這個字來形容
[00:07:43.520 --> 00:07:45.520]  所以兩個是等異詞
[00:07:45.520 --> 00:07:47.520]  另一個問題就開始出現了
[00:07:47.520 --> 00:07:50.520]  既然神是以神的形象造人
[00:07:50.520 --> 00:07:52.520]  人又墮落了
[00:07:52.520 --> 00:07:53.520]  墮落之後的人
[00:07:53.520 --> 00:07:55.520]  還有沒有神的形象呢
[00:07:55.520 --> 00:07:57.520]  大家覺得呢
[00:07:57.520 --> 00:08:00.520]  小心作答
[00:08:01.520 --> 00:08:04.520]  墮落了的人
[00:08:04.520 --> 00:08:06.520]  還有沒有神的形象呢
[00:08:06.520 --> 00:08:09.520]  有
[00:08:09.520 --> 00:08:10.520]  剛才說了
[00:08:10.520 --> 00:08:12.520]  這是其中一個基礎
[00:08:12.520 --> 00:08:13.520]  墮落之後不要殺人
[00:08:13.520 --> 00:08:14.520]  墮落之後不要殺人
[00:08:14.520 --> 00:08:15.520]  為什麼不要殺人呢
[00:08:15.520 --> 00:08:17.520]  因為哪怕他墮落了
[00:08:17.520 --> 00:08:18.520]  他仍然有神的形象
[00:08:18.520 --> 00:08:19.520]  所以不要殺他
[00:08:19.520 --> 00:08:22.520]  實際上到了新約
[00:08:22.520 --> 00:08:23.520]  他也這樣說
[00:08:23.520 --> 00:08:24.520]  不可以是舊約
[00:08:24.520 --> 00:08:25.520]  到新約來說
[00:08:25.520 --> 00:08:27.520]  你不要用你的口舌
[00:08:27.520 --> 00:08:29.520]  同時間去稱頌主
[00:08:29.520 --> 00:08:30.520]  去稱頌主、稱頌天父
[00:08:30.520 --> 00:08:31.520]  但同樣用你的口舌
[00:08:31.520 --> 00:08:34.520]  去奏作照神形象造
[00:08:34.520 --> 00:08:35.520]  被造的人
[00:08:35.520 --> 00:08:37.520]  到新約也是用形容
[00:08:37.520 --> 00:08:39.520]  是墮落了的人
[00:08:39.520 --> 00:08:41.520]  他們都是神的形象
[00:08:41.520 --> 00:08:43.520]  你這個白癡
[00:08:43.520 --> 00:08:46.520]  我生一個叉燒給你
[00:08:46.520 --> 00:08:47.520]  但你要記住
[00:08:47.520 --> 00:08:50.520]  這個叉燒是照神的形象造的
[00:08:50.520 --> 00:08:51.520]  雖然墮落了
[00:08:51.520 --> 00:08:53.520]  所以不要說得這麼壞
[00:08:53.520 --> 00:08:55.520]  叉燒沒有神的形象
[00:08:55.520 --> 00:08:58.520]  既然墮落了的人
[00:08:58.520 --> 00:09:02.520]  雖然帶著被罪破壞了的神的形象
[00:09:02.520 --> 00:09:03.520]  但仍然存在
[00:09:03.520 --> 00:09:04.520]  問題就來了
[00:09:04.520 --> 00:09:07.520]  究竟聖本善還是聖本惡呢
[00:09:07.520 --> 00:09:10.520]  先想想
[00:09:10.520 --> 00:09:13.520]  聖本善還是聖本惡
[00:09:13.520 --> 00:09:14.520]  這個問題很簡單
[00:09:14.520 --> 00:09:15.520]  我回去花了這麼多年
[00:09:15.520 --> 00:09:17.520]  一回答就回答得到
[00:09:17.520 --> 00:09:18.520]  一回答就回答得到
[00:09:18.520 --> 00:09:19.520]  一回答就回答得到
[00:09:19.520 --> 00:09:20.520]  好
[00:09:20.520 --> 00:09:23.520]  人性神創造人
[00:09:23.520 --> 00:09:25.520]  本身是善的舉手
[00:09:27.520 --> 00:09:28.520]  都不錯
[00:09:28.520 --> 00:09:30.520]  好
[00:09:30.520 --> 00:09:31.520]  神創造人
[00:09:31.520 --> 00:09:32.520]  本身
[00:09:32.520 --> 00:09:34.520]  人性本身是惡的舉手
[00:09:34.520 --> 00:09:37.520]  少一點
[00:09:37.520 --> 00:09:39.520]  為什麼都有人舉手呢
[00:09:39.520 --> 00:09:41.520]  因為我們對於原罪論
[00:09:41.520 --> 00:09:43.520]  很深深的概念印了出來
[00:09:43.520 --> 00:09:45.520]  你要問一個問題
[00:09:45.520 --> 00:09:46.520]  原罪論
[00:09:46.520 --> 00:09:47.520]  眾人都犯了罪
[00:09:47.520 --> 00:09:48.520]  世人都犯了罪
[00:09:48.520 --> 00:09:50.520]  還有這個
[00:09:50.520 --> 00:09:51.520]  我們還有神的形象
[00:09:51.520 --> 00:09:53.520]  雖然是破壞了神的形象
[00:09:53.520 --> 00:09:55.520]  我們為什麼拉在一起呢
[00:09:56.520 --> 00:09:57.520]  我們在聖經來說
[00:09:57.520 --> 00:10:00.520]  對於這兩個理解較為清楚一點
[00:10:00.520 --> 00:10:01.520]  《創世紀》說
[00:10:01.520 --> 00:10:04.520]  神以神的形象去造人
[00:10:04.520 --> 00:10:05.520]  造完之後怎麼說呢
[00:10:05.520 --> 00:10:06.520]  造完之後說
[00:10:06.520 --> 00:10:07.520]  好的
[00:10:07.520 --> 00:10:08.520]  好
[00:10:08.520 --> 00:10:10.520]  那就是本善還是本惡
[00:10:10.520 --> 00:10:12.520]  善
[00:10:12.520 --> 00:10:13.520]  本來是善的
[00:10:13.520 --> 00:10:15.520]  但是它墮落了
[00:10:15.520 --> 00:10:16.520]  墮落了
[00:10:16.520 --> 00:10:18.520]  它破壞了形象
[00:10:18.520 --> 00:10:21.520]  那是不是變成全部都惡了呢
[00:10:21.520 --> 00:10:23.520]  是不是
[00:10:23.520 --> 00:10:24.520]  沒有人了
[00:10:24.520 --> 00:10:26.520]  變成禽獸了
[00:10:26.520 --> 00:10:28.520]  人與獸沒有分別了
[00:10:28.520 --> 00:10:29.520]  因為墮落了
[00:10:29.520 --> 00:10:31.520]  所有人都是禽獸
[00:10:31.520 --> 00:10:32.520]  天生禽獸
[00:10:32.520 --> 00:10:33.520]  你父母是禽獸
[00:10:33.520 --> 00:10:34.520]  你父母的父母都是禽獸
[00:10:34.520 --> 00:10:36.520]  你生的子女都是禽獸
[00:10:36.520 --> 00:10:37.520]  那就沒有神的形象了
[00:10:37.520 --> 00:10:39.520]  因為禽獸就沒有神的形象
[00:10:39.520 --> 00:10:41.520]  因為創造當中
[00:10:41.520 --> 00:10:42.520]  不一樣是有神的形象
[00:10:42.520 --> 00:10:43.520]  所有動物
[00:10:43.520 --> 00:10:44.520]  不一個活物是有神的形象
[00:10:44.520 --> 00:10:45.520]  是什麼
[00:10:45.520 --> 00:10:46.520]  就是人
[00:10:46.520 --> 00:10:47.520]  破壞了之後
[00:10:47.520 --> 00:10:48.520]  都還有神的形象
[00:10:48.520 --> 00:10:49.520]  所以
[00:10:49.520 --> 00:10:52.520]  我們是有神的形象
[00:10:53.520 --> 00:10:55.520]  但是人善令人惡呢
[00:10:55.520 --> 00:10:57.520]  似乎純粹說
[00:10:57.520 --> 00:10:58.520]  人的形象
[00:10:58.520 --> 00:10:59.520]  神的形象來說
[00:10:59.520 --> 00:11:00.520]  它逆善
[00:11:00.520 --> 00:11:01.520]  從神的形象來說
[00:11:01.520 --> 00:11:02.520]  逆善逆惡
[00:11:02.520 --> 00:11:04.520]  因為它還有謹傳神的形象
[00:11:04.520 --> 00:11:05.520]  它還有良知
[00:11:05.520 --> 00:11:06.520]  它還會愛子女
[00:11:06.520 --> 00:11:08.520]  甚至乎有時候會犧牲自己
[00:11:08.520 --> 00:11:09.520]  做很多好事
[00:11:09.520 --> 00:11:10.520]  消防員
[00:11:10.520 --> 00:11:12.520]  它做很多好的事
[00:11:12.520 --> 00:11:14.520]  所以還有人的形象
[00:11:14.520 --> 00:11:15.520]  還有神的形象
[00:11:15.520 --> 00:11:16.520]  它甚至乎都想追求
[00:11:16.520 --> 00:11:18.520]  一個心靈那種的實在
[00:11:18.520 --> 00:11:20.520]  所以它還有殘餘的神的形象
[00:11:20.520 --> 00:11:22.520]  所以不是完全惡了
[00:11:22.520 --> 00:11:23.520]  從神的形象來說
[00:11:23.520 --> 00:11:24.520]  逆善逆惡
[00:11:24.520 --> 00:11:27.520]  但是因為它已經是影響了
[00:11:27.520 --> 00:11:29.520]  它受了傷害的形象
[00:11:29.520 --> 00:11:31.520]  所以它也不能夠
[00:11:31.520 --> 00:11:32.520]  靠著自己
[00:11:32.520 --> 00:11:34.520]  能夠與神和好
[00:11:34.520 --> 00:11:36.520]  這個就是原罪的問題
[00:11:36.520 --> 00:11:37.520]  不能夠靠著自己與神和好
[00:11:37.520 --> 00:11:39.520]  但是它不是完完全全是邪惡的
[00:11:39.520 --> 00:11:40.520]  它既善逆惡
[00:11:40.520 --> 00:11:43.520]  因為還有剩餘的形象
[00:11:43.520 --> 00:11:45.520]  父母父愛母愛
[00:11:45.520 --> 00:11:46.520]  那些都可以說出來
[00:11:46.520 --> 00:11:47.520]  那麼神的形象
[00:11:47.520 --> 00:11:49.520]  其實什麼意思呢
[00:11:49.520 --> 00:11:52.520]  在舊樣其實是不多說的
[00:11:52.520 --> 00:11:54.520]  因為你發覺
[00:11:54.520 --> 00:11:57.520]  假設你好像明白了
[00:11:57.520 --> 00:11:59.520]  例如當它說到亞當
[00:11:59.520 --> 00:12:00.520]  之後生了兒子
[00:12:00.520 --> 00:12:03.520]  兒子說的樣子和形象
[00:12:03.520 --> 00:12:04.520]  與自己是不一樣的
[00:12:04.520 --> 00:12:07.520]  所以起名叫做失特
[00:12:07.520 --> 00:12:09.520]  好像我有兩個女兒
[00:12:09.520 --> 00:12:10.520]  我問兩個女兒
[00:12:10.520 --> 00:12:11.520]  我覺得
[00:12:11.520 --> 00:12:13.520]  我兩個女兒都
[00:12:13.520 --> 00:12:15.520]  有些四方似我的
[00:12:15.520 --> 00:12:16.520]  我可以說什麼
[00:12:16.520 --> 00:12:18.520]  她的樣式和形象是什麼
[00:12:18.520 --> 00:12:19.520]  都像我的
[00:12:19.520 --> 00:12:21.520]  但不是只像我
[00:12:21.520 --> 00:12:22.520]  你說只像我
[00:12:22.520 --> 00:12:24.520]  有個人不高興我
[00:12:24.520 --> 00:12:26.520]  所以同時間都像我太太
[00:12:26.520 --> 00:12:29.520]  兩個都樣式形象都像我們
[00:12:29.520 --> 00:12:30.520]  換句話說
[00:12:30.520 --> 00:12:31.520]  樣式形象你會問
[00:12:31.520 --> 00:12:32.520]  那你像什麼
[00:12:32.520 --> 00:12:33.520]  像你的鼻子
[00:12:33.520 --> 00:12:34.520]  像你的嘴
[00:12:34.520 --> 00:12:35.520]  像你的想法
[00:12:35.520 --> 00:12:36.520]  像你說話那麼快
[00:12:36.520 --> 00:12:38.520]  還是說話那麼不小心
[00:12:38.520 --> 00:12:39.520]  像什麼呢
[00:12:39.520 --> 00:12:40.520]  那樣東西
[00:12:40.520 --> 00:12:42.520]  聖經反而沒有直接說
[00:12:42.520 --> 00:12:43.520]  聖經沒有說
[00:12:43.520 --> 00:12:44.520]  舊的聖經沒有說
[00:12:44.520 --> 00:12:47.520]  形象就是指神的...
[00:12:47.520 --> 00:12:48.520]  樣式就是指神的...
[00:12:48.520 --> 00:12:51.520]  他沒有說得那麼明
[00:12:51.520 --> 00:12:52.520]  那你講得那麼明
[00:12:52.520 --> 00:12:53.520]  那我知不知道
[00:12:53.520 --> 00:12:55.520]  又好像不太知道
[00:12:55.520 --> 00:12:57.520]  但聖經用什麼方法去說呢
[00:12:57.520 --> 00:12:59.520]  是用整個舊約
[00:12:59.520 --> 00:13:02.520]  來說神的故事
[00:13:02.520 --> 00:13:04.520]  從當中
[00:13:04.520 --> 00:13:05.520]  你就領略到
[00:13:05.520 --> 00:13:06.520]  其實舊約的神
[00:13:06.520 --> 00:13:07.520]  想讓你知道
[00:13:07.520 --> 00:13:09.520]  是一個什麼樣的神
[00:13:09.520 --> 00:13:10.520]  而又讓你知道
[00:13:10.520 --> 00:13:13.520]  那神的形象是什麼意思
[00:13:13.520 --> 00:13:15.520]  不是直接說
[00:13:15.520 --> 00:13:17.520]  是要聽故事之後說
[00:13:17.520 --> 00:13:19.520]  好像你從小到大
[00:13:19.520 --> 00:13:20.520]  和爸爸一起
[00:13:20.520 --> 00:13:21.520]  如果爸爸陪你
[00:13:21.520 --> 00:13:22.520]  很多時間的時候
[00:13:22.520 --> 00:13:24.520]  你知道爸爸是什麼性格
[00:13:24.520 --> 00:13:25.520]  或者兩夫妻
[00:13:25.520 --> 00:13:26.520]  已經結婚幾十年了
[00:13:26.520 --> 00:13:27.520]  不是第一次結婚
[00:13:27.520 --> 00:13:28.520]  不是第一次結婚
[00:13:28.520 --> 00:13:29.520]  不是剛剛結婚
[00:13:29.520 --> 00:13:30.520]  剛剛結婚
[00:13:30.520 --> 00:13:32.520]  有時候還沒摸到底
[00:13:32.520 --> 00:13:33.520]  結婚一段長時間
[00:13:33.520 --> 00:13:34.520]  他動尾你都知道
[00:13:34.520 --> 00:13:36.520]  摸到他的性格
[00:13:36.520 --> 00:13:37.520]  那你知道子女
[00:13:37.520 --> 00:13:38.520]  像不像爸爸
[00:13:38.520 --> 00:13:39.520]  像不像媽媽
