
[00:00:00.000 --> 00:00:03.000]  各位丁姊妹平安
[00:02:57.000 --> 00:03:01.000]  是誰偉大?是坐直的呢?是服侍人的呢?
[00:03:01.000 --> 00:03:03.000]  不是坐直的大媽
[00:03:03.000 --> 00:03:09.000]  然而我在你們中間如同服侍人的
[00:03:09.000 --> 00:03:12.000]  那時候是耶穌設立聖餐之後
[00:03:12.000 --> 00:03:15.000]  他已經預言到他會受害的事
[00:03:15.000 --> 00:03:18.000]  但似乎門徒沒有放在心上
[00:03:18.000 --> 00:03:22.000]  他們為了應做大衝突起來
[00:03:22.000 --> 00:03:26.000]  這就反映出他們的野心和慾望
[00:03:26.000 --> 00:03:28.000]  這就是他們的試探
[00:03:28.000 --> 00:03:31.000]  令我想起有時在新聞裏看到
[00:03:31.000 --> 00:03:34.000]  父母快要死了但還未死
[00:03:34.000 --> 00:03:38.000]  兒女已經在爭家產
[00:03:38.000 --> 00:03:41.000]  就類似這樣的情況
[00:03:41.000 --> 00:03:45.000]  第二個試探就是一個失去信心的試探
[00:03:45.000 --> 00:03:47.000]  因為低估了試探的力量
[00:03:47.000 --> 00:03:50.000]  亦高估了自己對抗試探的能力
[00:03:50.000 --> 00:03:52.000]  所以跌倒了
[00:03:52.000 --> 00:03:56.000]  這是彼得和撒旦之間的衝突
[00:03:56.000 --> 00:04:01.000]  路加福音第22章31至34節
[00:04:01.000 --> 00:04:03.000]  主又說:西門!西門!
[00:04:03.000 --> 00:04:05.000]  撒旦想要得著你們
[00:04:05.000 --> 00:04:08.000]  好西你們像西麥子一樣
[00:04:08.000 --> 00:04:10.000]  但我已經為你祈求
[00:04:10.000 --> 00:04:12.000]  叫你不至於失了信心
[00:04:12.000 --> 00:04:15.000]  你回頭以後要兼顧你的弟兄
[00:04:15.000 --> 00:04:19.000]  彼得說:主呀!我就是和你下監
[00:04:19.000 --> 00:04:22.000]  和你受死也是甘心
[00:04:22.000 --> 00:04:26.000]  耶穌說:彼得我告訴你
[00:04:26.000 --> 00:04:28.000]  今日雞環木有叫
[00:04:28.000 --> 00:04:31.000]  你要三次說不認得我
[00:04:31.000 --> 00:04:36.000]  耶穌預言彼得三次不認主
[00:04:36.000 --> 00:04:39.000]  彼得當時很勇敢地回應
[00:04:39.000 --> 00:04:41.000]  就算眾人都要跌倒
[00:04:41.000 --> 00:04:43.000]  我永不跌倒
[00:04:43.000 --> 00:04:47.000]  就是要死我也絕對不會不認主
[00:04:47.000 --> 00:04:50.000]  當時他真的很真誠地說
[00:04:50.000 --> 00:04:52.000]  他不是不真誠
[00:04:52.000 --> 00:04:55.000]  只不過是低估了試探的力量
[00:04:55.000 --> 00:04:59.000]  也高估了自己對抗試探的能力
[00:04:59.000 --> 00:05:00.000]  就好像有些人
[00:05:00.000 --> 00:05:02.000]  無論是男士還是女士都會
[00:05:02.000 --> 00:05:04.000]  向伴侶信誓旦旦
[00:05:04.000 --> 00:05:07.000]  說情比金堅海枯石爛
[00:05:07.000 --> 00:05:10.000]  但後來見義思遷背棄盟約
[00:05:10.000 --> 00:05:12.000]  也屢見不鮮
[00:05:12.000 --> 00:05:15.000]  我們看到就算是門徒
[00:05:15.000 --> 00:05:16.000]  包括彼得
[00:05:16.000 --> 00:05:19.000]  他們的試探都是內心的價值觀
[00:05:19.000 --> 00:05:23.000]  和所見到的現實情況的衝突
[00:05:23.000 --> 00:05:25.000]  他們的期望
[00:05:25.000 --> 00:05:28.000]  他們期望以色列王要以千軍萬馬
[00:05:28.000 --> 00:05:31.000]  將羅馬帝國殺個片甲不留
[00:05:31.000 --> 00:05:33.000]  使到以色列國復興
[00:05:33.000 --> 00:05:35.000]  而他們這班門徒
[00:05:35.000 --> 00:05:37.000]  作為王的門徒
[00:05:37.000 --> 00:05:40.000]  就應當有管治的權柄
[00:05:40.000 --> 00:05:42.000]  但現實是
[00:05:42.000 --> 00:05:44.000]  耶穌告訴他們
[00:05:44.000 --> 00:05:47.000]  他作為猶太人的王
[00:05:47.000 --> 00:05:49.000]  這位尼塞亞
[00:05:49.000 --> 00:05:51.000]  竟然要受苦害
[00:05:51.000 --> 00:05:53.000]  以自己的血和身體
[00:05:53.000 --> 00:05:57.000]  去成立新約
[00:05:57.000 --> 00:06:00.000]  對應今日香港的處境
[00:06:00.000 --> 00:06:03.000]  很多人內心都有疑惑
[00:06:03.000 --> 00:06:05.000]  我們見到的現況
[00:06:05.000 --> 00:06:08.000]  和我們一向持守的價值觀
[00:06:08.000 --> 00:06:10.000]  或者所謂香港的核心價值
[00:06:10.000 --> 00:06:12.000]  很不一樣
[00:06:12.000 --> 00:06:14.000]  在7月22日
[00:06:14.000 --> 00:06:16.000]  一個電台直播節目裏
[00:06:16.000 --> 00:06:18.000]  主持人因為早一晚的元朗白衣人
[00:06:18.000 --> 00:06:20.000]  在西鐵站和車廂裏
[00:06:20.000 --> 00:06:22.000]  襲擊市民的事件
[00:06:22.000 --> 00:06:24.000]  造成很多人受傷
[00:06:24.000 --> 00:06:26.000]  他開咪的時候
[00:06:26.000 --> 00:06:28.000]  已經有點說不了話
[00:06:28.000 --> 00:06:30.000]  他說今天沒話好說
[00:06:30.000 --> 00:06:32.000]  原諒我的不專業
[00:06:32.000 --> 00:06:34.000]  然後他說
[00:06:34.000 --> 00:06:36.000]  我心裏有種擔憂
[00:06:36.000 --> 00:06:38.000]  對於我們香港
[00:06:38.000 --> 00:06:40.000]  我有很大的憂慮
[00:06:40.000 --> 00:06:42.000]  我有少少不明白
[00:06:42.000 --> 00:06:44.000]  我們每個人身份
[00:06:44.000 --> 00:06:46.000]  要做些甚麼
[00:06:46.000 --> 00:06:48.000]  才能夠
[00:06:48.000 --> 00:06:50.000]  令香港變回香港
[00:06:50.000 --> 00:06:52.000]  希望香港每個人都努力
[00:06:52.000 --> 00:06:54.000]  這位DJ
[00:06:54.000 --> 00:06:56.000]  亦都在社交網
[00:06:56.000 --> 00:06:58.000]  留言
[00:06:58.000 --> 00:07:00.000]  他說元朗香港到了昨晚
[00:07:00.000 --> 00:07:02.000]  不一樣了
[00:07:02.000 --> 00:07:04.000]  我應當做些甚麼
[00:07:04.000 --> 00:07:06.000]  香港才會是香港
[00:07:06.000 --> 00:07:08.000]  我迷惘
[00:07:08.000 --> 00:07:10.000]  擔心
[00:07:10.000 --> 00:07:12.000]  恐懼
[00:07:12.000 --> 00:07:14.000]  應該不止我
[00:07:14.000 --> 00:07:18.000]  你和我
[00:07:18.000 --> 00:07:20.000]  可能都一樣
[00:07:20.000 --> 00:07:22.000]  另外有位藝人
[00:07:22.000 --> 00:07:24.000]  他在接受報章訪問的時候
[00:07:24.000 --> 00:07:26.000]  他說我看到就哭
[00:07:26.000 --> 00:07:28.000]  他意思是看到
[00:07:28.000 --> 00:07:30.000]  電視和電話的訊息
[00:07:30.000 --> 00:07:32.000]  他就在哭
[00:07:32.000 --> 00:07:34.000]  我甚麼都做不到
[00:07:34.000 --> 00:07:36.000]  我很沒用
[00:07:36.000 --> 00:07:38.000]  你們救救我的家吧
[00:07:38.000 --> 00:07:40.000]  他說他正在接受心理醫生的治療
[00:07:40.000 --> 00:07:42.000]  服用
[00:07:42.000 --> 00:07:44.000]  兩種抗抑鬱藥
[00:07:44.000 --> 00:07:46.000]  稍後我再和大家
[00:07:46.000 --> 00:07:48.000]  嘗試解答和探討這些問題
[00:07:48.000 --> 00:07:52.000]  在路加福音22章40節
[00:07:52.000 --> 00:07:54.000]  主耶穌提醒我們
[00:07:54.000 --> 00:07:56.000]  你們要禱告免得入了迷惑
[00:07:56.000 --> 00:08:00.000]  那耶穌怎樣呢
[00:08:00.000 --> 00:08:02.000]  耶穌有沒有迷惑的時候呢
[00:08:02.000 --> 00:08:04.000]  根據路加福音的記載
[00:08:04.000 --> 00:08:06.000]  門徒當時
[00:08:06.000 --> 00:08:08.000]  是很憂愁的
[00:08:08.000 --> 00:08:10.000]  開始睡著了
[00:08:10.000 --> 00:08:12.000]  而耶穌呢
[00:08:12.000 --> 00:08:14.000]  根據馬太和馬可的記錄
[00:08:14.000 --> 00:08:16.000]  他是心裡甚至憂傷
[00:08:16.000 --> 00:08:18.000]  幾乎要死
[00:08:18.000 --> 00:08:20.000]  其他的形容詞還有
[00:08:20.000 --> 00:08:22.000]  憂愁
[00:08:22.000 --> 00:08:24.000]  驚恐
[00:08:24.000 --> 00:08:26.000]  難過
[00:08:26.000 --> 00:08:28.000]  在馬太福音26章38節
[00:08:28.000 --> 00:08:30.000]  和馬可福音14章34節
[00:08:30.000 --> 00:08:32.000]  可以看到
[00:08:32.000 --> 00:08:34.000]  路加形容耶穌是極其傷痛
[00:08:36.000 --> 00:08:38.000]  那位曾經在面對風浪的時候
[00:08:38.000 --> 00:08:40.000]  能夠完全鎮定
[00:08:40.000 --> 00:08:42.000]  安詳
[00:08:42.000 --> 00:08:44.000]  在趕出污鬼
[00:08:44.000 --> 00:08:46.000]  對抗魔鬼的試探
[00:08:46.000 --> 00:08:48.000]  和宗教領袖的考驗盤問的時候
[00:08:48.000 --> 00:08:50.000]  能夠鎮定應付的
[00:08:50.000 --> 00:08:52.000]  主耶穌
[00:08:52.000 --> 00:08:54.000]  竟然在這個時候
[00:08:54.000 --> 00:08:56.000]  有這麼強烈的情緒表達
[00:08:56.000 --> 00:09:00.000]  心裡甚至憂傷
[00:09:00.000 --> 00:09:02.000]  幾乎要死
[00:09:02.000 --> 00:09:04.000]  值得留意的是
[00:09:04.000 --> 00:09:06.000]  主耶穌沒有召開祈禱會
[00:09:06.000 --> 00:09:08.000]  好像我們慣常做的
[00:09:08.000 --> 00:09:10.000]  也沒有在那個時候
[00:09:10.000 --> 00:09:12.000]  為門徒代禱
[00:09:12.000 --> 00:09:14.000]  同樣也沒有請門徒
[00:09:14.000 --> 00:09:16.000]  為祂代禱
[00:09:16.000 --> 00:09:18.000]  反而祂指示
[00:09:18.000 --> 00:09:20.000]  他們要禱告
[00:09:20.000 --> 00:09:22.000]  免得入了迷惑
[00:09:22.000 --> 00:09:24.000]  而祂自己就選擇
[00:09:24.000 --> 00:09:26.000]  獨自禱告
[00:09:26.000 --> 00:09:28.000]  我們就來看看
[00:09:28.000 --> 00:09:30.000]  祂禱告什麼呢?
[00:09:32.000 --> 00:09:34.000]  耶穌禱告的內容
[00:09:34.000 --> 00:09:36.000]  第一是祂要尋求神的心意
[00:09:36.000 --> 00:09:38.000]  我要指出
[00:09:38.000 --> 00:09:40.000]  耶穌不是要改變主意
[00:09:40.000 --> 00:09:42.000]  祂不是說
[00:09:42.000 --> 00:09:44.000]  不想走上十字架的道路
[00:09:44.000 --> 00:09:46.000]  而是祂要尋求
[00:09:46.000 --> 00:09:48.000]  清楚神的旨意
[00:09:48.000 --> 00:09:50.000]  祂想問清楚
[00:09:50.000 --> 00:09:52.000]  除了十字架上待死之外
[00:09:52.000 --> 00:09:54.000]  還有沒有其他
[00:09:54.000 --> 00:09:56.000]  拯救罪人的方法呢?
[00:09:56.000 --> 00:09:58.000]  不過從這個禱告裡
[00:09:58.000 --> 00:10:00.000]  我們知道
[00:10:00.000 --> 00:10:02.000]  主耶穌代替人受死
[00:10:02.000 --> 00:10:04.000]  是成就救恩的
[00:10:04.000 --> 00:10:06.000]  必要條件
[00:10:06.000 --> 00:10:08.000]  神定義要這樣做
[00:10:08.000 --> 00:10:10.000]  因為只有耶穌是道路
[00:10:10.000 --> 00:10:12.000]  真理、生命
[00:10:12.000 --> 00:10:14.000]  如果不是藉著祂
[00:10:14.000 --> 00:10:16.000]  沒有人能夠去赴那路
[00:10:16.000 --> 00:10:18.000]  禱告的內容
[00:10:18.000 --> 00:10:20.000]  除了尋求神的心意之外
[00:10:20.000 --> 00:10:22.000]  主耶穌在表達
[00:10:22.000 --> 00:10:24.000]  祂真正的感受
[00:10:24.000 --> 00:10:26.000]  祂真實內裡的感覺
[00:10:26.000 --> 00:10:28.000]  主耶穌說祂害怕
[00:10:28.000 --> 00:10:30.000]  如果可以
[00:10:30.000 --> 00:10:32.000]  祂就不想去喝
[00:10:32.000 --> 00:10:34.000]  因為這個杯代表神的憤怒
[00:10:34.000 --> 00:10:36.000]  在詩篇第七十
[00:10:36.000 --> 00:10:38.000]  五篇第八節
[00:10:38.000 --> 00:10:40.000]  耶和華手裡有杯
[00:10:40.000 --> 00:10:42.000]  其中的酒起沒
[00:10:42.000 --> 00:10:44.000]  杯內滿了
[00:10:44.000 --> 00:10:46.000]  參雜的酒
[00:10:46.000 --> 00:10:48.000]  他倒出來
[00:10:48.000 --> 00:10:50.000]  地上的惡人
[00:10:50.000 --> 00:10:52.000]  必都喝者酒的渣子
[00:10:52.000 --> 00:10:54.000]  而且喝盡
[00:10:54.000 --> 00:10:56.000]  所以這個杯是代表神的憤怒
[00:10:58.000 --> 00:11:00.000]  以賽亞書第五十一章
[00:11:00.000 --> 00:11:02.000]  第十七節
[00:11:02.000 --> 00:11:04.000]  耶路撒冷啊!興起!興起!
[00:11:04.000 --> 00:11:06.000]  站起來!
[00:11:06.000 --> 00:11:08.000]  你從耶和華手中
[00:11:08.000 --> 00:11:10.000]  喝了他憤怒之杯
[00:11:10.000 --> 00:11:12.000]  喝了那使人
[00:11:12.000 --> 00:11:14.000]  東倒西歪的著
[00:11:14.000 --> 00:11:16.000]  以致喝盡
[00:11:16.000 --> 00:11:18.000]  先知書也提到
[00:11:18.000 --> 00:11:20.000]  這個杯是代表耶和華的憤怒
[00:11:20.000 --> 00:11:22.000]  去到新約啟示錄
[00:11:22.000 --> 00:11:24.000]  十四章九至十節
[00:11:24.000 --> 00:11:26.000]  請大家一起來讀
[00:11:26.000 --> 00:11:28.000]  又有第三位天使
[00:11:28.000 --> 00:11:30.000]  接著他們大聲說
[00:11:30.000 --> 00:11:32.000]  若有人拜受和受賬
[00:11:32.000 --> 00:11:34.000]  在額上或在手上
[00:11:34.000 --> 00:11:36.000]  受了印記
[00:11:36.000 --> 00:11:38.000]  這人也必喝
[00:11:38.000 --> 00:11:40.000]  神大怒的酒
[00:11:40.000 --> 00:11:42.000]  此酒斟在神憤怒的杯中
[00:11:42.000 --> 00:11:44.000]  純一不擇
[00:11:44.000 --> 00:11:46.000]  他要在聖天使
[00:11:46.000 --> 00:11:48.000]  和羔羊面前
[00:11:48.000 --> 00:11:50.000]  在火雨流亡之中
[00:11:50.000 --> 00:11:52.000]  受痛苦
[00:11:52.000 --> 00:11:54.000]  耶穌不是害怕
[00:11:54.000 --> 00:11:56.000]  被人撩離棄
[00:11:56.000 --> 00:11:58.000]  而是害怕
[00:11:58.000 --> 00:12:00.000]  神的氣絕
[00:12:00.000 --> 00:12:02.000]  當他要承擔世人的罪
[00:12:02.000 --> 00:12:04.000]  和世人要受到
[00:12:04.000 --> 00:12:06.000]  神憤怒的刑罰
[00:12:06.000 --> 00:12:08.000]  神就會離開他
[00:12:08.000 --> 00:12:10.000]  掩面不看他
[00:12:10.000 --> 00:12:14.000]  耶穌是害怕
[00:12:14.000 --> 00:12:16.000]  神的氣絕
[00:12:16.000 --> 00:12:20.000]  他向神坦承
[00:12:20.000 --> 00:12:22.000]  他內心的衝突
[00:12:22.000 --> 00:12:24.000]  是我的意思
[00:12:24.000 --> 00:12:26.000]  還是父的意思
[00:12:26.000 --> 00:12:28.000]  我們看到
[00:12:28.000 --> 00:12:30.000]  主耶穌的禱告
[00:12:30.000 --> 00:12:32.000]  是表達他內裡真實的感受
[00:12:32.000 --> 00:12:34.000]  禱告不是
[00:12:34.000 --> 00:12:36.000]  宗教規條
[00:12:36.000 --> 00:12:38.000]  而是和天父談心
[00:12:38.000 --> 00:12:40.000]  最近很多基督徒
[00:12:40.000 --> 00:12:42.000]  圍到香港祈禱的時候
[00:12:42.000 --> 00:12:44.000]  都會向神哭訴
[00:12:44.000 --> 00:12:46.000]  為什麼會這樣
[00:12:46.000 --> 00:12:48.000]  我可以
[00:12:48.000 --> 00:12:50.000]  做些什麼
[00:12:52.000 --> 00:12:54.000]  禱告的內容
[00:12:54.000 --> 00:12:56.000]  除了尋求神的心意
[00:12:56.000 --> 00:12:58.000]  除了表達真實的感受
[00:12:58.000 --> 00:13:00.000]  也是願意
[00:13:00.000 --> 00:13:02.000]  毀身和信服
[00:13:02.000 --> 00:13:04.000]  主耶穌願意毀身
[00:13:04.000 --> 00:13:06.000]  信服於神
[00:13:06.000 --> 00:13:08.000]  將主權交給神
[00:13:08.000 --> 00:13:10.000]  只是求神的旨意成就
[00:13:10.000 --> 00:13:12.000]  而不是按著自己的心意而行
[00:13:12.000 --> 00:13:16.000]  也不是要活在人的期望當中
[00:13:16.000 --> 00:13:20.000]  就是那些渴望復國的以色列百姓
[00:13:22.000 --> 00:13:24.000]  那些跟隨他已經有三年多時間的門徒
[00:13:24.000 --> 00:13:28.000]  主耶穌這樣禱告
[00:13:28.000 --> 00:13:30.000]  是很疲乏的
[00:13:30.000 --> 00:13:32.000]  所以路加福音記載說
[00:13:32.000 --> 00:13:34.000]  有一位天使
[00:13:34.000 --> 00:13:36.000]  從天上顯現
[00:13:36.000 --> 00:13:38.000]  加添他的力量
[00:13:38.000 --> 00:13:42.000]  英文是Strengthen
[00:13:42.000 --> 00:13:44.000]  讓他有力量
[00:13:44.000 --> 00:13:46.000]  讓他再次強壯起來
[00:13:46.000 --> 00:13:48.000]  這個意思
[00:13:48.000 --> 00:13:50.000]  這個描述好像有點奇怪
[00:13:50.000 --> 00:13:52.000]  為什麼天使
[00:13:52.000 --> 00:13:54.000]  可以加力量給主耶穌
[00:13:54.000 --> 00:13:56.000]  天使可以加力量
[00:13:56.000 --> 00:13:58.000]  給神的兒子
[00:13:58.000 --> 00:14:02.000]  幸好我們在新約聖經另外一處
[00:14:02.000 --> 00:14:04.000]  我們找到相同的字
[00:14:04.000 --> 00:14:06.000]  在《使徒行傳》第九章第十九節
[00:14:06.000 --> 00:14:08.000]  那裡說吃過飯就健壯了
[00:14:08.000 --> 00:14:10.000]  這個健壯了
[00:14:10.000 --> 00:14:12.000]  就健壯了
[00:14:12.000 --> 00:14:14.000]  也是用Strengthen這個字
[00:14:14.000 --> 00:14:16.000]  讓他再次強壯
[00:14:16.000 --> 00:14:18.000]  《使徒行傳》第九章
[00:14:18.000 --> 00:14:20.000]  在說什麼呢
[00:14:20.000 --> 00:14:22.000]  在說保羅在大馬色的路上
[00:14:22.000 --> 00:14:24.000]  遇見了主
[00:14:24.000 --> 00:14:26.000]  然後他三天三夜
[00:14:26.000 --> 00:14:28.000]  都看不到東西
[00:14:28.000 --> 00:14:30.000]  他不吃不喝三天三夜
[00:14:30.000 --> 00:14:32.000]  後來主差派亞拿尼亞
[00:14:32.000 --> 00:14:36.000]  使他再次有力量
[00:14:36.000 --> 00:14:38.000]  上述這個經文描述
[00:14:38.000 --> 00:14:40.000]  他看東西之後
[00:14:40.000 --> 00:14:42.000]  他吃過飯就健壯了
[00:14:42.000 --> 00:14:44.000]  所以這個就健壯了
[00:14:44.000 --> 00:14:46.000]  這個Strengthen這個字
[00:14:46.000 --> 00:14:48.000]  是指身體方面的健壯
[00:14:48.000 --> 00:14:50.000]  我們不要忘記
[00:14:50.000 --> 00:14:52.000]  路加是個醫生
[00:14:52.000 --> 00:14:54.000]  所以他在這方面特別敏感
[00:14:54.000 --> 00:14:56.000]  在《馬太方》第四章十一節
[00:14:56.000 --> 00:14:58.000]  說到主耶穌受試探完之後
[00:14:58.000 --> 00:15:00.000]  就說有天使來侍候他
[00:15:00.000 --> 00:15:02.000]  也是這個意思
[00:15:02.000 --> 00:15:04.000]  Strengthen的意思
[00:15:04.000 --> 00:15:06.000]  所以我可以想像到
[00:15:06.000 --> 00:15:08.000]  當時的情況好像有些在拳賽裡
[00:15:08.000 --> 00:15:10.000]  打拼繩
[00:15:10.000 --> 00:15:12.000]  拳手打完一輪之後
[00:15:12.000 --> 00:15:14.000]  可能在休息的時間
[00:15:14.000 --> 00:15:16.000]  祂會給他一塊毛巾和水
[00:15:16.000 --> 00:15:18.000]  讓他可以擦乾汗
[00:15:18.000 --> 00:15:20.000]  喝點水補充體力
[00:15:20.000 --> 00:15:22.000]  可以再有身體的力量
[00:15:22.000 --> 00:15:26.000]  這個助手就像天使一樣
[00:15:26.000 --> 00:15:28.000]  幫助主耶穌加他力量
[00:15:28.000 --> 00:15:32.000]  祈禱的能力
[00:15:32.000 --> 00:15:34.000]  不在於叫我們脫離苦難
[00:15:34.000 --> 00:15:36.000]  而是帶領我們經過苦難
[00:15:36.000 --> 00:15:40.000]  讓我們忍耐和堅毅
[00:15:42.000 --> 00:15:44.000]  你們要禱告
[00:15:44.000 --> 00:15:46.000]  免得入了迷惑
[00:15:46.000 --> 00:15:50.000]  來到英勇的層面
[00:15:50.000 --> 00:15:52.000]  在面對近日香港發生的社會事件
[00:15:52.000 --> 00:15:54.000]  我在禱告當中
[00:15:54.000 --> 00:15:56.000]  有一些學習和領受
[00:15:56.000 --> 00:15:58.000]  想和大家分享
[00:15:58.000 --> 00:16:00.000]  首先第一件事
[00:16:00.000 --> 00:16:02.000]  就是要尊重他人的意見
[00:16:02.000 --> 00:16:06.000]  我爸爸和我兩個女兒
[00:16:06.000 --> 00:16:08.000]  年紀相差幾十年
[00:16:08.000 --> 00:16:10.000]  也有五六十年了
[00:16:10.000 --> 00:16:12.000]  對近日香港發生的事情
[00:16:12.000 --> 00:16:14.000]  有很大程度的差別
[00:16:14.000 --> 00:16:16.000]  也有很不同的看法
[00:16:16.000 --> 00:16:20.000]  但是彼此尊重
[00:16:20.000 --> 00:16:22.000]  能夠說出自己的觀點
[00:16:22.000 --> 00:16:24.000]  不會咒罵
[00:16:24.000 --> 00:16:26.000]  大家有良好的關係
[00:16:26.000 --> 00:16:28.000]  彼此信任
[00:16:28.000 --> 00:16:30.000]  所以能夠暢所欲言
[00:16:30.000 --> 00:16:32.000]  很放心地說一頓
[00:16:32.000 --> 00:16:34.000]  在近代教會歷史裡
[00:16:34.000 --> 00:16:36.000]  當群體面對苦難的時候
[00:16:36.000 --> 00:16:38.000]  個別的信徒
[00:16:38.000 --> 00:16:40.000]  或者教會
[00:16:40.000 --> 00:16:42.000]  可以有完全極端的看法
[00:16:42.000 --> 00:16:44.000]  但也可以很熟悉
[00:16:44.000 --> 00:16:48.000]  例如拉丁美洲的解放神學
[00:16:48.000 --> 00:16:50.000]  這些神學家認為
[00:16:50.000 --> 00:16:52.000]  教會應該站在
[00:16:52.000 --> 00:16:54.000]  貧窮人那邊
[00:16:54.000 --> 00:16:56.000]  站在弱勢那邊
[00:16:56.000 --> 00:16:58.000]  站在受壓制的人群當中
[00:16:58.000 --> 00:17:00.000]  去為他們爭取公義
[00:17:00.000 --> 00:17:02.000]  甚至不惜對抗
[00:17:02.000 --> 00:17:06.000]  他們有這個領受
[00:17:06.000 --> 00:17:08.000]  我們看回中國著名的教會領袖
[00:17:08.000 --> 00:17:10.000]  魏拓星先生
[00:17:10.000 --> 00:17:12.000]  這位牧者
[00:17:12.000 --> 00:17:14.000]  他有截然不同的觀點
[00:17:14.000 --> 00:17:16.000]  他認為信徒在苦難當中
[00:17:16.000 --> 00:17:18.000]  忍受
[00:17:18.000 --> 00:17:20.000]  操練自己的靈性
[00:17:20.000 --> 00:17:24.000]  兩個看法是很不同
[00:17:24.000 --> 00:17:26.000]  是很極端
[00:17:26.000 --> 00:17:28.000]  但也可以很熟悉
[00:17:28.000 --> 00:17:30.000]  所以我們要彼此尊重
[00:17:30.000 --> 00:17:34.000]  今天世界很多國家或地區
[00:17:34.000 --> 00:17:36.000]  在極權統治之下
[00:17:36.000 --> 00:17:38.000]  在戰亂當中
[00:17:38.000 --> 00:17:40.000]  生活是很困苦的
[00:17:40.000 --> 00:17:42.000]  我知道有些難民
[00:17:42.000 --> 00:17:44.000]  他們本來是專業人士
[00:17:44.000 --> 00:17:46.000]  但因為要逃避
[00:17:46.000 --> 00:17:48.000]  種族清洗
[00:17:48.000 --> 00:17:50.000]  所以他們就逃難
[00:17:50.000 --> 00:17:52.000]  離開了自己的家園
[00:17:52.000 --> 00:17:54.000]  去到陌生的地方
[00:17:54.000 --> 00:17:56.000]  他們本身的專業
[00:17:56.000 --> 00:17:58.000]  不被承認
[00:17:58.000 --> 00:18:02.000]  在異邦要從事相對比較基層的工作
[00:18:02.000 --> 00:18:04.000]  來維持生活
