
[00:00:00.000 --> 00:00:03.660]  好開心今日能夠同大家一齊見拜神
[00:03:46.040 --> 00:03:50.040]  就是講到恩、信、清、義的奇妙恩典
[00:03:50.040 --> 00:03:53.040]  上帝藉著他愛子的使命
[00:03:53.040 --> 00:03:56.040]  叫信耶穌的人得著赦免、清義
[00:03:56.040 --> 00:04:01.040]  和永遠不會隔絕的愛
[00:04:01.040 --> 00:04:03.040]  基督的愛
[00:04:03.040 --> 00:04:06.040]  我們來看這一段經文
[00:04:06.040 --> 00:04:09.040]  如果有神學家說
[00:04:09.040 --> 00:04:14.040]  如果你把聖經給作一個戒指
[00:04:14.040 --> 00:04:19.040]  羅馬書其實就是鑽石戒指的鑽石
[00:04:19.040 --> 00:04:23.040]  而第八章就是鑽石發出來的光輝
[00:04:23.040 --> 00:04:26.040]  有沒有人帶了鑽石戒指來?
[00:04:26.040 --> 00:04:28.040]  我一隻都沒有
[00:04:28.040 --> 00:04:31.040]  我結婚戒指太窄
[00:04:31.040 --> 00:04:32.040]  看來我藏起來了
[00:04:32.040 --> 00:04:34.040]  現在不知道去了哪裡
[00:04:34.040 --> 00:04:36.040]  可能要買另一隻
[00:04:36.040 --> 00:04:42.040]  鑽石戒指我沒有帶過
[00:04:42.040 --> 00:04:44.040]  這個光芒
[00:04:44.040 --> 00:04:47.040]  今天我要看為什麼羅馬書第八章
[00:04:47.040 --> 00:04:50.040]  竟然是鑽石戒指的光芒呢?
[00:04:50.040 --> 00:04:54.040]  這一段經文其實有兩個主題
[00:04:54.040 --> 00:04:57.040]  我希望大家能夠看到
[00:04:57.040 --> 00:05:00.040]  第一個就是不被分離
[00:05:00.040 --> 00:05:03.040]  第二個就是不被分隔
[00:05:03.040 --> 00:05:04.040]  不被定罪
[00:05:04.040 --> 00:05:06.040]  第二個就是不被分隔
[00:05:06.040 --> 00:05:07.040]  或者永不分離
[00:05:07.040 --> 00:05:12.040]  第31至34節就說到你不被定罪
[00:05:12.040 --> 00:05:17.040]  第35至39節就說到你永不分離
[00:05:17.040 --> 00:05:18.040]  與基督分離
[00:05:18.040 --> 00:05:19.040]  其實很厲害
[00:05:19.040 --> 00:05:21.040]  今天所說的話很厲害
[00:05:21.040 --> 00:05:22.040]  大家留意聽
[00:05:22.040 --> 00:05:25.040]  我們首先看看什麼叫不被定罪呢?
[00:05:25.040 --> 00:05:28.040]  你可以想像法庭的審判
[00:05:28.040 --> 00:05:33.040]  有沒有人去過法庭做過陪審員?
[00:05:33.040 --> 00:05:35.040]  有一個
[00:05:35.040 --> 00:05:37.040]  有沒有人去過法庭做過被告?
[00:05:37.040 --> 00:05:40.040]  我今天回來聽你所說的話
[00:05:40.040 --> 00:05:46.040]  這幅圖畫是美國幾十年前的法庭
[00:05:46.040 --> 00:05:48.040]  真實景象
[00:05:48.040 --> 00:05:50.040]  有法官
[00:05:50.040 --> 00:05:51.040]  有被告
[00:05:51.040 --> 00:05:53.040]  有記者
[00:05:53.040 --> 00:05:54.040]  有辯護律師
[00:05:54.040 --> 00:05:56.040]  有主控官
[00:05:56.040 --> 00:05:58.040]  你可以想像
[00:05:58.040 --> 00:06:01.040]  如果你出席一個法庭
[00:06:01.040 --> 00:06:03.040]  上帝就是法官
[00:06:03.040 --> 00:06:04.040]  你就是被告
[00:06:04.040 --> 00:06:07.040]  那個主控官就是魔鬼
[00:06:07.040 --> 00:06:08.040]  這個魔鬼很厲害
[00:06:08.040 --> 00:06:12.040]  他將你所有的罪都說出來
[00:06:12.040 --> 00:06:13.040]  無所遁形
[00:06:13.040 --> 00:06:14.040]  清清楚楚
[00:06:14.040 --> 00:06:16.040]  魔鬼的記性很好
[00:06:16.040 --> 00:06:17.040]  你從出生到現在
[00:06:17.040 --> 00:06:18.040]  所有罪都記得
[00:06:18.040 --> 00:06:20.040]  你自己就不記得了
[00:06:20.040 --> 00:06:22.040]  你過去一個星期犯了多少罪都不記得了
[00:06:22.040 --> 00:06:24.040]  你罵過我都不記得了
[00:06:24.040 --> 00:06:25.040]  魔鬼都記得了
[00:06:25.040 --> 00:06:26.040]  數出來
[00:06:26.040 --> 00:06:28.040]  有證有據
[00:06:28.040 --> 00:06:30.040]  那你就慘了
[00:06:30.040 --> 00:06:32.040]  法官就在上面
[00:06:32.040 --> 00:06:33.040]  正大光明
[00:06:33.040 --> 00:06:37.040]  結果審訊的結果是什麼
[00:06:37.040 --> 00:06:38.040]  無罪釋放
[00:06:38.040 --> 00:06:40.040]  Not guilty
[00:06:40.040 --> 00:06:42.040]  有沒有搞錯
[00:06:42.040 --> 00:06:44.040]  這麼多罪都無罪釋放
[00:06:44.040 --> 00:06:45.040]  因為
[00:06:45.040 --> 00:06:50.040]  因為羅馬書第八章31到34節所說
[00:06:50.040 --> 00:06:51.040]  既是這樣
[00:06:51.040 --> 00:06:54.040]  我們對這些華人有什麼話說呢
[00:06:54.040 --> 00:06:57.040]  上帝若這樣為我們
[00:06:57.040 --> 00:06:59.040]  誰能夠抵擋我們呢
[00:06:59.040 --> 00:07:04.040]  他連自己的兒子都捨得為我們眾人把他交出來
[00:07:04.040 --> 00:07:11.040]  難道不也把萬佑和他和基督一起白白的賜給我們嗎
[00:07:11.040 --> 00:07:14.040]  誰能控告神所揀選的人呢
[00:07:14.040 --> 00:07:16.040]  有神稱我們為異了
[00:07:16.040 --> 00:07:18.040]  誰能定我們的罪呢
[00:07:18.040 --> 00:07:20.040]  有基督為我們死了
[00:07:20.040 --> 00:07:21.040]  而且復活了
[00:07:21.040 --> 00:07:23.040]  現今在在神的右邊
[00:07:23.040 --> 00:07:26.040]  也替我們祈求
[00:07:26.040 --> 00:07:31.040]  這篇經文就是我今天用的標題
[00:07:31.040 --> 00:07:34.040]  上帝撐你
[00:07:34.040 --> 00:07:35.040]  上帝撐你
[00:07:35.040 --> 00:07:40.040]  上帝將他的兒子交出來
[00:07:40.040 --> 00:07:41.040]  為你死
[00:07:41.040 --> 00:07:44.040]  什麼叫將兒子交出來
[00:07:44.040 --> 00:07:46.040]  有一個媽媽
[00:07:46.040 --> 00:07:48.040]  她懷孕
[00:07:48.040 --> 00:07:50.040]  因為媽媽是一個獨生子
[00:07:50.040 --> 00:07:53.040]  她想起她懷孕時的那種痛苦
[00:07:53.040 --> 00:07:54.040]  在座當中
[00:07:54.040 --> 00:07:56.040]  可以當媽媽的經歷過
[00:07:56.040 --> 00:07:57.040]  尤其是第一胎
[00:07:57.040 --> 00:07:58.040]  那個痛苦
[00:07:58.040 --> 00:08:01.040]  頭幾個禮拜就嘔吐
[00:08:01.040 --> 00:08:04.040]  就是Morning Sickness
[00:08:04.040 --> 00:08:05.040]  嘔吐
[00:08:05.040 --> 00:08:06.040]  過了幾個月
[00:08:06.040 --> 00:08:08.040]  通常就沒有了嘔吐
[00:08:08.040 --> 00:08:10.040]  但是那個小孩子就越來越頑皮
[00:08:10.040 --> 00:08:12.040]  又撐在那裡
[00:08:12.040 --> 00:08:16.040]  好像你的肚皮是個Balloon一樣
[00:08:16.040 --> 00:08:19.040]  而且身體就越來越重
[00:08:19.040 --> 00:08:21.040]  你又睡得不好
[00:08:21.040 --> 00:08:22.040]  有時候還要在醫院
[00:08:22.040 --> 00:08:23.040]  要安靜
[00:08:23.040 --> 00:08:25.040]  醫生叫你不要動
[00:08:25.040 --> 00:08:28.040]  那九個月的懷胎就很辛苦
[00:08:28.040 --> 00:08:31.040]  嬰兒出生的時候
[00:08:31.040 --> 00:08:34.040]  那個痛苦就難以形容
[00:08:34.040 --> 00:08:37.040]  我太太生第一個嬰兒的時候
[00:08:37.040 --> 00:08:38.040]  她的痛苦
[00:08:38.040 --> 00:08:40.040]  那個護士就說
[00:08:40.040 --> 00:08:42.040]  你不要怎樣
[00:08:42.040 --> 00:08:43.040]  那個醫生說
[00:08:43.040 --> 00:08:44.040]  你沒有經歷過
[00:08:44.040 --> 00:08:45.040]  你不知道
[00:08:45.040 --> 00:08:47.040]  他沒有辦法聽到你所說的
[00:08:47.040 --> 00:08:49.040]  那個痛苦其實真的很嚴重
[00:08:49.040 --> 00:08:51.040]  嬰兒出生之後
[00:08:51.040 --> 00:08:53.040]  他就很開心
[00:08:53.040 --> 00:08:54.040]  來養育他
[00:08:54.040 --> 00:08:56.040]  供書教學
[00:08:56.040 --> 00:08:57.040]  每天都抱著他
[00:08:57.040 --> 00:08:58.040]  又跟他唱歌
[00:08:58.040 --> 00:09:00.040]  又跟他唸古文
[00:09:00.040 --> 00:09:04.040]  又跟他做很多的事情
[00:09:04.040 --> 00:09:07.040]  這個嬰兒長大成人
[00:09:07.040 --> 00:09:09.040]  是一個美男子
[00:09:09.040 --> 00:09:11.040]  開心嗎
[00:09:11.040 --> 00:09:13.040]  一個很英俊的男子
[00:09:13.040 --> 00:09:15.040]  十八歲
[00:09:15.040 --> 00:09:16.040]  收到一封信
[00:09:16.040 --> 00:09:17.040]  政府來
[00:09:17.040 --> 00:09:20.040]  說你的兒子十八歲要當兵
[00:09:20.040 --> 00:09:22.040]  因為國家打仗
[00:09:22.040 --> 00:09:24.040]  我們需要有男子當兵
[00:09:24.040 --> 00:09:26.040]  抵抗外敵
[00:09:26.040 --> 00:09:28.040]  他的兒子就入伍
[00:09:28.040 --> 00:09:29.040]  授勳
[00:09:29.040 --> 00:09:31.040]  上戰場
[00:09:31.040 --> 00:09:33.040]  有一天
[00:09:33.040 --> 00:09:34.040]  他媽媽在家裡
[00:09:34.040 --> 00:09:36.040]  聽到有人敲門
[00:09:36.040 --> 00:09:38.040]  有一位長官
[00:09:38.040 --> 00:09:40.040]  穿了很漂亮的
[00:09:40.040 --> 00:09:44.040]  很整齊的軍服
[00:09:44.040 --> 00:09:45.040]  太太
[00:09:45.040 --> 00:09:46.040]  我要告訴你
[00:09:46.040 --> 00:09:48.040]  你的兒子
[00:09:48.040 --> 00:09:50.040]  為國捐軀
[00:09:50.040 --> 00:09:52.040]  他震惶
[00:09:52.040 --> 00:09:54.040]  這個媽媽
[00:09:54.040 --> 00:09:56.040]  就是把兒子交出來
[00:09:56.040 --> 00:09:58.040]  為國家寫了
[00:09:58.040 --> 00:10:00.040]  上帝
[00:10:00.040 --> 00:10:02.040]  在三十二節就這麼說
[00:10:02.040 --> 00:10:04.040]  把他的兒子都寫了
[00:10:04.040 --> 00:10:06.040]  為我們交出來
[00:10:06.040 --> 00:10:08.040]  這個
[00:10:08.040 --> 00:10:10.040]  就是交出來
[00:10:10.040 --> 00:10:12.040]  他連自己的兒子都寫了
[00:10:12.040 --> 00:10:16.040]  為我們眾人把他交出來
[00:10:16.040 --> 00:10:18.040]  所以這段經文有兩個主題
[00:10:18.040 --> 00:10:20.040]  第一個
[00:10:20.040 --> 00:10:22.040]  就是
[00:10:22.040 --> 00:10:23.040]  不被定罪
[00:10:23.040 --> 00:10:25.040]  因為耶穌基督被交出來
[00:10:25.040 --> 00:10:27.040]  為你的罪捨棄
[00:10:27.040 --> 00:10:28.040]  為你的罪犧牲
[00:10:28.040 --> 00:10:30.040]  所以有一天
[00:10:30.040 --> 00:10:31.040]  你信耶穌的話
[00:10:31.040 --> 00:10:34.040]  你到神的面前就不被定罪
[00:10:34.040 --> 00:10:36.040]  剛才我們念那
[00:10:36.040 --> 00:10:40.040]  領師教導我們念那首歌
[00:10:40.040 --> 00:10:41.040]  念了三次
[00:10:41.040 --> 00:10:42.040]  大家記不記得
[00:10:42.040 --> 00:10:44.040]  神愛世人
[00:10:44.040 --> 00:10:47.040]  甚至將他的獨生子賜給他們
[00:10:47.040 --> 00:10:49.040]  要一切信他的
[00:10:49.040 --> 00:10:51.040]  不致滅亡
[00:10:51.040 --> 00:10:53.040]  Not guilty
[00:10:53.040 --> 00:10:54.040]  無罪釋放
[00:10:54.040 --> 00:10:56.040]  反得永生
[00:10:56.040 --> 00:10:58.040]  你說這是不是很榮耀
[00:10:58.040 --> 00:11:01.040]  是不是鑽石戒指的光芒
[00:11:01.040 --> 00:11:03.040]  就是不被定罪
[00:11:03.040 --> 00:11:05.040]  第二個
[00:11:05.040 --> 00:11:06.040]  永不分離
[00:11:06.040 --> 00:11:08.040]  古往今來
[00:11:08.040 --> 00:11:10.040]  生離死別
[00:11:10.040 --> 00:11:12.040]  是令人傷感痛苦
[00:11:12.040 --> 00:11:15.040]  宋朝的蘇軾
[00:11:15.040 --> 00:11:18.040]  他的太太死了十年之後
[00:11:18.040 --> 00:11:20.040]  他作了一首詞
[00:11:20.040 --> 00:11:22.040]  懷念他的太太
[00:11:22.040 --> 00:11:25.040]  十年生死兩茫茫
[00:11:25.040 --> 00:11:28.040]  不思量自難忘
[00:11:28.040 --> 00:11:32.040]  千里孤墳無處話淒涼
[00:11:32.040 --> 00:11:35.040]  另一個宋朝的詞人柳永
[00:11:35.040 --> 00:11:38.040]  他和他的愛人分別
[00:11:38.040 --> 00:11:40.040]  他作了另一首詞
[00:11:40.040 --> 00:11:43.040]  多情自古相離別
[00:11:43.040 --> 00:11:46.040]  近那堪難落青秋節
[00:11:46.040 --> 00:11:48.040]  今朝酒醒何處
[00:11:48.040 --> 00:11:52.040]  楊柳案曉風殘月
[00:11:52.040 --> 00:11:54.040]  在五日之前
[00:11:54.040 --> 00:11:56.040]  有一則新聞
[00:11:56.040 --> 00:11:57.040]  美國一則新聞
[00:11:57.040 --> 00:12:00.040]  有一對夫妻結婚了二十七年
[00:12:00.040 --> 00:12:02.040]  七十三年
[00:12:02.040 --> 00:12:04.040]  他二十幾歲就結婚
[00:12:04.040 --> 00:12:06.040]  七十三年九十幾歲
[00:12:06.040 --> 00:12:09.040]  他們不忍婚離
[00:12:09.040 --> 00:12:12.040]  就決定安樂死
[00:12:12.040 --> 00:12:14.040]  他拿到政府的批准
[00:12:14.040 --> 00:12:18.040]  有醫生和他們執行安樂死
[00:12:18.040 --> 00:12:21.040]  我不贊成安樂死
[00:12:21.040 --> 00:12:22.040]  我不贊成
[00:12:22.040 --> 00:12:26.040]  你不要以為牧師可以准許我們這樣做
[00:12:26.040 --> 00:12:27.040]  我不贊成
[00:12:27.040 --> 00:12:29.040]  不過我想提這對夫婦
[00:12:29.040 --> 00:12:31.040]  那個恩愛到一個地步
[00:12:31.040 --> 00:12:33.040]  他不忍心一個人離開
[00:12:33.040 --> 00:12:35.040]  另一個人孤獨地留在這裡
[00:12:35.040 --> 00:12:37.040]  所以說我們一起死
[00:12:37.040 --> 00:12:40.040]  一起在黃泉裏繼續
[00:12:40.040 --> 00:12:42.040]  我想問大家
[00:12:42.040 --> 00:12:44.040]  你一起死了之後
[00:12:44.040 --> 00:12:47.040]  將來會不會繼續一起呢
[00:12:47.040 --> 00:12:49.040]  會不會
[00:12:49.040 --> 00:12:51.040]  在乎你有沒有信耶穌
[00:12:51.040 --> 00:12:54.040]  如果你不信耶穌的話
[00:12:54.040 --> 00:12:56.040]  凡是聖經裏面
[00:12:56.040 --> 00:12:57.040]  耶穌講到的比喻
[00:12:57.040 --> 00:12:59.040]  講到陰間
[00:12:59.040 --> 00:13:00.040]  是一個人
[00:13:00.040 --> 00:13:01.040]  沒有提兩個人
[00:13:01.040 --> 00:13:03.040]  財主在陰間裏面
[00:13:03.040 --> 00:13:05.040]  有沒有開派對
[00:13:05.040 --> 00:13:06.040]  沒有
[00:13:06.040 --> 00:13:07.040]  沒有人
[00:13:07.040 --> 00:13:08.040]  是不是
[00:13:08.040 --> 00:13:10.040]  弟兄姊妹
[00:13:10.040 --> 00:13:11.040]  聖經說
[00:13:11.040 --> 00:13:13.040]  按著定命
[00:13:13.040 --> 00:13:15.040]  人人都有一死
[00:13:15.040 --> 00:13:17.040]  死後還有審判
[00:13:17.040 --> 00:13:20.040]  無論我們今生如何精彩
[00:13:20.040 --> 00:13:22.040]  最後都要結束
[00:13:22.040 --> 00:13:24.040]  無論我們的愛情
[00:13:24.040 --> 00:13:26.040]  多麼美滿
[00:13:26.040 --> 00:13:29.040]  最後都要分手
[00:13:29.040 --> 00:13:32.040]  但是上帝今日賜給我們一個恩典
[00:13:32.040 --> 00:13:34.040]  就是我們的主題的第二課
[00:13:34.040 --> 00:13:35.040]  就是永不分離
[00:13:35.040 --> 00:13:38.040]  我們信了耶穌之後
[00:13:38.040 --> 00:13:40.040]  我們接受了這個禮物之後
[00:13:40.040 --> 00:13:43.040]  我們就和耶穌基督的愛一起
[00:13:43.040 --> 00:13:46.040]  基督與我們永不分離
[00:13:46.040 --> 00:13:48.040]  我們再看羅馬書
[00:13:48.040 --> 00:13:50.040]  剛才所讀的經文第八章
[00:13:50.040 --> 00:13:52.040]  第35到37字
[00:13:52.040 --> 00:13:55.040]  他說誰能夠使我們與基督的愛隔絕呢
[00:13:55.040 --> 00:13:56.040]  是患難嗎
[00:13:56.040 --> 00:13:57.040]  是困苦嗎
[00:13:57.040 --> 00:13:58.040]  是迫害嗎
[00:13:58.040 --> 00:13:59.040]  是飢餓嗎
[00:13:59.040 --> 00:14:00.040]  是赤身怒體嗎
[00:14:00.040 --> 00:14:01.040]  是危險嗎
[00:14:01.040 --> 00:14:02.040]  是刀劍嗎
[00:14:02.040 --> 00:14:05.040]  愛我們的那一位
[00:14:05.040 --> 00:14:09.040]  我們在這一切事上都得勝有餘了
[00:14:09.040 --> 00:14:11.040]  你看不看到上帝撐你
[00:14:11.040 --> 00:14:13.040]  上帝撐你
[00:14:13.040 --> 00:14:15.040]  沒有東西能夠
[00:14:15.040 --> 00:14:18.040]  使我們與基督的愛隔絕
[00:14:18.040 --> 00:14:20.040]  我們是得勝有餘
[00:14:20.040 --> 00:14:22.040]  接著他又說
[00:14:22.040 --> 00:14:24.040]  第38到39字
[00:14:24.040 --> 00:14:25.040]  保羅說
[00:14:25.040 --> 00:14:26.040]  因為我深信
[00:14:26.040 --> 00:14:27.040]  無論是死是生
[00:14:27.040 --> 00:14:28.040]  是天使是掌權
[00:14:28.040 --> 00:14:29.040]  是現在是將來的事
[00:14:29.040 --> 00:14:30.040]  是有能力的
[00:14:30.040 --> 00:14:31.040]  有高天的
[00:14:31.040 --> 00:14:34.040]  或者任何別的被造之物
[00:14:34.040 --> 00:14:37.040]  都不能叫我們與神的愛隔絕
[00:14:37.040 --> 00:14:40.040]  這愛是在我們的主耶穌基督裡的
[00:14:40.040 --> 00:14:43.040]  這段經文就給我們看得很清楚
[00:14:43.040 --> 00:14:45.040]  我們與基督是永不分離
[00:14:45.040 --> 00:14:48.040]  這個不分離有兩點很重要
[00:14:48.040 --> 00:14:50.040]  我想大家知道
[00:14:50.040 --> 00:14:51.040]  第一點
[00:14:51.040 --> 00:14:53.040]  永不分離的基礎就是
[00:14:53.040 --> 00:14:55.040]  耶穌基督永遠活著
[00:14:55.040 --> 00:14:57.040]  祂為我們死三日之後復活
[00:14:57.040 --> 00:14:58.040]  永遠活著
[00:14:58.040 --> 00:15:00.040]  祂將永生賜給一切信祂的人
[00:15:00.040 --> 00:15:03.040]  以至將來你與基督永遠不分離
[00:15:03.040 --> 00:15:05.040]  第二點
[00:15:05.040 --> 00:15:10.040]  永不分離不等於我們不會經歷人生的憂患
[00:15:10.040 --> 00:15:12.040]  剛才我們讀過很多的憂患
[00:15:12.040 --> 00:15:16.040]  困苦、迫不及待、飢餓、赤身怒體、危險刀劍
[00:15:16.040 --> 00:15:21.040]  這些都不能叫我們與基督的愛分離
[00:15:21.040 --> 00:15:24.040]  所以永不分離有個基礎
[00:15:24.040 --> 00:15:26.040]  就是基督活著
[00:15:26.040 --> 00:15:29.040]  永不分離不等於我們沒有憂患
[00:15:29.040 --> 00:15:31.040]  上面提到這對夫妻
[00:15:31.040 --> 00:15:33.040]  如果他信耶穌的話
[00:15:33.040 --> 00:15:35.040]  總是他在地上分離
[00:15:35.040 --> 00:15:38.040]  將來在天上是不會分離
[00:15:38.040 --> 00:15:40.040]  與耶穌基督一起
[00:15:40.040 --> 00:15:43.040]  所以如果你愛一個人
[00:15:43.040 --> 00:15:45.040]  你想與他永遠一起
[00:15:45.040 --> 00:15:47.040]  你最好是怎樣
[00:15:47.040 --> 00:15:48.040]  帶他信耶穌
[00:15:48.040 --> 00:15:49.040]  你自己也會信
[00:15:49.040 --> 00:15:51.040]  否則他信了你不信
[00:15:51.040 --> 00:15:53.040]  結果也是分離
[00:15:53.040 --> 00:15:55.040]  所以你自己信耶穌
[00:15:55.040 --> 00:15:56.040]  你帶他信耶穌
[00:15:56.040 --> 00:16:00.040]  將來在天國裏永不分離
[00:16:00.040 --> 00:16:02.040]  如果我想與羅穆斯一起
[00:16:02.040 --> 00:16:04.040]  我不想聽他講道
[00:16:04.040 --> 00:16:05.040]  這樣也可以
[00:16:05.040 --> 00:16:06.040]  你信耶穌就可以了
[00:16:06.040 --> 00:16:09.040]  將來我在天堂你在天堂
[00:16:09.040 --> 00:16:12.040]  你不需要聽我講道也很開心
[00:16:12.040 --> 00:16:15.040]  我想提一提
[00:16:15.040 --> 00:16:17.040]  這段經文好像講很多的患難
[00:16:17.040 --> 00:16:19.040]  很多的痛苦
[00:16:19.040 --> 00:16:22.040]  如果我們看以前那段
[00:16:22.040 --> 00:16:24.040]  第35到37章
[00:16:24.040 --> 00:16:26.040]  誰能使我們與基督的愛隔絕呢
[00:16:26.040 --> 00:16:28.040]  是患難是困苦是迫伯飢餓
[00:16:28.040 --> 00:16:30.040]  赤身怒體危險刀劍抹
[00:16:30.040 --> 00:16:34.040]  似乎保羅也知道
[00:16:34.040 --> 00:16:36.040]  我們其實有很多的困難
[00:16:36.040 --> 00:16:38.040]  很多的患難
[00:16:38.040 --> 00:16:43.040]  我們基督徒應該對這個患難
[00:16:43.040 --> 00:16:46.040]  也有些認識
[00:16:46.040 --> 00:16:50.040]  究竟我們怎樣面對這個患難
[00:16:50.040 --> 00:16:53.040]  怎樣用今天所學的經文
[00:16:53.040 --> 00:16:55.040]  與基督永不分離
[00:16:55.040 --> 00:16:58.040]  來處理我們人生的患難呢
[00:16:58.040 --> 00:17:00.040]  有幾件事我鼓勵大家去想
[00:17:00.040 --> 00:17:02.040]  第一
[00:17:02.040 --> 00:17:06.040]  你要認同上帝的主權
[00:17:06.040 --> 00:17:09.040]  我們很多時候不明白
[00:17:09.040 --> 00:17:12.040]  為何上帝會容許這個世界這麼多的苦難
[00:17:12.040 --> 00:17:15.040]  我們不明白為何希特勒
[00:17:15.040 --> 00:17:16.040]  會殺了這麼多人
[00:17:16.040 --> 00:17:17.040]  上帝准許他這樣做
[00:17:17.040 --> 00:17:19.040]  第二次世界大戰
[00:17:19.040 --> 00:17:22.040]  現在中東的戰爭
