
[00:00:00.000 --> 00:00:02.800]  OK 可能大家都聽過
[00:02:49.000 --> 00:02:51.000]  還沒計算住宿
[00:02:51.000 --> 00:02:52.000]  還沒計算食物
[00:02:52.000 --> 00:02:53.000]  還沒計算交通
[00:02:53.000 --> 00:02:54.000]  只是學費一年
[00:02:54.000 --> 00:02:56.000]  就要最少一萬五千到二萬元
[00:02:56.000 --> 00:02:58.000]  你走不掉的
[00:02:58.000 --> 00:03:01.000]  如果你去讀名校
[00:03:01.000 --> 00:03:03.000]  那就難計算了
[00:03:03.000 --> 00:03:05.000]  除非你的兒子真的讀書很厲害
[00:03:05.000 --> 00:03:07.000]  我也希望你的兒子讀書很厲害
[00:03:07.000 --> 00:03:09.000]  你的小朋友讀書很厲害
[00:03:09.000 --> 00:03:11.000]  你可以有獎學金
[00:03:11.000 --> 00:03:12.000]  或者是
[00:03:12.000 --> 00:03:15.000]  你可以跟政府借到錢
[00:03:15.000 --> 00:03:16.000]  好一點的
[00:03:16.000 --> 00:03:20.000]  你都可以過得去
[00:03:20.000 --> 00:03:24.000]  到了小朋友畢業了
[00:03:24.000 --> 00:03:26.000]  出來找工作
[00:03:26.000 --> 00:03:28.000]  是不是可以鬆口氣
[00:03:28.000 --> 00:03:29.000]  可以鬆口氣嗎
[00:03:29.000 --> 00:03:30.000]  不行嗎
[00:03:30.000 --> 00:03:31.000]  為什麼不行
[00:03:31.000 --> 00:03:33.000]  問問你
[00:03:33.000 --> 00:03:37.000]  兒子坐在旁邊不敢說
[00:03:37.000 --> 00:03:38.000]  OK
[00:03:38.000 --> 00:03:41.000]  為什麼不行
[00:03:41.000 --> 00:03:45.000]  有沒有聽過中國人的一句話
[00:03:45.000 --> 00:03:48.000]  養兒一百歲
[00:03:48.000 --> 00:03:50.000]  你們認識嗎
[00:03:50.000 --> 00:03:53.000]  長幼九十九
[00:03:53.000 --> 00:03:54.000]  想著大學畢業
[00:03:54.000 --> 00:03:55.000]  賺錢
[00:03:55.000 --> 00:03:56.000]  鬆口氣
[00:03:56.000 --> 00:03:57.000]  不是的
[00:03:57.000 --> 00:03:59.000]  原來做父母
[00:03:59.000 --> 00:04:01.000]  無論你小孩多大
[00:04:01.000 --> 00:04:03.000]  只要你是自己的兒女
[00:04:03.000 --> 00:04:05.000]  你心裡是想念他的
[00:04:05.000 --> 00:04:07.000]  都是放不下的
[00:04:07.000 --> 00:04:09.000]  所以這句說話
[00:04:09.000 --> 00:04:12.000]  真的是很現實
[00:04:12.000 --> 00:04:14.000]  很真實的一件事情
[00:04:14.000 --> 00:04:16.000]  多多少少你都會
[00:04:16.000 --> 00:04:18.000]  想念他做工又想念他結婚
[00:04:18.000 --> 00:04:19.000]  老婆好不好
[00:04:19.000 --> 00:04:20.000]  老公好不好
[00:04:20.000 --> 00:04:21.000]  諸如此類的事情
[00:04:21.000 --> 00:04:24.000]  其實做父母親的
[00:04:24.000 --> 00:04:26.000]  痛惜自己的子女
[00:04:26.000 --> 00:04:28.000]  為他們的生活憂心
[00:04:28.000 --> 00:04:30.000]  其實很正常的
[00:04:30.000 --> 00:04:31.000]  為什麼呢
[00:04:31.000 --> 00:04:32.000]  自己生出來的
[00:04:32.000 --> 00:04:36.000]  我們稱之為自己的骨肉
[00:04:36.000 --> 00:04:37.000]  所以你關心他們
[00:04:37.000 --> 00:04:38.000]  愛他們
[00:04:38.000 --> 00:04:39.000]  疼愛他們
[00:04:39.000 --> 00:04:40.000]  為他們的生活憂心
[00:04:40.000 --> 00:04:41.000]  OK的
[00:04:41.000 --> 00:04:44.000]  不過我看大家一樣東西
[00:04:44.000 --> 00:04:48.000]  當你過分介入他們的生活
[00:04:48.000 --> 00:04:50.000]  我當然是過分
[00:04:50.000 --> 00:04:52.000]  當你過分介入他們的生活
[00:04:52.000 --> 00:04:54.000]  但是又沒有教他們
[00:04:54.000 --> 00:04:56.000]  怎樣做人
[00:04:56.000 --> 00:04:57.000]  沒有教他們
[00:04:57.000 --> 00:04:58.000]  怎樣去面對人生的困難
[00:04:58.000 --> 00:05:00.000]  怎樣去解決問題
[00:05:00.000 --> 00:05:03.000]  OK
[00:05:03.000 --> 00:05:04.000]  那我們是不是
[00:05:04.000 --> 00:05:06.000]  一個稱職的父母呢
[00:05:06.000 --> 00:05:08.000]  這個是我們今天的主題
[00:05:08.000 --> 00:05:09.000]  你覺得我們是不是
[00:05:09.000 --> 00:05:13.000]  一個稱職的爸爸媽媽呢
[00:05:13.000 --> 00:05:16.000]  我認識一些父母親
[00:05:16.000 --> 00:05:18.000]  就是牧師幾十年人
[00:05:18.000 --> 00:05:20.000]  見過很多人
[00:05:20.000 --> 00:05:24.000]  受了一個觀念影響
[00:05:24.000 --> 00:05:25.000]  養兒防老
[00:05:25.000 --> 00:05:26.000]  有沒有聽過
[00:05:26.000 --> 00:05:27.000]  都聽過了
[00:05:27.000 --> 00:05:28.000]  是不是
[00:05:28.000 --> 00:05:29.000]  養兒防老
[00:05:29.000 --> 00:05:30.000]  OK
[00:05:30.000 --> 00:05:31.000]  這個我們
[00:05:31.000 --> 00:05:33.000]  多了一點都受到影響
[00:05:33.000 --> 00:05:34.000]  所以小朋友說
[00:05:34.000 --> 00:05:35.000]  Daisy 你媽媽就懷孕了
[00:05:35.000 --> 00:05:36.000]  你要照顧我們
[00:05:36.000 --> 00:05:37.000]  諸如此類
[00:05:37.000 --> 00:05:40.000]  灌輸一大堆的思想
[00:05:40.000 --> 00:05:42.000]  其實都是OK的
[00:05:42.000 --> 00:05:45.000]  我覺得都沒有太大問題
[00:05:45.000 --> 00:05:48.000]  但是當你變得進取
[00:05:48.000 --> 00:05:52.000]  當你將孩子變成你自己的產業
[00:05:52.000 --> 00:05:56.000]  你有一種佔有慾的地步
[00:05:56.000 --> 00:05:57.000]  我兒子是我的
[00:05:57.000 --> 00:05:58.000]  我生出來的
[00:05:58.000 --> 00:05:59.000]  我女兒是我的
[00:05:59.000 --> 00:06:00.000]  我生出來的
[00:06:00.000 --> 00:06:02.000]  所以我是最重要的
[00:06:02.000 --> 00:06:04.000]  即是我爸爸媽媽是最重要的
[00:06:04.000 --> 00:06:07.000]  當你過分介入孩子的生活
[00:06:07.000 --> 00:06:08.000]  甚至有一種佔有慾
[00:06:08.000 --> 00:06:12.000]  將孩子變成你自己的財產的時候
[00:06:12.000 --> 00:06:13.000]  那就糟糕了
[00:06:13.000 --> 00:06:14.000]  為什麼呢
[00:06:14.000 --> 00:06:15.000]  就算他長大了
[00:06:15.000 --> 00:06:16.000]  成家立室
[00:06:16.000 --> 00:06:18.000]  你都不肯放手
[00:06:18.000 --> 00:06:20.000]  我見過一些父母真的這樣
[00:06:20.000 --> 00:06:21.000]  特別是媽媽
[00:06:21.000 --> 00:06:22.000]  不好意思
[00:06:22.000 --> 00:06:25.000]  當然是母親節
[00:06:25.000 --> 00:06:27.000]  他真的不肯放手
[00:06:27.000 --> 00:06:29.000]  結果就跟女婿
[00:06:29.000 --> 00:06:33.000]  或者跟媳婦爭寵
[00:06:33.000 --> 00:06:34.000]  有沒有見過
[00:06:34.000 --> 00:06:35.000]  我見過
[00:06:35.000 --> 00:06:37.000]  不知道你們有沒有見過
[00:06:37.000 --> 00:06:38.000]  那就糟糕了
[00:06:38.000 --> 00:06:42.000]  直接或者間接影響了
[00:06:42.000 --> 00:06:46.000]  甚至破壞了他們的婚姻
[00:06:46.000 --> 00:06:50.000]  所以做一個稱職的父母
[00:06:50.000 --> 00:06:52.000]  容易嗎
[00:06:52.000 --> 00:06:53.000]  一點都不容易
[00:06:53.000 --> 00:06:55.000]  很難的
[00:06:55.000 --> 00:06:57.000]  當然什麼叫稱職呢
[00:06:57.000 --> 00:06:58.000]  第一
[00:06:58.000 --> 00:06:59.000]  沒有一個完美的父母親
[00:06:59.000 --> 00:07:00.000]  先說
[00:07:00.000 --> 00:07:02.000]  要當了稱職
[00:07:02.000 --> 00:07:04.000]  其實都不容易
[00:07:04.000 --> 00:07:06.000]  所以今天我希望跟大家
[00:07:06.000 --> 00:07:07.000]  在保羅
[00:07:07.000 --> 00:07:10.000]  他怎樣去培育養育
[00:07:10.000 --> 00:07:12.000]  去育嬰的子女長大
[00:07:12.000 --> 00:07:14.000]  從保羅身上
[00:07:14.000 --> 00:07:18.000]  希望能夠學到一些原則
[00:07:18.000 --> 00:07:19.000]  可以幫助我們
[00:07:19.000 --> 00:07:21.000]  怎樣做一個比較稱職的父母
[00:07:21.000 --> 00:07:23.000]  如果做子女的
[00:07:23.000 --> 00:07:26.000]  學習怎樣去孝敬我們的父母
[00:07:26.000 --> 00:07:27.000]  我們看就是
[00:07:27.000 --> 00:07:30.000]  《貼索雷利加前書》第二章
[00:07:30.000 --> 00:07:31.000]  很快看看
[00:07:31.000 --> 00:07:32.000]  《貼索雷利加前書》
[00:07:32.000 --> 00:07:35.000]  第二章第二到第四節
[00:07:35.000 --> 00:07:36.000]  這裡說
[00:07:36.000 --> 00:07:38.000]  雖然我從前在菲律賓
[00:07:38.000 --> 00:07:39.000]  被害受辱
[00:07:39.000 --> 00:07:41.000]  因為傳福音的緣故
[00:07:41.000 --> 00:07:42.000]  這是你們知道的
[00:07:42.000 --> 00:07:43.000]  然而
[00:07:43.000 --> 00:07:45.000]  靠著我們的神
[00:07:45.000 --> 00:07:47.000]  我們還是鼓起勇氣
[00:07:47.000 --> 00:07:49.000]  在大抗拒下
[00:07:49.000 --> 00:07:51.000]  把神的福音傳給你們
[00:07:51.000 --> 00:07:53.000]  我們的勸勉
[00:07:53.000 --> 00:07:54.000]  不是出於錯誤
[00:07:54.000 --> 00:07:56.000]  不是出於污穢
[00:07:56.000 --> 00:07:58.000]  也不是用詭詐
[00:07:58.000 --> 00:08:00.000]  但神既然選中了我們
[00:08:00.000 --> 00:08:02.000]  把福音託付了我們
[00:08:02.000 --> 00:08:04.000]  我們就照樣說
[00:08:04.000 --> 00:08:05.000]  不是土人的喜歡
[00:08:05.000 --> 00:08:07.000]  乃是土立策業
[00:08:07.000 --> 00:08:10.000]  我們內心的神喜歡
[00:08:10.000 --> 00:08:13.000]  保羅是蒙照傳福音的
[00:08:13.000 --> 00:08:14.000]  把上帝的生命
[00:08:14.000 --> 00:08:15.000]  我們說這個很珍貴
[00:08:15.000 --> 00:08:17.000]  是神的生命
[00:08:17.000 --> 00:08:19.000]  可以帶給我們每一個人
[00:08:19.000 --> 00:08:20.000]  但在過程中
[00:08:20.000 --> 00:08:21.000]  遇到很多困難
[00:08:21.000 --> 00:08:22.000]  遇到很多挑戰
[00:08:22.000 --> 00:08:25.000]  保羅仍然為大抗拒
[00:08:25.000 --> 00:08:27.000]  他是想幫助他們
[00:08:27.000 --> 00:08:29.000]  他想他們得到上帝的生命
[00:08:29.000 --> 00:08:30.000]  得到上帝的救恩
[00:08:30.000 --> 00:08:32.000]  得到上帝的愛
[00:08:32.000 --> 00:08:35.000]  遇到很大的抗拒
[00:08:35.000 --> 00:08:36.000]  雖然是這樣
[00:08:36.000 --> 00:08:37.000]  保羅說
[00:08:37.000 --> 00:08:38.000]  因為這是上帝給我的呼召
[00:08:38.000 --> 00:08:40.000]  上帝呼召我做這件事
[00:08:40.000 --> 00:08:42.000]  所以我就拼命去做
[00:08:42.000 --> 00:08:43.000]  克服萬難努力
[00:08:43.000 --> 00:08:45.000]  去做好這個工作
[00:08:45.000 --> 00:08:47.000]  為上帝結果子
[00:08:47.000 --> 00:08:49.000]  雖然在菲律賓這麼艱難
[00:08:49.000 --> 00:08:51.000]  建立了教會
[00:08:51.000 --> 00:08:53.000]  有很多屬靈的子女
[00:08:53.000 --> 00:08:55.000]  現在來到貼薩萊尼加
[00:08:55.000 --> 00:08:56.000]  一樣
[00:08:56.000 --> 00:08:58.000]  遇到很多難處
[00:08:58.000 --> 00:09:00.000]  但也有很多屬靈的子女
[00:09:00.000 --> 00:09:01.000]  因為保羅的緣故
[00:09:01.000 --> 00:09:04.000]  是認識上帝成為上帝的兒女
[00:09:04.000 --> 00:09:09.000]  保羅做了屬靈的父親
[00:09:09.000 --> 00:09:11.000]  他就按照聖經的教導
[00:09:11.000 --> 00:09:12.000]  上帝的心意
[00:09:12.000 --> 00:09:14.000]  就去養育這班人
[00:09:14.000 --> 00:09:16.000]  去教導他們
[00:09:16.000 --> 00:09:18.000]  但當他這樣做的時候
[00:09:18.000 --> 00:09:20.000]  無論怎樣做都好
[00:09:20.000 --> 00:09:22.000]  他受到很多攻擊
[00:09:22.000 --> 00:09:24.000]  有人說你這麼拼命
[00:09:24.000 --> 00:09:25.000]  這麼用心去教導
[00:09:25.000 --> 00:09:27.000]  這些基督徒
[00:09:27.000 --> 00:09:28.000]  因為為什麼
[00:09:28.000 --> 00:09:30.000]  因為你說你是司徒
[00:09:30.000 --> 00:09:31.000]  你想威風
[00:09:31.000 --> 00:09:32.000]  這麼多人跟著你
[00:09:32.000 --> 00:09:33.000]  聽你講話
[00:09:33.000 --> 00:09:36.000]  還有你這樣去做
[00:09:36.000 --> 00:09:38.000]  其實就是貪心
[00:09:38.000 --> 00:09:40.000]  因為貪小便宜
[00:09:40.000 --> 00:09:41.000]  那些會友疼你
[00:09:41.000 --> 00:09:42.000]  經常買很多禮物給你
[00:09:42.000 --> 00:09:43.000]  送禮物給你
[00:09:43.000 --> 00:09:44.000]  諸如此類的東西
[00:09:44.000 --> 00:09:46.000]  很多這些說話
[00:09:46.000 --> 00:09:48.000]  就是攻擊保羅
[00:09:48.000 --> 00:09:49.000]  所以保羅在這裡
[00:09:49.000 --> 00:09:50.000]  就要自辯
[00:09:50.000 --> 00:09:51.000]  不是我不是這樣
[00:09:51.000 --> 00:09:53.000]  我這樣做不是出於挫
[00:09:53.000 --> 00:09:54.000]  不是出於污穢
[00:09:54.000 --> 00:09:55.000]  又不是出於貪心
[00:09:55.000 --> 00:09:56.000]  又不是出於詭詐
[00:09:56.000 --> 00:09:58.000]  又不是討人的喜歡
[00:09:58.000 --> 00:10:02.000]  而是要討上帝的喜歡
[00:10:02.000 --> 00:10:04.000]  這是保羅所面對
[00:10:04.000 --> 00:10:06.000]  做一個屬靈父親的
[00:10:06.000 --> 00:10:08.000]  挑戰和掙扎
[00:10:08.000 --> 00:10:10.000]  在這個過程中
[00:10:10.000 --> 00:10:12.000]  那我們做人的父母呢
[00:10:12.000 --> 00:10:13.000]  我們做人的父母
[00:10:13.000 --> 00:10:16.000]  其實都一樣的
[00:10:16.000 --> 00:10:19.000]  如果上帝給你恩典做父母
[00:10:19.000 --> 00:10:22.000]  我們不是說做父母親的
[00:10:22.000 --> 00:10:24.000]  有不同的原因
[00:10:24.000 --> 00:10:25.000]  是可以的
[00:10:25.000 --> 00:10:29.000]  但是如果上帝給你有機會
[00:10:29.000 --> 00:10:32.000]  成為人家的父母的時候
[00:10:32.000 --> 00:10:34.000]  中國人都說
[00:10:34.000 --> 00:10:36.000]  做母親做父親
[00:10:36.000 --> 00:10:39.000]  包括在內是天職
[00:10:39.000 --> 00:10:41.000]  是不是叫天職
[00:10:41.000 --> 00:10:42.000]  我們叫天職
[00:10:42.000 --> 00:10:44.000]  即是上天給你的職份
[00:10:44.000 --> 00:10:46.000]  那你就要很尊重
[00:10:46.000 --> 00:10:48.000]  你就要好好地去做
[00:10:48.000 --> 00:10:50.000]  上帝既然有機會給你做父母親
[00:10:50.000 --> 00:10:51.000]  你有機會做人家的
[00:10:51.000 --> 00:10:53.000]  父母的時候
[00:10:53.000 --> 00:10:54.000]  你就要好好做好他
[00:10:54.000 --> 00:10:56.000]  盡你一切的力量
[00:10:56.000 --> 00:10:57.000]  難不難呢
[00:10:57.000 --> 00:10:58.000]  難的
[00:10:58.000 --> 00:11:00.000]  會不會被人誤會
[00:11:00.000 --> 00:11:01.000]  都會的
[00:11:01.000 --> 00:11:03.000]  甚至我們自己都會欺騙自己
[00:11:03.000 --> 00:11:06.000]  但是我們要盡一切的努力
[00:11:06.000 --> 00:11:07.000]  去撫養
[00:11:07.000 --> 00:11:10.000]  去教導我們的下一代成長
[00:11:10.000 --> 00:11:12.000]  那我們這樣做
[00:11:12.000 --> 00:11:14.000]  是不是為了將來的依靠
[00:11:14.000 --> 00:11:18.000]  這個不應該是主要的理由
[00:11:18.000 --> 00:11:19.000]  主要的理由
[00:11:19.000 --> 00:11:21.000]  從聖經教導裡面給我們看到
[00:11:21.000 --> 00:11:24.000]  因為既然上帝給我們的恩典
[00:11:24.000 --> 00:11:26.000]  上帝親我們兒女做什麼
[00:11:26.000 --> 00:11:28.000]  產業
[00:11:28.000 --> 00:11:32.000]  即是上帝給你們的寶貝
[00:11:32.000 --> 00:11:35.000]  所以是你所擁有的
[00:11:35.000 --> 00:11:37.000]  是上帝給你的
[00:11:37.000 --> 00:11:38.000]  你不是我佔用就可以了
[00:11:38.000 --> 00:11:40.000]  不過你就要珍惜
[00:11:40.000 --> 00:11:41.000]  你就要愛護
[00:11:41.000 --> 00:11:44.000]  因為這是上帝給你的禮物
[00:11:44.000 --> 00:11:46.000]  所以我們做父母親裡面
[00:11:46.000 --> 00:11:47.000]  他教導我們下一代
[00:11:47.000 --> 00:11:49.000]  希望將上帝交給我們的東西
[00:11:49.000 --> 00:11:51.000]  做得好
[00:11:51.000 --> 00:11:52.000]  讓他們能夠長大
[00:11:52.000 --> 00:11:54.000]  能夠成才
[00:11:54.000 --> 00:11:56.000]  這個是我們做父母親
[00:11:56.000 --> 00:11:58.000]  責無旁貸
[00:11:58.000 --> 00:12:00.000]  要去做這些東西
[00:12:00.000 --> 00:12:01.000]  問題就是說
[00:12:01.000 --> 00:12:02.000]  既然是這樣
[00:12:02.000 --> 00:12:04.000]  我們應該做這樣的工作
[00:12:04.000 --> 00:12:06.000]  無論多艱難
[00:12:06.000 --> 00:12:07.000]  多困難
[00:12:07.000 --> 00:12:08.000]  挑戰都好
[00:12:08.000 --> 00:12:11.000]  都要做一個很好的父母親
[00:12:11.000 --> 00:12:13.000]  那要怎麼做呢
[00:12:13.000 --> 00:12:17.000]  保羅在他的過程當中
[00:12:17.000 --> 00:12:20.000]  第一樣東西我觀察到
[00:12:20.000 --> 00:12:23.000]  保羅是在說怎麼保養教會
[00:12:23.000 --> 00:12:25.000]  不過我將它變成一些原則
[00:12:25.000 --> 00:12:27.000]  教導我們做父母親
[00:12:27.000 --> 00:12:30.000]  怎麼去做一個稱職的爸爸媽媽
[00:12:30.000 --> 00:12:32.000]  第一樣東西我發覺就是
[00:12:32.000 --> 00:12:35.000]  你的小孩越大
[00:12:35.000 --> 00:12:39.000]  就越需要溫柔地對待
[00:12:39.000 --> 00:12:40.000]  小孩越大
[00:12:40.000 --> 00:12:43.000]  越年長就越需要溫柔
[00:12:43.000 --> 00:12:46.000]  我們看第五節到第八節
[00:12:46.000 --> 00:12:48.000]  以保羅來說
[00:12:48.000 --> 00:12:50.000]  他怎麼去保養那些熟齡的子女呢
[00:12:50.000 --> 00:12:52.000]  我從來沒有用過纏眉的話
[00:12:52.000 --> 00:12:54.000]  這個是你們知道的
[00:12:54.000 --> 00:12:56.000]  也沒有藏著貪心
[00:12:56.000 --> 00:12:58.000]  這是神可以見證的
[00:12:58.000 --> 00:13:01.000]  我有沒有向你們各人求榮耀
[00:13:01.000 --> 00:13:03.000]  我們作基督的仕途
[00:13:03.000 --> 00:13:05.000]  雖然可以使仕途舉足輕重
[00:13:05.000 --> 00:13:08.000]  卻在你們中間成了小孩子
[00:13:08.000 --> 00:13:11.000]  如同母親育養自己的孩子
[00:13:11.000 --> 00:13:13.000]  我們也是這樣愛你們
[00:13:13.000 --> 00:13:15.000]  不但願意將神的福音給你們
[00:13:15.000 --> 00:13:17.000]  連自己的性命
[00:13:17.000 --> 00:13:19.000]  也願意給你們
[00:13:19.000 --> 00:13:24.000]  因為你們是我們所痛愛的
[00:13:24.000 --> 00:13:26.000]  我們教我們的下一代
[00:13:26.000 --> 00:13:29.000]  年青人要尊重父母親
[00:13:29.000 --> 00:13:31.000]  這是應該的
[00:13:31.000 --> 00:13:34.000]  特別在今天美國社會裏面來說
[00:13:34.000 --> 00:13:35.000]  特別要說這件事
[00:13:35.000 --> 00:13:36.000]  為甚麼呢
[00:13:36.000 --> 00:13:37.000]  因為在美國
[00:13:37.000 --> 00:13:39.000]  如果你的小孩在大學讀書的話
[00:13:39.000 --> 00:13:41.000]  學校會說甚麼
[00:13:41.000 --> 00:13:42.000]  小時候就教他們
[00:13:42.000 --> 00:13:43.000]  自由
[00:13:43.000 --> 00:13:44.000]  平等
[00:13:44.000 --> 00:13:46.000]  自尊
[00:13:46.000 --> 00:13:47.000]  自由、平等、自尊
[00:13:47.000 --> 00:13:49.000]  只有這麼多
[00:13:49.000 --> 00:13:51.000]  他們在學校裏面學習
[00:13:51.000 --> 00:13:54.000]  小孩子聽
[00:13:54.000 --> 00:13:56.000]  知不知道
[00:13:56.000 --> 00:13:58.000]  明不明白
[00:13:58.000 --> 00:13:59.000]  似明白似不明白
[00:13:59.000 --> 00:14:02.000]  所以千萬不要碰到小孩子
[00:14:02.000 --> 00:14:04.000]  我試過有些就是
[00:14:04.000 --> 00:14:06.000]  罰他們
[00:14:06.000 --> 00:14:08.000]  去上學投訴
[00:14:08.000 --> 00:14:09.000]  上學投訴的時候
[00:14:09.000 --> 00:14:10.000]  老師怎樣教他們
[00:14:10.000 --> 00:14:11.000]  你跟父母說
[00:14:11.000 --> 00:14:13.000]  你不要碰我
[00:14:13.000 --> 00:14:15.000]  碰我不行
[00:14:15.000 --> 00:14:17.000]  所以變成很多時候
[00:14:17.000 --> 00:14:19.000]  有意無意地
[00:14:19.000 --> 00:14:21.000]  會挑戰父母的權威
[00:14:21.000 --> 00:14:23.000]  只有這麼多
[00:14:23.000 --> 00:14:24.000]  有沒有這樣的經驗
[00:14:24.000 --> 00:14:27.000]  希望你沒有
[00:14:27.000 --> 00:14:29.000]  所以
[00:14:29.000 --> 00:14:30.000]  保羅就說
[00:14:30.000 --> 00:14:33.000]  在教導年青的信徒的時候
[00:14:33.000 --> 00:14:35.000]  要怎樣教
[00:14:35.000 --> 00:14:38.000]  學校面對這麼多不同的老師
[00:14:38.000 --> 00:14:40.000]  給他們的觀念
[00:14:40.000 --> 00:14:42.000]  當然我們覺得
[00:14:42.000 --> 00:14:44.000]  信耶穌當然要有愛心
[00:14:44.000 --> 00:14:47.000]  要真心地關懷他們
[00:14:47.000 --> 00:14:50.000]  保羅也是這樣
[00:14:50.000 --> 00:14:51.000]  之無不言
