
[00:00:00.000 --> 00:00:02.000]  第一次禮拜平安
[00:02:14.000 --> 00:02:18.000]  第一對就是殺種的比喻
[00:02:18.000 --> 00:02:20.000]  和拜子的比喻
[00:02:20.000 --> 00:02:22.000]  前者就是好的種子
[00:02:22.000 --> 00:02:24.000]  在田裏面
[00:02:24.000 --> 00:02:26.000]  以致聽到的人
[00:02:26.000 --> 00:02:28.000]  或者種子所發出來的結果
[00:02:28.000 --> 00:02:30.000]  都有不同的結果
[00:02:30.000 --> 00:02:32.000]  而後者就是壞的種子
[00:02:32.000 --> 00:02:34.000]  祂是由受敵
[00:02:34.000 --> 00:02:36.000]  魔鬼所殺的
[00:02:36.000 --> 00:02:38.000]  這個比喻就是
[00:02:38.000 --> 00:02:40.000]  告訴我們
[00:02:40.000 --> 00:02:42.000]  都有殺種的比喻
[00:02:42.000 --> 00:02:44.000]  和密字和拜子的比喻
[00:02:44.000 --> 00:02:46.000]  第二個就是
[00:02:46.000 --> 00:02:48.000]  祂的增長的比喻
[00:02:48.000 --> 00:02:50.000]  祂用了兩對
[00:02:50.000 --> 00:02:52.000]  第一對就是戒菜種長大
[00:02:52.000 --> 00:02:54.000]  和在面教裏面
[00:02:54.000 --> 00:02:56.000]  三斗面的比喻
[00:02:56.000 --> 00:02:58.000]  祂所比喻的前者
[00:02:58.000 --> 00:03:00.000]  即是這個戒菜種
[00:03:00.000 --> 00:03:02.000]  祂就告訴我們
[00:03:02.000 --> 00:03:04.000]  生命奇妙的
[00:03:04.000 --> 00:03:06.000]  而後者就是
[00:03:06.000 --> 00:03:08.000]  麵粉中怎樣長大
[00:03:08.000 --> 00:03:12.000]  第三種是講買賣的比喻
[00:03:12.000 --> 00:03:14.000]  這一對就是
[00:03:14.000 --> 00:03:16.000]  講怎樣用錢
[00:03:16.000 --> 00:03:18.000]  購買床在地上
[00:03:18.000 --> 00:03:20.000]  那些寶藏的比喻
[00:03:20.000 --> 00:03:22.000]  另外就是
[00:03:22.000 --> 00:03:24.000]  你要買好的珠子的比喻
[00:03:24.000 --> 00:03:26.000]  前者就說
[00:03:26.000 --> 00:03:28.000]  你買了這個地有無窮的寶藏
[00:03:28.000 --> 00:03:30.000]  你是很有智慧的
[00:03:30.000 --> 00:03:32.000]  去買這個地
[00:03:32.000 --> 00:03:34.000]  不過後者就說
[00:03:34.000 --> 00:03:36.000]  這顆價值連城的珠子
[00:03:36.000 --> 00:03:38.000]  不是人都會認識的
[00:03:38.000 --> 00:03:40.000]  認識的人
[00:03:40.000 --> 00:03:42.000]  未必肯付出這麼大的代價
[00:03:42.000 --> 00:03:44.000]  去買這顆珠子
[00:03:44.000 --> 00:03:48.000]  第四對就是分開類
[00:03:48.000 --> 00:03:50.000]  就是我們網中
[00:03:50.000 --> 00:03:52.000]  撈到好的魚
[00:03:52.000 --> 00:03:54.000]  或者水族
[00:03:54.000 --> 00:03:56.000]  我們要分開去
[00:03:56.000 --> 00:03:58.000]  另外一對就是
[00:03:58.000 --> 00:04:00.000]  民事將土庫中新舊東西
[00:04:00.000 --> 00:04:02.000]  分開的比喻
[00:04:02.000 --> 00:04:04.000]  他就說
[00:04:04.000 --> 00:04:06.000]  我們網中的魚
[00:04:06.000 --> 00:04:08.000]  因為猶太人
[00:04:08.000 --> 00:04:10.000]  有些人不吃某些魚
[00:04:10.000 --> 00:04:12.000]  所以要分開去
[00:04:12.000 --> 00:04:14.000]  這些我們不吃的
[00:04:14.000 --> 00:04:16.000]  這些我們吃的
[00:04:16.000 --> 00:04:18.000]  我們信耶穌的人
[00:04:18.000 --> 00:04:20.000]  是會得永生的
[00:04:20.000 --> 00:04:22.000]  而惡人復活
[00:04:22.000 --> 00:04:24.000]  是會有定罪的
[00:04:24.000 --> 00:04:26.000]  而後者就說
[00:04:26.000 --> 00:04:28.000]  即使你這些民事和法利賽人
[00:04:28.000 --> 00:04:30.000]  這麼有知識
[00:04:30.000 --> 00:04:32.000]  還有聖經的知識
[00:04:32.000 --> 00:04:34.000]  不過很可惜他缺乏
[00:04:34.000 --> 00:04:36.000]  沒有重新的經歷
[00:04:36.000 --> 00:04:38.000]  我今天就會選擇
[00:04:38.000 --> 00:04:40.000]  物質和敗子的比喻
[00:04:40.000 --> 00:04:42.000]  耶穌
[00:04:42.000 --> 00:04:44.000]  其實在這個比喻裏面
[00:04:44.000 --> 00:04:46.000]  是說天國的比喻
[00:04:46.000 --> 00:04:48.000]  當時聽的人
[00:04:48.000 --> 00:04:50.000]  聽眾是有法利賽人
[00:04:50.000 --> 00:04:52.000]  有民事,有普通的百姓
[00:04:52.000 --> 00:04:54.000]  他們就會在生長
[00:04:54.000 --> 00:04:56.000]  我們住在城市的人
[00:04:56.000 --> 00:04:58.000]  老實說要問莫生
[00:04:58.000 --> 00:05:00.000]  莫生甚麼叫物質呢
[00:05:00.000 --> 00:05:02.000]  我都不太懂
[00:05:02.000 --> 00:05:04.000]  敗子更加不懂
[00:05:04.000 --> 00:05:06.000]  不過我查了池海
[00:05:06.000 --> 00:05:08.000]  敗子是甚麼呢
[00:05:08.000 --> 00:05:10.000]  其實我想找到圖片給大家看
[00:05:10.000 --> 00:05:12.000]  不過怎麼找都找不到
[00:05:12.000 --> 00:05:14.000]  他們在城市裏一起成長
[00:05:14.000 --> 00:05:16.000]  他們是非常類似的
[00:05:16.000 --> 00:05:18.000]  就是
[00:05:18.000 --> 00:05:20.000]  那個碎出來
[00:05:20.000 --> 00:05:22.000]  都是一樣的
[00:05:22.000 --> 00:05:24.000]  所以你下了種的時候
[00:05:24.000 --> 00:05:26.000]  你是不知道究竟
[00:05:26.000 --> 00:05:28.000]  哪個是物質
[00:05:28.000 --> 00:05:30.000]  哪個是敗子
[00:05:30.000 --> 00:05:32.000]  你是分不出來的
[00:05:32.000 --> 00:05:34.000]  在這個比喻裏面
[00:05:34.000 --> 00:05:36.000]  和殺種的比喻就有分別
[00:05:36.000 --> 00:05:38.000]  殺種的比喻是一個人殺種
[00:05:38.000 --> 00:05:40.000]  一個種子
[00:05:40.000 --> 00:05:42.000]  不過有六種不同的結果
[00:05:42.000 --> 00:05:44.000]  甚麼老鞭、土鞭
[00:05:44.000 --> 00:05:46.000]  但這個比喻
[00:05:46.000 --> 00:05:48.000]  物質和敗子的比喻
[00:05:48.000 --> 00:05:50.000]  就有兩個殺種人
[00:05:50.000 --> 00:05:52.000]  就有兩種的種子
[00:05:52.000 --> 00:05:54.000]  有兩種不同的收穫
[00:05:54.000 --> 00:05:56.000]  殺物質的人
[00:05:56.000 --> 00:05:58.000]  聖經告訴他
[00:05:58.000 --> 00:06:00.000]  就是人質
[00:06:00.000 --> 00:06:02.000]  他就殺這個物質
[00:06:02.000 --> 00:06:04.000]  落一個種在田裏
[00:06:04.000 --> 00:06:06.000]  他甚麼時候殺呢
[00:06:06.000 --> 00:06:08.000]  他白天殺的
[00:06:08.000 --> 00:06:10.000]  出來就真是物質
[00:06:10.000 --> 00:06:12.000]  對我們身體是很有營養的
[00:06:12.000 --> 00:06:14.000]  那另外一個呢
[00:06:14.000 --> 00:06:16.000]  誰去殺敗子呢
[00:06:16.000 --> 00:06:18.000]  原來呢
[00:06:18.000 --> 00:06:20.000]  在經文裏告訴我們
[00:06:20.000 --> 00:06:22.000]  原來耶穌說受敵
[00:06:22.000 --> 00:06:24.000]  後來我們讀第四十幾節的時候
[00:06:24.000 --> 00:06:26.000]  三十六節的時候
[00:06:26.000 --> 00:06:28.000]  那時候就問耶穌
[00:06:28.000 --> 00:06:30.000]  你講這個比喻我都不明白
[00:06:30.000 --> 00:06:32.000]  究竟誰是受敵
[00:06:32.000 --> 00:06:34.000]  誰是受敵
[00:06:34.000 --> 00:06:36.000]  耶穌就說受敵就是魔鬼
[00:06:36.000 --> 00:06:38.000]  原來魔鬼
[00:06:38.000 --> 00:06:40.000]  就不是日間去殺種
[00:06:40.000 --> 00:06:42.000]  是晚上去哄你睡覺
[00:06:42.000 --> 00:06:44.000]  哄我睡覺
[00:06:44.000 --> 00:06:46.000]  然後就靜悄悄地去田裏
[00:06:46.000 --> 00:06:48.000]  殺了敗子在田裏
[00:06:48.000 --> 00:06:50.000]  那當然了
[00:06:50.000 --> 00:06:52.000]  殺了之後
[00:06:52.000 --> 00:06:54.000]  於是大家就一起生長
[00:06:54.000 --> 00:06:56.000]  那我們就會說
[00:06:56.000 --> 00:06:58.000]  哎呀
[00:06:58.000 --> 00:07:00.000]  這個懶鬼的僕人
[00:07:00.000 --> 00:07:02.000]  你應該二十四小時不睡
[00:07:02.000 --> 00:07:04.000]  看守這個田
[00:07:04.000 --> 00:07:06.000]  魔鬼來殺你就趕他走
[00:07:06.000 --> 00:07:08.000]  很難做到的
[00:07:08.000 --> 00:07:10.000]  所以
[00:07:10.000 --> 00:07:12.000]  我們都不要埋怨那個僕人
[00:07:12.000 --> 00:07:14.000]  為什麼你晚上不睡覺
[00:07:14.000 --> 00:07:16.000]  靜悄悄地去田裏
[00:07:16.000 --> 00:07:18.000]  讓魔鬼殺蛋
[00:07:18.000 --> 00:07:22.000]  有機會殺了敗子在田裏
[00:07:22.000 --> 00:07:26.000]  所以在這個田裏
[00:07:26.000 --> 00:07:28.000]  原來耶穌基督說
[00:07:28.000 --> 00:07:30.000]  在這個田裏
[00:07:30.000 --> 00:07:32.000]  其實是代表世界
[00:07:32.000 --> 00:07:34.000]  世界就是耶穌基督的工場
[00:07:34.000 --> 00:07:36.000]  祂要拯救失喪的靈魂
[00:07:36.000 --> 00:07:40.000]  所以我們的罪
[00:07:40.000 --> 00:07:42.000]  耶穌基督是從這個世界拯救出來的
[00:07:42.000 --> 00:07:46.000]  所以祂要把好的種
[00:07:46.000 --> 00:07:48.000]  這個物質的種
[00:07:48.000 --> 00:07:50.000]  殺在田裏
[00:07:50.000 --> 00:07:52.000]  以致我們能夠得好收成
[00:07:52.000 --> 00:07:56.000]  所以那個物質下了好
[00:07:56.000 --> 00:07:58.000]  不過敗子就不同了
[00:07:58.000 --> 00:08:00.000]  他下了之後
[00:08:00.000 --> 00:08:02.000]  就有另外一個
[00:08:02.000 --> 00:08:04.000]  所以耶穌基督說
[00:08:04.000 --> 00:08:06.000]  為什麼我們成為他的孩子的時候
[00:08:06.000 --> 00:08:08.000]  我們是一粒的物質
[00:08:08.000 --> 00:08:10.000]  我們是一粒很優良的物質
[00:08:10.000 --> 00:08:12.000]  以致我們能夠
[00:08:12.000 --> 00:08:14.000]  從他的領袖當中
[00:08:14.000 --> 00:08:16.000]  去將這種的能量
[00:08:16.000 --> 00:08:18.000]  去給那些饑渴無厭的人
[00:08:18.000 --> 00:08:20.000]  去同樣得到飽足
[00:08:20.000 --> 00:08:24.000]  但是今天我們說那個敗子
[00:08:24.000 --> 00:08:28.000]  敗子他好像是物質
[00:08:28.000 --> 00:08:30.000]  大家知不知道
[00:08:30.000 --> 00:08:32.000]  他大概有三四尺高
[00:08:32.000 --> 00:08:34.000]  跟物質是一樣的
[00:08:34.000 --> 00:08:36.000]  大家知不知道
[00:08:36.000 --> 00:08:38.000]  如果你吃了敗子有什麼不好處呢
[00:08:38.000 --> 00:08:40.000]  慈海就告訴我們
[00:08:40.000 --> 00:08:42.000]  其實是我們中文
[00:08:42.000 --> 00:08:44.000]  不知道大家有沒有聽過
[00:08:44.000 --> 00:08:46.000]  毒物
[00:08:46.000 --> 00:08:48.000]  原來敗子的別號就叫毒物
[00:08:48.000 --> 00:08:50.000]  如果我們真的吃了的時候
[00:08:50.000 --> 00:08:52.000]  根據你告訴我
[00:08:52.000 --> 00:08:54.000]  整個人就會整天嘔
[00:08:54.000 --> 00:08:56.000]  會嘔
[00:08:56.000 --> 00:08:58.000]  所以你吃了敗子的時候
[00:08:58.000 --> 00:09:00.000]  你會有這樣的後果
[00:09:00.000 --> 00:09:04.000]  於是這個僕人就去問主人
[00:09:04.000 --> 00:09:06.000]  主人
[00:09:06.000 --> 00:09:08.000]  既然吃了敗子又嘔又嘔
[00:09:08.000 --> 00:09:10.000]  雖然不能死
[00:09:10.000 --> 00:09:12.000]  也是很慘的
[00:09:12.000 --> 00:09:14.000]  初期一起成長的時候
[00:09:14.000 --> 00:09:16.000]  我們分不出
[00:09:16.000 --> 00:09:18.000]  那我可不可以
[00:09:18.000 --> 00:09:20.000]  走去
[00:09:20.000 --> 00:09:22.000]  拔掉那些敗子呢
[00:09:22.000 --> 00:09:24.000]  拔掉就可以了
[00:09:24.000 --> 00:09:26.000]  不要再讓它
[00:09:26.000 --> 00:09:28.000]  在田裡一直生
[00:09:28.000 --> 00:09:30.000]  跟物質一起成長
[00:09:30.000 --> 00:09:32.000]  沒問題,我負責去拔掉
[00:09:32.000 --> 00:09:34.000]  雖然我晚上睡了
[00:09:34.000 --> 00:09:36.000]  那個魔鬼來
[00:09:36.000 --> 00:09:38.000]  殺了敗子的種
[00:09:38.000 --> 00:09:40.000]  讓我去做吧
[00:09:40.000 --> 00:09:42.000]  但這個主人
[00:09:42.000 --> 00:09:44.000]  這個田主就說
[00:09:44.000 --> 00:09:46.000]  你不用,你千萬不要
[00:09:46.000 --> 00:09:48.000]  為什麼不好呢
[00:09:48.000 --> 00:09:50.000]  原來在這個
[00:09:50.000 --> 00:09:52.000]  種植裡面
[00:09:52.000 --> 00:09:54.000]  原來物質和敗子的根
[00:09:54.000 --> 00:09:56.000]  在根底
[00:09:56.000 --> 00:09:58.000]  是纏繞了的
[00:09:58.000 --> 00:10:00.000]  當你將敗子的根
[00:10:00.000 --> 00:10:02.000]  要拔起的時候
[00:10:02.000 --> 00:10:04.000]  你連那個物質的根
[00:10:04.000 --> 00:10:06.000]  也一起拔出來
[00:10:06.000 --> 00:10:08.000]  所以
[00:10:08.000 --> 00:10:10.000]  這個田主就說
[00:10:10.000 --> 00:10:12.000]  你不要,先讓它修成
[00:10:12.000 --> 00:10:14.000]  我才做事
[00:10:14.000 --> 00:10:16.000]  所以在整個過程裡面
[00:10:16.000 --> 00:10:18.000]  這個田主就去
[00:10:18.000 --> 00:10:20.000]  告訴別人,你不要自作聰明
[00:10:20.000 --> 00:10:22.000]  你不要怕死
[00:10:22.000 --> 00:10:24.000]  以為你自己做錯事
[00:10:24.000 --> 00:10:26.000]  晚上沒敲過魔鬼來
[00:10:26.000 --> 00:10:28.000]  你現在去補絕
[00:10:28.000 --> 00:10:30.000]  你千萬不要拔掉
[00:10:30.000 --> 00:10:32.000]  等它修成的時候
[00:10:32.000 --> 00:10:34.000]  我才教你怎樣做
[00:10:34.000 --> 00:10:36.000]  聖經就告訴他
[00:10:36.000 --> 00:10:38.000]  魔鬼就
[00:10:38.000 --> 00:10:40.000]  夜晚偷偷摸摸
[00:10:40.000 --> 00:10:42.000]  在田裡
[00:10:42.000 --> 00:10:44.000]  下了敗子
[00:10:44.000 --> 00:10:46.000]  聖經就說
[00:10:46.000 --> 00:10:48.000]  我們做人就要
[00:10:48.000 --> 00:10:50.000]  警醒
[00:10:50.000 --> 00:10:52.000]  因為你的仇敵魔鬼
[00:10:52.000 --> 00:10:54.000]  好像魚童嘲叫的獅子
[00:10:54.000 --> 00:10:56.000]  遍地遊行
[00:10:56.000 --> 00:10:58.000]  尋找可吃的人
[00:10:58.000 --> 00:11:00.000]  魔鬼就是這樣
[00:11:00.000 --> 00:11:02.000]  他就
[00:11:02.000 --> 00:11:04.000]  經常找我們軟弱的地方
[00:11:04.000 --> 00:11:06.000]  然後一口就
[00:11:06.000 --> 00:11:08.000]  吃了我們
[00:11:08.000 --> 00:11:10.000]  所以你看看這個世界
[00:11:10.000 --> 00:11:12.000]  撒旦就叫這個世界
[00:11:12.000 --> 00:11:14.000]  都是墮落的
[00:11:14.000 --> 00:11:16.000]  而撒旦最厲害的功夫
[00:11:16.000 --> 00:11:18.000]  在教會裡
[00:11:18.000 --> 00:11:20.000]  他不但要破壞整個世界
[00:11:20.000 --> 00:11:22.000]  他還要破壞
[00:11:22.000 --> 00:11:24.000]  教會裡那種純潔
[00:11:24.000 --> 00:11:26.000]  弟兄姊妹那份愛
[00:11:26.000 --> 00:11:28.000]  不過最重要的一件事
[00:11:28.000 --> 00:11:30.000]  就是這個僕人
[00:11:30.000 --> 00:11:32.000]  去到田主裡
[00:11:32.000 --> 00:11:34.000]  他大不少
[00:11:34.000 --> 00:11:36.000]  都對田主有些懷疑
[00:11:36.000 --> 00:11:38.000]  主人
[00:11:38.000 --> 00:11:40.000]  你是不是也下了
[00:11:40.000 --> 00:11:42.000]  不好的敗子在田裡
[00:11:42.000 --> 00:11:44.000]  弟兄姊妹
[00:11:44.000 --> 00:11:46.000]  我們有時候會不會對我們的神
[00:11:46.000 --> 00:11:48.000]  也有些懷疑呢
[00:11:48.000 --> 00:11:50.000]  懷疑為什麼不幫我呢
[00:11:50.000 --> 00:11:52.000]  懷疑為什麼他沒有聽我的祈禱呢
[00:11:52.000 --> 00:11:54.000]  懷疑為什麼我現在這麼困難的時候
[00:11:54.000 --> 00:11:56.000]  他不出手救我呢
[00:11:56.000 --> 00:11:58.000]  所以當我們
[00:11:58.000 --> 00:12:00.000]  處身在這個物質
[00:12:00.000 --> 00:12:02.000]  和敗子這個世代
[00:12:02.000 --> 00:12:04.000]  我們知道我們身處這個環境
[00:12:04.000 --> 00:12:06.000]  我們有很多的限制
[00:12:06.000 --> 00:12:08.000]  我們明白
[00:12:08.000 --> 00:12:10.000]  我們這個世界不完美
[00:12:10.000 --> 00:12:12.000]  不過我們更加要明白
[00:12:12.000 --> 00:12:14.000]  我們教會也有不完美的
[00:12:14.000 --> 00:12:16.000]  你想一下
[00:12:16.000 --> 00:12:18.000]  我們最近
[00:12:18.000 --> 00:12:20.000]  我們在基督教這個圈子裡
[00:12:20.000 --> 00:12:22.000]  你經常都聽到的
[00:12:22.000 --> 00:12:24.000]  我們聽過有些貪財的長老
[00:12:24.000 --> 00:12:26.000]  我們也聽過
[00:12:26.000 --> 00:12:28.000]  有些無數的弟兄姊妹
[00:12:28.000 --> 00:12:30.000]  有婚前性行為
[00:12:30.000 --> 00:12:32.000]  我們也聽過
[00:12:32.000 --> 00:12:34.000]  有些染上財色
[00:12:34.000 --> 00:12:36.000]  的牧者
[00:12:36.000 --> 00:12:38.000]  更加我們
[00:12:38.000 --> 00:12:40.000]  不時都發覺
[00:12:40.000 --> 00:12:42.000]  我們是不孝的基督徒的商人
[00:12:42.000 --> 00:12:44.000]  那怎麼辦呢
[00:12:44.000 --> 00:12:46.000]  是不是
[00:12:46.000 --> 00:12:48.000]  我們會不會因為這些敗子
[00:12:48.000 --> 00:12:50.000]  進入這個世界裡的時候
[00:12:50.000 --> 00:12:52.000]  我們就會失望呢
[00:12:52.000 --> 00:12:54.000]  我們就會說
[00:12:54.000 --> 00:12:56.000]  那我不信耶穌了
[00:12:56.000 --> 00:12:58.000]  原來
[00:12:58.000 --> 00:13:00.000]  耶穌說物質和敗子
[00:13:00.000 --> 00:13:02.000]  一起成長的時候
[00:13:02.000 --> 00:13:04.000]  我們很難分辨
[00:13:04.000 --> 00:13:06.000]  究竟祂是物質還是敗子
[00:13:08.000 --> 00:13:10.000]  所以當這個僕人去預備拔吊的時候
[00:13:10.000 --> 00:13:12.000]  這個田主告訴你
[00:13:12.000 --> 00:13:14.000]  你千萬不要
[00:13:14.000 --> 00:13:16.000]  弟兄姊妹
[00:13:16.000 --> 00:13:18.000]  當我們處身在一個
[00:13:18.000 --> 00:13:20.000]  千瘡百孔的世界
[00:13:20.000 --> 00:13:22.000]  我用這句話去形容我們這個世界
[00:13:22.000 --> 00:13:24.000]  讓我更加形容
[00:13:24.000 --> 00:13:26.000]  我們這個世界是一個善和惡的世界
[00:13:26.000 --> 00:13:28.000]  在裡面
[00:13:28.000 --> 00:13:30.000]  你有沒有問一下你自己
[00:13:30.000 --> 00:13:32.000]  主啊
[00:13:32.000 --> 00:13:34.000]  究竟我是物質還是敗子呢
[00:13:36.000 --> 00:13:38.000]  你問 哇 旁邊那個是敗子
[00:13:38.000 --> 00:13:40.000]  原來我才是物質
[00:13:40.000 --> 00:13:44.000]  你有沒有這樣的看法呢
[00:13:44.000 --> 00:13:46.000]  你怎麼去看這個世界
[00:13:46.000 --> 00:13:48.000]  一個千瘡百孔的世界
[00:13:48.000 --> 00:13:50.000]  一個又有善又有惡的世界
[00:13:50.000 --> 00:13:52.000]  你怎麼去處置
[00:13:52.000 --> 00:13:54.000]  你處身
[00:13:54.000 --> 00:13:56.000]  在這個世界裡面呢
[00:13:56.000 --> 00:13:58.000]  是不是好像一些
[00:13:58.000 --> 00:14:00.000]  用一個方法去了結
[00:14:00.000 --> 00:14:02.000]  自己的人生
[00:14:02.000 --> 00:14:04.000]  去自殺那些人
[00:14:04.000 --> 00:14:06.000]  讓這個世界再活下去
[00:14:06.000 --> 00:14:08.000]  因為你看到這個世界
[00:14:08.000 --> 00:14:10.000]  都是千瘡百孔
[00:14:10.000 --> 00:14:12.000]  我們用自殺這個方法
[00:14:12.000 --> 00:14:14.000]  去了結自己的生命
[00:14:14.000 --> 00:14:16.000]  那還好過
[00:14:16.000 --> 00:14:18.000]  在這個世界裡面
[00:14:18.000 --> 00:14:20.000]  最近跟一些青年人說
[00:14:20.000 --> 00:14:22.000]  他分享
[00:14:22.000 --> 00:14:24.000]  原來他們的生命是毫無盼望
[00:14:24.000 --> 00:14:26.000]  因為他
[00:14:26.000 --> 00:14:28.000]  這些青年人告訴我
[00:14:28.000 --> 00:14:30.000]  莫先生 我考DSE
[00:14:30.000 --> 00:14:32.000]  我考不到
[00:14:32.000 --> 00:14:34.000]  我考到讓我入大學
[00:14:34.000 --> 00:14:36.000]  拿到學位 那又怎樣呢
[00:14:36.000 --> 00:14:38.000]  我出來工作
[00:14:38.000 --> 00:14:40.000]  我又買不到房子 那又怎樣呢
[00:14:40.000 --> 00:14:42.000]  我又娶不到老婆 那又怎樣呢
[00:14:42.000 --> 00:14:44.000]  這個世界
[00:14:44.000 --> 00:14:46.000]  令我真的很失望
[00:14:46.000 --> 00:14:48.000]  在這個比喻裡面
[00:14:48.000 --> 00:14:50.000]  讓我們真的去看到耶穌
[00:14:50.000 --> 00:14:52.000]  去講天國的比喻
[00:14:52.000 --> 00:14:54.000]  他怎樣去教導我們
[00:14:54.000 --> 00:14:56.000]  讓我們處於一個千瘡百孔的世界
[00:14:56.000 --> 00:14:58.000]  在一個善與惡的世界
[00:14:58.000 --> 00:15:00.000]  的裡面
[00:15:00.000 --> 00:15:02.000]  我們怎樣去
[00:15:02.000 --> 00:15:04.000]  了解神
[00:15:04.000 --> 00:15:06.000]  祂的福音
[00:15:06.000 --> 00:15:08.000]  祂給我們的
[00:15:08.000 --> 00:15:10.000]  幫助
[00:15:10.000 --> 00:15:12.000]  第一我們知道
[00:15:12.000 --> 00:15:14.000]  在這個比喻裡面
[00:15:14.000 --> 00:15:16.000]  原來真的有撒旦
[00:15:16.000 --> 00:15:18.000]  撒旦是
[00:15:18.000 --> 00:15:20.000]  我們敵對的力量
[00:15:20.000 --> 00:15:22.000]  這個撒旦和神出鬼沒
[00:15:22.000 --> 00:15:24.000]  是偷偷摸摸的
[00:15:24.000 --> 00:15:26.000]  所以他晚上才去
[00:15:26.000 --> 00:15:28.000]  那個田裡面
[00:15:28.000 --> 00:15:30.000]  摘一些敗子的種子
[00:15:30.000 --> 00:15:32.000]  所以當我們
[00:15:32.000 --> 00:15:34.000]  在這個千瘡百孔的世界
[00:15:34.000 --> 00:15:36.000]  裡面我們要了解到
[00:15:36.000 --> 00:15:38.000]  我們是面對善與惡
[00:15:38.000 --> 00:15:40.000]  我們其實每一天
[00:15:40.000 --> 00:15:42.000]  每時每刻
[00:15:42.000 --> 00:15:44.000]  都是接受撒旦的挑戰
[00:15:44.000 --> 00:15:48.000]  第二
[00:15:48.000 --> 00:15:50.000]  讓我們看到
[00:15:50.000 --> 00:15:52.000]  誰是物質呢
[00:15:52.000 --> 00:15:54.000]  誰是敗子呢
[00:15:54.000 --> 00:15:56.000]  我們是很難分辨的
[00:15:56.000 --> 00:15:58.000]  只有誰
[00:15:58.000 --> 00:16:00.000]  才可以分辨呢
[00:16:00.000 --> 00:16:02.000]  就是這位創造我們生命的主
[00:16:02.000 --> 00:16:04.000]  他才能分辨
[00:16:04.000 --> 00:16:06.000]  如果我們太快
[00:16:06.000 --> 00:16:08.000]  將人去標籤了
[00:16:08.000 --> 00:16:10.000]  你就是物質
[00:16:10.000 --> 00:16:12.000]  你就是敗子的時候
[00:16:12.000 --> 00:16:14.000]  其實我們沒有這個審判
[00:16:14.000 --> 00:16:16.000]  或者判斷的能力
[00:16:16.000 --> 00:16:18.000]  我們只有做好自己
[00:16:18.000 --> 00:16:20.000]  成為一粒好質素的物質
[00:16:20.000 --> 00:16:22.000]  我們不需要去分辨
[00:16:22.000 --> 00:16:24.000]  究竟我們的肢體
[00:16:24.000 --> 00:16:26.000]  誰是敗子
[00:16:26.000 --> 00:16:28.000]  誰是物質
[00:16:28.000 --> 00:16:30.000]  因為這個權能不在我們那裡
[00:16:30.000 --> 00:16:32.000]  是那位創造我們生命的主
[00:16:32.000 --> 00:16:34.000]  他才有辦法
[00:16:34.000 --> 00:16:36.000]  怎樣去分辨
[00:16:36.000 --> 00:16:38.000]  哪粒是物質
[00:16:38.000 --> 00:16:40.000]  哪粒是敗子
[00:16:40.000 --> 00:16:42.000]  還有他怎樣有辦法
[00:16:42.000 --> 00:16:44.000]  去將物質
[00:16:44.000 --> 00:16:46.000]  和敗子分開之後
[00:16:46.000 --> 00:16:48.000]  他怎樣去處理
[00:16:48.000 --> 00:16:50.000]  物質和敗子
