
[00:00:00.000 --> 00:00:03.920]  剛纔問了陳牧師,這個午餐會有多少年了?
[00:07:02.060 --> 00:07:05.380]  到拉咩我掌握不了,我後悔,
[00:07:05.380 --> 00:07:12.040]  最拉咩他說趁你年幼時要珍惜你的生命,
[00:07:12.040 --> 00:07:17.940]  要認識生命的主,別等到年老時才後悔,
[00:07:17.940 --> 00:07:25.100]  星期好看就真,他無宣言,
[00:07:25.100 --> 00:07:31.640]  這些英雄人物個個都幽默,個個都顛倒你,
[00:07:31.640 --> 00:07:36.740]  於是我就想香港這世界這麼變動,
[00:07:36.740 --> 00:07:39.040]  全世界都變動無人估到,
[00:07:39.040 --> 00:07:43.120]  你估不估到特朗普明日說甚麼你估不到,
[00:07:43.120 --> 00:07:47.380]  他自己都不知,他不知他說了又會改,
[00:07:47.380 --> 00:07:51.580]  你記不記得次次修訂,他說我找過普京,
[00:07:51.580 --> 00:07:58.060]  他以前經常拍普京,他自己說完就當無事,
[00:07:58.060 --> 00:08:00.760]  所以這世界無人估到,一個人估不到,
[00:08:00.760 --> 00:08:01.960]  全世界各方面都估不到,
[00:08:01.960 --> 00:08:10.880]  但全讀書講世界無新事,太陽之下無新事,
[00:08:10.880 --> 00:08:15.280]  爲何這麼說,這世界歷史當然成長會,
[00:08:15.280 --> 00:08:21.560]  但人背叛神,連大衛跟所羅門都背叛,
[00:08:21.560 --> 00:08:29.000]  因爲你有權時遮眼,但這世界人性幾千年都無變,
[00:08:29.000 --> 00:08:32.720]  由亞當夏娃到今天都無變,
[00:08:32.720 --> 00:08:36.680]  因爲神做人,人離開時人的心情無變,
[00:08:36.680 --> 00:08:39.520]  所以世界歷史是人搞成這樣,
[00:08:39.520 --> 00:08:44.520]  就別賴大神,因爲神給你管治世界權,
[00:08:44.520 --> 00:08:49.880]  由第一天給了你,神給人自由選擇,
[00:08:49.880 --> 00:08:54.600]  我們不是機器人,21世紀不需要請人,
[00:08:54.600 --> 00:08:56.420]  全部請機器人就可以,
[00:08:56.420 --> 00:08:59.320]  所以你打算你兒子找工作越來越難,
[00:08:59.320 --> 00:09:02.140]  因爲人工智能越來越小,
[00:09:02.140 --> 00:09:06.280]  但不是機器人搞世界,是人去搞,
[00:09:06.280 --> 00:09:10.360]  所以你看人類歷史爲何這麼相似,
[00:09:10.360 --> 00:09:16.240]  你看中國歷史循環,因爲人性的問題,
[00:09:16.240 --> 00:09:20.600]  合又分,分又合,現在屬於分,
[00:09:20.600 --> 00:09:26.700]  但他以爲合,你不看蔡英文是否真合,
[00:09:30.700 --> 00:09:40.800]  你聽我講這段就知差不多世界發生的事講完,
[00:09:40.800 --> 00:09:49.120]  我應該講完這段要講十堂,我決定講兩堂,
[00:09:49.120 --> 00:09:55.740]  你留心聽,凡事都有定期,天上萬物都有定時,
[00:09:55.740 --> 00:10:04.540]  事發生按時有限,人就以爲自己控制時間,
[00:10:04.540 --> 00:10:13.900]  你以爲你控制,其實不過大部分你都控制不了,
[00:10:13.900 --> 00:10:17.920]  你做媽媽就知,你只能控制兒子時間,
[00:10:17.920 --> 00:10:24.340]  你以爲控制,人的最大缺點
[00:10:24.340 --> 00:10:29.140]  就是以爲自己在控制,所有人就是這樣死,
[00:10:29.140 --> 00:10:33.700]  他們所有知識,所有權力,所有東西我都控制了,
[00:10:33.700 --> 00:10:40.580]  再這樣死,他現在醒過來,生有時死有時,
[00:10:40.580 --> 00:10:49.300]  你何時生,你決定,就算你逃了那些東西
[00:10:49.300 --> 00:10:54.840]  你也不知道你以前出生,死有時你要控制,
[00:10:54.840 --> 00:11:00.740]  可能其他我會慢慢講,今日主題講生有時死有時,
[00:11:00.740 --> 00:11:03.580]  栽種有時不出栽種的東西有時,
[00:11:03.580 --> 00:11:08.800]  種東西的東西有時,殺戮有時,醫治有時,
[00:11:08.800 --> 00:11:15.220]  有幾多殺戮,這不是隻講身體殺戮,
[00:11:15.220 --> 00:11:22.660]  很多殺傷你都要醫,然後拆毀有時,建築有時,
[00:11:22.660 --> 00:11:26.820]  香港現在不斷拆,但它建築多數是持有,
[00:11:26.820 --> 00:11:30.500]  哭有時笑有時,但我很明白,
[00:11:30.500 --> 00:11:35.160]  但我太太離開時我無控制,我哭了很久,
[00:11:35.160 --> 00:11:40.140]  很久,哀悼有時,跳舞有時,
[00:11:40.140 --> 00:11:46.440]  在你這當中有無人未試過哀悼,拋石頭有時,
[00:11:46.440 --> 00:11:52.560]  堆石頭有時,生活很多時間要建立又建立,
[00:11:52.560 --> 00:11:57.000]  懷抱有時,不懷抱又有時,尋找有時,
[00:11:57.000 --> 00:11:59.760]  失落有時,保守有時,捨棄有時,
[00:11:59.760 --> 00:12:04.800]  下次就講這個,撕裂有時,縫補有時,
[00:12:04.800 --> 00:12:09.000]  昨天過去這五年經常出現的詞就是撕裂,
[00:12:09.000 --> 00:12:14.880]  我下次會講什麼叫撕裂,不只是政治,
[00:12:14.880 --> 00:12:18.640]  我下次就簡單講,但它是縫補有時,
[00:12:18.640 --> 00:12:22.480]  現在個個特首都想縫補香港的撕裂,
[00:12:22.480 --> 00:12:27.880]  看它怎樣做,靜默有時,言語有時,
[00:12:27.880 --> 00:12:31.660]  我們香港人最大的問題,言語很多時,
[00:12:31.660 --> 00:12:36.640]  靜默無時,你不靜你聽不到神的聲音,
[00:12:36.640 --> 00:12:39.720]  你聽不到,喜愛有時,恨惡有時,
[00:12:39.720 --> 00:12:46.520]  你看看你老公就知道,有時會生他的氣,
[00:12:46.520 --> 00:12:50.260]  當然喜歡他,有時嫁給他做什麼,
[00:12:50.260 --> 00:12:55.060]  但你有無試過恨恨恨他心,但你自己不用拒心,
[00:12:55.060 --> 00:13:00.220]  爭執有時,和好有時,人類歷史從未停止過戰爭,
[00:13:00.220 --> 00:13:06.760]  從第一日,我是1945年和平出世,
[00:13:06.760 --> 00:13:10.500]  由1945年一直到21世紀初,
[00:13:10.500 --> 00:13:14.800]  艾倫托夫就死,日日都打仗,
[00:13:14.800 --> 00:13:19.800]  你看地球有無一日無打過仗,有無?
[00:13:19.800 --> 00:13:26.040]  你看這一刻,多慘,你明明無辜,
[00:13:26.040 --> 00:13:31.220]  但聖經說爭執有時無,他只是看待作事的人,
[00:13:31.220 --> 00:13:38.220]  在他牢籠上十多億寸,牢籠是爲了什麼呢?
[00:13:38.220 --> 00:13:40.520]  很多事我都控制不了,
[00:13:40.520 --> 00:13:44.840]  我向天上帝叫世人勞苦使他在其中受經歷,
[00:13:44.840 --> 00:13:52.020]  神給你這個世界,但其實很多時在你控制不了的時間,
[00:13:52.020 --> 00:13:58.540]  你會成長,經歷患難中你會成熟,
[00:13:58.540 --> 00:14:04.540]  幻滅纔對,然後他就說神愛這個世界,
[00:14:04.540 --> 00:14:09.340]  神衆萬物,各安其事成爲美好,
[00:14:09.340 --> 00:14:14.020]  神衆每個人最拉美都beautiful,
[00:14:14.020 --> 00:14:19.160]  beautiful,你一個人生活會有理想,
[00:14:19.160 --> 00:14:27.340]  最重要是美,全世界教育最重要是追求卓越,
[00:14:27.340 --> 00:14:30.940]  我剛出了本新書,我以前不講這些,
[00:14:30.940 --> 00:14:38.120]  後一階段有本新書叫《Truth, Beauty and Goodness》,
[00:14:38.120 --> 00:14:43.500]  我以前拯救卓越,只求成功,我後悔,
[00:14:43.500 --> 00:14:50.280]  我以前的教育書沒講這三個字,真實是美,
[00:14:50.280 --> 00:14:56.880]  現在教育不講goodness,goodness無分,美是無分,
[00:14:56.880 --> 00:15:02.620]  只是分數證明你是屬於誰,後一階段有影響,
[00:15:02.620 --> 00:15:08.860]  後悔,真實,但神使你成爲美,
[00:15:08.860 --> 00:15:15.940]  還將永生安置在世人心裏,
[00:15:15.940 --> 00:15:22.980]  神做人和做萬物不一樣,所有萬物無靈,
[00:15:22.980 --> 00:15:26.920]  我們中國人最聰明,人是萬物之靈,
[00:15:26.920 --> 00:15:29.040]  我聽了這句說話不知爲何,
[00:15:29.040 --> 00:15:33.540]  神做人的時間是他親自吹一口氣入去人,
[00:15:33.540 --> 00:15:38.300]  是神的靈讓我們成爲有靈的活人,
[00:15:38.300 --> 00:15:42.140]  你看全世界的人和貓貓不同,
[00:15:42.140 --> 00:15:46.260]  你有無見過貓貓拜神,無,
[00:15:46.260 --> 00:15:51.700]  他很聰明但無靈,你無靈就跟神不溝通,
[00:15:51.700 --> 00:15:56.820]  所以將永生,永生是神本來做人無死,
[00:15:56.820 --> 00:16:01.980]  犯罪離開了他,結果我們身體會死,
[00:16:01.980 --> 00:16:06.420]  靈魂都死,但神願意將永生安置在這世上,
[00:16:06.420 --> 00:16:13.140]  他願與神從始至終的作爲人不能差異,
[00:16:13.140 --> 00:16:20.300]  因爲神帶我們到這兒要見他一面,
[00:16:20.300 --> 00:16:26.660]  他出於愛,愛他的時候還要做事,
[00:16:26.660 --> 00:16:35.780]  所以我講到引預,我今日講生有時死有時,
[00:16:35.780 --> 00:16:38.860]  就明白生命的真體,
[00:16:38.860 --> 00:16:43.780]  生有時死有時很多人就覺得命中註定,
[00:16:43.780 --> 00:16:47.460]  so be it,我剛剛見到一個日本人,
[00:16:47.460 --> 00:16:50.060]  他跟我解釋sayonara爲何,
[00:16:50.060 --> 00:16:53.420]  你不知爲何,你以爲知錯,
[00:16:53.420 --> 00:16:58.460]  多數人說sayonara就再見,剛剛相反,
[00:16:58.460 --> 00:17:06.340]  日本人很fatalistic很認爲,我們既然分開so be it,
[00:17:06.340 --> 00:17:12.060]  就讓我們分開吧,日本人很fatalistic,
[00:17:12.060 --> 00:17:16.620]  所以他最後作了一個他自己的世界觀,
[00:17:16.620 --> 00:17:19.420]  我看了他拍的《你的名字》,
[00:17:19.420 --> 00:17:27.100]  人可以存活,我們中國最後都是想到這個辦法,
[00:17:27.100 --> 00:17:31.500]  既然會死,跟住會投胎,全部人作出來,
[00:17:31.500 --> 00:17:37.220]  無科學根據,無神的說話根據,
[00:17:37.220 --> 00:17:39.340]  全部人的wishful thinking,
[00:17:39.340 --> 00:17:43.900]  所以日本人很坦白,so be it,
[00:17:43.900 --> 00:17:46.380]  所以我自己說生有時死有時,
[00:17:46.380 --> 00:17:51.620]  我爲何在這時間選呢,當然跟我有關,
[00:17:51.620 --> 00:17:57.700]  我很多老人在他身體很健康時忽然做診,
[00:17:57.700 --> 00:18:03.860]  我今日在我機構的同事先講,
[00:18:03.860 --> 00:18:09.980]  我爸爸很健康,剛今早,他忽然那日覺得云云地,
[00:18:09.980 --> 00:18:14.420]  好在兒子回去了,見到他嘴歪了,
[00:18:14.420 --> 00:18:16.900]  見到他說話有些東西,
[00:18:16.900 --> 00:18:18.860]  我無事我瞓下就得了,
[00:18:18.860 --> 00:18:22.860]  他說不行爸爸,我即刻送你去醫院,做了診,
[00:18:22.860 --> 00:18:32.740]  好健康,忽然左邊出血,好在去得快,
[00:18:32.740 --> 00:18:40.740]  你以爲你知,你怎知血管內有血管瘤,
[00:18:40.740 --> 00:18:46.780]  你不知,我同事女兒多年輕,
[00:18:46.780 --> 00:18:50.060]  忽然我接到她電話,我去到她已經死了,
[00:18:50.060 --> 00:18:52.700]  她忽然爆了二十多歲,
[00:18:52.700 --> 00:18:58.740]  如何你控制得到,你經常以爲我日日照鏡,
[00:18:58.740 --> 00:19:01.540]  日日掃描她,你再掃描多幾次,
[00:19:01.540 --> 00:19:04.460]  我都鼓勵你去檢查,
[00:19:04.460 --> 00:19:06.620]  那些不肯檢查那些更快死,
[00:19:06.620 --> 00:19:09.220]  很多計時炸彈你都不知,
[00:19:09.220 --> 00:19:17.580]  很多人很精定期都去,連那些大腸鏡我都照過來,
[00:19:17.580 --> 00:19:22.020]  我都做過能力班在這兒,我都做一些病房,
[00:19:22.020 --> 00:19:25.140]  很多人覺得不會在我身上發生,
[00:19:25.140 --> 00:19:31.540]  生在我手上死我不知,你不知,
[00:19:31.540 --> 00:19:35.460]  我做青年工作爲何一時間那麼傷心,
[00:19:35.460 --> 00:19:38.380]  你知不知最近多少個年青人自殺,
[00:19:38.380 --> 00:19:41.780]  我不講,有些他都不想有我,
[00:19:41.780 --> 00:19:46.340]  這些我都講過,最近有個老師都自殺,
[00:19:46.340 --> 00:19:52.180]  你知不知在香港一個那麼好的城市,
[00:19:52.180 --> 00:19:59.500]  一萬個中學生中第二的五十多個百分比是depressed,
[00:19:59.500 --> 00:20:03.060]  你看你兒子有無depressed,
[00:20:03.060 --> 00:20:07.260]  depressed亦不止勒緊功課,很多因素,
[00:20:07.260 --> 00:20:14.860]  你怎知他不知,下馬這些事在發生,
[00:20:14.860 --> 00:20:20.620]  很多這些人一起行,當然有些很信教主很自然,
[00:20:20.620 --> 00:20:25.220]  我一個最老友在威尼培同學一齊1964年去讀書,
[00:20:25.220 --> 00:20:29.420]  11年前發覺lung cancer,
[00:20:29.420 --> 00:20:34.220]  過了一邊再隔了不夠一年另一邊又有,
[00:20:34.220 --> 00:20:37.620]  醫生問他過了嗎,他說過了就無得透氣,
[00:20:37.620 --> 00:20:40.500]  他說你別過了,他用這些撩拍,
[00:20:40.500 --> 00:20:47.500]  他說我不要緊,我知,11年前很奇怪,
[00:20:47.500 --> 00:20:58.940]  他冒死,第11年他已預了安息禮拜都預備了,
[00:20:58.940 --> 00:21:03.980]  他自己又無孩子,所有殯儀會問他爲何不爲自己,
[00:21:03.980 --> 00:21:09.380]  安排安息禮拜,我無子女我要自己預備,
[00:21:09.380 --> 00:21:14.020]  他預備了一年多,我突然問他爲何還未死,
[00:21:14.020 --> 00:21:22.220]  他連追思禮拜都預備了,
[00:21:22.220 --> 00:21:25.580]  他已請我預備幫他在安息禮拜跟追思禮拜說話,
[00:21:25.580 --> 00:21:29.180]  我說好,但你爲何這麼厲害,
[00:21:29.180 --> 00:21:33.260]  連追思禮拜都預備,不如安息禮拜你錄另一段,
[00:21:33.260 --> 00:21:35.300]  我說各位歡迎來到安息禮拜,
[00:21:35.300 --> 00:21:43.500]  他將追思禮拜搬到將來安息禮拜之前,
[00:21:43.500 --> 00:21:46.960]  他說到死了你來追思我有何意思,
[00:21:46.960 --> 00:21:50.460]  不如我未死又搞個生命慶祝,
[00:21:50.460 --> 00:22:03.500]  多麻煩,我見他坐在輪椅上他還收起我,他相信我生命在他手上,
[00:22:03.500 --> 00:22:07.940]  他分享,如果我回來時我不驚,
[00:22:07.940 --> 00:22:12.740]  我在地上活得很燦爛,祝福了很多人,
[00:22:12.740 --> 00:22:17.940]  無論香港或國外,我不講個名字給你聽,
[00:22:17.940 --> 00:22:23.880]  我想起最近經常去約談人家,
[00:22:23.880 --> 00:22:27.840]  因爲我的老友約談人家,
[00:22:27.840 --> 00:22:32.980]  有個去時我跟他談話,
[00:22:32.980 --> 00:22:40.080]  我有一段跟他談話很有幫助,
[00:22:40.080 --> 00:22:49.180]  我說你別介意我幫你讀一段詩,
[00:22:49.180 --> 00:22:54.680]  多數時都不介意,他說好你幫我讀,
[00:22:54.680 --> 00:22:57.680]  我說這段不是你介意,
[00:22:57.680 --> 00:23:04.980]  是大衛王被人追殺時他生死未卜,
[00:23:04.980 --> 00:23:11.180]  是掃狼狼追殺人,有一段時間他走難落難,
[00:23:11.180 --> 00:23:16.880]  然後寫了其中一篇,這篇很多我不讀完,
[00:23:16.880 --> 00:23:22.780]  因爲我無時間,他寫到這時他說我生命在你手上,
[00:23:22.780 --> 00:23:25.280]  我產業在你身上,這算得了甚麼?
[00:23:25.280 --> 00:23:29.380]  他的祕訣就在這兒,我將他的祕訣告訴你,
[00:23:29.380 --> 00:23:36.280]  他說我一常將耶和華放在我面前,有神,
[00:23:36.280 --> 00:23:38.480]  不過一般人不敢面對神,
[00:23:38.480 --> 00:23:41.280]  放在面前即是你面對他,
[00:23:41.280 --> 00:23:46.280]  怕不夠膽,因爲人很怕神,
[00:23:46.280 --> 00:23:52.780]  所以他說我不介意,無論如何我將它放下,
[00:23:52.780 --> 00:23:56.280]  你做人最緊要你夠膽面對神,
[00:23:56.280 --> 00:24:00.680]  神會跟你說話,你不理他他怎跟你說話,
[00:24:00.680 --> 00:24:06.180]  然後他在我右邊,右邊代表甚麼?
[00:24:06.180 --> 00:24:11.780]  你信了他時他在你右邊,他常陪着你同在,
[00:24:11.780 --> 00:24:14.180]  他不但在你右邊也在你裏面,
[00:24:14.180 --> 00:24:17.280]  你信了他時神令進入你裏面,
[00:24:17.280 --> 00:24:22.180]  你有他同在,所以我必不動搖,
[00:24:22.180 --> 00:24:28.180]  因爲一有東西就慌,你動搖反反覆覆一時想起,
[00:24:28.180 --> 00:24:32.180]  一想不開時就跳了,一刻,
[00:24:32.180 --> 00:24:36.180]  所以我跟政府說了,現在那麼多人結婚,
[00:24:36.180 --> 00:24:39.180]  我們準備入場幫他做些屏幕,
[00:24:39.180 --> 00:24:43.180]  多數學校看屏幕就知,
[00:24:43.180 --> 00:24:47.180]  你不知,不出聲的才死,
[00:24:47.180 --> 00:24:50.680]  出聲的不死,你估不到,
[00:24:50.680 --> 00:24:55.180]  最乖的最快死,你估不到,
[00:24:55.180 --> 00:24:59.180]  人經常以爲自己估到,於是我不動搖,
[00:24:59.180 --> 00:25:02.180]  你做人不動搖是甚麼,然後他說了結果,
[00:25:02.180 --> 00:25:06.180]  他因此我心歡喜我靈快樂欲身安然居住,
[00:25:06.180 --> 00:25:10.180]  但人是有心心靈虐,
[00:25:10.180 --> 00:25:14.680]  現在全世界不信神的將靈減走,
[00:25:14.680 --> 00:25:19.180]  只剩思想,只剩你的成功,
[00:25:19.180 --> 00:25:23.180]  最近都講心理,以前心理都不講,
[00:25:23.180 --> 00:25:27.180]  最後我轉行了,我讀E4,
[00:25:27.180 --> 00:25:31.180]  E4主要是讓你的心臟繼續跳,
[00:25:31.180 --> 00:25:35.180]  我說甚麼叫我的職業,
[00:25:35.180 --> 00:25:38.180]  keep you breathing,keep breathing,
[00:25:38.180 --> 00:25:41.180]  你繼續breathing我就有得錄,
[00:25:41.180 --> 00:25:44.180]  人不只是一口氣,
[00:25:44.180 --> 00:25:47.680]  他病的時間他心裡有病,
[00:25:47.680 --> 00:25:50.180]  你都要觸碰他的心,
[00:25:50.180 --> 00:25:52.180]  然後他有靈,
[00:25:52.180 --> 00:25:54.680]  爲何很多我在醫院的時間,
[00:25:54.680 --> 00:25:56.680]  到那個時間他就願意聽,
[00:25:56.680 --> 00:25:58.680]  他說我跟住去哪,
[00:25:58.680 --> 00:26:01.180]  他憑此感覺到,
[00:26:01.180 --> 00:26:03.180]  人到那個時間就醒,
[00:26:03.180 --> 00:26:06.180]  他知否死了之後還有無,
[00:26:06.180 --> 00:26:10.180]  有無輪迴,有無,
[00:26:10.180 --> 00:26:12.180]  因爲人死如燈滅,
[00:26:12.180 --> 00:26:15.180]  現在醫學證明人死並不如燈滅,
[00:26:15.180 --> 00:26:16.180]  我不講那麼多,
[00:26:16.180 --> 00:26:20.680]  很多研究人的心臟停了都有事發生,
[00:26:20.680 --> 00:26:22.680]  後來有醫學證據,
[00:26:22.680 --> 00:26:25.180]  所以我最後轉行的時間就去讀心理,
[00:26:25.180 --> 00:26:29.680]  我想明他在不同的情況下心情如何,
[00:26:29.680 --> 00:26:31.680]  我都要幫他,
[00:26:31.680 --> 00:26:34.680]  他說心歡喜你幾好,
[00:26:34.680 --> 00:26:38.680]  心歡喜可以不受情況影響,
[00:26:38.680 --> 00:26:43.180]  如果你不動搖你的情緒都會穩定,
[00:26:43.180 --> 00:26:46.180]  你哀傷當中仍有平衡,
[00:26:46.180 --> 00:26:48.180]  靈快樂,
[00:26:48.180 --> 00:26:52.180]  問題是人去到那階段時間生死未卜,
[00:26:52.180 --> 00:26:54.180]  你就知自己有靈魂,
[00:26:54.180 --> 00:26:58.180]  所有人去到那段時間都求神拜佛,
[00:26:58.180 --> 00:27:01.680]  無論如何他事實上都哪一個,
[00:27:01.680 --> 00:27:03.180]  他知有靈,
[00:27:03.180 --> 00:27:05.680]  人到那時間你就知,
[00:27:05.680 --> 00:27:07.680]  人死的時間就知,
[00:27:07.680 --> 00:27:12.680]  我經常去醫院深切治療,
[00:27:12.680 --> 00:27:16.180]  去到那他就知,
[00:27:16.180 --> 00:27:18.180]  我們中文叫知死,
[00:27:18.180 --> 00:27:22.180]  知死的時間很多都信主,
[00:27:22.180 --> 00:27:25.180]  沙士時間香港幾多人信主,
[00:27:25.180 --> 00:27:28.180]  我跟沈祖耀經常去醫院探望,
[00:27:28.180 --> 00:27:31.180]  靈快樂,
[00:27:31.180 --> 00:27:33.680]  神造人的時間有喜樂,
[00:27:33.680 --> 00:27:35.180]  喜樂不是情緒,
[00:27:35.180 --> 00:27:37.680]  喜樂是一種生命狀態,
[00:27:37.680 --> 00:27:41.680]  聖靈在你內就結出喜樂果子,
