
[00:00:00.000 --> 00:00:04.560]  我們今天會繼續思想雲彩的見證人
[00:02:10.160 --> 00:02:13.360]  要留心不要讓她走失等等的事
[00:02:13.360 --> 00:02:15.600]  但是他竟然告訴我
[00:02:15.600 --> 00:02:17.760]  他說這段日子
[00:02:18.160 --> 00:02:22.200]  是他人生跟太太一段最美好的日子
[00:02:22.200 --> 00:02:25.600]  我好像明白
[00:02:25.600 --> 00:02:26.960]  又好像不明白
[00:02:26.960 --> 00:02:29.200]  但是在他內心裏面
[00:02:29.200 --> 00:02:32.640]  我聽得出他沒有對神有半點的怨言
[00:02:32.640 --> 00:02:37.640]  他只是在其中感受這種情況之下
[00:02:37.640 --> 00:02:40.000]  怎樣得到更多神的恩
[00:02:40.000 --> 00:02:42.440]  更體會跟太太的關係
[00:02:42.440 --> 00:02:45.800]  我見到他是很關心人
[00:02:46.480 --> 00:02:49.520]  神亦都用他繼續在不同的崗位
[00:02:49.520 --> 00:02:50.680]  繼續去服侍
[00:02:50.680 --> 00:02:52.360]  他很留心
[00:02:52.360 --> 00:02:54.280]  按照他自己有的資歷
[00:02:54.280 --> 00:02:58.440]  去就某些問題向教會發出呼聲
[00:02:58.440 --> 00:03:02.000]  提醒教會一些公義之聲
[00:03:02.000 --> 00:03:03.200]  正義之聲
[00:03:03.200 --> 00:03:06.560]  而我感受這個生命一直走到今天
[00:03:06.560 --> 00:03:09.440]  仍然堅定地跟隨神
[00:03:09.440 --> 00:03:12.160]  我想回自己
[00:03:12.160 --> 00:03:13.440]  我盼望有一天
[00:03:13.440 --> 00:03:16.120]  如果神給我有日子
[00:03:16.120 --> 00:03:18.600]  我都可以一直走到最後一天
[00:03:18.600 --> 00:03:21.920]  能夠堅定地一路信靠耶穌
[00:03:21.920 --> 00:03:24.360]  希伯來書第十二章
[00:03:24.360 --> 00:03:26.400]  講到一個賽跑
[00:03:26.400 --> 00:03:28.080]  一個賽程
[00:03:28.080 --> 00:03:30.160]  或者是一個跑道
[00:03:30.160 --> 00:03:32.800]  在一個跑道裏面有很多見證人
[00:03:32.800 --> 00:03:34.000]  他們一路跑
[00:03:34.000 --> 00:03:35.800]  他們跑完之後
[00:03:35.800 --> 00:03:40.080]  完成他們地上人生的信仰之旅
[00:03:40.080 --> 00:03:42.760]  他們今天成為了我們的鼓勵
[00:03:42.760 --> 00:03:44.520]  大家看看聖經
[00:03:46.280 --> 00:03:46.960]  聖經說
[00:03:46.960 --> 00:03:50.720]  所以我們既然有這麼多的見證人
[00:03:50.720 --> 00:03:53.800]  將運彩圍繞著我們
[00:03:53.800 --> 00:03:57.280]  運彩形容著很多的見證人
[00:03:57.280 --> 00:04:01.720]  好像一條馬拉松的長跑
[00:04:01.720 --> 00:04:04.240]  很多人已經跑完了
[00:04:04.240 --> 00:04:06.280]  但仍然有很多人未曾跑完
[00:04:06.280 --> 00:04:07.320]  在那裏跑
[00:04:07.320 --> 00:04:09.120]  跑完的人
[00:04:09.120 --> 00:04:10.800]  他們走回頭
[00:04:10.800 --> 00:04:12.720]  回到跑道的旁邊
[00:04:12.720 --> 00:04:14.320]  跟其他人打氣
[00:04:14.800 --> 00:04:16.800]  放心繼續跑
[00:04:16.800 --> 00:04:17.960]  可以跑得完的
[00:04:17.960 --> 00:04:19.160]  我們跑完了
[00:04:19.160 --> 00:04:20.560]  你們也可以的
[00:04:20.560 --> 00:04:25.000]  這是見證人其中一個的作用
[00:04:25.000 --> 00:04:27.480]  成為了我們的激勵
[00:04:27.480 --> 00:04:30.720]  勉勵我們的心繼續地跑上去
[00:04:30.720 --> 00:04:34.400]  當我們有人生信仰的路程
[00:04:34.400 --> 00:04:35.400]  在跑的時候
[00:04:35.400 --> 00:04:37.440]  有時候會覺得自己軟弱
[00:04:37.440 --> 00:04:39.080]  甚至覺得自己
[00:04:39.080 --> 00:04:43.120]  有時候很多地方得罪神
[00:04:43.360 --> 00:04:45.640]  心裏面會對自己有不滿
[00:04:45.640 --> 00:04:49.480]  但是你知道每當我們想到自己的不滿的時候
[00:04:49.480 --> 00:04:51.360]  你就記得聖經說
[00:04:51.360 --> 00:04:53.600]  上帝是信實的
[00:04:53.600 --> 00:04:57.160]  這位上帝是信實的上帝
[00:04:57.160 --> 00:05:00.080]  聖經提摩透書第二章告訴我們
[00:05:00.080 --> 00:05:02.240]  我們縱然失信
[00:05:02.240 --> 00:05:05.160]  他仍是可信的
[00:05:05.160 --> 00:05:07.680]  因為他不能背負自己
[00:05:07.680 --> 00:05:08.880]  沒有錯
[00:05:08.880 --> 00:05:11.240]  有些時候我們軟弱甚至背離神
[00:05:11.600 --> 00:05:14.320]  但是何時我們一轉向神
[00:05:14.320 --> 00:05:16.720]  神就會轉向我們
[00:05:16.720 --> 00:05:19.800]  因為祂不能背負自己
[00:05:19.800 --> 00:05:22.960]  祂應許凡是尋求祂的人
[00:05:22.960 --> 00:05:24.800]  祂都樂而思恩
[00:05:24.800 --> 00:05:27.400]  上帝告訴我們
[00:05:27.400 --> 00:05:29.440]  信實就是祂的本性
[00:05:29.440 --> 00:05:31.600]  所以我們不用擔心
[00:05:31.600 --> 00:05:35.560]  因為祂永遠願意幫助我們
[00:05:35.560 --> 00:05:38.880]  我自己祈禱很多時候
[00:05:38.880 --> 00:05:41.160]  自然就會這樣禱告
[00:05:41.160 --> 00:05:42.040]  我跟主說
[00:05:42.040 --> 00:05:44.200]  主啊 感謝祢是我的盆石
[00:05:44.200 --> 00:05:45.560]  是我的倚靠
[00:05:45.560 --> 00:05:48.200]  詩篇裏面常常提到主耶穌
[00:05:48.200 --> 00:05:51.160]  或者我們的上帝是我們的盆石
[00:05:51.160 --> 00:05:52.480]  是我們的倚靠
[00:05:52.480 --> 00:05:55.520]  沒有錯 有些時候我們會不知怎樣走
[00:05:55.520 --> 00:05:58.760]  但是我們嘗試站在主的裏面
[00:05:58.760 --> 00:06:01.760]  就立在盆石上
[00:06:01.760 --> 00:06:03.840]  可以不至於搖動
[00:06:03.840 --> 00:06:05.120]  可以堅固
[00:06:05.120 --> 00:06:07.560]  主是我們的盆石
[00:06:07.560 --> 00:06:09.640]  是我們永遠的倚靠
[00:06:10.600 --> 00:06:12.960]  因此當你見到很多見證人的時候
[00:06:12.960 --> 00:06:15.600]  其實神用他們不斷鼓勵我們的心
[00:06:15.600 --> 00:06:16.400]  放心
[00:06:16.400 --> 00:06:18.320]  繼續走你人生的路
[00:06:18.320 --> 00:06:19.600]  有些時候軟弱
[00:06:19.600 --> 00:06:20.880]  有些時候有艱難
[00:06:20.880 --> 00:06:22.000]  但是記住
[00:06:22.000 --> 00:06:23.600]  繼續一路走
[00:06:23.600 --> 00:06:24.880]  不要放棄
[00:06:24.880 --> 00:06:28.160]  既然有這樣的信念之後
[00:06:28.160 --> 00:06:30.160]  你看回聖經第一節
[00:06:30.160 --> 00:06:33.040]  既然有這樣的信念
[00:06:33.040 --> 00:06:34.920]  知道神會帶領著我們
[00:06:34.920 --> 00:06:38.600]  就應該脫下各樣的拖累
[00:06:39.120 --> 00:06:42.520]  第二 和容而纏住我們的罪
[00:06:42.520 --> 00:06:48.720]  第三 以堅韌的心奔跑那擺在我們面前的賽程
[00:06:48.720 --> 00:06:52.320]  第四 專一注視耶穌
[00:06:52.320 --> 00:06:53.880]  聖經提到
[00:06:53.880 --> 00:06:56.440]  如果我們相信這位神是信實的
[00:06:56.440 --> 00:06:58.480]  你就要留心放膽走
[00:06:58.480 --> 00:07:01.000]  不要中途放棄
[00:07:01.000 --> 00:07:04.120]  放膽走其中一個表現就是
[00:07:04.120 --> 00:07:07.400]  將那些拖累自己的東西放下
[00:07:07.920 --> 00:07:09.560]  如果你看回《和學本》講到
[00:07:09.560 --> 00:07:11.240]  那些重擔
[00:07:11.240 --> 00:07:13.720]  放下各樣的重擔
[00:07:13.720 --> 00:07:17.080]  如果你見到人賽跑的時候
[00:07:17.080 --> 00:07:20.920]  你會見到他很輕身上路的
[00:07:20.920 --> 00:07:22.920]  我想你不會見到一個人
[00:07:22.920 --> 00:07:24.400]  揹著一個大包袱
[00:07:24.400 --> 00:07:25.720]  「嘿!賽跑了!」
[00:07:25.720 --> 00:07:28.480]  他一定會放下那些重擔的
[00:07:28.480 --> 00:07:30.720]  如果有個人走過來
[00:07:30.720 --> 00:07:31.440]  讓你看看
[00:07:31.440 --> 00:07:33.000]  「嘩!我這條金鏈」
[00:07:33.000 --> 00:07:36.040]  「很重的!一斤重的!」
[00:07:38.120 --> 00:07:40.040]  然後跟著他走上跑道
[00:07:40.040 --> 00:07:42.840]  揹著那條金鏈跑
[00:07:42.840 --> 00:07:45.600]  我想你不會欣賞他
[00:07:45.600 --> 00:07:49.080]  就算是很貴重的物品
[00:07:49.080 --> 00:07:50.920]  但是太重了
[00:07:50.920 --> 00:07:52.680]  要將它放下
[00:07:52.680 --> 00:07:56.240]  又或者你不會欣賞一個朋友
[00:07:56.240 --> 00:07:58.960]  穿著一件很雍容華貴的大外套
[00:07:58.960 --> 00:08:01.320]  但是他走上跑道跑步
[00:08:01.320 --> 00:08:04.400]  他一定會脫下那件衣服
[00:08:04.400 --> 00:08:07.160]  因為應該是成為了他的重擔
[00:08:07.320 --> 00:08:08.760]  他的拖累
[00:08:08.760 --> 00:08:13.120]  各位頂尖智慧在信仰的人生路上
[00:08:13.120 --> 00:08:14.760]  要問自己一個問題
[00:08:14.760 --> 00:08:18.280]  我有沒有什麼拖累呢?
[00:08:18.280 --> 00:08:20.640]  有什麼重擔
[00:08:20.640 --> 00:08:22.760]  讓我走得很辛苦呢?
[00:08:22.760 --> 00:08:24.800]  聖經告訴我們
[00:08:24.800 --> 00:08:28.360]  要放下、要脫下這些拖累
[00:08:28.360 --> 00:08:31.040]  《路加福音》第21章說到
[00:08:31.040 --> 00:08:33.680]  它告訴我們在末世的時候
[00:08:33.680 --> 00:08:35.720]  我們要很謹慎
[00:08:36.080 --> 00:08:38.960]  恐怕我們因為貪食、醉酒
[00:08:38.960 --> 00:08:43.160]  或者因為今生的思慮
[00:08:43.160 --> 00:08:45.160]  the worries of this world
[00:08:45.160 --> 00:08:47.560]  累著我們的心
[00:08:47.560 --> 00:08:49.600]  以致基督再回來的時候
[00:08:49.600 --> 00:08:52.880]  我們就跌入那個網羅裡面
[00:08:52.880 --> 00:08:54.200]  都不察覺
[00:08:54.200 --> 00:08:57.800]  有些時候今生的思慮
[00:08:57.800 --> 00:08:59.800]  會累著我們的心
[00:08:59.800 --> 00:09:01.760]  今生的思慮是什麼呢?
[00:09:01.760 --> 00:09:03.960]  可能各人不同
[00:09:03.960 --> 00:09:05.880]  但很多時候你會發覺
[00:09:05.880 --> 00:09:09.120]  我們會容易被生活的事情困擾我們
[00:09:09.120 --> 00:09:12.360]  有些人為了自己的工作很困擾
[00:09:12.360 --> 00:09:15.160]  為了自己的感情很困擾
[00:09:15.160 --> 00:09:16.720]  有些年紀大一點的
[00:09:16.720 --> 00:09:20.240]  為了將來自己對將來的保障
[00:09:20.240 --> 00:09:21.440]  很多的掛心
[00:09:21.440 --> 00:09:23.920]  為自己的居所很掛心
[00:09:23.920 --> 00:09:25.240]  沒錯
[00:09:25.240 --> 00:09:28.320]  你和我都應該有自己對自己的責任感
[00:09:28.320 --> 00:09:32.120]  我們會需要去照顧自己
[00:09:32.120 --> 00:09:33.720]  為自己作安排
[00:09:34.520 --> 00:09:36.800]  但何時你將這些關注
[00:09:36.800 --> 00:09:39.840]  變成你最優先的關注
[00:09:39.840 --> 00:09:44.160]  甚至是你最首要唯一的關注
[00:09:44.160 --> 00:09:48.880]  這些東西就成為了你的重擔
[00:09:48.880 --> 00:09:51.880]  聖經大家記得
[00:09:51.880 --> 00:09:53.520]  《馬太福音》六章三十三節
[00:09:53.520 --> 00:09:54.720]  我們常常背誦的
[00:09:54.720 --> 00:10:00.120]  「你們要先求他的國和他的義」
[00:10:00.120 --> 00:10:02.960]  「這些一切都要加給你們了」
[00:10:03.640 --> 00:10:06.640]  神告訴我們要先尋求的
[00:10:06.640 --> 00:10:09.680]  是聽從神的旨意來生活
[00:10:09.680 --> 00:10:12.080]  其他一切不是叫你不理
[00:10:12.080 --> 00:10:14.040]  但你可以放心
[00:10:14.040 --> 00:10:17.200]  如果你先求神的國和神的義
[00:10:17.200 --> 00:10:20.000]  其他事情神是會供應你的
[00:10:20.000 --> 00:10:23.440]  因此那個次序不要弄錯
[00:10:23.440 --> 00:10:27.440]  當你調轉這個次序的時候
[00:10:27.440 --> 00:10:29.240]  那些成為了你的重擔
[00:10:29.240 --> 00:10:33.360]  當然我們很多時候都會擔心
[00:10:33.480 --> 00:10:34.920]  自己的健康
[00:10:34.920 --> 00:10:37.960]  就算年輕的弟兄姊妹
[00:10:37.960 --> 00:10:39.480]  在香港這個環境
[00:10:39.480 --> 00:10:41.880]  我們說香港人很拼搏
[00:10:41.880 --> 00:10:44.920]  不過健康就有很多問題
[00:10:44.920 --> 00:10:48.240]  我們有些時候擔心自己的健康
[00:10:48.240 --> 00:10:49.400]  有少許毛病
[00:10:49.400 --> 00:10:52.200]  就想是不是那些東西呢
[00:10:52.200 --> 00:10:57.600]  我們現在甚至都不太想說癌症
[00:10:57.600 --> 00:10:59.320]  我們是不是癌症呢
[00:11:01.480 --> 00:11:04.440]  很多人擔心自己身體有甚麼毛病
[00:11:04.440 --> 00:11:09.360]  對於一個曾經做過心臟大手術的人
[00:11:09.360 --> 00:11:10.760]  我說自己
[00:11:10.760 --> 00:11:14.920]  心臟稍為有點不舒服
[00:11:14.920 --> 00:11:16.560]  都會有點掛心
[00:11:16.560 --> 00:11:18.920]  「咦?有甚麼事呢?」
[00:11:18.920 --> 00:11:21.640]  是很自然一點的掛心
[00:11:21.640 --> 00:11:24.880]  但每當我自己有些掛心的時候
[00:11:24.880 --> 00:11:27.040]  我就想起自己做手術期間
[00:11:27.040 --> 00:11:28.160]  自己的一個祈禱
[00:11:29.040 --> 00:11:31.520]  我很記得當時我祈禱上帝
[00:11:31.520 --> 00:11:33.200]  我的生命是屬於祢的
[00:11:33.200 --> 00:11:36.320]  這個心臟也是屬於祢的
[00:11:36.320 --> 00:11:38.160]  求祢看著
[00:11:38.160 --> 00:11:42.560]  求祢看顧著屬於祢的這個心臟
[00:11:42.560 --> 00:11:45.960]  我就感受到神給我鼓勵
[00:11:45.960 --> 00:11:48.240]  安心交託給上帝
[00:11:48.240 --> 00:11:50.280]  神是會看顧的
[00:11:50.280 --> 00:11:52.280]  各位弟兄姊妹記住
[00:11:52.280 --> 00:11:54.000]  你是屬於上帝的
[00:11:54.000 --> 00:11:55.840]  將你自己交託給神
[00:11:55.840 --> 00:11:58.000]  你的身體的哪一個部份
[00:11:58.320 --> 00:12:00.520]  知道是屬於神的時候
[00:12:00.520 --> 00:12:03.120]  你就知道祂會留意
[00:12:03.120 --> 00:12:04.400]  祂會看顧
[00:12:04.400 --> 00:12:07.800]  將你的內心擔憂交託給神
[00:12:07.800 --> 00:12:10.840]  不要讓擔憂成為你的重擔
[00:12:10.840 --> 00:12:12.480]  否則不是問題
[00:12:12.480 --> 00:12:13.800]  成為問題
[00:12:13.800 --> 00:12:17.560]  以致你人生的屬靈路上
[00:12:17.560 --> 00:12:18.800]  你跑不起來
[00:12:18.800 --> 00:12:20.640]  所以第一
[00:12:20.640 --> 00:12:23.840]  要記住將各樣的拖累放下
[00:12:23.840 --> 00:12:25.320]  第二
[00:12:25.320 --> 00:12:27.880]  有一些容易纏著我們的罪
[00:12:27.880 --> 00:12:29.280]  要將它放下
[00:12:29.280 --> 00:12:32.440]  什麼是容易纏著你的罪呢?
[00:12:32.440 --> 00:12:35.600]  你要求神給你光照
[00:12:35.600 --> 00:12:36.440]  知道
[00:12:36.440 --> 00:12:41.640]  我最近和一些學者一起開會聊天
[00:12:41.640 --> 00:12:44.200]  分析香港的社會形態
[00:12:44.200 --> 00:12:45.760]  大家很清楚地說出
[00:12:45.760 --> 00:12:48.080]  香港有一個很嚴重的問題
[00:12:48.080 --> 00:12:51.280]  就是消費主義
[00:12:51.280 --> 00:12:54.880]  很多的廣告鋪天蓋地
[00:12:54.880 --> 00:12:56.160]  你到處都看到的
[00:12:56.160 --> 00:12:58.080]  不斷刺激你去消費
[00:12:58.080 --> 00:13:01.120]  我消費就我在了
[00:13:01.120 --> 00:13:04.880]  很多時候強調著
[00:13:04.880 --> 00:13:06.840]  你有很多需要
[00:13:06.840 --> 00:13:08.520]  消費主義最重要的是
[00:13:08.520 --> 00:13:10.960]  讓你感覺自己很有缺乏
[00:13:10.960 --> 00:13:14.640]  你缺乏一些柔順的頭髮嗎?
[00:13:14.640 --> 00:13:17.560]  你買一些洗頭水
[00:13:17.560 --> 00:13:20.000]  保證你得到柔順的頭髮
[00:13:20.000 --> 00:13:22.160]  你那張床褥不好
[00:13:22.160 --> 00:13:23.760]  令你睡不著覺嗎?
[00:13:23.760 --> 00:13:26.040]  這張床褥你一接觸它
[00:13:26.040 --> 00:13:27.080]  就馬上睡著了
[00:13:27.080 --> 00:13:32.000]  令你感覺我又沒有好的床褥
[00:13:32.000 --> 00:13:33.720]  又沒有好的洗頭水
[00:13:33.720 --> 00:13:34.920]  又沒有好的那些
[00:13:34.920 --> 00:13:36.120]  沒有好的這些
[00:13:36.120 --> 00:13:38.200]  常常覺得自己很缺乏
[00:13:38.200 --> 00:13:40.480]  因此你就很難說
[00:13:40.480 --> 00:13:42.840]  有衣有食就知足
[00:13:42.840 --> 00:13:46.200]  有很多很多的物質都感覺不足
[00:13:46.200 --> 00:13:48.440]  不一定是真正的不足
[00:13:48.440 --> 00:13:51.280]  只是這些廣告告訴你
[00:13:51.280 --> 00:13:53.440]  你缺乏你缺乏你缺乏
[00:13:55.120 --> 00:13:57.400]  當在一個缺乏的感受裡面
[00:13:57.400 --> 00:14:00.040]  內心的貪慾就會出現
[00:14:00.040 --> 00:14:02.760]  你很想得到很多
[00:14:02.760 --> 00:14:04.880]  你不必要得到的東西
[00:14:04.880 --> 00:14:09.320]  因此罪就在這個貪慾當中發動
[00:14:09.320 --> 00:14:11.600]  各位弟兄姊妹
[00:14:11.600 --> 00:14:14.720]  上上在神的恩典當中醒察
[00:14:14.720 --> 00:14:18.160]  究竟我裡面有什麼的情慾
[00:14:18.160 --> 00:14:20.520]  哪些的貪慾
[00:14:20.520 --> 00:14:23.040]  哪些的情慾
[00:14:23.040 --> 00:14:25.560]  成為了纏累我的罪
[00:14:25.560 --> 00:14:27.080]  纏著我
[00:14:27.080 --> 00:14:28.160]  好像荊棘一樣
[00:14:28.160 --> 00:14:31.000]  種子不能夠發芽生長一樣
[00:14:31.000 --> 00:14:31.960]  你要留心
[00:14:31.960 --> 00:14:33.760]  把它清除
[00:14:33.760 --> 00:14:35.560]  在這個過程當中
[00:14:35.560 --> 00:14:36.600]  聖經就說
[00:14:36.600 --> 00:14:39.240]  它說就應該以堅忍的心
[00:14:39.240 --> 00:14:42.480]  奔跑那擺在我們面前的賽程
[00:14:42.480 --> 00:14:44.080]  堅忍的心
[00:14:44.080 --> 00:14:45.360]  來到奔跑
[00:14:45.360 --> 00:14:48.400]  是包含一種要用氣力的意思
[00:14:48.400 --> 00:14:50.560]  我想你跑步的時候
[00:14:50.560 --> 00:14:51.600]  有些人跑得快一點
[00:14:51.600 --> 00:14:52.440]  有些人慢一點
[00:14:52.440 --> 00:14:53.640]  不要緊
[00:14:53.640 --> 00:14:56.520]  但是你也要付出一些氣力
[00:14:56.520 --> 00:14:57.720]  要跟隨主
[00:14:57.720 --> 00:15:00.760]  是要付出一定的氣力
[00:15:00.760 --> 00:15:01.760]  是要付出代價
[00:15:01.760 --> 00:15:03.760]  來跟隨上帝
[00:15:03.760 --> 00:15:04.720]  但是重要的就是
[00:15:04.720 --> 00:15:09.400]  你定睛在主耶穌的身上
[00:15:09.400 --> 00:15:10.920]  在賽跑的時候
[00:15:10.920 --> 00:15:14.160]  你的眼目定睛在哪裡
[00:15:14.160 --> 00:15:17.520]  旁邊那個跑得比我慢
[00:15:17.520 --> 00:15:20.400]  可以把腳步調慢
[00:15:20.400 --> 00:15:21.720]  不是
[00:15:21.720 --> 00:15:22.840]  看看後面
[00:15:22.840 --> 00:15:23.840]  跑了一半
[00:15:23.840 --> 00:15:24.680]  可以休息一下
[00:15:24.680 --> 00:15:26.800]  不用這麼快
[00:15:26.800 --> 00:15:27.880]  不會的
[00:15:27.880 --> 00:15:33.080]  你的眼目定睛在前面的終點上
[00:15:33.080 --> 00:15:34.640]  同樣聖經所說
[00:15:34.640 --> 00:15:38.560]  定睛在主耶穌的身上
[00:15:38.560 --> 00:15:43.480]  去想念祂曾經為你犧牲了自己
[00:15:43.480 --> 00:15:45.000]  當你想念主自己
[00:15:45.000 --> 00:15:47.320]  怎樣為你承擔
[00:15:47.320 --> 00:15:49.520]  為你付出代價的時候
[00:15:49.520 --> 00:15:52.040]  你的心就得著安慰
[00:15:52.040 --> 00:15:55.400]  同時你發覺聖經所說的是耶穌
[00:15:55.400 --> 00:15:58.160]  用主耶穌在地上的名稱
[00:15:58.160 --> 00:16:01.720]  意味著特別留心祂在世上的榜樣
[00:16:01.720 --> 00:16:06.440]  祂在世上曾經為我們忍受的苦楚
[00:16:06.440 --> 00:16:09.000]  付出的代價
[00:16:09.000 --> 00:16:13.440]  以致我們可以得著心中的鼓勵
[00:16:13.440 --> 00:16:16.520]  我有一次自己早上靈修的時候
[00:16:16.520 --> 00:16:18.400]  我想唱一首詩歌
[00:16:18.400 --> 00:16:20.360]  拿出生命聖詩
[00:16:20.360 --> 00:16:23.480]  當時我感覺自己也有一些事情掛心
[00:16:23.480 --> 00:16:24.760]  為了一些人
[00:16:24.760 --> 00:16:26.720]  心裡有一些困擾
[00:16:26.720 --> 00:16:28.720]  有一些煩惱
[00:16:28.720 --> 00:16:29.520]  打開詩集
[00:16:29.520 --> 00:16:31.040]  隨意揭開
[00:16:31.040 --> 00:16:34.520]  就發覺在我面前有一首詩歌
[00:16:34.520 --> 00:16:36.680]  為我受傷
[00:16:36.680 --> 00:16:37.720]  大家記不記得有時候吃一餐
[00:16:37.720 --> 00:16:40.080]  我們會唱這首詩歌
[00:16:40.080 --> 00:16:41.400]  我唱這首詩歌的時候
[00:16:41.400 --> 00:16:44.320]  心裡突然間有種感受就是
[00:16:44.320 --> 00:16:45.520]  比起主耶穌
[00:16:45.520 --> 00:16:49.720]  我的問題是瑣瑣碎碎的
[00:16:49.720 --> 00:16:52.120]  怎麼能夠作比較呢?
[00:16:52.120 --> 00:16:53.800]  主耶穌為我受傷
[00:16:53.800 --> 00:16:55.960]  為我受死
[00:16:55.960 --> 00:16:59.720]  我所面對的困難又算得了什麼?
[00:16:59.720 --> 00:17:01.440]  主耶穌為我復活
[00:17:01.440 --> 00:17:04.640]  因此我要放膽面對我所面對的困難
[00:17:04.640 --> 00:17:09.320]  因為祂會有力量幫助我來得勝
[00:17:09.320 --> 00:17:10.400]  各位頂尖的上上
[00:17:10.400 --> 00:17:11.280]  幫助自己
[00:17:11.280 --> 00:17:14.720]  將眼睛注目在耶穌基督的身上
[00:17:14.720 --> 00:17:15.600]  聖餐的時候
[00:17:15.600 --> 00:17:16.960]  為什麼我們說
[00:17:16.960 --> 00:17:19.240]  你們要上上如子行
[00:17:19.240 --> 00:17:21.120]  為的是要
[00:17:21.120 --> 00:17:22.200]  什麼?
[00:17:22.200 --> 00:17:24.240]  紀念我
[00:17:24.240 --> 00:17:25.240]  有人以為
[00:17:25.240 --> 00:17:28.880]  主耶穌很需要我們去掛念祂
[00:17:28.880 --> 00:17:29.720]  不掛念祂
[00:17:29.720 --> 00:17:33.080]  祂不喜歡的
[00:17:33.080 --> 00:17:35.720]  上帝不需要我們掛念祂
[00:17:35.720 --> 00:17:38.760]  只是我們需要上上紀念祂
[00:17:38.760 --> 00:17:40.720]  曾經愛我們
[00:17:40.720 --> 00:17:43.480]  今天仍然愛我們
[00:17:43.480 --> 00:17:45.240]  當你這樣來思念耶穌的時候
[00:17:45.240 --> 00:17:47.800]  你看到下面的經文說
[00:17:47.800 --> 00:17:52.120]  「專一注視耶穌
[00:17:52.120 --> 00:17:56.720]  就是我們信心的創始者和完成者
[00:17:56.720 --> 00:17:59.240]  由始至終都是祂的工作
[00:17:59.240 --> 00:18:01.320]  你不用擔心自己的軟弱
[00:18:01.320 --> 00:18:03.760]  只是繼續依靠祂
[00:18:03.760 --> 00:18:07.760]  祂因為那擺在面前的喜樂
[00:18:07.760 --> 00:18:10.200]  就忍受了十字架
[00:18:10.200 --> 00:18:12.400]  輕看了羞辱
[00:18:12.400 --> 00:18:15.120]  不介意別人怎樣羞辱祂
[00:18:15.120 --> 00:18:19.800]  現在就坐在神寶座的右邊」
[00:18:19.800 --> 00:18:24.240]  上帝祂能夠在世上
[00:18:24.240 --> 00:18:25.920]  在如此的生活
