
[00:00:00.000 --> 00:00:02.000]  好,各位弟兄姊妹,早晨
[00:03:42.000 --> 00:03:45.000]  巴比倫是一個多神文化的
[00:03:45.000 --> 00:03:47.000]  多神文化
[00:03:47.000 --> 00:03:51.000]  如果我們華人都會很熟悉
[00:03:51.000 --> 00:03:53.000]  因為我們華人都有很多自己拜的偶像
[00:03:53.000 --> 00:03:58.000]  觀音 土地 黃大仙 佛
[00:03:58.000 --> 00:04:01.000]  還有很多不同的
[00:04:01.000 --> 00:04:04.000]  我曾經試過去一些人家裡
[00:04:04.000 --> 00:04:08.000]  很多偶像在那裡
[00:04:08.000 --> 00:04:11.000]  多到他不是只拜某一個偶像
[00:04:11.000 --> 00:04:13.000]  什麼大包圍都有
[00:04:13.000 --> 00:04:15.000]  在他家裡
[00:04:15.000 --> 00:04:17.000]  為什麼呢
[00:04:17.000 --> 00:04:19.000]  有些人就覺得
[00:04:19.000 --> 00:04:21.000]  拜得神多自有神庇佑
[00:04:21.000 --> 00:04:23.000]  不理他是什麼神像
[00:04:23.000 --> 00:04:26.000]  總之這些偶像就先放在他家裡拜
[00:04:26.000 --> 00:04:29.000]  反正都是一次過拜完這麼多個
[00:04:29.000 --> 00:04:34.000]  誰厲害誰保護我
[00:04:34.000 --> 00:04:37.000]  在當時尼布格尼撒王
[00:04:37.000 --> 00:04:40.000]  那個處身的環境都是這樣
[00:04:40.000 --> 00:04:43.000]  尼布格尼撒王他將耶路撒冷聖城
[00:04:43.000 --> 00:04:46.000]  耶和華殿裡面的器皿
[00:04:46.000 --> 00:04:50.000]  聖潔的器皿都搬進自己的神廟裡
[00:04:50.000 --> 00:04:51.000]  他都是覺得
[00:04:51.000 --> 00:04:54.000]  越多神就越好
[00:04:54.000 --> 00:04:57.000]  甚至去到一個什麼階段呢
[00:04:57.000 --> 00:05:01.000]  尼布格尼撒王為自己設立一個金像
[00:05:01.000 --> 00:05:05.000]  雖然這段經文沒有很詳細清楚講明
[00:05:05.000 --> 00:05:07.000]  這個金像的形狀
[00:05:07.000 --> 00:05:09.000]  形象是什麼
[00:05:09.000 --> 00:05:12.000]  他是否照著尼布格尼撒王的樣子
[00:05:12.000 --> 00:05:14.000]  外貌來做出來呢
[00:05:14.000 --> 00:05:16.000]  有些色經家說是
[00:05:16.000 --> 00:05:19.000]  有些色經家說可能是根據他爸爸的樣子
[00:05:19.000 --> 00:05:22.000]  或者可能是其他偶像
[00:05:22.000 --> 00:05:24.000]  不過總而言之
[00:05:24.000 --> 00:05:27.000]  對於猶太人來說
[00:05:27.000 --> 00:05:29.000]  這個是一個假的神
[00:05:29.000 --> 00:05:31.000]  是一個偶像
[00:05:31.000 --> 00:05:36.000]  這個金像大概有24至25米高
[00:05:36.000 --> 00:05:43.000]  24至25米高就是我們現在的六至八層樓高度
[00:05:43.000 --> 00:05:45.000]  你想像一下
[00:05:45.000 --> 00:05:50.000]  我們附近的金像都很少有六至八層樓高的東西
[00:05:50.000 --> 00:05:51.000]  再過去一點
[00:05:51.000 --> 00:05:55.000]  有些六至八層樓高的公寓
[00:05:55.000 --> 00:05:57.000]  遠遠都能看到
[00:05:57.000 --> 00:06:00.000]  有些公寓是這麼高的
[00:06:00.000 --> 00:06:03.000]  遠遠都能看到這個像
[00:06:03.000 --> 00:06:09.000]  他要求那些人一聽到音樂就要向這個金像跪拜
[00:06:09.000 --> 00:06:13.000]  不拜的那些就要扔到火窯那裡燒它
[00:06:13.000 --> 00:06:18.000]  其實這個正正是對於當時猶太的民族來說
[00:06:18.000 --> 00:06:21.000]  是一個信仰上面的衝擊
[00:06:21.000 --> 00:06:25.000]  因為猶太人他們一直你看到舊約
[00:06:25.000 --> 00:06:27.000]  從創世紀開始
[00:06:27.000 --> 00:06:29.000]  神都顯示到給他們看到
[00:06:29.000 --> 00:06:32.000]  神是獨一的
[00:06:32.000 --> 00:06:34.000]  單一的
[00:06:34.000 --> 00:06:37.000]  排他的真神
[00:06:37.000 --> 00:06:39.000]  耶和華神都告訴他的民族
[00:06:39.000 --> 00:06:42.000]  告訴子民單單要敬拜他
[00:06:42.000 --> 00:06:46.000]  除了他以外沒有別神
[00:06:46.000 --> 00:06:49.000]  有些人說什麼神這麼霸道的
[00:06:49.000 --> 00:06:51.000]  有些其他不同宗教的就說
[00:06:51.000 --> 00:06:52.000]  這樣就不同了
[00:06:52.000 --> 00:06:54.000]  我們的宗教包容性很高的
[00:06:54.000 --> 00:06:55.000]  不要緊的
[00:06:55.000 --> 00:06:58.000]  你又拜這個又拜那個都可以
[00:06:58.000 --> 00:07:00.000]  但是既然我們清楚知道
[00:07:00.000 --> 00:07:03.000]  這個世界上面只有一位真神的時候
[00:07:03.000 --> 00:07:05.000]  為什麼還要拜其他呢
[00:07:05.000 --> 00:07:08.000]  所以當時這三個的朋友
[00:07:08.000 --> 00:07:11.000]  他遇到信仰的衝擊
[00:07:11.000 --> 00:07:13.000]  因為要他放下
[00:07:13.000 --> 00:07:18.000]  單一獨一真神的信仰
[00:07:18.000 --> 00:07:22.000]  而當時的環境人人都走去拜
[00:07:22.000 --> 00:07:25.000]  是他們三個不拜
[00:07:25.000 --> 00:07:29.000]  你看他們面對群眾壓力多大
[00:07:29.000 --> 00:07:32.000]  加上剛才我們讀的經文看到
[00:07:32.000 --> 00:07:36.000]  有些人去戳他們的背部
[00:07:36.000 --> 00:07:37.000]  什麼人呢
[00:07:37.000 --> 00:07:39.000]  就是迦勒底人
[00:07:39.000 --> 00:07:41.000]  如果我們看回聖經第二章
[00:07:41.000 --> 00:07:46.000]  迦勒底人和猶太人發生什麼事情呢
[00:07:46.000 --> 00:07:49.000]  迦勒底出名有很多術士占卜
[00:07:49.000 --> 00:07:52.000]  那些看異象的術士
[00:07:52.000 --> 00:07:54.000]  當時的術士
[00:07:54.000 --> 00:07:56.000]  尼布加利受王就做了一個夢
[00:07:56.000 --> 00:07:58.000]  就要找人解夢
[00:07:58.000 --> 00:08:00.000]  首先就找了那群
[00:08:00.000 --> 00:08:02.000]  迦勒底的術士來到
[00:08:02.000 --> 00:08:04.000]  誰知道沒有一個
[00:08:04.000 --> 00:08:06.000]  能夠解這個夢
[00:08:06.000 --> 00:08:07.000]  尼布加利受王就下令
[00:08:07.000 --> 00:08:09.000]  就要追殺所有這些術士
[00:08:09.000 --> 00:08:10.000]  這些哲士
[00:08:10.000 --> 00:08:11.000]  全部要殺光他們
[00:08:11.000 --> 00:08:12.000]  直到後來
[00:08:12.000 --> 00:08:15.000]  丹尼利和他三個朋友
[00:08:15.000 --> 00:08:17.000]  透過禱告問神
[00:08:17.000 --> 00:08:19.000]  丹尼利就解了這個夢
[00:08:19.000 --> 00:08:21.000]  丹尼利和他三個朋友
[00:08:21.000 --> 00:08:24.000]  就被尼布加利受王開始重用
[00:08:24.000 --> 00:08:26.000]  所以我們相信
[00:08:26.000 --> 00:08:28.000]  某個程度上都開始了
[00:08:28.000 --> 00:08:31.000]  其實這些民族和民族之間的
[00:08:31.000 --> 00:08:33.000]  一些的嫉妒紛爭
[00:08:33.000 --> 00:08:37.000]  已經不是現在的事了
[00:08:37.000 --> 00:08:38.000]  所以這群迦勒底人
[00:08:38.000 --> 00:08:40.000]  走去告發他們
[00:08:40.000 --> 00:08:43.000]  說他們竟然不拜神的象
[00:08:43.000 --> 00:08:46.000]  也都說給王聽
[00:08:46.000 --> 00:08:47.000]  這群人真的
[00:08:47.000 --> 00:08:48.000]  王你定了這個命令
[00:08:48.000 --> 00:08:51.000]  他們不聽你的命令
[00:08:51.000 --> 00:08:52.000]  不單只是不拜象
[00:08:52.000 --> 00:08:57.000]  是不聽尼布加利受王你的命令
[00:08:57.000 --> 00:08:58.000]  王你曾經說過
[00:08:58.000 --> 00:08:59.000]  不聽這個命令的
[00:08:59.000 --> 00:09:02.000]  就要扔到火焰裡燒死他
[00:09:02.000 --> 00:09:03.000]  所以這群迦勒底人
[00:09:03.000 --> 00:09:11.000]  是要追擊這三個的朋友
[00:09:11.000 --> 00:09:12.000]  在這幾年
[00:09:12.000 --> 00:09:14.000]  我們陸陸續續都聽到很多
[00:09:14.000 --> 00:09:17.000]  我們的中國內地
[00:09:17.000 --> 00:09:18.000]  有一些信徒的生活
[00:09:18.000 --> 00:09:19.000]  我自己都有些朋友
[00:09:19.000 --> 00:09:20.000]  在中國內地生活
[00:09:20.000 --> 00:09:21.000]  他們都收到消息
[00:09:21.000 --> 00:09:25.000]  地方政府發出一些什麼的通告呢
[00:09:25.000 --> 00:09:29.000]  就是如果你揭發到有人
[00:09:29.000 --> 00:09:34.000]  私底下有信仰的家庭的聚會
[00:09:34.000 --> 00:09:37.000]  你去告發他
[00:09:37.000 --> 00:09:43.000]  捉到最多可以賞你一萬元
[00:09:43.000 --> 00:09:46.000]  說告發捉到一萬
[00:09:46.000 --> 00:09:47.000]  兩到兩萬
[00:09:47.000 --> 00:09:49.000]  三萬四萬五萬十萬
[00:09:49.000 --> 00:09:52.000]  一直追很多萬
[00:09:52.000 --> 00:09:55.000]  所以某個程度上
[00:09:55.000 --> 00:09:58.000]  令到家庭教會或者很多的信徒
[00:09:58.000 --> 00:10:00.000]  都面對著很多的逼迫
[00:10:00.000 --> 00:10:01.000]  很多的壓力
[00:10:01.000 --> 00:10:03.000]  甚至我看到有些消息
[00:10:03.000 --> 00:10:04.000]  看到報導
[00:10:04.000 --> 00:10:05.000]  甚至我們聖誕節
[00:10:05.000 --> 00:10:06.000]  很開心的聚會
[00:10:06.000 --> 00:10:08.000]  正正就是聖誕節的聚會當中
[00:10:08.000 --> 00:10:11.000]  也都有很多不同的家庭教會的領袖
[00:10:11.000 --> 00:10:14.000]  被人拉走
[00:10:14.000 --> 00:10:19.000]  這裡都是受著很多自己人的告發
[00:10:19.000 --> 00:10:22.000]  見不見得各位弟兄姊妹
[00:10:22.000 --> 00:10:25.000]  今天面對著很多不同的衝擊
[00:10:25.000 --> 00:10:27.000]  這三個朋友也是面對著
[00:10:27.000 --> 00:10:32.000]  被人告發他們種族上面的衝擊
[00:10:32.000 --> 00:10:35.000]  這些衝擊帶來他們生命的威脅
[00:10:35.000 --> 00:10:36.000]  不拜
[00:10:36.000 --> 00:10:37.000]  不聽王的話
[00:10:37.000 --> 00:10:41.000]  你們就死
[00:10:41.000 --> 00:10:43.000]  我想起今天我們做基督徒
[00:10:43.000 --> 00:10:49.000]  我們都有一種世界將我包圍的感覺
[00:10:49.000 --> 00:10:53.000]  你說這麼厲害的世界包圍著我們
[00:10:53.000 --> 00:10:57.000]  這個世界是怎樣包圍我們呢
[00:10:57.000 --> 00:10:59.000]  世界的價值觀
[00:10:59.000 --> 00:11:00.000]  扭曲的價值觀
[00:11:00.000 --> 00:11:05.000]  和聖經說的距離很遠的一些想法
[00:11:05.000 --> 00:11:09.000]  是包圍著我們
[00:11:09.000 --> 00:11:11.000]  甚至有時可能我們潛移默化
[00:11:11.000 --> 00:11:13.000]  我們自己作為一個信耶穌的人
[00:11:13.000 --> 00:11:15.000]  我們可能也有這樣的想法
[00:11:15.000 --> 00:11:17.000]  舉個例子就是
[00:11:17.000 --> 00:11:20.000]  我們強調宗教自由
[00:11:20.000 --> 00:11:22.000]  當然我們尊重不同的人
[00:11:22.000 --> 00:11:23.000]  有不同的信仰
[00:11:23.000 --> 00:11:25.000]  有不同的宗教
[00:11:25.000 --> 00:11:27.000]  有些人開始想
[00:11:27.000 --> 00:11:28.000]  其實無所謂
[00:11:28.000 --> 00:11:29.000]  信什麼教
[00:11:29.000 --> 00:11:30.000]  我尊重你
[00:11:30.000 --> 00:11:31.000]  你尊重我
[00:11:31.000 --> 00:11:33.000]  你信的宗教都很好
[00:11:33.000 --> 00:11:36.000]  甚至我聽基督徒都是這樣說
[00:11:36.000 --> 00:11:37.000]  不要緊
[00:11:37.000 --> 00:11:39.000]  他信那個教就由得他信
[00:11:39.000 --> 00:11:43.000]  當然我們不可以強迫別人信我們的宗教
[00:11:43.000 --> 00:11:47.000]  但是我們會不會有一個迫切的心
[00:11:47.000 --> 00:11:50.000]  那個教他們信那個神是假神
[00:11:50.000 --> 00:11:51.000]  唯有耶和華獨一的真神
[00:11:51.000 --> 00:11:53.000]  唯有神裡面才有真愛
[00:11:53.000 --> 00:11:55.000]  真的生命
[00:11:55.000 --> 00:11:56.000]  我們有沒有這份行徹
[00:11:56.000 --> 00:11:59.000]  這個迫切感要跟他們得救
[00:11:59.000 --> 00:12:00.000]  去禱告
[00:12:00.000 --> 00:12:03.000]  傳福音
[00:12:03.000 --> 00:12:04.000]  越來越多世界
[00:12:04.000 --> 00:12:08.000]  包括我們澳洲同性婚姻的合法化
[00:12:08.000 --> 00:12:12.000]  已經進入到我們的學校
[00:12:12.000 --> 00:12:16.000]  甚至我們的小朋友的教育當中
[00:12:16.000 --> 00:12:19.000]  我們去超級市場
[00:12:19.000 --> 00:12:23.000]  去超級市場看那些小朋友玩的玩具
[00:12:23.000 --> 00:12:24.000]  家庭的玩具
[00:12:24.000 --> 00:12:26.000]  已經有很多選擇了
[00:12:26.000 --> 00:12:29.000]  裡面小朋友的爸爸媽媽
[00:12:29.000 --> 00:12:33.000]  已經不只是有一男一女的爸爸媽媽選擇
[00:12:33.000 --> 00:12:36.000]  有兩個男的爸爸媽媽的選擇
[00:12:36.000 --> 00:12:40.000]  有兩個女的爸爸媽媽的選擇
[00:12:40.000 --> 00:12:43.000]  這些已經是進入到我們的社區
[00:12:43.000 --> 00:12:48.000]  進入到我們的小朋友當中
[00:12:48.000 --> 00:12:52.000]  世界強調很多個人的自由
[00:12:52.000 --> 00:12:53.000]  我們有自由做這件事
[00:12:53.000 --> 00:12:57.000]  我們有權利做這件事
[00:12:57.000 --> 00:12:59.000]  我們有沒有好像上一次講到那樣
[00:12:59.000 --> 00:13:02.000]  將自己越來越放得大
[00:13:02.000 --> 00:13:04.000]  看自己更加重要
[00:13:04.000 --> 00:13:06.000]  比起其他的人 比起世界
[00:13:06.000 --> 00:13:09.000]  其他人的利益更加大
[00:13:09.000 --> 00:13:10.000]  每件事都是先看自己
[00:13:10.000 --> 00:13:13.000]  以致放大了自己的看法 自己的想法
[00:13:13.000 --> 00:13:16.000]  覺得自己才是最好的
[00:13:16.000 --> 00:13:18.000]  要別人遷就我們才行
[00:13:18.000 --> 00:13:20.000]  這些個人的主意
[00:13:20.000 --> 00:13:23.000]  正正和我們在聖經裡面
[00:13:23.000 --> 00:13:26.000]  耶穌基督不是個人的主意
[00:13:26.000 --> 00:13:30.000]  耶穌基督是為人 為其他人犧牲自己的
[00:13:30.000 --> 00:13:34.000]  正正這些想法和我們所相信的
[00:13:34.000 --> 00:13:36.000]  跟著耶穌的那些
[00:13:36.000 --> 00:13:40.000]  和這個世界有很多不同
[00:13:40.000 --> 00:13:44.000]  如果你留意再去想 再去發現的時候
[00:13:44.000 --> 00:13:47.000]  真的有很多很多
[00:13:47.000 --> 00:13:49.000]  我們面對著這個世界
[00:13:49.000 --> 00:13:52.000]  這個洪流
[00:13:52.000 --> 00:13:55.000]  衝擊著我們
[00:13:55.000 --> 00:13:59.000]  你的立場又是怎樣呢
[00:13:59.000 --> 00:14:01.000]  很多東西可以妥協
[00:14:01.000 --> 00:14:03.000]  很多東西可以忍讓
[00:14:03.000 --> 00:14:06.000]  但是信仰的立場
[00:14:06.000 --> 00:14:08.000]  你有沒有其他堅定呢
[00:14:08.000 --> 00:14:11.000]  在這些很多衝擊之下
[00:14:11.000 --> 00:14:14.000]  你怎樣呢
[00:14:14.000 --> 00:14:16.000]  第二點
[00:14:16.000 --> 00:14:18.000]  堅守到底
[00:14:18.000 --> 00:14:21.000]  堅守到底
[00:14:21.000 --> 00:14:23.000]  從這一段的經文
[00:14:23.000 --> 00:14:24.000]  三十節的經文裡面
[00:14:24.000 --> 00:14:26.000]  我們看到一個架構
[00:14:26.000 --> 00:14:30.000]  其實最重要是想表達十六至十八節
[00:14:30.000 --> 00:14:32.000]  也是很出名的一段經文
[00:14:32.000 --> 00:14:34.000]  我們一起再讀一次
[00:14:34.000 --> 00:14:36.000]  沙特拉米撒
[00:14:36.000 --> 00:14:38.000]  阿伯尼哥對王說
[00:14:38.000 --> 00:14:40.000]  尼布格尼撒
[00:14:40.000 --> 00:14:42.000]  這件事我們不必回答你
[00:14:42.000 --> 00:14:44.000]  即便如此
[00:14:44.000 --> 00:14:46.000]  我們所侍奉的神
[00:14:46.000 --> 00:14:50.000]  能將我們從烈火的搖鐘救出來
[00:14:50.000 --> 00:14:51.000]  王啊
[00:14:51.000 --> 00:14:54.000]  他也必救我們脫離你的手
[00:14:54.000 --> 00:14:56.000]  積惑不言
[00:14:56.000 --> 00:14:57.000]  王啊
[00:14:57.000 --> 00:14:58.000]  你當知道我們
[00:14:58.000 --> 00:15:00.000]  決不侍奉尼的神
[00:15:00.000 --> 00:15:05.000]  也不敬拜你所立的金像
[00:15:05.000 --> 00:15:06.000]  三國的朋友
[00:15:06.000 --> 00:15:08.000]  他們很清楚
[00:15:08.000 --> 00:15:12.000]  和尼布格尼撒講他們的立場
[00:15:12.000 --> 00:15:16.000]  他們只是拜獨一的真神
[00:15:16.000 --> 00:15:17.000]  就是耶和華上帝
[00:15:17.000 --> 00:15:18.000]  其他的偶像
[00:15:18.000 --> 00:15:22.000]  他們一概都不敗
[00:15:22.000 --> 00:15:26.000]  他們內心裏面有一個很強的信念
[00:15:26.000 --> 00:15:27.000]  他們相信這個神很強的
[00:15:27.000 --> 00:15:29.000]  很有大能力的
[00:15:29.000 --> 00:15:33.000]  一定能夠將他們從火搖裏面
[00:15:33.000 --> 00:15:36.000]  和從尼布格尼撒王的手裏面救他們出來
[00:15:36.000 --> 00:15:38.000]  神是有能力做到這件事的
[00:15:38.000 --> 00:15:40.000]  這是他們的確信
[00:15:40.000 --> 00:15:42.000]  因為他們知道神的能力
[00:15:42.000 --> 00:15:44.000]  比起眼前的火搖
[00:15:44.000 --> 00:15:46.000]  比起眼前的尼布格尼撒王
[00:15:46.000 --> 00:15:49.000]  和他的軍隊更加強
[00:15:49.000 --> 00:15:56.000]  這個神一定能夠做到救他們的
[00:15:56.000 --> 00:15:58.000]  十八節
[00:15:58.000 --> 00:16:01.000]  積惑不言
[00:16:01.000 --> 00:16:03.000]  就算不是
[00:16:03.000 --> 00:16:08.000]  就算神沒有按照我們自己所想的
[00:16:08.000 --> 00:16:10.000]  我們當然很想神救我們
[00:16:10.000 --> 00:16:13.000]  不用進入火搖裏面
[00:16:13.000 --> 00:16:16.000]  就算我們要進入火搖裏面
[00:16:16.000 --> 00:16:19.000]  面對生命的危險
[00:16:19.000 --> 00:16:21.000]  尼布格尼撒
[00:16:21.000 --> 00:16:22.000]  你要知道
[00:16:22.000 --> 00:16:25.000]  我們一定不會侍奉你的神
[00:16:25.000 --> 00:16:28.000]  也不敬拜你所立的金像
[00:16:28.000 --> 00:16:33.000]  這個就是我們的立場
[00:16:33.000 --> 00:16:38.000]  他們相信神一定有他的心意
[00:16:38.000 --> 00:16:40.000]  他們絕對不會辯解
[00:16:40.000 --> 00:16:44.000]  仍然一心一意堅守到底
[00:16:44.000 --> 00:16:47.000]  他們的立場無論面對生死
[00:16:47.000 --> 00:16:49.000]  都堅守到底
[00:16:49.000 --> 00:16:52.000]  我想起保羅在羅馬書裏這樣說
[00:16:52.000 --> 00:16:54.000]  誰能使我們與基督的愛隔絕
[00:16:54.000 --> 00:16:56.000]  難道是患難嗎?是困苦嗎?
[00:16:56.000 --> 00:16:59.000]  是逼迫嗎?是飢餓嗎?是赤身露體嗎?
[00:16:59.000 --> 00:17:02.000]  是危險嗎?是刀劍嗎?
[00:17:02.000 --> 00:17:06.000]  沒有東西能使我們與神的愛隔絕
[00:17:06.000 --> 00:17:08.000]  因為我們靠著愛我們的主
[00:17:08.000 --> 00:17:12.000]  在一切的事上已經得勝有餘
[00:17:12.000 --> 00:17:15.000]  因為我深信無論是生是死
[00:17:15.000 --> 00:17:16.000]  是天使的
[00:17:16.000 --> 00:17:17.000]  是掌權的
[00:17:17.000 --> 00:17:18.000]  是有能的
[00:17:18.000 --> 00:17:19.000]  是現在的事
[00:17:19.000 --> 00:17:20.000]  是將來的事
[00:17:20.000 --> 00:17:21.000]  是高處的事
[00:17:21.000 --> 00:17:22.000]  是低處的事
[00:17:22.000 --> 00:17:23.000]  是別的受祖之物
[00:17:23.000 --> 00:17:25.000]  都不能叫我們與神的愛隔絕
[00:17:25.000 --> 00:17:30.000]  這愛是在我們的主耶穌基督裏
[00:17:30.000 --> 00:17:31.000]  沒有任何東西能夠
[00:17:31.000 --> 00:17:34.000]  將我們與神的愛隔絕
[00:17:34.000 --> 00:17:39.000]  這個是我們一個很大的確信
[00:17:39.000 --> 00:17:43.000]  很想和大家介紹另外一個
[00:17:43.000 --> 00:17:44.000]  屬靈上面的人物
[00:17:44.000 --> 00:17:50.000]  一個為人激勵我們的生命
[00:17:50.000 --> 00:17:55.000]  這件事情發生在1924年
[00:17:55.000 --> 00:17:57.000]  1924年
[00:17:57.000 --> 00:18:00.000]  我相信在這裏大部份都未出世
[00:18:00.000 --> 00:18:04.000]  除了朱子妹之外
[00:18:04.000 --> 00:18:08.000]  1924年發生什麼事情
[00:18:08.000 --> 00:18:10.000]  當時奧運會
[00:18:10.000 --> 00:18:14.000]  400米金牌的選手
[00:18:14.000 --> 00:18:16.000]  這個贏了出來的人
[00:18:16.000 --> 00:18:20.000]  他本身是一個英國的人
[00:18:20.000 --> 00:18:24.000]  但是他在中國天津出世
[00:18:24.000 --> 00:18:25.000]  為什麼呢
[00:18:25.000 --> 00:18:28.000]  因為他父母是宣教士
[00:18:28.000 --> 00:18:31.000]  當時去到中國大陸傳福音
[00:18:31.000 --> 00:18:34.000]  他在天津出世
[00:18:34.000 --> 00:18:39.000]  而這個人中文名叫做李愛睿
[00:18:39.000 --> 00:18:41.000]  翻譯為李愛睿
[00:18:41.000 --> 00:18:43.000]  Eric Henry Liddell
[00:18:43.000 --> 00:18:45.000]  李愛睿
[00:18:45.000 --> 00:18:48.000]  這位先生是做什麼的呢
[00:18:48.000 --> 00:18:51.000]  他是一個很虔誠的基督徒
[00:18:51.000 --> 00:18:52.000]  他經歷到
[00:18:52.000 --> 00:18:55.000]  他認為自己跑得快
[00:18:55.000 --> 00:18:57.000]  是神給他的能力
[00:18:57.000 --> 00:18:58.000]  神給他的恩賜
