
[00:00:00.000 --> 00:00:04.240]  我們感謝上帝透過施班剛才的獻頌
[00:01:55.920 --> 00:02:01.440]  身體健壯,和你的靈魂興盛一樣
[00:02:01.440 --> 00:02:06.440]  英文說的不是單單是身體健康
[00:02:06.440 --> 00:02:10.040]  是你的靈魂正在興盛
[00:02:10.040 --> 00:02:12.720]  最近我看到一個資料
[00:02:12.720 --> 00:02:17.000]  是關於美國華盛頓郵報的一個研究
[00:02:17.000 --> 00:02:24.640]  這個研究提到他們評選出十大人間奢侈品
[00:02:24.640 --> 00:02:27.720]  十大人間奢侈品包括什麼呢
[00:02:27.720 --> 00:02:28.760]  你猜是什麼呢
[00:02:28.760 --> 00:02:36.600]  你猜今天你認為人世間最奢侈的是什麼呢
[00:02:36.600 --> 00:02:40.960]  可能你想到有兩個字母的手袋
[00:02:40.960 --> 00:02:44.800]  或者某某品牌的名車
[00:02:44.800 --> 00:02:49.440]  我告訴你,這十樣東西全部都是不關乎物質的東西
[00:02:49.440 --> 00:02:52.160]  也不是錢可以買到的東西
[00:02:52.160 --> 00:02:53.360]  是什麼呢
[00:02:53.360 --> 00:02:56.800]  第一樣東西,排頭位的
[00:02:56.800 --> 00:02:59.280]  想不想知道
[00:02:59.280 --> 00:03:03.440]  是生命的覺悟
[00:03:03.440 --> 00:03:05.520]  我們的靈魂需要甦醒
[00:03:05.520 --> 00:03:11.360]  原來今天你和我,在我們人生成長的過程裡
[00:03:11.360 --> 00:03:15.840]  你不斷要被上帝的華語光照有所提醒
[00:03:15.840 --> 00:03:19.840]  生命的覺悟是給我們的心靈有一個很大的體見
[00:03:19.840 --> 00:03:21.600]  你的生命就有所突破
[00:03:21.600 --> 00:03:23.200]  排第五的呢
[00:03:23.200 --> 00:03:25.680]  安穩而平和的睡眠
[00:03:25.680 --> 00:03:30.840]  我想問問大家,有多少人可以一覺睡到天亮
[00:03:30.840 --> 00:03:34.880]  也不錯,差不多一半
[00:03:34.880 --> 00:03:38.000]  我這次是第四堂問了
[00:03:38.000 --> 00:03:41.840]  有些真的一半都沒有
[00:03:41.840 --> 00:03:45.040]  香港人很忙碌,很多壓力
[00:03:45.040 --> 00:03:46.800]  甚至有很多焦慮
[00:03:46.800 --> 00:03:50.000]  有些人一上床就睡不著
[00:03:50.000 --> 00:03:52.720]  一直睜開眼睛到天亮
[00:03:52.720 --> 00:03:53.840]  很慘
[00:03:53.840 --> 00:03:56.640]  你試過睡不著覺嗎
[00:03:56.640 --> 00:03:58.800]  都試過吧
[00:03:58.800 --> 00:04:01.680]  我和師母很有上帝的恩典
[00:04:01.680 --> 00:04:04.400]  我們通常是一覺睡到天亮的人
[00:04:04.400 --> 00:04:09.120]  如果睡不著覺就一定是大件事
[00:04:09.120 --> 00:04:13.920]  我們人生都試過有些時刻
[00:04:13.920 --> 00:04:15.760]  試過真的睡不著覺
[00:04:15.760 --> 00:04:19.840]  是因為你擔心一些事情
[00:04:19.840 --> 00:04:22.720]  但我們相信上帝給我們的
[00:04:22.720 --> 00:04:24.640]  是一個整全的
[00:04:24.640 --> 00:04:26.080]  不是分角色的
[00:04:26.080 --> 00:04:30.480]  我們需要有這些心靈的健康
[00:04:30.480 --> 00:04:31.920]  身體的健康
[00:04:31.920 --> 00:04:33.680]  還有靈性的健康
[00:04:33.680 --> 00:04:37.520]  第九樣是身體健康,內心富有
[00:04:37.520 --> 00:04:39.200]  所以你會發覺
[00:04:39.200 --> 00:04:41.840]  頭十大人間奢侈品
[00:04:41.840 --> 00:04:47.120]  都包括心靈和身體整全的健康
[00:04:47.120 --> 00:04:50.960]  所以我們真的需要這些東西
[00:04:50.960 --> 00:04:53.520]  聖經在真面書十七章二十二節說
[00:04:53.520 --> 00:04:58.480]  「喜樂的心乃良藥,憂傷的靈使骨枯乾」
[00:04:58.480 --> 00:05:02.480]  現代人最常見的就是這種情緒健康病
[00:05:02.480 --> 00:05:07.440]  最近鄭秀文姐妹在電視主持一個節目
[00:05:07.440 --> 00:05:12.720]  接見了很多城中的名人
[00:05:12.720 --> 00:05:16.800]  你會發覺原來有很多人都有這些疾病
[00:05:16.800 --> 00:05:19.360]  抑鬱症、焦慮病
[00:05:19.360 --> 00:05:22.560]  張堅齡弟兄第一集給他訪問時
[00:05:22.560 --> 00:05:25.760]  都分享了他的疑病症
[00:05:25.760 --> 00:05:26.720]  我想問大家
[00:05:26.720 --> 00:05:32.160]  你知不知道香港有多少人確診有抑鬱症
[00:05:32.160 --> 00:05:35.680]  抑鬱症不是不開心
[00:05:35.680 --> 00:05:38.800]  抑鬱症有一個很嚴格的定義
[00:05:38.800 --> 00:05:43.600]  連續十四天,即是兩個星期
[00:05:43.600 --> 00:05:45.280]  每晚都睡不著
[00:05:45.280 --> 00:05:47.440]  而且持續不斷
[00:05:47.440 --> 00:05:51.760]  失去了平時很有動力、很有興趣
[00:05:51.760 --> 00:05:54.320]  平時很喜歡吃海南雞飯
[00:05:54.320 --> 00:05:58.160]  連續十四天都失去了這種喜歡
[00:05:58.160 --> 00:06:03.280]  你要明白有一些徵兆去界定這件事
[00:06:03.280 --> 00:06:04.800]  有沒有人知道
[00:06:04.800 --> 00:06:06.880]  香港七百多萬人口裏
[00:06:06.880 --> 00:06:10.960]  有多少人患上了抑鬱症
[00:06:10.960 --> 00:06:13.680]  你猜一猜
[00:06:13.680 --> 00:06:16.560]  一半
[00:06:16.560 --> 00:06:20.400]  幸好不是
[00:06:20.400 --> 00:06:22.080]  (六分之一)
[00:06:22.080 --> 00:06:27.280]  六分之一,都未至於
[00:06:27.280 --> 00:06:31.440]  我看到的研究資料是三十萬
[00:06:31.440 --> 00:06:33.440]  即是接近五個百分比
[00:06:33.440 --> 00:06:36.240]  都不少
[00:06:36.240 --> 00:06:40.080]  一百人裏面可能有五個
[00:06:40.080 --> 00:06:41.600]  我們這裏有幾百人
[00:06:41.600 --> 00:06:44.480]  就可能有十幾二十個
[00:06:44.480 --> 00:06:46.800]  或者我們這裏另外
[00:06:46.800 --> 00:06:49.920]  我希望你聽完這堂課
[00:06:49.920 --> 00:06:52.480]  不是抑鬱,你是失去了抑鬱
[00:06:52.480 --> 00:06:53.840]  我們要感謝主
[00:06:53.840 --> 00:06:55.680]  在上帝的恩典底下
[00:06:55.680 --> 00:06:57.120]  我都見證過
[00:06:57.120 --> 00:06:59.200]  有兩個姐妹
[00:06:59.200 --> 00:07:00.960]  這已經是很多年前
[00:07:00.960 --> 00:07:03.280]  在我們當中發生
[00:07:03.280 --> 00:07:05.840]  她來到當中信了耶穌
[00:07:05.840 --> 00:07:07.120]  缺了字之後
[00:07:07.120 --> 00:07:11.040]  她過去長年來到要吃抑鬱藥
[00:07:11.040 --> 00:07:13.760]  她結果不藥而癒
[00:07:13.760 --> 00:07:15.520]  她很開心跟我們說
[00:07:15.520 --> 00:07:18.640]  牧師呀,我現在不用吃藥了
[00:07:18.640 --> 00:07:21.360]  且慢,且慢
[00:07:21.360 --> 00:07:23.680]  我為你感恩,你信了主,感恩
[00:07:23.680 --> 00:07:25.680]  但你一定要找回醫生
[00:07:25.680 --> 00:07:29.520]  去確診她抑鬱症已經痊癒
[00:07:29.520 --> 00:07:30.800]  不用吃藥
[00:07:30.800 --> 00:07:32.320]  因為很危險的
[00:07:32.320 --> 00:07:35.200]  如果你吃藥突然停藥
[00:07:35.200 --> 00:07:37.200]  有些人自己當自己是醫生
[00:07:37.200 --> 00:07:40.000]  心情很好,很開心
[00:07:40.000 --> 00:07:41.600]  我不需要再吃藥
[00:07:41.600 --> 00:07:45.280]  一不吃,結果病情更惡化
[00:07:45.280 --> 00:07:46.880]  所以要留意
[00:07:46.880 --> 00:07:50.000]  身體,心靈,其實各方面都有關係
[00:07:50.000 --> 00:07:52.080]  我們在這裏說全人健康
[00:07:52.080 --> 00:07:54.080]  不是叫大家不用看醫生
[00:07:54.080 --> 00:07:55.440]  不是這個意思
[00:07:55.440 --> 00:07:56.480]  我們是整全
[00:07:56.480 --> 00:07:59.920]  我們相信上帝今天給現代的醫學
[00:07:59.920 --> 00:08:01.360]  我們都有醫術
[00:08:01.360 --> 00:08:04.160]  有醫生這些專業的人士
[00:08:04.160 --> 00:08:06.320]  但同樣我們相信祈禱
[00:08:06.320 --> 00:08:09.680]  也跟我們整個身體心靈是有關係的
[00:08:09.680 --> 00:08:11.120]  今天有一個名詞說到
[00:08:11.120 --> 00:08:14.560]  有些疾病是psychosomatic
[00:08:14.560 --> 00:08:16.320]  就是說去看醫生
[00:08:16.320 --> 00:08:17.920]  醫生呀,我最近胃痛
[00:08:17.920 --> 00:08:21.440]  醫生說你的胃,我查也沒有
[00:08:21.440 --> 00:08:23.600]  也沒有那些病菌
[00:08:23.600 --> 00:08:25.280]  其實你是焦慮
[00:08:25.280 --> 00:08:28.080]  焦慮引致他胃痛
[00:08:28.080 --> 00:08:31.360]  有些人因為情緒波動得很厲害
[00:08:31.360 --> 00:08:35.040]  影響了他可能胸口悶著
[00:08:35.040 --> 00:08:36.480]  他以為自己有心臟病
[00:08:36.480 --> 00:08:37.840]  結果查也沒有
[00:08:37.840 --> 00:08:39.600]  你的心臟完全正常
[00:08:39.600 --> 00:08:41.920]  這些叫做心感症
[00:08:41.920 --> 00:08:44.080]  Psychosomatic的一些疾病
[00:08:44.080 --> 00:08:46.480]  所以我們是整個人有關係的
[00:08:46.480 --> 00:08:49.440]  我們不要把它分割
[00:08:49.440 --> 00:08:55.040]  運動的金字塔在這裏羅列出六種運動
[00:08:55.040 --> 00:08:56.640]  由靜態到動態
[00:08:56.640 --> 00:08:58.560]  一些很簡單的
[00:08:58.560 --> 00:09:01.440]  我們也需要去做運動
[00:09:01.440 --> 00:09:05.280]  我想問大家有沒有人每天都做運動的
[00:09:05.280 --> 00:09:08.160]  有沒有呀?舉起手來看看
[00:09:08.160 --> 00:09:10.720]  少於一半
[00:09:10.720 --> 00:09:11.920]  也很正常
[00:09:11.920 --> 00:09:13.200]  香港人很忙
[00:09:13.200 --> 00:09:15.040]  我們會找很多藉口
[00:09:15.040 --> 00:09:16.320]  我們沒有時間
[00:09:16.320 --> 00:09:19.120]  但是如果你知道這件事是重要的
[00:09:19.120 --> 00:09:21.280]  你其實應該要去做
[00:09:21.280 --> 00:09:22.720]  我也要悔改
[00:09:22.720 --> 00:09:25.280]  我也需要和大家一起
[00:09:25.280 --> 00:09:26.320]  很好的
[00:09:26.320 --> 00:09:28.480]  每天都要做運動
[00:09:28.480 --> 00:09:31.920]  我現在每個星期只有一次
[00:09:31.920 --> 00:09:35.040]  教會有些醫生也和我說
[00:09:35.040 --> 00:09:37.040]  牧師你一次是不夠的
[00:09:37.040 --> 00:09:39.040]  我只要安慰自己
[00:09:39.040 --> 00:09:40.640]  一次比沒有好
[00:09:40.640 --> 00:09:42.320]  我休息的那天
[00:09:42.320 --> 00:09:45.280]  我一定會去游泳減壓
[00:09:45.280 --> 00:09:48.960]  也會和師母一起去泳池游泳
[00:09:48.960 --> 00:09:52.800]  我游泳的三十分鐘內
[00:09:52.800 --> 00:09:54.960]  我一直在游泳
[00:09:54.960 --> 00:09:56.800]  不過我又發覺有些女士
[00:09:56.800 --> 00:09:59.280]  喜歡下去不是游泳
[00:09:59.280 --> 00:10:01.280]  而是在聊天
[00:10:01.280 --> 00:10:02.640]  她是在泡水
[00:10:02.640 --> 00:10:04.400]  泡到皮膚都皺了
[00:10:04.400 --> 00:10:05.600]  她以為她游泳了
[00:10:05.600 --> 00:10:07.600]  其實她是在泡水
[00:10:07.600 --> 00:10:09.600]  運動是需要的
[00:10:09.600 --> 00:10:11.360]  有些簡單的運動
[00:10:11.360 --> 00:10:13.120]  你拍一下手
[00:10:13.120 --> 00:10:15.040]  游手掌
[00:10:15.040 --> 00:10:16.640]  拍大腿、小腿
[00:10:16.640 --> 00:10:22.800]  原來全身的骨骼和血脈打通
[00:10:22.800 --> 00:10:24.400]  這是很簡單的
[00:10:24.400 --> 00:10:27.840]  甚至現在辦公室也有一些很簡單的運動
[00:10:27.840 --> 00:10:28.800]  拉一下筋
[00:10:28.800 --> 00:10:30.080]  這些是需要的
[00:10:30.080 --> 00:10:32.320]  每天持之以恆
[00:10:32.320 --> 00:10:34.320]  好好去做其實是好的
[00:10:34.320 --> 00:10:36.320]  這些是有益身心的東西
[00:10:36.320 --> 00:10:40.320]  我們怎樣去實踐全人的健康呢
[00:10:40.320 --> 00:10:44.320]  我們需要看神的話語
[00:10:44.320 --> 00:10:48.160]  華利克牧師是馬鞍峰的教會
[00:10:48.160 --> 00:10:51.520]  他在幾年前寫了這本書
[00:10:51.520 --> 00:10:54.240]  叫做The Daniel Plan
[00:10:54.240 --> 00:10:56.240]  40 Days to a Healthier Life
[00:10:56.240 --> 00:10:57.600]  有DVD
[00:10:57.600 --> 00:11:01.760]  有小組討論的書
[00:11:01.760 --> 00:11:04.800]  我們教會其實有齊這些東西
[00:11:04.800 --> 00:11:08.640]  我買回來要我們的同工去研習
[00:11:08.640 --> 00:11:13.120]  不過團契他們現在忙於查經
[00:11:13.120 --> 00:11:15.120]  沒有用這些材料
[00:11:15.120 --> 00:11:17.120]  我們只是在講壇去講
[00:11:17.120 --> 00:11:19.120]  但我希望在這六個課堂裏
[00:11:19.120 --> 00:11:22.080]  你能夠掌握其中的精髓
[00:11:22.080 --> 00:11:23.600]  而好好不只是聽
[00:11:23.600 --> 00:11:26.560]  你一定要去實踐
[00:11:26.560 --> 00:11:30.160]  這個計劃是有原因的
[00:11:30.160 --> 00:11:35.520]  華利克牧師的馬鞍峰教會是美國十大的教會
[00:11:35.520 --> 00:11:39.840]  他們的人數是成千上萬的
[00:11:39.840 --> 00:11:45.840]  他們其中有一次春天洗禮
[00:11:45.840 --> 00:11:48.800]  你猜那次洗禮的人數有多少
[00:11:48.800 --> 00:11:50.720]  你猜猜
[00:11:50.720 --> 00:11:55.440]  我們講福堂最高紀錄我記得好像是六七十人
[00:11:55.440 --> 00:11:57.680]  但是講一次
[00:11:57.680 --> 00:12:00.080]  華利克牧師那次你猜猜
[00:12:00.080 --> 00:12:03.040]  你猜他洗了多少人
[00:12:03.040 --> 00:12:06.480]  不是滴禮 是泡在水裏拉上來
[00:12:06.480 --> 00:12:11.600]  是八百二十七人
[00:12:11.600 --> 00:12:14.400]  他洗完禮那天晚上回到家
[00:12:14.400 --> 00:12:17.520]  他發覺為何今天特別累
[00:12:17.520 --> 00:12:18.880]  後來想起
[00:12:18.880 --> 00:12:20.880]  我一直泡完上來
[00:12:20.880 --> 00:12:22.880]  你泡完不可以不拉他上來
[00:12:22.880 --> 00:12:24.880]  你泡完一定要拉他上來
[00:12:24.880 --> 00:12:27.520]  做了八百二十七次
[00:12:27.520 --> 00:12:29.280]  然後他再想
[00:12:29.280 --> 00:12:31.680]  我所洗禮的每一個人
[00:12:31.680 --> 00:12:34.080]  都似乎是超重
[00:12:34.080 --> 00:12:37.680]  因為美國人吃漢堡包的餐
[00:12:37.680 --> 00:12:41.600]  你多給幾毛錢就多一份飲品
[00:12:41.600 --> 00:12:46.640]  都是飲品 但加大了甜味
[00:12:46.640 --> 00:12:48.880]  尤其是你不斷吃的香腸
[00:12:48.880 --> 00:12:50.000]  是很香的
[00:12:50.000 --> 00:12:51.440]  對你的身體健康
[00:12:51.440 --> 00:12:53.120]  吃太多是沒有益處的
[00:12:53.120 --> 00:12:55.600]  那些我們叫junk food
[00:12:55.600 --> 00:12:58.320]  當時他就想
[00:12:58.320 --> 00:13:01.440]  其實不單止我泡的那班頂姐妹
[00:13:01.440 --> 00:13:02.640]  是超重了
[00:13:02.640 --> 00:13:04.000]  他算一算那條數
[00:13:04.000 --> 00:13:09.120]  他那天其實舉重是十四萬五千磅
[00:13:09.120 --> 00:13:11.920]  平均每個人八幾磅的話
[00:13:11.920 --> 00:13:14.880]  他算了這條數是十四萬五千磅
[00:13:14.880 --> 00:13:17.200]  接著他照鏡子看看自己
[00:13:17.200 --> 00:13:18.480]  我都要悔改
[00:13:18.480 --> 00:13:20.480]  你知道華里哈木斯多大
[00:13:20.480 --> 00:13:21.600]  多健碩
[00:13:21.600 --> 00:13:24.800]  他穿著夏威夷恤 港獨
[00:13:24.800 --> 00:13:26.800]  如果你叫他穿這些西裝
[00:13:26.800 --> 00:13:29.360]  他有時連鈕扣都扣不到
[00:13:29.360 --> 00:13:32.560]  體型是比較大
[00:13:32.560 --> 00:13:36.160]  但他看見如果身體過重
[00:13:36.160 --> 00:13:38.320]  有糖尿甚至心臟病
[00:13:38.320 --> 00:13:42.400]  對一個人的健康有直接的危害
[00:13:42.400 --> 00:13:43.760]  所以他就決定
[00:13:43.760 --> 00:13:46.800]  找他教會有兩個很著名的醫生
[00:13:46.800 --> 00:13:48.400]  和他一起去研究
[00:13:48.400 --> 00:13:50.960]  寫了這本《但以理計劃》
[00:13:50.960 --> 00:13:53.040]  這個也出自聖經
[00:13:53.040 --> 00:13:56.560]  但以理書第一章第八節就講但以理
[00:13:56.560 --> 00:13:57.920]  和他幾個朋友
[00:13:57.920 --> 00:13:59.440]  秘魯去到巴比倫
[00:13:59.440 --> 00:14:04.560]  結果他立志不飲用黃的膳食和酒
[00:14:04.560 --> 00:14:07.920]  因為那些東西的元素
[00:14:07.920 --> 00:14:11.520]  有些食物是猶太人不可以吃的
[00:14:11.520 --> 00:14:14.240]  這是違反舊約 他們的律例
[00:14:14.240 --> 00:14:16.000]  他就要求太監長
[00:14:16.000 --> 00:14:17.760]  你讓我們試試十天
[00:14:17.760 --> 00:14:19.360]  我們甚麼都不吃
[00:14:19.360 --> 00:14:21.200]  皇帝的膳食
[00:14:21.200 --> 00:14:24.080]  我們只吃素食 喝清水
[00:14:24.080 --> 00:14:25.440]  結果十天之後
[00:14:25.440 --> 00:14:26.720]  聖經是這樣形容
[00:14:26.720 --> 00:14:30.160]  他們比起其他飲用黃膳的人
[00:14:30.160 --> 00:14:35.280]  他們容貌 俊美 而且肥胖
[00:14:35.280 --> 00:14:37.600]  這是和我本中文的聖經翻譯
[00:14:37.600 --> 00:14:39.760]  我也參考過不同的翻譯本
[00:14:39.760 --> 00:14:40.960]  原文的聖經
[00:14:40.960 --> 00:14:43.840]  其實是有肥胖的意思在
[00:14:43.840 --> 00:14:47.840]  所以肥胖不一定是不健康
[00:14:47.840 --> 00:14:49.120]  弟兄姊妹
[00:14:49.120 --> 00:14:51.360]  香港人是比較怪的
[00:14:51.360 --> 00:14:53.120]  香港人就覺得
[00:14:53.120 --> 00:14:56.000]  簽體 甚麼都要簽售
[00:14:56.000 --> 00:14:58.880]  覺得很瘦就是健康
[00:14:58.880 --> 00:15:00.080]  其實不是
[00:15:00.080 --> 00:15:01.600]  我遇到一些女士
[00:15:01.600 --> 00:15:02.800]  她說她要簽體
[00:15:02.800 --> 00:15:04.480]  我說你簽甚麼體
[00:15:04.480 --> 00:15:09.040]  你現在再簽就像非洲的基民
[00:15:09.040 --> 00:15:13.040]  我們今天的體型不是說外表
[00:15:13.040 --> 00:15:16.880]  外表不是瘦削就是健康
[00:15:16.880 --> 00:15:18.720]  最重要是健康
[00:15:18.720 --> 00:15:21.920]  我這樣說不是為師母辯護
[00:15:21.920 --> 00:15:26.000]  師母我經常這樣說
[00:15:26.000 --> 00:15:27.440]  最重要是健康
[00:15:27.440 --> 00:15:29.360]  不是因為身體
[00:15:29.360 --> 00:15:31.920]  所謂肥瘦的問題
[00:15:31.920 --> 00:15:34.800]  我們唐朝有一個唐貴妃
[00:15:34.800 --> 00:15:38.880]  也是大家公認的美人
[00:15:38.880 --> 00:15:42.320]  她的容貌是俊美
[00:15:42.320 --> 00:15:45.440]  而且體態是較為肥胖的
[00:15:45.440 --> 00:15:47.840]  所以大家不要有這個錯覺
[00:15:47.840 --> 00:15:51.920]  我們看看如何實踐這個但義理計劃
[00:15:51.920 --> 00:15:53.600]  在這本書裏面
[00:15:53.600 --> 00:15:55.520]  華利克牧師跟我們說
[00:15:55.520 --> 00:15:56.880]  Life is a battle
[00:15:56.880 --> 00:15:59.280]  because everything in the world is broken
[00:15:59.280 --> 00:16:01.120]  因為罪進入了這個世界
[00:16:01.120 --> 00:16:05.120]  所以我們整個的生命不同的範疇
[00:16:05.120 --> 00:16:07.120]  我們都支離破碎
[00:16:07.120 --> 00:16:09.920]  我們與神的關係與人的關係
[00:16:09.920 --> 00:16:11.840]  我們心靈和我們的身體
[00:16:11.840 --> 00:16:14.400]  好像大家沒有相干
[00:16:14.400 --> 00:16:17.280]  但其實這些全部是有相干
[00:16:17.280 --> 00:16:20.160]  你今天如果每天生活得不開心
[00:16:20.160 --> 00:16:22.400]  會直接影響你的健康
[00:16:22.400 --> 00:16:24.640]  你今天煩躁不安的時候
[00:16:24.640 --> 00:16:26.720]  是會影響你周圍的人
[00:16:26.720 --> 00:16:28.640]  你今天很焦慮的話
[00:16:28.640 --> 00:16:31.440]  是會令你家人很擔心
[00:16:31.440 --> 00:16:33.440]  這一切我們都要明白
[00:16:33.440 --> 00:16:35.440]  在我們生命每一個範疇
[00:16:35.440 --> 00:16:37.920]  原來都是緊緊結連的
[00:16:37.920 --> 00:16:39.840]  我們不是分割的
[00:16:39.840 --> 00:16:42.000]  我們要有一個生命的重整的話
[00:16:42.000 --> 00:16:44.720]  你必須要好好思想到
[00:16:44.720 --> 00:16:48.400]  我要不要被罪去勝過自己
[00:16:48.400 --> 00:16:51.600]  所以華利克牧師跟他的團隊
[00:16:51.600 --> 00:16:54.640]  是建立了這五個範疇
[00:16:54.640 --> 00:16:55.680]  很容易記得
[00:16:55.680 --> 00:16:57.920]  五個F字做開頭
[00:16:57.920 --> 00:16:59.680]  你跟我一起讀一次好嗎
[00:16:59.680 --> 00:17:05.440]  Faith, Food, Fitness, Friend, Focus
[00:17:05.440 --> 00:17:06.640]  Faith 信心
[00:17:06.640 --> 00:17:08.720]  就是我們今天第一堂要說的
[00:17:08.720 --> 00:17:10.320]  你必須要明白
[00:17:10.320 --> 00:17:12.560]  原來我們這個恩信稱義的
[00:17:12.560 --> 00:17:14.960]  這個不是只是一個真理
[00:17:14.960 --> 00:17:16.720]  不是一個教義而已
[00:17:16.720 --> 00:17:18.960]  而是你要經歷的
[00:17:18.960 --> 00:17:20.560]  你不只是信耶穌那一刻
[00:17:20.560 --> 00:17:21.920]  你需要信心
[00:17:21.920 --> 00:17:23.920]  你在這裡成長的時候
[00:17:23.920 --> 00:17:27.040]  你面對生命每一個挑戰的過程裡面
[00:17:27.040 --> 00:17:28.800]  你都仍需要信心
[00:17:28.800 --> 00:17:30.400]  信心叫我們得力
[00:17:30.400 --> 00:17:32.960]  信心讓我們看見上帝的話語
[00:17:32.960 --> 00:17:34.480]  那個奇妙的地方
[00:17:34.480 --> 00:17:37.920]  信心讓我們體會聖靈的恩典
[00:17:37.920 --> 00:17:39.600]  聖靈充滿我們的時候
[00:17:39.600 --> 00:17:44.560]  我們看見上帝的話語那個奇妙精確的地方
[00:17:44.560 --> 00:17:46.400]  我們都體會
[00:17:46.400 --> 00:17:47.680]  聖靈將基督的愛
[00:17:47.680 --> 00:17:51.120]  如何囂觀在我們的生命裡面
[00:17:51.120 --> 00:17:52.080]  我們今天
[00:17:52.080 --> 00:17:55.680]  我們每一個人都需要在上帝的面前
[00:17:55.680 --> 00:17:59.680]  重新去體會什麼是信心
[00:17:59.680 --> 00:18:01.680]  信心不是抽象
[00:18:01.680 --> 00:18:04.480]  信心是真實你可以經驗到
[00:18:04.480 --> 00:18:07.920]  而食物和身體的操練當然重要
[00:18:07.920 --> 00:18:09.600]  運動是需要
[00:18:09.600 --> 00:18:13.120]  但更加重要的是你需要朋友
[00:18:13.120 --> 00:18:14.080]  朋友
[00:18:14.080 --> 00:18:15.840]  心靈的伴侶
[00:18:15.840 --> 00:18:20.320]  今天你的配偶應該是你理所當然的蘇眉
[00:18:20.320 --> 00:18:24.880]  你不要告訴我你的蘇眉是你另外一些人
[00:18:24.880 --> 00:18:27.440]  反而你的配偶就是你的敵人
[00:18:27.440 --> 00:18:28.240]  這樣就糟糕了
[00:18:28.240 --> 00:18:31.920]  你快點要婚前婦...不是婚前婦...婚姻輔導
[00:18:31.920 --> 00:18:36.080]  我們今天每一個人都需要有心靈的
[00:18:36.080 --> 00:18:38.000]  這種的密友
[00:18:38.000 --> 00:18:39.760]  如果你還沒結婚
[00:18:39.760 --> 00:18:42.400]  你是單身的
[00:18:42.400 --> 00:18:45.760]  你也需要有這個屬靈的朋友
[00:18:45.760 --> 00:18:47.440]  我們教會這個群體
[00:18:47.440 --> 00:18:48.960]  就是讓我們弟兄姊妹
[00:18:48.960 --> 00:18:51.840]  我們懂得有祈禱的伴侶
[00:18:51.840 --> 00:18:54.320]  我們有這些關心我們
[00:18:54.320 --> 00:18:56.640]  我們be accountable to不同的人
[00:18:56.640 --> 00:18:59.440]  我們在當中有人生的方向
[00:18:59.440 --> 00:19:00.960]  這個focus
[00:19:00.960 --> 00:19:04.480]  今天中國人都說五欲是全人的教育
[00:19:04.480 --> 00:19:07.120]  是德、智還有什麼?
[00:19:07.120 --> 00:19:08.640]  體、群、美
[00:19:08.640 --> 00:19:10.000]  這五方面
[00:19:10.000 --> 00:19:11.840]  我們要看我們的信心
[00:19:11.840 --> 00:19:13.680]  怎樣滋潤我們的心靈
[00:19:13.680 --> 00:19:16.880]  保羅提醒我們在菲勒比書四章十三節
