
[00:00:00.000 --> 00:00:03.900]  讓我們先一同低頭同心祈禱
[00:05:01.520 --> 00:05:04.360]  不過正如第二章講解
[00:05:04.360 --> 00:05:08.880]  「合一」不是單單關係到人與人之間的關係
[00:05:08.880 --> 00:05:12.880]  更加是關係到人與神之間的關係
[00:05:12.880 --> 00:05:17.200]  才可以這樣去實現的
[00:05:17.200 --> 00:05:18.720]  所以今天的經文
[00:05:18.720 --> 00:05:21.840]  保羅要與讀者分享
[00:05:21.840 --> 00:05:25.560]  他在神救贖計劃所扮演的角色
[00:05:25.560 --> 00:05:29.960]  雖然保羅的呼召和上帝對他的啟示方式
[00:05:29.960 --> 00:05:32.680]  我們未必可以複製
[00:05:32.680 --> 00:05:35.160]  但這段經文所蘊含的意義
[00:05:35.160 --> 00:05:38.480]  卻對我們生命是非常之重要
[00:05:38.480 --> 00:05:40.320]  所以我們一同去看
[00:05:40.320 --> 00:05:42.080]  首先是第一節
[00:05:42.080 --> 00:05:44.360]  保羅說
[00:05:44.360 --> 00:05:52.440]  「保羅為你們外邦人作了基督耶穌囚徒的
[00:05:52.440 --> 00:05:53.840]  是你們禱告」
[00:05:53.840 --> 00:05:58.560]  保羅說他作了基督耶穌被囚的
[00:05:58.560 --> 00:06:03.160]  原因是為了你們外邦人的義務
[00:06:03.160 --> 00:06:06.560]  事實上當時保羅是被囚禁的
[00:06:06.560 --> 00:06:09.160]  如果按《使徒行傳》21章28節
[00:06:09.160 --> 00:06:11.320]  大家可以回去看一看
[00:06:11.320 --> 00:06:17.720]  他的確是因為向外邦人傳福音的緣故而被囚的
[00:06:17.720 --> 00:06:18.800]  坦白說
[00:06:18.800 --> 00:06:22.000]  保羅如果以自己作為一個猶太人的身份
[00:06:22.000 --> 00:06:24.280]  去向猶太人傳福音
[00:06:24.280 --> 00:06:28.680]  又或者他願意將外邦人得救的這件事
[00:06:28.680 --> 00:06:30.400]  自諸到愛的話
[00:06:30.400 --> 00:06:34.920]  相信他可以逃過被囚的命運
[00:06:34.920 --> 00:06:37.600]  但保羅他堅持相信
[00:06:37.600 --> 00:06:40.800]  只要憑著信心開啟救恩的大門
[00:06:40.800 --> 00:06:42.400]  哪怕是猶太人
[00:06:42.400 --> 00:06:43.840]  還是外邦人
[00:06:43.840 --> 00:06:47.400]  理應都能夠得到救贖的恩典
[00:06:47.400 --> 00:06:50.240]  所以保羅沒有將自己被囚
[00:06:50.240 --> 00:06:53.200]  歸咎於羅馬政府或者猶太人
[00:06:53.200 --> 00:06:56.120]  他更加不以自己被囚為恥
[00:06:56.120 --> 00:07:01.480]  反而形容為作了基督耶穌囚徒
[00:07:01.480 --> 00:07:05.600]  既是因為保羅明白他此刻所受的患難
[00:07:05.600 --> 00:07:08.880]  是神的恩典在他身上工作的結果
[00:07:08.880 --> 00:07:11.120]  為要顯明神的智慧和愛
[00:07:11.120 --> 00:07:14.800]  就是將外邦人納在神的計劃之內
[00:07:14.800 --> 00:07:18.680]  所以這些患難就變得微不足道
[00:07:18.680 --> 00:07:23.120]  亦都是因為保羅所謂的被囚
[00:07:23.120 --> 00:07:27.920]  實際上是超越了身體的被囚感
[00:07:27.920 --> 00:07:30.320]  我們很自然就會將
[00:07:30.320 --> 00:07:35.000]  作了基督耶穌被囚的時候
[00:07:35.000 --> 00:07:39.520]  有那麼大放那麼大就覺得很痛苦啊保羅
[00:07:39.520 --> 00:07:46.320]  但保羅卻是將作了基督耶穌這幾個字放大
[00:07:46.320 --> 00:07:50.800]  所以他沒有對他被囚的這件事多加描述
[00:07:50.800 --> 00:07:53.920]  他沒有將焦點放在患難的裏面
[00:07:53.920 --> 00:07:57.520]  而是將焦點放在上帝的裏面
[00:07:57.520 --> 00:08:01.360]  的確保羅被囚不單止令到他吃苦
[00:08:01.360 --> 00:08:02.720]  亦都令到他很尷尬
[00:08:02.720 --> 00:08:05.720]  因為作為一個大數的羅馬人
[00:08:05.720 --> 00:08:07.240]  一個尊貴的身份
[00:08:07.240 --> 00:08:10.640]  他要被囚很「魚皮」的
[00:08:10.640 --> 00:08:14.320]  並且因為被囚的緣故
[00:08:14.320 --> 00:08:19.040]  亦都將他未來的成就可能有一些限制
[00:08:19.040 --> 00:08:23.880]  雖然保羅他的處境是他不能夠控制
[00:08:23.880 --> 00:08:28.960]  不過他不容讓這個處境來正義他的身份
[00:08:28.960 --> 00:08:31.520]  因為他知道唯有福音
[00:08:31.520 --> 00:08:35.480]  唯有基督才可以界定他的身份
[00:08:35.480 --> 00:08:41.240]  所以保羅在這裏形容自己是為基督被囚
[00:08:41.240 --> 00:08:45.000]  又是為福音作了僕人
[00:08:45.000 --> 00:08:47.560]  為基督被囚和作福音的僕人
[00:08:47.560 --> 00:08:50.480]  這些銜頭可能未必人人都想要
[00:08:50.480 --> 00:08:54.560]  但保羅卻將它作為榮耀的標記
[00:08:54.560 --> 00:08:57.840]  顯明他自己是效忠於基督
[00:08:57.840 --> 00:09:00.000]  所以無論他做些甚麼
[00:09:00.000 --> 00:09:02.760]  或是甚麼事發生在他身上
[00:09:02.760 --> 00:09:07.600]  他都算是為基督而侍奉
[00:09:07.600 --> 00:09:12.000]  是基督而不是環境確定他的身份
[00:09:12.000 --> 00:09:14.240]  他如果是被囚禁
[00:09:14.240 --> 00:09:17.480]  他就是為基督而被囚禁
[00:09:17.480 --> 00:09:21.240]  所以「作了基督耶穌」之後
[00:09:21.240 --> 00:09:24.000]  之後加甚麼字都不重要
[00:09:24.000 --> 00:09:28.000]  最重要的是「作了基督耶穌」
[00:09:28.000 --> 00:09:30.000]  為基督而作
[00:09:30.000 --> 00:09:33.960]  以整全的人生歸榮耀給上帝
[00:09:33.960 --> 00:09:37.760]  所以保羅說這些一切都是「恩典」
[00:09:37.760 --> 00:09:41.200]  在第三章第二節和第七節
[00:09:41.200 --> 00:09:47.600]  都分別以「次因」和「恩賜」
[00:09:47.600 --> 00:09:51.040]  這兩個字去形容他的處境
[00:09:51.040 --> 00:09:53.560]  他們其實都是同屬一個字
[00:09:53.560 --> 00:09:56.320]  是「恩典」的意思
[00:09:56.320 --> 00:10:00.360]  這裡所說的「恩典」其實和保羅得救無關
[00:10:00.360 --> 00:10:02.600]  而是關係到保羅的侍奉
[00:10:02.600 --> 00:10:07.720]  成為了保羅受託和行動的重要關鍵
[00:10:07.720 --> 00:10:09.080]  保羅指出
[00:10:09.080 --> 00:10:12.440]  神將執行「恩典」的責任託付給他
[00:10:12.440 --> 00:10:14.840]  他因著神的大能的作為
[00:10:14.840 --> 00:10:17.520]  靠著「恩典」成為了一個僕人
[00:10:17.520 --> 00:10:22.880]  並且獲神「次因」將福音傳給外邦人
[00:10:22.880 --> 00:10:28.640]  我們可能很多時候將「恩典」局限在「救恩」裡面
[00:10:28.640 --> 00:10:31.320]  但這段經文驅使我們思考
[00:10:31.320 --> 00:10:35.520]  我們的侍奉都是屬於上帝所賜的「恩典」
[00:10:35.520 --> 00:10:37.000]  或者這樣說
[00:10:37.000 --> 00:10:41.120]  「恩典」似乎不是單單我們獲得的禮物
[00:10:41.120 --> 00:10:43.560]  更加是帶著一個責任
[00:10:43.560 --> 00:10:45.760]  甚至是一個使命
[00:10:45.760 --> 00:10:48.000]  正如第一章第四節指出
[00:10:48.000 --> 00:10:50.000]  這裡沒有打出來,我讀給大家聽
[00:10:50.000 --> 00:10:56.760]  「因為祂從創世以前在基督裡揀選了我們
[00:10:56.760 --> 00:10:59.400]  使我們在祂裡面成了聖結
[00:10:59.400 --> 00:11:02.760]  沒有瑕疵,沒有愛心」
[00:11:02.760 --> 00:11:04.120]  這個呼召
[00:11:04.120 --> 00:11:06.040]  這個「恩典」的生命
[00:11:06.040 --> 00:11:08.280]  這個帶著責任和使命
[00:11:08.280 --> 00:11:10.160]  這個「恩典」的生命
[00:11:10.160 --> 00:11:13.440]  此刻我們就在保羅的生命裡面看到實例了
[00:11:13.440 --> 00:11:16.880]  藉著這個「恩典」祂作了福音的僕人
[00:11:16.880 --> 00:11:20.240]  由此可見「恩典」既是一件白白
[00:11:20.240 --> 00:11:21.880]  上帝賜予給我們的禮物
[00:11:21.880 --> 00:11:23.520]  但是也不可以忽視
[00:11:23.520 --> 00:11:26.160]  祂同時呼召我們去侍奉
[00:11:26.160 --> 00:11:28.080]  就是去傳揚福音
[00:11:28.080 --> 00:11:31.880]  去宣講上帝的信神
[00:11:31.880 --> 00:11:33.760]  保羅之後他就指出
[00:11:33.760 --> 00:11:35.760]  神藉著基督的奧秘
[00:11:35.760 --> 00:11:38.920]  成為了這份「恩典」的推動力
[00:11:38.920 --> 00:11:41.640]  並且是神親自啟示他的
[00:11:41.640 --> 00:11:44.640]  讓他明白這個奧秘
[00:11:44.640 --> 00:11:48.840]  所謂的奧秘你一聽是怎樣理解呢?
[00:11:48.840 --> 00:11:53.640]  奧秘即是說除非神親自啟示
[00:11:53.640 --> 00:11:56.200]  否則人是無辦法得知的
[00:11:56.200 --> 00:11:58.720]  即是你猜也猜不到的
[00:11:58.720 --> 00:12:02.920]  而在二弗所書保羅所領受最重要的那個奧秘
[00:12:02.920 --> 00:12:06.640]  就是外邦人在基督耶穌裡得著福音
[00:12:06.640 --> 00:12:08.520]  得以同為後至
[00:12:08.520 --> 00:12:09.640]  同為一體
[00:12:09.640 --> 00:12:11.800]  同蒙認許
[00:12:11.800 --> 00:12:17.040]  令到外邦人能夠完全參與在基督的裡面
[00:12:17.040 --> 00:12:18.560]  我們現在這樣聽下去
[00:12:18.560 --> 00:12:19.840]  好像沒什麼
[00:12:19.840 --> 00:12:22.440]  甚至覺得不太關我們事
[00:12:22.440 --> 00:12:25.840]  但其實保羅口中所說的
[00:12:25.840 --> 00:12:29.840]  猶太人以外的外邦人就是我們
[00:12:29.840 --> 00:12:31.640]  所以保羅所領受的啟示
[00:12:31.640 --> 00:12:34.520]  不單止對我們息息相關
[00:12:34.520 --> 00:12:37.760]  更加對於我們是極為重要的
[00:12:37.760 --> 00:12:42.360]  而保羅不單止領受了神的啟示之後
[00:12:42.360 --> 00:12:45.920]  就更加在第八節所提到
[00:12:45.920 --> 00:12:49.840]  雖然他就是要
[00:12:49.840 --> 00:12:51.840]  在第八節是這樣說
[00:12:51.840 --> 00:12:55.160]  「雖然我比眾聖徒中最少的還少
[00:12:55.160 --> 00:12:57.280]  他還賜我這恩典
[00:12:57.280 --> 00:13:00.240]  讓我把基督那插筆頭的豐富
[00:13:00.240 --> 00:13:02.480]  傳給外邦人」
[00:13:02.480 --> 00:13:05.400]  保羅既領受這個奧秘
[00:13:05.400 --> 00:13:08.400]  亦都傳給外邦人這一份的恩典
[00:13:08.400 --> 00:13:11.240]  這一份的責任和這一份的使命
[00:13:11.240 --> 00:13:12.880]  我們的經歷
[00:13:12.880 --> 00:13:16.640]  或者我們所遇到的患難未必和保羅一樣
[00:13:16.640 --> 00:13:18.280]  但我們必須知道的是
[00:13:18.280 --> 00:13:21.560]  我們同樣領受著神給我們的恩典
[00:13:21.560 --> 00:13:23.120]  這一份不單止是禮物
[00:13:23.120 --> 00:13:25.680]  亦都是一個責任和使命
[00:13:25.680 --> 00:13:27.880]  就正如第十節所說
[00:13:27.880 --> 00:13:33.200]  「為要在現今藉著教會使天上執政的、掌權的
[00:13:33.200 --> 00:13:37.080]  知道上帝百般的智慧」
[00:13:37.080 --> 00:13:39.560]  在這裡所說「執政」和「掌權」
[00:13:39.560 --> 00:13:42.040]  並不是指地上的君王和政府
[00:13:42.040 --> 00:13:45.200]  因為保羅在這兩個詞裡
[00:13:45.200 --> 00:13:48.760]  此前冠以一個天上的詞
[00:13:48.760 --> 00:13:50.000]  由此可知
[00:13:50.000 --> 00:13:52.600]  保羅指的不是地上的領域
[00:13:52.600 --> 00:13:54.200]  那怎樣可以理解呢
[00:13:54.200 --> 00:13:58.840]  我們可以透過猶太人一些觀念去理解這件事
[00:13:58.840 --> 00:14:03.480]  其實猶太人是有幾重天的觀念
[00:14:03.480 --> 00:14:06.240]  每一重天其實劃分了不同的領域
[00:14:06.240 --> 00:14:10.680]  由上帝和屬靈的權勢去到掌管
[00:14:10.680 --> 00:14:12.840]  如果你看之後
[00:14:12.840 --> 00:14:15.280]  第六章十二節更加提到
[00:14:15.280 --> 00:14:23.200]  是「掌管者幽暗世界以及天空屬靈的惡魔」等等的描述
[00:14:23.200 --> 00:14:28.360]  但我們又不可以很自勉地去解釋
[00:14:28.360 --> 00:14:30.520]  覺得這就是一個空間
[00:14:30.520 --> 00:14:33.880]  而是他們怎樣去理解上帝
[00:14:33.880 --> 00:14:35.720]  怎樣安排祂的旨意
[00:14:35.720 --> 00:14:38.160]  並且在我們地上遇到的苦難
[00:14:38.160 --> 00:14:40.880]  特別是當我們遇到邪惡的時候
[00:14:40.880 --> 00:14:42.280]  我們怎樣去理解
[00:14:42.280 --> 00:14:47.240]  他們就是以這些觀念去解釋他們自身的經歷
[00:14:47.240 --> 00:14:49.560]  所以我們又不可以直接地覺得
[00:14:49.560 --> 00:14:51.200]  這個就劃分了這個空間
[00:14:51.200 --> 00:14:52.680]  那個劃分了空間
[00:14:52.680 --> 00:14:57.880]  而我們怎樣理解上帝和世上所面對的事情
[00:14:57.880 --> 00:15:02.200]  而另外就是猶太人有兩個世代的結構
[00:15:02.200 --> 00:15:06.680]  天堂就是那個將要來的那個世代
[00:15:06.680 --> 00:15:10.680]  未來就是上帝實現完美了這個世界
[00:15:10.680 --> 00:15:15.720]  那個美善圓滿聖潔的那個世代
[00:15:15.720 --> 00:15:18.840]  猶太人相信那個是將來的事
[00:15:18.840 --> 00:15:20.640]  但對於我們基督徒來說
[00:15:20.640 --> 00:15:23.840]  我們相信那個世代其實已經藉著
[00:15:23.840 --> 00:15:29.400]  耶穌基督的死和復活被引入了這裏
[00:15:29.400 --> 00:15:34.240]  但它同時也是在我們現今這個邪惡世代的一部份
[00:15:34.240 --> 00:15:35.760]  是不是很難明白
[00:15:35.760 --> 00:15:40.000]  總之簡單地說
[00:15:40.000 --> 00:15:46.360]  就是我們既活在這個仍然受到邪惡罪的世代裏面
[00:15:46.360 --> 00:15:51.080]  但是基督的那個完美、圓滿和聖潔的世代
[00:15:51.080 --> 00:15:55.480]  藉著我們基督徒有一個連結
[00:15:55.480 --> 00:16:00.320]  藉著我們世上的人照樣看到
[00:16:00.320 --> 00:16:08.240]  上帝那個完美的世代來到這裏
[00:16:08.240 --> 00:16:11.640]  為甚麼保羅要這樣強調這件事呢
[00:16:11.640 --> 00:16:17.440]  就是要知道猶太人一直以為自己是選民自居
[00:16:17.440 --> 00:16:20.520]  猶太人不和外邦人一同吃飯
[00:16:20.520 --> 00:16:22.440]  因為覺得他們不潔
[00:16:22.440 --> 00:16:27.040]  甚至把外邦人當作狗一樣
[00:16:27.040 --> 00:16:29.000]  保羅既是猶太人
[00:16:29.000 --> 00:16:32.800]  但他竟然接納外邦人到這個地步
[00:16:32.800 --> 00:16:33.640]  不是接納
[00:16:33.640 --> 00:16:39.000]  而是視外邦人為同為後製、同為一體
[00:16:39.000 --> 00:16:40.720]  同蒙應許
[00:16:40.720 --> 00:16:44.160]  所以對於猶太人來說是很匪夷所思的
[00:16:44.160 --> 00:16:45.200]  沒有可能的
[00:16:45.200 --> 00:16:47.200]  我們和他不同的
[00:16:47.200 --> 00:16:49.400]  我們沒有可能合一的
[00:16:49.400 --> 00:16:52.800]  但保羅就是看見在基督裏面的啟示
[00:16:52.800 --> 00:16:58.280]  他看到外邦人和他們都是同屬在基督裏面
[00:16:58.280 --> 00:17:05.120]  所以為甚麼保羅堅決地去持守這個合一的心意呢
[00:17:05.120 --> 00:17:06.240]  就是他看得到
[00:17:06.240 --> 00:17:10.720]  並且他在捉緊上帝給他的啟示
[00:17:10.720 --> 00:17:14.760]  而保羅不單止他自己在捉緊
[00:17:14.760 --> 00:17:19.760]  他亦都強調教會是要這樣透過合一的生活
[00:17:19.760 --> 00:17:22.800]  同為後製、同為一體
[00:17:22.800 --> 00:17:24.480]  同為蒙應許的人
[00:17:24.480 --> 00:17:30.720]  把教會或這個世界原本扭曲的現狀扭正
[00:17:30.720 --> 00:17:36.200]  把上帝對教會、對世人的心意去實現出來
[00:17:36.200 --> 00:17:38.800]  縱然有抵擋上帝的勢力
[00:17:38.800 --> 00:17:42.600]  但無阻上帝藉教會去顯明祂的榮耀
[00:17:42.600 --> 00:17:46.720]  因為神已經藉著基督的復活
[00:17:46.720 --> 00:17:48.920]  令到教會合而為一
[00:17:48.920 --> 00:17:50.680]  神已經確立了
[00:17:50.680 --> 00:17:55.360]  我們已經將未來世界上帝的心意連結了
[00:17:55.360 --> 00:17:58.400]  現在現存的分裂只不過是扭曲了
[00:17:58.400 --> 00:18:01.800]  上帝幫我們去扭正
[00:18:01.800 --> 00:18:03.560]  兄弟姐妹
[00:18:03.560 --> 00:18:07.640]  我們同樣生活在一個四分五裂的世界
[00:18:07.640 --> 00:18:09.640]  四分五裂的社會
[00:18:09.640 --> 00:18:12.040]  人與人之間互不信任
[00:18:12.040 --> 00:18:14.920]  彼此批評、互相攻擊
[00:18:14.920 --> 00:18:18.360]  特別在2019年社會運動之後
[00:18:18.360 --> 00:18:20.320]  這件事更加強化
[00:18:20.320 --> 00:18:25.040]  我們好像每一個人都穿著一個顏色的外衣
[00:18:25.040 --> 00:18:29.040]  黃色、藍色、紅色、黑色
[00:18:29.040 --> 00:18:32.520]  以至於彼此相對的態度
[00:18:32.520 --> 00:18:37.120]  與以前已經不同了
[00:18:37.120 --> 00:18:40.920]  而教會作為社會的縮影
[00:18:40.920 --> 00:18:44.880]  也同樣面對著這些問題
[00:18:44.880 --> 00:18:48.560]  保羅就是多番提醒教會要合一
[00:18:48.560 --> 00:18:53.640]  這樣才可以令到天上執政的、掌權的
[00:18:53.640 --> 00:18:57.800]  現在的得知神百般的智慧
[00:18:57.800 --> 00:18:59.040]  要記住
[00:18:59.040 --> 00:19:03.680]  合一是基於我們在基督裡同為後子
[00:19:03.680 --> 00:19:05.120]  同為一體
[00:19:05.120 --> 00:19:06.880]  同蒙認許
[00:19:06.880 --> 00:19:11.680]  不是說我們嘻嘻哈哈不吵架就可以建立
[00:19:11.680 --> 00:19:13.640]  有關合一的功課
[00:19:13.640 --> 00:19:16.160]  在未來已不所書的其他章節
[00:19:16.160 --> 00:19:18.120]  我們會更加提到
[00:19:18.120 --> 00:19:19.280]  總而言之
[00:19:19.280 --> 00:19:21.880]  神是透過地上信仰的群體
[00:19:21.880 --> 00:19:24.080]  向那些抵擋祂的勢力
[00:19:24.080 --> 00:19:26.320]  顯示出祂的榮耀來
[00:19:26.320 --> 00:19:27.240]  事實上
[00:19:27.240 --> 00:19:29.680]  教會本身的存在和表現
[00:19:29.680 --> 00:19:32.000]  已經可以令到眾人和眾勢力
[00:19:32.000 --> 00:19:35.720]  得知神的救恩計劃是何等的偉大
[00:19:35.720 --> 00:19:41.600]  這個賦予了教會無比重要的角色
[00:19:41.600 --> 00:19:44.280]  但我們都會值得思考的就是
[00:19:44.280 --> 00:19:47.640]  已不所書所描述的這個合一的圖畫
[00:19:47.640 --> 00:19:50.440]  究竟有沒有可能實現呢?
[00:19:50.440 --> 00:19:52.440]  如果你看已不所書的話
[00:19:52.440 --> 00:19:54.720]  保羅的答案是肯定的
[00:19:54.720 --> 00:19:56.280]  它已經是一個現實
[00:19:56.280 --> 00:19:57.760]  已經實現了
[00:19:57.760 --> 00:20:01.200]  只要我們活現它出來就可以了
[00:20:01.200 --> 00:20:04.640]  這樣去理解保羅
[00:20:04.640 --> 00:20:09.960]  這樣去持守上帝對他的啟示
[00:20:09.960 --> 00:20:13.080]  是很值得我們學習的
[00:20:13.080 --> 00:20:16.200]  所以今天這一段經文
[00:20:16.200 --> 00:20:18.560]  其中一個我們很重要的學習
[00:20:18.560 --> 00:20:24.520]  就是效法保羅對在基督顯明的啟示所持的大度
[00:20:24.520 --> 00:20:28.400]  如果我們不重視福音是神賜給我們的啟示
[00:20:28.400 --> 00:20:32.960]  它就不會對我們的生活產生任何重大的影響
[00:20:32.960 --> 00:20:38.160]  我們每個人都會按照自己那一套價值觀生活
[00:20:38.160 --> 00:20:41.000]  不過通常我們都不太察覺
[00:20:41.000 --> 00:20:46.600]  以至於我們都不會分析那一套價值觀是否值得重視
[00:20:46.600 --> 00:20:49.200]  其實基督徒和其他任何人一樣
[00:20:49.200 --> 00:20:51.720]  我們都會有扭曲了的價值觀
[00:20:51.720 --> 00:20:53.400]  因為很多時候
[00:20:53.400 --> 00:20:56.320]  基督徒即我們,即我都是
[00:20:56.320 --> 00:20:59.120]  只會採納周遭文化的價值觀
[00:20:59.120 --> 00:21:02.920]  卻是忘記了最根本的價值
[00:21:02.920 --> 00:21:05.920]  例如我們都會被消費文化所影響
[00:21:05.920 --> 00:21:07.560]  我們付出了價錢
