
[00:00:00.000 --> 00:00:03.180]  各位弟兄姊妹在家的朋友
[00:05:25.120 --> 00:05:28.880]  希望在家的朋友在線上
[00:05:28.880 --> 00:05:31.600]  不要以爲我是對號入座地說你
[00:05:31.600 --> 00:05:34.560]  其實我見到的很多是有爲的青年
[00:05:34.560 --> 00:05:38.520]  不過就像聖經所說
[00:05:38.520 --> 00:05:45.200]  一團米粉可以做好麪包
[00:05:45.200 --> 00:05:51.320]  但只要有一些壞的酵母就會搞到一團糟
[00:05:51.320 --> 00:05:52.520]  換句話說
[00:05:52.520 --> 00:05:58.360]  我仍然要不離不棄地說一些我們不應該接受的事情
[00:05:58.360 --> 00:06:00.680]  例如在大學裏面
[00:06:00.680 --> 00:06:05.800]  超過二十年我見盡不少超懈的學生
[00:06:05.800 --> 00:06:12.240]  走堂、上堂、做自己的東西
[00:06:12.240 --> 00:06:15.520]  做文章其實是cut and paste多一點
[00:06:15.520 --> 00:06:17.520]  抄功課不在話下
[00:06:17.520 --> 00:06:19.600]  甚至不交功課
[00:06:19.600 --> 00:06:23.880]  在宿舍裏面練習男女關係
[00:06:23.880 --> 00:06:28.360]  我也有帶一些工作實習
[00:06:28.360 --> 00:06:31.880]  到了上班那天玩失蹤
[00:06:31.880 --> 00:06:34.120]  考試得過且過
[00:06:34.120 --> 00:06:35.160]  不知爲什麼
[00:06:35.160 --> 00:06:39.320]  永遠都會拿到PASS或者Second Honor畢業
[00:06:39.320 --> 00:06:43.040]  可能現在的GPA都是inflation了
[00:06:43.040 --> 00:06:46.560]  近年是更加嚴重的
[00:06:46.560 --> 00:06:48.200]  我自己是接受不了的
[00:06:48.200 --> 00:06:50.960]  就是粗口進了校園
[00:06:50.960 --> 00:06:55.920]  而我們又覺得好像很chill
[00:06:55.920 --> 00:06:59.440]  我記得有一些同學
[00:06:59.440 --> 00:07:01.640]  我看在眼裏
[00:07:01.640 --> 00:07:04.240]  但真的很不想那些事情發生
[00:07:04.240 --> 00:07:05.520]  但都發生
[00:07:05.520 --> 00:07:07.360]  我再說不是普遍
[00:07:07.360 --> 00:07:08.840]  但偶一爲之
[00:07:08.840 --> 00:07:13.240]  我都覺得很想和大家分享
[00:07:13.240 --> 00:07:16.600]  我記得有一年在大學四年級裏面
[00:07:16.600 --> 00:07:19.000]  有一個上學期的同學
[00:07:19.000 --> 00:07:21.360]  很高興地告訴我
[00:07:21.360 --> 00:07:23.920]  政府的海關收了他
[00:07:23.920 --> 00:07:28.160]  打算畢業做海關獨策
[00:07:28.160 --> 00:07:29.760]  但過了幾個月之後
[00:07:29.760 --> 00:07:31.600]  就來找我
[00:07:31.600 --> 00:07:34.800]  叫我幫他寫法庭的求情信
[00:07:34.800 --> 00:07:37.400]  因爲他務警
[00:07:37.400 --> 00:07:40.760]  原來網上什麼都有
[00:07:40.760 --> 00:07:42.760]  你可以下載警員證
[00:07:42.760 --> 00:07:47.120]  你都可以在網上購買警棍
[00:07:47.120 --> 00:07:50.360]  法庭就說
[00:07:50.360 --> 00:07:54.600]  這個年輕人務警務得太有誠意了
[00:07:54.600 --> 00:07:56.240]  結果不是緩刑
[00:07:56.240 --> 00:07:58.640]  是判了他三個月
[00:07:58.640 --> 00:08:02.320]  當然出來有污點
[00:08:02.320 --> 00:08:04.360]  但也有恩典
[00:08:04.360 --> 00:08:05.920]  安排他復課
[00:08:05.920 --> 00:08:08.360]  然後也是畢業的
[00:08:08.360 --> 00:08:10.200]  不過在他的生命裏面
[00:08:10.200 --> 00:08:12.520]  就多了這個落印
[00:08:12.520 --> 00:08:15.400]  又有一個朋友
[00:08:15.400 --> 00:08:18.600]  我的朋友的兒子
[00:08:18.600 --> 00:08:22.440]  但我後來在新聞裏面看到
[00:08:22.440 --> 00:08:24.160]  他誤交選遊
[00:08:24.160 --> 00:08:26.160]  去了巴西
[00:08:26.160 --> 00:08:31.640]  玩了不用錢的免費招待
[00:08:31.640 --> 00:08:35.240]  十天來回機票給了
[00:08:35.240 --> 00:08:39.520]  但在香港機場被抓了
[00:08:39.520 --> 00:08:43.680]  原來他的行李箱被人裝了暗格
[00:08:43.680 --> 00:08:45.600]  裏面放了毒品
[00:08:45.600 --> 00:08:49.640]  法庭判了超過十年
[00:08:49.640 --> 00:08:53.680]  這位年輕人現在仍然在牢獄裏面
[00:08:53.680 --> 00:08:55.680]  回到說職場
[00:08:55.680 --> 00:08:58.320]  我的確遇到
[00:08:58.320 --> 00:09:00.240]  不是很多大奸大惡
[00:09:00.240 --> 00:09:04.360]  但藝務公司的文件
[00:09:04.360 --> 00:09:07.240]  將自己升職加薪
[00:09:07.240 --> 00:09:10.280]  然後去到另一間公司應徵
[00:09:10.280 --> 00:09:13.640]  這件事件也有在我公司發生
[00:09:13.640 --> 00:09:16.120]  但天網恢恢
[00:09:16.120 --> 00:09:20.200]  因爲對方人力資源部的經理
[00:09:20.200 --> 00:09:24.000]  要來我們公司做參考
[00:09:24.000 --> 00:09:29.920]  當然我一年之間放過那位年輕人
[00:09:29.920 --> 00:09:32.240]  因爲我真的覺得
[00:09:32.240 --> 00:09:33.840]  他要走的路尚遠
[00:09:33.840 --> 00:09:35.840]  如果我去報警
[00:09:35.840 --> 00:09:40.640]  都是毀他前面的路
[00:09:40.640 --> 00:09:42.800]  但我想因點真的不是那麼多
[00:09:42.800 --> 00:09:45.280]  講一些很簡單
[00:09:45.280 --> 00:09:46.840]  又會經常見到的
[00:09:46.840 --> 00:09:48.040]  有一位大學生
[00:09:48.040 --> 00:09:49.080]  是幾年前的
[00:09:49.080 --> 00:09:50.480]  深刻印象
[00:09:50.480 --> 00:09:55.040]  那天早上我早一點回到公司
[00:09:55.040 --> 00:09:56.800]  請這位年輕人下街
[00:09:56.800 --> 00:09:58.840]  幫我買一杯奶茶
[00:09:58.840 --> 00:10:02.560]  想不到他一小時也沒回來
[00:10:02.560 --> 00:10:05.120]  回來的時候這杯奶茶是冷的
[00:10:05.120 --> 00:10:06.800]  而且只有半杯
[00:10:06.800 --> 00:10:09.040]  因爲他應該是晃來晃去
[00:10:09.040 --> 00:10:15.600]  我要放糖包的時候找不到一支棍子
[00:10:15.600 --> 00:10:17.240]  我當然有點憤怒
[00:10:17.240 --> 00:10:21.360]  但我還是虎口婆心地跟他說
[00:10:21.360 --> 00:10:24.880]  我說你每一天都在想着改變世界
[00:10:24.880 --> 00:10:28.400]  但你連這杯奶茶都不稱職
[00:10:28.400 --> 00:10:31.800]  只問你怎樣改變世界呢?
[00:10:31.800 --> 00:10:33.920]  事實上在過去多年
[00:10:33.920 --> 00:10:35.320]  超過十年
[00:10:35.320 --> 00:10:39.320]  都很有恩典別人給我機會
[00:10:39.320 --> 00:10:43.760]  我在某些專欄有文章和出版文字
[00:10:43.760 --> 00:10:46.000]  其實我都是用這個心情
[00:10:46.000 --> 00:10:48.520]  恨鐵不成鋼
[00:10:48.520 --> 00:10:49.920]  寫的時候的目標
[00:10:49.920 --> 00:10:53.640]  都是對準着職場裏面的職稱
[00:10:53.640 --> 00:10:55.120]  或者工作者
[00:10:55.120 --> 00:10:58.960]  希望帶出一點正能量
[00:10:58.960 --> 00:11:04.080]  回到剛纔主席幫我們看的這段經文
[00:11:04.080 --> 00:11:06.720]  這段經文
[00:11:06.720 --> 00:11:13.080]  其實後面有很豐富的論述
[00:11:13.080 --> 00:11:17.560]  裏面說到邀請提摩太
[00:11:17.560 --> 00:11:20.880]  要在幾件事裏面做得好
[00:11:20.880 --> 00:11:22.720]  是五件事
[00:11:22.720 --> 00:11:26.280]  然後又叫提摩太
[00:11:26.280 --> 00:11:28.640]  不要輕忽
[00:11:28.640 --> 00:11:31.280]  不要疏忽恩慈
[00:11:31.280 --> 00:11:35.480]  而這個恩慈是教會的衆長老
[00:11:35.480 --> 00:11:37.520]  按手在你身上
[00:11:37.520 --> 00:11:40.000]  從聖靈裏面領受的
[00:11:40.000 --> 00:11:43.240]  所以你要恆心專心地
[00:11:43.240 --> 00:11:46.600]  去發揮你的恩慈
[00:11:46.600 --> 00:11:50.800]  要成爲衆人的好榜樣
[00:11:50.800 --> 00:11:54.280]  這樣不單止對自己有好處
[00:11:54.280 --> 00:11:59.040]  對跟你一起共事的也有好處
[00:11:59.040 --> 00:12:03.160]  我想問大家這段經文有多outdate呢?
[00:12:03.160 --> 00:12:05.040]  這段經文
[00:12:05.040 --> 00:12:07.280]  起碼在我幾十年的裏面
[00:12:07.280 --> 00:12:10.720]  仍然是非常有效
[00:12:10.720 --> 00:12:14.760]  因爲去到某些地方
[00:12:14.760 --> 00:12:16.200]  不一定你出聲
[00:12:16.200 --> 00:12:18.240]  別人會聽你講
[00:12:18.240 --> 00:12:21.600]  但聽其言 觀其行
[00:12:21.600 --> 00:12:25.040]  什麼是最能夠說服別人的呢?
[00:12:25.040 --> 00:12:27.280]  就是你的修養
[00:12:27.280 --> 00:12:29.880]  就是你的行事爲人
[00:12:29.880 --> 00:12:34.080]  我發現在這段經文裏面
[00:12:34.080 --> 00:12:36.680]  當然我稍後會和大家再看
[00:12:36.680 --> 00:12:39.240]  《針研》這段經文
[00:12:39.240 --> 00:12:41.280]  《針研》這段經文裏面
[00:12:41.280 --> 00:12:42.440]  更加重要地說
[00:12:42.440 --> 00:12:44.920]  我們一生裏面有一件事是很重要的
[00:12:44.920 --> 00:12:47.160]  就是要有一個法則
[00:12:47.160 --> 00:12:50.360]  而這個法則就是instruction
[00:12:50.360 --> 00:12:52.240]  英文的翻譯
[00:12:52.240 --> 00:12:53.360]  換句話說
[00:12:53.360 --> 00:12:56.040]  我們在不同的處境裏面
[00:12:56.040 --> 00:12:58.800]  我們都要有一個instructor
[00:12:58.800 --> 00:13:02.600]  而這個instructor就是生命的導師
[00:13:02.600 --> 00:13:05.160]  你可能去到迷茫
[00:13:05.160 --> 00:13:08.640]  你可能去到凹嘴
[00:13:08.640 --> 00:13:11.080]  去到憂鬱
[00:13:11.080 --> 00:13:12.840]  去到不知怎樣算
[00:13:12.840 --> 00:13:15.920]  但最重要的是否有眼前的燈
[00:13:15.920 --> 00:13:16.920]  路上的光
[00:13:16.920 --> 00:13:18.720]  就是這個導師
[00:13:18.720 --> 00:13:21.360]  所以在《針研》裏面提到
[00:13:21.360 --> 00:13:23.880]  非常重要
[00:13:23.880 --> 00:13:27.080]  你要專心仰賴耶和華
[00:13:27.080 --> 00:13:31.880]  所以今天下午和星期日的早上
[00:13:31.880 --> 00:13:34.880]  我很想和大家分享
[00:13:34.880 --> 00:13:39.320]  在我生命裏面的三件事
[00:13:39.320 --> 00:13:42.680]  這三件事在提摩太前書
[00:13:42.680 --> 00:13:44.600]  和《針研》裏面
[00:13:44.600 --> 00:13:47.200]  只要我們牢牢記住
[00:13:47.200 --> 00:13:51.680]  我相信我們是會乘風破浪的
[00:13:51.680 --> 00:13:56.760]  而且真的可以榮神益人
[00:13:56.760 --> 00:14:02.040]  我先說提摩太這個小故事
[00:14:02.040 --> 00:14:05.000]  提摩太
[00:14:05.000 --> 00:14:07.240]  保羅和提摩太
[00:14:07.240 --> 00:14:11.400]  其實他們的關係是一個司徒的關係
[00:14:11.400 --> 00:14:13.640]  如果我們說司徒的關係
[00:14:13.640 --> 00:14:15.080]  在聖經裏面
[00:14:15.080 --> 00:14:18.400]  除了以利亞和以利沙之外
[00:14:18.400 --> 00:14:20.280]  保羅和提摩太
[00:14:20.280 --> 00:14:23.240]  尤其是在新約是表表者
[00:14:23.240 --> 00:14:27.960]  保羅花了很多時間在提摩太身上
[00:14:27.960 --> 00:14:30.200]  帶領他參加短宣
[00:14:30.200 --> 00:14:32.640]  訓練他傳講福音
[00:14:32.640 --> 00:14:37.360]  甚至保羅要繼續宣教之路
[00:14:37.360 --> 00:14:42.160]  所以保羅將他親自創立的已不鎖教會
[00:14:42.160 --> 00:14:45.640]  交給年輕的提摩太
[00:14:45.640 --> 00:14:48.720]  大致上是三十歲
[00:14:48.720 --> 00:14:51.960]  大家可想而知
[00:14:51.960 --> 00:14:55.880]  我們可以找多少理由去解釋
[00:14:55.880 --> 00:15:01.920]  爲何提摩太感到自己不適合做已不鎖教會的牧者
[00:15:01.920 --> 00:15:03.880]  很隨便你已經想到
[00:15:03.880 --> 00:15:05.440]  太年輕
[00:15:05.440 --> 00:15:07.360]  沒有經驗
[00:15:07.360 --> 00:15:12.600]  而對着初次牧羊教會的牧者來說
[00:15:12.600 --> 00:15:16.200]  已不鎖這間教會似乎太大了
[00:15:16.200 --> 00:15:19.720]  好像廣福堂似的已不鎖比廣福堂再大
[00:15:19.720 --> 00:15:23.480]  但廣福堂可能對很多人來說
[00:15:23.480 --> 00:15:27.120]  都是要考智慧的
[00:15:27.120 --> 00:15:31.240]  再者他可能能力去接替一間教會的創辦人
[00:15:31.240 --> 00:15:32.640]  就是保羅
[00:15:32.640 --> 00:15:35.640]  有誰會認真看得起他呢?
[00:15:35.640 --> 00:15:38.280]  甚至有人是嗤之以鼻的
[00:15:38.280 --> 00:15:41.000]  有人可能是做旁邊學的
[00:15:41.000 --> 00:15:47.440]  站在旁邊專挑提摩太的錯處也說不定
[00:15:47.440 --> 00:15:52.840]  保羅在信中是如何鼓勵提摩太呢?
[00:15:52.840 --> 00:15:54.280]  起碼第一、第二樣
[00:15:54.280 --> 00:15:55.640]  我今天想和大家分享
[00:15:55.640 --> 00:15:58.360]  在提摩太前書
[00:15:58.360 --> 00:16:01.440]  提摩太前書中提到
[00:16:01.440 --> 00:16:09.720]  保羅教導提摩太要做好頭那兩件事
[00:16:09.720 --> 00:16:10.680]  哪兩件事呢?
[00:16:10.680 --> 00:16:11.440]  第一
[00:16:11.440 --> 00:16:17.440]  就是在生活中的五件事
[00:16:17.440 --> 00:16:18.960]  經文是這樣說的
[00:16:18.960 --> 00:16:20.960]  「不可叫人看你年輕
[00:16:20.960 --> 00:16:24.760]  總要在言語、行爲、愛心、信心、清潔上
[00:16:24.760 --> 00:16:27.360]  都作信徒的榜樣」
[00:16:27.360 --> 00:16:33.800]  其實保羅是這樣一句到尾和提摩太說的
[00:16:33.800 --> 00:16:35.480]  他說「你不用擔心
[00:16:35.480 --> 00:16:38.040]  只要你遵從我的旨意
[00:16:38.040 --> 00:16:40.120]  你絕對會勝任有餘」
[00:16:40.120 --> 00:16:42.400]  即是給他信心
[00:16:42.400 --> 00:16:46.480]  「你不用擔心別人說你年輕
[00:16:46.480 --> 00:16:49.560]  不用讓別人看不起你
[00:16:49.560 --> 00:16:51.600]  有一件事很重要
[00:16:51.600 --> 00:16:54.200]  就是作衆人的榜樣」
[00:16:54.200 --> 00:16:55.400]  衆人的榜樣是什麼呢?
[00:16:55.400 --> 00:16:57.800]  就是你有一個敬虔的行爲
[00:16:57.800 --> 00:17:00.400]  其他人就會尊重你
[00:17:00.400 --> 00:17:03.440]  我相信有多outdate呢?
[00:17:03.440 --> 00:17:05.320]  其實在我們生活中
[00:17:05.320 --> 00:17:07.160]  小弟的工作中
[00:17:07.160 --> 00:17:10.680]  你每天都會見到很多人說就天下無敵
[00:17:10.680 --> 00:17:13.680]  做就不知道去了哪裏
[00:17:13.680 --> 00:17:16.440]  在現場都是心不在焉的
[00:17:16.440 --> 00:17:19.040]  又或者是無能爲力的
[00:17:19.040 --> 00:17:21.520]  什麼能夠說服別人呢?
[00:17:21.520 --> 00:17:24.000]  就是你的行事爲人
[00:17:24.000 --> 00:17:28.920]  所以保羅說出這五樣東西
[00:17:28.920 --> 00:17:32.920]  我就形容這個是生活
[00:17:32.920 --> 00:17:33.800]  不是生命
[00:17:33.800 --> 00:17:36.440]  是生活
[00:17:36.440 --> 00:17:37.760]  什麼是生活呢?
[00:17:37.760 --> 00:17:40.400]  生活即是Day-Day
[00:17:40.400 --> 00:17:41.160]  Day-Day
[00:17:41.160 --> 00:17:42.680]  睡覺也是
[00:17:42.680 --> 00:17:45.800]  睡覺時想着殺人、打人
[00:17:45.800 --> 00:17:48.480]  你的腦子在想什麼呢?
[00:17:48.480 --> 00:17:49.920]  你工作的時候
[00:17:49.920 --> 00:17:52.920]  心存是否惡念呢?
[00:17:52.920 --> 00:17:55.240]  你去街市買東西的時候
[00:17:55.240 --> 00:18:00.560]  是否專門想着騙小販呢?
[00:18:00.560 --> 00:18:03.520]  保羅在這裏說這五樣東西是生活化
[00:18:03.520 --> 00:18:05.000]  生活是什麼呢?
[00:18:05.000 --> 00:18:07.400]  生活就是Day-Day
[00:18:07.400 --> 00:18:08.920]  我們可以挑戰自己
[00:18:08.920 --> 00:18:10.800]  如果你是啞巴
[00:18:10.800 --> 00:18:12.400]  怎麼可以傳到福音呢?
[00:18:12.400 --> 00:18:14.840]  啞巴不可以傳福音嗎?
[00:18:14.840 --> 00:18:21.400]  聖經說是通過你的好行爲來見證基督
[00:18:21.400 --> 00:18:22.280]  聽得清楚嗎?
[00:18:22.280 --> 00:18:23.480]  是見到基督
[00:18:23.480 --> 00:18:26.280]  不是聽到基督那麼簡單
[00:18:26.280 --> 00:18:29.480]  所以只有一把口宣說是沒有用的
[00:18:29.480 --> 00:18:35.000]  更加是金睛望眼看你怎麼做
[00:18:35.000 --> 00:18:36.880]  這五樣東西
[00:18:36.880 --> 00:18:38.480]  給錢免賴
[00:18:38.480 --> 00:18:40.400]  是很難的
[00:18:40.400 --> 00:18:44.600]  尤其是保羅說的第一樣東西叫言語
[00:18:44.600 --> 00:18:46.760]  你會發現
[00:18:46.760 --> 00:18:52.000]  可能這裏有保羅刻意的排序
[00:18:52.000 --> 00:18:55.600]  如果看聖經也是
[00:18:55.600 --> 00:18:57.080]  你會發現
[00:18:57.080 --> 00:19:02.600]  言語是排在第一位的
[00:19:02.600 --> 00:19:05.160]  《雅各書》是怎樣說的呢?
[00:19:05.160 --> 00:19:08.560]  如果有人在話語上沒有過失
[00:19:08.560 --> 00:19:10.560]  他就是完全人
[00:19:10.560 --> 00:19:13.480]  就能夠掌握自己的全身
[00:19:13.480 --> 00:19:15.080]  《雅各書》是怎樣說的呢?
[00:19:15.080 --> 00:19:18.760]  在《雅各書》的三章第二至第五節
[00:19:18.760 --> 00:19:19.720]  又說
[00:19:19.720 --> 00:19:24.280]  小小的爪痕可以駕馭大大的馬匹
[00:19:24.280 --> 00:19:29.720]  小小的舌頭也可以影響一個人的品格和生命
[00:19:29.720 --> 00:19:31.840]  在我們生活的裏面
[00:19:31.840 --> 00:19:36.440]  我們見盡很多人是出口商人
[00:19:36.440 --> 00:19:38.240]  搬弄是非
[00:19:38.240 --> 00:19:41.160]  弄虛作假
[00:19:41.160 --> 00:19:43.280]  沒搞清楚的東西
[00:19:43.280 --> 00:19:46.160]  就拿來傳
[00:19:46.160 --> 00:19:48.800]  中意講方言
[00:19:48.800 --> 00:19:50.360]  我們形容
[00:19:50.360 --> 00:19:51.920]  把口說的東西
[00:19:51.920 --> 00:19:53.920]  它惡毒的地方在哪裏呢?
[00:19:53.920 --> 00:19:55.720]  是無法修補的
[00:19:55.720 --> 00:19:59.280]  這叫做覆水難收
[00:19:59.280 --> 00:20:02.040]  倒了出去的水怎樣收回來呢?
[00:20:02.040 --> 00:20:03.880]  所以你會發現
[00:20:03.880 --> 00:20:06.560]  上帝的創造是很奇妙的
[00:20:06.560 --> 00:20:08.960]  我們有兩隻耳朵
[00:20:08.960 --> 00:20:10.680]  一把口
[00:20:10.680 --> 00:20:15.080]  就是叫我們多聽少講
[00:20:15.080 --> 00:20:17.040]  或者是慎言
[00:20:17.040 --> 00:20:18.440]  還有
[00:20:18.440 --> 00:20:21.720]  我們的口是在腦袋的下面
[00:20:21.720 --> 00:20:24.160]  腦袋是我們的口的上面
[00:20:24.160 --> 00:20:28.800]  就是說話要想過、經過大腦
[00:20:28.800 --> 00:20:30.160]  還有
[00:20:30.160 --> 00:20:33.640]  心和腳是在我們的口的下面
[00:20:33.640 --> 00:20:38.400]  就是說得出就要用心去做
[00:20:38.400 --> 00:20:41.200]  不單止是言出必行
[00:20:41.200 --> 00:20:42.400]  當然
[00:20:42.400 --> 00:20:45.600]  就不要講是講非
[00:20:45.600 --> 00:20:47.200]  口蜜腹劍
[00:20:47.200 --> 00:20:49.480]  用口去殺人
[00:20:49.480 --> 00:20:52.480]  有一個童話故事
[00:20:52.480 --> 00:20:55.480]  我覺得
[00:20:55.480 --> 00:20:56.680]  不單止是職稱
[00:20:56.680 --> 00:20:57.840]  大朋友
[00:20:57.840 --> 00:21:00.200]  或者我們都是受害者
[00:21:00.200 --> 00:21:02.520]  都是很警世的
[00:21:02.520 --> 00:21:03.400]  他說有一天
[00:21:03.400 --> 00:21:06.120]  這個獅子大王病了
[00:21:06.120 --> 00:21:07.960]  整天都很辛苦
[00:21:07.960 --> 00:21:12.640]  於是他就叫了森林裏面所有的動物
[00:21:12.640 --> 00:21:15.920]  來給醫治的良方
[00:21:15.920 --> 00:21:17.440]  所有動物都來了
[00:21:17.440 --> 00:21:19.960]  唯獨是有一隻動物沒有來
[00:21:19.960 --> 00:21:23.000]  這個動物就是狐狸
[00:21:23.000 --> 00:21:25.480]  於是
[00:21:25.480 --> 00:21:29.160]  有一隻動物就有心搬弄了
[00:21:29.160 --> 00:21:30.760]  就是豺狼
[00:21:30.760 --> 00:21:34.240]  豺狼走來跟獅子大王說
[00:21:34.240 --> 00:21:37.600]  你知不知道所有動物都很關心你
[00:21:37.600 --> 00:21:41.000]  有一隻動物到現在還是沒有出現的
[00:21:41.000 --> 00:21:42.840]  這隻就是狐狸
[00:21:42.840 --> 00:21:47.040]  它想你死多過生
[00:21:47.040 --> 00:21:49.160]  在搬弄是非
[00:21:49.160 --> 00:21:52.560]  這些叫辦公室裏面的毒灰
