
[00:00:00.000 --> 00:00:02.000]  各位影子早安
[00:04:22.280 --> 00:04:23.760]  撒姆爾說
[00:04:23.760 --> 00:04:25.560]  我怎能去呢?
[00:04:25.560 --> 00:04:27.280]  蘇羅若聽見
[00:04:27.280 --> 00:04:29.000]  必要殺我
[00:04:29.000 --> 00:04:30.320]  耶和華說
[00:04:30.320 --> 00:04:33.160]  你可以帶一隻牛獨去
[00:04:33.160 --> 00:04:34.080]  就說
[00:04:34.080 --> 00:04:37.520]  我來是要向耶和華獻祭
[00:04:37.520 --> 00:04:40.600]  你要請耶西來吃祭肉
[00:04:40.600 --> 00:04:43.920]  我就指示你所當行的事
[00:04:43.920 --> 00:04:45.880]  我所指給你的人
[00:04:45.880 --> 00:04:47.760]  你要告他
[00:04:47.760 --> 00:04:51.160]  撒姆爾就照耶和華的話去行
[00:04:51.160 --> 00:04:52.800]  到了伯利恆
[00:04:52.800 --> 00:04:58.160]  那城裡的長老都戰戰兢兢的出來迎接他
[00:04:58.160 --> 00:04:59.320]  問他說
[00:04:59.320 --> 00:05:01.960]  你是為平安來的嗎?
[00:05:01.960 --> 00:05:02.840]  他說
[00:05:02.840 --> 00:05:04.560]  為平安來的
[00:05:04.560 --> 00:05:07.080]  我是給耶和華獻祭
[00:05:07.080 --> 00:05:08.960]  你們當自結
[00:05:08.960 --> 00:05:11.320]  來與我同吃祭肉
[00:05:11.320 --> 00:05:15.680]  撒姆爾就使耶西和他眾子自結
[00:05:15.680 --> 00:05:18.280]  請他們來吃祭肉
[00:05:18.280 --> 00:05:20.040]  他們來的時候
[00:05:20.040 --> 00:05:22.720]  撒姆爾看見以利亞
[00:05:22.720 --> 00:05:24.320]  就心裡說
[00:05:24.320 --> 00:05:26.320]  耶和華的受高者
[00:05:26.320 --> 00:05:28.840]  必定在他面前
[00:05:28.840 --> 00:05:31.440]  耶和華卻對撒姆爾說
[00:05:31.440 --> 00:05:35.480]  不要看他的外貌和他身材高大
[00:05:35.480 --> 00:05:37.240]  我不揀選他
[00:05:37.240 --> 00:05:40.520]  因為耶和華不像人看人
[00:05:40.520 --> 00:05:42.400]  人是看外貌
[00:05:42.400 --> 00:05:44.840]  耶和華是看內心
[00:05:44.840 --> 00:05:47.120]  耶西叫阿彼拿達
[00:05:47.120 --> 00:05:49.920]  從撒姆爾面前經過
[00:05:49.920 --> 00:05:51.200]  撒姆爾說
[00:05:51.200 --> 00:05:53.960]  耶和華也不揀選他
[00:05:53.960 --> 00:05:55.840]  耶西又叫沙瑪
[00:05:55.840 --> 00:05:58.520]  從撒姆爾面前經過
[00:05:58.520 --> 00:05:59.800]  撒姆爾說
[00:05:59.800 --> 00:06:02.600]  耶和華也不揀選他
[00:06:02.600 --> 00:06:05.040]  耶西叫他七個兒子
[00:06:05.040 --> 00:06:08.080]  都從撒姆爾面前經過
[00:06:08.080 --> 00:06:09.360]  撒姆爾說
[00:06:09.360 --> 00:06:12.920]  這都不是耶和華所揀選的
[00:06:12.920 --> 00:06:15.080]  撒姆爾對耶西說
[00:06:15.080 --> 00:06:18.040]  你的兒子都在這裡嗎?
[00:06:18.040 --> 00:06:19.360]  他回答說
[00:06:19.360 --> 00:06:21.160]  還有個小的
[00:06:21.160 --> 00:06:22.920]  現在放養
[00:06:22.920 --> 00:06:25.000]  撒姆爾對耶西說
[00:06:25.000 --> 00:06:27.640]  你打發人去叫他來
[00:06:27.640 --> 00:06:28.840]  他若不來
[00:06:28.840 --> 00:06:31.040]  我們必不坐直
[00:06:31.040 --> 00:06:34.440]  耶西就打發人去叫了他來
[00:06:34.440 --> 00:06:36.240]  他面色光紅
[00:06:36.240 --> 00:06:37.880]  雙目清瘦
[00:06:37.880 --> 00:06:39.520]  容貌俊美
[00:06:39.520 --> 00:06:40.800]  耶和華說
[00:06:40.800 --> 00:06:42.200]  這就是他
[00:06:42.200 --> 00:06:44.280]  你起來告他
[00:06:44.280 --> 00:06:47.120]  撒姆爾就用各類的膏油
[00:06:47.120 --> 00:06:49.920]  在他朱輕中告了他
[00:06:49.920 --> 00:06:51.480]  從這日起
[00:06:51.480 --> 00:06:54.960]  耶和華的靈就大大感動大衛
[00:06:54.960 --> 00:06:59.040]  撒姆爾起身回拉瑪去了
[00:06:59.040 --> 00:07:03.200]  蘇羅的失敗是很真實的事
[00:07:03.200 --> 00:07:05.520]  不過上帝沒有因為
[00:07:05.520 --> 00:07:08.720]  蘇羅的失敗跌倒
[00:07:08.720 --> 00:07:13.080]  而攔阻他的旨意要進行
[00:07:13.080 --> 00:07:16.560]  所以他就提醒撒姆爾
[00:07:16.560 --> 00:07:18.080]  他說夠了
[00:07:18.080 --> 00:07:20.040]  第一節說
[00:07:20.040 --> 00:07:23.760]  我既嫌棄蘇羅作以色列的王
[00:07:23.760 --> 00:07:28.160]  你為他悲傷要到幾時呢?
[00:07:28.160 --> 00:07:31.440]  無論面對的是甚麼事
[00:07:31.440 --> 00:07:37.160]  當中人仍然是需要繼續向前行
[00:07:37.160 --> 00:07:42.520]  原因是神有更美好的計劃
[00:07:42.520 --> 00:07:45.080]  擺在我們的跟前
[00:07:45.080 --> 00:07:50.440]  而且這些計劃是必定會被成就的
[00:07:50.440 --> 00:07:55.560]  神於是就給了一個託付給撒姆爾
[00:07:55.560 --> 00:07:57.640]  第一節下半節說
[00:07:57.640 --> 00:08:00.080]  你將膏油盛滿了國
[00:08:00.080 --> 00:08:04.360]  我差遣你往伯利恆人耶西那裡去
[00:08:04.360 --> 00:08:07.440]  因為我在他眾子之內
[00:08:07.440 --> 00:08:10.560]  預定一個作王的
[00:08:10.560 --> 00:08:15.160]  他要撒姆爾去找耶西
[00:08:15.160 --> 00:08:20.680]  去高納其中一個兒子成為王
[00:08:20.680 --> 00:08:24.560]  以撒姆爾當時的位份
[00:08:24.560 --> 00:08:28.440]  耶西應該知道他是誰
[00:08:28.440 --> 00:08:31.840]  不過反過來不是這樣說
[00:08:31.840 --> 00:08:38.160]  我相信撒姆爾不知道耶西是誰
[00:08:38.160 --> 00:08:39.720]  不過不要緊
[00:08:39.720 --> 00:08:41.720]  因為經文說
[00:08:41.720 --> 00:08:45.280]  其實我到時候會告訴你
[00:08:45.280 --> 00:08:52.680]  這個人要被高納預定作王
[00:08:52.680 --> 00:08:57.840]  「預定」這個字在詩高和現代中文譯本
[00:08:57.840 --> 00:09:02.920]  是分別被譯作「選定」或「選」
[00:09:02.920 --> 00:09:08.080]  意思是帶有「揀選」的意思
[00:09:08.080 --> 00:09:13.000]  這個字的原文在舊約聖經是很常出現的
[00:09:13.000 --> 00:09:18.000]  出現的次數有九百次
[00:09:18.000 --> 00:09:21.280]  而在英文聖經裡
[00:09:21.280 --> 00:09:26.000]  絕大部分這個字都會譯作「先」
[00:09:26.000 --> 00:09:29.000]  因此呂鎮忠譯本在這一節
[00:09:29.000 --> 00:09:33.400]  將「預定」這個字譯成為「判定」
[00:09:33.400 --> 00:09:37.440]  剛才讀整段聖經時
[00:09:37.440 --> 00:09:39.920]  若果你有細心留意
[00:09:39.920 --> 00:09:45.840]  「看見」這個字在第六和第七節有出現
[00:09:45.840 --> 00:09:48.840]  如果連「看見」這個字
[00:09:48.840 --> 00:09:50.840]  即是帶有「字根」的字
[00:09:50.840 --> 00:09:52.520]  第十二節也有
[00:09:52.520 --> 00:09:57.880]  雖然第十二節譯成為「容貌」
[00:09:57.880 --> 00:10:01.840]  再加上十七、十八這幾節
[00:10:01.840 --> 00:10:07.680]  再加上在這一章聖經裡「看見」這個字
[00:10:07.680 --> 00:10:09.680]  就出現了七次
[00:10:09.680 --> 00:10:13.640]  所以是一個非常非常重要的字
[00:10:13.640 --> 00:10:20.080]  「神在耶西這麼多的兒子當中看見大衛」
[00:10:20.080 --> 00:10:29.160]  「我深信今日神同樣在云云眾生之中看見你和我」
[00:10:29.160 --> 00:10:32.440]  但是人很多時候都不是這樣看
[00:10:32.440 --> 00:10:36.200]  上帝看見,但我們不看見
[00:10:36.200 --> 00:10:39.400]  第二節,上半節就說
[00:10:39.400 --> 00:10:42.160]  「撒姆爾說,我怎能去呢?
[00:10:42.160 --> 00:10:46.040]  蘇羅若聽見,必要殺我」
[00:10:46.040 --> 00:10:49.720]  撒姆爾在拉瑪
[00:10:49.720 --> 00:10:54.480]  因為十三節聖經結束時有提及
[00:10:54.480 --> 00:10:59.840]  即是說,神要他來回拉瑪去哪裡呢?
[00:10:59.840 --> 00:11:01.440]  去伯利恆
[00:11:01.440 --> 00:11:05.880]  而伯利恆就在拉瑪以南十一里
[00:11:05.880 --> 00:11:09.560]  而他由拉瑪去伯利恆
[00:11:09.560 --> 00:11:14.080]  回頭有一個必經之地叫做「基比亞」
[00:11:14.080 --> 00:11:19.000]  這個地方是蘇羅的家鄉
[00:11:19.000 --> 00:11:22.640]  很自然地推想得到
[00:11:22.640 --> 00:11:28.640]  蘇羅會不會在那裡有一些臥底幫他收風
[00:11:28.640 --> 00:11:33.040]  而如果要經過天子腳下
[00:11:33.040 --> 00:11:35.960]  去高立另外一個王
[00:11:35.960 --> 00:11:38.320]  你真的未死過
[00:11:38.320 --> 00:11:43.760]  所以「蘇羅若聽見,必要殺我」
[00:11:43.760 --> 00:11:47.240]  撒姆爾就有這樣的想法
[00:11:47.240 --> 00:11:49.160]  其實他很認識他
[00:11:49.160 --> 00:11:53.160]  因為如果你繼續看撒姆爾的上
[00:11:53.160 --> 00:11:56.160]  去到二十二章十七節
[00:11:56.160 --> 00:12:05.040]  就提到因為蘇羅見到有一些祭司出手幫大衛
[00:12:05.040 --> 00:12:11.240]  於是就吩咐他的侍從把那些祭司殺光
[00:12:11.240 --> 00:12:15.040]  所以這個威脅是很真實的
[00:12:15.040 --> 00:12:17.520]  人就是人
[00:12:17.520 --> 00:12:22.800]  昔日撒姆爾被上帝呼召他的時候
[00:12:22.800 --> 00:12:25.360]  記不記得他曾經這樣說
[00:12:25.360 --> 00:12:27.960]  「獨人敬聽」
[00:12:27.960 --> 00:12:29.600]  不過來到這裡
[00:12:29.600 --> 00:12:33.160]  這個托付就生死攸關了
[00:12:33.160 --> 00:12:35.400]  面對一個這樣的托付
[00:12:35.400 --> 00:12:40.360]  生死攸關是有掙扎的
[00:12:40.360 --> 00:12:43.640]  究竟他是取決於什麼呢?
[00:12:43.640 --> 00:12:46.560]  是看周邊的環境
[00:12:46.560 --> 00:12:50.360]  還是看上帝呢?
[00:12:50.360 --> 00:12:52.560]  但是神很有趣的
[00:12:52.560 --> 00:12:57.040]  給了一個這麼擅長的托付給撒姆爾
[00:12:57.040 --> 00:13:02.360]  但同時又給了一條出路給他
[00:13:02.360 --> 00:13:05.480]  第二節、下半節至第三節
[00:13:05.480 --> 00:13:07.160]  那裡就這樣說
[00:13:07.160 --> 00:13:10.480]  耶和華說「你可以帶一隻牛獨去」
[00:13:10.480 --> 00:13:14.040]  就說「我來是要向耶和華獻祭」
[00:13:14.040 --> 00:13:16.920]  「你要請耶西來吃祭肉」
[00:13:16.920 --> 00:13:19.920]  「我就指示你所當行的事」
[00:13:19.920 --> 00:13:21.880]  「我所指給你的人」
[00:13:21.880 --> 00:13:24.280]  「你要告他」
[00:13:24.280 --> 00:13:25.880]  說到這裡
[00:13:25.880 --> 00:13:30.240]  問題就是究竟撒姆爾有沒有看見
[00:13:30.240 --> 00:13:33.720]  上帝為他預備一條出路之餘
[00:13:33.720 --> 00:13:35.440]  給他一個答案
[00:13:35.440 --> 00:13:38.520]  同時要告訴他
[00:13:38.520 --> 00:13:40.720]  這是他的心意
[00:13:40.720 --> 00:13:44.560]  這個人你要告他
[00:13:44.560 --> 00:13:47.560]  既然一切都是出於神
[00:13:47.560 --> 00:13:51.840]  所以這次撒姆爾就很清晰
[00:13:51.840 --> 00:13:57.040]  義無反顧選擇去信服跟隨
[00:13:57.040 --> 00:14:01.480]  經文在第四節的上半節就說
[00:14:01.480 --> 00:14:05.760]  撒姆爾就照耶和華的話去行
[00:14:05.760 --> 00:14:07.960]  在我的牧養生涯當中
[00:14:07.960 --> 00:14:09.400]  我很感恩
[00:14:09.400 --> 00:14:14.560]  因為我曾經見證過很多生命的迴轉
[00:14:14.560 --> 00:14:17.400]  但亦有難過的一面
[00:14:17.400 --> 00:14:22.640]  就是我同時看見不少弟兄姊妹
[00:14:22.640 --> 00:14:25.800]  身陷困局
[00:14:25.800 --> 00:14:30.960]  不想不肯走出來
[00:14:30.960 --> 00:14:33.080]  神跟撒姆爾說
[00:14:33.080 --> 00:14:35.760]  要到何時呢?
[00:14:35.760 --> 00:14:41.400]  明明那條出路已經放在你面前
[00:14:41.400 --> 00:14:43.560]  求主幫助我們
[00:14:43.560 --> 00:14:46.840]  讓我們能夠懂得迴轉
[00:14:46.840 --> 00:14:51.360]  這裡說照耶和華的話去行
[00:14:51.360 --> 00:14:55.080]  當撒姆爾願意正面回應
[00:14:55.080 --> 00:14:56.960]  這次就反過來
[00:14:56.960 --> 00:15:02.160]  輪到那些長老害怕起來
[00:15:02.160 --> 00:15:06.040]  第四節中間的部分就說
[00:15:06.040 --> 00:15:07.240]  到了伯利行
[00:15:07.240 --> 00:15:13.360]  那城裡的長老都戰戰兢兢的出來迎接他
[00:15:13.360 --> 00:15:15.200]  按照那裡寫給大家
[00:15:15.200 --> 00:15:18.440]  新明紀二十一章第一至九節
[00:15:18.440 --> 00:15:25.000]  告訴我們何時需要祭司出馬去獻祭
[00:15:25.000 --> 00:15:26.560]  其中一個原因
[00:15:26.560 --> 00:15:32.720]  就是當地有人被殺倒在田野
[00:15:32.720 --> 00:15:36.400]  但又不知道兇手是誰
[00:15:36.400 --> 00:15:41.080]  所以城裡的長老就很害怕
[00:15:41.080 --> 00:15:46.680]  撒姆爾來究竟是否宣告或執行審判呢?
[00:15:46.680 --> 00:15:49.520]  就算,這裡沒有提及
[00:15:49.520 --> 00:15:53.320]  沒有殺人事件
[00:15:53.320 --> 00:15:58.960]  祭司來得可能都有大事發生
[00:15:58.960 --> 00:16:03.240]  於是第四節下半節就說
[00:16:03.240 --> 00:16:07.920]  「問他說你是為平安來的嗎?」
[00:16:07.920 --> 00:16:11.920]  撒姆爾在第五節上半節就回應他
[00:16:11.920 --> 00:16:14.360]  「他說為平安來的
[00:16:14.360 --> 00:16:18.200]  我是給耶和華獻祭」
[00:16:18.200 --> 00:16:23.440]  接著聖經沒有提及撒姆爾是如何找到耶西
[00:16:23.440 --> 00:16:25.200]  但無論如何
[00:16:25.200 --> 00:16:26.800]  他找到了
[00:16:26.800 --> 00:16:28.560]  去到他家裡
[00:16:28.560 --> 00:16:31.920]  於是在第五節下半節
[00:16:31.920 --> 00:16:33.280]  就提醒他們
[00:16:33.280 --> 00:16:35.800]  給他們一個指令
[00:16:35.800 --> 00:16:37.680]  「你們當自結
[00:16:37.680 --> 00:16:39.720]  來與我同吃祭肉
[00:16:39.720 --> 00:16:43.640]  撒姆爾就使耶西和他眾子自結
[00:16:43.640 --> 00:16:46.440]  請他們來吃祭肉」
[00:16:46.440 --> 00:16:51.000]  「去到他家裡就搞定了」
[00:16:51.000 --> 00:16:53.800]  撒姆爾以為搞定了
[00:16:53.800 --> 00:16:56.960]  所以在第六節就說
[00:16:56.960 --> 00:16:58.400]  「他們來的時候
[00:16:58.400 --> 00:17:00.360]  撒姆爾看見以利亞
[00:17:00.360 --> 00:17:01.560]  就心裡說
[00:17:01.560 --> 00:17:06.000]  耶和華的受告者必定在他面前」
[00:17:06.000 --> 00:17:07.760]  正如剛才所說
[00:17:07.760 --> 00:17:11.560]  「看見」這個字出現了
[00:17:11.560 --> 00:17:14.200]  不過很可惜
[00:17:14.200 --> 00:17:16.960]  「看見」這個字出現了
[00:17:16.960 --> 00:17:18.760]  不過實際上
[00:17:18.760 --> 00:17:23.440]  撒姆爾就是看錯了
[00:17:23.440 --> 00:17:26.720]  於是神就在第七節
[00:17:26.720 --> 00:17:28.560]  馬上提醒他
[00:17:28.560 --> 00:17:30.720]  「耶和華卻對撒姆爾說
[00:17:30.720 --> 00:17:34.360]  不要看他的外貌和他身材高大
[00:17:34.360 --> 00:17:36.160]  我不揀選他
[00:17:36.160 --> 00:17:39.160]  因為耶和華不像人看人
[00:17:39.160 --> 00:17:41.080]  人是看外貌
[00:17:41.080 --> 00:17:44.240]  耶和華是看內心」
[00:17:44.240 --> 00:17:48.920]  早前撒姆爾在第二節的時候
[00:17:48.920 --> 00:17:52.280]  就一味看外在的環境
[00:17:52.280 --> 00:17:53.920]  來到這裡
[00:17:53.920 --> 00:17:57.000]  他只看外表
[00:17:57.000 --> 00:18:02.400]  於是就作出了錯誤的判斷
[00:18:02.400 --> 00:18:04.200]  我們不得不承認
[00:18:04.200 --> 00:18:08.520]  人看見其實很有限
[00:18:08.520 --> 00:18:09.880]  我們看到的東西
[00:18:09.880 --> 00:18:12.840]  很多時候是被我們主觀
[00:18:12.840 --> 00:18:15.560]  怎樣看外在的環境
[00:18:15.560 --> 00:18:17.160]  我們的經驗
[00:18:17.160 --> 00:18:20.520]  我們的知識來限制
[00:18:20.520 --> 00:18:23.520]  甚至有時候我覺得自己很適合
[00:18:23.520 --> 00:18:27.200]  但其實連自己也欺騙了
[00:18:27.200 --> 00:18:29.640]  所以人是會錯的
[00:18:29.640 --> 00:18:34.720]  就算好像撒姆爾那麼厲害
[00:18:34.720 --> 00:18:37.520]  他也不例外
[00:18:37.520 --> 00:18:43.120]  那怎樣才不會在我們的人生歷程
[00:18:43.120 --> 00:18:45.640]  在我們的信仰路上
[00:18:45.640 --> 00:18:50.040]  一天到晚跌跌碰碰呢?
[00:18:50.040 --> 00:18:54.360]  我相信除了有上帝的保守之外
[00:18:54.360 --> 00:18:57.040]  教會很盼望
[00:18:57.040 --> 00:19:00.000]  藉著接下來新的一年
[00:19:00.000 --> 00:19:04.360]  好像我們的常聯這裡這樣說
[00:19:04.360 --> 00:19:07.080]  生命深耕
[00:19:07.080 --> 00:19:08.920]  我們一起學
[00:19:08.920 --> 00:19:13.040]  以至生命能夠有那份深度
[00:19:13.040 --> 00:19:15.000]  能夠成長
[00:19:15.000 --> 00:19:18.480]  我們才能夠抵擋得住
[00:19:18.480 --> 00:19:22.800]  面對大大小小的挑戰
[00:19:22.800 --> 00:19:25.000]  過去幾年
[00:19:25.000 --> 00:19:29.360]  教會同工都會向大家推介
[00:19:29.360 --> 00:19:32.760]  一些屬靈的書籍
[00:19:32.760 --> 00:19:35.480]  每半年有兩本
[00:19:35.480 --> 00:19:38.480]  配合主題
[00:19:38.480 --> 00:19:39.840]  在新的一年
[00:19:39.840 --> 00:19:43.040]  第一本我想和大家推介
[00:19:43.040 --> 00:19:44.440]  多說一點的
[00:19:44.440 --> 00:19:46.600]  就是畢得生牧師
[00:19:46.600 --> 00:19:48.880]  Eugene Peterson所寫的
[00:19:48.880 --> 00:19:51.280]  《天路客的行囊》
[00:19:51.280 --> 00:19:54.080]  這本是翻譯書
[00:19:54.080 --> 00:19:55.800]  原本的名字叫做
[00:19:55.800 --> 00:19:58.640]  "Along Obedience in the Same Direction"
[00:19:58.640 --> 00:20:02.520]  "Discipleship in an Instant Society"
[00:20:02.520 --> 00:20:05.560]  關於這兩本書的簡介
[00:20:05.560 --> 00:20:09.560]  其實已放在你的秩序表裡
[00:20:09.560 --> 00:20:13.160]  畢牧師透過很深入的默想
[00:20:13.160 --> 00:20:15.920]  和解釋詩篇裡的一部分
[00:20:15.920 --> 00:20:18.240]  叫做《上行之詩》
[00:20:18.240 --> 00:20:20.760]  與我們思想不同的主題
[00:20:20.760 --> 00:20:22.240]  包括什麼呢?
[00:20:22.240 --> 00:20:27.840]  悔改、神的照管、服侍、盼望等等
[00:20:27.840 --> 00:20:30.720]  我引述裡面提到
[00:20:30.720 --> 00:20:36.040]  悔改是覺醒之中的生命轉向
[00:20:36.040 --> 00:20:37.840]  而盼望是什麼呢?
[00:20:37.840 --> 00:20:41.120]  是瀕臨崩潰的深淵之中
[00:20:41.120 --> 00:20:44.040]  仍然等候守望
[00:20:44.040 --> 00:20:49.680]  這些悔改、盼望的屬靈素質
[00:20:49.680 --> 00:20:52.640]  全部都是需要不住的操練
[00:20:52.640 --> 00:20:56.080]  所以這本書有一個副題
[00:20:56.080 --> 00:20:57.120]  細細粒字
[00:20:57.120 --> 00:20:58.720]  不知你能否看到
[00:20:58.720 --> 00:21:01.960]  叫做《行九尊一的信服》
[00:21:01.960 --> 00:21:04.720]  Long Obedience
[00:21:04.720 --> 00:21:06.640]  不只是信服
[00:21:06.640 --> 00:21:08.000]  不只是Obedience
[00:21:08.000 --> 00:21:13.000]  是Long Obedience
[00:21:13.000 --> 00:21:16.800]  讓我們能夠有這個屬靈素質
[00:21:16.800 --> 00:21:20.640]  我們才可以面對現今的挑戰
[00:21:20.640 --> 00:21:25.960]  才能夠活出一個很活潑的基督徒生命
[00:21:25.960 --> 00:21:29.040]  另外順便介紹第二本書
[00:21:29.040 --> 00:21:34.280]  就是蔡仲輝所寫的《給侍奉沖沖殿》
[00:21:34.280 --> 00:21:39.280]  幫我們了解連題的下聯
[00:21:39.280 --> 00:21:41.040]  使命承擔
[00:21:41.040 --> 00:21:44.240]  你看到這本書的封面你都知道
[00:21:44.240 --> 00:21:47.200]  是有漫畫的插圖
[00:21:47.200 --> 00:21:49.080]  加插文字
[00:21:49.080 --> 00:21:52.440]  你說這本書很適合看
[00:21:52.440 --> 00:22:00.120]  幫我們了解我們在職場裏面遇到的困境
[00:22:00.120 --> 00:22:03.280]  服侍當中面對的艱難
[00:22:03.280 --> 00:22:10.120]  帶我們進入一個不同的心態和境界
[00:22:10.120 --> 00:22:14.360]  在你們手上的簡介
[00:22:14.360 --> 00:22:17.720]  希望你們拿回家仔細看
[00:22:17.720 --> 00:22:20.560]  今年我們做多一點
[00:22:20.560 --> 00:22:25.160]  有同工借出了這兩本書
[00:22:25.160 --> 00:22:28.960]  我們放在後面的嬰兒房
[00:22:28.960 --> 00:22:35.160]  讓你們完成崇拜後去探索一下實物
[00:22:35.160 --> 00:22:39.840]  讓大家對這兩本書有初步的了解
[00:22:39.840 --> 00:22:41.200]  鼓勵大家
[00:22:41.200 --> 00:22:47.440]  如果你很想在這兩個課題裏不斷盡心
[00:22:47.440 --> 00:22:53.280]  你就填寫你的名字,教會幫大家一起去訂
[00:22:53.280 --> 00:22:55.120]  多口提多句
[00:22:55.120 --> 00:23:01.040]  因為希望大英占會都可以有機會看這本書
[00:23:01.040 --> 00:23:05.160]  所以大家都明白這本書是不借得走的
[00:23:05.160 --> 00:23:08.760]  在那裏揭曉一下就好了
[00:23:08.760 --> 00:23:12.560]  回到漢見這個焦點
[00:23:12.560 --> 00:23:15.000]  我們必須很清楚明白
[00:23:15.000 --> 00:23:17.560]  神的漢見
[00:23:17.560 --> 00:23:24.640]  祂體寵一個人從來都不是因為祂夠叻或者祂得
[00:23:24.640 --> 00:23:28.120]  而是出於神的揀選
[00:23:28.120 --> 00:23:29.640]  剛才第七節說
[00:23:29.640 --> 00:23:34.280]  「我不揀選他,因為耶和華不像人看人
[00:23:34.280 --> 00:23:38.680]  人是看外貌,耶和華是看內心」
[00:23:38.680 --> 00:23:40.760]  在這個基礎底下
[00:23:40.760 --> 00:23:48.400]  第八到十節中間這幾節其實一模一樣
[00:23:48.400 --> 00:23:54.080]  「耶西叫阿彼拿達從撒姆爾面前經過
[00:23:54.080 --> 00:23:57.720]  撒姆爾說:耶和華也不揀選他
[00:23:57.720 --> 00:24:02.080]  耶西又叫沙瑪從撒姆爾面前經過
[00:24:02.080 --> 00:24:05.800]  撒姆爾說:耶和華也不揀選他
[00:24:05.800 --> 00:24:10.800]  耶西叫他七個兒子都從撒姆爾面前經過
[00:24:10.800 --> 00:24:15.600]  撒姆爾說:這都不是耶和華所揀選的」
[00:24:15.600 --> 00:24:17.600]  一個又一個
[00:24:17.600 --> 00:24:21.360]  無論有提名的沒有提名的
[00:24:21.360 --> 00:24:24.240]  這次撒姆爾識分了
