
[00:00:00.000 --> 00:00:09.000]  我在北宣家十二年第一次在八號風球底下講道
[00:03:46.000 --> 00:03:48.000]  但是倚靠上帝
[00:03:48.000 --> 00:03:51.000]  我們才可以活在這裡
[00:03:51.000 --> 00:03:54.000]  甚至如果憑著他的恩典
[00:03:54.000 --> 00:03:58.000]  可以稍稍改造這裡
[00:03:58.000 --> 00:04:01.000]  以致等候耶穌基督再來的時候
[00:04:01.000 --> 00:04:05.000]  徹底改造更換一生
[00:04:05.000 --> 00:04:08.000]  彼得前書是這樣開始的
[00:04:08.000 --> 00:04:10.000]  彼得前書的結束
[00:04:10.000 --> 00:04:13.000]  去到五章第十三節
[00:04:13.000 --> 00:04:15.000]  最後那一節是五章十四節
[00:04:15.000 --> 00:04:17.000]  尾二那一節
[00:04:17.000 --> 00:04:20.000]  彼得用一個暗語
[00:04:20.000 --> 00:04:25.000]  去稱呼在當時統治的羅馬帝國
[00:04:25.000 --> 00:04:28.000]  他又用一個術語我們很熟悉的
[00:04:28.000 --> 00:04:29.000]  巴比倫
[00:04:29.000 --> 00:04:33.000]  上一個季度我們讀啟示錄
[00:04:33.000 --> 00:04:35.000]  你什麼內容都不記得
[00:04:35.000 --> 00:04:38.000]  應該都記得巴比倫就是羅馬
[00:04:38.000 --> 00:04:44.000]  意味著彼得前書所寫成的時間
[00:04:44.000 --> 00:04:47.000]  是一個風雨飄搖的時間
[00:04:47.000 --> 00:04:52.000]  是一個彼得一定要用暗語去稱呼羅馬
[00:04:52.000 --> 00:04:54.000]  你知道也好,不知道也好
[00:04:54.000 --> 00:04:56.000]  總之我不直接叫你的名字
[00:04:56.000 --> 00:04:59.000]  以致是一個這樣的時勢
[00:04:59.000 --> 00:05:07.000]  去表達羅馬給他們教會的壓力
[00:05:07.000 --> 00:05:12.000]  猶太人喜歡壓迫他們的政權做巴比倫
[00:05:12.000 --> 00:05:14.000]  當然是歷史
[00:05:14.000 --> 00:05:16.000]  公元前586年
[00:05:16.000 --> 00:05:21.000]  他們猶大國被巴比倫傾覆
[00:05:21.000 --> 00:05:25.000]  所以他們一用暗語去表達政治壓迫的時候
[00:05:25.000 --> 00:05:27.000]  他們就會用巴比倫
[00:05:27.000 --> 00:05:30.000]  正如我們會用三年零八個月
[00:05:30.000 --> 00:05:32.000]  是一樣的道理
[00:05:32.000 --> 00:05:34.000]  讀過彼得前書
[00:05:34.000 --> 00:05:37.000]  你就會發現早幾年
[00:05:37.000 --> 00:05:41.000]  羅馬書寫成的時候
[00:05:41.000 --> 00:05:43.000]  我們還不是很憤氣保羅
[00:05:43.000 --> 00:05:47.000]  他勸羅馬的弟兄姊妹
[00:05:47.000 --> 00:05:51.000]  要去信服在上位掌權
[00:05:51.000 --> 00:05:53.000]  因為掌權的
[00:05:53.000 --> 00:05:56.000]  行善你會得到稱讚
[00:05:56.000 --> 00:05:58.000]  作惡你會得到懼怕
[00:05:58.000 --> 00:06:00.000]  其實都是尼祿王
[00:06:00.000 --> 00:06:03.000]  不過是尼祿王早期的時間
[00:06:03.000 --> 00:06:05.000]  隔了幾年
[00:06:05.000 --> 00:06:07.000]  到彼得前書的時候
[00:06:07.000 --> 00:06:11.000]  是尼祿到中後期的管治的時候
[00:06:11.000 --> 00:06:13.000]  每況愈下
[00:06:13.000 --> 00:06:16.000]  於是彼得要用暗語說話
[00:06:16.000 --> 00:06:18.000]  不可以保羅那樣說話
[00:06:18.000 --> 00:06:21.000]  去勸弟兄姊妹信服
[00:06:21.000 --> 00:06:24.000]  又勸政權要行善
[00:06:24.000 --> 00:06:26.000]  要賞善罰惡
[00:06:26.000 --> 00:06:29.000]  要讓惡人懼怕
[00:06:29.000 --> 00:06:32.000]  彼得前書寫成的時候
[00:06:32.000 --> 00:06:34.000]  尼祿王作王
[00:06:34.000 --> 00:06:36.000]  用上啟示錄的語言
[00:06:36.000 --> 00:06:38.000]  你就知道
[00:06:38.000 --> 00:06:41.000]  這不是一個好的時勢
[00:06:41.000 --> 00:06:43.000]  在這麼險惡的時勢
[00:06:43.000 --> 00:06:45.000]  彼得仍然跟我們說
[00:06:45.000 --> 00:06:48.000]  我們要有活的盼望
[00:06:48.000 --> 00:06:51.000]  留意不是永活的盼望
[00:06:51.000 --> 00:06:54.000]  新譯本多了一點
[00:06:54.000 --> 00:06:56.000]  其他所有的譯本都沒有這樣翻譯
[00:06:56.000 --> 00:07:01.000]  是指那個盼望不是永生的盼望
[00:07:01.000 --> 00:07:07.000]  而是指現在有一個很活潑的盼望
[00:07:07.000 --> 00:07:10.000]  或者說活生生的盼望
[00:07:10.000 --> 00:07:13.000]  不是死固固的盼望
[00:07:13.000 --> 00:07:16.000]  在這麼艱難的處境
[00:07:16.000 --> 00:07:20.000]  怎樣可以有活生生的盼望呢?
[00:07:20.000 --> 00:07:22.000]  彼得當然會說下去
[00:07:22.000 --> 00:07:27.000]  第四節提到有天上的基業
[00:07:27.000 --> 00:07:31.000]  當然在現在很難完全的兌現
[00:07:31.000 --> 00:07:36.000]  這的確是在末世的時候
[00:07:36.000 --> 00:07:39.000]  要顯現的舊因
[00:07:39.000 --> 00:07:40.000]  不過同樣地
[00:07:40.000 --> 00:07:45.000]  我們很容易誤解了末世的意義
[00:07:45.000 --> 00:07:50.000]  我們看到末世很容易想起世界末日
[00:07:50.000 --> 00:07:54.000]  就是亡民生異
[00:07:54.000 --> 00:07:57.000]  那不是世界末日嗎?
[00:07:57.000 --> 00:07:59.000]  現在很少翻譯為末世
[00:07:59.000 --> 00:08:03.000]  通常是翻譯為末後或者中末
[00:08:03.000 --> 00:08:06.000]  讓我們不要誤會了意思
[00:08:06.000 --> 00:08:08.000]  那裡不是說世界末日
[00:08:08.000 --> 00:08:12.000]  是說人處身在一段歷史裡面
[00:08:12.000 --> 00:08:14.000]  的確是後期
[00:08:14.000 --> 00:08:18.000]  不過是指耶穌基督
[00:08:18.000 --> 00:08:25.000]  道成肉身,他來到世界受死、復活、升天
[00:08:25.000 --> 00:08:29.000]  然後到他第二次再回來的時候
[00:08:29.000 --> 00:08:32.000]  這一整段的時間
[00:08:32.000 --> 00:08:34.000]  現在兩千年有多了
[00:08:34.000 --> 00:08:36.000]  這樣的時間
[00:08:36.000 --> 00:08:38.000]  整段在聖經裡面說
[00:08:38.000 --> 00:08:40.000]  都是末後的日子
[00:08:40.000 --> 00:08:43.000]  都是中末的日子
[00:08:43.000 --> 00:08:44.000]  即是很不幸地
[00:08:44.000 --> 00:08:46.000]  未必是不幸的
[00:08:46.000 --> 00:08:52.000]  我們一生人都是活在末後的日子
[00:08:52.000 --> 00:08:55.000]  活在中末的日子
[00:08:55.000 --> 00:08:58.000]  如果我們沒有神的能力
[00:08:58.000 --> 00:09:01.000]  在我們身上保守我們的話
[00:09:01.000 --> 00:09:06.000]  我們撐不過這樣的人生
[00:09:06.000 --> 00:09:13.000]  如果我們要兌現上帝在我們身上的能力的保守
[00:09:13.000 --> 00:09:17.000]  那救恩就不應該只是在我們身上
[00:09:17.000 --> 00:09:19.000]  過去式來的
[00:09:19.000 --> 00:09:21.000]  過往一次得救永遠得救
[00:09:21.000 --> 00:09:23.000]  現在沒事的
[00:09:23.000 --> 00:09:25.000]  等將來我見主面的時候
[00:09:25.000 --> 00:09:28.000]  或者他回來的時候再出現
[00:09:28.000 --> 00:09:29.000]  沒有這回事
[00:09:29.000 --> 00:09:34.000]  我們一生都是在中末裡面
[00:09:34.000 --> 00:09:41.000]  我們常常需要上帝自己的救恩在我們身上
[00:09:41.000 --> 00:09:45.000]  彼得繼續說下去
[00:09:45.000 --> 00:09:48.000]  在第六第七節
[00:09:48.000 --> 00:09:51.000]  他提醒我們
[00:09:51.000 --> 00:09:57.000]  雖然我們有神的能力可以兌現
[00:09:57.000 --> 00:10:00.000]  但是我們有兩個條件
[00:10:00.000 --> 00:10:03.000]  或者說兩個消息
[00:10:03.000 --> 00:10:05.000]  一個是好消息
[00:10:05.000 --> 00:10:07.000]  一個是壞消息
[00:10:07.000 --> 00:10:11.000]  順序先說好消息
[00:10:11.000 --> 00:10:13.000]  先說好消息
[00:10:13.000 --> 00:10:15.000]  聖經提及在第六節
[00:10:15.000 --> 00:10:18.000]  提醒我們我們要喜樂
[00:10:18.000 --> 00:10:20.000]  好像有些都是命令我們
[00:10:20.000 --> 00:10:23.000]  你現在覺得形勢不好
[00:10:23.000 --> 00:10:25.000]  估埋拋篩
[00:10:25.000 --> 00:10:27.000]  你要喜樂
[00:10:27.000 --> 00:10:29.000]  嚴格來說
[00:10:29.000 --> 00:10:35.000]  彼得的勸勉是說我們只管大大喜樂
[00:10:35.000 --> 00:10:38.000]  好像很有氣勢
[00:10:38.000 --> 00:10:40.000]  你儘管大大喜樂
[00:10:40.000 --> 00:10:43.000]  能夠心中快樂就心中快樂
[00:10:43.000 --> 00:10:44.000]  這是好消息
[00:10:44.000 --> 00:10:46.000]  是應許了的
[00:10:46.000 --> 00:10:47.000]  在困難當中
[00:10:47.000 --> 00:10:49.000]  在末後的日子
[00:10:49.000 --> 00:10:51.000]  仍然可以快樂
[00:10:51.000 --> 00:10:53.000]  但是有第二個消息
[00:10:53.000 --> 00:10:55.000]  或者是壞消息
[00:10:55.000 --> 00:10:59.000]  就是不是或許難過
[00:10:59.000 --> 00:11:01.000]  新穎館說或許難過
[00:11:01.000 --> 00:11:03.000]  其實是必須憂愁
[00:11:03.000 --> 00:11:06.000]  即是說兩樣加上好消息和壞消息
[00:11:06.000 --> 00:11:09.000]  就是你一定可以大大喜樂
[00:11:09.000 --> 00:11:14.000]  不過也必定加上憂愁
[00:11:14.000 --> 00:11:16.000]  兩樣東西一起
[00:11:16.000 --> 00:11:17.000]  不能走
[00:11:17.000 --> 00:11:20.000]  我們是在末後的日子生活
[00:11:20.000 --> 00:11:23.000]  可以有大喜
[00:11:23.000 --> 00:11:26.000]  又有大悲
[00:11:26.000 --> 00:11:31.000]  我想起又有喜又有愁
[00:11:31.000 --> 00:11:35.000]  我的年代你就會知道我說什麼
[00:11:35.000 --> 00:11:38.000]  對上帝的子民來說
[00:11:38.000 --> 00:11:41.000]  對基督徒來說
[00:11:41.000 --> 00:11:45.000]  我們生活在世界上
[00:11:45.000 --> 00:11:48.000]  是在一個舞台上
[00:11:48.000 --> 00:11:53.000]  要接受上帝給我們的試驗
[00:11:53.000 --> 00:11:58.000]  於是我們面對的處境
[00:11:58.000 --> 00:12:00.000]  我們面對的局面
[00:12:00.000 --> 00:12:02.000]  嚴格來說
[00:12:02.000 --> 00:12:08.000]  是上帝為我們所設定的局面
[00:12:08.000 --> 00:12:10.000]  要我們的信心經過考驗
[00:12:10.000 --> 00:12:14.000]  就更顯寶貴
[00:12:14.000 --> 00:12:16.000]  在這樣的時勢下
[00:12:16.000 --> 00:12:21.000]  你的生命是貴重還是卑賤
[00:12:21.000 --> 00:12:25.000]  是更加容易顯露出來
[00:12:25.000 --> 00:12:28.000]  不過好處就是上帝會繼續塑造我們
[00:12:28.000 --> 00:12:30.000]  不成不休
[00:12:30.000 --> 00:12:32.000]  我舉一些例子
[00:12:32.000 --> 00:12:37.000]  我舉一些聖經的例子和我自己的例子
[00:12:37.000 --> 00:12:38.000]  說到試驗
[00:12:38.000 --> 00:12:40.000]  你一定想起亞伯拉罕
[00:12:40.000 --> 00:12:42.000]  第一個
[00:12:42.000 --> 00:12:44.000]  天字第一號
[00:12:44.000 --> 00:12:45.000]  他是第一位先知
[00:12:45.000 --> 00:12:47.000]  如果按著創世紀的說法
[00:12:47.000 --> 00:12:52.000]  也是第一個受這麼嚴厲的考驗的人
[00:12:52.000 --> 00:12:55.000]  起初他的生命很普通
[00:12:55.000 --> 00:12:59.000]  他的名字由亞伯蘭改成亞伯拉罕
[00:12:59.000 --> 00:13:04.000]  原本的名字翻譯成中文
[00:13:04.000 --> 00:13:05.000]  可敬的父
[00:13:05.000 --> 00:13:07.000]  不知道是因為他有錢
[00:13:07.000 --> 00:13:09.000]  還是真的受人崇敬
[00:13:09.000 --> 00:13:11.000]  但是另一個名字
[00:13:11.000 --> 00:13:13.000]  我們也是認識的
[00:13:13.000 --> 00:13:14.000]  多國之父
[00:13:14.000 --> 00:13:17.000]  就是亞伯拉罕翻譯成中文的意思
[00:13:17.000 --> 00:13:20.000]  聖經沒有信心之父這個說法
[00:13:20.000 --> 00:13:21.000]  嚴格來說
[00:13:21.000 --> 00:13:24.000]  他沒有直接用這個形容詞
[00:13:24.000 --> 00:13:26.000]  去形容亞伯拉罕
[00:13:26.000 --> 00:13:28.000]  亞伯拉罕的信心
[00:13:28.000 --> 00:13:31.000]  是慢慢成長出來的
[00:13:31.000 --> 00:13:33.000]  你記得
[00:13:33.000 --> 00:13:35.000]  創世紀第十七章
[00:13:35.000 --> 00:13:38.000]  上帝的使者有和亞伯拉罕顯現
[00:13:38.000 --> 00:13:40.000]  當然是說一個好消息給他聽
[00:13:40.000 --> 00:13:41.000]  說他
[00:13:41.000 --> 00:13:42.000]  我忘記說了名字了
[00:13:42.000 --> 00:13:45.000]  說他會生以撒
[00:13:45.000 --> 00:13:47.000]  以撒的名字
[00:13:47.000 --> 00:13:49.000]  翻譯成中文
[00:13:49.000 --> 00:13:51.000]  是他笑的意思
[00:13:51.000 --> 00:13:54.000]  他笑,不知道是上帝笑
[00:13:54.000 --> 00:13:56.000]  還是父母笑
[00:13:56.000 --> 00:13:58.000]  但是故事就跟著說
[00:13:58.000 --> 00:14:00.000]  亞伯拉罕笑
[00:14:00.000 --> 00:14:02.000]  然後下一章
[00:14:02.000 --> 00:14:05.000]  又有使者和撒拉說
[00:14:05.000 --> 00:14:07.000]  又說撒拉笑
[00:14:07.000 --> 00:14:10.000]  然後最後真的生得出以撒
[00:14:10.000 --> 00:14:12.000]  又笑
[00:14:12.000 --> 00:14:16.000]  你好像說少了很多形容詞
[00:14:16.000 --> 00:14:19.000]  撒拉初初暗笑
[00:14:19.000 --> 00:14:21.000]  後來真的生得出以撒
[00:14:21.000 --> 00:14:23.000]  又起笑
[00:14:23.000 --> 00:14:25.000]  亞伯拉罕又起笑
[00:14:25.000 --> 00:14:27.000]  一聽到使者跟他說
[00:14:27.000 --> 00:14:29.000]  就滿懷歡喜
[00:14:29.000 --> 00:14:30.000]  很有信心
[00:14:30.000 --> 00:14:31.000]  對不起
[00:14:31.000 --> 00:14:33.000]  聖經說的全部都是笑
[00:14:33.000 --> 00:14:34.000]  沒有形容詞
[00:14:34.000 --> 00:14:36.000]  所有形容詞
[00:14:36.000 --> 00:14:38.000]  都是和合本譯者加上去
[00:14:38.000 --> 00:14:39.000]  讓我們明白
[00:14:39.000 --> 00:14:41.000]  很容易的
[00:14:41.000 --> 00:14:42.000]  不過你知道
[00:14:42.000 --> 00:14:44.000]  可圈可點
[00:14:44.000 --> 00:14:46.000]  這兩個人笑什麼
[00:14:48.000 --> 00:14:50.000]  然後
[00:14:50.000 --> 00:14:51.000]  最有趣的是
[00:14:51.000 --> 00:14:54.000]  當他們真的生得出以撒的時候
[00:14:54.000 --> 00:14:56.000]  經文就說
[00:14:56.000 --> 00:14:59.000]  以實瑪利氣笑
[00:14:59.000 --> 00:15:01.000]  即是他們另外的兒子
[00:15:01.000 --> 00:15:03.000]  不過不是撒拉親生的
[00:15:03.000 --> 00:15:06.000]  於是就導致撒拉要趕下鴿
[00:15:06.000 --> 00:15:08.000]  要趕以實瑪利走
[00:15:08.000 --> 00:15:11.000]  經文其實也是說他笑
[00:15:11.000 --> 00:15:13.000]  沒有說他玩得很嘈
[00:15:13.000 --> 00:15:15.000]  扔亂了家裡的東西
[00:15:15.000 --> 00:15:16.000]  這麼討人厭
[00:15:16.000 --> 00:15:17.000]  趕他走
[00:15:17.000 --> 00:15:18.000]  只是說
[00:15:18.000 --> 00:15:20.000]  以實瑪利笑
[00:15:20.000 --> 00:15:24.000]  人家笑就不行
[00:15:24.000 --> 00:15:26.000]  你們兩個笑就行
[00:15:26.000 --> 00:15:28.000]  怎麼笑都行
[00:15:28.000 --> 00:15:30.000]  聖經就是這麼現實
[00:15:30.000 --> 00:15:32.000]  亞伯拉罕與撒拉都是這樣
[00:15:32.000 --> 00:15:34.000]  你知道後來高峰
[00:15:34.000 --> 00:15:36.000]  創世紀第二十二章
[00:15:36.000 --> 00:15:38.000]  這樣的人上帝怎麼搞呢?
[00:15:38.000 --> 00:15:40.000]  於是乎
[00:15:40.000 --> 00:15:42.000]  在這一切的事之後
[00:15:42.000 --> 00:15:44.000]  上帝要試驗亞伯拉罕
[00:15:44.000 --> 00:15:49.000]  吩咐他將以剎獻為梵祭
[00:15:49.000 --> 00:15:51.000]  然後亞伯拉罕捉壇
[00:15:51.000 --> 00:15:53.000]  捆綁以剎
[00:15:53.000 --> 00:15:55.000]  伸手拿刀
[00:15:55.000 --> 00:15:57.000]  描述得很仔細
[00:15:57.000 --> 00:15:58.000]  你知道
[00:15:58.000 --> 00:16:01.000]  時間可能是電光火石之間
[00:16:01.000 --> 00:16:05.000]  但是經文描述得很慢
[00:16:05.000 --> 00:16:06.000]  你知道
[00:16:06.000 --> 00:16:08.000]  是很難捱
[00:16:08.000 --> 00:16:11.000]  對於亞伯拉罕是很難捱的一段時間
[00:16:11.000 --> 00:16:13.000]  亞伯拉罕與以剎很奇怪
[00:16:13.000 --> 00:16:15.000]  兩個人都沒有出聲
[00:16:15.000 --> 00:16:16.000]  是不是?
[00:16:16.000 --> 00:16:18.000]  不知道是咬緊牙關
[00:16:18.000 --> 00:16:20.000]  還是以剎被人綁著走不了
[00:16:20.000 --> 00:16:22.000]  到了這個地步
[00:16:22.000 --> 00:16:26.000]  到亞伯拉罕伸手想劈下去的時候
[00:16:26.000 --> 00:16:28.000]  師姐代表上帝說
[00:16:28.000 --> 00:16:33.000]  現在我知道你真的敬畏上帝
[00:16:33.000 --> 00:16:38.000]  亞伯拉罕到他成長的時間
[00:16:38.000 --> 00:16:40.000]  原來都很漫長
[00:16:40.000 --> 00:16:43.000]  又舉多個例子
[00:16:43.000 --> 00:16:45.000]  這個也很貼身
[00:16:45.000 --> 00:16:49.000]  就是耶穌基督都受過試驗
[00:16:49.000 --> 00:16:52.000]  亞伯拉罕只是普通人
[00:16:52.000 --> 00:16:56.000]  耶穌基督又是神又是人
[00:16:56.000 --> 00:16:58.000]  你說他不是受魔鬼試探的嗎?
[00:16:58.000 --> 00:17:03.000]  他的敵人來試探主基督
[00:17:03.000 --> 00:17:07.000]  留意是聖靈帶耶穌去的
[00:17:07.000 --> 00:17:09.000]  每一段經文都是這樣記載的
[00:17:09.000 --> 00:17:12.000]  耶穌禁食四十晝夜之後
[00:17:12.000 --> 00:17:13.000]  魔鬼試探祂
[00:17:13.000 --> 00:17:16.000]  叫祂將石頭變成食物
[00:17:16.000 --> 00:17:18.000]  你說很危險
[00:17:18.000 --> 00:17:20.000]  禁食了四十晝夜
[00:17:20.000 --> 00:17:21.000]  也是很慢的
[00:17:21.000 --> 00:17:23.000]  不過總之過了這四十晝夜
[00:17:23.000 --> 00:17:25.000]  會不會太肚餓?
[00:17:25.000 --> 00:17:28.000]  會不會餓到血糖太低?
[00:17:28.000 --> 00:17:30.000]  撒旦來到
[00:17:30.000 --> 00:17:33.000]  問好不好做這件事的時候
[00:17:33.000 --> 00:17:34.000]  會不會沒有想起
[00:17:34.000 --> 00:17:36.000]  生命記第八章第三節
[00:17:36.000 --> 00:17:39.000]  人活著不是單靠食物的
[00:17:39.000 --> 00:17:40.000]  你想很多東西
[00:17:40.000 --> 00:17:41.000]  我們想不起
[00:17:41.000 --> 00:17:43.000]  我們飽的時候也想不起
[00:17:43.000 --> 00:17:46.000]  但是耶穌不會
[00:17:46.000 --> 00:17:48.000]  除非餓到暈倒
[00:17:48.000 --> 00:17:54.000]  否則祂一定能夠達到魔鬼的挑戰
[00:17:54.000 --> 00:17:56.000]  如果換作是你
[00:17:56.000 --> 00:17:57.000]  你去完東領營
[00:17:57.000 --> 00:17:59.000]  你去完獨經營
[00:17:59.000 --> 00:18:01.000]  去完退修營
[00:18:01.000 --> 00:18:03.000]  你離開了營舍
[00:18:03.000 --> 00:18:06.000]  你是靈性高漲一點
[00:18:06.000 --> 00:18:10.000]  還是靈性低沉一點?
[00:18:10.000 --> 00:18:12.000]  你不會回答我後者吧
[00:18:12.000 --> 00:18:13.000]  想起星期一要上班
[00:18:13.000 --> 00:18:15.000]  就靈性低沉了
[00:18:15.000 --> 00:18:18.000]  我相信不會這麼快的
[00:18:18.000 --> 00:18:22.000]  通過考驗的機會
[00:18:22.000 --> 00:18:24.000]  會高很多
[00:18:24.000 --> 00:18:27.000]  你明白為什麼聖靈
[00:18:27.000 --> 00:18:29.000]  選擇這樣的時間
[00:18:29.000 --> 00:18:33.000]  讓耶穌經過試驗
[00:18:33.000 --> 00:18:35.000]  是上帝的設計
[00:18:35.000 --> 00:18:39.000]  不是魔鬼的主意
[00:18:39.000 --> 00:18:40.000]  上帝的設計
[00:18:40.000 --> 00:18:42.000]  對於我們又如何呢?
[00:18:42.000 --> 00:18:45.000]  我只能夠說我自己
[00:18:45.000 --> 00:18:49.000]  剛才說的試驗是很慢的
[00:18:49.000 --> 00:18:51.000]  對亞伯拉罕是這樣
[00:18:51.000 --> 00:18:53.000]  對耶穌是這樣
[00:18:53.000 --> 00:18:55.000]  哪怕是幾十年
[00:18:55.000 --> 00:18:57.000]  或者是幾十週夜
[00:18:57.000 --> 00:18:59.000]  對於我來說
[00:18:59.000 --> 00:19:02.000]  慢也是一個對我的試驗
[00:19:02.000 --> 00:19:04.000]  就是要訓練耐性
[00:19:04.000 --> 00:19:06.000]  我不知道你是否在我這個年代
[00:19:06.000 --> 00:19:08.000]  一說就想哭了
[00:19:08.000 --> 00:19:11.000]  小學時候要寫複製筆記
[00:19:11.000 --> 00:19:16.000]  由正楷寫到鳥草
[00:19:16.000 --> 00:19:18.000]  我見我兒子都不用
[00:19:18.000 --> 00:19:21.000]  所以一定是以前的方式
[00:19:21.000 --> 00:19:23.000]  然後去到中學
[00:19:23.000 --> 00:19:25.000]  又很深印象
[00:19:25.000 --> 00:19:27.000]  我那時候未曾信主
[00:19:27.000 --> 00:19:30.000]  但是有很多功課要做
[00:19:30.000 --> 00:19:32.000]  又要做美術
[00:19:32.000 --> 00:19:34.000]  又要做繪圖
[00:19:34.000 --> 00:19:37.000]  美術很瘋狂的
[00:19:37.000 --> 00:19:40.000]  要做漸變式版
[00:19:40.000 --> 00:19:42.000]  我不知道你有沒有做過
[00:19:42.000 --> 00:19:44.000]  這麼複雜的
[00:19:44.000 --> 00:19:47.000]  但是要用人手做的美術作品
[00:19:47.000 --> 00:19:50.000]  就是你自己將廣告材
[00:19:50.000 --> 00:19:55.000]  混合成不同的深淺色
[00:19:55.000 --> 00:19:57.000]  然後就塗了
[00:19:57.000 --> 00:19:59.000]  然後就請你塗出一幅
[00:19:59.000 --> 00:20:00.000]  塗完之後
[00:20:00.000 --> 00:20:02.000]  一格格填完之後
[00:20:02.000 --> 00:20:05.000]  是有漸變色彩的圖畫
[00:20:05.000 --> 00:20:07.000]  嘩
[00:20:07.000 --> 00:20:10.000]  現在的學生真是彩你都傻
[00:20:10.000 --> 00:20:13.000]  按個電腦色版任你選
[00:20:13.000 --> 00:20:15.000]  我們那時候用手去畫出來
[00:20:15.000 --> 00:20:17.000]  老師又夠膽出這樣的題目
[00:20:17.000 --> 00:20:19.000]  學生起碼我有做
[00:20:19.000 --> 00:20:21.000]  我不知道同學有沒有做
[00:20:21.000 --> 00:20:23.000]  然後繪圖
