
[00:00:00.000 --> 00:00:03.960]  好,我們繼續聽神的話
[00:05:20.480 --> 00:05:24.120]  不藏不住,結果叫他姐姐
[00:05:24.120 --> 00:05:27.240]  找個箱子放在河邊,一直推
[00:05:27.240 --> 00:05:30.520]  應該是有那些泡漆做的
[00:05:30.520 --> 00:05:36.920]  結果那個河流一直流到埃及女兒的
[00:05:36.920 --> 00:05:40.880]  皇帝女,公主的面前,救了她
[00:05:40.880 --> 00:05:44.960]  從此摩西的人生就改寫了
[00:05:44.960 --> 00:05:48.000]  第一,他存留的生命在這裏
[00:05:48.000 --> 00:05:50.040]  大家知道最後他被神縱容
[00:05:50.040 --> 00:05:52.320]  我就在想,我們生出來
[00:05:52.320 --> 00:05:55.480]  其實應該都是要感謝神的
[00:05:55.480 --> 00:05:58.040]  因為我看過那些片
[00:05:58.040 --> 00:06:02.080]  由精子卵子結合去拍那些片
[00:06:02.080 --> 00:06:07.880]  由細胞分裂分裂,增多增多
[00:06:07.880 --> 00:06:11.040]  其實很神奇,真的很奇妙
[00:06:11.040 --> 00:06:14.360]  錯了一點點都生不出來
[00:06:14.360 --> 00:06:17.320]  都變成畸形,很多很多問題
[00:06:17.320 --> 00:06:19.560]  所以我們能夠全部生存在這裏
[00:06:19.560 --> 00:06:21.920]  真是神蹟奇事
[00:06:21.920 --> 00:06:24.760]  所以我想摩西他一生出生
[00:06:24.760 --> 00:06:27.160]  其實是有神的命定在這裏
[00:06:27.160 --> 00:06:29.760]  我們整個持肝群體講命定
[00:06:29.760 --> 00:06:31.600]  講我們整個群體的命定
[00:06:31.600 --> 00:06:35.600]  神要我們使動性的堂會、教會
[00:06:35.600 --> 00:06:38.600]  我們要是國道性有份的
[00:06:38.600 --> 00:06:41.760]  我們個人都有個人的命定
[00:06:41.760 --> 00:06:43.600]  所以從這件經文我們看
[00:06:43.600 --> 00:06:46.000]  生命摩西被磨練
[00:06:46.000 --> 00:06:49.520]  進入命定裏面的歷程
[00:06:49.520 --> 00:06:52.640]  摩西生在有信心的家庭裏面
[00:06:52.640 --> 00:06:55.040]  他長大,希伯來書裏說
[00:06:55.040 --> 00:06:56.560]  十一章二十四節
[00:06:56.560 --> 00:06:59.000]  摩西因著信長大
[00:06:59.000 --> 00:07:02.800]  不肯稱為法老的女兒之子
[00:07:02.800 --> 00:07:06.360]  寧可和臣的百姓同受苦害
[00:07:06.360 --> 00:07:09.720]  也不願暫時享最終之樂
[00:07:09.720 --> 00:07:12.040]  他捍衛基督受的靈育
[00:07:12.040 --> 00:07:14.880]  比埃及的財物更寶貴
[00:07:14.880 --> 00:07:19.280]  因他賞望所要得的獎賞
[00:07:19.280 --> 00:07:22.280]  摩西是一個有信心的人
[00:07:22.280 --> 00:07:24.120]  所以聖經說
[00:07:24.120 --> 00:07:26.080]  他四十歲的時候
[00:07:26.080 --> 00:07:29.760]  他心中起了一個意念去看他的兄弟
[00:07:29.760 --> 00:07:31.560]  以色列民
[00:07:31.560 --> 00:07:32.760]  聖經上面有說
[00:07:32.760 --> 00:07:35.560]  七章二十二節的小人傳
[00:07:35.560 --> 00:07:38.160]  摩西學了埃及人一切的學問
[00:07:38.160 --> 00:07:42.080]  說話行事都有才能
[00:07:42.080 --> 00:07:44.760]  摩西的長大真的很奇妙
[00:07:44.760 --> 00:07:46.280]  第一他不是埃及人
[00:07:46.280 --> 00:07:48.760]  但他是埃及皇宮裏面長大的
[00:07:48.760 --> 00:07:52.880]  學會了所有埃及的學問
[00:07:52.880 --> 00:07:56.360]  當然一切的意思可能是誇張
[00:07:56.360 --> 00:07:58.360]  即是他學到很多
[00:07:58.360 --> 00:07:59.360]  要懂的都懂
[00:07:59.360 --> 00:08:02.560]  而且說話行事都有才能
[00:08:02.560 --> 00:08:04.080]  即是很有才華的
[00:08:04.080 --> 00:08:05.480]  很有能力的一個人
[00:08:05.480 --> 00:08:08.560]  說話做事都是有才能的
[00:08:08.560 --> 00:08:10.160]  一個這樣的人
[00:08:10.160 --> 00:08:11.160]  所以這裡說
[00:08:11.160 --> 00:08:12.360]  其實摩西你想想
[00:08:12.360 --> 00:08:13.160]  他如果這樣
[00:08:13.160 --> 00:08:16.160]  一人之下萬人之上
[00:08:16.160 --> 00:08:16.960]  他的生活
[00:08:16.960 --> 00:08:18.160]  他的地位
[00:08:18.160 --> 00:08:20.160]  他所受的教育
[00:08:20.160 --> 00:08:23.160]  是最高的了
[00:08:23.160 --> 00:08:25.160]  但聖經說他因為信
[00:08:25.160 --> 00:08:29.160]  他寧可做回神的百姓
[00:08:29.160 --> 00:08:30.160]  所以這裡說
[00:08:30.160 --> 00:08:33.160]  摩西他對他自己真正的身份
[00:08:33.160 --> 00:08:34.160]  有一個認識
[00:08:34.160 --> 00:08:35.160]  認知
[00:08:35.160 --> 00:08:38.160]  這個認知決定他的價值觀
[00:08:38.160 --> 00:08:42.160]  他說看世上的名華富貴地位
[00:08:42.160 --> 00:08:44.160]  他都不要
[00:08:44.160 --> 00:08:45.160]  他看得通
[00:08:45.160 --> 00:08:46.160]  他看得明
[00:08:46.160 --> 00:08:48.160]  是短暫的
[00:08:48.160 --> 00:08:49.160]  他知道真正的身份
[00:08:49.160 --> 00:08:51.160]  是神的子民
[00:08:51.160 --> 00:08:53.160]  所以第一個我要分享的
[00:08:53.160 --> 00:08:55.160]  就是我們的身份
[00:08:55.160 --> 00:08:58.160]  我們有沒有真正知道我們的身份呢
[00:08:58.160 --> 00:08:59.160]  在神裡面的
[00:08:59.160 --> 00:09:01.160]  我們是蒙簡選的
[00:09:01.160 --> 00:09:03.160]  我們是被神所用的
[00:09:03.160 --> 00:09:05.160]  我們是神國的子民
[00:09:05.160 --> 00:09:06.160]  如果我們是神國子民
[00:09:06.160 --> 00:09:08.160]  我們是神的兒女
[00:09:08.160 --> 00:09:10.160]  我們過的生活就會有點不同
[00:09:10.160 --> 00:09:12.160]  這裡說摩西寧願放棄這些
[00:09:12.160 --> 00:09:14.160]  即是很難
[00:09:14.160 --> 00:09:15.160]  他住的
[00:09:15.160 --> 00:09:19.160]  不用做的
[00:09:19.160 --> 00:09:20.160]  各樣都有的
[00:09:20.160 --> 00:09:21.160]  但他不要
[00:09:21.160 --> 00:09:23.160]  他就是知道自己的身份
[00:09:23.160 --> 00:09:24.160]  我是希伯來人
[00:09:24.160 --> 00:09:25.160]  我是意識的人
[00:09:25.160 --> 00:09:26.160]  我要看我的弟兄
[00:09:26.160 --> 00:09:29.160]  聖經說他起了一個意念
[00:09:29.160 --> 00:09:33.160]  原來他選擇愛神的
[00:09:33.160 --> 00:09:34.160]  愛永恆的
[00:09:34.160 --> 00:09:36.160]  我想我們如果要將命定
[00:09:36.160 --> 00:09:38.160]  一定要有這種體見
[00:09:38.160 --> 00:09:41.160]  一定要有這種知識
[00:09:41.160 --> 00:09:43.160]  我講過一個例子
[00:09:43.160 --> 00:09:44.160]  我再講
[00:09:44.160 --> 00:09:46.160]  就是我們去傳播音的時候
[00:09:46.160 --> 00:09:49.160]  有四個中學生
[00:09:49.160 --> 00:09:50.160]  拿著口煙
[00:09:50.160 --> 00:09:51.160]  扯開領帶
[00:09:51.160 --> 00:09:53.160]  拿著口煙這樣
[00:09:53.160 --> 00:09:56.160]  我們去傳播音
[00:09:56.160 --> 00:09:57.160]  他就問
[00:09:57.160 --> 00:10:01.160]  你知不知道耶穌是誰啊
[00:10:01.160 --> 00:10:02.160]  他問我們
[00:10:02.160 --> 00:10:04.160]  你知不知道耶穌是誰啊
[00:10:04.160 --> 00:10:05.160]  然後吸
[00:10:05.160 --> 00:10:06.160]  吸兩下
[00:10:06.160 --> 00:10:08.160]  你知不知道是誰啊
[00:10:08.160 --> 00:10:09.160]  然後看著他
[00:10:09.160 --> 00:10:10.160]  誰啊
[00:10:10.160 --> 00:10:11.160]  你問他是誰
[00:10:11.160 --> 00:10:13.160]  他說耶穌是野仔來的
[00:10:13.160 --> 00:10:15.160]  好像很開心
[00:10:15.160 --> 00:10:16.160]  耍我們
[00:10:16.160 --> 00:10:18.160]  然後弟兄
[00:10:18.160 --> 00:10:20.160]  印水紙人
[00:10:20.160 --> 00:10:22.160]  紋身人
[00:10:22.160 --> 00:10:23.160]  以前是黑社會
[00:10:23.160 --> 00:10:24.160]  吸毒的
[00:10:24.160 --> 00:10:25.160]  信了主
[00:10:25.160 --> 00:10:26.160]  他叫他這樣
[00:10:26.160 --> 00:10:27.160]  他又說
[00:10:27.160 --> 00:10:29.160]  那你知不知道我是誰啊
[00:10:29.160 --> 00:10:31.160]  你知不知道我是誰啊
[00:10:31.160 --> 00:10:32.160]  那四個看著他
[00:10:32.160 --> 00:10:34.160]  你是誰啊
[00:10:34.160 --> 00:10:35.160]  然後說
[00:10:35.160 --> 00:10:38.160]  我是神的兒子
[00:10:38.160 --> 00:10:39.160]  差不多四個掉下來
[00:10:39.160 --> 00:10:41.160]  從欄杆掉下來
[00:10:41.160 --> 00:10:43.160]  最後四個中學生
[00:10:43.160 --> 00:10:44.160]  扔下煙
[00:10:44.160 --> 00:10:45.160]  踩熄
[00:10:45.160 --> 00:10:46.160]  圍著他圈
[00:10:46.160 --> 00:10:47.160]  牽著手
[00:10:47.160 --> 00:10:48.160]  訣誓祈禱
[00:10:48.160 --> 00:10:49.160]  信主啊
[00:10:49.160 --> 00:10:51.160]  你多不多謝主啊
[00:10:51.160 --> 00:10:54.160]  我每次說都是很開心的
[00:10:54.160 --> 00:10:57.160]  實在太經典了
[00:10:57.160 --> 00:10:58.160]  他問你是誰
[00:10:58.160 --> 00:11:00.160]  你知不知道我是誰啊
[00:11:00.160 --> 00:11:01.160]  是不是很重要啊
[00:11:01.160 --> 00:11:03.160]  你知不知道我是誰啊
[00:11:03.160 --> 00:11:04.160]  你不要看我
[00:11:04.160 --> 00:11:06.160]  你不要看我矮矮黑黑
[00:11:06.160 --> 00:11:07.160]  我全身印水紙
[00:11:07.160 --> 00:11:08.160]  黑社會
[00:11:08.160 --> 00:11:09.160]  你當我傻啊
[00:11:09.160 --> 00:11:10.160]  我知不知道我是誰
[00:11:10.160 --> 00:11:11.160]  我知道我是誰
[00:11:11.160 --> 00:11:13.160]  我是神的兒女
[00:11:13.160 --> 00:11:15.160]  摩西知道自己是誰
[00:11:15.160 --> 00:11:16.160]  你不要以為住在皇宮
[00:11:16.160 --> 00:11:17.160]  你不要以為住在皇寺
[00:11:17.160 --> 00:11:19.160]  就要很威風
[00:11:19.160 --> 00:11:20.160]  他就佔很多
[00:11:20.160 --> 00:11:21.160]  他就放不了手
[00:11:21.160 --> 00:11:23.160]  他心裡面有個賞望
[00:11:23.160 --> 00:11:25.160]  我知道我是屬於神的
[00:11:25.160 --> 00:11:26.160]  我是永恆的國度
[00:11:26.160 --> 00:11:28.160]  這些是短暫的
[00:11:28.160 --> 00:11:29.160]  希伯來書說
[00:11:29.160 --> 00:11:31.160]  短暫的最終之樂
[00:11:31.160 --> 00:11:32.160]  短暫的榮華富貴
[00:11:32.160 --> 00:11:34.160]  最後都是羞恥的
[00:11:34.160 --> 00:11:36.160]  最後都是絕望的
[00:11:36.160 --> 00:11:37.160]  唯有在神裡面
[00:11:37.160 --> 00:11:38.160]  才會永恆
[00:11:38.160 --> 00:11:39.160]  真實的
[00:11:39.160 --> 00:11:41.160]  他有一個屬靈的體見
[00:11:41.160 --> 00:11:44.160]  所以摩西與別不同
[00:11:44.160 --> 00:11:45.160]  所以這個世界
[00:11:45.160 --> 00:11:47.160]  渲染不到他
[00:11:47.160 --> 00:11:48.160]  榮華富貴
[00:11:48.160 --> 00:11:50.160]  感染不到他
[00:11:50.160 --> 00:11:52.160]  他的心向著神
[00:11:52.160 --> 00:11:53.160]  就是有一天
[00:11:53.160 --> 00:11:54.160]  到四十歲
[00:11:54.160 --> 00:11:55.160]  起了一個意念
[00:11:55.160 --> 00:11:58.160]  我要看看我的兄弟
[00:11:58.160 --> 00:12:00.160]  是不是很感動啊
[00:12:00.160 --> 00:12:01.160]  出去
[00:12:01.160 --> 00:12:02.160]  讀了聖經
[00:12:02.160 --> 00:12:03.160]  出去
[00:12:03.160 --> 00:12:05.160]  被人打
[00:12:05.160 --> 00:12:06.160]  打死那個埃及人
[00:12:06.160 --> 00:12:08.160]  我的兄弟
[00:12:08.160 --> 00:12:10.160]  第二天再出去看看
[00:12:10.160 --> 00:12:11.160]  兩個自己人
[00:12:11.160 --> 00:12:13.160]  弟兄姊妹在吵架
[00:12:13.160 --> 00:12:14.160]  有沒有搞錯啊
[00:12:14.160 --> 00:12:16.160]  為什麼彼此欺負啊
[00:12:16.160 --> 00:12:18.160]  聖經怎麼說
[00:12:18.160 --> 00:12:20.160]  聖經二十七節
[00:12:20.160 --> 00:12:22.160]  那欺負淪捨的
[00:12:22.160 --> 00:12:24.160]  把他推開
[00:12:24.160 --> 00:12:26.160]  聖經特別
[00:12:26.160 --> 00:12:28.160]  將這個形容出來
[00:12:28.160 --> 00:12:30.160]  什麼叫推開
[00:12:30.160 --> 00:12:32.160]  就是你走開啊你
[00:12:32.160 --> 00:12:34.160]  我們如果弟兄姊妹在說話
[00:12:34.160 --> 00:12:35.160]  有個人走過來勸架
[00:12:35.160 --> 00:12:37.160]  你走開啊你
[00:12:37.160 --> 00:12:39.160]  你什麼水啊你
[00:12:39.160 --> 00:12:40.160]  是不是啊
[00:12:40.160 --> 00:12:41.160]  他不是什麼水啊
[00:12:41.160 --> 00:12:43.160]  抗旋水啊你
[00:12:43.160 --> 00:12:44.160]  什麼水啊你
[00:12:44.160 --> 00:12:46.160]  你做什麼的啊你
[00:12:46.160 --> 00:12:47.160]  他都知道是誰
[00:12:47.160 --> 00:12:48.160]  你啊
[00:12:48.160 --> 00:12:49.160]  好像打死昨天那個埃及人
[00:12:49.160 --> 00:12:50.160]  不是打我啊
[00:12:50.160 --> 00:12:52.160]  我誰叫你做我領袖啊
[00:12:52.160 --> 00:12:54.160]  誰叫你做審判官啊
[00:12:54.160 --> 00:12:55.160]  誰叫你主題公道啊
[00:12:55.160 --> 00:12:57.160]  你是什麼水啊
[00:12:57.160 --> 00:12:59.160]  聖經就是說
[00:12:59.160 --> 00:13:00.160]  就是這樣
[00:13:00.160 --> 00:13:02.160]  法老王知道
[00:13:02.160 --> 00:13:04.160]  想殺摩西
[00:13:04.160 --> 00:13:06.160]  接著摩西是怎樣啊
[00:13:06.160 --> 00:13:08.160]  摩西聽見這話
[00:13:08.160 --> 00:13:10.160]  就逃走了
[00:13:10.160 --> 00:13:12.160]  寄居米甸
[00:13:12.160 --> 00:13:14.160]  這裡那麼多篇聖經
[00:13:14.160 --> 00:13:16.160]  就是說摩西四十年了
[00:13:16.160 --> 00:13:18.160]  頭四十年
[00:13:18.160 --> 00:13:21.160]  我不知道大家聽到這裡
[00:13:21.160 --> 00:13:22.160]  看到這裡
[00:13:22.160 --> 00:13:23.160]  有什麼感覺呢
[00:13:23.160 --> 00:13:25.160]  如果你是摩西會怎樣呢
[00:13:25.160 --> 00:13:28.160]  被拒絕啊
[00:13:28.160 --> 00:13:30.160]  聖經說
[00:13:30.160 --> 00:13:32.160]  他以為那些兄弟知道是神
[00:13:32.160 --> 00:13:36.160]  藉著他來幫他的
[00:13:36.160 --> 00:13:38.160]  失不失望啊
[00:13:38.160 --> 00:13:40.160]  被拒絕
[00:13:40.160 --> 00:13:41.160]  清清楚楚
[00:13:41.160 --> 00:13:43.160]  誰叫你做我領袖
[00:13:43.160 --> 00:13:45.160]  走開
[00:13:45.160 --> 00:13:47.160]  哎呀我為你打死一個人
[00:13:47.160 --> 00:13:48.160]  你現在這樣說
[00:13:48.160 --> 00:13:49.160]  現在法老就追殺我
[00:13:49.160 --> 00:13:50.160]  要殺我
[00:13:50.160 --> 00:13:52.160]  我就走
[00:13:52.160 --> 00:13:54.160]  你想想摩西是米甸
[00:13:54.160 --> 00:13:58.160]  這四十年是怎樣過的呢
[00:13:58.160 --> 00:14:00.160]  沮不沮喪啊
[00:14:00.160 --> 00:14:02.160]  失不失望啊
[00:14:02.160 --> 00:14:04.160]  會不會懷疑自己
[00:14:04.160 --> 00:14:08.160]  究竟是不是神叫我做的呢
[00:14:08.160 --> 00:14:10.160]  怎會搞成這樣呢
[00:14:10.160 --> 00:14:12.160]  會不會後悔呢
[00:14:12.160 --> 00:14:14.160]  早點就不要打死他
[00:14:14.160 --> 00:14:15.160]  早點就不要勸他
[00:14:15.160 --> 00:14:17.160]  你是不是多嘴啊
[00:14:17.160 --> 00:14:18.160]  做牧者
[00:14:18.160 --> 00:14:20.160]  你為什麼多嘴啊
[00:14:20.160 --> 00:14:21.160]  為什麼那麼多嘴啊
[00:14:21.160 --> 00:14:23.160]  你什麼水啊
[00:14:23.160 --> 00:14:25.160]  如果是
[00:14:25.160 --> 00:14:27.160]  被羊咬一咬
[00:14:27.160 --> 00:14:31.160]  我想他真是
[00:14:31.160 --> 00:14:32.160]  人生
[00:14:32.160 --> 00:14:34.160]  本應住在皇宮的
[00:14:34.160 --> 00:14:36.160]  是王子來的
[00:14:36.160 --> 00:14:38.160]  現在變成一個什麼
[00:14:38.160 --> 00:14:40.160]  好像逃犯一樣
[00:14:40.160 --> 00:14:42.160]  好大的反差
[00:14:42.160 --> 00:14:44.160]  在皇宮現在是曠野
[00:14:44.160 --> 00:14:46.160]  這裡風涼水冷
[00:14:46.160 --> 00:14:48.160]  這裡日曬雨淋
[00:14:48.160 --> 00:14:50.160]  這些就是張開口有東西吃的
[00:14:50.160 --> 00:14:52.160]  這些自力更生去放藥
[00:14:52.160 --> 00:14:54.160]  這裡不用做事的
[00:14:54.160 --> 00:14:57.160]  這裡由早做到晚
[00:14:57.160 --> 00:14:59.160]  好大差別
[00:14:59.160 --> 00:15:01.160]  有工人洗的
[00:15:01.160 --> 00:15:04.160]  現在被人洗的
[00:15:04.160 --> 00:15:06.160]  所以聖經說
[00:15:06.160 --> 00:15:08.160]  他在曠野
[00:15:08.160 --> 00:15:10.160]  二十三十節說
[00:15:10.160 --> 00:15:12.160]  這裡上面
[00:15:12.160 --> 00:15:14.160]  只是說曠野
[00:15:14.160 --> 00:15:15.160]  其實如果你讀
[00:15:15.160 --> 00:15:16.160]  二十九節那裡
[00:15:16.160 --> 00:15:18.160]  在米甸住在那裡
[00:15:18.160 --> 00:15:20.160]  邂逅
[00:15:20.160 --> 00:15:22.160]  遇到他的愛人
[00:15:22.160 --> 00:15:24.160]  生兒育女
[00:15:24.160 --> 00:15:26.160]  我想摩西是想著
[00:15:26.160 --> 00:15:28.160]  就這樣渡過餘生
[00:15:28.160 --> 00:15:30.160]  是不是
[00:15:30.160 --> 00:15:32.160]  大鑊是這樣的
[00:15:32.160 --> 00:15:33.160]  又回不了埃及
[00:15:33.160 --> 00:15:35.160]  又不是王子
[00:15:35.160 --> 00:15:37.160]  你想救伊斯蘭文
[00:15:37.160 --> 00:15:39.160]  兄弟又不要你
[00:15:39.160 --> 00:15:41.160]  那還要做什麼
[00:15:41.160 --> 00:15:43.160]  走啊
[00:15:43.160 --> 00:15:45.160]  去曠野那裡
[00:15:45.160 --> 00:15:46.160]  結婚
[00:15:46.160 --> 00:15:48.160]  生兒育女
[00:15:48.160 --> 00:15:50.160]  供書教學
[00:15:50.160 --> 00:15:52.160]  做爺爺
[00:15:52.160 --> 00:15:53.160]  做奶奶
[00:15:53.160 --> 00:15:55.160]  做阿公
[00:15:55.160 --> 00:15:57.160]  就是這樣
[00:15:57.160 --> 00:15:58.160]  人生
[00:15:58.160 --> 00:16:02.160]  他想著下半生就這樣過
[00:16:02.160 --> 00:16:03.160]  所以我說
[00:16:03.160 --> 00:16:04.160]  這裡
[00:16:04.160 --> 00:16:06.160]  其實摩西在曠野裡
[00:16:06.160 --> 00:16:08.160]  他這幾十年
[00:16:08.160 --> 00:16:10.160]  神差冒做他的生命
[00:16:10.160 --> 00:16:12.160]  冒做到怎樣呢
[00:16:12.160 --> 00:16:14.160]  開始他覺得自己可以的
[00:16:14.160 --> 00:16:17.160]  我可以來幫你
[00:16:17.160 --> 00:16:20.160]  我打死這個欺負我們的人
[00:16:20.160 --> 00:16:22.160]  到現在
[00:16:22.160 --> 00:16:24.160]  到神向他顯現
[00:16:24.160 --> 00:16:25.160]  有一天
[00:16:25.160 --> 00:16:27.160]  神向他顯現
[00:16:27.160 --> 00:16:29.160]  在火中的荊棘
[00:16:29.160 --> 00:16:31.160]  為什麼燒不爛
[00:16:31.160 --> 00:16:32.160]  去看一下
[00:16:32.160 --> 00:16:33.160]  神吸引他
[00:16:33.160 --> 00:16:34.160]  神呼召他
[00:16:34.160 --> 00:16:35.160]  去那裡看
[00:16:35.160 --> 00:16:36.160]  神呼召他
[00:16:36.160 --> 00:16:37.160]  我們知道神呼召他
[00:16:37.160 --> 00:16:39.160]  帶領伊斯蘭文出埃及
[00:16:39.160 --> 00:16:41.160]  但我們看摩西
[00:16:41.160 --> 00:16:43.160]  他是怎樣的
[00:16:43.160 --> 00:16:45.160]  出埃及記
[00:16:45.160 --> 00:16:47.160]  第三章
[00:16:47.160 --> 00:16:49.160]  第十一節
