
[00:00:00.000 --> 00:00:03.060]  很開心連續兩講
[00:03:32.840 --> 00:03:35.480]  裏面其實有些原居民
[00:03:35.480 --> 00:03:37.480]  他們的民間宗教都是
[00:03:37.480 --> 00:03:40.720]  他們的社羣裏面很重要的一個
[00:03:40.720 --> 00:03:41.560]  控制來的
[00:03:41.560 --> 00:03:42.040]  不是控制
[00:03:42.040 --> 00:03:43.640]  是一個關係來的
[00:03:43.640 --> 00:03:46.600]  他們不可以去一些洋教的地方
[00:03:46.600 --> 00:03:47.480]  我們突然間覺得
[00:03:47.480 --> 00:03:50.920]  哇 原來有這樣的氣氛
[00:03:50.920 --> 00:03:52.840]  於是我們就開始
[00:03:52.840 --> 00:03:56.160]  很努力的來耕耘這塊田
[00:03:56.160 --> 00:03:57.440]  很坦白的說
[00:03:57.440 --> 00:03:59.320]  往往是怎麼着手的呢
[00:03:59.320 --> 00:04:02.400]  其實是因爲社區有需要出現的時候
[00:04:02.400 --> 00:04:04.920]  我們就儘量試一下提供服務
[00:04:04.920 --> 00:04:08.640]  包括當年在蔥美村的市集
[00:04:08.640 --> 00:04:09.680]  很多人是買菜的
[00:04:09.680 --> 00:04:11.600]  那些主婦走來走去
[00:04:11.600 --> 00:04:13.400]  等兒子放學
[00:04:13.400 --> 00:04:15.920]  我們就說不如教一下煮飯
[00:04:15.920 --> 00:04:18.040]  說一下照顧孩子
[00:04:18.040 --> 00:04:20.560]  然後很多的學生
[00:04:20.560 --> 00:04:22.960]  其實當年就沒有現在這麼幸福的
[00:04:22.960 --> 00:04:24.400]  我們沒什麼地方讀書的
[00:04:24.400 --> 00:04:26.600]  所以自修室需要很大
[00:04:26.600 --> 00:04:28.160]  我們就隨便
[00:04:28.160 --> 00:04:30.680]  晚上又開一下放學後的自修室
[00:04:30.680 --> 00:04:32.520]  等他們來做功課
[00:04:32.520 --> 00:04:34.360]  和他們聊聊天
[00:04:34.360 --> 00:04:35.560]  其實我們都是
[00:04:35.560 --> 00:04:39.200]  好像我們見到什麼就做什麼
[00:04:39.200 --> 00:04:41.440]  也沒有很大的計劃
[00:04:41.440 --> 00:04:42.400]  因爲不到你計劃的
[00:04:42.400 --> 00:04:43.600]  人又沒有錢又沒有
[00:04:43.600 --> 00:04:45.240]  地方又沒有
[00:04:45.240 --> 00:04:47.120]  所以在那五年的開放過程裏面
[00:04:47.120 --> 00:04:49.600]  就讓我們看到一件很重要的事情
[00:04:49.600 --> 00:04:51.400]  這裏異象放開後講的一樣東西
[00:04:51.400 --> 00:04:53.680]  我們的對象
[00:04:53.680 --> 00:04:55.680]  其實是向每一個人
[00:04:55.680 --> 00:04:57.760]  來分享上帝的愛
[00:04:57.760 --> 00:05:01.040]  和旁邊的人說是每一個
[00:05:01.040 --> 00:05:03.240]  我們不管他們是拜什麼神
[00:05:03.240 --> 00:05:05.680]  又不管他們怎麼看我們
[00:05:05.680 --> 00:05:08.160]  我們只是專心做自己的事
[00:05:08.160 --> 00:05:09.880]  我們出來被人說
[00:05:09.880 --> 00:05:11.160]  我們很做攤位的時候
[00:05:11.160 --> 00:05:12.720]  我們都是感謝他的意見
[00:05:12.720 --> 00:05:14.480]  我們都不懂得說下一句
[00:05:14.480 --> 00:05:17.000]  沒什麼技術去回答這些問題
[00:05:17.000 --> 00:05:21.080]  但我們都是默默耕耘地去做下去
[00:05:21.080 --> 00:05:22.800]  因此某種程度來說
[00:05:22.800 --> 00:05:24.760]  在當中的領袖很清楚的
[00:05:24.760 --> 00:05:26.880]  其實人生都是很徬徨的
[00:05:26.880 --> 00:05:29.200]  人生裏面有不同的轉捩點
[00:05:29.200 --> 00:05:31.360]  也都有不同的危機
[00:05:31.360 --> 00:05:35.040]  當然我們當時也沒有面對社會的危機那麼大
[00:05:35.040 --> 00:05:38.160]  但我們深信人總會有些時間
[00:05:38.160 --> 00:05:40.680]  他需要思考人生的問題
[00:05:40.680 --> 00:05:44.160]  他也需要向一個宇宙當中
[00:05:44.160 --> 00:05:46.880]  不知道有沒有神明來求助的時間
[00:05:46.880 --> 00:05:48.200]  如果這個時間
[00:05:48.200 --> 00:05:51.600]  我們能夠有真正關愛的人在身邊
[00:05:51.600 --> 00:05:53.160]  也有生命的見證
[00:05:53.160 --> 00:05:55.000]  所以我們叫生命影響生命
[00:05:55.000 --> 00:05:57.600]  我們盼望他們看到我們和他不同
[00:05:57.600 --> 00:05:59.880]  他們就會對我們的神有興趣
[00:05:59.880 --> 00:06:01.640]  所以他很清楚的
[00:06:01.640 --> 00:06:02.440]  我們做些什麼
[00:06:02.440 --> 00:06:05.040]  我們是施業關懷和他一同分享
[00:06:05.040 --> 00:06:06.000]  什麼叫分享
[00:06:06.000 --> 00:06:08.480]  分享就是你有些什麼就分享些什麼
[00:06:08.480 --> 00:06:10.880]  我們是一間先天不足的教會
[00:06:10.880 --> 00:06:12.320]  沒有東西可以和別人分享
[00:06:12.320 --> 00:06:13.920]  所以找到一個師奶初順主
[00:06:13.920 --> 00:06:15.640]  她肯教煮飯就煮飯
[00:06:15.640 --> 00:06:18.840]  有這個師奶肯織毛衣就織毛衣
[00:06:18.840 --> 00:06:20.760]  那時候我很年輕
[00:06:20.760 --> 00:06:25.720]  我都是蒸魚不懂得拔鰓的階段
[00:06:25.720 --> 00:06:27.840]  我奶奶第一樣見我煮飯
[00:06:27.840 --> 00:06:30.080]  第一樣東西就是
[00:06:30.080 --> 00:06:30.920]  擺一條魚
[00:06:30.920 --> 00:06:32.320]  原來還有一塊鰓
[00:06:32.320 --> 00:06:34.400]  不是已經汆燙了嗎
[00:06:34.400 --> 00:06:35.920]  那時候是什麼都不懂
[00:06:35.920 --> 00:06:38.360]  但是抱着神叫你去服侍
[00:06:38.360 --> 00:06:40.760]  就擺在這樣的地區
[00:06:40.760 --> 00:06:43.360]  儘量去學習
[00:06:43.360 --> 00:06:44.520]  但是很有趣的
[00:06:44.520 --> 00:06:48.240]  正因爲我們這麼古怪的教會形象
[00:06:48.240 --> 00:06:51.440]  在青衣島其實我們也很出名
[00:06:51.440 --> 00:06:53.160]  出名就是覺得古怪
[00:06:53.160 --> 00:06:56.840]  做壞事的人好像跟別人不太一樣
[00:06:56.840 --> 00:07:00.280]  只有百多人在球場上搭壇
[00:07:00.280 --> 00:07:02.160]  做個什麼真情節
[00:07:02.160 --> 00:07:03.960]  見到這些小孩
[00:07:03.960 --> 00:07:06.520]  三歲四歲上臺做話劇
[00:07:06.520 --> 00:07:08.280]  父母走出走入
[00:07:08.280 --> 00:07:10.680]  都是帶着小孩去派單張
[00:07:10.680 --> 00:07:12.320]  總之就算是基督徒
[00:07:12.320 --> 00:07:14.320]  見到我們都是古古怪怪的
[00:07:14.320 --> 00:07:17.040]  但是我們自己內部就覺得很感恩
[00:07:17.040 --> 00:07:17.800]  因爲我都分享過
[00:07:17.800 --> 00:07:19.240]  爲什麼我會喜歡這班小組
[00:07:19.240 --> 00:07:21.240]  因爲我們是一家人一起侍奉
[00:07:21.240 --> 00:07:22.480]  我們的生活就是侍奉
[00:07:22.480 --> 00:07:23.800]  我們的侍奉就是生活
[00:07:23.800 --> 00:07:25.640]  所以又不是很易分
[00:07:25.640 --> 00:07:29.040]  變成我們自己內部是很一致和諧的
[00:07:29.040 --> 00:07:30.280]  能夠見到人
[00:07:30.280 --> 00:07:31.800]  因爲我們的分享
[00:07:31.800 --> 00:07:34.080]  能夠幫助他去認識神
[00:07:34.080 --> 00:07:38.480]  這個就是我們最大最大的開心的時間
[00:07:38.480 --> 00:07:39.400]  很坦白
[00:07:39.400 --> 00:07:40.840]  我們教會是很努力的
[00:07:40.840 --> 00:07:42.920]  一路長大你們都知道的
[00:07:42.920 --> 00:07:46.880]  我們都是很貼近社區的需要
[00:07:46.880 --> 00:07:48.880]  因此無論在社會發生什麼事
[00:07:48.880 --> 00:07:49.960]  有什麼需要
[00:07:49.960 --> 00:07:53.240]  我們都儘量想如何去分享
[00:07:53.240 --> 00:07:57.120]  譬如我們做小朋友
[00:07:57.120 --> 00:08:00.160]  有些新的家庭夫婦的問題出現
[00:08:00.160 --> 00:08:02.720]  2003年爆發了很多依賴事件
[00:08:02.720 --> 00:08:04.000]  很坦白地說在社區裏面
[00:08:04.000 --> 00:08:05.960]  我們就開始轉移婚姻問題
[00:08:05.960 --> 00:08:08.120]  去分享如何關心婦女
[00:08:08.120 --> 00:08:12.520]  突然間又發現有獨居的長者的問題又嚴重了
[00:08:12.520 --> 00:08:16.720]  接着又說低收入的家庭又很多了
[00:08:16.720 --> 00:08:20.400]  所以我們一路都是在回應社會的需要
[00:08:20.400 --> 00:08:23.520]  我們儘量去分享我們的愛
[00:08:23.520 --> 00:08:25.480]  但其實是很艱難的
[00:08:25.480 --> 00:08:25.960]  爲什麼呢?
[00:08:25.960 --> 00:08:28.680]  因爲當我們做服事的時候
[00:08:28.680 --> 00:08:33.840]  我們才知道這個社會是如何看待我們教會的
[00:08:33.840 --> 00:08:38.560]  你說愛倫社免費
[00:08:38.560 --> 00:08:42.200]  和老人家去旅行
[00:08:42.200 --> 00:08:44.640]  老人家真的會來問你
[00:08:44.640 --> 00:08:46.960]  是不是不信耶穌可以嗎?
[00:08:46.960 --> 00:08:48.040]  我不信耶穌的
[00:08:48.040 --> 00:08:49.760]  我拜祖先的
[00:08:49.760 --> 00:08:53.120]  接着我們會有愛倫的活動
[00:08:53.120 --> 00:08:56.520]  送月餅和糉子
[00:08:56.520 --> 00:08:57.840]  我們通常不是周邊派的
[00:08:57.840 --> 00:09:00.560]  我們都是去那些社福機構告訴他們
[00:09:00.560 --> 00:09:02.360]  我們只是支持他們
[00:09:02.360 --> 00:09:03.720]  我們送些東西給他們
[00:09:03.720 --> 00:09:05.920]  他們就可以給他們的老人家
[00:09:05.920 --> 00:09:07.720]  或者給他們的受助家庭
[00:09:07.720 --> 00:09:10.360]  但最初那幾年是很難做的
[00:09:10.360 --> 00:09:12.120]  我們有時候做到快脾氣的
[00:09:12.120 --> 00:09:14.800]  又說很多弱勢社羣
[00:09:14.800 --> 00:09:16.600]  爲什麼我們扣極門呢?
[00:09:16.600 --> 00:09:18.480]  人們都不肯要
[00:09:18.480 --> 00:09:20.240]  你知道原因是什麼嗎?
[00:09:20.240 --> 00:09:22.240]  原來這個社區是不信教會
[00:09:22.240 --> 00:09:23.800]  不信基督徒的
[00:09:23.800 --> 00:09:27.760]  他們覺得沒有這麼大隻蟑螂
[00:09:27.760 --> 00:09:28.960]  除蟋蟀
[00:09:28.960 --> 00:09:29.920]  我們才發現
[00:09:29.920 --> 00:09:30.720]  糟了
[00:09:30.720 --> 00:09:32.160]  原來你做好事
[00:09:32.160 --> 00:09:35.080]  人家都未必肯信任你
[00:09:35.080 --> 00:09:37.680]  我們真的努力去耕耘一年兩年
[00:09:37.680 --> 00:09:39.600]  最初沒有人肯要的時候
[00:09:39.600 --> 00:09:41.200]  我們的工作人員要出去
[00:09:41.200 --> 00:09:43.480]  那時候的小巴站
[00:09:43.480 --> 00:09:44.640]  是真的派給人的
[00:09:44.640 --> 00:09:45.280]  人家派給人
[00:09:45.280 --> 00:09:46.280]  哇 給你一個月餅
[00:09:46.280 --> 00:09:47.600]  不是吧?
[00:09:47.600 --> 00:09:50.240]  其實也是一個挑戰
[00:09:50.240 --> 00:09:52.760]  對於我們這些所謂去做施與的人
[00:09:52.760 --> 00:09:54.160]  因爲大家做義工
[00:09:54.160 --> 00:09:55.440]  大家去做服務
[00:09:55.440 --> 00:09:56.640]  你當然是享受那種
[00:09:56.640 --> 00:09:57.880]  人家多謝你啊
[00:09:57.880 --> 00:10:00.080]  多謝你啊那種感覺
[00:10:00.080 --> 00:10:01.600]  但是原來你施與的時候
[00:10:01.600 --> 00:10:03.120]  人家都會拒絕的
[00:10:03.120 --> 00:10:04.000]  在那個階段
[00:10:04.000 --> 00:10:06.680]  是令到整個教會的弟兄姐妹
[00:10:06.680 --> 00:10:07.800]  有很多的反省
[00:10:07.800 --> 00:10:09.000]  有很多的操練
[00:10:09.000 --> 00:10:10.400]  我們就知道原來
[00:10:10.400 --> 00:10:12.040]  人要去信耶穌
[00:10:12.040 --> 00:10:14.360]  其實是一個很長的歷程
[00:10:14.360 --> 00:10:16.200]  不可以硬巴巴走過來
[00:10:16.200 --> 00:10:17.440]  我無端端怎麼會聽你
[00:10:17.440 --> 00:10:20.720]  兩句我就會去信你的神呢
[00:10:20.720 --> 00:10:21.400]  在當中
[00:10:21.400 --> 00:10:22.880]  神給我們這個異象
[00:10:22.880 --> 00:10:24.640]  就成爲了我們立會之後
[00:10:24.640 --> 00:10:25.600]  改的名字
[00:10:25.600 --> 00:10:26.520]  什麼叫籤墨呢
[00:10:26.520 --> 00:10:27.560]  籤墨其實就是說
[00:10:27.560 --> 00:10:30.000]  這幅圖裏面的十字架
[00:10:30.000 --> 00:10:32.440]  是一個和田上面的小路
[00:10:32.440 --> 00:10:33.800]  這是一個很漂亮的名字
[00:10:33.800 --> 00:10:36.240]  不過我們那段老人家就知道了
[00:10:36.240 --> 00:10:37.400]  因爲墨尚歸是這首歌
[00:10:37.400 --> 00:10:39.720]  教訓我們這麼深的字
[00:10:39.720 --> 00:10:41.920]  我們很喜歡田間小路這個名字
[00:10:41.920 --> 00:10:44.080]  所以我們就改了籤墨
[00:10:44.080 --> 00:10:46.680]  來成爲我們的名字
[00:10:46.680 --> 00:10:47.520]  所以和旁邊的人說
[00:10:47.520 --> 00:10:50.640]  記住我們是籤墨社區浸順會
[00:10:50.640 --> 00:10:52.960]  不要再讀錯名了
[00:10:52.960 --> 00:10:55.520]  爲什麼需要有羣體來服侍呢
[00:10:55.520 --> 00:10:56.800]  在上世紀的時候
[00:10:56.800 --> 00:10:59.320]  其實神已經說出了人的需要
[00:10:59.320 --> 00:11:00.840]  他說哪一人獨居不好
[00:11:00.840 --> 00:11:02.640]  我要爲他做一個配偶
[00:11:02.640 --> 00:11:05.560]  神發現人不是一個獨居的動物
[00:11:05.560 --> 00:11:06.720]  他和很多動物一樣
[00:11:06.720 --> 00:11:08.720]  都是一個羣居的動物
[00:11:08.720 --> 00:11:09.800]  在羣體裏面
[00:11:09.800 --> 00:11:11.000]  在關係裏面
[00:11:11.000 --> 00:11:12.680]  有什麼那麼重要呢
[00:11:12.680 --> 00:11:14.800]  人爲什麼會犯罪呢
[00:11:14.800 --> 00:11:16.360]  其實最重要就是
[00:11:16.360 --> 00:11:20.600]  我們和神的關係出現了一個很大的問題
[00:11:20.600 --> 00:11:22.880]  就是信任的問題
[00:11:22.880 --> 00:11:24.600]  人與人之間很有趣的
[00:11:24.600 --> 00:11:27.040]  如果你相信他
[00:11:27.040 --> 00:11:28.840]  無論有什麼誤會
[00:11:28.840 --> 00:11:30.920]  或者聽到有什麼謠言
[00:11:30.920 --> 00:11:33.200]  我們都會保持住
[00:11:33.200 --> 00:11:34.920]  或者不會去得那麼盡
[00:11:34.920 --> 00:11:36.320]  因爲我們覺得
[00:11:36.320 --> 00:11:39.000]  我認識他的人都不是這樣的
[00:11:39.000 --> 00:11:40.440]  你都會考慮一下
[00:11:40.440 --> 00:11:42.680]  如果你真的很相信他
[00:11:42.680 --> 00:11:44.040]  你都不用查證了
[00:11:44.040 --> 00:11:45.640]  你一定幫他說好話的
[00:11:45.640 --> 00:11:48.040]  因爲你覺得他一定不是這樣的
[00:11:48.040 --> 00:11:50.760]  就算他真的做錯了
[00:11:50.760 --> 00:11:52.760]  你都會爲他解釋的
[00:11:52.760 --> 00:11:55.000]  都給一些藉口
[00:11:55.000 --> 00:11:57.000]  我們繼續維持這個關係
[00:11:57.000 --> 00:11:58.520]  所以其實在這段時間
[00:11:58.520 --> 00:12:00.680]  我們面對這麼大的挑戰
[00:12:00.680 --> 00:12:02.680]  都是一個很好的反省的時間
[00:12:02.680 --> 00:12:05.680]  我們其實彼此之間的信任有多少
[00:12:05.680 --> 00:12:06.640]  很多人都問過神
[00:12:06.640 --> 00:12:09.400]  爲什麼你讓我們遇到這些事
[00:12:09.400 --> 00:12:11.680]  爲什麼你容許這些事情的發生
[00:12:11.680 --> 00:12:12.560]  但是反過來
[00:12:12.560 --> 00:12:14.360]  這個都是很好的機會
[00:12:14.360 --> 00:12:15.760]  讓我們考驗一下
[00:12:15.760 --> 00:12:17.920]  究竟我們對上帝的愛
[00:12:17.920 --> 00:12:19.520]  是有多大的信任
[00:12:19.520 --> 00:12:21.880]  事實上在羣體生活裏面
[00:12:21.880 --> 00:12:23.200]  在一個最好的環境
[00:12:23.200 --> 00:12:25.920]  我們去學習愛和被愛
[00:12:25.920 --> 00:12:28.800]  一個人自己是學不到這個功課的
[00:12:28.800 --> 00:12:30.960]  何況信任這個問題
[00:12:30.960 --> 00:12:33.440]  也是我們需要去學習
[00:12:33.440 --> 00:12:35.600]  我們要開始信任神
[00:12:35.600 --> 00:12:37.440]  如果你不相信你的神
[00:12:37.440 --> 00:12:41.000]  你實在太多機會會離開神
[00:12:41.000 --> 00:12:42.280]  人生有太多的問題
[00:12:42.280 --> 00:12:44.480]  你要問神爲什麼你會發生
[00:12:44.480 --> 00:12:45.920]  因爲我們不是神
[00:12:45.920 --> 00:12:48.400]  我們根本看不透所有的事情
[00:12:48.400 --> 00:12:49.320]  爲什麼你會生病
[00:12:49.320 --> 00:12:50.480]  爲什麼你會失業
[00:12:50.480 --> 00:12:52.760]  爲什麼兒子這麼用心教
[00:12:52.760 --> 00:12:56.800]  但是他硬是頂心撐
[00:12:56.800 --> 00:12:57.840]  無法解釋很多東西
[00:12:57.840 --> 00:12:59.560]  所以我們說解不透
[00:12:59.560 --> 00:13:03.320]  背後是說你和上帝的關係有多大的信任
[00:13:03.320 --> 00:13:05.520]  第二在羣體裏面最重要的就是
[00:13:05.520 --> 00:13:07.720]  一個人的成長和操練
[00:13:07.720 --> 00:13:09.600]  其實真的要長頸
[00:13:09.600 --> 00:13:11.440]  我們脫離了魔鬼的合制
[00:13:11.440 --> 00:13:12.400]  罪的合制
[00:13:12.400 --> 00:13:14.600]  但是我們現在是一個嬰兒
[00:13:14.600 --> 00:13:15.960]  我們學習神的話語
[00:13:15.960 --> 00:13:18.120]  神的道德價值觀
[00:13:18.120 --> 00:13:19.080]  祂的標準
[00:13:19.080 --> 00:13:20.760]  我們是一個學習的過程
[00:13:20.760 --> 00:13:21.760]  怎麼學
[00:13:21.760 --> 00:13:23.000]  只是看書
[00:13:23.000 --> 00:13:24.440]  只是背定義
[00:13:24.440 --> 00:13:25.720]  是沒用的
[00:13:25.720 --> 00:13:27.360]  我們講兒童品格
[00:13:27.360 --> 00:13:28.600]  講了很多年了
[00:13:28.600 --> 00:13:29.720]  現在有很大的呼聲
[00:13:29.720 --> 00:13:32.160]  說明年要講成人品格
[00:13:32.160 --> 00:13:33.760]  (笑)
[00:13:33.760 --> 00:13:36.560]  我們同工有多大的挑戰
[00:13:36.560 --> 00:13:37.400]  是的
[00:13:37.400 --> 00:13:38.160]  講品格
[00:13:38.160 --> 00:13:39.000]  背定義
[00:13:39.000 --> 00:13:41.040]  你可以背得很好
[00:13:41.040 --> 00:13:43.080]  一回到小組當中
[00:13:43.080 --> 00:13:45.560]  就是一個健身章的時間
[00:13:45.560 --> 00:13:47.240]  你以爲你自己很有愛心的
[00:13:47.240 --> 00:13:48.200]  是不是
[00:13:48.200 --> 00:13:48.680]  是不是
[00:13:48.680 --> 00:13:50.120]  兄弟姐妹
[00:13:50.120 --> 00:13:50.800]  跟旁邊的人說
[00:13:50.800 --> 00:13:53.520]  那你要做組長了
[00:13:53.520 --> 00:13:54.600]  你做到組長
[00:13:54.600 --> 00:13:55.480]  我就告訴你
[00:13:55.480 --> 00:13:57.840]  你知道自己考試合不合格
[00:13:57.840 --> 00:14:01.240]  太多人做組員
[00:14:01.240 --> 00:14:02.760]  被組長照顧
[00:14:02.760 --> 00:14:03.840]  一路扶持
[00:14:03.840 --> 00:14:05.960]  做核心很開心
[00:14:05.960 --> 00:14:08.960]  一升了做組長之後
[00:14:08.960 --> 00:14:11.840]  這個世界爲什麼突然清醒了
[00:14:11.840 --> 00:14:14.400]  兩三個星期之間
[00:14:14.400 --> 00:14:17.120]  爲什麼差這麼遠
[00:14:17.120 --> 00:14:19.280]  不是世界變了
[00:14:19.280 --> 00:14:21.800]  是你要接受一個很大的考驗
[00:14:21.800 --> 00:14:23.600]  你以爲你很有愛心
[00:14:23.600 --> 00:14:24.840]  但是你到時發現自己
[00:14:24.840 --> 00:14:26.960]  原來是絕對不夠愛心
[00:14:26.960 --> 00:14:28.280]  你說你很有忍耐
[00:14:28.280 --> 00:14:31.440]  到時你發覺你完全是忍不了的
[00:14:31.440 --> 00:14:32.800]  最恐怖的就是
[00:14:32.800 --> 00:14:35.280]  其實整個小組歷程的操練
[00:14:35.280 --> 00:14:36.760]  不是講別人好不好
[00:14:36.760 --> 00:14:38.560]  是你發現自己
[00:14:38.560 --> 00:14:40.200]  原來是這麼差
[00:14:40.200 --> 00:14:43.760]  這種感覺是很人格分裂的
[00:14:43.760 --> 00:14:45.000]  很不開心的
[00:14:45.000 --> 00:14:46.920]  是接受不了的
[00:14:46.920 --> 00:14:47.760]  原因就是
[00:14:47.760 --> 00:14:50.480]  唯有在人與人之間的相處裏面
[00:14:50.480 --> 00:14:51.640]  你纔看到
[00:14:51.640 --> 00:14:52.920]  究竟你信耶穌
[00:14:52.920 --> 00:14:54.200]  你信些什麼
[00:14:54.200 --> 00:14:55.880]  你天天回來聽聖經
[00:14:55.880 --> 00:14:57.360]  你聽了些什麼
[00:14:57.360 --> 00:14:58.320]  你聽了
[00:14:58.320 --> 00:15:00.360]  你能行得了嗎
[00:15:00.360 --> 00:15:02.000]  所以在整個過程裏面
[00:15:02.000 --> 00:15:03.480]  唯有在羣體當中
[00:15:03.480 --> 00:15:05.040]  我們纔去實踐愛
[00:15:05.040 --> 00:15:06.400]  也都去經歷到
[00:15:06.400 --> 00:15:08.160]  什麼是神的愛
[00:15:08.160 --> 00:15:10.640]  如果不是有神的愛來托住
[00:15:10.640 --> 00:15:11.480]  我相信
[00:15:11.480 --> 00:15:14.840]  沒有一個人是願意參與牧養的侍奉
[00:15:14.840 --> 00:15:18.280]  在這間小組教會是講牧養
[00:15:18.280 --> 00:15:19.560]  我們最能分辨的就是
[00:15:19.560 --> 00:15:21.800]  什麼叫做侍工的服侍
[00:15:21.800 --> 00:15:22.800]  侍工很簡單的
[00:15:22.800 --> 00:15:23.880]  開會做事
