
[00:00:00.000 --> 00:00:03.000]  我們先和聖經歷史
[00:02:03.000 --> 00:02:05.000]  你可以看到很大的
[00:02:05.000 --> 00:02:08.000]  就是他們覺得自己很優越
[00:02:08.000 --> 00:02:12.000]  代表著最大的重要就是
[00:02:12.000 --> 00:02:16.000]  他們代表著上帝關係的距離遠近
[00:02:16.000 --> 00:02:19.000]  最接近上帝的就是大祭司
[00:02:19.000 --> 00:02:20.000]  祭司
[00:02:20.000 --> 00:02:22.000]  其次就是利美人
[00:02:22.000 --> 00:02:24.000]  就是以色列的男人、以色列的女人
[00:02:24.000 --> 00:02:27.000]  最後才是外邦人
[00:02:27.000 --> 00:02:28.000]  至於奴隸
[00:02:28.000 --> 00:02:31.000]  奴隸他們覺得根本不是人
[00:02:31.000 --> 00:02:35.000]  他們只是覺得是一件屬於主人的財產
[00:02:35.000 --> 00:02:37.000]  或者主人的工具
[00:02:37.000 --> 00:02:40.000]  完全都沒有人權可言
[00:02:40.000 --> 00:02:42.000]  那些傳統的猶太人
[00:02:42.000 --> 00:02:44.000]  我去預備的時候看到
[00:02:44.000 --> 00:02:46.000]  他們很虔誠的
[00:02:46.000 --> 00:02:49.000]  他們每天都向上帝禱告
[00:02:49.000 --> 00:02:52.000]  感謝三樣東西
[00:02:52.000 --> 00:02:53.000]  第一樣東西
[00:02:53.000 --> 00:02:54.000]  他們說感謝上帝
[00:02:54.000 --> 00:02:59.000]  你沒有將我做成一個不認識神的外邦罪人
[00:02:59.000 --> 00:03:01.000]  第二樣東西
[00:03:01.000 --> 00:03:05.000]  感謝上帝沒有將我做成一個沒有自由的奴隸
[00:03:05.000 --> 00:03:07.000]  第三樣東西
[00:03:07.000 --> 00:03:09.000]  我覺得真的不太行
[00:03:09.000 --> 00:03:13.000]  感謝上帝沒有將我做成一個女人
[00:03:13.000 --> 00:03:18.000]  就是他們每天都很虔誠的向上帝祈禱
[00:03:18.000 --> 00:03:20.000]  這些就是來自他們的驕傲
[00:03:20.000 --> 00:03:22.000]  來自他們的歧視
[00:03:22.000 --> 00:03:24.000]  正因為如此
[00:03:24.000 --> 00:03:28.000]  猶太人也世世代代被其他的種族拒絕
[00:03:28.000 --> 00:03:32.000]  被其他種族歧視
[00:03:32.000 --> 00:03:34.000]  但是耶穌來了
[00:03:34.000 --> 00:03:35.000]  我們耶穌來了
[00:03:35.000 --> 00:03:36.000]  在新約的時代
[00:03:36.000 --> 00:03:40.000]  祂的教導其實對猶太的主流社會
[00:03:40.000 --> 00:03:43.000]  帶來一個很顛覆性的改變
[00:03:43.000 --> 00:03:46.000]  因為耶穌教導我們什麼
[00:03:46.000 --> 00:03:48.000]  耶穌教導我們要愛世人
[00:03:48.000 --> 00:03:51.000]  世人就是不分種族任何人都愛
[00:03:51.000 --> 00:03:53.000]  教導我們要合一
[00:03:53.000 --> 00:03:55.000]  教導我們要彼此相愛
[00:03:55.000 --> 00:03:58.000]  教導我們要將福音傳給萬民
[00:03:58.000 --> 00:04:00.000]  萬民是萬國萬族
[00:04:00.000 --> 00:04:06.000]  我們今天都有完全平等的自由去得著福音
[00:04:06.000 --> 00:04:07.000]  所以在使徒時代
[00:04:07.000 --> 00:04:11.000]  也鼓勵使徒去傳福音給外邦人
[00:04:11.000 --> 00:04:16.000]  彼得將福音傳給意大利長官哥尼留的一家
[00:04:16.000 --> 00:04:18.000]  全家信主
[00:04:18.000 --> 00:04:21.000]  使徒保羅被稱為外邦人的使徒
[00:04:21.000 --> 00:04:24.000]  我們一起讀其中一段經文
[00:04:24.000 --> 00:04:26.000]  以弗所書二章十四十五節
[00:04:26.000 --> 00:04:28.000]  一二三我們一起讀
[00:04:28.000 --> 00:04:30.000]  因他使我們和睦
[00:04:30.000 --> 00:04:32.000]  將兩下合而為一
[00:04:32.000 --> 00:04:35.000]  拆毀了中間隔斷的牆
[00:04:35.000 --> 00:04:39.000]  而且以自己的身體廢掉冤仇
[00:04:39.000 --> 00:04:42.000]  就是那記載律法上的規條
[00:04:42.000 --> 00:04:46.000]  為要將兩下直著自己造成一個新人
[00:04:46.000 --> 00:04:49.000]  如此便成就了和睦
[00:04:49.000 --> 00:04:51.000]  保羅在這裡說的就是耶穌
[00:04:51.000 --> 00:04:53.000]  耶穌用祂的身體
[00:04:53.000 --> 00:04:55.000]  使兩下合而為一
[00:04:55.000 --> 00:04:57.000]  廢掉一切的冤仇
[00:04:57.000 --> 00:05:01.000]  所以我們不需要再阻隔任何人
[00:05:01.000 --> 00:05:06.000]  我們都可以回到上帝的裡面
[00:05:06.000 --> 00:05:10.000]  回復我們和上帝的關係
[00:05:10.000 --> 00:05:12.000]  人性自然
[00:05:12.000 --> 00:05:13.000]  很自然的
[00:05:13.000 --> 00:05:17.000]  我們都很喜歡和自己相似的人
[00:05:17.000 --> 00:05:18.000]  一起相交
[00:05:18.000 --> 00:05:19.000]  一起生活
[00:05:19.000 --> 00:05:20.000]  一起工作
[00:05:20.000 --> 00:05:22.000]  一起回教會
[00:05:22.000 --> 00:05:25.000]  但是當我們回顧
[00:05:25.000 --> 00:05:28.000]  這個在新約時代
[00:05:28.000 --> 00:05:33.000]  其實耶穌已經不是這樣的教導
[00:05:33.000 --> 00:05:34.000]  我們回顧羅馬書
[00:05:34.000 --> 00:05:37.000]  羅馬書是一個羅馬教會
[00:05:37.000 --> 00:05:40.000]  保羅寫給羅馬教會的書信
[00:05:40.000 --> 00:05:43.000]  在第十六章裡面
[00:05:43.000 --> 00:05:45.000]  有頭的十六節經文
[00:05:45.000 --> 00:05:50.000]  是說保羅對羅馬教會的肢體的問安
[00:05:50.000 --> 00:05:52.000]  大家看到這段
[00:05:52.000 --> 00:05:54.000]  我不會和大家逐個字去讀
[00:05:54.000 --> 00:05:56.000]  因為很多的名字
[00:05:56.000 --> 00:05:58.000]  我和大家有個簡介
[00:05:58.000 --> 00:06:00.000]  其實羅馬書十六章
[00:06:00.000 --> 00:06:03.000]  保羅的問候名單
[00:06:03.000 --> 00:06:06.000]  總共出現了二十六個名字
[00:06:06.000 --> 00:06:07.000]  二十六個人
[00:06:07.000 --> 00:06:09.000]  而這二十六個人
[00:06:09.000 --> 00:06:11.000]  聖經學者研究裡面
[00:06:11.000 --> 00:06:13.000]  是有猶太人裡面
[00:06:13.000 --> 00:06:15.000]  也有外邦人在裡面
[00:06:15.000 --> 00:06:17.000]  因為名字裡面
[00:06:17.000 --> 00:06:18.000]  有些是猶太的名字
[00:06:18.000 --> 00:06:19.000]  有些是希臘的名字
[00:06:19.000 --> 00:06:21.000]  也有拉丁的名字
[00:06:21.000 --> 00:06:22.000]  而他們研究
[00:06:22.000 --> 00:06:24.000]  也發現當中有些名字
[00:06:24.000 --> 00:06:25.000]  是奴隸
[00:06:25.000 --> 00:06:28.000]  好像很多奴隸都會用這些名字
[00:06:28.000 --> 00:06:29.000]  但是同時間
[00:06:29.000 --> 00:06:33.000]  也會有些名字是和那些皇族
[00:06:33.000 --> 00:06:34.000]  那些貴宙
[00:06:34.000 --> 00:06:37.000]  那些有財有勢的人的名字也出現
[00:06:37.000 --> 00:06:45.000]  知道是和當時羅馬帝國的人有關
[00:06:45.000 --> 00:06:47.000]  其中有九位是女性
[00:06:47.000 --> 00:06:50.000]  而經文裡面也特別提到
[00:06:50.000 --> 00:06:53.000]  其中有四位是多受勞苦的
[00:06:53.000 --> 00:06:54.000]  我也有點欣慰
[00:06:54.000 --> 00:06:56.000]  原來多受勞苦
[00:06:56.000 --> 00:06:59.000]  也不只是男信徒的專利
[00:06:59.000 --> 00:07:00.000]  是一個恩典
[00:07:00.000 --> 00:07:03.000]  在主裡面可以多受勞苦
[00:07:03.000 --> 00:07:05.000]  男信徒又多受勞苦
[00:07:05.000 --> 00:07:06.000]  女信徒又多受勞苦
[00:07:06.000 --> 00:07:09.000]  一起去建立教會
[00:07:09.000 --> 00:07:12.000]  所以我們看到整個羅馬教會
[00:07:12.000 --> 00:07:15.000]  結構的組織
[00:07:15.000 --> 00:07:16.000]  在種族上面
[00:07:16.000 --> 00:07:17.000]  在階級和性別上面
[00:07:17.000 --> 00:07:19.000]  都是多元化的
[00:07:19.000 --> 00:07:21.000]  都是合一的
[00:07:21.000 --> 00:07:22.000]  而經文裡面
[00:07:22.000 --> 00:07:23.000]  因為提到
[00:07:23.000 --> 00:07:25.000]  我們看到大家的合一
[00:07:25.000 --> 00:07:27.000]  因為在基督耶穌裡面
[00:07:27.000 --> 00:07:28.000]  在主裡面
[00:07:28.000 --> 00:07:29.000]  在基督裡面
[00:07:29.000 --> 00:07:32.000]  我們可以稱為弟兄姊妹
[00:07:32.000 --> 00:07:34.000]  而是可親愛的
[00:07:34.000 --> 00:07:36.000]  是可親愛的一個群體
[00:07:36.000 --> 00:07:38.000]  而這個群體
[00:07:38.000 --> 00:07:40.000]  為什麼這麼不同
[00:07:40.000 --> 00:07:41.000]  縱然為什麼不同
[00:07:41.000 --> 00:07:44.000]  卻他們能夠聚集在一起呢
[00:07:44.000 --> 00:07:46.000]  其實答案很簡單
[00:07:46.000 --> 00:07:47.000]  兩個字
[00:07:47.000 --> 00:07:48.000]  耶穌
[00:07:48.000 --> 00:07:50.000]  就是因為耶穌
[00:07:50.000 --> 00:07:51.000]  祂的救恩
[00:07:51.000 --> 00:07:54.000]  使得不同人可以聯成為一體
[00:07:54.000 --> 00:07:57.000]  而在這章的聖經裡面提到
[00:07:57.000 --> 00:07:59.000]  他們就一起去建立
[00:07:59.000 --> 00:08:02.000]  成為了一個叫外邦的宗教會
[00:08:02.000 --> 00:08:05.000]  羅馬教是一個外邦的教會
[00:08:05.000 --> 00:08:06.000]  眾聖徒
[00:08:06.000 --> 00:08:08.000]  或者基督的眾聖徒
[00:08:08.000 --> 00:08:11.000]  可以在基督裡面成為一家人
[00:08:11.000 --> 00:08:13.000]  裡面包括有猶太人
[00:08:13.000 --> 00:08:14.000]  有希臘人
[00:08:14.000 --> 00:08:15.000]  裡面可以有自主的
[00:08:15.000 --> 00:08:16.000]  有圍爐的
[00:08:16.000 --> 00:08:17.000]  有男的
[00:08:17.000 --> 00:08:19.000]  有女的
[00:08:19.000 --> 00:08:22.000]  也正因為這個十六章裡面
[00:08:22.000 --> 00:08:24.000]  這個介紹就讓我
[00:08:24.000 --> 00:08:26.000]  帶到我今天預備
[00:08:26.000 --> 00:08:28.000]  我們今天要去分享的經文
[00:08:28.000 --> 00:08:30.000]  就是在加拉太書
[00:08:30.000 --> 00:08:33.000]  即是保羅所寫的另外一個書卷
[00:08:33.000 --> 00:08:36.000]  加拉太書三章的二十六至二十九節
[00:08:36.000 --> 00:08:39.000]  讓我們一起先讀這個經文
[00:08:39.000 --> 00:08:40.000]  一二三
[00:08:40.000 --> 00:08:41.000]  其實
[00:08:41.000 --> 00:08:42.000]  你們藉著信
[00:08:42.000 --> 00:08:44.000]  在基督耶穌裡
[00:08:44.000 --> 00:08:46.000]  都成為神的兒女
[00:08:46.000 --> 00:08:49.000]  你們凡受洗歸入基督的
[00:08:49.000 --> 00:08:51.000]  都披戴基督料
[00:08:51.000 --> 00:08:54.000]  不再分猶太人或希臘人
[00:08:54.000 --> 00:08:57.000]  不再分圍爐的自主的
[00:08:57.000 --> 00:08:59.000]  不再分男的女的
[00:08:59.000 --> 00:09:02.000]  因為你們在基督耶穌裡
[00:09:02.000 --> 00:09:04.000]  都成為一了
[00:09:04.000 --> 00:09:06.000]  既然你們屬於基督
[00:09:06.000 --> 00:09:09.000]  你們就是阿巴拉罕的子孫
[00:09:09.000 --> 00:09:13.000]  是照著應許承受產業的了
[00:09:13.000 --> 00:09:15.000]  在這裡我highlight了
[00:09:15.000 --> 00:09:17.000]  三個不同的對比
[00:09:17.000 --> 00:09:19.000]  但是因著耶穌基督的緣故
[00:09:19.000 --> 00:09:22.000]  這三個對比就沒有再有分別了
[00:09:22.000 --> 00:09:23.000]  都成為一了
[00:09:23.000 --> 00:09:26.000]  第一個對比是無分種族
[00:09:26.000 --> 00:09:29.000]  在經文裡說
[00:09:29.000 --> 00:09:32.000]  不再分猶太人或外邦人
[00:09:32.000 --> 00:09:33.000]  大家特別留意
[00:09:33.000 --> 00:09:36.000]  最近政局很動盪
[00:09:36.000 --> 00:09:38.000]  世界很混亂
[00:09:38.000 --> 00:09:40.000]  無論是經歷了一年多的餓污
[00:09:40.000 --> 00:09:43.000]  或者是這個月才發生的耳巴
[00:09:43.000 --> 00:09:45.000]  這些戰爭
[00:09:45.000 --> 00:09:46.000]  其實大家留意的
[00:09:46.000 --> 00:09:48.000]  都是源於歷世歷代
[00:09:48.000 --> 00:09:51.000]  大家種族與種族之間的衝突
[00:09:51.000 --> 00:09:54.000]  種族與種族之間的仇恨
[00:09:54.000 --> 00:09:56.000]  但是耶穌來到這個世界上
[00:09:56.000 --> 00:09:59.000]  祂是宣揚愛
[00:09:59.000 --> 00:10:01.000]  愛能夠帶來合一
[00:10:01.000 --> 00:10:03.000]  剛才所讀的《以佛所書》
[00:10:03.000 --> 00:10:06.000]  就是用因為祂的身體廢掉冤仇
[00:10:06.000 --> 00:10:10.000]  將兩下合而為一
[00:10:10.000 --> 00:10:13.000]  耶穌也教導告訴我們
[00:10:13.000 --> 00:10:17.000]  沒有一個人必須要轉化成為猶太人
[00:10:17.000 --> 00:10:19.000]  才可以成為基督徒
[00:10:19.000 --> 00:10:21.000]  沒有一個民族
[00:10:21.000 --> 00:10:24.000]  在主裡面是特別優越的
[00:10:24.000 --> 00:10:27.000]  特別優越的只有一個
[00:10:27.000 --> 00:10:29.000]  就是耶穌自己
[00:10:29.000 --> 00:10:32.000]  我們一起讀《以佛所書》二章十三節
[00:10:32.000 --> 00:10:35.000]  從前你們是遠離神的人
[00:10:35.000 --> 00:10:37.000]  如今卻在基督耶穌裡
[00:10:37.000 --> 00:10:39.000]  靠著祂的血
[00:10:39.000 --> 00:10:41.000]  已經得以親近了
[00:10:41.000 --> 00:10:44.000]  就是因著耶穌基督的赦身
[00:10:44.000 --> 00:10:47.000]  因著祂的保血
[00:10:47.000 --> 00:10:49.000]  將我們從前遠離神的人
[00:10:49.000 --> 00:10:51.000]  現在我們可以親近
[00:10:51.000 --> 00:10:53.000]  任何人都可以親近耶穌基督
[00:10:53.000 --> 00:10:56.000]  祂的救恩是臨在世上任何種族
[00:10:56.000 --> 00:10:59.000]  任何人的身上
[00:10:59.000 --> 00:11:02.000]  所以我在這裡問問弟兄姊妹
[00:11:02.000 --> 00:11:05.000]  你接不接受不同種族的人
[00:11:05.000 --> 00:11:08.000]  在你的生活圈子裡
[00:11:08.000 --> 00:11:10.000]  再具體的問
[00:11:10.000 --> 00:11:13.000]  如果你是家裡的父母
[00:11:13.000 --> 00:11:15.000]  如果你的子女跟你說
[00:11:15.000 --> 00:11:19.000]  我將來要跟不同種族的人結婚
[00:11:19.000 --> 00:11:23.000]  你接不接受得到?
[00:11:23.000 --> 00:11:25.000]  有些可以
[00:11:25.000 --> 00:11:27.000]  有些猶豫
[00:11:27.000 --> 00:11:28.000]  再近一點
[00:11:28.000 --> 00:11:31.000]  大家經常在生活裡發生的
[00:11:31.000 --> 00:11:33.000]  就是我們平時在家裡
[00:11:33.000 --> 00:11:36.000]  怎樣對待我們的外籍傭工
[00:11:36.000 --> 00:11:37.000]  在我家裡
[00:11:37.000 --> 00:11:39.000]  我剛才也提過
[00:11:39.000 --> 00:11:41.000]  因為照顧家裡年老的外母
[00:11:41.000 --> 00:11:43.000]  我家裡在十年之間
[00:11:43.000 --> 00:11:46.000]  一直有一個變成兩個
[00:11:46.000 --> 00:11:49.000]  現在有兩個姊姊在家裡幫忙
[00:11:49.000 --> 00:11:51.000]  已經十年多了
[00:11:51.000 --> 00:11:54.000]  由十年前請來的第一個姊姊
[00:11:54.000 --> 00:11:57.000]  到今天仍然在幫我們
[00:11:57.000 --> 00:12:00.000]  我們相信耶穌
[00:12:00.000 --> 00:12:03.000]  學習上帝吩咐我們
[00:12:03.000 --> 00:12:06.000]  怎樣去善待客人寄居
[00:12:06.000 --> 00:12:09.000]  所以我們學習彼此相愛
[00:12:09.000 --> 00:12:10.000]  彼此相待
[00:12:10.000 --> 00:12:13.000]  把他們當我們自己一家人
[00:12:13.000 --> 00:12:14.000]  這樣去相處
[00:12:14.000 --> 00:12:18.000]  實踐得挺好的
[00:12:18.000 --> 00:12:21.000]  姊姊也很有心
[00:12:21.000 --> 00:12:24.000]  很悉心照顧外母
[00:12:24.000 --> 00:12:28.000]  把家務打理得整整有條
[00:12:28.000 --> 00:12:31.000]  你們才可以經常見到我們
[00:12:31.000 --> 00:12:34.000]  不然我們就要在家裡照顧家裡
[00:12:34.000 --> 00:12:35.000]  照顧外母
[00:12:35.000 --> 00:12:37.000]  於是感恩
[00:12:37.000 --> 00:12:40.000]  於是我們也有自己的生活空間
[00:12:40.000 --> 00:12:41.000]  有自己的生活
[00:12:41.000 --> 00:12:43.000]  也沒有後顧之憂
[00:12:43.000 --> 00:12:46.000]  可以專心在教會裡服侍神
[00:12:46.000 --> 00:12:50.000]  也很感恩姊姊是信耶穌的
[00:12:50.000 --> 00:12:51.000]  雖然一個是天主教
[00:12:51.000 --> 00:12:54.000]  一個是信基督教的
[00:12:54.000 --> 00:12:57.000]  我們知道他們常常
[00:12:57.000 --> 00:12:59.000]  有為我們、為外母
[00:12:59.000 --> 00:13:01.000]  為我們家人祈禱
[00:13:01.000 --> 00:13:02.000]  更重要的是
[00:13:02.000 --> 00:13:06.000]  他們會和我們家人傳福音
[00:13:06.000 --> 00:13:08.000]  有時家人上去探望外母
[00:13:08.000 --> 00:13:11.000]  很大機會他們會和他們傳福音
[00:13:11.000 --> 00:13:15.000]  有一次太太的姊姊跟我們說
[00:13:15.000 --> 00:13:17.000]  你們家裡有傳道人
[00:13:17.000 --> 00:13:18.000]  我說當然有
[00:13:18.000 --> 00:13:20.000]  在這裡生了兩個
[00:13:20.000 --> 00:13:22.000]  她說不是在說你們
[00:13:22.000 --> 00:13:23.000]  是在說你們的姊姊
[00:13:23.000 --> 00:13:25.000]  我每次上去探望媽媽的時候
[00:13:25.000 --> 00:13:28.000]  她就叫我信耶穌
[00:13:28.000 --> 00:13:32.000]  在八月份是印尼國慶
[00:13:32.000 --> 00:13:34.000]  雖然他們在異鄉
[00:13:34.000 --> 00:13:36.000]  但是他們也很愛國
[00:13:36.000 --> 00:13:39.000]  很開心地在八月份慶祝國慶
[00:13:39.000 --> 00:13:40.000]  就在國慶日當天
[00:13:40.000 --> 00:13:42.000]  他又專程邀請我們
[00:13:42.000 --> 00:13:46.000]  他為我們預備了他們家鄉的美食
[00:13:46.000 --> 00:13:47.000]  預備了燒雞
[00:13:47.000 --> 00:13:49.000]  預備了黃薑飯
[00:13:49.000 --> 00:13:50.000]  我們吃得很開心
[00:13:50.000 --> 00:13:51.000]  很好吃
[00:13:51.000 --> 00:13:54.000]  接著第二天就是星期五
[00:13:54.000 --> 00:13:55.000]  是我們小組
[00:13:55.000 --> 00:13:56.000]  小組來我們家裡
[00:13:56.000 --> 00:13:58.000]  我就特別懲傷他
[00:13:58.000 --> 00:14:01.000]  可不可以慶祝你們國慶
[00:14:01.000 --> 00:14:02.000]  可不可以再做一次
[00:14:02.000 --> 00:14:05.000]  燒雞黃薑飯招呼我們的組員
[00:14:05.000 --> 00:14:07.000]  他二話不說就預備了
[00:14:07.000 --> 00:14:08.000]  很開心
[00:14:08.000 --> 00:14:09.000]  組員來到的時候
[00:14:09.000 --> 00:14:10.000]  很驚訝
[00:14:10.000 --> 00:14:11.000]  有很棒的美食
[00:14:11.000 --> 00:14:13.000]  吃到津津有味
[00:14:13.000 --> 00:14:14.000]  吃到舔舔舌
[00:14:14.000 --> 00:14:15.000]  很感恩
[00:14:15.000 --> 00:14:17.000]  我們也邀請他們一起出來
[00:14:17.000 --> 00:14:18.000]  跟他們分享
[00:14:18.000 --> 00:14:19.000]  聊天
[00:14:19.000 --> 00:14:21.000]  組員跟他們的關愛
[00:14:21.000 --> 00:14:24.000]  也為了他們愛心的服侍
[00:14:24.000 --> 00:14:25.000]  去感謝主
[00:14:25.000 --> 00:14:26.000]  然後我們組員
[00:14:26.000 --> 00:14:27.000]  我們也一起
[00:14:27.000 --> 00:14:28.000]  小組邀請
[00:14:28.000 --> 00:14:29.000]  兩位姊姊
[00:14:29.000 --> 00:14:31.000]  除了一起拍照
[00:14:31.000 --> 00:14:34.000]  然後我們也一起同心禱告
[00:14:34.000 --> 00:14:35.000]  去祝福兩位姊姊
[00:14:35.000 --> 00:14:38.000]  他們在香港的生活
[00:14:38.000 --> 00:14:41.000]  也祝福他們在印尼的家人
[00:14:41.000 --> 00:14:43.000]  我很希望這些見微知智
[00:14:43.000 --> 00:14:45.000]  不是想高舉什麼
[00:14:45.000 --> 00:14:46.000]  但是希望
[00:14:46.000 --> 00:14:48.000]  可以在我們的生活裡
[00:14:48.000 --> 00:14:49.000]  我們可以見證到
[00:14:49.000 --> 00:14:52.000]  耶穌的愛在我們當中
[00:14:52.000 --> 00:14:54.000]  其實文化差異
[00:14:54.000 --> 00:14:55.000]  不單止種族不同
[00:14:55.000 --> 00:14:59.000]  也包括了講不同的語言的人
[00:14:59.000 --> 00:15:00.000]  就算我們同樣地
[00:15:00.000 --> 00:15:01.000]  我們都是中國人
[00:15:01.000 --> 00:15:02.000]  但是我們也有
[00:15:02.000 --> 00:15:04.000]  不同的地方的語言
[00:15:04.000 --> 00:15:06.000]  不同的方言
[00:15:06.000 --> 00:15:08.000]  有我們普通話
[00:15:08.000 --> 00:15:09.000]  所以呢
[00:15:09.000 --> 00:15:11.000]  上帝就使用教會
[00:15:11.000 --> 00:15:13.000]  建立了我們的普通話崇拜
[00:15:13.000 --> 00:15:16.000]  在十月份就開始了
[00:15:16.000 --> 00:15:18.000]  我們可以服侍不同的
[00:15:18.000 --> 00:15:21.000]  服侍普通話的弟兄姊妹
[00:15:21.000 --> 00:15:22.000]  原來發覺
[00:15:22.000 --> 00:15:24.000]  當我們開了普通話崇拜裡面
[00:15:24.000 --> 00:15:27.000]  不單止只有國內的弟兄姊妹參加
[00:15:27.000 --> 00:15:29.000]  原來有些是來自台灣
[00:15:29.000 --> 00:15:31.000]  有些來自世界各地不同的
[00:15:31.000 --> 00:15:33.000]  他們所謂講華語的群體
[00:15:33.000 --> 00:15:36.000]  都可以來到我們一起的崇拜
[00:15:36.000 --> 00:15:37.000]  我剛才說
[00:15:37.000 --> 00:15:39.000]  昨天就是我第一次
[00:15:39.000 --> 00:15:43.000]  在普通話崇拜裡面分享
[00:15:43.000 --> 00:15:46.000]  我們的歡迎侍宮
[00:15:46.000 --> 00:15:48.000]  也因為這個機遇
[00:15:48.000 --> 00:15:50.000]  其實我們是製作了一個名牌
[00:15:50.000 --> 00:15:52.000]  讓他們認得
[00:15:52.000 --> 00:15:53.000]  他們的歡迎隊
[00:15:53.000 --> 00:15:55.000]  或者在crossway認得
[00:15:55.000 --> 00:15:58.000]  我會講普通話的一個名牌
[00:15:58.000 --> 00:16:00.000]  可以掛在心口裡面
[00:16:00.000 --> 00:16:02.000]  我昨天不知道是不是
[00:16:02.000 --> 00:16:04.000]  我自己說自己不記得了
[00:16:04.000 --> 00:16:06.000]  其實可能是膽怯
[00:16:06.000 --> 00:16:10.000]  不敢帶著這個牌去講道
[00:16:10.000 --> 00:16:13.000]  結果我其實究竟是
[00:16:13.000 --> 00:16:15.000]  我會講普通話
[00:16:15.000 --> 00:16:18.000]  還是我覺得我會講普通話呢
[00:16:18.000 --> 00:16:21.000]  結果就經過昨天的測試之後
[00:16:21.000 --> 00:16:23.000]  結束之後
[00:16:23.000 --> 00:16:26.000]  我們的新家園的童工
[00:16:26.000 --> 00:16:28.000]  還有我們迎新園負責
[00:16:28.000 --> 00:16:30.000]  講得很流利的普通話的人
[00:16:30.000 --> 00:16:32.000]  都告訴我
[00:16:32.000 --> 00:16:33.000]  你合格了
[00:16:33.000 --> 00:16:36.000]  所以我下次就可以很威風地
[00:16:36.000 --> 00:16:37.000]  很有信心地
[00:16:37.000 --> 00:16:40.000]  帶著這個我會講普通話的名牌
[00:16:40.000 --> 00:16:43.000]  去分享訊息
[00:16:43.000 --> 00:16:47.000]  但是我想分享跟大家說
[00:16:47.000 --> 00:16:49.000]  這個只是我的夢
[00:16:49.000 --> 00:16:50.000]  我在做夢
[00:16:50.000 --> 00:16:53.000]  我也有跟牧師分享
[00:16:53.000 --> 00:16:55.000]  這個只是我們一個開始
[00:16:55.000 --> 00:16:57.000]  我會講普通話
[00:16:57.000 --> 00:17:00.000]  求神繼續加添我們的異象
[00:17:00.000 --> 00:17:02.000]  加添我們的恩賜
[00:17:02.000 --> 00:17:03.000]  剛才我們講香港是一個
