
[00:00:00.000 --> 00:00:04.200]  今天我們的題目叫做做好我那份
[00:06:43.320 --> 00:06:45.720]  他為傳福音傳道搞到要坐牢
[00:06:45.720 --> 00:06:47.720]  但當他為主去坐牢的時候
[00:06:47.720 --> 00:06:51.640]  他沒有說:哇!神啊!你今天分派給我這一份真是難啃了
[00:06:51.640 --> 00:06:53.760]  或者你現在呼召我在這個環境裡面
[00:06:53.760 --> 00:06:55.240]  我怎樣做好我的那一份呢?
[00:06:55.240 --> 00:07:00.840]  反過來他說:今天我所遭遇的事是叫福音興旺
[00:07:00.840 --> 00:07:03.240]  保羅說:就算今天我進去坐牢
[00:07:03.240 --> 00:07:05.520]  但是我今天遭遇的事是叫福音興旺
[00:07:05.520 --> 00:07:07.120]  我仍然可以做好我的那一份
[00:07:07.120 --> 00:07:08.720]  而他那一份是什麼呢?
[00:07:08.720 --> 00:07:11.640]  他說:我的那一份就是當我坐牢的時候
[00:07:11.640 --> 00:07:15.760]  我叫御刑全軍可以相信耶穌
[00:07:15.760 --> 00:07:17.200]  就是說我坐牢的時候
[00:07:17.200 --> 00:07:19.200]  因為有些官兵守著我
[00:07:19.200 --> 00:07:20.920]  有些御林軍守著我
[00:07:20.920 --> 00:07:23.800]  但是我可以和那些羅馬的軍兵傳福音
[00:07:23.800 --> 00:07:25.400]  這是今天神給我的那一份
[00:07:25.400 --> 00:07:27.400]  而我可以做好我的那一份
[00:07:27.400 --> 00:07:29.400]  坐牢的時候
[00:07:29.400 --> 00:07:32.000]  仍然可以為神做好祂的那一份
[00:07:32.000 --> 00:07:34.600]  不僅如此,保羅還繼續說
[00:07:34.600 --> 00:07:37.800]  他說:因我受的困鎖
[00:07:37.800 --> 00:07:41.600]  就叫主你的弟兄獨信不疑
[00:07:41.600 --> 00:07:45.200]  是因為我在限制裡面
[00:07:45.200 --> 00:07:48.920]  我受的困鎖,但我仍然跟隨耶穌
[00:07:48.920 --> 00:07:51.960]  所以人們看到保羅的生命
[00:07:51.960 --> 00:07:55.480]  就對耶穌獨信不疑
[00:07:55.480 --> 00:07:57.800]  這就是我剛才所說的
[00:07:57.800 --> 00:08:01.480]  透過和藉著環境的限制
[00:08:01.480 --> 00:08:03.480]  去侍奉神
[00:08:03.480 --> 00:08:05.480]  原來今天沒有東西
[00:08:05.480 --> 00:08:08.480]  能夠攔阻我們去做好我們那一份的
[00:08:08.480 --> 00:08:10.480]  甚至保羅他坐牢
[00:08:10.480 --> 00:08:13.280]  他反而看到神就讓他在那裡
[00:08:13.280 --> 00:08:15.480]  去和羅馬的軍兵傳福音
[00:08:15.480 --> 00:08:18.480]  在他的困鎖裡面讓其他弟兄見到他
[00:08:18.480 --> 00:08:21.880]  在困鎖裡面仍然緊緊跟隨耶穌
[00:08:21.880 --> 00:08:24.680]  就對所信的耶穌獨信不疑
[00:08:24.680 --> 00:08:28.680]  接著這些人就出去放膽傳神的道
[00:08:28.680 --> 00:08:30.680]  無所懼怕
[00:08:30.680 --> 00:08:32.680]  所以今天我們都要認定
[00:08:32.680 --> 00:08:34.680]  無論我們的背景是什麼
[00:08:34.680 --> 00:08:36.680]  或者現在神所分配給我們的環境
[00:08:36.680 --> 00:08:38.680]  或者我們現在的身份
[00:08:38.680 --> 00:08:39.680]  或者我們的挑戰
[00:08:39.680 --> 00:08:41.680]  我們面對的限制
[00:08:41.680 --> 00:08:46.680]  都不能夠成為我們活在我們的困的難阻
[00:08:46.680 --> 00:08:49.680]  相反很多時候神用我們的困境
[00:08:49.680 --> 00:08:52.680]  去能夠成為他有力的見證
[00:08:52.680 --> 00:08:56.680]  我記得我分享過一個我認識的姐妹
[00:08:56.680 --> 00:08:59.680]  她在上一次的金融風暴的時候失去了工作
[00:08:59.680 --> 00:09:01.680]  大屋換小屋
[00:09:01.680 --> 00:09:04.680]  但就是因為她在這個轉變裡面
[00:09:04.680 --> 00:09:06.680]  仍然堅持跟隨耶穌
[00:09:06.680 --> 00:09:08.680]  叫她的家人見到
[00:09:08.680 --> 00:09:10.680]  跟她說我今天覺得你信的耶穌是真的
[00:09:10.680 --> 00:09:14.680]  同樣現在在過去那幾個月
[00:09:14.680 --> 00:09:16.680]  在疫情裡面
[00:09:16.680 --> 00:09:18.680]  在我們覺得很多的限制裡面
[00:09:18.680 --> 00:09:21.680]  我見到弟兄姊妹很多美好的見證
[00:09:21.680 --> 00:09:24.680]  我見到弟兄姊妹其實你們自己的收入
[00:09:24.680 --> 00:09:26.680]  都受到很多的影響
[00:09:26.680 --> 00:09:28.680]  但是當教會說我們要感恩
[00:09:28.680 --> 00:09:30.680]  如果我們見到隔壁那個有需要的時候
[00:09:30.680 --> 00:09:33.680]  你們很多都仍然自己收入受影響
[00:09:33.680 --> 00:09:36.680]  你們都願意奉獻去幫助有需要的人
[00:09:36.680 --> 00:09:39.680]  甚至有些我知道其實連你們都失去了收入
[00:09:39.680 --> 00:09:41.680]  但你們說感恩我仍然有積蓄
[00:09:41.680 --> 00:09:45.680]  於是我將積蓄拿來幫助那些沒有收入又沒有積蓄的人
[00:09:45.680 --> 00:09:47.680]  你問我很感動
[00:09:47.680 --> 00:09:52.680]  因為在疫情裡面很多人都為自己去張羅
[00:09:52.680 --> 00:09:54.680]  為自己的需要去奔波
[00:09:54.680 --> 00:09:57.680]  但是當人見到一班屬神的人
[00:09:57.680 --> 00:10:00.680]  他們雖然自己都受到很大的影響
[00:10:00.680 --> 00:10:02.680]  但是仍然願意和別人分享的時候
[00:10:02.680 --> 00:10:05.680]  就在那個挑戰和限制中間
[00:10:05.680 --> 00:10:09.680]  你們的侍奉讓人見到耶穌是真的
[00:10:09.680 --> 00:10:12.680]  所以今天其實我們都面對挑戰
[00:10:12.680 --> 00:10:14.680]  如果今天我和你們說
[00:10:14.680 --> 00:10:16.680]  今天沒有人面對挑戰
[00:10:16.680 --> 00:10:18.680]  你一定覺得我在說謊
[00:10:18.680 --> 00:10:20.680]  面對社會的狀況
[00:10:20.680 --> 00:10:22.680]  疫情帶來的影響
[00:10:22.680 --> 00:10:25.680]  政治急速的改變
[00:10:25.680 --> 00:10:28.680]  但是今天我們仍然相信
[00:10:28.680 --> 00:10:32.680]  沒有東西能夠成為我們活好那一份的難阻
[00:10:32.680 --> 00:10:34.680]  我們仍然堅信
[00:10:34.680 --> 00:10:36.680]  縱然在我們的限制
[00:10:36.680 --> 00:10:38.680]  縱然在我們的挑戰裡面
[00:10:38.680 --> 00:10:42.680]  那個就是神讓我們繼續活好那一份的崗位
[00:10:42.680 --> 00:10:44.680]  如果我們這樣相信
[00:10:44.680 --> 00:10:48.680]  我們一起去學習今天第二個功課
[00:10:48.680 --> 00:10:50.680]  今天第二個功課
[00:10:50.680 --> 00:10:55.680]  是我們要在不同的身份裡面去堅守神的誡命
[00:10:55.680 --> 00:10:58.680]  我們首先一起讀第十八至二十字
[00:10:58.680 --> 00:10:59.680]  一二三
[00:10:59.680 --> 00:11:02.680]  有人已受國禮蒙召
[00:11:02.680 --> 00:11:04.680]  就不要廢國禮
[00:11:04.680 --> 00:11:06.680]  有人未受國禮蒙召
[00:11:06.680 --> 00:11:08.680]  就不要受國禮
[00:11:08.680 --> 00:11:11.680]  受國禮算不得什麼
[00:11:11.680 --> 00:11:13.680]  不受國禮也算不得什麼
[00:11:13.680 --> 00:11:16.680]  只要守神的誡命就是了
[00:11:16.680 --> 00:11:20.680]  國人蒙召的時候是什麼身份
[00:11:20.680 --> 00:11:22.680]  仍要守住這個身份
[00:11:22.680 --> 00:11:24.680]  在這裡究竟保羅在說什麼呢
[00:11:24.680 --> 00:11:26.680]  我們從十八節開始看
[00:11:26.680 --> 00:11:28.680]  第十八節其實保羅在說一樣東西
[00:11:28.680 --> 00:11:32.680]  國禮是舊約時代神子民的記號
[00:11:32.680 --> 00:11:35.680]  但是在新約裡面我們知道今天我們怎樣得救
[00:11:35.680 --> 00:11:37.680]  我們靠著相信耶穌基督得救
[00:11:37.680 --> 00:11:41.680]  所以今天如果我們靠著相信耶穌基督得救
[00:11:41.680 --> 00:11:44.680]  我們信了耶穌之後就不再需要受國禮
[00:11:44.680 --> 00:11:48.680]  因為國禮已經和得救的條件無關
[00:11:48.680 --> 00:11:52.680]  但是另一方面如果有一些猶太人他已經受了國禮
[00:11:52.680 --> 00:11:54.680]  但是他又信了耶穌
[00:11:54.680 --> 00:11:57.680]  他說你不要廢掉自己的身份
[00:11:57.680 --> 00:12:00.680]  你不要廢掉國禮廢掉自己的身份
[00:12:00.680 --> 00:12:03.680]  原來聖經學者研究當時
[00:12:03.680 --> 00:12:07.680]  有一些猶太人如果他們信了耶穌
[00:12:07.680 --> 00:12:09.680]  有其他人會嘲笑他們
[00:12:09.680 --> 00:12:11.680]  而在嘲笑他們的裡面
[00:12:11.680 --> 00:12:13.680]  有一些猶太人會這樣做
[00:12:13.680 --> 00:12:16.680]  他們會去做一些手術
[00:12:16.680 --> 00:12:20.680]  嘗試去遮蓋他們受過國禮的記號
[00:12:20.680 --> 00:12:23.680]  讓別人看不出他是一個受過國禮的人
[00:12:23.680 --> 00:12:25.680]  因為他不想被人嘲笑
[00:12:25.680 --> 00:12:27.680]  但是保羅說今天如果你是未受過國禮
[00:12:27.680 --> 00:12:29.680]  信耶穌的你不需要受國禮
[00:12:29.680 --> 00:12:31.680]  但是同樣今天你如果受了國禮
[00:12:31.680 --> 00:12:33.680]  你信耶穌你又不要忘掉這個身份
[00:12:33.680 --> 00:12:35.680]  你不需要廢掉這個身份
[00:12:35.680 --> 00:12:38.680]  因為今天第十九節
[00:12:38.680 --> 00:12:40.680]  受國禮算不得什麼
[00:12:40.680 --> 00:12:42.680]  不受國禮又算不得什麼
[00:12:42.680 --> 00:12:44.680]  已經不是一個得救的條件
[00:12:44.680 --> 00:12:46.680]  但是到了第二十節
[00:12:46.680 --> 00:12:49.680]  保羅還要說你們各人夢照的時候
[00:12:49.680 --> 00:12:51.680]  你們各人信耶穌的時候
[00:12:51.680 --> 00:12:53.680]  是什麼身份
[00:12:53.680 --> 00:12:55.680]  你仍然要守住這個身份
[00:12:55.680 --> 00:12:57.680]  就是說如果你是愛邦人
[00:12:57.680 --> 00:12:59.680]  你信了耶穌你守住愛邦人的身份
[00:12:59.680 --> 00:13:01.680]  猶太人你信了耶穌
[00:13:01.680 --> 00:13:03.680]  你仍然守住猶太人的身份
[00:13:03.680 --> 00:13:05.680]  但是在這裡你可能問一個問題
[00:13:05.680 --> 00:13:07.680]  如果受國禮算不得什麼
[00:13:07.680 --> 00:13:09.680]  不受國禮又算不得什麼
[00:13:09.680 --> 00:13:12.680]  今天最重要的是什麼
[00:13:12.680 --> 00:13:17.680]  今天最重要的是守神的誡命
[00:13:17.680 --> 00:13:19.680]  為什麼這樣最重要
[00:13:19.680 --> 00:13:21.680]  因為如果舊約裡面
[00:13:21.680 --> 00:13:23.680]  國禮是神子民的記號
[00:13:23.680 --> 00:13:25.680]  在新約裡面
[00:13:25.680 --> 00:13:27.680]  什麼是神子民的記號
[00:13:27.680 --> 00:13:31.680]  在新約裡面當你謹守上帝誡命的時候
[00:13:31.680 --> 00:13:34.680]  這個就是你屬神子民的記號
[00:13:34.680 --> 00:13:36.680]  所以今天保羅說
[00:13:36.680 --> 00:13:37.680]  受不受國禮不要緊
[00:13:37.680 --> 00:13:39.680]  你有沒有抓住今天神子民的記號
[00:13:39.680 --> 00:13:42.680]  就是你遵守上帝的誡命
[00:13:42.680 --> 00:13:46.680]  就是今天為什麼守住我們的身份這麼重要
[00:13:46.680 --> 00:13:48.680]  有一個聖經學者他這麼說
[00:13:48.680 --> 00:13:51.680]  他說如果我們看回婚姻那段經文
[00:13:51.680 --> 00:13:53.680]  看回獨生那段經文
[00:13:53.680 --> 00:13:56.680]  再看回今天這段經文成為一個系列的時候
[00:13:56.680 --> 00:13:58.680]  其實這段聖經有一個很重要的信息
[00:13:58.680 --> 00:14:01.680]  就是今天我們需要結了婚的基督徒
[00:14:01.680 --> 00:14:03.680]  去活好他的一份
[00:14:03.680 --> 00:14:05.680]  我們需要獨生的基督徒
[00:14:05.680 --> 00:14:07.680]  去活好他的一份
[00:14:07.680 --> 00:14:09.680]  我們需要猶太人的基督徒
[00:14:09.680 --> 00:14:10.680]  去活好他的一份
[00:14:10.680 --> 00:14:13.680]  同樣我們又需要愛邦人的基督徒
[00:14:13.680 --> 00:14:14.680]  去活出他的一份
[00:14:14.680 --> 00:14:16.680]  所以你要守住你的身份
[00:14:16.680 --> 00:14:18.680]  很重要你要守住你的身份
[00:14:18.680 --> 00:14:20.680]  但是你守住你的身份的同時
[00:14:20.680 --> 00:14:24.680]  你要在那裡謹守上帝的誡命
[00:14:24.680 --> 00:14:26.680]  當你這樣做的時候
[00:14:26.680 --> 00:14:28.680]  你就能夠活好你的一份
[00:14:28.680 --> 00:14:31.680]  最近我和一位少年人聊天
[00:14:31.680 --> 00:14:33.680]  他跟我分享
[00:14:33.680 --> 00:14:36.680]  他在大學的時候一個見證
[00:14:36.680 --> 00:14:39.680]  他說有一天他自己忘記了
[00:14:39.680 --> 00:14:40.680]  就是搞亂了時間
[00:14:40.680 --> 00:14:43.680]  於是他就錯過了一個課堂
[00:14:43.680 --> 00:14:46.680]  這個課堂是計分的
[00:14:46.680 --> 00:14:48.680]  所以如果他錯過了課堂
[00:14:48.680 --> 00:14:50.680]  他是沒有了很重要的學分
[00:14:50.680 --> 00:14:52.680]  於是他的同學就跟他說
[00:14:52.680 --> 00:14:54.680]  這件事很容易搞定的
[00:14:54.680 --> 00:14:57.680]  你現在去大學那個醫生的診所
[00:14:57.680 --> 00:14:59.680]  跟他說你不舒服
[00:14:59.680 --> 00:15:02.680]  叫他寫一張醫生紙給你
[00:15:02.680 --> 00:15:04.680]  然後他寫了一張醫生紙給你的時候
[00:15:04.680 --> 00:15:07.680]  你就拿著這張醫生紙回去老師那裡
[00:15:07.680 --> 00:15:09.680]  跟他說我今天不舒服
[00:15:09.680 --> 00:15:11.680]  老師看到這張醫生紙
[00:15:11.680 --> 00:15:14.680]  他一定要幫你做一次安排你的課堂
[00:15:14.680 --> 00:15:18.680]  那你就不會失去了那些學分的了
[00:15:18.680 --> 00:15:20.680]  但是我很感恩這個少年人
[00:15:20.680 --> 00:15:22.680]  他說我不會這樣做的
[00:15:22.680 --> 00:15:24.680]  然後他的同學很奇怪
[00:15:24.680 --> 00:15:26.680]  為什麼不會呢
[00:15:26.680 --> 00:15:29.680]  他說因為這件事是不合神心意的
[00:15:29.680 --> 00:15:32.680]  這件事是不誠實的
[00:15:32.680 --> 00:15:34.680]  神起源我們這樣做
[00:15:34.680 --> 00:15:36.680]  然後他跟我說
[00:15:36.680 --> 00:15:38.680]  你究竟是什麼構造的
[00:15:38.680 --> 00:15:40.680]  很簡單的
[00:15:40.680 --> 00:15:42.680]  拿一張醫生紙很便宜的
[00:15:42.680 --> 00:15:44.680]  大學的診所的醫生紙很便宜的
[00:15:44.680 --> 00:15:46.680]  只是付出一點點的代價
[00:15:46.680 --> 00:15:48.680]  你就可以拿回那些學分
[00:15:48.680 --> 00:15:49.680]  但是你現在這樣
[00:15:49.680 --> 00:15:51.680]  你放棄了你的學分
[00:15:51.680 --> 00:15:52.680]  這個少年人很好
[00:15:52.680 --> 00:15:55.680]  他說我承認我所犯的過失
[00:15:55.680 --> 00:15:57.680]  是我自己搞錯了時間
[00:15:57.680 --> 00:16:02.680]  並且我願意為這個課室去付上代價
[00:16:02.680 --> 00:16:05.680]  你問我,我很感動
[00:16:05.680 --> 00:16:08.680]  因為其實真的聽他說拿一張醫生紙
[00:16:08.680 --> 00:16:10.680]  交給他老師很容易
[00:16:10.680 --> 00:16:14.680]  他老師可能一個課程都不知收多少張醫生紙
[00:16:14.680 --> 00:16:17.680]  但是他很清楚他作為學生的身份
[00:16:17.680 --> 00:16:22.680]  他要在那裡去感受上帝的誡命
[00:16:22.680 --> 00:16:24.680]  當那些同學問他
[00:16:24.680 --> 00:16:26.680]  究竟你是怎樣構造的
[00:16:26.680 --> 00:16:30.680]  其實他已經在那裡為耶穌作了一個很美好的見證
[00:16:30.680 --> 00:16:32.680]  他不是說自己做得對
[00:16:32.680 --> 00:16:34.680]  他不是說我沒有做錯事
[00:16:34.680 --> 00:16:35.680]  他有
[00:16:35.680 --> 00:16:39.680]  但是他說我學會為我所犯的錯誤付上代價
[00:16:39.680 --> 00:16:44.680]  我學會不再做得罪神的事
[00:16:44.680 --> 00:16:47.680]  你問我,我很為這個少年人的見證去感恩
[00:16:47.680 --> 00:16:51.680]  可能這只是在大學裡面一件很小的事
[00:16:51.680 --> 00:16:52.680]  但是他在那裡
[00:16:52.680 --> 00:16:54.680]  他謹守上帝的誡命
[00:16:54.680 --> 00:16:57.680]  他活出學生的身份
