
[00:00:00.000 --> 00:00:02.760]  按照教會的編排
[00:03:17.520 --> 00:03:19.280]  個個都是開眼
[00:03:19.280 --> 00:03:21.240]  而且視力正常
[00:03:21.240 --> 00:03:24.560]  但是在屬靈事物的理解上
[00:03:24.560 --> 00:03:27.440]  他卻好像瞎了一樣
[00:03:27.440 --> 00:03:29.840]  他們同樣見到耶穌
[00:03:29.840 --> 00:03:33.440]  不過卻迫害耶穌
[00:03:33.440 --> 00:03:37.520]  在進入這個經文的細節裡之前
[00:03:37.520 --> 00:03:40.800]  我很想大家在座問一下自己
[00:03:40.800 --> 00:03:44.760]  究竟做了耶穌門徒這麼久
[00:03:44.760 --> 00:03:48.240]  你和耶穌的關係是怎樣的呢?
[00:03:48.240 --> 00:03:50.920]  有沒有好像那個盒子那樣
[00:03:50.920 --> 00:03:54.760]  曾經瞎過卻已經看見
[00:03:54.760 --> 00:03:59.440]  抑或你和耶穌還是很有距離
[00:03:59.440 --> 00:04:03.120]  還是和耶穌熟到不得了
[00:04:03.120 --> 00:04:08.240]  他講一句我已經明白他的底蘊呢?
[00:04:08.240 --> 00:04:12.080]  我們不如看看這一章的經文
[00:04:12.080 --> 00:04:15.840]  九章其實那個經文的脈絡很簡單
[00:04:15.840 --> 00:04:18.240]  可以分做三個大段落
[00:04:18.240 --> 00:04:21.680]  頭那七節就將到盒子怎樣得到醫治
[00:04:21.680 --> 00:04:23.080]  講了出來
[00:04:23.080 --> 00:04:26.800]  然後接著的八到三十四節
[00:04:26.800 --> 00:04:29.120]  就有四場的盤問
[00:04:29.120 --> 00:04:35.360]  是包括那些認識這個生來黑眼的輪舍
[00:04:35.360 --> 00:04:39.880]  包括法利塞人和盒子的父母
[00:04:39.880 --> 00:04:42.800]  他們都因為盒子開眼
[00:04:42.800 --> 00:04:46.400]  來受到一些盤問
[00:04:46.400 --> 00:04:48.000]  最後一個段落
[00:04:48.000 --> 00:04:53.800]  就是講到屬靈的看見和看不見
[00:04:53.800 --> 00:04:57.400]  就是一個這麼簡單的段落
[00:04:57.400 --> 00:05:01.680]  我們不如先讀一下那七節的經文
[00:05:01.680 --> 00:05:03.120]  一二三
[00:05:03.120 --> 00:05:04.960]  耶穌過去的時候
[00:05:04.960 --> 00:05:08.120]  看見一個人生來是黑眼的
[00:05:08.120 --> 00:05:14.280]  耶穌說:是誰犯了罪?
[00:05:14.280 --> 00:05:17.080]  是這人呢?是他父母呢?
[00:05:17.080 --> 00:05:20.760]  耶穌回答說:也不是這人犯了罪
[00:05:20.760 --> 00:05:23.200]  也不是他父母犯了罪
[00:05:23.200 --> 00:05:27.440]  是要在他身上顯出神的作為來
[00:05:27.440 --> 00:05:28.840]  趁著白日
[00:05:28.840 --> 00:05:32.160]  我們必須作那差我來者的功
[00:05:32.160 --> 00:05:33.520]  黑夜將到
[00:05:33.520 --> 00:05:35.800]  就沒有人能作功了
[00:05:35.800 --> 00:05:37.720]  我在世上的時候
[00:05:37.720 --> 00:05:39.400]  是世上的光
[00:05:39.400 --> 00:05:41.160]  耶穌說了這話
[00:05:41.160 --> 00:05:43.520]  就吐唾沫在地上
[00:05:43.520 --> 00:05:45.240]  用唾沫和泥
[00:05:45.240 --> 00:05:47.680]  抹在盒子的眼睛上
[00:05:47.680 --> 00:05:51.880]  對他說:你往西羅亞池子裡去洗
[00:05:51.880 --> 00:05:53.160]  他去一洗
[00:05:53.160 --> 00:05:56.720]  回頭就看見了
[00:05:56.720 --> 00:05:58.440]  福音書常常都將到
[00:05:58.440 --> 00:06:01.760]  耶穌醫治人的事跡記錄下來
[00:06:01.760 --> 00:06:03.640]  其中記得最多的
[00:06:03.640 --> 00:06:07.440]  應該就是醫好那些白眼的人
[00:06:07.440 --> 00:06:11.480]  可能是因為以前的醫術很缺乏
[00:06:11.480 --> 00:06:13.840]  還有衛生的環境很差
[00:06:13.840 --> 00:06:16.000]  人如果有眼疾的話
[00:06:16.000 --> 00:06:18.720]  他都很難會痊癒
[00:06:18.720 --> 00:06:21.960]  而且真的看不到的時候
[00:06:21.960 --> 00:06:25.720]  對每一天的生活都帶來很多的影響
[00:06:25.720 --> 00:06:30.920]  我相信在座我們沒有一個人盲過
[00:06:30.920 --> 00:06:35.880]  我都只是近視散光和老化
[00:06:35.880 --> 00:06:40.600]  能夠看得到對每天的生活幫助很大
[00:06:40.600 --> 00:06:43.160]  但是盲眼的人
[00:06:43.160 --> 00:06:45.520]  他的起居很不方便
[00:06:45.520 --> 00:06:48.120]  很多時候就算他多麼靈巧
[00:06:48.120 --> 00:06:50.840]  他都需要別人的輔助和幫忙
[00:06:50.840 --> 00:06:53.240]  而且對陌生的人
[00:06:53.240 --> 00:06:54.600]  外面的世界
[00:06:54.600 --> 00:06:58.840]  很難建立信任和放膽
[00:06:58.840 --> 00:07:00.680]  約翰福音九章一開始
[00:07:00.680 --> 00:07:06.000]  經文就說到耶穌遇到一個生來合眼的人
[00:07:06.000 --> 00:07:10.000]  也就是說這個人由出生到見耶穌那一刻
[00:07:10.000 --> 00:07:14.520]  他從來都未曾用眼睛見過事物
[00:07:14.520 --> 00:07:19.960]  當門徒見到這個生來合眼的人的時候
[00:07:19.960 --> 00:07:24.720]  他們很直接向耶穌提出連串的問題
[00:07:24.720 --> 00:07:28.680]  他們反而不是去想對他有什麼的連率
[00:07:28.680 --> 00:07:30.320]  施捨或者幫助
[00:07:30.320 --> 00:07:34.520]  他們是很想澄清和找出
[00:07:34.520 --> 00:07:38.120]  究竟這個人盲眼的原因是什麼
[00:07:38.120 --> 00:07:41.320]  所以他們就跟耶穌說
[00:07:41.320 --> 00:07:44.240]  拉比,這人生來是合眼的
[00:07:44.240 --> 00:07:45.800]  是誰犯了罪?
[00:07:45.800 --> 00:07:49.240]  是這個人還是他的父母呢?
[00:07:49.240 --> 00:07:51.720]  原來猶太人長久以來
[00:07:51.720 --> 00:07:56.360]  都有一個病是由犯罪引起的看法
[00:07:56.360 --> 00:07:59.160]  不知道你記不記得舊約的大衛王
[00:07:59.160 --> 00:08:02.240]  有一個事跡很能夠說明
[00:08:02.240 --> 00:08:04.480]  為什麼他們有這樣的看法
[00:08:04.480 --> 00:08:08.040]  大衛因為殺人夫淫人妻
[00:08:08.040 --> 00:08:11.680]  他和拔士巴所懷的第一個兒子
[00:08:11.680 --> 00:08:14.960]  就是因為這樣來喪命的
[00:08:14.960 --> 00:08:18.800]  在撒姆爾記下十二章十三十四節
[00:08:18.800 --> 00:08:21.640]  大衛王向耶和華認罪的時候
[00:08:21.640 --> 00:08:24.400]  先知拿丹是這樣跟他說的
[00:08:24.400 --> 00:08:29.360]  他說:耶和華已經除掉你的罪,你必不至於死
[00:08:29.360 --> 00:08:34.480]  只是你行者事,叫耶和華的受敵大得竊俗的機會
[00:08:34.480 --> 00:08:38.800]  故此你所得的兒子必定要死
[00:08:38.800 --> 00:08:41.560]  這兩節經文就很清楚地說出
[00:08:41.560 --> 00:08:45.120]  罪行確是會帶來懲罰的
[00:08:45.120 --> 00:08:47.240]  其實中國人都有這種
[00:08:47.240 --> 00:08:50.760]  將人生各樣苦難患病和殘疾
[00:08:50.760 --> 00:08:55.160]  歸咎為天譴和犯罪的結果
[00:08:55.160 --> 00:08:56.680]  所以有些人就會說
[00:08:56.680 --> 00:09:02.160]  他前世不修,現在就報應在他家人身上
[00:09:02.160 --> 00:09:03.560]  這樣的說法
[00:09:03.560 --> 00:09:05.960]  其實某程度就是同意
[00:09:05.960 --> 00:09:08.040]  罪是有報應
[00:09:08.040 --> 00:09:12.520]  還有罪行是會禍延後代
[00:09:12.520 --> 00:09:16.240]  一般人如果同意這樣的看法的話
[00:09:16.240 --> 00:09:18.960]  他往往會對身患殘疾
[00:09:18.960 --> 00:09:22.120]  或者自身在苦難當中的人
[00:09:22.120 --> 00:09:24.240]  較為少有憐憫
[00:09:24.240 --> 00:09:25.040]  為什麼?
[00:09:25.040 --> 00:09:28.160]  因為他們覺得你是罪有應得
[00:09:28.160 --> 00:09:34.360]  而且他會更加合理化自己對這些人的藐視
[00:09:34.360 --> 00:09:40.840]  究竟耶穌又是怎樣來處理這個事情呢?
[00:09:40.840 --> 00:09:43.680]  看看耶穌的回應
[00:09:43.680 --> 00:09:47.480]  耶穌說:也不是這人犯罪
[00:09:47.480 --> 00:09:49.960]  也不是他父母犯了罪
[00:09:49.960 --> 00:09:53.880]  是要在他身上顯出神的作為來
[00:09:53.880 --> 00:09:59.360]  耶穌在這裡沒有說這個人和他的父母從來沒有犯罪
[00:09:59.360 --> 00:10:01.800]  不過耶穌就表明
[00:10:01.800 --> 00:10:06.720]  這個人的眼盲其實不是出於上帝的懲罰
[00:10:06.720 --> 00:10:12.760]  而是表示上帝對這個人仍然有憐恤、有憐憫
[00:10:12.760 --> 00:10:18.520]  更加要在他身上高,彰顯出上帝的能力和工作
[00:10:18.520 --> 00:10:21.080]  上帝很清楚地來表達
[00:10:21.080 --> 00:10:25.120]  上帝對困苦和在禍患當中的人
[00:10:25.120 --> 00:10:27.080]  他是有關懷的
[00:10:27.080 --> 00:10:29.520]  所以他提醒門徒
[00:10:29.520 --> 00:10:32.440]  要趁著白日有光的時候
[00:10:32.440 --> 00:10:35.800]  多多做工
[00:10:35.800 --> 00:10:43.120]  一個盲了眼的人,究竟怎樣才能顯示出上帝的作為呢?
[00:10:43.120 --> 00:10:45.880]  接著的經文告訴我們
[00:10:45.880 --> 00:10:50.320]  耶穌就用他的口水
[00:10:50.320 --> 00:10:52.200]  把泥混在一起
[00:10:52.200 --> 00:10:56.120]  然後就將它疊在核子的眼睛上
[00:10:56.120 --> 00:11:03.200]  然後就要這個核子去到西羅亞的池子裡洗
[00:11:03.200 --> 00:11:06.440]  西羅亞其實有一個解釋
[00:11:06.440 --> 00:11:08.840]  就叫做「猜顯」
[00:11:08.840 --> 00:11:13.480]  就是說耶穌要藉著醫治來猜顯核子
[00:11:13.480 --> 00:11:15.800]  為耶穌來做見證
[00:11:15.800 --> 00:11:18.720]  也就是要在核子的身上
[00:11:18.720 --> 00:11:23.080]  顯明神自己的作為
[00:11:23.080 --> 00:11:26.360]  在這件事裡我們會看到
[00:11:26.360 --> 00:11:30.000]  作為耶穌的門徒
[00:11:30.000 --> 00:11:31.720]  他見到人受苦
[00:11:31.720 --> 00:11:34.960]  他很想為對方找出禍患的原因
[00:11:34.960 --> 00:11:38.960]  他就會將對方好像一個案例來討論
[00:11:38.960 --> 00:11:41.880]  但是這些討論對當事人來說
[00:11:41.880 --> 00:11:44.160]  其實根本是無濟於事
[00:11:44.160 --> 00:11:49.600]  而且甚至可能會在他的傷口裡灑鹽
[00:11:49.600 --> 00:11:52.560]  那麼究竟當我們遇到禍患
[00:11:52.560 --> 00:11:55.280]  或者一些很大的艱難的時候
[00:11:55.280 --> 00:11:59.120]  我們應該用什麼樣的態度來處理呢?
[00:11:59.120 --> 00:12:02.840]  可能按照剛剛看的經文
[00:12:02.840 --> 00:12:05.960]  可能我們就不用因為自己是基督徒
[00:12:05.960 --> 00:12:09.120]  就要急於做上帝的代言人
[00:12:09.120 --> 00:12:13.440]  為那些事件來做解釋
[00:12:13.440 --> 00:12:15.480]  反而最好的做法就是
[00:12:15.480 --> 00:12:19.200]  設法去改善苦難的處境
[00:12:19.200 --> 00:12:25.120]  向困苦的人和無告無助的人施以援手
[00:12:25.120 --> 00:12:30.120]  因為除非是屬神的人願意用神的愛
[00:12:30.120 --> 00:12:35.640]  去分擔人世間種種可能無理或者荒謬的苦難
[00:12:35.640 --> 00:12:38.440]  去分擔、去改變
[00:12:38.440 --> 00:12:41.320]  神的作為才會在人間
[00:12:41.320 --> 00:12:45.600]  可以透過我們愛的行動被彰顯出來
[00:12:45.600 --> 00:12:48.000]  而上帝的慈愛和公義
[00:12:48.000 --> 00:12:51.080]  也會在這個彎曲薄茂的世代裡
[00:12:51.080 --> 00:12:53.480]  被人見得到
[00:12:53.480 --> 00:12:57.960]  不過可能又不是所有苦難和不幸
[00:12:57.960 --> 00:13:02.200]  都顯出上帝的作為
[00:13:02.200 --> 00:13:07.800]  其中可能都是確實牽涉一些人的罪行和過錯
[00:13:07.800 --> 00:13:10.400]  譬如好像香港近期
[00:13:10.400 --> 00:13:14.560]  我們有見過的迷你倉大火事件
[00:13:14.560 --> 00:13:16.520]  相信事件的起因
[00:13:16.520 --> 00:13:21.560]  也都和人為的疏忽或者一些的遺漏有關
[00:13:21.560 --> 00:13:26.960]  以致禍患裡邊人命有損失、財物有損失
[00:13:26.960 --> 00:13:30.000]  所以當我們如果真的處身在一些
[00:13:30.000 --> 00:13:34.200]  沒辦法解釋、扭轉的禍患裡邊的時候
[00:13:34.200 --> 00:13:37.120]  與其要去問原因
[00:13:37.120 --> 00:13:39.480]  可能先檢視一下
[00:13:39.480 --> 00:13:42.040]  究竟有沒有人為的錯誤
[00:13:42.040 --> 00:13:44.040]  需要改善的地方
[00:13:44.040 --> 00:13:45.920]  然後才去看看
[00:13:45.920 --> 00:13:48.040]  神要人在這樣當刻
[00:13:48.040 --> 00:13:50.200]  還可以有什麼的參與
[00:13:50.200 --> 00:13:55.480]  以致上帝的作為依然能夠明顯地展現
[00:13:55.480 --> 00:13:59.280]  耶穌在這個段落裡邊提醒門徒
[00:13:59.280 --> 00:14:04.760]  要趁著白日必須做那差我來者的工
[00:14:04.760 --> 00:14:07.800]  黑夜將到就沒有人能夠做工了
[00:14:07.800 --> 00:14:12.360]  經文提醒我們要趁著有神在的日子
[00:14:12.360 --> 00:14:14.240]  來做神的工
[00:14:14.240 --> 00:14:18.320]  特別是當你見到人有需要幫助的時候
[00:14:18.320 --> 00:14:20.200]  就應該施以援手
[00:14:20.200 --> 00:14:23.040]  以致有人需要耶穌的時候
[00:14:23.040 --> 00:14:25.840]  我們就將他帶到耶穌的面前
[00:14:25.840 --> 00:14:28.320]  讓他能夠信到耶穌
[00:14:28.320 --> 00:14:29.960]  因為經文說到
[00:14:29.960 --> 00:14:31.880]  耶穌是世上的光
[00:14:31.880 --> 00:14:34.600]  祂可以照出人的黑暗
[00:14:34.600 --> 00:14:39.040]  而且能夠將人引導進入奇妙的光明
[00:14:39.040 --> 00:14:41.680]  其實生在人世間
[00:14:41.680 --> 00:14:45.480]  苦難和病患都是避免不了的事
[00:14:45.480 --> 00:14:47.600]  主耶穌在這裡教導我們
[00:14:47.600 --> 00:14:49.040]  祂是世上的光
[00:14:49.040 --> 00:14:54.280]  要我們趁著白日多作主工
[00:14:54.280 --> 00:14:57.680]  耶穌施行了神蹟醫治之後
[00:14:57.680 --> 00:15:02.280]  這個痕跡真的能夠看到
[00:15:02.280 --> 00:15:05.640]  但是事件沒有因為盲眼的人
[00:15:05.640 --> 00:15:08.480]  開了眼而圈上句號
[00:15:08.480 --> 00:15:13.320]  反而是因為耶穌這個醫治的時間
[00:15:13.320 --> 00:15:15.120]  在安息日進行
[00:15:15.120 --> 00:15:17.640]  他犯了安息日的規條
[00:15:17.640 --> 00:15:20.520]  而令到當時一班的宗教領袖
[00:15:20.520 --> 00:15:22.600]  群起攻擊耶穌
[00:15:22.600 --> 00:15:26.640]  所以在接下來的八到三十四節的經文裡面
[00:15:26.640 --> 00:15:31.280]  就帶出了四幕盤問的場景
[00:15:31.280 --> 00:15:32.840]  八到三十四節
[00:15:32.840 --> 00:15:34.320]  就是那些鄰舍
[00:15:34.320 --> 00:15:36.120]  即是那些街坊
[00:15:36.120 --> 00:15:39.760]  常常見到坐在那裡
[00:15:39.760 --> 00:15:46.880]  討飯的這個核子的人對核子的一個查問
[00:15:46.880 --> 00:15:49.280]  不知道是不是因為開了眼
[00:15:49.280 --> 00:15:52.320]  他那個外貌有點不同
[00:15:52.320 --> 00:15:53.960]  又或者因為開了眼
[00:15:53.960 --> 00:15:55.800]  所以他有些行徑
[00:15:55.800 --> 00:15:58.760]  跟平時坐在那裡吃飯不同
[00:15:58.760 --> 00:16:03.160]  所以竟然這些鄰舍和方眾不是很認得他
[00:16:03.160 --> 00:16:06.880]  就問其實你是不是就是那個人
[00:16:06.880 --> 00:16:09.920]  於是核子就說是呀
[00:16:09.920 --> 00:16:12.600]  他說你的眼睛現在怎麼樣
[00:16:12.600 --> 00:16:14.200]  核子就告訴他
[00:16:14.200 --> 00:16:15.120]  好了啦
[00:16:15.120 --> 00:16:19.320]  因為有一個人來叫耶穌
[00:16:19.320 --> 00:16:21.520]  他用泥抹在我的眼睛上
[00:16:21.520 --> 00:16:22.960]  叫我去洗一下
[00:16:22.960 --> 00:16:25.920]  誰知道一洗我就開了眼
[00:16:25.920 --> 00:16:29.320]  於是街坊很有興趣
[00:16:29.320 --> 00:16:30.800]  那耶穌現在在哪裡
[00:16:30.800 --> 00:16:32.200]  他說不知道
[00:16:32.200 --> 00:16:34.000]  因為當他開眼的時候
[00:16:34.000 --> 00:16:36.080]  其實耶穌不在他身邊
[00:16:36.080 --> 00:16:39.040]  於是這些鄰舍和街坊
[00:16:39.040 --> 00:16:40.880]  就將這個盲眼的人
[00:16:40.880 --> 00:16:44.720]  帶到法利塞人那裡
[00:16:44.720 --> 00:16:51.120]  法利塞人因為耶穌在安息日進行醫治
[00:16:51.120 --> 00:16:55.520]  他們覺得耶穌很不守安息日這些規條
[00:16:55.520 --> 00:16:56.680]  他是一個罪人
[00:16:56.680 --> 00:17:00.120]  所以斷定他不是從神來的
[00:17:00.120 --> 00:17:03.760]  不過有些人又認為他是罪人
[00:17:03.760 --> 00:17:08.160]  為什麼他可以治療生來的核眼呢
[00:17:08.160 --> 00:17:09.920]  於是各持己見
[00:17:09.920 --> 00:17:11.320]  起了紛爭
[00:17:11.320 --> 00:17:13.240]  而這個開了眼的核子
[00:17:13.240 --> 00:17:16.760]  就成為了他們爭論的磨心
[00:17:16.760 --> 00:17:18.120]  他們問他
[00:17:18.120 --> 00:17:22.680]  究竟這個令你開眼的人是誰來的
[00:17:22.680 --> 00:17:24.680]  核子不是很清楚
[00:17:24.680 --> 00:17:29.360]  他估計這個應該是一個善智
[00:17:29.360 --> 00:17:32.040]  由於法利塞人不相信
[00:17:32.040 --> 00:17:36.920]  耶穌是讓他生來核眼
[00:17:36.920 --> 00:17:38.720]  然後可以開眼
[00:17:38.720 --> 00:17:40.880]  所以在18到23節
[00:17:40.880 --> 00:17:46.000]  他就去找核子的父母來審問
[00:17:46.000 --> 00:17:48.840]  這對父母都很特別
[00:17:48.840 --> 00:17:52.760]  兒子一出生就盲了
[00:17:52.760 --> 00:17:55.160]  但是現在可以開眼
[00:17:55.160 --> 00:17:57.520]  但是在盤問的過程裡
[00:17:57.520 --> 00:18:01.440]  你會發現他從來沒有為兒子開眼
[00:18:01.440 --> 00:18:04.160]  表達歡欣和雀躍
[00:18:04.160 --> 00:18:06.080]  反而很忌諱地
[00:18:06.080 --> 00:18:09.600]  很小心地去回答那些問題
[00:18:09.600 --> 00:18:13.560]  可能他們很害怕得罪了這些法利塞人之後
[00:18:13.560 --> 00:18:16.640]  他們會被趕來會堂
[00:18:16.640 --> 00:18:19.080]  在恐懼的籠罩底下
[00:18:19.080 --> 00:18:23.920]  他們不單止沒有為兒子得醫治來開心
[00:18:23.920 --> 00:18:25.680]  反而置身事外
[00:18:25.680 --> 00:18:27.440]  叫那些法利塞人
[00:18:27.440 --> 00:18:29.680]  不如你去問我兒子
[00:18:29.680 --> 00:18:31.440]  因為他已經是成人了
[00:18:31.440 --> 00:18:33.560]  他應該回答得到你的問題
[00:18:33.560 --> 00:18:34.840]  我能夠證實的
[00:18:34.840 --> 00:18:37.000]  就是他真的出生的時候
[00:18:37.000 --> 00:18:38.640]  是盲眼的
[00:18:38.640 --> 00:18:39.360]  好了
[00:18:39.360 --> 00:18:42.240]  到24到34節
[00:18:42.240 --> 00:18:45.120]  法利塞人經過這麼多的求證
[00:18:45.120 --> 00:18:48.880]  都沒有辦法解釋得到
[00:18:48.880 --> 00:18:50.760]  耶穌的做法
[00:18:50.760 --> 00:18:57.200]  他們於是又再次來見核子
[00:18:57.200 --> 00:19:00.000]  很奇怪
[00:19:00.000 --> 00:19:02.120]  這班法利塞人
[00:19:02.120 --> 00:19:06.320]  其實他們很熟悉律法和聖經
[00:19:06.320 --> 00:19:08.600]  見到耶穌行這麼大的神蹟
[00:19:08.600 --> 00:19:10.480]  卻沒有辦法接納
[00:19:10.480 --> 00:19:13.480]  祂的做法是來自上帝
[00:19:13.480 --> 00:19:15.800]  反而是這個盲了眼
[00:19:15.800 --> 00:19:18.360]  剛剛才開眼的核子
[00:19:18.360 --> 00:19:20.000]  他心緒很清
[00:19:20.000 --> 00:19:23.000]  他很清楚地表達
[00:19:23.000 --> 00:19:24.640]  問他耶穌是不是罪人
[00:19:24.640 --> 00:19:26.040]  他就不懂得回答了
[00:19:26.040 --> 00:19:28.280]  不過他親身經歷過
[00:19:28.280 --> 00:19:30.800]  耶穌這個醫治的行徑
[00:19:30.800 --> 00:19:32.160]  現在看到了
[00:19:32.160 --> 00:19:33.760]  所以他認定
[00:19:33.760 --> 00:19:36.080]  耶穌應該是從神來
[00:19:36.080 --> 00:19:40.760]  所以才能夠有這麼奇妙的醫治
[00:19:40.760 --> 00:19:42.440]  在這裡
[00:19:42.440 --> 00:19:44.080]  因著他這樣
[00:19:44.080 --> 00:19:47.640]  和法利塞人的對答
[00:19:47.640 --> 00:19:50.000]  和不同的看法
[00:19:50.000 --> 00:19:55.240]  後來他被趕來會堂
[00:19:55.240 --> 00:19:57.560]  流離朗蕩
[00:19:57.560 --> 00:20:00.960]  到最後經文的35到41節
[00:20:00.960 --> 00:20:05.240]  就將屬靈的漢見和漢不見
[00:20:05.240 --> 00:20:07.240]  很清楚地描述出來
[00:20:07.240 --> 00:20:10.240]  我們不如又讀一下這個段落的經文
[00:20:10.240 --> 00:20:11.520]  123
[00:20:11.520 --> 00:20:14.800]  耶穌聽見他們把他趕出去
[00:20:14.800 --> 00:20:17.400]  後來遇見了他就說
[00:20:17.400 --> 00:20:19.400]  你信神的兒子嗎?
[00:20:19.400 --> 00:20:20.600]  他回答說
[00:20:20.600 --> 00:20:22.920]  主啊!神是神的兒子
[00:20:22.920 --> 00:20:24.560]  叫我信他呢?
[00:20:24.560 --> 00:20:25.600]  耶穌說
[00:20:25.600 --> 00:20:27.320]  你已經漢見他
[00:20:27.320 --> 00:20:30.200]  現在和你說話的就是他
[00:20:30.200 --> 00:20:30.880]  他說
[00:20:30.880 --> 00:20:32.360]  主啊!我信
[00:20:32.360 --> 00:20:34.560]  就拜耶穌
[00:20:34.560 --> 00:20:35.760]  耶穌說
[00:20:35.760 --> 00:20:38.520]  我為審判到這世上
[00:20:38.520 --> 00:20:41.320]  不能漢見的可以漢見
[00:20:41.320 --> 00:20:44.120]  能漢見的反合了眼
[00:20:44.120 --> 00:20:46.760]  和他在那裡的法利塞人
[00:20:46.760 --> 00:20:48.920]  聽見這話就說
[00:20:48.920 --> 00:20:51.400]  難道我們也合了眼嗎?
[00:20:51.400 --> 00:20:53.200]  耶穌對他們說
[00:20:53.200 --> 00:20:54.760]  你們若合了眼
[00:20:54.760 --> 00:20:56.320]  就沒有罪了
[00:20:56.320 --> 00:20:58.040]  但如今你們說
[00:20:58.040 --> 00:20:59.600]  我們能漢見
[00:20:59.600 --> 00:21:02.840]  所以你們的罪還在
[00:21:02.840 --> 00:21:04.960]  一個很特別的段落
[00:21:04.960 --> 00:21:08.280]  如果你看回這個人被醫治之後
[00:21:08.280 --> 00:21:10.240]  他對耶穌的發現
