
[00:00:00.000 --> 00:00:02.000]  鳳子明問候定智慧平安
[00:05:40.000 --> 00:05:42.000]  不是重複我上次的講題
[00:05:42.000 --> 00:05:44.000]  我都要讀聖經的時候
[00:05:44.000 --> 00:05:49.000]  就看一下這個聖經的context
[00:05:49.000 --> 00:05:50.000]  那個實在的情形
[00:05:50.000 --> 00:05:52.000]  我很喜歡讀聖經
[00:05:52.000 --> 00:05:55.000]  我很喜歡去研究聖經裡面的上下文的關係
[00:05:55.000 --> 00:05:57.000]  和當時的文化
[00:05:57.000 --> 00:05:59.000]  和當時的文化
[00:05:59.000 --> 00:06:01.000]  在當時流行的一個事實
[00:06:01.000 --> 00:06:03.000]  已經發生了很久了
[00:06:03.000 --> 00:06:05.000]  在當時流行這麼一個事實
[00:06:05.000 --> 00:06:06.000]  已經流行很久了
[00:06:06.000 --> 00:06:08.000]  在當時叫Elam
[00:06:08.000 --> 00:06:10.000]  E-L-A-M
[00:06:10.000 --> 00:06:13.000]  Elam
[00:06:13.000 --> 00:06:15.000]  Elam
[00:06:15.000 --> 00:06:16.000]  Elam是什麼呢
[00:06:16.000 --> 00:06:18.000]  是巴比倫的舊名
[00:06:18.000 --> 00:06:20.000]  是巴比倫的舊名
[00:06:20.000 --> 00:06:22.000]  有些國家很多時候
[00:06:22.000 --> 00:06:25.000]  他的國家會改名
[00:06:25.000 --> 00:06:27.000]  以前的國家會改名的
[00:06:27.000 --> 00:06:30.000]  現在又有King of Elam
[00:06:30.000 --> 00:06:31.000]  Elam有個王
[00:06:31.000 --> 00:06:34.000]  Elam這個王
[00:06:34.000 --> 00:06:38.000]  他的名字叫Menalu
[00:06:38.000 --> 00:06:39.000]  不能翻譯
[00:06:39.000 --> 00:06:40.000]  Menalu
[00:06:40.000 --> 00:06:42.000]  他名字叫Menalu
[00:06:42.000 --> 00:06:47.000]  他有一次在彌散月中風
[00:06:47.000 --> 00:06:49.000]  在彌散月中風
[00:06:49.000 --> 00:06:51.000]  大家知道彌散月是什麼嗎
[00:06:51.000 --> 00:06:53.000]  這是猶太人的月份
[00:06:53.000 --> 00:06:55.000]  彌散月是他們的一月份
[00:06:55.000 --> 00:06:57.000]  彌散月是猶太人的一月份
[00:06:57.000 --> 00:07:00.000]  是等於我們的三月至四月
[00:07:00.000 --> 00:07:02.000]  現在我們是三月到四月
[00:07:02.000 --> 00:07:05.000]  是余月節
[00:07:05.000 --> 00:07:07.000]  余月節就是彌散月的十五號
[00:07:07.000 --> 00:07:11.000]  余月節是三月十五號
[00:07:11.000 --> 00:07:14.000]  他在彌散月的十五號中風
[00:07:14.000 --> 00:07:16.000]  中風
[00:07:16.000 --> 00:07:18.000]  King of Menalu
[00:07:18.000 --> 00:07:20.000]  口部麻痺
[00:07:20.000 --> 00:07:22.000]  不能說話
[00:07:22.000 --> 00:07:24.000]  在當年的年尾
[00:07:24.000 --> 00:07:27.000]  猶太人的最後一天叫阿達
[00:07:27.000 --> 00:07:29.000]  阿達月是七號
[00:07:29.000 --> 00:07:32.000]  在當年的亞達月七號
[00:07:32.000 --> 00:07:37.000]  亞達月大約在二月到三月中間
[00:07:37.000 --> 00:07:39.000]  在十二月到三月之間
[00:07:39.000 --> 00:07:41.000]  即是十一月之內
[00:07:41.000 --> 00:07:44.000]  十一月到十二月之內
[00:07:44.000 --> 00:07:46.000]  死了
[00:07:46.000 --> 00:07:48.000]  死去了
[00:07:48.000 --> 00:07:50.000]  於是
[00:07:50.000 --> 00:07:52.000]  作者寫這個
[00:07:52.000 --> 00:07:54.000]  其實當時的人就很明白
[00:07:54.000 --> 00:07:56.000]  有一個王
[00:07:56.000 --> 00:07:58.000]  當時有一個王
[00:07:58.000 --> 00:08:00.000]  他中了風
[00:08:00.000 --> 00:08:01.000]  中了風
[00:08:01.000 --> 00:08:03.000]  然後就死了
[00:08:03.000 --> 00:08:08.000]  現在猶太人叫烏西亞
[00:08:08.000 --> 00:08:09.000]  烏西亞
[00:08:09.000 --> 00:08:11.000]  現在南部的王
[00:08:11.000 --> 00:08:13.000]  烏西亞
[00:08:13.000 --> 00:08:15.000]  當時大麻風
[00:08:15.000 --> 00:08:17.000]  當時大麻風
[00:08:17.000 --> 00:08:20.000]  住在別院
[00:08:20.000 --> 00:08:23.000]  住在王宮隔壁的房子
[00:08:23.000 --> 00:08:25.000]  王宮隔壁的房子
[00:08:25.000 --> 00:08:29.000]  他沒有離開哪裡
[00:08:29.000 --> 00:08:31.000]  他不能離開別的地方
[00:08:31.000 --> 00:08:33.000]  他只能說
[00:08:33.000 --> 00:08:35.000]  他不能管理家事
[00:08:35.000 --> 00:08:37.000]  不能管理國事
[00:08:37.000 --> 00:08:39.000]  他不能管理家事
[00:08:39.000 --> 00:08:41.000]  他的兒子代他辭職
[00:08:41.000 --> 00:08:43.000]  他兒子代他辭職
[00:08:43.000 --> 00:08:45.000]  過了多少年死呢
[00:08:45.000 --> 00:08:47.000]  過了多少年之後
[00:08:47.000 --> 00:08:49.000]  已經沒有說
[00:08:49.000 --> 00:08:51.000]  不過估計有十年
[00:08:51.000 --> 00:08:53.000]  估計有十年
[00:08:53.000 --> 00:08:55.000]  雖然這個烏西亞有災難
[00:08:55.000 --> 00:08:57.000]  雖然烏西亞有災難
[00:08:57.000 --> 00:08:59.000]  上帝仍然給他多久
[00:08:59.000 --> 00:09:01.000]  給多久
[00:09:01.000 --> 00:09:03.000]  給了十年
[00:09:03.000 --> 00:09:05.000]  那個King of Elam呢
[00:09:05.000 --> 00:09:07.000]  King of Elam
[00:09:07.000 --> 00:09:09.000]  Elam王
[00:09:09.000 --> 00:09:11.000]  一年時間
[00:09:11.000 --> 00:09:13.000]  上帝給了他災難
[00:09:13.000 --> 00:09:15.000]  給了他災難
[00:09:15.000 --> 00:09:17.000]  都是有恩典
[00:09:17.000 --> 00:09:19.000]  給了他災難
[00:09:19.000 --> 00:09:21.000]  都是有恩典
[00:09:21.000 --> 00:09:23.000]  你是要將他的事實
[00:09:23.000 --> 00:09:25.000]  和當時的文化比較
[00:09:25.000 --> 00:09:27.000]  你是要將他的事實
[00:09:27.000 --> 00:09:29.000]  和當時的文化比較
[00:09:29.000 --> 00:09:31.000]  然後他說
[00:09:31.000 --> 00:09:33.000]  亞撒利亞與他列祖同睡
[00:09:33.000 --> 00:09:35.000]  亞撒利亞與他列祖同睡
[00:09:35.000 --> 00:09:37.000]  亞撒利亞與他列祖同睡的時候
[00:09:37.000 --> 00:09:39.000]  就是約上帝呼召
[00:09:39.000 --> 00:09:41.000]  就是約上帝呼召
[00:09:41.000 --> 00:09:43.000]  以賽亞先知的時候
[00:09:43.000 --> 00:09:45.000]  就是約上帝呼召
[00:09:45.000 --> 00:09:47.000]  以賽亞先知的時候
[00:09:47.000 --> 00:09:49.000]  以賽亞先知
[00:09:49.000 --> 00:09:51.000]  我希望有一天和大家分享以賽亞書
[00:09:51.000 --> 00:09:53.000]  我希望有一天和大家分享以賽亞書
[00:09:53.000 --> 00:09:55.000]  我希望有一天和大家分享以賽亞書
[00:09:55.000 --> 00:09:57.000]  我希望有一天和大家分享以賽亞書
[00:09:57.000 --> 00:09:59.000]  我希望有一天和大家分享以賽亞書
[00:09:59.000 --> 00:10:01.000]  我希望有一天和大家分享以賽亞書
[00:10:01.000 --> 00:10:03.000]  我希望有一天和大家分享以賽亞書
[00:10:03.000 --> 00:10:05.000]  我希望有一天和大家分享以賽亞書
[00:10:05.000 --> 00:10:07.000]  我希望有一天和大家分享以賽亞書
[00:10:07.000 --> 00:10:09.000]  我希望有一天和大家分享以賽亞書
[00:10:09.000 --> 00:10:11.000]  我希望有一天和大家分享以賽亞書
[00:10:11.000 --> 00:10:13.000]  我希望有一天和大家分享以賽亞書
[00:10:13.000 --> 00:10:15.000]  我希望有一天和大家分享以賽亞書
[00:10:15.000 --> 00:10:17.000]  我希望有一天和大家分享以賽亞書
[00:10:17.000 --> 00:10:19.000]  我希望有一天和大家分享以賽亞書
[00:10:19.000 --> 00:10:21.000]  我希望有一天和大家分享以賽亞書
[00:10:21.000 --> 00:10:23.000]  我希望有一天和大家分享以賽亞書
[00:10:23.000 --> 00:10:25.000]  我希望有一天和大家分享以賽亞書
[00:10:25.000 --> 00:10:27.000]  我希望有一天和大家分享以賽亞書
[00:10:27.000 --> 00:10:29.000]  我希望有一天和大家分享以賽亞書
[00:10:29.000 --> 00:10:31.000]  我希望有一天和大家分享以賽亞書
[00:10:31.000 --> 00:10:33.000]  我希望有一天和大家分享以賽亞書
[00:10:33.000 --> 00:10:35.000]  我希望有一天和大家分享以賽亞書
[00:10:35.000 --> 00:10:37.000]  我希望有一天和大家分享以賽亞書
[00:10:37.000 --> 00:10:39.000]  我希望有一天和大家分享以賽亞書
[00:10:39.000 --> 00:10:41.000]  我希望有一天和大家分享以賽亞書
[00:10:41.000 --> 00:10:43.000]  我希望有一天和大家分享以賽亞書
[00:10:43.000 --> 00:10:45.000]  我希望有一天和大家分享以賽亞書
[00:10:45.000 --> 00:10:47.000]  我希望有一天和大家分享以賽亞書
[00:10:47.000 --> 00:10:49.000]  我希望有一天和大家分享以賽亞書
[00:10:49.000 --> 00:10:51.000]  我希望有一天和大家分享以賽亞書
[00:10:51.000 --> 00:10:53.000]  我希望有一天和大家分享以賽亞書
[00:10:53.000 --> 00:10:55.000]  我希望有一天和大家分享以賽亞書
[00:10:55.000 --> 00:10:57.000]  我希望有一天和大家分享以賽亞書
[00:10:57.000 --> 00:10:59.000]  我希望有一天和大家分享以賽亞書
[00:10:59.000 --> 00:11:01.000]  我希望有一天和大家分享以賽亞書
[00:11:01.000 --> 00:11:03.000]  我希望有一天和大家分享以賽亞書
[00:11:03.000 --> 00:11:05.000]  我希望有一天和大家分享以賽亞書
[00:11:05.000 --> 00:11:07.000]  我希望有一天和大家分享以賽亞書
[00:11:07.000 --> 00:11:09.000]  我希望有一天和大家分享以賽亞書
[00:11:09.000 --> 00:11:11.000]  我希望有一天和大家分享以賽亞書
[00:11:11.000 --> 00:11:13.000]  我希望有一天和大家分享以賽亞書
[00:11:13.000 --> 00:11:15.000]  我希望有一天和大家分享以賽亞書
[00:11:15.000 --> 00:11:17.000]  我希望有一天和大家分享以賽亞書
[00:11:17.000 --> 00:11:19.000]  我希望有一天和大家分享以賽亞書
[00:11:19.000 --> 00:11:21.000]  我希望有一天和大家分享以賽亞書
[00:11:21.000 --> 00:11:23.000]  我希望有一天和大家分享以賽亞書
[00:11:23.000 --> 00:11:25.000]  我希望有一天和大家分享以賽亞書
[00:11:25.000 --> 00:11:27.000]  我希望有一天和大家分享以賽亞書
[00:11:27.000 --> 00:11:29.000]  我希望有一天和大家分享以賽亞書
[00:11:29.000 --> 00:11:31.000]  我希望有一天和大家分享以賽亞書
[00:11:31.000 --> 00:11:33.000]  我希望有一天和大家分享以賽亞書
[00:11:33.000 --> 00:11:35.000]  我希望有一天和大家分享以賽亞書
[00:11:35.000 --> 00:11:37.000]  我希望有一天和大家分享以賽亞書
[00:11:37.000 --> 00:11:39.000]  我希望有一天和大家分享以賽亞書
[00:11:39.000 --> 00:11:41.000]  我希望有一天和大家分享以賽亞書
[00:11:41.000 --> 00:11:43.000]  我希望有一天和大家分享以賽亞書
[00:11:43.000 --> 00:11:45.000]  我希望有一天和大家分享以賽亞書
[00:11:45.000 --> 00:11:47.000]  我希望有一天和大家分享以賽亞書
[00:11:47.000 --> 00:11:49.000]  我希望有一天和大家分享以賽亞書
[00:11:49.000 --> 00:11:51.000]  我希望有一天和大家分享以賽亞書
[00:11:51.000 --> 00:11:53.000]  我希望有一天和大家分享以賽亞書
[00:11:53.000 --> 00:11:55.000]  我希望有一天和大家分享以賽亞書
[00:11:55.000 --> 00:11:57.000]  我希望有一天和大家分享以賽亞書
[00:11:57.000 --> 00:11:59.000]  我希望有一天和大家分享以賽亞書
[00:11:59.000 --> 00:12:01.000]  我希望有一天和大家分享以賽亞書
[00:12:01.000 --> 00:12:03.000]  我希望有一天和大家分享以賽亞書
[00:12:03.000 --> 00:12:05.000]  我希望有一天和大家分享以賽亞書
[00:12:05.000 --> 00:12:07.000]  我希望有一天和大家分享以賽亞書
[00:12:07.000 --> 00:12:09.000]  我希望有一天和大家分享以賽亞書
[00:12:09.000 --> 00:12:11.000]  我希望有一天和大家分享以賽亞書
[00:12:11.000 --> 00:12:13.000]  我希望有一天和大家分享以賽亞書
[00:12:13.000 --> 00:12:15.000]  我希望有一天和大家分享以賽亞書
[00:12:15.000 --> 00:12:17.000]  我希望有一天和大家分享以賽亞書
[00:12:17.000 --> 00:12:19.000]  我希望有一天和大家分享以賽亞書
[00:12:19.000 --> 00:12:21.000]  我希望有一天和大家分享以賽亞書
[00:12:21.000 --> 00:12:23.000]  我希望有一天和大家分享以賽亞書
[00:12:23.000 --> 00:12:25.000]  我希望有一天和大家分享以賽亞書
[00:12:25.000 --> 00:12:27.000]  我希望有一天和大家分享以賽亞書
[00:12:27.000 --> 00:12:29.000]  我希望有一天和大家分享以賽亞書
[00:12:29.000 --> 00:12:31.000]  我希望有一天和大家分享以賽亞書
[00:12:31.000 --> 00:12:33.000]  我希望有一天和大家分享以賽亞書
[00:12:33.000 --> 00:12:35.000]  我希望有一天和大家分享以賽亞書
[00:12:35.000 --> 00:12:37.000]  我希望有一天和大家分享以賽亞書
[00:12:37.000 --> 00:12:39.000]  我希望有一天和大家分享以賽亞書
[00:12:39.000 --> 00:12:41.000]  我希望有一天和大家分享以賽亞書
[00:12:41.000 --> 00:12:43.000]  我希望有一天和大家分享以賽亞書
[00:12:43.000 --> 00:12:45.000]  我希望有一天和大家分享以賽亞書
[00:12:45.000 --> 00:12:47.000]  我希望有一天和大家分享以賽亞書
[00:12:47.000 --> 00:12:49.000]  我希望有一天和大家分享以賽亞書
[00:12:49.000 --> 00:12:51.000]  我希望有一天和大家分享以賽亞書
[00:12:51.000 --> 00:12:53.000]  我希望有一天和大家分享以賽亞書
[00:12:53.000 --> 00:12:55.000]  我希望有一天和大家分享以賽亞書
[00:12:55.000 --> 00:12:57.000]  我希望有一天和大家分享以賽亞書
[00:12:57.000 --> 00:12:59.000]  我希望有一天和大家分享以賽亞書
[00:12:59.000 --> 00:13:01.000]  我希望有一天和大家分享以賽亞書
[00:13:01.000 --> 00:13:03.000]  我希望有一天和大家分享以賽亞書
[00:13:03.000 --> 00:13:05.000]  我希望有一天和大家分享以賽亞書
[00:13:05.000 --> 00:13:07.000]  我希望有一天和大家分享以賽亞書
[00:13:07.000 --> 00:13:09.000]  我希望有一天和大家分享以賽亞書
[00:13:09.000 --> 00:13:11.000]  我希望有一天和大家分享以賽亞書
[00:13:11.000 --> 00:13:13.000]  我希望有一天和大家分享以賽亞書
[00:13:13.000 --> 00:13:15.000]  我希望有一天和大家分享以賽亞書
[00:13:15.000 --> 00:13:17.000]  我希望有一天和大家分享以賽亞書
[00:13:17.000 --> 00:13:19.000]  我希望有一天和大家分享以賽亞書
[00:13:19.000 --> 00:13:21.000]  我希望有一天和大家分享以賽亞書
[00:13:21.000 --> 00:13:23.000]  我希望有一天和大家分享以賽亞書
[00:13:23.000 --> 00:13:25.000]  我希望有一天和大家分享以賽亞書
[00:13:25.000 --> 00:13:27.000]  我希望有一天和大家分享以賽亞書
[00:13:27.000 --> 00:13:29.000]  我希望有一天和大家分享以賽亞書
[00:13:29.000 --> 00:13:31.000]  我希望有一天和大家分享以賽亞書
[00:13:31.000 --> 00:13:33.000]  我希望有一天和大家分享以賽亞書
[00:13:33.000 --> 00:13:35.000]  我希望有一天和大家分享以賽亞書
[00:13:35.000 --> 00:13:37.000]  我希望有一天和大家分享以賽亞書
[00:13:37.000 --> 00:13:39.000]  我希望有一天和大家分享以賽亞書
[00:13:39.000 --> 00:13:41.000]  我希望有一天和大家分享以賽亞書
[00:13:41.000 --> 00:13:43.000]  我希望有一天和大家分享以賽亞書
[00:13:43.000 --> 00:13:45.000]  我希望有一天和大家分享以賽亞書
[00:13:45.000 --> 00:13:47.000]  我希望有一天和大家分享以賽亞書
[00:13:47.000 --> 00:13:49.000]  我希望有一天和大家分享以賽亞書
[00:13:49.000 --> 00:13:51.000]  我希望有一天和大家分享以賽亞書
[00:13:51.000 --> 00:13:53.000]  我希望有一天和大家分享以賽亞書
[00:13:53.000 --> 00:13:55.000]  我希望有一天和大家分享以賽亞書
[00:13:55.000 --> 00:13:57.000]  我希望有一天和大家分享以賽亞書
[00:13:57.000 --> 00:13:59.000]  我希望有一天和大家分享以賽亞書
[00:13:59.000 --> 00:14:01.000]  我希望有一天和大家分享以賽亞書
[00:14:01.000 --> 00:14:03.000]  我希望有一天和大家分享以賽亞書
[00:14:03.000 --> 00:14:05.000]  我希望有一天和大家分享以賽亞書
[00:14:05.000 --> 00:14:07.000]  我希望有一天和大家分享以賽亞書
[00:14:07.000 --> 00:14:09.000]  我希望有一天和大家分享以賽亞書
[00:14:09.000 --> 00:14:11.000]  我希望有一天和大家分享以賽亞書
[00:14:11.000 --> 00:14:13.000]  我希望有一天和大家分享以賽亞書
[00:14:13.000 --> 00:14:15.000]  我希望有一天和大家分享以賽亞書
[00:14:15.000 --> 00:14:17.000]  我希望有一天和大家分享以賽亞書
[00:14:17.000 --> 00:14:19.000]  我希望有一天和大家分享以賽亞書
[00:14:19.000 --> 00:14:21.000]  我希望有一天和大家分享以賽亞書
