
[00:00:00.000 --> 00:00:05.800]  頂止每樣我們同心低頭禱告
[00:03:49.600 --> 00:03:53.600]  他們至少有很多要去禁戒的事
[00:03:53.600 --> 00:03:56.000]  但是很多解經家
[00:03:56.000 --> 00:03:57.600]  他們一直都覺得
[00:03:57.600 --> 00:03:59.400]  其實不一定是這樣的
[00:03:59.400 --> 00:04:00.000]  為什麼呢?
[00:04:00.000 --> 00:04:02.600]  因為外邦人可能會在中間
[00:04:02.600 --> 00:04:05.200]  他們有些跟隨了猶太人的禮節
[00:04:05.200 --> 00:04:06.800]  同樣也有一些猶太人
[00:04:06.800 --> 00:04:10.200]  他們活在外邦人的中間
[00:04:10.200 --> 00:04:11.400]  所以對於我們來說
[00:04:11.400 --> 00:04:12.800]  我們去想強者
[00:04:12.800 --> 00:04:14.600]  我們去想弱者的時間
[00:04:14.600 --> 00:04:16.600]  我們可能很快就會想
[00:04:16.600 --> 00:04:18.600]  強者是不是就是信主信得久的呢?
[00:04:18.600 --> 00:04:20.200]  我信了五年了
[00:04:20.200 --> 00:04:21.800]  我信了十年了
[00:04:21.800 --> 00:04:23.000]  或者我們會覺得
[00:04:23.000 --> 00:04:26.800]  弱者是不是就是初信的弟兄呢?
[00:04:26.800 --> 00:04:29.200]  是不是侍奉的人就特別強呢?
[00:04:29.200 --> 00:04:31.400]  是不是我們平信徒
[00:04:31.400 --> 00:04:33.400]  我們可能只是做接待
[00:04:33.400 --> 00:04:35.800]  我們可能只是在團契裏領私
[00:04:35.800 --> 00:04:37.600]  我們就特別弱呢?
[00:04:37.600 --> 00:04:39.000]  都不一定
[00:04:39.000 --> 00:04:41.000]  似乎今天他提醒我們
[00:04:41.000 --> 00:04:43.600]  我們有機會我們是強者
[00:04:43.600 --> 00:04:46.000]  我們同樣有機會我們也是弱者
[00:04:46.000 --> 00:04:48.200]  我們不要自以為是強者
[00:04:48.200 --> 00:04:51.600]  同樣我們也不要去標籤別人是弱者
[00:04:51.600 --> 00:04:53.000]  我們眾人在主義面前
[00:04:53.000 --> 00:04:55.400]  我們都要去自省
[00:04:55.400 --> 00:04:58.200]  但是我們怎樣可以像保羅一樣說
[00:04:58.200 --> 00:05:00.400]  我們不要令到人叛島
[00:05:00.400 --> 00:05:03.800]  或者我們不要被人去叛島呢?
[00:05:03.800 --> 00:05:06.000]  我們今天會嘗試用三個原則
[00:05:06.000 --> 00:05:07.000]  在這段經文裏面
[00:05:07.000 --> 00:05:09.400]  我們看到保羅給我們的提醒
[00:05:09.400 --> 00:05:12.200]  第一個提醒就是一個信心的原則
[00:05:12.200 --> 00:05:13.600]  保羅提醒我們什麼呢?
[00:05:13.600 --> 00:05:16.600]  我們要堅信不移
[00:05:16.600 --> 00:05:18.200]  在第五節那裏說什麼?
[00:05:18.200 --> 00:05:22.400]  只要各人心裏要以見堅定
[00:05:22.400 --> 00:05:24.200]  在呂鎮忠的《日本》裏面說
[00:05:24.200 --> 00:05:26.000]  各人自己的心思
[00:05:26.000 --> 00:05:29.800]  要把堅確的信念抱定
[00:05:29.800 --> 00:05:32.600]  這裏說到我們大家都認同的
[00:05:32.600 --> 00:05:34.800]  這個信念是從基督而來
[00:05:34.800 --> 00:05:36.400]  是按著真理的
[00:05:36.400 --> 00:05:38.000]  但是他仍然都說
[00:05:38.000 --> 00:05:42.400]  各人要按著各人的心思堅信去抱定
[00:05:42.400 --> 00:05:45.200]  說到我們原來在信仰裏面
[00:05:45.200 --> 00:05:47.200]  是會有不同的表達的
[00:05:47.200 --> 00:05:49.800]  是有機會有不一樣的
[00:05:49.800 --> 00:05:51.600]  但是我們要怎樣呢?
[00:05:51.600 --> 00:05:54.200]  我們可能在信仰不同的階段
[00:05:54.200 --> 00:05:55.400]  可能是初信
[00:05:55.400 --> 00:05:57.800]  可能我們是信了長一點的日子
[00:05:57.800 --> 00:05:59.800]  又或者你多走幾年之後
[00:05:59.800 --> 00:06:01.400]  你都會回頭看
[00:06:01.400 --> 00:06:03.000]  你的生命不一樣
[00:06:03.000 --> 00:06:05.000]  你可能的決定不一樣
[00:06:05.000 --> 00:06:06.400]  我舉個例子
[00:06:06.400 --> 00:06:09.800]  我聽過一個姐妹的見證
[00:06:09.800 --> 00:06:12.200]  她是一個職業的女性
[00:06:12.200 --> 00:06:16.000]  她已經是兩個女兒的媽媽
[00:06:16.000 --> 00:06:19.200]  當她有了第三個小朋友出生的時候
[00:06:19.200 --> 00:06:23.000]  她身體有些需要
[00:06:23.000 --> 00:06:25.200]  所以當她在接近三歲的時候
[00:06:25.200 --> 00:06:26.800]  她的身體越來越差
[00:06:26.800 --> 00:06:30.000]  這個媽媽就決定辭了工作
[00:06:30.000 --> 00:06:31.400]  希望去照顧她
[00:06:31.400 --> 00:06:34.000]  希望可以為她的兒子做多一些事情
[00:06:34.000 --> 00:06:36.000]  但是在她辭工沒多久之後
[00:06:36.000 --> 00:06:39.600]  她的兒子就回到天父的懷裡
[00:06:39.600 --> 00:06:42.800]  在事後這個姐妹都和我分享
[00:06:42.800 --> 00:06:46.200]  其實想起當時辭工這個決定
[00:06:46.200 --> 00:06:48.200]  未必是最大有幫助
[00:06:48.200 --> 00:06:51.200]  因為未必它有幫到什麼
[00:06:51.200 --> 00:06:53.200]  實際的在醫療上
[00:06:53.200 --> 00:06:55.000]  在心力上
[00:06:55.000 --> 00:06:57.800]  這個不是一個必要的決定
[00:06:57.800 --> 00:07:00.200]  所以當我們去看回這段經文
[00:07:00.200 --> 00:07:01.400]  我們就會明白
[00:07:01.400 --> 00:07:03.800]  其實每個人在每個時期
[00:07:03.800 --> 00:07:05.000]  我們的生命週期
[00:07:05.000 --> 00:07:08.000]  當你去想回過往我做這個決定
[00:07:08.000 --> 00:07:09.400]  可能今天我在神裡面
[00:07:09.400 --> 00:07:10.800]  我又長成了
[00:07:10.800 --> 00:07:12.200]  我又行前了
[00:07:12.200 --> 00:07:14.200]  我今天不會這樣做了
[00:07:14.200 --> 00:07:16.400]  可能我以前會不吃
[00:07:16.400 --> 00:07:17.800]  我今天會吃
[00:07:17.800 --> 00:07:21.000]  可能我以前會決定我辭職
[00:07:21.000 --> 00:07:24.000]  我今天會想其實我都不用辭職
[00:07:24.000 --> 00:07:25.800]  原來我們在神裡面
[00:07:25.800 --> 00:07:27.200]  我們在不同的階段
[00:07:27.200 --> 00:07:29.400]  會有不同的表達
[00:07:29.400 --> 00:07:32.200]  所以聖經怎樣去提醒我們呢?
[00:07:32.200 --> 00:07:34.400]  在第十四節這個經文
[00:07:34.400 --> 00:07:35.800]  似乎是特別對著
[00:07:35.800 --> 00:07:38.000]  這裡所討論的弱者所說的
[00:07:38.000 --> 00:07:38.600]  它說什麼呢?
[00:07:38.600 --> 00:07:43.400]  「我憑著主耶穌基督確知心順」
[00:07:43.400 --> 00:07:46.600]  「凡物本來沒有不潔淨的」
[00:07:46.600 --> 00:07:48.800]  「唯獨人以為不潔淨的」
[00:07:48.800 --> 00:07:51.200]  「在他就不潔淨了」
[00:07:51.200 --> 00:07:53.400]  這裡保羅很客觀地說
[00:07:53.400 --> 00:07:55.200]  原來每一樣物件
[00:07:55.200 --> 00:07:57.600]  本身是沒有不潔淨的
[00:07:57.600 --> 00:08:00.200]  他去提醒弱者
[00:08:00.200 --> 00:08:02.200]  他們有很多禁戒的人說
[00:08:02.200 --> 00:08:04.400]  其實不是絕對的
[00:08:04.400 --> 00:08:08.600]  所以我們要慢慢去看清楚這些事
[00:08:08.600 --> 00:08:10.400]  同樣也提醒
[00:08:10.400 --> 00:08:13.200]  在這裡說他對強者有一個描述
[00:08:13.200 --> 00:08:15.800]  在二十二節裡面說什麼呢?
[00:08:15.800 --> 00:08:19.200]  「人在自己以為可行的事上」
[00:08:19.200 --> 00:08:21.400]  「不能自責就有福了」
[00:08:21.400 --> 00:08:24.400]  這裡說到原來強者他們的信心
[00:08:24.400 --> 00:08:28.200]  是領受他們從主而來的自由
[00:08:28.200 --> 00:08:30.600]  他們可以做的事
[00:08:30.600 --> 00:08:33.200]  原來這個對他們來說是一個福氣
[00:08:33.200 --> 00:08:37.600]  他們不需要受很多其他人眼光的顧慮
[00:08:37.600 --> 00:08:39.400]  那些的困擾
[00:08:39.400 --> 00:08:42.200]  但是這裡有一個很重要的原則
[00:08:42.200 --> 00:08:43.800]  給每一個的信徒
[00:08:43.800 --> 00:08:46.000]  在第二十三節他繼續說
[00:08:46.000 --> 00:08:50.200]  「若有疑心疑吃的就必有罪」
[00:08:50.200 --> 00:08:53.600]  這裡說到我們每人保持著我們的信念
[00:08:53.600 --> 00:08:56.800]  同樣我們不可以去懷疑
[00:08:56.800 --> 00:09:00.000]  我們要彼此在神裡面去輔助
[00:09:00.000 --> 00:09:02.800]  以致我們在信心上面去成長
[00:09:02.800 --> 00:09:06.000]  保羅這裡沒有去特別幫助任何一邊
[00:09:06.000 --> 00:09:08.400]  他似乎對弱者都有一個提醒
[00:09:08.400 --> 00:09:10.400]  喂!你去看清楚
[00:09:10.400 --> 00:09:13.000]  他期望他的信心是成長
[00:09:13.000 --> 00:09:15.000]  他期望他將來有一天
[00:09:15.000 --> 00:09:18.000]  他的良心可以在神裡面活得更自由
[00:09:18.000 --> 00:09:19.400]  可以在他的信念
[00:09:19.400 --> 00:09:23.000]  在他真理上面可以更加長進
[00:09:23.000 --> 00:09:24.600]  這個是保羅提醒我們
[00:09:24.600 --> 00:09:26.200]  我們在神裡面
[00:09:26.200 --> 00:09:27.400]  雖然我們不同階段
[00:09:27.400 --> 00:09:28.800]  我們的信心原則是什麼?
[00:09:28.800 --> 00:09:30.400]  我們都要堅信不移
[00:09:30.400 --> 00:09:32.200]  我們都要彼此在神裡面
[00:09:32.200 --> 00:09:33.600]  抱著我們在那個階段
[00:09:33.600 --> 00:09:36.600]  我們可以對神投入的信心
[00:09:36.600 --> 00:09:40.200]  第二個原則是一個愛心的原則
[00:09:40.200 --> 00:09:43.000]  在第十三節裡面說什麼呢?
[00:09:43.000 --> 00:09:45.200]  「寧可定義,誰也不及
[00:09:45.200 --> 00:09:50.000]  抵輕放下半腳跌人之物」
[00:09:50.000 --> 00:09:52.200]  這裡保羅去提醒
[00:09:52.200 --> 00:09:54.400]  特別是提醒強者
[00:09:54.400 --> 00:09:57.000]  他說到我們要立定心意做什麼呢?
[00:09:57.000 --> 00:10:01.800]  「寧可定義,我們不要使弟兄跌倒」
[00:10:01.800 --> 00:10:07.000]  什麼叫做不要使弟兄跌倒呢?
[00:10:07.000 --> 00:10:10.600]  我們看看第十五節
[00:10:10.600 --> 00:10:13.400]  「你若因食物叫弟兄憂愁
[00:10:13.400 --> 00:10:16.600]  就是不按著愛人的道理行」
[00:10:16.600 --> 00:10:18.600]  「基督已經替他死」
[00:10:18.600 --> 00:10:22.000]  「你不可因你的食物叫他敗壞」
[00:10:22.000 --> 00:10:24.000]  二十節更加說到什麼呢?
[00:10:24.000 --> 00:10:28.000]  「你不可因食物毀壞神的工程
[00:10:28.000 --> 00:10:29.800]  凡物固然潔淨
[00:10:29.800 --> 00:10:32.600]  但有人因食物叫人跌倒
[00:10:32.600 --> 00:10:36.000]  他就是他的罪」
[00:10:36.000 --> 00:10:39.800]  這裡說到原來當我們去運用
[00:10:39.800 --> 00:10:43.000]  我們的自由的時間
[00:10:43.000 --> 00:10:44.800]  可能我們生活榜樣
[00:10:44.800 --> 00:10:47.600]  會令到身邊的人在良心
[00:10:47.600 --> 00:10:50.600]  在信心、在愛心上面跌倒
[00:10:50.600 --> 00:10:53.000]  而這裡更加形容的是什麼呢?
[00:10:53.000 --> 00:10:55.600]  原來這個是毀壞神的工程
[00:10:55.600 --> 00:10:57.400]  究竟是什麼工程呢?
[00:10:57.400 --> 00:10:58.400]  這裡說到的就是
[00:10:58.400 --> 00:11:02.000]  我們會令到他們的屬靈生命受傷害
[00:11:02.000 --> 00:11:05.200]  我們會令到他們在信心、愛心上面跌倒
[00:11:05.200 --> 00:11:07.600]  既然神用他的愛子
[00:11:07.600 --> 00:11:09.600]  在十誡上流出的補血成就
[00:11:09.600 --> 00:11:10.600]  這個這麼大的功
[00:11:10.600 --> 00:11:12.800]  去拯救你身邊的弟兄姐妹
[00:11:12.800 --> 00:11:15.000]  原來我們可能會因為我們
[00:11:15.000 --> 00:11:16.600]  運用我們的權利
[00:11:16.600 --> 00:11:18.200]  我們令到身邊的人跌倒
[00:11:18.200 --> 00:11:19.600]  我們毀壞了
[00:11:19.600 --> 00:11:23.200]  他們在他們的階段上面的信心
[00:11:23.200 --> 00:11:26.000]  所以我們要去小心
[00:11:26.000 --> 00:11:28.200]  我記得曾經在
[00:11:28.200 --> 00:11:30.400]  我帶領的一個牧區裏面
[00:11:30.400 --> 00:11:33.600]  有一個實習的神學生
[00:11:33.600 --> 00:11:35.200]  他落到一個小組
[00:11:35.200 --> 00:11:37.800]  他本身來自一個成人區的小組
[00:11:37.800 --> 00:11:40.000]  當時他去到我們青少年牧區
[00:11:40.000 --> 00:11:42.600]  有一個實習
[00:11:42.600 --> 00:11:45.000]  要成為一個協助組長的角色
[00:11:45.000 --> 00:11:47.400]  當時對他來說很大的困難
[00:11:47.400 --> 00:11:52.200]  因為青少年和成人的小組的氣氛很不同
[00:11:52.200 --> 00:11:53.800]  可能你都會想像到
[00:11:53.800 --> 00:11:56.400]  今天我們團契和隔離團契
[00:11:56.400 --> 00:12:00.800]  或者我們和第二個年齡階層的團契
[00:12:00.800 --> 00:12:02.800]  都有很不同的氣質
[00:12:02.800 --> 00:12:06.400]  所以當這個神學生去到實習的時間
[00:12:06.400 --> 00:12:08.400]  他面對很多困難
[00:12:08.400 --> 00:12:09.800]  他們溝通不到
[00:12:09.800 --> 00:12:12.200]  他們行事的方法不一樣
[00:12:12.200 --> 00:12:15.000]  但是其實在中間有沒有絕對的呢
[00:12:15.000 --> 00:12:16.000]  似乎沒有的
[00:12:16.000 --> 00:12:18.000]  因為我們來自不同的背景
[00:12:18.000 --> 00:12:21.400]  我們在不同的地方去領受神的恩典
[00:12:21.400 --> 00:12:24.600]  可能缺陷的是我們中間未有的默契
[00:12:24.600 --> 00:12:26.800]  和我們有多少愛心
[00:12:26.800 --> 00:12:29.600]  但是很可惜在這個實習裏面
[00:12:29.600 --> 00:12:31.800]  這個神學生和組長的溝通
[00:12:31.800 --> 00:12:34.800]  他們中間起了很大的爭論
[00:12:34.800 --> 00:12:37.200]  甚至當時的青少年組長
[00:12:37.200 --> 00:12:39.400]  給到神學生一個很大
[00:12:39.400 --> 00:12:41.400]  屬靈生命上的傷害
[00:12:41.400 --> 00:12:45.800]  令到他在信心上都有軟弱的時間
[00:12:45.800 --> 00:12:47.800]  弟兄姊妹
[00:12:47.800 --> 00:12:50.600]  當我們要去面對我們身邊的
[00:12:50.600 --> 00:12:52.000]  無論是侍奉的
[00:12:52.000 --> 00:12:54.000]  無論是我們的團友
[00:12:54.000 --> 00:12:55.400]  我們都要記住
[00:12:55.400 --> 00:12:58.400]  我們要按著愛心而行
[00:12:58.400 --> 00:13:02.600]  這裏繼續在二十一節裏面講什麼呢
[00:13:02.600 --> 00:13:04.600]  無論吃肉喝酒
[00:13:04.600 --> 00:13:06.200]  是什麽別的事
[00:13:06.200 --> 00:13:07.800]  叫弟兄跌倒的
[00:13:07.800 --> 00:13:09.400]  我們一概不好做
[00:13:09.400 --> 00:13:10.600]  這裏講到愛心
[00:13:10.600 --> 00:13:12.000]  按愛心而行的
[00:13:12.000 --> 00:13:13.400]  不單止是吃喝
[00:13:13.400 --> 00:13:15.400]  是無論什麽別的事
[00:13:15.400 --> 00:13:17.600]  所以弟兄姊妹我們要很小心
[00:13:17.600 --> 00:13:20.400]  當我們剛才問過的很多問題
[00:13:20.400 --> 00:13:22.400]  很多可以做
[00:13:22.400 --> 00:13:23.800]  很多不可以做
[00:13:23.800 --> 00:13:25.000]  我們都要去留意
[00:13:25.000 --> 00:13:28.400]  我們有沒有按著愛弟兄姊妹的心
[00:13:28.400 --> 00:13:32.200]  有沒有按著做奏神教會的心去做
[00:13:32.200 --> 00:13:36.400]  以致我們不要叫其他人跌倒
[00:13:36.400 --> 00:13:38.800]  在十五章一至到三節裏面
[00:13:38.800 --> 00:13:40.400]  繼續講我們怎樣去
[00:13:40.400 --> 00:13:42.600]  運用這個愛心的原則呢
[00:13:42.600 --> 00:13:44.000]  我們不用別人跌倒
[00:13:44.000 --> 00:13:46.200]  我們怎樣可以去做好些呢
[00:13:46.200 --> 00:13:49.200]  這裏第十五章一至三節裏面講
[00:13:49.200 --> 00:13:50.200]  我們堅固的人
[00:13:50.200 --> 00:13:53.200]  應當擔當不堅固人的軟弱
[00:13:53.200 --> 00:13:54.600]  不求自己的喜悅
[00:13:54.600 --> 00:13:57.400]  我們各人勿要叫鄰舍喜悅
[00:13:57.400 --> 00:13:59.000]  使他得激處
[00:13:59.000 --> 00:14:00.800]  建立德行
[00:14:00.800 --> 00:14:03.600]  因為基督也不求自己的喜悅
[00:14:03.600 --> 00:14:05.400]  如經上所記
[00:14:05.400 --> 00:14:08.000]  辱罵你的辱罵
[00:14:08.000 --> 00:14:11.400]  你人的辱罵都落在我身上
[00:14:11.400 --> 00:14:13.000]  這裏講到我們
[00:14:13.000 --> 00:14:14.000]  不要使人跌倒
[00:14:14.000 --> 00:14:16.600]  我們怎樣可以去找一樣代替呢
[00:14:16.600 --> 00:14:20.000]  我們要用彼此去擔當的心
[00:14:20.000 --> 00:14:22.600]  我們要擔當我們中間軟弱的
[00:14:22.600 --> 00:14:23.800]  同樣軟弱的
[00:14:23.800 --> 00:14:26.600]  我們不是永遠是等人去擔當
[00:14:26.600 --> 00:14:30.400]  我們都有一日可以去擔當其他人的需要
[00:14:30.400 --> 00:14:33.400]  這裏講到我們是效法誰的榜樣
[00:14:33.400 --> 00:14:34.600]  效法基督
[00:14:34.600 --> 00:14:36.600]  基督不求自己的喜悅
[00:14:36.600 --> 00:14:39.200]  我們的耶穌沒有求自己的喜悅
[00:14:39.200 --> 00:14:41.000]  祂求身邊的人喜悅
[00:14:41.000 --> 00:14:44.000]  祂求罪人在神裏面得到益處
[00:14:44.000 --> 00:14:45.800]  祂為他去拜低
[00:14:45.800 --> 00:14:47.400]  祂求在信主裏面
[00:14:47.400 --> 00:14:50.000]  已經認識神的人的益處
[00:14:50.000 --> 00:14:53.400]  祂為他們去到謙卑自己的生命
[00:14:53.400 --> 00:14:56.000]  成為最少的
[00:14:56.000 --> 00:14:57.200]  弟兄姊妹
[00:14:57.200 --> 00:15:00.000]  我們今日願不願意學習耶穌的榜樣
[00:15:00.000 --> 00:15:01.600]  我們按著信心
[00:15:01.600 --> 00:15:04.000]  按著愛心這樣去行呢
[00:15:04.000 --> 00:15:06.000]  在羅馬書第一個很重要的目的
[00:15:06.000 --> 00:15:09.000]  就是從述福音究竟是什麼
[00:15:09.000 --> 00:15:11.000]  第二個保羅很想講的
[00:15:11.000 --> 00:15:14.000]  就是羅馬教會他們在起紛爭
[00:15:14.000 --> 00:15:17.000]  所以保羅很想去提醒他們
[00:15:17.000 --> 00:15:19.000]  去教導他們
[00:15:19.000 --> 00:15:22.000]  不要因為這些事讓我們的弟兄
[00:15:22.000 --> 00:15:23.000]  在信心上面
[00:15:23.000 --> 00:15:25.000]  愛心上面跌倒
[00:15:25.000 --> 00:15:29.000]  所以保羅繼續去提醒信徒要怎樣做呢
[00:15:29.000 --> 00:15:31.000]  一個接納的原則
[00:15:31.000 --> 00:15:32.000]  第三個原則
[00:15:32.000 --> 00:15:35.000]  是講我們要彼此接納
[00:15:35.000 --> 00:15:36.600]  在保羅很多的書信裏面
[00:15:36.600 --> 00:15:39.000]  非常重視教會合一
[00:15:39.000 --> 00:15:42.000]  其中一個破壞教會合一的問題是什麼呢
[00:15:42.000 --> 00:15:47.000]  就是信徒間他們彼此不接納
[00:15:47.000 --> 00:15:50.000]  究竟接納是什麼意思呢
[00:15:50.000 --> 00:15:52.000]  我們看一下第一節
[00:15:52.000 --> 00:15:54.000]  其實在這段《極經文》第一節
[00:15:54.000 --> 00:15:56.000]  就已經講到信心軟弱的
[00:15:56.000 --> 00:16:00.000]  你們要彼此接納
[00:16:00.000 --> 00:16:02.000]  這裡特別去和強者講
[00:16:02.000 --> 00:16:04.000]  你們要去接納
[00:16:04.000 --> 00:16:07.000]  在你們中間軟弱的
[00:16:07.000 --> 00:16:09.000]  怎樣去接納他們呢
[00:16:09.000 --> 00:16:10.000]  繼續講
[00:16:10.000 --> 00:16:11.000]  在第三節裏面
[00:16:11.000 --> 00:16:14.000]  吃的人不可以輕看不吃的人
[00:16:14.000 --> 00:16:17.000]  不可以輕視他們是什麼意思呢
[00:16:17.000 --> 00:16:21.000]  其實原來當時在羅馬的群體裏面
[00:16:21.000 --> 00:16:23.000]  他們有些人會守日
[00:16:23.000 --> 00:16:26.000]  他們有些人會不吃某些肉類
[00:16:26.000 --> 00:16:28.000]  甚至有些人是吃素的
[00:16:28.000 --> 00:16:31.000]  但當時有些強者
[00:16:31.000 --> 00:16:34.000]  在教會中間視他們為軟弱
[00:16:34.000 --> 00:16:36.000]  甚至視他們為迷信
[00:16:36.000 --> 00:16:38.000]  這個輕視的意思
[00:16:38.000 --> 00:16:40.000]  是看他們去迷信
[00:16:40.000 --> 00:16:42.000]  但保羅提醒弟兄姊妹
[00:16:42.000 --> 00:16:44.000]  我們都是在神裏面
[00:16:44.000 --> 00:16:46.000]  持著同一的信念
[00:16:46.000 --> 00:16:47.000]  我們要堅定
[00:16:47.000 --> 00:16:52.000]  我們怎可以去看那些放棄吃肉的
