
[00:00:00.000 --> 00:00:02.000]  鄭英文早晨
[00:02:53.000 --> 00:02:56.000]  年老的時候為兩個兒子祝福
[00:02:56.000 --> 00:02:59.000]  之後為十二個兒子祝福
[00:02:59.000 --> 00:03:01.000]  三十三章摩西臨終的時候
[00:03:01.000 --> 00:03:03.000]  為以色列十二支派祝福
[00:03:03.000 --> 00:03:04.000]  所羅門獻殿的時候
[00:03:04.000 --> 00:03:06.000]  為以色列人祝福
[00:03:06.000 --> 00:03:07.000]  在舊約裡面
[00:03:07.000 --> 00:03:09.000]  祝福或者上帝賜福給人
[00:03:09.000 --> 00:03:13.000]  經常很遍佈在聖經裡面
[00:03:13.000 --> 00:03:15.000]  在新約又如何呢?
[00:03:15.000 --> 00:03:16.000]  新約裡面有些經文
[00:03:16.000 --> 00:03:18.000]  耶穌也教授過
[00:03:18.000 --> 00:03:19.000]  祂真的教導人
[00:03:19.000 --> 00:03:20.000]  祂教導人
[00:03:20.000 --> 00:03:23.000]  譬如在有些人帶小朋友來的時候
[00:03:23.000 --> 00:03:24.000]  耶穌不抗拒
[00:03:24.000 --> 00:03:26.000]  為小朋友祝福
[00:03:26.000 --> 00:03:28.000]  在路加福音六章二十八時
[00:03:28.000 --> 00:03:29.000]  耶穌這樣說
[00:03:29.000 --> 00:03:32.000]  「周作你們要為祝福祂」
[00:03:32.000 --> 00:03:34.000]  古羅也是這樣說
[00:03:34.000 --> 00:03:36.000]  十二章十四節羅馬書
[00:03:36.000 --> 00:03:37.000]  迫發你怎樣?
[00:03:37.000 --> 00:03:39.000]  「及祂祝福」
[00:03:39.000 --> 00:03:41.000]  彼得賤詩三章九節
[00:03:41.000 --> 00:03:42.000]  彼得這樣說
[00:03:42.000 --> 00:03:44.000]  「必要以惡還惡
[00:03:44.000 --> 00:03:47.000]  辱罵還辱罵,賭要祝福」
[00:03:47.000 --> 00:03:50.000]  在人與人之間是祝福
[00:03:50.000 --> 00:03:51.000]  甚至新約提醒我們
[00:03:51.000 --> 00:03:53.000]  如果那些對你不好的人
[00:03:53.000 --> 00:03:54.000]  要祝福他們
[00:03:54.000 --> 00:03:56.000]  當然也不容易做
[00:03:56.000 --> 00:03:57.000]  但祂說到原來
[00:03:57.000 --> 00:03:59.000]  祝福是人與人之間
[00:03:59.000 --> 00:04:02.000]  上帝是賜福給人
[00:04:02.000 --> 00:04:04.000]  在舊約聖經裡面
[00:04:04.000 --> 00:04:06.000]  上帝的賜福會是什麼呢?
[00:04:06.000 --> 00:04:08.000]  我們看兩段經文
[00:04:08.000 --> 00:04:11.000]  來看看上帝的賜福是怎樣
[00:04:11.000 --> 00:04:14.000]  在你未見二十六章裡面其實也很長
[00:04:14.000 --> 00:04:15.000]  我只是記錄了其中一段
[00:04:15.000 --> 00:04:18.000]  都是在講到上帝對人的祝福裡面
[00:04:18.000 --> 00:04:21.000]  我們看二十六章第五
[00:04:21.000 --> 00:04:23.000]  記錄第七節
[00:04:23.000 --> 00:04:26.000]  二十六章的第五和第六兩節
[00:04:26.000 --> 00:04:27.000]  待會讀完其他
[00:04:27.000 --> 00:04:28.000]  我們一起讀
[00:04:28.000 --> 00:04:31.000]  「預備起,你們打糧食
[00:04:31.000 --> 00:04:34.000]  要打到摘葡萄的時候
[00:04:34.000 --> 00:04:38.000]  摘葡萄要摘到殺種的時候
[00:04:38.000 --> 00:04:40.000]  並且要吃得飽足
[00:04:40.000 --> 00:04:44.000]  在你們地上安然居住
[00:04:44.000 --> 00:04:47.000]  我要治平安在你們地上
[00:04:47.000 --> 00:04:50.000]  你討我無人驚嚇
[00:04:50.000 --> 00:04:54.000]  我要叫惡獸從你們地上熄滅
[00:04:54.000 --> 00:04:58.000]  刀劍也不經過你們地」
[00:04:58.000 --> 00:05:01.000]  其中祝福講到有糧食
[00:05:01.000 --> 00:05:03.000]  由年後到年尾
[00:05:03.000 --> 00:05:05.000]  總之打糧的時候一定有糧食
[00:05:05.000 --> 00:05:06.000]  種的時候一定有收成
[00:05:06.000 --> 00:05:07.000]  幾好的一種祝福
[00:05:07.000 --> 00:05:09.000]  吃得飽足
[00:05:09.000 --> 00:05:11.000]  不會吃得不飽
[00:05:11.000 --> 00:05:14.000]  在地上能夠安然居住
[00:05:14.000 --> 00:05:16.000]  即是有安居樂業
[00:05:16.000 --> 00:05:17.000]  幾好的祝福
[00:05:17.000 --> 00:05:21.000]  還要治平安在地上
[00:05:21.000 --> 00:05:24.000]  討我無人驚嚇
[00:05:24.000 --> 00:05:25.000]  即是你睡覺的時候
[00:05:25.000 --> 00:05:27.000]  安然睡覺沒有人騷擾你
[00:05:27.000 --> 00:05:28.000]  知道有些人睡覺不行
[00:05:28.000 --> 00:05:29.000]  有些聲音
[00:05:29.000 --> 00:05:30.000]  或者很多事情在想
[00:05:30.000 --> 00:05:31.000]  你睡不著
[00:05:31.000 --> 00:05:33.000]  神會祝福給你
[00:05:33.000 --> 00:05:36.000]  你可以安然睡眠
[00:05:36.000 --> 00:05:38.000]  惡獸或有刀劍
[00:05:38.000 --> 00:05:40.000]  都不會淋到你身上
[00:05:40.000 --> 00:05:42.000]  即是有些災禍或攻擊
[00:05:42.000 --> 00:05:43.000]  神會保護你
[00:05:43.000 --> 00:05:45.000]  不受災禍淋到你身上
[00:05:45.000 --> 00:05:48.000]  這些祝福真的好
[00:05:48.000 --> 00:05:50.000]  我們看第七至第十三節
[00:05:50.000 --> 00:05:52.000]  一起預備起
[00:05:52.000 --> 00:05:54.000]  「你們追趕受敵
[00:05:54.000 --> 00:05:57.000]  他們必倒在你們刀下」
[00:05:57.000 --> 00:05:58.000]  第八節
[00:05:58.000 --> 00:06:02.000]  「你們五個人要追趕一百人
[00:06:02.000 --> 00:06:04.000]  一百人要追趕一萬人
[00:06:04.000 --> 00:06:07.000]  受敵必倒在你們刀下」
[00:06:07.000 --> 00:06:09.000]  「我要眷顧你們
[00:06:09.000 --> 00:06:11.000]  使你們生養眾多」
[00:06:11.000 --> 00:06:15.000]  「我也與你們建立所能的約」
[00:06:15.000 --> 00:06:17.000]  「你們要吃塵糧
[00:06:17.000 --> 00:06:21.000]  又有新娘挪開塵糧」
[00:06:21.000 --> 00:06:25.000]  「我要在你們中間立我的帳幕」
[00:06:25.000 --> 00:06:28.000]  「我的心也不厭惡你們」
[00:06:28.000 --> 00:06:31.000]  「我要在你們中間行走」
[00:06:31.000 --> 00:06:33.000]  「我要作你們的神」
[00:06:33.000 --> 00:06:36.000]  「你們要作我的子民」
[00:06:36.000 --> 00:06:39.000]  「我自饒說你們的神」
[00:06:39.000 --> 00:06:43.000]  「曾將你們從埃及地領出來」
[00:06:43.000 --> 00:06:46.000]  「使你們不作埃及人的奴僕」
[00:06:46.000 --> 00:06:49.000]  「我也折斷你們的褲衣」
[00:06:49.000 --> 00:06:51.000]  「叫你們挺身而走」
[00:06:51.000 --> 00:06:53.000]  當在以前的時代
[00:06:53.000 --> 00:06:54.000]  有機會要打仗
[00:06:54.000 --> 00:06:55.000]  遇到受敵
[00:06:55.000 --> 00:06:57.000]  他說遇到受敵又如何?
[00:06:57.000 --> 00:06:59.000]  受敵一定輸
[00:06:59.000 --> 00:07:00.000]  到下
[00:07:00.000 --> 00:07:02.000]  假如你打起來的時候
[00:07:02.000 --> 00:07:04.000]  你五個人可以追趕一百人
[00:07:04.000 --> 00:07:06.000]  一百人都要走
[00:07:06.000 --> 00:07:09.000]  如果有一百人追趕一萬人
[00:07:09.000 --> 00:07:11.000]  很厲害的能力
[00:07:11.000 --> 00:07:14.000]  受敵會在你刀下輸給你
[00:07:14.000 --> 00:07:15.000]  神又寄福給你
[00:07:15.000 --> 00:07:17.000]  令你新養眾多
[00:07:17.000 --> 00:07:18.000]  是一種福氣
[00:07:18.000 --> 00:07:20.000]  能夠生兒育女
[00:07:20.000 --> 00:07:22.000]  第十節說「你們要吃塵糧」
[00:07:22.000 --> 00:07:23.000]  不僅如此
[00:07:23.000 --> 00:07:25.000]  有新娘挪開塵糧
[00:07:25.000 --> 00:07:26.000]  即是你吃舊的糧食
[00:07:26.000 --> 00:07:28.000]  後來還有新的糧食出現
[00:07:28.000 --> 00:07:29.000]  舊的都不要了
[00:07:29.000 --> 00:07:31.000]  還有很多新的食物
[00:07:31.000 --> 00:07:33.000]  即是說有豐足的收成
[00:07:33.000 --> 00:07:35.000]  吃殼在裏面
[00:07:35.000 --> 00:07:37.000]  神又應許在第十節說
[00:07:37.000 --> 00:07:39.000]  在中間裏面的行手
[00:07:39.000 --> 00:07:40.000]  與你同行
[00:07:40.000 --> 00:07:41.000]  保護你們
[00:07:41.000 --> 00:07:43.000]  在舊約裏面
[00:07:43.000 --> 00:07:44.000]  祝福很實在
[00:07:44.000 --> 00:07:45.000]  很生活性
[00:07:45.000 --> 00:07:46.000]  亦都很需要
[00:07:46.000 --> 00:07:47.000]  今日我們都需要
[00:07:47.000 --> 00:07:49.000]  這方面的情況
[00:07:49.000 --> 00:07:50.000]  在詩篇另一段
[00:07:50.000 --> 00:07:54.000]  又是一個講到福氣的經文
[00:07:54.000 --> 00:07:58.000]  在一百二十八篇的第一至第六節
[00:07:58.000 --> 00:08:00.000]  我們一齊遊讀一詩
[00:08:00.000 --> 00:08:03.000]  預備起「凡敬畏惹禍
[00:08:03.000 --> 00:08:05.000]  遵行他道的人
[00:08:05.000 --> 00:08:06.000]  便為有福
[00:08:06.000 --> 00:08:09.000]  你要享勞碌得來的
[00:08:09.000 --> 00:08:10.000]  要享福
[00:08:10.000 --> 00:08:12.000]  事情順利
[00:08:12.000 --> 00:08:14.000]  你妻子在你的內室
[00:08:14.000 --> 00:08:18.000]  好像多結果似的葡萄樹
[00:08:18.000 --> 00:08:20.000]  你的兒女圍繞你的窗子
[00:08:20.000 --> 00:08:23.000]  好像橄欖座子
[00:08:23.000 --> 00:08:26.000]  看那敬畏惹禍的人
[00:08:26.000 --> 00:08:28.000]  已浪費無福
[00:08:28.000 --> 00:08:32.000]  願耶華從石安賜福給你
[00:08:32.000 --> 00:08:33.000]  願你一生一世
[00:08:33.000 --> 00:08:36.000]  看見耶路撒冷的好處
[00:08:36.000 --> 00:08:39.000]  願你看見你兒女的兒女
[00:08:39.000 --> 00:08:42.000]  願平安歸與以色列人
[00:08:42.000 --> 00:08:44.000]  這裏講到上帝要賜福
[00:08:44.000 --> 00:08:46.000]  祝福人的時候
[00:08:46.000 --> 00:08:47.000]  是怎樣呢?
[00:08:47.000 --> 00:08:48.000]  如果是敬畏上帝
[00:08:48.000 --> 00:08:49.000]  遵行他的道人
[00:08:49.000 --> 00:08:50.000]  便有福
[00:08:50.000 --> 00:08:51.000]  怎樣有福呢?
[00:08:51.000 --> 00:08:53.000]  你是勞碌得來的
[00:08:53.000 --> 00:08:54.000]  在世間裏面
[00:08:54.000 --> 00:08:55.000]  有些人勞碌得來
[00:08:55.000 --> 00:08:57.000]  是得不飽的
[00:08:57.000 --> 00:08:58.000]  你賺到多少錢
[00:08:58.000 --> 00:09:01.000]  也不夠現在的東西漲價
[00:09:01.000 --> 00:09:02.000]  買不到
[00:09:02.000 --> 00:09:03.000]  吃得不夠
[00:09:03.000 --> 00:09:04.000]  吃得不飽
[00:09:04.000 --> 00:09:07.000]  在這裏能夠勞碌得來
[00:09:07.000 --> 00:09:08.000]  吃得飽
[00:09:08.000 --> 00:09:09.000]  可以享福
[00:09:09.000 --> 00:09:10.000]  事情可以順利
[00:09:10.000 --> 00:09:12.000]  這也是上帝的賜福
[00:09:12.000 --> 00:09:14.000]  不單是為了家裏
[00:09:14.000 --> 00:09:15.000]  你的妻子
[00:09:15.000 --> 00:09:17.000]  好像多結果似的葡萄園
[00:09:17.000 --> 00:09:18.000]  你的妻子是很好的
[00:09:18.000 --> 00:09:20.000]  如果以男性的中心來說
[00:09:20.000 --> 00:09:22.000]  妻子是很康固的家庭
[00:09:22.000 --> 00:09:24.000]  有好的建立家庭
[00:09:24.000 --> 00:09:26.000]  你兒女很多
[00:09:26.000 --> 00:09:28.000]  圍繞一張桌子
[00:09:28.000 --> 00:09:30.000]  桌子上放滿兒女
[00:09:30.000 --> 00:09:32.000]  你有很多的新養
[00:09:32.000 --> 00:09:35.000]  還有第五節這樣說
[00:09:35.000 --> 00:09:36.000]  耶慧賜福給你
[00:09:36.000 --> 00:09:40.000]  你一生一世都看到耶路撒冷的好處
[00:09:40.000 --> 00:09:41.000]  不單止這樣
[00:09:41.000 --> 00:09:43.000]  還要看到你兒女的兒女
[00:09:43.000 --> 00:09:45.000]  即是看到第三代
[00:09:45.000 --> 00:09:46.000]  這是不是一個祝福
[00:09:46.000 --> 00:09:48.000]  我們中國人以前都這樣說
[00:09:48.000 --> 00:09:49.000]  有兒有孫
[00:09:49.000 --> 00:09:50.000]  還有多子孫
[00:09:50.000 --> 00:09:52.000]  這是中國的福氣
[00:09:52.000 --> 00:09:54.000]  他們在詩篇裏面
[00:09:54.000 --> 00:09:55.000]  作者要祝福人
[00:09:55.000 --> 00:09:57.000]  看到你自己的兒女的兒女
[00:09:57.000 --> 00:09:59.000]  這是一種福氣
[00:09:59.000 --> 00:10:02.000]  在舊約聖經當祝福人的時候
[00:10:02.000 --> 00:10:03.000]  是一種很實在
[00:10:03.000 --> 00:10:04.000]  很生活
[00:10:04.000 --> 00:10:06.000]  人很需求的東西
[00:10:06.000 --> 00:10:11.000]  願其求上帝賜福給那些妓女
[00:10:11.000 --> 00:10:13.000]  但在新約的時候
[00:10:13.000 --> 00:10:15.000]  你會發覺有些不同
[00:10:15.000 --> 00:10:17.000]  它反而多些強調
[00:10:17.000 --> 00:10:19.000]  是在屬靈上的福氣
[00:10:19.000 --> 00:10:20.000]  譬如已不過
[00:10:20.000 --> 00:10:22.000]  書第六章二十三至二十四節
[00:10:22.000 --> 00:10:24.000]  其中二十三節這樣說
[00:10:24.000 --> 00:10:29.000]  願平安人愛和信心從父神歸於你們
[00:10:29.000 --> 00:10:32.000]  他講到希望上帝賜福給你們
[00:10:32.000 --> 00:10:36.000]  在平安的人愛和信心
[00:10:36.000 --> 00:10:38.000]  臨前一章三節就說
[00:10:38.000 --> 00:10:42.000]  願因為平安從父神歸於你們
[00:10:42.000 --> 00:10:45.000]  他很多時候新約人與人之間的祝福
[00:10:45.000 --> 00:10:48.000]  他講多些在屬靈上的祝福
[00:10:48.000 --> 00:10:50.000]  當然無論新約舊約
[00:10:50.000 --> 00:10:53.000]  你也可以這樣去祝福別人
[00:10:53.000 --> 00:10:54.000]  生活的人也可以
[00:10:54.000 --> 00:10:57.000]  在屬靈的事情上也有
[00:10:57.000 --> 00:10:58.000]  想問問大家
[00:10:58.000 --> 00:11:00.000]  你覺得在舊約裡邊
[00:11:00.000 --> 00:11:04.000]  哪些人物特別有祝福的權呢?
[00:11:04.000 --> 00:11:06.000]  做祝福人的權呢?
[00:11:06.000 --> 00:11:09.000]  祭司利美人
[00:11:09.000 --> 00:11:11.000]  因為他做聖殿裡邊的工作
[00:11:11.000 --> 00:11:13.000]  很多時候他都會做祝福的工作
[00:11:13.000 --> 00:11:18.000]  在新約十章八節或者二十一章五節裡邊
[00:11:18.000 --> 00:11:20.000]  都提及到神申別了利美斯派
[00:11:20.000 --> 00:11:23.000]  和以色列人叫他們奉祂的名
[00:11:23.000 --> 00:11:26.000]  來祝福
[00:11:26.000 --> 00:11:28.000]  所以祝福的時候
[00:11:28.000 --> 00:11:31.000]  很多時候都是祭司他們去做的工作
[00:11:31.000 --> 00:11:35.000]  而在文素記第六章二十二至二十七節裡邊
[00:11:35.000 --> 00:11:37.000]  神就這樣教那些祭司
[00:11:37.000 --> 00:11:39.000]  怎樣去祝福以色列人
[00:11:39.000 --> 00:11:41.000]  那些祝福的說話都記載了下來
[00:11:41.000 --> 00:11:45.000]  我們就看看第六章的二十四、二十五、二十六
[00:11:45.000 --> 00:11:48.000]  這裡就是教祭司怎樣去祝福以色列人的經文
[00:11:48.000 --> 00:11:50.000]  我們一起讀
[00:11:50.000 --> 00:11:55.000]  願耶和華賜福給你,保護你
[00:11:55.000 --> 00:12:00.000]  願耶和華使他的念光照你,賜恩給你
[00:12:00.000 --> 00:12:04.000]  願耶和華向你養念,賜你平安
[00:12:04.000 --> 00:12:09.000]  祭司祝福人就用一個這樣的說話來祝福
[00:12:09.000 --> 00:12:11.000]  我們也可以記住
[00:12:11.000 --> 00:12:13.000]  你可以這樣祝福其他人
[00:12:13.000 --> 00:12:16.000]  願耶和華賜福給你,保護你
[00:12:16.000 --> 00:12:19.000]  祭司使他的念光照你,賜恩給你
[00:12:19.000 --> 00:12:22.000]  願耶和華向你養念,賜你平安
[00:12:22.000 --> 00:12:25.000]  有時候我們都未必知道怎樣祝福其他人
[00:12:25.000 --> 00:12:30.000]  可以學習這些說話來做祝福
[00:12:30.000 --> 00:12:32.000]  但弟兄姊妹
[00:12:32.000 --> 00:12:36.000]  剛才那個祝福的說話好像是祭司先做
[00:12:36.000 --> 00:12:37.000]  但你知不知道
[00:12:37.000 --> 00:12:41.000]  今天我們Sketo有一個祭司的身份
[00:12:41.000 --> 00:12:44.000]  記得前書二章九節這樣說
[00:12:44.000 --> 00:12:47.000]  唯有你們自被揀選的族類
[00:12:47.000 --> 00:12:50.000]  是有君尊的祭司
[00:12:50.000 --> 00:12:52.000]  弟兄姊妹,你是有一個甚麼
[00:12:52.000 --> 00:12:55.000]  君尊祭司的身份
[00:12:55.000 --> 00:12:57.000]  你有君尊祭司的身份
[00:12:57.000 --> 00:13:02.000]  基督教是在馬正奴隸牽動宗教改革的時候
[00:13:02.000 --> 00:13:06.000]  大陸的人要重新回到聖經裏面
[00:13:06.000 --> 00:13:08.000]  在當時裏面有很多主張
[00:13:08.000 --> 00:13:11.000]  其中一個主張是我們要針對聖經
[00:13:11.000 --> 00:13:16.000]  聖經說我們信徒每一個人都是祭司
[00:13:16.000 --> 00:13:20.000]  所以有一個名稱叫「信徒皆祭司」
[00:13:20.000 --> 00:13:22.000]  就是說在那個時候
[00:13:22.000 --> 00:13:24.000]  天主教裏面有一些神職人員
[00:13:24.000 --> 00:13:26.000]  一般人就叫做「平信徒」
[00:13:26.000 --> 00:13:29.000]  他參與不到任何的局事、崗位做
[00:13:29.000 --> 00:13:31.000]  只有神職人員才可以做
[00:13:31.000 --> 00:13:34.000]  但馬正奴隸和那些改革者
[00:13:34.000 --> 00:13:36.000]  在聖經裏面的教導不是這樣說
[00:13:36.000 --> 00:13:39.000]  每一個人都是祭司
[00:13:39.000 --> 00:13:41.000]  我們信徒都是祭司
[00:13:41.000 --> 00:13:43.000]  所以我們可以直接服事上帝
[00:13:43.000 --> 00:13:45.000]  不是只有某些階層的人
[00:13:45.000 --> 00:13:48.000]  才可以服事上帝、敬畏上帝
[00:13:48.000 --> 00:13:51.000]  不需要中間透過某些宗教人
[00:13:51.000 --> 00:13:53.000]  去到上帝面前
[00:13:53.000 --> 00:13:54.000]  你就是祭司
[00:13:54.000 --> 00:13:58.000]  你本身就可以去到上帝面前服事祂、敬畏祂
[00:13:58.000 --> 00:13:59.000]  包括禱告
[00:13:59.000 --> 00:14:01.000]  不需要去中間透過轉土
[00:14:01.000 --> 00:14:04.000]  透過聖彼得或者聖保羅轉土
[00:14:04.000 --> 00:14:09.000]  不需要這些東西,人直接可以從上帝來分享
[00:14:09.000 --> 00:14:11.000]  我們弟弟姐妹記住
[00:14:11.000 --> 00:14:14.000]  我們有一個君尊祭司的身份
[00:14:14.000 --> 00:14:16.000]  你有一個祭司的身份
[00:14:16.000 --> 00:14:19.000]  既然你是教祭司的話
[00:14:19.000 --> 00:14:22.000]  你有祝福的權
[00:14:22.000 --> 00:14:25.000]  你都應該有祝福人的權在裏面
[00:14:25.000 --> 00:14:29.000]  因為你有一個君尊祭司的身份
[00:14:29.000 --> 00:14:31.000]  當然我們很少和人做祝福
[00:14:31.000 --> 00:14:33.000]  因為好像沒有提及過教會
[00:14:33.000 --> 00:14:35.000]  雖然很少提及這方面
[00:14:35.000 --> 00:14:37.000]  但是可以這樣做
[00:14:37.000 --> 00:14:40.000]  也是很合適的這樣做
[00:14:40.000 --> 00:14:42.000]  好,說些對實的情況
[00:14:42.000 --> 00:14:43.000]  怎樣做呢?
[00:14:43.000 --> 00:14:46.000]  祝福來說至少有兩個人
[00:14:46.000 --> 00:14:47.000]  一個是祝福者
[00:14:47.000 --> 00:14:49.000]  一個是被祝福者
[00:14:49.000 --> 00:14:51.000]  原則是這樣的
[00:14:51.000 --> 00:14:53.000]  在希伯來書七章七節
[00:14:53.000 --> 00:14:56.000]  從來慰訓大是給慰訓小的祝福
[00:14:56.000 --> 00:14:58.000]  通常如果你找祝福
[00:14:58.000 --> 00:15:01.000]  當然找個長輩來做這個角色
[00:15:01.000 --> 00:15:03.000]  這個就是一般常理這樣做
[00:15:03.000 --> 00:15:05.000]  很多時候都會這樣
[00:15:05.000 --> 00:15:08.000]  但其實聖經裏面都有例外的情況
[00:15:08.000 --> 00:15:11.000]  有時是慰訓小的人去祝福慰訓大的人
[00:15:11.000 --> 00:15:14.000]  在聶王記上一章四十六章七節
[00:15:14.000 --> 00:15:17.000]  當所羅門登皇位的時候
[00:15:17.000 --> 00:15:18.000]  很多臣服
[00:15:18.000 --> 00:15:24.000]  臣服來到大衛王面前去祝福大衛王
[00:15:24.000 --> 00:15:26.000]  是臣服來的
[00:15:26.000 --> 00:15:27.000]  祝福皇帝
[00:15:27.000 --> 00:15:28.000]  好像地位不同
[00:15:28.000 --> 00:15:30.000]  但都是這樣做
[00:15:30.000 --> 00:15:34.000]  去到聶王記上第八章六五到六六節的時候
[00:15:34.000 --> 00:15:36.000]  所羅門聚集很多人
[00:15:36.000 --> 00:15:37.000]  有一個酒節
[00:15:37.000 --> 00:15:39.000]  酒節完之後
[00:15:39.000 --> 00:15:40.000]  他就展散眾民
[00:15:40.000 --> 00:15:42.000]  不知道眾民是怎樣
[00:15:42.000 --> 00:15:45.000]  為皇帝來祝福
[00:15:45.000 --> 00:15:46.000]  沒錯
[00:15:46.000 --> 00:15:49.000]  一般的原則都是慰訓大來祝福慰訓小
[00:15:49.000 --> 00:15:52.000]  但其實聖經有容許一些慰訓小的人
[00:15:52.000 --> 00:15:56.000]  都慰訓那些慰訓大的人來祝福
[00:15:56.000 --> 00:15:57.000]  所以這樣說
[00:15:57.000 --> 00:15:59.000]  其實無論大與小的人也好
[00:15:59.000 --> 00:16:01.000]  無論他們慰訓如何
[00:16:01.000 --> 00:16:05.000]  我們都可以彼此來祝福
[00:16:05.000 --> 00:16:09.000]  祝福的時候有什麼動作呢?
[00:16:09.000 --> 00:16:10.000]  有的
[00:16:10.000 --> 00:16:12.000]  有這個動作
[00:16:12.000 --> 00:16:15.000]  如果你有機會見到一些差遣禮的時候
[00:16:15.000 --> 00:16:17.000]  有一個按立
[00:16:17.000 --> 00:16:18.000]  或者按立禮的時候
[00:16:18.000 --> 00:16:20.000]  有一個叫做按守禮
[00:16:20.000 --> 00:16:23.000]  通常我們都會請一些牧師團
[00:16:23.000 --> 00:16:26.000]  按守在一個備按者身上
[00:16:26.000 --> 00:16:29.000]  去為祈禱祝福他
[00:16:29.000 --> 00:16:33.000]  所以你見到梁思英宣教士
[00:16:33.000 --> 00:16:34.000]  差遣禮的時候
[00:16:34.000 --> 00:16:36.000]  大家要見到一個這樣的場合
[00:16:36.000 --> 00:16:38.000]  除了牧師團去按守的時候
[00:16:38.000 --> 00:16:40.000]  其他弟兄姊妹做什麼呢?
[00:16:40.000 --> 00:16:42.000]  當然可以祈禱
[00:16:42.000 --> 00:16:43.000]  有時候你會見到一些場合
