
[00:00:00.000 --> 00:00:02.000]  大英姐會平安
[00:02:51.000 --> 00:02:52.000]  我都不算是
[00:02:52.000 --> 00:02:54.000]  很發脾氣的人
[00:02:54.000 --> 00:02:55.000]  Puzzlerita
[00:02:55.000 --> 00:02:57.000]  有額頭
[00:02:57.000 --> 00:02:58.000]  但是記得
[00:02:58.000 --> 00:02:59.000]  有一次的發脾氣
[00:02:59.000 --> 00:03:00.000]  對於我來說
[00:03:00.000 --> 00:03:02.000]  印象是非常深刻
[00:03:02.000 --> 00:03:05.000]  當時大概是七至八年前
[00:03:05.000 --> 00:03:09.000]  我當時還在東南亞服侍
[00:03:09.000 --> 00:03:10.000]  我當時在一間
[00:03:10.000 --> 00:03:12.000]  當地的學校教書
[00:03:12.000 --> 00:03:14.000]  記得那天已經下課
[00:03:14.000 --> 00:03:15.000]  已經小息了
[00:03:15.000 --> 00:03:17.000]  我本身在走廊裡
[00:03:17.000 --> 00:03:20.000]  跟小朋友聊天
[00:03:20.000 --> 00:03:22.000]  聊聊天
[00:03:22.000 --> 00:03:24.000]  無緣無故有幾個同學
[00:03:24.000 --> 00:03:25.000]  跑過來說
[00:03:25.000 --> 00:03:28.000]  我們同學在打架
[00:03:28.000 --> 00:03:31.000]  作為老師我要怎麼做
[00:03:31.000 --> 00:03:32.000]  當然
[00:03:32.000 --> 00:03:33.000]  我跟著他們
[00:03:33.000 --> 00:03:34.000]  就要去調定
[00:03:34.000 --> 00:03:35.000]  要去阻止
[00:03:35.000 --> 00:03:36.000]  所以有快步的
[00:03:36.000 --> 00:03:38.000]  就是跟著他們走
[00:03:38.000 --> 00:03:40.000]  去到班房的時候
[00:03:40.000 --> 00:03:41.000]  哇 厲害了
[00:03:41.000 --> 00:03:43.000]  我見到一個平時很頑皮
[00:03:43.000 --> 00:03:45.000]  真的不聽我的話
[00:03:45.000 --> 00:03:46.000]  那個大隻的
[00:03:46.000 --> 00:03:48.000]  捉住一個小小的
[00:03:48.000 --> 00:03:50.000]  打架
[00:03:50.000 --> 00:03:51.000]  我真的不記得
[00:03:51.000 --> 00:03:54.000]  當時我怎麼去喊停他們
[00:03:54.000 --> 00:03:56.000]  我只記得到最後
[00:03:56.000 --> 00:03:57.000]  我超級生氣
[00:03:57.000 --> 00:03:58.000]  真的很生氣
[00:03:58.000 --> 00:04:01.000]  我就拿著我手上的長尺
[00:04:01.000 --> 00:04:04.000]  預備去打那個打人的小朋友
[00:04:04.000 --> 00:04:05.000]  就是剛才我的畫像
[00:04:05.000 --> 00:04:07.000]  就是比較大隻的小朋友
[00:04:07.000 --> 00:04:08.000]  在這裡事先聲明一下
[00:04:08.000 --> 00:04:10.000]  其實我在香港有教書
[00:04:10.000 --> 00:04:12.000]  但是我沒有看佛
[00:04:12.000 --> 00:04:14.000]  當地是真的可以
[00:04:14.000 --> 00:04:17.000]  當地老師整天都會這樣做
[00:04:17.000 --> 00:04:19.000]  其實我本身那把尺
[00:04:19.000 --> 00:04:20.000]  是用來做什麼的呢
[00:04:20.000 --> 00:04:22.000]  不是用來開齋
[00:04:22.000 --> 00:04:24.000]  是用來嚇一下小朋友
[00:04:24.000 --> 00:04:25.000]  他們就怕了
[00:04:25.000 --> 00:04:26.000]  會閉嘴
[00:04:26.000 --> 00:04:28.000]  但是當時那一刻
[00:04:28.000 --> 00:04:30.000]  我真的覺得那個大隻的小朋友
[00:04:30.000 --> 00:04:31.000]  真的太過份了
[00:04:31.000 --> 00:04:34.000]  所以我就拿著那把長尺
[00:04:34.000 --> 00:04:36.000]  我就捉住大隻的小朋友的手
[00:04:36.000 --> 00:04:37.000]  我就跟他說
[00:04:37.000 --> 00:04:39.000]  老師要罰你了
[00:04:39.000 --> 00:04:40.000]  要打你五下了
[00:04:40.000 --> 00:04:42.000]  五下也不是很多
[00:04:42.000 --> 00:04:44.000]  因為我要他知錯
[00:04:44.000 --> 00:04:46.000]  我要他下次不要再打人了
[00:04:46.000 --> 00:04:48.000]  我要一下一下
[00:04:48.000 --> 00:04:50.000]  用力地打下去
[00:04:50.000 --> 00:04:52.000]  其實打到第三四下
[00:04:52.000 --> 00:04:54.000]  我都已經心軟
[00:04:54.000 --> 00:04:56.000]  原因是他縮手
[00:04:56.000 --> 00:04:58.000]  我知道其實都真的挺痛的
[00:04:58.000 --> 00:04:59.000]  但是我剛才說了
[00:04:59.000 --> 00:05:01.000]  要打多少下
[00:05:01.000 --> 00:05:02.000]  打五下
[00:05:02.000 --> 00:05:03.000]  大家看我有聽書
[00:05:03.000 --> 00:05:04.000]  打五下
[00:05:04.000 --> 00:05:06.000]  旁邊還有圍了很多
[00:05:06.000 --> 00:05:08.000]  吃花生的小朋友
[00:05:08.000 --> 00:05:10.000]  在看電影
[00:05:10.000 --> 00:05:13.000]  所以我依然捉住他的手
[00:05:13.000 --> 00:05:14.000]  好了
[00:05:14.000 --> 00:05:15.000]  輕力一點
[00:05:15.000 --> 00:05:17.000]  打完最後那幾下
[00:05:17.000 --> 00:05:19.000]  打完之後
[00:05:19.000 --> 00:05:20.000]  他好像知錯似的
[00:05:20.000 --> 00:05:23.000]  旁邊的小朋友都很開心
[00:05:23.000 --> 00:05:26.000]  因為平時這個哈哈霸霸的大隻小朋友
[00:05:26.000 --> 00:05:28.000]  終於這次被老師捉到了
[00:05:28.000 --> 00:05:30.000]  他得到應有的懲罰
[00:05:30.000 --> 00:05:32.000]  而那個小小一粒
[00:05:32.000 --> 00:05:33.000]  都得到保護
[00:05:33.000 --> 00:05:35.000]  和公平的對待
[00:05:35.000 --> 00:05:38.000]  我們一直看啟示錄那些災難的時候
[00:05:38.000 --> 00:05:41.000]  我不知道你懷著什麼心情
[00:05:41.000 --> 00:05:44.000]  可能我跟你心比我強一點
[00:05:44.000 --> 00:05:45.000]  我看電影的時候
[00:05:45.000 --> 00:05:46.000]  看到那些有血腥
[00:05:46.000 --> 00:05:47.000]  暴力場面
[00:05:47.000 --> 00:05:48.000]  我會怎樣
[00:05:48.000 --> 00:05:49.000]  可能閉上眼睛
[00:05:49.000 --> 00:05:51.000]  零眉眉不好看
[00:05:51.000 --> 00:05:54.000]  因為我真的不太想看那些暴力場面
[00:05:54.000 --> 00:05:55.000]  血腥場面
[00:05:55.000 --> 00:05:57.000]  所以當我看啟示錄的時候
[00:05:57.000 --> 00:05:58.000]  其實我是有點辛苦
[00:05:58.000 --> 00:06:01.000]  不知道你們有沒有感同身受
[00:06:01.000 --> 00:06:03.000]  每次要降災難
[00:06:03.000 --> 00:06:04.000]  無論是七印七號
[00:06:04.000 --> 00:06:05.000]  還是我們接下來
[00:06:05.000 --> 00:06:08.000]  現在說的七災七本
[00:06:08.000 --> 00:06:10.000]  我從來沒有帶著一種很愉快
[00:06:10.000 --> 00:06:11.000]  很開心
[00:06:11.000 --> 00:06:13.000]  很期待的心情去看
[00:06:13.000 --> 00:06:15.000]  但是恩助這個是上帝的說話
[00:06:15.000 --> 00:06:16.000]  我們不能夠說
[00:06:16.000 --> 00:06:19.000]  我看完其他這幾版就不看了
[00:06:19.000 --> 00:06:20.000]  那沒辦法
[00:06:20.000 --> 00:06:21.000]  另外
[00:06:21.000 --> 00:06:22.000]  恩助要講道
[00:06:22.000 --> 00:06:24.000]  那我更加言之
[00:06:24.000 --> 00:06:25.000]  要回來覆去
[00:06:25.000 --> 00:06:27.000]  去看一下今天這一段的經文
[00:06:27.000 --> 00:06:30.000]  去到我看了不知道多少次了
[00:06:30.000 --> 00:06:32.000]  真的看了很多次了
[00:06:32.000 --> 00:06:34.000]  去到有一刻我嚇然發覺
[00:06:34.000 --> 00:06:38.000]  剛才我們剛剛讀過這一節的經文
[00:06:38.000 --> 00:06:40.000]  約翰是用大而且其
[00:06:40.000 --> 00:06:43.000]  看不看到第二行那些
[00:06:43.000 --> 00:06:46.000]  大而且其去形容這個異象
[00:06:46.000 --> 00:06:47.000]  什麼話
[00:06:47.000 --> 00:06:48.000]  我看的時候
[00:06:48.000 --> 00:06:52.000]  為什麼會用大而且其去形容這七災
[00:06:52.000 --> 00:06:56.000]  約翰不是用可怕可怖去形容這七災
[00:06:56.000 --> 00:06:57.000]  什麼意思
[00:06:57.000 --> 00:06:59.000]  我翻開和合本是這樣寫
[00:06:59.000 --> 00:07:00.000]  大而且其
[00:07:00.000 --> 00:07:02.000]  和修本都一樣
[00:07:02.000 --> 00:07:04.000]  看完之後我覺得怎麼樣
[00:07:04.000 --> 00:07:07.000]  不如試試看英文其他版本
[00:07:07.000 --> 00:07:11.000]  那很多會將它翻譯成為Great and Amazing
[00:07:11.000 --> 00:07:13.000]  甚或是Great and Wonderful
[00:07:13.000 --> 00:07:15.000]  或者Great and Marvelous
[00:07:15.000 --> 00:07:18.000]  那如果Great純粹形容大的話
[00:07:18.000 --> 00:07:19.000]  這個是大的災難
[00:07:19.000 --> 00:07:21.000]  七大的七災我都明白
[00:07:21.000 --> 00:07:25.000]  但是Amazing, Wonderful, Marvelous
[00:07:25.000 --> 00:07:28.000]  很奇妙的七災
[00:07:28.000 --> 00:07:29.000]  我們說七災
[00:07:29.000 --> 00:07:31.000]  我們不是說七個福
[00:07:31.000 --> 00:07:34.000]  我心裡面帶著很多的問號
[00:07:34.000 --> 00:07:36.000]  而且如果你們記得的話
[00:07:36.000 --> 00:07:39.000]  是之前的災害其實已經很嚴峻
[00:07:39.000 --> 00:07:41.000]  已經很慘烈了
[00:07:41.000 --> 00:07:44.000]  由七印當中有不同顏色的碼
[00:07:44.000 --> 00:07:45.000]  帶來不同的災害
[00:07:45.000 --> 00:07:47.000]  帶來不同的破壞
[00:07:47.000 --> 00:07:50.000]  其中的灰碼殺死了地上四分之一的人
[00:07:50.000 --> 00:07:53.000]  我記得還有Pastor Jenny有講到這一段
[00:07:53.000 --> 00:07:57.000]  去到七號當中有很多個三分之一
[00:07:57.000 --> 00:07:59.000]  人要死三分之一
[00:07:59.000 --> 00:08:01.000]  樹要燒三分之一
[00:08:01.000 --> 00:08:04.000]  海由三分之一要變成血等等
[00:08:04.000 --> 00:08:07.000]  四分之一 三分之一
[00:08:07.000 --> 00:08:10.000]  那這次七碗究竟又要死多少人
[00:08:10.000 --> 00:08:12.000]  難道是二分之一
[00:08:12.000 --> 00:08:14.000]  還是有更多更加可怕
[00:08:14.000 --> 00:08:16.000]  更加震撼的事要發生
[00:08:16.000 --> 00:08:19.000]  畢竟聖經真的這樣記載
[00:08:19.000 --> 00:08:25.000]  神的大怒在這七災中發盡了
[00:08:25.000 --> 00:08:27.000]  所以當我看到約翰這樣形容
[00:08:27.000 --> 00:08:30.000]  這七災是大而且奇的時候
[00:08:30.000 --> 00:08:31.000]  我真的覺得很奇
[00:08:31.000 --> 00:08:33.000]  然後我就帶著疑惑
[00:08:33.000 --> 00:08:35.000]  繼續讀完之後的經文
[00:08:35.000 --> 00:08:37.000]  不如你們又跟我一起看 好嗎
[00:08:37.000 --> 00:08:39.000]  我們一起讀一下
[00:08:39.000 --> 00:08:43.000]  我看見彷彿有玻璃海
[00:08:43.000 --> 00:08:45.000]  其中有火參雜
[00:08:45.000 --> 00:08:49.000]  又看見那些聖鳥獸和獸的象
[00:08:49.000 --> 00:08:52.000]  並他名字數目的人
[00:08:52.000 --> 00:08:54.000]  都站在玻璃海上
[00:08:54.000 --> 00:08:56.000]  拿著神的琴
[00:08:56.000 --> 00:09:01.000]  唱神僕人摩西的歌和高揚的歌說
[00:09:01.000 --> 00:09:07.000]  主神全能者
[00:09:07.000 --> 00:09:10.000]  你的作為大災奇災
[00:09:10.000 --> 00:09:12.000]  萬世之王
[00:09:12.000 --> 00:09:16.000]  你的道途易災成災
[00:09:16.000 --> 00:09:19.000]  主啊誰敢不敬畏你
[00:09:19.000 --> 00:09:22.000]  不將榮耀歸於你的名
[00:09:22.000 --> 00:09:25.000]  因為獨有你是聖的
[00:09:25.000 --> 00:09:29.000]  萬民都要來在你面前敬拜
[00:09:29.000 --> 00:09:34.000]  因你公義的作為已經獻出來了
[00:09:34.000 --> 00:09:37.000]  你讀的時候就發現今天的詩歌
[00:09:37.000 --> 00:09:39.000]  我們都選得很好
[00:09:39.000 --> 00:09:42.000]  基本上有兩首都是圍繞著
[00:09:42.000 --> 00:09:44.000]  啟示六十五章這個的
[00:09:44.000 --> 00:09:47.000]  高揚之歌和摩西之歌
[00:09:47.000 --> 00:09:50.000]  不知道你讀的時候有沒有留意到
[00:09:50.000 --> 00:09:54.000]  嘗試讓你們看得多一點
[00:09:54.000 --> 00:09:55.000]  在短短的時間裡
[00:09:55.000 --> 00:09:57.000]  我們讀了一至四節的經文
[00:09:57.000 --> 00:10:02.000]  其實曾經出現過兩次大而且其
[00:10:02.000 --> 00:10:03.000]  第一次就是剛才我講了
[00:10:03.000 --> 00:10:05.000]  在第一節的時候
[00:10:05.000 --> 00:10:07.000]  第二次你們有沒有看到
[00:10:07.000 --> 00:10:09.000]  在哪裡呢
[00:10:09.000 --> 00:10:12.000]  奇災 大災 是吧
[00:10:12.000 --> 00:10:15.000]  原來就潛藏在第三節摩西的歌
[00:10:15.000 --> 00:10:16.000]  和高揚的歌當中
[00:10:16.000 --> 00:10:18.000]  主神全能者
[00:10:18.000 --> 00:10:21.000]  你的作為大災奇災
[00:10:21.000 --> 00:10:23.000]  當中的大和奇
[00:10:23.000 --> 00:10:24.000]  以原文來看
[00:10:24.000 --> 00:10:28.000]  它和第一節 大而且其是同樣的字
[00:10:28.000 --> 00:10:32.000]  而和修本的翻譯就更加直白
[00:10:32.000 --> 00:10:35.000]  不見了 不要緊
[00:10:35.000 --> 00:10:36.000]  大家聽我讀
[00:10:36.000 --> 00:10:39.000]  它好像有點不一樣 不要緊
[00:10:39.000 --> 00:10:40.000]  它是這樣寫的
[00:10:40.000 --> 00:10:42.000]  主 全能的神
[00:10:42.000 --> 00:10:45.000]  你的作為又偉大又奇妙
[00:10:45.000 --> 00:10:47.000]  萬國之王
[00:10:47.000 --> 00:10:50.000]  你的道路又公義又真實
[00:10:50.000 --> 00:10:54.000]  所以剛才我們講大災奇災
[00:10:54.000 --> 00:10:55.000]  講的是什麼
[00:10:55.000 --> 00:10:59.000]  主的作為又偉大又奇妙
[00:10:59.000 --> 00:11:01.000]  而這裡我們提到摩西的歌
[00:11:01.000 --> 00:11:03.000]  我們就不得不回想
[00:11:03.000 --> 00:11:05.000]  摩西在出埃及記
[00:11:05.000 --> 00:11:08.000]  當他領以色列人去出埃及
[00:11:08.000 --> 00:11:09.000]  過紅海之後
[00:11:09.000 --> 00:11:11.000]  一完這件事
[00:11:11.000 --> 00:11:13.000]  十五章立即我們就見到
[00:11:13.000 --> 00:11:16.000]  他和以色列人一起去歌頌上帝
[00:11:16.000 --> 00:11:19.000]  這個也是著名的摩西之歌
[00:11:19.000 --> 00:11:21.000]  第一次登場的時候
[00:11:21.000 --> 00:11:24.000]  我們看完頭兩節
[00:11:24.000 --> 00:11:28.000]  應該是這個
[00:11:28.000 --> 00:11:30.000]  我讀給大家聽
[00:11:30.000 --> 00:11:34.000]  那時摩西和以色列人向耶和華唱歌說
[00:11:34.000 --> 00:11:36.000]  我要向耶和華歌唱
[00:11:36.000 --> 00:11:38.000]  因他大大戰勝
[00:11:38.000 --> 00:11:41.000]  將馬和騎馬的投在海中
[00:11:41.000 --> 00:11:43.000]  耶和華是我的力量
[00:11:43.000 --> 00:11:44.000]  我的詩歌
[00:11:44.000 --> 00:11:47.000]  也成了我的拯救
[00:11:47.000 --> 00:11:51.000]  當我們的眼目如果單單注視在耶和華
[00:11:51.000 --> 00:11:54.000]  將馬和騎馬的投在海中
[00:11:54.000 --> 00:11:56.000]  一次過殲滅所有的敵人
[00:11:56.000 --> 00:11:57.000]  我們可能會覺得
[00:11:57.000 --> 00:12:00.000]  上帝真的很可怕
[00:12:00.000 --> 00:12:03.000]  但是如果我們懷有天父的心腸
[00:12:03.000 --> 00:12:05.000]  和天父一樣看到
[00:12:05.000 --> 00:12:09.000]  我的百姓在埃及所受的困苦
[00:12:09.000 --> 00:12:10.000]  他見到
[00:12:10.000 --> 00:12:14.000]  他們因督公的合祭所發的哀聲
[00:12:14.000 --> 00:12:16.000]  他聽見
[00:12:16.000 --> 00:12:19.000]  上帝知道他們的痛苦的時候
[00:12:19.000 --> 00:12:22.000]  我們就會明白為什麼到了終末
[00:12:22.000 --> 00:12:25.000]  上帝要將他們的怒氣完全傾倒在地上
[00:12:25.000 --> 00:12:27.000]  我們就會明白為什麼那一刻
[00:12:27.000 --> 00:12:31.000]  上帝會將馬和騎馬的完全投在海中
[00:12:31.000 --> 00:12:33.000]  用海覆沒他們
[00:12:33.000 --> 00:12:36.000]  因為地上實在太多的不公平不公義
[00:12:36.000 --> 00:12:38.000]  太多太多的罪惡
[00:12:38.000 --> 00:12:41.000]  主實在看見了
[00:12:41.000 --> 00:12:44.000]  主也都聽見
[00:12:44.000 --> 00:12:46.000]  所以我們一直認知
[00:12:46.000 --> 00:12:48.000]  不輕易發怒的上帝
[00:12:48.000 --> 00:12:50.000]  他一再出手
[00:12:50.000 --> 00:12:53.000]  七號 七本
[00:12:53.000 --> 00:12:58.000]  為了要除掉世間一切的罪惡
[00:12:58.000 --> 00:12:59.000]  上帝看到什麼
[00:12:59.000 --> 00:13:02.000]  如果我們從上帝的眼光去看的話
[00:13:02.000 --> 00:13:05.000]  上帝看到細細粒的無助
[00:13:05.000 --> 00:13:07.000]  上帝看到細細粒的哀
[00:13:07.000 --> 00:13:09.000]  聽到細細粒的哀聲
[00:13:09.000 --> 00:13:11.000]  上帝知道他冤枉
[00:13:11.000 --> 00:13:13.000]  上帝看到他受的委屈
[00:13:13.000 --> 00:13:16.000]  他原知道他的痛苦
[00:13:16.000 --> 00:13:19.000]  所以最終上帝出手的時候
[00:13:19.000 --> 00:13:21.000]  約翰會這樣說
[00:13:21.000 --> 00:13:24.000]  天上這個異象是大而且其
[00:13:24.000 --> 00:13:27.000]  而當他的百姓屬於他的子民
[00:13:27.000 --> 00:13:28.000]  看到上帝出手的時候
[00:13:28.000 --> 00:13:29.000]  他們會說
[00:13:29.000 --> 00:13:30.000]  主呀 傳人神呀
[00:13:30.000 --> 00:13:33.000]  你的作為是偉大又奇妙
[00:13:33.000 --> 00:13:34.000]  萬國之王呀
[00:13:34.000 --> 00:13:37.000]  你的道路或者判斷
[00:13:37.000 --> 00:13:40.000]  又公義又真實
[00:13:40.000 --> 00:13:42.000]  我想沒有人會猜到
[00:13:42.000 --> 00:13:44.000]  當以色列人前無去路
[00:13:44.000 --> 00:13:45.000]  後有追兵的時候
[00:13:45.000 --> 00:13:48.000]  上帝可以透過分開紅海這個神蹟
[00:13:48.000 --> 00:13:51.000]  讓以色列人從乾地當中經過
[00:13:51.000 --> 00:13:54.000]  及後又將窮追不捨的埃及兵丁
[00:13:54.000 --> 00:13:56.000]  連同那些大大小小的戰車
[00:13:56.000 --> 00:13:58.000]  一起用合上的海水
[00:13:58.000 --> 00:14:01.000]  將他們全軍覆沒
[00:14:01.000 --> 00:14:03.000]  在啟示錄 在末後
[00:14:03.000 --> 00:14:06.000]  雖然我們看到有龍有獸
[00:14:06.000 --> 00:14:08.000]  不義不法的事情不單單真多
[00:14:08.000 --> 00:14:11.000]  而且是鋪天蓋地的臨到
[00:14:11.000 --> 00:14:14.000]  但屬神的指紋是怎樣
[00:14:14.000 --> 00:14:16.000]  似乎要死
[00:14:16.000 --> 00:14:19.000]  最終他是活著
[00:14:19.000 --> 00:14:20.000]  似乎憂愁
[00:14:20.000 --> 00:14:23.000]  最終他是快樂
[00:14:23.000 --> 00:14:25.000]  得勝的去唱海歌
[00:14:25.000 --> 00:14:29.000]  唱歐歌讚頌我們的上主
[00:14:29.000 --> 00:14:32.000]  因為主的作為偉大又奇妙
[00:14:32.000 --> 00:14:34.000]  他的道路 他的判斷
[00:14:34.000 --> 00:14:37.000]  公義又真實
[00:14:37.000 --> 00:14:40.000]  難怪當我用力打完那隻大大隻之後
[00:14:40.000 --> 00:14:42.000]  除了小小的很開心之外
[00:14:42.000 --> 00:14:45.000]  旁邊的小朋友也很開心
[00:14:45.000 --> 00:14:46.000]  剛才說了
[00:14:46.000 --> 00:14:48.000]  因為平時欺負的
[00:14:48.000 --> 00:14:50.000]  終於被老師捉到
[00:14:50.000 --> 00:14:52.000]  得到應應的懲罰
[00:14:52.000 --> 00:14:54.000]  小小的被欺壓的
[00:14:54.000 --> 00:14:57.000]  獲得保護和公平的對待
[00:14:57.000 --> 00:14:59.000]  當我們看啟示錄
[00:14:59.000 --> 00:15:01.000]  我們要看到上帝的作為
[00:15:01.000 --> 00:15:04.000]  是一體兩面
[00:15:04.000 --> 00:15:05.000]  對於作惡者來說
[00:15:05.000 --> 00:15:09.000]  上帝的作為的而且確是很可怕
[00:15:09.000 --> 00:15:12.000]  因為上帝的作為就代表著他刑罰
[00:15:12.000 --> 00:15:14.000]  他的審判要臨到
[00:15:14.000 --> 00:15:17.000]  但同時對於那些受壓者來說
[00:15:17.000 --> 00:15:19.000]  對於那些面對公平
[00:15:19.000 --> 00:15:22.000]  面對不公平 不公義 面對黑暗
[00:15:22.000 --> 00:15:25.000]  依然能夠選擇善良 選擇光明
[00:15:25.000 --> 00:15:28.000]  選擇行在上主的道路當中的人來說
[00:15:28.000 --> 00:15:32.000]  上帝的作為是偉大又奇妙
[00:15:32.000 --> 00:15:35.000]  因為上帝的作為 上帝的審判
[00:15:35.000 --> 00:15:39.000]  代表著他們得了拯救 得了釋放
[00:15:39.000 --> 00:15:41.000]  正如李文耀博士
[00:15:41.000 --> 00:15:44.000]  在上星期的講道和我們分享
[00:15:44.000 --> 00:15:47.000]  你記得最終只有一個終局
[00:15:47.000 --> 00:15:52.000]  兩個結果 你會選擇哪一個結果呢
[00:15:52.000 --> 00:15:55.000]  你會選擇站在作惡者那邊
[00:15:55.000 --> 00:15:57.000]  還是受壓者那邊呢
[00:15:57.000 --> 00:16:01.000]  你要知道你不能做騎牆派
[00:16:01.000 --> 00:16:03.000]  有人可能這樣想
[00:16:03.000 --> 00:16:05.000]  我覺得以上皆非
[00:16:05.000 --> 00:16:08.000]  除了A和B之外 有沒有C這個選擇
[00:16:08.000 --> 00:16:11.000]  我又好像沒有大大隻 那邊那麼壞
[00:16:11.000 --> 00:16:13.000]  按著別人來打
[00:16:13.000 --> 00:16:16.000]  但我都好像沒有小小粒那麼慘
[00:16:16.000 --> 00:16:20.000]  在公司 在家 在社會被人欺負 被人欺壓
[00:16:20.000 --> 00:16:23.000]  我想你想一想
