
[00:00:00.000 --> 00:00:03.520]  我們再一齊同心祈禱,我們將時間再加倍
[00:02:02.040 --> 00:02:05.240]  當你讀到很多主耶穌的教訓的時候
[00:02:05.240 --> 00:02:06.840]  你會很清楚看到
[00:02:06.840 --> 00:02:10.080]  主的心意是讓祂的教會
[00:02:10.080 --> 00:02:13.160]  成為你和我成長的地方
[00:02:13.160 --> 00:02:16.060]  神的心意是讓教會成為
[00:02:16.060 --> 00:02:20.240]  叫我們得保守、得幫助的地方
[00:02:21.000 --> 00:02:23.640]  當教會裏面有人有軟弱
[00:02:23.640 --> 00:02:26.000]  有些時候甚至跌倒的時候
[00:02:26.000 --> 00:02:28.000]  聖經就很清楚地表達
[00:02:28.000 --> 00:02:29.920]  我們在過程當中
[00:02:29.920 --> 00:02:34.400]  這些弟兄姊妹可以得到別人的幫助
[00:02:34.400 --> 00:02:37.520]  得到挽回、得到重建
[00:02:37.520 --> 00:02:40.400]  這個是主對教會的心意
[00:02:40.400 --> 00:02:44.200]  我記得在早幾年,早兩年
[00:02:44.200 --> 00:02:47.840]  有一群在香港的教徒學者
[00:02:47.840 --> 00:02:49.840]  他們做一個研究
[00:02:49.840 --> 00:02:52.440]  他們做一個研究就是研究很多的教徒
[00:02:52.440 --> 00:02:55.040]  在什麼原因之下會離開信仰
[00:02:55.040 --> 00:02:58.080]  他們分析了很多不同的原因
[00:02:58.080 --> 00:02:59.400]  做了很多統計
[00:02:59.400 --> 00:03:02.000]  其中一點他們發現就是
[00:03:02.000 --> 00:03:07.280]  如果是平時沒有參與教會崇拜聚會的教徒
[00:03:07.280 --> 00:03:13.200]  比起經常有回教會崇拜聚會的教徒
[00:03:13.200 --> 00:03:17.120]  前者他們離開信仰的機會
[00:03:17.120 --> 00:03:20.720]  比後者是高6.5倍
[00:03:20.720 --> 00:03:23.920]  如果平時是基督徒
[00:03:23.920 --> 00:03:28.240]  但是不願意跟其他的信徒有聚會、有崇拜
[00:03:28.240 --> 00:03:31.600]  他們跌倒的機會高6.5倍
[00:03:31.600 --> 00:03:35.040]  我看到這個報告的時候都有點驚訝
[00:03:35.040 --> 00:03:37.320]  也都教了在體會到
[00:03:37.320 --> 00:03:41.400]  上帝的心意是讓我們在神的家當中
[00:03:41.400 --> 00:03:43.400]  可以互相的堅固
[00:03:43.400 --> 00:03:45.880]  可以堅定地跟隨上帝
[00:03:46.680 --> 00:03:47.720]  在教會裏面
[00:03:47.720 --> 00:03:52.040]  當我們有時候會看到有一些弟兄姊妹軟弱跌倒
[00:03:52.040 --> 00:03:54.040]  聖經就提醒我們
[00:03:54.040 --> 00:03:57.280]  要留意不單是當是他們的事情
[00:03:57.280 --> 00:04:00.960]  而是真的知道他們是我們的弟兄、我們的姊妹
[00:04:00.960 --> 00:04:03.360]  要留心去挽回他們
[00:04:03.360 --> 00:04:05.840]  因此《馬太福音》第十八章
[00:04:05.840 --> 00:04:08.880]  就講述了主對我們這方面的教導
[00:04:08.880 --> 00:04:10.840]  你見到一開始的時候
[00:04:10.840 --> 00:04:16.160]  主耶穌所說的話的對象是一幫他的門徒
[00:04:16.400 --> 00:04:17.880]  所以第十八章第一節就說
[00:04:17.880 --> 00:04:20.920]  那是門徒前來問耶穌一些問題
[00:04:20.920 --> 00:04:24.040]  然後主一路講解有關的道理
[00:04:24.040 --> 00:04:27.480]  然後去到聖經第十八章的第十節
[00:04:27.480 --> 00:04:29.240]  主耶穌就提說
[00:04:29.240 --> 00:04:32.720]  你們要小心不要輕視小弟兄中的一個
[00:04:32.720 --> 00:04:37.240]  那些好像被人看為不起眼
[00:04:37.240 --> 00:04:41.560]  好像在社會角度上看沒有什麼特別地位的人
[00:04:41.560 --> 00:04:43.400]  聖經說你要留心
[00:04:43.400 --> 00:04:45.240]  不要輕視他們
[00:04:46.080 --> 00:04:48.080]  如果他們當中有一些人
[00:04:48.080 --> 00:04:49.840]  他們是離開了
[00:04:49.840 --> 00:04:52.040]  下第十二節就提到一個
[00:04:52.040 --> 00:04:53.480]  一百隻羊
[00:04:53.480 --> 00:04:55.120]  九十九隻留下
[00:04:55.120 --> 00:04:57.880]  一隻迷失了的一個比喻
[00:04:57.880 --> 00:05:00.800]  大家會記得這個比喻
[00:05:00.800 --> 00:05:05.160]  也記得聖經有兩處地方曾經提及這個比喻
[00:05:05.160 --> 00:05:08.280]  第一處地方在《路加福音》第十五章
[00:05:08.280 --> 00:05:11.160]  但當中所講的迷羊
[00:05:11.160 --> 00:05:14.880]  是講述一些未曾信主的在最終的人
[00:05:15.640 --> 00:05:19.200]  但這一段經文在馬第十八章講到羊的時候
[00:05:19.200 --> 00:05:24.080]  聖經所說的是在教會裡屬於神的人
[00:05:24.080 --> 00:05:26.840]  所以你看到在第十四節
[00:05:26.840 --> 00:05:31.440]  提到「照樣你們在天上的父
[00:05:31.440 --> 00:05:36.400]  是不願意這些小弟兄中有一個失喪的」
[00:05:36.400 --> 00:05:41.760]  是說那些曾經在主裡面是屬神的人
[00:05:41.760 --> 00:05:43.640]  但他們迷失了
[00:05:43.640 --> 00:05:44.760]  離開了
[00:05:45.240 --> 00:05:47.920]  但主很清楚地吩咐我們
[00:05:47.920 --> 00:05:52.000]  要留心將他們尋找回來
[00:05:52.000 --> 00:05:55.040]  因為主很重視他們
[00:05:55.040 --> 00:05:58.600]  很重視他們的生命
[00:05:58.600 --> 00:06:00.680]  因此一路地表達出
[00:06:00.680 --> 00:06:05.160]  你們要尋找迷失了的弟兄
[00:06:05.160 --> 00:06:09.160]  然後到了第十五節的時候
[00:06:09.160 --> 00:06:10.600]  有一些弟兄姊妹
[00:06:10.600 --> 00:06:14.480]  沒錯 他們仍然在教會裡沒有離開神的家
[00:06:14.840 --> 00:06:16.560]  但他們犯了罪
[00:06:16.560 --> 00:06:21.680]  你和我都要留意將他們挽回過來
[00:06:21.680 --> 00:06:24.280]  因此接著主再講到
[00:06:24.280 --> 00:06:26.600]  我們怎樣來挽回他們
[00:06:26.600 --> 00:06:29.480]  所以一開始在十五節
[00:06:29.480 --> 00:06:31.160]  主就直接講了
[00:06:31.160 --> 00:06:34.320]  如果你的弟兄犯了罪
[00:06:34.320 --> 00:06:36.120]  或者說得罪你
[00:06:36.120 --> 00:06:39.680]  你就趁著和他單獨在一起的時候
[00:06:39.680 --> 00:06:42.240]  要去指出他的過失來
[00:06:42.720 --> 00:06:46.880]  如果他肯聽 你就得罪你的弟兄
[00:06:46.880 --> 00:06:49.920]  聖經提到有人犯了罪
[00:06:49.920 --> 00:06:52.200]  或者他是得罪了你
[00:06:52.200 --> 00:06:54.360]  在這種情況之下
[00:06:54.360 --> 00:06:55.960]  聖經就說你要留心
[00:06:55.960 --> 00:06:58.520]  你要去指出他的過失
[00:06:58.520 --> 00:07:01.520]  當然這裡所講的得罪你
[00:07:01.520 --> 00:07:03.880]  並不是因為他有些事情
[00:07:03.880 --> 00:07:05.400]  有些無心之失
[00:07:05.400 --> 00:07:09.320]  有些時候說了一些話傷害了你
[00:07:09.320 --> 00:07:12.280]  又或者是有某些他的性情
[00:07:12.280 --> 00:07:13.880]  你不太喜歡他
[00:07:13.880 --> 00:07:16.200]  不是說這些情況
[00:07:16.200 --> 00:07:18.800]  是說他真的犯了罪
[00:07:18.800 --> 00:07:22.200]  在一些事情上違背了神的心意
[00:07:22.200 --> 00:07:24.000]  得罪了上帝
[00:07:24.000 --> 00:07:25.520]  在這種情況之下
[00:07:25.520 --> 00:07:28.520]  你要去按照神給你的吩咐
[00:07:28.520 --> 00:07:30.560]  你去單獨的
[00:07:30.560 --> 00:07:32.960]  也意味著主動的意思
[00:07:32.960 --> 00:07:35.600]  你去單獨的 主動的去找他
[00:07:35.600 --> 00:07:37.880]  去指出他的過失來
[00:07:37.880 --> 00:07:41.000]  當聖經說你要指出他的過失
[00:07:41.760 --> 00:07:43.520]  可能有些人心裏面說
[00:07:43.520 --> 00:07:45.560]  還不對 還不是
[00:07:45.560 --> 00:07:48.120]  他現在得罪了我
[00:07:48.120 --> 00:07:49.920]  我現在要去省他一身
[00:07:49.920 --> 00:07:53.560]  讓他知道我是按照聖經來指責他的
[00:07:53.560 --> 00:07:57.040]  聖經不是說你去控訴他
[00:07:57.040 --> 00:07:59.560]  甚至不是說你去指罵他
[00:07:59.560 --> 00:08:02.200]  是在說你去幫助他
[00:08:02.200 --> 00:08:05.000]  去明白自己有的過失
[00:08:05.000 --> 00:08:08.960]  去願意承認自己的罪
[00:08:08.960 --> 00:08:11.400]  以致他能夠轉向上帝
[00:08:11.760 --> 00:08:13.320]  他離開他的罪
[00:08:13.320 --> 00:08:17.360]  因為你發覺整個行動的目的
[00:08:17.360 --> 00:08:18.600]  是甚麼呢?
[00:08:18.600 --> 00:08:19.760]  在下面你會看到
[00:08:19.760 --> 00:08:21.520]  在十五節最後一句說話
[00:08:21.520 --> 00:08:25.560]  「你就得著你的弟兄」
[00:08:25.560 --> 00:08:28.040]  整個行動的目的
[00:08:28.040 --> 00:08:32.000]  是為了能夠讓你重新得著你的弟兄
[00:08:32.000 --> 00:08:33.840]  這裡所說的得著
[00:08:33.840 --> 00:08:35.680]  是得回的意思
[00:08:35.680 --> 00:08:38.680]  也意味著他曾經是失去了
[00:08:38.680 --> 00:08:40.600]  為甚麼失去了呢?
[00:08:40.960 --> 00:08:43.080]  當人在罪當中的時候
[00:08:43.080 --> 00:08:46.520]  與神的關係出現了阻隔
[00:08:46.520 --> 00:08:47.920]  出現了問題
[00:08:47.920 --> 00:08:53.400]  也表達了唯有他願意認罪悔改
[00:08:53.400 --> 00:08:55.720]  重建與神的關係
[00:08:55.720 --> 00:08:58.840]  他才會與你重建關係
[00:08:58.840 --> 00:09:03.640]  罪叫我們與神的關係受到破壞
[00:09:03.640 --> 00:09:07.720]  也同時影響了弟兄姐妹之間的生命關係
[00:09:08.400 --> 00:09:11.480]  我所說的不單是一種友誼
[00:09:11.480 --> 00:09:13.400]  更加是一種生命之間
[00:09:13.400 --> 00:09:16.600]  基督徒之間的生命關係
[00:09:16.600 --> 00:09:18.840]  因為罪而受到影響
[00:09:18.840 --> 00:09:23.320]  所以你可以說一個基督徒犯罪的時候
[00:09:23.320 --> 00:09:25.560]  其實是你失去了他
[00:09:25.560 --> 00:09:29.800]  但當他何時願意轉向上帝的時候
[00:09:29.800 --> 00:09:33.120]  聖經就說「你得回你的弟兄」
[00:09:33.600 --> 00:09:38.440]  你重新得到彼此之間在靈裡面的關係
[00:09:38.440 --> 00:09:41.000]  因此你發覺在過程當中
[00:09:41.000 --> 00:09:44.200]  聖經的心意是你去指出過失
[00:09:44.200 --> 00:09:46.080]  不是去責備他
[00:09:46.080 --> 00:09:48.080]  而是幫助他去明白
[00:09:48.080 --> 00:09:50.800]  然後能夠認罪回轉
[00:09:50.800 --> 00:09:55.000]  所以你知道過程當中帶著一個正確的動機
[00:09:55.000 --> 00:09:58.560]  也帶著一份對他的尊重
[00:09:58.560 --> 00:10:01.600]  單獨與他一起傾
[00:10:01.600 --> 00:10:03.160]  不是想羞辱他
[00:10:03.840 --> 00:10:05.200]  是要保護著他
[00:10:05.200 --> 00:10:07.160]  單獨與他傾
[00:10:07.160 --> 00:10:10.480]  也憑著一份勇敢去虧欠他
[00:10:10.480 --> 00:10:14.000]  當然當中可能也要付一些代價
[00:10:14.000 --> 00:10:17.480]  可能要冒被他責備的危險
[00:10:17.480 --> 00:10:20.120]  來跟他說話
[00:10:20.120 --> 00:10:23.600]  我記得有一次有位牧者
[00:10:23.600 --> 00:10:25.520]  來分享他自己的經歷
[00:10:25.520 --> 00:10:27.480]  在他的教會裡有一位弟兄
[00:10:27.480 --> 00:10:30.160]  也有些事情是軟弱跌倒了
[00:10:30.160 --> 00:10:32.120]  他留意到一個情況
[00:10:32.120 --> 00:10:34.480]  這位牧者就很想來跟他傾
[00:10:34.480 --> 00:10:35.920]  很想來虧欠他
[00:10:35.920 --> 00:10:37.720]  在跟他傾談
[00:10:37.720 --> 00:10:39.280]  若他坐下來的時候
[00:10:39.280 --> 00:10:40.840]  這位牧者也說
[00:10:40.840 --> 00:10:43.040]  他心裡也有些掛心
[00:10:43.040 --> 00:10:44.320]  不知道他怎樣反應
[00:10:44.320 --> 00:10:46.680]  因此一直來跟他傾
[00:10:46.680 --> 00:10:49.000]  將他所知道的事情
[00:10:49.000 --> 00:10:50.440]  一直提出來
[00:10:50.440 --> 00:10:53.320]  虧欠弟兄來面對
[00:10:53.320 --> 00:10:57.320]  說完之後這位弟兄靜了一段時間
[00:10:57.320 --> 00:11:00.880]  牧者也不知道他心裡在想什麼
[00:11:01.560 --> 00:11:03.360]  突然間這位弟兄就說
[00:11:03.360 --> 00:11:05.760]  牧師呀
[00:11:05.760 --> 00:11:08.760]  從來沒有人這麼清楚
[00:11:08.760 --> 00:11:11.280]  指出我的錯失
[00:11:11.280 --> 00:11:14.120]  你是第一個
[00:11:14.120 --> 00:11:16.000]  不過
[00:11:16.000 --> 00:11:19.040]  我想找人來談這件事情找了很久
[00:11:19.040 --> 00:11:21.520]  但我不知道找誰來談
[00:11:21.520 --> 00:11:24.960]  因為很難啟齒 很難說
[00:11:24.960 --> 00:11:28.080]  當他一直這樣說的時候
[00:11:28.080 --> 00:11:29.200]  牧師體會到
[00:11:29.200 --> 00:11:30.840]  其實他心裡有掙扎
[00:11:30.840 --> 00:11:32.240]  很想面對這件事情
[00:11:32.240 --> 00:11:34.040]  但不知道怎樣能夠面對
[00:11:34.040 --> 00:11:35.880]  反而今天有人
[00:11:35.880 --> 00:11:38.840]  可以很坦誠地跟他說問題的時候
[00:11:38.840 --> 00:11:41.000]  就幫助他去面對
[00:11:41.000 --> 00:11:45.080]  當然不是每一個弟兄姊妹
[00:11:45.080 --> 00:11:47.600]  在被虧欠的時候有同樣的反應
[00:11:47.600 --> 00:11:50.360]  但你會知道也有很多人
[00:11:50.360 --> 00:11:52.160]  他內心是在等待
[00:11:52.160 --> 00:11:54.640]  有人能夠去幫助他
[00:11:54.640 --> 00:11:56.520]  面對他自己的罪
[00:11:56.520 --> 00:11:58.600]  以致他可以有機會
[00:11:58.600 --> 00:12:00.280]  有力量走出來
[00:12:01.400 --> 00:12:04.040]  但如果他不願意聽的時候
[00:12:04.040 --> 00:12:05.640]  聖經就繼續說
[00:12:05.640 --> 00:12:08.360]  如果他不願意接受的時候會怎樣呢?
[00:12:08.360 --> 00:12:10.840]  你再讀讀去第十六節
[00:12:10.840 --> 00:12:13.560]  在第十六節
[00:12:13.560 --> 00:12:15.200]  如果他不肯聽
[00:12:15.200 --> 00:12:18.120]  就另外帶一兩個人跟他
[00:12:18.120 --> 00:12:19.520]  好似一切話
[00:12:19.520 --> 00:12:21.640]  憑兩三個證人的口
[00:12:21.640 --> 00:12:23.440]  可以確定
[00:12:23.440 --> 00:12:26.680]  憑著兩三個人他們的說話
[00:12:26.680 --> 00:12:29.640]  去證明事情的真實
[00:12:30.960 --> 00:12:33.720]  當然在聖經這樣說的時候
[00:12:33.720 --> 00:12:37.280]  是表明出讓當時犯錯的人
[00:12:37.280 --> 00:12:39.680]  他能夠去承認他的罪
[00:12:39.680 --> 00:12:41.200]  不至於去逃避
[00:12:41.200 --> 00:12:42.880]  不至於去否認
[00:12:42.880 --> 00:12:45.000]  是幫助他更加清楚
[00:12:45.000 --> 00:12:46.840]  讓所說的事情
[00:12:46.840 --> 00:12:49.320]  是真實地表達在他面前
[00:12:49.320 --> 00:12:51.680]  當然也表明出這些事
[00:12:51.680 --> 00:12:53.880]  不是一些個人的偏見
[00:12:53.880 --> 00:12:57.320]  而是真實他曾經有犯的罪
[00:12:57.320 --> 00:13:00.240]  讓他能夠可以不會逃避
[00:13:01.560 --> 00:13:03.280]  我也記得有另一件事情
[00:13:03.280 --> 00:13:06.080]  就是過去我也提及過一位弟兄說
[00:13:06.080 --> 00:13:08.520]  他曾經也跌倒懸崖
[00:13:08.520 --> 00:13:11.920]  他承認以前曾經有婚外情的事情
[00:13:11.920 --> 00:13:15.040]  在過程裏面他自己也有很多掙扎
[00:13:15.040 --> 00:13:18.160]  但是他不可以放下這種感情
[00:13:18.160 --> 00:13:21.320]  有幾位弟兄是熟悉他的
[00:13:21.320 --> 00:13:22.840]  都知道他的事情
[00:13:22.840 --> 00:13:25.040]  然後他就說
[00:13:25.040 --> 00:13:26.320]  有一次英群弟兄
[00:13:26.320 --> 00:13:30.360]  他們就約在晚間找個地方一起祈禱
[00:13:30.760 --> 00:13:32.760]  他們大家很緊張他
[00:13:32.760 --> 00:13:35.320]  所以一直為他禱告求神幫助他
[00:13:35.320 --> 00:13:37.840]  能夠遠離這種的罪
[00:13:37.840 --> 00:13:40.240]  當他們一直在祈禱的時候
[00:13:40.240 --> 00:13:41.960]  其中一位弟兄有一種感動
[00:13:41.960 --> 00:13:42.760]  他說不行了
[00:13:42.760 --> 00:13:43.720]  不可以只是祈禱
[00:13:43.720 --> 00:13:44.440]  我們要上去
[00:13:44.440 --> 00:13:46.200]  我們要一起勸他
[00:13:46.200 --> 00:13:48.480]  其他人都同意
[00:13:48.480 --> 00:13:50.600]  就馬上打電話給這位弟兄
[00:13:50.600 --> 00:13:52.920]  這位弟兄跟他們都比較熟悉
[00:13:52.920 --> 00:13:54.960]  所以接受他就上來家裡
[00:13:54.960 --> 00:13:57.400]  大家就一起聊天
[00:13:57.400 --> 00:14:00.400]  聊天裏面這位弟兄就說
[00:14:00.520 --> 00:14:03.960]  他說當時他們一方面一直在勸告自己
[00:14:03.960 --> 00:14:06.200]  指出自己的錯失
[00:14:06.200 --> 00:14:08.960]  一直在分析那些利害
[00:14:08.960 --> 00:14:13.720]  但是感覺自己內心都沒有什麼改變
[00:14:13.720 --> 00:14:17.160]  自己都覺得自己不能放下
[00:14:17.160 --> 00:14:19.960]  但是當這些弟兄一直在說的時候
[00:14:19.960 --> 00:14:22.000]  一直說一段很長的時間
[00:14:22.000 --> 00:14:25.040]  一直感受到他們很關心自己
[00:14:25.040 --> 00:14:27.600]  而且很緊張
[00:14:27.720 --> 00:14:31.840]  他會破壞自己的家庭和跟神的關係
[00:14:31.840 --> 00:14:36.960]  當他感受到這群弟兄對他的關心的時候
[00:14:36.960 --> 00:14:39.080]  突然間心中一份的力量
[00:14:39.080 --> 00:14:43.640]  覺得自己真的要離開這種不健康
[00:14:43.640 --> 00:14:45.160]  得罪神的關係
[00:14:45.160 --> 00:14:46.760]  然後在那一晚
[00:14:46.760 --> 00:14:50.320]  他就決心放棄這種的感情
[00:14:50.320 --> 00:14:53.520]  後來他重建跟太太的關係
[00:14:53.520 --> 00:14:54.520]  他就說
[00:14:54.520 --> 00:14:56.520]  如果不是在那一晚
[00:14:56.520 --> 00:14:58.520]  這群弟兄這樣來勸告我
[00:14:58.520 --> 00:15:00.560]  我都不會走出來
[00:15:00.560 --> 00:15:04.160]  當我記得這位弟兄所分享的時候
[00:15:04.160 --> 00:15:05.160]  我就想起
[00:15:05.160 --> 00:15:07.800]  聖經裏面有很多處地方都講述到
[00:15:07.800 --> 00:15:11.560]  一個人當他願意迴轉的時候
[00:15:11.560 --> 00:15:15.080]  往往是有身邊的弟兄姊妹
[00:15:15.080 --> 00:15:17.280]  給他的鼓勵和幫助
[00:15:17.280 --> 00:15:20.720]  而聖經在這個地方也提及到
[00:15:20.720 --> 00:15:23.880]  當他不願意聽一個人的勸告的時候
[00:15:23.880 --> 00:15:25.800]  幾個人一起對他的勸告
[00:15:25.800 --> 00:15:27.320]  成為了他的幫助
[00:15:27.320 --> 00:15:29.960]  但是聖經再進一步
[00:15:29.960 --> 00:15:31.760]  你看的時候也有些情況是
[00:15:31.760 --> 00:15:34.880]  都不願意聽弟兄們的勸告
[00:15:34.880 --> 00:15:36.960]  所以第十七節你再看
[00:15:36.960 --> 00:15:42.400]  「如果他再不聽,就告訴教會;
[00:15:42.400 --> 00:15:45.080]  如果連教會他也不聽,
[00:15:45.080 --> 00:15:49.320]  就把他看作教外人和稅吏罷。」
[00:15:49.320 --> 00:15:51.520]  聖經說到
[00:15:51.520 --> 00:15:53.800]  如果都不願意聽弟兄的勸告
[00:15:53.800 --> 00:15:55.680]  就要講給教會知道
[00:15:55.960 --> 00:15:57.360]  這裏所講的教會
[00:15:57.360 --> 00:15:59.760]  當然不是在講一個建築物
[00:15:59.760 --> 00:16:03.400]  是在講不同地方的地方的教會
[00:16:03.400 --> 00:16:06.520]  也在實展上很明顯地在講一些
[00:16:06.520 --> 00:16:08.160]  代表教會的領袖
[00:16:08.160 --> 00:16:10.440]  讓領袖們知道
[00:16:10.440 --> 00:16:13.120]  而且去回應這些事情
[00:16:13.120 --> 00:16:15.880]  因此聖經就提到
[00:16:15.880 --> 00:16:17.880]  在這個情況之下
[00:16:17.880 --> 00:16:20.760]  教會整體是要回應
[00:16:20.760 --> 00:16:22.160]  是要幫助
[00:16:22.160 --> 00:16:23.920]  進一步幫助一位
[00:16:23.920 --> 00:16:25.960]  在軟弱當中的弟兄
[00:16:25.960 --> 00:16:27.800]  不會去逃避
[00:16:27.800 --> 00:16:31.080]  而是去真實地回應這些需要
[00:16:31.080 --> 00:16:33.760]  作出有所需要的規勸
[00:16:33.760 --> 00:16:35.800]  以及有需要的紀律
[00:16:35.800 --> 00:16:38.280]  有另一件事情
[00:16:38.280 --> 00:16:39.640]  也牽涉到一些
[00:16:39.640 --> 00:16:42.640]  剛才所提及的婚外情的問題
[00:16:42.640 --> 00:16:46.120]  有另一個情況我自己知道的
[00:16:46.120 --> 00:16:48.000]  一位教會的弟兄
[00:16:48.000 --> 00:16:49.960]  他講回他自己的教會
[00:16:49.960 --> 00:16:52.760]  有另一位弟兄也有婚外情的
[00:16:52.760 --> 00:16:54.040]  軟弱的事情
[00:16:54.040 --> 00:16:56.360]  因為弟兄講回他自己
[00:16:56.360 --> 00:16:59.360]  去到一位弟兄的面前關心他
[00:16:59.360 --> 00:17:01.360]  也嘗試勸告他
[00:17:01.360 --> 00:17:03.640]  但講了幾句之後就發覺
[00:17:03.640 --> 00:17:05.640]  沒有什麼可以再講
[00:17:05.640 --> 00:17:07.720]  為什麼呢?
[00:17:07.720 --> 00:17:11.320]  因為這位被勸告的弟兄就說
[00:17:11.320 --> 00:17:14.440]  他說你走來講我有問題
[00:17:14.440 --> 00:17:17.360]  你不如先講一下教會吧
[00:17:17.360 --> 00:17:19.120]  什麼事啊?
[00:17:19.120 --> 00:17:21.680]  你見不到我們一位執事
[00:17:22.120 --> 00:17:23.400]  他已經結婚了
[00:17:23.400 --> 00:17:26.160]  但他帶著一位姐妹
[00:17:26.160 --> 00:17:28.200]  經常在教會出出入入
[00:17:28.200 --> 00:17:31.560]  很親密的一種行為
[00:17:31.560 --> 00:17:33.560]  沒有人理會他們
[00:17:33.560 --> 00:17:36.960]  牧師也沒有說一句話
[00:17:36.960 --> 00:17:40.760]  如果執事也可以這樣做
[00:17:40.760 --> 00:17:42.400]  為什麼我不可以這樣做呢?
[00:17:42.400 --> 00:17:46.120]  這位弟兄聽見之後
[00:17:46.120 --> 00:17:49.600]  他就突然無話可說
[00:17:49.600 --> 00:17:51.520]  也不知道怎樣再勸告他
[00:17:53.120 --> 00:17:57.800]  當神的家裡有一些得罪神的事情
[00:17:57.800 --> 00:18:00.200]  但大家當作平常
[00:18:00.200 --> 00:18:03.720]  這件事情不會消失
[00:18:03.720 --> 00:18:06.200]  只會不斷地擴散
[00:18:06.200 --> 00:18:09.000]  聖經格林多前書提到
[00:18:09.000 --> 00:18:10.840]  在教會裡有一些罪
[00:18:10.840 --> 00:18:12.760]  如果不去面對它
[00:18:12.760 --> 00:18:15.880]  就好像一些面教
[00:18:15.880 --> 00:18:17.800]  這些發了霉
[00:18:17.800 --> 00:18:21.360]  這些教會不斷地延伸
[00:18:21.360 --> 00:18:22.760]  影響整團
[00:18:22.760 --> 00:18:27.440]  當教會不去回應這些事情的時候
[00:18:27.440 --> 00:18:29.840]  帶來的是整體的傷害
[00:18:29.840 --> 00:18:32.840]  所以聖經就說要告訴教會
[00:18:32.840 --> 00:18:36.320]  教會很認真地去規勸、去幫助他
[00:18:36.320 --> 00:18:38.920]  但如果他都不聽的話
[00:18:38.920 --> 00:18:41.040]  你會記得聖經剛才說
[00:18:41.040 --> 00:18:45.880]  「就把他看作教外人和稅吏罷」
[00:18:45.880 --> 00:18:50.680]  當他是一個外面未曾信主的人
[00:18:51.160 --> 00:18:54.520]  當他不再是神家裡的一員
[00:18:54.520 --> 00:18:59.280]  要當他是一個未信的一局的人士
[00:18:59.280 --> 00:19:01.920]  當聖經這樣說的時候
[00:19:01.920 --> 00:19:03.560]  有兩方面
[00:19:03.560 --> 00:19:08.560]  一方面是提到避免這種情況再影響其他人
[00:19:08.560 --> 00:19:12.200]  但更加重要的一個重點就是要幫助他
[00:19:12.200 --> 00:19:14.960]  能夠可以真是實實在在地
[00:19:14.960 --> 00:19:17.080]  能夠可以審查自己
[00:19:17.080 --> 00:19:18.320]  我想大家這個時候
[00:19:18.320 --> 00:19:24.080]  你去看一看另一段經文在聖經的哥倫多前書第五章
[00:19:24.080 --> 00:19:31.040]  在前書第五章
[00:19:31.040 --> 00:19:34.960]  我們看第五節
[00:19:34.960 --> 00:19:41.560]  哥倫多前書第五章
[00:19:41.560 --> 00:19:42.520]  當大家讀的時候
[00:19:42.520 --> 00:19:43.640]  你會留意到
