
[00:00:00.000 --> 00:00:03.200]  如果我們留意,今年我們教會的主題已經掛出來了
[00:06:42.400 --> 00:06:44.800]  但無論怎樣大衛他真誠認罪的時候
[00:06:44.800 --> 00:06:46.800]  神就來帶他去赦免
[00:06:46.800 --> 00:06:48.000]  這個是祝福
[00:06:48.000 --> 00:06:49.600]  好了
[00:06:49.600 --> 00:06:52.600]  大衛的兒子當他來得患病的時候
[00:06:52.600 --> 00:06:54.400]  大衛怎麼做呢?
[00:06:54.400 --> 00:06:58.200]  我們看到大衛他有他自己的那個禱告
[00:06:58.200 --> 00:07:00.200]  我們一起來帶他去看
[00:07:00.200 --> 00:07:02.800]  第十六節
[00:07:02.800 --> 00:07:06.200]  我們就會看到大衛他自己的行動是怎樣
[00:07:06.200 --> 00:07:08.000]  我們一起來讀第十六節好不好?
[00:07:08.800 --> 00:07:17.000]  「所以大衛為這孩子懇求神,而且禁食,進入內室,中夜躺在地上。」
[00:07:17.000 --> 00:07:21.200]  大衛為他的兒子懇切的祈禱
[00:07:21.200 --> 00:07:23.800]  每一個愛自己兒女的父母
[00:07:23.800 --> 00:07:28.000]  見到自己的身分者有病的時候一定很心痛
[00:07:28.000 --> 00:07:32.800]  剛剛在教育會裏面就出現一件事
[00:07:32.800 --> 00:07:35.200]  剛才在家事報告的時候不知道有沒有跟大家分享
[00:07:35.200 --> 00:07:37.000]  我們教會一對的夫婦
[00:07:37.000 --> 00:07:39.600]  Kent和Elif我問了他們可以說
[00:07:39.600 --> 00:07:42.400]  他們正在面對這個困境
[00:07:42.400 --> 00:07:46.200]  本來Elif原本的預產期是1月6日
[00:07:46.200 --> 00:07:49.800]  後來大約一早已經預約了1月2日在醫院做手術
[00:07:49.800 --> 00:07:52.000]  就是把孩子拿出來了
[00:07:52.000 --> 00:07:58.000]  誰知道10月28日晚上3點多就開始作動進醫院
[00:07:58.000 --> 00:07:59.400]  都做手術了
[00:07:59.400 --> 00:08:00.600]  把孩子拿出來了
[00:08:00.600 --> 00:08:03.800]  但是那個孩子是不會透氣
[00:08:03.800 --> 00:08:05.800]  差點死
[00:08:06.200 --> 00:08:07.400]  馬上送進ICU
[00:08:07.400 --> 00:08:10.000]  但是仁安醫院的ICU
[00:08:10.000 --> 00:08:11.800]  什麼都不用計算
[00:08:11.800 --> 00:08:14.600]  只是進去就2萬元一天
[00:08:14.600 --> 00:08:17.000]  還有其他的費用
[00:08:17.000 --> 00:08:19.600]  所以是絕對不能夠承擔得了
[00:08:19.600 --> 00:08:21.600]  連醫生都說為什麼會這樣
[00:08:21.600 --> 00:08:22.800]  那個孩子不懂得透氣
[00:08:22.800 --> 00:08:24.600]  預了孩子死了
[00:08:24.600 --> 00:08:29.800]  後來第二天就馬上轉送去瑪嘉烈醫院
[00:08:29.800 --> 00:08:31.400]  現在還在瑪嘉烈醫院那裏
[00:08:31.400 --> 00:08:33.800]  還在瑪嘉烈的ICU那裏
[00:08:34.800 --> 00:08:38.400]  後來孩子要靠機器來維持呼吸
[00:08:38.400 --> 00:08:40.400]  肺功能有問題
[00:08:40.400 --> 00:08:42.200]  孩子不懂得喝奶
[00:08:42.200 --> 00:08:43.200]  不懂得排尿
[00:08:43.200 --> 00:08:45.600]  醫生都說為什麼會這樣
[00:08:45.600 --> 00:08:47.600]  他說一直都檢查不到
[00:08:47.600 --> 00:08:49.600]  你想想做爸爸的
[00:08:49.600 --> 00:08:51.400]  他的心境是怎樣
[00:08:51.400 --> 00:08:53.400]  他就通知我
[00:08:53.400 --> 00:08:56.000]  我自己都迫切為他禱告
[00:08:56.000 --> 00:08:58.000]  但很快發現我自己禱告是不夠的
[00:08:58.000 --> 00:09:00.000]  我就馬上問准了
[00:09:00.000 --> 00:09:01.800]  我就通知了我千脈小組的人
[00:09:01.800 --> 00:09:04.000]  我通知了教會的執事和目者
[00:09:04.000 --> 00:09:05.400]  不斷為他祈禱
[00:09:05.400 --> 00:09:07.200]  但很感恩
[00:09:07.200 --> 00:09:08.800]  開始一路一路有進步
[00:09:08.800 --> 00:09:11.600]  可以現在不用用機器來呼吸
[00:09:11.600 --> 00:09:12.800]  可以自己呼吸
[00:09:12.800 --> 00:09:15.200]  開始可以喝一點奶
[00:09:15.200 --> 00:09:18.200]  但父親是一路很大的爭執
[00:09:18.200 --> 00:09:20.200]  甚至後來Edith
[00:09:20.200 --> 00:09:21.200]  她是太太
[00:09:21.200 --> 00:09:22.400]  其實分隔兩地
[00:09:22.400 --> 00:09:23.400]  一個在仁安醫院
[00:09:23.400 --> 00:09:25.200]  一個在瑪嘉烈
[00:09:25.200 --> 00:09:27.800]  後來可以申請到
[00:09:27.800 --> 00:09:31.000]  太太去瑪嘉烈醫院看自己的BB
[00:09:31.000 --> 00:09:33.800]  Edith很激動
[00:09:34.800 --> 00:09:35.800]  這個是很自然的事
[00:09:35.800 --> 00:09:37.400]  每一個父母愛自己的兒女
[00:09:37.400 --> 00:09:38.600]  你看到兒女病的時候
[00:09:38.600 --> 00:09:39.600]  一定很難受
[00:09:39.600 --> 00:09:41.200]  大衛
[00:09:41.200 --> 00:09:42.400]  他就是這樣
[00:09:42.400 --> 00:09:43.800]  他很難過
[00:09:43.800 --> 00:09:44.800]  於是他怎樣
[00:09:44.800 --> 00:09:46.600]  他迫切的祈禱求神
[00:09:46.600 --> 00:09:47.600]  你都可以唸文
[00:09:47.600 --> 00:09:51.000]  他不再睡在一個舒適的寢室裏面
[00:09:51.000 --> 00:09:53.600]  他只是躺在地上
[00:09:53.600 --> 00:09:54.800]  你都是去祈禱
[00:09:54.800 --> 00:09:56.000]  俯伏在地
[00:09:56.000 --> 00:09:58.800]  甚至這七天禱告的時候
[00:09:58.800 --> 00:10:00.000]  其中一組會很累
[00:10:00.000 --> 00:10:01.400]  他會睡了
[00:10:01.400 --> 00:10:02.400]  睡著睡著的時候
[00:10:02.400 --> 00:10:04.200]  可能醒了又再去祈禱
[00:10:04.200 --> 00:10:06.800]  更加他就會禁食禱告
[00:10:06.800 --> 00:10:10.800]  教會一定要清楚禁食禱告是什麼意思
[00:10:10.800 --> 00:10:12.800]  不是因為我要刻苦己生
[00:10:12.800 --> 00:10:14.000]  我去自己受苦
[00:10:14.000 --> 00:10:15.200]  神祢憐憫我
[00:10:15.200 --> 00:10:16.000]  你就來祝福
[00:10:16.000 --> 00:10:17.200]  不是這個意思
[00:10:17.200 --> 00:10:19.200]  當你很不開心的時候
[00:10:19.200 --> 00:10:22.400]  你不會再去專注在食物那裏
[00:10:22.400 --> 00:10:25.400]  你就來求神祢憐憫
[00:10:25.400 --> 00:10:27.600]  所以當你很不開心的時候
[00:10:27.600 --> 00:10:28.400]  一定是怎樣
[00:10:28.400 --> 00:10:30.600]  沒什麼胃口吃東西
[00:10:31.000 --> 00:10:32.400]  很快就會消瘦
[00:10:32.400 --> 00:10:36.000]  我自己經歷過兩次這樣的經歷
[00:10:36.000 --> 00:10:37.600]  一次是1978年
[00:10:37.600 --> 00:10:41.000]  我媽媽知道她有癌症
[00:10:41.000 --> 00:10:43.600]  我媽媽很短三個月之內就離開世界
[00:10:43.600 --> 00:10:45.000]  我試過很多次
[00:10:45.000 --> 00:10:46.400]  下午不吃飯
[00:10:46.400 --> 00:10:47.800]  禁食祈禱
[00:10:47.800 --> 00:10:49.000]  因為我真的吃不下
[00:10:49.000 --> 00:10:51.200]  我為我媽媽的得救
[00:10:51.200 --> 00:10:52.600]  為我媽媽的健康
[00:10:52.600 --> 00:10:54.000]  去禱告
[00:10:54.000 --> 00:10:57.200]  另外一次更加深刻
[00:10:57.200 --> 00:10:59.000]  就是79年
[00:10:59.400 --> 00:11:01.400]  我曾經講過我第一個學位
[00:11:01.400 --> 00:11:02.600]  我應該畢業的時候
[00:11:02.600 --> 00:11:05.000]  但是因為玩出禍
[00:11:05.000 --> 00:11:06.000]  被老師罵
[00:11:06.000 --> 00:11:07.000]  但是年少氣盛
[00:11:07.000 --> 00:11:08.200]  老師叫我認錯
[00:11:08.200 --> 00:11:09.200]  我就挾排去
[00:11:09.200 --> 00:11:10.800]  你有沒有錯一起認吧
[00:11:10.800 --> 00:11:12.000]  結果就死得很慘
[00:11:12.000 --> 00:11:15.000]  結果學校開波
[00:11:15.000 --> 00:11:17.000]  就說我是一個冥頑不靈
[00:11:17.000 --> 00:11:18.600]  不肯悔改的人
[00:11:18.600 --> 00:11:21.000]  於是宣判了
[00:11:21.000 --> 00:11:22.200]  我不可以畢業
[00:11:22.200 --> 00:11:24.800]  我四年的神學
[00:11:24.800 --> 00:11:27.000]  我一生想為神工作
[00:11:27.000 --> 00:11:29.000]  我知道會毀於一旦
[00:11:29.800 --> 00:11:31.000]  我整個人都倒塌了
[00:11:31.000 --> 00:11:32.400]  宣判完之後
[00:11:32.400 --> 00:11:33.600]  我已經三天了
[00:11:33.600 --> 00:11:36.200]  三天沒有起床
[00:11:36.200 --> 00:11:37.600]  躺在床上
[00:11:37.600 --> 00:11:39.000]  臉向牆
[00:11:39.000 --> 00:11:40.000]  哭
[00:11:40.000 --> 00:11:42.800]  然後不知道是睡覺還是昏迷
[00:11:42.800 --> 00:11:44.000]  醒了
[00:11:44.000 --> 00:11:45.400]  又去祈禱
[00:11:45.400 --> 00:11:46.600]  奇奇怪怪又睡
[00:11:46.600 --> 00:11:48.600]  你可不可以想像到我三天不吃東西
[00:11:48.600 --> 00:11:49.800]  沒什麼可能的
[00:11:49.800 --> 00:11:51.200]  但那次是我人生第一次
[00:11:51.200 --> 00:11:52.000]  三天不吃東西
[00:11:52.000 --> 00:11:52.600]  都是那一次
[00:11:52.600 --> 00:11:53.400]  以後都沒有
[00:11:53.400 --> 00:11:56.000]  就是在這些掙扎裏面
[00:11:56.000 --> 00:11:57.800]  大衛就是這樣
[00:11:58.800 --> 00:11:59.800]  他一路來
[00:11:59.800 --> 00:12:01.600]  但是他俯伏在地七天
[00:12:01.600 --> 00:12:04.000]  第十七節很清楚記載
[00:12:04.000 --> 00:12:06.600]  這班神僕看到大衛這樣的時候
[00:12:06.600 --> 00:12:07.600]  都很難過
[00:12:07.600 --> 00:12:08.400]  勸他
[00:12:08.400 --> 00:12:10.000]  不要這樣
[00:12:10.000 --> 00:12:12.000]  但是
[00:12:12.000 --> 00:12:13.800]  大衛不會來
[00:12:13.800 --> 00:12:16.400]  這個都是我們經常都會經歷到的
[00:12:16.400 --> 00:12:17.800]  當我們見到一些人
[00:12:17.800 --> 00:12:18.800]  在這些困境當中
[00:12:18.800 --> 00:12:19.800]  我們勸他的時候
[00:12:19.800 --> 00:12:20.400]  他就說
[00:12:20.400 --> 00:12:21.400]  你不要理我死了
[00:12:21.400 --> 00:12:22.400]  是不是這樣
[00:12:22.400 --> 00:12:25.400]  我們就不會去接受別人的規勸
[00:12:25.400 --> 00:12:28.600]  大衛是一個極度無奈
[00:12:29.200 --> 00:12:30.800]  和痛苦的當中
[00:12:30.800 --> 00:12:33.200]  但是
[00:12:33.200 --> 00:12:35.200]  他雖然很迫切
[00:12:35.200 --> 00:12:38.000]  很誠懇的禱告
[00:12:38.000 --> 00:12:39.200]  但是神母聽
[00:12:39.200 --> 00:12:42.000]  這個神君子終於都死了
[00:12:42.000 --> 00:12:45.200]  但是這個神君子死了之後的行動
[00:12:45.200 --> 00:12:47.800]  大衛的反應
[00:12:47.800 --> 00:12:50.800]  是令到神僕很驚訝
[00:12:50.800 --> 00:12:55.200]  聖經第十二章第十八節記載
[00:12:55.200 --> 00:12:57.200]  到了第七天
[00:12:57.800 --> 00:12:59.000]  這個神君子死了
[00:12:59.000 --> 00:13:01.400]  神僕就私下議論
[00:13:01.400 --> 00:13:02.200]  說
[00:13:02.200 --> 00:13:03.200]  怎麼辦呢
[00:13:03.200 --> 00:13:05.600]  他兒子病的時候
[00:13:05.600 --> 00:13:06.800]  都弄到這樣
[00:13:06.800 --> 00:13:08.200]  如果告訴他
[00:13:08.200 --> 00:13:09.600]  他兒子死了
[00:13:09.600 --> 00:13:11.600]  不知道他會怎麼樣
[00:13:11.600 --> 00:13:13.600]  這個真是一個事實
[00:13:13.600 --> 00:13:14.800]  你看到有些人
[00:13:14.800 --> 00:13:15.800]  他的至親的人
[00:13:15.800 --> 00:13:17.000]  突然之間死亡的時候
[00:13:17.000 --> 00:13:18.200]  會崩潰的
[00:13:18.200 --> 00:13:19.400]  他甚至會自殺
[00:13:19.400 --> 00:13:21.800]  或者做一些傷害自己的行動
[00:13:21.800 --> 00:13:23.800]  一些很不理性的行為
[00:13:23.800 --> 00:13:26.800]  所以這班神僕不知道怎麼辦
[00:13:27.800 --> 00:13:30.000]  不知道說好還是不說好
[00:13:30.000 --> 00:13:33.200]  但是大衛真是很醒目
[00:13:33.200 --> 00:13:35.400]  他聽見這班神僕
[00:13:35.400 --> 00:13:36.400]  洩洩私語
[00:13:36.400 --> 00:13:37.200]  暗暗沉沉
[00:13:37.200 --> 00:13:38.800]  他就知道自己的兒子
[00:13:38.800 --> 00:13:40.800]  應該死了
[00:13:40.800 --> 00:13:42.200]  就問他們
[00:13:42.200 --> 00:13:43.000]  我的兒子怎麼樣
[00:13:43.000 --> 00:13:44.600]  於是
[00:13:44.600 --> 00:13:46.600]  這班神僕和盤托出
[00:13:46.600 --> 00:13:49.000]  你的兒子離開世界了
[00:13:49.000 --> 00:13:51.800]  但是誰知道大衛聽完之後
[00:13:51.800 --> 00:13:53.600]  他做的事情
[00:13:53.600 --> 00:13:55.000]  是令到這班神僕
[00:13:55.000 --> 00:13:56.200]  很驚訝的
[00:13:56.200 --> 00:13:57.600]  第二十節
[00:13:58.000 --> 00:14:00.000]  你留意到是一連串的動作
[00:14:00.000 --> 00:14:01.000]  一氣呵成的
[00:14:01.000 --> 00:14:02.800]  我們一起讀第二十節好嗎
[00:14:02.800 --> 00:14:17.400]  你看到一連串的動作
[00:14:17.400 --> 00:14:18.600]  是很緊湊的
[00:14:18.600 --> 00:14:19.800]  他起身
[00:14:19.800 --> 00:14:21.400]  接著怎麼樣
[00:14:21.400 --> 00:14:22.600]  回去洗澡
[00:14:22.600 --> 00:14:24.000]  洗完澡之後
[00:14:24.000 --> 00:14:24.800]  塗一些乳液
[00:14:24.800 --> 00:14:26.400]  帶他去抹膏
[00:14:26.400 --> 00:14:27.400]  然後呢
[00:14:27.600 --> 00:14:30.000]  就去換件好的衣服
[00:14:30.000 --> 00:14:31.200]  做什麼呢
[00:14:31.200 --> 00:14:33.400]  就去敬拜神
[00:14:33.400 --> 00:14:35.400]  敬拜完神之後
[00:14:35.400 --> 00:14:36.800]  然後才怎麼樣呢
[00:14:36.800 --> 00:14:39.000]  然後叫那些神僕
[00:14:39.000 --> 00:14:40.800]  為他預備膳食
[00:14:40.800 --> 00:14:45.200]  那班神僕就很矛盾
[00:14:45.200 --> 00:14:47.400]  兒子病重的時候
[00:14:47.400 --> 00:14:48.800]  你就什麼都不肯吃
[00:14:48.800 --> 00:14:50.000]  兒子死了
[00:14:50.000 --> 00:14:51.000]  你反而去吃東西
[00:14:51.000 --> 00:14:52.600]  為什麼會這樣
[00:14:52.600 --> 00:14:54.800]  他們真的不是很明白
[00:14:54.800 --> 00:14:57.400]  於是大衛就否白
[00:14:57.800 --> 00:14:58.600]  他的心態
[00:14:58.600 --> 00:15:01.600]  就將他的心路歷程帶出來了
[00:15:01.600 --> 00:15:04.600]  我們一起來看十五頁記下第十二章
[00:15:04.600 --> 00:15:06.600]  二十二到二十三節
[00:15:06.600 --> 00:15:07.400]  我們一起來讀
[00:15:28.200 --> 00:15:31.400]  從這段經文我們看到大衛是一個很實用主義者
[00:15:31.400 --> 00:15:34.200]  兒子病重的時候
[00:15:34.200 --> 00:15:35.800]  他就求神博
[00:15:35.800 --> 00:15:37.200]  博神
[00:15:37.200 --> 00:15:38.800]  可不可以憐憫
[00:15:38.800 --> 00:15:40.400]  因為神已經宣告兒子必定會死
[00:15:40.400 --> 00:15:41.000]  他知道的
[00:15:41.000 --> 00:15:42.800]  但希望博一博
[00:15:42.800 --> 00:15:44.600]  求神來幫助
[00:15:44.600 --> 00:15:46.600]  但兒子死了
[00:15:46.600 --> 00:15:49.000]  那有什麼可以做到
[00:15:49.000 --> 00:15:50.400]  於是就怎樣
[00:15:50.400 --> 00:15:51.400]  過正常生活
[00:15:51.400 --> 00:15:54.000]  這個也揭出人類的矛盾
[00:15:54.000 --> 00:15:54.800]  你有沒有留意到
[00:15:54.800 --> 00:15:57.800]  你有沒有試過去勸一些
[00:15:57.800 --> 00:16:01.000]  死了家人的人去很傷心難過
[00:16:01.000 --> 00:16:02.200]  我們會怎樣跟他們說
[00:16:02.200 --> 00:16:04.400]  人死不能復生
[00:16:04.400 --> 00:16:06.000]  節哀順變
[00:16:06.000 --> 00:16:07.800]  哭也沒用
