
[00:00:00.000 --> 00:00:06.000]  求生者是我們繼續探討和學習
[00:11:38.000 --> 00:11:40.000]  唯獨這一章聖經
[00:11:40.000 --> 00:11:43.000]  約翰你知道是耶穌所愛的門徒
[00:11:43.000 --> 00:11:48.000]  唯獨他幫大師兄去做一個平反
[00:11:48.000 --> 00:11:51.000]  平反彼得
[00:11:51.000 --> 00:11:54.000]  其實結局不是這樣的
[00:11:54.000 --> 00:11:57.000]  當然不是為彼得去平反這麼簡單
[00:11:57.000 --> 00:11:59.000]  實在他就是要告訴我們
[00:11:59.000 --> 00:12:00.000]  今天的主題
[00:12:00.000 --> 00:12:03.000]  無論你錯過了多少機會
[00:12:03.000 --> 00:12:05.000]  神都可以好像彼得一樣
[00:12:05.000 --> 00:12:06.000]  幫你
[00:12:06.000 --> 00:12:08.000]  重見你
[00:12:08.000 --> 00:12:10.000]  第21章約翰福音
[00:12:10.000 --> 00:12:12.000]  就是一個重見彼得
[00:12:12.000 --> 00:12:14.000]  他再給機會他的時刻
[00:12:14.000 --> 00:12:18.000]  到底彼得這次能不能夠掌握這個機會
[00:12:18.000 --> 00:12:21.000]  他能不能夠再次因為這一次
[00:12:21.000 --> 00:12:24.000]  能夠再被重見
[00:12:24.000 --> 00:12:27.000]  成為一個得勝的門徒
[00:12:27.000 --> 00:12:30.000]  抑或他是永不超生那種
[00:12:30.000 --> 00:12:32.000]  當然我們知道
[00:12:32.000 --> 00:12:33.000]  大家看過聖經
[00:12:33.000 --> 00:12:34.000]  司徒行傳
[00:12:34.000 --> 00:12:35.000]  彼得前後書
[00:12:35.000 --> 00:12:36.000]  都知道答案
[00:12:36.000 --> 00:12:39.000]  但其實在這個位置上
[00:12:39.000 --> 00:12:42.000]  在他人生的分水嶺上
[00:12:42.000 --> 00:12:43.000]  是一個很特別的事情
[00:12:43.000 --> 00:12:46.000]  我們一起讀讀這個特別的經文
[00:12:46.000 --> 00:12:48.000]  在約翰福音第21章
[00:12:48.000 --> 00:12:49.000]  我們一起讀
[00:12:49.000 --> 00:12:54.000]  這是以後耶穌在提比利亞海邊
[00:12:54.000 --> 00:12:57.000]  再次向門徒顯現
[00:12:57.000 --> 00:13:00.000]  他顯現的經過是這樣的
[00:13:00.000 --> 00:13:02.000]  當時西門彼得
[00:13:02.000 --> 00:13:08.000]  多瑪嘉莉莉的那丹葉
[00:13:08.000 --> 00:13:10.000]  西比太的兩個兒子
[00:13:10.000 --> 00:13:14.000]  和另外兩個門徒都聚在一起
[00:13:14.000 --> 00:13:16.000]  西門彼得對他們說
[00:13:16.000 --> 00:13:18.000]  我要打於去
[00:13:18.000 --> 00:13:21.000]  他們說我們也跟你一起去
[00:13:21.000 --> 00:13:25.000]  於是他們出去上了船
[00:13:25.000 --> 00:13:29.000]  可是那一夜他們並沒有打到什麼
[00:13:29.000 --> 00:13:31.000]  清早的時候
[00:13:31.000 --> 00:13:33.000]  耶穌站在岸邊
[00:13:33.000 --> 00:13:36.000]  門徒卻不知道他就是耶穌
[00:13:36.000 --> 00:13:38.000]  耶穌對他們說
[00:13:38.000 --> 00:13:41.000]  小子們打到雨沒有
[00:13:41.000 --> 00:13:43.000]  他們回答沒有
[00:13:43.000 --> 00:13:47.000]  耶穌說把網紮在船的右邊
[00:13:47.000 --> 00:13:49.000]  就可以得著
[00:13:49.000 --> 00:13:52.000]  他們就把網紮下去
[00:13:52.000 --> 00:13:54.000]  可是拉不上來
[00:13:54.000 --> 00:13:56.000]  因為雨太多
[00:13:56.000 --> 00:13:58.000]  耶穌所愛的門徒
[00:13:58.000 --> 00:14:00.000]  對彼得說
[00:14:00.000 --> 00:14:01.000]  是主
[00:14:01.000 --> 00:14:04.000]  西門彼得一聽見是主
[00:14:04.000 --> 00:14:07.000]  就立刻束上外衣
[00:14:07.000 --> 00:14:10.000]  因為他當時赤著身子
[00:14:10.000 --> 00:14:13.000]  眾生跳進海裡
[00:14:13.000 --> 00:14:15.000]  先讀這七節
[00:14:15.000 --> 00:14:17.000]  故事還沒完
[00:14:17.000 --> 00:14:19.000]  這給我們看到的是
[00:14:19.000 --> 00:14:23.000]  復活的耶穌再一次在提比利亞的海邊
[00:14:23.000 --> 00:14:25.000]  向七個門徒顯現
[00:14:25.000 --> 00:14:27.000]  你數一數是七個
[00:14:27.000 --> 00:14:29.000]  我數過的
[00:14:29.000 --> 00:14:31.000]  提比利亞海是加利利海
[00:14:31.000 --> 00:14:33.000]  加利利海大家很熟悉
[00:14:33.000 --> 00:14:36.000]  以前門徒經常去的地方
[00:14:36.000 --> 00:14:38.000]  是他們還沒做門徒之前
[00:14:38.000 --> 00:14:41.000]  打雨為生的一個地方
[00:14:41.000 --> 00:14:43.000]  即是你的辦公室
[00:14:43.000 --> 00:14:44.000]  即是你今天的辦公室
[00:14:44.000 --> 00:14:46.000]  每天你都會去
[00:14:46.000 --> 00:14:48.000]  是一個地方他們很熟悉
[00:14:48.000 --> 00:14:50.000]  提比利亞海對門徒
[00:14:50.000 --> 00:14:52.000]  這班打雨的
[00:14:52.000 --> 00:14:54.000]  有些不是打雨的門徒
[00:14:54.000 --> 00:14:56.000]  那些門徒是稅吏
[00:14:56.000 --> 00:14:58.000]  打雨的門徒有很多回憶
[00:14:58.000 --> 00:15:00.000]  特別是彼得
[00:15:00.000 --> 00:15:02.000]  因為彼得和他的弟兄
[00:15:02.000 --> 00:15:04.000]  或者有幾個門徒
[00:15:04.000 --> 00:15:06.000]  都是在這個地方被蒙召
[00:15:06.000 --> 00:15:08.000]  在那裡舉手決戰
[00:15:08.000 --> 00:15:10.000]  我不知道你記不記得
[00:15:10.000 --> 00:15:12.000]  你在那裡決戰
[00:15:12.000 --> 00:15:14.000]  在那裡蒙召
[00:15:14.000 --> 00:15:16.000]  我記得我在一個報道會
[00:15:16.000 --> 00:15:18.000]  但我已經再記不起
[00:15:18.000 --> 00:15:20.000]  在哪一間教會
[00:15:20.000 --> 00:15:22.000]  這是我的遺憾
[00:15:22.000 --> 00:15:24.000]  我真的想不起那個教會
[00:15:24.000 --> 00:15:26.000]  在哪一個教會
[00:15:26.000 --> 00:15:28.000]  在聖霍斯利亞海
[00:15:28.000 --> 00:15:30.000]  不過我相信神終有一天會告訴我
[00:15:30.000 --> 00:15:34.000]  有一句說話對彼得來說
[00:15:34.000 --> 00:15:36.000]  記憶猶新
[00:15:36.000 --> 00:15:38.000]  那句說話是什麼
[00:15:38.000 --> 00:15:40.000]  來跟隨我
[00:15:40.000 --> 00:15:42.000]  你怎麼樣
[00:15:42.000 --> 00:15:44.000]  得人如得魚
[00:15:44.000 --> 00:15:46.000]  三年前的這句說話
[00:15:46.000 --> 00:15:48.000]  今天三年後
[00:15:48.000 --> 00:15:50.000]  耶穌都死了復活了
[00:15:50.000 --> 00:15:52.000]  這句說話在提比利亞海那裡
[00:15:52.000 --> 00:15:54.000]  不斷在迴響
[00:15:54.000 --> 00:15:56.000]  來跟隨我
[00:15:56.000 --> 00:15:58.000]  來跟隨我
[00:15:58.000 --> 00:16:00.000]  我要你得人如得魚
[00:16:00.000 --> 00:16:04.000]  對彼得在這件事裡
[00:16:04.000 --> 00:16:06.000]  他內心有很多掙扎
[00:16:06.000 --> 00:16:08.000]  因為跟了耶穌三年
[00:16:08.000 --> 00:16:10.000]  他真的沒有打過魚
[00:16:10.000 --> 00:16:12.000]  一直跟隨耶穌
[00:16:12.000 --> 00:16:14.000]  拼搏
[00:16:14.000 --> 00:16:16.000]  拼搏不是用刀斬人
[00:16:16.000 --> 00:16:18.000]  他之前說了很多話
[00:16:18.000 --> 00:16:20.000]  在這一刻
[00:16:20.000 --> 00:16:22.000]  他帶著一個很沉重的心情
[00:16:22.000 --> 00:16:24.000]  這句說話
[00:16:24.000 --> 00:16:26.000]  是很大的負擔
[00:16:26.000 --> 00:16:28.000]  他說了一句說話
[00:16:28.000 --> 00:16:30.000]  剛才聖經說
[00:16:30.000 --> 00:16:32.000]  他帶頭說我要打魚
[00:16:32.000 --> 00:16:34.000]  我要去打魚
[00:16:34.000 --> 00:16:36.000]  他的門徒就跟著一起打魚
[00:16:36.000 --> 00:16:38.000]  剛才聖經說
[00:16:38.000 --> 00:16:40.000]  到底這一次彼得
[00:16:40.000 --> 00:16:42.000]  再一次打魚
[00:16:42.000 --> 00:16:44.000]  是興之所至
[00:16:44.000 --> 00:16:46.000]  還是重操故業
[00:16:46.000 --> 00:16:48.000]  經文沒有說
[00:16:48.000 --> 00:16:50.000]  但有人覺得
[00:16:50.000 --> 00:16:52.000]  如果大家興之所至
[00:16:52.000 --> 00:16:54.000]  那為什麼不在沙灘打沙灘球
[00:16:54.000 --> 00:16:56.000]  就算了
[00:16:56.000 --> 00:16:58.000]  用不著去打魚
[00:16:58.000 --> 00:17:00.000]  但無論如何
[00:17:00.000 --> 00:17:02.000]  他這一次的打魚
[00:17:02.000 --> 00:17:04.000]  聖經給我們看到
[00:17:04.000 --> 00:17:06.000]  是一模一樣
[00:17:06.000 --> 00:17:08.000]  三年前的打魚
[00:17:08.000 --> 00:17:10.000]  跟這一次的打魚有什麼一樣
[00:17:10.000 --> 00:17:12.000]  一條魚
[00:17:12.000 --> 00:17:14.000]  都打不到
[00:17:14.000 --> 00:17:16.000]  是一模一樣的情景
[00:17:16.000 --> 00:17:18.000]  是沮喪失意的情景
[00:17:18.000 --> 00:17:20.000]  我懷疑
[00:17:20.000 --> 00:17:22.000]  那時候的門徒
[00:17:22.000 --> 00:17:24.000]  打了一整晚都打不到的時候
[00:17:24.000 --> 00:17:26.000]  都是你大師兄
[00:17:26.000 --> 00:17:28.000]  又叫我們打魚
[00:17:28.000 --> 00:17:30.000]  打了一整晚都打不到
[00:17:30.000 --> 00:17:32.000]  會不會有這樣的情況
[00:17:32.000 --> 00:17:34.000]  即是釣魚
[00:17:34.000 --> 00:17:36.000]  我記得有位弟兄跟我說
[00:17:36.000 --> 00:17:38.000]  他說他每次去釣魚都很失望
[00:17:38.000 --> 00:17:40.000]  我不知道是不是像彼得那麼失望
[00:17:40.000 --> 00:17:42.000]  他說因為每次釣魚
[00:17:42.000 --> 00:17:44.000]  都還沒去到出海
[00:17:44.000 --> 00:17:46.000]  他就已經不斷在餵魚
[00:17:46.000 --> 00:17:48.000]  因為浪太大
[00:17:48.000 --> 00:17:50.000]  在那邊狂吐
[00:17:50.000 --> 00:17:52.000]  吐完左邊又吐右邊
[00:17:52.000 --> 00:17:54.000]  去到那個時候
[00:17:54.000 --> 00:17:56.000]  整個人都軟了
[00:17:56.000 --> 00:17:58.000]  接著一無所獲
[00:17:58.000 --> 00:18:00.000]  吐一獲就回來了
[00:18:00.000 --> 00:18:02.000]  真的是這樣的
[00:18:02.000 --> 00:18:04.000]  他說不要再打魚了
[00:18:04.000 --> 00:18:06.000]  我不知道他當時
[00:18:06.000 --> 00:18:08.000]  是否很明白當時彼得的心情
[00:18:08.000 --> 00:18:10.000]  如果真的
[00:18:10.000 --> 00:18:12.000]  他們是重操故業的
[00:18:12.000 --> 00:18:14.000]  我相信就傷心加失意
[00:18:14.000 --> 00:18:16.000]  加失望
[00:18:16.000 --> 00:18:18.000]  加失敗
[00:18:18.000 --> 00:18:20.000]  很多的失落在當中
[00:18:20.000 --> 00:18:22.000]  如果你在當中的船
[00:18:22.000 --> 00:18:24.000]  你都覺得可能是這樣
[00:18:24.000 --> 00:18:26.000]  但今日神仍然要告訴他們
[00:18:26.000 --> 00:18:28.000]  一切的契機
[00:18:28.000 --> 00:18:30.000]  一切的機會仍然在神的手中
[00:18:30.000 --> 00:18:32.000]  弟兄姊妹你也是
[00:18:32.000 --> 00:18:34.000]  一切的機會無論你今天是多麼的失意
[00:18:34.000 --> 00:18:36.000]  多麼的失落
[00:18:36.000 --> 00:18:38.000]  神告訴你仍然有機會
