
[00:00:00.000 --> 00:00:05.000]  我是主的羊,即是我們讀過詩篇23篇
[00:06:42.000 --> 00:06:45.000]  不是單單用耳朵聽到聲音
[00:06:45.000 --> 00:06:47.000]  這個聽是講心能不能夠
[00:06:47.000 --> 00:06:49.000]  去順服跟從神
[00:06:49.000 --> 00:06:53.000]  將神所彰顯的屬性
[00:06:53.000 --> 00:06:56.000]  那種尾線
[00:06:56.000 --> 00:06:59.000]  透過生命去活現出來
[00:06:59.000 --> 00:07:01.000]  所以我們很重要的就是
[00:07:01.000 --> 00:07:03.000]  要去做一個好的牧人
[00:07:03.000 --> 00:07:05.000]  去牧養主的羊的時候
[00:07:05.000 --> 00:07:06.000]  學孝耶穌的時候
[00:07:06.000 --> 00:07:08.000]  就要去尊重
[00:07:08.000 --> 00:07:11.000]  耶穌在他們生命上的主權
[00:07:11.000 --> 00:07:13.000]  和要幫助他們學習
[00:07:13.000 --> 00:07:15.000]  聆聽神的聲音
[00:07:15.000 --> 00:07:16.000]  頂姐妹今天
[00:07:16.000 --> 00:07:18.000]  可能我們第一件事問
[00:07:18.000 --> 00:07:20.000]  我都不是很多曉
[00:07:20.000 --> 00:07:22.000]  我都不是很多操練
[00:07:22.000 --> 00:07:25.000]  去聽神的聲音
[00:07:25.000 --> 00:07:27.000]  好像是一個很神秘的
[00:07:27.000 --> 00:07:30.000]  一個宗教經驗或操練
[00:07:30.000 --> 00:07:32.000]  其實你聽到的時候
[00:07:32.000 --> 00:07:35.000]  中間都有神對你說的話
[00:07:35.000 --> 00:07:36.000]  是不是
[00:07:36.000 --> 00:07:37.000]  你是不是用一個
[00:07:37.000 --> 00:07:39.000]  預備去領受
[00:07:39.000 --> 00:07:42.000]  神的聲音和訓誨的心去聽
[00:07:42.000 --> 00:07:43.000]  所以我開始的時候
[00:07:43.000 --> 00:07:44.000]  都提醒大家
[00:07:44.000 --> 00:07:47.000]  不要為別人去聽到
[00:07:47.000 --> 00:07:49.000]  你為別人聽到的時候
[00:07:49.000 --> 00:07:50.000]  你只會留地步
[00:07:50.000 --> 00:07:52.000]  被撒旦扭曲自己
[00:07:52.000 --> 00:07:54.000]  甚至傷害別人
[00:07:54.000 --> 00:07:56.000]  你要為自己的生命
[00:07:56.000 --> 00:07:58.000]  去躺開面對神的話
[00:07:58.000 --> 00:08:03.000]  和神的道去相遇
[00:08:03.000 --> 00:08:07.000]  你願意多信服神呢
[00:08:07.000 --> 00:08:10.000]  你每天有沒有去和神
[00:08:10.000 --> 00:08:12.000]  在保羅所教導的
[00:08:12.000 --> 00:08:16.000]  所謂的不歇息的禱告裡面
[00:08:16.000 --> 00:08:19.000]  學習和神交往去聆聽神呢
[00:08:19.000 --> 00:08:20.000]  你的神
[00:08:20.000 --> 00:08:25.000]  是不是只有星期六、日才和你說話呢
[00:08:25.000 --> 00:08:26.000]  因為你的神
[00:08:26.000 --> 00:08:29.000]  是在你領受的時候去說話呢
[00:08:29.000 --> 00:08:30.000]  因為你的神
[00:08:30.000 --> 00:08:33.000]  是時時刻刻都願意和你說話呢
[00:08:33.000 --> 00:08:35.000]  耶穌的聲音
[00:08:35.000 --> 00:08:37.000]  是我們要學習去願意聽
[00:08:37.000 --> 00:08:40.000]  和學習去判別
[00:08:40.000 --> 00:08:41.000]  所以我們需要
[00:08:41.000 --> 00:08:44.000]  一個判別的基礎就是聖經
[00:08:44.000 --> 00:08:47.000]  所以我們必須要學聆聽
[00:08:47.000 --> 00:08:51.000]  神在聖經裡所彰顯的樣式
[00:08:51.000 --> 00:08:53.000]  我們要相信的
[00:08:53.000 --> 00:08:55.000]  不只是人的一些教導
[00:08:55.000 --> 00:08:57.000]  當然神是透過
[00:08:57.000 --> 00:08:59.000]  很多很多不同的人
[00:08:59.000 --> 00:09:00.000]  甚至未信的人
[00:09:00.000 --> 00:09:02.000]  可以對我們說話
[00:09:02.000 --> 00:09:05.000]  但是我們有沒有一個願意聆聽的耳朵呢
[00:09:05.000 --> 00:09:09.000]  是很重要的
[00:09:09.000 --> 00:09:11.000]  在《生命紀錄》的四節
[00:09:11.000 --> 00:09:13.000]  是一個以色列人
[00:09:13.000 --> 00:09:15.000]  每一個以色列人成長
[00:09:15.000 --> 00:09:16.000]  背的第一個金句
[00:09:16.000 --> 00:09:19.000]  就是以色列你要聽
[00:09:19.000 --> 00:09:21.000]  耶和華我們的神是獨一的神
[00:09:21.000 --> 00:09:27.000]  你要盡心盡性盡力愛耶和華的神
[00:09:27.000 --> 00:09:29.000]  所以每一個以色列人在他成長
[00:09:29.000 --> 00:09:32.000]  第一句領受神的說話
[00:09:32.000 --> 00:09:36.000]  就是提醒我們要盡心盡性去愛
[00:09:36.000 --> 00:09:38.000]  愛是一個操練
[00:09:38.000 --> 00:09:40.000]  愛不是一種感覺
[00:09:40.000 --> 00:09:41.000]  愛可以有感覺
[00:09:41.000 --> 00:09:43.000]  但愛不是唯一的感覺
[00:09:43.000 --> 00:09:45.000]  所以很重要的第一件事
[00:09:45.000 --> 00:09:47.000]  就是我們要學去健康的
[00:09:47.000 --> 00:09:49.000]  去聽去愛去相信
[00:09:49.000 --> 00:09:51.000]  而在親子的關係裡面
[00:09:51.000 --> 00:09:52.000]  可以這麼說
[00:09:52.000 --> 00:09:55.000]  是一個很基本的重要的生活空間
[00:09:55.000 --> 00:09:57.000]  去操練
[00:09:57.000 --> 00:10:00.000]  你怎樣去愛你的小朋友呢
[00:10:00.000 --> 00:10:02.000]  你是不是好像耶穌
[00:10:02.000 --> 00:10:04.000]  好像神一樣
[00:10:04.000 --> 00:10:06.000]  是願意在這裡說
[00:10:06.000 --> 00:10:08.000]  我的羊認識我
[00:10:08.000 --> 00:10:10.000]  我也認識我的羊
[00:10:10.000 --> 00:10:12.000]  你是不是願意去聆聽
[00:10:12.000 --> 00:10:16.000]  你所服侍照顧的小朋友呢
[00:10:16.000 --> 00:10:19.000]  今天我自己一個很新的領受
[00:10:19.000 --> 00:10:21.000]  其實也不是很新的
[00:10:21.000 --> 00:10:24.000]  就是父母要學習悶訓子女
[00:10:24.000 --> 00:10:27.000]  但當我們跟弟兄姊妹這樣說的時候
[00:10:27.000 --> 00:10:28.000]  弟兄姊妹就會想
[00:10:28.000 --> 00:10:30.000]  我要教他很多東西
[00:10:30.000 --> 00:10:32.000]  要教他這樣教他那樣
[00:10:32.000 --> 00:10:34.000]  我說其實誤會了
[00:10:34.000 --> 00:10:39.000]  悶訓是跟弟兄姊妹保持一個愛的關係
[00:10:39.000 --> 00:10:41.000]  跟子女保持一個愛的關係
[00:10:41.000 --> 00:10:43.000]  悶訓就是要你去相信
[00:10:43.000 --> 00:10:45.000]  神是在這個世代裡面
[00:10:45.000 --> 00:10:47.000]  祂是願意去教導
[00:10:47.000 --> 00:10:49.000]  屬乎祂的羊
[00:10:49.000 --> 00:10:51.000]  所以神是有不同的渠道
[00:10:51.000 --> 00:10:55.000]  去說話給這個小朋友聽
[00:10:55.000 --> 00:10:56.000]  透過聖經的故事
[00:10:56.000 --> 00:10:58.000]  透過可能老師的教導
[00:10:58.000 --> 00:11:01.000]  透過甚至在一個小朋友之間
[00:11:01.000 --> 00:11:03.000]  爭執的過程裡面
[00:11:03.000 --> 00:11:07.000]  聖靈在他裡面是會發聲
[00:11:07.000 --> 00:11:09.000]  聖靈在他聽聖經的故事
[00:11:09.000 --> 00:11:11.000]  讀那些聖經的經文
[00:11:11.000 --> 00:11:12.000]  背那些金句的時候
[00:11:12.000 --> 00:11:14.000]  神是會有工作的
[00:11:14.000 --> 00:11:16.000]  不過今天我們相信
[00:11:16.000 --> 00:11:20.000]  人的教導可能多過聖靈的教導
[00:11:20.000 --> 00:11:23.000]  所以有時候我們要保證他聽到
[00:11:23.000 --> 00:11:26.000]  所以我們很多時候在悶訓的觀念裡面
[00:11:26.000 --> 00:11:27.000]  就要很多教訓
[00:11:27.000 --> 00:11:28.000]  很多教訓很多教訓
[00:11:28.000 --> 00:11:31.000]  但是很多套裝式的悶訓
[00:11:31.000 --> 00:11:33.000]  都不產生生命的效果
[00:11:33.000 --> 00:11:34.000]  為什麼?
[00:11:34.000 --> 00:11:39.000]  因為我們最重要的
[00:11:39.000 --> 00:11:42.000]  不只是去經歷這些信仰的資料
[00:11:42.000 --> 00:11:45.000]  而是真的願意去發現
[00:11:45.000 --> 00:11:47.000]  聖靈對我們的生命的提醒
[00:11:47.000 --> 00:11:49.000]  所以父母要去悶訓子女
[00:11:49.000 --> 00:11:51.000]  最重要的不是再去教
[00:11:51.000 --> 00:11:52.000]  再去教再去教
[00:11:52.000 --> 00:11:54.000]  多教一些道理給他聽
[00:11:54.000 --> 00:11:57.000]  如果你沒有一個願意聆聽
[00:11:57.000 --> 00:11:58.000]  尊重他
[00:11:58.000 --> 00:12:00.000]  神尊重我們的態度的時候
[00:12:00.000 --> 00:12:03.000]  所有小朋友他們的人生經歷
[00:12:03.000 --> 00:12:05.000]  都會去到一個所謂反叛期
[00:12:05.000 --> 00:12:07.000]  很想抽離父母
[00:12:07.000 --> 00:12:11.000]  去找回自己的身份價值和信念
[00:12:11.000 --> 00:12:14.000]  沒錯我們很多信念其實是來自父母的
[00:12:14.000 --> 00:12:16.000]  但是有一段時間他們會這樣分開
[00:12:16.000 --> 00:12:19.000]  如果你不懂得去聆聽他們
[00:12:19.000 --> 00:12:20.000]  去發現去相信
[00:12:20.000 --> 00:12:22.000]  將他們托付給神
[00:12:22.000 --> 00:12:24.000]  在神的教導裡面
[00:12:24.000 --> 00:12:25.000]  聖靈的教導裡面
[00:12:25.000 --> 00:12:28.000]  而你只是用你的方法去教的時候
[00:12:28.000 --> 00:12:29.000]  很多時候
[00:12:29.000 --> 00:12:31.000]  你的新教和現教
[00:12:31.000 --> 00:12:34.000]  你的信仰的實踐的方式
[00:12:34.000 --> 00:12:37.000]  你活不出神的屬性
[00:12:37.000 --> 00:12:39.000]  你跟這個世界一樣很緊張的
[00:12:39.000 --> 00:12:44.000]  可能追求他們在學業上各樣的表現
[00:12:44.000 --> 00:12:47.000]  這些隱藏的信息
[00:12:47.000 --> 00:12:49.000]  令到他們更加對抗
[00:12:49.000 --> 00:12:51.000]  更加想抽離
[00:12:51.000 --> 00:12:55.000]  不跟著父母的信仰的體驗去
[00:12:55.000 --> 00:12:57.000]  所以我們需要去發現
[00:12:57.000 --> 00:12:58.000]  去聆聽
[00:12:58.000 --> 00:13:00.000]  去相信聖靈在裡面的聲音
[00:13:00.000 --> 00:13:01.000]  聽
[00:13:01.000 --> 00:13:03.000]  問
[00:13:03.000 --> 00:13:04.000]  關心
[00:13:04.000 --> 00:13:07.000]  不要這麼快將我們的想法
[00:13:07.000 --> 00:13:10.000]  原則或規條丟到他們身上
[00:13:10.000 --> 00:13:12.000]  多點去聆聽
[00:13:12.000 --> 00:13:15.000]  他們在過程裡面
[00:13:15.000 --> 00:13:16.000]  你發覺
[00:13:16.000 --> 00:13:18.000]  你越鼓勵他們去相信
[00:13:18.000 --> 00:13:20.000]  神跟他們說的話
[00:13:20.000 --> 00:13:21.000]  聽到
[00:13:21.000 --> 00:13:23.000]  你發現到聖靈對他們提醒的時候
[00:13:23.000 --> 00:13:25.000]  你再肯定他們
[00:13:25.000 --> 00:13:26.000]  他們接收的能力
[00:13:26.000 --> 00:13:29.000]  幫助他們調教他們的方法
[00:13:31.000 --> 00:13:33.000]  他們就越來越能夠
[00:13:33.000 --> 00:13:36.000]  活出一個基督的樣式
[00:13:36.000 --> 00:13:38.000]  最有效的門訓
[00:13:38.000 --> 00:13:41.000]  我們叫做生活門訓
[00:13:41.000 --> 00:13:45.000]  就是願意陪你所照顧的小羊
[00:13:45.000 --> 00:13:46.000]  去發現
[00:13:46.000 --> 00:13:48.000]  去聽清楚神的聲音
[00:13:48.000 --> 00:13:50.000]  然後去守望祂
[00:13:50.000 --> 00:13:52.000]  去鼓勵祂去聽話
[00:13:52.000 --> 00:13:53.000]  這個聽話不是聽到
[00:13:53.000 --> 00:13:55.000]  而是去做
[00:13:55.000 --> 00:13:57.000]  因為神的心意
[00:13:57.000 --> 00:14:00.000]  就是讓每一隻主的羊
[00:14:00.000 --> 00:14:03.000]  都能夠去經歷神的慈愛
[00:14:03.000 --> 00:14:04.000]  今天教會裡面
[00:14:04.000 --> 00:14:05.000]  其中一個
[00:14:05.000 --> 00:14:06.000]  為什麼我們享受不到
[00:14:06.000 --> 00:14:08.000]  詩篇二十三篇的意境
[00:14:08.000 --> 00:14:11.000]  神的那種保護和應許
[00:14:11.000 --> 00:14:13.000]  很多時候是因為我們
[00:14:13.000 --> 00:14:14.000]  信心不足
[00:14:14.000 --> 00:14:15.000]  我們經歷不到
[00:14:15.000 --> 00:14:16.000]  建立不到一個
[00:14:16.000 --> 00:14:19.000]  蒙神愛的心
[00:14:19.000 --> 00:14:21.000]  經常覺得神不夠愛我們
[00:14:21.000 --> 00:14:23.000]  因為我們都很容易
[00:14:23.000 --> 00:14:24.000]  被撒旦留地步
[00:14:24.000 --> 00:14:26.000]  去做很多的比較
[00:14:26.000 --> 00:14:27.000]  我們聽到這個世界
[00:14:27.000 --> 00:14:28.000]  很多的聲音
[00:14:28.000 --> 00:14:32.000]  如果神一定愛你的話
[00:14:32.000 --> 00:14:34.000]  那你就應該富貴的了
[00:14:34.000 --> 00:14:35.000]  應該發達的了
[00:14:35.000 --> 00:14:36.000]  你應該事業有成的了
[00:14:36.000 --> 00:14:38.000]  應該怎樣怎樣
[00:14:38.000 --> 00:14:40.000]  很多這些世界的訊息
[00:14:40.000 --> 00:14:42.000]  夾雜著信仰
[00:14:42.000 --> 00:14:45.000]  去讓我們聆聽
[00:14:45.000 --> 00:14:47.000]  以致我們很多時候
[00:14:47.000 --> 00:14:51.000]  誤會了我們的信仰
[00:14:51.000 --> 00:14:52.000]  我們很多時候
[00:14:52.000 --> 00:14:58.000]  會落入類似成功主義的信仰
[00:14:58.000 --> 00:14:59.000]  沒錯
[00:14:59.000 --> 00:15:00.000]  在聖經裡面
[00:15:00.000 --> 00:15:03.000]  有一部分的訊息
[00:15:03.000 --> 00:15:05.000]  給智慧人
[00:15:05.000 --> 00:15:07.000]  這群智慧人的信念
[00:15:07.000 --> 00:15:10.000]  是有成功主義的味道
[00:15:10.000 --> 00:15:14.000]  但那不是整個信仰的核心
[00:15:14.000 --> 00:15:17.000]  我們就在這種比較裡面迷失了
[00:15:17.000 --> 00:15:19.000]  聽不清楚神的聲音
[00:15:19.000 --> 00:15:21.000]  反而聽了這個世界的聲音
[00:15:21.000 --> 00:15:23.000]  今天我們很多事情
[00:15:23.000 --> 00:15:27.000]  沒有去帶著神的愛
[00:15:27.000 --> 00:15:29.000]  那種滿足
[00:15:29.000 --> 00:15:30.000]  那種信任
[00:15:30.000 --> 00:15:32.000]  那種感恩去聆聽
[00:15:32.000 --> 00:15:36.000]  令我們很容易跟著這個世界的聲音去走
[00:15:36.000 --> 00:15:40.000]  羅馬書十二章第一第二節提醒我們很重要
[00:15:40.000 --> 00:15:42.000]  不要效法這個世界
[00:15:42.000 --> 00:15:45.000]  只要心意更新而變化
[00:15:45.000 --> 00:15:49.000]  察現何謂神善良可喜於的自由
[00:15:49.000 --> 00:15:51.000]  聆聽神的聲音
[00:15:51.000 --> 00:15:53.000]  是日積月累
[00:15:53.000 --> 00:15:57.000]  時時刻刻積累下來的
[00:15:57.000 --> 00:15:59.000]  當然今天如果再和大家說
[00:15:59.000 --> 00:16:00.000]  什麼WWJD
[00:16:00.000 --> 00:16:02.000]  這些這麼淺的操練
[00:16:02.000 --> 00:16:04.000]  好像侮辱了大家
[00:16:04.000 --> 00:16:07.000]  但很現實地
[00:16:07.000 --> 00:16:10.000]  這些這麼粗淺的道理
[00:16:10.000 --> 00:16:12.000]  與日美耶穌同行
[00:16:12.000 --> 00:16:14.000]  究竟耶穌會怎樣回應這件事
[00:16:14.000 --> 00:16:15.000]  What will Jesus do
[00:16:15.000 --> 00:16:19.000]  卻是很真實的建立你的信仰
[00:16:19.000 --> 00:16:23.000]  很堅實地去體驗神每天與你同行
[00:16:23.000 --> 00:16:26.000]  那份祝福和建立
[00:16:26.000 --> 00:16:31.000]  不要想著這些高言大義的理論
[00:16:31.000 --> 00:16:33.000]  才是最幫到你的
[00:16:33.000 --> 00:16:35.000]  神最幫到你的
[00:16:35.000 --> 00:16:38.000]  是和你去經歷人生的每一刻
[00:16:38.000 --> 00:16:40.000]  每一個決定
[00:16:40.000 --> 00:16:44.000]  這些決定有時候是自己分別不到的
[00:16:44.000 --> 00:16:48.000]  所以你知不知道教會早前推出了靈伴
[00:16:48.000 --> 00:16:52.000]  主的羊要學聽主的聲音
[00:16:52.000 --> 00:16:53.000]  懂得分別主的聲音
[00:16:53.000 --> 00:16:54.000]  但有時候是會錯的
[00:16:54.000 --> 00:17:00.000]  所以你要和一個信任的肢體去操練
[00:17:00.000 --> 00:17:01.000]  去給予交代
[00:17:01.000 --> 00:17:03.000]  對神的一些心意的聆聽
[00:17:03.000 --> 00:17:04.000]  神的提醒
[00:17:04.000 --> 00:17:06.000]  我們願意去分享
[00:17:06.000 --> 00:17:10.000]  透過這個分享的過程
[00:17:10.000 --> 00:17:13.000]  耶穌強調我們是一個圈
[00:17:13.000 --> 00:17:16.000]  我們要合為一群
[00:17:16.000 --> 00:17:17.000]  如果我們不是一個圈
[00:17:17.000 --> 00:17:18.000]  不是一個群裡面的時候
[00:17:18.000 --> 00:17:22.000]  我們就是單獨去遊蕩在這個世界裡面
[00:17:22.000 --> 00:17:24.000]  這個邪惡的世代裡面
[00:17:24.000 --> 00:17:26.000]  你做一個油散的基督徒的時候
[00:17:26.000 --> 00:17:28.000]  一隻油散主的羊的時候
