
[00:00:00.000 --> 00:00:04.280]  我哋一齊再次同心禱告
[00:02:12.000 --> 00:02:16.400]  向住年青人去叫佢哋信主更加難
[00:02:16.400 --> 00:02:18.400]  甚至信二代
[00:02:18.400 --> 00:02:22.200]  可能基督徒嘅父母由細都帶到去返教會
[00:02:22.200 --> 00:02:24.800]  去到而家佢明明係認識耶穌
[00:02:24.800 --> 00:02:26.400]  但係佢都唔信
[00:02:26.400 --> 00:02:28.600]  點解嘅呢?
[00:02:28.600 --> 00:02:30.400]  亦都有聽到
[00:02:30.400 --> 00:02:33.800]  有啲人會講話叫我爸爸媽媽去信主
[00:02:33.800 --> 00:02:36.000]  其實都好難
[00:02:36.000 --> 00:02:38.200]  其實喺呢個世代裏面
[00:02:38.200 --> 00:02:39.800]  呢個亂世嘅世代
[00:02:39.800 --> 00:02:43.000]  唔係應該更多人想信耶穌嘅咩?
[00:02:43.000 --> 00:02:45.800]  唔信又會係點解呢?
[00:02:45.800 --> 00:02:48.200]  當然啦有好多好多嘅因素
[00:02:48.200 --> 00:02:51.800]  喺神嘅方面絕對係聖靈嘅工作嚟嘅
[00:02:51.800 --> 00:02:55.000]  但係喺我哋基督徒嘅身上裏面
[00:02:55.000 --> 00:02:57.000]  喺我哋嘅範圍嘅裏面
[00:02:57.000 --> 00:02:59.000]  我哋有啲乜嘢嘢可以做
[00:02:59.000 --> 00:03:00.800]  但又未做嘅呢?
[00:03:00.800 --> 00:03:02.400]  我哋都有傳耶穌
[00:03:02.400 --> 00:03:04.400]  我哋都有叫佢嚟返教會
[00:03:04.400 --> 00:03:06.600]  但總會有啲人唔信
[00:03:06.600 --> 00:03:11.200]  唔信我哋仲有啲乜嘢嘢可以做呢?
[00:03:11.200 --> 00:03:14.200]  今日我哋一齊會睇《達爾利書》
[00:03:14.200 --> 00:03:16.000]  五章十一至十二字
[00:03:16.000 --> 00:03:18.600]  頭先剛才主席都有讀到
[00:03:18.600 --> 00:03:20.600]  佢咁樣形容達爾利
[00:03:20.600 --> 00:03:21.800]  呢度講到
[00:03:21.800 --> 00:03:23.800]  在你國中有一人
[00:03:23.800 --> 00:03:26.400]  他裏頭有聖神的靈
[00:03:26.400 --> 00:03:29.200]  講到佢係一個屬靈嘅人
[00:03:29.200 --> 00:03:32.000]  有屬靈嘅能力同埋透視力
[00:03:32.000 --> 00:03:34.600]  比常人更加好嘅
[00:03:34.600 --> 00:03:37.600]  你負在世的日子
[00:03:37.600 --> 00:03:39.600]  這人心中光明
[00:03:39.600 --> 00:03:41.400]  呢度係講到達爾利
[00:03:41.400 --> 00:03:44.400]  佢能夠看透萬事
[00:03:44.400 --> 00:03:47.000]  亦都能夠冇乜嘢可以隱瞞佢
[00:03:47.000 --> 00:03:49.200]  又有聰明又有智慧
[00:03:49.200 --> 00:03:50.800]  即係話佢有洞察力
[00:03:50.800 --> 00:03:52.200]  能夠有見識
[00:03:52.200 --> 00:03:54.800]  好似神嘅智慧一樣
[00:03:54.800 --> 00:03:56.600]  下無我哋透過達爾利
[00:03:56.600 --> 00:03:59.000]  一位得上帝厚切智慧
[00:03:59.000 --> 00:04:00.400]  又能夠解夢
[00:04:00.400 --> 00:04:02.800]  又能夠睇到異象
[00:04:02.800 --> 00:04:06.600]  喺佢身上我哋有啲乜嘢嘅學習同埋提醒呢?
[00:04:06.600 --> 00:04:08.400]  今日我哋嘅講題
[00:04:08.400 --> 00:04:11.000]  係呢一個不一樣嘅生命內涵
[00:04:11.000 --> 00:04:13.800]  就讓我哋一齊從達爾利嘅生命裏面
[00:04:13.800 --> 00:04:18.200]  我哋一齊去學習
[00:04:18.200 --> 00:04:20.400]  達爾利書全卷有十二章
[00:04:20.400 --> 00:04:21.800]  分為兩大部分
[00:04:21.800 --> 00:04:24.400]  第一部分就係一至六章
[00:04:24.400 --> 00:04:27.000]  有六個達爾利嘅故事
[00:04:27.000 --> 00:04:30.400]  第一章每一章都有一個故事
[00:04:30.400 --> 00:04:32.400]  而第七章去到十二章
[00:04:32.400 --> 00:04:35.400]  就係講緊達爾利嘅四大異象
[00:04:35.400 --> 00:04:38.400]  今日我哋主要係睇達爾利嘅生命故事嘅
[00:04:38.400 --> 00:04:41.000]  其中三個嘅故事
[00:04:41.000 --> 00:04:44.200]  達爾利嘅生命最獨特之處係乜嘢呢?
[00:04:44.200 --> 00:04:46.200]  佢就係效忠上帝
[00:04:46.200 --> 00:04:49.000]  喺困難喺苦難喺壓迫之下
[00:04:49.000 --> 00:04:54.000]  佢都能夠仍然堅持佢嘅信仰嘅原則
[00:04:54.000 --> 00:04:57.200]  等我哋首先睇下第一個故事
[00:04:57.200 --> 00:05:01.000]  第一個故事就係第一章嗰度
[00:05:01.000 --> 00:05:03.800]  係講緊年輕嘅達爾利
[00:05:03.800 --> 00:05:07.400]  達爾利出身係猶太嘅貴族
[00:05:07.400 --> 00:05:10.400]  書卷一開始個背景係乜嘢呢?
[00:05:10.400 --> 00:05:12.000]  呢度有講到
[00:05:12.000 --> 00:05:16.800]  猶太王約瓦根在位第三年巴比倫王
[00:05:16.800 --> 00:05:19.800]  尼布格尼撒嚟到耶路撒冷
[00:05:19.800 --> 00:05:21.800]  將城去圍困
[00:05:21.800 --> 00:05:23.000]  呢度講到之後
[00:05:23.000 --> 00:05:27.800]  達爾利就係被擄到去巴比倫嗰度做人質
[00:05:27.800 --> 00:05:30.800]  講到一位係猶太嘅貴族
[00:05:30.800 --> 00:05:34.800]  係擄到去一個異地裏面做奴僕
[00:05:34.800 --> 00:05:37.800]  當時達爾利只係得十幾歲
[00:05:37.800 --> 00:05:39.800]  同埋其他三位嘅朋友
[00:05:39.800 --> 00:05:42.800]  就喺皇宮嗰度受哩個栽培
[00:05:42.800 --> 00:05:43.800]  栽培啲乜嘢呢?
[00:05:43.800 --> 00:05:47.800]  係準備佢哋去服侍巴比倫王
[00:05:47.800 --> 00:05:50.800]  跟住又發生啲咩事呢?
[00:05:50.800 --> 00:05:54.800]  王就派定將佢自己所用嘅膳食
[00:05:54.800 --> 00:05:58.800]  同埋飲嘅嘢每日都賜畀佢哋
[00:05:58.800 --> 00:06:01.800]  達爾利同埋三位朋友即時就拒絕
[00:06:01.800 --> 00:06:02.800]  佢唔食
[00:06:02.800 --> 00:06:06.800]  佢為咗乜嘢呢?為免玷污咗佢哋自己
[00:06:06.800 --> 00:06:10.800]  因為呢啲食膳飲嘅酒全部都拜過偶像
[00:06:10.800 --> 00:06:14.800]  所以達爾利就求畀膳食嗰個人
[00:06:14.800 --> 00:06:16.800]  求佢不如你畀我試十日
[00:06:16.800 --> 00:06:20.800]  你畀我去食素菜飲水
[00:06:20.800 --> 00:06:24.800]  睇下佢哋嘅面貌同用黃膳嗰啲少年人嘅面貌
[00:06:24.800 --> 00:06:27.800]  係咪一樣咁俊美同埋肥胖
[00:06:27.800 --> 00:06:30.800]  結果點呢?結果更好
[00:06:30.800 --> 00:06:33.800]  所以佢哋就唔使食黃嗰啲膳食
[00:06:33.800 --> 00:06:36.800]  神起活佢哋,喜悅佢哋
[00:06:36.800 --> 00:06:40.800]  賜福佢哋各樣嘅文字,智慧,學識
[00:06:40.800 --> 00:06:45.800]  達爾利仲可以能夠解異象同埋蒙
[00:06:45.800 --> 00:06:49.800]  達爾利呢個故事同我哋講緊啲乜嘢
[00:06:49.800 --> 00:06:51.800]  佢堅持緊啲乜嘢呢?
[00:06:51.800 --> 00:06:53.800]  佢唔食啲污咗嘅食物
[00:06:53.800 --> 00:06:55.800]  係因為拜過偶像
[00:06:55.800 --> 00:06:57.800]  佢堅持係忠於上帝
[00:06:57.800 --> 00:06:59.800]  要分別為聖
[00:06:59.800 --> 00:07:01.800]  要同呢個世界分別出嚟
[00:07:01.800 --> 00:07:05.800]  所以問下大家你覺得容唔容易呢?
[00:07:05.800 --> 00:07:08.800]  其實等於今日有啲人工作
[00:07:08.800 --> 00:07:10.800]  好似拍戲咁
[00:07:10.800 --> 00:07:14.800]  老細開工前或者完工嘅時候都要拜神
[00:07:14.800 --> 00:07:16.800]  都要去當雞玩神
[00:07:16.800 --> 00:07:18.800]  作為一個基督徒嘅你
[00:07:18.800 --> 00:07:21.800]  你會唔會咁做呢?
[00:07:21.800 --> 00:07:23.800]  有啲人真係喺個兩難裏面
[00:07:23.800 --> 00:07:25.800]  如果佢真係要搵食
[00:07:25.800 --> 00:07:27.800]  佢梗係唔會得著佢老細
[00:07:27.800 --> 00:07:29.800]  所以做唔到
[00:07:29.800 --> 00:07:33.800]  有啲人信仰係孖孖呼呼嘅
[00:07:33.800 --> 00:07:35.800]  都做唔到
[00:07:35.800 --> 00:07:39.800]  但以你佢拒絕呢件事
[00:07:39.800 --> 00:07:41.800]  其實都唔容易
[00:07:41.800 --> 00:07:44.800]  一個年輕人
[00:07:44.800 --> 00:07:47.800]  一個啱啱出嚟做嘢嘅人
[00:07:47.800 --> 00:07:50.800]  仲要喺皇室裏面工作
[00:07:50.800 --> 00:07:53.800]  其實佢隨時拒絕任何嘢唔聽話嘅時候
[00:07:53.800 --> 00:07:56.800]  佢都可能惹你一個殺身之禍
[00:07:56.800 --> 00:08:00.800]  但佢唔怕並且能夠活出佢嘅信仰
[00:08:00.800 --> 00:08:02.800]  分別為勝
[00:08:02.800 --> 00:08:04.800]  同埋喺佢身上
[00:08:04.800 --> 00:08:06.800]  我哋唔單止睇到佢嗰份嘅堅持
[00:08:06.800 --> 00:08:09.800]  其實佢喺佢工作即係講到職場裏面
[00:08:09.800 --> 00:08:11.800]  佢都好有智慧
[00:08:11.800 --> 00:08:16.800]  佢明白到太監長其實都有難處
[00:08:16.800 --> 00:08:19.800]  經文一章十節有講到
[00:08:19.800 --> 00:08:21.800]  太監長就同達爾尼講
[00:08:21.800 --> 00:08:23.800]  我懼怕我主我王
[00:08:23.800 --> 00:08:26.800]  他已經派定你哋飲食
[00:08:26.800 --> 00:08:30.800]  倘若他見你哋面貌比你哋同歲嘅少年瘦咗
[00:08:30.800 --> 00:08:31.800]  咁點算呢
[00:08:31.800 --> 00:08:34.800]  連佢自己個頭都保唔住
[00:08:34.800 --> 00:08:36.800]  所以達爾尼聽到咁
[00:08:36.800 --> 00:08:37.800]  佢就要求
[00:08:37.800 --> 00:08:39.800]  不如你俾我試十日
[00:08:39.800 --> 00:08:42.800]  從呢度我哋睇到啲乜嘢嘅智慧呢
[00:08:42.800 --> 00:08:46.800]  佢個智慧就係將人嘅難處考慮
[00:08:46.800 --> 00:08:49.800]  想吓呢個犯法可唔可以真係有啲嘢可以配合到
[00:08:49.800 --> 00:08:51.800]  唔會只係話我唔鍾意
[00:08:51.800 --> 00:08:53.800]  我要絕食
[00:08:53.800 --> 00:08:55.800]  想佢搞到好麻煩
[00:08:55.800 --> 00:08:57.800]  佢盡量去配合
[00:08:57.800 --> 00:09:00.800]  因為佢知道呢件事根本就唔關太監長事情
[00:09:00.800 --> 00:09:03.800]  因為根本佢受訓嘅時候
[00:09:03.800 --> 00:09:06.800]  一啲需要嘅原則
[00:09:06.800 --> 00:09:08.800]  因著係咁樣呢
[00:09:08.800 --> 00:09:10.800]  達爾尼對上帝嘅忠心同埋堅持
[00:09:10.800 --> 00:09:13.800]  結果神就賜福畀佢
[00:09:13.800 --> 00:09:17.800]  達爾尼將來變成巴比倫嘅一個宰相
[00:09:17.800 --> 00:09:19.800]  好高嘅地位
[00:09:19.800 --> 00:09:22.800]  呢度都值得我哋留意一樣嘢
[00:09:22.800 --> 00:09:25.800]  就係講到達爾尼嗰份生命嘅內涵
[00:09:25.800 --> 00:09:28.800]  唔係因為佢知道神會俾福佢
[00:09:28.800 --> 00:09:30.800]  佢先至去忠心
[00:09:30.800 --> 00:09:33.800]  而係佢堅持咗忠心於上帝
[00:09:33.800 --> 00:09:35.800]  忠心於佢嘅上意
[00:09:35.800 --> 00:09:38.800]  上帝就賜福畀佢
[00:09:38.800 --> 00:09:40.800]  達爾尼係出於內心
[00:09:40.800 --> 00:09:43.800]  我哋究竟睇唔睇到達爾尼嘅信仰
[00:09:43.800 --> 00:09:45.800]  係真係有底線
[00:09:45.800 --> 00:09:48.800]  同埋真係有生命嗰種嘅內涵呢
[00:09:48.800 --> 00:09:51.800]  我記得我認識一位底兄
[00:09:51.800 --> 00:09:53.800]  佢好年輕嘅時候
[00:09:53.800 --> 00:09:55.800]  佢就去咗英國
[00:09:55.800 --> 00:09:59.800]  佢曾經喺一個娛樂嘅事業嘅公司裏面工作
[00:09:59.800 --> 00:10:02.800]  佢老細係知道佢係一個基督徒
[00:10:02.800 --> 00:10:05.800]  有一日老細就同佢講
[00:10:05.800 --> 00:10:09.800]  你去學食煙去學飲酒
[00:10:09.800 --> 00:10:15.800]  好好讓你能夠可以同一啲當時嘅高官可以打交道
[00:10:15.800 --> 00:10:19.800]  但佢二話不說就拒絕咗佢老細
[00:10:19.800 --> 00:10:22.800]  其實喺英國唔屬於佢自己嘅地方
[00:10:22.800 --> 00:10:24.800]  要喺外國入面立足
[00:10:24.800 --> 00:10:26.800]  要喺華人嘅社會入面立足
[00:10:26.800 --> 00:10:27.800]  其實唔簡單
[00:10:27.800 --> 00:10:30.800]  但佢咁樣就拒絕咗佢老細
[00:10:30.800 --> 00:10:32.800]  最後一日老細就話
[00:10:32.800 --> 00:10:37.800]  不如你同成班嘅同事去買當地嘅六合彩
[00:10:37.800 --> 00:10:40.800]  佢跟住亦都係二話不說嘅
[00:10:40.800 --> 00:10:42.800]  佢就拒絕咗佢
[00:10:42.800 --> 00:10:47.800]  其實佢呢一個弟兄
[00:10:47.800 --> 00:10:51.800]  其實之後佢喺呢間公司裏面真係好唔容易過
[00:10:51.800 --> 00:10:54.800]  呢一個老細對佢呼呼喝喝
[00:10:54.800 --> 00:10:57.800]  仲成日向佢講粗口
[00:10:57.800 --> 00:11:02.800]  佢仲話畀我聽就好似老細將枝筆飛埋去佢嗰度
[00:11:02.800 --> 00:11:03.800]  跟住佢就接住咗
[00:11:03.800 --> 00:11:05.800]  跟住就飛返去佢嗰度
[00:11:05.800 --> 00:11:07.800]  但佢一句聲都冇出過
[00:11:07.800 --> 00:11:10.800]  佢學習嘅就係忍耐
[00:11:10.800 --> 00:11:12.800]  呢個故仔關鍵時刻就嚟到
[00:11:12.800 --> 00:11:16.800]  其實呢個弟兄係做到嘢
[00:11:16.800 --> 00:11:19.800]  縱使佢幾樣唔聽老細講
[00:11:19.800 --> 00:11:21.800]  其實佢主要都係堅持佢信仰
[00:11:21.800 --> 00:11:24.800]  但係佢最後佢係不住係有職星
[00:11:24.800 --> 00:11:27.800]  佢亦都有人公家
[00:11:27.800 --> 00:11:30.800]  最後老細都忍唔住要問佢一樣嘢
[00:11:30.800 --> 00:11:31.800]  問佢啲乜嘢呢
[00:11:31.800 --> 00:11:33.800]  佢忍唔住去問佢
[00:11:33.800 --> 00:11:37.800]  你可唔可以介紹耶穌畀我認識
[00:11:37.800 --> 00:11:40.800]  最後個老細都信咗住
[00:11:40.800 --> 00:11:42.800]  所以呢個故事提醒我哋
[00:11:42.800 --> 00:11:44.800]  如果我哋堅持我哋嘅信仰
[00:11:44.800 --> 00:11:47.800]  效忠我哋嘅上帝分別為聖嘅時候
[00:11:47.800 --> 00:11:49.800]  最後神必祝福
[00:11:49.800 --> 00:11:53.800]  並且人係可以認識耶穌
[00:11:53.800 --> 00:11:55.800]  我哋繼續睇埋
[00:11:55.800 --> 00:11:59.800]  中年嘅但爾里又點樣
[00:11:59.800 --> 00:12:02.800]  呢度我哋睇到係第四章嘅故事
[00:12:02.800 --> 00:12:05.800]  呢個故事係講到尼布格尼撒旺
[00:12:05.800 --> 00:12:07.800]  佢發咗一個夢
[00:12:07.800 --> 00:12:08.800]  好懼怕
[00:12:08.800 --> 00:12:11.800]  佢就邀請咗達爾里去解夢
[00:12:11.800 --> 00:12:14.800]  王就喺個夢嗰度就話畀
[00:12:14.800 --> 00:12:17.800]  達爾里知道佢就睇到啲乜嘢呢
[00:12:17.800 --> 00:12:21.800]  佢就睇到好似呢一棵好大好美麗嘅樹
[00:12:21.800 --> 00:12:25.800]  並且佢睇到就係有一位守望聖者
[00:12:25.800 --> 00:12:27.800]  要宣告你砍下呢一棵樹
[00:12:27.800 --> 00:12:30.800]  達爾里就解畀呢個王聽
[00:12:30.800 --> 00:12:33.800]  就話其實呢個大樹係象徵緊你呀
[00:12:33.800 --> 00:12:38.800]  係因為你驕傲佢個王權呢必會係奪去
[00:12:38.800 --> 00:12:41.800]  但如果你能夠謙卑悔改
[00:12:41.800 --> 00:12:44.800]  承認呢神在人的國中掌權
[00:12:44.800 --> 00:12:48.800]  要將國賜予誰就賜予誰嘅時候
[00:12:48.800 --> 00:12:51.800]  你就可以得返呢個王權
[00:12:51.800 --> 00:12:55.800]  後來呢達爾里所講嘅每一樣嘢呢都完全應驗
[00:12:55.800 --> 00:12:58.800]  冇幾耐阿王呢真係好驕傲
[00:12:58.800 --> 00:13:00.800]  跟住佢個王權就被奪去
[00:13:00.800 --> 00:13:03.800]  過咗七年之後佢認罪悔改嘅時候
[00:13:03.800 --> 00:13:06.800]  呢一個王權又畀返佢
[00:13:06.800 --> 00:13:09.800]  呢個故事有兩個嘅訊息
[00:13:09.800 --> 00:13:13.800]  第一個係問邊一個在掌權
[00:13:13.800 --> 00:13:16.800]  第二個就叫我哋唔好驕傲
[00:13:16.800 --> 00:13:18.800]  凡事都要謙卑
[00:13:18.800 --> 00:13:21.800]  第四章呢其實出現過好幾次呢
[00:13:21.800 --> 00:13:24.800]  睇到神係掌權
[00:13:24.800 --> 00:13:26.800]  例如呢喺四章十七節
[00:13:26.800 --> 00:13:29.800]  不如呢我哋一齊讀呀
[00:13:29.800 --> 00:13:32.800]  這是守望者所發的名
[00:13:32.800 --> 00:13:34.800]  聖者所出的令
[00:13:34.800 --> 00:13:37.800]  好叫世人知道
[00:13:37.800 --> 00:13:40.800]  至高者在人的國中掌權
[00:13:40.800 --> 00:13:43.800]  要將國賜予誰就賜予誰
[00:13:43.800 --> 00:13:48.800]  或立極卑微的人執掌國權
[00:13:48.800 --> 00:13:51.800]  之後呢喺四章二十五同埋四章三十二節呢
[00:13:51.800 --> 00:13:54.800]  都有提過類似嘅經文
[00:13:54.800 --> 00:13:57.800]  呢一節嘅經文唔單止同王講
[00:13:57.800 --> 00:14:02.800]  要知道至高者在上在人的國中掌權
[00:14:02.800 --> 00:14:04.800]  一切都係神掌權
[00:14:04.800 --> 00:14:05.800]  亦都讓我哋知道
[00:14:05.800 --> 00:14:09.800]  大尉利都確信一切係有神掌權
[00:14:09.800 --> 00:14:12.800]  因為呢喺四章二十七節呢度呢我哋睇到
[00:14:12.800 --> 00:14:16.800]  大尉利呢佢帶著語重心長去勸王
[00:14:16.800 --> 00:14:17.800]  佢叫王咩呢
[00:14:17.800 --> 00:14:20.800]  佢話呢你要施行公義離開罪惡
[00:14:20.800 --> 00:14:25.800]  以憐憫去憐憫啲窮人去除掉罪孽
[00:14:25.800 --> 00:14:27.800]  否則掌管萬物嘅神呢
[00:14:27.800 --> 00:14:30.800]  佢必然會奪去你嘅王位
[00:14:30.800 --> 00:14:35.800]  大尉利係好清楚知道佢嘅一生係有神去掌權
[00:14:35.800 --> 00:14:37.800]  以至你睇到佢嘅生命就係
[00:14:37.800 --> 00:14:41.800]  無論佢面對傷害逼迫困難挑戰
[00:14:41.800 --> 00:14:42.800]  佢都無懼怕
[00:14:42.800 --> 00:14:45.800]  佢仍然有能力去勇氣去面對
[00:14:45.800 --> 00:14:46.800]  所以去到今日
[00:14:46.800 --> 00:14:50.800]  我哋都要確信上帝就係仍然掌權
[00:14:50.800 --> 00:14:53.800]  今日我哋仍然都喺個疫情嘅裏面
[00:14:53.800 --> 00:14:55.800]  讓我哋都知道就算幾大困難
[00:14:55.800 --> 00:14:57.800]  我都能夠可以站得住
[00:14:57.800 --> 00:14:59.800]  唔需要去膽怯
[00:14:59.800 --> 00:15:01.800]  唔需要喺混亂嘅裏面
[00:15:01.800 --> 00:15:07.800]  因為有上帝仍然帶領住我去跨勝呢一個每一件嘅事情
[00:15:07.800 --> 00:15:10.800]  信息並提醒我哋要唔好驕傲
[00:15:10.800 --> 00:15:12.800]  凡事要謙卑
[00:15:12.800 --> 00:15:15.800]  但求當我哋真係知道我哋自己驕傲嘅時候
[00:15:15.800 --> 00:15:19.800]  求主都讓我哋能夠去認罪悔改
[00:15:19.800 --> 00:15:20.800]  謙卑自己
[00:15:20.800 --> 00:15:26.800]  讓我哋真係能夠好好嘅去效忠我哋嘅上帝
[00:15:26.800 --> 00:15:29.800]  最後我哋睇埋第三個嘅故事
[00:15:29.800 --> 00:15:31.800]  已經去到第六章
[00:15:31.800 --> 00:15:34.800]  年長嘅呢一個達爾尼
[00:15:34.800 --> 00:15:38.800]  睇到呢度嘅圖畫佢都已經長晒鬍鬚
[00:15:38.800 --> 00:15:40.800]  佢呢已經係去到八十歲
[00:15:40.800 --> 00:15:43.800]  呢度大概係八十歲
[00:15:43.800 --> 00:15:46.800]  呢度係講到已經係另外一個嘅王朝
[00:15:46.800 --> 00:15:50.800]  馬代波斯王子去取代咗巴比倫
[00:15:50.800 --> 00:15:53.800]  大家都好熟悉一個故事
[00:15:53.800 --> 00:15:55.800]  就係獅子坑嘅故事
[00:15:55.800 --> 00:16:00.800]  當時呢大利烏王呢同樣都係好欣賞達爾尼
[00:16:00.800 --> 00:16:03.800]  佢呢好快速就納佢為一個總長
[00:16:03.800 --> 00:16:04.800]  去治理國家
[00:16:04.800 --> 00:16:07.800]  咁樣呢咁樣就點樣惹嚟咗呢
[00:16:07.800 --> 00:16:11.800]  其他嘅呢總長同埋總督呢就好妒忌
[00:16:11.800 --> 00:16:13.800]  所以呢佢就要陷害達爾尼
[00:16:13.800 --> 00:16:14.800]  去搵佢個把柄
[00:16:14.800 --> 00:16:16.800]  點知搵極都搵唔到
[00:16:16.800 --> 00:16:20.800]  於是呢佢哋呢就向呢個達爾尼呢信仰落手
[00:16:20.800 --> 00:16:22.800]  因為知道佢好敬虔
[00:16:22.800 --> 00:16:24.800]  佢哋傾完一大輪之後
[00:16:24.800 --> 00:16:26.800]  就去同呢一位王大利烏王
[00:16:26.800 --> 00:16:29.800]  就話不如納一條禁令啦
[00:16:29.800 --> 00:16:31.800]  呢條係咩禁令嚟嘅呢
[00:16:31.800 --> 00:16:33.800]  佢就話呢三十日裏面
[00:16:33.800 --> 00:16:36.800]  不拘何人若有王以外
[00:16:36.800 --> 00:16:39.800]  或向神或人求乜乜嘢
[00:16:39.800 --> 00:16:42.800]  就會瘟佢係獅子坑裏面
[00:16:42.800 --> 00:16:45.800]  王呢就准許咗呢個禁令
[00:16:45.800 --> 00:16:48.800]  但達爾尼佢咁忠於上帝
[00:16:48.800 --> 00:16:50.800]  所以根本係冇理到呢條命令
[00:16:50.800 --> 00:16:53.800]  亦都呢按住佢平時猶太習慣
[00:16:53.800 --> 00:16:55.800]  係一日呢就祈禱三次
[00:16:55.800 --> 00:16:57.800]  咁樣冇辦法啦
[00:16:57.800 --> 00:16:59.800]  王呢知道之後只好呢
[00:16:59.800 --> 00:17:02.800]  就點樣呢將達爾尼呢就調落去獅子坑
[00:17:02.800 --> 00:17:05.800]  結果神係點樣保護佢
[00:17:05.800 --> 00:17:10.800]  神呢太派呢使者去封住獅子嘅口
[00:17:10.800 --> 00:17:12.800]  到到最後佢冇事
[00:17:12.800 --> 00:17:14.800]  反而呢啲人有事
[00:17:14.800 --> 00:17:16.800]  害佢嘅人同埋谷企人呢
[00:17:16.800 --> 00:17:18.800]  就被呢啲獅子咬死咗
[00:17:18.800 --> 00:17:21.800]  嘩 王見到呢一個係神跡呀
[00:17:21.800 --> 00:17:24.800]  佢就下令國民呢要尊崇達爾尼嘅神
[00:17:24.800 --> 00:17:26.800]  達爾尼係呢個王朝裏面呢
[00:17:26.800 --> 00:17:30.800]  凡事都順利
[00:17:30.800 --> 00:17:32.800]  呢個故事講俾我哋知道
[00:17:32.800 --> 00:17:35.800]  當我哋係繼續去堅持我哋嘅信仰嗰時候
[00:17:35.800 --> 00:17:37.800]  好似達爾尼咁樣
[00:17:37.800 --> 00:17:39.800]  去到老都係嘅時候
[00:17:39.800 --> 00:17:41.800]  去拜呢啲偶像
[00:17:41.800 --> 00:17:44.800]  佢繼續呢係按著呢個猶太教裏面
[00:17:44.800 --> 00:17:46.800]  佢一日去三次祈禱
[00:17:46.800 --> 00:17:50.800]  佢呢就必然得到上帝嘅祝福
[00:17:50.800 --> 00:17:51.800]  佢甚至其實呢
[00:17:51.800 --> 00:17:53.800]  睇到佢面對死亡呢
[00:17:53.800 --> 00:17:55.800]  達爾尼佢都唔妥協
[00:17:55.800 --> 00:17:58.800]  我哋可能話呢個係神跡
[00:17:58.800 --> 00:18:00.800]  我哋都好難做啫
[00:18:00.800 --> 00:18:04.800]  但其實呢個故事嘅中心思想呢
[00:18:04.800 --> 00:18:05.800]  係讓我哋知道呢
[00:18:05.800 --> 00:18:08.800]  我哋作為跟隨主嘅人
[00:18:08.800 --> 00:18:11.800]  中途呢就係要付上生命嘅代價
