
[00:00:00.000 --> 00:00:04.000]  神在我們人生當中給我們許多不同的關係
[00:13:49.000 --> 00:13:50.000]  當你患病的時候
[00:13:50.000 --> 00:13:51.000]  主耶穌就在旁
[00:13:51.000 --> 00:13:52.000]  當你失眠的時候
[00:13:52.000 --> 00:13:55.000]  主耶穌就在前面
[00:13:55.000 --> 00:13:56.000]  感謝贊美主
[00:13:56.000 --> 00:13:58.000]  這位道成肉身的主
[00:13:58.000 --> 00:14:00.000]  井然是這樣子
[00:14:00.000 --> 00:14:02.000]  在我們的生命當中出現
[00:14:02.000 --> 00:14:05.000]  除非你經遇見了他
[00:14:05.000 --> 00:14:08.000]  你所談論的只不過是
[00:14:08.000 --> 00:14:10.000]  你所相信的神
[00:14:10.000 --> 00:14:13.000]  並不是啓示的上帝
[00:14:13.000 --> 00:14:14.000]  當一個人經歷了神以後
[00:14:14.000 --> 00:14:16.000]  他就有一個確定
[00:14:16.000 --> 00:14:17.000]  有一個知道
[00:14:17.000 --> 00:14:21.000]  就是他現在已經在他的裡面
[00:14:21.000 --> 00:14:22.000]  有生命
[00:14:22.000 --> 00:14:24.000]  有永恆
[00:14:24.000 --> 00:14:26.000]  而這種的關係
[00:14:26.000 --> 00:14:31.000]  讓他能夠知道神的豐富
[00:14:31.000 --> 00:14:32.000]  團契這個字
[00:14:32.000 --> 00:14:34.000]  原文叫做Kononia
[00:14:34.000 --> 00:14:37.000]  這是現在我們小祖團契的意思
[00:14:37.000 --> 00:14:38.000]  意思就是說
[00:14:38.000 --> 00:14:40.000]  當你與神相交的時候
[00:14:40.000 --> 00:14:44.000]  神把天上宗的這些寶貝
[00:14:44.000 --> 00:14:47.000]  透過這種的關係上來說
[00:14:47.000 --> 00:14:49.000]  所以當一個人遇見了主耶穌以後
[00:14:49.000 --> 00:14:52.000]  為什麼他變得喜樂
[00:14:52.000 --> 00:14:54.000]  為什麼一些很小的事情
[00:14:54.000 --> 00:14:56.000]  他就不會覺得很煩惱
[00:14:56.000 --> 00:14:58.000]  為什麼可以聽到神的聲音
[00:14:58.000 --> 00:14:59.000]  可以放下家庭
[00:14:59.000 --> 00:15:00.000]  做宣教士
[00:15:00.000 --> 00:15:03.000]  是因為他們在神的生命當中
[00:15:03.000 --> 00:15:05.000]  住在哪裡
[00:15:05.000 --> 00:15:07.000]  經歷了神
[00:15:07.000 --> 00:15:08.000]  感謝贊美主
[00:15:08.000 --> 00:15:12.000]  今天神積學的把這個生命賜給我們
[00:15:12.000 --> 00:15:14.000]  能夠在相交的裡面
[00:15:14.000 --> 00:15:18.000]  去體會這位偉大的上帝
[00:15:18.000 --> 00:15:19.000]  不僅如此
[00:15:19.000 --> 00:15:21.000]  這種的關係特有的地方
[00:15:21.000 --> 00:15:22.000]  第二個部分
[00:15:22.000 --> 00:15:24.000]  就是神借助這個相交
[00:15:24.000 --> 00:15:28.000]  把真正驚艷中
[00:15:28.000 --> 00:15:32.000]  我們能夠摸索的滿足的愛賜給我們
[00:15:32.000 --> 00:15:34.000]  以至這個成為我們的缺失
[00:15:34.000 --> 00:15:36.000]  當一個人遇上了主
[00:15:36.000 --> 00:15:37.000]  有兩種的遇上
[00:15:37.000 --> 00:15:39.000]  一個是多碼的遇上
[00:15:39.000 --> 00:15:41.000]  知道有一位神
[00:15:41.000 --> 00:15:43.000]  那位遇上是生命的遇上
[00:15:43.000 --> 00:15:47.000]  知道這一位的神原來是操縱他
[00:15:47.000 --> 00:15:48.000]  賜恩福給他
[00:15:48.000 --> 00:15:49.000]  扶持他
[00:15:49.000 --> 00:15:52.000]  拯救他的上帝
[00:15:52.000 --> 00:15:56.000]  所以在約翰福音的一章第三節
[00:15:56.000 --> 00:15:59.000]  約翰一書一章第三節當中
[00:15:59.000 --> 00:16:00.000]  用了一個字
[00:16:00.000 --> 00:16:04.000]  我們將所看見所聽見的傳給你們
[00:16:04.000 --> 00:16:09.000]  使你們與神相交
[00:16:09.000 --> 00:16:12.000]  目的就是要你與神有交往
[00:16:12.000 --> 00:16:13.000]  第四節
[00:16:13.000 --> 00:16:14.000]  我們將這些話寫給你們
[00:16:14.000 --> 00:16:16.000]  是使你們
[00:16:16.000 --> 00:16:18.000]  原文古卷裡面說
[00:16:18.000 --> 00:16:20.000]  使我們的喜樂滿足
[00:16:20.000 --> 00:16:25.000]  目的就是要我們的這種滿足的這種的喜樂
[00:16:25.000 --> 00:16:27.000]  我們要感謝贊美神
[00:16:27.000 --> 00:16:29.000]  原來神切定一種的關係
[00:16:29.000 --> 00:16:31.000]  不是僅僅來說
[00:16:31.000 --> 00:16:32.000]  我就跟你簽一個約嘛
[00:16:32.000 --> 00:16:34.000]  你就成為我的老公
[00:16:34.000 --> 00:16:35.000]  成為我的老婆
[00:16:35.000 --> 00:16:36.000]  一生都是這樣子
[00:16:36.000 --> 00:16:37.000]  神說不是
[00:16:37.000 --> 00:16:42.000]  當神進到我們與我們產生這一種永恆的關係的時候
[00:16:42.000 --> 00:16:45.000]  神說我要給你一個豐富的關係
[00:16:45.000 --> 00:16:47.000]  超越了太太對你的愛
[00:16:47.000 --> 00:16:49.000]  超越了丈夫給你的保護
[00:16:49.000 --> 00:16:51.000]  超越那個世界當中財富
[00:16:51.000 --> 00:16:52.000]  所給你的保障
[00:16:52.000 --> 00:16:56.000]  因為這個的關係是能夠完全的充滿你
[00:16:56.000 --> 00:16:58.000]  能夠完全的改變你
[00:16:58.000 --> 00:16:59.000]  你知道我們幼小的時候
[00:16:59.000 --> 00:17:00.000]  幼年的時候
[00:17:00.000 --> 00:17:04.000]  我們很多時候對我們的人友的關係
[00:17:04.000 --> 00:17:05.000]  我們不太注重
[00:17:05.000 --> 00:17:07.000]  所以在幼年的時候呢
[00:17:07.000 --> 00:17:09.000]  我們很多時候會選擇關係
[00:17:09.000 --> 00:17:10.000]  對嗎
[00:17:10.000 --> 00:17:11.000]  選擇關係
[00:17:11.000 --> 00:17:13.000]  就是這個人不好
[00:17:13.000 --> 00:17:17.000]  這個人對我不尊敬
[00:17:17.000 --> 00:17:18.000]  或者這個人住得太遠
[00:17:18.000 --> 00:17:19.000]  我就是選擇
[00:17:19.000 --> 00:17:21.000]  但是到了年紀大的時候
[00:17:21.000 --> 00:17:22.000]  你就發覺到
[00:17:22.000 --> 00:17:24.000]  有一些的關係
[00:17:24.000 --> 00:17:26.000]  你一定要持守
[00:17:26.000 --> 00:17:28.000]  你到年紀大的時候
[00:17:28.000 --> 00:17:31.000]  你發覺到原來你能夠選擇的關係不多
[00:17:31.000 --> 00:17:33.000]  對嗎
[00:17:33.000 --> 00:17:34.000]  兒子已經出去了
[00:17:34.000 --> 00:17:35.000]  出門了
[00:17:35.000 --> 00:17:37.000]  他們有他們的家庭
[00:17:37.000 --> 00:17:39.000]  你的鄰居可能到現在已經退收了
[00:17:39.000 --> 00:17:41.000]  搬到別的地方去
[00:17:41.000 --> 00:17:42.000]  幼年的時候
[00:17:42.000 --> 00:17:45.000]  可以放飛很多的這個關係
[00:17:45.000 --> 00:17:46.000]  能夠選擇很多的關係
[00:17:46.000 --> 00:17:47.000]  到了晚年的時候
[00:17:47.000 --> 00:17:49.000]  原來你能夠選擇
[00:17:49.000 --> 00:17:51.000]  有意義的關係不多
[00:17:51.000 --> 00:17:52.000]  同樣的
[00:17:52.000 --> 00:17:54.000]  當我們成為神的兒女的時候
[00:17:54.000 --> 00:17:58.000]  我們在還沒有認識上帝
[00:17:58.000 --> 00:18:00.000]  剛剛認識上帝的時候
[00:18:00.000 --> 00:18:03.000]  我們不會很主動的選擇與神的這個交往
[00:18:03.000 --> 00:18:07.000]  因為我們覺得世界很多的關係讓我滿足
[00:18:07.000 --> 00:18:08.000]  世界還沒有跑完
[00:18:08.000 --> 00:18:11.000]  為什麼找時間去靈修
[00:18:11.000 --> 00:18:14.000]  覺得我的關係可以放在兒子的身上
[00:18:14.000 --> 00:18:16.000]  因為他還沒有大
[00:18:16.000 --> 00:18:19.000]  到了你所謂生命越來越成熟的時候
[00:18:19.000 --> 00:18:20.000]  你就發覺到
[00:18:20.000 --> 00:18:22.000]  你最重要的關係需要持守的
[00:18:22.000 --> 00:18:24.000]  就是與神的關係
[00:18:24.000 --> 00:18:27.000]  因為當這個關係破壞的時候
[00:18:27.000 --> 00:18:28.000]  當這個關係沒有的話
[00:18:28.000 --> 00:18:33.000]  你什麼都沒有
[00:18:33.000 --> 00:18:36.000]  神賜給我們這種豐富的關係
[00:18:36.000 --> 00:18:37.000]  為什麼
[00:18:37.000 --> 00:18:41.000]  是因為神要我們在當中得永生
[00:18:41.000 --> 00:18:43.000]  約翰福音三章十五節
[00:18:43.000 --> 00:18:46.000]  叫一切相信他的都得永生
[00:18:46.000 --> 00:18:48.000]  那為什麼這個關係這樣豐富呢
[00:18:48.000 --> 00:18:52.000]  我最小可以想到有四個範圍將我們生命豐富
