
[00:00:00.000 --> 00:00:02.000]  各位觀眾午安
[00:07:07.000 --> 00:07:09.000]  你說對一半
[00:07:09.000 --> 00:07:12.000]  有些人說和馬太福音十六章
[00:07:12.000 --> 00:07:13.000]  耶穌說你是誰
[00:07:13.000 --> 00:07:14.000]  問門徒
[00:07:14.000 --> 00:07:17.000]  後來彼得說你是永生神的兒子
[00:07:17.000 --> 00:07:18.000]  你是基督
[00:07:18.000 --> 00:07:20.000]  耶穌稱讚他
[00:07:20.000 --> 00:07:22.000]  說彼得你是蒙福的
[00:07:22.000 --> 00:07:24.000]  因為是天父指示你的
[00:07:24.000 --> 00:07:28.000]  彼得也說你是永生神的兒子
[00:07:28.000 --> 00:07:30.000]  耶穌就答了
[00:07:30.000 --> 00:07:33.000]  他說你是彼得但是教會
[00:07:33.000 --> 00:07:36.000]  就要建立在這個盤石上
[00:07:36.000 --> 00:07:38.000]  陰間的權柄都不能勝過他
[00:07:38.000 --> 00:07:41.000]  這個盤石有些人解造基督
[00:07:41.000 --> 00:07:44.000]  其實真正你看回那段經文
[00:07:44.000 --> 00:07:48.000]  那個盤石是說彼得對基督的認信
[00:07:48.000 --> 00:07:51.000]  是所有歷代的教會
[00:07:51.000 --> 00:07:54.000]  他是以耶穌基督的教訓和耶穌基督
[00:07:54.000 --> 00:07:59.000]  他的本人成為教會信仰的基礎
[00:07:59.000 --> 00:08:02.000]  這個教會才是純正的福音教會
[00:08:02.000 --> 00:08:05.000]  所以我們看回那段經文
[00:08:05.000 --> 00:08:08.000]  和這裡也給我們參考看看盤石
[00:08:08.000 --> 00:08:10.000]  你看這一節的經文
[00:08:10.000 --> 00:08:12.000]  盤石是指什麼呢?
[00:08:12.000 --> 00:08:16.000]  耶穌說凡聽見我者話就去行
[00:08:16.000 --> 00:08:19.000]  就好像一個人建房子在盤石上
[00:08:19.000 --> 00:08:23.000]  這個盤石在哪裡?
[00:08:23.000 --> 00:08:25.000]  就是主的話
[00:08:25.000 --> 00:08:27.000]  耶穌說你聽到我的話
[00:08:27.000 --> 00:08:29.000]  這個不是別人的說話
[00:08:29.000 --> 00:08:31.000]  是基督的教訓
[00:08:31.000 --> 00:08:32.000]  基督的道理
[00:08:32.000 --> 00:08:34.000]  當你接受了的時候
[00:08:34.000 --> 00:08:36.000]  你不只是聽聽
[00:08:36.000 --> 00:08:39.000]  你是將他的道理實踐在你的生活裡面
[00:08:39.000 --> 00:08:42.000]  你的人生就不需要懼怕
[00:08:42.000 --> 00:08:44.000]  那些風浪和考驗
[00:08:44.000 --> 00:08:47.000]  這個房子可以比喻為教會
[00:08:47.000 --> 00:08:49.000]  也可以比喻為我們的生命
[00:08:49.000 --> 00:08:51.000]  因為信徒
[00:08:51.000 --> 00:08:53.000]  每一個信徒我們都是聖靈
[00:08:53.000 --> 00:08:56.000]  住在我們的一個聖殿
[00:08:56.000 --> 00:08:59.000]  如果你從這個角度去思想的時候
[00:08:59.000 --> 00:09:02.000]  教會不會跌倒的
[00:09:02.000 --> 00:09:04.000]  我們信徒的生命
[00:09:04.000 --> 00:09:08.000]  不會被這些世界的潮流
[00:09:08.000 --> 00:09:11.000]  或者那些考驗來衝擊
[00:09:11.000 --> 00:09:12.000]  我們就垮台了
[00:09:12.000 --> 00:09:13.000]  為什麼?
[00:09:13.000 --> 00:09:16.000]  因為你將基督的教訓
[00:09:16.000 --> 00:09:18.000]  你將上帝的說話
[00:09:18.000 --> 00:09:22.000]  成為你生命的建立的根基
[00:09:22.000 --> 00:09:24.000]  這個很重要
[00:09:24.000 --> 00:09:28.000]  我們今天要聽主的說話
[00:09:28.000 --> 00:09:31.000]  照著神的誡命
[00:09:31.000 --> 00:09:33.000]  這個教誨
[00:09:33.000 --> 00:09:35.000]  我們去實踐我們的信仰
[00:09:35.000 --> 00:09:38.000]  那你就能夠經歷耶穌所說
[00:09:38.000 --> 00:09:40.000]  他來是要叫人得生命
[00:09:40.000 --> 00:09:41.000]  而且得的更豐盛
[00:09:41.000 --> 00:09:44.000]  得到那個豐盛而有意義的
[00:09:44.000 --> 00:09:47.000]  生命的寶貴和真實
[00:09:47.000 --> 00:09:49.000]  是在乎不只是聽
[00:09:49.000 --> 00:09:51.000]  是在乎你聽完之後你去實踐
[00:09:51.000 --> 00:09:54.000]  所以當我們明白了這個結論的時候
[00:09:54.000 --> 00:09:55.000]  我們回看
[00:09:55.000 --> 00:09:58.000]  耶穌不只是說這裡做一個總結
[00:09:58.000 --> 00:10:00.000]  祂說完五章到七章
[00:10:00.000 --> 00:10:03.000]  祂是由第七章的十三節開始
[00:10:03.000 --> 00:10:06.000]  其實是整個總結的部分
[00:10:06.000 --> 00:10:09.000]  十三節到這個結尾
[00:10:09.000 --> 00:10:11.000]  祂是分了四個段落
[00:10:11.000 --> 00:10:14.000]  而每個段落都是用兩種的對比
[00:10:14.000 --> 00:10:17.000]  這兩種的對比只是告訴我們
[00:10:17.000 --> 00:10:21.000]  上帝不是勉強我們去進行祂的誡命
[00:10:21.000 --> 00:10:25.000]  上帝不是要監我們去跟從祂的
[00:10:25.000 --> 00:10:28.000]  上帝永遠都是讓我們有自由意志去選擇
[00:10:28.000 --> 00:10:32.000]  但問題是你是揀選生命還是揀選死亡
[00:10:32.000 --> 00:10:36.000]  你是揀選與神和好還是與神分離
[00:10:36.000 --> 00:10:41.000]  你是揀選在光明裡得到真正的自由釋放
[00:10:41.000 --> 00:10:43.000]  還是你是揀選黑暗
[00:10:43.000 --> 00:10:46.000]  以至你在生命裡迷失你跌倒
[00:10:46.000 --> 00:10:49.000]  這兩種的選擇都擺在我們面前
[00:10:49.000 --> 00:10:52.000]  而我現在就開始和大家分析一下
[00:10:52.000 --> 00:10:55.000]  由十三節開始第一組的對比
[00:10:55.000 --> 00:10:56.000]  耶穌怎麼說呢
[00:10:56.000 --> 00:10:59.000]  耶穌在那裡說你們要進閘門
[00:10:59.000 --> 00:11:01.000]  因為引導滅亡
[00:11:01.000 --> 00:11:05.000]  那門是寬的路是大的進去的人也多
[00:11:05.000 --> 00:11:09.000]  引導永生那門是窄的路是小的
[00:11:09.000 --> 00:11:11.000]  找著的人也少
[00:11:11.000 --> 00:11:13.000]  耶穌要告訴我們
[00:11:13.000 --> 00:11:16.000]  你不要跟隨這個世界的風俗
[00:11:16.000 --> 00:11:20.000]  不是很多人一起走那條大路
[00:11:20.000 --> 00:11:22.000]  你就以為那裡是正路
[00:11:22.000 --> 00:11:23.000]  不是的
[00:11:23.000 --> 00:11:24.000]  你要看清楚
[00:11:24.000 --> 00:11:28.000]  那條路究竟是否符合耶穌基督的命令
[00:11:28.000 --> 00:11:31.000]  吩咐和聖經的教導呢
[00:11:31.000 --> 00:11:33.000]  如果那裡是有違背有偏差的時候
[00:11:33.000 --> 00:11:36.000]  你就知道我不可以跟隨
[00:11:36.000 --> 00:11:42.000]  這是上帝給我們一個很重要的教導和提醒
[00:11:42.000 --> 00:11:46.000]  這也成為我們要進天國的門
[00:11:46.000 --> 00:11:48.000]  耶穌說我是羊的門
[00:11:48.000 --> 00:11:50.000]  我們要通過主耶穌
[00:11:50.000 --> 00:11:53.000]  我們才能得著永生
[00:11:53.000 --> 00:11:56.000]  但今天很多世界的宗教都會和我們挑戰
[00:11:56.000 --> 00:12:01.000]  為什麼基督徒要信耶穌才可以得救呢
[00:12:01.000 --> 00:12:04.000]  我們說聖經很清楚和我們說
[00:12:04.000 --> 00:12:06.000]  天下人間並沒有次下別的名
[00:12:06.000 --> 00:12:08.000]  我們可以靠著得救
[00:12:08.000 --> 00:12:11.000]  就是因著耶穌基督的緣故
[00:12:11.000 --> 00:12:12.000]  靠祂的名
[00:12:12.000 --> 00:12:14.000]  藉著祂十字架補血的救贖
[00:12:14.000 --> 00:12:16.000]  我們才能夠得拯救
[00:12:16.000 --> 00:12:18.000]  為什麼這麼重要呢
[00:12:18.000 --> 00:12:20.000]  弟兄姊妹我問你
[00:12:20.000 --> 00:12:23.000]  為什麼要靠耶穌才可以呢
[00:12:23.000 --> 00:12:26.000]  因為耶穌本身沒有犯過罪
[00:12:26.000 --> 00:12:28.000]  也沒有帶過原罪來到這個世界
[00:12:28.000 --> 00:12:31.000]  祂是童貞女瑪利亞所生
[00:12:31.000 --> 00:12:34.000]  古往今來沒有一個人像耶穌一樣出世
[00:12:34.000 --> 00:12:39.000]  也沒有一個人像耶穌一樣在再世三十多年的生活裡
[00:12:39.000 --> 00:12:41.000]  沒有犯過半點的罪
[00:12:41.000 --> 00:12:45.000]  祂是唯一合資格做神的羔羊
[00:12:45.000 --> 00:12:49.000]  代替我們捨身在十字架上
[00:12:49.000 --> 00:12:51.000]  我們的罪才能夠還清
[00:12:51.000 --> 00:12:53.000]  如果今天我太太愛我
[00:12:53.000 --> 00:12:55.000]  她願意為我犧牲
[00:12:55.000 --> 00:12:56.000]  也沒有用
[00:12:56.000 --> 00:12:57.000]  因為她也是罪人
[00:12:57.000 --> 00:12:58.000]  我們大家都罪人
[00:12:58.000 --> 00:13:01.000]  反過來我也不能夠為她施武器犧牲
[00:13:01.000 --> 00:13:03.000]  我死一百次也沒有用
[00:13:03.000 --> 00:13:04.000]  無效
[00:13:04.000 --> 00:13:05.000]  我是牧師又怎樣呢
[00:13:05.000 --> 00:13:06.000]  我也是一個罪人
[00:13:06.000 --> 00:13:08.000]  這個很重要
[00:13:08.000 --> 00:13:11.000]  你要明白八福裡頭第一個福氣
[00:13:11.000 --> 00:13:12.000]  它就是這樣說
[00:13:12.000 --> 00:13:14.000]  虛心的人是有福的
[00:13:14.000 --> 00:13:15.000]  因為什麼
[00:13:15.000 --> 00:13:17.000]  天國是他們的
[00:13:17.000 --> 00:13:19.000]  你要能夠進天國
[00:13:19.000 --> 00:13:22.000]  你要成為一個虛心的人
[00:13:22.000 --> 00:13:25.000]  不是一種假謙卑
[00:13:25.000 --> 00:13:26.000]  那個虛心就是說
[00:13:26.000 --> 00:13:28.000]  poor in the spirit
[00:13:28.000 --> 00:13:31.000]  你要意識到原來我是一無所有的
[00:13:31.000 --> 00:13:33.000]  我今天所擁有的一切
[00:13:33.000 --> 00:13:35.000]  原來包括我的健康
[00:13:35.000 --> 00:13:36.000]  我的知識
[00:13:36.000 --> 00:13:37.000]  我的才剛
[00:13:37.000 --> 00:13:38.000]  都是領受的
[00:13:38.000 --> 00:13:39.000]  是恩典來的
[00:13:39.000 --> 00:13:42.000]  是百百從上帝那裡而來的
[00:13:42.000 --> 00:13:44.000]  你存有一個感恩的心
[00:13:44.000 --> 00:13:47.000]  你說上帝我要得拯救
[00:13:47.000 --> 00:13:50.000]  我知道不可以靠我自己的努力
[00:13:50.000 --> 00:13:55.000]  我的努力根本永遠都不能夠達到上帝完美的標準
[00:13:55.000 --> 00:13:58.000]  上帝的聖潔的標準是沒有人可以達到的
[00:13:58.000 --> 00:14:00.000]  但只有一個人可以做得到
[00:14:00.000 --> 00:14:02.000]  這位就是主耶穌
[00:14:02.000 --> 00:14:04.000]  祂沒有帶著任何的罪
[00:14:04.000 --> 00:14:05.000]  祂就可以做到這件事
[00:14:05.000 --> 00:14:09.000]  所以我們是恩著信靠耶穌基督而被稱為義
[00:14:09.000 --> 00:14:13.000]  我們得著這個恩典是百百的
[00:14:13.000 --> 00:14:15.000]  當我們接受的時候
[00:14:15.000 --> 00:14:18.000]  我們就體會這種是恩典
[00:14:18.000 --> 00:14:21.000]  但這條路是窄的
[00:14:21.000 --> 00:14:22.000]  我們信了主之後
[00:14:22.000 --> 00:14:24.000]  我們仍然要背十家跟隨主
[00:14:24.000 --> 00:14:26.000]  這條是窄路來的
[00:14:26.000 --> 00:14:28.000]  你就要知道原來上帝給我們的誡命
[00:14:28.000 --> 00:14:30.000]  原來是為了幫助我們
[00:14:30.000 --> 00:14:33.000]  去走這條得救之後
[00:14:33.000 --> 00:14:35.000]  這條誠信的路
[00:14:35.000 --> 00:14:38.000]  你仍然要照著上帝的律例誡命典章
[00:14:38.000 --> 00:14:39.000]  你要走
[00:14:39.000 --> 00:14:42.000]  所以在八福的開始他這樣說
[00:14:42.000 --> 00:14:44.000]  但八福的結尾
[00:14:44.000 --> 00:14:45.000]  他怎麼說呢
[00:14:45.000 --> 00:14:47.000]  他說為義受逼迫的
[00:14:47.000 --> 00:14:49.000]  他們是有福的
[00:14:49.000 --> 00:14:50.000]  為什麼呢
[00:14:50.000 --> 00:14:53.000]  他說因為天國是他們的
[00:14:53.000 --> 00:14:55.000]  開始和結束這個八福
[00:14:55.000 --> 00:14:57.000]  都是說到天國是他們的
[00:14:57.000 --> 00:14:59.000]  天國就是屬於這一班
[00:14:59.000 --> 00:15:02.000]  真正去跟隨耶穌基督的門徒
[00:15:02.000 --> 00:15:04.000]  是名副其實的
[00:15:04.000 --> 00:15:05.000]  他們為義受逼迫
[00:15:05.000 --> 00:15:06.000]  為信仰
[00:15:06.000 --> 00:15:07.000]  為福音
[00:15:07.000 --> 00:15:08.000]  為真理
[00:15:08.000 --> 00:15:10.000]  他們願意擺上他們自己
[00:15:10.000 --> 00:15:11.000]  我們今天
[00:15:11.000 --> 00:15:14.000]  我們要作這種真實的門徒
[00:15:14.000 --> 00:15:16.000]  上帝給我們選擇
[00:15:16.000 --> 00:15:18.000]  你是選擇這條窄的路
[00:15:18.000 --> 00:15:20.000]  還是選擇這條寬大的路呢
[00:15:20.000 --> 00:15:23.000]  原來我們得救是白白的恩典
[00:15:23.000 --> 00:15:25.000]  但是我們作主的門徒
[00:15:25.000 --> 00:15:27.000]  走這條清義的路
[00:15:27.000 --> 00:15:29.000]  我們是要付代價的
[00:15:29.000 --> 00:15:30.000]  兩者沒有衝突的
[00:15:30.000 --> 00:15:32.000]  你要明白搞清楚
[00:15:32.000 --> 00:15:34.000]  有很多人會誤會
[00:15:34.000 --> 00:15:37.000]  我們得救是否要靠行律法去清義呢
[00:15:37.000 --> 00:15:39.000]  這樣就不是了
[00:15:39.000 --> 00:15:41.000]  我們是因信被清為義的
[00:15:41.000 --> 00:15:43.000]  但是你清義了之後
[00:15:43.000 --> 00:15:46.000]  你繼續要進行神的律例典章
[00:15:46.000 --> 00:15:47.000]  誡明
[00:15:47.000 --> 00:15:49.000]  因為那個是得救的果子
[00:15:49.000 --> 00:15:50.000]  那個不是得救的原因
[00:15:50.000 --> 00:15:51.000]  好了
[00:15:51.000 --> 00:15:53.000]  我們明白了這件事之後
[00:15:53.000 --> 00:15:54.000]  我們再看
[00:15:54.000 --> 00:15:57.000]  耶穌就要我們防備那些假先知
[00:15:57.000 --> 00:15:59.000]  在十五節到二十節
[00:15:59.000 --> 00:16:01.000]  他們到你們這裡來
[00:16:01.000 --> 00:16:03.000]  外面披著羊皮
[00:16:03.000 --> 00:16:05.000]  裡面是殘暴的狼
[00:16:05.000 --> 00:16:07.000]  但是憑著他們的果子
[00:16:07.000 --> 00:16:09.000]  就可以認出他們來
[00:16:09.000 --> 00:16:12.000]  耶穌在這段經文用了兩次
[00:16:12.000 --> 00:16:14.000]  都是憑他們的果子
[00:16:14.000 --> 00:16:17.000]  就可以認出這些假先知
[00:16:17.000 --> 00:16:20.000]  有假先知也有真先知
[00:16:20.000 --> 00:16:22.000]  那怎樣去分辨他們呢
[00:16:22.000 --> 00:16:24.000]  耶穌說很簡單
[00:16:24.000 --> 00:16:26.000]  祂用了兩種比喻
[00:16:26.000 --> 00:16:30.000]  祂說好的樹就可以結好的果子
[00:16:30.000 --> 00:16:32.000]  但是壞的樹
[00:16:32.000 --> 00:16:34.000]  或者不是那種種類的樹
[00:16:34.000 --> 00:16:38.000]  你叫荊棘去結出葡萄果
[00:16:38.000 --> 00:16:40.000]  叫擲泥去結出無花果
[00:16:40.000 --> 00:16:42.000]  是不可能的
[00:16:42.000 --> 00:16:44.000]  生命的本質不是那樣東西
[00:16:44.000 --> 00:16:45.000]  不是那個質地
[00:16:45.000 --> 00:16:48.000]  你叫蘋果樹去出一個橙
[00:16:48.000 --> 00:16:51.000]  叫橙樹去出蘋果是不可能的
[00:16:51.000 --> 00:16:54.000]  所以這裡是讓我們去看見
[00:16:54.000 --> 00:16:57.000]  原來你要分辨真假先知
[00:16:57.000 --> 00:16:59.000]  你要透過他的果子
[00:16:59.000 --> 00:17:01.000]  那果子是什麼呢
[00:17:01.000 --> 00:17:06.000]  果子是包括這個先知所講的教訓
[00:17:06.000 --> 00:17:09.000]  他的教訓是不是照著基督的吩咐呢
[00:17:09.000 --> 00:17:11.000]  照著神的話語
[00:17:11.000 --> 00:17:13.000]  那個真理的原則呢
[00:17:13.000 --> 00:17:16.000]  這個是一個很重要的分別
[00:17:16.000 --> 00:17:19.000]  還有就是這個先知
