
[00:00:00.000 --> 00:00:01.660]  因為大部份都在這裏
[00:03:07.120 --> 00:03:08.760]  今天我們來看看
[00:03:08.760 --> 00:03:10.960]  如果你剛才還沒背得到
[00:03:10.960 --> 00:03:11.840]  我教你怎麼背
[00:03:11.840 --> 00:03:15.000]  因為這裡有四個動詞
[00:03:15.000 --> 00:03:16.120]  有四個動詞
[00:03:16.120 --> 00:03:21.720]  講明有動感的一種耶穌的榜樣
[00:03:21.720 --> 00:03:23.120]  耶穌的態度
[00:03:23.120 --> 00:03:24.200]  有哪一個動詞呢
[00:03:24.200 --> 00:03:25.240]  第一個考考你
[00:03:25.240 --> 00:03:27.000]  第一個動詞是什麼
[00:03:27.000 --> 00:03:27.480]  是的
[00:03:27.480 --> 00:03:30.760]  所以第一個我們看見就是「來」
[00:03:30.760 --> 00:03:32.920]  主耶穌人子來
[00:03:32.920 --> 00:03:35.640]  今天就是我們這個訊息的題目
[00:03:35.640 --> 00:03:36.840]  人子來
[00:03:36.840 --> 00:03:38.040]  他來到這個世界
[00:03:38.040 --> 00:03:39.320]  他來到人的當中
[00:03:39.320 --> 00:03:40.920]  第一就是我們會說
[00:03:40.920 --> 00:03:42.120]  第二個動詞呢
[00:03:42.120 --> 00:03:47.640]  「受」
[00:03:47.640 --> 00:03:49.880]  第二個當然就是「服侍」
[00:03:49.880 --> 00:03:51.080]  其實提了兩次
[00:03:51.080 --> 00:03:52.520]  他不是受人的服侍
[00:03:52.520 --> 00:03:54.120]  乃是要什麼
[00:03:54.120 --> 00:03:54.920]  要服侍人
[00:03:54.920 --> 00:03:55.880]  所以講了兩次
[00:03:55.880 --> 00:03:57.080]  不是受人服侍
[00:03:57.080 --> 00:03:59.320]  乃是去服侍人
[00:03:59.320 --> 00:04:00.680]  所以這是第二個動詞
[00:04:00.680 --> 00:04:01.880]  第三個動詞呢
[00:04:01.880 --> 00:04:02.840]  「寫明」
[00:04:02.840 --> 00:04:04.360]  第三個動詞是「寫明」
[00:04:04.360 --> 00:04:09.960]  所以主耶穌他在這裡表達出一個很重要的目的
[00:04:09.960 --> 00:04:12.760]  就是為我們寫明
[00:04:12.760 --> 00:04:14.360]  由最後一個動詞是什麼
[00:04:14.360 --> 00:04:16.840]  「屬價」
[00:04:16.840 --> 00:04:20.200]  是的 可以說整句來說是「作多人的屬價」
[00:04:20.200 --> 00:04:21.320]  「做多人的屬價」
[00:04:21.320 --> 00:04:23.320]  所以簡單一點我們用「屬價」
[00:04:23.320 --> 00:04:24.760]  雖然這個是名詞
[00:04:24.760 --> 00:04:27.480]  不過「作多人的屬價」是一個動詞
[00:04:27.480 --> 00:04:29.000]  所以「作多人的屬價」
[00:04:29.000 --> 00:04:30.760]  或者是一個「救贖」
[00:04:30.760 --> 00:04:33.240]  如果是動詞的話就是「救贖」
[00:04:33.240 --> 00:04:34.120]  「redeem」
[00:04:34.120 --> 00:04:36.840]  「救贖」
[00:04:36.840 --> 00:04:37.640]  所以現在懂得背了
[00:04:37.640 --> 00:04:38.200]  很容易背
[00:04:38.200 --> 00:04:40.200]  四個動詞 你明白嗎
[00:04:40.200 --> 00:04:42.840]  因為「人子來」
[00:04:42.840 --> 00:04:46.360]  並不是要受人的服侍
[00:04:46.360 --> 00:04:48.920]  乃是要服侍人
[00:04:48.920 --> 00:04:51.960]  並且要「寫明」
[00:04:51.960 --> 00:04:55.080]  作多人的屬價
[00:04:55.080 --> 00:04:56.200]  厲害
[00:04:56.200 --> 00:04:59.720]  所以四個動詞
[00:04:59.720 --> 00:05:03.160]  今天我們圍繞這四個動詞來思想一下
[00:05:03.160 --> 00:05:04.520]  耶穌降生
[00:05:04.520 --> 00:05:06.520]  「人子來」
[00:05:06.520 --> 00:05:07.960]  跟我們有什麼關係
[00:05:07.960 --> 00:05:10.280]  有什麼重要的真理
[00:05:10.280 --> 00:05:11.560]  所以第一個我們看到
[00:05:11.560 --> 00:05:13.080]  首先是什麼
[00:05:13.080 --> 00:05:13.960]  「來」
[00:05:13.960 --> 00:05:15.400]  「來」代表什麼
[00:05:15.400 --> 00:05:20.120]  「來」就代表神進入到人當中
[00:05:20.120 --> 00:05:21.320]  神
[00:05:21.320 --> 00:05:23.720]  本來耶穌基督是神
[00:05:23.720 --> 00:05:25.000]  是神的兒子
[00:05:25.000 --> 00:05:26.840]  但是祂進入到人當中
[00:05:26.840 --> 00:05:28.120]  祂來到這個世界
[00:05:28.120 --> 00:05:33.400]  成為我們人類的一份
[00:05:33.400 --> 00:05:35.400]  所以這個很奇妙的
[00:05:35.400 --> 00:05:38.440]  當馬可提到主耶穌
[00:05:38.440 --> 00:05:40.280]  祂的人生
[00:05:40.280 --> 00:05:41.240]  祂的生平
[00:05:41.240 --> 00:05:42.200]  祂的記載
[00:05:42.200 --> 00:05:45.320]  馬可方就記載耶穌的生平
[00:05:45.320 --> 00:05:46.920]  祂想到主耶穌基督
[00:05:46.920 --> 00:05:48.840]  是這位「人子」
[00:05:48.840 --> 00:05:50.680]  來到我們當中
[00:05:50.680 --> 00:05:51.800]  「人子來」
[00:05:51.800 --> 00:05:53.160]  祂主動的
[00:05:53.160 --> 00:05:54.520]  有動感的
[00:05:54.520 --> 00:05:55.720]  祂來到我們人
[00:05:55.720 --> 00:05:56.840]  成為一份子
[00:05:56.840 --> 00:05:58.680]  祂來我們當中
[00:05:58.680 --> 00:06:00.360]  不是帶著一種
[00:06:00.360 --> 00:06:03.640]  很威王
[00:06:03.640 --> 00:06:05.720]  很高級
[00:06:05.720 --> 00:06:09.400]  好像是天上的天使顯現
[00:06:09.400 --> 00:06:12.360]  或者是一個大尊貴的人物出現
[00:06:12.360 --> 00:06:13.880]  或者是一個君王
[00:06:13.880 --> 00:06:19.400]  來到這些人民百姓當中的姿態
[00:06:19.400 --> 00:06:20.440]  耶穌來
[00:06:20.440 --> 00:06:25.000]  祂真的是進入人類最卑微軟弱
[00:06:25.000 --> 00:06:26.600]  和我們每一個人
[00:06:26.600 --> 00:06:29.400]  都能夠認同的一種狀態
[00:06:29.400 --> 00:06:31.800]  這個是一個「Baby」
[00:06:31.800 --> 00:06:32.600]  一個嬰孩
[00:06:32.600 --> 00:06:34.120]  每一個人來到這個世界
[00:06:34.120 --> 00:06:35.800]  都是這樣出來的
[00:06:35.800 --> 00:06:39.800]  都是這樣經過出生的過程
[00:06:39.800 --> 00:06:41.560]  長大的過程
[00:06:41.560 --> 00:06:43.320]  所以耶穌真的是徹徹底底
[00:06:43.320 --> 00:06:45.000]  祂不是「砰」一聲地掉下來
[00:06:45.000 --> 00:06:47.000]  也不是天使一來到
[00:06:47.000 --> 00:06:50.360]  已經是一個發光的成人
[00:06:50.360 --> 00:06:53.720]  祂是經過人類的過程
[00:06:53.720 --> 00:06:55.800]  當然祂不是好像普通的人
[00:06:55.800 --> 00:06:57.640]  男女交合生子
[00:06:57.640 --> 00:07:01.400]  祂是從童精女懷孕生子
[00:07:01.400 --> 00:07:04.200]  是一個性靈感人的生子
[00:07:04.200 --> 00:07:05.560]  是這樣來到這個世界
[00:07:05.560 --> 00:07:07.240]  成為一個嬰孩
[00:07:07.240 --> 00:07:09.800]  叫我們可以親近祂
[00:07:09.800 --> 00:07:12.520]  所以再沒有一個世界上的宗教
[00:07:12.520 --> 00:07:14.040]  或者偉大的哲學
[00:07:14.040 --> 00:07:17.560]  可以能夠表達這種這麼偉大的鋼碑
[00:07:17.560 --> 00:07:19.960]  就是神進入人的當中
[00:07:19.960 --> 00:07:22.120]  是一個以嬰孩的樣式
[00:07:22.120 --> 00:07:24.280]  來到人類的裡面
[00:07:24.280 --> 00:07:26.120]  祂以人類的形態來到
[00:07:26.120 --> 00:07:27.960]  祂能夠明白我們人類
[00:07:27.960 --> 00:07:32.120]  所經過人生的各樣的路程和困難
[00:07:32.120 --> 00:07:37.480]  祂經歷過人生看到的生老病死
[00:07:37.480 --> 00:07:40.760]  生離死別這些情況非常清楚
[00:07:40.760 --> 00:07:43.320]  祂自己經歷過生離死別
[00:07:43.320 --> 00:07:46.680]  祂看見祂的養父離開這個世界
[00:07:46.680 --> 00:07:50.440]  祂體會到祂自己離開這個世界的時候
[00:07:50.440 --> 00:07:52.280]  媽媽還在
[00:07:52.280 --> 00:07:54.360]  祂體會到祂旁邊的人
[00:07:54.360 --> 00:07:59.640]  他們離開祂 朋友撇開了祂
[00:07:59.640 --> 00:08:01.880]  祂體會到這些人生裡面的
[00:08:01.880 --> 00:08:04.360]  生離死別的痛苦
[00:08:04.360 --> 00:08:05.640]  最近我們也有一些
[00:08:05.640 --> 00:08:07.400]  弟兄姊妹的家人離開
[00:08:07.400 --> 00:08:09.480]  或者過去我們也經歷過
[00:08:09.480 --> 00:08:10.760]  我們有一些親人
[00:08:10.760 --> 00:08:12.280]  我們的家人離開
[00:08:12.280 --> 00:08:13.960]  相信那種感受
[00:08:13.960 --> 00:08:15.160]  那種難過
[00:08:15.160 --> 00:08:17.880]  那種心靈的痛苦
[00:08:17.880 --> 00:08:19.560]  我們很能夠明白
[00:08:19.560 --> 00:08:21.800]  耶穌也能夠明白我們
[00:08:21.800 --> 00:08:24.360]  因為祂自己親自來到人世當中
[00:08:24.360 --> 00:08:27.560]  經歷過這些生離死別的痛苦
[00:08:27.560 --> 00:08:31.080]  經歷過這些人世間的罪惡黑暗
[00:08:31.080 --> 00:08:32.680]  被人去唾罵
[00:08:32.680 --> 00:08:34.120]  被人撇棄
[00:08:34.120 --> 00:08:35.560]  被人出賣
[00:08:35.560 --> 00:08:36.680]  被人迫害
[00:08:36.680 --> 00:08:40.200]  甚至被殺的一種感覺
[00:08:40.200 --> 00:08:42.600]  一種痛苦的歷程
[00:08:42.600 --> 00:08:45.080]  耶穌經歷試探引誘
[00:08:45.080 --> 00:08:47.720]  耶穌經歷過人生各樣
[00:08:47.720 --> 00:08:51.000]  這些不同人的痛苦
[00:08:51.000 --> 00:08:52.680]  不同年紀
[00:08:52.680 --> 00:08:55.240]  不同種族
[00:08:55.240 --> 00:08:57.400]  不同性別的人
[00:08:57.400 --> 00:09:00.440]  在祂身邊所經歷的苦難
[00:09:00.440 --> 00:09:01.480]  所以親愛的弟兄姊妹
[00:09:01.480 --> 00:09:02.520]  各位朋友
[00:09:02.520 --> 00:09:03.800]  今天我們也知道
[00:09:03.800 --> 00:09:05.960]  原來耶穌來到我們當中
[00:09:05.960 --> 00:09:09.320]  祂是要與我們認同
[00:09:09.320 --> 00:09:11.960]  祂不是來到一個完美的世界
[00:09:11.960 --> 00:09:13.880]  不是我們今天慶祝聖誕節
[00:09:13.880 --> 00:09:14.760]  這麼光彩
[00:09:14.760 --> 00:09:17.880]  這麼漂亮的一個世界
[00:09:17.880 --> 00:09:19.400]  耶穌來到這個世界的時候
[00:09:19.400 --> 00:09:21.480]  在一個馬槽那裡
[00:09:21.480 --> 00:09:22.920]  不只是環境
[00:09:22.920 --> 00:09:25.560]  整個世界充滿著黑暗
[00:09:25.560 --> 00:09:27.480]  充滿著罪惡
[00:09:27.480 --> 00:09:33.400]  充滿著很多神傷心的一種環境
[00:09:33.400 --> 00:09:37.160]  但是祂為了我們來到這個世界
[00:09:37.160 --> 00:09:38.040]  為什麼呢
[00:09:38.040 --> 00:09:42.120]  因為祂要將這些在痛苦當中的你和我
[00:09:42.120 --> 00:09:46.600]  將這些經歷過人生各樣的苦難和疾病
[00:09:46.600 --> 00:09:53.480]  各樣的危險和試探的人拯救出來
[00:09:53.480 --> 00:09:54.440]  上一個星期天
[00:09:54.440 --> 00:09:57.640]  我自己有機會參加教會
[00:09:57.640 --> 00:09:59.560]  在我們五里外
[00:09:59.560 --> 00:10:00.600]  其實很近的
[00:10:00.600 --> 00:10:02.520]  不過好像天堂和
[00:10:02.520 --> 00:10:03.800]  我不敢說地獄
[00:10:03.800 --> 00:10:04.600]  不過好像
[00:10:04.600 --> 00:10:09.080]  真的好像天堂和一些很黑暗的地方
[00:10:09.080 --> 00:10:10.680]  有很大的對比
[00:10:10.680 --> 00:10:12.840]  如果你沒試過去威爾明頓
[00:10:12.840 --> 00:10:14.040]  其實很近的
[00:10:14.040 --> 00:10:15.000]  在我們這裡去
[00:10:15.000 --> 00:10:16.360]  只不過是幾里路
[00:10:16.360 --> 00:10:19.160]  但是一從威爾明頓回到托倫斯那裡
[00:10:19.160 --> 00:10:21.400]  就發現好像另外一個世界一樣
[00:10:21.400 --> 00:10:24.600]  因為那裡比較是草根階層
[00:10:24.600 --> 00:10:27.000]  比較市容不是那麼好
[00:10:27.000 --> 00:10:28.760]  比較治安不是那麼好
[00:10:28.760 --> 00:10:31.240]  去到的時候到處都有點害怕
[00:10:31.240 --> 00:10:33.640]  雖然現在到處都不是很安全
[00:10:33.640 --> 00:10:35.960]  不過那裡是真的特別不安全的
[00:10:35.960 --> 00:10:37.320]  所以上個星期天
[00:10:37.320 --> 00:10:39.000]  我們就在這個地方
[00:10:39.000 --> 00:10:44.200]  舉行了我們兩週年的一個直堂試谷
[00:10:44.200 --> 00:10:45.640]  這個就是上一次
[00:10:45.640 --> 00:10:47.640]  上個星期七天之前
[00:10:47.640 --> 00:10:50.440]  我在當中跟他們拍的照片
[00:10:50.440 --> 00:10:53.320]  如果你發覺這裡有些很熟悉的面孔
[00:10:53.320 --> 00:10:56.200]  教會的牧者 傳道人
[00:10:56.200 --> 00:11:00.120]  還有我們一些義工
[00:11:00.120 --> 00:11:01.160]  很多都是在英文堂
[00:11:01.160 --> 00:11:05.000]  因為都是用英文進行的
[00:11:05.000 --> 00:11:07.080]  為什麼我要給大家看這張照片呢
[00:11:07.080 --> 00:11:10.200]  因為我們發現到原來
[00:11:10.200 --> 00:11:12.600]  在當中這些很多的人
[00:11:12.600 --> 00:11:15.720]  他們都是不單只是草根階層
[00:11:15.720 --> 00:11:18.040]  不單只是教育水準很低
[00:11:18.040 --> 00:11:24.200]  而且有很多他們是坐過牢的
[00:11:24.200 --> 00:11:26.120]  甚至有一些是女的
[00:11:26.120 --> 00:11:27.560]  我都想不到是女的
[00:11:27.560 --> 00:11:30.280]  是殺人犯來的
[00:11:30.280 --> 00:11:33.080]  但是因為他們殺過人 坐過牢
[00:11:33.080 --> 00:11:35.880]  但是在牢裡面認識了耶穌
[00:11:35.880 --> 00:11:37.800]  他在牢裡面信了主
[00:11:37.800 --> 00:11:39.000]  他的生命就改變了
[00:11:39.000 --> 00:11:41.320]  耶穌進入他們的心裡面
[00:11:41.320 --> 00:11:45.400]  耶穌進入這些黑暗 罪惡 痛苦
[00:11:45.400 --> 00:11:47.240]  其實在他們的成長環境
[00:11:47.240 --> 00:11:48.920]  他經歷過很多的苦難
[00:11:48.920 --> 00:11:51.400]  經歷過很多的事情
[00:11:51.400 --> 00:11:56.440]  使他們有朝一日成為了這些壞人 監犯
[00:11:56.440 --> 00:11:59.160]  他們都不想的
[00:11:59.160 --> 00:12:01.080]  但是就好像我們每一個人都一樣
[00:12:01.080 --> 00:12:04.680]  我們感受到我們內心有一種黑暗的世界
[00:12:04.680 --> 00:12:06.920]  我們有一種罪惡的困擾
[00:12:06.920 --> 00:12:10.120]  是整個世界因為人類離開了神之後
[00:12:10.120 --> 00:12:12.200]  所有的後果
[00:12:12.200 --> 00:12:14.840]  他們很多這些就是這樣經歷過
[00:12:14.840 --> 00:12:16.200]  男也好 女也好
[00:12:16.200 --> 00:12:21.320]  經歷過這些人生做過不好的事情
[00:12:21.320 --> 00:12:23.240]  但是有一次新的機會
[00:12:23.240 --> 00:12:25.400]  奇妙的就是當他們信了主
[00:12:25.400 --> 00:12:26.760]  人生改變了
[00:12:26.760 --> 00:12:27.960]  行為都不同了
[00:12:27.960 --> 00:12:29.720]  以致他們有些可以假釋
[00:12:29.720 --> 00:12:31.320]  有些可以被釋放
[00:12:31.320 --> 00:12:34.520]  以致能夠重新有一個新的人生
[00:12:34.520 --> 00:12:35.800]  所以我們是看到
[00:12:35.800 --> 00:12:38.600]  今天神很奇妙的來到這個世界
[00:12:38.600 --> 00:12:41.640]  因為祂要來到我們這些罪人的當中
[00:12:41.640 --> 00:12:46.120]  來到我們這些充滿著黑暗的世界裡面
[00:12:46.120 --> 00:12:48.680]  祂要帶來光明
[00:12:48.680 --> 00:12:49.560]  不過很可惜
[00:12:49.560 --> 00:12:51.400]  在聖經這邊也有這樣說
[00:12:51.400 --> 00:12:54.040]  雖然祂是人類的光
[00:12:54.040 --> 00:12:57.160]  在約翰福音一章第五節和十一十二節
[00:12:57.160 --> 00:13:00.360]  我們看到聖經又怎麼記載呢
[00:13:00.360 --> 00:13:01.720]  我們一起來讀讀好不好
[00:13:01.720 --> 00:13:02.520]  請讀
[00:13:02.520 --> 00:13:05.640]  他說 光照在黑暗裡
[00:13:05.640 --> 00:13:08.440]  黑暗卻不接受光
[00:13:08.440 --> 00:13:11.320]  他到自己的地方來
[00:13:11.320 --> 00:13:14.280]  自己的人都不接待他
[00:13:14.280 --> 00:13:18.200]  凡接待他的就是信他明的人
[00:13:18.200 --> 00:13:24.120]  他就似他們權柄作神的兒女
[00:13:24.120 --> 00:13:29.000]  我們看到原來這個真的光要來到黑暗的裡面
[00:13:29.000 --> 00:13:31.240]  罪惡黑暗遍佈整個世界
[00:13:31.240 --> 00:13:34.040]  但是真光祂要來
[00:13:34.040 --> 00:13:35.480]  真光要來怎樣
[00:13:35.480 --> 00:13:36.520]  當你接受光
[00:13:36.520 --> 00:13:39.400]  就好像剛才那一群弟兄姊妹
[00:13:39.400 --> 00:13:41.240]  他們從黑暗歸向光明
[00:13:41.240 --> 00:13:45.400]  從一個敗壞的人生轉向一個正途那裡
[00:13:45.400 --> 00:13:46.440]  但是我們看到
[00:13:46.440 --> 00:13:49.720]  但這裡也都形容很多的世人
[00:13:49.720 --> 00:13:52.040]  不知道會不會在我們當中都有罪
[00:13:52.040 --> 00:13:56.120]  我們卻不接受光
[00:13:56.120 --> 00:13:58.040]  他到自己的地方來
[00:13:58.040 --> 00:14:00.360]  因為這是祂所創造的世界
[00:14:00.360 --> 00:14:02.520]  是祂所創造的人類
[00:14:02.520 --> 00:14:05.560]  我們本來是祂所創造的
[00:14:05.560 --> 00:14:08.360]  有公義 有聖潔 有人愛的
[00:14:08.360 --> 00:14:10.680]  是神的形象所創造的
[00:14:10.680 --> 00:14:13.880]  但是我們離開了神
[00:14:13.880 --> 00:14:15.880]  當耶穌來到這個世界
[00:14:15.880 --> 00:14:17.720]  光來到黑暗的裡面
[00:14:17.720 --> 00:14:20.200]  人卻不接待祂
[00:14:20.200 --> 00:14:21.800]  但是你可以選擇
[00:14:21.800 --> 00:14:24.200]  你可以選擇不去這樣做
[00:14:24.200 --> 00:14:25.560]  你可以選擇另一方面
[00:14:25.560 --> 00:14:26.920]  就好像剛才我們看到那些
[00:14:26.920 --> 00:14:29.000]  在威敏頓的弟兄姊妹一樣
[00:14:29.000 --> 00:14:31.320]  凡接待他的
[00:14:31.320 --> 00:14:32.840]  那又怎樣
[00:14:32.840 --> 00:14:35.960]  就是信他命的人
[00:14:35.960 --> 00:14:39.160]  他就賜他們權柄
[00:14:39.160 --> 00:14:42.360]  做神的兒女
[00:14:42.360 --> 00:14:43.720]  跟旁邊的弟兄姊妹說一聲
[00:14:43.720 --> 00:14:48.440]  你是神的兒女
[00:14:48.440 --> 00:14:50.440]  如果你還沒有做神的兒女
[00:14:50.440 --> 00:14:54.120]  我們很希望你能夠成為神的兒女
[00:14:54.120 --> 00:14:55.960]  怎樣做神的兒女
[00:14:55.960 --> 00:14:58.120]  就是接待主耶穌這個光
[00:14:58.120 --> 00:15:00.440]  進入你的心裡面
[00:15:00.440 --> 00:15:02.280]  承認我們的罪
[00:15:02.280 --> 00:15:05.080]  信靠主賜給我們新的生命
[00:15:05.080 --> 00:15:08.600]  Amen
[00:15:08.600 --> 00:15:11.720]  只要你誠心信靠主耶穌
[00:15:11.720 --> 00:15:14.440]  祂就給你一個權柄
[00:15:14.440 --> 00:15:16.040]  這個就是耶穌來
[00:15:16.040 --> 00:15:18.600]  神進入人的當中
[00:15:18.600 --> 00:15:19.880]  跟我們一起
[00:15:19.880 --> 00:15:22.760]  又帶我們回到神那裡
[00:15:22.760 --> 00:15:25.480]  以致我們能夠有這個尊貴的地位
[00:15:25.480 --> 00:15:27.720]  成為神的兒女
[00:15:27.720 --> 00:15:30.680]  昔日耶穌來到這個世界
[00:15:30.680 --> 00:15:35.160]  不單是用福音記載
[00:15:35.160 --> 00:15:36.920]  黑暗不接受光
[00:15:36.920 --> 00:15:39.320]  甚至祂遭人的拒絕
[00:15:39.320 --> 00:15:41.400]  如果在福音書的記載
[00:15:41.400 --> 00:15:45.400]  我們知道耶穌來這個世界之前
[00:15:45.400 --> 00:15:47.080]  瑪利亞和約瑟
[00:15:47.080 --> 00:15:51.400]  他們去到他們的本鄉本城伯利恒那裡
[00:15:51.400 --> 00:15:54.680]  但是很可惜那裡已經因為報名上冊
[00:15:54.680 --> 00:15:57.000]  很多人回去做人口調查
[00:15:57.000 --> 00:15:58.920]  他們沒有地方住
[00:15:58.920 --> 00:16:02.680]  找不到客店
[00:16:02.680 --> 00:16:04.440]  最後聖經記載他們
[00:16:04.440 --> 00:16:06.440]  耶穌降生
[00:16:06.440 --> 00:16:08.520]  客店都沒有地方
[00:16:08.520 --> 00:16:11.000]  祂只能夠在一個
[00:16:11.000 --> 00:16:13.960]  好像沒有人可以用祂的地方
[00:16:13.960 --> 00:16:15.960]  來出生
[00:16:15.960 --> 00:16:17.000]  耶穌昔日
[00:16:17.000 --> 00:16:17.960]  客店沒有地方
[00:16:17.960 --> 00:16:22.280]  我不知道你有沒有心裡面有一個客店
[00:16:22.280 --> 00:16:24.120]  有一個空處
[00:16:24.120 --> 00:16:25.480]  你說主啊
[00:16:25.480 --> 00:16:27.640]  我願意接受祢
[00:16:27.640 --> 00:16:31.480]  我願意求祢進入不單是人類的當中
[00:16:31.480 --> 00:16:33.320]  祢轉入我的心中
[00:16:33.320 --> 00:16:34.840]  成為我的主
[00:16:34.840 --> 00:16:36.440]  成為我的王
[00:16:36.440 --> 00:16:39.160]  成為我一生的救主
[00:16:39.160 --> 00:16:41.000]  客店沒有地方
[00:16:41.000 --> 00:16:44.360]  祢的心有沒有空處圍住
[00:16:44.360 --> 00:16:50.200]  祢的心有沒有空處圍住
[00:16:50.200 --> 00:16:51.640]  看看大家的記性好不好
[00:16:51.640 --> 00:16:54.600]  第一個動詞是什麼
[00:16:54.600 --> 00:16:55.880]  第二個呢
[00:16:55.880 --> 00:16:58.760]  「服侍」
[00:16:58.760 --> 00:16:59.560]  第二個是「服侍」
[00:16:59.560 --> 00:17:00.760]  「服侍」代表什麼呢
[00:17:00.760 --> 00:17:03.880]  「服侍」代表虛己作僕
[00:17:03.880 --> 00:17:07.320]  剛才我們說「來」就是神入人中
[00:17:07.320 --> 00:17:09.480]  現在我們看到
[00:17:09.480 --> 00:17:12.840]  馬可提到主耶穌的生命
[00:17:12.840 --> 00:17:15.640]  祂是一個服侍的人生
[00:17:15.640 --> 00:17:18.280]  祂不單止進入人類
[00:17:18.280 --> 00:17:21.400]  祂更加是虛己作僕
[00:17:21.400 --> 00:17:24.840]  我們剛才說過祂生在最卑微的地方
[00:17:24.840 --> 00:17:27.640]  祂不以君王的姿態出現
[00:17:27.640 --> 00:17:35.240]  其實當舊約預言有一個微塞亞救主降生
