
[00:00:00.000 --> 00:00:01.800]  希望我們當時有機會來
[00:01:45.120 --> 00:01:48.800]  但是我也想講不是只靠教會
[00:01:48.800 --> 00:01:51.120]  我想問問大家
[00:01:51.120 --> 00:01:54.200]  你不用讓你的兒女去讀書
[00:01:54.200 --> 00:01:58.040]  你每個星期就請一個補習老師
[00:01:58.040 --> 00:02:03.600]  或者你自己很認真地教她兩個小時
[00:02:03.600 --> 00:02:04.760]  那就夠了
[00:02:04.760 --> 00:02:06.000]  不需要讓她上學
[00:02:06.000 --> 00:02:07.400]  會不會這樣
[00:02:07.400 --> 00:02:08.960]  是不會的
[00:02:08.960 --> 00:02:10.600]  因為你要知道就是
[00:02:10.600 --> 00:02:14.120]  是要靠學校和不同的人幫助她
[00:02:14.120 --> 00:02:15.560]  但當然你不可以忽略了
[00:02:15.560 --> 00:02:18.360]  你自己家庭裡面的責任
[00:02:18.360 --> 00:02:21.680]  所以你不可能只靠教會裡面的主學
[00:02:21.680 --> 00:02:23.880]  兩個小時一個星期給她
[00:02:23.880 --> 00:02:25.960]  那她就有好的屬靈的生長
[00:02:25.960 --> 00:02:29.000]  這是一個妄想
[00:02:29.000 --> 00:02:31.560]  所以很想提醒大家
[00:02:31.560 --> 00:02:36.040]  就是我們會不會著緊我們家庭裡面的教育
[00:02:36.040 --> 00:02:39.000]  今晚我們會分開三部分
[00:02:39.000 --> 00:02:42.160]  第一部分我們先從聖經裡面看
[00:02:42.160 --> 00:02:45.000]  他們怎樣去建立祭壇
[00:02:45.000 --> 00:02:46.400]  他們的憲制
[00:02:46.400 --> 00:02:48.720]  是基於什麼因素
[00:02:48.720 --> 00:02:50.280]  第二就是引伸下去
[00:02:50.280 --> 00:02:54.520]  我們怎樣很實質地去教導我們的兒女
[00:02:54.520 --> 00:02:57.040]  不只是給她一些理論
[00:02:57.040 --> 00:02:59.440]  我們有沒有生命的影響
[00:02:59.440 --> 00:03:00.840]  第三部分呢
[00:03:00.840 --> 00:03:02.760]  就很實際地建議
[00:03:02.760 --> 00:03:05.200]  我們怎樣開始我們家庭裡面
[00:03:05.200 --> 00:03:08.000]  那一個的家庭崇拜
[00:03:08.000 --> 00:03:09.760]  或者家庭祭壇
[00:03:09.760 --> 00:03:10.960]  好了
[00:03:10.960 --> 00:03:15.040]  大家有沒有印象第一個的建立祭壇
[00:03:15.040 --> 00:03:19.880]  去獻祭給神的是誰
[00:03:19.880 --> 00:03:20.880]  知不知道是誰
[00:03:20.880 --> 00:03:21.880]  是羅亞
[00:03:21.880 --> 00:03:23.600]  沒錯就是羅亞
[00:03:23.600 --> 00:03:26.640]  好我們一起來看一段聖經
[00:03:26.640 --> 00:03:29.600]  就是創世紀第八章的第二十節
[00:03:29.600 --> 00:03:31.000]  創世紀八章二十節
[00:03:31.000 --> 00:03:33.120]  好我們一起來讀出
[00:03:33.120 --> 00:03:45.960]  這裡就是聖經裡面第一次講到
[00:03:45.960 --> 00:03:48.320]  是竹壇來獻祭的
[00:03:48.320 --> 00:03:51.600]  如果你留意到當時羅亞那個世代
[00:03:51.600 --> 00:03:53.560]  那些人是罪惡滔天
[00:03:53.560 --> 00:03:55.440]  是犯很多的錯
[00:03:55.440 --> 00:03:57.800]  很多的問題去產生
[00:03:57.800 --> 00:04:01.160]  這些人暴力對待別人
[00:04:01.160 --> 00:04:03.600]  在道德上是很差的
[00:04:03.600 --> 00:04:06.120]  但是只有羅亞這個家庭
[00:04:06.120 --> 00:04:08.800]  他們是敬畏神
[00:04:08.800 --> 00:04:09.640]  好了
[00:04:09.640 --> 00:04:11.560]  神很無奈就說要
[00:04:11.560 --> 00:04:15.120]  將洪水毀滅這個世界
[00:04:15.120 --> 00:04:17.000]  但是如果你留意到
[00:04:17.000 --> 00:04:20.360]  神就叫羅亞做一艘方舟
[00:04:20.360 --> 00:04:22.800]  那艘不是船是一個盒子
[00:04:22.800 --> 00:04:25.000]  但是最特別的是什麼呢
[00:04:25.000 --> 00:04:28.440]  這艘方舟原來在哪裡建造呢
[00:04:28.440 --> 00:04:29.800]  大家知道
[00:04:29.800 --> 00:04:33.720]  做船一定是在海邊
[00:04:33.720 --> 00:04:35.800]  做完之後就下水
[00:04:35.800 --> 00:04:41.240]  但是這方舟竟然是在山上製造
[00:04:41.240 --> 00:04:43.960]  所以做這件事一定會被人取笑
[00:04:43.960 --> 00:04:45.320]  神經病
[00:04:45.320 --> 00:04:48.200]  我們都很相信,雖然神經裡面沒有說
[00:04:48.200 --> 00:04:51.640]  絕對不會只是羅亞一家人去做
[00:04:51.640 --> 00:04:56.440]  可能羅亞都出錢請人幫忙
[00:04:56.440 --> 00:04:58.120]  做這艘方舟
[00:04:58.120 --> 00:04:59.680]  沒問題的
[00:04:59.680 --> 00:05:01.560]  你去做事而已,對不對
[00:05:01.560 --> 00:05:03.240]  很簡單舉個例子
[00:05:03.240 --> 00:05:04.880]  你家裡要裝修
[00:05:04.880 --> 00:05:05.840]  但是你不懂
[00:05:05.840 --> 00:05:08.120]  你找人來裝修
[00:05:08.120 --> 00:05:09.640]  你信耶穌
[00:05:09.640 --> 00:05:12.720]  但可能我裝修師傅不是信耶穌的
[00:05:12.720 --> 00:05:13.880]  收錢而已
[00:05:13.880 --> 00:05:15.320]  就幫你照做
[00:05:15.320 --> 00:05:17.680]  我想建造一個漂亮的地方
[00:05:17.680 --> 00:05:19.920]  讓我可以跪在這裏祈禱
[00:05:19.920 --> 00:05:22.040]  好,你給錢他就去做
[00:05:22.040 --> 00:05:23.120]  但他的心這樣想
[00:05:23.120 --> 00:05:24.000]  神經病
[00:05:24.000 --> 00:05:25.000]  很貴不貴
[00:05:25.000 --> 00:05:26.520]  我家裏弄了一個跪墊
[00:05:26.520 --> 00:05:27.600]  你帶他去跪
[00:05:27.600 --> 00:05:29.120]  你其實騙我
[00:05:29.120 --> 00:05:30.840]  可能你是想跪老婆而已
[00:05:30.840 --> 00:05:32.400]  所以你就這樣做
[00:05:32.400 --> 00:05:33.920]  可能他會這樣想
[00:05:33.920 --> 00:05:37.560]  羅亞去做這艘方舟的時候
[00:05:37.560 --> 00:05:39.600]  一定會被人取笑
[00:05:39.600 --> 00:05:41.600]  羅亞被人取笑不要緊
[00:05:41.600 --> 00:05:43.000]  你有沒有留意呢
[00:05:43.000 --> 00:05:45.760]  最慘就是那些兒子
[00:05:45.760 --> 00:05:48.840]  當你肯定信耶穌
[00:05:48.840 --> 00:05:49.520]  你不要忘記
[00:05:49.520 --> 00:05:52.080]  現在可能你的身份就是讀書
[00:05:52.080 --> 00:05:53.240]  現在在英國
[00:05:53.240 --> 00:05:56.280]  以前是一個基督教的社會
[00:05:56.280 --> 00:05:57.840]  但是現在學校裏面
[00:05:57.840 --> 00:05:59.880]  是不可以講基督教的東西的
[00:05:59.880 --> 00:06:01.560]  是要平等的,對不對
[00:06:01.560 --> 00:06:03.240]  好了,到他
[00:06:03.240 --> 00:06:05.880]  或者他已經是自己的基督徒
[00:06:05.880 --> 00:06:07.840]  但是當他回到學校
[00:06:07.840 --> 00:06:09.880]  可能他不敢告訴別人
[00:06:09.880 --> 00:06:11.840]  因為他被人取笑
[00:06:11.840 --> 00:06:13.880]  他會隱藏自己的身份
[00:06:13.880 --> 00:06:16.240]  甚至慢慢被感染
[00:06:16.240 --> 00:06:18.720]  他想放棄這個信仰
[00:06:18.720 --> 00:06:20.720]  所以羅亞的孩子
[00:06:20.720 --> 00:06:23.600]  幫羅亞來做方舟的時候
[00:06:23.600 --> 00:06:25.400]  一定會是怎樣呢
[00:06:25.400 --> 00:06:27.240]  都被人取笑
[00:06:27.240 --> 00:06:29.840]  特別是青年壯年
[00:06:29.840 --> 00:06:32.520]  被同輩去取笑
[00:06:32.520 --> 00:06:34.160]  是最難受的
[00:06:34.160 --> 00:06:34.840]  這個時候
[00:06:34.840 --> 00:06:36.920]  所以這是一個最大的問題
[00:06:36.920 --> 00:06:40.160]  但是如果沒有了一個好的宗教教育
[00:06:40.160 --> 00:06:41.320]  沒有了一個好的家庭
[00:06:41.320 --> 00:06:43.280]  來教導他的時候
[00:06:43.280 --> 00:06:45.440]  可能他忍受不了這些,對不對
[00:06:45.440 --> 00:06:46.400]  但是聖經裏面說到
[00:06:46.400 --> 00:06:48.480]  羅亞一家都很勁竭
[00:06:48.480 --> 00:06:51.680]  好了,後來洪水終於毀滅了這個世界
[00:06:51.680 --> 00:06:54.080]  後來洪水消退的時候
[00:06:54.080 --> 00:06:56.040]  羅亞放了什麼
[00:06:56.040 --> 00:06:57.720]  放了一些雀仔出來
[00:06:57.720 --> 00:06:59.640]  後來終於擔班
[00:06:59.640 --> 00:07:02.280]  那些剛剛生出來的樹枝
[00:07:02.280 --> 00:07:04.320]  他知道洪水已經退去了
[00:07:04.320 --> 00:07:06.600]  他就離開方舟
[00:07:06.600 --> 00:07:08.320]  當他離開方舟的時候
[00:07:08.320 --> 00:07:09.880]  他第一件事做什麼呢
[00:07:09.880 --> 00:07:12.520]  就是聖經第一次記載
[00:07:12.520 --> 00:07:14.200]  人類竹壇
[00:07:14.200 --> 00:07:16.760]  就是經歷了這個救贖
[00:07:16.760 --> 00:07:18.360]  這個救恩
[00:07:18.360 --> 00:07:21.080]  於是他去多謝天父
[00:07:21.080 --> 00:07:22.400]  多謝耶和華神
[00:07:22.400 --> 00:07:24.680]  於是竹壇來獻祭
[00:07:24.680 --> 00:07:27.440]  羅亞某個程度是一個新人類
[00:07:27.440 --> 00:07:30.080]  他是第二個亞當某個程度
[00:07:30.080 --> 00:07:34.600]  因為他所有的人都已經被毀滅了
[00:07:34.600 --> 00:07:36.280]  所以很重要就是
[00:07:36.280 --> 00:07:40.720]  他為了感恩而獻上這個祭
[00:07:40.720 --> 00:07:42.240]  為了感恩
[00:07:42.240 --> 00:07:43.880]  為了得出救贖
[00:07:43.880 --> 00:07:46.240]  他來帶去竹壇獻祭
[00:07:46.240 --> 00:07:47.400]  這是第一點
[00:07:47.400 --> 00:07:48.640]  好了,第二個
[00:07:48.640 --> 00:07:51.560]  第二個是誰,知不知道
[00:07:51.560 --> 00:07:54.880]  羅亞之後
[00:07:54.880 --> 00:07:56.600]  是阿伯拉罕
[00:07:56.600 --> 00:07:58.800]  當然當時他叫阿伯蘭
[00:07:58.800 --> 00:08:02.040]  但是我們叫阿伯拉罕
[00:08:02.040 --> 00:08:03.440]  當我看這段經文的時候
[00:08:03.440 --> 00:08:05.200]  其實感受是很深的
[00:08:05.200 --> 00:08:07.720]  阿伯蘭75歲的時候
[00:08:07.720 --> 00:08:09.440]  神就呼召他
[00:08:09.440 --> 00:08:12.320]  離開本地本族附加
[00:08:12.320 --> 00:08:15.360]  往我所指示你的地方去
[00:08:15.360 --> 00:08:17.600]  70多歲
[00:08:17.600 --> 00:08:20.320]  要離開自己很熟悉的地方
[00:08:20.320 --> 00:08:23.640]  還有一個很繁榮的城市
[00:08:23.640 --> 00:08:27.520]  一個很文明的社會
[00:08:27.520 --> 00:08:29.440]  但是不知道去哪裡
[00:08:29.440 --> 00:08:33.760]  很多人這一兩年離開他自己成長的地方
[00:08:33.760 --> 00:08:35.240]  都很大掙扎
[00:08:35.240 --> 00:08:36.640]  包括我在內
[00:08:36.640 --> 00:08:39.200]  我香港出生,香港長大
[00:08:39.200 --> 00:08:41.080]  我都未夠70歲
[00:08:41.080 --> 00:08:42.960]  但是我掙扎都很大
[00:08:42.960 --> 00:08:44.640]  就是究竟你不離開
[00:08:44.640 --> 00:08:47.480]  我可能失去很多東西
[00:08:47.480 --> 00:08:50.360]  那麼阿伯蘭被神指示
[00:08:50.360 --> 00:08:52.920]  你去我所指示的地方
[00:08:52.920 --> 00:08:54.440]  但是還不知道
[00:08:54.440 --> 00:08:56.240]  但是他照樣去
[00:08:56.240 --> 00:08:58.360]  好了,當他肯這樣做的時候
[00:08:58.360 --> 00:09:00.720]  神再一次的向他顯然祝福他
[00:09:00.720 --> 00:09:01.480]  怎麼祝福他呢
[00:09:01.480 --> 00:09:03.280]  就說會賜地給他
[00:09:03.280 --> 00:09:05.760]  我們一起來讀《創世紀》第十二章
[00:09:05.760 --> 00:09:07.440]  第七到第八節
[00:09:07.440 --> 00:09:08.720]  第七到第八節
[00:09:34.280 --> 00:09:36.920]  他祝壇的時候,這個不單單是感恩
[00:09:36.920 --> 00:09:40.160]  總而言之,求告神的名
[00:09:40.160 --> 00:09:43.600]  因為當他真是年吉不喜
[00:09:43.600 --> 00:09:46.680]  要去一個不知道的地方
[00:09:46.680 --> 00:09:49.560]  很多的英文 uncertainty
[00:09:49.560 --> 00:09:51.400]  是很不穩定的事
[00:09:51.400 --> 00:09:53.120]  不知道會遇到什麼人
[00:09:53.120 --> 00:09:55.880]  不知道有什麼困境會出現
[00:09:55.880 --> 00:09:58.040]  所以更加要抓緊神
[00:09:58.040 --> 00:09:59.520]  於是他就祝壇
[00:09:59.520 --> 00:10:01.440]  向神來獻祭
[00:10:01.440 --> 00:10:03.400]  向神來獻祭
[00:10:03.400 --> 00:10:04.960]  求告神的名
[00:10:04.960 --> 00:10:06.800]  但是支持神,祝福他
[00:10:06.800 --> 00:10:08.000]  不是給他
[00:10:08.000 --> 00:10:12.520]  你的後裔會得到這個你看到的地
[00:10:12.520 --> 00:10:13.800]  這個很寶貴
[00:10:13.800 --> 00:10:15.440]  好了,接著
[00:10:15.440 --> 00:10:18.640]  阿伯蘭就帶著一個侄,羅德
[00:10:18.640 --> 00:10:19.600]  大家知道了
[00:10:19.600 --> 00:10:21.960]  因為羅德的爸爸死了
[00:10:21.960 --> 00:10:26.280]  他帶著這個侄離開
[00:10:26.280 --> 00:10:28.480]  後來慢慢慢慢這個侄
[00:10:28.480 --> 00:10:31.880]  在他的大潔底下都成長了
[00:10:31.880 --> 00:10:36.040]  但是他們的財富越來越多
[00:10:36.040 --> 00:10:38.840]  他們是養羊、養牧羊
[00:10:38.840 --> 00:10:41.600]  因為在中東地方很少水
[00:10:41.600 --> 00:10:42.800]  為了爭水源
[00:10:42.800 --> 00:10:45.840]  於是每天都在爭鴨
[00:10:45.840 --> 00:10:49.160]  我想很多家庭都出現這個問題
[00:10:49.160 --> 00:10:52.600]  最近我仍然收到幾位的肢體
[00:10:52.600 --> 00:10:53.600]  那個困難
[00:10:53.600 --> 00:10:55.880]  是我自己帶大的會友
[00:10:55.880 --> 00:10:58.480]  當他來了這裏的時候
[00:10:58.480 --> 00:11:00.920]  但是帶著爸爸媽媽來
[00:11:00.920 --> 00:11:02.960]  住在同一個地方
[00:11:02.960 --> 00:11:06.120]  但是發覺壓力非常大
[00:11:06.120 --> 00:11:07.840]  衝擊很大
[00:11:07.840 --> 00:11:10.920]  當然女兒就投訴
[00:11:10.920 --> 00:11:13.520]  爸爸什麼都覺得英文的
[00:11:13.520 --> 00:11:14.920]  因為我養大你這麼多
[00:11:14.920 --> 00:11:16.160]  你就叫我過來
[00:11:16.160 --> 00:11:17.320]  這個時候
[00:11:17.320 --> 00:11:19.800]  於是很多的章來
[00:11:19.800 --> 00:11:20.960]  我想大家都會知道
[00:11:20.960 --> 00:11:22.080]  綜合一句話怎麼說
[00:11:22.080 --> 00:11:24.760]  相見好同住難
[00:11:24.760 --> 00:11:27.840]  甚至是因材失義
[00:11:27.840 --> 00:11:29.160]  家人都是這樣
[00:11:29.160 --> 00:11:31.000]  兩位在爭鴨
[00:11:31.000 --> 00:11:33.040]  伯蘭就說算了
[00:11:33.040 --> 00:11:35.200]  這個長者非常好
[00:11:35.200 --> 00:11:36.960]  他說你都已經長大了
[00:11:36.960 --> 00:11:38.120]  你都已經很豐富
[00:11:38.120 --> 00:11:39.520]  不如我們分開吧
[00:11:39.520 --> 00:11:41.400]  不需要我再照顧你了
[00:11:41.400 --> 00:11:43.000]  你走你的陽關道
[00:11:43.000 --> 00:11:45.120]  我過我的獨木橋
[00:11:45.120 --> 00:11:45.840]  好了
[00:11:45.840 --> 00:11:47.760]  當他們要分開的時候
[00:11:47.760 --> 00:11:49.360]  伯蘭都很謙讓
[00:11:49.360 --> 00:11:51.240]  不如你先選地方吧
[00:11:51.240 --> 00:11:52.760]  你先選吧
[00:11:52.760 --> 00:11:55.840]  這個子女真的沒大沒小
[00:11:55.840 --> 00:11:56.680]  喂
[00:11:56.680 --> 00:11:58.840]  伯父照顧你的
[00:11:58.840 --> 00:12:00.360]  帶著你的
[00:12:00.360 --> 00:12:01.400]  這個時候
[00:12:01.400 --> 00:12:02.720]  你好不好就說
[00:12:02.720 --> 00:12:04.440]  伯父你先選吧
[00:12:04.440 --> 00:12:06.440]  你叫我選不客氣了
[00:12:06.440 --> 00:12:07.720]  那我就選了
[00:12:07.720 --> 00:12:09.480]  那你選什麼呢
[00:12:09.480 --> 00:12:10.760]  選平原
[00:12:10.760 --> 00:12:12.760]  一個很舒服的地方
[00:12:12.760 --> 00:12:14.200]  伯蘭就真的
[00:12:14.200 --> 00:12:15.040]  好了
[00:12:15.040 --> 00:12:15.920]  你選平原
[00:12:15.920 --> 00:12:17.240]  我上山吧
[00:12:17.240 --> 00:12:19.000]  當他上山的時候
[00:12:19.000 --> 00:12:23.000]  他就去推揚
[00:12:23.000 --> 00:12:23.920]  那一刻
[00:12:23.920 --> 00:12:26.520]  神馬上向他再顯現
[00:12:26.520 --> 00:12:28.240]  跟他說你出來
[00:12:28.240 --> 00:12:29.880]  你看看
[00:12:29.880 --> 00:12:31.800]  你看到的地方
[00:12:31.800 --> 00:12:33.640]  都是屬於你的
[00:12:33.640 --> 00:12:35.720]  大家會想到很寶貴
[00:12:35.720 --> 00:12:37.800]  七十多歲
[00:12:37.800 --> 00:12:40.640]  去看的東西是遠一點的
[00:12:40.640 --> 00:12:42.320]  我想年紀大了都知道
[00:12:42.320 --> 00:12:45.520]  如果看近的
[00:12:45.520 --> 00:12:48.240]  那你就會這樣看的
[00:12:48.240 --> 00:12:50.600]  但是看遠的你不需要
[00:12:50.600 --> 00:12:52.360]  需要看的地方很遠的
[00:12:52.360 --> 00:12:54.080]  你要看到這幾大祝福
[00:12:54.080 --> 00:12:55.280]  好了看到的地方
[00:12:55.280 --> 00:12:56.440]  不單單是這樣
[00:12:56.440 --> 00:12:57.840]  神像是祝福他
[00:12:57.840 --> 00:12:59.760]  那個後裔是很多
[00:12:59.760 --> 00:13:00.640]  記住
[00:13:00.640 --> 00:13:02.400]  那時候是沒有子女的
[00:13:02.400 --> 00:13:03.760]  但是後裔很多
[00:13:03.760 --> 00:13:07.400]  我們一起來看看
[00:13:07.400 --> 00:13:08.280]  《蒼世紀》
[00:13:08.280 --> 00:13:10.920]  第十二章的第七對第八節
[00:13:10.920 --> 00:13:13.040]  我們一起來讀出
[00:13:13.040 --> 00:13:14.360]  已經讀出了
[00:13:14.360 --> 00:13:15.920]  好
[00:13:15.920 --> 00:13:18.120]  第十三章第十八節
[00:13:18.120 --> 00:13:19.400]  我們一起來讀
[00:13:19.400 --> 00:13:22.960]  阿伯蘭基督的白鶴萬里
[00:13:22.960 --> 00:13:25.200]  歷著大海駒鑽
[00:13:25.200 --> 00:13:30.920]  在那堆櫃的蒼白數了一座塔
[00:13:30.920 --> 00:13:32.560]  當神賜福他
[00:13:32.560 --> 00:13:34.920]  你的後裔如天上的星
[00:13:34.920 --> 00:13:37.200]  海邊的沙那麼多
[00:13:37.200 --> 00:13:39.200]  阿伯蘭就很開心
[00:13:39.200 --> 00:13:42.040]  立刻來捉一座塔
[00:13:42.040 --> 00:13:43.560]  前面在求高神
[00:13:43.560 --> 00:13:45.920]  這個是感恩的
[00:13:45.920 --> 00:13:47.680]  還沒有的
[00:13:47.680 --> 00:13:48.520]  還沒有的時候
[00:13:48.520 --> 00:13:50.840]  都要捉一座塔去感謝
[00:13:50.840 --> 00:13:53.520]  很簡單的一個例子
[00:13:53.520 --> 00:13:56.440]  我下一年二月最後的星期一
[00:13:56.440 --> 00:13:58.560]  就會第一次在英國帶隊
[00:13:58.560 --> 00:14:00.040]  去以色列
[00:14:00.040 --> 00:14:01.400]  去旅行
[00:14:01.400 --> 00:14:03.120]  要自己買機票
[00:14:03.120 --> 00:14:03.880]  我當然說
[00:14:03.880 --> 00:14:05.160]  姚牧師
[00:14:05.160 --> 00:14:06.680]  我贊助你
[00:14:06.680 --> 00:14:09.200]  我請你去
[00:14:09.200 --> 00:14:12.560]  那些機票錢我找數
[00:14:12.560 --> 00:14:16.320]  我正常的會怎樣說
[00:14:16.320 --> 00:14:18.880]  正常的會怎樣說
[00:14:18.880 --> 00:14:21.560]  不用了
[00:14:21.560 --> 00:14:23.960]  因為我是一個不正常的人
[00:14:23.960 --> 00:14:25.840]  我在不正常的情況下會怎樣說
[00:14:25.840 --> 00:14:28.400]  多謝了
[00:14:28.400 --> 00:14:30.360]  我會說多謝
[00:14:30.360 --> 00:14:32.400]  如果我連多謝都不說
[00:14:32.400 --> 00:14:34.480]  是超不正常
[00:14:34.480 --> 00:14:35.520]  但別人只會說
[00:14:35.520 --> 00:14:38.520]  我預備贊助你
[00:14:38.520 --> 00:14:39.720]  賣了沒有
[00:14:39.720 --> 00:14:40.920]  還沒賣
[00:14:40.920 --> 00:14:43.000]  但我們應不應該說多謝
[00:14:43.000 --> 00:14:44.320]  應該的
[00:14:44.320 --> 00:14:45.920]  這個就是很自然
[00:14:45.920 --> 00:14:48.360]  所以他就立即捉一座塔
[00:14:48.360 --> 00:14:52.440]  向神獻上了這個感恩
[00:14:52.440 --> 00:14:54.040]  來帶去多謝神
[00:14:54.040 --> 00:14:55.360]  給他這個祝福
[00:14:55.360 --> 00:14:56.600]  他如果信得過神
[00:14:56.600 --> 00:14:59.320]  會來帶去實踐這個應許
[00:14:59.320 --> 00:15:00.840]  所以今天
[00:15:00.840 --> 00:15:01.560]  作為一個家庭
[00:15:01.560 --> 00:15:03.800]  我不知道大家有沒有很重要
[00:15:03.800 --> 00:15:05.720]  你和你的家人
[00:15:05.720 --> 00:15:07.840]  和你的兒女
[00:15:07.840 --> 00:15:10.720]  不是硬梆梆帶回教會
[00:15:10.720 --> 00:15:11.800]  聽道
[00:15:11.800 --> 00:15:14.360]  有時候道很悶的
[00:15:14.360 --> 00:15:17.080]  你有沒有將你自己的一些經歷
[00:15:17.080 --> 00:15:19.560]  一些神在你身上的作為
[00:15:19.560 --> 00:15:21.800]  一些很特別的事
[00:15:21.800 --> 00:15:24.840]  和你的家人分享
[00:15:24.840 --> 00:15:27.320]  有時候我們會說
[00:15:27.320 --> 00:15:29.200]  哪個地方好吃
[00:15:29.200 --> 00:15:30.560]  哪個地方好玩
[00:15:30.560 --> 00:15:32.960]  我們會跟他們說
[00:15:32.960 --> 00:15:35.200]  甚至兒女長大了也好
[00:15:35.200 --> 00:15:36.120]  哇
[00:15:36.120 --> 00:15:37.640]  我去哪個超市
[00:15:37.640 --> 00:15:39.920]  買的東西很棒
[00:15:39.920 --> 00:15:42.600]  原來印度店買的老雞
[00:15:42.600 --> 00:15:44.960]  他蒸很好吃
[00:15:44.960 --> 00:15:47.480]  十磅三隻
[00:15:47.480 --> 00:15:48.480]  OK
[00:15:48.480 --> 00:15:50.680]  你說這些是對的
[00:15:50.680 --> 00:15:53.000]  但如果我們作為一個基督徒
[00:15:53.000 --> 00:15:55.640]  我很相信我們很多時候會經歷到
[00:15:55.640 --> 00:15:57.880]  神很多因點
[00:15:57.880 --> 00:15:59.480]  但我們有沒有跟他們的兒女
[00:15:59.480 --> 00:16:01.320]  來帶去分享
[00:16:01.320 --> 00:16:02.880]  這句話很重要
[00:16:02.880 --> 00:16:05.720]  我常常都會和我的家人
[00:16:05.720 --> 00:16:07.280]  來帶去分享
[00:16:07.280 --> 00:16:09.320]  神怎樣在我身上的一些作為
[00:16:09.320 --> 00:16:10.680]  一些經歷
[00:16:10.680 --> 00:16:12.400]  甚至他們會知道的
[00:16:12.400 --> 00:16:17.120]  原來一些無意之中的
[00:16:17.120 --> 00:16:19.200]  不是撞板的錯
[00:16:19.200 --> 00:16:20.960]  但神也有祝福的
[00:16:20.960 --> 00:16:23.200]  我又拆開分享一個
[00:16:23.200 --> 00:16:25.320]  我曾經和別人說過的例子
[00:16:25.320 --> 00:16:28.960]  他不外而能說到
[00:16:28.960 --> 00:16:31.920]  那次買機票
[00:16:31.920 --> 00:16:35.280]  忘記買行李的
[00:16:35.280 --> 00:16:37.960]  但原來神又在很特別的時間裏
[00:16:37.960 --> 00:16:40.120]  讓我可以找人救到我
[00:16:40.120 --> 00:16:41.200]  和大家分享過
[00:16:41.200 --> 00:16:45.080]  這些就是我們常常都會經歷到的事
[00:16:45.080 --> 00:16:47.120]  我們有沒有跟家人分享
[00:16:47.120 --> 00:16:49.560]  有沒有知道這個神原來如此真實
[00:16:49.560 --> 00:16:51.120]  所以這是很重要的
[00:16:51.120 --> 00:16:52.360]  所以阿伯蘭
