
[00:00:00.000 --> 00:00:02.440]  各位靈智妹 大家好
[00:04:12.800 --> 00:04:15.600]  一年竟然有百倍的收成
[00:04:15.600 --> 00:04:18.200]  是甚麼事發生?
[00:04:18.200 --> 00:04:20.600]  就算是農業專家
[00:04:20.600 --> 00:04:23.600]  你有豐收也好
[00:04:23.600 --> 00:04:26.200]  不會有百倍的收成吧?
[00:04:26.200 --> 00:04:30.200]  究竟聖經說百倍收成是否一個文學手法
[00:04:30.200 --> 00:04:32.200]  誇大呢?
[00:04:32.200 --> 00:04:34.400]  又不像
[00:04:34.400 --> 00:04:39.400]  因為羊群牛群有很多的僕人
[00:04:40.200 --> 00:04:42.800]  發達昌盛成為大富翁
[00:04:42.800 --> 00:04:46.600]  一年之間發生這麼多事
[00:04:46.600 --> 00:04:48.200]  以撒是甚麼人呢?
[00:04:48.200 --> 00:04:52.200]  他是一個難民
[00:04:52.200 --> 00:04:56.600]  逃避饑荒到基拉爾
[00:04:56.600 --> 00:05:01.600]  難民會發達在一個寄居的地方
[00:05:01.600 --> 00:05:03.400]  是否不可能呢?
[00:05:03.400 --> 00:05:06.400]  還有一件事是
[00:05:07.800 --> 00:05:09.800]  他們這個發達
[00:05:09.800 --> 00:05:13.200]  是令到菲律賓人憎恨他
[00:05:13.200 --> 00:05:18.800]  為甚麼他會這麼發達呢?
[00:05:18.800 --> 00:05:22.200]  是否以撒做了甚麼好事呢?
[00:05:22.200 --> 00:05:23.800]  又不是
[00:05:23.800 --> 00:05:26.000]  上文記載以撒做了甚麼
[00:05:26.000 --> 00:05:28.400]  好像一向都是這樣
[00:05:28.400 --> 00:05:30.000]  說謊
[00:05:30.000 --> 00:05:34.000]  他用自己的方法去保護自己
[00:05:34.000 --> 00:05:36.400]  從屬靈角度來說
[00:05:37.400 --> 00:05:38.200]  他是失敗的
[00:05:38.200 --> 00:05:42.400]  但是關鍵是什麼呢?
[00:05:42.400 --> 00:05:44.400]  耶和華賜福給他
[00:05:44.400 --> 00:05:47.000]  為甚麼耶和華賜福給他呢?
[00:05:47.000 --> 00:05:49.600]  他是失敗者
[00:05:49.600 --> 00:05:51.400]  因為甚麼呢?
[00:05:51.400 --> 00:05:53.800]  這個很重要
[00:05:53.800 --> 00:05:56.200]  有時候我看聖經的時候
[00:05:56.200 --> 00:05:58.400]  看細節的位置很有意思
[00:05:58.400 --> 00:06:02.200]  阿伯拉罕在世的時候
[00:06:02.200 --> 00:06:04.600]  他父親的僕人 華夷正
[00:06:05.400 --> 00:06:08.200]  被菲律賓人責罵得全都塞住了
[00:06:08.200 --> 00:06:10.000]  填滿了肚子
[00:06:10.000 --> 00:06:13.600]  聖經不厭其煩地記載
[00:06:13.600 --> 00:06:14.800]  他父親
[00:06:14.800 --> 00:06:16.800]  有意思吧?
[00:06:16.800 --> 00:06:18.800]  其實他是在延續
[00:06:18.800 --> 00:06:22.600]  他父親阿伯拉罕
[00:06:22.600 --> 00:06:25.400]  上帝對阿伯拉罕的約
[00:06:25.400 --> 00:06:28.600]  是因為上帝對阿伯拉罕的約
[00:06:28.600 --> 00:06:31.000]  上帝手約
[00:06:31.000 --> 00:06:34.200]  令他的後裔成為大禍
[00:06:35.200 --> 00:06:37.400]  所以上帝令他昌盛
[00:06:37.400 --> 00:06:42.400]  你說
[00:06:42.400 --> 00:06:44.400]  他那麼發達
[00:06:44.400 --> 00:06:47.400]  菲律賓人塞住了他的井
[00:06:47.400 --> 00:06:49.400]  這是不是惡作劇呢?
[00:06:49.400 --> 00:06:54.800]  這絕對不是幼稚的發洩
[00:06:54.800 --> 00:06:58.800]  不要以為他們真的看不過眼
[00:06:58.800 --> 00:07:00.600]  塞了井來作弄你
[00:07:00.600 --> 00:07:01.400]  不是的
[00:07:01.400 --> 00:07:05.000]  井是用來做什麼的?
[00:07:06.200 --> 00:07:07.200]  儲水
[00:07:07.200 --> 00:07:09.200]  打水
[00:07:09.200 --> 00:07:16.200]  在連降雨量只有三百毫米的中東地區
[00:07:16.200 --> 00:07:20.200]  井是重要的水源
[00:07:20.200 --> 00:07:23.200]  沒有了這些井和水源
[00:07:23.200 --> 00:07:25.200]  那是什麼呢?
[00:07:25.200 --> 00:07:27.200]  叫你離開
[00:07:27.200 --> 00:07:29.200]  不說發達
[00:07:29.200 --> 00:07:32.200]  你連生存都成問題
[00:07:33.200 --> 00:07:36.200]  所以你只能夠離開這裡
[00:07:36.200 --> 00:07:41.200]  不單止菲律賓人要離開這裡
[00:07:41.200 --> 00:07:45.200]  菲律賓王都出了聲
[00:07:45.200 --> 00:07:48.200]  菲律賓是什麼地方呢?
[00:07:48.200 --> 00:07:49.200]  可能我們很奇怪
[00:07:49.200 --> 00:07:51.200]  如果大家熟悉歷史的時候
[00:07:51.200 --> 00:07:53.200]  有些學者就會反駁
[00:07:53.200 --> 00:07:56.200]  《實經記載》這件事其實是不準確的
[00:07:56.200 --> 00:07:57.200]  為什麼呢?
[00:07:57.200 --> 00:08:01.200]  亞伯拉罕年代沒有菲律賓人
[00:08:03.200 --> 00:08:05.200]  菲律賓人是海上的民族
[00:08:05.200 --> 00:08:08.200]  到了十二世紀的時候
[00:08:08.200 --> 00:08:12.200]  他們才在地中海沿岸的地方定居
[00:08:12.200 --> 00:08:16.200]  以撒戈年代早了幾百年
[00:08:16.200 --> 00:08:18.200]  現在記載有菲律賓人
[00:08:18.200 --> 00:08:20.200]  《聖經》是假的
[00:08:20.200 --> 00:08:22.200]  不可信的
[00:08:22.200 --> 00:08:24.200]  是不是呢?
[00:08:24.200 --> 00:08:27.200]  其實不是的
[00:08:27.200 --> 00:08:29.200]  譬如我說
[00:08:29.200 --> 00:08:32.200]  宋朝的時候
[00:08:33.200 --> 00:08:35.200]  宋朝的皇帝逃難來到香港
[00:08:35.200 --> 00:08:37.200]  去到九龍城這個地方
[00:08:37.200 --> 00:08:38.200]  大家聽過這些歷史吧
[00:08:38.200 --> 00:08:40.200]  我這樣說對不對呢?
[00:08:40.200 --> 00:08:41.200]  對的
[00:08:41.200 --> 00:08:43.200]  但我可以抽清你的
[00:08:43.200 --> 00:08:47.200]  宋朝的時候都沒有香港這個稱呼
[00:08:47.200 --> 00:08:49.200]  更加沒有九龍城這個稱呼
[00:08:49.200 --> 00:08:53.200]  所以我正確來說
[00:08:53.200 --> 00:08:58.200]  宋朝皇帝逃難到官府牆那裡避難
[00:08:58.200 --> 00:09:00.200]  你不知道我在說什麼
[00:09:00.200 --> 00:09:02.200]  我說官府牆你不明白
[00:09:03.200 --> 00:09:05.200]  我說九龍城你就知道了
[00:09:05.200 --> 00:09:06.200]  同樣道理
[00:09:06.200 --> 00:09:08.200]  在摩西的年代
[00:09:08.200 --> 00:09:10.200]  大家都知道那個地方叫做菲利士地
[00:09:10.200 --> 00:09:13.200]  你明白我的意思吧
[00:09:13.200 --> 00:09:15.200]  所以《聖經》說
[00:09:15.200 --> 00:09:18.200]  菲利士人是沒有錯的
[00:09:18.200 --> 00:09:20.200]  用他們明白的語言
[00:09:20.200 --> 00:09:23.200]  去表達他們不明白的地方
[00:09:23.200 --> 00:09:26.200]  他們才能和這個歷史連繫得到
[00:09:26.200 --> 00:09:31.200]  所以菲利士地就是那個區
[00:09:31.200 --> 00:09:36.200]  所以基拉爾就是當日的菲利士地的範圍
[00:09:36.200 --> 00:09:41.200]  不單止菲利士人和他們作對
[00:09:41.200 --> 00:09:45.200]  菲利士王亞比米勒也有發聲
[00:09:45.200 --> 00:09:47.200]  因為亞比米勒已經出現過
[00:09:47.200 --> 00:09:48.200]  什麼時候出現過呢?
[00:09:48.200 --> 00:09:56.200]  他的父親亞伯拉罕也和亞比米勒納約
[00:09:56.200 --> 00:09:59.200]  亞比米勒怎麼這麼長壽呢?
[00:10:00.200 --> 00:10:02.200]  亞比米勒在閃族語言中
[00:10:02.200 --> 00:10:07.200]  是說「我父是王」
[00:10:07.200 --> 00:10:10.200]  其實這個就像埃及的法老
[00:10:10.200 --> 00:10:12.200]  羅馬的凱撒一樣
[00:10:12.200 --> 00:10:14.200]  是王的稱號
[00:10:14.200 --> 00:10:17.200]  所以不一定是一個名字
[00:10:17.200 --> 00:10:21.200]  亞比米勒就是王的稱號
[00:10:21.200 --> 00:10:23.200]  就像埃及的法老一樣
[00:10:23.200 --> 00:10:29.200]  所以當時的亞比米勒也有發聲
[00:10:30.200 --> 00:10:32.200]  他說「你離開我們吧
[00:10:32.200 --> 00:10:34.200]  因為你比我們強盛得多」
[00:10:34.200 --> 00:10:38.200]  這個譯法我覺得非常非常客氣
[00:10:38.200 --> 00:10:41.200]  看起來像一個勸告
[00:10:41.200 --> 00:10:44.200]  既然我們菲利士人不歡迎你
[00:10:44.200 --> 00:10:46.200]  不如你們走吧
[00:10:46.200 --> 00:10:48.200]  安全起見
[00:10:48.200 --> 00:10:50.200]  不是的
[00:10:50.200 --> 00:10:55.200]  如果我們看回新譯本譯得比較貼切一點
[00:10:56.200 --> 00:11:00.200]  他說「你們走吧 離開我們吧
[00:11:00.200 --> 00:11:02.200]  因為你們比我們強大得多」
[00:11:02.200 --> 00:11:05.200]  如果用今天的語言來說
[00:11:05.200 --> 00:11:16.200]  其實亞比米勒是用行政命令驅逐以撒出境
[00:11:16.200 --> 00:11:20.200]  下令他走
[00:11:20.200 --> 00:11:23.200]  那走不走好呢?
[00:11:24.200 --> 00:11:26.200]  這是一個弔詭的位置
[00:11:26.200 --> 00:11:30.200]  因為你比我們強大得多
[00:11:30.200 --> 00:11:35.200]  那現在誰是強者呢?
[00:11:35.200 --> 00:11:39.200]  以撒是強者
[00:11:39.200 --> 00:11:41.200]  那意味著什麼呢?
[00:11:41.200 --> 00:11:45.200]  以撒的勢力比亞比米勒還要大
[00:11:45.200 --> 00:11:51.200]  如果以撒對著一個弱勢亞比米勒說
[00:11:52.200 --> 00:11:57.200]  「你老幾呀 應該誰走呀」
[00:11:57.200 --> 00:12:02.200]  他可以不走的
[00:12:02.200 --> 00:12:04.200]  我比你強
[00:12:04.200 --> 00:12:11.200]  反而我可以用我的強勢佔領你的地方
[00:12:11.200 --> 00:12:13.200]  成為我的領地
[00:12:13.200 --> 00:12:15.200]  歷史上有很多例子
[00:12:16.200 --> 00:12:24.200]  但是以撒離開那裡
[00:12:24.200 --> 00:12:26.200]  去了基拉爾谷
[00:12:26.200 --> 00:12:30.200]  以撒是一個強勢的以撒
[00:12:30.200 --> 00:12:37.200]  他放下他發跡的地方
[00:12:37.200 --> 00:12:39.200]  離開那裡
[00:12:39.200 --> 00:12:42.200]  其實離開是表示什麼呢?
[00:12:45.200 --> 00:12:53.200]  你在那裡建立了一切的事業
[00:12:53.200 --> 00:12:56.200]  一切的基業
[00:12:56.200 --> 00:13:00.200]  你離開意味著要放棄這些東西
[00:13:00.200 --> 00:13:05.200]  還要另外找地方落腳
[00:13:05.200 --> 00:13:10.200]  然後去到一個新的地方
[00:13:10.200 --> 00:13:12.200]  你要由頭來過
[00:13:13.200 --> 00:13:15.200]  之前我要挖井
[00:13:15.200 --> 00:13:17.200]  不是那麼容易的
[00:13:17.200 --> 00:13:27.200]  這個決定其實絕對絕對不容易
[00:13:27.200 --> 00:13:29.200]  比你不容易
[00:13:29.200 --> 00:13:31.200]  我想很少人會這樣做
[00:13:31.200 --> 00:13:33.200]  因為是一個強勢
[00:13:33.200 --> 00:13:35.200]  去到基拉爾谷
[00:13:35.200 --> 00:13:37.200]  基拉爾谷是什麼地方呢?
[00:13:37.200 --> 00:13:39.200]  大家看看地圖
[00:13:39.200 --> 00:13:41.200]  在基拉爾谷下面沒有戰墜
[00:13:42.200 --> 00:13:44.200]  我找了一個地方給你看
[00:13:44.200 --> 00:13:46.200]  是一條河流經
[00:13:46.200 --> 00:13:51.200]  其實這條是一條旱溪
[00:13:51.200 --> 00:13:53.200]  什麼意思呢?
[00:13:53.200 --> 00:13:55.200]  就是說到雨季才會下雨
[00:13:55.200 --> 00:13:57.200]  才會有水雨
[00:13:57.200 --> 00:14:01.200]  基拉爾谷有一個特質的地方
[00:14:01.200 --> 00:14:06.200]  就是雖然是一個乾旱的河谷
[00:14:06.200 --> 00:14:09.200]  但仍然可以有地下水源
[00:14:09.200 --> 00:14:11.200]  不過要挖得很深
[00:14:12.200 --> 00:14:13.200]  要懂得找才能找到
[00:14:13.200 --> 00:14:16.200]  不是那麼容易的一件事
[00:14:16.200 --> 00:14:19.200]  所以他不是不可以落腳
[00:14:19.200 --> 00:14:22.200]  但要很艱辛
[00:14:22.200 --> 00:14:24.200]  那一區也有木人
[00:14:24.200 --> 00:14:30.200]  也是兵家必爭之地
[00:14:30.200 --> 00:14:32.200]  根據歷史記載
[00:14:32.200 --> 00:14:35.200]  這裡是軍事重要的地方
[00:14:35.200 --> 00:14:39.200]  去到基拉爾谷
[00:14:39.200 --> 00:14:41.200]  發生什麼事呢?
[00:14:42.200 --> 00:14:47.200]  為什麼以撒要離開這個地方呢?
[00:14:47.200 --> 00:14:49.200]  很多人都在想
[00:14:49.200 --> 00:14:51.200]  是不是以撒太軟弱呢?
[00:14:51.200 --> 00:14:54.200]  是不是以撒怕了比米勒呢?
[00:14:54.200 --> 00:14:57.200]  又不是啊 比米勒比他強
[00:14:57.200 --> 00:15:00.200]  其實如果大家記得
[00:15:00.200 --> 00:15:05.200]  神跟亞伯蘭說了什麼話
[00:15:05.200 --> 00:15:07.200]  創世紀第十二章
[00:15:07.200 --> 00:15:09.200]  不如我們嘗試讀一讀
[00:15:09.200 --> 00:15:11.200]  我們一起嘗試大聲讀一讀
[00:15:12.200 --> 00:15:13.200]  神跟亞伯蘭說
[00:15:13.200 --> 00:15:15.200]  你要離開本地
[00:15:15.200 --> 00:15:17.200]  本族 本家
[00:15:17.200 --> 00:15:20.200]  我已嘗試你們的地位
[00:15:20.200 --> 00:15:22.200]  我已嘗試你們的貴大貨
[00:15:22.200 --> 00:15:24.200]  我已嘗試告發你們
[00:15:24.200 --> 00:15:26.200]  你們的命運貴大
[00:15:26.200 --> 00:15:28.200]  你要試人而得報
[00:15:28.200 --> 00:15:30.200]  我已到達目的
[00:15:30.200 --> 00:15:32.200]  我已嘗試回答
[00:15:32.200 --> 00:15:34.200]  我已經有多個人
[00:15:34.200 --> 00:15:36.200]  我已經有多個人
[00:15:36.200 --> 00:15:38.200]  你再不回答我
[00:15:38.200 --> 00:15:40.200]  我便要人你而得報
[00:15:41.200 --> 00:15:42.200]  我已嘗試回答
[00:15:42.200 --> 00:15:46.200]  亞伯蘭信不信耶和華說
[00:15:46.200 --> 00:15:48.200]  從何而知?
[00:15:48.200 --> 00:15:50.200]  照做
[00:15:50.200 --> 00:15:52.200]  到了第二代
[00:15:52.200 --> 00:15:56.200]  你覺得上帝的應許還有沒有效?
[00:15:56.200 --> 00:16:01.200]  有沒有效? 有
[00:16:01.200 --> 00:16:03.200]  以撒信不信?
[00:16:03.200 --> 00:16:05.200]  怎知道以撒信?
[00:16:05.200 --> 00:16:09.200]  神說為你祝福的
[00:16:10.200 --> 00:16:13.200]  我必定賜福給他
[00:16:13.200 --> 00:16:15.200]  助紂你的
[00:16:15.200 --> 00:16:17.200]  我必助紂他
[00:16:17.200 --> 00:16:20.200]  上帝應許成為大國
[00:16:20.200 --> 00:16:22.200]  既然如此
[00:16:22.200 --> 00:16:26.200]  非利士人
[00:16:26.200 --> 00:16:29.200]  不滿意
[00:16:29.200 --> 00:16:31.200]  以撒趕走以撒
[00:16:31.200 --> 00:16:34.200]  以撒要不要自己出手?
[00:16:34.200 --> 00:16:36.200]  不用
[00:16:36.200 --> 00:16:39.200]  以撒的退讓表示什麼?
[00:16:41.200 --> 00:16:44.200]  是表示他相信上帝的應許
[00:16:44.200 --> 00:16:46.200]  是不是?
[00:16:46.200 --> 00:16:49.200]  他相信上帝出手
[00:16:49.200 --> 00:16:51.200]  既然上帝出手
[00:16:51.200 --> 00:16:53.200]  我需要出手嗎?
[00:16:53.200 --> 00:16:55.200]  我需要用我的強勢
[00:16:55.200 --> 00:16:58.200]  去對付這些非利士人嗎?
[00:16:58.200 --> 00:17:00.200]  不用
[00:17:00.200 --> 00:17:03.200]  我只要走在上帝的約裡便足夠
[00:17:03.200 --> 00:17:05.200]  所以
[00:17:05.200 --> 00:17:07.200]  他離開
[00:17:09.200 --> 00:17:10.200]  接著
[00:17:10.200 --> 00:17:12.200]  18-23節
[00:17:12.200 --> 00:17:15.200]  他父親阿伯拉罕在世時所畫的水井
[00:17:15.200 --> 00:17:18.200]  他將它重新畫出
[00:17:18.200 --> 00:17:22.200]  仍然叫他父親所取的名字
[00:17:22.200 --> 00:17:24.200]  為他們命名
[00:17:24.200 --> 00:17:26.200]  其實看聖經
[00:17:26.200 --> 00:17:29.200]  有時留意細節挺有意思
[00:17:29.200 --> 00:17:34.200]  他提到以撒的時候
[00:17:34.200 --> 00:17:36.200]  提到阿伯拉罕
[00:17:37.200 --> 00:17:40.200]  都滿意他父親的說話
[00:17:40.200 --> 00:17:42.200]  是不是? 剛才也是一樣
[00:17:42.200 --> 00:17:44.200]  表示什麼?
[00:17:44.200 --> 00:17:48.200]  表示這種約的承傳
[00:17:48.200 --> 00:17:51.200]  這個關係的承傳
[00:17:51.200 --> 00:17:53.200]  還有一個細節
[00:17:53.200 --> 00:17:56.200]  以前的井塞了
[00:17:56.200 --> 00:17:59.200]  現在再畫出來
[00:17:59.200 --> 00:18:01.200]  不僅再畫出來
[00:18:01.200 --> 00:18:03.200]  還做了一個很重要的動作
[00:18:04.200 --> 00:18:08.200]  照著他父親所取的名字命名
[00:18:08.200 --> 00:18:13.200]  用他父親命名這個井的叫法
[00:18:13.200 --> 00:18:15.200]  有什麼意義?
[00:18:15.200 --> 00:18:22.200]  這也是在延續阿伯拉罕所做的事
[00:18:22.200 --> 00:18:25.200]  雖然被人掩蓋了
[00:18:25.200 --> 00:18:30.200]  但仍然再一次復活
[00:18:30.200 --> 00:18:33.200]  這個井仍然存在
[00:18:34.200 --> 00:18:35.200]  仍然活著
[00:18:35.200 --> 00:18:37.200]  上帝的恩典
[00:18:37.200 --> 00:18:39.200]  你是殺不了的
[00:18:39.200 --> 00:18:41.200]  是不是?
[00:18:41.200 --> 00:18:44.200]  他是相信神的應許
[00:18:44.200 --> 00:18:49.200]  這也是繼承阿伯拉罕的一個線索
[00:18:49.200 --> 00:18:53.200]  阿伯拉罕畫了很多井
[00:18:53.200 --> 00:18:55.200]  為什麼要畫很多井?
[00:18:55.200 --> 00:19:00.200]  因為要很多井儲水
[00:19:01.200 --> 00:19:04.200]  要有足夠的水源
[00:19:04.200 --> 00:19:06.200]  但是十九節
[00:19:06.200 --> 00:19:09.200]  以撒吉木人在谷中
[00:19:09.200 --> 00:19:12.200]  在基拉爾谷裡畫井
[00:19:12.200 --> 00:19:15.200]  就得到一口什麼井?
[00:19:15.200 --> 00:19:17.200]  活水井
[00:19:17.200 --> 00:19:19.200]  什麼是活水井?
[00:19:19.200 --> 00:19:23.200]  活水井就是畫得很深
[00:19:23.200 --> 00:19:26.200]  而你找到水墨
[00:19:26.200 --> 00:19:28.200]  什麼叫水墨?
[00:19:28.200 --> 00:19:30.200]  墨就是墨包的墨
[00:19:31.200 --> 00:19:33.200]  畫得適合的水墨
[00:19:33.200 --> 00:19:35.200]  然後畫得夠深
[00:19:35.200 --> 00:19:37.200]  才能拿到活水的井
[00:19:37.200 --> 00:19:39.200]  活水的井和其他井有什麼不同?
[00:19:39.200 --> 00:19:41.200]  其他井是用來儲水的
[00:19:41.200 --> 00:19:43.200]  下雨的時候你裝水
[00:19:43.200 --> 00:19:45.200]  給你用的
[00:19:45.200 --> 00:19:48.200]  但活水的井是自己湧出來的
[00:19:48.200 --> 00:19:51.200]  源源不絕地下水供應
[00:19:51.200 --> 00:19:55.200]  所以對於中東這麼乾旱的地方來說
[00:19:55.200 --> 00:19:59.200]  活水的井是最珍貴的資源
[00:20:00.200 --> 00:20:03.200]  是很多人夢寐以求要爭奪的東西
[00:20:03.200 --> 00:20:06.200]  所以就明白為什麼第二十節
[00:20:06.200 --> 00:20:11.200]  基拉爾人不會用土封這個井
[00:20:11.200 --> 00:20:15.200]  反而是搶奪這個井
[00:20:15.200 --> 00:20:18.200]  是不是很不一樣?
[00:20:18.200 --> 00:20:21.200]  這是很寶貴的
[00:20:21.200 --> 00:20:25.200]  原來上帝在以撒身上所做的
[00:20:25.200 --> 00:20:29.200]  是比亞巴拉克年代更進一步的賜福
[00:20:30.200 --> 00:20:35.200]  他們看到這個井有水的時候
[00:20:35.200 --> 00:20:38.200]  就說這個水是我們的
[00:20:38.200 --> 00:20:40.200]  他們可能是原住民
[00:20:40.200 --> 00:20:42.200]  覺得這個資源是我的
[00:20:42.200 --> 00:20:44.200]  為什麼要拿我的水?
[00:20:44.200 --> 00:20:47.200]  那麼以撒有什麼反應?
[00:20:47.200 --> 00:20:49.200]  有沒有跟他們揮霍過?
[00:20:49.200 --> 00:20:52.200]  他只是將這個名字起名叫埃塞
[00:20:52.200 --> 00:20:54.200]  埃塞是什麼意思呢?
[00:20:54.200 --> 00:20:56.200]  是象徵的意思
[00:20:56.200 --> 00:20:59.200]  其實以撒有沒有情緒呢?
[00:21:01.200 --> 00:21:03.200]  以撒不是盲目沒有情緒
[00:21:03.200 --> 00:21:05.200]  你搶就搶吧
[00:21:05.200 --> 00:21:08.200]  他有情緒
[00:21:08.200 --> 00:21:11.200]  是象徵 被人爭奪的東西
[00:21:11.200 --> 00:21:17.200]  但是他沒有揮霍過
[00:21:17.200 --> 00:21:19.200]  這是剛才的原因
[00:21:19.200 --> 00:21:22.200]  以撒的僕人又說這個井很棒
[00:21:22.200 --> 00:21:25.200]  他們又說這個井是象徵
[00:21:25.200 --> 00:21:27.200]  那表示這個是什麼井呢?
[00:21:28.200 --> 00:21:30.200]  又是一座水井
[00:21:30.200 --> 00:21:32.200]  如果不是的話就不用爭了
[00:21:32.200 --> 00:21:35.200]  這次以撒說的是西提拿
[00:21:35.200 --> 00:21:40.200]  西提拿這個字是有敵視有憎恨的意思
[00:21:40.200 --> 00:21:44.200]  這個字的字根和撒旦的字根一樣
[00:21:44.200 --> 00:21:48.200]  是邪惡的
[00:21:48.200 --> 00:21:53.200]  表明一件事就是對方的行為是不公義
[00:21:53.200 --> 00:21:55.200]  是邪惡的 為什麼呢?
[00:21:56.200 --> 00:21:58.200]  滑井的是我們
[00:21:58.200 --> 00:22:01.200]  辛苦工作的是我們
[00:22:01.200 --> 00:22:04.200]  但是我們辛苦工作的成果是怎樣的呢?
[00:22:04.200 --> 00:22:08.200]  他們略奪
[00:22:08.200 --> 00:22:11.200]  你想想
[00:22:11.200 --> 00:22:15.200]  以撒有沒有力量和他們爭奪呢?
[00:22:15.200 --> 00:22:17.200]  有沒有?
[00:22:17.200 --> 00:22:19.200]  為什麼你們額頭有呢?
[00:22:19.200 --> 00:22:23.200]  這群基拉爾的僕人
[00:22:25.200 --> 00:22:29.200]  連基拉爾王阿比米勒
[00:22:29.200 --> 00:22:33.200]  都說以撒比他們強盛得多
[00:22:33.200 --> 00:22:36.200]  何況這些平民百姓
