
[00:00:00.000 --> 00:00:04.380]  好了,上一次,即是上個月
[00:05:08.920 --> 00:05:12.920]  這樣來呼求,但有時候你看香港的弟兄
[00:05:12.920 --> 00:05:18.920]  有時候真的好像有少少的差別
[00:05:18.920 --> 00:05:21.920]  我們多數會,甚至可能有時候
[00:05:21.920 --> 00:05:24.920]  都會看到這些弟兄有些抽離
[00:05:24.920 --> 00:05:31.920]  所以有時候我都會問,究竟愛慕主的男人去了哪裏呢?
[00:05:31.920 --> 00:05:34.920]  那班愛慕主的男人去了哪裏呢?
[00:05:34.920 --> 00:05:37.920]  我後來就知道答案可能就是
[00:05:37.920 --> 00:05:41.920]  其實很多男人不是去了投注站,而是去打遊戲機
[00:05:41.920 --> 00:05:44.920]  但其實在聖經裏面
[00:05:44.920 --> 00:05:47.920]  給我們看到男人都可以學慕神
[00:05:47.920 --> 00:05:51.920]  你身邊的男人學不學慕神?
[00:05:51.920 --> 00:05:55.920]  學不學慕?
[00:05:55.920 --> 00:05:59.920]  鼓勵一下,我覺得為一下男人祈禱
[00:05:59.920 --> 00:06:02.920]  因為其實我真的覺得可能中間
[00:06:02.920 --> 00:06:05.920]  我們未出到那份對神的那種渴慕,那種渴求
[00:06:05.920 --> 00:06:11.920]  而且這個肯定不是神創造男人的原意
[00:06:11.920 --> 00:06:14.920]  不是神創造男人的原意
[00:06:14.920 --> 00:06:19.920]  神創造男人的原意,當然我這段說話要講得很小心
[00:06:19.920 --> 00:06:22.920]  因為神創造男人的原意
[00:06:22.920 --> 00:06:25.920]  男女是平等的,應該這樣說
[00:06:25.920 --> 00:06:28.920]  在主的眼中,男女是平等的
[00:06:28.920 --> 00:06:34.920]  但是呢,神是特別將一個領導的責任交給男人
[00:06:34.920 --> 00:06:37.920]  不論在家庭,不論在其他地方
[00:06:37.920 --> 00:06:40.920]  甚至最近我去一個聚會
[00:06:40.920 --> 00:06:45.920]  跟Kenson和阿昌去一個叫男人事公的意象分享會
[00:06:45.920 --> 00:06:50.920]  那些復興員都這樣說,他最近看了很多書,關於復興
[00:06:50.920 --> 00:06:54.920]  他說復興全部是男人帶的
[00:06:54.920 --> 00:06:59.920]  他看所有的復興,不論什麼威爾斯,或者其他的復興
[00:06:59.920 --> 00:07:01.920]  都是男人帶的
[00:07:01.920 --> 00:07:05.920]  當然這樣說不是說男人比較聰明,不是這樣說
[00:07:05.920 --> 00:07:08.920]  但是在說神創造原意
[00:07:08.920 --> 00:07:12.920]  好像男人是要擺在一個領導的角色
[00:07:12.920 --> 00:07:17.920]  就算復興,好像神都是要男人帶出復興
[00:07:17.920 --> 00:07:20.920]  所以其實呢,我就說如果
[00:07:20.920 --> 00:07:25.920]  神創造的原意就是特別將領導的責任交給男人
[00:07:25.920 --> 00:07:30.920]  要男人成為一個領導者,特別帶領全家去追尋神
[00:07:30.920 --> 00:07:36.920]  神創造的原意是將領導的責任擺在男人的身上
[00:07:36.920 --> 00:07:41.920]  特別要男人去帶領你的一家去追尋神
[00:07:41.920 --> 00:07:44.920]  你不能走雞,真的不能走雞
[00:07:44.920 --> 00:07:49.920]  所以就是,如果一個家庭裏面
[00:07:49.920 --> 00:07:52.920]  太太對神的渴慕是比男人大的時候
[00:07:52.920 --> 00:07:54.920]  其實不正常
[00:07:54.920 --> 00:07:59.920]  正常的應該是弟兄,男人
[00:07:59.920 --> 00:08:02.920]  男人去帶領全家去追尋神
[00:08:02.920 --> 00:08:04.920]  所以如果出現一個這樣的情況
[00:08:04.920 --> 00:08:07.920]  男人可能真的睡了覺
[00:08:07.920 --> 00:08:11.920]  暫時睡了覺,暫時睡了
[00:08:11.920 --> 00:08:15.920]  或者甚至是病了,提不起對神的渴慕
[00:08:15.920 --> 00:08:17.920]  但是請姐妹,你要記得
[00:08:17.920 --> 00:08:19.920]  罵是沒有用的
[00:08:19.920 --> 00:08:21.920]  那個時候我,真是
[00:08:21.920 --> 00:08:25.920]  你看聖經吧,你看麻經
[00:08:25.920 --> 00:08:30.920]  你渴慕一下神,祈禱吧
[00:08:30.920 --> 00:08:32.920]  等等
[00:08:32.920 --> 00:08:37.920]  你為祂祈禱,祝福祂,加添祂的渴慕
[00:08:37.920 --> 00:08:39.920]  加添在祂的生命裏面
[00:08:39.920 --> 00:08:42.920]  那份對神的激情,為祂祈禱
[00:08:42.920 --> 00:08:44.920]  上帝一定會聽
[00:08:44.920 --> 00:08:47.920]  差了一些,但都是有關係的
[00:08:47.920 --> 00:08:52.920]  我很想說,男人,男人都可以渴慕神的
[00:08:52.920 --> 00:08:55.920]  所以祝福一下你身邊的男人,你都可以渴慕神
[00:08:55.920 --> 00:09:00.920]  有弟兄的,你都可以渴慕神
[00:09:00.920 --> 00:09:05.920]  所以今天,我很想看摩西
[00:09:05.920 --> 00:09:07.920]  很想看摩西,摩西是一個男人
[00:09:07.920 --> 00:09:09.920]  是一個男人,是真男人
[00:09:09.920 --> 00:09:11.920]  100%的男人
[00:09:11.920 --> 00:09:16.920]  我想大家一起打開出埃及的33章
[00:09:16.920 --> 00:09:18.920]  11到23字
[00:09:18.920 --> 00:09:22.920]  我看過一個版本的聖經
[00:09:22.920 --> 00:09:28.920]  我覺得好像它的翻譯會更加容易令人明白
[00:09:28.920 --> 00:09:32.920]  你那本聖經是和諧本,相信很多都是話本
[00:09:32.920 --> 00:09:36.920]  我想讀出我的版本
[00:09:36.920 --> 00:09:40.920]  其實美琪借給我的那本聖經
[00:09:40.920 --> 00:09:46.920]  那版本,我覺得翻譯出來會更加容易令人明白
[00:09:46.920 --> 00:09:49.920]  所以我讀那版本,讓大家知道
[00:09:49.920 --> 00:09:52.920]  先這樣說,在會幕裏面
[00:09:52.920 --> 00:09:55.920]  上主跟摩西面對面說話
[00:09:55.920 --> 00:09:57.920]  好像跟朋友交談一樣
[00:09:57.920 --> 00:09:59.920]  然後摩西返回營中
[00:09:59.920 --> 00:10:04.920]  但他的年輕助手亂的兒子約書亞仍留在會幕裏
[00:10:04.920 --> 00:10:07.920]  一天,摩西對上主說
[00:10:07.920 --> 00:10:11.920]  你一直對我說,帶領這些子民上應許之地去
[00:10:11.920 --> 00:10:15.920]  卻沒有告訴我,你會猜險誰跟我一起去
[00:10:15.920 --> 00:10:19.920]  你曾對我說,我憑著你的名字認識你
[00:10:19.920 --> 00:10:21.920]  我也恩待你
[00:10:21.920 --> 00:10:23.920]  你如果真的恩待我
[00:10:23.920 --> 00:10:25.920]  就請讓我知道你的道路
[00:10:25.920 --> 00:10:27.920]  好讓我更認識你
[00:10:27.920 --> 00:10:29.920]  繼續得到你的恩寵
[00:10:29.920 --> 00:10:32.920]  求你紀念這民族是你自己的子民
[00:10:32.920 --> 00:10:34.920]  上主就說,摩西
[00:10:34.920 --> 00:10:36.920]  我會親自跟你一起去
[00:10:36.920 --> 00:10:38.920]  並要賜給你安息
[00:10:38.920 --> 00:10:40.920]  你會凡事順利
[00:10:40.920 --> 00:10:44.920]  摩西就說,你若不親自跟我們一起去
[00:10:44.920 --> 00:10:46.920]  就不要讓我們離開這裏
[00:10:46.920 --> 00:10:48.920]  你若不跟我們同去
[00:10:48.920 --> 00:10:52.920]  世人怎麼會知道你如何恩待我和你的子民呢
[00:10:52.920 --> 00:10:55.920]  因著你與我們的同在
[00:10:55.920 --> 00:10:57.920]  你將你的子民和我
[00:10:57.920 --> 00:11:00.920]  跟地上其他人區分開
[00:11:00.920 --> 00:11:02.920]  上主回答摩西說
[00:11:02.920 --> 00:11:04.920]  你請求的事我一定會做
[00:11:04.920 --> 00:11:06.920]  因為我恩待你
[00:11:06.920 --> 00:11:08.920]  我憑著你的名字認識你
[00:11:08.920 --> 00:11:10.920]  摩西就說
[00:11:10.920 --> 00:11:12.920]  求你把你的榮耀獻給我
[00:11:12.920 --> 00:11:14.920]  上主說
[00:11:14.920 --> 00:11:17.920]  我要使我所有的美善在你面前經過
[00:11:17.920 --> 00:11:22.920]  我也要在你面前大聲說出我的名,上主
[00:11:22.920 --> 00:11:25.920]  因為我要憐憫誰就憐憫誰
[00:11:25.920 --> 00:11:27.920]  要憐恤誰就憐恤誰
[00:11:27.920 --> 00:11:29.920]  但你不可直視我的憐
[00:11:29.920 --> 00:11:32.920]  因為沒人見了我還能活著
[00:11:32.920 --> 00:11:34.920]  上主又說,漢啊
[00:11:34.920 --> 00:11:37.920]  你可以站在我附近這塊盆石上
[00:11:37.920 --> 00:11:39.920]  我榮耀地顯現
[00:11:39.920 --> 00:11:41.920]  經過這裏的時候
[00:11:41.920 --> 00:11:44.920]  我會把你藏在盆石縫裏
[00:11:44.920 --> 00:11:47.920]  我的手遮住你,等我過去
[00:11:47.920 --> 00:11:50.920]  之後我會把手收回來
[00:11:50.920 --> 00:11:52.920]  給你看見我的背面
[00:11:52.920 --> 00:11:54.920]  卻看不見我的臉
[00:11:54.920 --> 00:11:58.920]  其實呢
[00:11:58.920 --> 00:12:00.920]  今天我們看摩西
[00:12:00.920 --> 00:12:03.920]  如何表達對神的渴慕呢
[00:12:03.920 --> 00:12:06.920]  但如果我剛才讀這段經文
[00:12:06.920 --> 00:12:09.920]  我一定要交代一點當時的背景
[00:12:09.920 --> 00:12:13.920]  就說摩西向神祈禱
[00:12:13.920 --> 00:12:16.920]  其實背景是這樣的
[00:12:16.920 --> 00:12:18.920]  原來摩西之前上了山
[00:12:18.920 --> 00:12:20.920]  四十晝夜
[00:12:20.920 --> 00:12:21.920]  四十晝夜
[00:12:21.920 --> 00:12:24.920]  然後神跟他講一些關於
[00:12:24.920 --> 00:12:27.920]  如何建會幕等等那類的東西
[00:12:27.920 --> 00:12:31.920]  但是在山下
[00:12:31.920 --> 00:12:34.920]  以色列人等了四十天
[00:12:34.920 --> 00:12:36.920]  不知道發生什麼事
[00:12:36.920 --> 00:12:38.920]  因為其實摩西上山的時候
[00:12:38.920 --> 00:12:40.920]  沒有說到四十天
[00:12:40.920 --> 00:12:42.920]  或者什麼時候會下來
[00:12:42.920 --> 00:12:45.920]  以色列人不知道摩西發生什麼事的時候
[00:12:45.920 --> 00:12:47.920]  然後那群以色列人
[00:12:47.920 --> 00:12:50.920]  立刻去到他哥哥亞倫的面前
[00:12:50.920 --> 00:12:53.920]  就說摩西這麼久都不下來
[00:12:53.920 --> 00:12:55.920]  可能已經死在上面了
[00:12:55.920 --> 00:12:57.920]  我們現在兩頭不到岸
[00:12:57.920 --> 00:12:59.920]  都不知道發生什麼事
[00:12:59.920 --> 00:13:00.920]  不如這樣吧
[00:13:00.920 --> 00:13:02.920]  你幫我們做一個神像
[00:13:02.920 --> 00:13:04.920]  在面前引路
[00:13:04.920 --> 00:13:06.920]  因為真的帶我們出埃及的摩西
[00:13:06.920 --> 00:13:08.920]  我們都不知道他遇見什麼事情
[00:13:08.920 --> 00:13:09.920]  他不見了
[00:13:09.920 --> 00:13:10.920]  不在了
[00:13:10.920 --> 00:13:11.920]  又不出聲
[00:13:11.920 --> 00:13:13.920]  又不知道他究竟想怎樣
[00:13:13.920 --> 00:13:15.920]  所以你幫我們做一個神像
[00:13:15.920 --> 00:13:19.920]  之後就帶我們離開這個地方
[00:13:19.920 --> 00:13:25.920]  所以當時亞倫就幫他們做了一隻金牛毒
[00:13:25.920 --> 00:13:29.920]  後來當神知道以色列人這樣做的時候
[00:13:29.920 --> 00:13:31.920]  神就在山上跟摩西說
[00:13:31.920 --> 00:13:33.920]  你快點下去
[00:13:33.920 --> 00:13:36.920]  這群朋友
[00:13:36.920 --> 00:13:40.920]  他們居然就將一隻牛毒做了出來
[00:13:40.920 --> 00:13:42.920]  然後還要這樣說
[00:13:42.920 --> 00:13:44.920]  他說這隻牛毒叫夜禍華
[00:13:44.920 --> 00:13:48.920]  所以明天我們就要向夜禍華來守節
[00:13:48.920 --> 00:13:53.920]  就是敢死幫這個牛毒
[00:13:53.920 --> 00:13:54.920]  還有就說以色列
[00:13:54.920 --> 00:13:57.920]  這隻就是令你出埃及的神
[00:13:57.920 --> 00:13:59.920]  這隻金牛毒
[00:13:59.920 --> 00:14:01.920]  然後摩西下山的時候
[00:14:01.920 --> 00:14:03.920]  他生氣到一個地步
[00:14:03.920 --> 00:14:04.920]  他拿著兩塊滑板
[00:14:04.920 --> 00:14:07.920]  生氣到一個地步就將滑板扔爛
[00:14:07.920 --> 00:14:08.920]  然後做什麼呢
[00:14:08.920 --> 00:14:11.920]  就將金牛毒完全焚燒了
[00:14:11.920 --> 00:14:14.920]  然後將那些灰磨成粉
[00:14:14.920 --> 00:14:15.920]  然後沖水喝
[00:14:15.920 --> 00:14:17.920]  叫每個以色列人
[00:14:17.920 --> 00:14:18.920]  在一種懲罰
[00:14:18.920 --> 00:14:20.920]  在一種生氣到一個地步
[00:14:20.920 --> 00:14:22.920]  就是你這麼喜歡這個牛毒
[00:14:22.920 --> 00:14:23.920]  你沖水喝了
[00:14:23.920 --> 00:14:26.920]  用水混和了
[00:14:26.920 --> 00:14:28.920]  然後他就立刻去審問亞倫
[00:14:28.920 --> 00:14:30.920]  究竟剛才發生什麼事
[00:14:30.920 --> 00:14:31.920]  亞倫呢
[00:14:31.920 --> 00:14:33.920]  我覺得當摩西糊塗
[00:14:33.920 --> 00:14:35.920]  他說什麼呢
[00:14:35.920 --> 00:14:38.920]  因為剛才一群以色列人走過來
[00:14:38.920 --> 00:14:40.920]  要求我來做一隻金牛毒
[00:14:40.920 --> 00:14:43.920]  我叫他們把金器銀器拿出來
[00:14:43.920 --> 00:14:46.920]  然後我將金器銀器扔進火裡
[00:14:46.920 --> 00:14:47.920]  那隻牛毒就出來了
[00:14:47.920 --> 00:14:49.920]  那隻牛毒就出來了
[00:14:49.920 --> 00:14:51.920]  你信不信啊
[00:14:51.920 --> 00:14:53.920]  這麼神跡
[00:14:53.920 --> 00:14:54.920]  扔金器銀器進火裡
[00:14:54.920 --> 00:14:56.920]  之後牛毒就出來了
[00:14:56.920 --> 00:14:59.920]  三歲小孩都不信了
[00:14:59.920 --> 00:15:00.920]  是不是
[00:15:00.920 --> 00:15:01.920]  可能問阿爾晴
[00:15:01.920 --> 00:15:02.920]  看阿爾晴信不信
[00:15:02.920 --> 00:15:03.920]  可能她都不領頭
[00:15:03.920 --> 00:15:05.920]  這樣
[00:15:05.920 --> 00:15:07.920]  亞倫當摩西糊塗
[00:15:07.920 --> 00:15:09.920]  居然有這樣的藉口
[00:15:09.920 --> 00:15:12.920]  但是當這件事情發生了之後
[00:15:12.920 --> 00:15:14.920]  神很生氣
[00:15:14.920 --> 00:15:15.920]  是不是
[00:15:15.920 --> 00:15:16.920]  神很生氣
[00:15:16.920 --> 00:15:17.920]  所以摩西
[00:15:17.920 --> 00:15:19.920]  其實當時已經這麼說
[00:15:19.920 --> 00:15:20.920]  整個以色列人
[00:15:20.920 --> 00:15:22.920]  正在經歷一件事情
[00:15:22.920 --> 00:15:24.920]  剛剛又犯了罪
[00:15:24.920 --> 00:15:25.920]  犯了一個大罪
[00:15:25.920 --> 00:15:26.920]  然後呢
[00:15:26.920 --> 00:15:27.920]  神說
[00:15:27.920 --> 00:15:32.920]  我真的不會再和你們一起進入迦南地
[00:15:32.920 --> 00:15:34.920]  我會派使者去
[00:15:34.920 --> 00:15:36.920]  我不再和你們一起去
[00:15:36.920 --> 00:15:38.920]  因為你們這群人是叛逆的
[00:15:38.920 --> 00:15:40.920]  你們這群人是橫梗的
[00:15:40.920 --> 00:15:42.920]  你們這群人是不聽話的
[00:15:42.920 --> 00:15:43.920]  你們這群人是反叛的
[00:15:43.920 --> 00:15:45.920]  我不再和你們一起去了
[00:15:45.920 --> 00:15:47.920]  我找人帶你們去
[00:15:47.920 --> 00:15:48.920]  但是我自己不去
[00:15:48.920 --> 00:15:50.920]  所以當時那群以色列人
[00:15:50.920 --> 00:15:55.920]  在一個很低沉的情況下
[00:15:55.920 --> 00:15:57.920]  神不再和我們一起去
[00:15:57.920 --> 00:15:59.920]  那怎麼辦
[00:15:59.920 --> 00:16:02.920]  那時候他們才懂得害怕
[00:16:02.920 --> 00:16:04.920]  後來摩西
[00:16:04.920 --> 00:16:06.920]  看到這樣的情況
[00:16:06.920 --> 00:16:08.920]  摩西去到神面前
[00:16:08.920 --> 00:16:10.920]  其實我們剛剛讀的經文
[00:16:10.920 --> 00:16:13.920]  摩西是做了三個祈禱
[00:16:13.920 --> 00:16:15.920]  摩西是做了三樣的祈禱
[00:16:15.920 --> 00:16:17.920]  而這三個祈禱有層次
[00:16:17.920 --> 00:16:18.920]  首先
[00:16:18.920 --> 00:16:21.920]  他為滿足神的心
[00:16:21.920 --> 00:16:24.920]  整個層次就是滿足神的心
[00:16:24.920 --> 00:16:26.920]  第二就是為自己的民族祈禱
[00:16:26.920 --> 00:16:29.920]  他才滿足自己
[00:16:29.920 --> 00:16:31.920]  而且在這個祈禱裏
[00:16:31.920 --> 00:16:32.920]  讓我們看到
[00:16:32.920 --> 00:16:33.920]  我們近來講道
[00:16:33.920 --> 00:16:37.920]  特別是我們自己童工的講道
[00:16:37.920 --> 00:16:39.920]  我們會講一件事
[00:16:39.920 --> 00:16:40.920]  就是我們講渴慕神
[00:16:40.920 --> 00:16:42.920]  但是可能你會覺得
[00:16:42.920 --> 00:16:44.920]  渴慕神好像很抽象
[00:16:44.920 --> 00:16:45.920]  是怎樣的呢
[00:16:45.920 --> 00:16:46.920]  是不是渴慕神
[00:16:46.920 --> 00:16:47.920]  等於我們每一次祈禱的時候
[00:16:47.920 --> 00:16:48.920]  我們都要哭
[00:16:48.920 --> 00:16:50.920]  讀經的時候要很感動
[00:16:50.920 --> 00:16:52.920]  敬拜的時候要舉手等等
[00:16:52.920 --> 00:16:54.920]  這個是不是一個渴慕神呢
[00:16:54.920 --> 00:16:55.920]  其實不是
[00:16:55.920 --> 00:16:58.920]  渴慕神都有一些很具體的東西
[00:16:58.920 --> 00:17:01.920]  在摩西這三個祈禱裏面是看到的
[00:17:01.920 --> 00:17:03.920]  摩西第一個祈禱
[00:17:03.920 --> 00:17:05.920]  他祈什麼呢
[00:17:05.920 --> 00:17:06.920]  就是第一
[00:17:06.920 --> 00:17:08.920]  他所講的一段話
[00:17:08.920 --> 00:17:09.920]  我再讀
[00:17:09.920 --> 00:17:12.920]  他就說
[00:17:12.920 --> 00:17:16.920]  摩西這樣說
[00:17:16.920 --> 00:17:18.920]  你一直對我這樣說
[00:17:18.920 --> 00:17:20.920]  帶領這些子民上英許之地去
[00:17:20.920 --> 00:17:22.920]  但是你都沒有跟我說
[00:17:22.920 --> 00:17:23.920]  我用廣東話來講
[00:17:23.920 --> 00:17:24.920]  你沒有跟我說
[00:17:24.920 --> 00:17:26.920]  我猜險誰跟我一起去
[00:17:26.920 --> 00:17:27.920]  你曾經跟我說
[00:17:27.920 --> 00:17:29.920]  我憑著你的名字認識你
[00:17:29.920 --> 00:17:30.920]  我也都恩待你
[00:17:30.920 --> 00:17:32.920]  如果你真的恩待我的時候
[00:17:32.920 --> 00:17:35.920]  就請讓我知道你的道路
[00:17:35.920 --> 00:17:38.920]  好讓我更加認識你
[00:17:38.920 --> 00:17:40.920]  繼續得到你的恩寵
[00:17:40.920 --> 00:17:43.920]  求你紀念這個民族是你的子民
[00:17:43.920 --> 00:17:45.920]  其實說的是什麼呢
[00:17:45.920 --> 00:17:48.920]  我先有一個字眼要解釋
[00:17:48.920 --> 00:17:49.920]  在原文裏面
[00:17:49.920 --> 00:17:52.920]  他說求你將你的道指示我
[00:17:52.920 --> 00:17:54.920]  使我可以認識你好
[00:17:54.920 --> 00:17:55.920]  在你眼前蒙恩
[00:17:55.920 --> 00:17:57.920]  其實原文裏面
[00:17:57.920 --> 00:18:00.920]  這個道指所講的不是一個說話
[00:18:00.920 --> 00:18:02.920]  而是道路、方法、計劃
[00:18:02.920 --> 00:18:05.920]  方向、目的、原則、意念等等
[00:18:05.920 --> 00:18:07.920]  所以其實意思就是說
[00:18:07.920 --> 00:18:11.920]  靠神去將他自己的想法
[00:18:11.920 --> 00:18:13.920]  將他自己的方法
[00:18:13.920 --> 00:18:15.920]  將他自己的計劃
[00:18:15.920 --> 00:18:17.920]  將他自己的方向
[00:18:17.920 --> 00:18:19.920]  甚至將他是一個怎樣的神
[00:18:19.920 --> 00:18:22.920]  去跟摩西講
[00:18:22.920 --> 00:18:24.920]  使得他可以來配合
[00:18:24.920 --> 00:18:26.920]  可以來改變自己
[00:18:26.920 --> 00:18:27.920]  來配合
[00:18:27.920 --> 00:18:29.920]  所以摩西跟神祈禱這樣講
[00:18:29.920 --> 00:18:30.920]  就說神啊
[00:18:30.920 --> 00:18:32.920]  求你向我介紹你自己
[00:18:32.920 --> 00:18:34.920]  你的喜好、你的性格
[00:18:34.920 --> 00:18:35.920]  讓我可以認識你
[00:18:35.920 --> 00:18:37.920]  是一個怎樣的神
[00:18:37.920 --> 00:18:39.920]  和幫助我可以改變自己
[00:18:39.920 --> 00:18:42.920]  以致我可以用生命來服侍你
[00:18:42.920 --> 00:18:44.920]  討你喜悅
[00:18:44.920 --> 00:18:46.920]  其實摩西首先
[00:18:46.920 --> 00:18:50.920]  祈禱就說
[00:18:50.920 --> 00:18:54.920]  讓神神祈你介紹你自己給我知
[00:18:54.920 --> 00:18:57.920]  神祈你告訴我你的喜好
[00:18:57.920 --> 00:19:00.920]  使得我可以認識你
[00:19:00.920 --> 00:19:03.920]  使得我可以更好的來服侍你
[00:19:03.920 --> 00:19:05.920]  所以其實在聖經裏面
[00:19:05.920 --> 00:19:06.920]  整個聖經
[00:19:06.920 --> 00:19:08.920]  即是講摩西或者是記載摩西
[00:19:08.920 --> 00:19:09.920]  摩西其實是一個
[00:19:09.920 --> 00:19:13.920]  很知道侍奉是不能夠單靠技巧
[00:19:13.920 --> 00:19:14.920]  去討神喜悅
[00:19:14.920 --> 00:19:16.920]  或者去完成神的工作
[00:19:16.920 --> 00:19:17.920]  是完全不行的
