
[00:00:00.000 --> 00:00:06.560]  肥利門書其實就是保羅寫給肥利門的一個私人信函
[00:02:01.200 --> 00:02:06.240]  你知道當時如果一個逃走了的奴隸回去主人那裡
[00:02:06.240 --> 00:02:11.520]  其實情景是很糟糕的
[00:02:11.520 --> 00:02:13.120]  主人有生殺之權
[00:02:13.120 --> 00:02:15.640]  殺了他也是可以的
[00:02:15.640 --> 00:02:19.040]  所以其實是一件很難的事情
[00:02:19.040 --> 00:02:21.600]  不過整卷的肥利門書
[00:02:21.600 --> 00:02:25.720]  保羅就是用了他自己和肥利門的身份
[00:02:25.720 --> 00:02:32.400]  來替這個阿尼西謀說話來求證
[00:02:32.400 --> 00:02:34.960]  希望他原諒他 接納他
[00:02:34.960 --> 00:02:40.160]  其實今天我想用另外一個角度來看肥利門書
[00:02:40.160 --> 00:02:46.160]  保羅所說的 保羅說我憑著愛心來求這件事情
[00:02:46.160 --> 00:02:50.240]  不過我考慮過 我就想一下
[00:02:50.240 --> 00:02:57.120]  我都先從肥利門書 保羅這個書信的進度裡面
[00:02:57.120 --> 00:02:58.680]  他層層相扣
[00:02:58.680 --> 00:03:04.320]  保羅寫肥利門書裡面其實是寫得非常緊密
[00:03:04.320 --> 00:03:06.640]  滴水不漏
[00:03:06.640 --> 00:03:09.720]  他要肥利門去接納阿尼西謀
[00:03:09.720 --> 00:03:13.120]  講到如果你是肥利門
[00:03:13.120 --> 00:03:19.080]  你是沒什麼機會 沒什麼可能不答應他
[00:03:19.080 --> 00:03:21.120]  首先他講到就是說
[00:03:21.120 --> 00:03:24.640]  他就讚了肥利門很有愛心 很有信心
[00:03:24.640 --> 00:03:26.920]  大家都知道 我們都為你們很高興
[00:03:26.920 --> 00:03:28.480]  然後他又提到什麼呢
[00:03:28.480 --> 00:03:35.400]  他提到他是一個連長的人
[00:03:35.400 --> 00:03:36.680]  保羅說他自己是連長
[00:03:36.680 --> 00:03:38.880]  其實連長在這裡的意思
[00:03:38.880 --> 00:03:41.680]  在當時的文字裡面的原文
[00:03:41.680 --> 00:03:45.840]  有一個叫做侍者的意思在裡面
[00:03:45.840 --> 00:03:48.400]  既是連長 但這個字也說了
[00:03:48.400 --> 00:03:49.880]  我是一個侍者 是什麼侍者
[00:03:49.880 --> 00:03:56.240]  是為基督的福音的緣故坐牢的一個人
[00:03:56.240 --> 00:03:58.600]  但我是基督的侍者
[00:03:58.600 --> 00:04:01.360]  所以保羅就說他有不同的身份
[00:04:01.360 --> 00:04:04.880]  肥利門也是保羅帶他信主
[00:04:04.880 --> 00:04:08.800]  所以保羅當他要求肥利門做一些事情的時候
[00:04:08.800 --> 00:04:12.480]  所以這件事情就是接納這個阿尼西姆
[00:04:12.480 --> 00:04:14.960]  或許他覺得不簡單
[00:04:14.960 --> 00:04:17.000]  但是在他的身份上來說
[00:04:17.000 --> 00:04:20.760]  無論在情在理在各方面
[00:04:20.760 --> 00:04:24.200]  他是令到 我本來想用個逼字的
[00:04:24.200 --> 00:04:29.600]  不過我說他令到肥利門很難推卻
[00:04:29.600 --> 00:04:34.320]  特別是講到他很愛這個阿尼西姆
[00:04:34.320 --> 00:04:35.960]  他將他送回來的時候
[00:04:35.960 --> 00:04:40.800]  無論如何你都要好好地待他
[00:04:40.800 --> 00:04:46.560]  他說我本來是想將阿尼西姆留在我身邊來服侍我
[00:04:46.560 --> 00:04:47.960]  不是單單服侍我
[00:04:47.960 --> 00:04:52.640]  是因為我坐牢 是為基督的緣故坐牢
[00:04:52.640 --> 00:04:54.080]  我留他在身邊服侍我
[00:04:54.080 --> 00:04:57.560]  不是單單純粹他去服侍我
[00:04:57.560 --> 00:05:02.040]  保羅說他是待你來服侍我
[00:05:02.040 --> 00:05:06.120]  保羅的意思是不要說我留阿尼西姆在我身邊
[00:05:06.120 --> 00:05:10.040]  即是我說肥利門你要過來 你都去服侍我
[00:05:10.040 --> 00:05:14.240]  你要來服侍我 相信你都不能夠推卻
[00:05:14.240 --> 00:05:17.760]  你要明白 這種的講法就是說
[00:05:17.760 --> 00:05:21.880]  你是沒有辦法
[00:05:21.880 --> 00:05:25.720]  我不知道你身邊會不會有些人於你有恩
[00:05:25.720 --> 00:05:30.040]  當他開口的時候你是沒有辦法推辭
[00:05:30.040 --> 00:05:34.600]  並且保羅知道阿尼西姆回去的時候
[00:05:34.600 --> 00:05:36.840]  他當然要面對很大的問題
[00:05:36.840 --> 00:05:40.600]  因為他的確背叛了他的主人
[00:05:40.600 --> 00:05:45.160]  但保羅說如果阿尼西姆欠你的
[00:05:45.160 --> 00:05:47.920]  他說我幫他還 我幫他頂
[00:05:47.920 --> 00:05:51.560]  即是我幫他償還
[00:05:51.560 --> 00:05:54.600]  本來都是一件好事
[00:05:54.600 --> 00:05:57.120]  不過保羅又加多一句
[00:05:57.120 --> 00:05:59.120]  他說不過其實你都知道
[00:05:59.120 --> 00:06:02.320]  其實你都欠我
[00:06:02.320 --> 00:06:05.040]  即是說你沒有跟他計
[00:06:05.040 --> 00:06:07.960]  如果你跟他計 我就跟你計
[00:06:07.960 --> 00:06:12.720]  所以當這個肥利門收到這個書信的時候
[00:06:12.720 --> 00:06:17.040]  他很難推卻保羅
[00:06:17.040 --> 00:06:19.160]  保羅除了人的關係之外
[00:06:19.160 --> 00:06:20.800]  他又加上另一件事
[00:06:20.800 --> 00:06:23.320]  他說阿尼西姆如今
[00:06:23.320 --> 00:06:26.640]  不再單單是一個你奴僕的身份
[00:06:26.640 --> 00:06:29.280]  他沒有推翻 不過不單止是這樣
[00:06:29.280 --> 00:06:31.840]  是因為他現在信了耶穌
[00:06:31.840 --> 00:06:36.200]  他在主裡面跟你我是一個弟兄的身份
[00:06:36.200 --> 00:06:38.760]  是有雙重的身份
[00:06:38.760 --> 00:06:43.800]  以致他覺得無論在靈的裡面
[00:06:43.800 --> 00:06:46.800]  在肉體上面這種關係來說
[00:06:46.800 --> 00:06:50.920]  你都必須要接納他
[00:06:50.920 --> 00:06:57.560]  各位弟兄姊妹 肥利門書基本上就是這樣
[00:06:57.560 --> 00:07:00.360]  保羅將一個逃離了的奴隸
[00:07:00.360 --> 00:07:02.360]  送回主人肥利門那裡
[00:07:02.360 --> 00:07:03.960]  然後為他保戰
[00:07:03.960 --> 00:07:05.800]  在保戰的過程裡面
[00:07:05.800 --> 00:07:08.960]  他動之以情 睡之以理
[00:07:08.960 --> 00:07:11.600]  令到肥利門收到這封信的時候
[00:07:11.600 --> 00:07:15.640]  必然要接納這個阿尼西姆
[00:07:15.640 --> 00:07:18.040]  不過今天我想從另一個角度
[00:07:18.040 --> 00:07:23.160]  去跟大家看這本書 看保羅的心態是怎樣的
[00:07:23.160 --> 00:07:26.440]  保羅為什麼會這樣 他這樣寫這封信呢?
[00:07:26.440 --> 00:07:31.080]  第一點我想跟大家分享
[00:07:31.080 --> 00:07:34.440]  就是保羅說我是憑著愛心
[00:07:34.440 --> 00:07:37.000]  但我的題目我說我是憑著愛
[00:07:37.000 --> 00:07:41.000]  保羅說我有各種其他的條件
[00:07:41.000 --> 00:07:43.160]  可以要你這樣做
[00:07:43.160 --> 00:07:44.760]  剛才我略略提過
[00:07:44.760 --> 00:07:47.240]  不過保羅說我放下了那些
[00:07:47.240 --> 00:07:50.120]  我用一件事 其實都不是用
[00:07:50.120 --> 00:07:52.760]  我不應該用個用字
[00:07:52.760 --> 00:07:54.520]  在眾多的譯本裡面
[00:07:54.520 --> 00:07:58.920]  其中《現代譯本》有一個對這一句
[00:07:58.920 --> 00:08:01.000]  益智經文的翻譯 他說
[00:08:01.000 --> 00:08:02.280]  保羅是什麼呢?
[00:08:02.280 --> 00:08:03.720]  保羅在這裡他說
[00:08:03.720 --> 00:08:09.000]  他說我是被愛催迫我
[00:08:09.000 --> 00:08:11.080]  是被愛催迫我
[00:08:11.080 --> 00:08:17.160]  為阿尼西姆來求情 求理
[00:08:17.160 --> 00:08:20.680]  其實從這個角度去想是有些分別的
[00:08:20.680 --> 00:08:22.280]  如果我們就這樣看的時候
[00:08:22.280 --> 00:08:24.120]  似乎就是保羅說
[00:08:24.120 --> 00:08:27.640]  阿尼西姆你很有愛心
[00:08:27.640 --> 00:08:29.000]  你既然這麼有愛心
[00:08:29.000 --> 00:08:31.400]  我今天將阿尼西姆送回你這裡
[00:08:31.400 --> 00:08:34.040]  你都要用你的愛心來接待他
[00:08:34.040 --> 00:08:36.760]  這個是我們很普遍可以這樣去看的
[00:08:36.760 --> 00:08:40.680]  也都不排除是有這樣的成份
[00:08:40.680 --> 00:08:42.440]  不過我今天想從另外一個角度就是
[00:08:42.440 --> 00:08:44.520]  保羅說其實這一節聖經裡面
[00:08:44.520 --> 00:08:47.000]  我說憑著愛心的時候
[00:08:47.000 --> 00:08:49.880]  在翻譯裡面講的是在講什麼呢?
[00:08:49.880 --> 00:08:54.040]  他是被愛催迫
[00:08:54.040 --> 00:08:55.880]  因為愛催迫我
[00:08:55.880 --> 00:09:00.360]  我將阿尼西姆不留在我身邊送回你這裡
[00:09:00.360 --> 00:09:01.800]  因為愛催迫我
[00:09:01.800 --> 00:09:09.000]  我為阿尼西姆向你來求情 請求
[00:09:09.000 --> 00:09:17.080]  愛的催迫使得保羅他的動機和他的出發點
[00:09:17.080 --> 00:09:20.520]  是有完全不同的地方
[00:09:20.520 --> 00:09:22.040]  弟兄姊妹
[00:09:22.040 --> 00:09:26.120]  愛是我們每一個人都需要的
[00:09:26.120 --> 00:09:27.400]  我們需要有愛的對象
[00:09:27.400 --> 00:09:30.280]  我們需要有人愛我們
[00:09:30.280 --> 00:09:35.880]  不過如果愛是我們的目標
[00:09:35.880 --> 00:09:41.240]  我們有時就會覺得很沉重
[00:09:41.240 --> 00:09:43.160]  我希望我們今天講的就是
[00:09:43.160 --> 00:09:44.840]  好像保羅一樣
[00:09:44.840 --> 00:09:47.400]  愛不是我們的目標
[00:09:47.400 --> 00:09:50.760]  愛是我們一種的動力
[00:09:50.760 --> 00:09:56.600]  是愛催迫我們有一種的行動
[00:09:56.600 --> 00:10:00.040]  如果愛是一個目標的話
[00:10:00.040 --> 00:10:02.120]  很可能是反過來就是
[00:10:02.120 --> 00:10:04.280]  我們有一種的行動
[00:10:04.280 --> 00:10:06.360]  想去表達我們的愛
[00:10:06.360 --> 00:10:08.280]  這個也不是錯的
[00:10:08.280 --> 00:10:12.520]  我不是要推翻我們傳統的看法
[00:10:12.520 --> 00:10:15.080]  我不是說這樣是不應該
[00:10:15.080 --> 00:10:18.120]  而是我說從保羅的內心裏面
[00:10:18.120 --> 00:10:21.560]  我可不可以從另外一個層次去看
[00:10:21.560 --> 00:10:27.160]  他不是因為要表達愛所以這樣做
[00:10:27.160 --> 00:10:29.800]  而是因為他有愛所以
[00:10:29.800 --> 00:10:38.120]  愛令他這樣做
[00:10:38.120 --> 00:10:40.520]  我們很多時候
[00:10:40.520 --> 00:10:42.600]  假設我們在教會裏面
[00:10:42.600 --> 00:10:45.000]  我們常常都會有探訪
[00:10:45.000 --> 00:10:47.880]  我做牧師講我自己好了
[00:10:47.880 --> 00:10:49.080]  我做牧師
[00:10:49.080 --> 00:10:51.800]  我都要去探訪、去探病
[00:10:51.800 --> 00:10:54.440]  各樣的事
[00:10:54.440 --> 00:10:55.960]  坦白講
[00:10:55.960 --> 00:11:00.280]  有時候在很繁忙的時逢當中
[00:11:00.280 --> 00:11:04.280]  都會想某人某人我應該要去探訪他
[00:11:04.280 --> 00:11:07.880]  我是在說我應該要去探訪他
[00:11:07.880 --> 00:11:09.400]  為什麼我應該去探訪他
[00:11:09.400 --> 00:11:11.960]  他是牧師 他病了
[00:11:11.960 --> 00:11:14.120]  你應該要去探訪他
[00:11:14.120 --> 00:11:16.120]  所以我在我眾多的工作
[00:11:16.120 --> 00:11:17.800]  現在退休了好一點
[00:11:17.800 --> 00:11:19.960]  就是說當日的時候
[00:11:19.960 --> 00:11:21.400]  在眾多的編排裏面
[00:11:21.400 --> 00:11:22.680]  我都要一天出來
[00:11:22.680 --> 00:11:25.880]  一段時間我要去探訪他
[00:11:25.880 --> 00:11:30.760]  我去探訪他是因為我是一個牧師
[00:11:30.760 --> 00:11:32.760]  我去探訪他是想表達告訴他
[00:11:32.760 --> 00:11:34.520]  牧師很關心他
[00:11:34.520 --> 00:11:36.360]  我去探訪他是想他知道
[00:11:36.360 --> 00:11:41.720]  教會對他有愛
[00:11:41.720 --> 00:11:43.480]  有什麼不好呢
[00:11:43.480 --> 00:11:45.000]  沒有什麼不好的
[00:11:45.000 --> 00:11:47.960]  應該的
[00:11:47.960 --> 00:11:49.800]  不過我更加期望的就是
[00:11:49.800 --> 00:11:53.080]  很多時候我不是想到我牧師這個身份
[00:11:53.080 --> 00:11:56.280]  很多時候是因為我很掛念那個人
[00:11:56.280 --> 00:12:03.320]  我要去探訪他
[00:12:03.320 --> 00:12:05.640]  今年年初的時候
[00:12:05.640 --> 00:12:09.400]  今年過農曆年的時候
[00:12:09.400 --> 00:12:12.040]  我和師母說我掛念一個人
[00:12:12.040 --> 00:12:14.120]  我很想去探訪他
[00:12:14.120 --> 00:12:15.960]  不是因為我是一個牧師
[00:12:15.960 --> 00:12:16.600]  我要去探訪他
[00:12:16.600 --> 00:12:17.880]  我真的很掛念他
[00:12:17.880 --> 00:12:20.200]  我要去探訪他
[00:12:20.200 --> 00:12:25.880]  於是我和師母就去探訪他
[00:12:25.880 --> 00:12:27.960]  探訪完他
[00:12:27.960 --> 00:12:29.720]  過了幾天
[00:12:29.720 --> 00:12:31.880]  因為是老姐妹
[00:12:31.880 --> 00:12:33.240]  探訪完他過了幾天
[00:12:33.240 --> 00:12:35.160]  書即傳來
[00:12:35.160 --> 00:12:37.560]  他安息了
[00:12:37.560 --> 00:12:40.520]  我和師母說
[00:12:40.520 --> 00:12:44.520]  如果我那天沒有去探訪他
[00:12:44.520 --> 00:12:47.400]  我真的會很不舒服
[00:12:47.400 --> 00:12:50.280]  如果我一步都不想起他
[00:12:50.280 --> 00:12:52.040]  我又沒有去探訪他
[00:12:52.040 --> 00:12:55.400]  我真的忽略了這件事
[00:12:55.400 --> 00:12:58.600]  但那天我心裏面的感覺
[00:12:58.600 --> 00:12:59.320]  我想起這個人
[00:12:59.320 --> 00:13:01.160]  我想探訪他
[00:13:01.160 --> 00:13:02.680]  是有一種的催迫
[00:13:02.680 --> 00:13:05.320]  我要去探訪他
[00:13:05.320 --> 00:13:07.400]  不是出於我的責任
[00:13:07.400 --> 00:13:09.640]  是出於我想起他
[00:13:09.640 --> 00:13:13.000]  我很掛念我去探訪他
[00:13:13.000 --> 00:13:18.440]  兩者之間是有些分別的
[00:13:18.440 --> 00:13:22.760]  愛應該是我們的動力
[00:13:22.760 --> 00:13:27.240]  催迫我們去行動
[00:13:27.240 --> 00:13:32.360]  但很多時候愛是我們的目標
[00:13:32.360 --> 00:13:33.480]  我們做很多事
[00:13:33.480 --> 00:13:35.000]  希望去表達那個愛
[00:13:35.000 --> 00:13:35.960]  這個沒錯
[00:13:35.960 --> 00:13:37.080]  我再三說
[00:13:37.080 --> 00:13:38.360]  我不是要推翻這件事
[00:13:38.360 --> 00:13:39.560]  這個是沒錯
[00:13:39.560 --> 00:13:40.440]  我是想希望
[00:13:40.440 --> 00:13:44.280]  我們從愛是一個目標的層次
[00:13:44.280 --> 00:13:49.720]  升華到愛其實是一個動力
[00:13:49.720 --> 00:13:52.520]  如果愛是一個目標
[00:13:52.520 --> 00:13:55.800]  如果教會或者你個人
[00:13:55.800 --> 00:13:58.120]  訂立了很多的目標
[00:13:58.120 --> 00:14:00.280]  因為要表達愛
[00:14:00.280 --> 00:14:03.400]  你要訂立很多這些目標
[00:14:03.400 --> 00:14:06.280]  在這個過程裏面
[00:14:06.280 --> 00:14:11.400]  我有時候會感覺這個會是一個負擔
[00:14:11.400 --> 00:14:13.720]  這個會是一個負擔
[00:14:13.720 --> 00:14:16.680]  你感覺我不做不行
[00:14:16.680 --> 00:14:21.320]  是因為這個是一個要求
[00:14:21.320 --> 00:14:23.080]  但如果我是一個動力
[00:14:23.080 --> 00:14:25.000]  我都感覺到我不做不行
[00:14:25.000 --> 00:14:27.080]  但這個是一個催迫
[00:14:27.080 --> 00:14:30.600]  是內心裏面的一個催迫
[00:14:30.600 --> 00:14:36.120]  保羅他可以用其他的身份權柄等等
[00:14:36.120 --> 00:14:38.360]  甚至有很多的理由
[00:14:38.360 --> 00:14:45.800]  教義來吩咐、命令、迫使
[00:14:45.800 --> 00:14:49.080]  「肥你門」來接納亞歷斯基
[00:14:49.080 --> 00:14:53.560]  不過當他說是憑著愛心
[00:14:53.560 --> 00:14:55.640]  不是這個愛心變成愛心
[00:14:55.640 --> 00:14:59.160]  沒有理由是「肥你門」有愛心的
[00:14:59.160 --> 00:15:02.360]  「肥你門」有愛心關你甚麼事呢?
[00:15:02.360 --> 00:15:06.440]  假如我有錢關你甚麼事呢?
[00:15:06.440 --> 00:15:08.920]  即是如果我有錢是我的錢
[00:15:08.920 --> 00:15:11.080]  你那麼有錢你又幫我買些甚麼
[00:15:11.080 --> 00:15:12.840]  你那麼有錢你又幫我做些甚麼
[00:15:12.840 --> 00:15:14.520]  我有錢關你甚麼事呢?
[00:15:14.520 --> 00:15:18.120]  我有愛心關你甚麼事呢?
[00:15:18.120 --> 00:15:21.160]  我自然會做
[00:15:21.160 --> 00:15:26.840]  不過保羅是因為他愛亞歷斯基
[00:15:26.840 --> 00:15:31.000]  但不要忽略他都愛「肥你門」
[00:15:31.000 --> 00:15:34.280]  他都希望「肥你門」所做的
[00:15:34.280 --> 00:15:39.800]  不是出於一個責任那麼簡單
[00:15:39.800 --> 00:15:42.200]  亞歷西姆已經是處裏面的人
[00:15:42.200 --> 00:15:48.040]  如果「肥你門」都是因為他內心裏面的愛去催迫他
[00:15:48.040 --> 00:15:50.120]  去接納亞歷西姆
[00:15:50.120 --> 00:15:53.640]  這件事是非常之微的一件事
[00:15:53.640 --> 00:15:55.720]  所以第一點我講到的就是說
[00:15:55.720 --> 00:15:57.960]  即是愛和催迫
[00:15:57.960 --> 00:16:00.600]  保羅是受愛的催迫
[00:16:00.600 --> 00:16:02.840]  這種催迫是一種動力
[00:16:02.840 --> 00:16:07.960]  你知道愛成為了動力而不是目標
[00:16:07.960 --> 00:16:09.080]  兄弟姐妹
[00:16:09.080 --> 00:16:11.800]  第二點我想跟你講的就是說
[00:16:11.800 --> 00:16:14.040]  當你有這種動力的時候
[00:16:14.040 --> 00:16:16.600]  有這種催迫的時候
[00:16:16.600 --> 00:16:20.760]  你會放下很多枷鎖
[00:16:20.760 --> 00:16:26.520]  放下很多的規限
[00:16:26.520 --> 00:16:29.320]  保羅他有很多不同的身份
[00:16:29.320 --> 00:16:32.120]  他都明「肥你門」都有很多不同的身份
[00:16:32.120 --> 00:16:35.400]  最少他是一個奴隸主
[00:16:35.400 --> 00:16:37.000]  當然他們都是主裏面的
[00:16:37.000 --> 00:16:39.480]  教會裏面的心人物
[00:16:39.480 --> 00:16:41.160]  他都有很多身份的
[00:16:41.160 --> 00:16:43.400]  很多時候我們覺得很拘謹
[00:16:43.400 --> 00:16:46.920]  我們覺得很不自然
[00:16:46.920 --> 00:16:50.520]  是因為我們有很多的規範
[00:16:50.520 --> 00:16:54.920]  有很多的枷鎖在我們身上
[00:16:54.920 --> 00:16:56.840]  我們覺得這件事我們應該做
[00:16:56.840 --> 00:16:58.120]  這件事我不應該做
[00:16:58.120 --> 00:17:02.760]  或者不是那麼應該做
[00:17:02.760 --> 00:17:04.920]  假如我們內心裏面
[00:17:04.920 --> 00:17:06.600]  有一份的熱誠
[00:17:06.600 --> 00:17:09.400]  有一份的愛的催迫
[00:17:09.400 --> 00:17:12.600]  我們會來得輕鬆
[00:17:12.600 --> 00:17:17.720]  我們來得會比較活潑活躍
[00:17:17.720 --> 00:17:18.280]  兄弟姐妹
[00:17:18.280 --> 00:17:22.440]  我在主裏面和大家都是相熟很多年
[00:17:22.440 --> 00:17:23.720]  相識很多年
[00:17:23.720 --> 00:17:25.000]  不一定說很熟
[00:17:25.000 --> 00:17:26.920]  相識很多年
[00:17:26.920 --> 00:17:28.200]  我昨晚在這裏說到
[00:17:28.200 --> 00:17:30.520]  今早早堂在這裏說到
[00:17:30.520 --> 00:17:34.840]  我都有個感覺
[00:17:34.840 --> 00:17:36.600]  大家太過安靜
[00:17:36.600 --> 00:17:40.200]  我不是說要聊天
[00:17:40.200 --> 00:17:41.720]  特別是聚會前
[00:17:41.720 --> 00:17:46.040]  我都覺得教會突然之間會回來
[00:17:46.040 --> 00:17:48.200]  好像
[00:17:48.200 --> 00:17:49.560]  怎麼說呢
[00:17:49.560 --> 00:17:52.520]  我直接說好像少了一些生氣
[00:17:52.520 --> 00:17:57.080]  少了一些活潑
[00:17:57.080 --> 00:17:58.440]  我不知道什麼原因
[00:17:58.440 --> 00:18:00.280]  因為我一年才見
[00:18:00.280 --> 00:18:01.800]  可能會見到大家一次
[00:18:01.800 --> 00:18:04.120]  我沒辦法去為你們把脈
[00:18:04.120 --> 00:18:09.240]  不過這是直接的感覺
[00:18:09.240 --> 00:18:10.120]  兄弟姐妹
[00:18:10.120 --> 00:18:14.120]  當你內心有愛愛催迫你的時候
[00:18:14.120 --> 00:18:17.560]  你容讓它成為你的一個動力
[00:18:17.560 --> 00:18:23.720]  你去表達愛
[00:18:23.720 --> 00:18:24.840]  愛成為你的動力
[00:18:24.840 --> 00:18:27.160]  不要成為你的目標
[00:18:27.160 --> 00:18:29.240]  保羅說我是一個長者
[00:18:29.240 --> 00:18:30.200]  我是一個侍者
[00:18:30.200 --> 00:18:32.440]  我是一個為主被囚的
[00:18:32.440 --> 00:18:35.480]  我是帶順主於你有恩的
[00:18:35.480 --> 00:18:39.080]  我是他很多這些身份
[00:18:39.080 --> 00:18:41.560]  但是保羅情願說什麼呢
[00:18:41.560 --> 00:18:44.200]  我不和你說這些
[00:18:44.200 --> 00:18:45.480]  我和你說愛
[00:18:45.480 --> 00:18:52.120]  因為我是被愛催迫
[00:18:52.120 --> 00:18:54.120]  兄弟姐妹
[00:18:54.120 --> 00:18:58.440]  我早堂晚堂的時候都和大家說過
[00:18:58.440 --> 00:18:59.400]  肥利門書
[00:18:59.400 --> 00:19:06.280]  假如你將肥利門這個受信人的身份稍微改變一下
[00:19:06.280 --> 00:19:08.520]  又用你自己的想像力
[00:19:08.520 --> 00:19:11.640]  創造力去改變一下
[00:19:11.640 --> 00:19:17.640]  其實這本書假如是寫給亞歷西姆
[00:19:17.640 --> 00:19:19.000]  都通的
[00:19:19.000 --> 00:19:20.520]  我意思通的意思就是
[00:19:20.520 --> 00:19:26.520]  裡面的說話很多都同肥利門面對的困難
[00:19:26.520 --> 00:19:28.760]  同亞歷西姆面對的困難
[00:19:28.760 --> 00:19:29.800]  其實一樣
[00:19:29.800 --> 00:19:32.600]  他們的挑戰都一樣
[00:19:32.600 --> 00:19:36.120]  你試想一下
[00:19:36.120 --> 00:19:40.760]  亞歷西姆他是一個背叛了主人逃離了的一個奴隸
[00:19:40.760 --> 00:19:42.280]  他信了耶穌
[00:19:42.280 --> 00:19:44.600]  信了耶穌之後保羅就和他說
[00:19:44.600 --> 00:19:45.880]  亞歷西姆
[00:19:45.880 --> 00:19:49.080]  我本來想留你在我身邊服侍我
[00:19:49.080 --> 00:19:52.040]  不過我不想勉強你
[00:19:52.040 --> 00:19:53.960]  有一樣東西你要先做的
[00:19:53.960 --> 00:19:57.880]  就是你要先回去你的主人肥利門那裡
[00:19:57.880 --> 00:20:04.280]  要求他原諒你接納你
[00:20:04.280 --> 00:20:07.800]  如果你是亞歷西姆你怎麼想
[00:20:07.800 --> 00:20:09.480]  很大件事
[00:20:09.480 --> 00:20:11.480]  如果他不聽怎麼辦
[00:20:11.480 --> 00:20:14.040]  保羅說我寫封信給你
[00:20:14.040 --> 00:20:17.080]  叫推機股跟你一起回去
[00:20:17.080 --> 00:20:21.640]  因為還有一封哥羅西書是給哥羅西教會的
[00:20:21.640 --> 00:20:24.520]  為什麼你要回去
[00:20:24.520 --> 00:20:28.040]  是因為你現在已經是主裡面的弟兄
[00:20:28.040 --> 00:20:32.200]  肥利門也是主裡面的弟兄
[00:20:32.200 --> 00:20:38.760]  我被愛催迫所以要求你回去
[00:20:38.760 --> 00:20:42.920]  同樣我相信保羅都不會吩咐亞歷西姆你要回去
[00:20:42.920 --> 00:20:47.400]  當然他可以這樣做
[00:20:47.400 --> 00:20:49.000]  保羅都一樣會說
[00:20:49.000 --> 00:20:51.720]  我是被愛催迫
[00:20:51.720 --> 00:20:55.640]  希望你回去肥利門那裡
[00:20:55.640 --> 00:20:57.960]  唯有當你回去的時候
[00:20:57.960 --> 00:21:00.680]  你獲得肥利門的接納
[00:21:00.680 --> 00:21:03.000]  你的更新
[00:21:03.000 --> 00:21:05.240]  你的生命的轉變
[00:21:05.240 --> 00:21:07.480]  才能夠完全
[00:21:07.480 --> 00:21:09.160]  所以保羅這樣做的時候
[00:21:09.160 --> 00:21:11.240]  第一他是為愛肥利門
[00:21:11.240 --> 00:21:13.240]  或者我之前應該這樣說
[00:21:13.240 --> 00:21:17.800]  保羅是因為他愛的激勵催迫是什麼
[00:21:17.800 --> 00:21:23.080]  是因為他受基督的愛的催迫
[00:21:23.080 --> 00:21:25.880]  以至於他愛肥利門
[00:21:25.880 --> 00:21:28.200]  愛這個亞歷西姆
[00:21:28.200 --> 00:21:30.760]  我剛才說的你要想想
