
[00:00:00.000 --> 00:00:02.000]  丁子妹主內平安
[00:04:19.000 --> 00:04:21.000]  沒有什麼盼望
[00:04:21.000 --> 00:04:25.000]  甚至我們覺得好像是一個絕望的一個境況
[00:04:25.000 --> 00:04:28.000]  在當中我們看不到有什麼出路
[00:04:28.000 --> 00:04:32.000]  其實我們今天就好像一個攀山專家那樣
[00:04:32.000 --> 00:04:34.000]  是有很多的經驗的
[00:04:34.000 --> 00:04:37.000]  就在享受著生命裡面
[00:04:37.000 --> 00:04:41.000]  一個很美好的時光的時候
[00:04:41.000 --> 00:04:43.000]  不知道為什麼
[00:04:43.000 --> 00:04:45.000]  突然間
[00:04:45.000 --> 00:04:49.000]  生命就有一個出現突變
[00:04:49.000 --> 00:04:52.000]  我們健康可能出了問題
[00:04:52.000 --> 00:04:55.000]  我們婚姻可能亮起了紅燈
[00:04:55.000 --> 00:04:59.000]  我們突然間失去了我們的工作
[00:04:59.000 --> 00:05:01.000]  可能我們被人逼遷
[00:05:01.000 --> 00:05:04.000]  我們面對各樣各樣的問題
[00:05:04.000 --> 00:05:08.000]  我們到了一個地步好像沒有出路那樣
[00:05:08.000 --> 00:05:10.000]  看不到前面那條路怎樣走
[00:05:10.000 --> 00:05:14.000]  我們甚至是絕望
[00:05:14.000 --> 00:05:16.000]  很多時候在這樣的情況裡面
[00:05:16.000 --> 00:05:20.000]  我們可能開始去埋怨上帝
[00:05:20.000 --> 00:05:25.000]  我們埋怨上帝為什麼將我們放在一個這樣的境況裡面
[00:05:25.000 --> 00:05:29.000]  又或者我們開始覺得
[00:05:29.000 --> 00:05:32.000]  上帝正在懲罰我們
[00:05:32.000 --> 00:05:39.000]  我希望今天透過文素記第十五章
[00:05:39.000 --> 00:05:41.000]  我們從經文裡面
[00:05:41.000 --> 00:05:43.000]  我們看看在絕望裡面
[00:05:43.000 --> 00:05:47.000]  聖經給我們有什麼的亮光
[00:05:47.000 --> 00:05:50.000]  文素記第十四章
[00:05:50.000 --> 00:05:52.000]  上個星期我們都看到了
[00:05:52.000 --> 00:05:56.000]  是記載了以色列人在出埃及之後
[00:05:56.000 --> 00:05:58.000]  在曠野的生活
[00:05:58.000 --> 00:05:59.000]  我可以形容為
[00:05:59.000 --> 00:06:01.000]  這個十四章的形容
[00:06:01.000 --> 00:06:04.000]  是以色列人去到在他生命裡面
[00:06:04.000 --> 00:06:07.000]  一個絕望的當中
[00:06:07.000 --> 00:06:09.000]  為什麼我這樣說
[00:06:09.000 --> 00:06:14.000]  又或者是什麼令他們陷在一個這樣的絕望的當中
[00:06:14.000 --> 00:06:17.000]  十四章就是形容他們一直在埋怨
[00:06:17.000 --> 00:06:19.000]  他們埋怨上帝
[00:06:19.000 --> 00:06:22.000]  他們埋怨他們的領袖摩西
[00:06:22.000 --> 00:06:24.000]  然後他們藐視上帝
[00:06:24.000 --> 00:06:26.000]  和對上帝沒有信心
[00:06:26.000 --> 00:06:31.000]  他們不相信上帝會帶領他們進入這個流奶餘蜜之地
[00:06:31.000 --> 00:06:34.000]  所以他們經常掛在口邊
[00:06:34.000 --> 00:06:37.000]  以前就很好,以前有很多東西吃
[00:06:37.000 --> 00:06:40.000]  現在吃來吃去就只有麻辣和鵪鶉
[00:06:40.000 --> 00:06:43.000]  水母,多不好
[00:06:43.000 --> 00:06:45.000]  不如我們回去吧
[00:06:45.000 --> 00:06:49.000]  不斷不斷去抱怨
[00:06:49.000 --> 00:06:54.000]  抱怨來自於他們不相信上帝會帶領他們進入迦南
[00:06:54.000 --> 00:06:57.000]  在十四章最後那裡
[00:06:57.000 --> 00:07:01.000]  也都呈現了他們不懼怕和不信服上帝
[00:07:01.000 --> 00:07:03.000]  因為十四章最後那裡說到
[00:07:03.000 --> 00:07:06.000]  他們沒有按照上帝那種吩咐
[00:07:06.000 --> 00:07:11.000]  他們私自去進攻阿瑪利和迦南
[00:07:11.000 --> 00:07:18.000]  在種種的不信、背叛、犯罪、埋怨的當中
[00:07:18.000 --> 00:07:24.000]  上帝就在文數記第十四章二十九和三十二節那裡這樣說
[00:07:24.000 --> 00:07:26.000]  或者我們一起讀這段經文
[00:07:26.000 --> 00:07:33.000]  你們的屍首必倒在這曠野,並且你們中間凡被數點
[00:07:33.000 --> 00:07:37.000]  從二十歲以外向我發怨言的
[00:07:37.000 --> 00:07:42.000]  必不得盡我喜誓應許叫你們住的那地
[00:07:42.000 --> 00:07:47.000]  你們的兒女必在曠野漂流四十年
[00:07:47.000 --> 00:07:49.000]  是不是絕望?
[00:07:49.000 --> 00:07:56.000]  打算含含聲滿懷高興地準備前往應許之地
[00:07:56.000 --> 00:08:00.000]  但是耶和華神來到這裡竟然告訴他們
[00:08:00.000 --> 00:08:03.000]  他們的屍首必然就在這曠野
[00:08:03.000 --> 00:08:04.000]  即是他們死在曠野
[00:08:04.000 --> 00:08:09.000]  然後他們下一代都不能進入應許之地
[00:08:09.000 --> 00:08:12.000]  只可以在曠野漂流四十年
[00:08:12.000 --> 00:08:19.000]  頂尖會給你當時的以色列民宗的其中一個你會怎樣?
[00:08:19.000 --> 00:08:23.000]  完全是一個絕望
[00:08:23.000 --> 00:08:32.000]  完全可能甚至會覺得上帝的懲罰實在太重了
[00:08:32.000 --> 00:08:39.000]  面對前面曠野的路怎樣去走呢?
[00:08:39.000 --> 00:08:42.000]  生命是怎樣呢?
[00:08:42.000 --> 00:08:50.000]  十四章講的就是以色列人那種背叛
[00:08:50.000 --> 00:08:54.000]  上帝清楚懲罰的講出來
[00:08:54.000 --> 00:08:57.000]  但是一轉到十五章
[00:08:57.000 --> 00:09:00.000]  十五章第一到第三節
[00:09:00.000 --> 00:09:02.000]  不如我們讀螢幕上面打出來的
[00:09:02.000 --> 00:09:12.000]  「耶和華對摩西說:你曉遇以色列人說:你們到了我所賜給你們居住的地
[00:09:12.000 --> 00:09:17.000]  若願意從牛群羊群中取牛羊作伙祭
[00:09:17.000 --> 00:09:19.000]  獻給耶和華
[00:09:19.000 --> 00:09:22.000]  無論是繁祭是平安祭
[00:09:22.000 --> 00:09:24.000]  為要還特許的緣
[00:09:24.000 --> 00:09:27.000]  或是作甘心祭
[00:09:27.000 --> 00:09:36.000]  或是逢你們節期獻的都要奉給耶和華為慶香之祭」
[00:09:36.000 --> 00:09:44.000]  十五章不單止一到三節去詳細講述到憲制的分類和要求
[00:09:44.000 --> 00:09:50.000]  其實一直到第三十一節都是詳細去講
[00:09:50.000 --> 00:09:52.000]  讀到這裡你可能會問
[00:09:52.000 --> 00:10:01.000]  為什麼十五章開始的時候的經文突然間轉到講到憲制的條例和要求呢?
[00:10:01.000 --> 00:10:03.000]  當你看聖經的時候
[00:10:03.000 --> 00:10:05.000]  你會看到十四章和十五章中間
[00:10:05.000 --> 00:10:08.000]  好像沒有任何的關聯
[00:10:08.000 --> 00:10:10.000]  或者問任何的轉折點
[00:10:10.000 --> 00:10:19.000]  讓我們從上帝對人的懲罰一轉轉到去憲制
[00:10:19.000 --> 00:10:23.000]  究竟經文為什麼會是這樣呢?
[00:10:23.000 --> 00:10:26.000]  這個轉折讓我們看到
[00:10:26.000 --> 00:10:29.000]  上帝在紛亂的當中
[00:10:29.000 --> 00:10:31.000]  為什麼是紛亂呢?
[00:10:31.000 --> 00:10:32.000]  你想想
[00:10:32.000 --> 00:10:33.000]  人心惶惶
[00:10:33.000 --> 00:10:36.000]  不能夠進到去迦南
[00:10:36.000 --> 00:10:38.000]  我相信不單止是人心惶惶
[00:10:38.000 --> 00:10:40.000]  因為聽到上帝的命令
[00:10:40.000 --> 00:10:42.000]  那個宣告
[00:10:42.000 --> 00:10:45.000]  更是充滿了罪
[00:10:45.000 --> 00:10:46.000]  因為充滿了罪
[00:10:46.000 --> 00:10:51.000]  所以上帝就宣告祂的懲罰
[00:10:51.000 --> 00:10:53.000]  在人心惶惶
[00:10:53.000 --> 00:10:54.000]  在罪惡處處
[00:10:54.000 --> 00:10:56.000]  在紛亂的當中
[00:10:56.000 --> 00:11:00.000]  在失去了盼望的情況裡面
[00:11:00.000 --> 00:11:03.000]  上帝就在這一刻
[00:11:03.000 --> 00:11:09.000]  向他的子民重新憲制的重要性
[00:11:09.000 --> 00:11:11.000]  為什麼呢?
[00:11:11.000 --> 00:11:14.000]  為什麼在這裡講憲制呢?
[00:11:14.000 --> 00:11:19.000]  因為上帝想很清楚告訴每一個人
[00:11:19.000 --> 00:11:21.000]  透過憲制
[00:11:21.000 --> 00:11:29.000]  人可以和上帝重建關係
[00:11:29.000 --> 00:11:33.000]  上帝透過摩西吩咐他們獻上梵制
[00:11:33.000 --> 00:11:34.000]  獻贖罪制
[00:11:34.000 --> 00:11:36.000]  獻掃制
[00:11:36.000 --> 00:11:38.000]  獻平安制
[00:11:38.000 --> 00:11:41.000]  我記得我在前幾個星期都講過憲制
[00:11:41.000 --> 00:11:44.000]  每一個制都有一個言同的意思
[00:11:44.000 --> 00:11:46.000]  獻梵制和獻掃制表示
[00:11:46.000 --> 00:11:50.000]  人願意降伏在神的面前
[00:11:50.000 --> 00:11:52.000]  獻平安制表示
[00:11:52.000 --> 00:11:55.000]  人對上帝那份感恩
[00:11:55.000 --> 00:11:57.000]  獻贖罪制表示
[00:11:57.000 --> 00:12:00.000]  人去確認自己是有罪的
[00:12:00.000 --> 00:12:04.000]  並且祈求赦免
[00:12:04.000 --> 00:12:07.000]  我們的上帝真的很好
[00:12:07.000 --> 00:12:12.000]  祂就在人絕望當中的時候
[00:12:12.000 --> 00:12:15.000]  祂就告訴我們
[00:12:15.000 --> 00:12:19.000]  祂的愛沒有一刻離開我們
[00:12:19.000 --> 00:12:23.000]  祂的愛縱然人多次犯罪
[00:12:23.000 --> 00:12:25.000]  多次的搏逆
[00:12:25.000 --> 00:12:28.000]  多次的不信任
[00:12:28.000 --> 00:12:32.000]  但是上帝的愛從沒有改變
[00:12:32.000 --> 00:12:36.000]  也沒有一刻離開過我們
[00:12:36.000 --> 00:12:42.000]  所以十四章講的是一個令人很沮喪的情況
[00:12:42.000 --> 00:12:44.000]  一轉到十五章
[00:12:44.000 --> 00:12:48.000]  上帝再一次將這個憲制放在人的面前
[00:12:48.000 --> 00:12:52.000]  這個要求放在每一個人面前的時候
[00:12:52.000 --> 00:12:55.000]  再一次強調
[00:12:55.000 --> 00:13:02.000]  叫我們不要忘記祂的恩典和祂的愛
[00:13:02.000 --> 00:13:08.000]  或者在座的父母一定會很明白
[00:13:08.000 --> 00:13:12.000]  無論你的子女激得你生蝦咁跳
[00:13:12.000 --> 00:13:14.000]  你每天陪著他做功課
[00:13:14.000 --> 00:13:16.000]  吐了幾口的血
[00:13:16.000 --> 00:13:18.000]  然後你講一句話
[00:13:18.000 --> 00:13:20.000]  他就一言九鼎
[00:13:20.000 --> 00:13:22.000]  頂足你九句
[00:13:22.000 --> 00:13:25.000]  不斷的反叛
[00:13:25.000 --> 00:13:27.000]  但是你會怎樣呢
[00:13:27.000 --> 00:13:31.000]  你仍然是以你無限的體諒
[00:13:31.000 --> 00:13:35.000]  無限的愛來愛他們
[00:13:35.000 --> 00:13:38.000]  他們是這樣的了,算了
[00:13:38.000 --> 00:13:43.000]  一次又一次去原諒他們
[00:13:43.000 --> 00:13:48.000]  上帝對我們的愛豈不是這樣呢
[00:13:48.000 --> 00:13:52.000]  當祂很清楚講了因著人的罪
[00:13:52.000 --> 00:13:55.000]  人是得到應得的懲罰
[00:13:55.000 --> 00:14:01.000]  但接著祂就像父母一樣
[00:14:01.000 --> 00:14:06.000]  立即抱著祂的子女
[00:14:06.000 --> 00:14:12.000]  丁子妹,我相信這個絕望裏的盼望和應許
[00:14:12.000 --> 00:14:15.000]  對於我們是多麼的重要呢
[00:14:15.000 --> 00:14:17.000]  特別是當我們陷在黑暗
[00:14:17.000 --> 00:14:19.000]  陷在沒有出路
[00:14:19.000 --> 00:14:22.000]  我們受著健康婚姻工作居住的環境
[00:14:22.000 --> 00:14:25.000]  人際的哀哀等等
[00:14:25.000 --> 00:14:29.000]  每一天所面對大小的困難
[00:14:29.000 --> 00:14:35.000]  可能我們甚至覺得上帝已經不愛我們了
[00:14:35.000 --> 00:14:39.000]  已經捨我們而去了
[00:14:39.000 --> 00:14:45.000]  但這段經文再一次在黑暗裏面
[00:14:45.000 --> 00:14:49.000]  綻放出光芒
[00:14:49.000 --> 00:14:56.000]  告訴我們,上帝沒有一刻離開我們
[00:14:56.000 --> 00:14:59.000]  祂的愛,祂的恩典
[00:14:59.000 --> 00:15:07.000]  沒有一刻有絲毫的改變
[00:15:07.000 --> 00:15:13.000]  文宿紀第十五章一到三十一節
[00:15:13.000 --> 00:15:18.000]  正如我剛才所講,清楚講述了憲制的詳情
[00:15:18.000 --> 00:15:24.000]  然後經文又突然轉到講到安息日
[00:15:24.000 --> 00:15:26.000]  不如我們一起讀這段經文吧
[00:15:26.000 --> 00:15:30.000]  我們打開聖經一重讀吧
[00:15:30.000 --> 00:15:35.000]  第十五章,我們讀三十二到三十六節
[00:15:35.000 --> 00:15:40.000]  在教會聖經第一百八十二面
[00:15:40.000 --> 00:15:42.000]  一百八十二面
[00:15:42.000 --> 00:15:45.000]  找到的我們一起讀,請
[00:15:45.000 --> 00:15:48.000]  以色列人在抗日的時候
[00:15:48.000 --> 00:15:52.000]  遇見一個人在安息日檢查
[00:15:52.000 --> 00:15:54.000]  遇見他檢查的人
[00:15:54.000 --> 00:15:57.000]  就把他帶到摩西阿倫
[00:15:57.000 --> 00:15:59.000]  並傳媒眾那裡
[00:15:59.000 --> 00:16:02.000]  將他收在監內
[00:16:02.000 --> 00:16:07.000]  因為當怎樣辦他還沒有指明
[00:16:07.000 --> 00:16:09.000]  要話吩咐摩西說
[00:16:09.000 --> 00:16:12.000]  總要把那人致死
[00:16:12.000 --> 00:16:17.000]  傳媒眾要在營外用石頭把他打死
[00:16:17.000 --> 00:16:21.000]  於是傳媒眾將他帶到營外
[00:16:21.000 --> 00:16:23.000]  用石頭打死他
[00:16:23.000 --> 00:16:28.000]  是照耶和華所吩咐摩西的
[00:16:28.000 --> 00:16:31.000]  安息日是十誡裡的其中一誡
[00:16:31.000 --> 00:16:34.000]  在春埃及記第二十章十到十一節
[00:16:34.000 --> 00:16:36.000]  清楚地講到
[00:16:36.000 --> 00:16:40.000]  另外在春埃及記第三十一章十四到十五節
[00:16:40.000 --> 00:16:42.000]  經文這樣記載
[00:16:42.000 --> 00:16:46.000]  所以你們要守安息日以為聖日
[00:16:46.000 --> 00:16:48.000]  凡干犯這日的
[00:16:48.000 --> 00:16:50.000]  必要把他致死
[00:16:50.000 --> 00:16:52.000]  凡在這日作公的
[00:16:52.000 --> 00:16:55.000]  必從民中剪除
[00:16:55.000 --> 00:16:57.000]  六日要作公
[00:16:57.000 --> 00:17:00.000]  但第七日是安息聖日
[00:17:00.000 --> 00:17:03.000]  是向耶和華守為聖的
[00:17:03.000 --> 00:17:05.000]  凡在安息日作公的
[00:17:05.000 --> 00:17:09.000]  必要把他致死
[00:17:09.000 --> 00:17:14.000]  另外在春埃及記第三十五章一到第三節
[00:17:14.000 --> 00:17:16.000]  再一次強調
[00:17:16.000 --> 00:17:18.000]  剪柴生火
[00:17:18.000 --> 00:17:21.000]  將會被致死
[00:17:21.000 --> 00:17:23.000]  可能你會問
[00:17:23.000 --> 00:17:27.000]  為什麼經文由憲制突然轉到
[00:17:27.000 --> 00:17:29.000]  講守安息日呢?
[00:17:29.000 --> 00:17:33.000]  這裡的經文是要提醒我們
[00:17:33.000 --> 00:17:37.000]  上帝會祝福那些守約的人
[00:17:37.000 --> 00:17:39.000]  上帝要人明白
[00:17:39.000 --> 00:17:41.000]  祂的愛是無限的
[00:17:41.000 --> 00:17:43.000]  但是在祂的愛裡
[00:17:43.000 --> 00:17:45.000]  祂對人是要有要求
[00:17:45.000 --> 00:17:47.000]  是要守約的
[00:17:47.000 --> 00:17:49.000]  祂對人的愛
[00:17:49.000 --> 00:17:51.000]  是無邊際的
[00:17:51.000 --> 00:17:53.000]  但是
[00:17:53.000 --> 00:17:56.000]  我們需要有界限
[00:17:56.000 --> 00:17:58.000]  有boundary
[00:17:58.000 --> 00:18:00.000]  因為祂會
[00:18:00.000 --> 00:18:03.000]  嚴厲地懲罰那些不守約的人
[00:18:03.000 --> 00:18:08.000]  我們在第十四章已經看到了
[00:18:08.000 --> 00:18:09.000]  其實
[00:18:09.000 --> 00:18:13.000]  借用父母對子女的愛
[00:18:13.000 --> 00:18:14.000]  我們都知道
[00:18:14.000 --> 00:18:16.000]  爸爸媽媽愛子女
[00:18:16.000 --> 00:18:18.000]  是必須有愛心
[00:18:18.000 --> 00:18:20.000]  但同時也要有交道
[00:18:20.000 --> 00:18:22.000]  不然我們就稱那些為
[00:18:22.000 --> 00:18:24.000]  溺愛
[00:18:24.000 --> 00:18:26.000]  中壞了我們
[00:18:26.000 --> 00:18:28.000]  在現實生活裡
[00:18:28.000 --> 00:18:29.000]  你也讓我們看到
[00:18:29.000 --> 00:18:31.000]  也讓我們看到很多很多的例子
[00:18:31.000 --> 00:18:33.000]  就是因為爸爸媽媽
[00:18:33.000 --> 00:18:35.000]  小時候很可愛
[00:18:35.000 --> 00:18:36.000]  隨便她吧
[00:18:36.000 --> 00:18:37.000]  不要緊
[00:18:37.000 --> 00:18:40.000]  有很多藉口幫助她
[00:18:40.000 --> 00:18:42.000]  隨便她
[00:18:42.000 --> 00:18:44.000]  亂來
[00:18:44.000 --> 00:18:46.000]  於是漸漸長大的時候
[00:18:46.000 --> 00:18:48.000]  她不但對人沒有尊重
[00:18:48.000 --> 00:18:51.000]  她對自己的父母也沒有尊重
[00:18:51.000 --> 00:18:53.000]  你看有時候
[00:18:53.000 --> 00:18:57.000]  有些很令人難過的
[00:18:57.000 --> 00:19:00.000]  就是年長的父母被子女趕出家裡
[00:19:00.000 --> 00:19:03.000]  那些被溺愛的
[00:19:03.000 --> 00:19:05.000]  是因為他們沒有界限
[00:19:05.000 --> 00:19:06.000]  那些被溺愛的
[00:19:06.000 --> 00:19:08.000]  是因為他們沒有被好好地
[00:19:08.000 --> 00:19:11.000]  教導正確的價值觀
[00:19:11.000 --> 00:19:15.000]  上帝在這裡提醒我們每一個
[00:19:15.000 --> 00:19:18.000]  祂的愛是無限的
[00:19:18.000 --> 00:19:20.000]  祂的愛是擁抱我們每一個人
[00:19:20.000 --> 00:19:22.000]  祂的愛是從不改變
[00:19:22.000 --> 00:19:25.000]  也是沒有一刻離開我們
[00:19:25.000 --> 00:19:30.000]  但是我們嘗受了主的恩 主的愛
[00:19:30.000 --> 00:19:35.000]  我們需要去回應祂
[00:19:35.000 --> 00:19:38.000]  正確地回應祂的愛
[00:19:38.000 --> 00:19:41.000]  讓姐妹特別在今天紛亂的世代
[00:19:41.000 --> 00:19:45.000]  在沒有道德底線的世代裡
[00:19:45.000 --> 00:19:47.000]  這個界限
[00:19:47.000 --> 00:19:48.000]  這個boundary
[00:19:48.000 --> 00:19:50.000]  對於我們來說
[00:19:50.000 --> 00:19:52.000]  這個觀念是一個很重要
[00:19:52.000 --> 00:19:54.000]  一個很好的提醒
[00:19:54.000 --> 00:19:57.000]  其實
[00:19:57.000 --> 00:19:59.000]  守約和不守約
[00:19:59.000 --> 00:20:01.000]  是人的選擇
[00:20:01.000 --> 00:20:03.000]  正如約書亞
[00:20:03.000 --> 00:20:05.000]  他在約書亞記二十四章
[00:20:05.000 --> 00:20:07.000]  十四到十五節
[00:20:07.000 --> 00:20:08.000]  這樣說
[00:20:08.000 --> 00:20:10.000]  不如我們一起讀
[00:20:10.000 --> 00:20:12.000]  你要問自己究竟
[00:20:12.000 --> 00:20:16.000]  你每天有沒有時間去親近神
[00:20:16.000 --> 00:20:19.000]  其實我想我們不單止
[00:20:19.000 --> 00:20:21.000]  工作很盡力
[00:20:21.000 --> 00:20:24.000]  我們玩也很盡力
[00:20:24.000 --> 00:20:26.000]  香港人最流行參加旅遊團
[00:20:26.000 --> 00:20:29.000]  是早機去晚機返
[00:20:29.000 --> 00:20:32.000]  最近那些旅遊公司說
[00:20:32.000 --> 00:20:35.000]  去旅遊要去到盡 是不是這樣
[00:20:35.000 --> 00:20:37.000]  我最近聽到
[00:20:37.000 --> 00:20:40.000]  原來最近有些團去韓國
[00:20:40.000 --> 00:20:42.000]  很厲害
[00:20:42.000 --> 00:20:45.000]  是晚機去早機返
[00:20:45.000 --> 00:20:46.000]  你有沒有聽過
[00:20:46.000 --> 00:20:48.000]  就是凌晨上機
[00:20:48.000 --> 00:20:51.000]  大約四點多就到韓國首爾
[00:20:51.000 --> 00:20:53.000]  然後就在機場
[00:20:53.000 --> 00:20:55.000]  原來有很多蒸桑拿的地方
[00:20:55.000 --> 00:20:56.000]  先蒸一蒸
[00:20:56.000 --> 00:20:58.000]  回一回氣 休息一休息
[00:20:58.000 --> 00:21:00.000]  然後就入城
[00:21:00.000 --> 00:21:01.000]  去首爾
[00:21:01.000 --> 00:21:04.000]  然後回來的早上是怎樣
[00:21:04.000 --> 00:21:06.000]  回來的早上是凌晨上機
[00:21:06.000 --> 00:21:09.000]  早上七點鐘返回香港
[00:21:09.000 --> 00:21:13.000]  剛剛好拖著拖鐵返工
[00:21:13.000 --> 00:21:15.000]  厲害嗎
[00:21:15.000 --> 00:21:17.000]  你有沒有參加過
[00:21:17.000 --> 00:21:21.000]  我看你樣子有參加過
[00:21:21.000 --> 00:21:23.000]  我不是很敢參加
[00:21:23.000 --> 00:21:25.000]  因為我怕去完幾天回來
[00:21:25.000 --> 00:21:30.000]  報紙就說某浸信牧師因玩樂過度
[00:21:30.000 --> 00:21:32.000]  絕死了
[00:21:32.000 --> 00:21:33.000]  太厲害了
[00:21:33.000 --> 00:21:38.000]  這些團對於我來說
[00:21:38.000 --> 00:21:41.000]  丁姐妹
[00:21:41.000 --> 00:21:45.000]  我們很享受上帝給我們的一切
[00:21:45.000 --> 00:21:48.000]  我們很享受我們的工作
[00:21:48.000 --> 00:21:55.000]  但是我們有沒有享受親近主呢
[00:21:55.000 --> 00:21:57.000]  我們常常引一句說話
