
[00:00:00.000 --> 00:00:04.000]  夫臣姐妹,讓我們再次回到上主的說話之前
[00:03:23.000 --> 00:03:28.000]  但是他的子女就很生性
[00:03:28.000 --> 00:03:35.000]  不單止他結了婚之後都住在爸爸媽媽的附近
[00:03:35.000 --> 00:03:40.000]  而且每一天都會回到他爸爸媽媽裡面一起吃飯
[00:03:40.000 --> 00:03:44.000]  並且連他家人的子女都一起
[00:03:44.000 --> 00:03:50.000]  所以可以說是一個三代同堂的一個家庭
[00:03:50.000 --> 00:03:53.000]  剛才你聽到我說
[00:03:53.000 --> 00:03:56.000]  第一個老人家因為他們兩個兄弟
[00:03:56.000 --> 00:03:59.000]  知道弟弟的環境那麼好
[00:03:59.000 --> 00:04:04.000]  自己也很少接觸這個弟弟
[00:04:04.000 --> 00:04:07.000]  但是直到有一天
[00:04:07.000 --> 00:04:11.000]  他的兒子將他所有家當洗盡的時候
[00:04:11.000 --> 00:04:14.000]  甚至連租金都沒有辦法去交
[00:04:14.000 --> 00:04:17.000]  這個老人家就在想
[00:04:17.000 --> 00:04:20.000]  我也到了如此地步
[00:04:20.000 --> 00:04:24.000]  還有什麼東西我輸不起呢
[00:04:24.000 --> 00:04:27.000]  他就不如想起一樣東西
[00:04:27.000 --> 00:04:30.000]  既然我的兄弟的子女那麼聽話
[00:04:30.000 --> 00:04:32.000]  簡單一點就這麼說
[00:04:32.000 --> 00:04:35.000]  他的兒子的子女那麼聽話
[00:04:35.000 --> 00:04:38.000]  他就想出了一個絕招
[00:04:38.000 --> 00:04:42.000]  怎樣去賺回那些錢
[00:04:42.000 --> 00:04:46.000]  他就每逢出糧的日子
[00:04:46.000 --> 00:04:50.000]  你也知道這個事件在香港發生
[00:04:50.000 --> 00:04:53.000]  在香港通常一個月才出一次糧
[00:04:53.000 --> 00:04:57.000]  於是他就趁出糧的那天
[00:04:57.000 --> 00:05:00.000]  通常就是最後那個星期五
[00:05:00.000 --> 00:05:02.000]  就是以前我所知道的
[00:05:02.000 --> 00:05:05.000]  在最後那個星期五
[00:05:05.000 --> 00:05:07.000]  他趁著那些兒子的子女
[00:05:07.000 --> 00:05:10.000]  什麼時候回家的時候
[00:05:10.000 --> 00:05:16.000]  他就在他家樓下盪一下盪一下
[00:05:16.000 --> 00:05:21.000]  就扮成好像偶遇碰見那樣
[00:05:21.000 --> 00:05:24.000]  那些兒子的子女很多時候碰見就說
[00:05:24.000 --> 00:05:27.000]  哎呀 伯伯 你在這裡做什麼
[00:05:27.000 --> 00:05:29.000]  伯伯就是伯爺
[00:05:29.000 --> 00:05:31.000]  伯爺你在這裡做什麼
[00:05:31.000 --> 00:05:34.000]  沒有 走過而已
[00:05:34.000 --> 00:05:37.000]  哎呀 這麼巧你們在這裡
[00:05:37.000 --> 00:05:40.000]  好嘛 工作好嘛
[00:05:40.000 --> 00:05:42.000]  這樣問他
[00:05:42.000 --> 00:05:47.000]  這些兒子的子女看到伯爺這樣
[00:05:47.000 --> 00:05:51.000]  就說伯爺 不如上來吃飯吧
[00:05:51.000 --> 00:05:53.000]  他就說 不要了
[00:05:53.000 --> 00:05:58.000]  我都不費事搞著弟弟和你們了
[00:05:58.000 --> 00:06:00.000]  他說 伯爺 你吃飯了沒有
[00:06:00.000 --> 00:06:02.000]  這個兒子很好
[00:06:02.000 --> 00:06:05.000]  但是他說 都沒有錢了
[00:06:05.000 --> 00:06:08.000]  兒子又不知道去了哪裡
[00:06:08.000 --> 00:06:11.000]  現在等著交租都不知道怎麼辦
[00:06:11.000 --> 00:06:16.000]  那些兒子的子女聽到他這樣說的時候
[00:06:16.000 --> 00:06:18.000]  見到伯爺這麼不行
[00:06:18.000 --> 00:06:19.000]  就很自然就說
[00:06:19.000 --> 00:06:21.000]  伯爺 不如這樣吧
[00:06:21.000 --> 00:06:24.000]  我先給你錢
[00:06:24.000 --> 00:06:28.000]  等你交了租和一會兒去吃飯 好不好
[00:06:28.000 --> 00:06:34.000]  如是者 這個月兒子就貢獻了給伯爺
[00:06:34.000 --> 00:06:37.000]  下個月就是兒子女
[00:06:37.000 --> 00:06:39.000]  有幾個子女
[00:06:39.000 --> 00:06:42.000]  你就想想這個老人家
[00:06:42.000 --> 00:06:46.000]  至少都有幾個月可以生存
[00:06:46.000 --> 00:06:49.000]  而且怎麼樣呢
[00:06:49.000 --> 00:06:52.000]  這個成為一個循環
[00:06:52.000 --> 00:06:55.000]  這幾個兒子女有一天就坐在一起
[00:06:55.000 --> 00:06:56.000]  你們有沒有留意
[00:06:56.000 --> 00:07:00.000]  伯爺通常都是在我們出糧那天
[00:07:00.000 --> 00:07:02.000]  在我們家樓下偶遇
[00:07:02.000 --> 00:07:06.000]  他說 是的 就是這麼巧
[00:07:06.000 --> 00:07:10.000]  這件事 我講到這裡為止
[00:07:10.000 --> 00:07:14.000]  不過 我只是想講給大家知道一件事
[00:07:14.000 --> 00:07:16.000]  藉著這個故事
[00:07:16.000 --> 00:07:20.000]  人其實有很多的詭計
[00:07:20.000 --> 00:07:23.000]  或者很多小計謀
[00:07:23.000 --> 00:07:31.000]  來從當中為自己獲得一些利益
[00:07:31.000 --> 00:07:35.000]  如果這些是一個不信的世界裏面
[00:07:35.000 --> 00:07:37.000]  我都還可以明白的
[00:07:37.000 --> 00:07:39.000]  而且我也覺得
[00:07:39.000 --> 00:07:42.000]  這個例子是真人真事的例子
[00:07:42.000 --> 00:07:46.000]  作為質 我覺得是可以幫的
[00:07:46.000 --> 00:07:50.000]  也可以幫一下自己的伯爺
[00:07:50.000 --> 00:07:55.000]  畢竟伯爺也是自己爸爸的長兄
[00:07:55.000 --> 00:07:59.000]  但是這種情況
[00:07:59.000 --> 00:08:04.000]  不可以長期這樣下去的
[00:08:04.000 --> 00:08:08.000]  如果基督徒用這種思想
[00:08:08.000 --> 00:08:14.000]  來跟神交往的話
[00:08:14.000 --> 00:08:21.000]  會不會也可以騙到上帝呢
[00:08:21.000 --> 00:08:22.000]  用剛才的例子
[00:08:22.000 --> 00:08:26.000]  侄子侄女都知道伯爺的遭遇
[00:08:26.000 --> 00:08:30.000]  但是正所謂長憑難顧
[00:08:30.000 --> 00:08:35.000]  不是可以長期這樣去做的
[00:08:35.000 --> 00:08:37.000]  怎樣才是正確的做法呢
[00:08:37.000 --> 00:08:41.000]  怎樣才可以幫到這個伯爺呢
[00:08:41.000 --> 00:08:44.000]  今天我們來看這段聖經 很短的
[00:08:44.000 --> 00:08:47.000]  馬太福音第24章1至2節
[00:08:47.000 --> 00:08:49.000]  我給了他一個題目
[00:08:49.000 --> 00:08:53.000]  叫做歸回主耶穌他所看見的一切
[00:08:53.000 --> 00:08:57.000]  我們有時基督徒看事物
[00:08:57.000 --> 00:09:02.000]  仍然只是用一個未信主的人的思想
[00:09:02.000 --> 00:09:04.000]  去看事情
[00:09:04.000 --> 00:09:07.000]  於是乎我們甚至要嘗試
[00:09:07.000 --> 00:09:11.000]  將我們看到的事情扭到
[00:09:11.000 --> 00:09:15.000]  或者裝飾到好像是上帝的心思意念
[00:09:15.000 --> 00:09:19.000]  從而希望上帝滿足我們的期望
[00:09:19.000 --> 00:09:23.000]  這種觀念其實發生在今天的教會是非常之多
[00:09:23.000 --> 00:09:26.000]  很多的信徒今天活在教會裡面
[00:09:26.000 --> 00:09:32.000]  仍然是希望上帝給這個相信的人
[00:09:32.000 --> 00:09:38.000]  為他滿足這個相信的人的慾望
[00:09:38.000 --> 00:09:40.000]  因為我們上帝最厲害
[00:09:40.000 --> 00:09:43.000]  耶和華神創造天地的主
[00:09:43.000 --> 00:09:46.000]  所以他一定要將最好的東西給我們
[00:09:46.000 --> 00:09:48.000]  我們覺得現在最好的東西是什麼
[00:09:48.000 --> 00:09:50.000]  你就給我吧
[00:09:50.000 --> 00:09:53.000]  上帝是不是這樣的
[00:09:53.000 --> 00:09:54.000]  因為上帝
[00:09:54.000 --> 00:09:56.000]  而信主是不是應該這樣的信法呢
[00:09:56.000 --> 00:09:59.000]  今天這個題目我希望幫助我們
[00:09:59.000 --> 00:10:07.000]  調教一下我們作為基督徒看事物的方向和焦點
[00:10:07.000 --> 00:10:11.000]  看看耶穌基督在看什麼
[00:10:11.000 --> 00:10:13.000]  而不是我們看到什麼
[00:10:13.000 --> 00:10:16.000]  希望上帝來滿足我們所看到的東西
[00:10:16.000 --> 00:10:19.000]  我們不如讀一下這段聖經
[00:10:19.000 --> 00:10:21.000]  剛才師母幫我們讀了一次
[00:10:21.000 --> 00:10:22.000]  不是很長而已
[00:10:22.000 --> 00:10:23.000]  一至兩節
[00:10:23.000 --> 00:10:25.000]  二十四章一至兩節
[00:10:25.000 --> 00:10:27.000]  不過這兩節的經文
[00:10:27.000 --> 00:10:31.000]  會影響到我們對整卷二十四章的解釋
[00:10:31.000 --> 00:10:34.000]  我們試一下一起去掌握一下
[00:10:34.000 --> 00:10:36.000]  既然不是很長
[00:10:36.000 --> 00:10:37.000]  就讀兩次吧
[00:10:37.000 --> 00:10:39.000]  我們讀兩次好不好
[00:10:39.000 --> 00:10:43.000]  耶穌出了聖殿
[00:10:43.000 --> 00:10:45.000]  正走的時候
[00:10:45.000 --> 00:10:47.000]  門徒進前來
[00:10:47.000 --> 00:10:49.000]  把殿宇指給他看
[00:10:49.000 --> 00:10:52.000]  耶穌對他們說
[00:10:52.000 --> 00:10:55.000]  你們不是看見這殿宇嗎
[00:10:55.000 --> 00:10:57.000]  我實在告訴你們
[00:10:57.000 --> 00:11:02.000]  將來在這裡沒有一塊石頭留在石頭上
[00:11:02.000 --> 00:11:04.000]  不被拆毀了
[00:11:04.000 --> 00:11:05.000]  讀多次
[00:11:05.000 --> 00:11:07.000]  耶穌出了聖殿
[00:11:07.000 --> 00:11:09.000]  正走的時候
[00:11:09.000 --> 00:11:11.000]  門徒進來
[00:11:11.000 --> 00:11:13.000]  把殿宇指給他看
[00:11:13.000 --> 00:11:16.000]  耶穌對他們說
[00:11:16.000 --> 00:11:19.000]  你們不是看見這殿宇嗎
[00:11:19.000 --> 00:11:21.000]  我實在告訴你們
[00:11:21.000 --> 00:11:27.000]  將來在這裡沒有一塊石頭留在石頭上
[00:11:27.000 --> 00:11:29.000]  不被拆毀了
[00:11:29.000 --> 00:11:31.000]  這段聖經
[00:11:31.000 --> 00:11:34.000]  好像很突然出現
[00:11:34.000 --> 00:11:36.000]  但是其實是連接著上文
[00:11:36.000 --> 00:11:38.000]  上文說的是什麼呢
[00:11:38.000 --> 00:11:43.000]  上文我們其實已經一連串看了有七個禍了
[00:11:43.000 --> 00:11:45.000]  並且接著耶穌也說了
[00:11:45.000 --> 00:11:48.000]  一大班的民事祭司
[00:11:48.000 --> 00:11:54.000]  他們怎樣殘害昔日的先知
[00:11:54.000 --> 00:11:58.000]  上帝所差離的異人
[00:11:58.000 --> 00:12:03.000]  而這班人卻是當時把持著整個聖殿
[00:12:03.000 --> 00:12:07.000]  跟一班不信主的人其實分別沒有什麼分別
[00:12:07.000 --> 00:12:09.000]  因為他們的想法
[00:12:09.000 --> 00:12:11.000]  仍然用一種很世俗的觀念
[00:12:11.000 --> 00:12:14.000]  只不過因為他們把持著聖殿
[00:12:14.000 --> 00:12:19.000]  於是就要為了透過聖殿謀取自己的利益
[00:12:19.000 --> 00:12:23.000]  進行假冒為善的行為
[00:12:23.000 --> 00:12:28.000]  露出一種虛偽的虔誠
[00:12:28.000 --> 00:12:30.000]  耶穌於是在上文說
[00:12:30.000 --> 00:12:34.000]  你們將這個聖殿變成一個方牆
[00:12:34.000 --> 00:12:37.000]  不過你們盡情去這樣做吧
[00:12:37.000 --> 00:12:38.000]  我任你們去做
[00:12:38.000 --> 00:12:42.000]  耶穌沒有在這一刻去立刻阻止
[00:12:42.000 --> 00:12:45.000]  因為有時候有些事情是阻止不了的
[00:12:45.000 --> 00:12:47.000]  特別一個人
[00:12:47.000 --> 00:12:48.000]  我自己做牧師這麼多年
[00:12:48.000 --> 00:12:49.000]  我自己很明白
[00:12:49.000 --> 00:12:51.000]  有一個信徒來跟我聊天
[00:12:51.000 --> 00:12:52.000]  想問我一些事
[00:12:52.000 --> 00:12:55.000]  牧師這樣做好不好
[00:12:55.000 --> 00:12:58.000]  我知道你千萬不要答好還是不好
[00:12:58.000 --> 00:13:10.000]  因為他是來購買一個聖靈的意見
[00:13:10.000 --> 00:13:11.000]  如果你答好的
[00:13:11.000 --> 00:13:12.000]  他又去做了
[00:13:12.000 --> 00:13:14.000]  第二天又得賴
[00:13:14.000 --> 00:13:15.000]  不好
[00:13:15.000 --> 00:13:16.000]  你說他不好的
[00:13:16.000 --> 00:13:17.000]  他又不喜歡
[00:13:17.000 --> 00:13:19.000]  這幫民事祭司怎麼樣
[00:13:19.000 --> 00:13:22.000]  於是他在這裡利用聖殿
[00:13:22.000 --> 00:13:27.000]  就用獻祭等等的事情來謀取利益
[00:13:27.000 --> 00:13:29.000]  不想答好還是不好
[00:13:29.000 --> 00:13:32.000]  不過你做了就應該會好
[00:13:32.000 --> 00:13:33.000]  和今天的教會很相似
[00:13:33.000 --> 00:13:36.000]  你靈性好不好不重要
[00:13:36.000 --> 00:13:42.000]  最重要是你來教會做一些事情
[00:13:42.000 --> 00:13:43.000]  我記得十幾年前
[00:13:43.000 --> 00:13:45.000]  我剛剛在教會侍奉的時候
[00:13:45.000 --> 00:13:47.000]  曾經有一個課程
[00:13:47.000 --> 00:13:48.000]  不是課程
[00:13:48.000 --> 00:13:51.000]  信徒個人輔導
[00:13:51.000 --> 00:13:56.000]  叫做淑靈寶劍室
[00:13:56.000 --> 00:13:59.000]  有些人未必知道這是什麼
[00:13:59.000 --> 00:14:00.000]  淑靈寶劍室
[00:14:00.000 --> 00:14:02.000]  我有份問卷給你
[00:14:02.000 --> 00:14:04.000]  我讓你做完
[00:14:04.000 --> 00:14:06.000]  那份問卷之後
[00:14:06.000 --> 00:14:08.000]  我會約你一起坐下來
[00:14:08.000 --> 00:14:10.000]  聊天的內容
[00:14:10.000 --> 00:14:12.000]  環繞什麼內容呢
[00:14:12.000 --> 00:14:16.000]  環繞你當時那一刻的靈性狀態
[00:14:16.000 --> 00:14:21.000]  和你做一個好像全身檢查
[00:14:21.000 --> 00:14:24.000]  不過這個檢查是靈性檢查
[00:14:24.000 --> 00:14:25.000]  然後我告訴你
[00:14:25.000 --> 00:14:27.000]  你下一步可以有什麼地方
[00:14:27.000 --> 00:14:29.000]  可以做得到
[00:14:29.000 --> 00:14:30.000]  或者可以改進的
[00:14:30.000 --> 00:14:33.000]  我陪著你一起去改進
[00:14:33.000 --> 00:14:35.000]  淑靈寶劍室的過程當中
[00:14:35.000 --> 00:14:37.000]  其實做的人不是很多
[00:14:37.000 --> 00:14:40.000]  我當時教會有三十多人
[00:14:40.000 --> 00:14:45.000]  做的大約四個
[00:14:45.000 --> 00:14:46.000]  其中有一個做完之後
[00:14:46.000 --> 00:14:48.000]  就說我說的東西錯了
[00:14:48.000 --> 00:14:49.000]  他不喜歡
[00:14:49.000 --> 00:14:51.000]  因為我說出他的問題
[00:14:51.000 --> 00:14:52.000]  我說你的問題
[00:14:52.000 --> 00:14:54.000]  你自己看看你的答案
[00:14:54.000 --> 00:14:59.000]  和你做的東西是不是對應的
[00:14:59.000 --> 00:15:02.000]  這位大兄後來不高興
[00:15:02.000 --> 00:15:05.000]  說是錯的
[00:15:05.000 --> 00:15:07.000]  為什麼要做這些淑靈寶劍室
[00:15:07.000 --> 00:15:08.000]  這類型的課程呢
[00:15:08.000 --> 00:15:09.000]  其實很花我時間
[00:15:09.000 --> 00:15:13.000]  做一個我要三四個小時
[00:15:13.000 --> 00:15:14.000]  因為我想問你
[00:15:14.000 --> 00:15:16.000]  知道你的靈性狀態是怎樣
[00:15:16.000 --> 00:15:20.000]  有什麼下一步可以進步的
[00:15:20.000 --> 00:15:22.000]  因為你的靈性
[00:15:22.000 --> 00:15:23.000]  我作為牧者
[00:15:23.000 --> 00:15:26.000]  我是有責任地去幫你
[00:15:26.000 --> 00:15:28.000]  你不肯做另一回事
[00:15:28.000 --> 00:15:30.000]  但我有責任去幫你
[00:15:30.000 --> 00:15:34.000]  這群民事法尼賽人
[00:15:34.000 --> 00:15:36.000]  卻不是這樣做的
[00:15:36.000 --> 00:15:38.000]  耶穌跟他們說了什麼
[00:15:38.000 --> 00:15:40.000]  他們想了很多方法
[00:15:40.000 --> 00:15:42.000]  去攻擊耶穌
[00:15:42.000 --> 00:15:45.000]  甚至連耶穌基督門徒都不放過
[00:15:45.000 --> 00:15:47.000]  於是耶穌唯有說一句
[00:15:47.000 --> 00:15:49.000]  你繼續犯罪吧
[00:15:49.000 --> 00:15:53.000]  使你的罪好像你祖先那種犯罪一樣
[00:15:53.000 --> 00:15:56.000]  把他們的罪罐灌滿吧
[00:15:56.000 --> 00:15:59.000]  耶穌的說法不是放棄他們
[00:15:59.000 --> 00:16:01.000]  而是想利用這樣的方法
[00:16:01.000 --> 00:16:03.000]  希望他們透過犯罪
[00:16:03.000 --> 00:16:08.000]  而在罪裡面所得來的惡處
[00:16:08.000 --> 00:16:10.000]  能夠喚醒他們
[00:16:10.000 --> 00:16:11.000]  上一次我已經說過
[00:16:11.000 --> 00:16:14.000]  好像我爸爸那時候罰我一樣
[00:16:14.000 --> 00:16:15.000]  你繼續犯罪吧
[00:16:15.000 --> 00:16:17.000]  繼續偷錢吧
[00:16:17.000 --> 00:16:18.000]  去賣汽水吧
[00:16:18.000 --> 00:16:20.000]  其實我沒有偷錢
[00:16:20.000 --> 00:16:21.000]  只是被誤會
[00:16:21.000 --> 00:16:22.000]  不過我爸爸這樣說
[00:16:22.000 --> 00:16:23.000]  繼續偷
[00:16:23.000 --> 00:16:24.000]  偷多一點
[00:16:24.000 --> 00:16:26.000]  其實他是否想你偷多一點
[00:16:26.000 --> 00:16:28.000]  不是
[00:16:28.000 --> 00:16:31.000]  他想你明白不要再偷
[00:16:31.000 --> 00:16:32.000]  因為這是你的錯處
[00:16:32.000 --> 00:16:35.000]  你從這一點改過來吧
[00:16:35.000 --> 00:16:38.000]  上文就是講這一點的題目
[00:16:38.000 --> 00:16:40.000]  來到今天
[00:16:40.000 --> 00:16:42.000]  耶穌將焦點
[00:16:42.000 --> 00:16:45.000]  從民事法律賽人
[00:16:45.000 --> 00:16:49.000]  轉回他的信徒身上
[00:16:49.000 --> 00:16:51.000]  他的門徒身上
[00:16:51.000 --> 00:16:53.000]  我會分為兩個部份給大家看
[00:16:53.000 --> 00:16:54.000]  第一個部份
[00:16:54.000 --> 00:16:56.000]  二十四章的第一節
[00:16:56.000 --> 00:16:58.000]  在這裏我們可以看到
[00:16:58.000 --> 00:17:03.000]  信徒對於主的旨意的滅柳
[00:17:03.000 --> 00:17:06.000]  這兩個字可能大家未必知道什麼意思
[00:17:06.000 --> 00:17:09.000]  牧師有時候寫的東西很文雅
[00:17:09.000 --> 00:17:12.000]  不過我想不到有一個文雅一點
[00:17:12.000 --> 00:17:15.000]  即是叫做Coloquial一點的說法
[00:17:15.000 --> 00:17:17.000]  意思就是說
[00:17:17.000 --> 00:17:19.000]  不要在這裏扭計
[00:17:19.000 --> 00:17:22.000]  不要跟上帝捏過鍊
[00:17:22.000 --> 00:17:27.000]  大家有沒有去過玩具店
[00:17:27.000 --> 00:17:30.000]  去玩具店有很多東西看的
[00:17:30.000 --> 00:17:33.000]  特別你看見父母突然在某個地方
[00:17:33.000 --> 00:17:37.000]  見到一個小孩子在大喊大叫尖叫
[00:17:37.000 --> 00:17:38.000]  你就知道發生什麼事
[00:17:38.000 --> 00:17:42.000]  其實去玩具店有時候不是很開心的事
[00:17:42.000 --> 00:17:44.000]  去玩具店其實有很多失望的
[00:17:44.000 --> 00:17:45.000]  特別我自己年輕我試過
[00:17:45.000 --> 00:17:47.000]  我小時候想買玩具
[00:17:47.000 --> 00:17:49.000]  看中了哪個玩具
[00:17:49.000 --> 00:17:52.000]  然後我跟我媽媽去逛街
[00:17:52.000 --> 00:17:54.000]  我媽媽其實逛街就是逛街
[00:17:54.000 --> 00:17:55.000]  不是買東西的
[00:17:55.000 --> 00:17:56.000]  我媽媽喜歡吃東西
[00:17:56.000 --> 00:17:57.000]  不是喜歡買東西的
[00:17:57.000 --> 00:18:00.000]  但是去到那裏
[00:18:00.000 --> 00:18:04.000]  那件玩具你知道在哪個位置第幾行的了
[00:18:04.000 --> 00:18:06.000]  你就說媽媽我們一起逛那裏
[00:18:06.000 --> 00:18:07.000]  多走幾圈
[00:18:07.000 --> 00:18:08.000]  媽媽又不理你
[00:18:08.000 --> 00:18:10.000]  走著走著就走著
[00:18:10.000 --> 00:18:11.000]  走過又經過
[00:18:11.000 --> 00:18:12.000]  哎呀我又想回去那裏看看
[00:18:12.000 --> 00:18:14.000]  可不可以一起再走
[00:18:14.000 --> 00:18:16.000]  這種就叫做滅柳
[00:18:16.000 --> 00:18:19.000]  你在那裏滅柳和父母
[00:18:19.000 --> 00:18:21.000]  希望他來做一些事情
[00:18:21.000 --> 00:18:25.000]  滿足你的心裏的期望
[00:18:25.000 --> 00:18:28.000]  這段聖經就是想說這件事
[00:18:28.000 --> 00:18:31.000]  第二十四章第一節
[00:18:31.000 --> 00:18:33.000]  耶穌出了聖殿
[00:18:33.000 --> 00:18:35.000]  正走的時候
[00:18:35.000 --> 00:18:37.000]  門徒進前來
[00:18:37.000 --> 00:18:42.000]  把殿宇指給他看
[00:18:42.000 --> 00:18:45.000]  精彩
[00:18:45.000 --> 00:18:47.000]  信徒最常有的問題
[00:18:47.000 --> 00:18:50.000]  不是不知道上帝的心思意念
[00:18:50.000 --> 00:18:53.000]  而是信徒清楚知道上帝心思意念
[00:18:53.000 --> 00:18:56.000]  但又不是很想跟上帝這個心思意念
[00:18:56.000 --> 00:18:58.000]  而去活的時候
[00:18:58.000 --> 00:19:04.000]  就企圖去扭轉上帝的心思意念
[00:19:04.000 --> 00:19:06.000]  怎樣做
[00:19:06.000 --> 00:19:07.000]  留意一下
[00:19:07.000 --> 00:19:10.000]  耶穌正在走出聖殿
[00:19:10.000 --> 00:19:12.000]  前文說耶穌在聖殿裏面
[00:19:12.000 --> 00:19:17.000]  和這班民事法尼賽人已經談了很久
[00:19:17.000 --> 00:19:19.000]  講了很多東西
[00:19:19.000 --> 00:19:21.000]  耶穌現在走了
[00:19:21.000 --> 00:19:23.000]  正走的時候
[00:19:23.000 --> 00:19:25.000]  耶穌就走了
[00:19:25.000 --> 00:19:26.000]  正在走出聖殿
[00:19:26.000 --> 00:19:30.000]  遲些就去到聖殿對面山
[00:19:30.000 --> 00:19:34.000]  不過正在走出聖殿的時候
[00:19:34.000 --> 00:19:37.000]  這班門徒就追上來
[00:19:37.000 --> 00:19:41.000]  和耶穌有些交談
[00:19:41.000 --> 00:19:45.000]  但在交談之前做什麼
[00:19:45.000 --> 00:19:51.000]  他們就把電語指給耶穌看
[00:19:51.000 --> 00:19:54.000]  你說牧師讀經就看就看
[00:19:54.000 --> 00:19:56.000]  你讀經就很容易過
[00:19:56.000 --> 00:19:57.000]  這些經文
[00:19:57.000 --> 00:19:59.000]  但如果你留心看
[00:19:59.000 --> 00:20:03.000]  耶穌不認識聖殿是什麼
[00:20:03.000 --> 00:20:07.000]  耶穌小時候已經在聖殿
[00:20:07.000 --> 00:20:10.000]  記不記得耶穌小時候
[00:20:10.000 --> 00:20:13.000]  祂爸爸媽媽和祂一起上聖殿
[00:20:13.000 --> 00:20:17.000]  一起去父會的時候
[00:20:17.000 --> 00:20:18.000]  後來走了
[00:20:18.000 --> 00:20:21.000]  不見了兒子
[00:20:21.000 --> 00:20:25.000]  原來耶穌還在聖殿和人討論
[00:20:25.000 --> 00:20:27.000]  解釋聖經
[00:20:27.000 --> 00:20:29.000]  記不記得這個場景
[00:20:29.000 --> 00:20:32.000]  耶穌對聖殿瞭如指掌
[00:20:32.000 --> 00:20:34.000]  從小到大
[00:20:34.000 --> 00:20:37.000]  經常去聖殿
[00:20:37.000 --> 00:20:39.000]  等同於我小時候
[00:20:39.000 --> 00:20:42.000]  祂告訴我華富邨有什麼可以吃
